wavelength,Back_TanCycm,Belly_TanCycm,Breast_TanCycm,Crissum_TanCycm,Crown_TanCycm,DorTail_TanCycm,Patch10_TanCycm,Patch11_TanCycm,Patch12_TanCycm,Patch13_TanCycm,Rump_TanCycm,Throat_TanCycm,WingTip_TanCycm
770.07,3.30346666667,15.6854666667,10.1799333333,25.2013333333,6.34953333334,11.5124,5.60833333333,23.1620666667,29.6658666667,8.06353333334,5.68973333333,10.7284,12.0566
770.38,3.2618,15.5541333333,10.1713333333,24.8623333333,6.2676,11.8629333333,5.65606666667,22.8886,29.4904666667,7.9202,5.67346666667,10.6874,11.9149333333
770.69,3.41006666667,15.4679333333,10.2082666667,25.0097333333,6.39926666667,11.8344,5.755,22.9234666667,29.3053333333,8.23140000001,5.6192,10.8392666667,11.8560666667
771.00,2.672,14.8468666667,9.6804,24.3985333334,5.94306666667,11.3893333333,5.33513333333,22.4722,28.5974,7.93606666668,5.42386666667,10.2974666667,11.2960666667
771.32,2.4084,14.4102,9.55746666666,24.1734,6.0946,11.3094,5.13833333333,22.1,28.6104666667,7.87313333333,5.30833333333,10.4737333333,10.8310666667
771.63,3.259,15.6593333333,10.5973333333,24.9988,7.00926666667,12.3416666667,6.2566,22.9028666667,29.4884666667,8.71306666667,6.05806666667,11.7421333333,11.8276666667
771.94,2.60413333333,14.9728666667,9.7372,24.4022,6.15033333333,11.5172,5.83326666667,22.2102666666,28.2428666667,8.00273333333,5.36686666667,10.9192666667,11.2590666667
772.25,2.43353333333,14.5964,9.47033333334,24.1222,6.0188,11.2606666667,5.3714,21.8737333333,27.9435333333,7.53173333333,5.0012,10.5575333333,10.9692
772.56,2.54766666667,14.8761333333,9.44086666667,24.1425333333,6.23726666667,11.5545333333,5.73233333333,22.1608666666,28.3462666667,7.667,5.32673333333,10.9507333333,11.0121333333
772.87,2.6266,14.918,9.34579999999,24.0448666667,6.73326666667,11.7678666667,6.091,22.2651333333,28.2417333333,7.85626666666,5.558,11.0968,10.7732666667
773.18,2.66486666667,14.5694666667,9.05726666666,23.7998666667,6.58966666667,11.722,5.79133333333,21.8854666667,28.2732,7.54213333334,5.41133333333,11.0199333333,10.5484
773.50,2.83546666667,14.568,9.52166666668,23.7433333333,6.95466666667,12.2499333333,6.2958,22.3768,28.4188,7.7696,5.69546666667,11.2152,11.2103333333
773.81,2.76846666667,14.6754666667,9.36586666667,23.8982666667,6.92833333333,12.3267333333,6.3904,22.0923333333,28.4926,7.99406666667,5.971,11.4285333333,11.5321333333
774.12,2.72533333333,14.3476,9.21519999999,24.2088666667,7.32273333333,12.3746666667,6.36386666667,22.1751333333,28.8468,7.82746666667,6.02093333333,11.2793333333,11.3801333333
774.43,2.28166666667,14.0887333333,8.28986666666,23.609,6.7178,11.8326,5.9164,21.4088,28.4226666667,7.25366666667,5.39553333333,10.8678,10.8628
774.74,3.06626666667,15.1463333333,8.83406666668,24.4273333334,7.5398,12.7272666667,6.86706666667,22.188,29.1628,8.23320000001,6.2918,11.3148,11.6795333334
775.05,4.73426666667,15.913,10.2326,25.3818666667,8.4674,13.7430666667,7.93113333333,23.2272,29.7825333333,9.32213333332,7.70353333333,12.0536,12.6251333333
775.36,5.37126666667,16.6466666667,10.989,25.3715333333,9.18666666667,14.7942666666,8.40866666667,23.6144666667,30.226,10.3212,8.4136,12.7559333333,13.1526666667
775.67,5.755,17.5908666667,11.5550666667,26.1007333334,9.82719999999,15.4670666667,9.33633333334,24.4226666667,30.7839333333,11.1144666667,9.20600000001,13.5185333333,13.8142
775.98,5.57166666667,17.9061333334,11.939,26.4284,9.6324,16.1166666667,9.36366666667,24.5169333333,31.0367333333,11.3511333333,9.39933333333,13.9062666667,14.1242
776.30,5.94186666667,18.3816,12.292,26.9118666667,9.85706666667,16.4421333333,9.71933333333,24.7012666667,31.6284666667,11.9245333333,9.76526666665,14.1756666667,14.4103333333
776.61,6.198,18.5129333333,12.4828666667,26.8959333333,10.0686666667,16.4045333333,10.2113333333,24.9454,31.6833333333,12.4827333333,10.079,14.3162666667,14.6167333333
776.92,6.9936,19.4072666667,13.4611333334,27.9437333333,11.3,17.3233333333,10.8812,25.7268,32.7254666667,13.7370666667,11.1622,15.3920666667,15.3971333334
777.23,7.39706666667,19.6322,14.1302666667,28.0818,11.5913333333,17.5734666667,11.2132666666,26.2528,33.0216666667,14.0996,11.5811333333,15.5248,15.5964666667
777.54,7.27139999999,19.7883333333,14.21,27.8710666667,11.4637333333,17.4149333333,11.3630666667,25.8554666666,32.6882,14.3713333334,11.4739333334,15.6310666667,15.2683333333
777.85,7.79053333333,20.3305333333,14.9096,28.304,12.0062,17.9762,11.9552666667,26.7531333333,33.5418666667,15.2046,11.9042666667,16.0082,15.5504
778.16,7.88693333334,20.5187333333,14.7572666667,28.2430666667,11.9806666667,18.1796,11.9146,27.0480666667,33.4961333333,15.2758666667,12.2246666667,15.9928666667,15.5047333333
778.47,6.67193333333,19.8542,13.9274,27.7090666666,11.2691333333,17.9514,11.092,26.5154,33.3438666666,14.8033333333,11.2640666667,14.9596,14.7876
778.78,7.86786666667,21.0490666667,14.9436666667,29.0112,12.7774,18.8460666667,12.2948,27.7051333333,34.5345333333,15.5994,12.4626,16.0818,15.8982666667
779.09,8.37533333333,21.2263333333,15.1101333333,29.1824,12.9088,19.0828666667,12.4788666667,27.8982666667,34.7957333333,16.0535333333,12.5682,16.3732,16.1582666667
779.40,8.5714,21.2558666667,15.5414666667,29.2150666666,13.3909333333,19.1888666667,12.9095333333,27.886,34.8612666667,16.3997333333,12.9564666667,16.2166666666,16.1799333333
779.71,8.06020000001,20.8444,15.0171333333,29.0156,12.6313333333,19.0340666667,12.6734666666,27.6483333333,34.3521333334,15.8352,12.5943333333,15.8299333333,15.8775333333
780.02,8.43653333333,21.7216,15.4464666667,29.7613333333,13.3278666667,19.9198,13.3278666667,28.3079333333,35.2694666667,16.1973333333,13.1992666667,16.8087333333,16.5408
780.33,7.84753333335,21.1862666667,15.0583333333,29.0231333333,12.1795333333,19.4720666667,12.7347333333,28.0654666667,34.9714666666,15.2707333333,12.7672666667,16.0435333333,16.1306
780.64,7.82266666668,21.481,15.095,29.3366666667,12.4250666667,19.9228666667,12.7938666667,28.4449333333,34.9353333333,15.2106,12.7993333333,16.3666,16.295
780.95,9.05273333333,22.7452,16.2054666667,30.4833333334,13.4824666667,21.6183333333,13.9960666667,29.5168,35.9624,16.1778666667,14.2834666667,17.7078666667,18.0060666667
781.26,10.0,23.2076,17.3116,30.7922666667,13.9344666667,22.3278666667,14.6064,29.705,36.2076666667,16.6557333333,15.3879333333,18.2404666667,18.7924666667
781.57,10.5816,23.3196666667,18.1982666667,31.2640666667,14.4145333333,22.6153333333,14.9441333333,29.8552666667,36.5274666667,17.15,15.7029333333,18.9298666667,19.4649333333
781.88,10.6974666667,23.3828666667,18.3855333333,30.9610666667,14.3383333333,22.4326,15.2828,29.8462,36.6831333333,16.9962,16.0132666667,18.8688666667,19.6870666667
782.19,9.75759999999,22.8180666667,18.0731333333,30.4984666667,13.6953333333,21.9381333333,14.6142666667,29.0058666667,36.1514666667,16.391,15.1489333333,18.1954666667,18.8248666667
782.50,9.45240000001,22.6324666666,18.0538666666,30.5192,13.7022,21.9517333333,14.5190666667,28.7774,36.0852666667,16.1758666666,15.1717333333,17.9461333333,19.1148
782.81,9.50920000001,22.9389333333,17.81,30.1957333333,13.6851333333,21.7418666667,14.1674,28.6184666667,35.8694666667,15.8184666667,15.1319333333,18.1276,19.0751333333
783.12,10.4712666667,23.3673333333,18.9608,30.8858,14.9062666667,22.2828,14.7359333333,28.9209333333,36.7802666667,16.5985333333,15.5877333333,18.7620666667,19.8750666667
783.43,9.51566666667,22.7293333333,18.5072,30.0569333333,14.2736,21.3676,14.1024666667,28.1596,35.5898666666,15.8575333333,14.6668,17.6126,19.134
783.74,10.0882666667,23.3248666667,18.7076,30.5893333333,14.8648,21.7819333333,14.4606666667,28.107,35.6048666667,16.5956,14.8364,18.0188,19.3395333333
784.05,10.4288,23.4992,18.885,30.8861333334,15.0715333333,21.9725333333,14.8885333333,28.1762,35.9462,17.0041333333,14.9398,18.1302,19.7084
784.36,9.16166666667,22.3196,17.8206666667,29.8043333333,14.0754,20.7772,13.5377333333,27.2568,35.2146666667,16.0561333333,14.0285333333,16.6520666667,18.4633333334
784.67,9.07646666666,22.5388,17.7954,30.255,14.5412,21.0729333333,14.1424666667,27.7807333333,35.1978666666,16.5758666667,14.2831333333,17.1269333333,19.0501333333
784.98,8.03940000001,22.0949333333,16.8486666667,29.3763333333,13.5124,20.3043333334,13.4109333333,26.8756,34.2524666667,15.5178,13.3512666667,16.043,18.0006
785.29,8.35113333333,22.3214666667,17.1429333333,29.4762666667,13.8988666667,20.4582666667,13.4762,26.9048,34.3989333333,15.7679333333,13.4464,17.0177333333,17.9403333333
785.60,8.51753333333,22.2810666667,17.2002,29.4546,13.6397333333,20.3478666667,13.5984666667,26.9024666667,34.4710666667,16.0861333333,13.9287333333,17.0116,18.3495333333
785.91,8.57233333333,22.3980666667,17.3966666667,29.4634666667,13.6207333333,20.0762666667,13.4095333333,27.2295333333,34.5998,15.9366666667,14.2069333333,17.1973333333,18.0651333333
786.22,8.35946666666,21.8087333333,17.2521333333,29.4376,13.3913333333,19.8434666667,13.1013333333,26.8752,34.0348666667,15.9883333333,13.7506,16.9448666667,17.7913333333
786.53,8.02873333333,22.1288,16.9842666667,29.442,12.9956666667,20.0744666667,13.1101333333,27.176,33.7684666667,16.1544666667,13.9228,17.2474666667,17.9056
786.84,9.24973333333,23.0904666667,18.1757333333,30.2762,13.5285333333,21.0824,14.0362666667,28.1841333333,35.0906,17.2106666667,15.0794666667,18.2928,19.0570666667
787.14,8.85033333333,23.0581333333,17.8986,30.0441333333,13.3114,20.8195333333,14.1253333333,28.1572666667,34.9065333333,17.0900666667,14.9230666667,18.1134666667,19.0262
787.45,9.22539999999,23.2692,18.0074666667,30.0054,13.4722666667,20.7211333333,14.2362,27.9326,34.9626,17.0992666667,15.3525333333,18.2051333333,18.9582666667
787.76,9.69646666668,23.6628666667,18.4772666667,29.979,13.5844666667,20.8844,14.8142666667,28.0533333333,34.9556666666,17.5771333333,15.3898666667,18.5766,19.3616666667
788.07,9.78400000001,24.1948,18.7457333333,30.2734,13.5571333333,20.7754,14.6032,27.9572,35.3371333333,17.4031333333,15.2642,18.4752,19.2037333334
788.38,9.72726666667,24.1932,18.4983333333,30.2469333333,13.5514666667,20.8002666667,14.7361333333,28.2724,35.4428666667,17.5318,15.0428666667,18.5814,19.1476666667
788.69,8.771,23.4814,17.3343333333,29.3998,12.2734,19.7194666667,13.9464666667,27.4150666667,34.274,16.6431333333,14.3466,17.3342666667,18.3736666667
789.00,8.35313333333,23.4888,17.0066,29.2963333333,11.9155333333,19.9051333334,13.7128666666,27.589,34.1608,16.4162666666,14.2715333333,17.2386666667,18.2608666667
789.31,8.75333333332,23.7348,17.2846,29.5826666667,12.3402666667,20.3433333333,14.5166,27.9292666667,34.2473333333,17.0944666667,14.3106666666,17.3533333333,18.3834666667
789.62,8.54893333334,23.7320666666,17.1467333333,29.3681333333,12.1942,20.0108666667,14.5537333333,27.7842,34.3749333333,16.9786,14.25,17.1412,18.1611333333
789.92,9.09693333334,24.4536666667,17.7927333333,29.5206,12.5752,20.0948666667,15.0835333333,27.9208,34.8718,17.2521333333,14.6877333333,17.5306666667,18.2720666667
790.23,8.91379999999,24.2984666667,17.5454,29.4785333333,12.3365333333,19.9596666667,15.0448,27.7557333333,34.3588,16.7790666667,14.6182666666,17.3149333333,17.5280666667
790.54,9.52213333334,24.5559333333,18.1824666667,29.8153333333,12.7705333333,20.0528666667,15.3739333333,28.0914,34.3711333333,16.9980666667,15.022,17.4377333333,17.6605333333
790.85,8.93166666667,24.6153333333,17.8267333333,29.2612666667,12.3443333333,19.8168,15.177,27.9609333333,34.0171333333,16.7764666667,14.5178,16.9719333333,17.3136666667
791.16,8.10206666667,23.8526,17.0978666667,28.7062,11.4510666667,19.213,14.1202,27.3780666667,33.2262666667,15.587,13.3586,16.1409333333,16.292
791.47,7.18366666667,23.243,16.5698,27.9262666667,11.1434,18.7468666667,13.65,26.7054666667,32.4806666667,15.2583333333,12.8877333333,15.8074666667,15.7558666667
791.78,8.25006666667,24.0077333333,17.5496666667,28.7977333333,11.7758,19.2831333333,14.3826666667,27.2727333333,33.3854,16.1745333334,14.1608666667,16.5200666667,16.9567333333
792.08,8.57893333334,24.2928666667,17.9558666667,29.2186666667,12.2916,19.6373333333,14.56,27.3853333333,33.7686,16.4721333333,14.1048666667,17.0722666667,17.0853333333
792.39,9.7734,24.6174666667,18.4038666667,29.6815333334,12.9589333333,19.6782,15.0672,27.1198666667,33.7800666667,16.8076666667,14.0688666667,17.2938666667,17.2414
792.70,9.92659999999,24.7038666666,18.1037333333,30.1662666667,13.0206666667,19.8602,14.8102666667,26.9394666667,33.7524666667,16.5268666667,14.2580666667,17.485,17.3985333333
793.01,10.0098666667,24.4180666667,18.1075333333,29.8582,12.7068666667,19.4132,14.7312,27.0624,33.4388666667,16.3533333333,14.2564666667,17.1975333333,17.2701333333
793.32,9.85279999999,24.2198666667,17.6185333333,29.6435333333,12.7903333333,19.3915333333,14.3016,27.3208,33.2091333333,15.9896,14.5175333333,16.8072666667,17.3701333333
793.62,10.4266666667,24.7995333333,17.9275333333,30.0418,13.2114666667,19.5572666667,14.5782,27.5714,33.3013333333,16.4452666667,14.6038,17.0034666667,18.1328666667
793.93,8.48260000001,23.0542,16.1502666667,28.5594,11.2672666667,18.1841333333,12.8905333333,25.8004666667,31.9281333333,15.0078666667,12.9738666667,15.4828,16.6056
794.24,9.43606666667,23.2953333333,17.0343333333,29.9112666667,12.1798,18.796,13.3398,26.4068666667,32.5602,15.6843333333,13.6185333333,16.3118,17.1292666667
794.55,10.038,23.7381333333,17.5774666667,30.4492,12.606,18.8361333333,13.9722,26.8184666667,33.0804666667,16.3567333333,14.4971333333,16.793,17.8178666667
794.86,10.4518,23.3112,17.188,30.6919333333,12.019,18.6918666667,13.8135333333,27.0963333333,33.1754666667,16.2591333333,14.395,16.6002666667,17.9841333333
795.16,9.89379999999,22.6454,16.5165333333,30.0812,11.5322666667,17.9800666667,13.1895333333,26.1725333333,32.2138,15.2657333333,13.5146666667,16.0725333333,16.8292666667
795.47,10.7062666667,23.5399333334,17.1262,31.0206,12.3157333333,18.7295333333,13.9931333333,26.9996666667,32.914,16.0408,14.2646666667,16.7623333333,17.6133333333
795.78,10.2838666667,23.6981333333,17.3060666667,31.0446,12.2296,18.815,14.0068666667,27.7082,33.3832666667,16.277,14.8924,17.1936666667,17.68
796.09,9.29473333335,22.6905333333,16.5044,29.4194666667,11.0424,17.4780666667,12.7029333333,26.6416,32.6778,15.2808,13.6204,16.1422666667,16.6480666667
796.40,9.97806666667,23.525,16.7954,30.3864,11.6117333333,18.2782666667,13.3018666667,27.5650666667,33.5972,15.8781333333,14.1374666667,16.7892666667,17.5306
796.70,8.88886666667,22.1524,15.6252666666,29.3777333333,10.1969333333,17.0539333333,12.0571333333,26.2031333333,32.3681333333,14.8508666667,12.4318,15.5174,16.4634666667
797.01,7.19919999999,20.5720666667,13.9842,27.9684666667,8.61933333334,15.3452,10.3483333333,24.7337333333,31.0914,13.3661333333,10.4865333333,13.5437333334,15.4701333334
797.32,7.84126666666,20.8202,14.4554666667,28.0774,9.26506666666,15.5972,10.7218,25.2426666667,31.542,13.3924,10.7743333333,14.0748,15.5642
797.63,7.18339999999,20.0663333333,13.7110666667,26.8456,8.32346666667,14.5461333333,9.83453333334,24.7448,30.9145333333,12.6242,9.90726666668,13.2206666667,14.8575333334
797.93,7.25160000001,20.7845333333,13.4662,26.6734,8.1222,14.8754666667,10.0299333333,24.7989333333,30.8673333333,12.9810666667,9.71740000001,13.3932,15.0083333333
798.24,6.67333333333,20.2454666667,12.9884,25.5190666667,7.67513333333,13.8375333334,9.41960000001,23.7347333333,29.99,12.2387333333,8.56386666666,12.6765333333,13.8638666667
798.55,5.6998,19.7498666667,12.4477333333,24.6247333334,6.99786666667,13.0358,8.24213333333,23.1034,29.3916,11.6904,7.76873333333,11.4334,13.2116666667
798.85,5.8756,19.8899333333,12.6109333333,24.3686666667,7.09326666667,13.0306666667,8.20786666667,23.1990666667,29.3155333333,11.6546,7.85693333335,11.0560666667,13.4158
799.16,5.19133333333,18.3524,11.3202,23.1850666666,5.74293333333,11.5478,6.79093333333,21.8406666667,27.6732,10.0655333333,6.37713333334,9.57606666667,12.3199333333
799.47,6.49286666666,19.5829333333,12.3460666667,24.3587333333,6.625,12.8118666667,8.07099999999,23.1213333333,28.6687333333,11.1782,7.92486666666,11.0532,13.1872666667
799.78,5.5324,18.4204,11.3499333333,22.8601333333,5.71333333333,12.0111333333,7.07033333333,21.6632,27.46,10.1531333333,6.99366666666,10.0416666667,11.9346666667
800.08,4.98966666667,17.5751333333,10.3424,21.7819333333,5.10133333333,11.1182,6.22633333333,20.8524666667,26.6456666667,9.05660000001,6.07273333334,9.23826666669,10.8595333333
800.39,4.69693333333,17.1398,9.96153333333,21.4371333333,5.0052,10.7956,5.7902,20.3364666667,26.6738,8.6506,5.9798,9.55479999999,10.0735333333
800.70,4.8504,16.9729333333,9.79346666667,21.2392666667,4.61546666667,10.6622666667,5.5128,20.0856,26.4744666667,8.50420000001,5.7622,9.44453333333,10.1851333333
801.00,4.89286666667,16.7023333333,9.34193333333,20.794,4.4564,10.9086,5.62226666667,19.4348666667,26.1230666667,8.14726666666,5.22893333333,9.34893333333,10.3290666667
801.31,4.1612,15.1208666667,8.1978,20.2784,4.05133333333,9.58246666667,4.198,18.8350666667,25.6044,6.92313333333,4.32973333333,8.74726666666,8.806
801.62,4.0574,15.626,8.50679999999,20.9276666667,4.065,10.347,4.37406666667,19.3438,26.1689333333,6.65913333333,5.2866,9.40419999999,9.36646666667
801.92,3.99366666667,15.3262666667,7.72506666666,20.9965333333,3.24453333333,10.1814666667,4.48053333333,19.1812,25.9483333333,6.1568,4.9672,9.46313333333,9.24673333333
802.23,2.0948,13.1222666667,6.0962,19.5154666667,1.25826666667,8.43306666667,2.42273333333,17.5694666667,23.8373333333,4.0562,3.29033333333,8.47979999999,7.51853333333
802.54,2.54466666667,13.9358,6.25460000001,19.8810666666,1.847,8.87819999999,2.7904,18.034,24.2964666667,4.97013333333,3.20246666667,9.27480000001,7.73659999999
802.84,1.2018,12.4117333333,4.91173333334,18.8060666667,0.536866666667,7.66026666667,1.5624,16.3943333333,22.5880666667,3.45353333333,1.45826666667,7.70026666665,6.42633333334
803.15,0.867466666666,12.0363333333,4.53533333333,19.3638,0.0082,7.08806666667,0.677400000001,16.3156666667,22.247,2.94093333333,1.19793333333,7.7324,6.48500000001
803.46,2.48653333333,13.1103333333,5.90666666667,20.413,1.13993333333,8.26933333333,1.95786666667,17.8438,23.6514,4.6096,2.91606666667,9.16153333335,7.98020000001
803.76,1.62733333333,12.1932666667,5.1384,19.7521333333,0.247866666666,7.70753333334,1.45393333333,17.5216666667,22.7508,3.86606666667,2.148,8.29406666667,6.81533333334
804.07,1.51853333333,12.4322666667,5.16493333334,20.3171333333,0.417133333333,7.45933333334,1.3268,17.7722666667,23.154,4.39726666667,2.5364,8.24359999999,6.98366666667
804.38,0.9292,12.3529333334,5.02119999999,20.8950666667,-0.213133333333,6.94793333334,0.758733333333,18.3801333333,22.9326,4.00666666667,2.2762,7.87713333333,6.82013333333
804.68,-0.797866666666,10.9996,4.00693333334,19.5280666667,-1.82766666667,5.43966666666,-0.866466666668,16.98,21.4158666667,2.48826666667,1.1326,5.99746666667,5.89453333333
804.99,-1.12513333333,10.017,3.01186666667,18.1217333333,-2.40273333333,4.52620000001,-2.03893333334,16.1928666667,20.3892666667,2.30966666667,-0.076200000002,4.61926666667,5.0422
805.30,-0.570999999999,10.1344666667,3.5516,18.5223333333,-1.6792,5.05446666667,-1.50293333334,16.8766,21.0746,2.29213333333,0.109133333333,4.96213333333,5.62546666666
805.60,0.559866666666,10.8312666667,4.26626666667,19.2535333333,-0.458066666665,5.85239999999,-0.373333333333,18.2358666667,22.5784666667,3.62173333333,0.9584,5.49606666667,6.93806666667
805.91,-1.42786666667,8.83433333333,2.47746666667,17.4882,-2.64953333334,4.21506666667,-2.01293333333,16.1546666667,21.4279333333,1.46233333333,-0.6624,3.08806666667,5.2818
806.21,-2.72646666667,8.3466,0.985133333335,17.2032,-3.69386666667,3.28053333334,-3.27173333333,15.7521333333,21.2226,0.923533333334,-1.63593333333,1.9788,5.15393333333
806.52,-0.793866666669,10.2434,3.23513333334,18.2244666667,-1.52793333333,5.19846666667,-1.50246666667,17.3792666667,22.5778,2.7484,-0.477933333333,3.1412,6.624
806.83,-1.17793333333,10.8408,3.75586666667,18.9841333333,-1.18653333333,5.19846666667,-1.21213333333,17.4392666667,22.6376666667,2.5608,-0.947599999998,3.01333333333,6.50440000001
807.13,-0.7052,11.6730666667,4.05159999999,19.0966666667,-1.09246666667,5.50533333333,-1.41926666667,17.8151333333,22.7182,3.07093333333,-0.911800000001,3.74193333333,7.27746666666
807.44,0.493533333335,12.6147333333,4.06933333333,19.0042666667,-0.363599999999,6.05193333334,-1.03026666667,18.7619333333,23.5066666667,3.1168,-0.692666666668,4.31166666667,8.35493333333
807.74,-1.89446666667,9.84806666667,1.7516,16.8811333333,-2.65426666667,3.33346666667,-4.0752,15.9248666667,21.7962666667,0.419999999999,-3.23493333333,1.59066666667,6.202
808.05,0.124266666665,11.5846666667,3.09806666667,18.2423333333,-0.923200000002,5.52146666666,-2.237,17.5054666667,23.9768,2.024,-1.8908,3.31106666667,7.82953333335
808.35,0.474866666666,11.6529333333,3.36993333333,19.4886666667,0.009133333332,6.29226666667,-1.8538,18.3745333333,24.3378666667,1.99086666667,-1.77173333333,3.70786666667,7.872
808.66,1.2364,12.5916,4.10246666667,19.5513333333,1.19053333333,6.35533333333,-1.71246666667,18.7546,24.8626666667,3.03113333333,-1.11726666667,4.88086666667,8.59893333333
808.97,1.39666666667,13.1471333333,4.32033333333,19.8789333333,1.38713333333,7.22540000001,-1.48986666667,18.4729333333,25.298,2.8212,-0.800733333333,4.89753333333,8.50093333333
809.27,0.345799999999,12.2575333333,3.49653333333,19.683,0.605133333334,6.59946666667,-2.7856,18.7414666667,25.2834,2.13253333333,-1.854,4.54366666668,7.69453333333
809.58,1.93786666667,13.1976,4.90313333333,19.9806666667,2.316,7.05426666667,-1.7442,19.816,26.2984,2.15113333333,-0.9884,6.07553333333,8.46906666666
809.88,0.228866666668,11.184,2.22893333333,18.5274,0.567133333332,5.1244,-3.0348,18.0496666667,24.5670666667,-0.0298666666653,-2.4776,4.56706666665,6.83586666666
810.19,-0.124133333334,10.2636666667,1.354,17.9430666667,-0.072333333332,4.79593333334,-3.814,18.1498666667,25.0438,-0.496066666669,-2.44966666667,4.53746666667,6.89413333333
810.49,-0.321533333334,9.15319999999,0.514333333333,18.4137333333,-0.289466666666,4.59806666667,-4.44806666667,17.7812666666,25.3912,-1.54353333333,-2.05786666667,3.44053333332,6.34513333333
810.80,-1.14606666667,8.13226666667,0.914666666666,18.6666666666,-0.4738,4.4518,-4.1872,17.4547333333,24.7602666667,-1.99426666667,-2.0496,3.34986666667,5.42146666667
811.10,3.10973333333,12.4067333333,5.1118,22.2789333333,4.21733333333,9.46740000001,1.50146666667,21.9489333333,28.2853333333,3.099,3.0566,7.93400000001,9.71239999999
811.41,3.67033333333,13.0123333333,6.0782,23.6276666667,5.11506666667,10.6260666667,3.13533333333,22.215,28.6784666667,4.05566666667,4.56933333333,9.30986666667,11.2896
811.71,4.04686666666,13.4824666667,6.46439999999,23.4186666667,4.4942,10.3940666667,3.7274,22.6943333333,29.063,4.35573333333,5.36746666666,9.63786666667,11.8104
812.02,3.26446666667,12.4430666667,5.787,23.1586,3.56126666667,10.4399333333,3.5824,22.6497333333,28.2883333333,4.16533333333,5.257,8.82886666667,11.3724666667
812.32,3.42313333333,12.2556666667,5.87413333333,22.9582666667,3.666,10.206,3.64506666667,22.9159333333,28.7586666667,4.5432,5.78973333333,9.36073333332,11.9704666667
812.63,6.15306666667,14.2372666667,8.28966666667,24.5094666667,6.02973333333,12.8299333333,6.6974,24.5711333333,30.4057333333,6.66653333334,8.23813333334,11.7822,14.4529333333
812.93,4.71486666667,13.3436,7.0466,23.6362666666,4.8484,12.9533333333,5.5572,23.6671333333,29.4708666667,6.89260000001,7.91973333334,9.79973333334,13.8366666667
813.24,5.60966666667,15.1123333333,8.28886666667,25.1803333333,6.02806666667,15.0914666667,6.9178,25.3165333333,32.067,8.72840000001,8.74926666667,11.5018,15.8451333333
813.54,6.75959999999,16.4498,9.58719999999,26.4189333333,7.10013333333,16.2126666667,8.029,26.0268,32.9,9.78306666667,10.0722666667,12.5490666667,16.8214
813.85,9.01,19.7374666666,12.5252,28.4848666667,10.3838,18.9596,11.7574666667,28.9496,36.3030666667,13.1818,12.6262666667,15.7576666667,19.8182
814.15,9.3494,20.7607333333,12.3723333333,28.8588666667,10.4404,19.6297333333,12.1021333333,28.999,36.4564666667,13.9740666667,12.8328666666,15.4355333333,20.6506
814.46,9.06613333332,20.783,12.0080666667,28.6344666667,9.88953333335,19.0863333333,11.5561333333,28.4638666667,36.4257333333,13.474,12.3194,15.4118,20.3614666667
814.76,9.72593333335,21.2656,12.3168666667,29.0184,10.4435333333,19.1331333333,12.0379333333,29.8853333333,37.1499333333,13.9711333333,12.865,15.2267333333,20.9268
815.07,9.27666666667,21.649,12.362,28.9023333333,10.6829333333,19.2514666667,12.0788,29.6913333333,37.2787333333,13.7784,12.6352666667,15.1239333333,21.3354
815.37,10.7269333333,23.2709333333,13.8420666667,30.4777333333,11.9627333333,20.9346,13.6447333333,31.1525333334,40.1868,15.192,13.6864666666,16.4592,22.9490666667
815.68,9.34599999998,22.595,12.3417333333,29.8102,10.5591333334,20.348,12.8902666667,30.3690666667,39.1560666667,14.0085333333,11.9092666667,14.6412666667,21.287
815.98,8.22326666666,22.029,11.6801333333,29.0821333333,10.3597333333,19.0123333333,12.1202,29.8872666667,38.1963333333,13.1509333333,11.4976,13.6018666667,20.9554
816.29,9.51340000001,22.8884666667,14.1077333333,30.9995333333,12.0565333334,20.6384,13.4066,30.9993333333,39.7906,14.872,13.0088,15.7614,22.0512
816.59,10.347,23.2982666667,15.2740666667,31.1212,12.8304,20.905,14.2181333333,31.2418666667,39.0950666667,15.4448666667,14.0674666667,16.0180666667,21.7796666667
816.89,10.7931333333,23.4336666667,15.4617333333,31.6565333333,13.9758666667,21.4758666667,14.739,31.6264666667,38.9858666667,16.2852,14.3974666667,16.5562,22.0884666667
817.20,9.6924,21.4522666667,14.4326,30.8016666667,12.4862,19.7780666667,12.8693333333,30.8522666667,37.3473333333,14.9874666667,13.4947333333,14.3419333333,20.9078
817.50,8.5742,20.3180666667,14.148,29.9950666667,12.0914666667,18.8375333333,12.4788666667,30.4917333333,37.1485333333,14.0586,13.4029333333,13.9098,19.5429333333
817.81,8.19993333335,20.7666,14.2067333333,30.3347333333,12.1496,18.4861333333,12.7704,30.7132666667,37.244,14.2844666667,13.935,13.6923333333,19.1751333333
818.11,8.05553333334,20.6897333333,14.0614,30.412,11.9924,18.5536666667,13.0268666667,30.4022666666,36.9925333333,13.9463333333,13.8601333333,13.6686,18.4578666667
818.41,10.1945333333,22.4403333333,15.6764666667,31.9717333333,14.1292666666,20.0708666667,14.7480666667,31.0168,37.9488,15.977,15.4022,15.6675333333,20.1149333333
818.72,8.88886666666,21.7164,14.7596666667,31.0862666667,13.6234666667,19.0463333333,13.7479333334,29.9586,36.1443333333,14.9668666667,14.7762,14.5770666667,19.1376
