wavelength,Back_TanXacf,Belly_TanXacf,Breast_TanXacf,Crissum_TanXacf,Crown_TanXacf,DorTail_TanXacf,Patch10_TanXacf,Patch11_TanXacf,Patch12_TanXacf,Rump_TanXacf,Throat_TanXacf,WingTip_TanXacf
241.54,13.5137333333,11.1012,14.2352,8.54560000001,7.7414,11.6605473333,14.9492666667,9.68046666666,9.47766666667,18.7710666667,10.0564,13.0552333333
241.92,13.1980666667,10.4259333333,13.6106,8.35026666666,7.38333333334,11.1026641111,14.1616666667,9.26306666667,9.10066666668,18.1002,9.64839999999,13.0122666667
242.29,13.3764,10.3657333333,13.6467333333,8.90326666667,7.75426666667,11.167271,13.7634333333,9.358,9.407,17.9785333333,9.98453333334,13.2289
242.67,12.9250666667,9.71133333334,13.2457333333,8.29399999999,7.34326666667,10.8746697778,12.9628666667,8.97653333334,9.14566666667,17.6319,9.62380000001,12.7939
243.05,12.9732666667,9.90153333333,13.5022,8.43326666666,7.7974,11.0819714444,12.9734,9.07453333334,9.36706666667,17.6933666667,9.96913333333,13.0267
243.42,13.1245333333,10.0192666667,13.5256666667,8.51886666666,8.20566666667,11.3156447778,13.0503333333,9.15639999999,9.60706666667,17.7301333333,10.3435333333,13.4901666667
243.80,13.2252,9.62953333333,13.4791333333,8.39139999999,8.11573333334,11.3094058889,12.7898666667,9.38636666667,9.60260000001,17.4264333333,9.94880000001,13.1902
244.17,13.5266666667,9.81753333334,13.7843333333,8.45946666667,8.44339999999,11.3959873333,12.59,9.57866666667,9.82819999999,17.4128,10.1128,13.3817666667
244.55,13.1950666667,9.52146666665,13.0994,7.8522,7.95333333333,10.9596317778,11.9857333333,9.11486666667,9.56406666667,16.9936666667,9.75539999999,12.9265333333
244.92,13.4092666667,9.89886666667,13.1206666667,8.27266666668,8.01420000001,10.8941411111,12.0617333333,9.30836666666,9.8632,17.0896666667,10.0759333333,12.7964
245.30,13.3708666667,9.72093333334,12.8359333333,8.1304,8.08359999999,10.7807244444,11.6842,9.04053333333,9.52386666667,16.7581,10.0540666667,12.8595333333
245.67,12.1436666667,8.78226666667,11.5725333333,6.91753333334,7.06473333333,9.65668144444,10.4931666667,7.85633333334,8.13766666666,15.5525333333,8.95953333333,11.9013666667
246.05,11.6992,8.24126666667,10.9832666667,6.46486666667,6.44913333333,9.02298711111,9.86350000001,7.3155,7.51326666667,14.9693333333,8.38766666667,11.1513666667
246.42,10.8944666667,7.6342,10.3797333333,5.66246666667,5.67726666667,8.36630088889,9.08013333333,6.68486666667,6.5828,14.1802666667,7.52826666667,10.5311666667
246.79,10.9496,7.67526666667,10.3244,5.81613333333,5.6514,8.38574355556,8.98633333333,6.63306666667,6.3506,14.1553333333,7.4096,10.5597
247.17,11.1722666666,7.8232,10.5751333333,6.14126666667,5.8986,8.55754166667,9.33156666667,6.82363333333,6.5858,14.4388,7.51866666667,10.8208666667
247.54,11.1818,7.7954,10.6336,6.24226666667,5.871,8.46865966667,9.39740000001,6.79056666667,6.43086666667,14.5225,7.40933333333,10.7826666667
247.92,11.0099333333,7.67226666667,10.6433333333,6.1866,5.72073333333,8.42485033333,9.33103333333,6.60986666667,6.24066666667,14.4582,7.41086666667,10.6390333333
248.29,10.9910666667,7.652,10.6728666667,6.29546666667,5.6924,8.62661066667,9.51140000001,6.58993333333,6.20046666667,14.4905333333,7.3786,10.5918666667
248.67,11.0805333333,7.85166666667,10.7988666667,6.4632,5.674,8.81595833333,9.56776666666,6.586,6.12573333333,14.4683333333,7.38326666667,10.5841666667
249.04,11.1967333333,7.91626666667,10.9713333333,6.60966666667,5.90206666667,9.12095922222,9.66070000001,6.71086666667,6.196,14.5301,7.454,10.8729
249.42,11.3696666667,8.33853333333,11.3607333333,6.88313333333,6.2638,9.37984166667,10.1114,7.08776666667,6.4352,14.7706666667,7.659,11.1532
249.79,11.954,9.08053333335,12.1775333333,7.57973333333,6.8518,9.98015899999,10.8890333333,7.83853333333,7.0722,15.6594333333,8.34286666667,11.7545
250.17,12.1558666667,9.65313333333,12.8185333333,7.86813333334,7.34973333333,10.4447752222,11.4331666667,8.30583333333,7.29833333333,16.1654333333,8.78480000001,12.2416666667
250.54,12.2228666667,10.0092,13.171,8.1092,7.62226666667,10.5882921111,11.7615,8.37683333333,7.49686666667,16.5154,8.93186666666,12.2596666667
250.92,11.9254,10.0274666667,13.1882666667,8.18033333333,7.54506666667,10.2903196667,11.8314666667,8.33326666666,7.43526666667,16.4078666667,8.88233333333,12.1255666667
251.29,11.5343333333,9.85113333333,12.9901333333,7.62613333333,7.1794,9.78548688889,11.3483,7.88883333333,6.9066,15.8394333333,8.5938,11.8361
251.66,11.2072666667,9.91179999999,13.1354,7.49726666667,7.0884,9.62596366666,11.1362,7.63306666667,6.7872,15.5886,8.51286666667,11.6355
252.04,11.7363333333,10.5508,13.5235333333,8.09106666666,7.63540000001,10.0778438889,11.7783666667,7.88306666667,7.33906666666,16.1093333334,9.02013333333,12.2206666667
252.41,11.5800666667,10.4248,13.2884666667,8.05579999999,7.52066666667,9.81721244444,11.616,7.75023333334,7.20593333334,16.2284,9.08513333333,12.0588666667
252.79,10.9612,9.86479999999,12.7734666667,7.63013333333,7.13466666667,9.18754766666,11.3075666667,7.46043333334,6.7492,15.9625,8.67166666667,11.7595666667
253.16,10.3454666667,9.48646666667,12.3904,7.1334,6.55006666667,8.67137444444,11.0177333334,6.99336666667,6.3958,15.6208333333,8.29606666666,11.2768666667
253.54,9.99533333335,9.04553333333,11.6501333334,6.662,5.919,8.23206944444,10.7733,6.36813333333,6.11653333333,15.2963333333,7.82786666667,10.8344666667
253.91,9.71413333333,8.76453333334,11.3225333333,6.44386666667,5.54253333334,7.95213155555,10.5036666667,5.95683333333,5.8528,14.7723,7.45633333333,10.5256333333
254.28,10.0374666667,8.80233333333,11.0776666667,6.69666666667,5.4564,7.93290888889,10.5201,5.95906666667,6.11653333333,14.7787666667,7.53686666666,10.6150666667
254.66,10.6706666667,9.14053333333,11.1859333334,7.3248,5.80973333333,8.22798166667,11.0303333333,6.8325,6.47786666667,14.8711333333,8.19686666667,11.2038
255.03,11.0736666667,9.46726666666,11.7964,7.61986666667,6.32413333333,8.94591422223,11.3011,7.43246666667,7.0254,15.2931666667,8.73353333334,11.5875333333
255.41,11.6485333333,9.79000000001,12.1019333333,8.06033333333,6.66673333333,9.66277655555,11.6596333333,8.06063333333,7.55106666666,15.6843333333,9.33106666667,11.7520333333
255.78,11.6121333333,9.5354,11.5432666667,7.5158,6.3912,9.47619411112,11.4544333333,8.0637,7.53306666667,15.4962333333,9.12793333332,11.5433333333
256.15,11.5042666667,9.6524,11.6239333333,7.25373333333,6.38733333333,9.36410822223,11.1822333333,8.53840000001,7.65233333334,15.3504666666,9.31046666667,11.3446666667
256.53,11.408,9.55466666665,11.4246666667,6.9544,6.29606666667,9.08438944445,10.9017333333,8.42876666666,7.4744,14.9792666667,9.06226666668,11.1369666667
256.90,11.6848666667,9.78740000001,11.3997333333,7.12793333333,6.5526,9.22596233333,10.8423333334,8.62876666667,7.83833333333,15.1010333333,9.35186666667,11.1093666667
257.28,12.3558,9.95233333333,11.7454,7.3868,6.83353333333,9.47643311112,10.9823,9.15349999999,8.21646666666,15.3124666667,9.55173333333,11.4592666667
257.65,12.1211333333,9.58333333333,11.633,7.3948,6.94013333334,9.38021111112,10.4924666667,8.88256666666,8.03033333333,14.899,9.4444,11.1847
258.02,11.8498,9.11873333333,11.0482666667,7.2614,6.57226666667,9.12635977777,10.1035,8.37513333334,7.82006666667,14.4523,8.95173333334,10.8506
258.40,11.139,8.40026666667,10.5134666667,6.68533333333,5.94773333333,8.66277433333,9.55656666667,7.66573333334,7.19573333333,13.9028333333,8.27266666667,10.2069333333
258.77,10.5976666667,8.0016,10.1508,6.11566666667,5.36466666667,8.33937577778,8.97346666667,7.02563333333,6.7406,13.5553666667,7.73586666667,9.72723333333
259.15,10.4052,7.84213333333,9.87213333333,6.012,5.16,8.17394211111,8.90213333334,6.67883333333,6.5158,13.3271333333,7.34813333333,9.6788
259.52,10.3281333333,7.86786666667,9.94893333334,6.14593333333,5.25273333333,8.199931,9.00479999999,6.64216666667,6.50926666667,13.5405333333,7.34273333333,9.85270000001
259.89,10.4834666667,8.05960000001,10.0714666667,6.30646666667,5.37093333333,8.34241333333,9.21550000001,6.77226666667,6.59213333334,13.679,7.3436,10.0466
260.27,10.1974,7.78619999999,9.85480000001,6.09806666667,5.0166,8.08737933333,8.92756666666,6.29503333333,6.27013333333,13.4614333333,6.99106666667,9.70956666665
260.64,10.0806666667,7.6166,9.78566666667,6.00193333333,4.94393333333,8.01268366667,8.82706666666,6.118,6.1554,13.3255333333,6.828,9.58713333333
261.01,10.2092,7.72760000001,9.99893333333,6.08706666667,5.10473333333,8.21113255555,9.09420000001,6.25983333333,6.26186666667,13.5425,6.94966666667,9.80856666666
261.39,9.82033333333,7.40906666667,9.68546666667,5.851,4.77713333333,7.95246644445,8.9064,5.88966666667,5.90053333333,13.375,6.66873333333,9.47113333333
261.76,9.52120000001,7.22213333333,9.41713333333,5.5088,4.39,7.78152222222,8.7238,5.6907,5.6028,13.1434666667,6.29926666667,9.20476666667
262.13,9.25546666665,7.01733333333,9.29873333334,5.184,4.2186,7.68128122222,8.61466666667,5.57903333333,5.44593333333,13.1148,6.17326666667,9.0064
262.51,9.44053333333,7.25906666667,9.58859999999,5.43733333333,4.48053333333,7.91043555556,8.98210000001,5.73456666667,5.69113333333,13.4591,6.38933333333,9.26783333333
262.88,9.78259999999,7.63146666666,9.96780000001,5.761,4.94273333333,8.27991188889,9.53303333333,6.125,6.07246666667,13.7938666667,6.7516,9.62183333333
263.25,9.61639999999,7.4282,9.67893333333,5.38506666667,4.7684,8.04485544444,9.23976666667,5.90346666667,5.8426,13.6003666667,6.47626666667,9.32086666666
263.63,9.36726666667,7.169,9.45206666665,4.9866,4.42153333333,7.89524211111,8.97630000001,5.57223333333,5.58026666667,13.2438666667,6.16733333333,8.95136666666
264.00,8.50286666667,6.2136,8.85039999999,4.23093333333,3.7166,7.21903022222,8.3648,4.85103333333,4.75233333334,12.3300333333,5.6584,8.08373333333
264.37,8.18659999999,5.80773333333,8.48713333334,3.90946666667,3.48173333333,7.03513944445,8.1319,4.9275,4.40086666667,11.8276,5.3904,7.77133333333
264.75,7.81133333333,5.7704,8.3332,3.66113333333,3.0852,6.66482155556,8.05073333333,4.80026666667,4.20093333333,11.7207,5.335,7.44936666667
265.12,7.2466,4.9022,7.55593333333,3.07006666667,2.3052,5.76362455556,7.13096666667,3.87396666667,3.50766666667,10.7543,4.6212,6.6117
265.49,7.59866666667,5.30533333333,7.75913333333,3.41006666667,2.7294,5.95260844445,7.36106666667,4.21133333333,3.91986666667,10.7888666666,4.79586666667,6.97386666667
265.87,8.03773333333,5.52186666667,8.05146666667,3.75326666667,3.05066666666,6.08510255556,7.58533333333,4.35476666667,4.2468,11.1156333333,5.06593333333,7.2768
266.24,7.97153333333,5.58626666667,8.11353333333,3.75613333333,3.069,5.96714077778,7.4016,4.1938,4.08646666667,10.9234,4.99513333333,7.17046666667
266.61,8.02299999999,5.6438,8.17073333333,3.61393333333,3.10726666667,6.10921488889,7.23273333333,4.32106666667,4.04366666667,10.8128666667,5.07946666667,7.2697
266.98,7.88080000001,5.502,7.90253333333,3.62066666667,2.9164,6.04498488889,7.0435,4.18593333333,3.88626666667,10.7599333333,4.9026,7.2258
267.36,7.90533333333,5.6752,8.15253333334,3.92106666667,2.96266666667,6.17362055556,7.1805,4.33686666667,4.1018,10.9283666667,5.30753333333,7.405
267.73,8.43026666666,6.20333333333,8.5002,4.53286666667,3.434,6.61613611111,7.5396,4.97593333333,4.78646666667,11.3016,5.725,7.76263333334
268.10,8.81373333333,6.75246666667,8.93086666667,4.9798,3.87933333333,7.04171133333,7.8258,5.38446666667,5.3402,11.8638333333,6.16926666667,8.31053333333
268.48,8.84219999999,6.9448,8.85906666667,5.04493333334,4.0528,7.104373,7.9833,5.42726666667,5.4496,11.9519333333,6.245,8.4907
268.85,8.9128,6.8984,8.90726666667,5.17386666667,4.12526666667,7.23585366667,7.947,5.60576666667,5.45533333333,11.9151666667,6.25553333333,8.70726666667
269.22,8.74913333333,6.898,9.02406666667,5.17493333333,4.0832,7.48080811111,8.08226666667,5.66216666667,5.4008,12.0199,6.2826,8.65380000001
269.59,8.46593333333,6.76,8.84173333333,4.97673333333,3.9424,7.51749822222,7.85963333333,5.58853333333,5.10733333333,11.8645666667,6.29613333333,8.46053333333
269.97,8.37146666667,6.56573333333,8.76799999999,4.95673333333,3.9254,7.48751855556,7.85343333333,5.58496666667,4.9928,11.8007666667,6.2236,8.39233333333
270.34,8.43400000001,6.468,8.78046666667,4.92233333334,3.82486666667,7.59624211111,7.9055,5.5576,5.0344,11.8894,6.20826666667,8.52813333333
270.71,8.39446666666,6.5104,8.7854,5.0686,3.80246666667,7.53775433333,7.91793333333,5.5034,5.07326666667,11.8121666666,6.173,8.4518
271.09,8.13273333334,6.27886666666,8.658,4.69433333333,3.53553333333,7.30299822222,7.7002,5.28446666667,4.76046666667,11.5797333333,5.94526666667,8.22149999999
271.46,8.14520000001,6.18913333333,8.55,4.5512,3.60746666667,7.15216188889,7.67763333333,5.28593333333,4.59686666667,11.5763,5.80233333333,8.1553
271.83,7.78,5.81166666667,8.1496,4.1594,3.38686666667,6.75501344444,7.44476666667,4.7384,4.077,11.2547333333,5.44633333333,7.899
272.20,8.12686666668,6.1124,8.3834,4.53993333333,3.64273333333,7.05986677778,7.81083333333,5.02223333333,4.28766666667,11.5334666667,5.74573333334,8.15703333333
272.58,8.22793333334,6.154,8.6008,4.70086666667,3.72206666667,7.112119,7.8149,5.02163333333,4.37446666667,11.7021666667,5.82346666667,8.2427
272.95,8.18539999999,6.19253333334,8.57573333333,4.67813333334,3.70266666667,7.13923333333,7.77633333333,4.9213,4.41793333333,11.7580666667,5.76046666667,8.17603333333
273.32,8.2798,6.3628,8.5984,4.7036,3.76273333333,7.09994022222,7.81576666667,4.9162,4.49393333333,11.8028333333,5.8014,8.25143333333
273.69,8.26346666667,6.27706666667,8.4604,4.52353333334,3.6108,6.83337733333,7.662,4.68426666667,4.46206666667,11.7143,5.61633333333,8.1693
274.06,8.12299999999,6.21,8.36746666667,4.38586666667,3.47926666667,6.738536,7.451,4.62416666667,4.42713333333,11.5904666667,5.54573333333,8.07956666667
274.44,7.89646666666,6.07153333333,8.1212,4.3086,3.38073333333,6.50948188889,7.2959,4.55196666667,4.22273333333,11.3256,5.37533333333,7.82823333333
274.81,7.79880000001,5.97366666667,7.88713333333,4.1894,3.33326666667,6.389098,7.2691,4.5923,4.1666,11.3292333333,5.36013333333,7.7943
275.18,7.95566666666,6.06186666667,7.9976,4.38293333333,3.5494,6.44715855556,7.2904,4.65606666667,4.44593333333,11.4781,5.53653333333,7.89136666667
275.55,7.89059999999,6.04026666666,8.01153333333,4.41453333333,3.44453333333,6.45994688889,7.24963333333,4.5911,4.55486666667,11.3800333333,5.4814,7.86523333333
275.93,7.81219999999,5.82366666667,7.84173333334,4.2792,3.2032,6.28871277778,7.09183333333,4.54816666667,4.50233333333,11.2061333333,5.3774,7.5864
276.30,7.12293333333,5.07646666667,7.00813333333,3.49893333334,2.39786666667,5.51441211111,6.19026666667,3.82776666667,3.75906666667,10.4521666667,4.55913333333,6.78893333333
276.67,7.1788,4.95733333333,6.87093333333,3.37733333333,2.3816,5.44252988889,6.1909,3.80786666666,3.6902,10.3142,4.54606666667,6.7636
277.04,7.24953333334,4.92593333333,6.89253333333,3.3766,2.46813333333,5.35697855555,6.25306666666,3.84263333333,3.79666666667,10.2574,4.5688,6.82016666667
277.41,7.3012,4.90513333333,7.009,3.50193333333,2.57506666666,5.415015,6.25463333333,4.1705,3.97313333333,10.3106,4.67086666667,6.95893333333
277.79,7.42860000001,5.02173333333,7.28933333333,3.87053333333,2.9614,5.66074666667,6.50643333333,4.4014,4.15966666667,10.5519666667,4.90073333333,7.09493333333
278.16,7.3118,4.97366666667,7.2644,3.84673333333,2.83833333333,5.59641422222,6.40746666667,4.22983333333,4.00213333333,10.4595,4.89193333333,7.01176666667
278.53,7.62279999999,5.36493333333,7.672,4.11013333333,3.19046666666,5.82940911111,6.64846666667,4.4271,4.36213333333,10.8196,5.22486666667,7.3137
278.90,8.02273333334,5.8814,8.14653333333,4.4712,3.673,6.24491122222,7.0579,4.7308,4.65193333333,11.2114666667,5.55346666667,7.65593333333
279.27,7.90406666666,5.92173333333,8.03406666667,4.46993333333,3.6052,6.08967577778,7.00606666667,4.65506666667,4.46993333333,11.0575,5.47773333333,7.60426666667
279.64,7.97599999999,5.97586666667,8.06613333333,4.49606666667,3.7002,6.10915766667,7.02226666667,4.83543333333,4.5112,11.0765,5.52,7.64283333334
280.02,7.77486666667,5.82873333333,8.05006666667,4.34193333333,3.52126666667,5.87060344444,6.75636666667,4.62706666667,4.30033333333,10.9571,5.46013333333,7.53643333333
280.39,7.97893333333,6.18773333333,8.42446666667,4.70306666667,3.98,6.20548066667,7.1971,4.99993333333,4.6816,11.3553333333,5.9458,7.9179
280.76,8.06253333334,6.38606666666,8.53026666667,4.80526666667,4.0336,6.28118722222,7.27916666667,5.16903333333,4.859,11.5714,6.033,8.09203333333
281.13,8.10633333333,6.51946666667,8.56366666667,4.8284,4.07926666667,6.43667644445,7.28336666667,5.16683333333,4.86246666667,11.6662,6.1234,8.0861
281.50,8.32726666667,6.6844,8.78206666667,5.04353333333,4.3414,6.75652877778,7.4506,5.26443333333,5.08993333333,11.9178,6.30886666667,8.1661
281.87,8.40246666667,6.6516,8.81693333333,5.02813333333,4.2898,6.83606988889,7.4201,5.29353333333,5.0928,11.9084333333,6.31693333333,8.08943333333
282.25,8.58179999999,6.7548,8.90066666667,5.19406666667,4.47026666667,6.95523488889,7.58553333333,5.41746666667,5.20246666667,12.0725666667,6.4066,8.28506666666
282.62,8.35646666667,6.46953333333,8.6294,4.9768,4.24193333333,6.82609188889,7.3164,5.22533333333,4.98106666667,11.8416666667,6.1226,8.13876666667
282.99,8.14006666667,6.09453333333,8.377,4.77966666666,3.9164,6.56390988889,7.019,4.9533,4.78366666666,11.628,5.87773333333,7.89626666667
283.36,8.20793333333,6.07006666667,8.2856,4.82013333333,3.93013333333,6.69166966667,7.12333333333,4.9776,4.87853333333,11.722,5.92606666667,7.92236666667
283.73,7.98486666666,5.94893333333,8.1152,4.70066666667,3.75266666667,6.59330344444,7.036,4.77133333333,4.65353333333,11.5485,5.77893333333,7.8027
284.10,8.12173333334,6.28513333333,8.295,4.86673333333,4.00146666667,6.88614066666,7.342,5.07583333333,4.87953333333,11.6723333333,5.87993333333,8.01933333333
284.47,8.24493333333,6.4012,8.41793333333,4.86186666667,4.01026666667,7.00280388889,7.3187,5.1212,4.91713333333,11.7594,5.87393333333,8.09093333333
284.85,8.12566666667,6.3524,8.35186666667,4.77093333333,4.00786666667,6.96420522222,7.16836666667,4.90803333333,4.88306666667,11.5643666667,5.80686666667,8.01096666667
285.22,8.3194,6.48613333333,8.37506666667,4.92293333333,4.23313333333,7.10654166667,7.3337,5.07886666667,5.11173333333,11.6376,6.01886666667,8.17526666667
285.59,8.20760000001,6.4996,8.21926666667,4.84946666667,4.2402,7.02210377778,7.36416666667,5.0364,5.08453333333,11.5194,5.99973333333,8.21656666667
285.96,7.911,6.313,7.88966666667,4.59233333333,3.8802,6.71133155556,7.08263333333,4.7372,4.89673333333,11.1697666667,5.68113333333,8.04523333333
286.33,7.71086666667,6.2254,7.8116,4.36846666667,3.7186,6.55961711111,6.90686666667,4.5476,4.78046666667,10.9659,5.47753333333,7.94936666667
