wavelength,Back_SicRaim,Belly_SicRaim,Breast_SicRaim,Crissum_SicRaim,Crown_SicRaim,DorTail_SicRaim,Patch10_SicRaim,Rump_SicRaim,Throat_SicRaim,WingTip_SicRaim
438.62,16.6743333333,14.583,11.3633333333,25.7256666667,9.75366666667,10.2563333333,11.138,8.88433333333,12.4296666667,12.3265
438.98,16.6116666667,14.605,11.303,25.7063333333,9.705,10.2336666667,11.1263333333,8.85233333333,12.4073333333,12.3015
439.33,16.6166666667,14.68,11.3463333333,25.6886666667,9.67966666667,10.2656666667,11.0996666667,8.835,12.3896666667,12.2555
439.69,16.6206666667,14.6933333333,11.3416666667,25.6426666667,9.70666666667,10.2773333333,11.0853333333,8.80733333333,12.3496666667,12.227
440.04,16.6233333333,14.6776666667,11.3326666667,25.6656666667,9.67366666667,10.287,11.064,8.80833333333,12.316,12.203
440.40,16.6636666667,14.6486666667,11.3886666667,25.689,9.68366666667,10.3316666667,11.093,8.797,12.306,12.1775
440.75,16.622,14.6543333333,11.3836666667,25.7106666667,9.67966666667,10.3243333333,11.069,8.767,12.323,12.1565
441.11,16.6713333333,14.62,11.398,25.7063333333,9.69733333333,10.358,11.077,8.76066666667,12.3396666667,12.183
441.47,16.6446666667,14.6336666667,11.403,25.715,9.73133333333,10.3863333333,11.079,8.74866666667,12.3476666667,12.147
441.82,16.645,14.575,11.4086666667,25.7046666667,9.712,10.3896666667,11.0773333333,8.746,12.29,12.1495
442.18,16.6086666667,14.5116666667,11.3313333333,25.677,9.67766666667,10.317,11.0296666667,8.697,12.2016666667,12.1405
442.53,16.6216666667,14.5023333333,11.3,25.6626666667,9.72733333333,10.3623333333,11.0483333333,8.705,12.1973333333,12.1745
442.89,16.6933333333,14.529,11.3863333333,25.659,9.76,10.419,11.0606666667,8.71633333333,12.146,12.2205
443.24,16.7113333333,14.4343333333,11.379,25.682,9.78333333333,10.4313333333,11.0733333333,8.74666666667,12.1206666667,12.262
443.60,16.738,14.434,11.416,25.6966666667,9.788,10.423,11.104,8.76266666667,12.1056666667,12.285
443.95,16.7426666667,14.3213333333,11.388,25.6303333333,9.79366666667,10.4196666667,11.1053333333,8.74233333333,12.0516666667,12.277
444.31,16.753,14.314,11.4156666667,25.618,9.842,10.4376666667,11.127,8.743,11.9893333333,12.366
444.66,16.7683333333,14.2733333333,11.3893333333,25.59,9.82833333333,10.4563333333,11.1696666667,8.76633333333,11.9563333333,12.392
445.02,16.7183333333,14.17,11.3456666667,25.53,9.824,10.438,11.175,8.69533333333,11.8803333333,12.3255
445.37,16.7003333333,14.036,11.3006666667,25.4363333333,9.791,10.4286666667,11.161,8.664,11.8056666667,12.3285
445.72,16.738,14.0366666667,11.2496666667,25.4046666667,9.84266666667,10.4373333333,11.214,8.674,11.7673333333,12.3605
446.08,16.7686666667,14.013,11.272,25.3776666667,9.86866666667,10.4786666667,11.245,8.66966666667,11.7483333333,12.4115
446.43,16.7373333333,13.9613333333,11.251,25.321,9.85166666667,10.4733333333,11.2436666667,8.631,11.6816666667,12.383
446.79,16.7126666667,13.8833333333,11.187,25.256,9.85,10.4426666667,11.2413333333,8.61633333333,11.64,12.381
447.14,16.713,13.86,11.1723333333,25.2163333333,9.87066666667,10.4626666667,11.269,8.61766666667,11.5936666667,12.4035
447.50,16.7083333333,13.8026666667,11.1473333333,25.171,9.863,10.4993333333,11.283,8.607,11.5203333333,12.4425
447.85,16.726,13.7916666667,11.117,25.1783333333,9.895,10.54,11.3563333333,8.592,11.5,12.502
448.21,16.7486666667,13.749,11.0733333333,25.113,9.874,10.5496666667,11.3736666667,8.57666666667,11.4726666667,12.496
448.56,16.745,13.6643333333,11.0196666667,25.06,9.87,10.5573333333,11.34,8.54,11.3946666667,12.4755
448.92,16.7593333333,13.65,10.9636666667,24.998,9.84266666667,10.574,11.3593333333,8.54666666667,11.3036666667,12.4935
449.27,16.784,13.668,10.9626666667,25.0326666667,9.88066666667,10.6183333333,11.4123333333,8.55066666667,11.267,12.5325
449.62,16.774,13.59,10.9453333333,24.927,9.86433333333,10.6116666667,11.3726666667,8.49966666667,11.1896666667,12.492
449.98,16.7816666667,13.5416666667,10.925,24.9123333333,9.85366666667,10.6516666667,11.3713333333,8.52733333333,11.1443333333,12.5165
450.33,16.807,13.4833333333,10.909,24.8393333333,9.84033333333,10.675,11.3606666667,8.49033333333,11.092,12.5715
450.69,16.833,13.4293333333,10.951,24.792,9.855,10.7533333333,11.405,8.46666666667,11.0743333333,12.6425
451.04,16.8933333333,13.3743333333,10.9216666667,24.7136666667,9.84566666667,10.7766666667,11.416,8.45933333333,11.031,12.6565
451.40,16.9333333333,13.3183333333,10.9153333333,24.6823333333,9.88733333333,10.7933333333,11.443,8.46533333333,11.0096666667,12.6445
451.75,17.002,13.298,10.927,24.6286666667,9.922,10.8486666667,11.4416666667,8.471,10.9786666667,12.6475
452.10,17.0166666667,13.2063333333,10.9376666667,24.6116666667,9.987,10.8963333333,11.4543333333,8.48833333333,10.9513333333,12.705
452.46,17.0366666667,13.1613333333,10.9276666667,24.5763333333,9.957,10.8883333333,11.4443333333,8.45933333333,10.8883333333,12.7115
452.81,17.056,13.2083333333,10.964,24.6046666667,10.0093333333,10.8773333333,11.4533333333,8.47366666667,10.9003333333,12.806
453.17,17.074,13.14,10.9483333333,24.5593333333,10.019,10.8723333333,11.464,8.46733333333,10.8733333333,12.7595
453.52,17.09,13.152,11.008,24.6413333333,10.0213333333,10.9433333333,11.5113333333,8.51033333333,10.9076666667,12.8675
453.87,17.0933333333,13.106,10.971,24.642,10.0753333333,10.9406666667,11.5836666667,8.501,10.8833333333,12.795
454.23,17.1096666667,13.101,10.972,24.6833333333,10.1013333333,10.9623333333,11.631,8.56833333333,10.9036666667,12.8025
454.58,17.1933333333,13.08,10.9743333333,24.7483333333,10.174,10.9923333333,11.6646666667,8.63933333333,10.9273333333,12.811
454.93,17.173,13.0563333333,10.9833333333,24.7633333333,10.1673333333,10.9573333333,11.6736666667,8.64766666667,10.8956666667,12.7995
455.29,17.1736666667,13.0386666667,10.9513333333,24.7623333333,10.13,10.9563333333,11.6643333333,8.64233333333,10.887,12.793
455.64,17.1506666667,13.0196666667,10.9496666667,24.7256666667,10.1476666667,10.8846666667,11.661,8.65366666667,10.8373333333,12.7475
456.00,17.1876666667,13.07,10.9553333333,24.7586666667,10.1363333333,10.8843333333,11.6843333333,8.675,10.8666666667,12.748
456.35,17.207,13.0993333333,10.9986666667,24.8016666667,10.2563333333,10.931,11.7636666667,8.73933333333,10.942,12.7955
456.70,17.201,13.0883333333,11.0116666667,24.8196666667,10.2423333333,10.9943333333,11.7686666667,8.74433333333,10.9616666667,12.7595
457.06,17.2226666667,13.1053333333,11.0223333333,24.8253333333,10.238,10.9646666667,11.7563333333,8.72733333333,10.9446666667,12.803
457.41,17.1853333333,13.049,11.0103333333,24.7816666667,10.2216666667,10.9266666667,11.713,8.70366666667,10.9246666667,12.7155
457.76,17.2033333333,13.087,11.0673333333,24.756,10.204,10.93,11.6826666667,8.691,10.9686666667,12.748
458.12,17.2396666667,13.1423333333,11.0946666667,24.8176666667,10.2343333333,10.9583333333,11.7033333333,8.71466666667,11.016,12.7665
458.47,17.166,13.129,11.0716666667,24.8143333333,10.1476666667,10.9166666667,11.652,8.677,10.9913333333,12.734
458.82,17.1546666667,13.1483333333,11.043,24.9353333333,10.1946666667,10.9583333333,11.6533333333,8.651,11.0543333333,12.7465
459.18,17.12,13.2153333333,11.0963333333,24.9956666667,10.2413333333,10.968,11.681,8.65166666667,11.0933333333,12.7245
459.53,17.1113333333,13.247,11.15,25.0703333333,10.23,11.0076666667,11.6866666667,8.67366666667,11.1793333333,12.792
459.88,17.1073333333,13.287,11.1146666667,25.118,10.22,10.9966666667,11.6786666667,8.67566666667,11.1823333333,12.776
460.24,17.1123333333,13.319,11.1793333333,25.1566666667,10.1896666667,11.0003333333,11.6663333333,8.67433333333,11.2326666667,12.78
460.59,17.1126666667,13.3476666667,11.1883333333,25.186,10.184,10.957,11.6546666667,8.678,11.279,12.7585
460.94,17.1033333333,13.3983333333,11.1893333333,25.2496666667,10.2076666667,10.976,11.6516666667,8.69066666667,11.3303333333,12.7535
461.29,17.152,13.5046666667,11.1893333333,25.3613333333,10.231,10.995,11.7013333333,8.73866666667,11.3933333333,12.8215
461.65,17.186,13.6446666667,11.2183333333,25.506,10.2503333333,11.0263333333,11.7256666667,8.82733333333,11.4606666667,12.8565
462.00,17.1993333333,13.7186666667,11.259,25.5936666667,10.2846666667,11.043,11.7436666667,8.84933333333,11.5416666667,12.91
462.35,17.2343333333,13.8663333333,11.3233333333,25.7543333333,10.3796666667,11.0846666667,11.7976666667,8.92166666667,11.6166666667,12.901
462.71,17.2593333333,13.9743333333,11.408,25.8076666667,10.4116666667,11.0773333333,11.8433333333,8.973,11.7366666667,12.9125
463.06,17.3193333333,14.0873333333,11.4663333333,25.9433333333,10.3683333333,11.101,11.819,9.03733333333,11.8606666667,12.974
463.41,17.408,14.2023333333,11.5626666667,26.1136666667,10.4013333333,11.1636666667,11.84,9.09166666667,11.9263333333,12.9695
463.76,17.412,14.3353333333,11.6606666667,26.2616666667,10.4766666667,11.2256666667,11.9073333333,9.18233333333,12.0463333333,13.049
464.12,17.425,14.4706666667,11.6193333333,26.407,10.468,11.2333333333,11.8846666667,9.18,12.1186666667,13.075
464.47,17.4616666667,14.5653333333,11.713,26.5243333333,10.5013333333,11.3033333333,11.927,9.23333333333,12.1766666667,13.1205
464.82,17.431,14.697,11.7893333333,26.6773333333,10.48,11.3146666667,11.943,9.29333333333,12.3106666667,13.117
465.17,17.433,14.7393333333,11.9223333333,26.7836666667,10.4636666667,11.3086666667,11.909,9.25433333333,12.4073333333,13.057
465.53,17.42,14.85,11.9213333333,26.9123333333,10.4933333333,11.3186666667,11.9393333333,9.21266666667,12.5023333333,13.059
465.88,17.4353333333,14.944,12.024,27.0123333333,10.5013333333,11.3,11.938,9.25833333333,12.5546666667,13.0265
466.23,17.4513333333,15.066,12.1263333333,27.156,10.5236666667,11.354,11.9726666667,9.254,12.712,13.094
466.58,17.5086666667,15.2096666667,12.2233333333,27.2676666667,10.5293333333,11.3506666667,11.9723333333,9.32733333333,12.7556666667,13.1205
466.94,17.516,15.2956666667,12.254,27.3756666667,10.6143333333,11.403,12.0616666667,9.361,12.854,13.1435
467.29,17.458,15.411,12.2596666667,27.4906666667,10.6063333333,11.387,12.065,9.35533333333,12.9386666667,13.133
467.64,17.468,15.4896666667,12.3393333333,27.5656666667,10.513,11.3343333333,11.9526666667,9.33333333333,12.996,13.035
467.99,17.5286666667,15.673,12.503,27.712,10.5913333333,11.37,12.0543333333,9.436,13.1533333333,13.0525
468.35,17.541,15.762,12.6063333333,27.9223333333,10.6923333333,11.409,12.0996666667,9.50833333333,13.3063333333,13.101
468.70,17.599,15.9076666667,12.6936666667,28.0736666667,10.7173333333,11.435,12.115,9.50866666667,13.3806666667,13.125
469.05,17.6176666667,16.0586666667,12.709,28.2243333333,10.7776666667,11.454,12.1546666667,9.58866666667,13.4793333333,13.1665
469.40,17.5936666667,16.111,12.817,28.313,10.7506666667,11.4536666667,12.13,9.612,13.547,13.178
469.75,17.605,16.1643333333,12.7866666667,28.4713333333,10.7256666667,11.4173333333,12.105,9.616,13.623,13.1245
470.11,17.6143333333,16.2733333333,12.8376666667,28.5496666667,10.797,11.4413333333,12.141,9.66933333333,13.727,13.124
470.46,17.5523333333,16.392,12.824,28.6646666667,10.819,11.4806666667,12.123,9.62066666667,13.797,13.1565
470.81,17.5476666667,16.4936666667,12.882,28.796,10.798,11.3986666667,12.046,9.63133333333,13.871,13.1365
471.16,17.595,16.5463333333,12.876,28.8656666667,10.823,11.4003333333,12.077,9.65433333333,13.977,13.105
471.51,17.6426666667,16.701,12.923,28.961,10.9493333333,11.4596666667,12.2133333333,9.67733333333,14.11,13.1925
471.87,17.6603333333,16.768,12.9723333333,29.0353333333,10.9613333333,11.494,12.2003333333,9.75266666667,14.14,13.2025
472.22,17.7276666667,16.851,13.035,29.1096666667,10.916,11.4826666667,12.1883333333,9.78433333333,14.229,13.2465
472.57,17.795,16.8406666667,13.129,29.1106666667,10.934,11.5156666667,12.236,9.90566666667,14.2993333333,13.2765
472.92,17.824,16.9193333333,13.1826666667,29.1716666667,10.984,11.5746666667,12.2866666667,9.97733333333,14.4023333333,13.3335
473.27,17.8553333333,16.9876666667,13.223,29.231,11.021,11.598,12.3063333333,9.95833333333,14.4563333333,13.3565
473.62,17.8433333333,17.1096666667,13.256,29.253,11.087,11.6783333333,12.363,9.984,14.5206666667,13.432
473.98,17.834,17.029,13.24,29.2566666667,11.0003333333,11.624,12.3163333333,9.97066666667,14.4953333333,13.4065
474.33,17.881,16.9906666667,13.308,29.274,10.97,11.674,12.3273333333,9.991,14.5223333333,13.389
474.68,17.881,16.9723333333,13.2793333333,29.2006666667,10.9883333333,11.707,12.3426666667,9.95833333333,14.558,13.4075
475.03,17.889,17.023,13.38,29.2113333333,11.0026666667,11.7463333333,12.3533333333,9.99733333333,14.547,13.441
475.38,17.833,16.955,13.3286666667,29.22,10.9793333333,11.7426666667,12.3296666667,9.98466666667,14.4663333333,13.3705
475.73,17.789,16.8673333333,13.2423333333,29.199,10.968,11.7266666667,12.327,9.88966666667,14.3836666667,13.3365
476.08,17.724,16.8206666667,13.13,29.148,10.91,11.6783333333,12.304,9.786,14.3053333333,13.299
476.44,17.7203333333,16.7976666667,13.05,29.148,10.9263333333,11.6816666667,12.3166666667,9.726,14.2763333333,13.3055
476.79,17.6866666667,16.7213333333,12.9926666667,29.0526666667,10.9323333333,11.6293333333,12.3236666667,9.63366666667,14.1103333333,13.236
477.14,17.6356666667,16.6113333333,12.8936666667,28.99,10.9093333333,11.5883333333,12.3166666667,9.611,13.9963333333,13.1535
477.49,17.6673333333,16.5943333333,12.927,29.007,10.9163333333,11.632,12.372,9.632,13.9716666667,13.1985
477.84,17.653,16.5966666667,12.948,28.949,10.975,11.6516666667,12.408,9.62133333333,13.932,13.2145
478.19,17.67,16.505,12.874,28.8923333333,10.985,11.663,12.428,9.65466666667,13.838,13.181
478.54,17.7276666667,16.4423333333,12.8603333333,28.902,10.9813333333,11.7213333333,12.451,9.66866666667,13.7296666667,13.1805
478.89,17.6966666667,16.3026666667,12.7743333333,28.7813333333,10.914,11.7076666667,12.4103333333,9.609,13.559,13.1935
479.24,17.7543333333,16.247,12.782,28.7506666667,10.928,11.7703333333,12.4523333333,9.66133333333,13.5406666667,13.2905
479.60,17.746,16.1786666667,12.7513333333,28.6486666667,10.9606666667,11.8043333333,12.4866666667,9.65566666667,13.4743333333,13.349
479.95,17.803,16.095,12.7563333333,28.5683333333,10.9766666667,11.886,12.5243333333,9.71333333333,13.4123333333,13.412
480.30,17.7793333333,16.003,12.6976666667,28.5153333333,10.981,11.914,12.5213333333,9.67033333333,13.2983333333,13.4155
480.65,17.766,15.8596666667,12.6063333333,28.404,10.9173333333,11.92,12.4566666667,9.60566666667,13.1963333333,13.419
481.00,17.7736666667,15.689,12.519,28.232,10.864,11.9246666667,12.424,9.55366666667,13.075,13.4425
481.35,17.672,15.4736666667,12.3623333333,27.9886666667,10.753,11.8366666667,12.3043333333,9.44633333333,12.8823333333,13.349
481.70,17.6953333333,15.3133333333,12.2503333333,27.851,10.7076666667,11.778,12.2786666667,9.378,12.757,13.319
482.05,17.693,15.194,12.1853333333,27.7096666667,10.6996666667,11.7506666667,12.251,9.30733333333,12.6583333333,13.3225
482.40,17.661,15.066,12.1356666667,27.6203333333,10.7146666667,11.7166666667,12.2556666667,9.283,12.5606666667,13.3025
482.75,17.68,15.0123333333,12.0716666667,27.5743333333,10.7483333333,11.705,12.2683333333,9.27166666667,12.5416666667,13.312
483.10,17.6773333333,14.9536666667,12.0503333333,27.4826666667,10.754,11.6916666667,12.2716666667,9.23066666667,12.4936666667,13.3085
483.45,17.6656666667,14.8973333333,12.0103333333,27.4186666667,10.7313333333,11.6763333333,12.257,9.198,12.4546666667,13.2715
483.80,17.632,14.8536666667,11.9726666667,27.3536666667,10.7423333333,11.6826666667,12.2623333333,9.17566666667,12.405,13.2435
484.15,17.617,14.8153333333,11.939,27.273,10.7276666667,11.6786666667,12.2616666667,9.16666666667,12.381,13.2405
484.50,17.6236666667,14.787,11.9413333333,27.2253333333,10.7403333333,11.6833333333,12.2703333333,9.16433333333,12.363,13.254
484.85,17.6323333333,14.7726666667,11.964,27.1983333333,10.7746666667,11.7053333333,12.2793333333,9.177,12.356,13.251
485.20,17.6713333333,14.761,11.9823333333,27.218,10.8236666667,11.7316666667,12.325,9.177,12.3533333333,13.2745
485.55,17.6883333333,14.778,12.0,27.2256666667,10.8556666667,11.7766666667,12.3626666667,9.18733333333,12.3513333333,13.2925
485.90,17.6953333333,14.785,12.035,27.2416666667,10.8696666667,11.7923333333,12.3803333333,9.21833333333,12.3596666667,13.332
486.25,17.722,14.7876666667,12.0386666667,27.2276666667,10.8743333333,11.8306666667,12.3923333333,9.212,12.3836666667,13.35
486.60,17.7013333333,14.754,12.044,27.187,10.8633333333,11.841,12.3936666667,9.20333333333,12.3516666667,13.3525
486.95,17.6813333333,14.7333333333,12.058,27.202,10.8463333333,11.862,12.3843333333,9.20266666667,12.3286666667,13.3415
487.30,17.7003333333,14.7343333333,12.0813333333,27.2246666667,10.8613333333,11.868,12.4013333333,9.227,12.3346666667,13.377
487.65,17.7253333333,14.7353333333,12.1076666667,27.266,10.8633333333,11.8676666667,12.4033333333,9.24766666667,12.3623333333,13.374
488.00,17.743,14.7516666667,12.136,27.2953333333,10.879,11.866,12.398,9.24833333333,12.3553333333,13.3665
488.35,17.736,14.7783333333,12.145,27.3573333333,10.8723333333,11.875,12.4033333333,9.27133333333,12.3723333333,13.39
488.70,17.733,14.782,12.1603333333,27.4113333333,10.8803333333,11.8766666667,12.4273333333,9.29633333333,12.4126666667,13.3925
489.05,17.736,14.8096666667,12.1993333333,27.4413333333,10.8843333333,11.902,12.4293333333,9.33966666667,12.47,13.3955
489.40,17.7246666667,14.8276666667,12.2396666667,27.4676666667,10.8693333333,11.911,12.407,9.36033333333,12.5236666667,13.419
489.75,17.734,14.9033333333,12.299,27.5386666667,10.8916666667,11.9546666667,12.4476666667,9.377,12.6103333333,13.426
490.10,17.7163333333,14.969,12.36,27.6136666667,10.9026666667,11.9376666667,12.4513333333,9.41333333333,12.661,13.4145
490.45,17.7366666667,15.1043333333,12.4313333333,27.7553333333,10.925,11.9763333333,12.4713333333,9.459,12.7793333333,13.4205
490.80,17.7623333333,15.203,12.472,27.8543333333,10.973,11.9803333333,12.4993333333,9.49866666667,12.8943333333,13.4295
491.15,17.7726666667,15.2673333333,12.5213333333,27.9466666667,10.963,12.0026666667,12.489,9.493,12.981,13.409
491.50,17.7623333333,15.3646666667,12.5543333333,27.9993333333,10.9583333333,12.006,12.4833333333,9.481,13.0476666667,13.435
491.85,17.7743333333,15.455,12.6066666667,28.1203333333,10.963,12.0176666667,12.5043333333,9.504,13.1546666667,13.434
492.20,17.7933333333,15.5533333333,12.6816666667,28.188,10.999,12.046,12.5203333333,9.547,13.2446666667,13.418
492.55,17.8363333333,15.7033333333,12.766,28.3113333333,11.005,12.0713333333,12.5263333333,9.586,13.3473333333,13.4375
492.90,17.858,15.8433333333,12.8306666667,28.4416666667,11.0066666667,12.0873333333,12.529,9.621,13.4346666667,13.4375
493.25,17.882,15.995,12.9143333333,28.6063333333,11.0633333333,12.1263333333,12.5663333333,9.68933333333,13.5566666667,13.436
493.60,17.884,16.1386666667,12.9506666667,28.7633333333,11.0786666667,12.1193333333,12.5536666667,9.72166666667,13.6496666667,13.41
493.95,17.9216666667,16.3506666667,13.0723333333,28.9436666667,11.078,12.171,12.578,9.76433333333,13.831,13.462
494.30,17.9853333333,16.5596666667,13.2353333333,29.13,11.1516666667,12.2093333333,12.6343333333,9.842,14.0073333333,13.489
494.65,18.013,16.78,13.3773333333,29.3363333333,11.1456666667,12.2273333333,12.613,9.88133333333,14.196,13.4805
