wavelength,Back_SalRuff,Belly_SalRuff,Breast_SalRuff,Crissum_SalRuff,Crown_SalRuff,DorTail_SalRuff,Patch10_SalRuff,Rump_SalRuff,Throat_SalRuff,WingTip_SalRuff
253.54,3.9614,3.745,2.98753333333,1.67953333333,2.87193333333,6.45986666667,3.7074,4.19423333333,4.733,6.9301
253.91,4.75586666667,4.6898,4.015,2.6798,3.65581904762,7.40273333332,4.55766666667,5.01766666667,5.37633333333,7.64088333333
254.28,5.05553333333,4.71213333333,4.10746666667,2.83986666667,3.4148,7.56166666666,4.55733333333,4.84756666667,5.2394,7.65971666667
254.66,5.58246666667,5.32026666667,4.3924,3.20226666667,3.883,8.18453333334,5.06313333334,5.27496666667,5.663,8.02076666667
255.03,5.36653333334,5.14793333333,4.2366,2.9842,3.68168571429,8.15353333334,5.07333333333,5.28376666667,5.54493333333,7.56581666667
255.41,5.35426666667,4.76413333333,4.52713333333,3.08793333333,3.64256190476,8.40913333333,5.17233333333,5.32406666667,5.40106666667,7.43178333334
255.78,5.09406666667,4.0886,3.9314,2.5442,3.23256190476,8.21113333332,4.70106666667,4.93973333333,4.8329,6.88851666667
256.15,5.09086666667,4.19666666667,3.8168,2.565,3.64266666667,8.25353333333,4.761,5.10186666667,4.7862,6.96005
256.53,4.72406666667,4.04526666666,3.4548,2.38966666667,3.50127619048,8.14006666667,4.35433333333,4.77383333333,4.48946666667,6.66941666667
256.90,4.07626666667,3.1828,2.84433333333,2.01433333333,2.80435238095,7.35926666667,3.95446666667,4.39596666667,3.7405,5.92383333334
257.28,4.567,3.65753333333,3.24146666667,2.52546666666,3.3318952381,7.8472,4.55726666667,5.03133333333,4.37353333333,6.33405
257.65,4.4042,3.31833333333,2.8486,2.33133333333,2.99184761905,7.57153333333,4.1976,4.5314,4.26636666667,5.99226666667
258.02,3.5868,2.6452,2.19926666667,1.53213333333,2.16236190476,6.66653333333,3.17513333333,3.58103333333,3.7927,5.29721666667
258.40,3.875,3.37393333333,2.89573333333,2.15713333333,2.70267619048,7.1482,3.4552,4.12556666667,4.38106666667,6.02986666667
258.77,3.89533333333,3.1356,2.93786666667,2.26006666667,2.69155238095,6.9038,3.1638,3.9266,4.4605,6.17083333333
259.15,4.23566666666,3.57386666666,3.3084,2.63413333333,3.10411428571,7.44353333333,3.42366666667,4.1641,4.86343333333,6.70103333333
259.52,4.61166666667,3.92433333333,3.61733333333,2.88206666667,3.47468571429,7.73193333334,3.62206666667,4.44096666667,5.18906666667,7.06985
259.89,4.85986666667,4.20993333333,3.9482,3.14773333333,3.68451428571,7.88333333334,3.81066666667,4.72163333333,5.47696666667,7.26696666667
260.27,4.77806666667,4.06406666667,3.82886666666,2.964,3.51051428571,7.71513333333,3.6304,4.54283333333,5.3559,7.13528333333
260.64,4.7336,4.0866,3.75086666666,2.87533333333,3.48135238095,7.64946666667,3.52033333333,4.3969,5.2239,7.02193333333
261.01,4.74673333333,4.1488,3.6272,2.84473333333,3.41910476191,7.64773333333,3.4468,4.22506666667,5.24826666667,7.05321666667
261.39,4.55346666666,3.91926666667,3.40393333333,2.69486666667,3.19709523809,7.36153333333,3.2082,3.9334,5.1221,6.93091666667
261.76,4.5424,3.91933333333,3.43126666666,2.76006666667,3.24252380952,7.3234,3.21666666667,3.96403333333,5.1908,6.98036666666
262.13,4.57326666667,3.68693333333,3.18946666667,2.7702,3.21543809524,7.34986666667,3.17386666667,3.91836666667,5.07416666667,6.96365
262.51,4.28526666667,3.1302,2.6454,2.22446666667,2.86731428571,6.88533333333,2.78553333333,3.41876666667,4.70256666667,6.423
262.88,4.17,3.2966,2.53073333333,2.18206666667,2.82902857143,7.005,2.906,3.50783333333,4.6984,6.41703333333
263.25,3.62313333333,2.84833333333,1.84066666667,1.6368,2.18397142857,6.34626666667,2.5164,3.0741,4.1066,5.85478333333
263.63,3.00613333333,2.3068,0.914399999999,0.956,1.59691428571,5.61746666667,2.04693333333,2.5362,3.44243333333,5.19655
264.00,2.9592,2.36606666667,0.944866666667,1.01033333333,1.66622857143,5.63193333333,2.21066666667,2.5573,3.46266666667,5.1707
264.37,3.0708,2.7576,1.2708,1.4004,1.98616190476,5.9396,2.5776,2.9106,3.7422,5.58693333334
264.75,3.62373333334,3.36033333333,1.85893333333,1.9564,2.6602,6.526,3.25566666667,3.55896666667,4.23573333333,6.25338333333
265.12,3.68253333333,3.36906666667,2.0264,1.9908,2.97804761905,6.60966666667,3.35826666667,3.8426,4.21653333333,6.44316666667
265.49,4.15146666667,3.83053333333,2.3722,2.17333333333,3.35497142857,7.0782,3.834,4.22803333333,4.36083333333,6.91351666667
265.87,4.53806666667,4.24366666667,2.75133333333,2.36886666667,3.7178,7.49906666667,4.37566666667,4.6007,4.55006666667,7.31221666667
266.24,5.18266666667,5.0106,3.67906666667,2.91933333333,4.27031428571,8.03373333333,5.11766666667,5.12746666667,5.15026666667,7.877
266.61,5.13806666667,5.0002,3.71933333333,2.82786666667,4.13517142857,8.11993333333,5.14746666667,5.0627,5.18823333333,7.98265
266.98,4.889,4.67426666667,3.4346,2.458,3.85263809524,7.755,4.93113333334,4.74073333333,4.83136666667,7.46713333333
267.36,5.16066666667,4.71346666667,3.73386666667,2.66673333333,4.19372380952,7.8596,5.15793333334,4.86536666667,4.87,7.6199
267.73,5.49066666667,5.1526,4.2124,3.18706666667,4.53837142857,8.24306666667,5.41966666667,5.16406666666,5.2365,8.04861666667
268.10,5.4774,5.19833333333,4.10666666667,3.12946666667,4.51035238095,8.19093333333,5.388,5.10043333333,5.18433333333,8.10793333333
268.48,5.12706666667,4.75873333333,3.86253333333,2.69426666667,4.05421904762,7.95313333334,4.92933333333,4.62826666667,4.84676666667,7.60753333333
268.85,4.74946666667,4.38613333333,3.6652,2.36793333333,3.70144761905,7.67706666667,4.66193333333,4.4121,4.76163333333,7.3822
269.22,4.53066666667,4.36093333333,3.67673333333,2.20866666667,3.61414285714,7.6982,4.5574,4.30836666667,4.7907,7.26
269.59,4.3978,4.24946666667,3.6564,2.26366666667,3.55616190476,7.69913333333,4.33413333334,4.29973333333,4.89133333333,7.0347
269.97,4.40053333333,4.18313333333,3.78473333333,2.47833333333,3.63558095238,7.8568,4.18833333333,4.39656666667,5.08603333333,7.08531666667
270.34,4.4732,4.39953333333,3.90146666667,2.595,3.86133333333,7.96786666667,4.29273333333,4.60156666667,5.2725,7.24616666667
270.71,4.724,4.63326666667,4.1304,2.9752,4.25914285714,8.1752,4.36346666666,4.84296666667,5.4403,7.50666666667
271.09,4.704,4.49273333333,4.1414,3.04493333334,4.26215238095,8.11926666667,4.11073333333,4.77866666667,5.42173333333,7.55015
271.46,4.1742,4.07053333333,3.72273333333,2.55686666667,3.79872380952,7.62266666667,3.44386666667,4.4022,5.08763333333,7.03013333333
271.83,3.76526666667,3.69093333333,3.445,2.1658,3.4696,7.23293333333,3.07506666667,4.0722,4.76833333334,6.57861666667
272.20,3.47626666667,3.34653333333,3.22566666667,2.02946666667,3.26231428571,6.9966,2.76826666667,3.8423,4.54823333333,6.30065
272.58,3.70266666667,3.51906666667,3.3356,2.4348,3.59531428571,7.25193333333,2.9812,4.11643333333,4.75263333333,6.60191666667
272.95,3.84493333333,3.4932,3.2716,2.5512,3.63519047619,7.30186666667,2.8304,3.99623333333,4.73366666667,6.5446
273.32,4.2272,3.61353333333,3.4984,2.83373333333,3.84243809524,7.4444,3.03826666667,4.20273333333,4.90573333333,6.69658333333
273.69,4.42426666667,3.796,3.7292,3.04293333333,4.07856190476,7.63066666667,3.2236,4.3341,5.04206666667,6.83023333333
274.06,4.30686666667,3.7256,3.5856,2.8866,4.02980952381,7.4358,3.22733333333,4.157,4.9065,6.69901666667
274.44,4.19966666667,3.42986666667,3.49413333333,2.87073333333,3.94177142857,7.32113333333,3.0328,4.0709,4.72543333333,6.60186666667
274.81,4.04933333333,3.25773333333,3.3676,2.78433333333,3.75178095238,7.1998,2.9558,4.0196,4.55963333333,6.48586666667
275.18,4.27853333333,3.51293333333,3.51053333333,2.9822,3.99321904762,7.4674,3.2358,4.17523333333,4.74826666667,6.82088333333
275.55,4.92286666667,4.05206666667,3.946,3.65886666667,4.58973333333,8.027,3.95566666667,4.5682,5.25443333333,7.4753
275.93,4.87513333333,3.862,3.72613333333,3.62,4.43258095238,7.9888,4.01773333334,4.44156666667,5.17046666667,7.49256666667
276.30,4.88933333333,3.6612,3.5448,3.4232,4.21824761905,7.882,3.96006666667,4.27136666667,4.97406666667,7.3605
276.67,4.518,3.08033333333,3.02146666667,2.9598,3.64565714286,7.24946666667,3.50646666667,3.75706666667,4.52453333333,6.7888
277.04,4.38693333333,2.97773333334,2.96733333333,2.834,3.50928571429,7.08506666667,3.62626666667,3.69943333333,4.4524,6.73788333333
277.41,4.11193333333,2.7966,2.75446666667,2.65186666667,3.23637142857,6.91653333333,3.42273333333,3.5162,4.18173333333,6.52455
277.79,3.90986666667,2.59173333334,2.62566666667,2.3322,2.98667619047,6.71373333333,3.2102,3.43016666667,3.96616666667,6.35865
278.16,3.8572,2.53646666667,2.58893333333,2.22653333333,2.88199047619,6.735,3.0276,3.47376666667,3.90446666667,6.32988333333
278.53,3.7444,2.62106666667,2.54773333333,2.06606666667,2.7977047619,6.69286666667,3.07666666667,3.408,4.01303333333,6.24436666667
278.90,3.7462,2.75733333333,2.79093333333,2.09193333333,2.84595238095,6.79606666666,3.18966666667,3.46013333333,4.02073333333,6.23051666667
279.27,3.51453333333,2.63093333333,2.751,1.92073333334,2.74033333333,6.682,3.21073333333,3.3946,3.9363,6.01858333333
279.64,3.11173333333,2.3742,2.50493333333,1.55346666667,2.44713333333,6.445,2.80726666667,3.18216666667,3.72586666667,5.71745
280.02,3.08113333333,2.43866666667,2.6134,1.53806666667,2.52041904762,6.44766666667,2.7982,3.2398,3.75913333333,5.67678333333
280.39,3.0226,2.56146666667,2.607,1.61773333333,2.64811428571,6.55206666667,2.8578,3.375,3.89226666667,5.8082
280.76,3.2588,3.03293333333,2.90926666667,1.80066666667,3.02295238095,7.00226666667,3.3032,3.6908,4.22083333333,6.13375
281.13,3.0624,2.8546,2.89293333333,1.71406666667,2.93496190476,6.83153333333,3.1324,3.6168,4.1644,6.0078
281.50,2.74133333333,2.5824,2.64213333333,1.4226,2.68168571429,6.58953333333,2.84073333333,3.31556666667,3.96723333333,5.78365
281.87,2.35713333333,2.1264,2.24606666667,1.1078,2.36097142857,6.12673333333,2.5008,2.94166666667,3.6218,5.37315
282.25,2.1952,1.93493333333,2.06933333333,1.024,2.20220952381,5.91573333333,2.3744,2.80426666667,3.52,5.20906666667
282.62,2.26473333333,1.92846666667,2.0098,1.1282,2.21105714286,5.971,2.3796,2.8215,3.52763333333,5.30553333333
282.99,2.413,1.91173333333,1.99093333333,1.14266666667,2.29754285714,6.00106666667,2.5348,2.8737,3.56673333333,5.3415
283.36,2.53306666667,1.9804,2.08373333333,1.15673333333,2.31698095238,6.0664,2.53126666667,2.98773333333,3.57493333333,5.39761666667
283.73,2.637,2.06966666667,2.13913333333,1.23093333333,2.33153333333,6.13573333333,2.5524,3.11986666667,3.52853333333,5.46398333333
284.10,2.9244,2.38566666667,2.44113333333,1.6232,2.57067619048,6.34273333333,2.73,3.4065,3.80246666667,5.72131666667
284.47,3.1706,2.6414,2.7512,1.92,2.80412380952,6.54433333333,2.9258,3.58613333333,3.9757,5.92351666667
284.85,3.15506666667,2.56906666667,2.7054,1.92546666667,2.76961904762,6.373,2.8156,3.47756666667,3.82663333333,5.89063333333
285.22,3.5398,2.93686666667,2.9524,2.28446666667,3.10455238095,6.7076,3.163,3.80003333333,4.09276666667,6.26246666667
285.59,3.90846666667,3.26286666667,3.1824,2.6224,3.39199047619,6.9736,3.44913333333,4.1097,4.3813,6.5409
285.96,4.2398,3.54113333333,3.27633333333,2.8342,3.56712380952,7.28913333333,3.6852,4.23566666667,4.6578,6.82935
286.33,4.56206666667,3.85786666667,3.59026666667,3.09606666667,3.81900952381,7.56146666667,3.95786666666,4.471,4.9447,7.18338333333
286.70,4.5094,3.80386666667,3.61533333333,3.01706666667,3.80202857143,7.39806666667,3.90466666667,4.41026666667,4.8964,7.11415
287.07,4.56113333333,3.90146666667,3.64933333333,3.1124,3.855,7.42653333333,3.93253333333,4.42543333334,5.05313333333,7.23428333333
287.44,4.7442,4.019,3.74453333333,3.28906666667,4.04888571429,7.50533333333,4.07653333333,4.48113333333,5.2227,7.38516666667
287.82,4.79993333333,4.03093333333,3.79653333333,3.24866666667,4.0954,7.4838,4.09566666667,4.43366666667,5.2692,7.37255
288.19,4.79746666667,4.01606666667,3.7922,3.12353333333,4.03388571429,7.443,4.08346666667,4.34446666667,5.22343333334,7.3386
288.56,4.6346,3.71226666667,3.52033333333,2.8474,3.72790476191,7.1288,3.8618,4.0706,4.9923,7.08838333333
288.93,4.69073333333,3.7274,3.57493333333,2.8894,3.74436190476,7.2596,3.928,4.23736666667,5.09943333333,7.15265
289.30,4.60186666667,3.57053333333,3.45673333333,2.7218,3.54378095238,7.11326666666,3.79306666666,4.01623333333,4.79526666667,6.96123333333
289.67,4.6592,3.5672,3.62613333333,2.72826666666,3.57487619048,7.06506666666,3.87226666667,4.07506666667,4.82993333333,6.99746666666
290.04,4.6686,3.62893333333,3.88593333333,2.79806666667,3.70021904762,7.0908,3.99786666666,4.24113333333,4.9186,7.0352
290.41,4.64346666667,3.59326666667,3.98246666667,2.75813333333,3.73432380952,7.06606666667,3.986,4.24333333333,4.88203333333,6.90303333333
290.78,4.49673333333,3.45526666667,3.8444,2.6374,3.64360952381,6.904,3.80613333333,4.113,4.73576666667,6.79833333333
291.15,4.27906666667,3.23913333333,3.59806666667,2.42466666666,3.51485714286,6.68246666667,3.58933333333,3.95713333333,4.62286666667,6.57433333333
291.52,4.14566666667,3.1018,3.53466666667,2.2466,3.44618095238,6.665,3.45793333333,3.91946666667,4.51793333333,6.42341666667
291.89,4.0982,3.00173333333,3.46913333333,2.24146666667,3.41792380952,6.59666666667,3.5086,3.95533333333,4.5654,6.39518333333
292.26,4.08753333333,2.9328,3.44,2.2362,3.47792380953,6.58453333333,3.47466666667,3.89436666667,4.61743333333,6.36705
292.64,4.25406666667,3.0766,3.6532,2.2898,3.76863809524,6.7986,3.62353333333,4.0123,4.8615,6.53326666667
293.01,4.22333333334,2.93933333333,3.59913333333,2.18333333333,3.78621904762,6.67406666667,3.5822,3.8509,4.97753333333,6.43056666667
293.38,4.40506666667,3.10906666667,3.74393333333,2.29186666667,4.00982857143,6.89853333333,3.7628,4.09443333333,5.28506666667,6.56151666667
293.75,4.3314,3.02926666667,3.53833333333,2.1428,3.95316190476,6.87446666667,3.7004,3.95683333333,5.2169,6.4217
294.12,4.29553333333,2.94013333334,3.29513333333,1.94146666667,3.81900952381,6.78126666667,3.53586666667,3.825,5.04763333334,6.2547
294.49,4.364,3.04093333333,3.25033333333,1.9232,3.87407619048,6.81066666667,3.64626666667,3.8744,5.11546666667,6.28681666667
294.86,4.5288,3.17706666667,3.37946666667,2.02413333334,3.90166666667,7.03526666667,3.92346666666,4.02176666667,5.28416666666,6.29591666667
295.23,4.851,3.492,3.7646,2.3194,4.0830952381,7.20473333333,4.31113333333,4.33013333333,5.5554,6.57181666667
295.60,5.0866,3.721,3.92866666667,2.60713333333,4.23767619048,7.38146666667,4.5682,4.51426666667,5.7613,6.78191666667
295.97,5.4132,4.0866,4.35973333333,3.03473333333,4.65045714286,7.73573333333,4.9602,4.85303333333,6.18643333333,7.20971666667
296.34,5.5434,4.16173333333,4.47073333333,3.1484,4.82913333333,7.85813333333,5.15866666667,5.1043,6.31813333333,7.37935
296.71,5.6102,4.27026666667,4.59693333333,3.30113333333,4.89016190476,7.9466,5.30353333334,5.27363333333,6.39863333333,7.43708333333
297.08,5.69606666666,4.46506666667,4.80113333333,3.43966666667,5.03697142857,8.12173333333,5.444,5.4377,6.462,7.58296666667
297.45,5.62193333333,4.39593333333,4.741,3.41233333333,4.99902857143,8.05333333333,5.45313333333,5.39546666667,6.4562,7.56831666667
297.82,5.7028,4.50333333334,4.8646,3.55326666667,5.13620952381,8.21366666667,5.61313333333,5.5656,6.5736,7.79013333333
298.19,5.9256,4.64506666667,5.0896,3.8088,5.37149523809,8.43446666667,5.9118,5.8318,6.8383,8.02911666667
298.56,6.0346,4.6616,5.11926666667,3.89846666667,5.38453333333,8.47493333333,6.04573333333,5.87003333333,6.92636666666,8.09761666667
298.93,6.26106666667,4.861,5.2298,4.07793333333,5.62528571428,8.62406666667,6.27953333333,6.04313333333,7.16016666667,8.36201666666
299.30,6.176,4.8136,5.1222,4.02913333333,5.62227619048,8.623,6.2126,5.96353333333,7.094,8.23838333333
299.67,6.02013333333,4.667,4.9998,3.86986666666,5.36939047619,8.35446666667,6.14226666667,5.8297,6.96973333333,7.99655
300.04,5.82726666667,4.35086666667,4.68513333333,3.54906666667,4.98942857143,8.07253333333,5.9166,5.57223333333,6.64706666667,7.6051
300.41,5.66513333333,4.19626666666,4.44073333333,3.29433333333,4.78566666667,7.89766666667,5.75466666667,5.33866666667,6.45246666667,7.30711666667
300.78,5.6912,4.19473333333,4.3524,3.231,4.78445714286,7.90833333333,5.81866666667,5.36206666667,6.45543333333,7.30521666667
301.15,5.9358,4.26266666667,4.43106666667,3.28433333333,4.88320952381,7.96313333333,6.0906,5.53173333333,6.55156666667,7.38961666666
301.52,5.94333333333,4.20093333333,4.36793333333,3.13853333333,4.73955238095,7.8334,6.01453333333,5.4408,6.505,7.22225
301.89,5.8476,4.0494,4.2854,3.00653333333,4.63398095238,7.5666,5.91986666667,5.31383333333,6.50993333333,6.97846666667
302.26,5.62146666667,3.96673333334,4.2336,2.8212,4.47652380953,7.2252,5.7672,5.11113333333,6.39713333333,6.7712
302.63,5.56613333333,3.94726666667,4.23366666667,2.80506666667,4.46322857143,7.18546666667,5.7532,5.1567,6.38033333333,6.73223333333
303.00,5.21726666667,3.53,3.98473333333,2.43906666667,4.03421904762,6.90433333333,5.4008,4.86143333333,6.0538,6.29738333333
303.37,5.26246666667,3.47466666667,4.03473333333,2.3252,3.97234285714,6.822,5.40746666667,4.8518,6.08233333333,6.32571666667
303.74,5.45233333333,3.64473333333,4.28153333333,2.3868,4.26018095238,7.11853333333,5.56913333333,4.98556666666,6.3211,6.5493
304.10,5.71466666667,3.9886,4.68293333333,2.71633333333,4.74502857143,7.3836,5.98626666667,5.27806666667,6.74593333333,6.89636666667
304.47,5.909,4.10226666667,4.92626666667,2.938,4.97494285714,7.50106666667,6.27046666667,5.46486666667,7.0334,7.10223333333
304.84,5.85706666667,4.03766666666,4.94386666667,2.9118,4.94054285714,7.33406666667,6.2206,5.4821,7.16986666667,7.08248333333
305.21,5.82406666667,4.11086666667,5.02386666667,2.9622,4.95014285714,7.291,6.21993333333,5.5163,7.27,7.03778333333
305.58,5.80173333333,4.22406666667,5.24453333333,3.14846666667,5.16372380952,7.32813333333,6.40126666667,5.7186,7.46883333333,7.19335
305.95,5.91393333333,4.32726666667,5.35566666667,3.18233333333,5.22740952381,7.384,6.46353333333,5.75933333333,7.5113,7.25903333333
306.32,6.3116,4.6812,5.68826666667,3.55713333333,5.66740952381,7.87426666667,6.92426666667,6.1277,7.9105,7.70951666667
306.69,6.21746666667,4.66766666667,5.66613333333,3.4988,5.66128571429,7.80133333333,7.00133333333,6.0966,7.86293333333,7.60405
307.06,6.55426666667,4.97813333333,5.91773333333,3.8174,6.06242857143,8.04833333333,7.4334,6.44653333333,8.15456666667,7.92865
307.43,6.46293333333,4.7692,5.83586666667,3.76293333333,6.08371428571,8.0008,7.462,6.41426666667,8.13456666667,7.88071666666
307.80,6.53273333333,4.71513333333,5.86146666667,3.8074,6.14965714286,7.84953333334,7.64766666667,6.47166666667,8.17466666667,7.98918333333
