wavelength,Back_VolJacf,Belly_VolJacf,Breast_VolJacf,Crissum_VolJacf,Crown_VolJacf,DorTail_VolJacf,Patch10_VolJacf,Rump_VolJacf,Throat_VolJacf,WingTip_VolJacf
254.66,8.36859999999,8.40353333334,6.65786666667,7.36846666667,6.99986666667,8.54386666666,7.41226666667,7.00879999999,5.67543333333,10.2544666667
255.03,9.24146666667,9.07586666667,7.18173333333,7.90813333333,7.1724,8.74493333334,8.23906666666,7.78859999999,6.28506666667,10.8965333333
255.41,9.71933333335,10.1231333333,7.2968,8.51806666667,7.14913333333,9.28606666666,8.73446666667,8.8036,6.82426666667,11.3146
255.78,9.11246666667,10.0723333333,7.33746666666,7.81233333333,6.54293333333,9.18473333333,8.66873333334,8.31786666665,6.058,11.4242
256.15,7.22226666666,8.01886666666,5.5242,6.17393333333,4.8008,7.64153333333,7.128,5.90139999999,4.1981,10.0734
256.53,6.55326666667,7.36746666667,4.55433333333,5.51273333333,4.1628,7.43933333333,6.53273333333,5.19313333334,3.73516666666,9.31493333333
256.90,7.33713333334,7.60146666667,5.31626666667,6.48726666667,4.89133333333,8.34746666666,7.26159999999,6.11900000001,4.41926666666,10.5288
257.28,8.06386666668,8.35713333334,5.76986666667,6.99446666667,5.55413333333,9.23659999999,7.64113333333,6.82186666667,5.27363333333,11.4532666667
257.65,7.66519999999,8.0492,5.68346666667,6.851,5.95253333333,9.55460000001,7.74186666667,7.15046666667,5.84093333333,11.275
258.02,7.93206666667,8.27133333333,6.1644,7.23420000001,6.61446666667,10.1694666667,7.9322,7.75593333333,6.2523,11.3567333333
258.40,7.7236,8.49993333334,6.75473333333,7.6026,7.07966666667,10.4266666667,7.96046666667,8.03186666667,6.4575,11.5001333333
258.77,7.37113333333,7.97293333333,6.508,7.29646666666,6.46133333333,9.92300000001,7.26853333334,7.39913333333,5.9925,11.1873333333
259.15,6.8896,7.04373333333,5.9166,6.80046666666,5.6732,9.14846666668,6.45573333333,6.74373333333,5.375,10.5636
259.52,6.62366666667,6.83886666666,5.70913333333,6.3978,5.35053333333,8.79693333333,6.04626666667,6.54466666667,5.06543333333,10.1416666667
259.89,6.66666666667,6.8542,5.88353333333,6.4166,5.20233333333,8.76266666667,6.15326666667,6.57133333333,4.9704,10.0395333333
260.27,6.9738,7.12573333333,6.2726,6.7196,5.3078,8.96233333333,6.45273333333,6.71646666666,5.2286,10.1908666667
260.64,7.2468,7.46013333333,6.66066666667,6.99133333333,5.4554,9.29359999999,6.832,6.92806666667,5.50323333333,10.3607333333
261.01,7.34506666667,7.37206666667,6.6906,7.02973333333,5.3278,9.27806666667,6.7838,6.87666666666,5.34006666667,10.3977333333
261.39,7.53466666666,7.38953333333,6.75013333333,7.01586666667,5.31053333333,9.271,6.69746666667,7.01573333333,5.4217,10.5036
261.76,7.33786666667,6.88053333333,6.2586,6.62373333333,4.80746666666,8.74946666667,6.27186666667,6.59106666667,4.84043333333,10.0789333333
262.13,7.42880000001,6.9942,6.4246,6.46353333333,4.9466,8.6682,6.63813333333,6.67033333334,4.80236666667,10.057
262.51,7.76666666667,7.4916,6.79226666667,6.6706,5.15806666667,9.04346666667,7.04,6.91026666666,5.07563333333,10.2298
262.88,8.67460000001,8.35973333333,7.65093333333,7.46713333334,5.72186666667,9.91693333334,8.04459999999,7.99646666666,6.11543333333,11.0761333333
263.25,8.89686666667,8.62126666667,7.99233333333,7.60526666667,5.8394,10.3144,8.22906666667,8.45673333334,6.4368,11.3884
263.63,8.45740000001,8.14986666667,7.58893333333,7.10366666667,5.65793333333,10.2266,7.82646666667,8.27933333333,5.97636666667,10.9222
264.00,7.4722,7.03213333334,6.64946666667,6.07253333333,4.57026666667,9.26593333333,6.9066,7.38080000001,4.97576666667,9.81433333333
264.37,7.24940000001,7.08613333333,6.5618,6.03146666667,4.42886666667,8.96846666666,6.80646666667,7.19693333333,5.05243333333,9.82513333333
264.75,6.34666666666,6.4534,5.81333333333,5.63566666667,3.686,8.21920000001,6.1038,6.23406666667,4.2903,9.03699999999
265.12,6.77193333333,6.94733333333,6.5556,6.05253333333,4.24553333333,8.8538,6.60226666667,6.64326666666,5.15193333333,9.41520000001
265.49,7.31839999999,7.30713333334,6.86113333333,6.83826666667,4.6312,9.30833333333,6.78093333333,6.92966666666,5.72616666667,9.95426666667
265.87,7.23786666666,7.22693333333,6.53913333333,6.811,4.88073333333,9.07933333334,6.77206666667,6.92180000001,5.91236666667,9.91119999999
266.24,6.5538,6.5,5.9462,6.27953333333,4.6076,8.6184,6.17193333334,6.34946666666,5.2473,9.2904
266.61,6.20926666667,6.35313333333,5.757,6.20913333333,4.83173333334,8.24466666667,6.01906666667,5.88546666667,5.0707,9.17499999999
266.98,5.76233333333,5.99946666667,5.22353333333,5.57453333333,4.13146666667,7.4574,5.37186666667,5.06546666667,4.3884,8.77686666667
267.36,6.24826666667,6.38126666667,5.69173333333,5.99606666667,4.7646,7.7698,5.61586666666,5.4446,4.94993333333,9.52440000001
267.73,6.50826666667,6.7552,5.9404,6.3082,5.0092,8.04006666667,5.8006,5.67493333333,5.1233,9.62286666666
268.10,7.03406666667,7.48733333333,6.72113333333,6.685,5.74606666667,8.63493333333,6.68933333333,6.4444,6.05216666667,10.281
268.48,6.505,6.7566,6.01033333333,5.9922,5.03033333333,7.90286666667,6.22613333333,5.85286666667,5.2754,9.71899999999
268.85,5.73246666667,6.19046666667,5.3834,5.34246666667,4.3356,7.38326666667,5.5964,5.44666666667,4.8503,8.95693333333
269.22,5.29726666667,5.95053333333,5.18473333333,4.9414,3.982,7.1306,5.2478,5.1172,4.46393333333,8.66220000001
269.59,5.6858,6.5558,5.52153333333,5.4682,4.58946666667,7.48786666667,5.5748,5.557,4.8602,9.24973333333
269.97,5.77166666667,6.527,5.4138,5.36573333333,4.35726666667,7.3652,5.47913333333,5.63193333333,4.78286666667,9.06800000001
270.34,5.63766666667,6.39886666667,5.29346666667,5.32733333333,4.307,7.46606666667,5.5782,5.75253333333,4.92346666667,9.02206666668
270.71,5.2148,6.07833333334,4.9016,4.90566666667,4.00006666667,7.272,5.35033333334,5.27406666667,4.53123333333,8.52913333334
271.09,5.07526666667,5.7224,4.6318,4.51793333333,3.9682,7.11026666666,5.32753333334,5.07126666667,4.42596666667,8.22546666667
271.46,5.1454,5.4442,4.3554,4.46933333333,3.77373333333,7.0164,5.232,4.941,4.14113333333,8.23106666665
271.83,5.49946666667,5.85826666667,4.61573333333,5.016,4.28333333333,7.55806666667,5.62033333333,5.38246666667,4.6195,8.7254
272.20,5.6806,5.8328,4.70546666667,4.8396,4.4156,7.57646666667,5.7168,5.27826666667,4.54783333333,8.74753333334
272.58,5.67826666667,5.71726666667,4.54833333333,4.99466666667,4.36406666667,7.50973333333,5.72086666667,5.28866666667,4.43146666667,8.785
272.95,5.29526666667,5.27753333333,4.17773333333,4.5618,3.80746666667,7.213,5.50333333333,4.69246666667,4.03136666667,8.39413333334
273.32,4.93013333333,4.99033333333,3.96813333333,4.26166666667,3.4448,7.0134,5.28393333333,4.37133333333,3.70473333333,8.15199999999
273.69,5.09486666667,5.25246666667,4.25706666667,4.52566666667,3.69846666667,7.1536,5.57113333333,4.57573333333,3.85243333333,8.242
274.06,5.34413333333,5.41226666667,4.53766666667,4.88173333333,3.9068,7.24026666667,5.70973333333,4.9892,4.1738,8.3334
274.44,5.98926666667,6.04793333333,5.0484,5.40006666667,4.22106666667,7.7468,6.23466666667,5.68193333333,4.62573333333,8.96946666668
274.81,5.84793333333,5.96113333333,5.03293333333,5.18753333333,4.02953333334,7.58346666667,6.11566666667,5.44053333333,4.51803333333,8.76813333333
275.18,5.49473333333,5.8044,4.9892,4.87946666667,3.45686666667,7.2428,5.76133333333,5.08726666667,4.28183333333,8.50086666667
275.55,5.7814,5.97073333333,5.0774,5.24646666667,3.64513333333,7.37066666667,5.97466666667,5.41546666666,4.64293333333,8.71859999999
275.93,6.14033333333,6.36493333333,5.6264,5.5202,3.96986666667,7.7398,6.3158,5.76506666668,5.03263333333,8.88626666667
276.30,6.2404,6.61706666667,5.91766666667,5.75633333333,4.0182,7.66813333333,6.3066,5.97133333333,5.1624,8.98406666667
276.67,6.36313333333,6.66666666667,5.8516,5.87233333333,4.1256,7.619,6.30886666667,6.08446666667,5.31093333333,8.92886666667
277.04,6.57133333333,6.7828,5.9614,5.84946666667,4.10306666667,7.68733333333,6.3222,6.10653333334,5.4305,9.13099999999
277.41,6.3284,6.59973333333,5.7728,5.6142,3.8848,7.45613333333,6.15693333333,5.7728,5.07723333333,8.98500000001
277.79,5.86273333333,6.19966666667,5.5218,5.623,3.8426,7.13393333333,5.7406,5.45866666667,4.82113333333,8.649
278.16,5.5478,6.0522,5.3104,5.65386666667,3.85673333333,7.0396,5.68766666667,5.4418,4.55183333333,8.52306666667
278.53,5.90826666667,6.36653333333,5.61653333333,5.91653333333,4.47926666667,7.46653333333,6.20826666667,5.704,4.79993333333,8.92086666667
278.90,5.61913333333,6.38506666666,5.75986666667,5.81773333333,4.3518,7.39546666667,6.07453333333,5.39126666667,4.5092,8.84886666666
279.27,5.5664,6.31346666667,5.8506,5.7572,4.22246666667,7.35686666667,5.82213333333,5.2212,4.4518,8.68446666667
279.64,5.79573333333,6.3856,5.962,5.9224,4.58426666667,7.601,6.04513333333,5.42753333333,4.80396666666,8.82013333333
280.02,6.12146666667,6.89653333333,6.3474,6.2422,5.07793333333,8.12326666667,6.51466666667,5.77493333333,5.21603333333,9.45086666667
280.39,5.95206666667,6.90226666667,6.089,6.35133333333,5.22993333333,7.98553333333,6.3056,5.64813333333,5.14626666667,9.41466666665
280.76,6.39906666667,7.38873333333,6.3954,6.6886,5.6404,8.38926666667,6.7254,6.14993333333,5.59086666667,9.93213333333
281.13,6.37146666667,7.30713333333,6.37506666667,6.41046666667,5.43226666667,8.3778,6.72713333334,6.07606666667,5.5319,9.86473333332
281.50,6.78960000001,7.75613333333,6.7692,6.95013333333,5.82653333333,8.71586666667,7.14146666667,6.56073333333,6.0689,10.2766
281.87,6.77666666667,7.82666666666,6.83666666667,7.06,5.92666666667,8.74333333333,7.03666666667,6.77333333333,6.19333333333,10.2266666667
282.25,6.86606666666,7.90973333333,6.79746666667,7.2,6.12686666667,8.8942,7.02646666667,7.0232,6.42146666667,10.2584
282.62,6.84746666667,7.94246666667,6.70233333333,7.2706,6.13706666666,8.79846666666,7.13506666667,6.90566666667,6.45523333333,10.3069333333
282.99,6.66353333333,7.8256,6.408,6.8646,5.7886,8.50893333333,6.92213333333,6.57093333333,6.04253333333,10.0286666667
283.36,6.69786666666,7.5812,6.2766,6.72906666667,5.487,8.26786666667,6.74466666667,6.31393333333,5.73826666667,9.59126666667
283.73,6.54733333333,7.33086666667,6.0392,6.3392,5.05673333333,8.04113333333,6.60846666667,6.14013333333,5.3947,9.27140000001
284.10,6.00033333333,6.59153333333,5.28893333333,5.6462,4.30133333333,7.31506666667,5.86513333333,5.45993333333,4.6495,8.53073333333
284.47,5.96046666667,6.522,5.1562,5.56126666667,4.36626666667,7.2424,5.7466,5.3474,4.5153,8.52139999999
284.85,5.67693333333,6.26193333333,4.9656,5.1062,3.92806666667,7.0154,5.3816,4.92613333334,4.15453333333,8.26933333332
285.22,5.33706666667,5.8456,4.497,4.74713333333,3.4012,6.56873333333,5.03533333333,4.42913333333,3.70576666667,8.02606666665
285.59,5.25673333333,5.85346666667,4.42773333333,4.6416,3.2818,6.4792,5.0562,4.36173333333,3.45073333333,8.07906666667
285.96,4.9234,5.53646666667,3.97773333333,4.27653333333,2.83713333333,6.16526666667,4.75706666667,4.19073333333,3.0814,7.87726666667
286.33,5.08326666667,5.60346666667,4.0328,4.55533333333,2.89273333333,6.28486666667,4.92713333333,4.3632,3.3359,7.9862
286.70,4.93846666667,5.44213333333,3.94933333333,4.48606666667,2.90393333333,6.13246666667,4.8952,4.27146666667,3.3781,7.95233333333
287.07,5.08106666666,5.655,4.3192,4.71553333333,3.17373333333,6.32693333333,5.18666666667,4.4272,3.85973333333,8.33206666667
287.44,5.01426666667,5.73913333333,4.35166666667,4.63753333333,3.29173333333,6.4588,5.40393333333,4.4844,4.08026666667,8.4074
287.82,5.0236,5.8728,4.4218,4.6846,3.27806666667,6.51946666667,5.5336,4.39273333333,4.30356666667,8.3674
288.19,5.3536,6.29566666666,4.7024,4.92913333333,3.723,6.9204,5.83393333333,4.70246666667,4.91453333333,8.58546666667
288.56,5.5048,6.65033333333,4.947,5.1074,4.10626666667,7.21353333333,6.13333333333,4.9496,5.31156666667,8.67766666667
288.93,5.72633333333,6.83839999999,5.09673333333,5.34746666667,4.22173333333,7.28286666667,6.3914,5.1294,5.67176666667,8.75713333332
289.30,6.0608,7.16926666666,5.57993333333,5.8298,4.65346666666,7.57946666666,6.7616,5.5284,6.126,9.05193333334
289.67,5.95186666667,7.24279999999,5.78873333333,5.80773333333,4.79686666667,7.58266666667,6.8542,5.49533333333,6.1382,9.09366666667
290.04,6.0282,7.4514,5.80906666667,5.94693333333,4.78346666667,7.6894,6.92646666667,5.533,6.1513,9.1666
290.41,6.43966666667,7.78800000001,6.03913333333,6.46906666667,5.13413333333,8.02293333333,7.2594,6.02066666667,6.34896666667,9.30720000001
290.78,6.60526666667,8.09553333333,6.2848,6.94186666666,5.3366,8.14633333333,7.45733333333,6.20993333333,6.58243333333,9.47639999999
291.15,6.47926666667,8.02393333333,6.08573333333,6.94073333334,5.1764,7.9586,7.36973333333,6.17806666667,6.42516666667,9.37573333333
291.52,6.3328,7.80906666667,5.9052,6.9812,5.03866666667,7.64333333333,7.39786666667,6.08153333333,6.02656666667,9.26320000001
291.89,6.19733333333,7.6056,5.68873333333,6.67206666666,4.75826666667,7.22546666667,7.0802,5.7836,5.6998,9.05286666667
292.26,5.7922,7.2838,5.3408,6.2894,4.46346666667,6.821,6.62086666667,5.40653333333,5.298,8.67259999999
292.64,5.63373333333,7.195,5.0588,5.87446666667,4.3546,6.6902,6.49073333333,5.1584,5.12763333333,8.42426666667
293.01,5.811,7.33806666667,5.0772,5.86153333333,4.30486666667,6.9488,6.56266666667,5.33866666667,5.15753333333,8.44020000001
293.38,5.47313333333,7.02046666667,4.88226666667,5.587,4.0184,6.6696,6.30386666667,5.06213333333,4.94536666667,8.1842
293.75,5.2376,6.82913333333,4.657,5.2226,3.62506666667,6.41686666667,6.04073333333,4.651,4.66006666667,8.0144
294.12,5.01186666667,6.53806666667,4.3818,4.69526666667,3.22866666667,6.04833333333,5.74973333333,4.31893333333,4.4131,7.62560000001
294.49,4.72486666667,6.32613333333,4.39293333334,4.50653333333,2.96053333333,5.74106666667,5.54,4.166,4.19803333333,7.25459999999
294.86,4.5398,6.24573333333,4.28733333333,4.4248,2.63753333333,5.54426666667,5.39553333333,3.97586666667,4.1739,6.93866666667
295.23,4.8474,6.55093333333,4.67506666667,5.00333333333,2.8878,5.94006666667,5.9884,4.2632,4.5714,7.14313333334
295.60,5.08386666667,6.89466666667,5.04793333333,5.34246666667,3.16566666667,6.34653333333,6.41313333333,4.54866666667,4.97233333333,7.43506666667
295.97,5.15246666667,7.04033333333,5.138,5.52373333333,3.156,6.4062,6.53166666667,4.61953333333,5.14286666667,7.55153333333
296.34,5.04653333333,6.92153333333,5.03046666667,5.5788,3.18073333333,6.13406666667,6.42559999999,4.50253333333,5.06826666667,7.4722
296.71,5.416,7.41400000001,5.43133333333,5.90846666667,3.5894,6.5194,6.83579999999,4.96753333333,5.55446666667,7.90866666667
297.08,5.29146666667,7.30613333333,5.35766666666,5.79246666667,3.55393333333,6.447,6.71786666667,4.88866666667,5.54843333333,7.78166666667
297.45,5.5802,7.60933333334,5.6614,6.2774,3.8506,6.71026666667,7.06426666667,5.19713333333,5.83513333333,8.07566666667
297.82,5.85946666667,7.91473333333,5.77253333333,6.44933333333,4.005,6.91293333333,7.29799999999,5.3732,6.10583333333,8.39066666667
298.19,5.92113333333,8.06206666667,5.7774,6.475,4.105,6.97893333333,7.42680000001,5.42546666667,6.2449,8.57846666667
298.56,5.94966666667,8.20293333334,5.72253333333,6.34,4.1014,6.94246666667,7.34560000001,5.56326666667,6.22866666667,8.63780000001
298.93,6.08653333333,8.41153333333,5.90406666667,6.48193333333,4.17853333333,6.96873333333,7.49453333333,5.65833333333,6.37983333333,8.73966666667
299.30,5.79786666667,8.25926666667,5.7346,6.16226666666,4.06066666667,6.65093333334,7.27526666667,5.3932,6.10786666667,8.51713333335
299.67,5.9212,8.60980000001,5.93293333333,6.294,4.24286666667,6.83773333333,7.57626666666,5.6282,6.3759,8.74346666667
300.04,5.54933333333,8.38386666667,5.586,6.0252,3.97126666667,6.496,7.30333333333,5.35666666667,6.10186666667,8.37913333333
300.41,5.48006666667,8.52853333333,5.56306666667,5.91586666667,4.04626666667,6.45,7.3318,5.47253333334,6.1766,8.36226666667
300.78,5.37733333333,8.51533333334,5.51466666667,5.6182,4.0104,6.40773333333,7.18699999999,5.33586666667,6.0285,8.23060000001
301.15,5.38386666667,8.60139999999,5.58613333333,5.749,4.24033333333,6.58246666667,7.35286666666,5.3392,6.0989,8.31759999999
301.52,5.59546666667,8.73799999999,5.76393333333,5.85066666667,4.4954,6.9062,7.57199999999,5.61933333333,6.31256666667,8.41173333334
301.89,5.63353333333,8.84133333333,5.91353333333,6.08,4.5714,7.0444,7.7764,5.59133333333,6.57946666667,8.57713333333
302.26,5.71533333333,8.82693333335,5.819,6.16166666667,4.5328,7.08393333333,7.87293333334,5.60906666667,6.68933333333,8.62760000001
302.63,6.04026666667,9.07913333334,5.98953333334,6.4934,4.67546666667,7.43706666667,8.19406666665,5.87226666667,7.02106666666,8.78033333335
303.00,6.03686666667,8.95386666667,5.842,6.4344,4.45433333333,7.24046666667,8.04380000001,5.6764,6.78526666667,8.58826666665
303.37,6.29573333334,9.13166666666,5.98906666667,6.49333333333,4.54833333333,7.37093333333,8.20326666666,5.78626666667,6.8816,8.69433333333
303.74,6.408,9.16000000001,6.19466666667,6.70933333333,4.624,7.31466666667,8.37866666666,5.696,6.812,8.70666666667
304.10,6.14593333333,9.04726666667,5.99293333333,6.54586666667,4.3692,7.0262,8.33326666666,5.53953333333,6.59556666667,8.60166666667
304.47,5.94073333333,8.99993333334,5.93013333333,6.3978,4.14773333333,6.7956,8.22053333334,5.44893333333,6.57663333333,8.31993333335
304.84,5.5094,8.79926666665,5.63693333333,6.1666,3.7814,6.29166666667,7.75046666667,4.94973333333,6.14766666667,7.94066666668
305.21,4.7662,8.04766666667,4.99866666667,5.395,3.1966,5.6356,6.90186666667,4.33146666667,5.42523333333,7.29006666667
305.58,4.5326,7.82733333333,4.7772,5.04673333333,3.05286666667,5.31073333333,6.57313333333,4.065,5.1128,7.01313333333
305.95,4.43426666667,7.78846666667,4.73273333333,4.95353333333,2.85126666667,5.10846666667,6.4484,3.83206666667,4.90123333333,6.84880000001
306.32,4.20773333333,7.66686666667,4.6326,4.66606666667,2.61546666667,4.87,6.25313333333,3.69093333333,4.82123333333,6.53540000001
306.69,3.76306666667,7.30133333334,4.3246,4.3274,2.20453333333,4.38926666667,5.97306666667,3.2462,4.44246666667,6.07133333333
307.06,3.5172,7.16066666665,4.02246666667,4.1096,2.01553333333,4.18806666667,5.8864,3.05133333333,4.2947,5.87513333333
307.43,3.624,7.25093333333,4.23593333333,4.18073333333,2.17986666667,4.3324,6.0688,3.16106666667,4.5542,5.9638
307.80,4.20553333333,7.82446666666,4.728,4.64193333333,2.7436,4.9138,6.58319999999,3.81,4.9516,6.61013333333
308.17,4.43046666667,8.01380000001,4.90386666667,4.65926666667,2.89413333333,5.05666666666,6.77986666666,4.07,5.1566,6.77986666667
