wavelength,Back_DacNigm,Belly_DacNigm,Breast_DacNigm,Crissum_DacNigm,Crown_DacNigm,DorTail_DacNigm,Rump_DacNigm,Throat_DacNigm,WingTip_DacNigm
607.25,6.23016666666,31.6666666667,30.5138333334,36.9415,30.9061666667,8.81433333333,33.0998333333,5.75433333333,8.81333333333
607.58,6.22216666667,31.4425,30.3438333334,36.7103333334,30.7235,8.75866666667,32.9241666667,5.7335,8.74216666666
607.92,6.144,31.1696666667,30.0795,36.3918333333,30.4681666666,8.69866666667,32.6068333333,5.657,8.6665
608.25,6.16783333333,30.9588333333,29.8813333333,36.1905,30.2893333334,8.66166666667,32.4055,5.62066666667,8.619
608.59,6.17733333333,30.7931666666,29.69,35.9668333333,30.0671666666,8.65266666667,32.194,5.55616666667,8.589
608.92,6.17033333333,30.5808333334,29.4615,35.7205,29.8323333334,8.69066666667,32.004,5.538,8.58616666667
609.26,6.15566666667,30.4116666666,29.197,35.4608333333,29.6641666667,8.63733333333,31.8503333334,5.46416666667,8.55766666666
609.59,6.19716666667,30.2963333334,29.0901666666,35.2643333333,29.5276666667,8.659,31.7216666666,5.53366666666,8.60683333334
609.93,6.17066666666,30.0343333333,28.8566666666,34.9443333333,29.2823333333,8.64266666667,31.496,5.52983333334,8.5535
610.26,6.2325,29.9291666666,28.778,34.7705,29.1786666666,8.676,31.3873333333,5.62016666667,8.63016666667
610.60,6.281,29.8528333333,28.6598333334,34.5873333334,29.083,8.66566666667,31.3023333333,5.695,8.71866666666
610.93,6.27416666667,29.7365,28.5278333333,34.3715,29.0481666667,8.64933333333,31.2258333333,5.76216666666,8.68683333333
611.27,6.29233333333,29.5986666667,28.384,34.1571666667,28.9663333334,8.73,31.0631666666,5.88916666666,8.79266666666
611.60,6.32433333333,29.4373333333,28.2061666666,33.9528333334,28.83,8.733,30.8458333333,5.93416666666,8.84666666667
611.93,6.27683333334,29.2736666666,28.0943333334,33.7546666667,28.7208333334,8.788,30.6673333334,5.96866666666,8.89166666666
612.27,6.31433333334,29.0913333334,27.9376666666,33.6046666667,28.6338333333,8.88,30.5068333334,6.05183333333,8.96366666667
612.60,6.27266666666,28.9318333333,27.7968333334,33.4588333334,28.5676666666,8.90133333333,30.3495,6.06866666666,9.01266666666
612.94,6.262,28.7126666667,27.6298333333,33.2106666666,28.398,8.939,30.0518333333,6.1,9.01966666666
613.27,6.24966666667,28.527,27.5535,33.0896666666,28.3405,9.05633333333,29.8943333333,6.09983333333,9.00033333333
613.61,6.31066666667,28.4508333334,27.4936666667,33.0686666667,28.2961666667,9.06933333333,29.7941666666,6.142,9.07183333334
613.94,6.28783333333,28.3513333333,27.3533333333,33.0236666667,28.1141666667,9.08366666667,29.6861666667,6.0775,9.10883333333
614.28,6.28516666667,28.2756666667,27.2566666667,32.996,28.0243333334,9.126,29.526,6.07816666667,9.135
614.61,6.287,28.0638333333,27.1065,32.9411666667,27.8336666667,9.17433333333,29.3101666667,6.04183333334,9.15416666667
614.94,6.303,27.9271666666,26.9988333333,32.808,27.6906666666,9.19766666667,29.2186666666,5.98633333333,9.10016666667
615.28,6.33566666667,27.8443333334,26.9381666667,32.7583333333,27.6281666667,9.31,29.2006666667,5.98083333334,9.14383333333
615.61,6.41733333333,27.8666666667,26.838,32.666,27.5246666667,9.357,29.0443333334,6.08683333333,9.17983333334
615.95,6.373,27.7465,26.7371666667,32.5261666666,27.4185,9.322,28.918,6.03916666667,9.104
616.28,6.45433333333,27.6818333333,26.7028333334,32.3653333333,27.3545,9.30866666667,28.8078333333,6.09216666667,9.0375
616.61,6.49966666667,27.605,26.7061666667,32.3643333333,27.2803333333,9.36766666667,28.7311666667,6.22383333333,9.10816666666
616.95,6.45283333334,27.3998333333,26.4466666666,32.1181666666,27.064,9.272,28.4163333333,6.18116666667,9.086
617.28,6.4665,27.3081666667,26.3863333334,31.998,27.0196666667,9.33733333333,28.2568333333,6.17783333334,9.05883333334
617.62,6.443,27.1568333334,26.3031666667,31.8025,26.9703333333,9.33066666667,28.0595,6.20166666666,9.05166666666
617.95,6.40733333333,26.9371666667,26.1568333334,31.4925,26.8211666667,9.416,27.8728333333,6.17116666667,8.98783333334
618.28,6.40066666667,26.8248333333,26.0285,31.3116666666,26.692,9.39833333333,27.6993333334,6.18133333334,8.982
618.62,6.4515,26.7461666666,25.9261666666,31.1958333334,26.5813333333,9.47466666667,27.537,6.25033333333,9.07083333333
618.95,6.51166666667,26.7278333333,25.8946666667,31.0445,26.5598333333,9.52066666667,27.4306666667,6.2765,9.088
619.28,6.50466666666,26.5491666667,25.7776666667,30.8911666667,26.4143333334,9.42866666667,27.3501666667,6.15333333334,9.04483333333
619.62,6.45183333333,26.4513333334,25.6498333333,30.6945,26.2678333333,9.38966666667,27.1738333333,6.1315,9.10316666667
619.95,6.32666666666,26.2853333334,25.4463333333,30.5351666667,26.0291666666,9.38533333333,26.9598333333,6.076,9.12766666667
620.28,6.31516666667,26.1441666666,25.3056666666,30.3028333334,25.9141666667,9.381,26.8376666667,5.98816666667,9.12083333333
620.62,6.322,26.066,25.2678333334,30.2706666667,25.8571666667,9.40333333333,26.8055,6.04833333334,9.13633333333
620.95,6.2385,25.9381666666,25.134,30.0865,25.7146666667,9.37766666667,26.6805,6.02466666667,9.11216666667
621.28,6.27933333333,25.854,25.031,29.939,25.641,9.425,26.5403333333,6.02166666667,9.15016666666
621.62,6.3115,25.7575,24.9496666667,29.912,25.5006666666,9.43433333333,26.4645,6.117,9.2105
621.95,6.27683333334,25.6005,24.7046666666,29.7005,25.3416666667,9.388,26.2123333333,6.08033333334,9.16966666666
622.28,6.17,25.4393333333,24.5591666667,29.4931666667,25.1763333334,9.27233333333,26.0711666667,5.9535,9.01816666666
622.62,6.10183333333,25.211,24.3391666667,29.3391666666,24.9143333333,9.223,25.9098333334,5.89066666667,8.92716666667
622.95,6.0545,25.0533333334,24.2243333333,29.2041666666,24.7923333334,9.30133333333,25.7596666666,5.88716666666,8.9385
623.28,6.217,25.016,24.1995,29.1601666666,24.6598333334,9.33933333333,25.6845,6.036,9.0265
623.62,6.32633333334,24.9703333333,24.1398333333,29.09,24.603,9.323,25.6898333334,6.10416666667,9.088
623.95,6.30033333333,24.8573333333,24.0198333333,28.9903333333,24.435,9.35066666667,25.5848333333,6.09766666667,9.0625
624.28,6.33283333333,24.8685,23.9818333334,28.8171666667,24.3265,9.44566666667,25.5283333333,6.06683333333,9.094
624.62,6.24233333333,24.6813333334,23.8076666667,28.6286666666,24.106,9.393,25.378,6.02516666666,9.02516666666
624.95,6.20166666666,24.5145,23.6335,28.5463333333,23.8825,9.40066666667,25.2213333333,6.0255,8.96883333333
625.28,6.134,24.4051666667,23.53,28.381,23.7013333333,9.36766666667,25.0321666666,5.94433333333,8.879
625.61,6.17983333333,24.4081666666,23.6163333333,28.3725,23.6213333333,9.364,25.0463333333,5.97533333333,8.912
625.95,6.22516666667,24.3043333333,23.5515,28.2575,23.5018333333,9.417,24.919,6.02466666667,8.94366666667
626.28,6.26116666667,24.2475,23.5205,28.14,23.468,9.467,24.8476666666,6.0505,9.0335
626.61,6.25816666666,24.1118333333,23.444,27.9665,23.3748333333,9.44533333333,24.7508333333,6.048,8.99016666667
626.94,6.17316666666,23.9321666667,23.3315,27.8345,23.3178333334,9.459,24.6436666666,5.93116666667,8.94016666667
627.28,6.129,23.7951666666,23.2705,27.7145,23.1918333333,9.43533333333,24.4646666666,5.86683333334,8.87716666666
627.61,6.14216666667,23.7743333333,23.2098333333,27.6318333333,23.125,9.47433333333,24.4136666667,5.87366666667,8.91816666666
627.94,6.158,23.6871666667,23.158,27.5731666667,23.0476666667,9.47,24.312,5.94083333334,8.94066666666
628.27,6.19666666667,23.6126666667,23.0478333333,27.487,22.9523333333,9.46333333333,24.2218333333,5.94166666667,8.95866666666
628.61,6.16916666667,23.5121666667,22.964,27.2703333333,22.8268333334,9.405,24.1936666666,5.89016666666,8.92066666666
628.94,6.17733333333,23.377,22.8828333333,27.0936666667,22.7708333333,9.321,24.0746666667,5.88233333333,8.9715
629.27,6.15133333333,23.2166666667,22.7791666666,26.9141666666,22.6858333334,9.439,23.96,5.8335,8.976
629.60,6.172,23.187,22.7108333333,26.846,22.6918333334,9.414,23.9221666666,5.8625,9.10533333334
629.94,6.203,23.1078333334,22.652,26.7876666666,22.6211666667,9.404,23.8526666667,5.88616666667,9.12333333333
630.27,6.1945,23.0406666667,22.5605,26.65,22.4636666666,9.36766666667,23.7021666667,5.79266666667,9.0765
630.60,6.24716666667,23.044,22.4993333334,26.5311666667,22.3285,9.44633333333,23.657,5.853,9.08233333334
630.93,6.22466666667,22.9355,22.3351666667,26.3421666667,22.265,9.47,23.609,5.8445,9.08866666667
631.26,6.2215,22.8153333334,22.2783333333,26.2883333333,22.2113333333,9.40933333333,23.4921666667,5.83983333334,9.14083333333
631.60,6.23866666667,22.7363333334,22.2336666667,26.2118333334,22.0871666666,9.38966666667,23.453,5.766,9.1355
631.93,6.30216666667,22.6833333333,22.2733333333,26.1885,22.0643333333,9.42566666667,23.4013333333,5.80333333333,9.22483333333
632.26,6.37733333334,22.621,22.1831666667,26.1268333333,21.9716666667,9.41666666667,23.2823333333,5.833,9.241
632.59,6.33983333334,22.5008333334,22.0956666666,26.0288333334,21.845,9.48333333333,23.1656666667,5.7635,9.2405
632.92,6.2165,22.3621666667,21.9016666667,25.9021666667,21.7025,9.42266666667,23.0595,5.70766666667,9.1655
633.26,6.08116666667,22.2296666667,21.773,25.7276666666,21.5256666667,9.401,22.8885,5.5645,9.02516666667
633.59,6.00666666666,22.0796666667,21.6306666667,25.561,21.3615,9.36866666667,22.7393333334,5.5355,8.978
633.92,6.00966666667,22.004,21.5975,25.5766666666,21.2805,9.47333333333,22.6836666666,5.65566666667,9.10266666666
634.25,6.0155,21.8696666666,21.5433333333,25.4633333333,21.2363333334,9.409,22.5638333334,5.64583333334,9.117
634.58,5.98583333334,21.7753333333,21.5556666667,25.4443333333,21.1075,9.40833333333,22.5185,5.6385,9.15983333334
634.91,5.99983333333,21.6426666667,21.3833333334,25.2661666667,20.9296666667,9.385,22.3921666666,5.62133333333,9.07016666666
635.25,5.91683333334,21.5151666667,21.3051666667,25.1233333333,20.8635,9.39566666667,22.2185,5.6045,9.04266666666
635.58,5.8805,21.3903333333,21.1703333334,24.9976666666,20.7696666667,9.40766666667,22.1191666666,5.57266666667,8.93166666667
635.91,5.842,21.4116666666,21.285,25.0385,20.804,9.509,22.0665,5.60133333333,9.03716666666
636.24,5.913,21.4331666667,21.2493333334,25.0356666667,20.7766666667,9.55233333333,22.077,5.68783333333,9.03983333334
636.57,6.137,21.576,21.4438333333,25.1676666666,20.8301666667,9.75133333333,22.1625,5.86316666667,9.25
636.90,6.20683333334,21.4296666667,21.3773333334,25.1038333333,20.7218333333,9.74166666667,22.0363333334,5.96983333333,9.22383333333
637.23,6.20566666667,21.418,21.358,25.0106666667,20.6455,9.732,21.9355,5.90633333333,9.14283333334
637.56,6.22083333333,21.346,21.2851666667,24.9096666667,20.5871666667,9.79466666667,21.9223333334,5.86266666666,9.03716666666
637.90,6.21883333334,21.373,21.2613333333,24.9338333334,20.5145,9.87933333333,21.8966666667,5.908,9.02083333334
638.23,6.43583333333,21.4988333333,21.3028333334,24.947,20.6063333334,10.0576666667,21.9318333333,6.11783333333,9.09833333334
638.56,6.31533333333,21.4335,21.2655,24.8608333334,20.45,9.98,21.8,6.016,9.0135
638.89,6.312,21.3048333333,21.1415,24.7246666667,20.2693333334,9.872,21.7568333334,5.94983333334,8.971
639.22,6.34216666667,21.3315,21.1366666667,24.5643333333,20.1725,9.83533333333,21.6535,5.89083333333,9.0035
639.55,6.28066666667,21.1471666667,20.8756666666,24.3483333333,19.914,9.66266666667,21.485,5.767,8.82783333334
639.88,6.2105,20.987,20.7378333334,24.2318333333,19.788,9.611,21.3391666667,5.77433333333,8.843
640.21,6.29016666666,20.9006666666,20.6716666666,24.0331666667,19.6801666666,9.546,21.2465,5.8325,8.81033333334
640.54,6.41533333333,21.0171666666,20.7471666667,24.0603333334,19.7958333334,9.673,21.3348333334,5.86066666666,8.96483333333
640.87,6.44316666667,21.0546666667,20.7883333333,24.0478333333,19.8198333333,9.76066666667,21.4156666667,5.9745,9.07333333334
641.20,6.48783333333,21.0821666667,20.7435,24.0328333333,19.8238333333,9.68033333333,21.3216666666,6.0515,9.16216666667
641.53,6.46633333333,20.9193333334,20.6878333333,23.9668333333,19.7456666666,9.68233333333,21.294,6.06566666667,9.20166666666
641.87,6.3595,20.8936666667,20.6108333334,23.8475,19.6185,9.57466666667,21.151,5.99916666667,9.2185
642.20,6.509,20.8986666667,20.6895,23.8801666667,19.7718333333,9.78566666667,21.2188333333,6.22216666667,9.3495
642.53,6.52816666667,20.9446666667,20.664,23.8888333333,19.7675,9.82733333333,21.1551666667,6.3055,9.40633333333
642.86,6.61416666666,20.9478333334,20.7138333333,23.9948333334,19.7761666667,9.94133333333,21.24,6.461,9.56266666667
643.19,6.68533333333,20.9893333333,20.7788333333,23.9696666666,19.8736666667,10.1353333333,21.2648333333,6.6125,9.70383333333
643.52,6.66583333333,20.9725,20.7341666666,23.9791666667,19.8323333334,10.0683333333,21.2905,6.53533333334,9.65816666667
643.85,6.40966666667,20.7336666667,20.4628333334,23.7681666666,19.6231666667,9.91633333333,21.064,6.37466666667,9.43783333333
644.18,6.37916666667,20.6433333333,20.4003333333,23.7298333334,19.5121666666,9.968,21.1173333334,6.42433333333,9.4575
644.51,6.31366666667,20.4665,20.1893333333,23.6068333334,19.3748333333,9.84866666667,20.8943333334,6.4045,9.36283333334
644.84,6.318,20.3395,20.143,23.4893333334,19.3035,9.81933333333,20.9581666667,6.37183333333,9.37683333334
645.17,6.26733333333,20.3211666667,20.0431666667,23.345,19.1985,9.84933333333,20.7798333333,6.36066666667,9.374
645.50,6.269,20.177,19.9706666667,23.2648333333,19.1298333333,9.86033333333,20.731,6.31283333333,9.2755
645.83,6.29116666666,20.2143333333,20.0325,23.1855,19.1118333333,9.87633333333,20.732,6.25366666666,9.41266666667
646.16,6.324,20.0611666666,19.909,23.0885,18.9986666667,9.92533333333,20.6751666667,6.232,9.36583333334
646.49,6.15133333333,19.8111666667,19.6695,22.8578333333,18.7461666667,9.765,20.4926666667,6.14516666667,9.23983333333
646.82,6.21233333333,19.7876666667,19.6685,22.904,18.8105,9.74866666667,20.5681666667,6.18316666667,9.281
647.15,6.37816666667,19.7623333333,19.7561666667,22.8868333333,18.761,9.923,20.5143333334,6.2745,9.37233333333
647.48,6.54933333333,19.822,19.8386666666,22.9751666667,18.8865,9.987,20.6061666666,6.42683333333,9.70233333333
647.81,6.49916666666,19.7338333333,19.7441666667,22.8883333333,18.6833333333,9.90233333333,20.3825,6.39133333333,9.66783333334
648.14,6.66416666667,19.7581666667,19.8306666667,22.9968333334,18.7083333334,10.0253333333,20.551,6.45883333333,9.92183333333
648.47,6.6015,19.7195,19.6658333333,22.8616666667,18.5891666667,9.947,20.4268333333,6.40033333334,9.90516666667
648.80,6.71733333333,19.6771666667,19.6191666666,22.9128333333,18.5855,9.883,20.5413333333,6.45283333333,10.03
649.13,6.697,19.6531666667,19.5973333333,22.9076666667,18.5001666666,9.82933333333,20.4863333334,6.44933333333,10.0748333333
649.46,6.7025,19.5595,19.4916666666,22.8581666666,18.396,9.83533333333,20.335,6.456,10.0568333333
649.79,6.71983333333,19.6545,19.5073333333,22.8426666666,18.4356666667,9.86866666667,20.323,6.52366666667,10.1696666667
650.11,6.85483333333,19.7643333333,19.6866666667,22.9906666667,18.578,10.0383333333,20.3281666667,6.66516666667,10.261
650.44,6.859,19.721,19.6825,22.8871666666,18.4173333334,10.074,20.2273333333,6.70433333333,10.2223333333
650.77,6.771,19.671,19.6,22.6611666667,18.4008333334,10.0376666667,20.1995,6.688,10.2631666667
651.10,6.72016666666,19.7163333334,19.5675,22.6416666667,18.338,10.1096666667,20.103,6.61216666667,10.1745
651.43,6.7025,19.557,19.5056666667,22.465,18.3403333333,10.0986666667,20.0935,6.55333333333,10.1395
651.76,6.69233333333,19.5526666667,19.4218333334,22.2835,18.3076666667,10.164,19.9076666667,6.5495,10.1026666667
652.09,6.704,19.5488333334,19.6025,22.3675,18.3175,10.3163333333,19.8738333333,6.71233333333,10.201
652.42,6.6765,19.5836666667,19.6,22.2588333333,18.2636666667,10.362,19.7963333333,6.6395,10.1883333333
652.75,6.74066666667,19.4755,19.4881666666,22.1658333334,18.1803333333,10.45,19.7751666667,6.6055,10.2461666667
653.08,6.75266666667,19.4296666667,19.4736666667,22.0881666667,18.1423333334,10.4403333333,19.7778333333,6.67716666667,10.3291666667
653.41,6.714,19.4288333333,19.431,22.0515,18.1061666667,10.4353333333,19.789,6.6335,10.3316666667
653.74,6.60033333333,19.383,19.1601666666,21.8595,17.9241666667,10.2696666667,19.6745,6.47783333333,10.289
654.06,6.63166666667,19.2798333333,19.1435,21.88,17.905,10.2453333333,19.6435,6.46916666667,10.3705
654.39,6.73433333333,19.4476666667,19.1768333334,21.9251666667,17.9261666666,10.356,19.7031666666,6.5945,10.583
654.72,6.797,19.3135,19.1245,21.8218333333,17.8033333333,10.324,19.7061666667,6.59516666667,10.6353333333
655.05,6.88433333333,19.545,19.2493333334,22.0235,17.927,10.4006666667,19.759,6.8005,10.7978333333
655.38,6.71133333334,19.4408333333,19.2055,21.9795,17.825,10.315,19.6805,6.75333333333,10.6458333333
655.71,6.66583333333,19.4575,19.1265,21.8525,17.6933333333,10.31,19.5838333334,6.70116666667,10.5676666667
656.04,6.70816666666,19.4215,19.1165,21.9045,17.6661666667,10.2503333333,19.5408333333,6.72816666667,10.553
656.37,6.647,19.448,19.1163333333,21.909,17.6985,10.2313333333,19.459,6.717,10.5476666667
656.69,6.66683333333,19.4493333333,19.1325,21.9321666667,17.7098333333,10.2186666667,19.5801666667,6.67333333334,10.4756666667
657.02,6.77166666667,19.316,19.2073333334,21.9025,17.657,10.2876666667,19.4853333333,6.7025,10.5008333333
657.35,6.84666666667,19.1896666666,19.2911666666,21.8891666666,17.6263333333,10.393,19.5421666666,6.695,10.6543333333
657.68,6.73783333333,19.2305,19.1673333334,21.7548333333,17.5141666666,10.389,19.4683333334,6.5315,10.5738333333
658.01,6.74716666667,19.0711666667,19.1513333333,21.7295,17.3543333333,10.2976666667,19.327,6.43416666667,10.4428333333
658.34,6.79066666667,19.1176666667,19.1906666667,21.8041666667,17.4018333333,10.3086666667,19.4185,6.494,10.512
658.66,6.79816666667,18.9983333334,19.1313333333,21.6728333333,17.2955,10.319,19.3573333333,6.47016666667,10.3735
658.99,6.87533333333,18.9721666667,19.0635,21.6123333334,17.2716666666,10.3496666667,19.3766666667,6.521,10.4783333333
659.32,6.9655,18.9801666666,19.0791666666,21.5923333333,17.2978333333,10.3886666667,19.415,6.54283333334,10.5655
659.65,6.86916666667,18.826,19.025,21.352,17.162,10.3753333333,19.3336666667,6.4605,10.4671666667
659.98,6.89933333333,18.843,19.0148333333,21.2868333333,17.1585,10.415,19.3191666667,6.5365,10.5691666667
660.31,6.76916666667,18.6763333334,18.7891666667,21.0963333333,16.9645,10.2756666667,19.0528333334,6.3945,10.48
660.63,6.74733333333,18.6525,18.6873333333,21.0086666667,16.8926666667,10.2766666667,19.0081666667,6.40266666667,10.4826666667
660.96,6.7255,18.7223333334,18.6511666667,21.0028333334,16.8428333333,10.2653333333,18.983,6.435,10.4206666667
661.29,6.9195,18.7298333333,18.7258333333,21.0703333333,16.9231666667,10.3826666667,19.0496666667,6.667,10.6696666667
661.62,6.76883333333,18.6165,18.4675,20.9038333333,16.8373333333,10.3486666667,18.9698333333,6.56833333333,10.6046666667
661.94,6.67766666666,18.5086666667,18.3346666667,20.649,16.7055,10.3513333333,18.838,6.50566666667,10.5556666667
662.27,6.504,18.3126666667,18.0256666667,20.3301666667,16.4388333334,10.239,18.6206666666,6.2485,10.5513333333
662.60,6.51883333334,18.2496666667,17.9691666667,20.1891666667,16.2993333333,10.137,18.5691666666,6.08383333333,10.646
