wavelength,Back_ChlCalm,Belly_ChlCalm,Breast_ChlCalm,Crissum_ChlCalm,Crown_ChlCalm,DorTail_ChlCalm,Patch10_ChlCalm,Patch11_ChlCalm,Patch12_ChlCalm,Patch13_ChlCalm,Rump_ChlCalm,Throat_ChlCalm,WingTip_ChlCalm
620.62,5.39426666667,6.85566666667,6.17666666667,8.92526666667,7.58386666667,5.44810952381,11.9712,10.5423333333,19.0439166666,16.5821666667,32.4662666667,6.91733333333,8.25933333333
620.95,5.37306666667,6.85293333333,6.1882,8.91466666667,7.559,5.46233095238,12.0166,10.5107333333,19.1419166667,16.5625833333,32.5829333333,6.9054,8.28486666667
621.28,5.34486666667,6.83433333333,6.176,8.84146666667,7.51813333334,5.47345476191,11.9693333333,10.4076666667,19.1580833333,16.52475,32.567,6.84806666667,8.27826666667
621.62,5.36793333333,6.89473333334,6.2296,8.87346666667,7.565,5.51745714286,12.0342,10.429,19.2851666666,16.5315,32.7058,6.90493333333,8.35866666667
621.95,5.29026666667,6.8252,6.13426666667,8.7642,7.51506666666,5.44438809524,12.0224,10.3038,19.27825,16.4621666667,32.7227333333,6.8462,8.3162
622.28,5.197,6.725,6.0214,8.6194,7.36486666667,5.32139285714,11.9126666667,10.1632666667,19.2566666666,16.2856666667,32.6949333333,6.74573333333,8.19066666667
622.62,5.14933333333,6.69666666667,5.99046666667,8.53833333333,7.29433333334,5.29652142857,11.8818,10.0971333333,19.3040833333,16.2420833333,32.6796,6.6984,8.1714
622.95,5.12473333333,6.66286666667,5.95253333333,8.48393333333,7.2528,5.25218095238,11.8593333333,10.0062,19.3456666667,16.1928333333,32.6457333333,6.66573333333,8.1406
623.28,5.1556,6.7278,5.98793333333,8.50213333334,7.28706666666,5.28315714286,11.9316666667,10.0263333333,19.4658333333,16.2080833333,32.756,6.71293333333,8.21526666667
623.62,5.09573333333,6.67033333333,5.9372,8.40166666667,7.21900000001,5.2328404762,11.8756,9.94819999999,19.50975,16.1873333333,32.8141333333,6.6676,8.19953333333
623.95,4.976,6.53766666667,5.81793333333,8.22413333333,7.07346666667,5.13472619047,11.7822,9.75626666666,19.4878333333,16.0843333333,32.8294,6.585,8.13393333333
624.28,4.87646666667,6.479,5.75113333333,8.13293333333,6.95400000001,5.07389047619,11.7117333333,9.62913333334,19.4640833334,15.9853333333,32.8088,6.5366,8.04753333333
624.62,4.84973333333,6.47,5.74006666667,8.0386,6.88533333333,5.0539,11.6514,9.58313333333,19.4824166667,15.9355833333,32.8241333333,6.52633333333,8.04373333333
624.95,4.8972,6.50633333333,5.77086666667,8.0404,6.8872,5.08486904762,11.7032,9.56273333334,19.5906666667,15.95225,32.9275333333,6.56433333333,8.075
625.28,4.8388,6.443,5.7142,7.9298,6.80066666667,5.02887142857,11.6624666667,9.46486666667,19.5270833333,15.87575,32.8940666667,6.5222,8.0346
625.61,4.82486666667,6.47386666667,5.7514,7.91386666667,6.75846666667,5.03455714286,11.638,9.44739999999,19.59225,15.8494166667,32.9248,6.53206666667,8.02833333333
625.95,4.86706666667,6.52393333333,5.81166666667,7.9114,6.80133333334,5.07091428571,11.6922,9.48493333333,19.6835,15.937,33.0032,6.58146666667,8.06933333333
626.28,4.84846666667,6.5332,5.80026666667,7.88853333333,6.76613333333,5.04035952381,11.693,9.44393333334,19.7088333334,15.9406666666,33.079,6.61493333333,8.07853333333
626.61,4.84253333333,6.57013333333,5.79913333333,7.87306666667,6.74213333334,5.04410238095,11.716,9.42526666666,19.7571666667,15.92425,33.1585333333,6.63446666667,8.09926666667
626.94,4.8834,6.60053333333,5.85646666666,7.8866,6.75313333333,5.09933571429,11.7468,9.43426666667,19.826,15.9679166667,33.2304666667,6.69166666666,8.13746666667
627.28,4.83486666667,6.54826666667,5.80606666667,7.84033333333,6.69186666667,5.06462619047,11.7230666667,9.36213333333,19.8,15.92025,33.212,6.6406,8.07313333333
627.61,4.85093333334,6.6058,5.8334,7.85786666667,6.70913333333,5.08639285714,11.7490666667,9.37993333333,19.8865,15.94975,33.3293333334,6.66713333333,8.0896
627.94,4.808,6.60346666667,5.82006666667,7.80846666667,6.6754,5.05386428571,11.7519333333,9.32573333333,19.902,15.8961666666,33.3336666667,6.64633333333,8.0672
628.27,4.77393333333,6.59606666667,5.79426666667,7.78386666667,6.639,5.0164,11.7867333333,9.26713333334,19.9654166667,15.87525,33.4181333333,6.63706666667,8.03853333333
628.61,4.72153333333,6.5964,5.76773333333,7.7436,6.62159999999,4.98994523809,11.7935333333,9.24326666667,19.9536666667,15.8818333333,33.4807333333,6.6372,8.0226
628.94,4.724,6.61133333333,5.7896,7.71766666667,6.6184,4.99035476191,11.7970666667,9.2538,20.0676666667,15.9045,33.5962,6.63213333333,8.02613333334
629.27,4.739,6.6246,5.816,7.7024,6.63713333334,5.0023,11.8151333333,9.239,20.1056666667,15.8736666667,33.6494666667,6.6504,8.07686666667
629.60,4.77906666667,6.6754,5.85446666667,7.7422,6.67873333332,5.05747380953,11.8829333333,9.26233333334,20.1739166667,15.8871666666,33.7232666667,6.71746666667,8.13953333333
629.94,4.78873333333,6.69073333333,5.9016,7.73166666667,6.69573333333,5.07314047619,11.9282666667,9.24713333333,20.2465,15.87175,33.7779333333,6.7266,8.16733333333
630.27,4.8324,6.74253333333,5.98813333333,7.77333333333,6.7634,5.12177857143,11.9948666667,9.28026666666,20.4040833333,15.9264166667,33.8827333333,6.80753333333,8.22053333334
630.60,4.79426666667,6.741,5.994,7.75153333333,6.73666666667,5.12229285714,12.0192666667,9.23526666667,20.43425,15.9030833333,33.9498666667,6.82193333333,8.22239999999
630.93,4.93286666667,6.89406666666,6.14593333333,7.86873333333,6.8716,5.27700238095,12.1839333333,9.35053333334,20.6646666666,16.0026666667,34.1292,6.98973333333,8.37266666666
631.26,5.0028,6.97733333333,6.25153333333,7.9504,6.942,5.36201428571,12.3004,9.42746666666,20.81825,16.0966666667,34.2256,7.10153333333,8.48133333334
631.60,5.09953333333,7.04326666667,6.3294,8.0002,6.99506666666,5.45110714286,12.3594,9.46326666667,20.9588333333,16.1426666667,34.3036666667,7.1656,8.57826666667
631.93,5.12553333334,7.05613333333,6.351,7.99226666667,7.01426666667,5.45355476191,12.3484666667,9.44313333333,21.0258333333,16.15075,34.3415333333,7.18746666667,8.60346666666
632.26,5.19346666667,7.09393333333,6.44273333333,8.00666666667,7.0478,5.51086190476,12.3960666667,9.493,21.18625,16.1484166667,34.4028666667,7.24813333333,8.69700000001
632.59,5.1916,7.09986666667,6.45793333333,8.01226666667,7.0298,5.53146666667,12.3965333333,9.46073333334,21.2394166667,16.1496666667,34.4417333333,7.27433333333,8.75313333333
632.92,5.19746666667,7.09906666667,6.46813333333,8.00746666667,7.03099999999,5.55199523809,12.4524666667,9.41666666667,21.2915,16.1445833333,34.4674666667,7.28046666666,8.78153333333
633.26,5.13013333333,7.04613333333,6.42646666667,7.934,6.96573333333,5.49258333334,12.4008,9.32946666667,21.3375,16.0639166667,34.4918666667,7.23313333333,8.74646666666
633.59,5.14086666667,7.0738,6.4472,7.9292,6.98433333333,5.51909523809,12.3992666667,9.31306666666,21.3914166667,16.0735833334,34.5005333333,7.2762,8.77586666667
633.92,5.1836,7.0926,6.48646666667,7.93533333333,7.00426666667,5.56656904762,12.4440666667,9.32926666667,21.4345833333,16.0813333334,34.5577333333,7.29826666667,8.8398
634.25,5.18246666667,7.07513333333,6.47413333333,7.88906666667,6.99113333334,5.53988095238,12.4229333333,9.30653333333,21.4820833334,16.1036666666,34.5529333333,7.2862,8.84666666667
634.58,5.235,7.15593333333,6.53746666667,7.96353333333,7.0582,5.59237380953,12.4935333333,9.36446666667,21.5664166666,16.183,34.6643333333,7.3768,8.94133333333
634.91,5.2554,7.1812,6.56386666667,7.93773333333,7.03646666667,5.61422380953,12.4812,9.34819999999,21.5286666667,16.1311666667,34.6282666667,7.37326666667,8.96
635.25,5.28126666666,7.19573333333,6.59346666667,7.947,7.08673333333,5.6419,12.5318666667,9.41053333333,21.6545,16.1580833333,34.7038,7.42846666667,9.01233333333
635.58,5.28853333333,7.24793333333,6.64846666667,7.96686666667,7.11693333333,5.69576904762,12.6048,9.43986666667,21.7415833333,16.1898333333,34.7474,7.46706666667,9.051
635.91,5.25466666667,7.22733333333,6.61986666667,7.93033333333,7.07306666667,5.67469523809,12.5730666667,9.38819999999,21.7294166666,16.1420833333,34.7840666667,7.46913333333,9.01353333333
636.24,5.30273333333,7.2648,6.68326666666,7.9604,7.1374,5.71477857143,12.6282,9.42513333333,21.78875,16.16775,34.7995333333,7.52493333333,9.04000000001
636.57,5.33253333333,7.30726666667,6.74853333333,7.97726666667,7.15426666667,5.73151428571,12.6398666667,9.47253333333,21.8585833334,16.2119166666,34.9065333333,7.57226666667,9.05766666665
636.90,5.35153333333,7.32946666667,6.75393333333,7.95633333333,7.1272,5.74731904762,12.6414666667,9.47679999999,21.9253333334,16.208,34.9672,7.58826666666,9.05213333335
637.23,5.48406666667,7.44546666667,6.88213333333,8.07513333333,7.22213333333,5.86824761905,12.7842666667,9.62060000001,22.05675,16.3155833333,35.1918,7.69893333333,9.16773333334
637.56,5.51566666667,7.47846666667,6.89086666667,8.0968,7.18573333333,5.88235238095,12.756,9.61139999999,22.0958333334,16.32625,35.2052666667,7.72833333333,9.15486666667
637.90,5.6242,7.60793333333,7.00833333333,8.2158,7.2424,5.98658809524,12.8700666667,9.7036,22.3181666667,16.40325,35.3935333333,7.8094,9.2592
638.23,5.61,7.60546666666,7.03166666667,8.16233333333,7.2278,5.98543333333,12.8768666667,9.65573333333,22.38475,16.3551666666,35.3862666667,7.79913333333,9.251
638.56,5.62413333333,7.6328,7.0344,8.19666666667,7.27193333333,6.02808571429,12.9056,9.68093333334,22.5803333333,16.4360833333,35.5494,7.8716,9.25093333333
638.89,5.5704,7.61773333333,7.014,8.1634,7.21006666667,5.98652619048,12.8441333333,9.58826666667,22.6045833333,16.4715833334,35.6130666667,7.8406,9.21926666667
639.22,5.6904,7.65333333333,7.10013333333,8.20193333333,7.29873333333,6.06209761905,12.8859333333,9.6314,22.6871666667,16.5515,35.6964,7.94926666667,9.29146666668
639.55,5.7882,7.73586666667,7.198,8.2532,7.39886666666,6.14218333333,12.9792,9.68499999999,22.8298333333,16.6368333333,35.7450666667,8.00973333333,9.36686666665
639.88,5.78133333333,7.76926666667,7.2204,8.27826666667,7.38893333333,6.18945714286,13.0400666667,9.692,22.9378333333,16.685,35.8349333333,8.0732,9.38433333335
640.21,5.81226666667,7.8418,7.2616,8.29093333333,7.43373333333,6.26280476191,13.1084666667,9.72033333333,23.03725,16.7200833334,35.9114,8.14593333333,9.45386666667
640.54,5.79173333333,7.8816,7.34726666667,8.29606666667,7.47973333333,6.27050476191,13.1600666667,9.72060000001,23.1315833334,16.7961666667,36.0038666667,8.16506666667,9.52920000001
640.87,5.77373333333,7.84973333333,7.34066666667,8.25786666667,7.46273333333,6.28818333333,13.1046666667,9.70913333333,23.1883333333,16.8175833334,35.9631333333,8.20166666667,9.54099999999
641.20,5.701,7.77786666667,7.28166666667,8.14793333333,7.44866666667,6.24038095238,13.0890666667,9.67033333334,23.2258333333,16.7234166667,35.9866,8.12713333333,9.47753333333
641.53,5.6186,7.70406666667,7.23393333333,8.02046666667,7.40746666667,6.15909047619,13.0068666667,9.59613333333,23.1505,16.6295833333,35.9104666667,8.07626666667,9.43520000001
641.87,5.5622,7.59493333333,7.1342,7.93246666667,7.30233333333,6.07543571429,12.9014666667,9.53639999999,23.1903333333,16.5891666667,35.9524666667,8.03873333333,9.36466666666
642.20,5.46326666667,7.49846666667,7.05993333333,7.79233333333,7.2118,5.98234523809,12.8542,9.43493333333,23.139,16.4649166667,35.8782666667,7.9354,9.33393333332
642.53,5.48066666667,7.55486666667,7.13106666667,7.807,7.264,6.04832619047,12.9247333333,9.49153333334,23.1785833333,16.4385833333,35.9338666667,7.96093333333,9.38253333334
642.86,5.49446666667,7.63346666667,7.1874,7.85726666667,7.29966666667,6.09869761905,12.9748,9.54046666666,23.3036666667,16.4439166667,36.0259333333,8.00406666667,9.45186666667
643.19,5.5246,7.68213333334,7.2136,7.87873333333,7.28686666667,6.14971190476,12.9836666667,9.58066666667,23.3925,16.4505833333,36.1311333333,8.03953333333,9.50806666667
643.52,5.61306666667,7.75513333333,7.28633333333,7.90253333333,7.3472,6.21286666667,13.0157333333,9.63293333334,23.54375,16.4685833333,36.2439333333,8.08573333333,9.62386666666
643.85,5.62233333333,7.73693333333,7.27466666667,7.89693333333,7.32806666667,6.21978333333,13.0192,9.62033333334,23.6685833333,16.4820833333,36.2831333333,8.11426666667,9.61966666667
644.18,5.77546666667,7.85886666667,7.43566666667,8.05393333333,7.4584,6.39260714286,13.1676,9.74800000001,23.7924166666,16.5405833333,36.3542,8.30486666667,9.75333333334
644.51,5.8708,7.96186666667,7.56173333334,8.15553333333,7.50366666667,6.47187619047,13.2928666667,9.82306666666,24.0158333334,16.604,36.5230666667,8.3646,9.87006666667
644.84,5.97993333333,8.1024,7.75906666667,8.3106,7.633,6.60645476191,13.4254,9.93046666667,24.19625,16.7710833333,36.6610666667,8.53853333333,10.0559333333
645.17,6.03633333333,8.1788,7.8324,8.38533333333,7.69826666667,6.69968333333,13.5164666667,9.99826666667,24.3723333333,16.8253333333,36.7695333333,8.61566666666,10.1160666667
645.50,6.14693333333,8.33606666667,7.99186666667,8.4762,7.81173333333,6.85500476191,13.6362666667,10.1084666667,24.4655833334,16.92125,36.8259333333,8.73153333333,10.2415333333
645.83,6.28986666667,8.46246666667,8.13333333333,8.60813333333,7.91399999999,6.98788333333,13.7302666667,10.2248666667,24.6311666666,17.0020833334,36.9776666667,8.85833333333,10.3424666667
646.16,6.29693333333,8.44053333333,8.09713333333,8.61673333333,7.83606666667,6.97957380953,13.6826666667,10.1728666667,24.7071666667,16.97825,36.9788666667,8.84693333334,10.3318
646.49,6.32226666667,8.47546666667,8.1002,8.6656,7.80453333333,7.03221904762,13.7485333333,10.1757333333,24.7868333333,17.0075833333,37.049,8.86280000001,10.3626666667
646.82,6.22633333333,8.4302,8.07273333333,8.6234,7.74326666667,6.97330714286,13.7349333333,10.0956666667,24.8554166667,16.9978333333,37.0535333333,8.82586666666,10.3244666667
647.15,6.0632,8.28066666667,7.8932,8.43413333333,7.57006666667,6.82265238095,13.6426,9.94546666666,24.7615,16.8476666666,36.9338,8.68333333334,10.1342666666
647.48,6.129,8.3482,8.01026666667,8.50006666667,7.62033333333,6.90285714286,13.7165333333,10.0006666667,24.7874166667,16.8981666666,36.9992,8.73593333334,10.2143333333
647.81,6.10693333333,8.30893333333,7.95906666667,8.44053333333,7.55193333333,6.87638333333,13.6812666667,9.97773333333,24.8075833333,16.8935833333,36.9803333333,8.67606666667,10.1861333333
648.14,6.0618,8.2884,7.89653333333,8.43366666667,7.52733333333,6.85982380953,13.6516,9.89393333333,24.81025,16.8195833333,36.9594,8.66506666666,10.1548
648.47,5.97986666667,8.2018,7.81513333333,8.3314,7.42826666667,6.76697380953,13.5982666667,9.78033333334,24.8413333333,16.7563333333,36.9276666667,8.57466666667,10.0981333333
648.80,5.9312,8.142,7.75346666666,8.26993333333,7.38106666667,6.72076666667,13.5444666667,9.69759999999,24.7704166667,16.7225,36.8360666667,8.51840000001,10.0802666667
649.13,5.99033333333,8.2254,7.83453333333,8.35066666667,7.47793333333,6.77735476191,13.6548666667,9.77080000001,24.8943333334,16.8099166667,36.9999333333,8.59146666666,10.154
649.46,5.92733333333,8.21986666667,7.82406666667,8.30346666667,7.45433333333,6.72556428571,13.6312666667,9.73526666667,24.9038333333,16.7880833333,36.9307333334,8.58226666667,10.1315333333
649.79,5.96693333333,8.2862,7.93086666667,8.3266,7.5468,6.8128,13.7366666667,9.80926666667,24.92875,16.8394166667,36.9606,8.67926666667,10.1822666667
650.11,5.91766666667,8.26786666667,7.91386666667,8.31033333333,7.5466,6.80042380953,13.6884666667,9.81726666666,24.9426666667,16.8005833333,36.9513333333,8.67646666667,10.179
650.44,6.0108,8.36526666667,7.9882,8.4174,7.63213333333,6.86348333333,13.7475333333,9.92893333334,25.033,16.8321666667,36.9760666667,8.78926666667,10.2527333333
650.77,6.104,8.46286666667,8.10693333333,8.56786666667,7.74393333333,6.95776428572,13.8230666667,10.0216,25.1089166667,16.8795,37.0120666667,8.86993333333,10.4055333333
651.10,6.0936,8.45373333333,8.0354,8.5804,7.7406,6.95708333333,13.8250666667,10.0036,25.1663333333,16.8400833333,36.9439333334,8.86506666667,10.4166
651.43,6.08966666667,8.45806666667,8.0248,8.62206666667,7.74246666667,6.98739523809,13.8531333333,9.97133333334,25.17275,16.8185833333,36.9445333333,8.90133333333,10.4514
651.76,5.96146666666,8.34906666667,7.9342,8.45426666667,7.647,6.87330476191,13.7532666667,9.87620000001,25.0225,16.68425,36.7821333333,8.78899999999,10.3115333333
652.09,5.96633333333,8.358,7.91053333333,8.4784,7.62946666667,6.90282142857,13.7822,9.91393333334,24.9733333333,16.6313333333,36.7386666667,8.82113333333,10.3305333333
652.42,5.97186666667,8.4206,7.96933333333,8.5382,7.63746666667,6.97597380953,13.8393333333,9.99746666667,25.13725,16.6326666667,36.8808666666,8.90199999999,10.3669333333
652.75,5.85,8.282,7.8492,8.43806666667,7.49793333333,6.87711190476,13.7216,9.85253333334,25.0416666667,16.43975,36.7821333333,8.77593333333,10.2624
653.08,5.92573333333,8.35226666667,7.93393333333,8.5412,7.55333333333,6.97930714286,13.8623333333,9.95026666667,25.1664166667,16.4541666667,36.8889333333,8.85286666666,10.3738
653.41,6.00326666667,8.43346666667,7.98826666667,8.5966,7.61606666667,7.02639285714,13.9158,10.0326,25.2354166667,16.4385833333,36.8955333333,8.95973333333,10.4618
653.74,5.99133333333,8.37893333333,7.9778,8.516,7.60073333333,6.9912,13.8628,9.97353333334,25.1948333334,16.34,36.788,8.96066666667,10.4522
654.06,5.92306666667,8.30646666667,7.9402,8.45466666667,7.54246666667,6.97038333333,13.8545333333,9.88546666667,25.1246666667,16.30425,36.7462666667,8.94613333334,10.4202
654.39,5.912,8.2768,7.90446666667,8.4282,7.4914,6.95651666667,13.8978,9.8472,25.2335833333,16.3325,36.8814666667,8.95433333332,10.3614
654.72,5.8522,8.19946666667,7.87846666667,8.35073333333,7.383,6.88655476191,13.8496,9.7962,25.2439166667,16.2851666666,36.9322,8.85726666666,10.2532666667
655.05,5.83266666667,8.183,7.83906666667,8.30153333333,7.3476,6.82923333333,13.7841333333,9.75853333333,25.306,16.2436666667,36.9566,8.84253333334,10.1878666667
655.38,5.90826666667,8.23746666667,7.87453333333,8.374,7.3886,6.88398333333,13.8657333333,9.78933333333,25.4309166666,16.2994166666,37.0890666667,8.92606666666,10.2686666667
655.71,5.86186666667,8.23113333333,7.8764,8.36713333333,7.38026666667,6.87600952381,13.8597333333,9.75826666667,25.5551666667,16.3023333333,37.1714666667,8.9308,10.2195333333
656.04,5.9,8.24693333333,7.8908,8.40166666667,7.42526666667,6.85490952381,13.8998666667,9.73653333333,25.58625,16.38675,37.2185333333,8.94386666667,10.2154666667
656.37,5.98086666667,8.31226666667,7.9596,8.44226666667,7.45866666667,6.89380952381,13.9731333333,9.82613333333,25.6954166667,16.5273333333,37.2672666667,8.99179999999,10.3116
656.69,5.862,8.1706,7.81413333333,8.3152,7.31553333334,6.73426190476,13.7992,9.65093333334,25.6140833333,16.4001666667,37.1721333333,8.881,10.2194666667
657.02,5.75366666667,8.03266666667,7.6912,8.21086666667,7.16773333333,6.59885952381,13.7452,9.49993333333,25.54225,16.3149166667,37.2098,8.72146666667,10.1318
657.35,5.75726666667,8.06006666667,7.666,8.2074,7.13626666666,6.59286190476,13.8284666667,9.47173333333,25.5793333333,16.32825,37.3365333333,8.69126666666,10.1384
657.68,5.76253333333,8.0624,7.67326666667,8.188,7.13753333333,6.60011428571,13.8751333333,9.46126666667,25.65825,16.3321666667,37.4118,8.67160000001,10.1480666667
658.01,5.6934,8.02926666667,7.62633333333,8.1416,7.07206666667,6.54421904762,13.7653333333,9.401,25.571,16.2485833333,37.2858,8.61826666667,10.1350666667
