wavelength,Back_AniLacm,Belly_AniLacm,Breast_AniLacm,Crissum_AniLacm,Crown_AniLacm,DorTail_AniLacm,Patch10_AniLacm,Patch11_AniLacm,Patch12_AniLacm,Patch13_AniLacm,Rump_AniLacm,Throat_AniLacm,WingTip_AniLacm
362.02,11.256,11.312,8.97186666667,12.262,12.1959333333,8.86773333333,11.7496666667,10.4328,30.0951333333,14.2664,26.3932,8.2736,8.75786666667
362.39,11.1448,11.194,8.83546666667,12.2052666667,12.1250666667,8.75726666667,11.6656666667,10.3229333333,29.9952666667,14.171,26.3529333333,8.16966666666,8.66266666667
362.75,11.1243333333,11.1622,8.78793333334,12.174,12.1474666667,8.7438,11.6716,10.278,29.9649333333,14.16,26.3246,8.1334,8.63333333333
363.11,11.1672,11.1951333333,8.82473333333,12.2172666667,12.2096666666,8.7674,11.7252,10.3241333333,30.0003333333,14.1834666667,26.4025333333,8.13766666667,8.68933333333
363.48,11.1404,11.1493333333,8.80753333334,12.1695333333,12.1746666667,8.74573333333,11.7147333333,10.2947333333,29.9540666667,14.1577333334,26.353,8.13393333333,8.67026666667
363.84,11.2025333333,11.2202,8.89240000001,12.2152666667,12.2539333333,8.7588,11.8256,10.3622,30.0315333333,14.2403333333,26.4432666667,8.20799999999,8.69853333333
364.20,11.2510666667,11.2303333333,8.92379999999,12.2758,12.3012,8.84033333333,11.8802,10.3929333333,30.0882,14.2867333333,26.4992,8.25846666667,8.7638
364.57,11.3304666667,11.2745333333,8.99886666666,12.3985333334,12.4136,8.91053333333,11.9801333334,10.4453333333,30.1988666667,14.3654,26.6156,8.33026666666,8.82273333333
364.93,11.4607333333,11.3711333333,9.12486666666,12.5002666667,12.5256666667,8.99273333333,12.0674,10.5517333333,30.2648666667,14.4438,26.7044,8.45893333333,8.93013333333
365.29,11.4589333333,11.4137333333,9.17173333333,12.5090666667,12.5848,9.0312,12.1066,10.5901333333,30.345,14.4654666667,26.7259333333,8.52080000001,8.91973333333
365.66,11.5234,11.5022666667,9.24579999999,12.5458,12.6398666667,9.1204,12.1636666667,10.6659333333,30.4393333333,14.566,26.8483333333,8.63013333333,8.97453333333
366.02,11.6301333333,11.5856,9.38313333334,12.6022666667,12.7340666667,9.25486666667,12.2750666667,10.7989333333,30.5929333333,14.6862,26.9818,8.76199999999,9.08693333333
366.38,11.7193333333,11.6823333333,9.454,12.592,12.7855333333,9.36746666666,12.3181333333,10.8792666667,30.7084,14.7812,27.0951333333,8.79293333333,9.14766666666
366.75,11.7953333333,11.7347333333,9.54853333335,12.6405333333,12.8534666667,9.443,12.3819333333,10.9784,30.7676,14.833,27.1602,8.86913333333,9.24159999999
367.11,11.7548,11.7082666667,9.52206666667,12.5538,12.8424666667,9.396,12.3294666666,10.999,30.7845333333,14.8259333333,27.1251333333,8.84280000001,9.22039999999
367.47,11.8236666667,11.7691333333,9.5766,12.598,12.9696666667,9.45353333334,12.3708666667,11.1170666667,30.9122,14.8602,27.1964666667,8.90153333333,9.27406666667
367.84,11.8206666667,11.7429333333,9.54573333333,12.5147333333,12.9398,9.42673333333,12.3151333333,11.09,30.9392666666,14.8214,27.1581333333,8.87386666667,9.26820000001
368.20,11.8604666667,11.7932666667,9.59033333333,12.4482666667,12.9840666667,9.43586666667,12.3270666667,11.1302666667,30.9802,14.8502,27.2408,8.90133333333,9.27813333334
368.56,11.9868666667,11.8358666667,9.71760000001,12.4302666667,13.0893333333,9.51626666667,12.3897333333,11.244,31.1242,14.9123333333,27.3827333333,8.99933333334,9.4
368.93,12.0036,11.777,9.70266666668,12.3789333333,13.0974666667,9.5406,12.3766,11.2358,31.2118666667,14.8693333333,27.4546,9.0036,9.44866666667
369.29,11.8845333333,11.6299333333,9.58226666668,12.2403333333,12.9716,9.4054,12.2569333333,11.1390666667,31.113,14.7734666667,27.357,8.87126666666,9.35713333333
369.65,11.7796,11.4702666667,9.45073333334,12.0874666667,12.8654,9.24613333333,12.1412,11.0064666667,31.0797333333,14.6402666667,27.2672666667,8.7222,9.2396
370.01,11.6308,11.2512,9.25593333333,11.8836666667,12.6402,9.0576,11.9538666667,10.7925333333,30.9265333333,14.4532,27.1324666667,8.54706666667,9.07133333334
370.38,11.5533333333,11.0812,9.16846666667,11.7429333333,12.4958666667,8.9166,11.8792,10.6974666667,30.8520666667,14.3507333333,26.9764666667,8.45879999999,8.9928
370.74,11.4845333333,10.9355333333,9.06166666667,11.5651333333,12.4000666667,8.78606666667,11.7301333333,10.5928666667,30.7921333333,14.2804666667,26.9164,8.32453333333,8.90506666667
371.10,11.5039333333,10.8476,9.02446666667,11.4955333333,12.3765333333,8.77786666666,11.7144,10.5284,30.7775333333,14.2278666667,26.9664666667,8.31946666666,8.89286666666
371.46,11.52,10.8319333333,9.00893333333,11.4505333333,12.3751333333,8.76013333333,11.7325333333,10.4866666667,30.7962,14.2283333333,27.0114,8.3038,8.91066666667
371.83,11.4517333334,10.7276666667,8.91713333333,11.3765333333,12.3378666667,8.71966666667,11.6731333333,10.4276666667,30.7378666667,14.1443333333,26.9782666667,8.23326666667,8.84053333333
372.19,11.3965333334,10.6219333333,8.83226666667,11.3624,12.2648666667,8.64506666667,11.5946,10.3626666667,30.7330666667,14.0756666667,26.9628666667,8.16233333333,8.7828
372.55,11.2644,10.5351333333,8.68340000001,11.233,12.1436666667,8.52173333333,11.47,10.237,30.6322,13.9464,26.8682666667,8.03699999999,8.6446
372.92,11.0690666667,10.3221333333,8.49613333333,10.9885333333,11.9580666667,8.3412,11.3162666667,10.0547333333,30.4656666667,13.7200666667,26.7004666667,7.85566666666,8.4454
373.28,11.0558,10.2591333333,8.45580000001,10.8798666667,11.9352666667,8.32386666667,11.3014,9.99253333333,30.4341333333,13.6153333333,26.6796,7.80106666667,8.43393333333
373.64,11.0246,10.1728,8.387,10.8011333333,11.9330666667,8.3088,11.2576666667,9.99733333333,30.4613333333,13.5378666667,26.7104666667,7.75279999999,8.41393333333
374.00,11.0376,10.1561333333,8.3658,10.7612,12.0140666667,8.312,11.2644666667,10.0238666667,30.4873333333,13.468,26.779,7.69640000001,8.41366666667
374.37,11.0332,10.1267333333,8.37633333333,10.7298666667,12.0686666667,8.37426666667,11.2896666666,10.0484,30.5527333333,13.4367333333,26.8733333333,7.6992,8.45286666667
374.73,11.0047333333,10.0868666667,8.3398,10.6524,12.0730666667,8.39566666667,11.3158666666,10.0468,30.6086,13.3892666667,26.9084666667,7.66446666667,8.44026666667
375.09,10.9604666667,10.0727333333,8.28846666667,10.5314666667,12.0711333333,8.39166666667,11.2964,10.0418,30.6642666667,13.351,26.9135333333,7.63059999999,8.4016
375.45,11.0016,10.0386,8.27566666667,10.5163333333,12.1382,8.4666,11.3469333334,10.0980666667,30.7770666667,13.383,27.0158,7.66826666667,8.40966666667
375.81,11.0344,10.0412,8.30340000001,10.4988666667,12.1908,8.4712,11.3685333333,10.1391333333,30.8552,13.3822666667,27.1102666667,7.69746666667,8.47626666667
376.18,11.022,10.0232,8.31666666667,10.4203333333,12.2478,8.527,11.4167333333,10.1791333333,30.8921333333,13.3258,27.1432,7.73160000001,8.5302
376.54,11.0836666667,10.0126,8.32400000001,10.4132,12.3119333333,8.6302,11.4873333333,10.2593333333,31.0060666667,13.3474666666,27.2142666667,7.77473333333,8.58433333333
376.90,11.2225333333,10.1143333333,8.42646666667,10.4883333333,12.4281333334,8.75466666667,11.5755333333,10.3909333333,31.1581333333,13.4592,27.3892,7.86266666667,8.65959999999
377.26,11.2918,10.1138666667,8.43506666666,10.4926,12.4718666667,8.824,11.6112666667,10.4702,31.2140666667,13.4920666667,27.4416,7.90666666667,8.70933333333
377.63,11.3545333333,10.1818666667,8.51246666666,10.5115333333,12.5343333333,8.89853333333,11.7085333333,10.5201333333,31.2118,13.5456666667,27.5148,7.967,8.81213333333
377.99,11.4429333333,10.2652666667,8.61166666666,10.5357333333,12.631,9.01386666667,11.8347333333,10.6321333333,31.3872,13.6600666667,27.6197333333,8.07880000001,8.93093333333
378.35,11.4465333333,10.2522,8.60126666666,10.4782666667,12.6626666667,9.00806666667,11.8096,10.6370666667,31.4096666667,13.6216,27.6778666667,8.1094,8.94359999999
378.71,11.4226666667,10.2315333333,8.58293333333,10.4451333333,12.6702,9.00266666667,11.7842,10.6660666667,31.4120666667,13.5903333333,27.6990666667,8.14493333334,8.94960000001
379.07,11.4612666667,10.225,8.60973333334,10.457,12.6852,8.99813333334,11.8076666667,10.7110666667,31.4441333333,13.5732666667,27.7722666667,8.16339999999,8.98346666667
379.44,11.3944,10.1518666667,8.5358,10.3164666667,12.5882666667,8.88186666667,11.6944666667,10.6499333333,31.3422666667,13.4507333333,27.7209333333,8.08333333334,8.93393333334
379.80,11.4329333333,10.1412666667,8.54046666667,10.2889333333,12.5991333333,8.91826666667,11.7263333333,10.6723333333,31.3517333333,13.4033333333,27.7278666667,8.113,8.9352
380.16,11.4353333333,10.0892,8.4864,10.2104666667,12.5460666666,8.86773333333,11.6904666667,10.6320666667,31.3317333333,13.3615333333,27.6856,8.0274,8.86760000001
380.52,11.4298666667,10.0555333333,8.49873333333,10.1619333333,12.548,8.83593333333,11.6734,10.645,31.3550666667,13.334,27.7112,8.00226666667,8.88273333333
380.88,11.3464,9.93613333334,8.3942,10.0475333333,12.527,8.74046666666,11.6366666667,10.5894666667,31.3458666667,13.2723333333,27.6556,7.93126666667,8.83686666667
381.24,11.2716666667,9.81699999999,8.30019999999,9.90993333334,12.4608666667,8.6266,11.5286,10.4804,31.2739333333,13.1632,27.6030666667,7.82153333333,8.75853333333
381.61,11.2008,9.68720000001,8.18506666666,9.74119999999,12.4044666667,8.5492,11.4348666667,10.4206,31.2322,13.0552666667,27.5465333333,7.7106,8.6394
381.97,11.067,9.52153333335,8.0094,9.58693333333,12.2998,8.402,11.2352666667,10.3062,31.08,12.8837333333,27.4252666667,7.59886666666,8.48373333333
382.33,11.0050666667,9.44393333333,7.89126666667,9.49953333333,12.221,8.34286666667,11.158,10.2548,30.959,12.7906666666,27.3232,7.4992,8.40593333333
382.69,10.9780666667,9.3482,7.82846666667,9.41586666667,12.1736666667,8.31806666667,11.1027333333,10.2090666667,31.0107333333,12.7204,27.3525333333,7.44033333334,8.36673333333
383.05,10.8789333333,9.24706666667,7.7222,9.29073333335,12.0794,8.25753333334,10.9945333333,10.122,30.9204666667,12.6096666667,27.2618,7.35533333333,8.28566666667
383.41,10.8646666667,9.21386666667,7.70880000001,9.27466666668,12.0842,8.28286666667,11.0118,10.1322,30.9608,12.5858,27.2661333333,7.33980000001,8.29873333333
383.77,10.8401333333,9.16586666666,7.67866666667,9.20100000001,12.0552666667,8.29813333333,10.9894,10.1058666667,30.99,12.5813333333,27.2687333333,7.29373333334,8.29406666667
384.14,10.8052666667,9.12079999999,7.61560000001,9.13013333334,12.0441333333,8.26366666667,10.946,10.0933333333,30.9834666667,12.5475333333,27.2749333333,7.26700000001,8.28066666667
384.50,10.7687333333,9.05640000001,7.52426666667,9.04799999999,12.0233333333,8.214,10.8988666667,10.0510666667,30.9258666667,12.4888666667,27.2334,7.22253333333,8.20353333333
384.86,10.7332,8.99606666667,7.50599999999,8.97940000001,11.9493333333,8.16733333333,10.8405333333,10.0175333333,30.8791333333,12.4030666667,27.2288,7.15093333333,8.1296
385.22,10.7819333333,9.01286666667,7.52686666667,9.01173333333,11.9996666667,8.217,10.8732666667,10.0878,31.0193333333,12.4439333333,27.3362666667,7.19559999999,8.1496
385.58,10.7858,9.00966666666,7.48980000001,9.01000000001,12.0001333333,8.19066666667,10.835,10.0836666667,31.0022,12.3972666667,27.3032,7.19846666667,8.14126666667
385.94,10.8204666667,9.02173333335,7.53726666667,8.97300000001,12.0245333333,8.21933333333,10.9014666667,10.1168666667,31.0588,12.4004,27.3696666667,7.20006666667,8.17026666667
386.30,10.8470666667,8.99506666666,7.56786666667,8.94480000001,12.0574666667,8.2098,10.9096,10.1306666667,31.1586,12.399,27.4571333333,7.21580000001,8.20193333333
386.66,10.9076666667,9.04066666667,7.6216,8.97086666665,12.1106666667,8.2396,10.9428,10.1579333333,31.1198,12.3931333333,27.4232,7.28026666666,8.2298
387.03,11.0136666667,9.09273333334,7.70020000001,9.04799999999,12.2163333333,8.31453333333,11.0477333333,10.276,31.2281333333,12.4731333333,27.5010666667,7.37733333333,8.3108
387.39,11.0482,9.08526666667,7.70179999999,9.03860000001,12.2656666667,8.34093333333,11.0793333333,10.3108,31.2650666667,12.4865333333,27.5496,7.39766666667,8.3262
387.75,11.1706,9.15486666667,7.78306666666,9.09753333334,12.4012666667,8.38673333333,11.1692,10.4196666667,31.3476,12.5766,27.6624666667,7.49093333334,8.41053333333
388.11,11.1900666667,9.12333333335,7.79113333333,9.06913333335,12.4022666667,8.3832,11.1545333333,10.4171333333,31.3512666667,12.5386,27.6512,7.48486666666,8.41053333334
388.47,11.1529333333,9.07920000001,7.76993333334,9.01660000001,12.3655333333,8.36126666667,11.126,10.3862,31.3119333333,12.4607333333,27.6308,7.45493333333,8.3992
388.83,11.1610666667,9.08326666667,7.7418,8.99213333333,12.4106,8.3978,11.1296666667,10.4039333333,31.3718,12.4549333334,27.6816666667,7.47586666667,8.44553333333
389.19,11.1733333333,9.09233333332,7.73146666667,8.9546,12.4473333333,8.396,11.1553333334,10.4288,31.3430666667,12.4368,27.6925333333,7.47246666667,8.45926666667
389.55,11.1637333333,9.04440000001,7.7206,8.88706666666,12.4512,8.40733333333,11.1464666667,10.4077333333,31.388,12.4055333333,27.7364,7.45846666666,8.45813333333
389.91,11.1593333333,9.01913333333,7.66799999999,8.88066666667,12.4554666667,8.43406666666,11.1574,10.407,31.4175333333,12.3842,27.7448666667,7.45186666667,8.46873333333
390.27,11.1667333333,9.01666666667,7.6426,8.83206666667,12.4688,8.463,11.1808666667,10.4091333333,31.4209333333,12.3570666666,27.7329333333,7.43740000001,8.4498
390.63,11.1327333334,8.94306666668,7.56813333333,8.74573333333,12.4714666667,8.43486666667,11.1800666667,10.4107333333,31.461,12.3145333333,27.7899333333,7.37313333334,8.43566666667
391.00,11.1156,8.88020000001,7.52060000001,8.64040000001,12.4385333333,8.41926666667,11.1422666667,10.3601333333,31.4592,12.2572,27.8210666667,7.32399999999,8.4122
391.36,11.0942666667,8.83046666667,7.50306666667,8.55886666667,12.4167333333,8.40206666667,11.126,10.3272666667,31.4475333333,12.2195333333,27.8017333333,7.29853333333,8.38766666667
391.72,10.9617333333,8.66420000001,7.37273333333,8.39526666666,12.2868,8.29753333333,10.9979333333,10.2098,31.3315333333,12.0624666667,27.6740666667,7.15539999999,8.27906666667
392.08,10.9375333333,8.61686666666,7.32766666667,8.32300000001,12.2963333333,8.29353333333,11.0037333334,10.2180666667,31.3295333333,12.0152,27.6932,7.12286666667,8.2656
392.44,10.9192666667,8.55413333333,7.28479999999,8.26466666667,12.3032666667,8.2778,11.0059333333,10.2130666667,31.3745333333,11.9877333333,27.7640666667,7.10339999999,8.2742
392.80,10.9359333333,8.51246666667,7.27546666667,8.23866666667,12.3375333333,8.2888,11.016,10.2298666667,31.3328,11.9706,27.7406666667,7.10493333333,8.30286666667
393.16,10.9130666667,8.42346666668,7.2394,8.15773333334,12.3044666667,8.283,10.9746,10.1905333333,31.3137333333,11.9116,27.7224,7.06526666666,8.28033333334
393.52,10.9014,8.36826666665,7.19526666667,8.09613333333,12.2954,8.27106666667,10.9777333333,10.1808666667,31.3386666667,11.8722,27.7185333333,7.03153333333,8.26866666667
393.88,10.9375333333,8.34873333333,7.22906666667,8.0722,12.3624666667,8.28933333333,11.0268666667,10.2288,31.3720666667,11.8700666667,27.7715333333,7.04153333333,8.3046
394.24,10.9073333333,8.27419999999,7.16173333333,7.99413333333,12.3518666667,8.24506666666,11.0048,10.2146,31.3537333333,11.8180666667,27.7684666667,6.99633333334,8.267
394.60,10.8562,8.18213333334,7.07826666667,7.88846666667,12.2945333333,8.19786666667,10.9374666667,10.1498666667,31.2978666667,11.7307333333,27.7006666667,6.92053333333,8.18993333333
394.96,10.8105333333,8.11233333334,7.00773333334,7.8056,12.2863333333,8.14906666667,10.9029333333,10.1099333333,31.2420666667,11.6475333333,27.6429333333,6.85286666667,8.1506
395.32,10.7986,8.04973333333,6.94153333333,7.7164,12.2695333333,8.1296,10.8670666667,10.092,31.2042,11.5792,27.6504,6.81586666667,8.13513333333
395.68,10.8075333333,8.04213333333,6.90426666667,7.67793333333,12.3202,8.1456,10.8892666667,10.1191333333,31.2312666667,11.5549333333,27.6835333333,6.82293333333,8.1488
396.04,10.8249333333,8.02686666666,6.87206666667,7.64206666667,12.3141333333,8.13786666667,10.9094,10.1124,31.2909333333,11.5288666667,27.7409333333,6.8204,8.16033333333
396.40,10.8585333333,7.99533333333,6.84499999999,7.57346666667,12.3249333333,8.12826666667,10.9113333333,10.0998,31.2528666667,11.4762,27.7031333333,6.78653333333,8.14406666667
396.76,10.8073333333,7.91246666667,6.80406666667,7.4572,12.2987333333,8.0968,10.9028,10.0713333333,31.2426,11.3804666667,27.6966,6.73826666667,8.08513333333
397.12,10.8090666667,7.90613333333,6.81813333333,7.44333333333,12.3480666667,8.1242,10.9388666667,10.1243333333,31.2622666667,11.3532666666,27.7396666667,6.7492,8.10746666667
397.48,10.832,7.87633333333,6.83613333333,7.39606666666,12.391,8.13286666667,10.9646,10.1732,31.2871333333,11.3536666667,27.7863333333,6.7606,8.1448
397.84,10.7934,7.78253333334,6.7562,7.26726666667,12.3375333334,8.08406666667,10.9033333333,10.1139333333,31.2438,11.2568,27.7246666667,6.6836,8.07993333333
398.20,10.8142666667,7.74440000001,6.7658,7.22386666667,12.3532666667,8.10066666666,10.8974,10.1106666667,31.2487333333,11.2136666667,27.739,6.67613333333,8.10773333333
398.56,10.9169333333,7.78646666668,6.84453333333,7.27926666667,12.4658,8.18773333333,10.9925333333,10.2268,31.3459333333,11.2717333333,27.8204,6.76713333333,8.23493333333
398.92,10.9189333333,7.74700000001,6.8524,7.21913333333,12.4774666666,8.18606666667,10.9890666667,10.2691333333,31.3504,11.2482,27.8592,6.76633333333,8.2436
399.28,10.9468,7.70433333334,6.86506666666,7.19006666667,12.5181333333,8.1928,10.9822,10.2978666667,31.3664666667,11.1860666667,27.8601333333,6.75633333333,8.25866666667
399.64,10.9276,7.63946666667,6.8224,7.10566666666,12.4896666667,8.17486666667,10.9162666667,10.2716,31.3399333333,11.1039333333,27.852,6.7116,8.2352
400.00,10.9536,7.60986666667,6.82853333333,7.07066666666,12.535,8.2048,10.9146,10.3156,31.3576666667,11.0934,27.8572666666,6.73326666667,8.26853333333
400.36,10.9009333333,7.55120000001,6.7672,6.985,12.5250666667,8.17826666667,10.8475333333,10.3187333333,31.3294,11.0287333333,27.8166666667,6.6926,8.24066666667
400.72,10.9326666667,7.53880000001,6.7174,6.94046666667,12.5050666666,8.1628,10.8200666667,10.3236,31.3238666667,11.0098,27.7983333333,6.679,8.25926666667
401.08,10.8904,7.42513333334,6.62066666667,6.82433333333,12.4474,8.0872,10.7366,10.2239333333,31.2356666667,10.9234666667,27.7204666667,6.60526666667,8.191
401.44,10.8454666667,7.36746666667,6.57473333334,6.76213333333,12.4052666667,8.05246666667,10.6758666667,10.2006,31.2053333333,10.8490666667,27.6886666666,6.5628,8.14986666667
401.80,10.8488,7.32266666667,6.53906666667,6.7208,12.3932666667,8.04286666667,10.6490666667,10.2046,31.1648,10.8181333333,27.7042,6.56693333333,8.13633333333
402.16,10.8554666667,7.28200000001,6.5006,6.69126666667,12.397,8.04473333333,10.6654666667,10.1940666667,31.2094666667,10.7924,27.7136666667,6.54386666667,8.1488
402.52,10.8076,7.21166666666,6.44686666667,6.6028,12.3568666667,7.99566666667,10.6438666667,10.1314666667,31.1806,10.7292,27.6900666667,6.48493333333,8.08686666667
402.88,10.8301333333,7.18833333333,6.4144,6.59733333333,12.3594,8.01146666667,10.6526,10.1160666667,31.1612666667,10.6878666667,27.6565333333,6.4782,8.0702
