wavelength,Back_SicLuaf,Belly_SicLuaf,Breast_SicLuaf,Crissum_SicLuaf,Crown_SicLuaf,DorTail_SicLuaf,Patch10_SicLuaf,Rump_SicLuaf,Throat_SicLuaf,WingTip_SicLuaf
612.94,19.2149333333,48.5967666667,35.2723,45.3816238095,16.8346333333,13.4556,26.3074333333,28.0391733333,31.6520666667,15.0125
613.27,19.1480666667,48.5943333333,35.1976333333,45.3409571429,16.7582,13.3804,26.2434666667,27.96448,31.6018,14.9865333333
613.61,19.0839333333,48.6556,35.1859666667,45.3971857143,16.6679,13.2918,26.2501333333,27.9369933333,31.586,14.9280333333
613.94,19.0343333333,48.5257333333,35.0971,45.3179238095,16.5802333333,13.2478,26.241,27.8604866667,31.5146666667,14.8443666667
614.28,18.9952666667,48.5757333333,35.09,45.3330809524,16.5894,13.2180666667,26.1975,27.8893133333,31.5424,14.8519666667
614.61,18.9713333333,48.6051666667,35.1088,45.4198285714,16.5862,13.2141333333,26.2567,27.8961066667,31.5642666667,14.8687333333
614.94,18.9158666667,48.4766666667,34.9822666667,45.3128333333,16.5175666667,13.1623333333,26.1877333333,27.82164,31.4781333333,14.836
615.28,18.9036,48.4228666666,34.9329666667,45.2369238095,16.5066666667,13.1376,26.1450666667,27.80354,31.4553333333,14.8607
615.61,18.9619333333,48.4737,35.0033666667,45.3172809524,16.5844,13.1972666667,26.2402,27.8641,31.5460666667,14.9166
615.95,19.0782666667,48.4963333333,35.1153666667,45.3635333333,16.6667,13.2516666667,26.3370333333,27.92568,31.6256666667,15.0018666667
616.28,19.1488,48.6261666667,35.2100666667,45.505,16.7534333333,13.3395333333,26.4017333333,28.0050133333,31.7464666667,15.0597666667
616.61,19.2006666667,48.6505,35.2182666667,45.4929952381,16.7471666667,13.3526,26.4417,28.02372,31.7919333333,15.0367666667
616.95,19.2996666667,48.6690666667,35.2734333333,45.5552761905,16.8488333333,13.4759333333,26.5566333333,28.11492,31.9000666667,15.1037666667
617.28,19.4740666667,48.6949333333,35.3597,45.5863,16.9819666667,13.6272,26.6857333333,28.23746,31.9896666667,15.2068666667
617.62,19.528,48.6837,35.3836333333,45.5961047619,17.0417333333,13.6371333333,26.7217666667,28.2688933333,31.9645333333,15.2961
617.95,19.7191333333,48.7983,35.4893666667,45.6846428571,17.1545333333,13.785,26.8964,28.4115,32.1012,15.3914333333
618.28,19.7593333333,48.8066,35.5164333333,45.6518095238,17.1607333333,13.8110666667,26.9059,28.4231933333,32.1395333333,15.3911333333
618.62,19.7886666667,48.8269666667,35.5592,45.6713428572,17.1811,13.8029333333,26.9612333333,28.4518066667,32.1748666667,15.3669666667
618.95,19.8180666667,48.9095666667,35.6063666667,45.7492333333,17.2098333333,13.8744666667,27.0424,28.4881866667,32.1782,15.3737666667
619.28,19.8962,48.9504,35.6493666667,45.8223952381,17.2230333333,13.9316666666,27.1378,28.53524,32.2121333333,15.4116
619.62,19.7200666667,48.8816666667,35.5443,45.7424285714,17.0828333333,13.8164,27.0106666667,28.41434,32.0882666667,15.2706
619.95,19.5715333333,48.7784,35.4182333333,45.6119761905,16.9415666667,13.6646666667,26.8824666667,28.3056133333,31.9013333333,15.1465
620.28,19.547,48.7538,35.4124,45.6248904762,16.9231333333,13.6574666667,26.8645333333,28.32338,31.8864,15.1461333333
620.62,19.5238,48.7413,35.4330666667,45.5880952381,16.9165,13.6590666667,26.8565,28.31868,31.9024666667,15.1466333333
620.95,19.3502,48.6102333333,35.2717666667,45.4750952381,16.8038,13.5300666667,26.7056666667,28.18542,31.7774,15.0264333333
621.28,19.3513333333,48.7205666667,35.2936333333,45.4916380952,16.7787333333,13.5919333333,26.7473666667,28.20242,31.8379333333,15.0150333333
621.62,19.2334666667,48.614,35.2161666667,45.4147428572,16.6814333333,13.4833333333,26.633,28.0791533333,31.7396666667,14.9041
621.95,19.2063333333,48.6958666667,35.288,45.4864428571,16.6938,13.4872666667,26.6552333333,28.0988,31.7683333333,14.9138666667
622.28,19.1716666667,48.7280333333,35.2749,45.517952381,16.6793666667,13.5079333333,26.6145,28.1152133333,31.8040666667,14.9303
622.62,19.1870666667,48.7357,35.2624333333,45.4716047619,16.6766333333,13.5304,26.6299666667,28.1409266667,31.775,14.9261
622.95,19.1146666666,48.7214666667,35.29,45.4430095238,16.6121,13.4445333333,26.5500333333,28.1514666666,31.7694,14.8543333333
623.28,19.2072666667,48.8295,35.3586666667,45.5148809524,16.6864,13.5333333333,26.6652,28.2586666667,31.8220666667,14.9354333333
623.62,19.2866,48.8119333333,35.3937333333,45.5400857143,16.7772666667,13.6076666667,26.7573333333,28.3245733333,31.9218,15.0047
623.95,19.3852,48.9496666667,35.5406,45.6469380952,16.8891333333,13.7068666667,26.853,28.3949466667,32.0136666667,15.1058333333
624.28,19.4474666667,49.0259666667,35.5666666667,45.7441333333,16.9090333333,13.7164666667,26.9013333333,28.4696933333,32.0493333333,15.1398333333
624.62,19.4670666666,49.1338666667,35.6658,45.7879238095,16.8776666667,13.7068,26.9364666667,28.5032866667,32.1114,15.1457666667
624.95,19.4510666667,49.0188,35.6268666667,45.6929428571,16.8731333333,13.6815333333,26.8832666667,28.46758,32.0704666667,15.1174666667
625.28,19.5372,49.0686666667,35.7089666667,45.7725142857,16.9885666667,13.762,26.9670666667,28.5943333333,32.1393333333,15.205
625.61,19.5493333333,49.0144,35.6626666667,45.7087809524,16.9978333333,13.7584666666,26.9761,28.6223733333,32.1048,15.1979
625.95,19.5621333333,48.978,35.6943333333,45.6733857143,16.9888333333,13.7557333333,27.0122333333,28.62368,32.0796,15.1874
626.28,19.5532666667,49.0188,35.7191,45.728647619,17.0057666667,13.7298,27.034,28.6462466667,32.1284666667,15.1647333333
626.61,19.5296,49.0516666667,35.6665333333,45.6822666667,17.0127666667,13.7466666667,27.0258,28.5742866667,32.1082,15.1877666667
626.94,19.5302666667,49.0819666667,35.7057333333,45.6990333333,16.9983333333,13.7045333333,26.9817666667,28.58704,32.1325333333,15.1908666667
627.28,19.5471333333,49.0907,35.7232666667,45.6792666667,16.9742333333,13.7133333333,26.9676666667,28.5648533333,32.0904666667,15.1497666667
627.61,19.5315333333,49.0312333333,35.6427333333,45.6352428571,16.9451,13.6472666667,26.9426333333,28.5436466667,32.0445333333,15.1064333333
627.94,19.4708666667,48.962,35.6035333333,45.5599761905,16.8991666667,13.6214666666,26.8729666667,28.4868866667,31.9689333333,15.0782666667
628.27,19.4596666666,48.8393666667,35.5340666667,45.4647666667,16.9572333333,13.6477333333,26.8723,28.4849333333,31.9189333333,15.0946
628.61,19.4479333333,48.8582,35.5046666667,45.5117428571,16.9409666666,13.5832,26.8542,28.5113733333,31.8984666667,15.0931333333
628.94,19.4022,48.7911666667,35.4481,45.4313571429,16.8727666667,13.5096666667,26.8166,28.4504466667,31.8358666667,15.0455
629.27,19.4250666667,48.8036,35.3974,45.4511809524,16.8275,13.505,26.8088333333,28.4284933333,31.8214666667,15.0523333333
629.60,19.3920666666,48.7307,35.3180666667,45.4037380952,16.7986666667,13.4644,26.7726,28.3863266667,31.7487333333,15.0496333333
629.94,19.3641333333,48.6144333333,35.2658,45.3284571428,16.7465333333,13.4274,26.6701333333,28.3437733333,31.7086666667,15.0185
630.27,19.4146,48.609,35.3175333333,45.4041666667,16.8127333333,13.4421333333,26.6879333333,28.4158933333,31.7682666667,15.0680333333
630.60,19.5156666667,48.6691333333,35.3731333333,45.4881714286,16.8977,13.5185333333,26.7942333333,28.49508,31.9044666667,15.1154333333
630.93,19.5270666667,48.649,35.3470333333,45.5039904762,16.9242666667,13.4772,26.8030333333,28.5442,31.9306666667,15.1337333333
631.26,19.5146666667,48.6468333333,35.3539,45.5088095238,16.9275333334,13.4893333333,26.8303,28.5590733333,31.9358,15.1728666667
631.60,19.6096666667,48.7468333333,35.4114333333,45.5929238095,17.0234333333,13.5834,26.9268,28.62968,32.0128,15.2803666667
631.93,19.6557333333,48.8398,35.4742333333,45.7143666667,16.9996666667,13.6090666667,26.9993666667,28.6640266667,32.0813333334,15.3262666667
632.26,19.742,48.9593,35.6281,45.8106428572,17.1248666667,13.7575333333,27.1050333333,28.76388,32.1771333333,15.4351
632.59,19.761,49.0469333333,35.6756666667,45.9021666667,17.1502,13.8410666667,27.1406333333,28.8062266667,32.2317333333,15.5052666667
632.92,19.8461333333,49.1523666667,35.8315,45.9962952381,17.2779333333,13.9670666667,27.2670666667,28.914,32.3656,15.6039333333
633.26,19.9712,49.3610333333,35.988,46.1552952381,17.3739333333,14.0748,27.3959333333,29.0632666667,32.538,15.6818666667
633.59,20.0480666667,49.4479666667,36.0804,46.2287904762,17.4552666667,14.1572666667,27.4879,29.1455,32.6262,15.7829333333
633.92,20.0498,49.3999,36.0517,46.2115238095,17.4397333333,14.1686,27.535,29.1519666667,32.6288666666,15.8024333333
634.25,19.9195333333,49.2716666666,35.9503333333,46.1126952381,17.3381,14.1009333333,27.4312,29.04816,32.4896666667,15.7468
634.58,19.8632666667,49.2600666667,35.9376666667,46.0877333333,17.2829333333,14.0953333333,27.3927,29.0204333333,32.4402,15.7443
634.91,19.88,49.2714333333,35.9950666667,46.1051952381,17.3062,14.1589333333,27.3819666667,29.0546933333,32.4234,15.7583666667
635.25,19.8484666667,49.2131666667,35.9688,46.1029142857,17.2267,14.0676666667,27.3416,29.0057733334,32.4066666667,15.673
635.58,19.9056666667,49.3174,36.1015,46.2036666667,17.2939666667,14.0892,27.3640333333,29.0945533333,32.4547333333,15.7225333333
635.91,19.901,49.2691666667,36.0574,46.1749,17.2622666667,14.1032,27.3888333333,29.0695266667,32.4536666667,15.7514666667
636.24,19.9044,49.2246,36.0173666667,46.1327428571,17.2554,14.1270666667,27.3596666667,29.06048,32.4736,15.7623333333
636.57,19.943,49.2955333333,36.0612,46.2088619048,17.2817,14.1045333333,27.3937,29.1347666667,32.5068,15.8094333333
636.90,19.9373333333,49.244,36.0038,46.1756761905,17.2779666667,14.1351333334,27.3389333333,29.11174,32.3992666667,15.8467333333
637.23,19.9328,49.2476,35.9551,46.1425761905,17.2558,14.0963333333,27.3633333333,29.0935866667,32.3796,15.8673666667
637.56,19.9615333333,49.1733,35.9363333333,46.0891142857,17.2128666667,14.0786,27.3596666667,29.09106,32.2774,15.8587
637.90,19.9733333333,49.1167,35.8912333333,46.0405714286,17.2547666667,14.076,27.3827666667,29.07938,32.2312,15.8251666667
638.23,20.0612666667,49.1542666667,35.9858,46.1341952381,17.3546,14.1870666666,27.4608,29.1285733333,32.2950666667,15.9071333333
638.56,20.0540666667,49.2223666667,35.9725666667,46.1737380952,17.3231666666,14.1749333333,27.4877333333,29.1279533333,32.3461333333,15.8831
638.89,20.0779333333,49.2692333333,36.0252666667,46.1969285714,17.3911666666,14.2276666667,27.5408333333,29.1714466666,32.3548,15.9195333333
639.22,20.0541333333,49.1988666667,35.9444666667,46.1340333333,17.4034,14.2524,27.5219333333,29.135,32.3086,15.9096
639.55,20.1096666667,49.2162333333,35.9866666667,46.1748809524,17.4435333333,14.2505333333,27.55,29.2198866667,32.3724,15.9028666667
639.88,20.1701333333,49.2186,36.0867666667,46.2871333333,17.508,14.241,27.6403666667,29.2469866667,32.3679333333,15.9382333333
640.21,20.0472,48.9797666667,35.8862,46.0979619048,17.3924333333,14.1668666667,27.4935666667,29.0805466667,32.1636666667,15.8621333333
640.54,20.0551333333,48.8954,35.8758666667,46.0140619048,17.4372666667,14.1988666667,27.5094333333,29.0900866667,32.2715333333,15.9169
640.87,20.0647333333,48.9091666667,35.9062333333,46.0697809524,17.4616333334,14.2242,27.504,29.1006866667,32.2812,15.8871333333
641.20,20.1138,49.0113666667,35.977,46.1080285714,17.5502666667,14.3456666667,27.5624666667,29.14486,32.3916666667,15.9301333333
641.53,20.2340666667,49.0109333333,36.0225333333,46.1360190476,17.5861,14.4784666667,27.5916666667,29.1773266667,32.4886666667,16.0930666667
641.87,20.2976666667,49.0331333333,36.0183666667,46.0632809524,17.6379666667,14.5750666667,27.6414,29.2393066667,32.6061333333,16.1818333333
642.20,20.3657333333,49.0635,36.0574666667,46.0463,17.6994666667,14.6151333333,27.6871,29.2983533333,32.6405333333,16.2775
642.53,20.4896,49.0937,36.0861,46.1406809524,17.7627,14.7442,27.7957,29.43276,32.7201333333,16.3771333333
642.86,20.5162,49.0848,36.0825,46.1264857143,17.7028666667,14.7245333333,27.8254666667,29.4602666667,32.7648666667,16.3871666667
643.19,20.4742666667,49.0804666667,36.0059666667,46.066447619,17.6449333333,14.7392666667,27.8047,29.3710066667,32.6249333333,16.3911666667
643.52,20.4974666667,49.119,35.9688,46.0414380953,17.6413333333,14.8048,27.8256333333,29.3952266667,32.6478666667,16.4001333333
643.85,20.562,49.1938,36.1087,46.1177380953,17.7134,14.851,27.8749333333,29.46004,32.7466,16.4572333333
644.18,20.6413333333,49.3404,36.1977666667,46.2895,17.768,14.8548,28.0082,29.56142,32.8088,16.4288
644.51,20.744,49.4079,36.2800333333,46.3586761905,17.8636333334,14.9304,28.1095333333,29.6766933333,32.9034,16.5781
644.84,20.7249333333,49.4454333333,36.2968666667,46.4105809524,17.8526333333,14.9149333333,28.0859666667,29.6921933333,32.8827333333,16.5793666667
645.17,20.7492,49.6309666667,36.4492333333,46.5086714286,17.9219333333,14.9152,28.1749,29.8302866667,32.8985333333,16.599
645.50,20.7382,49.6705,36.4758,46.6442904762,17.9343,14.8948666667,28.159,29.8613933333,32.8722666667,16.6052333333
645.83,20.7497333333,49.6307,36.4570333333,46.6532761905,17.9246666667,14.8719333333,28.1781333333,29.84252,32.838,16.5977333333
646.16,20.7152666667,49.6350666667,36.4725333333,46.6003476191,17.9204,14.8252,28.1442333333,29.7785533333,32.8414666667,16.5648
646.49,20.8163333333,49.7048333334,36.5107333333,46.7280333333,18.0154,14.9443333333,28.1899,29.7763533333,32.8442666667,16.5664666667
646.82,20.8953333333,49.8202666667,36.6195,46.8298666667,18.1064666667,14.9249333333,28.2684333333,29.9203133333,33.0004666667,16.6209
647.15,20.778,49.7865666667,36.5305333333,46.7120571429,18.0323,14.8246,28.108,29.8475333333,32.8902666667,16.4774
647.48,20.9138,49.9512,36.5973333333,46.9033285714,18.0773333333,14.9142,28.2561333333,29.9750533333,33.0106,16.4687
647.81,20.9305333333,49.999,36.6835666667,46.9520285714,18.0411666667,14.904,28.2294333333,29.9801066667,32.9801333333,16.5153333333
648.14,20.8591333333,49.9283,36.6123666667,46.9091285714,17.9373,14.8482,28.1943333333,29.8799066667,32.9075333333,16.4092
648.47,20.8960666667,49.9672333333,36.6289,46.9116333333,17.9787666667,14.8069333333,28.2419,29.95956,32.9746,16.452
648.80,20.9171333333,49.8989333333,36.5874666667,46.8783238095,17.9934666667,14.8275333333,28.2743666667,29.9458266667,32.9942,16.3985
649.13,20.9974,50.0347333333,36.6522666667,46.9385666667,18.0540333333,14.8407333333,28.4081,30.0287466667,33.0375333333,16.4917666667
649.46,21.0254666667,49.9840666667,36.6583333333,46.9604238095,18.0986,14.8835333333,28.4123666667,30.0562333333,33.0517333333,16.5429666667
649.79,20.9635333333,49.9711666667,36.6263,46.9432047619,18.0425,14.8664666667,28.4158666667,30.0414733333,32.9944,16.5013
650.11,20.9078666667,49.9898,36.6859666667,46.9218,18.0695666667,14.8952,28.4338,30.1262733333,33.0613333333,16.5622333333
650.44,20.941,50.0275333333,36.7417666667,47.0088142857,18.0702,14.9652666667,28.4674333333,30.1832466667,33.1288666667,16.6143666667
650.77,21.1628666667,50.1554,36.9806666667,47.1637619048,18.2433,15.1249333333,28.7527333333,30.3638666667,33.3464,16.8624666667
651.10,21.1416666667,50.0944,36.9962666667,47.1299761905,18.2387666666,15.1228,28.7550333333,30.3647933333,33.3767333333,16.9473
651.43,21.1058,50.0216,36.9357,47.0870904762,18.2588,15.1236666667,28.7712,30.3822466667,33.4308,16.9273
651.76,21.2149333333,50.2230333333,37.1436,47.2074619048,18.4100333333,15.2329333333,28.8910333333,30.5492133333,33.571,17.0587
652.09,21.2474666667,50.2098666667,37.0833,47.2298666667,18.4549666667,15.3442666667,28.9244,30.5640333333,33.5702666667,17.1069333333
652.42,21.2303333333,50.1698,37.0509666667,47.2009952381,18.4388666667,15.4022,28.893,30.5359666667,33.5449333333,17.1646333333
652.75,21.2794,50.1062333333,37.0955333333,47.2018095238,18.4884666667,15.4214666667,28.9389,30.5531,33.5836666667,17.1672666667
653.08,21.3892,50.3188666667,37.1934333333,47.3823666667,18.6046666667,15.5472666667,29.1002333333,30.6881266667,33.7980666667,17.2313333333
653.41,21.4823333333,50.4070666667,37.2801,47.5128619048,18.7036,15.6249333333,29.1532333333,30.77618,33.914,17.3747333333
653.74,21.5241333333,50.3541333333,37.2037,47.5373285714,18.6993,15.592,29.1227666667,30.8039133333,33.8528666667,17.3598333333
654.06,21.5846666667,50.3874666667,37.2224666667,47.5326380952,18.7265333334,15.6122,29.1383666667,30.7479066667,33.8342666667,17.3682
654.39,21.5968,50.4317333333,37.2012333333,47.6179952381,18.7137666667,15.6491333333,29.1157666667,30.79806,33.8556666666,17.4145
654.72,21.6066,50.4195333333,37.1866666667,47.5962476191,18.7834,15.6783333333,29.1146,30.8473333333,33.8308666667,17.3789666667
655.05,21.6039333333,50.4328666667,37.1849666667,47.5959095238,18.7963333334,15.7324666667,29.0968666667,30.8640266667,33.8085333334,17.4041666667
655.38,21.5068,50.1693,36.9443666667,47.3909428571,18.6479666666,15.6330666667,28.9050333333,30.6848266667,33.6023333333,17.3470333333
655.71,21.5008666667,50.1930666667,36.9987666667,47.3730952381,18.6656,15.6192,28.9222666667,30.6518,33.6288666667,17.3065666667
656.04,21.6016,50.321,37.1198333333,47.4718666667,18.7426333333,15.673,29.0505666667,30.8042066666,33.7520666667,17.4210666667
656.37,21.65,50.3268,37.1435666667,47.4212047619,18.7608333333,15.7659333334,29.0409333333,30.8144333333,33.7599333333,17.4435333333
656.69,21.6113333333,50.2426333333,37.1987666667,47.3220809524,18.7487,15.7271333333,29.0337,30.8386866667,33.7188666667,17.4433333333
657.02,21.4412,50.0977666667,37.1079,47.1176238095,18.6215333333,15.5508,28.8869333333,30.73796,33.611,17.2528333333
657.35,21.4348,50.1669333333,37.1468666667,47.1256857143,18.5899333333,15.5456666667,28.9334333333,30.7139066667,33.6460666667,17.265
657.68,21.3908666667,50.0632333333,37.1374333333,47.0260761905,18.5556,15.5146,28.9214333333,30.74116,33.6265333333,17.2091333333
658.01,21.2212666667,49.8832333333,36.9648666667,46.8139619048,18.4120333333,15.3519333333,28.7728666667,30.5705733333,33.4112,16.978
658.34,21.0415333333,49.7757666667,36.8076,46.6285666667,18.2381,15.1834,28.5976,30.4209,33.2308,16.8382
658.66,21.0158,49.7537666667,36.8086,46.5918047619,18.1829333333,15.1449333333,28.5855333333,30.3825933333,33.2052666667,16.7830333333
658.99,21.039,49.8875,36.8360333333,46.6977380953,18.2015333334,15.1659333333,28.6419,30.47268,33.2910666667,16.7310333333
659.32,21.0723333333,49.8706,36.9127666667,46.7374285714,18.1732,15.1488666667,28.6986333333,30.5152866667,33.2550666667,16.7928
659.65,21.0581333333,49.8570333333,36.8605666667,46.7367333334,18.1508,15.086,28.6742,30.47898,33.2397333333,16.7079333333
659.98,20.9705333333,49.9118666667,36.8468666667,46.7931571429,18.0990333333,15.0868,28.6770666667,30.5082866667,33.2806666667,16.6724666667
660.31,20.9322,49.7545333333,36.7180666667,46.6382380952,18.0061666667,15.1014,28.5738333333,30.41052,33.1656,16.6353333333
660.63,21.0716,49.8212,36.7304,46.7107190476,18.0845,15.2382,28.7069333333,30.50096,33.2124,16.7414
660.96,21.1292,49.7244333333,36.7678,46.681747619,18.1862333333,15.2837333333,28.7157666667,30.54274,33.2474,16.8643333333
