wavelength,Back_TanMexm,Belly_TanMexm,Breast_TanMexm,Crissum_TanMexm,Crown_TanMexm,DorTail_TanMexm,Patch10_TanMexm,Patch11_TanMexm,Rump_TanMexm,Throat_TanMexm,WingTip_TanMexm
640.54,4.4888,64.0313333333,17.9436,54.0528282651,4.5776,4.8357,6.25673333333,15.5274,19.073,16.8035333333,8.2194
640.87,4.47686666667,64.1432,17.9618666667,54.1137027291,4.5762,4.81066666667,6.25193333333,15.5074,19.0764,16.8037333333,8.21353333333
641.20,4.45373333333,64.0848,17.8602666667,54.0507454191,4.51793333333,4.78226666667,6.18306666667,15.4378,19.0180666667,16.738,8.14033333334
641.53,4.42333333333,64.1381666667,17.8574,54.067808577,4.51946666667,4.78176666667,6.17666666667,15.3882666667,19.0296666667,16.7525333333,8.13773333333
641.87,4.43693333334,64.2398333334,17.8557333333,54.1245411306,4.5446,4.8086,6.22326666667,15.4074,19.0415333333,16.7686,8.2084
642.20,4.37473333333,64.1708666667,17.7886,54.0737269006,4.51193333333,4.78083333333,6.1834,15.3387333333,18.9834666667,16.7328,8.16933333333
642.53,4.38406666667,64.1292333333,17.7253333333,53.9614526316,4.5234,4.7501,6.175,15.3092,18.9232666667,16.7356666667,8.19
642.86,4.44413333333,64.2012,17.7364666667,54.0533163743,4.55126666667,4.80773333333,6.2028,15.3326666667,19.0016666666,16.7836666667,8.23093333333
643.19,4.40566666667,64.2224,17.6864,54.141908577,4.48486666667,4.73926666667,6.15973333333,15.2701333333,18.9502,16.7316666667,8.1924
643.52,4.42026666667,64.1991,17.6886666667,54.1136475634,4.48893333333,4.75903333333,6.16353333333,15.3160666667,18.9428666667,16.714,8.18486666667
643.85,4.3802,64.1763,17.6649333333,54.1045450292,4.45026666666,4.75843333333,6.11626666667,15.2385333333,18.8937333333,16.6706,8.14466666667
644.18,4.37526666667,64.1102666667,17.634,54.0390083821,4.4458,4.7604,6.0728,15.1988666667,18.8933333333,16.6282,8.09426666666
644.51,4.377,64.0483,17.6410666666,53.9889099415,4.4458,4.73973333333,6.0614,15.1595333333,18.84,16.6003333333,8.09493333333
644.84,4.3764,64.0617333333,17.6989333333,54.0311861598,4.50813333333,4.7395,6.11333333333,15.2216,18.8428666667,16.6386666667,8.147
645.17,4.4606,64.0951666667,17.6793333333,54.0351955166,4.60773333333,4.8369,6.14246666667,15.3111333333,18.8408666667,16.6444,8.17953333333
645.50,4.50413333333,64.1103666667,17.7125333333,54.1333206628,4.65933333333,4.8654,6.1672,15.342,18.8920666667,16.6939333333,8.22826666667
645.83,4.56726666667,64.1354,17.7250666667,54.1590469786,4.71546666667,4.93833333333,6.2266,15.3536,18.8997333333,16.7313333334,8.28826666667
646.16,4.59993333333,64.2281666667,17.7986666667,54.2692237817,4.7464,4.99276666667,6.30506666667,15.3742,18.9922,16.7588,8.3606
646.49,4.55693333333,64.1987333333,17.7922,54.264048733,4.72,4.9097,6.23953333333,15.3110666667,18.9541333333,16.6937333333,8.3388
646.82,4.6114,64.2400333333,17.885,54.2525635477,4.80286666667,5.00676666667,6.33326666667,15.3322666667,19.0463333333,16.7223333333,8.4096
647.15,4.62786666667,64.2970333333,17.9515333333,54.2956461988,4.8708,5.04886666667,6.36126666667,15.2994666667,19.0756,16.7671333333,8.4604
647.48,4.58806666667,64.3153,17.9208,54.3185448343,4.88393333333,4.99443333334,6.32846666667,15.3248666667,19.0768666667,16.7547333333,8.4648
647.81,4.57626666667,64.2785333333,17.9063333333,54.2998467836,4.86886666667,4.98496666667,6.33386666667,15.3320666667,19.0443333333,16.6926666667,8.49586666667
648.14,4.66273333333,64.3256333333,17.8935333333,54.3706249512,4.9556,5.0587,6.41933333333,15.4030666667,19.1458666667,16.7488,8.56426666667
648.47,4.78473333333,64.3006333333,17.9607333333,54.3575198831,5.03726666667,5.18203333333,6.52133333333,15.4537333333,19.2066,16.8380666667,8.66526666667
648.80,4.84126666667,64.4691666667,18.075,54.5510588694,5.0408,5.23036666667,6.59846666667,15.4956666667,19.3135333333,16.9453333334,8.76873333334
649.13,4.88686666667,64.4773333333,18.1175333333,54.5222836257,5.08706666667,5.29023333333,6.6828,15.5348666667,19.3289333333,16.9912,8.84566666667
649.46,4.857,64.5361333333,18.1098666667,54.5584224171,5.07846666666,5.26373333333,6.65593333333,15.5479333333,19.3423333333,16.9933333333,8.8426
649.79,4.87233333333,64.5743666667,18.1015333333,54.6203584795,5.04833333333,5.24753333333,6.61473333333,15.5208666667,19.3018,17.003,8.85166666667
650.11,4.91113333333,64.5488666667,18.1098666667,54.5156319688,5.07146666667,5.34113333333,6.63566666667,15.5252666667,19.2747333333,17.0068,8.87573333333
650.44,4.95186666667,64.7441333333,18.1224666667,54.6758927875,5.06006666667,5.35806666667,6.63266666667,15.5818666667,19.3392,17.0588,8.95973333333
650.77,4.91513333333,64.6820666667,18.0109333333,54.6416062378,4.97226666666,5.2722,6.55886666667,15.5375333334,19.2507333333,16.9555333333,8.90386666667
651.10,5.00753333333,64.7799,18.0302,54.7131346979,5.0302,5.29853333333,6.64186666667,15.5467333333,19.288,16.9742,8.97586666667
651.43,5.056,64.8429666667,18.068,54.7942317739,5.08893333333,5.35153333333,6.69046666667,15.5522666667,19.3055333333,17.0601333333,9.0398
651.76,5.02193333333,64.89,18.0808,54.8241972709,5.05806666667,5.3153,6.68126666667,15.5081333333,19.2764,17.0442,9.05033333334
652.09,5.04293333333,65.0063,18.0826,54.9124996102,5.05653333333,5.31556666667,6.6538,15.505,19.2699333333,17.0012,9.08666666667
652.42,4.90606666667,64.8352666667,17.9452666667,54.7388183236,4.99113333333,5.22013333333,6.523,15.3948,19.1112666667,16.8392666667,8.95620000001
652.75,4.92406666667,64.9072,17.9338666667,54.7892185185,5.00446666667,5.20086666666,6.49486666667,15.3522666667,19.0893333333,16.7973333333,8.91706666667
653.08,5.065,64.8965666667,18.0626666667,54.8436276803,5.15166666667,5.28146666667,6.594,15.4512,19.1452,16.8987333333,9.06140000001
653.41,5.05873333333,64.8540666667,18.0308666667,54.7942270955,5.17633333333,5.29416666667,6.60046666667,15.4104666667,19.1401333333,16.8494666667,9.04119999999
653.74,5.0204,64.9775333333,18.0129333333,54.9300068226,5.1288,5.22903333333,6.56713333333,15.4204666667,19.1288666667,16.8420666667,9.01453333334
654.06,4.935,64.7061,17.9056666667,54.7074947368,5.05153333333,5.1457,6.42846666666,15.289,18.9482666667,16.7206,8.89060000001
654.39,5.01613333333,64.7746666667,17.9826666667,54.7355175438,5.16466666667,5.26773333333,6.53306666667,15.3548666667,19.0387333333,16.7922666667,9.00119999999
654.72,4.98973333333,64.7804333333,17.975,54.7759680312,5.13706666667,5.32696666667,6.52893333333,15.3449333333,19.0267333333,16.7830666667,9.02673333333
655.05,4.954,64.8079666667,17.9362,54.7820592593,5.14126666667,5.31413333333,6.53593333333,15.3229333333,19.0253333333,16.771,8.98313333334
655.38,4.83406666667,64.7215666667,17.8493333333,54.7004898635,5.07346666667,5.26573333333,6.43073333333,15.2248,18.9171333333,16.6876,8.90206666667
655.71,4.74193333333,64.6538666666,17.7800666667,54.6466978557,4.9742,5.17703333333,6.3438,15.1001333333,18.8736,16.6242,8.81793333334
656.04,4.75673333334,64.7123333333,17.8051333334,54.6939522417,4.937,5.14376666667,6.31146666667,15.0506666667,18.9074,16.6531333333,8.82213333334
656.37,4.708,64.6378666667,17.7990666667,54.6412493177,4.905,5.12846666667,6.26473333333,15.0212666667,18.949,16.6504666667,8.82860000001
656.69,4.61953333333,64.6977333333,17.7353333333,54.655568421,4.79333333333,5.09316666667,6.176,14.9598666667,18.9477333333,16.5904,8.76986666667
657.02,4.56473333333,64.6599666667,17.7098666667,54.608160039,4.73973333333,5.10813333333,6.148,14.9655333333,18.885,16.5860666667,8.74373333333
657.35,4.54233333333,64.6144333333,17.7121333333,54.556425731,4.73186666667,5.08956666667,6.1104,14.9212666667,18.8590666666,16.5439333333,8.73300000001
657.68,4.5848,64.7105,17.8118,54.6014643275,4.78753333333,5.11736666667,6.2126,15.0088666667,18.9687333333,16.6182666667,8.78320000001
658.01,4.58973333333,64.7327333333,17.7756666667,54.6060502924,4.789,5.10023333333,6.18306666667,14.9516,18.9424666667,16.6226666667,8.73833333333
658.34,4.58626666666,64.6964666667,17.7684666667,54.5461325536,4.76406666667,5.09053333333,6.1492,14.9156666667,18.9672666667,16.6137333334,8.70513333334
658.66,4.63046666667,64.6929333333,17.7574666667,54.4753522417,4.7642,5.12553333333,6.14153333334,14.9592666667,18.9602,16.5998,8.71413333333
658.99,4.73246666667,64.7946333333,17.8362666667,54.5356534113,4.797,5.2106,6.1948,15.0166666666,19.0256666667,16.6284,8.77813333333
659.32,4.7306,64.8091,17.7952666667,54.5384001949,4.8122,5.23963333333,6.19546666667,15.0236666667,18.9647333333,16.5880666667,8.7602
659.65,4.7612,64.7977333333,17.7777333333,54.554431384,4.84893333333,5.3033,6.24406666667,15.0791333333,18.9540666666,16.6123333333,8.79506666667
659.98,4.7852,64.8118,17.7534666667,54.5483460039,4.81906666667,5.31666666667,6.24686666667,15.0709333333,18.8856666667,16.5646666667,8.80413333334
660.31,4.77446666667,64.8384333333,17.6938,54.5826241715,4.78573333333,5.27346666667,6.24493333333,15.0084,18.7896666667,16.4964,8.75553333333
660.63,4.84073333334,64.8550666667,17.6778666667,54.6357270955,4.86126666667,5.2929,6.2796,15.0639333334,18.7869333333,16.5143333333,8.78506666667
660.96,4.8716,64.8512,17.6118,54.6106559454,4.867,5.31473333333,6.29686666667,15.0366666667,18.7468,16.4976666667,8.79633333333
661.29,4.93246666667,64.9134666667,17.5591333333,54.6788820663,4.9082,5.38736666667,6.3066,15.0409333333,18.7209333333,16.459,8.84480000001
661.62,4.93506666667,64.9233,17.5074666667,54.6828725146,4.88413333333,5.35243333333,6.28066666667,15.0365333333,18.6946,16.4329333333,8.896
661.94,4.90553333333,64.9163333333,17.4601333333,54.7059840156,4.86006666667,5.3269,6.24333333333,15.0345333333,18.5778666667,16.4006,8.87933333333
662.27,4.9604,64.9278,17.4662666667,54.7851430799,4.92346666666,5.35466666667,6.30773333333,15.0571333333,18.6059333333,16.4206,8.99346666667
662.60,4.91173333333,64.8092666667,17.3418666666,54.684660039,4.90893333333,5.27673333333,6.26326666667,15.0236666667,18.5021333333,16.3686,8.95726666667
662.93,4.9158,64.8049,17.3212,54.6800666667,4.8978,5.25426666667,6.27933333333,14.9908666667,18.5316,16.4138666667,8.98733333333
663.26,5.014,64.8024,17.3699333333,54.6997703704,4.97486666667,5.27836666667,6.36886666667,15.0214666667,18.5850666667,16.434,9.07053333333
663.58,4.96793333333,64.8296666667,17.3731333333,54.7160810916,5.00946666667,5.29196666667,6.3624,15.009,18.5613333333,16.4394,9.05919999999
663.91,5.06766666667,64.7393333333,17.4304666667,54.6573536063,5.12113333333,5.3951,6.44286666667,15.1006,18.6373333333,16.5075333334,9.18813333334
664.24,4.9566,64.7461,17.3628666667,54.6088614035,5.01546666667,5.31636666667,6.347,14.9337333333,18.6168666667,16.4190666667,9.14633333333
664.57,4.94486666667,64.7306333333,17.3542,54.6596220273,5.06613333333,5.34306666667,6.3712,14.9316666667,18.6468666667,16.4666666667,9.20333333333
664.89,4.80513333333,64.6460333333,17.2745333333,54.6168054581,4.98993333333,5.2812,6.29206666667,14.8364666667,18.5316,16.4317333333,9.15286666667
665.22,4.7166,64.5996666667,17.274,54.6285497076,4.95006666667,5.27823333333,6.26373333333,14.8093333333,18.4884,16.3581333333,9.0842
665.55,4.75393333333,64.5667666667,17.3075333333,54.6099957115,4.996,5.25696666667,6.29213333333,14.7854666667,18.5199333333,16.3684,9.079
665.87,4.65893333333,64.5632333333,17.2948,54.5945128655,4.8966,5.1485,6.18133333333,14.6684666667,18.4286666667,16.3099333333,8.97713333333
666.20,4.75866666667,64.6556666667,17.398,54.7331789474,4.99406666667,5.25823333333,6.27833333333,14.7347333333,18.5823333333,16.4212666667,9.10373333333
666.53,4.7134,64.6175666667,17.3674,54.6771957115,5.01073333333,5.22783333333,6.2518,14.6806666667,18.5032666667,16.3652666667,9.07566666666
666.86,4.604,64.6173,17.3309333333,54.6328824561,4.9566,5.17946666667,6.13646666667,14.5754,18.4352666667,16.2746666667,9.00273333333
667.18,4.698,64.6111333333,17.3664666666,54.6544506823,5.02153333333,5.24333333333,6.21213333333,14.6242666667,18.5302,16.3214666667,9.11960000001
667.51,4.6484,64.6830333333,17.3178666667,54.7011267057,4.9562,5.21653333333,6.15206666667,14.5582666667,18.4941333333,16.2522,9.05900000001
667.84,4.69626666667,64.6771,17.3524,54.7335421053,4.97446666667,5.25453333333,6.155,14.6096,18.4704666667,16.247,9.06793333333
668.16,4.74046666667,64.7515,17.4092,54.8276933723,4.9826,5.30776666667,6.16033333333,14.6534,18.5265333334,16.2514666667,9.09873333333
668.49,4.8434,64.8095333333,17.4884666667,54.8987224172,5.04326666667,5.3538,6.2,14.6617333333,18.5727333333,16.2694,9.15526666667
668.82,4.8906,64.8759,17.5100666667,54.9812738791,5.09093333333,5.3632,6.22853333333,14.6831333333,18.5835333334,16.3264,9.19613333334
669.14,4.85846666667,64.8337666667,17.4728666666,54.948982846,5.05773333333,5.37773333333,6.22093333333,14.6602,18.5968,16.3118,9.14766666666
669.47,4.93,64.9135,17.4598,54.9868251462,5.1,5.45653333333,6.3048,14.6993333333,18.6492,16.3142666666,9.21093333333
669.80,4.78546666667,64.9586,17.3628666667,54.9777300195,4.97553333333,5.34123333334,6.18466666667,14.5658,18.5039333333,16.1838,9.07953333333
670.13,4.762,64.9733,17.3210666667,54.9874871345,4.91753333333,5.31086666667,6.11266666667,14.5296,18.4801333333,16.128,8.99033333334
670.45,4.823,65.1112333333,17.3188666667,55.0500138402,4.91,5.35843333333,6.18166666667,14.5846,18.5017333333,16.1896666667,9.0528
670.78,4.78766666667,65.0771333333,17.2098,55.0201089669,4.82413333334,5.29436666667,6.11986666667,14.5497333333,18.3735333333,16.1037333333,8.95193333334
671.10,4.74233333333,65.0221666667,17.1467333333,54.9459259259,4.77926666667,5.2651,6.1078,14.5587333333,18.3182666667,16.0790666667,8.92413333333
671.43,4.73366666667,65.0364,17.1135333333,54.9115218324,4.7864,5.24446666667,6.13133333333,14.5573333333,18.3284666667,16.0889333333,8.89353333334
671.76,4.76806666667,64.9278333333,17.104,54.7770957115,4.8246,5.28023333333,6.1678,14.5611333333,18.2424,16.0679333333,8.94266666667
672.08,4.682,64.9296333333,17.0084,54.7724339181,4.7204,5.23506666667,6.0784,14.5475333333,18.2002,15.9916,8.85606666667
672.41,4.70913333333,64.9629333333,17.0234666666,54.7845502924,4.711,5.3116,6.0744,14.6114666666,18.2317333334,16.0072,8.88826666666
672.74,4.76493333333,65.1314333333,17.1076,54.8767348928,4.76333333333,5.36913333333,6.11366666667,14.6816666667,18.2179333334,16.0444,9.03466666667
673.06,4.6534,65.1279666667,17.0823333333,54.861905653,4.7288,5.28383333333,6.027,14.6290666667,18.1344,16.0156666667,8.96193333333
673.39,4.76286666667,65.1174666667,17.1352,54.8512118909,4.79786666667,5.35776666667,6.1314,14.7513333333,18.1804666667,16.0841333333,9.03833333333
673.72,4.78246666667,65.1882666667,17.1676,54.9276779727,4.78873333333,5.40986666667,6.18146666667,14.7954,18.213,16.1346,9.11666666666
674.04,4.80373333333,64.9795666667,17.1772666667,54.833945614,4.8548,5.45326666667,6.21273333333,14.8044666667,18.2075333333,16.1215333333,9.14520000001
674.37,4.78273333333,64.9945,17.2067333333,54.9244791423,4.88813333333,5.47343333333,6.1954,14.7958,18.2704666667,16.1210666667,9.11726666667
674.69,4.87346666667,65.0526666667,17.2881333333,54.9664479532,4.96486666667,5.52923333333,6.26653333333,14.8407333333,18.3762,16.2257333333,9.20446666667
675.02,4.93706666667,65.0922,17.3602,55.0054177388,4.9978,5.53926666667,6.27313333333,14.8133333333,18.4187333333,16.2768,9.25373333333
675.35,4.917,65.0131666667,17.3042666667,55.0207888889,4.94853333333,5.5053,6.24486666667,14.7688666667,18.4348,16.2558666667,9.13719999999
675.67,4.97946666667,65.0579333333,17.4014,55.0656265107,5.0454,5.56896666667,6.3462,14.7936666667,18.5252666667,16.3542,9.26253333334
676.00,4.95753333333,64.9095333333,17.3174666667,54.8751290448,5.00446666667,5.46706666667,6.35413333333,14.7115333333,18.4557333334,16.2812,9.1772
676.32,4.93913333333,64.7383333333,17.2474666667,54.7840237817,5.00366666667,5.4866,6.34153333333,14.6706,18.476,16.2386,9.14219999999
676.65,5.04173333333,64.5847666667,17.2818666667,54.6228212475,5.0584,5.60963333334,6.4238,14.7062666667,18.5370666667,16.2836,9.23426666667
676.97,5.0838,64.5853333333,17.3672,54.7150557505,5.13406666666,5.68903333333,6.44973333333,14.7602,18.6422,16.3846,9.35479999999
677.30,5.15793333333,64.5453333333,17.4139333333,54.6951436647,5.2604,5.7276,6.5162,14.8454,18.7332,16.4136666667,9.42959999999
677.63,5.20033333333,64.7115,17.4796666667,54.8341251462,5.26733333333,5.71663333333,6.503,14.8701333333,18.8100666667,16.4676666667,9.4844
677.95,5.22786666667,64.7619666667,17.5443333333,54.7828801169,5.2702,5.7164,6.53166666666,14.8389333333,18.8187333333,16.5263333333,9.5766
678.28,5.19986666667,64.8082333333,17.5553333333,54.8315152047,5.25593333333,5.72553333333,6.49653333333,14.816,18.7812666666,16.4816666667,9.54653333333
678.60,5.32273333333,64.9143333333,17.7185333333,54.9985469786,5.38233333333,5.86443333333,6.63706666667,14.9904666667,18.9001333333,16.5516,9.72059999999
678.93,5.3198,65.0334666667,17.7554,55.0288434698,5.39446666667,5.85403333333,6.66186666667,15.0449333333,18.9187333333,16.5608666667,9.74186666667
679.25,5.3082,64.9701333333,17.6734,54.9461933723,5.3482,5.8018,6.63446666667,14.9924,18.8012666666,16.5019333333,9.67226666667
679.58,5.35646666667,64.9995333333,17.7030666667,55.036325731,5.379,5.86516666667,6.681,14.9972,18.8216666667,16.5155333333,9.75700000001
679.90,5.38766666667,65.0581666667,17.7324,55.0776348928,5.41586666667,5.85063333333,6.69813333333,14.9954666666,18.7839333333,16.5147333333,9.79560000001
680.23,5.38933333333,65.1835666667,17.7282666667,55.2335536062,5.419,5.8343,6.66253333333,15.0074666667,18.7598666667,16.5138666667,9.76239999999
680.55,5.32273333333,65.118,17.6168,55.1208345029,5.3524,5.76056666667,6.61653333333,14.8719333333,18.6454,16.3979333333,9.63413333334
680.88,5.33713333333,65.2501,17.6528,55.246725731,5.33566666667,5.77316666667,6.63913333333,14.8617333333,18.6284,16.4282,9.6638
681.20,5.29733333333,65.1836666667,17.5786,55.1830966862,5.3052,5.79056666667,6.6504,14.7927333333,18.5310666667,16.3876,9.61273333333
681.53,5.31926666667,65.1555333333,17.5455333333,55.1727046784,5.3146,5.8382,6.70773333333,14.8242666667,18.5008,16.3614666667,9.61173333333
681.85,5.2872,65.0815333333,17.4724666667,55.1750875244,5.29773333333,5.7953,6.68386666667,14.7609333333,18.4534666667,16.2975333333,9.6016
682.18,5.19373333333,64.9939333333,17.2988,55.040011501,5.22546666667,5.69126666667,6.59333333333,14.6281333333,18.327,16.2012666667,9.50759999999
682.50,5.21046666667,65.0273,17.2933333333,55.0953132554,5.2094,5.68556666667,6.60566666667,14.5792666667,18.3220666667,16.2033333333,9.5726
682.83,5.25493333334,65.036,17.3490666667,55.0674220273,5.2772,5.7444,6.64846666667,14.6488,18.362,16.2262,9.64046666666
683.15,5.2482,65.0141666667,17.3458666667,55.0606695906,5.31326666667,5.72763333333,6.63593333334,14.6894,18.3388666667,16.2385333333,9.60893333334
683.48,5.18466666667,64.9928333333,17.265,55.039142885,5.2224,5.68033333333,6.61606666666,14.6524666667,18.2997333333,16.1863333333,9.56293333334
683.80,5.22913333333,64.9786666667,17.3386,55.052102729,5.27786666667,5.75916666667,6.7044,14.7028666667,18.3818,16.2411333333,9.67366666666
684.13,5.26793333333,64.9951,17.3487333333,55.1180832359,5.336,5.81136666667,6.7198,14.7322666667,18.405,16.2662666667,9.7068
684.45,5.22286666667,64.9259,17.2791333333,55.0239908382,5.32453333333,5.80533333333,6.69033333333,14.6798666667,18.3966666667,16.1994666667,9.6998
684.78,5.18066666667,64.8123666667,17.2258,54.9242140351,5.248,5.7519,6.61293333333,14.6386,18.3218666667,16.1093333333,9.64720000001
