wavelength,Back_TanXacm,Belly_TanXacm,Breast_TanXacm,Crissum_TanXacm,Crown_TanXacm,DorTail_TanXacm,Patch10_TanXacm,Patch11_TanXacm,Patch12_TanXacm,Rump_TanXacm,Throat_TanXacm,WingTip_TanXacm
215.19,-41.5537777778,1.468888889,-97.0056666668,-135.682666667,-44.1714444443,-198.714777778,-127.947333333,19.4726666667,-292.890777778,-75.0753333332,-76.1676666666,-144.698777778
215.57,4.5678888889,30.4603333333,-27.2456666667,-43.4415,10.0426666665,-77.2632777778,-32.650111111,40.6384444444,-127.521555556,-14.352111111,-24.8892222222,-28.382
215.95,3.31366666667,35.3324444444,-21.3858888889,-28.9147777778,11.7595555555,-65.0042777778,-12.4654444445,42.7638888889,-96.9434444444,-11.5312222222,-16.6848888889,-14.0738888889
216.32,2.33444444446,30.5874444444,-16.8936666666,-31.4248333333,16.1203333333,-61.9592222223,-0.822999999967,44.2884444445,-96.6865555556,1.632,-12.8282222222,-18.7208333333
216.70,-4.79944444443,37.5162222222,-13.7336666667,-33.8161666667,13.2616666666,-70.3252222222,6.62655555557,58.3486666667,-83.3987777778,5.6427777778,-29.701111111,-13.4607777778
217.08,-41.2237777778,41.744111111,-40.7035555556,-96.6925000001,-4.47166666667,-135.463944444,-6.39155555543,72.8972222221,-147.912888889,1.2138888889,-75.4365555556,-57.4568333333
217.46,-46.4646666667,28.8718888889,-64.7307777779,-103.956222222,-11.4898888889,-159.385277778,-23.6532222222,57.1549999999,-172.011666667,-3.45122222223,-94.4866666666,-72.8536111111
217.83,-28.0996666667,61.776111111,-25.125,-86.1933333333,-8.49433333333,-151.651611111,-14.9006666668,72.5154444443,-152.438111111,12.4838888889,-92.4780000001,-54.9763333333
218.21,-46.9021111111,164.772111111,-13.7737777778,-170.327777778,-0.0513333333333,-329.800277778,-40.7065555556,178.801666667,-238.300222222,68.4076666668,-213.005777778,-102.150611111
218.59,-81.4815555557,26.6506666669,-42.2167777777,-99.2217222222,-9.84977777777,-211.191444444,-27.1066666668,85.9098888889,-184.567888889,28.3145555556,-111.728444444,-77.2678888889
218.97,-93.9955555554,4.37722222243,-57.1267777778,-94.4164444444,-10.886777778,-211.279666667,-25.701222222,83.613888889,-195.566777778,15.1515555557,-108.193111111,-90.4041111111
219.34,-148.898,-4.49844444457,-78.7226666667,-126.045944444,-27.3055555557,-260.346333333,-13.1352222222,96.9859999999,-241.340555555,-6.38777777777,-130.949111111,-138.438888889
219.72,2768.88888889,2151.11111111,1920.0,2718.88888889,2008.88888889,3670.0,717.777777777,854.444444443,3518.88888889,1924.44444444,2087.77777778,2727.77777778
220.10,218.518444445,326.851888889,132.407333334,307.870388889,224.074111111,215.277888889,39.8147777779,273.148111111,196.296444444,374.999888889,112.962777778,228.703777778
220.47,-627.160444443,-404.321,-557.098777778,-579.012333333,-412.654333332,-979.938222221,-319.135777777,68.8271111112,-801.234444444,-442.901222222,-638.580222222,-612.654333333
220.85,-194.0,-138.666666667,-208.444444444,-216.777777778,-155.555555555,-377.0,-126.888888889,62.2222222221,-288.666666667,-184.888888889,-244.666666667,-198.888888889
221.23,-89.0590000001,-86.2528888891,-121.003333333,-109.786,-77.8911111112,-230.165888889,-56.1366666668,61.5362222222,-170.351333333,-110.388222222,-143.764111111,-87.336888889
221.61,-138.888888889,-101.157333333,-157.407333333,-138.6575,-112.5,-281.249777778,-50.4630000001,87.9629999999,-210.879666667,-128.935111111,-169.213,-71.990611111
221.98,2130.55555556,1653.88888889,2105.27777778,2244.72222222,1750.55555556,3150.83333333,816.666666666,-735.555555557,2193.61111111,1998.61111111,2220.27777778,909.444444446
222.36,1815.13011111,1295.27188889,2318.20333333,2059.45633333,1154.37366667,2357.80144444,430.023666668,-915.602888889,1938.29788889,1512.52966667,1817.25766667,675.177333332
222.74,218.803333333,176.068333333,358.119555556,352.065555556,146.581111111,315.313611111,43.020111111,-168.376222222,281.339,199.002888889,185.470111111,62.8203888889
223.11,145.230222222,123.569,225.813666667,222.727166667,121.324333333,214.870944444,45.6788888888,-74.8596666667,201.458888889,113.917111111,119.640888889,67.4521111111
223.49,79.461111111,96.6329999999,162.02,148.316666667,78.989888889,155.7915,63.7712222222,2.55888888889,152.794666667,84.6464444443,104.242333333,52.6599444443
223.87,-290.833333333,-39.4444444444,-844.166666668,-635.277777778,-356.666666666,-709.444444444,-55.2777777756,502.5,-1009.16666667,-233.333333333,-752.222222222,-0.833333332223
224.24,-38.9632222223,28.8621111111,-94.4890000002,-82.6945,-50.5496666664,-67.7509999999,-10.115888889,44.1177777778,-143.181777778,-9.86344444457,-114.141333333,8.17005555557
224.62,-57.4325555557,27.1828888889,-121.216777778,-132.487277778,-68.6274444444,-105.446611111,19.7922222223,18.7698888889,-178.297333333,2.81566666667,-141.712777778,30.719
225.00,0.793555555557,11.5078888889,-2.18244444444,-0.793666666667,-2.77777777778,18.254,7.53966666667,5.754,-5.95233333333,13.0952222222,-15.2778888889,-0.000111111111111
225.38,295.715111111,84.5744444442,301.034333333,273.744,251.684333334,261.465777778,75.6205555557,186.465777778,369.089888889,138.652555555,240.277777778,24.1873333332
225.75,-2405.20088889,-497.872333334,-1961.46566667,-1955.08277778,-2066.90311111,-1665.01188889,-539.716444446,-1653.42788889,-2777.305,-983.687999998,-1675.88655556,-300.59111111
226.13,-46.0644444445,-2.38633333333,-33.1652222222,-38.5628333333,-62.2303333333,-32.5668888888,22.928,-38.6636666667,-97.8222222223,-1.31744444445,-40.1561111111,21.2510555556
226.51,-29.0273333333,1.78411111111,-12.3982222222,-21.7818888889,-43.4394444445,-22.1997777778,22.6511111111,-20.7767777778,-70.8370000001,1.22344444444,-25.9786666667,27.9621111111
226.88,-15.7688888889,4.55788888889,-0.374111111113,-3.3421111111,-17.789,-4.32105555557,25.7764444444,-2.93688888888,-45.891,6.90855555556,-11.1486666667,30.6458888889
227.26,-8.05288888888,6.54088888888,2.95477777778,0.415555555543,-10.9882222222,0.0722777777667,24.7074444445,6.11133333331,-27.0473333333,9.07355555554,-5.35166666666,27.7150555556
227.64,2.70966666667,10.8985555556,8.63111111112,7.5576111111,-0.592444444433,8.68994444443,26.8333333333,14.8312222222,-13.2613333333,16.3393333333,2.80866666667,33.1631666667
228.01,7.02033333333,11.4442222222,10.5036666667,10.5376111111,4.69244444447,10.2306111111,28.0995555556,15.6042222222,-9.60955555554,21.8838888889,8.69077777778,31.6073888889
228.39,9.938,12.1371111111,12.2671111111,14.1927777778,8.7408888889,13.4818333333,33.5145555555,19.0111111111,-3.02011111112,25.6023333333,13.8352222222,31.3438888889
228.76,9.59366666666,11.4338888889,12.8484444444,13.5904444444,8.37033333333,12.4901111111,31.5927777778,16.6076666667,-4.75922222222,26.5502222222,14.2426666667,27.1620555556
229.14,12.6715555555,11.2636666667,14.8197777778,11.6831111111,10.8128888889,10.9877222222,33.5882222222,14.2237777778,-0.464,26.3767777778,14.9357777778,25.3429444444
229.52,12.0818888889,8.65688888887,13.7398888889,6.06722222222,10.1823333333,7.93816666667,29.714,10.916,-2.78144444444,23.5294444444,13.9867777778,20.5563888889
229.89,13.7557777778,10.4027777778,13.1095555556,8.49827777777,10.9566666667,9.26694444446,29.3185555556,10.6383333333,-0.116333333333,24.463,12.7986666667,19.4337777778
230.27,10.648,7.5827777778,7.50044444443,8.50094444446,9.35688888889,5.70138888889,26.2951111111,7.659,-1.56255555556,23.4878888889,9.35811111111,14.3158333333
230.65,10.2813333333,3.14488888888,4.30677777778,7.29772222223,6.40066666664,4.10533333332,24.6692222222,4.98544444443,-4.09577777778,22.4587777778,6.45933333333,8.63344444444
231.02,8.32200000001,1.7178888889,2.23177777778,2.59444444444,0.430888888911,1.9901111111,21.8775555556,0.99700000001,-3.74122222221,18.5036666667,3.77377777777,4.04677777777
231.40,5.23422222223,-0.885888888877,0.425666666657,-0.8665,-0.0762222222,-0.622944444433,20.5531111111,-2.5971111111,-6.76977777777,14.4575555556,1.8527777778,0.7736111111
231.78,-0.621555555567,-3.9241111111,-2.05344444442,-4.98777777777,-3.00777777777,-4.98005555553,15.9162222222,-7.1428888889,-11.4327777778,7.99777777779,-0.66299999999,-2.88694444443
232.15,-4.442,-6.6097777778,-2.7891111111,-7.8925,-3.64455555556,-8.8231111111,11.4754444444,-11.191,-13.0192222222,2.43722222223,-3.35000000001,-5.25627777777
232.53,-6.88477777777,-7.08677777777,-3.4857777778,-11.0797222222,-4.4391111111,-10.6119444445,7.62122222223,-13.6317777778,-13.515,-1.0293333333,-5.0258888889,-7.6051111111
232.90,-7.03255555557,-6.97755555557,-4.33799999997,-10.5468888889,-3.91722222223,-9.05033333333,7.61077777779,-12.909,-12.2483333333,-4.27200000003,-7.20144444443,-7.90416666667
233.28,-10.033,-6.4997777778,-6.361,-8.39066666667,-4.46788888887,-9.7671111111,5.25000000001,-13.2792222222,-16.787,-4.6697777778,-11.1366666667,-7.9625
233.66,-6.2211111111,-1.8651111111,-2.8967777778,0.9325,-0.77311111111,-2.55172222223,7.95988888887,-5.595,-7.86244444443,0.824,-9.84966666667,-2.46516666667
234.03,-2.41133333333,2.53344444443,4.07477777778,4.4905,3.92166666668,2.65266666667,12.7111111111,0.734666666667,-3.3518888889,5.49366666664,-5.8042222222,3.72494444447
234.41,1.86155555557,5.80677777777,8.98088888889,5.75749999999,7.47911111112,7.03294444447,15.0054444445,4.4878888889,0.3141111111,7.17577777779,-2.89433333331,7.5033888889
234.78,5.92544444444,10.6716666667,15.2555555556,7.93477777778,11.0058888889,11.4403888889,16.4083333333,8.35822222223,3.59366666667,11.2798888889,0.953111111123,12.8716111111
235.16,7.6851111111,11.339,17.8332222222,11.6937777778,15.3925555556,13.3526111111,17.3493333333,9.83588888888,2.97799999999,13.7645555556,2.32222222222,15.0768333333
235.54,11.349,14.5447777778,20.6791111111,15.533,17.7698888889,18.6020555556,19.3376666667,12.3974444445,4.64622222222,18.358,5.54311111111,18.2403333333
235.91,10.8775555556,13.4662222222,20.6426666667,14.4881666667,15.9272222222,18.2961111111,19.1956666667,11.9514444445,4.73444444444,18.386,4.44066666667,18.1585555556
236.29,10.0454444445,12.4458888889,18.4003333334,12.8724444445,12.8856666667,18.3051666667,19.1136666667,10.5374444444,3.65922222222,18.6212222222,3.73111111111,18.1695
236.66,9.96088888889,11.8817777778,18.718,12.1206666667,11.403,17.7315555556,18.2816666667,10.522,1.69177777778,18.9156666666,0.93311111111,18.4125
237.04,11.3401111111,13.9643333333,21.2196666667,14.4196111111,13.4892222222,17.7287222222,19.6746666667,11.5423333333,2.96877777778,21.59,1.90633333333,19.9722222222
237.41,14.8346666667,15.7508888889,23.7947777778,15.7667222222,13.6495555556,19.6751666667,21.6355555555,15.6591111111,5.56588888888,23.5784444445,5.45155555557,21.8628333333
237.79,18.0824444445,17.5295555556,24.7566666667,15.9318888889,14.2394444444,21.3738333333,22.2481111111,16.056,5.56622222222,24.615,7.48755555557,23.1722777778
238.17,18.5188888889,15.7455555555,23.5147777778,14.8140555556,13.6447777778,21.2613888889,21.0593333333,14.5206666667,3.11822222222,23.4467777778,7.16966666666,21.3798333333
238.54,18.3704444445,15.9983333333,23.865,14.4190555555,14.0492222222,21.6435,22.6626666666,13.6957777778,4.26066666666,24.4198888889,10.3366666667,20.2102222222
238.92,17.1598888889,13.4885555555,21.2397777778,13.3339444444,11.9632222222,19.517,21.5606666667,12.0687777778,5.56855555556,23.0668888889,8.75922222223,18.0556666667
239.29,15.7618888889,12.4775555555,19.8703333334,11.9306666667,11.4274444444,17.7796666667,21.0381111111,11.0327777778,5.76922222222,22.4097777778,8.82155555555,17.7328888889
239.67,15.2435555556,11.3233333333,19.4696666666,11.4807222222,10.9083333333,15.8982222222,19.612,11.007,6.74766666666,21.5342222222,8.27177777777,16.2725555556
240.04,14.5237777778,9.97311111112,17.5886666667,10.2502777778,10.1675555556,14.3939444445,18.098,9.31733333333,6.93377777778,19.8266666667,6.89622222222,13.9052777778
240.42,15.0362222222,9.80588888889,17.3461111111,10.1647777778,10.3716666667,13.3823888889,17.9331111111,9.668,8.08133333334,19.2922222222,6.35411111111,13.3441111111
240.79,14.0567777778,8.84577777777,15.9193333333,10.0943888889,9.77877777777,12.1644444444,16.8911111111,8.36122222222,7.80477777777,17.8816666667,6.57577777778,12.6156111111
241.17,13.8391111111,7.73155555556,14.4535555556,8.88755555557,8.78433333332,10.8920555555,14.8618888889,7.44222222222,7.46933333333,16.7338888889,6.19477777778,11.8071666667
241.54,12.7367777778,7.00633333333,13.7067777778,7.61588888889,8.27222222221,9.68288888889,13.4488888889,5.704,7.22977777778,15.679,5.12755555556,10.9131666667
241.92,11.9195555555,6.51544444444,13.1321111111,7.00511111111,7.38122222221,8.44977777778,12.6222222222,5.22988888889,6.88122222222,15.1627777778,4.57722222222,10.6244444444
242.29,11.1728888889,6.45811111111,12.305,6.67755555555,6.65633333333,8.20822222222,11.9955555556,4.90522222222,6.67377777778,14.7084444445,4.36144444444,9.94855555554
242.67,10.2792222222,5.65788888889,11.4058888889,6.50127777778,5.91188888889,7.37894444444,10.586,4.29144444444,6.00833333333,13.6255555556,3.28322222222,9.57922222221
243.05,10.5882222222,6.40466666666,11.8645555556,7.05527777779,6.54944444445,8.00894444445,11.0008888889,5.00977777778,6.07655555556,13.8392222222,4.14122222222,9.81555555556
243.42,11.6246666667,6.82166666667,12.708,7.76216666667,6.66788888889,8.76766666667,11.5702222222,5.95255555556,6.70477777778,14.0501111111,4.51322222222,10.086
243.80,11.369,6.69344444444,12.005,7.26555555554,6.28455555556,8.90116666667,11.2486666667,5.86966666667,6.64344444444,13.9531111111,4.31888888889,10.3031666667
244.17,11.3617777778,7.53855555556,12.2064444445,7.31522222222,5.913,9.24961111111,11.5046666667,6.38055555555,6.89633333333,14.2296666666,4.50688888889,10.6768888889
244.55,11.0047777778,7.62522222222,11.9592222222,7.30933333334,5.33888888889,9.06766666667,10.958,6.18955555555,6.49522222222,14.4061111111,4.49366666667,10.3558333333
244.92,10.904,7.37366666667,11.8313333334,6.76777777779,4.93555555556,8.82866666667,10.4511111111,6.128,6.40522222222,14.428,4.24933333333,10.1106111111
245.30,10.0912222222,6.75044444444,11.3957777778,6.1866111111,4.17466666667,8.8245,10.163,5.99355555556,6.02,14.0151111111,3.90155555556,9.74377777778
245.67,10.1533333333,6.13888888889,11.1228888889,5.91588888889,3.85222222222,8.78483333333,9.82311111111,5.79577777778,5.97611111111,13.8851111111,4.30522222222,9.77088888889
246.05,10.0813333333,5.70633333333,11.0313333333,5.48788888889,3.82311111111,8.75227777778,9.6401111111,5.28566666667,5.86855555556,13.7021111111,4.491,9.68772222223
246.42,9.84711111112,5.40688888889,11.1284444444,5.08611111111,3.51322222222,8.77272222223,9.53166666669,4.87455555556,5.99822222222,13.5998888889,4.13,9.92688888889
246.79,10.2298888889,5.60711111111,11.3443333333,5.125,3.63611111111,9.2918888889,9.93644444444,5.01222222222,6.15166666667,13.775,4.26533333333,10.1658888889
247.17,10.4236666667,5.834,11.4693333334,5.04166666667,3.72988888889,9.37677777778,9.89688888888,4.86077777778,6.02866666667,13.7476666667,4.03766666667,10.5975
247.54,10.2851111111,5.75322222222,11.2677777778,4.83566666667,3.46777777778,9.38055555556,9.68511111111,4.56877777778,5.72433333333,13.8474444444,4.016,10.5518888889
247.92,10.1971111111,5.74044444445,11.2034444445,4.85244444444,3.42188888889,9.39527777779,9.7148888889,4.43322222222,5.63811111111,13.62,4.00566666667,10.4143888889
248.29,10.3598888889,5.504,11.1806666666,4.93155555555,3.65966666667,9.35177777778,9.7722222222,4.40055555555,5.60144444444,13.729,4.09077777778,10.2911111111
248.67,10.4615555555,5.42122222222,11.2358888889,4.97883333333,3.75277777778,9.41166666667,9.99133333332,4.55633333333,5.74577777778,13.6722222222,4.195,10.4033333333
249.04,10.7094444444,5.81422222222,11.3565555556,5.39305555555,3.97366666667,9.86916666667,10.4394444444,4.75911111111,6.05422222222,13.6895555555,4.63811111111,10.7432777778
249.42,11.2423333334,6.32211111111,11.9495555555,6.09633333333,4.36855555556,10.427,11.194,5.28111111111,6.55222222222,14.2885555556,5.18822222222,11.2392777778
249.79,11.6825555555,7.02522222222,12.6022222222,6.82688888889,4.96422222222,11.2569444445,11.9178888889,5.87222222222,6.83611111111,14.9098888889,5.63977777778,11.6438333333
250.17,11.7326666666,7.21,12.6391111111,7.06622222222,5.08088888889,11.4812222222,12.0427777778,6.17577777778,6.82622222222,15.2301111111,5.55488888889,11.6556111111
250.54,11.9445555555,7.29477777778,12.5261111111,7.22061111111,5.17933333333,11.4172777778,12.0384444444,6.308,6.513,15.246,5.62966666667,11.4577777778
250.92,11.42,6.91744444444,12.035,6.92838888889,4.74877777778,10.6776111111,11.671,6.101,6.27544444445,15.1274444445,5.36277777778,11.1286111111
251.29,10.8791111111,6.372,11.4313333333,6.63955555556,4.38522222222,10.4305,11.4526666667,5.95744444445,5.93033333333,14.8908888889,5.49755555556,10.3616666667
251.66,10.7408888889,6.335,11.1657777778,6.56083333333,4.70944444444,10.4066111111,11.5204444444,5.92055555555,5.94733333333,14.6321111111,5.55755555555,10.4178333333
252.04,11.2051111111,6.69911111111,11.4118888889,6.82544444444,5.04611111111,10.4850555555,11.9236666667,6.04722222222,6.46966666666,14.9215555556,5.745,10.8086666667
252.41,10.8574444444,6.46166666667,11.0866666667,6.77244444445,4.88777777778,10.7110555556,11.5227777778,5.85022222222,6.23033333333,14.7657777778,5.266,10.8323333333
252.79,10.4508888889,6.49022222222,11.0537777778,6.23833333333,4.68844444444,10.4473333333,11.1802222222,5.40422222222,5.48266666667,14.3108888889,4.85033333333,10.5377777778
253.16,10.2356666667,6.274,10.7638888889,5.85127777778,4.63233333334,9.81355555556,11.0792222222,5.16977777778,5.13788888889,14.3691111111,4.42488888889,10.4256666667
253.54,9.62233333333,5.876,9.56755555557,4.98572222222,4.27222222222,9.29622222223,10.4367777778,4.02144444444,4.22044444444,13.6374444444,3.88855555556,10.1807777778
253.91,9.07833333332,5.74855555555,9.05377777778,4.33016666667,3.94411111111,8.78377777779,9.83555555556,3.46755555555,4.09055555555,13.2242222222,3.48933333333,10.2011111111
254.28,8.80266666667,5.90033333333,8.99577777778,4.29638888889,3.80422222222,8.83972222221,9.95488888888,3.26966666667,4.22655555556,12.9217777778,3.47011111111,10.625
254.66,8.97477777778,6.15877777778,9.37644444446,4.62538888889,4.30433333333,9.20277777779,10.493,3.85611111111,4.80244444445,13.3625555556,3.50466666667,11.0348888889
255.03,9.41777777778,6.68022222222,10.0558888889,5.40427777778,4.98366666667,9.97899999999,10.942,4.31333333333,5.18011111111,13.6705555556,3.56611111111,11.5766666667
255.41,9.85033333332,7.21533333333,10.7043333333,5.675,5.43688888889,10.2418333333,11.1366666667,4.79122222222,5.64366666667,14.0744444444,3.77733333333,12.1960555556
255.78,9.51944444446,6.92077777778,10.8637777778,5.38416666667,5.242,9.67644444444,10.8111111111,4.86466666667,5.57711111111,13.9992222222,3.38988888889,11.9546666667
256.15,9.093,6.16566666667,10.7306666667,4.72088888889,4.46633333333,9.38122222222,10.13,4.70766666667,4.95,13.4812222222,3.15022222222,11.4925
256.53,8.92922222222,6.36788888889,10.8236666667,4.66916666667,4.57666666667,9.42261111111,9.60977777779,4.27411111111,5.18233333333,13.2631111111,3.61011111111,11.2427777778
256.90,9.14322222221,6.20922222222,10.6854444445,4.82977777778,4.83388888889,9.73011111111,9.1638888889,4.36844444445,6.021,13.3764444445,4.122,11.2074444444
257.28,9.27777777778,6.23544444444,10.9537777778,4.81844444444,4.75977777778,10.0644444444,8.91899999999,4.67533333333,6.25188888889,13.4245555555,4.56544444444,11.0063333333
257.65,9.51566666667,6.32,11.2786666667,4.89794444444,4.66,10.1226111111,9.10855555555,5.36,6.64788888889,13.8917777778,4.76822222222,10.6347222222
258.02,9.55266666667,5.97955555556,11.1217777778,5.201,4.63288888889,10.386,9.33277777777,5.42822222222,6.44433333333,13.8478888889,4.713,10.706
258.40,9.55633333334,5.72011111111,11.0084444444,5.06666666667,4.45677777778,10.2946666667,9.26877777779,5.06311111111,6.33611111111,13.5261111111,4.68655555556,10.4040555556
258.77,9.52166666668,5.54922222222,10.6216666667,4.75777777778,4.07544444445,9.97999999999,8.97066666667,4.60588888889,5.95933333333,13.005,4.55966666667,10.0974444444
259.15,9.64944444444,5.57111111111,10.5262222222,4.55377777778,4.01,9.74138888889,8.87,4.51066666667,5.844,13.0046666666,4.63466666666,9.99555555556
259.52,9.69033333334,5.63777777778,10.4143333333,4.76866666667,3.96133333333,9.69277777778,9.138,4.40144444445,5.94111111111,12.9862222222,4.58266666667,10.0415555556
259.89,9.94022222222,5.99377777778,10.5942222222,5.19538888889,4.11366666667,9.93505555557,9.42111111112,4.48066666667,6.337,13.184,4.77311111111,10.2547777778
260.27,9.83700000001,6.04122222222,10.6107777778,5.14722222222,4.07277777778,9.79177777778,9.38188888889,4.35233333333,6.229,13.1061111111,4.64855555556,10.1747777778
260.64,9.83833333333,6.06933333333,10.6675555556,5.14322222222,3.95755555556,9.70627777779,9.51433333332,4.50577777778,6.07277777778,13.0594444444,4.72822222222,10.1912222222
261.01,9.99111111112,6.19622222222,10.6395555555,5.19288888889,3.90144444444,9.82605555557,9.67988888891,4.52844444445,5.96688888889,13.0638888889,4.85044444444,10.309
261.39,9.70088888888,5.94155555556,10.3134444445,4.92088888889,3.52544444445,9.41105555556,9.437,4.12033333333,5.60555555555,12.7288888889,4.508,9.90538888889
261.76,9.51777777777,5.81911111111,10.2337777778,4.93138888889,3.33155555556,9.20383333333,9.14222222222,3.784,5.49088888889,12.3893333333,4.35577777778,9.83022222223
262.13,9.34411111111,5.72955555556,9.99377777777,4.77994444444,2.949,8.80927777778,8.92955555556,3.43311111111,5.361,12.16,4.023,9.46233333332
262.51,9.53277777777,5.97722222222,10.1061111111,5.06888888889,2.91233333333,8.78638888889,9.02611111111,3.62822222222,5.40922222222,12.3032222222,4.055,9.29627777779
262.88,9.58666666667,6.22511111111,10.2618888889,5.44683333333,3.07455555556,8.97205555556,9.24133333333,3.735,5.70611111111,12.5786666667,4.30877777778,9.45388888889
263.25,9.32377777778,6.16655555556,10.0525555556,5.42033333333,2.81344444445,9.01094444444,9.13877777778,3.64366666667,5.63522222222,12.2543333333,4.23788888889,9.33355555557
263.63,8.94977777777,5.73311111111,9.81588888889,5.20111111111,2.64288888889,8.50544444444,8.61811111111,3.34744444444,5.482,11.7726666667,4.01044444444,8.98838888889
264.00,8.35866666667,5.261,9.13577777778,4.75533333333,2.02966666667,7.81066666667,7.87944444444,2.951,4.72077777778,11.1476666666,3.58866666667,8.25605555556
264.37,8.20499999999,5.39144444444,9.05466666666,4.89311111111,2.01211111111,7.85699999999,7.97077777777,3.11311111111,4.91344444444,10.999,3.60733333333,7.99238888889
264.75,7.7871111111,4.95533333333,8.69533333333,4.74688888889,1.858,7.64766666667,7.66022222222,2.70933333333,4.86266666667,10.7077777778,3.086,7.5315
265.12,7.3831111111,4.77088888889,8.41500000001,4.75922222222,1.85444444444,7.41049999999,7.50944444445,2.46355555555,4.83577777778,10.3196666667,2.58422222222,7.23811111112
265.49,7.79955555556,5.08644444444,8.84366666667,5.59177777778,2.77333333333,7.93438888888,8.35044444444,3.00833333333,5.61433333334,10.8043333333,3.04633333334,8.40555555557
265.87,8.209,4.97055555556,8.91577777779,5.6235,3.23855555556,8.0125,8.88066666668,3.48077777778,5.59855555557,10.9602222222,3.136,8.74172222221
266.24,8.40688888888,4.89311111111,8.927,5.63883333333,3.46788888889,7.95955555554,8.87933333333,3.57266666667,5.65411111111,10.8935555555,3.575,8.69238888889
266.61,8.13500000001,4.78333333333,8.94666666668,5.368,3.45966666667,7.79055555557,8.78666666668,3.46933333333,5.61600000001,10.7466666667,3.76933333333,8.71894444444
266.98,7.98444444443,4.73311111111,8.78366666667,5.25061111111,3.54666666666,7.56761111111,8.69044444444,3.52833333333,5.54577777778,10.4664444445,3.45511111111,8.61322222223
267.36,7.99044444443,4.64277777778,8.91500000001,5.07472222222,3.39422222222,7.74427777777,8.63155555554,3.30122222222,5.62288888889,10.6866666667,3.36166666667,8.53083333333
267.73,8.47611111112,5.17077777778,9.33477777778,5.4405,3.67944444445,8.51511111112,9.01277777777,3.561,5.90266666667,11.3558888889,3.95588888889,8.85944444444
268.10,8.61833333334,5.15811111111,9.50088888889,5.41172222222,3.74977777778,8.74272222222,9.07877777777,3.53644444444,5.98,11.372,3.88833333333,8.9596111111
268.48,8.68888888889,5.05366666667,9.47622222222,5.591,3.86011111111,8.7468888889,9.06444444444,3.45766666666,5.82444444445,11.32,3.80055555556,8.9871111111
268.85,8.85933333334,5.11833333333,9.47599999999,5.51044444444,3.80833333333,8.47455555554,9.09255555554,3.43711111111,5.83655555556,11.3543333333,3.85855555555,9.12344444444
269.22,8.53255555557,4.99155555556,9.5911111111,5.29638888889,3.63677777778,8.26427777777,9.02577777779,3.37377777778,5.63344444444,11.3506666667,3.69311111111,9.10249999999
269.59,8.27977777779,4.78955555556,9.32366666665,4.87838888889,3.08266666667,8.1565,8.44666666668,3.19666666667,5.14922222222,10.992,3.45266666666,8.51994444446
269.97,8.07377777778,4.82355555556,9.31711111112,4.66855555556,2.89177777778,8.12477777778,8.18177777778,2.90711111111,5.006,10.9161111111,3.32111111111,8.3413888889
270.34,7.80088888889,4.91677777778,9.29355555554,4.6055,2.84722222222,7.97805555555,8.047,2.85222222222,4.69755555556,10.8685555556,3.07888888889,8.26111111111
270.71,7.83044444444,4.87788888889,9.20755555557,4.66894444444,2.87433333333,7.83338888889,7.923,3.02533333333,4.65288888889,10.922,3.06411111111,8.3725
271.09,7.69888888889,4.80588888889,9.15755555556,4.6475,2.67422222222,7.74316666667,7.86311111111,3.08633333333,4.55011111111,10.9721111111,3.26422222222,8.40594444443
271.46,7.61077777778,4.92422222222,9.16811111111,4.90138888889,2.76433333333,7.64244444444,8.00366666667,3.26144444444,4.59366666667,10.8844444444,3.35277777778,8.44561111111
271.83,7.30555555556,4.67833333333,8.92233333333,4.71661111111,2.51733333333,7.38244444444,7.88944444443,3.16311111111,4.31955555556,10.4874444444,3.14044444444,8.27672222223
272.20,7.50088888889,4.85688888889,9.10211111111,4.751,2.85555555555,7.78566666667,8.22988888888,3.37488888889,4.48422222222,10.6711111111,3.52255555556,8.37005555557
272.58,7.63044444444,4.72244444444,9.093,4.65333333333,2.875,7.84755555556,8.244,3.46011111111,4.36922222222,10.9147777778,3.65722222222,8.40183333334
272.95,7.76688888889,4.72044444445,9.20566666667,4.76927777778,2.83466666667,7.88655555556,8.35533333332,3.63688888889,4.43444444444,10.8902222222,3.69966666667,8.42216666668
273.32,7.93088888889,4.699,9.24511111111,4.94388888889,2.91155555556,8.02983333333,8.56122222221,3.83611111111,4.40166666667,10.999,3.88644444445,8.42022222223
273.69,7.99000000001,4.68277777778,9.19877777778,5.02622222222,3.01644444444,8.09988888889,8.78533333334,3.88277777778,4.46866666667,11.0664444444,3.79222222222,8.54150000001
274.06,7.94866666666,4.848,9.15977777778,5.22533333333,3.13388888889,8.11922222222,8.82622222222,4.02944444444,4.54188888889,11.0133333333,3.94955555556,8.53072222223
274.44,7.95388888888,4.86111111111,9.09966666667,5.10777777778,3.08411111111,8.17605555554,8.77144444443,4.14766666667,4.65766666667,11.0107777778,3.86877777778,8.55022222221
274.81,7.86533333332,4.87955555556,9.06911111111,4.94577777778,2.97644444444,8.3305,8.84944444446,4.06955555555,4.60455555556,10.8761111111,3.59288888889,8.41450000001
275.18,7.93633333333,4.73622222222,9.222,4.83894444445,2.91044444444,8.19755555557,8.88299999999,4.17333333333,4.52755555556,10.8494444444,3.51488888889,8.32994444443
