wavelength,Back_HapUnif,Belly_HapUnif,Breast_HapUnif,Crissum_HapUnif,Crown_HapUnif,DorTail_HapUnif,Patch10_HapUnif,Rump_HapUnif,Throat_HapUnif,WingTip_HapUnif
199.30,523.6364,300.303133333,268.484733333,316.3636,368.484866667,407.575633333,438.181866666,516.9696,255.151466667,246.0606
199.68,241.159266667,144.927566667,126.666733333,148.1158,194.202933333,200.869566667,213.3334,240.289766667,129.565133333,120.579666667
200.06,178.133333333,108.0,82.1333333334,89.6000000001,128.533333333,136.533333334,150.133333334,181.066666667,69.0666666668,88.2666666667
200.44,168.75,112.916666667,100.208333333,101.666666667,143.333333333,123.958333333,143.75,167.395833333,81.2500000001,94.7916666666
200.82,216.8,151.866666667,134.666666667,128.533333333,189.066666666,153.066666667,172.0,203.2,117.066666667,117.333333333
201.19,258.333333333,164.166666667,120.0,116.25,222.916666667,138.333333333,185.833333333,215.416666667,117.083333333,137.916666667
201.57,220.869533333,175.217433333,115.362266667,119.710133333,205.5072,129.2755,178.840466667,202.7537,122.029066667,146.376933333
201.95,206.4,194.533333333,125.066666666,117.333333333,203.733333333,125.333333333,185.333333333,184.133333333,117.6,162.933333333
202.33,225.432133334,238.2716,155.061866667,128.642066667,228.888933333,156.2962,202.716133333,196.666666667,147.1606,183.2098
202.71,227.222333333,263.472366667,168.889,121.944533333,263.0556,160.416733333,209.166666667,204.5833,175.833333333,199.444466667
203.09,281.269933333,324.285733333,199.682333333,152.698466667,322.2222,191.5872,261.5872,241.428466667,226.984066667,264.126933334
203.47,546.0,629.333333333,363.333333333,300.0,625.333333333,329.0,485.333333334,434.333333334,454.666666667,498.0
203.85,488.718,578.7179,340.0,308.205266667,541.538533333,330.0001,457.9488,420.000033333,424.6154,441.0258
204.22,511.999933333,572.222266667,367.1112,368.444466667,569.333266667,386.888933333,507.555466667,453.999966667,479.110933333,428.0
204.60,525.3334,605.999866667,397.333466667,430.666666667,576.4446,442.666633333,536.000066667,498.8889,532.444466667,461.777866667
204.98,341.066666667,365.333333334,264.533333333,292.266666667,370.133333333,297.466666667,361.066666667,335.333333333,345.333333333,313.066666667
205.36,291.1766,301.568666667,239.999933333,268.8238,319.411733333,272.0589,316.4706,290.686433334,300.392333333,274.509733333
205.74,251.818133333,253.257633334,217.4242,235.4546,269.2424,240.378733333,271.363733333,250.075733333,267.121133333,242.121133333
206.12,202.456133333,194.0351,178.479533333,187.836333333,216.491133333,192.1637,220.3508,205.3801,217.777866667,192.5146
206.50,148.455333333,132.479566667,129.430866667,139.430933333,155.934933333,139.959366667,160.325133334,152.357633333,154.471533333,137.479733333
206.87,143.913133333,127.536166667,128.985533333,136.811666667,147.826066667,133.731866667,154.927533333,149.0579,143.260866667,132.173933333
207.25,126.5526,117.2649,123.019866667,122.3362,133.390333333,121.168133333,134.985866667,135.327533333,124.444533333,116.4672
207.63,124.777733333,118.638966667,125.1112,121.388866667,136.333333333,125.083266667,132.777733333,137.333333333,121.833133333,115.666666667
208.01,116.979333333,110.208333333,119.0626,112.083333333,132.135266667,118.333333333,124.739666667,131.015666667,114.6356,108.437466667
208.39,110.328733333,103.474133333,110.610333334,107.0422,123.521133333,113.098633333,118.6386,121.666666667,107.652666667,105.5398
208.77,104.008466667,99.3460000001,103.5022,95.2744,115.907066667,103.966166667,113.2066,113.6076,101.1392,98.8607333334
209.14,103.099666667,100.573233333,102.8876,93.8852,116.4756,101.125366667,113.758133333,112.9724,101.2738,98.7686
209.52,93.4127333333,92.9366333334,95.3174000001,86.2301333333,107.9366,94.3254666668,106.9048,105.218266667,93.1348666667,91.1903333333
209.90,93.9702,94.8618666667,97.9191333335,85.775,109.7664,95.4778,109.8514,105.5415,94.2251333333,90.7006666667
210.28,98.6056666666,99.9781000001,102.440133333,93.4641333333,114.422666667,101.677433333,114.292066667,108.671,98.867,94.2484
210.66,105.700533333,112.946766667,112.318666667,103.284933333,124.2512,111.014466667,124.734266667,116.2319,109.517,101.932333333
211.03,107.6544,116.8642,114.074133333,109.876533333,127.604933333,112.123433333,130.370333333,118.666566667,112.740733333,103.4568
211.41,111.327933333,121.924033333,118.374,117.7236,131.1112,116.124666667,139.241333333,121.6532,119.891666667,106.3414
211.79,104.867666667,117.4073,113.492066667,112.91,123.703733333,108.545066667,134.6562,117.248733333,117.142733333,103.5448
212.17,100.661733333,114.503833333,110.3816,109.821866667,115.877733333,101.806766667,131.2976,110.381633333,112.213733333,100.916133333
212.55,104.18,120.105766667,115.238133333,112.275066667,121.3758,102.0899,134.074066667,114.2329,112.328,105.026466667
212.92,121.460333333,139.999933333,134.158666667,134.285666667,142.920666667,117.238066667,157.968333333,133.650966667,129.333266667,122.2856
213.30,126.796066667,149.3203,141.812133333,142.9772,146.8608,125.89,162.8478,136.148933333,136.116466667,129.191
213.68,120.388933333,137.833266667,130.944333333,130.1666,134.388933333,115.75,145.833266667,125.360966667,126.611133333,118.3888
214.06,120.0,135.4032,126.1828,128.010666667,134.8386,115.591266667,141.129066667,123.656033333,123.225866667,116.9354
214.44,128.685,146.941933333,138.348533333,133.639266667,147.4618,125.596333333,153.8838,134.587066667,132.966466667,123.547266667
214.81,123.425,141.070366667,135.474066666,126.483333333,142.997066667,121.987833333,150.275266666,130.4587,125.198866667,116.636133333
215.19,125.512933333,143.5576,135.4486,119.358866667,143.9744,123.750033333,146.153933333,130.608966667,123.589733333,114.871933333
215.57,126.733933333,142.626233333,136.026866667,116.902333333,145.723933333,124.612766667,148.417666667,133.030233333,122.8282,113.737466667
215.95,139.7916,149.166666667,148.472266667,127.639,157.708333333,135.9029,163.541733333,141.874933333,133.541733333,123.4028
216.32,156.461,165.761233333,166.502133333,141.810666667,179.094733333,155.2264,184.033066667,161.893066667,147.571866667,135.226466667
216.70,162.761933333,174.000033333,178.2858,148.571466667,191.999933333,165.381,201.238066667,173.9524,161.238133333,135.714266667
217.08,136.546266667,147.068166667,150.923666667,125.140533333,164.1766,142.770966667,169.317266667,147.2288,136.787133333,114.538266667
217.46,133.739866667,144.512066667,148.536666667,116.991866667,164.552933333,139.186966667,169.512266667,147.235766667,132.439133333,103.4148
217.83,144.351733333,159.675833333,167.5,123.518533333,184.074066667,149.490866667,190.925933333,158.7037,144.8148,110.000133333
218.21,143.849733333,158.028333333,170.516466666,123.661866667,184.9764,144.8357,192.769866667,155.3052,145.258066667,112.206533333
218.59,135.982933334,146.666633333,155.983066667,114.700733333,176.324733333,129.53,176.752133333,144.273433333,133.418666667,107.863266667
218.97,151.574133333,168.287,171.388933333,127.8704,201.2964,146.7595,197.222266667,163.749966667,155.3704,129.074066667
219.34,135.637933333,146.9959,155.143933333,121.234466667,179.753133333,133.127433333,182.1398,147.5721,143.621333333,115.802466667
219.72,148.1278,158.766933333,165.5708,132.145866667,194.520533333,141.963433333,191.689533333,157.8538,156.073066667,128.2192
220.10,131.2196,143.658433333,148.699133333,115.366,168.292666667,124.9593,168.7806,139.4308,137.967466667,110.4066
220.47,123.607866667,138.941133333,138.902066667,110.509866667,158.509733333,116.470766667,157.647,127.450866667,133.9608,99.6079333334
220.85,110.1588,122.4445,120.9524,96.0633999999,133.3968,105.301766667,134.412733333,111.523833333,115.8096,89.2699333334
221.23,103.603533333,113.483466667,115.014933333,89.2492666667,122.822933333,99.9700000001,124.924933333,103.423433333,108.468466667,82.7625333333
221.61,98.9207333335,109.8415,111.7462,86.6666666667,118.412666667,96.2222333333,121.3968,99.0793666668,104.6984,83.4921333333
221.98,108.965533333,123.793166667,125.210733333,98.9272666667,130.6512,110.498033333,136.858266667,113.486566667,119.846733333,98.0076000001
222.36,97.4119333333,119.5294,122.0394,97.4902,124.8628,107.098133333,128.705933333,110.6274,115.921666667,89.8040666666
222.74,80.8334,110.069333333,107.152666667,88.4028,104.027733333,93.1250999999,111.8752,97.6388333333,105.694466667,79.7916
223.11,66.3306666667,86.6666999999,87.2829999999,73.3892666667,81.6246666667,75.3782000001,87.5071333333,76.9747666667,87.3388666667,65.4344
223.49,65.4238,89.7740666667,85.3671999999,71.3558666667,82.4294000001,75.5366999999,84.5199333333,75.9322666667,89.9435333333,66.8360666667
223.87,60.3733333333,88.4800000001,80.4266666667,65.4933333333,78.2933333333,74.7999999999,82.8266666666,74.3466666667,87.5733333333,64.8
224.24,60.4444666667,97.6508333334,81.5237333333,70.5397333333,85.2063333332,80.0951,87.1746666665,80.7619333334,95.2379999999,67.9363999999
224.62,54.1175333334,91.0783666667,74.2485333333,64.3137333333,79.2810666666,75.2939999999,83.2679333333,77.6797666667,84.7712666667,68.8888666666
225.00,48.1992,93.1416666668,74.0994666666,61.6859333333,81.1494666666,72.5286333333,80.1531999999,76.7817333333,85.7471333333,67.0498666667
225.38,40.3554666667,93.6888333334,70.4000666666,54.5778,80.5334666667,68.0000666667,71.8221999999,74.8442666667,82.4000666667,60.8001333333
225.75,49.2641333333,101.2986,75.4113333333,64.1558,85.0217333333,74.3723000001,73.6798000001,79.3073666667,89.7835333334,65.7142666666
226.13,42.5317333333,92.3206999999,61.0126666667,54.0084,73.0800666667,63.2067333333,56.6245333333,65.3165333333,76.2869333334,47.0042666667
226.51,48.8608666667,100.506333333,61.7722666667,55.0212666667,75.0212666667,68.3966000001,59.0718000001,69.4091333333,78.7341999999,51.0548
226.88,56.3889333333,100.5554,64.9074666667,54.2594,80.3702666669,76.6666666667,58.4260666667,71.2036000001,82.0371333334,54.9074666667
227.26,64.8062,146.046666667,79.6899333333,61.3952,106.821733333,93.2557999999,71.4729999999,94.7286999999,110.542533333,65.5814666666
227.64,54.3209333333,167.037066667,80.2470000001,49.3828,124.6914,94.0741666667,77.0370666666,106.5431,109.8766,59.2591333333
228.01,6.24999999992,178.125,44.1666666668,14.5833333333,111.25,53.5416666665,33.3333333333,71.6666666666,79.5833333333,-6.66666666668
228.39,12.4075333333,79.5370999999,28.3333333334,14.9998666667,47.5925333334,23.9814333333,20.1853999999,24.9999333333,35.1851333334,5.00006666667
228.76,29.4622666667,109.032366667,54.4085333333,33.7634,57.8495333334,45.1613333333,22.1504666665,33.1181666667,68.1720666665,-2.79566666667
229.14,13.3333333333,169.761933333,61.9046666667,38.0951333333,63.3333333332,33.0951666667,-24.2857333334,10.4762333334,94.7620666667,-41.9048666666
229.52,-82.6666666669,322.666666667,-5.3333333332,-1.3333333332,49.3333333334,-52.6666666668,-133.333333333,-151.333333333,156.0,-206.666666667
229.89,-30.8333333334,63.9583333333,-23.7499999999,-12.0833333333,27.9166666667,-22.7083333333,-33.3333333334,-37.0833333333,47.9166666667,-93.7499999999
230.27,-125.185266667,52.2223666667,-80.7407333333,-38.5184000001,42.2224000001,-94.0741333331,-40.0001999999,-50.7407999999,17.0370666667,-150.3702
230.65,-162.5,-40.0,-135.833333333,-85.8333333331,35.8333333333,-195.416666667,-69.1666666666,-102.916666667,-39.9999999999,-213.333333333
231.02,482.222200001,28.8889333332,344.444400001,182.2222,-144.444533333,543.333333333,133.3334,161.1111,148.888866667,622.222133333
231.40,-50.7692666666,28.2052,-6.6666,1.02553333334,87.6921999999,-80.5128333333,17.4357333333,-2.3077,4.10246666672,-104.615466667
231.78,-29.0194666667,50.1959999999,17.2549333333,27.0588000001,50.5881333332,-53.1372999999,-8.23519999999,-6.47053333333,19.6078666667,-63.5292666666
232.15,-52.5000000001,14.1666666666,15.4166666667,-15.0000000001,24.9999999999,-76.8749999999,-27.5000000001,-47.4999999999,17.9166666667,-77.0833333333
232.53,483.333333333,202.5,155.0,420.0,156.666666667,602.5,393.333333333,405.833333333,148.333333333,575.0
232.90,-140.889066667,-72.2224000001,-66.6667333333,-159.5556,-45.3333333335,-200.222066667,-92.0001333334,-126.8889,-49.7776666666,-141.777666667
233.28,-46.1904666667,3.09546666667,3.80953333333,-54.0476666666,9.762,-79.8809000001,-10.2380666667,-32.0239,1.90486666668,-52.6189333333
233.66,-32.3232666667,14.1413,14.1413333333,-41.2120666667,12.1212,-56.7678,1.61626666667,-21.5151333333,10.101,-38.7878666667
234.03,-78.5185333332,5.92580000001,-5.18513333333,-92.8395333333,-19.9999333333,-99.8765333332,-35.5555333334,-74.5678666666,-33.3333333333,-64.6912666667
234.41,-85.7142666668,5.47613333334,-21.1904666666,-99.0476666667,-37.8571333334,-103.8095,-55.7142666666,-104.4048,-41.4285333334,-77.3809999999
234.78,-65.6565333334,16.2626333333,-13.3332666666,-78.9900666665,-24.8485999999,-78.1819000001,-39.3939333333,-86.4648333333,-31.1111333333,-61.4141333333
235.16,-72.7928666667,-5.76576666666,-27.928,-82.8827333332,-26.4864,-90.9009333333,-44.1442,-94.4144333333,-43.6035999999,-62.5226
235.54,-261.666666667,-122.083333333,-186.666666667,-277.083333334,-169.166666667,-302.708333333,-201.666666667,-324.166666667,-209.583333333,-250.0
235.91,-399.999933333,-226.6665,-351.515,-445.454466667,-249.696933333,-443.030233333,-295.151466667,-517.575833333,-324.242533333,-395.151533333
236.29,-464.4444,-231.481266667,-447.4074,-511.852066667,-264.4446,-554.444366667,-383.703733333,-609.2592,-420.7408,-524.444466667
236.66,-238.75,-102.916666667,-252.916666667,-267.916666667,-92.0833333332,-278.333333333,-206.666666667,-317.708333333,-200.833333333,-269.583333333
237.04,-386.0,-181.333333333,-411.333333333,-441.333333333,-176.0,-437.666666667,-390.666666667,-540.0,-340.666666667,-434.0
237.41,-1075.0,-684.166666666,-1206.66666667,-1298.33333333,-656.666666666,-1160.83333333,-1106.66666667,-1624.16666666,-945.0,-1168.33333333
237.79,-436.296333333,-244.8149,-478.5184,-429.629733333,-245.925933334,-434.444466667,-468.148133333,-638.1481,-372.592666667,-448.888866667
238.17,-627.7778,-384.444266667,-762.222333334,-574.444466665,-358.888866667,-610.000033333,-690.000066666,-901.111100001,-528.888933333,-662.2222
238.54,-137.777866667,-89.4443333334,-164.444333333,-113.888866667,-65.2778666668,-116.110966667,-162.2222,-190.277833333,-108.333333333,-138.0556
238.92,-89.3334666667,-62.9523666667,-112.381066667,-82.6666666667,-55.6190666667,-77.9047666666,-116.190466667,-129.8095,-76.7619333334,-96.5713999999
239.29,-39.643,-26.1308,-55.7142,-38.8094666666,-29.8808666667,-31.1903666667,-60.8334,-64.8214666667,-32.0237333333,-48.4524
239.67,-6.8938,2.12133333333,-17.1212,-7.1968,0.378800000006,2.31056666666,-17.2726666667,-22.3485,-1.66673333334,-8.25746666665
240.04,-7.20239999999,1.6962,-6.90473333334,-4.3452,1.84513333333,2.20233333333,-14.7618,-15.5356,-2.14279999999,-4.28573333334
240.42,-3.5462,6.31206666668,-0.898333333332,-0.94553333334,4.9172,7.47033333334,-7.1396,-7.6123,1.84393333333,5.57913333333
240.79,-3.87886666667,4.74733333333,1.93946666667,0.9698,1.8586,8.42433333334,-5.3334,-6.34343333333,-0.646666666667,7.4342
241.17,-3.40426666666,6.08169999999,3.47506666667,5.42546666667,4.25540000001,9.9824,-4.2198,-2.67723333335,-0.602799999992,8.08506666667
241.54,-2.4216,6.42456666668,3.21940000001,6.41026666667,3.5614,8.36183333333,-3.61833333335,-1.51006666667,-1.59546666666,7.03693333333
241.92,-0.431733333334,6.12709999999,3.9808,4.36446666667,5.01206666667,6.89459999999,-1.96640000001,-0.27586666666,-0.383733333333,7.91373333333
242.29,2.26306666667,7.74723333333,7.52286666666,6.21806666667,6.42206666666,8.8277,0.795133333326,2.7726,2.426,9.48006666666
242.67,3.06199999999,9.14723333333,8.33333333334,5.75580000001,6.53100000001,9.19580000001,2.59686666666,4.21510000001,4.06973333333,9.80620000001
243.05,-0.552399999993,6.0096,4.68573333333,2.95233333333,3.84773333334,6.16186666667,-0.64773333334,1.99996666667,2.4,7.82860000001
243.42,-2.61713333333,5.62566666666,2.84633333333,1.66206666667,2.02486666667,4.86146666666,-2.44506666667,-0.277066666668,1.48986666667,6.39926666667
243.80,-1.96926666667,6.00716666667,3.43266666667,2.69193333334,2.25833333333,4.21856666667,-3.01713333333,0.569100000007,2.1138,7.53380000001
244.17,0.204600000002,7.51066666667,4.75693333333,4.02386666667,2.6768,5.25153333333,-1.26173333334,2.54046666667,3.6998,9.0538
244.55,3.22166666667,8.46886666667,6.2202,6.74633333333,5.02393333333,7.40829999999,1.51513333334,4.98410000001,5.67793333333,11.3078666667
244.92,5.99700000001,10.7960333333,7.70840000001,9.12193333334,7.14279999999,9.81409999999,4.27080000001,7.88693333334,8.45239999999,13.6606666667
245.30,6.49113333334,10.4384666667,7.35486666667,8.28613333333,6.00533333333,9.79076666665,5.08773333333,7.87456666667,9.01479999999,14.4399333333
245.67,5.5156,9.74813333335,6.6188,6.77466666667,5.58766666667,9.16066666666,4.26853333333,7.16413333333,8.92093333333,14.4362666667
246.05,4.26153333333,8.29219999999,4.75573333333,5.44766666667,4.05266666667,8.27020000001,3.09726666667,5.58473333333,7.87493333333,13.2676
246.42,3.63346666667,7.95416666666,4.11193333333,5.17053333334,3.705,8.63096666667,3.1452,5.1858,7.54193333333,13.6794666667
246.79,3.1696,6.95639999999,3.4784,4.778,3.553,8.0926,2.5524,3.81953333333,6.76,13.2584
247.17,4.3208,7.58073333333,4.26893333333,5.89913333333,4.407,9.59459999999,3.5014,4.3941,6.9514,14.1094
247.54,4.8006,7.52786666667,4.90433333333,6.29200000001,4.9522,10.0798333333,4.0192,4.78873333333,6.77826666667,14.6253333333
247.92,4.77393333333,7.41976666667,4.75866666667,6.3114,4.95953333334,10.6990666667,4.5114,5.0869,6.458,14.5306
248.29,5.5756,7.91189999999,4.97366666667,7.05040000001,5.80133333333,11.3957333333,5.17686666667,6.04216666666,7.26873333333,15.2069333333
248.67,3.90846666667,6.0533,3.55046666667,5.36366666666,3.91613333333,9.73716666667,2.9714,4.1601,5.56953333333,13.6
249.04,3.2154,5.16903333333,3.39613333333,4.91333333333,3.37253333333,9.27670000001,2.28766666667,3.15243333333,5.05506666667,12.8382
249.42,3.99,5.734,4.6006,6.00586666666,5.11926666666,10.3221333333,2.94446666667,4.13223333333,5.87206666667,13.3000666667
249.79,5.0112,6.94566666667,5.749,7.44946666667,6.8016,11.9163,4.2104,5.70400000001,7.1614,14.2780666666
250.17,5.68126666666,7.62319999999,7.00466666666,8.51206666667,7.83573333334,12.8403666667,4.50233333333,6.65696666667,7.78733333335,14.8792
250.54,6.19906666667,7.96236666665,7.19513333333,8.68899999999,8.31273333332,12.9165666667,4.25806666667,6.64126666666,8.16059999999,14.38
250.92,7.38393333335,8.78689999999,7.87986666667,9.82066666667,9.29319999999,13.5970333333,4.8628,7.68446666666,8.98733333334,15.2111333333
251.29,8.10740000001,9.59676666666,8.82799999999,10.4731333333,10.043,13.6505666667,6.34413333333,8.82800000001,10.5913333333,15.9353333333
251.66,7.86373333333,9.6211,8.22646666668,10.6753333333,9.59920000001,13.3443333333,6.13953333332,8.92923333333,10.6864666667,15.5299333333
252.04,7.58813333334,9.78953333335,7.87266666667,10.3526666667,8.76006666668,12.5824666667,4.99439999999,8.45283333333,10.6597333333,15.2901333333
252.41,6.43973333333,8.95449999999,6.63080000001,9.61760000001,7.27593333334,11.6728666667,3.62013333333,6.66663333333,9.72539999999,14.3131333333
252.79,8.13200000001,11.5374666667,8.27613333335,11.8558666667,9.27333333333,14.0180333333,5.9338,8.49860000001,12.5526,16.1681333333
253.16,9.06246666668,12.1758333333,8.50693333334,12.9398666667,9.97666666667,14.0509666667,6.34246666666,9.43853333334,13.0207333333,16.7823333333
253.54,7.53226666667,10.6296333333,7.32993333333,11.6581333333,8.19573333334,11.9056333333,5.34013333333,7.69526666667,11.4672,15.8066
253.91,7.57013333333,10.5888666667,8.16466666666,12.2126,8.256,12.3727666667,5.59186666667,8.20479999999,11.7096666667,16.3064666667
254.28,5.80753333333,9.99996666667,6.98140000001,10.9256,6.78753333333,11.5607,4.44046666667,7.59223333333,10.8650666667,15.6686
254.66,3.42346666667,8.15323333334,5.72706666666,9.6396,4.7104,9.46590000001,2.32946666667,6.33203333335,8.7774,14.8392
255.03,2.76746666667,7.5118,5.15326666667,8.38440000001,3.05386666667,8.92276666665,1.2952,5.67123333334,8.05713333332,13.9876
255.41,3.52126666666,8.71956666667,7.09813333333,10.5912666667,4.25886666667,10.6888666667,1.8094,6.66676666667,8.85166666665,14.558
255.78,5.13806666667,9.27813333334,8.06799999999,10.9695333333,4.869,11.9249666667,2.23646666667,6.22083333333,10.1910666667,15.3290666667
256.15,5.9672,8.86829999999,8.95746666665,11.5638,4.54046666667,12.8944666667,2.79846666666,6.00830000001,10.2331333333,14.9658
256.53,7.03226666667,10.2898333333,10.5354666667,11.6823333333,5.9106,13.6420666667,3.78086666667,7.35346666667,10.5104,15.2111333333
256.90,6.39026666667,10.6102333333,11.1342666667,11.3298,5.30786666667,13.3044,3.8572,7.54753333333,9.718,14.7495333333
257.28,5.21233333333,9.63909999999,9.94679999998,9.3098,4.07653333333,12.9722666667,3.2272,6.36406666666,9.11886666667,14.5540666667
257.65,6.46599999999,11.1222,10.258,9.98100000001,4.9476,14.1214333333,4.3554,7.65043333333,9.97146666667,15.5396666667
258.02,6.77413333333,10.9057333334,9.30519999999,8.9,4.74773333333,13.7344,4.6236,7.15056666667,9.41266666668,14.6318666666
258.40,8.44813333333,11.6616333333,9.99680000002,10.2706666667,6.15293333333,14.4124333334,6.28986666667,7.99923333333,10.5926666667,15.6080666667
258.77,9.2718,12.1403333333,10.2604666667,10.8702666667,7.22326666667,15.0562333333,7.2704,8.56703333333,11.3558,16.4417333333
259.15,9.2348,11.8711666667,10.477,11.0376666667,7.54193333333,15.0104666667,7.81446666666,8.71069999999,11.1688,16.7244666667
259.52,9.26326666666,11.4928333333,10.1094666667,10.7464666667,7.255,14.7653666666,7.66353333333,8.59466666667,10.7949333333,16.7469333333
259.89,9.72366666667,11.7778,10.557,11.2410666667,8.05706666667,15.1109,8.4194,9.41353333333,11.0643333333,17.0969333334
260.27,10.3306,12.5922666667,11.0481333333,11.8856,9.1882,15.915,9.45013333334,10.4317,11.9845333333,17.8350666667
260.64,10.1040666667,12.1330333333,10.5672,11.8502666667,9.00773333334,15.7319,9.52193333333,10.2824333333,11.9015333333,17.5694666667
261.01,11.0209333333,12.4244,10.8941333333,12.4836666667,9.98953333333,16.3558666667,10.2347333333,10.9829333333,12.4370666667,18.1145333333
261.39,10.8171333333,12.2107666667,10.5333333333,12.3183333333,9.7678,15.9075666667,10.0001333333,10.7205,12.0258666667,17.4365333333
261.76,10.5886,11.8357,10.3819333333,12.0772,9.63106666666,15.8146666667,9.9208,10.5071333333,11.884,17.2727333333
262.13,10.7896666667,11.9226666667,10.7167333333,12.7553333333,10.0887333333,16.1478666667,10.4618666667,10.8032,12.1682666667,17.6064
262.51,11.0623333333,12.4029333333,11.1160666667,13.3286,10.4420666667,16.8059333333,10.7693333334,11.2650333333,12.2784,17.9292
262.88,10.5961333333,11.9726666667,10.5372,12.8788666667,9.76753333334,16.2255333333,10.302,10.9328666667,11.8844666667,17.1343333333
263.25,10.6573333333,12.1360333333,10.3934,13.1868,9.88839999999,16.2647,9.9882,11.2881333333,12.2358666667,16.8838
263.63,10.4486666667,12.3910666667,10.1602666667,13.3396666667,10.0898666667,16.2403666667,9.76286666667,11.3076666667,12.3205333333,16.8524666667
264.00,8.73780000001,11.4225333333,8.47286666666,12.1897333333,8.45893333334,14.993,7.90100000001,9.90929999999,10.8438666667,15.1672
264.37,6.12353333333,9.39356666666,5.95986666667,10.0966666667,6.13113333333,12.2990666667,5.08926666667,7.16893333333,8.22920000001,12.7083333333
264.75,6.39873333333,10.5284666667,6.84519999999,10.6548,7.05353333333,13.1622,5.558,7.72333333333,9.17413333333,13.5192666667
265.12,5.69953333333,10.5205666667,6.27540000001,9.93733333334,6.26053333333,12.5950333333,5.04246666667,7.154,8.83713333333,13.3850666667
265.49,5.97326666667,11.2135,6.76046666666,10.1841333333,6.74606666667,12.7916666667,5.43153333333,7.33833333333,8.96353333335,13.9110666667
265.87,6.56779999999,11.6543666667,7.06193333333,10.6668666667,7.30866666667,12.8925,5.5522,7.63673333333,9.60846666667,14.2715333333
266.24,5.82106666666,11.1249333333,6.35213333333,9.87420000001,6.3242,11.7853666667,4.39546666667,6.85883333333,9.0148,14.0391333333
266.61,5.1304,10.6686666667,6.08393333333,8.74493333333,6.13846666667,10.7201666667,4.06713333333,6.16593333333,8.73119999999,13.3813333333
266.98,5.99126666667,11.1500666667,7.175,9.43493333334,6.98093333333,11.5947333333,4.83453333333,6.8739,9.134,14.3095333333
267.36,6.8734,12.3351,7.9458,10.1809333333,7.71326666667,12.4839333333,6.0078,7.53553333333,9.64466666667,14.9418666667
267.73,6.51633333333,11.9999,7.80613333334,9.54613333333,6.892,11.9687666667,5.60226666667,7.03296666667,9.0704,14.3036666667
268.10,6.43226666667,11.8532,7.68426666666,9.39873333334,6.50013333333,11.6837,5.3714,6.82076666667,8.92386666665,14.3138666667
268.48,7.8772,13.0232333333,9.21286666666,10.4293333333,7.68633333333,12.8951666667,6.77986666667,8.41379999999,10.4711333334,15.2892
268.85,7.99166666667,12.8513,8.94406666667,10.2158,7.32333333333,12.8128,6.56606666667,8.27853333333,9.79586666667,15.4156
269.22,7.1876,11.3706,7.96926666667,9.40200000001,6.21666666667,12.0160333333,5.65413333333,7.26463333333,8.84539999999,14.3456666667
269.59,7.547,11.5667,8.1668,9.75973333333,6.21493333333,12.3893,5.94853333333,7.72373333334,9.10513333333,14.5033333333
269.97,7.0658,10.8825,7.59966666666,9.05573333333,5.57053333333,12.0348666667,5.52006666667,7.24013333333,8.44313333333,13.8224
270.34,6.9742,10.3351,7.2376,8.62173333334,4.96426666667,11.8039,5.27173333333,6.9522,8.16580000001,13.5090666667
270.71,7.12626666667,9.99473333333,7.4908,9.24993333335,4.89166666667,12.1421333333,5.573,6.97309999999,8.2304,13.9037333333
271.09,7.66826666667,10.5665666667,7.9312,9.82280000001,5.52846666666,12.6556666667,6.2164,7.39003333334,8.87200000001,14.4309333333
271.46,7.48713333333,10.0411333333,7.84666666667,9.6916,5.48186666667,12.4979666667,6.06926666667,7.27106666667,8.85173333333,14.3578666667
271.83,7.56773333333,9.77353333334,7.733,9.67673333332,5.66646666667,12.3424666667,6.22793333333,7.25636666667,9.00693333333,14.4988
272.20,8.08653333334,10.0955,8.26393333333,10.0342666667,6.28433333333,12.5938333333,6.9716,7.75200000001,9.30606666666,14.8942
272.58,7.25166666667,9.2221,7.22886666666,9.2564,5.3424,11.8140666667,6.0814,6.86613333334,8.3402,14.4082666667
272.95,7.07066666667,8.89119999999,7.192,9.04606666668,5.12226666667,11.3155666667,5.97986666667,6.40396666667,8.22886666667,14.1774
273.32,7.39746666667,9.19110000001,7.64713333333,9.57206666667,5.64626666666,11.6421666667,6.4172,6.5218,8.50726666667,14.6613333333
273.69,7.23493333333,8.46760000001,7.47646666667,9.36913333333,5.49446666667,11.3847666667,6.21933333333,6.23713333333,8.23253333334,14.3670666667
274.06,6.86453333333,8.51279999999,7.40233333333,9.58166666666,5.27353333333,11.1449666667,6.08286666667,6.01606666667,8.14253333333,14.4412666667
274.44,6.97146666667,8.67086666667,7.6888,9.94833333333,5.29313333333,11.1626333333,6.24466666667,6.1346,8.24666666667,14.754
274.81,7.0442,8.60206666667,7.307,9.85413333333,5.1518,11.0011,6.19826666667,6.20793333333,8.2102,14.6141333333
275.18,6.43113333333,8.12483333333,6.47533333333,9.36186666667,4.38393333333,10.3387666667,5.6602,5.75846666667,7.77113333333,14.0893333333
275.55,6.283,7.82043333333,6.08333333333,9.35273333332,3.909,9.9437,5.4642,5.36706666667,7.50586666667,14.0650666667
275.93,6.04673333333,7.69886666666,6.10986666667,9.40913333333,3.61973333334,9.88183333333,5.23246666667,5.1379,7.4388,13.9375333333
276.30,6.0198,7.70653333334,6.1588,9.58033333333,3.507,9.85576666667,5.22326666667,5.2286,7.65553333333,13.9909333333
