wavelength,Back_ButAurm,Belly_ButAurm,Breast_ButAurm,Crissum_ButAurm,Crown_ButAurm,DorTail_ButAurm,Patch10_ButAurm,Patch11_ButAurm,Patch12_ButAurm,Rump_ButAurm,Throat_ButAurm,WingTip_ButAurm
211.79,-193.874533333,-173.2784,-99.5922000001,-128.588266667,-162.007866667,-106.447066667,-115.239266667,-182.948933333,-192.815733333,-130.148933333,-174.447066667,-136.133266667
212.17,-145.586066667,-121.990266667,-63.0891999999,-97.2406666665,-113.4188,-75.3785999999,-84.9206000001,-133.162333333,-145.8974,-92.4237333334,-127.399266667,-94.2430666667
212.55,-75.9506666667,-60.2469333334,-20.2221333333,-47.1357333334,-51.2838666667,-26.2222,-39.1358666666,-70.0246666668,-77.8763999999,-41.1358,-62.716,-38.8888666667
212.92,-66.1845333334,-50.3309333333,-12.3782666667,-37.9386,-38.9740666667,-17.3190666667,-32.87,-65.0212666666,-65.1726666666,-32.5627333333,-52.9077333333,-29.3569333333
213.30,-46.1745999999,-28.2003333333,4.25526666667,-22.265,-20.9752,-1.60899999999,-15.133,-43.719,-42.3980000001,-12.1453333333,-34.8315333333,-11.1835333333
213.68,-37.4186666667,-13.9228,7.20719999999,-16.542,-10.6538666667,3.12153333333,-9.70513333333,-30.9864,-28.8588,-5.38539999999,-23.9834,-3.77926666667
214.06,-30.7986,-8.44573333334,5.62100000001,-12.8105333333,-4.2914,9.22686666665,-7.03653333335,-24.3838666667,-20.9629333333,-4.13826666666,-16.6107333333,-2.35606666665
214.44,-21.2889333333,-3.76293333335,9.09626666665,-9.09633333334,-0.251866666694,13.0962666667,-1.99993333332,-14.563,-15.7776666667,1.83693333333,-9.98513333333,5.25926666668
214.81,-25.0554,-8.25313333334,8.9812,-15.3543333333,-2.9098,10.2851333333,-4.19166666668,-17.7712,-15.2325333333,2.29226666665,-15.6451333334,0.047133333334
215.19,-25.2631333333,-8.30993333333,13.9064666667,-16.8392,-0.342133333334,8.0994,-3.33626666664,-17.1929333334,-12.8888666667,7.1374,-14.8479333333,3.49119999998
215.57,-29.2181333333,-11.4120666667,12.8606666667,-22.5741333333,-4.97813333334,7.89,-4.07499999999,-15.8124,-15.9249333333,6.78419999998,-14.6616666667,4.4804
215.95,-33.5710666667,-13.2476666667,9.65553333334,-24.9223333333,-7.07013333332,5.52913333332,-8.30126666667,-13.0314666667,-19.1559333333,9.81306666666,-14.8262666667,0.024133333314
216.32,-18.9795333333,-0.48126666666,17.9290666667,-9.35326666667,9.43653333332,17.3874666667,6.5556,0.73579999998,-3.529,23.3853333333,-2.94573333333,8.33726666667
216.70,-25.1282,-6.44366666665,13.2218666667,-13.8386666667,2.34866666666,13.0584,6.46593333332,-1.6276,-9.2976,21.1371333333,-6.32486666667,2.49726666666
217.08,-16.1904666667,2.41313333334,19.6625333333,-4.67353333333,9.1762,23.9683333333,15.9894666666,7.97073333333,0.446066666666,26.9599333333,2.4714,9.01333333333
217.46,-10.3870666667,8.69226666668,24.5166,2.77233333331,16.4314,27.6079333333,20.6906,14.9276,5.50726666668,31.3639333333,9.79873333331,13.5379333334
217.83,-14.0597333333,2.34366666666,22.3772,0.959799999994,14.1307333333,25.3913333333,17.9664666667,13.3391333333,-0.705866666666,27.4697333334,5.69373333333,10.4687333333
218.21,-29.6964666667,-9.91513333333,18.9428666667,-7.53853333335,1.90846666666,18.822,10.3600666667,9.46760000001,-15.1929333333,28.4259333333,-4.0278,4.84819999999
218.59,-41.2357333333,-10.5560666666,22.091,-10.5138666667,3.27146666666,26.0194666667,13.3658,15.3626,-17.3691333333,32.7414,-5.66506666666,7.62273333333
218.97,-32.5886,5.78979999992,34.5258000001,8.34346666667,19.9118666666,48.281,31.9941333334,34.5991999999,-8.10500000005,48.4901333333,17.2299333333,24.9311333333
219.34,-12.8874666667,30.9401333333,56.6072666666,30.981,43.3443333334,70.0111333333,52.9022,52.6012666667,11.7651999999,62.0103999999,35.1096666667,45.21
219.72,-0.896800000006,49.5157999999,67.0556666667,50.2937333333,62.8651333333,78.4761333333,61.4286666666,61.2222,32.8809999999,71.0316000001,44.3889333334,51.627
220.10,11.1165333333,54.9194666666,68.5484666666,50.8144666667,65.4580000001,75.0181333334,62.4564666666,55.3890666667,41.4056000001,68.404,48.4859999999,53.12
220.47,-3.18600000001,44.4038666667,59.6084666667,41.2678,50.1833333333,60.4885333333,46.4979333334,37.8772,28.5416000001,56.2537333333,39.4216666667,40.8728666667
220.85,4.46926666667,55.1553333333,68.8994,48.8484666667,58.0917999999,69.0596,49.8103333333,46.5416,35.8085333333,66.4595333333,44.7273333333,49.7633333334
221.23,-4.62159999999,58.2178666667,72.7052666666,46.8384,64.0311333334,67.3483333334,50.2576,47.6005333333,29.4149333333,66.6397999999,46.1781333333,50.247
221.61,-14.4444,54.7008666666,67.6068666667,39.9999333333,63.5043333332,62.1367999999,40.0854666666,36.2393333334,18.3761333333,59.5726,40.5129999999,40.6838
221.98,-9.17840000001,55.2868666666,67.4004666667,35.9226,56.3980000001,57.1213333333,40.9509333334,35.2659999999,20.9975333333,58.7906666667,38.1602,35.9792666667
222.36,2.04506666666,60.4374666667,72.2537333333,41.5288,59.2356,62.2614666667,52.7935333334,40.8707333333,34.4050000001,61.8991333333,43.5698666666,43.9914
222.74,7.83919999999,59.4051999999,71.6899333333,42.7062,55.6475333333,58.7004,52.7892666666,42.52,41.0401333333,61.4742,46.3848,44.7019333333
223.11,0.38886666666,50.7222,65.0,33.8888666667,42.5555333334,49.6666666667,41.9444666667,34.6111333333,31.4444666667,54.0,37.9444666667,34.8333333333
223.49,1.23220000002,43.9855333333,59.3236,30.7484,39.1017333333,44.9212,37.9390666667,31.8363333333,27.6824,51.7054666666,35.4824666667,31.1253333333
223.87,2.41033333334,40.9316,62.077,31.4528666667,35.8547999999,46.2906666667,41.1966,32.0512666667,28.5641333333,48.9572,35.0939333333,33.5385333334
224.24,-4.01940000001,38.0016666667,59.7741333333,28.6521333333,30.1242666667,46.0724,37.3882666667,28.9653333333,22.3890000001,48.7909333333,27.6514,31.6835333333
224.62,1.67873333333,45.4366666666,61.5012,30.4568,36.9653333333,49.711,39.2769333333,35.7707333333,28.0742,52.8394666667,29.4624666667,39.8514666667
225.00,2.46226666666,45.9285333333,57.435,28.0942,42.0084666667,45.741,38.2456,31.7058666667,30.5142666666,47.3866,26.2854,39.0260666667
225.38,13.8681333333,45.0028666667,55.1039333333,32.2875333333,44.6880666667,44.6404666667,35.7220666667,35.3,39.0195333333,48.2829333333,29.2928666667,40.8614666667
225.75,24.7308,52.7353999999,64.8418666667,41.9704666666,50.4965333333,56.0283333333,45.1562,46.8218666667,51.7501333333,55.9591333333,38.7102666667,53.0055333333
226.13,32.1834666667,61.3388666666,67.5252666667,49.5074,58.0860666667,64.4691333333,49.4335333334,52.1476,58.4018666667,62.2241333333,45.532,59.5631333334
226.51,34.1265333334,65.7054666666,69.0656,52.1244666667,58.871,65.9114666667,48.8977333333,55.1906,58.6803333333,64.5804666667,47.5934,61.0106
226.88,27.5757333334,54.6435333333,57.2013333334,40.0446666667,48.6453333333,58.2176,35.7753333333,42.7452,46.0695333334,54.6702666667,36.4616666667,48.9928666667
227.26,25.8767333333,49.0458,51.952,34.828,42.6058,51.7422,34.9148666667,36.4115333333,43.5770000001,49.2195333333,31.9653333333,41.1488
227.64,25.1412666667,49.9496666667,49.531,34.5132,41.0954666666,50.1670666667,34.9415333333,35.6702,43.3171333333,46.8825333333,33.0249333333,38.2083333333
228.01,27.9504,48.2756666667,45.1646,34.0740666667,41.4197333334,47.7983333333,32.6130666667,35.6091333333,40.2551333333,48.8024666667,34.7242666667,35.8765333333
228.39,30.6546,47.5229333333,45.8405333333,38.0604,43.7935333333,45.7416,34.5614666667,35.3611333333,42.5435333334,47.0532,36.6171333333,36.9807333333
228.76,24.7147333333,41.2666,41.6264666666,34.5076666666,39.8022666667,41.2579333333,31.1626,29.1799333333,38.9314,40.4534,35.273,30.1848666667
229.14,17.4264666667,32.7864666667,33.8868,28.8802,30.5598666667,34.6991333333,24.4511333333,22.7689333333,30.7048666667,31.9520666667,29.4291333333,22.9775333333
229.52,11.7576,28.8740666667,27.3116666667,24.3572666667,23.179,29.9958,21.0146666667,14.8814666667,22.1618666667,26.4684,22.5412666667,15.2897333333
229.89,10.9135333334,30.6115333333,24.9762666667,23.7132,23.2717333333,27.4756666667,20.3488666667,13.1353333333,20.3744666667,25.7208,19.5188,14.6374666667
230.27,8.53166666667,25.7637333333,20.7571333333,21.4346,21.4176666667,23.2030666667,17.6696666667,10.2423333333,19.0126666667,22.7811333333,16.3435333333,12.3521333333
230.65,5.21693333333,22.928,16.3048,17.4935333334,19.6932,19.9612,13.0219333333,6.07699999998,17.4006666667,19.0233333333,12.4677333333,8.82980000001
231.02,7.40613333333,28.9563333333,20.4521333333,23.2458666667,25.3772,22.6914,18.3385333333,10.7278666667,22.0740666667,23.905,16.6639333333,12.3056666666
231.40,9.85393333335,32.6375333333,24.4853333333,26.3334,30.2526,24.393,19.7040666667,13.503,25.0116666667,26.6608,19.8292666667,17.2082666667
231.78,12.1242,32.1103333333,24.2950666667,26.4192,29.8599333333,26.0878,18.7301333333,11.4846,26.7319333333,27.6096,18.4406,19.351
232.15,9.13826666666,31.5589333333,23.1508666667,25.4982,28.4763333333,26.3248,16.9232666667,9.02886666667,27.9152666667,25.732,15.0079333333,19.1396
232.53,8.33506666667,29.9076666667,21.0872,20.0683333333,26.0855333333,24.171,12.9913333333,5.853,25.7642,23.6512666667,10.6941333333,14.8102666667
232.90,10.8275333333,29.9197333333,21.8514,21.6867333333,26.7040666667,24.7158,14.1592666667,6.75106666666,26.6058,25.7977333333,8.43373333333,16.3817333333
233.28,18.2292666667,32.9887333333,27.4832,26.7439333333,30.2558666667,29.5524666667,17.131,12.8304666667,31.915,29.4790666667,15.2392,20.0540666667
233.66,19.9824666667,32.6402666667,29.3088,30.4547333333,30.2324,32.5454,18.305,15.4217333333,33.9560666667,31.5516,18.4501333333,22.4336
234.03,16.7285333333,26.9932666667,26.2165333333,24.8050666667,26.7456666667,28.2264,14.9436,11.4082666667,29.5395333333,28.7309333333,15.5532,17.3757333333
234.41,14.8998,24.494,24.8421333333,20.3543333333,22.6951333333,25.1195333333,11.8246,8.02006666667,25.5649333334,26.2584666667,10.4366666667,13.5644666667
234.78,12.0047333333,16.8076666667,21.663,15.7180666667,20.5782666667,19.6176666667,7.22106666667,1.58173333334,21.9020666667,23.1636666667,5.91633333335,8.4396
235.16,10.3928,14.6538666667,19.3398,14.3736,16.3575333333,17.0628,4.73426666667,-1.03379999993,19.8872666667,18.7663333333,5.21746666667,7.23673333331
235.54,7.20766666667,10.9808,13.6405333333,13.0514666667,11.1272666667,16.3855333333,-1.31013333334,-4.30693333333,17.7634666667,12.2874,2.54540000001,2.08113333333
235.91,4.78806666666,6.64473333331,11.2281333333,10.702,6.1988,13.3553333333,-6.8202,-2.50726666669,12.6756,6.20613333333,-1.07453333334,-3.36253333334
236.29,0.277333333326,0.526333333326,4.17593333333,4.26946666667,-1.08633333333,5.01859999999,-12.6796666667,-8.48806666665,4.08946666667,-1.69226666665,-6.77446666666,-10.8602666666
236.66,-3.17693333333,-1.99553333335,-0.984266666666,3.66133333333,-6.67506666667,1.29859999999,-17.0593333333,-10.3536,-0.479400000014,-3.96399999999,-7.83793333335,-14.8460666667
237.04,-1.95313333334,0.074933333354,-0.46953333334,4.3874,-7.62579999999,3.24833333333,-16.4236,-7.45746666666,1.43193333332,-1.66666666667,-6.48693333332,-14.6604
237.41,-4.70846666665,-6.18900000002,-7.68559999998,1.02093333333,-13.1382666667,-3.0906,-23.8646666667,-12.985,-2.97706666665,-6.38413333334,-15.6696,-18.8158666667
237.79,-9.3556,-13.2655333334,-15.1962,-6.56726666667,-17.6744,-11.2086666667,-28.7572666667,-19.7334,-8.21946666667,-12.2382,-23.0159333333,-27.1849333332
238.17,-2.23826666668,-8.19939999999,-8.8476,1.23513333334,-13.21,-4.40673333333,-22.4573333333,-12.4169333333,-1.90253333333,-8.09499999999,-18.0016,-18.5860666667
238.54,-4.53406666667,-9.73840000001,-8.0682,2.17559999999,-12.491,-3.1972,-21.1540666667,-12.6451333333,-5.53413333331,-12.0968,-16.6415333333,-18.2508666667
238.92,-11.7328,-13.0450666667,-14.6066,-5.19506666665,-18.1442,-8.44746666667,-25.1111333333,-16.9639333333,-10.4535333333,-18.1682,-20.5165333333,-22.1802666667
239.29,-11.0626,-13.9168,-14.5208,-6.60433333331,-19.6876666667,-8.33320000002,-24.0834,-16.0625333333,-11.0000666667,-18.9166666667,-19.8542666667,-21.9585333333
239.67,-5.32286666665,-9.96806666667,-9.76006666667,-3.65706666667,-12.3782,-5.56653333333,-14.9454,-12.3528,-7.3132,-11.8229333333,-14.5792666666,-15.8574
240.04,-3.86700000003,-6.60846666667,-8.7162,-2.9284,-9.09806666665,-3.92239999999,-9.98859999999,-12.5817333333,-3.94540000001,-9.20173333334,-11.9892,-12.0338666667
240.42,-1.54253333334,-3.80913333332,-4.95826666667,-1.03513333334,-6.45293333334,-1.32213333333,-3.74900000001,-9.67493333334,-0.725666666674,-6.09553333334,-7.87133333333,-8.58606666665
240.79,1.77540000001,-1.1164,-1.31493333334,0.488466666668,-2.21933333333,1.51806666666,1.2698,-6.40486666667,2.73933333333,-3.53760000001,-5.09666666665,-3.27566666668
241.17,2.27399999999,-0.793866666661,-1.1466,-0.472999999999,-1.08946666667,1.84946666667,2.79053333333,-6.38573333333,2.08126666667,-4.48619999999,-5.15359999999,-1.97213333333
241.54,2.01493333334,0.550533333342,-0.286133333326,-0.185333333333,0.225866666667,2.43006666666,5.81153333333,-5.41480000001,2.1692,-3.64913333333,-3.08093333335,-1.48726666667
241.92,0.657666666671,-0.63713333334,-0.354666666673,-1.62473333333,-0.0666000000006,1.68133333333,5.00520000001,-5.946,1.14193333333,-3.92886666667,-3.56146666667,-1.01906666665
242.29,0.809999999998,0.144066666674,-0.379399999998,-0.533466666667,0.7374,1.65306666667,5.8076,-5.00073333333,2.03953333333,-3.01446666667,-2.39326666667,-0.722866666674
242.67,2.48333333333,1.82019999999,0.945999999998,1.67293333333,2.5572,2.91966666667,7.04393333333,-3.68599999999,3.97933333333,-0.437200000001,-0.254199999988,1.04020000001
243.05,2.5824,1.31753333333,0.933666666666,1.59213333333,2.8772,3.21046666667,7.43213333335,-4.06766666667,3.22213333333,-0.321333333332,-1.40746666669,1.00686666667
243.42,1.87913333333,-0.166799999994,0.226799999999,0.704,2.41193333333,3.31046666666,6.54573333334,-4.40639999999,2.988,-0.443600000002,-2.5676,0.368133333334
243.80,0.794466666665,-0.816266666665,0.3622,-0.249266666665,1.63586666667,3.42459999999,6.43946666668,-4.90413333334,2.0432,-1.22306666667,-3.41573333333,-0.014000000002
244.17,-0.656,-1.81853333333,-0.831466666665,-0.707266666666,1.17246666667,2.8144,5.88493333332,-5.61720000001,0.5456,-2.69186666667,-4.39593333335,-0.904466666668
244.55,-0.9614,-2.19886666667,-1.61433333333,-0.575533333334,1.77626666667,2.86826666667,5.274,-5.64526666666,-0.528133333334,-3.17546666667,-5.1048,-1.36833333333
244.92,-2.37246666667,-3.02173333333,-2.58893333333,-0.687266666667,1.50553333333,2.91086666666,5.36879999999,-5.98906666666,-1.17486666667,-4.036,-5.84333333332,-1.4662
245.30,-1.91653333333,-3.39433333333,-2.7122,-0.217666666669,2.1816,3.33666666666,6.89080000001,-5.20686666666,-0.489466666666,-3.6184,-4.4306,-0.894666666666
245.67,-2.1402,-4.00186666666,-2.626,-1.46446666667,2.03546666667,3.37013333334,6.95119999999,-4.91553333333,-1.16293333333,-3.72946666666,-4.82746666668,-0.4514
246.05,-0.524333333334,-2.30619999999,-1.70026666667,-0.941133333333,2.98066666667,4.36619999999,8.6654,-3.55480000001,-0.265200000002,-2.80753333333,-3.53726666667,0.8304
246.42,-0.435333333333,-2.22546666667,-2.07106666667,-2.245,2.8004,4.31886666666,8.80306666667,-3.9046,-0.934533333332,-2.90866666667,-3.28193333333,1.09413333333
246.79,-0.599199999999,-2.28086666666,-2.42186666667,-3.5004,2.69006666667,3.93526666667,9.02673333333,-3.68906666667,-1.2038,-3.477,-3.3968,1.2444
247.17,1.422,-0.153933333333,-0.570866666667,-1.6458,4.27606666667,5.21186666666,11.0278,-1.59706666667,0.939266666668,-1.73793333333,-1.03586666667,3.28606666667
247.54,1.84293333333,0.487733333333,-0.245666666667,-1.45613333333,4.7814,5.03646666667,11.8026,-1.45113333333,1.01786666666,-1.54733333333,-0.510333333335,3.95573333333
247.92,1.5142,-0.083200000002,-0.899199999998,-2.58253333334,4.7676,4.53239999999,11.7408666667,-1.7444,0.513733333334,-2.00133333333,-0.8446,3.68626666666
248.29,1.5944,-0.478866666667,-0.771666666666,-3.26553333333,4.3374,4.4312,11.9214,-1.85453333333,0.347466666666,-1.65226666667,-0.958733333333,3.63926666667
248.67,1.70466666667,-1.0044,-0.688066666666,-3.779,3.5986,4.437,12.2048666667,-1.90633333333,0.392066666666,-1.4232,-0.79286666667,3.81073333333
249.04,1.6848,-1.10173333333,-0.769133333333,-4.2818,3.09646666667,4.3586,12.3686666667,-2.17646666667,0.265400000002,-1.23733333333,-0.175133333332,3.79833333333
249.42,1.52786666667,-1.4676,-0.954800000002,-4.6908,2.6202,4.3292,11.7198666667,-2.3898,-0.330466666666,-1.31113333333,-0.051199999998,3.91246666667
249.79,1.41193333333,-1.27146666667,-1.09893333333,-4.3762,2.48253333333,4.69013333333,11.8406666667,-2.49733333333,0.0398666666674,-1.19146666667,0.416133333333,3.77613333333
250.17,0.445733333332,-2.28906666667,-2.007,-5.56866666667,1.1226,4.37186666667,11.4253333333,-3.31666666667,-0.663533333334,-1.64646666667,-0.058,2.92473333333
250.54,0.407066666665,-2.30633333334,-1.49926666667,-5.24833333333,1.05013333333,4.54173333333,11.6094,-3.4102,-0.8612,-1.54826666667,-0.189600000001,2.8728
250.92,0.612733333333,-1.94633333333,-1.25226666667,-4.70833333333,0.899666666668,4.8868,12.0834,-3.08146666667,-0.401399999999,-1.0972,-0.132466666665,3.1544
251.29,-0.993666666664,-4.1612,-2.7514,-6.52200000001,-0.959066666667,4.23126666667,10.8447333333,-4.80340000001,-2.41493333333,-2.2688,-1.53993333333,1.54493333333
251.66,-1.45373333333,-4.68853333334,-3.19613333333,-6.43446666667,-1.079,4.47120000001,10.6622,-5.13813333334,-2.241,-2.14006666667,-1.9118,1.48873333333
252.04,-0.199466666668,-3.67213333334,-1.57293333333,-4.02386666667,0.107533333332,6.06126666666,12.1050666667,-3.57640000001,-0.551599999999,-0.395866666668,-0.386066666669,3.37293333333
252.41,-0.402999999998,-3.67726666666,-1.28593333333,-4.07413333334,0.515866666668,6.02153333334,12.0930666667,-3.60626666667,-0.908533333334,-0.776,-0.243800000002,3.5022
252.79,0.311466666668,-2.24026666666,0.152933333334,-2.87613333333,2.79393333333,6.69713333333,13.0642,-2.81193333333,-0.109199999998,-0.057266666666,0.854733333334,4.22626666666
253.16,0.526800000001,-2.25586666667,0.537599999994,-3.36173333333,3.55886666667,6.69340000001,13.3153333333,-2.61626666667,-0.521000000002,-0.137333333334,-0.0857333333394,3.84926666667
253.54,0.837666666669,-1.26453333333,1.73866666667,-3.1256,4.44726666667,6.99126666667,14.7593333333,-1.74046666667,0.0238000000006,0.747066666666,0.052466666672,4.53119999999
253.91,1.75626666667,-1.07713333333,2.97713333333,-3.16666666667,4.78326666666,6.94686666666,15.4992,-1.45539999999,0.359533333333,1.7378,0.395000000007,5.46493333334
254.28,3.261,0.1768,3.96799999999,-1.529,6.74193333333,7.82766666667,16.7893333333,-0.502000000001,1.41093333333,2.92293333333,2.64373333333,7.01006666666
254.66,2.45346666667,-0.750000000008,3.66793333333,-2.4896,6.38446666665,6.77366666666,16.6673333333,-1.42546666667,0.441866666667,2.46553333333,2.23073333333,6.65759999999
255.03,1.93526666667,-1.71666666667,2.9618,-3.45753333333,6.17120000001,6.22246666667,16.5859333333,-2.60833333333,-0.838733333331,2.28320000001,1.51426666667,5.85926666667
255.41,1.93946666667,-1.37233333332,2.81206666667,-4.1432,6.55726666667,5.61013333333,16.9552,-2.71080000001,-0.6666,2.26779999999,1.56,6.69593333333
255.78,3.02846666667,-0.0142,4.80713333334,-2.54473333333,8.49133333335,6.38359999999,18.6542666667,-1.00266666667,0.027266666666,3.43193333334,3.5366,8.1976
256.15,2.32313333333,-0.369666666668,3.52306666667,-3.517,7.86366666667,4.43913333334,17.8304,-2.54446666667,-0.900533333335,1.97453333335,2.98333333333,7.03626666666
256.53,2.85986666667,0.656333333332,4.22226666667,-1.8388,9.08420000001,5.4308,19.0124,-1.36126666667,0.316333333333,2.9054,3.80593333333,7.94300000001
256.90,2.21073333333,0.493799999999,3.5026,-1.7922,8.60873333333,5.32486666667,17.9717333333,-1.3484,0.816266666666,2.56913333333,3.46693333333,8.18886666667
257.28,2.45926666667,1.19166666667,3.7686,-0.6374,9.64933333333,5.91246666666,17.9327333333,-0.584933333332,1.6268,3.33293333334,4.7944,9.05813333333
257.65,1.60566666667,0.739133333334,2.8878,-0.893666666668,9.00013333333,5.293,17.4148,-1.8898,0.985466666665,2.48206666667,3.98,8.22580000001
258.02,1.0492,0.760199999997,2.21906666667,-0.492533333332,8.78860000001,5.4136,16.705,-1.63526666667,1.02873333333,2.004,3.5166,7.5026
258.40,0.908333333335,1.02886666667,2.31093333333,-0.0037333333334,9.22466666667,5.3106,16.3442,-0.918266666666,1.29273333333,1.71333333333,3.1918,7.41566666666
258.77,1.47453333333,1.71793333333,2.4858,0.951066666667,10.1989333333,6.16706666667,17.088,0.238066666665,2.31086666666,2.2318,3.67973333333,7.81286666667
259.15,1.1974,1.6318,2.91853333333,0.922333333335,10.4069333333,5.981,17.0312,0.357533333333,2.65386666667,1.99073333333,3.92373333333,7.84273333334
259.52,1.80413333333,2.45186666667,3.75053333333,2.0238,11.0959333333,6.5726,17.4502666667,0.981599999999,3.06433333333,2.75346666667,4.58193333333,7.93373333333
259.89,1.28046666667,1.97233333333,3.28593333333,1.41306666666,10.6186,6.22953333333,17.1900666667,0.375666666668,2.5648,2.36066666667,3.88826666667,7.32273333333
260.27,1.0902,2.05833333333,3.40866666667,1.1974,10.7074666667,6.49786666667,17.2046,0.686133333333,2.61613333333,2.4944,3.62853333333,7.37839999999
260.64,1.04993333333,2.25633333333,3.53613333333,1.11126666667,10.8388,6.7078,17.2695333333,0.853066666667,2.77093333333,2.64413333333,3.80713333334,7.2832
261.01,0.829333333333,2.23026666667,3.4778,0.912666666667,10.7889333333,6.64486666667,17.4694666667,0.838066666666,2.45893333333,2.5842,3.79486666667,7.34166666666
261.39,1.25046666667,2.58386666667,4.03133333333,1.25846666667,11.0516666667,7.0774,17.8786,1.55913333333,2.91873333333,3.00746666667,4.10806666666,7.54213333334
261.76,1.60766666667,2.899,4.525,1.8138,11.6904,7.528,17.9656,2.30273333333,3.55433333333,3.56006666667,4.71653333333,7.71020000001
262.13,2.06873333333,3.7978,5.18653333334,2.44753333333,12.6706,8.13,18.5221333333,3.0608,4.2256,4.20986666667,5.5096,8.39980000001
262.51,1.9674,4.0404,5.9082,2.48966666667,13.0122666667,8.42333333334,18.8446666667,3.22673333333,4.44,4.7098,5.67813333333,8.72513333333
262.88,1.59273333333,4.05253333333,6.42153333333,2.287,13.1615333333,8.50173333333,18.732,3.08033333333,4.3818,5.0384,5.95686666667,8.8592
263.25,2.29993333333,4.74313333333,7.52253333334,3.43733333333,13.7731333333,9.68693333333,19.3508666667,3.6176,4.8718,6.00913333333,6.64213333333,9.60593333335
263.63,0.762066666666,3.29266666667,6.70426666667,2.26526666667,13.0532,9.01613333334,18.3854,2.45586666667,4.14233333333,5.08713333333,5.5976,8.76746666665
264.00,1.44993333333,3.74,7.63373333333,3.20106666667,13.7503333333,9.81546666666,18.8712,3.51066666667,5.12473333333,6.27893333333,6.66793333333,9.65026666665
264.37,1.50793333333,3.50033333333,7.55286666667,3.71706666667,13.5846666667,9.60046666665,18.7028666667,3.35073333333,5.02026666666,6.17406666667,6.95546666666,9.37973333335
264.75,1.84,3.88506666667,7.93859999999,4.33353333333,14.0068,9.60246666666,18.8578,3.80206666667,5.18333333333,6.64233333333,7.27293333333,9.80713333333
265.12,2.79053333333,4.90340000001,9.10860000002,5.39313333333,14.7298666667,10.7106666667,19.6845333333,4.57053333333,6.426,7.66673333333,8.14633333333,10.5320666667
265.49,2.91213333333,5.02719999999,8.94880000001,6.06913333333,14.8524666667,10.5403333333,20.0063333333,4.43806666666,6.5978,7.55139999999,8.09766666667,10.6421333333
265.87,1.84326666667,4.37486666666,8.10900000001,4.8442,14.0389333333,9.86633333335,19.3851333333,3.62100000001,5.84633333333,6.3354,6.78619999999,9.52766666667
266.24,0.861466666667,3.27373333334,7.41333333334,3.6678,13.2449333333,8.91166666667,19.1340666667,2.51033333333,4.61366666667,5.3726,5.75739999999,8.35713333333
266.61,0.215999999999,2.8874,6.4278,3.13633333333,12.2983333333,8.53953333333,18.7724,1.7646,4.01333333334,4.44706666667,5.0334,7.58746666667
266.98,0.571933333333,2.93726666667,6.18566666667,3.0782,11.9692,8.54866666667,18.8043333333,1.7674,3.82153333334,4.25666666667,4.71553333333,7.608
267.36,0.793333333333,3.23733333333,5.63066666667,2.9262,11.8376,8.39513333334,18.7678,2.21706666667,3.96293333334,4.30866666667,4.9406,7.77040000001
267.73,1.58966666667,3.99559999999,6.37919999999,3.13633333334,12.2317333333,8.83566666667,19.226,3.22693333333,4.4336,4.74593333333,5.63173333333,8.27146666667
268.10,1.7756,4.75486666666,6.86639999999,3.42766666667,12.6801333333,9.0964,19.3147333333,3.4664,4.80779999999,4.82593333333,5.82239999999,8.43333333333
268.48,2.6442,5.66466666667,7.59733333333,4.34913333333,13.5598666667,9.70766666666,19.8692,4.47913333333,5.98373333334,5.65066666667,6.45899999999,9.2058
268.85,2.19266666667,5.27926666667,6.97706666667,3.80966666667,12.6276666667,9.04153333335,19.1378,4.01293333333,6.09619999999,5.11673333334,5.93866666667,8.53240000001
269.22,1.94846666667,5.15546666667,6.23973333333,3.66086666667,12.4974,8.52073333333,18.6719333333,3.98193333333,5.90573333333,4.655,5.48306666667,7.9968
269.59,1.60153333333,4.91846666667,5.99393333333,3.0246,11.9389333333,8.31546666667,18.1330666667,3.74046666667,5.5628,4.2164,5.20633333333,7.47813333333
269.97,2.2834,5.08353333334,6.41826666666,3.55173333333,11.8118666667,8.17653333333,18.5268,3.76746666667,5.67873333333,4.57793333333,5.7508,7.92006666667
270.34,2.36006666667,4.63533333333,6.06646666667,3.49846666667,11.3881333333,7.4656,17.8446,3.54506666667,5.60966666666,4.37353333333,5.54073333333,7.81046666667
270.71,3.16646666667,4.64980000001,6.58633333333,4.01173333333,11.8188,7.66793333333,17.9477333333,4.14906666667,6.07166666666,4.986,5.98466666667,8.01393333333
271.09,3.37393333333,5.18006666667,7.02706666667,4.57933333333,12.2536,7.98446666667,18.3205333333,4.6076,6.7742,5.5304,6.62066666667,8.2606
271.46,2.87426666667,4.92186666667,7.0656,4.25873333333,12.0806,7.75553333334,18.0986666667,4.29106666667,6.4824,5.41706666667,6.53513333333,7.89333333333
271.83,2.23046666667,4.68553333333,6.566,4.01973333333,11.6903333333,7.33039999999,18.0011333333,3.82146666667,6.20893333334,4.76713333333,6.03973333333,7.53093333333
272.20,1.88873333333,4.32693333333,5.91673333333,3.54593333333,11.1988,6.71626666667,17.6433333333,3.61766666667,5.64313333334,4.18046666667,5.52646666667,7.1684
272.58,0.9328,3.61093333333,5.14433333333,2.76826666667,10.5466666667,6.15013333333,16.9762,2.486,4.52993333333,3.40793333333,4.81353333333,6.49286666667
