wavelength,Back_ChlRief,Belly_ChlRief,Breast_ChlRief,Crissum_ChlRief,Crown_ChlRief,DorTail_ChlRief,Patch10_ChlRief,Patch11_ChlRief,Patch12_ChlRief,Rump_ChlRief,Throat_ChlRief,WingTip_ChlRief
642.53,3.835,7.44203333333,6.53553333334,18.4572,3.76746666666,6.734,10.8049333333,11.8322666667,7.9812,6.4926,16.4714,8.9774
642.86,3.79193333333,7.4751,6.51426666667,18.5509333333,3.76926666667,6.74733333334,10.7254,11.9403333333,7.98773333333,6.44226666667,16.4722,8.98183333333
643.19,3.63206666667,7.31216666667,6.31126666667,18.4080666667,3.58566666667,6.61373333333,10.5220666667,11.801,7.8436,6.257,16.4148,8.85466666666
643.52,3.58673333333,7.30713333333,6.26913333333,18.4168,3.57666666667,6.57086666667,10.4808666667,11.8500666667,7.8004,6.22666666667,16.4645333333,8.84703333333
643.85,3.5458,7.2543,6.18806666667,18.3706,3.53506666667,6.5048,10.3688666667,11.8208666667,7.7634,6.19213333334,16.4,8.80646666667
644.18,3.4936,7.231,6.14006666667,18.44,3.47193333333,6.49406666667,10.3151333333,11.9242,7.7512,6.16453333333,16.4261333333,8.78496666667
644.51,3.39413333333,7.1934,6.0884,18.3791333333,3.41946666667,6.49733333333,10.2308666667,11.9050666667,7.69353333333,6.09926666667,16.3854666666,8.73680000001
644.84,3.6056,7.35143333333,6.20666666667,18.6224666667,3.63026666667,6.68246666667,10.3394,12.1208666667,7.8376,6.2766,16.6304666667,8.9286
645.17,3.72626666667,7.42953333333,6.2786,18.7496,3.7758,6.79466666667,10.3864,12.2896,7.93686666667,6.40453333333,16.7415333333,9.0425
645.50,3.7788,7.44903333333,6.32093333333,18.805,3.80693333333,6.9042,10.3749333333,12.3594666667,8.0178,6.43666666667,16.8573333333,9.156
645.83,3.97713333333,7.5843,6.5124,18.9168666667,3.9568,7.0638,10.5032666667,12.5260666667,8.14286666667,6.59033333333,17.0103333333,9.38860000001
646.16,4.06486666667,7.635,6.53173333333,18.9942666666,4.0274,7.10006666667,10.5456,12.6676,8.18293333333,6.60053333333,17.1201333333,9.47449999999
646.49,4.1022,7.63,6.55126666667,19.034,4.04,7.11073333333,10.5411333333,12.7018,8.225,6.6382,17.1668,9.54073333333
646.82,4.289,7.766,6.71973333333,19.2465333333,4.189,7.23513333333,10.6474,12.8588666667,8.42700000001,6.81646666667,17.3331333333,9.69946666667
647.15,4.3936,7.85013333333,6.815,19.3794666667,4.28606666667,7.35873333333,10.7371333333,12.9836666667,8.50366666667,6.89046666666,17.4371333333,9.85790000001
647.48,4.3964,7.80303333333,6.8384,19.4407333333,4.28146666667,7.33906666667,10.7444666667,13.0704666667,8.52806666667,6.86953333333,17.499,9.89326666667
647.81,4.42993333333,7.85373333333,6.91166666667,19.4372666667,4.4068,7.4342,10.7623333333,13.1441333333,8.57066666667,6.95586666667,17.6168666667,9.99353333333
648.14,4.5518,7.87833333333,6.9814,19.5328666667,4.49886666667,7.51426666667,10.8495333333,13.271,8.62686666667,7.04906666667,17.7122666667,10.1
648.47,4.4438,7.8326,6.95,19.4504666666,4.4552,7.4652,10.7660666667,13.2154666667,8.54866666667,6.9462,17.6478666667,10.0952
648.80,4.387,7.74876666667,6.91113333333,19.4079333333,4.37426666667,7.39173333333,10.742,13.1632,8.51893333333,6.86113333333,17.6273333333,10.0937666667
649.13,4.32653333333,7.72116666667,6.861,19.3947333333,4.334,7.30806666667,10.7133333333,13.1754666667,8.47860000001,6.82386666667,17.6545333333,10.0677333333
649.46,4.2638,7.71336666667,6.80086666667,19.4163333333,4.3028,7.27266666667,10.6932,13.2057333333,8.46513333334,6.79273333333,17.7009333333,10.0295333333
649.79,4.26573333333,7.70223333333,6.798,19.4800666666,4.29546666667,7.29426666667,10.6994666667,13.1838666667,8.48093333333,6.81953333333,17.7823333333,10.0399666667
650.11,4.30453333333,7.7163,6.78966666666,19.521,4.32213333333,7.31766666667,10.7017333333,13.2432,8.49646666666,6.8568,17.8697333333,10.1061333333
650.44,4.21766666667,7.65286666667,6.7312,19.5168666667,4.26006666667,7.26633333333,10.6577333333,13.2641333333,8.38753333334,6.78553333333,17.8293333333,10.0595333333
650.77,4.25126666667,7.66883333333,6.75206666667,19.5546666667,4.32173333333,7.32673333333,10.6527333333,13.3884,8.44806666667,6.84126666666,17.8808,10.0972333333
651.10,4.32973333333,7.8031,6.90853333333,19.7031333333,4.42386666667,7.49306666667,10.7235333333,13.5167333333,8.56406666666,6.9824,18.0312666667,10.2337666667
651.43,4.202,7.67456666667,6.75426666667,19.6304666667,4.25526666667,7.3468,10.597,13.3960666667,8.42286666667,6.8142,17.9134666667,10.0922666667
651.76,4.0944,7.54163333333,6.62806666667,19.5644666667,4.1032,7.21566666667,10.4584,13.3333333333,8.33793333333,6.70393333333,17.8822,10.0048333333
652.09,3.9334,7.3661,6.45666666667,19.4204,3.89726666667,7.0418,10.2496,13.1956666667,8.19853333333,6.53513333333,17.7173333333,9.80663333332
652.42,3.92386666667,7.39743333333,6.43793333333,19.4662,3.91933333333,7.1096,10.2164,13.2290666667,8.20120000001,6.5368,17.7682666667,9.79076666667
652.75,3.87746666667,7.30476666667,6.35813333333,19.4806,3.871,7.12713333333,10.1286666667,13.2520666667,8.13060000001,6.47593333333,17.7399333333,9.7365
653.08,3.90666666667,7.32053333333,6.38106666667,19.5396,3.8998,7.1874,10.1277333333,13.3122,8.16766666667,6.5114,17.8061333333,9.79600000001
653.41,3.94106666667,7.36506666666,6.44866666667,19.5702,3.905,7.23686666667,10.0952,13.3686666667,8.18893333333,6.47346666667,17.7861333333,9.85593333334
653.74,3.80946666667,7.25153333333,6.34726666667,19.4951333333,3.82793333333,7.1758,9.98400000001,13.3312,8.08386666667,6.319,17.6554666667,9.7184
654.06,3.73693333333,7.12906666667,6.2172,19.3736666667,3.732,7.11253333333,9.86760000001,13.2353333333,8.03093333333,6.19926666667,17.5872,9.64613333335
654.39,3.73953333333,7.12936666667,6.219,19.3850666667,3.7214,7.136,9.86773333334,13.2612666667,8.05506666666,6.20826666667,17.6625333333,9.69696666668
654.72,3.67,7.0704,6.10246666667,19.3026,3.65706666667,6.99546666667,9.75086666665,13.2153333333,7.94126666667,6.12206666667,17.6001333333,9.64033333333
655.05,3.7766,7.16006666667,6.1886,19.4131333333,3.74486666667,7.07733333333,9.79859999999,13.3398,8.02873333333,6.21233333333,17.7091333334,9.72863333333
655.38,3.83146666667,7.25463333333,6.27346666667,19.5426,3.9052,7.16273333333,9.8742,13.4590666667,8.11313333333,6.2878,17.793,9.87459999999
655.71,3.90973333333,7.32826666667,6.35866666666,19.6624666667,4.0406,7.31133333333,10.0144666667,13.647,8.22286666667,6.40333333333,17.9474,10.0019
656.04,4.04893333333,7.4343,6.48173333333,19.8072,4.17986666667,7.45353333333,10.1416666667,13.8240666667,8.35893333333,6.609,18.1306,10.1793666667
656.37,4.04826666667,7.46113333334,6.51946666667,19.8514666667,4.21373333333,7.45666666667,10.1420666667,13.8169333333,8.38193333334,6.6282,18.1612666667,10.1788
656.69,4.12246666667,7.48506666667,6.54786666666,19.9488,4.27766666667,7.542,10.1734,13.9192666667,8.44733333333,6.70546666667,18.235,10.2687666667
657.02,4.2594,7.59443333333,6.6666,20.0491333333,4.41733333333,7.69633333333,10.2993333333,14.1199333333,8.57539999999,6.8844,18.4001333333,10.4092333333
657.35,4.42026666667,7.74006666667,6.80233333333,20.1923333333,4.51786666667,7.78633333333,10.4073333333,14.2514666667,8.70673333334,7.03873333333,18.5953333333,10.5704333333
657.68,4.5794,7.93843333333,6.9752,20.4254,4.69246666667,7.93026666667,10.5994,14.4876666667,8.88846666667,7.21633333333,18.8288,10.7315333333
658.01,4.50193333333,7.8365,6.86553333333,20.3608666667,4.60013333333,7.85186666667,10.4983333333,14.4110666667,8.76026666667,7.10853333333,18.7288666667,10.6282
658.34,4.57633333333,7.89383333334,6.90593333333,20.4728,4.65073333333,7.9658,10.5673333333,14.5038,8.84479999999,7.17006666667,18.7846,10.7014666667
658.66,4.65846666667,7.96736666667,6.98293333333,20.6428666667,4.73286666667,8.06006666667,10.6834666667,14.6343333333,8.95346666666,7.2556,18.9052,10.8511
658.99,4.69726666667,8.0133,6.98146666667,20.7277333333,4.7272,8.114,10.717,14.6642,8.9902,7.26433333333,18.9258666667,10.8484333333
659.32,4.66593333334,7.99396666667,6.97153333333,20.7548,4.68633333333,8.07966666667,10.6780666667,14.6580666667,8.98793333333,7.23066666667,18.9718,10.8661
659.65,4.66553333333,7.9712,6.96046666666,20.8002,4.654,8.03393333333,10.653,14.7076,8.98093333334,7.1894,18.9663333333,10.8504333333
659.98,4.73573333333,7.98686666667,6.9862,20.852,4.701,8.04926666667,10.6749333333,14.7788,9.03546666667,7.23846666667,19.0234666667,10.9293666667
660.31,4.62973333333,7.87993333333,6.9344,20.8189333333,4.6364,7.92333333333,10.5662666667,14.7345333333,8.93533333334,7.1322,18.9867333333,10.826
660.63,4.4448,7.6829,6.72326666667,20.7348,4.4972,7.7294,10.3762,14.6042666667,8.79306666667,6.9466,18.8818,10.6809
660.96,4.31953333333,7.55756666667,6.59986666667,20.6874,4.4326,7.66706666667,10.2501333333,14.5626666667,8.68853333333,6.83093333333,18.8504666667,10.5848666667
661.29,4.09946666667,7.31786666667,6.35673333333,20.4710666667,4.22966666667,7.47866666667,9.97659999999,14.3647333333,8.45593333333,6.60186666667,18.6456666667,10.4085
661.62,4.03273333333,7.27066666667,6.32573333333,20.524,4.16493333334,7.447,9.9204,14.3932666667,8.45806666667,6.5642,18.6831333333,10.3740666667
661.94,3.91213333333,7.14526666667,6.2296,20.4569333333,4.04726666667,7.3446,9.79813333333,14.3322,8.37553333333,6.43746666667,18.7072666667,10.2461
662.27,3.68986666667,6.93423333333,5.99293333333,20.2854666667,3.8314,7.13786666667,9.54019999999,14.1718,8.16059999999,6.24293333333,18.5353333333,10.0003333333
662.60,3.5098,6.75956666667,5.85346666667,20.103,3.6828,6.97433333333,9.36026666667,14.093,7.98986666667,6.11013333333,18.4622666667,9.84556666665
662.93,3.47446666667,6.69526666667,5.71526666667,20.0036,3.6198,6.90606666667,9.26893333334,14.1086,7.91013333333,6.0548,18.4426,9.75423333332
663.26,3.2956,6.5559,5.5382,19.8568,3.46573333333,6.7688,9.06879999999,13.9924666667,7.76893333333,5.8732,18.351,9.60663333333
663.58,3.28293333333,6.54753333333,5.565,19.8534666667,3.46813333333,6.8262,9.07806666666,14.0458666667,7.77133333333,5.85086666667,18.3818,9.61133333333
663.91,3.21753333333,6.51646666667,5.42793333333,19.7560666667,3.3666,6.77473333333,9.01746666666,14.0148,7.70393333333,5.77146666667,18.3444666667,9.549
664.24,3.21253333333,6.5431,5.4542,19.7390666667,3.32286666667,6.81766666667,9.04446666666,14.0626,7.69853333333,5.799,18.3952,9.56700000001
664.57,3.11906666667,6.40573333333,5.35113333333,19.6015333333,3.1594,6.71966666667,8.95546666666,13.9662666667,7.61533333333,5.7464,18.2660666667,9.47246666667
664.89,3.20073333333,6.4794,5.42186666667,19.7196666667,3.19586666667,6.8034,9.00126666667,14.0442666667,7.64786666666,5.7846,18.4245333334,9.51313333332
665.22,3.16306666666,6.4168,5.38046666667,19.641,3.16946666667,6.71953333333,8.91379999999,14.0008,7.5448,5.74186666667,18.4267333333,9.46103333334
665.55,3.1682,6.33646666667,5.33993333333,19.6117333333,3.13506666667,6.64973333333,8.86420000001,14.0467333333,7.50033333333,5.704,18.3949333333,9.4996
665.87,3.23353333333,6.42956666667,5.493,19.6844,3.2318,6.77993333333,8.91879999999,14.2127333333,7.57906666666,5.7882,18.5665333333,9.63246666667
666.20,3.2292,6.42086666667,5.49506666667,19.7028666667,3.21706666667,6.8032,8.89533333334,14.2529333333,7.56946666667,5.7872,18.6119333333,9.71493333334
666.53,3.26713333333,6.42563333333,5.54206666667,19.7942666667,3.25193333333,6.8546,8.91079999999,14.3208666667,7.568,5.7822,18.6537333334,9.72506666666
666.86,3.2642,6.4229,5.53846666667,19.8305333333,3.23926666667,6.9294,8.90166666667,14.3865333333,7.53433333333,5.76206666667,18.6768,9.78836666667
667.18,3.19666666667,6.37563333333,5.4324,19.8692666667,3.14293333333,6.84066666666,8.81426666667,14.4059333333,7.43933333333,5.705,18.6628666667,9.74226666667
667.51,3.06246666667,6.26016666667,5.38986666667,19.825,3.02333333333,6.78573333333,8.71446666667,14.4128666667,7.35533333334,5.59126666667,18.6098666666,9.71473333334
667.84,3.05366666667,6.24936666667,5.3644,19.9108,3.0188,6.78113333333,8.66326666667,14.4326,7.34106666667,5.5396,18.5895333333,9.73520000001
668.16,3.01813333333,6.24766666667,5.36293333333,19.9676666667,3.03793333333,6.77926666667,8.66353333333,14.4818666667,7.31786666667,5.47206666667,18.6454666667,9.74926666667
668.49,2.94486666667,6.19496666667,5.3104,19.9188666667,3.00653333333,6.75506666667,8.64513333333,14.5184,7.3102,5.4736,18.6222666667,9.78346666667
668.82,2.8426,6.12193333333,5.20233333333,19.914,2.9278,6.70526666667,8.60353333334,14.5578666667,7.2922,5.39326666667,18.5545333333,9.79563333333
669.14,2.69546666667,6.0381,5.09926666667,19.9209333333,2.87346666667,6.71106666667,8.52053333333,14.4858666667,7.19313333333,5.27106666667,18.5427333333,9.74073333334
669.47,2.57053333333,5.9102,4.9378,19.8905333333,2.78713333333,6.6706,8.41926666666,14.3906666667,7.1182,5.1688,18.4672,9.69723333333
669.80,2.58646666667,5.9472,4.9824,20.0030666667,2.86786666667,6.72493333333,8.45039999999,14.4635333333,7.18073333333,5.2058,18.5428666667,9.7261
670.13,2.3524,5.78463333333,4.83366666666,19.8820666667,2.69293333333,6.52306666667,8.22066666666,14.2398,7.03146666667,5.03646666667,18.3978666667,9.5708
670.45,2.23026666667,5.63713333333,4.72053333333,19.82,2.59593333333,6.36713333333,8.12446666667,14.1178,6.9436,4.928,18.3379333333,9.45323333333
670.78,2.17993333333,5.60256666667,4.68113333333,19.7884666667,2.57926666667,6.34526666667,8.08673333333,14.0966,6.9082,4.83673333333,18.3490666667,9.44743333334
671.10,2.36093333333,5.79466666667,4.7736,19.9338,2.78493333333,6.48353333333,8.28006666667,14.2628,7.04466666667,5.0034,18.5126666667,9.56393333332
671.43,2.40926666667,5.80696666667,4.7878,19.9776,2.79833333333,6.4998,8.30260000001,14.3537333333,7.0706,5.04886666667,18.55,9.55163333334
671.76,2.377,5.83956666667,4.73893333333,19.975,2.7906,6.50486666667,8.22759999999,14.3788666667,7.0102,5.07673333333,18.605,9.5216
672.08,2.46733333333,5.91733333333,4.87526666667,20.1400666667,2.9118,6.62133333333,8.30053333334,14.5058666667,7.11946666667,5.1412,18.6749333333,9.53336666667
672.41,2.62033333333,6.03733333333,4.98973333333,20.2229333333,3.07626666667,6.75673333333,8.40346666667,14.5938,7.24553333334,5.23046666667,18.8387333333,9.5857
672.74,2.81546666667,6.2371,5.1766,20.3694,3.24553333333,6.9062,8.56726666667,14.7634666667,7.47366666667,5.41786666667,19.0202,9.72496666666
673.06,2.93606666666,6.3152,5.30046666667,20.3987333333,3.2978,6.95373333333,8.65173333334,14.8517333333,7.5364,5.47413333333,19.0735333333,9.70643333333
673.39,3.00126666667,6.33966666667,5.25153333333,20.3891333333,3.29246666667,6.9666,8.64853333334,14.9346,7.56973333333,5.4944,19.1174,9.69466666668
673.72,3.24366666667,6.52696666667,5.4024,20.5906,3.481,7.15406666667,8.85193333334,15.2009333333,7.75753333333,5.67826666667,19.3223333334,9.92780000001
674.04,3.37493333334,6.62116666667,5.5068,20.6905333333,3.52766666667,7.23973333333,8.917,15.3621333333,7.87033333333,5.78226666667,19.4004,10.0067333333
674.37,3.4188,6.66606666667,5.57126666667,20.6676,3.58353333333,7.3694,8.97439999999,15.4000666667,7.96386666667,5.86113333334,19.419,10.0241
674.69,3.29546666667,6.4773,5.47493333333,20.5864,3.42886666667,7.2618,8.82986666666,15.2975333333,7.8438,5.75126666667,19.3126666667,9.91989999999
675.02,3.2372,6.36813333333,5.36286666667,20.4819333333,3.3674,7.14173333333,8.76126666666,15.227,7.73926666667,5.65433333333,19.3015333333,9.90596666666
675.35,3.1918,6.24913333333,5.34026666666,20.4329333333,3.2894,7.0772,8.73319999999,15.1815333333,7.72213333334,5.55586666667,19.2064666667,9.84996666667
675.67,3.26586666667,6.27316666667,5.3354,20.3936666667,3.32946666667,7.0774,8.74473333332,15.2172666667,7.74973333333,5.6438,19.2514,9.95706666666
676.00,3.086,6.08343333334,5.20493333333,20.3098,3.15913333333,6.93506666667,8.61693333334,15.1176666667,7.60446666667,5.4984,19.1148666667,9.84989999999
676.32,3.0518,6.0403,5.13053333333,20.2730666667,3.11606666667,6.872,8.57346666666,15.1588666667,7.5122,5.49426666667,19.0637333333,9.84353333333
676.65,3.1118,6.13326666667,5.15473333333,20.3177333333,3.20253333333,6.88686666667,8.60893333333,15.3102666667,7.58473333333,5.535,19.1614666667,9.93866666667
676.97,3.24873333334,6.28636666667,5.35553333333,20.5597333333,3.3844,7.057,8.80533333334,15.5099333334,7.72899999999,5.70233333333,19.3801333333,10.1687666667
677.30,3.21806666667,6.31223333333,5.38353333333,20.6214666667,3.41646666667,7.16786666667,8.85606666667,15.5498,7.74239999999,5.75233333333,19.3918666667,10.2020333333
677.63,3.22446666667,6.29726666667,5.3758,20.649,3.49326666667,7.1688,8.89473333333,15.5688,7.72266666667,5.75033333333,19.4808,10.2289
677.95,3.26573333333,6.28703333333,5.39626666667,20.8283333333,3.50113333333,7.14513333334,8.899,15.6888666667,7.74773333334,5.7938,19.5985333333,10.3260666667
678.28,3.48733333333,6.5456,5.57706666667,21.0918666667,3.7162,7.37873333333,9.06840000001,15.8720666667,7.96006666666,6.0074,19.8545333333,10.5291333333
678.60,3.51446666667,6.64306666667,5.62773333333,21.2126,3.7802,7.50013333333,9.08506666666,15.9412,8.01706666667,6.04946666667,19.8896666667,10.5670666667
678.93,3.72786666667,6.83,5.76493333333,21.4503333333,3.96666666667,7.65353333333,9.26293333334,16.1482,8.173,6.2158,20.1298666667,10.8016333333
679.25,3.67986666667,6.79796666667,5.72486666667,21.5725333333,3.93153333333,7.624,9.25253333333,16.2001333333,8.16406666667,6.1766,20.1553333333,10.7573
679.58,3.87393333333,6.98983333333,5.85706666667,21.7379333333,4.088,7.7598,9.36966666667,16.3966,8.2866,6.36793333333,20.2974,10.9384333333
679.90,3.87706666667,6.96676666667,5.8558,21.8038,4.06553333333,7.76426666667,9.35933333333,16.4218,8.28413333333,6.33473333333,20.3126,10.9441
680.23,3.8604,6.9481,5.854,21.8898,4.0504,7.7888,9.35146666666,16.3959333333,8.25360000001,6.3246,20.3,10.9722666667
680.55,3.64533333333,6.73553333333,5.67253333333,21.7012,3.84986666667,7.60366666667,9.1218,16.2046,8.07246666666,6.1106,20.0921333334,10.7847666667
680.88,3.6896,6.72053333333,5.6504,21.7094666667,3.82973333333,7.57033333333,9.06886666666,16.222,8.06260000001,6.08526666667,20.1566,10.7532666667
681.20,3.63406666667,6.73156666667,5.6406,21.7157333333,3.79026666666,7.56773333334,9.04193333333,16.2176,8.03606666667,6.0752,20.1012666667,10.7292
681.53,3.48686666667,6.5849,5.47213333333,21.5567333334,3.62113333333,7.441,8.90786666667,16.1042,7.90859999999,5.9018,19.9656,10.5559
681.85,3.44913333333,6.51296666667,5.44606666667,21.5658666667,3.5666,7.3792,8.84786666666,16.1227333333,7.86639999999,5.83086666667,19.957,10.5667333333
682.18,3.51146666666,6.60156666667,5.5416,21.6866666667,3.6314,7.48473333333,8.979,16.2890666667,7.96593333334,5.93813333333,20.1517333334,10.7099333333
682.50,3.42826666667,6.50606666667,5.4768,21.5844666667,3.53953333333,7.4458,8.89746666667,16.2489333333,7.89366666667,5.866,20.0725333333,10.6509
682.83,3.40073333333,6.46416666667,5.446,21.4895333333,3.45446666667,7.38693333333,8.82406666667,16.2094,7.81780000001,5.76326666667,20.0410666667,10.6153666667
683.15,3.2798,6.3867,5.332,21.4628666667,3.30793333334,7.29,8.71986666666,16.1187333333,7.72553333333,5.6264,19.9863333333,10.5510333333
683.48,3.1832,6.33426666667,5.2146,21.3472666667,3.22013333333,7.22613333333,8.60119999999,16.0652666667,7.61346666667,5.55333333333,19.918,10.4265666667
683.80,3.1144,6.20633333333,5.13733333333,21.2916,3.11193333333,7.14953333333,8.50946666667,16.0532,7.55566666667,5.48913333333,19.9314666667,10.3435333333
