wavelength,Back_BanArcm,Belly_BanArcm,Breast_BanArcm,Crissum_BanArcm,Crown_BanArcm,DorTail_BanArcm,Patch10_BanArcm,Rump_BanArcm,Throat_BanArcm,WingTip_BanArcm
252.41,-8.34283333333,-11.6345,-11.5966666667,-13.4316666666,-15.5883333334,-7.76583333334,-7.88883333333,-8.02427777777,-11.3318333334,-6.92366666665
252.79,-9.36666666669,-12.2053333333,-11.935,-13.3930833333,-16.4733333333,-8.63266666666,-8.787,-8.97702777779,-12.2053333334,-7.60899999999
253.16,-8.66683333333,-12.0785,-11.098,-11.7841666667,-15.3923333333,-8.49008333334,-7.84316666667,-7.87566666665,-12.3335,-6.86283333333
253.54,-9.91450000001,-12.8723333333,-11.6893333333,-12.82125,-15.6873333334,-8.68016666667,-8.03750000002,-8.41155555554,-13.5251666666,-7.05833333333
253.91,-12.2975,-15.4305,-13.9383333334,-14.8018333334,-17.988,-11.5730833333,-9.76116666666,-10.4218888889,-16.4535,-10.145
254.28,-13.0671666667,-15.685,-14.4198333334,-14.9541666666,-17.9753333334,-10.8311666667,-9.46766666669,-9.95486111112,-16.732,-10.4931666667
254.66,-13.6236666667,-16.7818333334,-15.3066666666,-15.8829166667,-19.41,-10.6271666667,-9.42849999999,-10.0585277778,-17.2891666666,-11.4108333333
255.03,-14.0273333334,-17.8643333334,-17.1798333333,-16.8131666666,-22.1408333334,-11.0090833333,-9.92200000002,-11.2292222222,-18.4505,-12.7321666667
255.41,-17.715,-21.4098333334,-21.9076666667,-20.53175,-25.4716666667,-14.5049166667,-13.5745,-14.7974444445,-22.7985,-17.4266666667
255.78,-17.7723333334,-21.3323333334,-21.683,-20.2805,-24.8653333333,-14.5766666667,-13.7003333333,-14.6215833333,-22.6538333334,-17.9881666667
256.15,-16.99,-21.0355,-21.2243333333,-19.7005,-22.9501666666,-13.5248333333,-12.2166666667,-13.5068611111,-21.8445,-17.233
256.53,-15.4465,-20.1973333333,-20.3531666666,-18.8471666667,-21.729,-12.5000833333,-11.838,-12.1538055555,-21.5731666667,-15.7841666667
256.90,-14.82,-19.928,-19.5685,-17.626,-20.6711666667,-11.7865833333,-11.4388333333,-11.9784444444,-20.3836666667,-14.7001666667
257.28,-15.6758333333,-19.7051666667,-20.0351666666,-18.8354166666,-20.96,-11.9879166667,-11.3166666667,-13.0081944444,-20.1673333333,-14.8613333333
257.65,-12.7273333333,-16.4585,-16.8561666666,-14.6876666666,-17.3863333333,-8.80675,-8.86383333332,-10.7544722222,-16.2881666667,-11.269
258.02,-9.82566666667,-13.4723333334,-13.7785,-11.6166666666,-13.8753333333,-5.96966666666,-6.72783333333,-8.55391666666,-13.1333333333,-8.01866666667
258.40,-7.73716666666,-11.3821666667,-11.206,-9.27508333334,-11.057,-4.2685,-5.0,-6.95355555555,-10.4878333333,-5.298
258.77,-6.53683333334,-9.20866666666,-9.08366666666,-7.79875,-8.56066666666,-2.99583333333,-4.0815,-5.76027777778,-8.69716666667,-3.2515
259.15,-5.04516666667,-7.37733333333,-6.7165,-5.81091666667,-5.57566666667,-1.14116666667,-2.33233333333,-3.86033333333,-6.6665,-1.15116666667
259.52,-3.74983333334,-6.10233333334,-5.264,-4.82216666666,-3.993,0.0855833333335,-0.856333333335,-2.6065,-5.05666666667,0.612833333335
259.89,-2.73733333334,-5.08266666667,-4.298,-3.82216666666,-2.99616666667,0.750916666665,0.166666666665,-1.77636111111,-4.22316666666,1.711
260.27,-2.75616666666,-4.7975,-4.22716666667,-3.63216666666,-2.90083333333,0.610916666667,0.120666666665,-1.93258333333,-4.11433333334,1.567
260.64,-2.7425,-4.53383333334,-4.08616666667,-3.5675,-2.64033333333,0.671833333334,0.314166666665,-2.00511111112,-4.02316666667,1.41433333333
261.01,-2.20966666667,-3.9915,-3.66483333333,-3.2835,-2.13966666667,1.10883333334,0.949333333335,-1.29430555556,-3.626,1.953
261.39,-1.24933333333,-3.07233333333,-2.8165,-2.24658333333,-1.19516666667,1.95908333333,1.82333333333,-0.2935,-2.70783333333,2.81633333333
261.76,-1.3345,-3.068,-2.97216666667,-2.30516666666,-1.39016666667,1.84166666667,1.72583333333,-0.25425,-3.13183333333,2.7165
262.13,-1.4105,-3.02133333333,-3.02116666667,-2.4745,-1.619,1.80683333333,1.711,-0.504944444445,-3.35516666667,2.604
262.51,-2.34983333333,-3.86483333334,-4.28233333333,-3.62458333333,-2.64033333333,0.789333333335,0.943666666667,-1.61058333333,-4.863,1.2155
262.88,-2.97066666667,-5.11583333333,-5.56883333334,-4.55183333333,-3.857,-0.186333333333,0.0606666666665,-2.64991666666,-6.30383333333,-0.02
263.25,-4.27216666667,-6.4915,-7.279,-6.35808333333,-5.57033333334,-1.6035,-1.59766666666,-4.3365,-7.86733333333,-1.64233333333
263.63,-4.95716666666,-7.04516666667,-7.91183333334,-7.00825,-6.41016666667,-2.30175,-2.68616666667,-4.95527777778,-9.36516666668,-3.01583333333
264.00,-6.36833333333,-8.22,-9.47233333331,-8.513,-7.64716666667,-3.55716666666,-4.18316666666,-6.18588888889,-10.778,-4.663
264.37,-6.152,-8.18883333331,-9.67516666665,-8.925,-7.36316666667,-3.74333333334,-4.01866666667,-6.00975,-10.969,-4.56916666667
264.75,-6.372,-7.94116666665,-9.55116666667,-8.8015,-7.019,-4.04616666667,-4.23916666666,-5.56941666667,-10.7346666667,-4.73433333333
265.12,-6.22266666666,-7.57950000001,-9.12833333334,-8.436,-6.07166666667,-3.95416666667,-4.00216666667,-5.56927777777,-10.2246666667,-4.86583333333
265.49,-7.57216666665,-8.13800000001,-10.0243333333,-9.19575,-6.80383333333,-5.22108333333,-5.63183333333,-7.03080555556,-11.0348333333,-5.78
265.87,-7.09283333334,-7.32566666666,-9.21183333334,-8.57241666666,-5.80116666666,-4.29583333334,-4.7545,-6.28966666667,-9.90983333335,-4.97416666666
266.24,-5.605,-5.65416666666,-7.27166666667,-6.53116666666,-3.889,-2.45691666667,-3.11116666667,-4.45069444445,-8.03716666666,-3.1975
266.61,-4.11066666666,-4.00416666667,-5.59883333333,-4.79533333333,-2.37416666667,-0.773833333335,-1.70066666667,-2.90380555555,-6.154,-1.311
266.98,-3.19416666667,-2.8405,-4.48333333333,-3.53641666666,-1.44866666667,0.399166666665,-0.330833333334,-1.90508333333,-4.7915,0.205333333333
267.36,-3.015,-2.55566666667,-4.34866666667,-3.12683333334,-1.513,0.493166666665,0.482,-1.586,-4.4495,0.302833333333
267.73,-2.9315,-2.43733333333,-4.64433333334,-2.93683333333,-1.592,0.5545,0.658833333333,-1.92511111111,-3.79883333333,0.538166666666
268.10,-3.5435,-2.89333333334,-5.39666666667,-3.43516666666,-2.16733333333,-0.21675,0.0108333333335,-2.68030555555,-4.50816666666,0.119166666666
268.48,-4.05133333334,-3.54766666667,-5.745,-3.45116666667,-2.94766666666,-0.401666666665,-1.09316666666,-3.32616666667,-5.17666666667,-0.353833333333
268.85,-3.71316666667,-3.489,-5.847,-2.98216666666,-3.06233333334,-0.170583333335,-1.227,-3.51741666667,-4.887,-0.0853333333332
269.22,-3.67333333334,-3.346,-5.82633333333,-2.83408333334,-3.1245,-0.084333333335,-1.57266666666,-3.71891666667,-4.7815,0.168833333333
269.59,-3.26683333333,-3.1835,-5.441,-2.731,-3.04816666667,0.39025,-0.821666666669,-3.09669444445,-4.44233333333,0.3955
269.97,-3.83433333334,-3.60933333333,-5.8485,-3.41008333333,-3.538,-0.414083333335,-1.3805,-3.71683333333,-4.97966666667,-0.4395
270.34,-4.14916666666,-4.069,-6.33383333333,-3.99375,-4.05883333333,-0.962166666667,-1.55333333333,-4.10052777778,-5.472,-1.03233333333
270.71,-3.95883333333,-4.01766666666,-6.34416666667,-3.8565,-3.81216666667,-0.904,-1.28066666667,-3.76688888889,-5.1515,-0.909
271.09,-3.83316666666,-3.76683333333,-6.43583333333,-3.7195,-3.66266666667,-1.14991666667,-1.41966666666,-3.62333333333,-4.76066666666,-0.8235
271.46,-3.26433333333,-3.2735,-6.01033333333,-3.296,-3.137,-0.731916666666,-1.28216666667,-3.19305555555,-4.40083333334,-0.490833333333
271.83,-2.56966666667,-2.76316666667,-5.28866666666,-2.78083333333,-2.6575,-0.149666666665,-0.985666666665,-2.62091666667,-4.1885,-0.176166666667
272.20,-2.0855,-2.4275,-4.4615,-2.38041666667,-2.35883333333,0.722083333335,-0.546833333334,-2.20511111111,-3.42733333333,0.2905
272.58,-1.6065,-1.84066666667,-3.87383333333,-2.30058333333,-1.74016666666,1.30966666667,0.108666666665,-1.85336111111,-2.51,0.912166666667
272.95,-1.41016666667,-1.69066666667,-3.57083333333,-2.54008333334,-1.61666666667,1.59166666666,0.528,-1.50083333333,-2.20183333333,1.15466666667
273.32,-1.01633333333,-1.08133333333,-2.85383333333,-2.14633333333,-1.13816666667,2.10183333333,1.39033333334,-0.605805555555,-1.886,1.6505
273.69,-0.51933333333,-0.617166666665,-2.57333333333,-1.82258333333,-0.284,2.39091666666,1.77783333333,-0.167777777779,-1.39633333333,2.17566666667
274.06,-0.049333333335,-0.222333333335,-2.34683333333,-1.20625,0.386833333331,2.84925,2.14916666667,0.179833333334,-0.889166666667,2.9725
274.44,-0.33733333333,-0.23583333333,-2.56283333333,-1.446,0.514166666665,2.58791666666,1.9475,0.143444444445,-0.691166666666,2.993
274.81,-0.590499999999,-0.487666666669,-2.5925,-1.93341666667,0.273833333334,2.19016666667,1.6,-0.275222222222,-0.915499999999,2.64366666667
275.18,-1.04266666667,-1.24433333334,-2.874,-2.69883333334,-0.035,1.85341666667,1.19183333333,-0.771027777778,-1.71783333333,2.00666666666
275.55,-0.992166666668,-1.242,-2.94033333333,-2.96241666666,0.098333333333,1.823,0.974166666665,-0.957611111113,-1.65316666667,2.01966666667
275.93,-1.15366666667,-1.11733333333,-3.24166666667,-3.44316666667,0.0731666666665,1.53366666666,1.0165,-1.08972222223,-1.63016666667,1.87716666666
276.30,-0.835166666667,-0.5845,-2.85816666666,-3.1785,0.556833333332,1.69833333333,1.13216666667,-0.680583333333,-1.54983333334,2.24566666667
276.67,-0.684333333333,-0.168833333335,-2.7465,-2.90591666667,0.731000000002,1.6685,1.21866666667,-0.3265,-1.43416666666,2.2685
277.04,-0.808166666668,-0.294666666666,-2.98533333333,-3.14208333334,0.770333333332,1.32625,1.0175,-0.765305555555,-1.8635,2.0725
277.41,-1.3625,-1.27616666667,-3.92433333333,-4.13525,0.009666666667,0.71975,-0.0576666666685,-1.68552777778,-2.6385,1.49666666667
277.79,-1.25083333334,-1.4435,-3.907,-4.00766666667,-0.221333333334,0.866,-0.134666666667,-1.65669444445,-2.752,1.51083333333
278.16,-0.439333333333,-1.0315,-3.27616666667,-3.90625,0.0478333333335,1.40891666667,0.391333333334,-0.845416666665,-2.1585,1.86233333334
278.53,-0.265333333335,-0.938166666665,-2.99433333333,-3.76616666667,-0.217833333333,1.65816666667,0.1895,-1.04525,-2.2645,1.696
278.90,0.168,-0.382666666667,-2.389,-3.03758333334,0.0933333333335,2.45908333334,0.438666666667,-0.457166666667,-1.57716666667,2.23983333334
279.27,0.726333333334,0.735500000002,-1.6455,-2.15566666666,0.726333333335,3.31841666667,0.955999999999,0.211472222222,-0.588499999999,2.97866666667
279.64,1.08266666667,1.04666666667,-0.902333333333,-1.67391666667,0.974333333335,4.00666666666,1.44383333333,0.843750000001,-0.063166666665,3.564
280.02,1.05266666667,1.21933333333,-0.202,-1.13158333333,1.30683333333,4.32875,1.6665,1.01752777778,0.438666666669,4.04383333333
280.39,1.03516666667,1.18066666667,0.025666666665,-1.12491666667,1.24916666667,4.2265,2.05333333333,0.993916666668,0.539166666665,3.756
280.76,1.194,1.15233333333,0.05866666667,-0.868416666667,1.36966666667,4.32108333334,2.31316666666,1.16372222222,0.759833333333,3.64916666666
281.13,1.15666666667,1.002,-0.07333333333,-0.924666666667,1.30333333333,4.45575,2.15066666666,1.1175,0.822666666667,3.38066666667
281.50,1.608,1.77433333333,0.427666666667,-0.15425,1.92466666667,4.97466666666,2.82783333334,1.57361111111,1.85383333333,3.77066666667
281.87,1.63916666666,1.88116666667,0.733666666665,-0.265416666666,1.9205,5.09758333333,2.69316666667,1.53933333333,2.1545,3.77816666667
282.25,0.814833333333,1.44516666667,0.292000000001,-0.711083333334,1.60683333333,4.68183333333,2.1065,0.874000000002,1.5605,3.206
282.62,0.571499999998,1.36883333334,-0.0675,-0.84975,1.71466666667,4.42966666666,1.948,0.789833333333,1.36133333333,3.0835
282.99,0.562166666669,1.2055,-0.436166666667,-0.802333333333,1.58233333333,4.14066666667,1.59716666667,0.41525,0.8875,2.89833333333
283.36,0.079666666667,0.6965,-0.8705,-1.13916666667,1.1175,3.55533333333,1.10283333333,-0.0422777777783,0.413666666666,2.351
283.73,0.0071666666665,0.614166666667,-1.09433333334,-1.18258333333,1.05183333333,3.16991666666,1.207,-0.0625555555548,0.247,2.17433333333
284.10,0.384666666667,0.549166666667,-1.22933333334,-1.11941666667,1.15366666666,3.10041666667,1.30466666667,0.208277777779,0.137166666665,2.321
284.47,0.710166666665,0.703333333334,-1.199,-1.0785,1.36666666667,3.48016666667,1.35316666667,0.536916666667,0.240999999998,2.74633333333
284.85,0.817999999998,0.7335,-0.966833333333,-1.16508333333,1.57716666667,3.50783333334,1.60933333333,0.704,0.207666666667,3.03083333333
285.22,1.2545,0.997333333335,-0.351166666665,-0.778083333333,2.00733333333,3.78225,2.10133333333,1.16366666667,0.639833333335,3.5505
285.59,1.33833333334,0.824,-0.297333333331,-0.830333333333,2.01383333333,3.96533333333,2.11283333333,1.10705555555,0.371666666668,3.5315
285.96,1.62183333333,1.1195,-0.187499999998,-0.499416666666,2.4085,4.18483333333,2.57783333333,1.58752777778,0.544666666668,3.89766666667
286.33,2.08783333333,1.48966666666,0.1375,-0.30825,2.54266666667,4.37016666666,2.9195,1.96227777778,0.951166666665,4.24733333333
286.70,2.32733333333,1.75566666667,0.434333333331,-0.196416666666,2.6845,4.41075,3.34533333333,2.20638888888,1.262,4.61333333333
287.07,2.60566666666,1.91116666667,0.860833333335,-0.302833333334,3.00333333334,4.71266666667,3.79283333333,2.65694444445,1.63816666667,4.84933333333
287.44,3.46033333333,2.44966666666,1.6215,0.144,3.66,5.34025,4.65883333333,3.46605555556,2.26166666667,5.48716666666
287.82,3.87633333334,2.64333333333,1.84916666667,0.2935,4.09566666667,5.60691666667,4.84816666666,3.67263888889,2.45366666667,5.67216666667
288.19,3.88916666666,2.6485,1.87316666667,0.128333333333,4.116,5.67858333334,4.98083333334,3.74811111111,2.48733333333,5.637
288.56,3.994,2.77783333333,1.90166666667,0.3515,4.47066666667,5.84466666667,5.19183333333,3.87755555555,2.77783333333,5.7285
288.93,4.105,2.927,1.97716666667,0.42675,4.53166666667,5.97133333334,5.07283333333,3.97888888889,2.72266666667,5.76383333334
289.30,4.528,3.30783333333,2.2395,0.698,4.722,6.385,5.32266666667,4.36283333333,2.88316666666,5.99633333334
289.67,4.95566666666,3.45966666667,2.43216666667,0.909,4.77916666667,6.36616666667,5.30216666667,4.60605555556,3.2045,6.09266666667
290.04,4.63033333333,2.965,2.18416666667,0.46975,4.27033333333,6.22258333333,4.673,4.01205555555,2.965,5.588
290.41,4.44316666667,2.501,1.84966666666,0.350166666665,3.98216666666,5.84758333333,4.36316666667,3.78255555555,2.58733333334,5.107
290.78,4.34566666667,2.09266666667,1.7345,0.107833333335,3.9075,5.79025,4.04933333333,3.66461111111,2.216,4.7345
291.15,4.0745,1.99683333333,1.49783333333,-0.04675,3.78116666666,5.34441666666,3.8935,3.48619444445,1.80966666667,4.39916666667
291.52,3.78766666666,1.96683333333,1.142,-0.225166666665,3.76233333333,5.158,3.62916666667,3.167,1.51,4.11116666666
291.89,3.33216666667,1.842,0.895333333334,-0.518,3.34466666666,4.5855,3.2425,2.77452777777,1.22133333333,3.74783333334
292.26,3.33833333334,2.15216666666,1.14083333334,-0.139416666665,3.44233333334,4.77483333333,3.29316666667,2.76369444445,1.5235,3.92833333333
292.64,3.34783333334,2.31083333334,1.18816666666,-0.111333333335,3.27533333333,4.70991666667,3.16383333333,2.69130555556,1.76583333333,3.827
293.01,3.62966666666,2.54516666667,1.17666666667,0.125666666665,3.31216666667,4.78,3.47066666667,2.78863888889,2.2345,3.84766666666
293.38,3.51916666666,2.58966666667,0.896333333332,-0.006583333335,3.1275,4.21308333333,3.45283333333,2.58416666667,2.211,3.599
293.75,2.94433333333,2.4545,0.395833333333,-0.50325,2.76333333333,3.61183333333,3.03816666667,2.12372222222,1.86466666667,3.34666666667
294.12,3.08016666666,2.75216666666,0.368333333333,-0.297916666666,2.87266666667,3.42841666667,3.65583333333,2.539,1.86833333333,3.569
294.49,2.961,3.02066666666,0.2915,-0.390833333334,3.00733333333,3.65966666667,3.95466666667,2.63213888889,1.86816666667,3.809
294.86,2.94583333333,3.2945,0.335833333333,-0.277666666666,2.91333333334,3.59158333334,3.95333333333,2.66258333333,1.98966666667,3.9665
295.23,3.22683333333,3.67833333333,0.772833333332,0.231833333335,3.07866666667,3.97508333334,4.414,3.13841666666,2.47283333334,4.42
295.60,3.11433333333,3.71816666667,0.728166666665,0.237,2.93066666667,3.92833333333,4.52916666667,3.35605555555,2.61683333334,4.482
295.97,3.6855,4.20316666667,1.27733333333,1.04366666666,3.45466666667,4.552,5.05283333334,4.08244444444,3.10033333334,5.14283333334
296.34,4.0185,4.26633333333,1.55133333334,1.13375,3.65733333333,4.57325,5.38116666667,4.49969444444,3.14583333334,5.279
296.71,4.307,4.38,1.95083333333,1.55525,4.03133333333,4.68691666667,5.8105,4.81183333334,3.02733333333,5.5505
297.08,4.36733333333,4.56583333334,2.18633333333,1.84316666666,4.342,4.88333333334,6.02,5.0515,3.05566666667,5.62333333334
297.45,4.30133333334,4.62366666666,2.34716666667,2.05,4.51283333334,5.25333333334,6.175,5.19780555556,3.03716666666,5.74683333333
297.82,4.71066666667,4.9645,2.91316666667,2.42733333334,5.02433333333,5.78883333333,6.84183333333,5.67588888889,3.421,6.02516666667
298.19,4.89,5.15883333334,3.23183333334,2.65908333333,5.26333333333,5.97541666666,6.862,5.71813888889,3.645,6.22933333334
298.56,5.27,5.49416666666,3.57133333333,3.14308333334,5.57866666666,6.28608333334,7.0235,6.0605,4.14933333333,6.52033333333
298.93,5.35316666667,5.5405,3.59233333334,3.42258333333,5.63666666667,6.50666666666,7.19483333333,6.18033333333,4.32616666667,6.61816666667
299.30,5.334,5.51583333333,3.38833333333,3.28475,5.62466666667,6.59233333333,6.92183333333,5.95741666666,4.31183333333,6.51733333334
299.67,5.4915,5.481,3.52766666667,3.47416666666,5.75283333333,6.61758333334,6.9535,5.96638888888,4.3175,6.591
300.04,5.22366666667,5.19583333333,3.2155,3.05958333333,5.50733333333,6.38616666666,6.61466666667,5.67430555555,4.139,6.1415
300.41,4.76866666667,4.867,2.6445,2.85291666667,5.18516666667,6.12266666667,6.1805,5.21405555555,3.97566666667,5.64233333333
300.78,4.45916666667,4.83733333333,2.24466666667,2.4485,4.82566666667,5.79458333333,5.94783333333,4.97441666667,3.88316666666,5.2215
301.15,4.28083333333,4.84933333334,1.952,2.15291666667,4.5405,5.54125,5.64,4.67436111111,3.6755,5.263
301.52,4.143,4.89516666667,1.84283333333,2.147,4.49433333333,5.284,5.6475,4.51833333333,3.8675,5.2025
301.89,3.98616666666,4.81616666667,1.79983333333,2.3225,4.5375,5.23116666667,5.583,4.3895,3.72,5.10166666667
302.26,3.6925,4.74916666666,1.48983333334,2.3015,4.3225,4.97833333333,5.5005,4.25388888889,3.5015,4.74933333333
302.63,3.62283333333,4.7965,1.52916666667,2.50925,4.384,4.8725,5.46266666667,4.16702777777,3.24833333333,4.85966666666
303.00,4.01516666667,5.23816666667,1.91616666667,3.0385,4.986,5.295,5.93783333333,4.7445,3.44166666667,5.3265
303.37,4.20133333333,5.1745,2.15416666667,3.37825,5.162,5.37208333334,6.46816666667,5.09802777778,3.52916666666,5.72083333333
303.74,4.43283333333,5.55333333333,2.37283333334,3.60641666666,5.547,5.74125,6.71166666666,5.36683333333,3.60633333333,6.04166666667
