wavelength,Back_DacAlbm,Belly_DacAlbm,Breast_DacAlbm,Crissum_DacAlbm,Crown_DacAlbm,DorTail_DacAlbm,Patch10_DacAlbm,Rump_DacAlbm,Throat_DacAlbm,WingTip_DacAlbm
212.92,382.8125,452.604166667,608.854166667,442.708333333,567.1875,667.708333333,752.604166668,611.458333333,591.145833334,711.458333333
213.30,347.058833333,399.50975,542.647,409.313583333,511.764583333,587.745,688.7255,549.50975,533.823583333,643.137416667
213.68,5283.33333334,5550.0,8225.0,5925.0,7816.66666666,9000.0,10683.3333333,8474.99999999,8116.66666667,9775.00000002
214.06,-861.111083333,-827.777666666,-1280.55541667,-913.194541668,-1219.44458333,-1418.05541666,-1731.94441667,-1320.83325,-1212.50008333,-1540.27766667
214.44,-155.833333333,-173.333333333,-282.083333333,-192.083333333,-274.583333333,-327.916666667,-432.5,-285.416666667,-261.25,-382.083333334
214.81,-42.6355833333,-55.03875,-105.814083333,-62.7906666666,-107.558083333,-120.736416667,-172.868083333,-101.162833333,-95.1550833334,-155.620166667
215.19,-26.6666666667,-36.3636666666,-75.1515833332,-41.5909166667,-81.6665833333,-80.1514166666,-120.0,-66.0606666667,-65.7576666667,-113.63625
215.57,-33.7366666666,-49.328,-72.043,-43.1450833333,-78.36025,-77.4194999999,-112.634333333,-61.96225,-67.8764166666,-111.155833333
215.95,-57.3899999999,-76.4151666666,-103.301916667,-72.4842083333,-111.478,-107.075583333,-148.584916666,-94.8114166667,-95.5974166668,-149.999833333
216.32,-69.3910833333,-86.6986666668,-111.057833333,-83.1731666667,-121.955083333,-116.34625,-154.807666666,-108.814,-104.647416667,-157.371833333
216.70,-64.9716666668,-76.1299166668,-97.1751666666,-79.1665416667,-103.531,-98.8700000001,-134.0395,-97.8814166667,-94.3504166665,-137.288083333
217.08,-83.0355833332,-88.8392500001,-119.642916667,-97.3215416667,-120.833333333,-116.666666667,-152.381083333,-124.255833333,-112.946333333,-152.529916667
217.46,-78.6290833333,-87.3655833334,-119.623583333,-93.01075,-116.2635,-117.473083333,-143.81725,-121.505333333,-112.499916667,-142.20425
217.83,-90.2299166666,-100.143666667,-138.505833333,-108.548833333,-134.05175,-137.5,-167.241166666,-137.212666667,-131.034583333,-157.471333333
218.21,-107.075416667,-122.955833333,-162.578583333,-125.236041667,-157.861666667,-158.018833333,-191.981166667,-159.119583333,-161.79225,-182.075416667
218.59,-112.808583333,-121.9135,-165.740666667,-124.459791667,-158.487666667,-154.62975,-189.506166667,-158.950666667,-159.413583333,-177.6235
218.97,-170.208333333,-181.25,-235.833333333,-181.354166667,-225.0,-213.125,-263.541666667,-224.375,-221.666666667,-238.958333334
219.34,-216.927083333,-235.15625,-305.46875,-240.234375,-287.5,-280.208333333,-338.541666667,-294.53125,-290.885416667,-303.645833333
219.72,-183.5785,-207.598,-264.705916667,-221.568583333,-260.784333333,-247.304,-309.313583333,-263.48025,-250.735166667,-262.009833333
220.10,-122.28675,-144.186,-187.015416667,-157.848791667,-191.8605,-169.186083334,-233.1395,-184.30225,-183.721,-187.403083333
220.47,-193.010666667,-215.5915,-283.0645,-240.457041667,-283.60225,-251.344,-345.161416667,-273.387083333,-279.838583333,-277.1505
220.85,-231.41025,-261.858916667,-341.98725,-296.634666667,-341.025666667,-311.217916667,-417.94875,-323.397583333,-343.589833333,-325.9615
221.23,-160.879666667,-181.481583333,-238.888916667,-206.365791667,-233.564666667,-218.287,-296.296333333,-215.740583334,-238.888916666,-221.990666667
221.61,-280.302916666,-317.802916666,-391.287833333,-360.416583333,-383.333333333,-370.07575,-498.484916667,-357.954583334,-414.393916667,-373.106083334
221.98,-211.49425,-244.827583334,-292.816083333,-269.54,-282.471333333,-274.712666667,-374.999916667,-265.517166667,-316.666833333,-283.620833333
222.36,-112.9845,-139.534833333,-170.542666666,-162.112333333,-157.558083333,-165.310166667,-224.224833333,-153.876,-186.046583333,-165.50375
222.74,-156.306333333,-179.955,-226.12625,-214.864708333,-200.900916667,-225.901,-286.711666667,-202.027,-242.342416667,-219.369166667
223.11,-139.166666666,-171.25,-211.666666667,-199.791666667,-184.375,-222.708333333,-272.291666667,-186.041666667,-233.541666666,-213.333333333
223.49,-108.50325,-119.38775,-160.374083334,-147.618916667,-130.44225,-169.0475,-208.503416667,-136.224333333,-179.761833333,-158.6735
223.87,-92.3609999998,-98.75,-138.0555,-123.680458333,-109.861166667,-143.750083333,-171.666833333,-114.861,-152.91675,-137.777666667
224.24,-104.861166667,-104.583166667,-151.111166667,-135.972291667,-115.416666667,-154.583333334,-178.333333333,-120.138916666,-159.861166666,-150.97225
