wavelength,Back_CypHirm,Belly_CypHirm,Breast_CypHirm,Crissum_CypHirm,Crown_CypHirm,DorTail_CypHirm,Patch10_CypHirm,Rump_CypHirm,Throat_CypHirm,WingTip_CypHirm
252.79,3.8842,5.0464,4.0834,3.91193333333,2.85633333333,5.4306,6.7594,7.38893333334,4.32413333333,5.41666666667
253.16,3.01726666667,4.1868,3.4182,3.19653333333,1.74906666667,4.51206666667,5.86986666667,6.61006666667,3.3946,4.6958
253.54,2.42126666667,3.31386666667,2.53746666667,2.557,0.892800000001,3.77486666667,4.8034,5.79833333333,2.61033333333,3.92526666667
253.91,1.288,2.23906666667,1.42913333333,1.5898,0.100733333333,2.92333333333,3.66793333333,4.70433333334,1.70073333333,3.10433333333
254.28,0.309999999999,1.2352,0.232599999999,0.465266666667,-0.914666666667,1.82426666667,2.6924,3.5866,0.542666666667,1.9536
254.66,-0.1242,0.880666666667,-0.118866666667,0.448466666667,-1.28046666667,1.26426666667,2.26886666667,2.8956,0.237666666667,1.7826
255.03,-1.10146666667,0.125466666667,-1.16446666667,-0.268200000001,-2.06046666667,0.393800000001,1.71813333334,2.08333333333,-0.496666666667,0.913333333333
255.41,-1.48946666667,-0.1622,-1.53146666667,-0.654733333332,-2.39646666667,0.108133333335,1.35133333333,1.952,-0.930933333333,0.174133333334
255.78,-2.06553333333,-0.736,-2.13973333333,-1.02653333333,-2.7768,-0.117533333333,0.921333333333,1.65733333333,-1.7502,-0.395866666667
256.15,-2.06406666667,-0.536066666667,-1.80533333333,-0.351066666666,-2.32286666666,0.376000000001,1.05986666667,1.74366666667,-1.24453333333,-0.166466666666
256.53,-2.17486666667,-0.444399999999,-1.39266666667,0.0887333333332,-2.28146666667,0.657800000001,1.20893333334,1.63553333333,-0.906666666667,-0.160066666665
256.90,-1.50733333333,0.188466666667,-0.737000000001,0.332399999998,-1.474,1.33553333333,1.69573333333,2.28873333333,-0.404733333333,0.714999999999
257.28,-1.0196,0.650866666666,-0.123,0.532866666667,-0.789133333333,1.94726666667,2.05993333334,2.53646666667,0.0409999999994,1.23486666667
257.65,0.547,2.1792,1.39206666667,1.69453333333,0.631533333333,3.19773333333,3.37986666667,3.87366666667,1.41426666667,2.77953333333
258.02,1.46386666667,2.83113333333,2.46806666667,2.2828,1.16646666667,3.75046666667,4.0866,4.54233333333,2.1824,3.63073333333
258.40,1.90233333333,3.1894,2.8356,2.62353333333,1.5682,3.97693333334,4.2944,4.93306666667,2.4946,3.96026666666
258.77,1.96093333333,3.22786666667,2.52206666667,2.36593333333,1.53286666667,4.08093333333,4.1792,5.02373333333,2.5482,4.01153333333
259.15,2.37253333333,3.2668,2.77126666667,2.57846666667,1.64246666667,4.32006666667,4.22886666667,5.21193333333,2.81053333333,4.38006666667
259.52,2.5602,3.3572,2.9704,2.7178,1.81353333333,4.47626666667,4.32106666667,5.309,3.01366666667,4.7578
259.89,2.77326666667,3.5088,3.1762,2.75533333333,1.87353333333,4.58386666667,4.42426666667,5.4116,3.2298,5.03813333333
260.27,3.27806666666,4.02513333333,3.75446666667,3.08973333334,2.2302,5.03413333333,4.88026666666,5.93473333333,3.68073333333,5.56653333333
260.64,3.43206666667,4.12913333333,3.96553333333,3.19193333333,2.41213333333,5.11533333333,5.01753333333,5.99506666667,3.73393333333,5.7656
261.01,3.41746666667,4.02373333333,4.02593333333,3.15986666666,2.3366,5.07506666666,4.9878,5.97933333333,3.84286666667,5.6496
261.39,3.2378,3.88413333333,3.86033333333,3.0036,2.1536,4.87386666667,4.94026666667,5.9088,3.7016,5.41506666667
261.76,2.97386666667,3.61926666667,3.6706,2.7824,1.97446666667,4.6658,4.84593333333,5.66053333333,3.4836,5.2198
262.13,2.7482,3.52993333333,3.47833333334,2.61926666667,1.89126666667,4.4758,4.65113333333,5.40493333333,3.4036,4.9064
262.51,2.929,3.58246666667,3.66893333333,2.60866666667,1.84593333333,4.57153333333,4.68086666667,5.40806666667,3.65873333333,5.1996
262.88,2.87506666667,3.46813333333,3.83073333333,2.67846666667,1.70046666667,4.3816,4.68513333333,5.3344,3.60873333333,5.1154
263.25,2.7246,3.46746666667,3.98826666667,2.3978,1.70446666667,4.25033333333,4.5276,5.3136,3.45193333333,4.89746666667
263.63,2.17386666667,3.11693333333,3.756,1.67673333333,1.1662,3.66473333334,3.96213333333,4.81733333333,3.1236,4.16826666667
264.00,1.69386666667,2.61726666667,3.3988,1.2288,0.912466666665,3.23533333333,3.59513333333,4.4856,2.82806666667,3.69306666667
264.37,0.492066666667,1.35153333333,2.21453333333,0.280133333333,-0.00773333333206,2.15413333333,2.50993333333,3.53206666667,1.87393333333,2.23726666667
264.75,0.0727999999993,1.06593333333,1.7826,0.199266666667,-0.410066666666,2.00873333333,2.12006666667,3.46926666667,1.6792,1.74813333333
265.12,0.829133333335,1.92693333334,2.38506666667,1.3326,0.446799999999,2.9528,2.98693333333,4.2854,2.58566666667,2.69533333333
265.49,1.45026666667,2.25666666667,2.93373333333,1.8684,0.906333333333,3.55166666667,3.3592,4.60233333333,3.06326666667,3.2742
265.87,2.31066666667,3.1274,3.78293333333,2.6114,1.53313333333,4.27733333333,4.0946,5.3878,3.833,3.87226666667
266.24,3.0276,3.70826666667,4.4654,3.32653333333,2.1042,5.06253333333,4.74306666667,6.29173333333,4.4062,4.67713333333
266.61,3.48266666667,4.11,4.8044,3.7746,2.66406666667,5.5796,5.244,6.82426666667,4.6568,5.02606666667
266.98,3.793,4.085,4.80913333333,3.56553333333,2.82186666667,5.77693333333,5.28013333333,6.8842,4.64686666667,5.2444
267.36,3.63526666667,3.8108,4.3668,3.40186666667,2.37666666667,5.49746666667,5.0344,6.54213333333,4.39866666667,5.0568
267.73,3.69406666667,3.9832,4.27246666666,3.84946666667,2.37873333333,5.58766666666,5.14606666667,6.54533333333,4.43406666667,5.16173333333
268.10,3.55546666666,3.96866666667,4.25046666667,3.63506666667,2.07306666667,5.4174,4.8324,6.09086666667,4.29933333333,4.84453333333
268.48,3.87753333333,4.26966666666,4.51673333333,3.7088,2.16193333333,5.67773333333,4.89666666667,6.03346666667,4.33586666667,5.111
268.85,3.89906666667,4.26433333333,4.47806666667,3.43566666667,2.17966666667,5.63606666667,4.7958,5.8322,4.19306666667,5.12246666667
269.22,3.48033333333,3.7038,4.10346666667,2.74833333333,1.6578,5.04993333334,4.12106666667,5.26746666667,3.60966666667,4.53853333333
269.59,3.18413333333,3.53466666667,3.89353333333,2.50106666667,1.49953333333,4.652,3.8848,5.1498,3.60686666666,4.37406666667
269.97,2.71966666667,2.91946666667,3.30466666667,2.01493333333,0.976066666665,4.1896,3.42186666667,4.64026666667,3.182,4.02106666667
270.34,2.48326666667,2.65106666666,3.00626666667,1.69733333333,0.727066666666,3.87013333333,3.16546666667,4.32333333333,3.00906666667,3.7528
270.71,2.4674,2.7714,2.99946666667,1.89473333333,0.770866666668,3.8654,3.2464,4.38926666667,3.28993333333,3.7568
271.09,3.00086666667,3.44346666667,3.58206666667,2.67086666667,1.42453333333,4.4488,3.85686666667,4.907,3.98273333334,4.37026666667
271.46,3.41666666667,3.9212,3.95666666666,3.07846666666,1.93293333333,4.88793333333,4.26446666667,5.32173333333,4.44606666667,4.73873333333
271.83,3.86746666667,4.2348,4.32126666667,3.28546666667,2.4098,5.3716,4.70846666667,5.67026666667,4.7576,5.11026666667
272.20,4.29,4.60293333334,4.72706666667,3.77166666667,2.95706666667,5.7184,5.18106666667,6.3154,5.1618,5.61093333333
272.58,4.42813333333,4.90886666667,4.9556,4.02186666667,3.261,5.77246666667,5.3664,6.58033333333,5.5088,5.88246666667
272.95,4.8552,5.20746666667,5.30693333333,4.34106666666,3.6762,6.0574,5.7564,6.96553333333,5.92546666667,6.296
273.32,4.60626666667,5.04986666667,5.02446666667,4.1138,3.40533333333,5.7582,5.6842,6.8456,5.6586,6.13246666667
273.69,4.65153333333,4.9988,4.88386666667,4.1216,3.3122,5.7004,5.61106666667,6.73713333333,5.46566666667,5.9606
274.06,4.29373333333,4.765,4.6436,3.83666666666,3.02046666667,5.43846666667,5.32686666667,6.58813333333,5.15526666667,5.70973333333
274.44,4.485,5.034,4.7958,4.05973333333,3.16806666667,5.58073333333,5.64146666667,6.7906,5.23793333333,5.8066
274.81,4.22493333333,4.76366666667,4.70613333333,3.68886666667,2.8532,5.3896,5.43713333333,6.65906666667,4.91326666667,5.482
275.18,4.2418,4.74006666667,4.79113333334,3.72566666667,2.8492,5.3252,5.51933333333,6.894,4.9726,5.4376
275.55,4.27573333333,4.85006666667,5.09106666667,3.91406666667,3.04106666667,5.52106666667,5.74646666667,7.1046,5.10153333333,5.6206
275.93,4.23586666667,4.7974,5.0568,3.79473333333,3.03506666667,5.3268,5.6746,7.172,5.06493333333,5.51666666667
276.30,3.8928,4.4344,4.63673333333,3.43606666667,2.65366666667,5.02266666667,5.3946,6.828,4.70806666667,5.14553333333
276.67,3.71126666667,4.13926666667,4.4136,3.19613333333,2.44893333333,4.95946666666,5.37366666667,6.58546666667,4.43613333333,4.8278
277.04,3.509,4.17946666666,4.58686666667,3.21726666667,2.34293333333,4.95753333333,5.43286666667,6.52233333333,4.45953333333,4.76506666667
277.41,3.8716,4.56753333333,5.1952,3.738,2.72966666667,5.377,5.83726666667,6.80306666667,4.897,5.06193333334
277.79,4.06233333333,4.8646,5.4404,4.01653333333,2.91366666667,5.72973333333,6.22546666667,7.168,5.11386666667,5.3574
278.16,4.23113333333,4.91133333333,5.55133333333,4.087,3.07553333333,5.84526666667,6.24866666667,7.14806666667,5.16773333333,5.19373333333
278.53,3.98693333333,4.58766666667,5.41986666667,3.81253333333,2.83146666667,5.69146666667,5.78286666667,6.8554,5.00793333333,5.07926666667
278.90,3.8452,4.46326666667,5.15806666666,3.81673333333,2.7676,5.54086666667,5.5466,6.51366666667,4.78953333333,4.94266666667
279.27,3.22553333333,3.8718,4.43313333333,3.15473333333,2.16826666667,5.0452,4.81573333333,5.78806666667,4.1214,4.21193333333
279.64,2.90646666667,3.6324,4.00226666667,2.87593333333,1.9802,4.73933333333,4.46966666667,5.51246666667,3.93273333333,3.82986666667
280.02,2.52373333333,3.1812,3.55373333333,2.62233333333,1.54273333333,4.37033333333,4.0608,5.02533333333,3.6718,3.45246666667
280.39,2.78886666667,3.4588,3.70686666667,3.0078,1.8014,4.77993333333,4.36326666666,5.2548,3.97913333333,3.84046666667
280.76,2.99153333333,3.54053333333,3.86686666667,3.28946666667,1.98926666667,4.9572,4.47553333333,5.439,4.09993333333,4.18806666667
281.13,3.0992,3.32826666667,3.51446666667,3.07166666667,1.8516,4.66173333333,4.2516,5.31066666666,3.8214,4.04526666667
281.50,3.31126666666,3.33333333333,3.4314,2.87753333333,1.9018,4.6666,4.24513333333,5.5026,3.91173333333,4.1202
281.87,3.5214,3.5118,3.60486666667,2.8784,2.143,4.89053333333,4.46186666667,5.59513333333,4.119,4.34053333333
282.25,3.8608,3.88386666667,3.907,3.26386666667,2.59306666667,5.26706666667,4.88313333333,6.019,4.45753333333,4.64946666667
282.62,4.39213333333,4.2618,4.35393333333,3.79926666667,3.09646666667,5.68993333334,5.45866666667,6.55206666667,4.97133333334,5.16226666667
282.99,4.46473333333,4.2338,4.48873333333,3.80946666667,3.1276,5.6844,5.45566666667,6.54246666667,5.04846666667,5.19886666667
283.36,4.37426666667,4.19693333333,4.56406666667,3.79433333333,2.99066666667,5.686,5.5614,6.4748,4.9774,5.28093333333
283.73,4.3382,4.0526,4.3608,3.7506,2.80313333333,5.55073333333,5.50973333334,6.31726666667,4.77606666667,5.28986666667
284.10,4.32513333333,4.1664,4.4722,3.90173333333,2.89993333333,5.65493333333,5.61313333333,6.5296,4.8242,5.46006666667
284.47,4.39653333333,4.22133333333,4.6494,3.912,2.99006666667,5.6084,5.735,6.64333333333,4.8516,5.45086666667
284.85,4.39113333333,4.17793333333,4.53973333333,3.80466666667,2.82953333333,5.3966,5.65753333333,6.65153333333,4.78526666667,5.34713333333
285.22,4.19233333333,4.15666666667,4.4414,3.707,2.71786666667,5.38906666667,5.53146666667,6.77353333333,4.816,5.28053333333
285.59,4.0108,4.16193333334,4.33873333333,3.85033333333,2.67433333333,5.3838,5.42626666667,6.67966666667,4.74233333333,5.229
285.96,3.6388,3.8322,3.98,3.6498,2.46786666667,5.0288,5.04693333333,6.4606,4.43053333333,4.923
286.33,3.67526666667,3.89473333333,4.06166666667,3.80586666667,2.50886666667,4.97233333333,5.12646666667,6.51606666667,4.5352,5.1502
286.70,3.275,3.75006666667,3.77366666667,3.4644,2.165,4.636,4.85813333333,6.2608,4.19593333333,4.8562
287.07,3.48793333333,4.10446666667,4.0218,3.72353333333,2.4334,4.90326666667,5.21813333333,6.5784,4.45426666666,5.21066666666
287.44,3.7222,4.49453333333,4.34966666667,4.07313333334,2.84806666667,5.09233333333,5.44706666667,6.85053333333,4.8212,5.5156
287.82,3.636,4.45833333333,4.46206666667,3.95093333333,2.78933333333,5.01293333333,5.43153333333,6.82873333333,4.79213333333,5.43326666667
288.19,3.635,4.3906,4.4438,3.83433333333,2.7828,4.90693333333,5.41573333333,6.83566666667,4.7438,5.35113333333
288.56,3.52973333333,4.3478,4.3498,3.75853333333,2.67926666667,4.79786666667,5.37006666667,6.83066666667,4.6912,5.3166
288.93,3.67846666667,4.56686666667,4.59566666667,4.0054,3.02666666667,5.1034,5.5784,7.15126666667,4.88613333333,5.6322
289.30,4.1804,5.06306666667,5.13446666667,4.5138,3.58486666667,5.50826666667,6.10206666667,7.45113333333,5.27126666667,6.03253333333
289.67,4.16766666667,5.0524,5.12413333333,4.40826666666,3.63806666667,5.485,6.2126,7.46993333333,5.225,5.9932
290.04,4.3236,5.16726666667,5.27393333333,4.48086666667,3.68526666667,5.48346666667,6.32326666667,7.5474,5.32633333334,6.17213333333
290.41,4.08706666667,5.00766666667,5.07373333333,4.22693333333,3.47126666667,5.31073333333,6.09553333333,7.38153333333,5.07373333333,5.93246666667
290.78,4.23646666667,5.1346,5.15013333333,4.43986666667,3.74533333333,5.50053333333,6.2128,7.51586666667,5.2226,6.03673333333
291.15,4.26506666667,5.14126666667,5.1588,4.50573333333,3.9034,5.57333333333,6.30493333333,7.70506666667,5.29366666667,6.09746666667
291.52,4.54233333333,5.32866666667,5.26553333333,4.7,4.05566666666,5.73253333333,6.55033333333,8.10726666666,5.3876,6.20166666667
291.89,4.99313333333,5.7768,5.6448,5.194,4.42606666667,6.0996,6.88913333334,8.64533333334,5.70793333333,6.65286666667
292.26,4.8856,5.80133333333,5.6662,5.14166666667,4.2722,5.989,6.82,8.64533333334,5.6198,6.61626666667
292.64,4.80446666667,5.81453333334,5.71193333333,5.15546666667,4.20493333334,5.96666666667,6.77753333333,8.73613333333,5.61753333333,6.56406666667
293.01,4.637,5.64366666667,5.53586666667,4.89793333333,3.9412,5.77186666667,6.61693333333,8.60100000001,5.4178,6.23186666667
293.38,4.45013333333,5.52286666667,5.3246,4.8152,3.7446,5.67933333333,6.60826666667,8.7164,5.26613333333,6.1386
293.75,4.76753333333,5.8832,5.6492,5.21473333333,4.10946666667,5.97313333333,6.92166666667,9.21979999999,5.65553333333,6.51826666667
294.12,5.00266666667,6.05133333333,5.94813333333,5.53513333333,4.3502,6.25573333333,7.27586666666,9.68720000001,5.96053333333,6.70593333333
294.49,5.12273333334,6.11873333333,6.04773333333,5.5892,4.46686666667,6.31626666667,7.45693333333,9.9704,6.08613333333,6.83573333333
294.86,4.80326666667,5.7728,5.82046666667,5.2862,4.08813333333,5.99326666666,7.2348,9.80926666665,5.8184,6.57133333333
295.23,4.419,5.41593333333,5.49433333333,4.84666666667,3.60553333333,5.46366666667,6.92066666667,9.53893333333,5.41006666667,6.12046666667
295.60,3.855,4.89453333333,5.02973333333,4.2752,3.08573333333,5.01693333333,6.537,9.05093333334,5.0644,5.71113333333
295.97,3.5926,4.59513333333,4.72133333333,3.99746666667,2.869,4.739,6.4756,8.8346,4.86853333334,5.4242
296.34,3.86493333333,4.87953333333,4.89793333333,4.21106666667,3.11753333333,5.0054,6.79086666667,9.14400000001,5.11806666667,5.71953333333
296.71,4.08646666667,4.99153333333,5.0142,4.39633333333,3.22693333333,5.07253333333,6.90666666667,9.318,5.20226666667,5.83473333333
297.08,4.2154,5.15046666667,5.16953333333,4.64226666667,3.35793333333,5.07106666667,7.14606666667,9.57693333333,5.43946666667,5.97286666667
297.45,4.0912,5.04066666667,5.08953333333,4.46806666667,3.1196,4.82926666667,6.9868,9.4566,5.3782,5.88266666667
297.82,3.82033333333,4.8132,4.88233333333,4.2262,2.79606666667,4.5062,6.802,9.29586666666,5.1374,5.60946666667
298.19,3.81313333333,4.98713333333,4.946,4.193,2.77566666667,4.5156,6.82233333333,9.37713333333,5.09533333333,5.626
298.56,3.7496,4.94133333333,4.88386666667,4.1632,2.59773333333,4.43153333333,6.7418,9.35533333333,5.04513333334,5.50673333333
298.93,3.90113333333,5.12073333333,4.97206666667,4.2824,2.64593333333,4.47626666667,6.875,9.60666666666,5.13206666666,5.66993333333
299.30,4.26386666667,5.52333333333,5.3294,4.6996,2.9546,4.8422,7.2732,10.1433333333,5.5218,6.03533333333
299.67,4.61746666667,5.8528,5.71286666667,4.9894,3.208,5.05586666667,7.61206666667,10.6116666667,5.75886666666,6.29493333333
300.04,4.78793333334,6.22493333333,6.1064,5.19973333333,3.44813333333,5.2882,7.86326666666,11.071,6.04473333333,6.4368
300.41,4.87333333333,6.25973333333,6.18873333333,5.28553333333,3.4958,5.24913333334,7.92180000001,11.2588666667,6.0992,6.27253333333
300.78,4.65233333334,6.21013333333,6.08966666667,5.0846,3.41973333333,5.0826,7.8446,11.3867333333,5.99766666666,6.12553333333
301.15,4.54893333333,6.3474,6.0318,5.02026666667,3.43153333333,5.17026666667,7.83786666666,11.4984,5.9106,6.13586666667
301.52,4.6072,6.4108,6.1436,5.1884,3.466,5.35486666667,7.97066666667,11.7757333333,5.8762,6.11653333333
301.89,4.97893333333,6.85193333333,6.5672,5.55393333333,3.7844,5.78393333333,8.31333333334,12.3433333333,6.22226666666,6.5614
302.26,4.9126,6.72113333333,6.50673333333,5.60326666667,3.65433333333,5.6678,8.37566666667,12.3325333333,6.1926,6.47166666667
302.63,5.16133333333,7.04693333333,6.8772,5.871,3.99726666667,5.97046666667,8.61460000001,12.727,6.42673333333,6.70946666667
303.00,4.94506666667,6.90366666667,6.82726666666,5.752,3.8876,5.91466666667,8.57213333333,12.7536,6.2848,6.47466666667
303.37,4.7964,6.82013333333,6.7494,5.61266666667,3.73646666667,5.80533333333,8.40933333334,12.7925333333,6.16133333333,6.3482
303.74,4.64993333333,6.7692,6.5742,5.56586666667,3.6278,5.67006666667,8.29133333334,12.8213333333,6.09353333333,6.17226666667
304.10,4.7148,6.75346666667,6.39626666667,5.62266666666,3.5208,5.52006666667,8.25346666667,12.9246666667,6.05093333333,6.11806666667
304.47,4.96886666667,7.0254,6.72606666667,6.0168,3.74826666667,5.7692,8.66966666666,13.3411333333,6.3556,6.47453333333
304.84,5.11526666667,7.25766666667,6.91626666667,6.21733333333,3.86933333333,6.02773333333,8.98086666666,13.6088666667,6.51486666667,6.6526
305.21,5.00553333333,7.03106666667,6.7828,6.0422,3.57466666667,5.77193333333,8.80413333333,13.5436,6.3044,6.38453333333
305.58,5.09093333333,7.13493333333,6.95,6.0978,3.79666666667,5.732,9.03420000001,13.7654,6.45573333333,6.51786666667
305.95,4.7442,6.66046666667,6.61426666666,5.7388,3.34853333333,5.31113333333,8.75446666666,13.414,6.01106666667,6.011
306.32,4.7354,6.772,6.63433333333,5.73946666667,3.40106666667,5.35286666667,8.75000000001,13.7566,6.0816,6.0106
306.69,4.70046666667,6.72586666667,6.59333333333,5.77233333333,3.22926666667,5.20366666667,8.83033333333,13.961,6.0778,5.94133333333
307.06,5.0192,7.1346,6.9388,6.05173333333,3.47653333333,5.36386666667,9.1168,14.3940666667,6.40853333333,6.1988
307.43,4.98806666667,7.19493333333,7.02553333333,6.04666666667,3.43706666667,5.2392,9.17066666667,14.4975333333,6.34973333333,6.14833333333
