wavelength,Back_HemXanf,Belly_HemXanf,Breast_HemXanf,Crissum_HemXanf,Crown_HemXanf,DorTail_HemXanf,Rump_HemXanf,Throat_HemXanf,WingTip_HemXanf
639.55,13.2856,55.3628666667,38.5824,34.5996666667,14.6672,15.376,13.1534666667,37.2520666667,16.0996666667
639.88,13.2687333333,55.2713333333,38.5258,34.6165333333,14.6806,15.3448,13.0971333333,37.1860666667,16.0544
640.21,13.2208666667,55.1105333333,38.4141333333,34.4716,14.6291333333,15.2884,12.9862,37.0341333333,15.9798666667
640.54,13.232,55.0706,38.4309333333,34.5048666667,14.6314,15.3243333334,13.0047333333,37.0668666667,16.0360666667
640.87,13.2674,55.0792,38.5342,34.5290666667,14.6875333333,15.3018666667,13.0618666666,37.06,16.0722
641.20,13.2308,54.9089333333,38.4814,34.4800666667,14.6119333333,15.2915333333,13.0184666667,36.9753333333,16.0864
641.53,13.222,54.962,38.4614,34.4954666667,14.6492666667,15.2824666666,13.0556666667,36.9633333333,16.1295333333
641.87,13.1280666667,55.0155333333,38.4813333333,34.5271333333,14.6254666667,15.1870666667,13.0259333333,36.9721333334,16.1354
642.20,13.1928666667,55.0838,38.5660666667,34.6329333334,14.6591333333,15.206,13.0763333333,37.0793333333,16.1564666666
642.53,13.2167333333,55.0968,38.5654666667,34.6871333333,14.6521333333,15.1255333334,13.0946666667,36.9959333333,16.1131333333
642.86,13.1608,55.0248666667,38.5123333333,34.5880666666,14.6146666667,15.0884,13.1503333333,36.9788666667,16.0998666667
643.19,13.2461333333,55.1650666667,38.6475333333,34.6302,14.6625333333,15.1487333333,13.191,37.0768,16.1878666667
643.52,13.2131333333,55.1351333333,38.6635333333,34.6444666667,14.6282,15.2009333333,13.2496,37.0959333333,16.2178666667
643.85,13.2158666667,55.1243333333,38.6388666667,34.6717333333,14.5842,15.2044,13.2818666667,37.108,16.1958
644.18,13.1842,55.1094666667,38.571,34.674,14.5157333333,15.1357333334,13.2375333333,37.0436666667,16.1676
644.51,13.0629333333,55.0374666667,38.4448,34.5606,14.4464,15.0284666667,13.1508,36.9197333333,16.0896
644.84,13.0852,55.1665333333,38.4744666666,34.6215333333,14.4848666667,15.0502666667,13.1594,36.9989333333,16.0336
645.17,13.1414,55.3322666667,38.534,34.6775333333,14.5137333333,15.1419333333,13.1819333333,37.0672666667,16.0715333333
645.50,13.1290666667,55.4154666667,38.6358666667,34.6552,14.476,15.1796666667,13.188,37.1007333333,16.0303333333
645.83,12.9915333333,55.2908666667,38.5246666667,34.5415333333,14.4212,15.0601333333,13.1284,37.0392666667,15.9572666666
646.16,13.1518666667,55.53,38.6732,34.7584,14.5628,15.2935333333,13.2602,37.2348,16.1518
646.49,13.1598666667,55.6365333333,38.6839333333,34.8004666667,14.5724666667,15.3228666667,13.1813333333,37.3146666667,16.1506
646.82,13.1476666667,55.7621333333,38.8068666667,34.9428,14.6209333333,15.3599333333,13.2288,37.3804666667,16.2102666667
647.15,13.1626,55.8104,38.869,34.9236666667,14.6993333333,15.3939333333,13.2823333333,37.4868666667,16.2697333333
647.48,13.2405333333,55.9051333333,38.9992,35.0256,14.8312666667,15.4816666667,13.3617333333,37.6475333334,16.3746
647.81,13.3342666667,55.9465333333,39.0356666667,35.0992,14.9254666667,15.6084,13.5079333333,37.7347333333,16.4768
648.14,13.4207333333,55.9819333333,39.0527333333,35.2296666667,14.964,15.7366,13.5838666667,37.7924666667,16.5547333333
648.47,13.3058666667,55.8114,38.9253333333,35.1318,14.9534,15.701,13.5465333333,37.6464666667,16.5533333333
648.80,13.2963333333,55.6474666667,38.9027333333,35.1083333333,14.949,15.6814,13.5346666667,37.6239333333,16.5424666667
649.13,13.4592,55.6304,38.9041333333,35.1885333333,15.0972,15.8036,13.6783333333,37.6765333333,16.6268
649.46,13.5632,55.6296666667,38.9461333333,35.1986,15.1626,15.9160666667,13.7546,37.7224,16.7383333333
649.79,13.5752666666,55.4273333333,38.9047333333,35.1195333333,15.1788,15.9064,13.7831333333,37.6007333333,16.7710666667
650.11,13.6621333333,55.457,38.9814,35.1637333333,15.2583333333,15.9942,13.8939333333,37.6242666667,16.8672666667
650.44,13.7982666667,55.3743333333,38.9573333333,35.1595333333,15.3421333333,16.1006666666,13.9816666667,37.6508666667,16.8763333333
650.77,13.8271333333,55.4136666667,38.9698666667,35.2440666667,15.3115333333,16.0360666667,13.9686666667,37.6260666667,16.8394
651.10,13.6172,55.2172,38.7963333333,35.0075333333,15.1183333333,15.8518,13.7779333333,37.3545333333,16.6598
651.43,13.5940666667,55.1973333333,38.8414666666,35.0342666667,15.1142666667,15.756,13.7046666667,37.3432666667,16.5696666667
651.76,13.6046666667,55.1307333333,38.8110666667,34.9848666667,15.1557333333,15.7251333333,13.6824666667,37.3102,16.5205333333
652.09,13.6486,55.1681333333,38.8422,34.9792666667,15.1178,15.6906666667,13.6926,37.3568,16.5044666667
652.42,13.6234666667,55.2532,38.8263333333,35.0,15.0938,15.6080666667,13.6934,37.3414666667,16.4891333333
652.75,13.5514,55.2853333333,38.8102,34.8723333334,14.9916666667,15.51,13.5614666667,37.2587333333,16.4254
653.08,13.5600666667,55.329,38.8534666667,34.8980666667,15.0035333333,15.5258666667,13.5216666667,37.1942666667,16.3591333333
653.41,13.5125333333,55.2629333333,38.7584,34.7754,14.9248666667,15.4807333333,13.4372666667,37.1399333333,16.2592666667
653.74,13.5754,55.4203333333,38.8646666667,34.9222,15.0130666667,15.5495333333,13.4813333333,37.1848,16.3718
654.06,13.5370666667,55.4886,38.9371333333,34.9565333333,15.0075333333,15.5186666667,13.4706,37.2024666667,16.4426
654.39,13.6418,55.6590666667,39.0450666667,35.1258,15.1658,15.6947333333,13.5537333333,37.3597333333,16.5538666667
654.72,13.8546,55.8030666667,39.1638,35.2931333333,15.3578666667,15.9386,13.7854666667,37.4812,16.7466
655.05,13.7886,55.7539333333,39.0297333333,35.2003333333,15.2775333333,15.9959333333,13.7509333333,37.3934,16.6873333333
655.38,13.811,55.8339333334,39.0675333334,35.2413333333,15.2324666667,16.049,13.7802,37.4230666667,16.7153333333
655.71,13.9792666667,55.9268666667,39.2464,35.3962,15.3578666667,16.1882666667,13.8699333333,37.5056666667,16.8000666667
656.04,14.1387333333,56.0178,39.4005333333,35.4867333333,15.5126666667,16.3854666667,13.9786666667,37.626,16.9184
656.37,14.1474666667,56.0474666667,39.4276666667,35.575,15.5526666667,16.4138,14.0266666667,37.6818,16.9672666667
656.69,14.1776666667,56.1780666667,39.5044,35.7074,15.5954,16.4348,14.0915333333,37.8767333333,17.0966666667
657.02,14.1248666667,56.2636,39.5577333333,35.7590666667,15.5669333333,16.4149333333,14.0765333333,37.9528,17.0761333333
657.35,14.0296666667,56.1543333333,39.4976666667,35.6146,15.4524666667,16.3276,13.9756,37.8834,16.9882
657.68,14.0658666667,56.1812666667,39.5649333333,35.6516666667,15.4842666667,16.3484666667,13.8986,37.9589333333,17.0252
658.01,13.8754,56.0036666667,39.3732666667,35.4231333333,15.2782666667,16.1704666667,13.7096,37.7662,16.8980666667
658.34,13.8570666667,56.0186,39.4068666667,35.4550666667,15.292,16.167,13.7137333333,37.7777333333,16.9246
658.66,13.8843333333,56.1297333333,39.5070666667,35.4715333333,15.3631333333,16.1879333333,13.7812666667,37.8163333333,17.0024
658.99,13.8016666666,56.0637333333,39.5202666667,35.3710666666,15.3458666667,16.1484666667,13.7399333333,37.7788666666,16.992
659.32,13.6964666667,56.0432666667,39.3855333333,35.2877333333,15.3063333333,16.0888,13.6814,37.6944,16.9646666667
659.65,13.6172666667,55.9331333333,39.2806666667,35.1925333333,15.2295333333,16.0106,13.6463333333,37.6365333333,16.8808666667
659.98,13.6632,55.9391333333,39.3238666667,35.1991333333,15.2472666667,16.0656,13.6909333333,37.6446,16.9135333333
660.31,13.592,55.8363333333,39.2043333333,35.0559333333,15.1561333333,15.9988,13.6072,37.4721333333,16.8162666667
660.63,13.6127333333,55.8150666667,39.1852,35.0388,15.192,16.0170666667,13.6296666667,37.4468666667,16.8730666667
660.96,13.6512666667,55.6976,39.1376666667,35.0454,15.2471333333,16.0244,13.6904666667,37.3555333333,16.8462666667
661.29,13.5934666667,55.6963333333,39.058,35.0021333333,15.2049333333,16.03,13.783,37.3026,16.7499333333
661.62,13.6610666667,55.6152,39.0495333333,34.9558,15.2118666667,16.0487333333,13.8304,37.2283333334,16.7096666667
661.94,13.7154,55.5375333333,38.9599333333,34.9285333333,15.2159333333,16.0462666667,13.8550666667,37.1964666667,16.75
662.27,13.8254666667,55.5226,38.9903333333,34.9968666667,15.3076,16.1346,13.8723333333,37.2456666667,16.8344666667
662.60,13.8992,55.5535333333,38.9984666666,35.1238,15.4112666667,16.1855333333,13.9354,37.278,16.899
662.93,13.9812666667,55.3653333333,38.9954666667,35.1125333334,15.4703333333,16.2387333333,14.0072666667,37.2729333333,16.9601333333
663.26,13.9615333333,55.2890666667,39.0372666667,35.1570666667,15.5373333333,16.2678,14.0353333333,37.2109333333,16.9878666667
663.58,13.7421333333,55.1734666667,38.8554,35.0688666667,15.4356,16.0776666667,13.8595333333,37.0772666667,16.8442
663.91,13.7100666666,55.1311333333,38.8772666667,35.0340666667,15.4654,16.0564,13.8558666667,37.0628666667,16.8817333333
664.24,13.7322,55.1262,38.9242666667,35.0607333333,15.5184666667,16.0428,13.8914666666,37.138,16.9020666667
664.57,13.7358666667,55.3968,39.0628,35.2238666667,15.5846,16.1238666667,13.9527333333,37.3340666667,16.9990666667
664.89,13.6666666667,55.282,38.9886666667,35.1149333333,15.5124,16.0482,13.8038666667,37.2274,17.024
665.22,13.8138666667,55.6054666667,39.2578666667,35.4473333333,15.771,16.2312666667,13.9901333333,37.5226666667,17.2387333333
665.55,13.7527333333,55.7696,39.4242666667,35.4909333333,15.7579333333,16.2615333333,13.9257333333,37.6751333333,17.1942
665.87,13.7726666667,55.8698,39.5686,35.5719333333,15.7656,16.2578,13.9424,37.7279333333,17.2238
666.20,13.8616,55.8894,39.5856,35.6104666667,15.7921333333,16.3557333333,13.9726666667,37.8278666667,17.2191333333
666.53,13.8613333334,56.1396666667,39.6844666667,35.6697333333,15.7611333333,16.3962666667,13.9567333333,37.9212666667,17.2112666667
666.86,13.9183333333,56.2766666667,39.7438666667,35.6897333333,15.7887333333,16.413,13.8702,38.0214666667,17.2109333333
667.18,14.0577333333,56.1900666667,39.7488,35.7111333333,15.8317333333,16.5444666667,13.9545333333,38.0107333333,17.3068666667
667.51,14.0775333333,56.2178666667,39.7448,35.8094666666,15.826,16.5876666667,13.9834666667,38.1246,17.3028
667.84,14.032,56.4390666667,39.7766666667,35.8944666667,15.7333333333,16.6010666667,13.9148666667,38.187,17.2778
668.16,14.0090666667,56.1904666667,39.6626,35.6939333333,15.6218,16.5095333333,13.7998,38.1077333333,17.215
668.49,14.0595333333,56.2047333333,39.6967333333,35.7088666667,15.6751333333,16.5597333333,13.8935333333,38.1676,17.2139333333
668.82,13.9754,56.0178,39.5442,35.5112666666,15.5791333333,16.51,13.836,38.0514,17.1617333333
669.14,13.9739333333,55.8408,39.3765333333,35.4314,15.5485333333,16.4556,13.8397333333,37.9180666667,17.1566
669.47,13.8815333333,55.6913333333,39.2216666667,35.2916666667,15.4791333333,16.4212,13.8052666667,37.7943333333,17.0711333333
669.80,13.7486666667,55.7172666667,39.1138,35.1547333333,15.3507333333,16.2580666667,13.6894666666,37.706,16.9978
670.13,13.6956,55.6175333333,39.0416,35.0942666667,15.3588666666,16.1806666667,13.6456,37.6514666667,17.0286666667
670.45,13.7678,55.6756666666,39.1147333333,35.1406666667,15.4198,16.3234666667,13.7928666667,37.6838,17.1748666667
670.78,13.8877333333,55.8652666667,39.3296666667,35.2652,15.5759333333,16.4655333333,13.9578666667,37.8705333333,17.3315333333
671.10,13.8075333333,55.7760666667,39.2165333333,35.243,15.5258,16.4143333333,13.9234,37.7722,17.2468
671.43,13.8914,55.6056666667,39.2715333333,35.2074,15.6472666667,16.4726,14.0107333333,37.7166666666,17.3014666667
671.76,13.8893333333,55.7541333333,39.3494,35.3008666667,15.6784666667,16.4745333333,14.0655333333,37.7375333333,17.3320666667
672.08,13.7760666667,55.7573333333,39.2888,35.2776666667,15.5962666667,16.3618666666,13.9952,37.6232,17.2490666667
672.41,13.8139333333,55.7606,39.3211333333,35.3385333333,15.6168666667,16.3463333333,13.987,37.5586666667,17.2409333334
672.74,13.8900666667,55.8963333333,39.4758,35.4816,15.6860666667,16.4092,14.0442666667,37.68,17.3061333333
673.06,13.9378666666,56.0561333333,39.552,35.6583333333,15.7274666667,16.5018666667,14.1220666667,37.7818666667,17.336
673.39,14.0564,55.9922,39.5884666667,35.7033333333,15.8489333333,16.6729333333,14.2563333333,37.8311333333,17.4268
673.72,14.0438666667,56.0022666667,39.5954666667,35.8072666667,15.8102666667,16.7026,14.2574666667,37.859,17.3714666667
674.04,13.9558666667,55.96,39.5444666667,35.8387333333,15.7374,16.6075333333,14.1619333333,37.805,17.3128666667
674.37,13.7944666667,55.9327333333,39.438,35.7592666667,15.6426666667,16.4628666667,14.0548666667,37.6927333333,17.1907333333
674.69,13.8916,56.1148666667,39.598,35.7656,15.6632,16.5294666667,14.0636,37.7977333333,17.2786
675.02,13.9425333333,56.2108,39.6393333333,35.8185333333,15.6853333333,16.6127333334,14.1644666666,37.8838666666,17.3446
675.35,13.9933333334,56.1940666667,39.6768666667,35.8434666667,15.7525333333,16.7623333333,14.2394,37.9312,17.4222
675.67,14.0478666667,56.1568666667,39.7453333333,35.8358,15.7937333333,16.866,14.2657333333,37.9816,17.4691333333
676.00,13.9892666667,56.2057333333,39.7436,35.7864666667,15.7317333333,16.8574666667,14.231,38.0388,17.4794
676.32,13.921,56.2302,39.7710666667,35.671,15.6730666667,16.8188,14.2072666667,38.0147333333,17.4344
676.65,13.9666666667,56.1729333333,39.8456666667,35.6493333333,15.7642,16.7938666667,14.1768,37.9788666667,17.4624666667
676.97,14.0268,56.2656,39.9406666667,35.8508666667,15.8448,16.7962,14.2469333333,38.0767333333,17.5132666667
677.30,14.0232,56.3646666667,39.9434666667,35.7928666667,15.8566,16.8040666666,14.2656,38.0929333333,17.483
677.63,14.0733333333,56.3724666666,39.9099333333,35.7816666667,15.8984666666,16.8068,14.2702,38.1005333333,17.51
677.95,14.2328666667,56.3476666667,39.97,35.8869333333,16.0288666667,16.942,14.3362666667,38.1632666667,17.6502
678.28,14.4102,56.4328,40.1282666667,36.0312,16.2394,17.1286666667,14.5110666667,38.2374666667,17.8188666667
678.60,14.4184666667,56.4640666667,40.1762,36.0425333333,16.2932,17.1165333333,14.4645333333,38.2394666667,17.8131333333
678.93,14.2915333333,56.3944666667,40.0895333334,35.9456,16.1148,16.9263333333,14.2987333333,38.109,17.6628666667
679.25,14.3306,56.5473333333,40.1438,36.0815333333,16.1662666667,16.9082666667,14.2939333333,38.1927333333,17.7138
679.58,14.3576,56.5133333333,40.1662666667,36.0684666667,16.2336,16.9651333333,14.3049333333,38.225,17.7854
679.90,14.4922,56.5342666667,40.2189333333,36.2606,16.3872666667,17.0866666667,14.4108,38.2622666667,17.9276666667
680.23,14.3526,56.3506666667,40.0285333333,36.1091333333,16.2238666667,16.9758666667,14.2999333333,38.196,17.8330666667
680.55,14.3894666667,56.4333333333,40.1180666666,36.1386666667,16.2661333333,17.0154,14.3454,38.2371333333,17.8921333333
680.88,14.4460666667,56.3426,40.1376,36.1196666667,16.3247333333,17.0148,14.4123333333,38.1214666667,17.9965333333
681.20,14.5432,56.4,40.2332,36.2083333334,16.3905333333,17.1432,14.5448666667,38.2073333333,18.1024666666
681.53,14.5104666667,56.4124,40.1862,36.2122,16.3210666666,17.138,14.5656666667,38.2192666667,18.0752666667
681.85,14.332,56.2326666667,39.9982,36.1093333333,16.1522666666,16.9918666667,14.3775333333,38.0938,17.9394666667
682.18,14.285,56.1344666667,39.8892,36.0872666667,16.0772,16.9660666667,14.3094,38.0295333334,17.9278
682.50,14.3784,56.1052,39.8343333333,36.1072,16.1877333333,17.0678,14.3875333333,38.0303333333,17.9888666667
682.83,14.3339333333,55.9825333333,39.7186,36.0363333333,16.1328666667,17.0768666667,14.3290666667,37.9441333333,17.9119333333
683.15,14.3600666667,56.0241333333,39.7560666667,36.1473333333,16.1465333333,17.0893333333,14.3446666667,37.9098666667,17.8202666667
683.48,14.128,55.8994,39.579,35.9396666667,16.0018,16.9519333333,14.1694,37.8046666667,17.5992
683.80,14.1631333333,56.1209333333,39.7692,36.0858,16.0927333333,17.057,14.2704666667,37.912,17.6840666667
684.13,14.2022,56.2221333333,39.7810666667,36.1435333333,16.1293333333,17.1060666667,14.2969333333,37.9006666667,17.7184
684.45,14.1196,56.2745333333,39.8163333333,36.1738666667,16.0358,17.0950666667,14.2007333333,38.0164,17.6388666667
684.78,13.9178,56.1527333333,39.6920666667,36.0086,15.8740666667,16.858,13.9798,37.8639333333,17.4528666667
685.10,13.8348666666,56.1212,39.7067333333,35.9087333333,15.8853333333,16.7829333333,13.8601333333,37.7774,17.3386
685.43,13.8561333333,56.1577333333,39.7878666667,35.8994666667,15.8952666667,16.7728,13.8936666667,37.8196,17.3490666667
685.75,13.9178,56.3556,39.9514666667,36.0164,15.9624666667,16.8189333333,13.9890666667,37.9411333333,17.3547333333
686.08,13.9731333333,56.6366666667,40.2736666667,36.2650666667,16.107,16.9592666667,14.1365333333,38.2322,17.4878
686.40,14.1514,56.6220666667,40.4171333333,36.4037333334,16.2971333333,17.1546,14.4013333333,38.2801333333,17.7325333333
686.72,14.2405333333,56.6100666667,40.3672666667,36.4428666667,16.3462,17.2195333333,14.4958666667,38.3354666667,17.9292
687.05,14.3708,56.6432666667,40.3606,36.4694,16.3718,17.2819333333,14.5651333333,38.3684,18.0164
687.37,14.3960666666,56.4964666667,40.205,36.4184,16.3748666667,17.2716666667,14.5685333333,38.2574666667,18.0428
687.70,14.224,56.2843333333,40.0836,36.2733333333,16.2603333333,17.1803333333,14.4108,38.1981333333,17.9766
688.02,14.2648,56.3252666667,40.1036666667,36.2838666667,16.3416666666,17.2315333333,14.4219333333,38.2395333333,17.9996666667
688.34,14.3203333333,56.3227333333,40.1172,36.3971333333,16.3544666667,17.2854666667,14.489,38.2834,18.059
688.67,14.3148,56.2757333333,40.0230666667,36.3847333333,16.2756,17.2361333333,14.4602,38.2838,18.0096666667
688.99,14.2611333333,56.2594,39.948,36.3326,16.2471333333,17.1604,14.3895333333,38.2011333334,17.9384666667
689.32,14.2492,56.1043333333,39.7913333333,36.2416666667,16.2492666667,17.1160666667,14.3095333333,38.0978,17.9261333333
689.64,14.13,55.7724,39.5232666667,35.9834666667,16.1035333333,16.9022666667,14.0884,37.8435333333,17.765
689.96,13.8990666667,55.6452,39.3432,35.7258666667,15.8021333333,16.5770666667,13.7957333333,37.6675333333,17.4970666667
690.29,13.7838666667,55.5640666667,39.2714,35.5192,15.6502,16.4144666667,13.6782666667,37.4855333334,17.3141333333
690.61,13.6943333333,55.5841333333,39.3468,35.5353333333,15.5586,16.3144,13.6,37.4170666667,17.2180666667
690.94,13.7566,55.6820666667,39.4526666667,35.6159333333,15.5342,16.2730666666,13.6288,37.5201333333,17.2115333333
691.26,13.8194,55.595,39.4216666666,35.6189333333,15.4537333333,16.1973333333,13.6146666667,37.3167333333,17.1526666667
691.58,13.7917333333,55.5369333333,39.4230666667,35.6082666667,15.3506666667,16.1527333333,13.6586666667,37.3016,17.0947333333
691.91,13.8738666666,55.721,39.5672,35.5972,15.5100666667,16.2984666667,13.7562666667,37.4308,17.1807333333
692.23,14.0969333333,55.939,39.8066,35.7158,15.701,16.493,13.9853333333,37.5256666666,17.4018666667
692.55,14.3890666667,56.2360666667,40.0916,36.0342666667,15.9777333333,16.7652,14.3112,37.8321333333,17.6629333333
