wavelength,Back_TanPrem,Belly_TanPrem,Breast_TanPrem,Crissum_TanPrem,Crown_TanPrem,DorTail_TanPrem,Patch10_TanPrem,Patch11_TanPrem,Rump_TanPrem,Throat_TanPrem,WingTip_TanPrem
701.27,29.6444666667,33.4978666667,15.4544666667,27.7294666667,37.8777333333,10.0632,42.8454666667,9.14386666667,40.8532666666,16.4498666667,14.0220666667
701.59,29.6515333333,33.6029333333,15.5444,27.799,37.9526,10.1104666667,42.9380666667,9.15893333334,40.865,16.5563333333,14.0815333333
701.91,30.1621333333,34.0879333333,16.1143333333,28.3832666666,38.4771333334,10.5694,43.4443333333,9.74280000001,41.4386666667,17.0690666667,14.4574666667
702.24,30.1085333333,34.1754666667,16.0622666667,28.4560666667,38.5010666667,10.4862666667,43.3986666667,9.67853333333,41.5827333333,17.0604,14.4530666667
702.56,30.1756666667,34.1282666667,16.0277333333,28.6318,38.4887333333,10.5100666667,43.4524666667,9.68480000001,41.5912666667,17.0016,14.4468666667
702.88,30.4677333333,34.3134666667,16.3208,28.8872,38.6852666667,10.8118666667,43.546,10.019,41.9506666667,17.3090666667,14.7078666667
703.20,30.3208666667,34.216,16.1581333333,28.7822666667,38.4686666666,10.5633333333,43.4018,9.77159999999,41.8230666667,17.1865333333,14.5060666667
703.52,30.5333333333,34.3796,16.229,29.0073333333,38.5942,10.4623333333,43.6348,9.88253333334,42.1391333333,17.2318,14.4928666667
703.85,30.6862666667,34.5694,16.5026666667,29.213,38.8484666667,10.6774666667,43.8428666667,10.1980666667,42.4362666667,17.4865333333,14.746
704.17,31.1257333333,35.0944,17.0635333333,29.7933333333,39.2742666667,11.1981333333,44.3066,10.6714,42.8866666667,17.9386666667,15.3312
704.49,31.3737333333,35.4407333333,17.4382,30.2866,39.4312666667,11.5492,44.5256666667,11.1405333333,43.1046,18.289,15.7715333333
704.81,31.6087333333,35.5566666667,17.5266,30.3458666667,39.6416666667,11.6504,44.6394,11.2614,43.3272,18.4344666667,15.9102
705.13,31.8448,35.9184666667,17.9585333333,30.821,40.0138666667,12.0096666666,44.9126,11.7191333333,43.7039333333,18.8176666667,16.3178666667
705.45,31.6928666667,35.8026666667,17.7366666667,30.6127333333,39.7470666667,11.8847333333,44.7326,11.5007333333,43.4544,18.5592666667,16.3506
705.78,31.999,36.0676,18.0494666667,30.7850666667,39.9874666667,12.1445333333,44.9805333333,11.9161333333,43.5491333333,18.8708,16.6337333333
706.10,32.0966666666,36.1537333333,18.1378666667,30.8833333333,40.0859333333,12.3311333333,44.9906,12.0278666667,43.6024,19.0728666667,16.7588
706.42,32.0323333333,36.1748666667,18.165,30.8924666667,40.0360666667,12.2546,44.971,12.0118,43.4772666667,18.9604,16.6808
706.74,32.1514666667,36.4060666667,18.2420666667,31.1058,40.1721333333,12.3691333333,45.1358,12.1796,43.5768,19.0796,16.7974666667
707.06,32.0692,36.4072,18.1684666667,30.9999333333,40.1869333333,12.4556666667,45.0175333333,12.1112666666,43.3636666667,18.9464,16.8824666667
707.38,32.3048666666,36.5745333333,18.2677333333,31.2188666666,40.2232666667,12.6154666667,45.1389333333,12.1676,43.4503333333,19.0152666666,16.8632
707.70,31.8373333333,36.1025333333,17.6718,30.7652,39.7663333333,12.0709333333,44.647,11.6238666667,42.9484666666,18.4634666667,16.2973333333
708.03,31.7523333333,35.963,17.3891333333,30.5675333333,39.8606666667,11.7100666667,44.5458,11.3796666666,42.9568666667,18.1921333333,15.9537333334
708.35,31.6857333333,35.9402666667,17.3494,30.5956,39.7695333333,11.7154666667,44.5829333333,11.3806,42.8653333333,18.1266,15.9635333333
708.67,31.8954666667,35.9986666667,17.4552,30.7916666667,39.7698,11.9496666667,44.6691333333,11.5104666667,42.902,18.2807333333,16.1765333333
708.99,31.8132666667,35.9829333333,17.3659333333,30.7993333333,39.8045333333,12.0548,44.7680666667,11.5778666667,42.9356,18.2874666667,16.0906
709.31,31.8256,35.9650666667,17.3590666667,30.9228666667,39.7819333333,12.1065333333,44.8948,11.4448,43.0508,18.3278,16.0310666667
709.63,31.7526,35.9594,17.371,30.8598,39.7223333333,11.9951333333,44.8356666667,11.4259333333,42.9922666667,18.2986666667,15.9854
709.95,31.8316666667,35.8968,17.3773333333,30.9594,39.6951333333,12.0817333333,44.9147333333,11.5494666667,42.9866666667,18.4528666667,15.909
710.27,31.9402,35.9368,17.5596,31.0775333333,39.9094,12.1168666667,44.9816666667,11.6562,43.0402666667,18.5252666667,16.1105333333
710.59,31.6625333333,35.6102666667,17.2870666667,30.8835333333,39.5428666667,11.9242,44.6439333333,11.3166666667,42.7054666667,18.2765333334,15.7636666667
710.91,31.6078666667,35.6059333333,17.2100666667,30.8658666667,39.4918,11.8072,44.6548,11.1760666667,42.616,18.2520666667,15.7933333333
711.24,31.6310666667,35.619,17.2372666667,30.8504666667,39.4421333333,11.8599333333,44.6488666667,11.2632,42.5876,18.3171333333,15.8925333333
711.56,31.4722666667,35.4337333333,17.1356,30.7424666667,39.1704666667,11.841,44.5306,11.135,42.2860666667,18.2786666667,15.9524666667
711.88,31.3414666666,35.2716,17.0226666667,30.6934,39.0502666667,11.728,44.3834,10.9431333333,42.1465333333,18.2014,15.7487333333
712.20,31.2519333333,35.1294666667,16.7792666667,30.5412666667,38.9325333334,11.5130666667,44.3106,10.7264,42.0829333333,18.0514,15.5804
712.52,31.1474666667,34.8566666667,16.7398666667,30.4432666666,38.7943333333,11.2891333334,44.063,10.5477333333,41.8323333333,17.8572666667,15.4954666667
712.84,31.1952,34.7398,16.5986,30.3622,38.7487333333,11.2012666667,43.8745333334,10.489,41.7336,17.6557333333,15.452
713.16,31.1745333333,34.6941333333,16.4712666667,30.378,38.6165333333,11.1386666667,43.8476,10.4124666667,41.7696666667,17.5642,15.3364
713.48,31.1096,34.6874,16.3758,30.3614,38.625,10.9942,43.8101333333,10.2698666667,41.5938666667,17.4839333333,15.2976
713.80,30.7771333333,34.1634,15.8387333333,29.9798,38.0314666667,10.6364,43.4104,9.81386666666,41.1054,17.1372666666,14.8336
714.12,31.0214,34.2838666667,15.9934666667,30.1248,38.1812666667,10.7180666667,43.5732,9.94846666667,41.3046666667,17.3204666667,14.9906666667
714.44,30.8250666667,34.0451333333,15.7670666667,30.0089333333,37.9512666667,10.5474666667,43.4153333333,9.84326666667,41.1161333333,17.0903333333,14.7432
714.76,30.9412666667,34.0588,15.8236,30.0088666667,37.9625333333,10.5972666667,43.5417333333,9.86599999999,41.1036666667,17.0912666667,14.7288
715.08,30.9375333334,33.9746666666,15.7752666667,29.965,37.8043333333,10.666,43.3952666667,9.85753333333,40.9800666667,17.0791333333,14.5311333333
715.40,30.8922666667,33.9946666667,15.752,29.8306666667,37.754,10.6086666667,43.3722666667,9.7946,40.8682,17.0310666667,14.5282666667
715.72,30.825,33.9931333333,15.7725333333,29.8196,37.6795333333,10.6342,43.2596666667,9.81960000001,40.6748666667,16.9386,14.4948666667
716.04,31.2702666667,34.3201333333,16.0089333333,30.1394666667,37.984,11.0111333333,43.6637333333,10.2001333333,41.0414666667,17.3124,14.7446
716.36,31.2154,34.2497333334,16.0061333333,30.1456,37.8697333333,11.0898,43.7210666667,10.1456,40.9517333333,17.3056666667,14.7631333333
716.68,31.2684,34.2757333333,16.0953333333,30.2298,37.9801333333,11.1954,43.7446666667,10.1538,40.9083333333,17.3793333333,14.8920666667
717.00,31.3016666667,34.1694,16.0073333333,30.0615333333,37.8182666667,11.2241333333,43.5289333333,10.0836,40.9291333333,17.2078,14.8936666667
717.32,31.5916666667,34.3897333333,16.4048666667,30.2969333333,38.0664,11.5406,43.6958666667,10.3914,41.1956,17.3925333333,15.1756666667
717.64,31.5719333333,34.3423333333,16.3429333333,30.3042,38.0324,11.4310666667,43.7406666667,10.3499333333,41.1252,17.2507333333,15.1357333333
717.96,31.7083333333,34.3083333333,16.405,30.2566666667,38.0333333333,11.5666666667,43.6716666667,10.4316666667,41.1616666667,17.355,15.235
718.28,31.9090666667,34.3677333333,16.4538,30.4367333333,38.1806666666,11.5962,43.7052666667,10.5822666667,41.3080666667,17.4780666667,15.3817333333
718.60,32.1058,34.3673333333,16.3528,30.5091333333,38.3310666667,11.5432,43.9338666667,10.5442,41.5544666667,17.4904666667,15.4997333333
718.92,32.0908,34.2496,16.3458,30.5791333333,38.2696666667,11.6010666667,43.9000666667,10.6400666667,41.5366666667,17.4466666667,15.4508
719.24,32.1577333333,34.0876666667,16.1554,30.5813333333,38.2524,11.4329333333,43.9459333333,10.5186666667,41.5636,17.3087333333,15.2832666667
719.56,31.9506666667,33.9277333333,15.8314,30.4346666667,38.0964,11.1211333333,43.7508666667,10.1918666667,41.3506666667,17.0315333333,15.1090666667
719.88,32.0110666667,33.9628666667,15.7833333333,30.5076,38.0824666667,11.0418,43.6138,10.2614666667,41.3432666666,17.1036666667,15.0734666667
720.20,31.7114,33.4638666667,15.3251333333,30.1518,37.6948,10.6328,43.3255333333,9.83826666666,40.8878,16.5227333333,14.5601333333
720.52,31.7826,33.5911333333,15.3342,30.4660666667,37.9,10.7376666667,43.6129333333,9.87319999999,41.1343333333,16.5596666667,14.6896666667
720.84,31.7914666667,33.7572666667,15.2160666667,30.5742666667,38.091,10.6328666667,43.9338,9.86606666667,41.3572666667,16.5773333333,14.6217333333
721.16,31.8602666667,33.7552666667,15.2264666667,30.5203333333,38.1029333333,10.8482666667,44.0115333333,9.95293333334,41.3767333333,16.5704666667,14.6895333334
721.48,31.6608,33.5481333333,15.0118666667,30.4226666667,37.9866,10.6233333333,43.8533333333,9.74273333335,41.1348666667,16.3432666666,14.6356
721.79,31.2873333333,33.2376,14.6861333334,30.1487333333,37.6584,10.4132,43.661,9.29960000001,40.8034,15.9018,14.2054666667
722.11,31.2199333334,33.4086666666,14.662,30.3221333333,37.7003333333,10.454,43.7936666667,9.4266,40.7386666667,15.7961333333,14.1159333333
722.43,31.5128,33.4028666667,14.6922,30.335,37.8318666667,10.4636,43.9044,9.50906666665,40.8323333333,15.8197333333,14.2141333333
722.75,31.5067333333,33.2994,14.4883333333,30.1524666667,37.8130666667,10.5402666667,43.8949333333,9.4364,40.8243333333,15.8422666667,14.0876666667
723.07,31.5312666667,33.2106,14.5938,30.1754666667,37.701,10.6894666667,43.7161333333,9.50513333332,40.7106,15.9032,14.2069333333
723.39,31.8342666667,33.4337333333,14.8537333333,30.3204,38.1934666667,11.0014666667,44.2302666667,9.72013333333,41.1402666667,16.0515333333,14.4608666667
723.71,32.2207333333,33.7894,15.1640666667,30.569,38.5016666667,11.2978,44.4842,10.0468,41.4684666667,16.4429333334,14.8700666667
724.03,32.064,33.3696666666,14.9733333333,30.2726666667,38.2066,11.0181333333,44.3238,9.84446666667,41.1162,16.3302,14.4964
724.35,31.8617333333,33.0676666667,14.7410666667,30.0435333333,37.8820666667,10.8453333333,44.1297333333,9.65233333333,40.8421333333,16.0019333333,14.2519333333
724.67,31.7263333333,32.9433333333,14.544,30.0659333333,37.7003333333,10.6692666667,43.9237333333,9.53333333333,40.6778,15.8887333333,13.994
724.98,31.9626,33.1287333334,14.7319333333,30.3315333333,37.8360666667,10.9434,44.0956666667,9.81339999999,40.9913333333,16.0132,14.0879333333
725.30,31.6884,32.9992666667,14.5504666667,30.299,37.6423333333,10.8350666667,43.8344666667,9.76906666667,40.8766666667,15.9422,14.0014
725.62,31.6531333333,32.7383333333,14.6455333333,30.0924,37.5184,10.8558666667,43.5416,9.83593333333,40.6204666667,15.9956666667,14.0947333333
725.94,31.7082666667,33.0859333333,14.8815333333,30.5466,37.7056,11.1180666667,43.6262666667,10.0664,40.8976666667,16.2054,14.2664666667
726.26,31.6276,33.2096666667,14.9856,30.7912,37.5464,11.1845333333,43.6732,10.1049333333,40.9291333333,16.1640666666,14.4808
726.58,31.5238,33.1935333333,14.7458666667,30.7278666667,37.4666,10.9542,43.7404666667,10.0000666667,40.8779333333,15.9694666667,14.1497333333
726.90,31.6469333333,33.2076666667,14.8536,30.8624666667,37.3913333334,11.0083333333,43.6810666667,10.1734,40.7417333333,16.0149333333,14.0853333333
727.21,31.3721333333,32.987,14.6723333333,30.7116666667,37.173,10.907,43.6041333333,10.0955333333,40.6362,15.8822666667,13.9515333333
727.53,31.57,33.3335333333,14.7901333333,31.0388666667,37.4612,11.1030666667,43.8633333334,10.2596666667,40.8616,15.9583333333,14.1748
727.85,31.7816666667,33.5593333334,15.0199333333,31.3514,37.6506666667,11.4246,43.998,10.4147333333,41.1309333333,16.27,14.6112
728.17,31.964,33.7088,15.2518666667,31.5314,37.8898,11.6004666667,44.3706666667,10.5552666667,41.6064666667,16.4473333333,14.8507333333
728.49,31.9484666667,33.6710666667,15.1602666666,31.3789333333,37.9650666667,11.3926,44.4274,10.4145333333,41.4928,16.4309333333,14.7535333333
728.80,32.2851333333,33.8632666667,15.3906666667,31.7004,38.4412666667,11.6456666666,44.7698,10.6328,41.8558666667,16.6460666667,15.0426
729.12,32.351,34.0115333333,15.4483333334,31.922,38.5166,11.6569333333,44.9218666667,10.5926666667,42.0897333333,16.731,15.0389333333
729.44,32.2618666667,33.8660666667,15.2956,31.6491333333,38.2478,11.6162,44.9084666667,10.4726666667,41.9078,16.6239333333,14.9728
729.76,32.3037333333,33.8305333334,15.2422666667,31.6194666667,38.5162666667,11.3035333333,44.8865333333,10.4592,41.9577333333,16.4298666667,14.8346
730.08,32.2507333333,33.7007333333,15.3042,31.6464,38.4820666667,11.2478666666,44.9388,10.3264666667,42.0582666667,16.3498,14.9406666667
730.39,31.7793333333,33.3004666667,14.893,31.2646,38.0512,10.9105333333,44.5765333333,9.96213333333,41.6836,15.9052,14.6956666667
730.71,31.985,33.4680666667,15.065,31.459,38.2759333333,11.0084,44.7117333333,10.1724666667,41.9088,16.057,14.8222666667
731.03,32.3382,33.5414666667,15.4326666667,31.6121333333,38.3458666667,11.2664666667,44.7526,10.5101333333,42.2121333333,16.403,15.1499333333
731.35,32.2849333333,33.5398666667,15.405,31.6748666667,38.4582,11.2748,44.7958,10.5978,42.3031333333,16.2258666667,14.9879333333
731.67,32.3687333333,33.675,15.5131333333,31.8106,38.5588666667,11.3965333333,44.819,10.8875333333,42.3317333333,16.3959333334,15.2054666667
731.98,32.3798666667,33.6828,15.5669333333,32.0076666667,38.6113333333,11.5954666667,44.8242666667,11.0162666667,42.5546666666,16.3513333333,15.3142666666
732.30,32.6458666667,34.0341333333,15.9432,32.3011333333,38.7916666667,11.8238666667,45.0492666667,11.4488,42.7916666667,16.6760666667,15.6061333333
732.62,32.7823333333,34.1114,16.1384666667,32.5133333333,39.0196666667,12.0231333333,45.2231333333,11.6418666667,43.0186,16.8496666667,15.8619333333
732.94,32.8169333333,34.1676666667,16.2178,32.6358666667,39.3526,12.0829333333,45.3698666667,11.7533333333,43.1946,17.0404,15.9478666667
733.25,32.9392666667,34.1506666667,16.4735333333,32.741,39.2192666667,12.4583333333,45.3264666667,12.0412,43.1534666667,17.385,16.231
733.57,33.1252666667,34.4670666667,16.8028,32.9852,39.438,12.7770666667,45.4551333333,12.4309333334,43.4928666667,17.6876666667,16.6063333333
733.89,33.3884666667,34.8186,17.2130666667,33.2622666667,39.7337333333,13.075,45.7158666667,12.8204,43.9939333333,18.1124,17.0
734.21,33.3592,34.7713333333,17.3776,33.3214,39.7782,13.0898,45.7039333333,13.0058,43.9604,18.0926666667,17.1558666667
734.52,33.1128,34.7180666667,17.1424666667,33.2780666667,39.8161333333,12.9595333333,45.8068,12.8819333333,43.8705333333,17.8983333333,17.1158666667
734.84,33.1373333333,34.5904,17.0419333333,33.1708,39.7039333333,12.6703333334,45.6222666667,12.7538,43.7378,17.8506,17.0524
735.16,33.2629333333,34.6666666667,17.1776,33.3824,39.8677333333,12.7978666667,45.7045333333,12.8618666667,43.9317333333,18.0330666667,17.2949333333
735.48,33.6611333333,35.1677333334,17.7315333333,33.8522,40.2584666667,13.2965333333,46.2193333333,13.3854666667,44.2158666667,18.5498,17.8116
735.79,33.5840666667,35.1481333333,17.7615333333,33.6682,40.182,13.1692,46.1408,13.422,44.1352,18.3826666667,17.7238
736.11,33.8366,35.5073333333,17.9705333334,33.9971333333,40.4650666667,13.3785333333,46.3574,13.7532,44.4249333333,18.4715333333,17.8937333333
736.43,33.9195333333,35.5791333333,17.9104,34.1542,40.5931333333,13.1196,46.485,13.7332666667,44.6322666667,18.3194666667,17.8896666667
736.74,33.8059333333,35.7318666667,17.8753333333,34.1710666667,40.613,12.9122666667,46.6105333333,13.5791333333,44.8017333333,18.1397333333,17.735
737.06,33.5212,35.3434,17.5860666667,33.9790666667,40.3616666667,12.7298,46.3191333333,13.3262666667,44.4452666667,17.9876,17.2854
737.38,33.2266666667,34.9834666667,17.0270666667,33.7315333333,40.0379333333,12.238,46.0882666667,12.852,44.0706666667,17.5416,16.7828
737.69,33.362,35.3402666667,17.1055333333,33.9674,40.2054666667,12.5893333333,46.2888,12.8478,44.2985333333,17.8208666667,16.919
738.01,33.2062666667,35.2342666667,16.9819333333,33.9781333333,40.0503333333,12.36,46.0194666667,12.7076,44.1783333333,17.6867333333,16.5983333333
738.33,33.1912666667,35.3702,16.9519333334,34.0628666667,39.9807333333,12.4569333333,46.1248,12.7098,44.2542666667,17.8041333333,16.5835333333
738.64,33.2488666667,35.451,17.1009333333,34.0207333333,40.0698666667,12.4458,46.1288,12.7834,44.1412666667,17.7084,16.3362666667
738.96,33.1247333333,35.1478666667,16.9262,33.8210666667,39.7937333333,12.0572666667,45.9484,12.5206666667,43.9712666667,17.5692,16.1304666667
739.28,32.9966,35.0201333333,16.8192,33.8946666667,39.7925333333,11.9199333333,46.0392666667,12.1323333333,43.8398666667,17.5321333333,16.121
739.59,33.0280666667,35.1044666667,16.9634666667,33.9124,39.8045333333,12.0386,46.1463333333,12.1754666667,43.9576,17.8160666667,16.3162
739.91,33.0612666667,35.0514666667,17.1396666666,33.8236,39.5612,12.1224666667,46.0123333333,12.2696666667,43.75,17.8676666667,16.343
740.23,33.1079333333,34.9851333333,17.0926,33.8162,39.6186666667,12.1916,46.0772666667,12.3105333333,43.898,17.9544666667,16.2530666667
740.54,33.7852666667,35.7086,17.4554,34.2850666667,40.3736666667,12.4398,46.7803333333,12.735,44.5185333333,18.3819333333,16.7486666667
740.86,33.9742,35.9888,17.9674666667,34.9239333333,40.8093333333,12.8557333333,47.1187333333,13.1903333333,44.9993333333,18.8024,17.2833333334
741.18,34.1917333333,36.0221333333,18.0252,35.1096666667,40.807,12.8564,47.1978666667,13.4417333333,45.1172666667,19.0024,17.4167333333
741.49,34.4029333333,36.2512,18.2408666667,35.1290666667,41.0224666667,13.0371333333,47.385,13.6243333333,45.4056666667,19.1244,17.4963333333
741.81,34.7151333333,36.614,18.9556,35.3824666667,41.4161333333,13.4518666667,47.7056,14.23,45.6249333333,19.5780666667,17.8612666666
742.12,34.5460666667,36.3488666667,18.6935333333,35.4098666667,41.2850666667,13.3144666667,47.7479333333,13.9958666667,45.6498666667,19.493,17.8297333333
742.44,34.7333333333,36.7520666667,19.0340666667,35.7590666666,41.8721333333,13.5367333333,47.9365333333,14.3211333333,46.0913333333,19.8644666667,18.0328
742.76,34.6051333333,36.6282,18.7226,35.6276666667,41.6475333333,13.3360666667,47.6918666666,14.3996,46.0608666667,19.8574666667,17.8919333333
743.07,34.5550666667,36.4130666667,18.3242,35.5192,41.5329333333,12.8625333333,47.6194666667,14.1852,46.1762,19.6104666667,17.4723333333
743.39,35.1108666667,37.0179333333,18.8715333333,36.1378666667,42.0454666667,13.5056,48.1704666667,14.6902,47.0024666667,20.3273333333,18.1746666667
743.70,35.281,37.2003333333,19.2328666667,36.4642,42.3495333333,13.7268666667,48.2404666667,14.964,46.93,20.5802666667,18.5760666667
744.02,35.3990666667,37.3794666667,19.6328666667,36.6964666667,42.3645333333,14.0618,48.2115333333,15.3535333333,47.1048,20.8023333333,18.9016
744.34,35.8471333333,37.9478666667,19.9312666667,36.7726666667,42.6282666667,14.3478,48.4063333333,15.5602666667,47.4318666667,21.0376666667,19.1372666667
744.65,36.0011333333,38.1082,20.0871333333,36.9951333333,42.88,14.3649333334,48.5643333333,15.4170666667,47.707,20.9356666667,18.9916666667
744.97,36.3554,38.5882666667,20.488,37.5857333333,43.2267333333,14.7216,48.9551333333,15.689,48.198,21.4526,19.5732666667
745.28,36.5125333333,38.6416666667,20.4626,37.8054,43.6596666666,14.5761333333,49.2378666667,15.5428,48.3897333333,21.4473333333,19.5936666667
745.60,36.7908666667,39.1678666667,20.7962666667,38.0512,43.9994,14.7163333333,49.4806,15.6234666667,48.5795333333,21.7332666667,19.7604666667
745.91,36.9891333333,39.1332666667,20.8126666667,38.0808,43.5806666667,14.9438,49.6056,15.6244,48.577,21.7903333333,19.7961333333
746.23,37.1024666667,39.1432666667,21.13,38.3318,43.7150666667,15.2840666667,49.7324,15.6777333333,48.6834,21.8575333333,19.955
746.55,36.7758666667,39.003,21.1584,38.1141333333,43.4754666667,15.2493333333,49.5346,15.4109333333,48.3191333333,21.7452666666,19.9220666667
746.86,36.3865333333,38.6068666667,20.7640666667,38.0404666667,43.2509333333,14.9635333333,49.2974,15.0832,47.8622,21.2704,19.4696
747.18,36.9384,39.1213333333,20.9268666667,38.427,43.7288666667,15.1993333334,49.9275333333,15.3170666667,48.4118,21.5940666667,19.7192666667
747.49,36.5522666667,38.6011333333,20.4453333333,38.1616666667,43.5832,14.6992,49.6028,14.7141333333,47.8249333333,21.3628,19.4494666667
747.81,36.5992666667,38.4134,20.4319333333,38.1286,43.5956666667,14.6978,49.5456,14.7908,47.8333333333,21.4544,19.3852666667
748.12,36.5340666667,38.4384666667,20.3664666667,37.8215333333,43.4928,14.719,49.5634,14.8741333333,47.4386,21.5288,19.5379333333
748.44,36.4570666667,38.178,20.2436666667,37.6518666667,43.3496666667,14.6054,49.5376666667,14.6737333333,47.1482,21.3374666667,19.4738666667
748.75,36.6255333333,38.2232666667,20.2555333333,37.8061333333,43.2482,15.0689333333,49.5389333333,15.0484,47.2864666667,21.6593333333,19.6622666667
749.07,36.4165333333,37.8294666667,19.8771333333,37.4639333333,42.9983333333,14.7258,49.2232666667,14.7520666667,47.0908,21.3574,19.3652666667
749.38,36.3710666667,37.7466,19.7218,37.41,43.2044,14.5742666667,49.318,14.5801333333,46.9504666667,21.1882,19.3737333333
749.70,36.9512666667,38.2492666667,20.3223333333,37.9268666667,43.6876666667,15.2031333334,49.7444666667,15.238,47.2474,21.8989333333,20.1132
750.01,37.1338,38.3128,20.1371333333,37.9744,43.8266666667,15.216,49.8686666666,15.2890666667,47.2738666667,21.7804666667,20.0816
750.33,37.2232666666,38.4042,20.0994666666,37.8108666667,43.9807333333,15.1629333333,49.7296666667,15.0256,47.1226,21.622,20.0145333333
750.64,36.9922,38.0170666667,19.8685333333,37.5266666667,43.5362666667,14.8955333333,49.3004666667,14.6942666667,46.6814666667,21.244,19.7138
750.96,37.2402,38.2732666667,19.8448666667,37.6149333333,43.5088666667,14.9693333333,49.444,14.7235333333,46.8422,21.1677333333,19.7249333333
751.27,37.019,37.9219333333,19.5557333333,37.3901333333,43.2411333333,14.7332,49.1976666667,14.3942,46.3335333333,20.8944,19.4272
751.59,37.4225333333,38.2322,20.0408,38.0486666667,43.7047333333,15.2294,49.4393333333,14.8507333333,46.9754666667,21.2377333333,19.8485333333
751.90,37.1481333333,37.8669333333,19.8332666667,37.5852,43.1364666667,15.0667333333,48.7824,14.8282,46.5574,20.8825333333,19.5142
752.22,37.3632,38.1088,20.1296666667,37.985,43.3304666667,15.1698666667,48.9492666667,14.8791333333,46.7558666667,20.95,19.8272666667
752.53,37.1548,37.7899333333,20.0994666667,37.841,43.0098666667,15.461,48.661,15.0724,46.2979333333,20.8992,19.9687333333
752.85,36.4775333334,37.1750666667,19.4972,37.1554,42.2458666667,14.9124,47.8306,14.5706666667,45.5340666667,20.3813333333,19.4068
753.16,36.1710666667,36.6495333333,18.8700666667,36.5081333333,41.7786666667,14.4207333333,47.4340666667,13.9932666667,45.1061333333,19.6800666667,18.7114
753.47,35.8573333334,36.3668,18.5964666667,36.2224,41.5280666667,14.253,47.0486,13.5116,44.7000666667,19.3408,18.4861333333
753.79,35.8848,36.1728,18.6734666667,36.4042,41.2334,14.4058666667,47.1859333333,13.7849333333,44.7501333333,19.6190666667,18.648
754.10,35.465,35.9122,18.2278,36.1924666667,40.9086666667,14.0467333333,46.9694666667,13.4267333333,44.4672,19.1308666667,18.3553333333
754.42,35.3504,35.8054,18.2404666667,36.0085333333,40.9498666667,13.9542666667,47.1586666667,13.2704,44.5664666667,19.0158,18.2918
754.73,35.2348,35.7146,17.9568666667,35.9022666667,40.7339333333,13.7985333333,47.1232666667,13.0327333333,44.3780666667,18.8036666667,17.931
755.05,34.8718,35.1854666667,17.307,35.3493333333,40.1962666667,13.0812666667,46.8278666667,12.4366666667,43.8154,18.2623333333,17.2806
755.36,35.0877333333,35.5536,17.4651333333,35.6604,40.7122,13.2798,47.1860666667,12.6803333333,43.933,18.5485333333,17.3762
755.67,34.3892,34.8738,16.4319333333,34.6762666667,39.9462666666,12.466,46.3736,11.6942666667,42.9638666667,17.7179333333,16.414
755.99,34.6473333333,35.2381333333,16.5762666667,34.8402,40.0512666667,12.375,46.6243333333,11.7330666667,43.3183333333,17.8211333333,16.5762
756.30,35.4729333333,35.8292,16.9190666667,35.6339333333,40.7554666667,12.6118,47.4996,11.7232666667,44.2978,18.0214,16.7611333333
756.62,35.6140666667,36.3723333333,17.3371333333,36.0857333333,40.9832666667,13.0466666666,47.696,12.1960666667,44.6692666666,18.5667333333,17.34
756.93,35.9506666667,36.3818666667,17.4597333333,36.1940666667,41.0008,13.1208666667,47.9290666667,12.2618,44.6867333333,18.6666666667,17.475
757.24,35.8148666667,36.3877333333,17.3958666667,35.9741333333,40.8120666667,12.9196666667,47.6807333333,12.2763333333,44.5466666667,18.5418,17.5827333333
757.56,36.0169333333,36.4997333333,17.6958,35.7802,40.9714666667,13.4427333333,47.6047333333,12.5956666667,44.6175333333,19.1105333333,17.8598666667
757.87,35.8188,36.2179333333,17.3855333333,35.5456,40.3751333333,13.6906,47.1318,12.3908666667,44.2172666667,18.8954,17.6617333333
758.18,36.2513333333,36.5164666667,17.9842666667,36.0190666667,40.6222666667,14.3546,47.4736666667,12.7616666667,44.7611333333,19.2378,18.5498666667
758.50,36.1160666667,36.2750666667,17.7620666667,35.7420666667,40.2856666667,14.3255333333,47.1436,12.3351333333,44.4257333334,19.1696,18.6071333333
758.81,36.4760666667,36.4172,17.949,35.9419333333,40.3492,14.8238666667,47.5558,12.3854666667,44.7653333333,19.4102,19.1813333333
759.13,36.5809333333,36.3652,18.0643333333,35.9486,40.2572,14.6720666667,47.9076666667,12.172,45.0148,19.2641333333,19.2878
759.44,36.4034666667,36.1787333333,17.6989333333,35.7230666667,40.0118666667,14.4690666667,47.7106666667,11.7835333333,44.5609333333,19.0328666667,18.9825333333
759.75,35.6178,35.5536,17.0366,34.9452,39.4207333333,13.9536,47.1846,11.467,43.7764666667,18.4904666667,18.5490666667
760.07,35.6939333333,35.4657333333,16.8729333333,34.6320666667,39.2657333333,13.8072666667,47.1434666667,11.0603333333,43.6157333333,18.2536666667,18.2799333333
760.38,36.0956666667,35.9826666667,17.3014666667,34.8608,39.6869333333,14.4087333333,47.4522666667,11.6203333333,44.1159333333,18.6551333333,18.8201333333
760.69,35.8816,35.6658666667,16.9713333333,34.337,39.4191333333,14.1212666667,47.3222666667,11.047,43.5662666667,18.2198,18.3232
761.01,35.9530666667,35.5223333333,16.6294666667,34.5004666667,39.3436,13.8698666667,47.637,10.6021333333,43.7444,17.8082,18.0622
761.32,36.0894,35.5481333333,16.775,34.6878666667,39.4643333333,13.8440666667,47.7463333333,10.594,43.9410666667,17.8463333333,17.9712
