wavelength,Back_SalMamf,Belly_SalMamf,Breast_SalMamf,Crissum_SalMamf,Crown_SalMamf,DorTail_SalMamf,Patch10_SalMamf,Patch11_SalMamf,Patch12_SalMamf,Rump_SalMamf,Throat_SalMamf,WingTip_SalMamf
387.39,6.01186666667,17.0730666667,8.9572,6.92273333333,4.98906666667,4.567,6.65833333333,4.01106666667,28.0046,5.25766666667,10.0787333333,6.82226666667
387.75,6.01093333333,17.17,9.00026666667,6.9302,4.9762,4.57526666667,6.7086,4.01953333334,28.1432666667,5.26444444445,10.1588666667,6.8528
388.11,5.94139999999,17.1389333333,8.97853333333,6.87773333333,4.9278,4.52106666667,6.68593333333,3.98473333333,28.1239333333,5.21302222222,10.1105333333,6.78106666667
388.47,5.9254,17.223,8.99286666667,6.881,4.91933333333,4.52783333333,6.7104,3.9942,28.2234,5.20586666667,10.1341333333,6.77093333333
388.83,5.9148,17.2840666667,9.04639999999,6.8822,4.90873333333,4.5161,6.7332,4.00513333333,28.2714,5.20754074074,10.1752666667,6.79586666667
389.19,5.8854,17.3112666667,9.04206666667,6.8614,4.89466666667,4.4724,6.71486666667,3.98453333334,28.3394,5.1812,10.1972666667,6.77966666667
389.55,5.89200000001,17.3755333333,9.05973333334,6.8534,4.9002,4.45436666667,6.69746666667,3.9656,28.4588666667,5.16988888889,10.2298,6.78126666667
389.91,5.86813333333,17.4236666667,9.07206666667,6.8698,4.8798,4.48,6.7152,3.959,28.4858,5.16137037037,10.2376666667,6.81046666667
390.27,5.80173333333,17.438,9.07026666666,6.827,4.84406666667,4.43496666667,6.68,3.92486666667,28.5062,5.12270370371,10.2204,6.78706666667
390.63,5.78060000001,17.4418,9.0876,6.803,4.82426666667,4.4033,6.6342,3.9002,28.5603333333,5.07508888889,10.2222,6.75133333333
391.00,5.7442,17.475,9.079,6.7694,4.7876,4.3587,6.61946666667,3.8758,28.5751333333,5.04219259259,10.1744666667,6.7324
391.36,5.76780000001,17.5274666667,9.142,6.79546666667,4.81833333333,4.34913333333,6.65806666667,3.9002,28.6599333333,5.03931111111,10.1884,6.75493333334
391.72,5.73599999999,17.525,9.10693333333,6.7698,4.77926666667,4.2935,6.6328,3.87626666667,28.6886666667,5.00394074074,10.1738,6.72773333333
392.08,5.69980000001,17.5435333333,9.08006666667,6.73546666667,4.7454,4.25486666667,6.58833333334,3.8396,28.7502666666,4.97685925926,10.1972,6.70933333333
392.44,5.67033333334,17.5204,9.08533333334,6.71453333333,4.71966666667,4.21283333333,6.56866666667,3.8134,28.7729333333,4.95362962963,10.1975333333,6.69866666667
392.80,5.65839999999,17.5262666667,9.07166666666,6.7196,4.69446666667,4.1957,6.53226666667,3.78906666667,28.8044,4.92582222222,10.183,6.6604
393.16,5.70413333333,17.6026,9.14120000001,6.78033333333,4.7238,4.23876666667,6.59726666667,3.8604,28.8692,4.96073333333,10.2426666667,6.71986666667
393.52,5.76546666666,17.65,9.23113333334,6.86246666667,4.77193333333,4.29123333333,6.6832,3.94113333333,28.9314666667,5.00599259259,10.3291333333,6.7658
393.88,5.80806666666,17.7513333333,9.321,6.9158,4.82626666667,4.32233333333,6.71566666667,4.00413333333,29.0325333333,5.04521481481,10.4126,6.81046666667
394.24,5.80126666667,17.8064666667,9.33660000001,6.93153333333,4.8188,4.3141,6.7236,4.01686666667,29.0756666667,5.03068148148,10.4262666667,6.80626666667
394.60,5.81673333333,17.8341333333,9.372,6.96553333333,4.82893333333,4.31866666667,6.76446666667,4.0646,29.1170666667,5.05535555555,10.4762666667,6.81773333333
394.96,5.8072,17.8495333333,9.37453333333,6.98133333333,4.80793333333,4.2968,6.77106666667,4.07013333333,29.1424666667,5.02745925926,10.5282666667,6.8232
395.32,5.76760000001,17.8595333333,9.356,6.983,4.7498,4.26456666667,6.73853333333,4.0526,29.1568666667,5.01188148148,10.5504,6.768
395.68,5.76713333333,17.9142666667,9.40226666667,7.005,4.7508,4.25796666667,6.72746666667,4.0496,29.1929333333,5.01302222222,10.5677333333,6.76686666666
396.04,5.83439999999,18.0196,9.49973333333,7.08226666667,4.80513333333,4.32053333334,6.79993333333,4.12166666667,29.3262666667,5.06004444445,10.6548,6.83166666667
396.40,5.881,18.102,9.56573333333,7.14473333333,4.82846666667,4.3538,6.8404,4.15353333333,29.4221333333,5.06271111111,10.7150666667,6.87373333333
396.76,5.89093333333,18.1596666667,9.60020000001,7.163,4.83286666666,4.33926666667,6.87093333333,4.15166666667,29.5032,5.05743703704,10.7654,6.88566666667
397.12,5.83033333333,18.1490666667,9.57026666667,7.11386666667,4.78006666667,4.2587,6.81486666667,4.06726666667,29.5343333333,4.98108148148,10.7320666667,6.8346
397.48,5.77433333333,18.1652,9.5256,7.06506666666,4.73893333333,4.20553333333,6.79146666667,4.02053333333,29.545,4.93800740741,10.7143333333,6.80653333333
397.84,5.77220000001,18.199,9.5536,7.0534,4.70593333333,4.1865,6.80953333333,4.00253333333,29.634,4.93077777778,10.7346,6.7598
398.20,5.77720000001,18.2298,9.57706666665,7.06066666667,4.67533333333,4.1825,6.84766666667,4.00526666667,29.6888,4.93113333333,10.7444666667,6.7712
398.56,5.77940000001,18.3349333333,9.61673333333,7.0872,4.67513333334,4.19586666667,6.8846,4.00493333333,29.7955333334,4.9374,10.7956666667,6.79
398.92,5.82646666666,18.4013333333,9.69753333332,7.1244,4.70653333334,4.23496666667,6.938,4.04553333333,29.9156,4.99440740741,10.8716,6.83753333333
399.28,5.82033333333,18.4141333333,9.72206666667,7.1292,4.68986666667,4.2311,6.96213333334,4.0378,29.9526,4.97784444445,10.9052666667,6.8324
399.64,5.80526666667,18.3967333333,9.72426666668,7.11033333333,4.658,4.21083333334,6.9702,4.04193333333,29.9908666667,4.94342962963,10.9008,6.81726666667
400.00,5.76193333333,18.427,9.71339999999,7.08686666667,4.5986,4.15373333333,6.95853333333,4.00346666667,30.0123333333,4.89454074074,10.856,6.79433333333
400.36,5.70893333333,18.4066,9.67853333334,7.03,4.528,4.09336666667,6.92113333333,3.96446666667,30.0206666667,4.84850370371,10.8327333333,6.73146666667
400.72,5.69513333333,18.4155333333,9.68706666668,7.01526666667,4.5032,4.1051,6.9052,3.97913333333,30.056,4.84742962963,10.8612,6.74386666667
401.08,5.71160000001,18.4863333333,9.71713333333,7.03553333333,4.50266666667,4.13213333333,6.9142,4.00286666667,30.1362666667,4.86129629629,10.8971333333,6.7442
401.44,5.70633333333,18.5398666667,9.74480000001,7.03746666667,4.47933333333,4.11496666667,6.90293333333,4.007,30.1871333333,4.84657777778,10.9045333333,6.72213333333
401.80,5.6596,18.5446666667,9.72666666667,7.029,4.4368,4.0719,6.8738,3.97453333333,30.1978666667,4.82135555555,10.9292,6.72466666667
402.16,5.66640000001,18.6166666667,9.77606666667,7.04266666667,4.45586666667,4.07256666667,6.87646666667,3.98806666667,30.2506,4.83109629629,10.9847333333,6.7264
402.52,5.66700000001,18.6496666666,9.79553333333,7.03966666667,4.46033333333,4.0631,6.8594,3.98466666667,30.2987333333,4.81544444445,11.0076666667,6.7222
402.88,5.66959999999,18.712,9.83886666668,7.06013333333,4.47373333333,4.07,6.86853333333,3.99606666667,30.3758666667,4.80635555555,11.0441333333,6.73686666666
403.24,5.70493333334,18.7935333333,9.8738,7.0792,4.49093333333,4.09543333333,6.87486666667,3.99553333333,30.4924,4.80883703704,11.0934666667,6.7612
403.60,5.70086666666,18.8515333333,9.89146666666,7.10133333333,4.5036,4.10106666667,6.8836,3.99733333333,30.5269333333,4.82498518519,11.1440666667,6.7726
403.95,5.77133333333,18.9432,9.98606666667,7.1644,4.55313333333,4.1649,6.95506666667,4.05053333333,30.6236666667,4.87425185185,11.2503333333,6.84566666667
404.31,5.81619999999,19.0114,10.0461333333,7.2116,4.59026666667,4.2065,6.99146666667,4.10033333333,30.6679333333,4.90863703704,11.3066666667,6.86926666667
404.67,5.82499999999,19.0240666667,10.0657333333,7.232,4.59513333333,4.1912,7.01126666667,4.09966666667,30.6803333333,4.90027407407,11.3294,6.85893333333
405.03,5.85293333334,19.0586666667,10.1054,7.24873333333,4.61046666666,4.20806666667,7.04526666666,4.11626666667,30.737,4.89761481481,11.3653333333,6.874
405.39,5.86206666667,19.0698,10.1154666667,7.25973333333,4.6,4.21243333333,7.04986666667,4.10313333333,30.7824,4.88455555555,11.3946,6.88566666667
405.75,5.8582,19.1096,10.1203333333,7.27113333333,4.59273333333,4.2162,7.0366,4.1034,30.811,4.86175555555,11.3766666667,6.87893333333
406.11,5.89299999999,19.1319333333,10.1508666667,7.3014,4.63793333333,4.25633333333,7.06993333333,4.1316,30.8716,4.88401481481,11.4239333333,6.88786666667
406.47,5.91866666666,19.1762,10.2004,7.3468,4.66386666667,4.27726666667,7.13433333333,4.15266666667,30.9402,4.90495555555,11.4791333333,6.9208
406.83,5.88986666667,19.1778,10.1808,7.33826666667,4.633,4.24446666667,7.10866666667,4.113,30.9764,4.8758,11.4444,6.8678
407.19,5.84479999999,19.1664,10.1669333333,7.31953333333,4.60693333333,4.21386666667,7.09593333333,4.09213333333,30.9582,4.85945925926,11.4262666667,6.82393333333
407.55,5.82660000001,19.1864,10.1596,7.3076,4.56346666667,4.20543333333,7.09033333333,4.06446666667,31.0158,4.82758518519,11.4052,6.7926
407.90,5.7682,19.1508666666,10.1307333333,7.27893333333,4.51726666667,4.14883333333,7.01713333333,4.0172,30.985,4.77813333333,11.381,6.7328
408.26,5.7224,19.1854,10.1099333333,7.2506,4.4936,4.1166,6.989,3.961,31.0429333333,4.72755555555,11.3737333333,6.69733333333
408.62,5.68226666667,19.2103333333,10.1215333333,7.23026666667,4.47546666667,4.08456666667,6.95926666667,3.91466666667,31.0637333333,4.69717037037,11.354,6.67846666667
408.98,5.66833333334,19.2518666667,10.147,7.25373333333,4.4576,4.0691,6.96033333333,3.90873333333,31.1310666667,4.70366666667,11.3838666667,6.6908
409.34,5.69560000001,19.3091333333,10.2054666667,7.3006,4.4972,4.09293333333,6.99866666667,3.94613333333,31.1848666667,4.73517037037,11.4482,6.70593333334
409.70,5.71659999999,19.3433333333,10.2373333333,7.30493333333,4.50686666667,4.09293333333,7.02393333333,3.9704,31.2518,4.73964444445,11.4971333333,6.69953333333
410.06,5.68546666667,19.3618,10.2373333333,7.2904,4.46713333333,4.05953333333,6.99413333333,3.94493333333,31.2717333334,4.71459259259,11.5050666667,6.6936
410.42,5.66006666667,19.3981333333,10.2229333333,7.26273333333,4.4138,4.02563333333,6.94826666666,3.92113333333,31.3247333333,4.69346666667,11.4923333333,6.6726
410.77,5.67200000001,19.4217333333,10.2558666667,7.2798,4.41473333333,4.0461,6.96893333333,3.94453333333,31.3539333333,4.71099259259,11.5526,6.7114
411.13,5.7224,19.5215333333,10.3286666667,7.341,4.45913333333,4.07446666667,7.012,4.003,31.4368,4.75144444444,11.6322666667,6.76786666667
411.49,5.75986666667,19.6018,10.3901333333,7.3802,4.50513333333,4.09356666667,7.04006666667,4.05546666667,31.5091333333,4.78604444445,11.7040666667,6.8106
411.85,5.79199999999,19.666,10.4179333333,7.42033333333,4.51273333333,4.11853333333,7.05853333333,4.07546666667,31.6373333333,4.79383703704,11.7366,6.7966
412.21,5.82686666666,19.6962666667,10.4849333333,7.46906666667,4.52846666667,4.1352,7.1,4.1204,31.6825333333,4.83025925926,11.8204,6.81866666667
412.57,5.83386666667,19.7529333333,10.4992666667,7.4644,4.4948,4.11733333333,7.10306666667,4.11926666667,31.8007333333,4.82245185185,11.8379333333,6.7918
412.92,5.82953333333,19.7598,10.4864,7.4336,4.4788,4.07503333333,7.08273333333,4.10093333333,31.8075333333,4.78544444445,11.8546666667,6.75326666667
413.28,5.79046666667,19.7742666667,10.4738,7.39433333333,4.41646666667,4.0213,7.04493333333,4.05066666667,31.8496,4.74513333333,11.8544,6.72666666667
413.64,5.77926666667,19.8016666667,10.4978,7.38853333333,4.38826666667,4.00036666667,7.04193333333,4.02146666667,31.8872666667,4.73424444445,11.8743333333,6.72613333333
414.00,5.7814,19.8441333333,10.5108666667,7.3984,4.361,3.9746,7.026,4.00573333333,31.9215333333,4.71946666667,11.8909333333,6.7092
414.36,5.81040000001,19.9220666667,10.5758666667,7.43693333334,4.39846666667,4.00133333333,7.05786666667,4.04546666667,31.9585333333,4.74405925926,11.9756,6.73773333333
414.72,5.82673333333,19.9891333333,10.6207333333,7.442,4.40393333333,4.00993333333,7.06533333333,4.05433333333,32.0307333333,4.75457777778,12.0321333333,6.73466666666
415.07,5.8358,20.0246,10.668,7.46746666667,4.40606666667,4.02856666667,7.07233333333,4.0642,32.0684666667,4.75476296296,12.0775333333,6.76146666667
415.43,5.84453333333,20.034,10.6904666667,7.48966666667,4.41133333333,4.04343333333,7.08933333333,4.06473333333,32.1057333333,4.75058518519,12.1022666667,6.77366666667
415.79,5.82159999999,20.0678666666,10.7193333333,7.48733333333,4.40346666667,4.03233333333,7.1076,4.05633333333,32.1272,4.73999259259,12.151,6.78553333333
416.15,5.80546666667,20.0892666667,10.7165333333,7.4966,4.3892,4.02953333333,7.10326666667,4.04486666667,32.1447333333,4.74304444445,12.1588666667,6.802
416.51,5.82306666667,20.1278666667,10.7468,7.54366666667,4.4148,4.06536666667,7.14153333333,4.08226666667,32.1930666666,4.76900740741,12.2246,6.83426666667
416.86,5.8266,20.1892666667,10.7875333333,7.58693333333,4.41933333333,4.08286666667,7.16073333333,4.09593333333,32.2565333333,4.78465185185,12.2679333333,6.86173333334
417.22,5.79666666666,20.1967333333,10.7748,7.56406666667,4.36393333333,4.058,7.1206,4.06493333334,32.2868,4.73527407407,12.2446,6.8118
417.58,5.79006666667,20.2132,10.7718,7.57926666666,4.35626666667,4.05423333333,7.11153333333,4.0572,32.3096666666,4.71898518519,12.2510666667,6.81426666667
417.94,5.78460000001,20.2396666667,10.7958666667,7.58333333333,4.34893333333,4.04226666667,7.12666666667,4.05786666667,32.3684,4.706,12.268,6.8034
418.29,5.74060000001,20.2072666667,10.7786666667,7.56473333334,4.30406666667,4.00123333333,7.0984,4.02046666667,32.3545333333,4.66500740741,12.24,6.76293333333
418.65,5.72026666667,20.2320666667,10.7916,7.57413333333,4.2766,3.98706666667,7.10526666667,4.01706666667,32.3829333333,4.65167407407,12.2301333333,6.76006666666
419.01,5.69353333333,20.232,10.7755333333,7.54933333333,4.241,3.9507,7.08453333333,3.99393333333,32.3987333333,4.61495555555,12.2178,6.7316
419.37,5.67500000001,20.2609333333,10.7924666667,7.55446666666,4.2138,3.92733333333,7.0738,3.9822,32.4119333333,4.59608148148,12.2322,6.71846666667
419.73,5.67293333333,20.2798666666,10.7981333333,7.56466666666,4.21026666666,3.9304,7.0788,3.99233333334,32.4406666666,4.59659259259,12.2484666667,6.724
420.08,5.66853333333,20.3179333333,10.8244666667,7.5638,4.20073333334,3.924,7.08686666667,3.9938,32.4860666667,4.58194074074,12.2626666667,6.73153333333
420.44,5.67626666667,20.3535333333,10.8528666667,7.57413333333,4.196,3.9283,7.0852,3.9944,32.5164666667,4.57071111111,12.2827333333,6.73866666667
420.80,5.67133333333,20.3729333333,10.8658666667,7.56633333333,4.1744,3.9218,7.0782,3.99046666667,32.5487333333,4.55431111111,12.2916666667,6.71953333333
421.16,5.67833333333,20.4047333333,10.8941333333,7.59413333333,4.19686666667,3.93886666667,7.11186666667,4.01813333333,32.5732,4.57570370371,12.335,6.74846666667
421.51,5.68426666666,20.4348666667,10.9144,7.60319999999,4.19433333333,3.94066666667,7.12606666667,4.03033333333,32.6065333333,4.58237037037,12.3779333333,6.75033333333
421.87,5.67286666667,20.4522666667,10.9274666667,7.6144,4.18513333333,3.9381,7.12046666667,4.032,32.6216666667,4.57014074074,12.3970666667,6.75933333333
422.23,5.68099999999,20.5124,10.9553333333,7.62886666666,4.1858,3.94183333333,7.13786666667,4.04833333333,32.6901333333,4.5702,12.4380666667,6.77406666667
422.58,5.67999999999,20.5368666666,10.9692666667,7.63353333333,4.1802,3.93813333333,7.13173333333,4.04133333333,32.7138666667,4.55531851852,12.4714666667,6.779
422.94,5.69086666667,20.5922666667,11.0059333333,7.65460000001,4.18913333333,3.95753333333,7.1592,4.0576,32.7754,4.56447407407,12.5215333333,6.80446666667
423.30,5.69600000001,20.6406666667,11.0348,7.6682,4.19146666667,3.96573333333,7.17646666667,4.07046666667,32.8418,4.56685185185,12.5663333333,6.8108
423.66,5.69553333333,20.6867333333,11.0483333333,7.6724,4.17806666667,3.9471,7.17246666667,4.0606,32.8709333333,4.55568148148,12.5939333333,6.8064
424.01,5.69813333334,20.7048,11.0606666667,7.67826666667,4.1704,3.94493333333,7.1736,4.06026666667,32.9147333333,4.55062962963,12.6279333333,6.79713333333
424.37,5.68786666666,20.7322,11.0673333333,7.67686666667,4.15386666667,3.93103333333,7.17713333333,4.05513333333,32.9328,4.54103703704,12.6583333333,6.7862
424.73,5.68653333333,20.7649333333,11.0796,7.69493333334,4.159,3.9357,7.18593333333,4.0618,32.9650666667,4.54535555555,12.6941333333,6.7974
425.08,5.7124,20.8329333333,11.1266,7.7312,4.18006666667,3.9558,7.2124,4.08233333333,33.0274,4.56128888889,12.7536,6.81886666667
425.44,5.70826666667,20.8809333333,11.1568666667,7.75186666667,4.17933333333,3.9558,7.2176,4.0786,33.0966666667,4.55586666667,12.7874666667,6.81333333333
425.80,5.72833333333,20.9348,11.1891333333,7.76639999999,4.1838,3.9661,7.23713333333,4.08513333333,33.1639333333,4.56815555555,12.8324666667,6.8192
426.16,5.76093333333,20.9733333333,11.2275333333,7.81639999999,4.20773333333,4.00513333333,7.2642,4.1066,33.2184666667,4.59107407407,12.8937333334,6.84466666667
426.51,5.77080000001,21.0177333333,11.2574,7.84473333334,4.22806666667,4.01793333333,7.28233333333,4.12866666667,33.2701333333,4.60284444445,12.9437333333,6.85066666667
426.87,5.78406666666,21.0716,11.2961333333,7.87620000001,4.23226666667,4.0179,7.28926666667,4.13353333333,33.3534666667,4.60941481481,12.9994666667,6.85373333333
427.23,5.78393333333,21.0776666667,11.3146666667,7.89093333333,4.23486666667,4.01873333333,7.27546666667,4.1332,33.3604666667,4.60949629629,13.0200666667,6.844
427.58,5.77399999999,21.0730666667,11.3322666666,7.89226666666,4.23793333333,4.02523333333,7.274,4.1314,33.3835333333,4.59380740741,13.039,6.8282
427.94,5.78206666667,21.1496666667,11.3774666667,7.92693333334,4.24346666667,4.03446666667,7.29193333333,4.142,33.4681333333,4.60157037037,13.0969333333,6.8334
428.30,5.81113333333,21.2281333333,11.4415333333,7.986,4.2746,4.07203333333,7.32820000001,4.17373333333,33.5738,4.63361481482,13.1602,6.86786666667
428.65,5.80266666667,21.2504666667,11.4747333334,7.99253333333,4.2762,4.06483333333,7.33453333333,4.16433333333,33.6217333333,4.62182962963,13.1916666667,6.86133333333
429.01,5.75773333334,21.2727333333,11.4803333333,7.96400000001,4.23113333333,4.02143333333,7.31026666667,4.1258,33.6635333333,4.57487407407,13.1885333333,6.8254
429.37,5.74699999999,21.2992,11.4946666667,7.97706666667,4.22086666667,4.00473333333,7.3088,4.11733333333,33.6656,4.56166666667,13.2069333333,6.83146666667
429.72,5.73219999999,21.3415333333,11.515,7.98946666667,4.21233333333,3.99513333334,7.30746666667,4.1166,33.6923333333,4.55210370371,13.2384666667,6.83013333333
430.08,5.70706666666,21.3711333333,11.5340666667,7.97333333333,4.19766666667,3.967,7.2914,4.09313333333,33.7268666667,4.53720740741,13.2508666667,6.80886666667
430.44,5.70006666666,21.4129333333,11.5497333333,7.97559999999,4.18486666667,3.94386666667,7.29706666667,4.07673333333,33.7944,4.52840740741,13.2879333334,6.79946666667
430.79,5.67913333333,21.4229333333,11.5383333333,7.97573333333,4.15313333333,3.9237,7.2782,4.04926666667,33.8051333333,4.51265185185,13.2924666667,6.7556
431.15,5.67839999999,21.4804,11.5499333333,7.98613333334,4.1348,3.91406666667,7.2984,4.03326666667,33.8854,4.50494074074,13.3290666667,6.76673333333
431.50,5.67293333333,21.5332666667,11.5841333333,7.99793333334,4.12433333333,3.90436666667,7.30166666667,4.02293333333,33.9630666667,4.50602222222,13.3715333333,6.7714
431.86,5.65426666667,21.5323333333,11.5716,7.98713333333,4.10413333333,3.86753333333,7.27953333333,3.98893333333,33.9562,4.47482222222,13.3702,6.74453333333
432.22,5.61173333333,21.5144,11.5640666667,7.94739999999,4.068,3.824,7.2378,3.94473333333,33.9318666667,4.43731111111,13.3684,6.6962
