wavelength,Back_ThlFulf,Belly_ThlFulf,Breast_ThlFulf,Crissum_ThlFulf,Crown_ThlFulf,DorTail_ThlFulf,Rump_ThlFulf,Throat_ThlFulf,WingTip_ThlFulf
737.69,21.3956666667,65.1918888889,43.3357777778,49.6362222222,37.9015555555,26.1668333333,27.0982666667,50.8611666666,27.8445555556
738.01,20.9158888889,65.1317777778,43.2873333333,49.4363333333,37.292,25.9499444444,26.7936111111,50.6705,27.378
738.33,21.3853333333,64.8206666667,43.0761111111,49.4264444444,37.5475555556,26.1755,27.0537666666,50.8196666667,27.7406666667
738.64,21.3035555555,65.026,42.9168888889,49.4988888889,37.1057777778,26.2941111111,27.0876555556,50.7588333333,27.5715555556
738.96,21.1683333333,64.6474444444,42.3566666667,49.1201111111,36.9845555556,26.2067777778,26.8250111111,50.2645,27.3192222222
739.28,21.1844444444,64.0725555556,42.0264444444,49.0211111111,36.9113333333,26.0793333333,26.5760444444,50.389,27.6014444445
739.59,21.3687777778,64.268,42.1438888889,49.1537777778,37.0958888889,26.1663333333,26.9150888889,50.3533333333,27.8588888889
739.91,21.5627777778,64.5653333333,42.4516666667,49.3604444444,37.5307777778,26.1785555555,27.1308222222,50.5018333333,28.0384444444
740.23,21.4342222222,64.9461111111,42.7838888889,49.8901111111,37.737,26.2392777778,27.4901777778,50.7556666667,28.0122222222
740.54,21.3573333333,64.5772222222,42.5604444444,49.5226666667,37.5167777778,26.1508333333,27.4233777778,50.4648333334,27.8953333333
740.86,21.4944444444,64.234,42.5502222222,49.2846666667,37.4258888889,26.1900555556,27.4697333333,50.4486666667,27.9846666667
741.18,21.6242222222,63.7117777778,42.6251111111,49.0826666667,37.4341111111,26.2173333333,27.3778444444,50.5351666667,27.9813333333
741.49,21.6053333333,63.5206666667,42.1396666667,49.0896666667,37.4483333333,26.039,27.3350888889,50.3518333334,27.8413333333
741.81,20.5397777778,62.7467777778,41.4692222222,48.4113333333,36.4642222222,25.2101666667,26.5756555555,49.6805,26.9367777778
742.12,20.1578888889,62.1377777778,40.9742222222,47.9568888889,36.298,24.6523333333,26.1457888889,49.1863333333,26.4824444444
742.44,20.3748888889,62.467,41.1148888889,48.295,36.3945555555,24.6498333333,26.0876555556,49.2508333334,26.266
742.76,19.874,62.3667777778,40.9761111111,47.8366666667,36.0242222222,24.3286666667,25.8087,48.7848333333,25.7008888889
743.07,19.7204444444,62.2818888889,41.1034444444,47.7413333333,36.056,24.0888888889,25.6318222222,48.7325,25.5024444444
743.39,18.8658888889,61.5082222222,40.0236666667,46.9562222222,35.1467777778,23.3430555556,24.7457666667,48.1586666667,24.6662222222
743.70,18.654,61.5827777778,39.8808888889,46.7263333333,35.1005555555,23.1829444444,24.4238222222,48.0356666667,24.3782222222
744.02,18.672,62.5626666667,40.4747777778,47.2192222222,35.5427777778,23.0676666667,24.8355666667,48.3561666667,24.8982222222
744.34,17.903,62.1111111111,39.6876666667,46.8642222222,34.913,22.299,24.0326444444,47.8168333334,24.1392222222
744.65,17.985,62.0067777778,39.737,46.9975555555,34.9104444444,22.4038333333,24.2078,47.9468333333,23.9958888889
744.97,18.1427777778,62.0088888889,39.6728888889,46.9075555556,35.0511111111,22.5474444445,24.4308,48.0766666666,24.2498888889
745.28,18.4426666667,62.2296666667,40.2822222222,46.8125555556,35.4324444444,22.7304444444,24.6011222222,47.937,24.3034444444
745.60,18.5203333333,62.2364444444,40.1873333333,46.8565555556,35.5721111111,23.0193333333,24.5142888889,47.8328333333,24.467
745.91,18.1367777778,61.3764444444,39.4586666667,46.3827777778,35.2477777778,22.7232222222,24.3394888889,47.5306666667,24.5543333333
746.23,18.2568888889,61.7418888889,39.7427777778,46.9251111111,35.5061111111,22.8016666667,24.4002777778,47.8273333333,24.5761111111
746.55,18.4628888889,61.827,39.6584444445,46.8492222222,35.2548888889,22.9143888889,24.3782666667,47.6996666667,24.6388888889
746.86,19.1801111111,62.3472222222,40.6296666667,47.4568888889,35.817,23.7284444444,25.0398,48.3688333333,25.3355555555
747.18,19.2653333333,62.2873333333,40.8591111111,47.3421111111,35.8282222222,23.7688333333,25.1319555556,48.5511666667,25.2623333333
747.49,19.0322222222,61.523,40.1365555556,46.7278888889,35.3577777778,23.8936111111,24.5868888889,48.0491666667,24.447
747.81,19.6331111111,61.9368888889,40.6345555556,47.3106666667,35.7748888889,24.6255555555,25.2361,48.3633333333,24.481
748.12,19.5776666667,62.05,40.4773333333,46.9076666666,35.6154444444,24.5803333333,25.2425444445,48.1218333333,24.3167777778
748.44,19.825,62.4088888889,41.1142222222,47.1857777778,36.0104444444,25.0161111111,25.4768111111,48.565,24.6891111111
748.75,20.1374444444,62.602,40.9387777778,47.6066666667,36.1577777778,25.1251666667,25.6883777778,48.9343333333,24.8658888889
749.07,20.4141111111,62.4728888889,41.015,47.7514444445,36.1331111111,24.9489444445,25.9071888889,49.0201666666,25.0158888889
749.38,20.68,63.2248888889,41.6592222222,48.4023333333,36.3938888889,24.9575,26.3048888889,49.349,25.1481111111
749.70,20.614,63.0831111111,41.5368888889,48.2782222222,36.4797777778,24.8705,26.5478555556,49.3271666667,25.3627777778
750.01,19.686,62.4178888889,40.9663333333,48.111,36.0994444444,24.1319444444,26.0552666667,48.9143333334,24.8413333333
750.33,20.0848888889,62.3681111111,41.1587777778,48.3483333333,36.2715555556,24.5037777778,26.3745111111,49.2756666666,24.9424444444
750.64,19.7018888889,61.7621111111,40.7467777778,48.1185555555,35.9544444444,24.3758333333,25.9266444445,49.0681666667,24.7783333333
750.96,19.1338888889,61.583,40.7526666667,48.0107777778,35.7348888889,23.668,25.6637,48.8978333334,24.349
751.27,18.3724444444,61.2551111111,40.5826666667,47.5316666667,35.3092222222,22.9248333333,25.0800222222,48.7296666667,24.3242222222
751.59,18.4032222222,61.0096666667,40.4641111111,47.7147777778,35.4756666667,22.8218333333,25.1813888889,48.6215,24.7284444444
751.90,18.5384444444,61.0664444444,39.9426666667,47.7102222222,35.1245555556,22.5,25.0444777778,48.4775,24.3416666667
752.22,18.5243333333,61.1911111111,40.2771111111,47.6428888889,35.0515555556,22.5077222222,25.1898222222,48.3771666667,24.1961111111
752.53,18.2987777778,61.785,40.6827777778,47.3735555556,35.196,22.5036111111,25.0942555555,48.6255,24.1925555555
752.85,18.4292222222,61.8511111111,40.8775555555,47.0781111111,35.2832222222,22.7392777778,25.1150444444,48.9031666667,24.3503333333
753.16,18.9237777778,62.566,41.5231111111,47.6113333333,35.74,23.132,25.4285777778,49.6318333334,24.8084444445
753.47,19.9535555556,63.1238888889,41.9136666667,47.8862222222,36.2808888889,23.6662222222,25.8563111111,50.0448333333,25.4735555556
753.79,19.5376666667,62.56,41.1375555556,47.5141111111,35.8044444445,23.0132777778,25.3689555555,49.3688333333,24.8593333333
754.10,19.779,62.921,40.7944444445,47.4492222222,35.7466666667,22.8882222222,25.1432777778,49.0231666666,24.7608888889
754.42,20.5654444444,63.2045555555,41.1071111111,47.8768888889,36.4333333333,23.6593888889,25.8660777778,49.5011666667,25.6904444444
754.73,21.6812222222,64.0746666667,41.7335555555,48.594,37.1737777778,24.8290555555,26.7356222222,50.4903333333,26.687
755.05,21.5367777778,64.6225555556,41.6001111111,48.8901111111,37.2574444444,24.9605555556,26.5454,50.7733333333,26.7285555556
755.36,21.5712222222,64.7934444444,41.9201111111,48.7683333333,37.7926666667,25.2349444444,26.5314,50.6358333333,26.9208888889
755.67,21.3405555555,64.7468888889,41.2866666667,48.6087777778,37.5477777778,25.0422777778,26.0419333334,50.4221666666,26.6053333333
755.99,20.7797777778,64.2102222222,40.7848888889,48.6457777778,36.8165555556,24.7763333333,25.8439888889,49.8298333333,25.7306666667
756.30,20.6332222222,63.5891111111,40.6041111111,48.5117777778,36.6252222222,24.7823888889,25.8413,49.4798333334,26.0563333333
756.62,20.437,63.0708888889,39.9557777778,48.1544444444,36.3722222222,24.8307222222,25.4130111111,49.1453333333,25.869
756.93,20.1906666667,62.5968888889,39.7187777778,47.6496666667,36.0653333333,25.0428888889,25.5076222222,48.7223333334,25.276
757.24,20.265,63.3453333333,40.0076666667,47.8675555556,36.3613333333,25.4542777778,25.6855777778,48.91,25.3967777778
757.56,20.4591111111,63.7684444445,40.5823333333,48.4272222222,36.6626666667,25.9511666667,26.3223333333,49.3246666667,25.761
757.87,20.4345555556,64.2187777778,40.4203333333,48.7761111111,36.454,25.8456666667,26.2731111111,49.5866666667,25.9003333333
758.18,19.8046666667,63.7604444444,39.9047777778,48.4312222222,35.9566666667,24.9324444444,25.8694111111,48.6303333333,25.1477777778
758.50,19.0057777778,62.3123333333,39.27,47.3112222222,35.0815555556,23.8941666667,25.1434888889,47.3971666667,24.0591111111
758.81,18.6833333333,62.1322222222,39.4852222222,47.3935555555,34.9758888889,23.5222777778,25.1636222222,47.5648333333,23.979
759.13,19.0108888889,62.1354444444,39.5363333333,47.7438888889,35.137,23.6142222222,25.7189222222,47.7658333334,24.3653333333
759.44,19.0715555555,61.8008888889,39.4792222222,47.3527777778,35.3281111111,23.2725555556,25.7594111111,48.0238333333,24.7203333333
759.75,19.2293333333,62.595,39.3503333333,47.8924444444,35.7337777778,23.2228333333,26.1100666667,48.4471666667,24.6476666667
760.07,19.4103333333,62.7026666667,39.8425555555,48.142,35.6313333333,23.3682222222,26.6096222222,48.7551666666,24.582
760.38,19.1891111111,62.6803333333,39.6175555556,48.281,35.5381111111,23.1812777778,26.5446666667,48.9628333334,24.6885555556
760.69,19.3344444444,62.1122222222,39.3773333333,48.15,35.6226666667,22.9670555556,26.6325222222,49.0476666667,24.9694444445
761.01,18.996,61.4872222222,39.389,47.3806666667,35.4761111111,22.5005,26.4614111111,48.7746666667,24.5544444444
761.32,18.7462222222,60.8807777778,39.3982222222,47.1126666667,35.2563333333,22.3700555556,26.2216555555,48.5663333334,24.3274444444
761.63,19.3405555556,61.3025555556,40.1795555555,47.6322222222,35.9468888889,23.3485,26.8903444444,49.2781666667,25.1856666667
761.94,20.5296666667,62.7325555555,41.523,49.1167777778,37.1884444445,24.5558888889,28.0587222222,50.4746666666,26.3884444444
762.26,20.913,62.6986666667,41.3696666667,48.924,37.2262222222,24.9911666667,28.2904888889,50.2558333333,26.6316666667
762.57,20.952,62.7111111111,41.7055555556,48.9721111111,37.4102222222,25.2107777778,28.1594,50.3635,26.5946666667
762.88,21.4973333333,63.0603333333,42.0011111111,49.501,37.6412222222,25.7744444444,28.3784444444,50.4943333333,26.8408888889
763.20,21.3048888889,62.7292222222,41.7794444444,49.1055555556,37.2015555556,25.5995555556,27.9045333333,50.1176666666,26.3991111111
763.51,21.1123333333,62.561,41.3252222222,48.929,37.2655555555,25.5172222222,27.5695222222,49.7468333333,26.2413333333
763.82,21.0855555556,62.9233333333,41.587,49.1235555556,37.419,25.4611666667,27.6501333333,50.0343333333,26.3123333333
764.14,21.0122222222,63.3861111111,41.8035555556,49.3534444444,37.6764444444,25.8083333333,27.643,50.2691666667,26.423
764.45,21.5655555555,64.0122222222,42.1365555555,50.2272222222,37.972,26.392,28.1170444444,50.746,26.9923333333
764.76,21.7044444444,64.223,42.1555555556,50.1112222222,38.2064444444,26.4783888889,28.0050888889,51.0305,26.95
765.07,21.4143333333,64.2074444444,41.7292222222,49.8795555556,38.1057777778,26.1393333333,27.4675111111,50.798,26.5732222222
765.39,21.0076666667,63.7814444445,41.1456666667,49.1203333333,37.5171111111,26.0525,27.0361777778,50.5183333333,26.3114444444
765.70,20.9117777778,63.4291111111,41.1133333333,49.163,37.4354444444,25.9056111111,26.8786333333,50.5535,26.1593333333
766.01,21.1625555556,63.4474444444,41.3814444444,49.1865555556,37.5542222222,26.1593888889,26.8983777778,50.6425,26.4662222222
766.32,20.4517777778,62.6681111111,41.0502222222,48.547,37.1855555556,25.9556111111,26.3564777778,50.2563333333,25.8975555556
766.64,20.7062222222,62.7838888889,41.5914444444,48.6662222222,37.7278888889,26.3066111111,26.9039555556,50.7483333334,26.5272222222
766.95,20.5215555555,62.5571111111,41.8038888889,48.5341111111,37.4428888889,25.9379444444,26.8242666667,50.5656666667,26.0206666667
767.26,21.2428888889,62.6681111111,42.4655555556,48.7536666667,37.994,26.5483333333,27.2104555555,50.4558333334,26.6194444444
767.57,21.8181111111,63.072,43.0791111111,49.1187777778,38.321,26.9,27.7555444444,50.5955,27.4605555556
767.88,21.4772222222,62.3612222222,42.3524444445,48.2411111111,38.0544444444,26.2233888889,27.2948666667,49.871,27.0222222222
768.20,22.1553333333,63.1161111111,43.1324444444,49.2253333333,38.7295555556,26.9919444444,28.2506777778,50.5335,27.7518888889
768.51,23.2725555556,63.7671111111,43.8735555555,49.9238888889,39.1856666667,27.6673333333,29.2175555556,51.153,28.4552222222
768.82,22.9816666667,63.6831111111,43.7321111111,50.2374444444,39.15,26.9784444444,28.8650222222,50.997,28.007
769.13,23.0427777778,64.533,44.4772222222,51.034,39.7505555555,27.3018333333,29.2492111111,51.5018333333,28.4094444444
769.44,22.6922222222,64.3421111111,44.0584444444,50.6041111111,39.384,26.8463333333,29.0433222222,50.9818333333,28.2645555555
769.76,23.6934444445,65.6401111111,44.3076666667,51.5611111111,40.219,27.269,29.7895444445,51.7963333333,29.2788888889
770.07,23.9674444444,65.7074444445,44.2803333333,52.1081111111,40.5563333333,27.6697222222,30.1443444444,51.4903333333,29.4193333333
770.38,24.9387777778,66.4046666667,44.7326666667,52.7078888889,41.6842222222,28.5378333333,30.9250333333,52.5943333334,30.87
770.69,24.857,66.8003333333,44.2926666667,52.8135555556,41.5326666667,28.3402777778,30.9851888889,52.8671666667,30.6894444444
771.00,24.1774444444,66.6118888889,43.8233333333,52.5952222222,40.6705555556,27.8781666667,30.4395333333,52.3575,29.4955555556
771.32,24.0694444444,66.7595555556,44.5186666667,52.6871111111,40.3972222222,28.284,30.4324555556,52.576,29.871
771.63,23.5006666667,64.9467777778,43.736,51.4072222222,39.5327777778,27.4235555555,29.9410111111,51.297,29.323
771.94,22.9485555555,64.3476666667,43.6341111111,51.0477777778,39.3592222222,27.5123888889,29.4877,50.992,29.0395555555
772.25,24.0276666667,64.8241111111,44.2962222222,51.1758888889,40.6203333334,29.0648888889,30.5342,51.9166666667,30.463
772.56,24.3195555556,64.4297777778,43.9412222222,51.0906666667,40.6321111111,29.3436111111,30.5722333333,52.0833333333,30.5648888889
772.87,24.103,65.1717777778,44.338,51.63,40.9818888889,29.7598333333,31.0638444444,53.197,30.5363333333
773.18,24.4364444444,65.3593333333,44.542,51.6338888889,41.3717777778,30.3578888889,31.4009555555,53.2046666666,30.8164444445
773.50,24.0855555556,64.5568888889,44.4841111111,50.9907777778,40.8261111111,30.0896111111,30.7974666667,52.9281666667,30.2375555556
773.81,24.18,64.184,44.7774444445,51.3574444445,41.0233333333,30.5276111111,30.8548222222,53.1183333334,30.5481111111
774.12,24.294,63.9147777778,45.5474444445,52.0923333333,41.6614444444,31.3595555555,31.2933777778,53.9116666666,31.1172222222
774.43,23.7536666667,63.7304444444,44.7716666667,51.5524444444,41.804,31.2367777778,30.7192888889,54.1033333333,30.978
774.74,23.4343333333,63.8064444445,43.8808888889,51.7597777778,41.5734444445,30.6538888889,30.4922777778,53.716,30.1437777778
775.05,23.0573333334,64.5017777778,43.2793333333,52.1815555555,41.1032222222,30.2341111111,29.5284666667,53.264,29.157
775.36,22.3445555556,64.6067777778,42.5297777778,52.093,40.5144444444,28.8355555556,29.2307444444,52.672,28.3564444444
775.67,21.7505555556,64.6425555556,42.3395555555,52.3695555556,39.7744444445,27.3927222222,27.9376444444,52.2428333333,26.7886666667
775.98,22.5083333333,65.4308888889,43.0027777778,52.6147777778,40.1647777778,27.6576666667,28.2502777778,52.3171666666,26.9482222222
776.30,23.8351111111,65.1433333333,43.5933333333,53.1922222222,40.849,28.4779444444,28.9157777778,52.1001666666,27.6655555555
776.61,23.3572222222,64.76,43.3208888889,53.2743333333,40.7783333333,27.9252222222,28.2772,52.4343333333,26.9548888889
776.92,23.7044444444,65.5751111111,43.0887777778,53.3263333333,41.1812222222,28.2142222222,28.1500888889,52.9475,27.8983333333
777.23,23.131,66.0341111111,42.1555555556,52.6338888889,40.5567777778,27.0990555556,27.7917111111,51.7253333333,26.9725555555
777.54,22.441,64.8245555555,40.4836666667,51.1686666666,39.0443333334,25.7226111111,26.0046111111,49.7408333333,25.5495555556
777.85,23.0013333333,63.6856666667,40.7522222222,50.7678888889,38.7646666667,25.2539444444,26.3392555556,49.4071666666,25.9373333333
778.16,23.6554444444,63.4557777778,41.9331111111,51.3586666667,39.5595555556,25.6908888889,26.8741333333,50.0516666667,26.6943333333
778.47,25.0745555556,64.9137777778,44.2038888889,52.7262222222,41.1455555556,27.2795555555,28.9095666667,51.5635,28.0754444445
778.78,25.3066666667,65.0662222222,44.1756666667,52.7865555555,41.5586666667,27.7954444444,28.8701444444,52.103,28.8585555555
779.09,25.792,64.7382222222,44.2606666667,52.7664444445,41.4831111111,28.7650555556,30.1103,51.8595,29.7177777778
779.40,24.1544444445,62.9317777778,42.8303333333,51.4668888889,40.3088888889,27.4595555556,28.9432222222,50.8836666667,28.9266666667
779.71,24.5607777778,64.2796666667,43.451,51.7387777778,41.0396666667,27.3353888889,28.9979444444,51.9446666667,29.2255555556
780.02,23.6777777778,63.3674444445,43.4863333333,50.6914444444,39.9928888889,26.6193888889,28.4412888889,50.2183333334,28.4207777778
780.33,23.8771111111,63.867,44.8053333333,51.462,40.0273333333,26.6765,29.1439444444,50.7653333334,27.9206666667
780.64,24.4468888889,63.6918888889,45.8808888889,52.034,40.9866666667,27.4662777778,29.0223,51.7353333333,28.4515555556
780.95,24.7725555556,64.0395555556,46.9307777778,52.4285555556,41.7788888889,27.938,29.6398444444,52.557,29.4117777778
781.26,25.0416666667,64.5295555555,47.5086666667,53.0063333333,41.9336666667,28.4345,30.3539555556,52.4526666667,29.5222222222
781.57,24.4941111111,64.7603333333,46.4943333333,52.0564444444,41.4807777778,28.6526666667,30.0443222222,51.5866666667,29.1813333333
781.88,21.9128888889,63.3842222222,44.5253333333,49.8252222222,40.2472222222,26.7688888889,27.9607444445,49.6568333334,27.5757777778
782.19,22.1273333333,63.5868888889,45.7874444444,49.9387777778,40.7,26.8008888889,28.3369,49.6743333333,27.3505555556
782.50,21.852,63.2374444444,46.0767777778,49.6571111111,41.0013333333,26.5225555556,28.2853,49.9381666667,26.845
782.81,23.6263333333,64.6625555556,46.9392222222,50.4838888889,41.7996666667,27.4095555556,29.1342222222,50.1635,27.5664444445
783.12,22.6993333333,64.8125555555,47.1708888889,50.9203333333,41.6358888889,27.4231666667,29.3387555556,49.6933333333,28.0298888889
783.43,24.4803333333,65.6203333333,48.1895555556,52.4026666666,43.3153333334,29.2303888889,30.7669555556,51.7143333333,29.6985555556
783.74,25.1567777778,65.7384444444,47.5155555556,52.8937777778,43.8847777778,29.8389444444,31.0894333333,51.9655,30.4532222222
784.05,25.0856666667,65.9816666667,47.3075555556,52.514,43.2113333334,29.8123333333,31.5481444444,51.4593333334,30.4151111111
784.36,25.3055555556,66.75,47.3055555555,53.3055555556,43.5416666667,30.2361111111,31.3722222222,51.7291666667,29.7777777778
784.67,25.5182222222,68.3505555555,47.7691111111,54.145,44.7611111111,30.6562777778,31.6221777778,53.2598333334,31.2174444444
784.98,25.9693333333,68.0843333333,47.9888888889,54.948,45.8767777778,30.693,31.4772111111,54.1883333333,31.9156666667
785.29,27.7413333333,69.586,49.5278888889,56.8916666667,46.6958888889,32.1642222222,33.0297111111,56.0785,33.5222222222
785.60,27.3392222222,69.4123333333,48.9145555555,57.0791111111,46.5574444445,32.4711111111,32.9352222222,55.9078333333,32.9452222222
785.91,27.879,69.647,48.5822222222,56.9444444444,46.2095555555,32.4365,32.3191222222,56.5753333333,33.6517777778
786.22,27.6415555555,70.2078888889,48.473,57.2186666667,46.4085555555,32.3297777778,32.4473666667,56.7096666667,34.2507777778
786.53,28.0162222222,69.5418888889,47.5507777778,57.087,46.3662222222,31.8451666667,32.2482888889,56.9356666667,33.7814444445
786.84,27.2433333333,68.3684444444,47.1168888889,55.7523333333,44.6694444445,30.1898888889,31.7002666667,55.443,33.2488888889
787.14,26.2068888889,68.7803333333,47.115,55.8982222222,44.4731111111,29.7558333333,30.8468111111,55.1841666667,32.4906666667
787.45,25.9072222222,68.8162222222,47.934,55.9883333333,44.3885555555,30.3528888889,30.9798222222,55.2763333333,32.4818888889
787.76,25.5432222222,68.8526666667,47.9174444444,55.7492222222,44.4031111111,29.8047777778,31.0557,55.4588333334,32.5307777778
788.07,24.7561111111,67.0054444444,48.2113333333,54.7968888889,43.8346666667,29.16,30.3332111111,54.2886666667,30.8945555556
788.38,25.4235555555,67.1467777778,48.9793333333,54.5551111111,43.7908888889,29.7121666667,30.9270111111,54.682,31.0657777778
788.69,26.2828888889,66.8756666667,49.2884444445,54.4064444444,44.5226666667,30.4937222222,31.1619222222,54.524,32.2104444445
789.00,26.6118888889,66.3021111111,48.6257777778,53.732,44.21,30.5524444445,31.1006222222,55.1388333334,32.0957777778
789.31,26.7295555555,67.2563333333,49.0564444444,54.0878888889,44.6671111111,31.0142222222,31.5500333333,55.0706666667,32.1802222222
789.62,26.4895555556,65.8872222222,49.0156666667,53.5075555556,44.8671111111,31.1468333333,31.4374777778,55.0733333333,31.695
789.92,25.3487777778,65.0832222222,48.0407777778,52.6837777778,43.6257777778,30.3944444444,30.4468333333,53.9251666667,29.7102222222
790.23,26.2046666667,67.4046666667,49.2896666667,54.6783333333,45.9482222222,32.1289444444,31.0807333333,56.1403333333,30.1445555556
790.54,25.8182222222,66.2594444444,48.6583333333,53.589,45.1466666667,31.0366666667,30.6968,55.4783333333,28.8663333333
790.85,25.6916666667,65.6628888889,47.1827777778,52.6307777778,44.2437777778,29.9785,29.6903444444,54.8815,28.5162222222
791.16,26.1874444444,65.2287777778,47.0151111111,52.4474444444,44.2701111111,30.5228888889,29.9840888889,55.3595,29.2808888889
791.47,27.2742222222,65.2648888889,46.5906666667,52.358,44.4446666667,31.0045,30.3607444444,55.278,29.654
791.78,26.2464444445,64.6101111111,45.4652222222,51.2056666667,43.1721111111,29.9009444445,29.1535777778,53.8393333333,28.8506666667
792.08,25.3645555555,64.0803333333,44.1437777778,50.5488888889,42.1291111111,28.6723888889,28.6754,53.4055,27.3943333333
792.39,24.5622222222,62.8854444444,43.5611111111,49.7133333333,41.407,27.9326666667,27.6847777778,52.2315,26.6232222222
792.70,24.6055555555,62.6278888889,44.1348888889,49.9534444444,41.6743333333,27.9788888889,28.5330777778,52.066,26.4934444444
793.01,23.7728888889,63.8528888889,44.2046666667,50.3917777778,40.2397777778,27.1383333333,27.9743111111,52.1581666667,25.7394444445
793.32,24.4724444444,63.2058888889,45.3754444444,50.7448888889,40.7665555556,28.3983333333,28.5878666667,52.6768333333,28.864
793.62,24.0006666667,62.517,44.4294444444,50.1141111111,39.9301111111,27.7474444444,28.7717111111,52.1205,29.8374444444
793.93,23.9916666667,62.0034444445,43.5746666667,49.7075555556,40.126,28.2201666667,29.0013111111,52.0918333333,30.5443333333
794.24,24.2331111111,62.234,43.0942222222,50.1248888889,40.7455555556,28.3647222222,29.7461444445,52.5318333334,30.6032222222
794.55,23.8427777778,61.9358888889,43.0267777778,50.1881111111,40.7698888889,28.0237777778,29.8480777778,51.389,30.0781111111
794.86,23.1958888889,61.7698888889,42.4255555555,50.0428888889,40.2778888889,27.8347777778,29.2754111111,51.6325,29.6248888889
795.16,24.3125555556,61.9248888889,43.785,51.3045555555,41.765,28.2897222222,30.5626222222,53.0515,30.724
795.47,24.6883333333,61.0417777778,43.7516666667,51.5517777778,41.9922222222,28.6092222222,30.0483888889,53.616,30.6037777778
795.78,25.2907777778,61.3951111111,44.566,51.8246666667,42.3763333334,28.4468333333,30.2190555556,54.4405,31.2786666667
796.09,24.2302222222,60.4396666667,43.5084444444,51.5806666667,41.6904444444,27.3572222222,29.0137888889,53.9073333333,30.9458888889
796.40,23.7943333333,59.086,43.3653333333,50.7195555555,41.6467777778,27.2447777778,28.6730333334,53.4973333333,30.6822222222
796.70,22.9558888889,58.9835555556,41.9768888889,50.02,41.0963333333,26.7172777778,27.7376111111,53.0213333333,28.9582222222
797.01,21.2106666667,57.9886666667,40.8496666667,48.8451111111,39.6881111111,25.4678333333,26.2264222222,51.9271666667,26.5406666667
797.32,22.3955555556,57.687,41.4467777778,48.9606666667,39.968,26.259,26.5014,51.9183333333,27.2448888889
797.63,22.3724444445,57.4255555555,41.8511111111,49.1401111111,39.9807777778,26.6653888889,26.0606666666,52.3955,26.4535555556
797.93,23.2297777778,57.6934444444,41.8846666667,49.0195555555,40.3323333333,27.3624444444,26.5046888889,53.6358333333,26.961
798.24,23.846,57.0583333333,41.6263333333,48.5241111111,40.432,27.7573888889,26.7416333334,53.4016666667,27.4556666667
798.55,23.2896666667,57.1018888889,40.4077777778,48.0021111111,39.9562222222,28.031,26.4422111111,53.2225,26.4093333333
798.85,22.7572222222,57.4347777778,40.2333333333,47.6543333333,39.4923333333,28.1961666667,27.0479888889,52.7776666667,26.9545555555
799.16,21.6395555556,57.5165555555,40.1393333333,47.7975555556,39.2012222222,28.6087222222,27.0331666667,52.4721666666,26.371
799.47,23.6322222222,58.7985555556,41.0602222222,48.5757777778,40.313,30.6472222222,28.5293111111,53.7648333333,27.5095555555
799.78,23.7522222222,59.0021111111,40.3976666667,48.9061111111,40.5833333333,30.8308333333,28.7230888889,54.204,27.9278888889
800.08,24.893,59.1976666667,40.9453333333,48.5575555556,40.9166666667,31.0912222222,29.6644,54.6058333333,28.4488888889
800.39,26.8148888889,59.6206666667,42.362,49.137,41.7485555556,32.5417777778,30.7972888889,55.4343333333,29.796
800.70,25.6252222222,60.1272222222,41.737,48.3502222222,41.0563333333,31.9573333333,30.2455888889,55.1043333333,28.8207777778
801.00,25.7808888889,60.18,41.3363333333,48.9638888889,41.3214444444,32.4923888889,30.6667111111,54.9776666666,29.5497777778
801.31,26.7533333333,60.3857777778,42.4555555556,49.4392222222,41.633,33.6997222222,31.5372444445,54.5088333333,30.0133333333
801.62,26.6982222222,61.7212222222,42.848,50.2972222222,42.5977777778,34.4211666667,32.3504,55.2581666666,30.2658888889
801.92,26.894,62.2314444444,43.1186666667,50.3315555556,42.5346666667,34.7695,32.6577,55.0426666666,31.1236666667
802.23,26.8583333333,62.2505555555,43.4231111111,49.7563333333,42.5743333333,34.3863333333,32.2551777778,54.1255,30.033
802.54,28.3455555555,62.5383333333,43.3856666667,49.7085555555,43.1092222222,34.9753888889,32.6796444444,53.9365,31.1388888889
802.84,26.4723333333,61.9708888889,42.3431111111,48.7266666667,42.0725555556,32.8716111111,30.8676,53.295,29.9425555555
803.15,28.5531111111,64.1248888889,44.8762222222,49.7682222222,43.6292222222,34.4525,32.9879666667,54.7963333334,31.5271111111
803.46,27.5396666667,64.418,44.7726666667,49.3188888889,43.6401111111,33.9485555555,32.5521111111,54.2096666666,30.9043333333
803.76,27.4007777778,64.487,43.8546666667,49.4754444444,44.1985555555,33.5053888889,32.6170888889,54.3018333333,31.5305555555
804.07,28.0313333333,65.1284444444,44.9025555555,51.1045555556,45.819,33.8485555555,33.4692333333,56.2591666667,33.4644444444
804.38,26.5134444444,62.963,44.0692222222,49.4861111111,44.3304444445,32.0852777778,31.9335555556,54.7478333334,32.0446666667
804.68,24.3808888889,62.0985555555,42.5201111111,48.7617777778,43.2232222222,30.0368888889,30.5455444445,54.3423333333,30.6393333333
804.99,24.693,61.9237777778,43.217,49.4527777778,42.1062222222,28.7145555556,29.8755666667,53.4078333333,30.365
805.30,23.3767777778,61.2952222222,43.1893333333,49.1801111111,41.4157777778,27.4516111111,28.9174333333,53.3131666667,29.786
