wavelength,Back_DigMysf,Belly_DigMysf,Breast_DigMysf,Crissum_DigMysf,Crown_DigMysf,DorTail_DigMysf,Patch10_DigMysf,Patch11_DigMysf,Patch12_DigMysf,Rump_DigMysf,Throat_DigMysf,WingTip_DigMysf
607.58,13.9594666667,8.07113333333,8.98326666666,19.2603333333,6.50393333333,8.77793333333,57.4312,17.2078666667,46.1465666667,10.903437037,6.50683333333,9.84939999999
607.92,13.9204,8.06626666667,8.98006666667,19.2564,6.49686666667,8.7392,57.2664,17.1846666667,45.9985333333,10.9234296296,6.4898,9.82953333333
608.25,13.8634666667,8.02366666667,8.93153333333,19.2295333333,6.44873333333,8.68013333333,56.9616,17.1358,45.7947,10.8583333333,6.45523333333,9.75626666666
608.59,13.7536,7.94266666667,8.81700000001,19.1500666667,6.35586666667,8.55293333333,56.5568,16.9982,45.5482333333,10.7720888889,6.3803,9.64533333333
608.92,13.6724666667,7.91373333333,8.74419999999,19.058,6.33726666667,8.5352,56.0906,16.8834,45.1943666667,10.6981037037,6.34603333333,9.60193333333
609.26,13.6029333334,7.8758,8.69413333333,19.0142,6.32393333333,8.48146666667,55.7316666667,16.7736666667,44.8871666667,10.6250666667,6.30413333333,9.55586666666
609.59,13.5249333333,7.8494,8.68513333333,18.9387333333,6.33233333333,8.4494,55.362,16.6670666667,44.5859333333,10.5843333333,6.26816666667,9.4908
609.93,13.4682666667,7.83813333333,8.68959999999,18.9394666667,6.3338,8.44326666667,55.0848666667,16.6384,44.3788,10.5457407407,6.26293333333,9.4688
610.26,13.3952666667,7.81146666667,8.66313333334,18.9134666667,6.3066,8.39686666667,54.7832666667,16.5598,44.1604666667,10.5204222222,6.27106666667,9.4446
610.60,13.332,7.75793333334,8.62860000001,18.9074,6.26686666667,8.355,54.5674,16.5268666667,44.0197666667,10.4704814815,6.2511,9.38826666667
610.93,13.3324666667,7.77953333333,8.64493333334,18.9177333333,6.30866666667,8.3754,54.3447333333,16.5496,43.824,10.4808148148,6.30466666667,9.42513333333
611.27,13.2572666667,7.74913333333,8.58133333333,18.8754,6.2806,8.30746666667,54.174,16.4864666667,43.6654333333,10.4114666667,6.24423333333,9.36706666667
611.60,13.2726666667,7.73933333334,8.57206666667,18.8938,6.31553333333,8.351,54.0630666667,16.4891333333,43.5683666667,10.3833703704,6.23303333333,9.34486666667
611.93,13.2768666667,7.7276,8.56686666667,18.9223333333,6.34153333333,8.3336,54.1148,16.4994666667,43.5544,10.3891111111,6.2509,9.36033333333
612.27,13.2932666667,7.734,8.58213333333,18.9586,6.3664,8.369,54.1258,16.5602,43.5564,10.401637037,6.2546,9.36326666666
612.60,13.4334,7.84393333333,8.71413333333,19.1764,6.46126666667,8.46406666667,54.4708666667,16.7567333333,43.8149333333,10.513162963,6.3308,9.48066666667
612.94,13.5486,7.95846666667,8.80539999999,19.2516,6.55913333333,8.57973333333,54.6285333333,16.9087333333,43.9693666667,10.6104962963,6.41773333333,9.55966666666
613.27,13.6178,8.00233333334,8.80626666667,19.3538666667,6.5552,8.59846666667,54.8937333333,17.0554666667,44.1876,10.6402518519,6.47253333333,9.65113333333
613.61,13.6846,8.0546,8.82386666668,19.4078,6.59053333333,8.5962,55.0447333333,17.1592666667,44.2871333333,10.7052666667,6.4715,9.71846666667
613.94,13.7452666667,8.08426666667,8.81653333333,19.4933333333,6.58793333333,8.63553333333,55.3247333333,17.2796666667,44.4929666667,10.7244074074,6.4691,9.73913333333
614.28,13.8593333333,8.19146666667,8.90853333333,19.5854,6.67493333333,8.72893333333,55.5921333333,17.4224,44.6864333333,10.8260592593,6.55096666667,9.82373333334
614.61,13.9672666667,8.279,8.99240000001,19.7504,6.7594,8.80153333333,55.9931333333,17.5840666667,45.0071,10.9302148148,6.6216,9.91020000001
614.94,14.0692,8.33086666667,9.08386666667,19.8494,6.81573333333,8.89866666667,56.2021333333,17.6976666667,45.2504,10.9989703704,6.69393333333,9.97433333334
615.28,14.1065333333,8.31786666667,9.08933333333,19.9277333333,6.8046,8.8882,56.4858,17.8266666666,45.4959333333,11.037637037,6.7212,10.0012
615.61,14.1006666667,8.29713333334,9.09899999999,19.947,6.7566,8.88333333333,56.5932,17.8974,45.6114,11.0017259259,6.688,9.99379999999
615.95,14.1332666667,8.32273333333,9.1428,20.0367333333,6.76646666667,8.8914,56.8962,18.006,45.7993333333,11.013162963,6.6838,10.0006
616.28,14.0336666667,8.2578,9.07766666666,19.9648666666,6.6822,8.80493333333,56.8620666667,17.9232,45.7847666667,10.9431703704,6.64196666667,9.92606666666
616.61,14.0574,8.231,9.03953333334,20.0537333333,6.6678,8.81186666666,57.1452,18.0108666667,45.9486,10.9342592593,6.6342,9.90693333334
616.95,14.0342,8.13833333333,8.98853333334,20.0450666667,6.6076,8.77473333333,57.1615333333,18.0151333333,45.9517333333,10.8814222222,6.53533333333,9.78993333333
617.28,14.0466666667,8.08293333333,8.95573333334,20.0756,6.5836,8.779,57.3842,18.0143333333,46.1122666667,10.820437037,6.53886666667,9.772
617.62,14.0715333333,8.0566,8.991,20.1076666667,6.56593333333,8.7702,57.4539333333,18.0411333333,46.1220333333,10.8042962963,6.5221,9.78073333333
617.95,14.0338,7.98886666667,8.93693333333,20.1180666667,6.5398,8.75546666667,57.4185333333,18.0327333333,46.0588,10.7573703704,6.4584,9.76286666667
618.28,14.0389333333,7.9862,8.93826666667,20.1005333333,6.5154,8.77553333333,57.3964666667,18.0818,46.061,10.7305555555,6.45826666667,9.74746666667
618.62,14.0940666667,8.0668,8.98800000001,20.1778666667,6.5666,8.8076,57.4492,18.174,46.0739,10.7890666667,6.52336666667,9.80973333334
618.95,14.0559333333,8.0644,8.98540000001,20.1910666667,6.56066666667,8.80713333333,57.4535333333,18.1881333334,46.0643666667,10.7864740741,6.501,9.82280000001
619.28,14.0618,8.07026666667,8.98219999999,20.2674666667,6.56973333333,8.82253333333,57.5128,18.2026,46.0744666667,10.816162963,6.5026,9.83266666667
619.62,14.0416666667,7.98946666667,8.91293333333,20.2291333333,6.52773333333,8.79146666667,57.5057333333,18.1472666667,46.0503666667,10.7968888889,6.47203333333,9.8252
619.95,14.1251333333,8.02386666667,8.9566,20.3392,6.59853333333,8.84793333333,57.5366,18.2614666667,46.0619,10.8848518519,6.50796666667,9.88413333333
620.28,14.1942,8.05193333333,9.03960000001,20.4188666667,6.6402,8.8584,57.5380666667,18.3298666667,46.0767666667,10.9321259259,6.56993333333,9.96439999999
620.62,14.3021333334,8.16573333333,9.16573333334,20.5662666667,6.74186666667,8.9262,57.641,18.4387333333,46.166,11.0386814815,6.66746666667,10.0967333333
620.95,14.3788,8.27113333333,9.26546666666,20.7083333334,6.8368,9.02293333333,57.7631333333,18.5658666667,46.2914666667,11.1680740741,6.7659,10.1794666667
621.28,14.5122,8.39346666667,9.38006666666,20.8665333333,6.9794,9.16526666667,57.9623333333,18.7220666666,46.4886,11.3423259259,6.91083333333,10.3107333333
621.62,14.5716,8.44626666667,9.41120000001,20.9314,6.97293333333,9.16913333333,58.0538666667,18.773,46.5423666667,11.3903925926,6.9163,10.3179333333
621.95,14.6478,8.48026666667,9.4354,21.0273333333,7.006,9.17613333333,58.1334666667,18.8205333333,46.6376,11.4559925926,6.96296666667,10.3769333333
622.28,14.6470666667,8.43713333333,9.41206666666,21.0728,6.97773333333,9.15226666667,58.2136666667,18.8445333333,46.6618666667,11.4456518518,6.9017,10.3319333333
622.62,14.7446,8.5026,9.47046666667,21.1738666667,7.01166666667,9.23113333333,58.3277333333,18.9372666667,46.7452,11.4902518518,6.9624,10.4232
622.95,14.8699333333,8.61246666667,9.55706666667,21.2778,7.118,9.33466666667,58.4586,19.0883333333,46.8534333333,11.6048518519,7.0653,10.5049333333
623.28,14.9332666667,8.7248,9.66613333333,21.3936,7.22113333333,9.4094,58.5374,19.2357333333,46.9098,11.7024740741,7.16153333333,10.5881333333
623.62,14.9936,8.77086666667,9.6928,21.4600666667,7.26793333333,9.45513333333,58.7126666667,19.3643333333,47.0386,11.7451851852,7.18566666667,10.6398
623.95,14.9319333333,8.76826666667,9.65273333333,21.4526666667,7.24953333334,9.44213333334,58.6738,19.3836666667,47.0242333333,11.7328740741,7.1484,10.6224
624.28,14.8960666667,8.762,9.63506666666,21.4376,7.241,9.45753333333,58.8154,19.4496,47.1089,11.7295407407,7.17453333333,10.6195333333
624.62,14.8328,8.68866666667,9.62173333333,21.4310666667,7.16806666667,9.38733333333,58.7970666667,19.4524,47.0812333333,11.67,7.10333333333,10.5715333333
624.95,14.7768666667,8.66586666667,9.56746666667,21.4090666667,7.11826666667,9.3478,58.7351333333,19.4567333333,47.0187666667,11.613037037,7.06473333333,10.5405333333
625.28,14.7648,8.6482,9.57506666667,21.4247333334,7.12453333333,9.35386666667,58.7860666667,19.4927333333,47.0771333333,11.6140296296,7.07746666667,10.5435333333
625.61,14.6669333333,8.5668,9.49960000001,21.4036666667,7.07826666667,9.3178,58.7985333334,19.4702,47.0083666667,11.5375777778,6.987,10.4501333334
625.95,14.5283333333,8.45826666667,9.42266666667,21.3221333333,6.96913333333,9.237,58.8138666667,19.4179333333,47.0085,11.4501851852,6.904,10.3620666667
626.28,14.4034666667,8.38313333333,9.34200000001,21.2718666667,6.89633333333,9.14766666667,58.6657333333,19.3384666667,46.862,11.4061481481,6.83993333333,10.2322
626.61,14.3496,8.3508,9.32866666667,21.2681333333,6.84353333333,9.11753333333,58.684,19.3317333333,46.8652333333,11.3776592593,6.81486666667,10.1896666667
626.94,14.3369333333,8.34206666667,9.30986666667,21.2596,6.80753333333,9.15493333333,58.6319333333,19.3354,46.8433,11.3647259259,6.80653333333,10.1552666667
627.28,14.3226666667,8.28326666667,9.28920000001,21.2701333333,6.7532,9.13246666667,58.6266,19.2884666667,46.8483,11.3297037037,6.82986666667,10.1270666667
627.61,14.3633333333,8.27293333333,9.30726666667,21.3254666667,6.75993333333,9.13666666667,58.7183333333,19.308,46.9554,11.3517481482,6.84406666667,10.1417333333
627.94,14.4303333333,8.30206666667,9.34486666667,21.4058666667,6.78533333333,9.1694,58.6919333333,19.347,47.0112666667,11.3940296296,6.87776666667,10.1900666667
628.27,14.5566,8.3914,9.40419999999,21.5302,6.87026666667,9.27546666667,58.8292,19.4816666667,47.1281333333,11.4964222222,7.0031,10.2836
628.61,14.5642666667,8.39926666667,9.43140000001,21.5652,6.9108,9.28293333333,58.7933333333,19.5076,47.0877666667,11.4938666667,7.01183333333,10.2456666667
628.94,14.5698666667,8.43353333333,9.43446666667,21.6360666667,6.92293333333,9.2922,58.7569333333,19.5613333333,47.1087333333,11.4972666667,7.06373333333,10.2443333333
629.27,14.58,8.44693333333,9.47686666667,21.6821333333,6.9318,9.3254,58.7981333333,19.6260666667,47.1837333333,11.537237037,7.08336666667,10.2845333333
629.60,14.6870666667,8.51586666667,9.55666666666,21.7848,7.01953333333,9.41453333333,58.8016,19.7414666667,47.1881333333,11.6056296296,7.16583333333,10.3554666667
629.94,14.7744666667,8.579,9.61700000001,21.8709333333,7.07026666667,9.46600000001,58.9603333333,19.8486,47.295,11.6312962963,7.19696666667,10.4342
630.27,14.9009333333,8.70986666667,9.72846666667,22.0326,7.21266666666,9.60893333333,59.0132666667,20.0353333333,47.3863,11.7333111111,7.32826666667,10.5543333334
630.60,14.8995333333,8.72093333333,9.73093333334,22.0916,7.20166666667,9.59506666666,59.1347333333,20.0614,47.5208,11.7089481481,7.3177,10.5822
630.93,14.8776666667,8.7134,9.69646666666,22.0776666667,7.1902,9.57966666667,59.1726,20.0961333333,47.5208,11.6925037037,7.2712,10.5725333333
631.26,14.8252666667,8.64753333333,9.6288,22.0471333333,7.1304,9.51479999999,59.1474,20.1008,47.4882,11.6485925926,7.21633333333,10.5036666667
631.60,14.786,8.61933333333,9.62726666667,22.033,7.12333333333,9.55246666666,59.1133333333,20.102,47.3432333333,11.6311407408,7.19306666667,10.4792666667
631.93,14.7000666667,8.55526666667,9.57853333333,21.9877333333,7.05713333333,9.50233333333,58.9754,20.0725333333,47.1979,11.5715407407,7.1138,10.4363333333
632.26,14.6701333333,8.5148,9.57986666667,21.9994,7.00753333333,9.49139999999,59.0732,20.0666666667,47.2268333333,11.5806074074,7.10616666667,10.4383333333
632.59,14.6504,8.46473333333,9.55566666666,21.9845333333,6.9864,9.46580000001,59.1547333333,20.0460666667,47.2288333333,11.5484148148,7.08766666667,10.432
632.92,14.7623333333,8.53873333333,9.6194,22.1341333333,7.0622,9.51826666667,59.2911333333,20.1579333333,47.3814,11.6287185185,7.2164,10.5161333333
633.26,14.7538,8.47873333333,9.52399999999,22.1049333333,7.02313333333,9.47646666667,59.3188,20.0892666667,47.4196666667,11.5981925926,7.17093333333,10.4898
633.59,14.7159333333,8.4222,9.49173333334,22.0854666667,7.0072,9.45813333333,59.3252,20.0799333333,47.3904333333,11.5744148148,7.17233333333,10.4577333333
633.92,14.5820666667,8.23846666667,9.3664,21.9636666667,6.90093333333,9.298,59.2653333333,19.9505333333,47.2771666667,11.4534,7.00763333333,10.3337333333
634.25,14.6196666666,8.2152,9.35386666666,22.0414666667,6.91806666667,9.292,59.389,20.0692,47.2846333333,11.4627333333,7.03356666667,10.3583333334
634.58,14.6699333333,8.29406666667,9.4606,22.1746666667,6.98326666667,9.37786666667,59.4438,20.1983333333,47.3235333333,11.5286296296,7.15473333333,10.4294666667
634.91,14.6508,8.28433333333,9.4668,22.2119333333,6.97826666667,9.4068,59.4801333333,20.2159333333,47.3273,11.5126296296,7.13393333333,10.4312
635.25,14.6187333333,8.21846666667,9.39766666667,22.2478666667,6.9376,9.3272,59.6079333333,20.2218666667,47.4159333333,11.454,7.07496666667,10.3936
635.58,14.6440666667,8.21473333333,9.34946666667,22.2756,6.91246666667,9.30646666667,59.6182,20.1863333333,47.4662333333,11.4153851852,7.0501,10.3536666667
635.91,14.7119333333,8.23646666667,9.37866666667,22.3578,6.96706666667,9.35553333334,59.5685333333,20.2892,47.4895333333,11.4204148148,7.09946666667,10.3732666667
636.24,14.7580666667,8.30366666667,9.4396,22.4312666667,7.03593333333,9.41493333333,59.5609333333,20.3947333333,47.5345666667,11.4526962963,7.13123333333,10.4369333333
636.57,14.7129333333,8.25026666667,9.42420000001,22.3812,7.00026666667,9.35693333333,59.5446666667,20.3680666667,47.436,11.3910740741,7.0656,10.4356666667
636.90,14.6783333333,8.2442,9.44440000001,22.4400666667,6.96366666667,9.33433333333,59.6165333333,20.4396,47.4305333333,11.3647703704,7.04803333333,10.4044666667
637.23,14.7136,8.28533333333,9.47586666666,22.4835333333,6.97533333333,9.33233333333,59.6807333333,20.5218,47.5231333333,11.3930592593,7.01036666667,10.4222
637.56,14.8494666667,8.4112,9.57626666667,22.6256666667,7.07646666667,9.42366666667,59.8208,20.6602666667,47.7024666667,11.4739407407,7.15073333333,10.5299333333
637.90,14.9540666667,8.498,9.69446666667,22.6990666667,7.21266666667,9.52353333333,59.7093333333,20.7106,47.671,11.5653925926,7.23436666667,10.5975333333
638.23,14.8391333333,8.39413333333,9.57806666666,22.6074666666,7.1388,9.41753333333,59.7123333333,20.6104666666,47.5949666667,11.4596962963,7.07846666667,10.5267333333
638.56,14.9212,8.4898,9.66766666667,22.6778666667,7.21133333333,9.47393333333,59.7113333333,20.6904666667,47.5723333333,11.5036666667,7.19343333333,10.6081333333
638.89,14.9192,8.55133333334,9.70253333334,22.6862666667,7.246,9.4922,59.6923333333,20.7275333333,47.5667333334,11.538962963,7.2524,10.6141333333
639.22,14.9127333333,8.55873333333,9.7596,22.6749333334,7.2806,9.5218,59.6456666667,20.7926666667,47.5779,11.5305037037,7.29016666667,10.6212666667
639.55,14.8614666667,8.57413333333,9.72839999999,22.6585333333,7.2246,9.46013333333,59.6414,20.7387333333,47.5858333333,11.4797925926,7.23046666667,10.6556
639.88,14.8283333333,8.51613333333,9.69180000001,22.6428,7.177,9.41966666667,59.6356,20.7033333334,47.5517,11.4467407407,7.177,10.6238666667
640.21,14.7131333333,8.42846666667,9.56073333333,22.6104666667,7.0588,9.3666,59.6377333333,20.6814,47.5682666667,11.3473925926,7.0744,10.5218
640.54,14.7,8.46013333333,9.57293333335,22.6341333333,7.09173333333,9.35146666667,59.6185333333,20.7354,47.6431333333,11.3637185185,7.07813333333,10.5714
640.87,14.711,8.50926666666,9.62193333334,22.7002666667,7.16666666667,9.3734,59.5543333333,20.7898666667,47.6546666667,11.3674296296,7.17996666667,10.6322
641.20,14.7320666666,8.5116,9.65546666668,22.7283333333,7.13933333333,9.37653333333,59.4397333333,20.7829333334,47.5699666667,11.4107777778,7.20813333333,10.6331333333
641.53,14.6384,8.4666,9.58526666666,22.6774,7.04386666667,9.3126,59.3884,20.7471333333,47.4173666667,11.3619259259,7.20486666667,10.5616666666
641.87,14.7031333334,8.5232,9.63299999999,22.7584,7.0234,9.32533333333,59.4215333333,20.8256666667,47.4998333333,11.3805851852,7.27216666667,10.5486
642.20,14.6900666667,8.5182,9.63166666667,22.8019333333,6.98133333333,9.29393333333,59.4851333334,20.875,47.6069333333,11.3964962963,7.24036666667,10.5404666667
642.53,14.7490666667,8.51653333333,9.67100000001,22.9183333333,6.95553333333,9.2862,59.4974666667,20.9691333333,47.6827,11.3867481481,7.2353,10.5985333333
642.86,14.7178666667,8.51933333333,9.69133333333,22.9808666667,6.92966666667,9.27466666667,59.6964666667,21.0591333333,47.7485333333,11.4393037037,7.2039,10.6357333333
643.19,14.7687333333,8.56766666667,9.7702,23.0696,7.03173333333,9.35406666667,59.7877333333,21.2068666667,47.8574666667,11.5516592593,7.28246666667,10.7308666667
643.52,14.8179333333,8.6146,9.85033333335,23.1735333333,7.08813333333,9.40933333334,60.0230666667,21.417,47.9747666667,11.6559703704,7.3966,10.8119333333
643.85,14.8233333333,8.65966666667,9.89913333333,23.1674,7.12013333333,9.39433333333,59.799,21.373,47.8047666667,11.7078518519,7.4348,10.8494
644.18,14.8654666667,8.6694,9.92599999999,23.1882,7.18966666667,9.48259999999,59.6816666667,21.408,47.6834666667,11.6956814815,7.44856666667,10.8871333333
644.51,14.8036,8.54253333333,9.82553333333,23.116,7.08173333333,9.44660000001,59.6416666667,21.3422,47.6231,11.6165481481,7.3485,10.8016666667
644.84,14.7454,8.55346666667,9.80313333335,23.1779333333,7.08353333333,9.43626666667,59.81,21.3896,47.6934333333,11.5910592593,7.30233333333,10.8371333333
645.17,14.7024,8.54493333333,9.82386666667,23.1744666667,7.093,9.42966666666,59.7692666667,21.3723333333,47.7339666667,11.5960518519,7.26203333333,10.8626666667
645.50,14.6946,8.5292,9.83320000001,23.1907333333,7.1342,9.4538,59.6932,21.4352666667,47.6794666667,11.6257777778,7.23523333333,10.9377333333
645.83,14.7248666667,8.52146666667,9.84386666667,23.2358666667,7.14726666667,9.48586666667,59.7445333333,21.5216666667,47.6476,11.6325851852,7.2765,11.0049333333
646.16,14.8455333333,8.66986666667,9.99213333335,23.3746666667,7.31666666667,9.66000000001,59.9534666667,21.6908666667,47.7541333333,11.8074814815,7.434,11.1212666667
646.49,14.7564666667,8.52206666667,9.83266666666,23.2801333333,7.1836,9.48593333333,59.9212666667,21.5268,47.7024333333,11.6526074074,7.3272,11.0154
646.82,14.7228,8.46973333333,9.78666666667,23.2407333333,7.10293333333,9.4152,59.8522666667,21.4801333333,47.6336333333,11.5838518518,7.29223333333,10.9564
647.15,14.6852666667,8.4414,9.73786666666,23.1713333334,7.0266,9.36326666667,59.6815333333,21.3709333333,47.5290333333,11.4986074074,7.1651,10.9128
647.48,14.911,8.62653333333,9.96633333333,23.3721333333,7.15226666667,9.55226666667,59.9068666667,21.5925333333,47.7532,11.6740666667,7.34483333333,11.0472
647.81,14.9590666667,8.6792,10.051,23.4126666667,7.16386666667,9.58373333333,59.9310666667,21.6705333333,47.7703,11.7422592593,7.43086666667,11.1191333333
648.14,14.9078666667,8.64566666667,10.0237333333,23.4699333333,7.11586666667,9.5132,59.9266666667,21.7124,47.7515666667,11.6803777778,7.4143,11.0636666667
648.47,14.9091333333,8.6644,10.0586,23.4616,7.1154,9.54713333333,59.8313333334,21.7832,47.7502,11.6429037037,7.3776,11.0186
648.80,14.9222666667,8.65133333333,10.0339333333,23.4993333333,7.05713333333,9.522,60.0214666667,21.8854666667,47.8518666667,11.5830740741,7.32356666667,11.0023333333
