wavelength,Back_TanVasm,Belly_TanVasm,Breast_TanVasm,Crissum_TanVasm,Crown_TanVasm,DorTail_TanVasm,Patch10_TanVasm,Patch11_TanVasm,Rump_TanVasm,Throat_TanVasm,WingTip_TanVasm
244.17,1.87632592593,9.7672,19.6201666667,8.37613333332,-1.777,6.0968,15.2512,-1.6482,20.2706111111,12.3528,3.79483333333
244.55,1.60917037037,9.66543333333,19.3429,8.28899999999,-1.85333333334,5.67206666667,15.0088666667,-1.9006,20.2310555556,12.3979333333,3.815
244.92,2.15668148148,10.8030666667,19.6164666667,9.2826,-0.7396,6.07066666667,15.7892666667,-1.15333333333,20.5637888889,13.2175333333,4.81605555556
245.30,1.64988148148,10.8586333333,19.4423,9.11533333334,-1.12593333333,5.5098,15.6836,-1.67573333334,20.447,13.1153333333,4.57506666667
245.67,2.24677037037,12.0403333333,20.4902666667,10.0456,-0.687400000001,6.0512,16.7940666667,-1.01893333333,21.0196777778,14.1022,5.32651111111
246.05,2.70563703704,12.8869666667,21.2735666667,10.5419333333,-0.187266666665,6.21806666667,17.4395333334,-0.426666666665,21.2396333333,14.6658666667,5.87491111111
246.42,2.82905925926,13.7963333333,21.6926666667,10.6587333333,-0.207533333334,6.15566666667,17.5408666667,-0.403200000001,21.5742111111,14.9462,5.94821111111
246.79,3.53413333333,14.4682666667,22.1566,10.9724,0.211666666667,6.42953333333,17.8544,0.043733333332,21.9885777778,15.2892666667,6.50308888889
247.17,3.76228888889,14.5861,22.1063,10.8757333334,0.209066666667,6.3136,17.7138,-0.0479333333334,22.0818555556,15.3626666667,6.73753333333
247.54,3.60938518518,14.5255333333,22.1263666667,10.5836666667,0.033,6.26866666667,17.3524666667,-0.226799999999,22.0046333333,15.3297333333,6.70021111111
247.92,3.81294074074,14.7137,22.4108,10.829,0.26,6.33686666667,17.4670666667,-0.0031999999994,22.0985,15.5746666667,6.95931111111
248.29,4.43725925926,15.2209666667,22.9442333333,11.2822666666,0.687866666667,6.80673333333,18.0952,0.3082,22.6523,16.2528,7.54594444444
248.67,4.50324444445,15.4375666667,23.1879666667,11.3144,0.571800000001,6.70773333333,18.2969333333,0.284399999999,22.7288666667,16.2527333333,7.64776666667
249.04,4.20825185185,15.0754333333,23.2742333333,10.982,0.1774,6.496,18.069,0.0722666666654,22.6430222222,15.9638666667,7.24178888889
249.42,4.39908888888,15.0958666667,23.5667666667,11.1052,0.376933333333,6.5836,18.1040666667,-0.0069333333346,22.7906666667,16.0802,7.2358
249.79,3.69251111111,14.4413333333,22.8664,10.2982666667,-0.240933333333,5.87726666667,17.4689333333,-0.778133333333,22.3346555556,15.6938666667,6.59997777778
250.17,3.65795555555,14.6337,22.9897,10.3734666667,-0.315533333334,6.02746666667,17.4396666667,-0.727066666667,22.6683111111,15.8378,6.60804444445
250.54,3.17880740741,14.0934333333,22.7886,10.1593333333,-0.598733333335,5.67613333333,17.2135333333,-1.1068,22.6456444445,15.5815333333,6.4177
250.92,2.32322962963,14.0283,22.6709,9.80640000001,-0.956533333333,5.393,17.2008,-1.72626666667,22.6007666667,15.5959333333,5.98474444444
251.29,1.7731037037,13.8942,23.2917,9.75746666667,-1.0776,5.3244,17.2129333333,-1.58213333333,22.5595444444,15.5915333333,5.59552222222
251.66,1.95427407407,14.3685333333,23.3934,10.0852666667,-0.696799999998,5.5088,17.6642,-1.20313333333,22.5498111111,15.7995333333,5.67337777778
252.04,1.51662962963,14.1666,22.7642333333,9.49193333333,-0.929800000001,5.0356,17.1748666667,-1.6972,21.9547111111,15.3863333333,5.09316666667
252.41,1.2796,14.1289666667,22.7579,9.55233333332,-0.793066666667,5.18806666667,16.9045333333,-1.30966666667,21.3901222222,15.1343333333,4.9884
252.79,0.860451851854,13.5001,22.2128333333,9.20519999999,-0.994933333334,5.17953333333,16.4923333333,-1.5948,21.1265666667,14.8923333333,4.69755555556
253.16,0.619274074073,13.3358666667,22.0657,8.9528,-1.33246666667,4.87306666667,16.6148666667,-2.09953333333,21.0428333333,14.9713333333,4.53421111111
253.54,0.743644444445,13.4521666667,22.2938,9.11813333333,-1.42746666667,5.12533333333,16.9796,-1.68093333333,20.9783444444,15.0814666667,4.5676
253.91,1.02297037037,13.8118666667,22.9862,9.55306666668,-1.15146666667,5.6414,17.3396,-1.21446666667,21.2846444444,15.2471333333,4.79761111111
254.28,0.495222222223,13.7197,22.7918,8.95240000001,-1.44766666667,5.3116,17.159,-1.7524,21.0331666667,15.0094666667,4.05994444444
254.66,0.163214814813,13.4208666667,22.7258333333,8.59886666666,-1.98313333333,4.9322,16.514,-2.034,20.4228,14.6948666667,3.5733
255.03,0.466014814815,13.3652,23.0271,8.94286666668,-2.10853333333,4.9856,16.3142,-1.72153333333,20.1857777778,14.6446,3.84843333333
255.41,1.18499259259,13.8036333333,23.1216666667,9.51806666667,-1.61666666667,5.3674,16.8195333333,-1.02873333333,20.6193777778,15.3028,4.6072
255.78,1.33962962963,13.811,23.4287666667,9.77026666668,-1.47413333333,5.52666666667,16.9442,-0.919133333334,20.757,15.679,4.83441111111
256.15,1.00471111111,13.5258,23.8719333334,9.71726666665,-2.05786666667,5.379,17.1840666667,-1.3538,20.9708666667,15.6438,4.67603333333
256.53,0.231903703705,12.6553666667,23.0356666667,8.9302,-3.04166666667,4.10246666667,16.3573333333,-2.623,20.3547888889,14.8364,3.78837777778
256.90,0.663037037036,13.2438666667,23.5681333333,9.42946666666,-2.62306666667,4.2506,16.9071333333,-2.38813333333,20.6534,15.2686,3.94016666667
257.28,0.948651851852,13.2872,23.6468,9.99740000001,-1.96866666667,4.4872,17.2090666667,-1.96353333333,20.8498,15.6567333333,4.20294444444
257.65,0.733125925926,13.13,23.3055,9.87059999999,-1.95093333333,4.09146666666,17.1106,-2.35793333333,20.6056333333,15.4785333333,4.31437777778
258.02,1.14921481481,13.0250333333,23.158,9.8912,-1.6686,3.7928,17.2230666667,-2.3216,20.7569888889,15.5864666666,4.36244444445
258.40,1.45102962963,12.899,23.2690666667,9.76200000001,-1.605,3.71013333333,17.1721333333,-2.24773333333,20.6566444444,15.5046666667,4.52662222222
258.77,2.09612592593,13.3362,23.8182666667,10.2965333333,-0.994066666666,4.18906666667,17.793,-1.66286666667,21.1131222222,15.9539333333,5.11636666666
259.15,2.9792962963,14.0462333333,24.3910666667,10.9571333333,-0.034933333334,5.10406666667,18.4481333333,-0.837733333333,21.7224222222,16.4665333333,5.95573333333
259.52,3.18085925926,14.0899666667,24.4362333333,11.0266,0.170133333333,5.18533333333,18.642,-0.901933333334,21.5994444444,16.488,6.04318888889
259.89,3.23631851852,14.2546,24.4866666666,11.0059333333,0.0927999999994,5.08646666667,18.7306666667,-0.8632,21.6668555556,16.3869333333,6.12645555555
260.27,3.62686666667,14.7882,24.7434,11.334,0.451733333333,5.41873333333,19.0584,-0.500866666667,21.9489777778,16.6432666667,6.49035555556
260.64,4.09782222222,15.2188333333,25.3086666667,11.8634666667,0.956466666666,5.92513333333,19.6842666667,0.0724666666681,22.4205888889,17.1701333333,7.05381111111
261.01,4.23055555555,15.3591,25.3417333333,11.9014,0.936533333333,6.04666666667,19.7772666666,0.283733333334,22.4160777778,17.2846,7.18996666667
261.39,4.46082962963,15.5857,25.5329333333,11.974,0.9612,6.295,19.8482,0.505866666668,22.5012444445,17.3321333333,7.31667777778
261.76,4.63954074074,15.8294666667,25.7477333333,12.0711333333,1.08313333333,6.62806666667,20.0816,0.824666666667,22.7480222222,17.4937333333,7.44005555556
262.13,4.73947407407,16.0340333333,25.9072666667,12.2482666667,1.21533333333,6.98186666667,20.1682666667,1.1586,22.6428111111,17.5432666667,7.59612222222
262.51,4.99686666667,16.3304,26.0514,12.6838,1.44946666666,7.30606666667,20.4866,1.46486666667,22.8305444445,17.7405333333,7.91311111111
262.88,5.10502962963,16.5041,26.0195333333,12.6722,1.40553333333,7.4222,20.4362,1.6306,22.7431,17.6612666667,7.92452222222
263.25,4.55067407407,16.1468333333,25.6687,12.1548666667,0.799200000001,6.9444,19.9690666667,1.34513333333,22.3636222222,17.3808666667,7.39111111111
263.63,4.30522222222,16.2677333333,25.6936666667,11.9409333333,0.587533333333,7.0062,19.6262666667,1.36853333333,22.3353444444,17.2696,7.30468888889
264.00,4.50279259259,16.1712666667,25.7029666667,12.1093333333,0.746933333333,7.3698,19.6176,1.5774,22.4092222222,17.3698,7.377
264.37,3.7608962963,15.2104,24.8672333333,11.2021333333,-0.064466666666,6.6552,18.5438,1.10366666667,21.5562,16.7235333333,6.6483
264.75,3.28525185185,14.7529,24.3142,10.6321333333,-0.513333333335,6.32953333333,17.8429333333,0.643666666668,20.9411222222,16.2643333333,6.16486666667
265.12,3.13135555556,14.4545333333,24.3505,10.4481333333,-0.499133333332,6.073,17.5912666667,0.472733333333,20.9301333333,16.0294666667,6.02135555556
265.49,3.13914074074,14.7733333333,24.2883666667,10.3194666667,-0.226599999999,5.99793333333,17.7108666667,0.516533333332,21.059,16.2058666666,6.33784444444
265.87,2.99002222222,14.3164333333,23.9721,10.1254666667,-0.175733333333,5.67273333333,17.2838,0.197399999999,20.7929111111,16.071,6.19357777778
266.24,3.41697777778,14.4704,24.1814,10.3044666667,0.193799999999,6.03673333333,17.7638666667,0.373733333334,21.1762111111,16.2028666667,6.57738888889
266.61,3.36865185185,14.4038,24.1792333333,10.3816666667,0.341133333333,6.16,17.8149333333,0.337666666666,21.3474666666,16.204,6.51695555556
266.98,3.36336296296,14.5935,24.2563,10.5164666667,0.480333333335,6.23226666667,18.1770666667,0.174466666666,21.6638888889,16.4231333333,6.60523333333
267.36,3.6008,14.5346,24.3638,10.6530666667,0.538533333332,6.357,18.3420666667,0.119333333335,21.7648444444,16.6006666667,6.49895555555
267.73,3.47166666667,14.2899,24.1925333333,10.5832666667,0.3794,6.1648,18.4069333333,4.4408920985e-17,21.5867333333,16.5662666666,6.15927777778
268.10,2.8492,13.8670333333,23.7282333333,10.0324666667,-0.144999999999,5.57766666667,17.9823333333,-0.518199999999,21.0673555556,16.1992,5.71488888889
268.48,2.92114074074,14.0029333333,24.1097,10.2033333333,0.036666666666,5.71606666666,18.3891333333,-0.482933333334,21.2859111111,16.2648,5.8893
268.85,2.78278518519,13.9243333333,23.8880666667,10.1039333333,-0.0874666666661,5.554,18.1938666667,-0.563866666667,21.1589222222,15.9686666667,5.6462
269.22,3.0581037037,14.1654666667,23.9048333333,10.3123333333,0.275466666667,5.92026666667,18.3414666667,-0.272466666667,21.3206777778,16.2060666667,5.81565555556
269.59,3.52342222222,14.3893666667,24.0897333333,10.7676,0.746133333333,6.285,18.4676,0.0890666666686,21.5282111111,16.4155333333,6.12246666667
269.97,4.06917037037,14.9482,24.5169,11.2408666667,1.22693333333,6.68346666667,18.9074666667,0.593866666669,21.9848555555,16.8263333333,6.6131
270.34,3.899,14.8463666667,24.5739666667,11.2422,1.01886666667,6.504,18.7732666667,0.426733333335,22.0822666667,17.0161333333,6.50065555556
270.71,4.01538518518,14.8814,24.644,11.0975333333,1.10846666667,6.60733333333,18.8296666667,0.7444,21.8951555556,17.1602,6.7188
271.09,4.26675555556,14.9480666667,24.7135333333,11.1562666667,1.297,6.8568,18.8359333333,1.1146,21.9297888889,17.3412666667,6.85325555556
271.46,4.393,15.1675,24.7487666667,11.3679333333,1.40286666667,6.99673333333,19.0222666667,1.39273333334,21.9760222222,17.4292666667,7.14677777778
271.83,4.58014814815,15.3515,24.6908333333,11.523,1.5036,7.1848,19.0048666667,1.45253333333,22.1386555556,17.4986666667,7.38845555555
272.20,4.71075555555,15.4457666667,24.7222,11.5910666667,1.58993333333,7.38313333333,19.1050666667,1.54726666667,22.2245444444,17.5152666667,7.45133333333
272.58,5.07592592593,15.6428333333,24.7225,11.9581333333,2.03833333333,7.70306666667,19.2370666667,1.948,22.4120333333,17.8203333333,7.78127777778
272.95,5.3638,16.0104333333,25.0806666667,12.2537333333,2.42626666666,8.08933333333,19.7261333333,2.23986666667,22.8323222222,18.2183333333,8.21915555556
273.32,5.4108,16.0180333333,25.1038333333,12.1838666667,2.42386666667,8.09786666667,19.7391333333,2.21833333333,22.8174444445,18.2456666667,8.38798888889
273.69,5.13871851852,15.7763333333,24.8579,11.9544666667,2.10006666667,7.853,19.6312,2.039,22.6642111111,18.0104,8.16188888889
274.06,4.94837777778,15.6019333333,24.7478333333,11.8506,1.93073333333,7.7662,19.5305333333,1.94513333333,22.6290777778,17.7960666667,8.11038888889
274.44,4.80533333333,15.4666333333,24.5152,11.7083333333,2.0016,7.5914,19.4422666667,1.80873333334,22.4620666667,17.5444666667,8.01563333333
274.81,4.60710370371,15.3283,24.2211333333,11.6368,2.02326666667,7.43693333334,19.2025333333,1.49833333333,22.3884555556,17.4418,7.79012222222
275.18,4.80637777778,15.6606666667,24.3418666667,11.9513333333,2.30313333333,7.6562,19.5139333333,1.68573333333,22.7018,17.6486666667,8.0464
275.55,4.68688148148,15.6467666667,24.2658,11.8492,2.38393333333,7.57693333333,19.4132,1.54666666667,22.7647777778,17.5795333333,7.93075555555
275.93,4.73017037037,15.6218666667,24.1765666667,11.9676,2.66773333333,7.73013333333,19.4404666667,1.85106666667,22.8534333333,17.6028,8.04828888889
276.30,5.07622962963,15.8468666667,24.3764333333,12.2740666667,2.97566666667,7.97853333333,19.7634666667,2.15586666667,23.1984888889,17.7364666667,8.45433333333
276.67,5.26811111111,15.9834666667,24.5041666667,12.3986666667,3.18393333333,8.1798,20.0352666667,2.339,23.3845888889,17.7912666667,8.67775555555
277.04,5.75474814815,16.2221,24.7695333333,12.8000666667,3.56713333333,8.61440000001,20.3391333333,2.78213333333,23.7012777778,18.1014666667,9.06672222223
277.41,5.75680740741,16.4347666667,24.7326333333,12.9952,3.73973333333,8.76426666666,20.4338,2.99786666667,23.6539666667,18.0960666667,9.08848888888
277.79,5.78867407407,16.6462666667,24.8712333333,12.9764666667,3.7816,8.88426666667,20.6728,3.133,23.7324777778,18.1091333333,9.02367777777
278.16,5.77545925926,16.7564666667,24.7224333333,12.8256,3.80993333334,8.74959999999,20.7060666667,3.1094,23.4986111111,18.2293333333,8.81414444445
278.53,5.81125925926,16.7686333333,24.5244333333,12.7963333334,3.65573333333,8.72686666666,20.6312666667,3.14806666667,23.3784777778,18.1816666667,8.72582222223
278.90,6.03485925926,17.1244333333,24.7173,12.9628666667,3.57893333333,8.691,21.0686666667,3.33986666667,23.7370888889,18.2469333333,8.93331111112
279.27,5.61985185185,16.6346666667,24.1453333333,12.4213333333,3.26133333333,8.208,20.6906666667,2.87733333333,23.3004444445,17.7866666667,8.524
279.64,5.44728888889,16.3238333333,23.7956333333,12.1172,3.01813333333,7.8986,20.5936,2.5952,22.9910555556,17.4074,8.17617777778
280.02,5.36281481481,16.3596,23.7904333333,11.9244,2.84393333333,7.55773333333,20.6993333334,2.23,22.8866222222,17.3556,7.969
280.39,5.45448888889,16.4240666667,23.7823,11.8822,2.93466666667,7.50413333333,20.6639333334,2.18786666667,22.9049444445,17.3443333333,7.95545555555
280.76,5.03248888889,16.2548,23.4726,11.5927333333,2.4926,7.09806666667,20.3600666667,1.70373333333,22.6721888889,17.1720666667,7.53772222222
281.13,4.30053333333,15.6679333333,22.6781,10.9051333333,1.67806666667,6.2338,19.7692666666,1.0098,22.1677888889,16.5644,6.82528888889
281.50,4.28211111111,15.6492333333,22.6050666666,10.7293333333,1.38573333333,5.99386666667,19.8678666667,0.915800000001,22.4115,16.6147333333,6.75001111111
281.87,4.23859259259,15.5978666667,22.4585666667,10.6528,1.3288,6.0012,19.8476,0.787933333332,22.4791333333,16.6632666667,6.89385555556
282.25,3.75191851852,15.1209666667,21.9432,10.2828,0.788266666667,5.64226666667,19.5547333333,0.186200000001,22.2141888889,16.2316666667,6.43804444445
282.62,3.87959259259,15.2774,22.1957,10.3925333333,0.918133333334,5.78826666667,19.8159333333,0.3394,22.4463,16.3962666667,6.60002222222
282.99,4.0760962963,15.2398333333,22.1832333333,10.4408,1.0492,6.0358,19.8647333333,0.476333333333,22.4732777778,16.4124666667,6.71913333333
283.36,4.04532592593,15.3254333333,22.2342,10.3796666667,0.909466666666,5.9616,19.9916,0.433933333333,22.5587777778,16.3038,6.69673333333
283.73,4.36914814815,15.6911,22.5706333333,10.7566666667,1.354,6.34373333333,20.4518666667,0.883733333334,23.0249666667,16.7734666667,7.1755
284.10,4.54682962963,15.7791333333,22.6317333333,10.8632666667,1.48126666667,6.50113333333,20.5838666666,1.0258,23.1645444444,16.7396,7.28485555555
284.47,4.62293333333,15.9398666667,22.7469333333,11.0694,1.63006666667,6.53393333333,20.9468666667,1.17666666667,23.4067666666,16.9767333334,7.30881111111
284.85,4.59468888889,15.8789333333,22.7597333333,10.9278666667,1.61226666667,6.43046666667,21.0680666667,1.13993333333,23.4488666667,16.8936666667,7.27324444444
285.22,4.66455555556,16.0006333333,22.9194,10.9556,1.728,6.4902,21.2851333333,1.188,23.5499333333,17.0031333333,7.2665
285.59,4.63990370371,15.8745,22.9067333333,11.0703333333,1.8212,6.49173333334,21.4716,1.1394,23.5980444445,17.0198,7.24145555555
285.96,4.53097037037,15.6773666667,22.9014333333,10.9692,1.612,6.18686666666,21.5686,0.994533333334,23.4738888889,16.8927333333,7.01203333333
286.33,5.03911111111,16.1538,23.3771,11.2974666667,2.05466666667,6.61526666667,22.1181333333,1.61226666667,23.9035666667,17.2902666667,7.5226
286.70,5.04661481481,16.3862,23.3316666667,11.3544,2.0676,6.5452,22.3036666667,1.60246666667,24.0043222222,17.3165333333,7.44925555555
287.07,4.8826,16.4558666667,23.3954,11.2814666667,1.95373333333,6.37066666667,22.4942,1.46493333333,24.1099222222,17.2715333334,7.28581111111
287.44,4.97618518519,16.7151666667,23.7958,11.5787333333,2.15626666667,6.54713333334,22.9029333333,1.72166666667,24.5069888889,17.6322666667,7.41827777778
287.82,4.79974074074,16.7677333333,23.8226333333,11.5200666667,1.9364,6.3046,23.0609333333,1.5218,24.6785111111,17.6488666667,7.16313333333
288.19,4.61088148148,16.8499666667,24.0529666667,11.5095333333,1.79526666667,6.17333333333,23.4535333333,1.49253333334,25.0355333333,17.8074666667,7.04112222222
288.56,4.43782962963,16.8904,24.1314666667,11.4764666667,1.60673333333,6.043,23.7188666667,1.34793333334,25.2443444445,17.9148666667,6.90142222222
288.93,4.52641481481,17.1150333333,24.3271333333,11.6521333333,1.67753333333,6.0506,24.203,1.4022,25.5534666667,18.1520666667,6.86048888889
289.30,4.84266666667,17.5869333333,24.8089,12.0947333333,1.9008,6.3172,24.9395333333,1.64106666667,26.2341111111,18.6259333333,7.11893333333
289.67,5.02141481481,18.1454333333,25.3097666667,12.329,2.0252,6.50506666667,25.5466666667,1.78833333333,26.7807666667,18.9754,7.15841111111
290.04,5.0721925926,18.4300666667,25.6147333333,12.4977333334,2.1204,6.56193333333,26.0686,1.81853333333,27.3145444444,19.2803333333,7.10707777778
290.41,4.81165185185,18.5111,25.7552333333,12.4516,1.89906666667,6.2054,26.3468,1.50306666667,27.6832222222,19.4046666667,6.71751111111
290.78,4.71352592593,18.5003666667,25.9271666667,12.3915333333,1.69606666667,6.16673333333,26.6048666667,1.31806666667,27.9329222222,19.5132666667,6.59955555556
