wavelength,Back_RamPasf,Belly_RamPasf,Breast_RamPasf,Crissum_RamPasf,Crown_RamPasf,DorTail_RamPasf,Rump_RamPasf,Throat_RamPasf,WingTip_RamPasf
258.40,2.37233333333,4.04411111111,2.60255555556,2.25222222222,3.00288888889,3.45344444445,2.15733333333,3.80877777778,4.915
258.77,2.77244444444,4.70966666667,3.03066666667,2.88011111111,3.34933333333,4.11566666667,2.66466666666,4.43844444445,5.56188888889
259.15,3.13133333333,4.94411111111,3.22711111111,3.14277777778,3.44555555555,4.38855555556,2.863,4.91355555556,5.85266666667
259.52,3.08977777778,4.66822222222,2.83733333333,2.84788888889,3.13577777778,4.251,2.63377777778,4.81888888889,5.74133333333
259.89,3.07488888889,4.52011111111,2.63711111111,2.739,2.86077777778,4.28977777778,2.49211111111,4.70466666667,5.64933333333
260.27,3.17822222222,4.51366666667,2.53422222222,2.747,2.85155555556,4.47877777778,2.55022222222,4.75466666667,5.70311111111
260.64,2.90388888889,4.28744444445,2.27133333334,2.52677777778,2.65477777778,4.21255555556,2.21233333333,4.57411111111,5.59922222222
261.01,2.68544444444,4.05288888889,2.13211111111,2.46144444444,2.43977777778,3.98133333333,1.99211111111,4.41322222222,5.495
261.39,2.61011111111,4.03011111111,2.06222222222,2.55022222222,2.374,3.84744444444,1.99311111111,4.39533333333,5.34922222222
261.76,2.65811111111,4.04544444444,2.047,2.72611111111,2.451,3.84477777778,2.10522222222,4.41077777778,5.29355555556
262.13,2.71755555555,4.00677777778,2.25622222222,2.687,2.56488888889,3.93911111111,2.23588888889,4.46144444444,5.24511111111
262.51,2.99888888889,4.362,2.79977777778,3.00988888889,2.85888888889,4.32866666667,2.56777777778,4.81866666667,5.67711111111
262.88,2.92411111111,4.17677777778,2.70466666667,2.80211111111,2.65566666667,4.124,2.31822222222,4.64455555555,5.57177777778
263.25,2.75311111111,3.99277777778,2.54655555556,2.76211111111,2.56,4.15866666666,2.14666666667,4.352,5.358
263.63,3.44677777778,4.72922222222,3.58822222222,3.676,3.43233333333,4.84633333333,2.82266666667,5.04633333333,5.91377777778
264.00,4.03522222222,5.52955555555,4.55066666667,4.457,4.27988888889,5.24311111111,3.50944444444,5.77955555556,6.59688888889
264.37,3.93111111111,5.44755555555,4.66744444444,4.47788888889,4.44555555556,5.00333333333,3.50322222222,5.78833333333,6.70344444445
264.75,4.39111111111,5.69477777778,4.90911111111,4.70733333333,4.50555555556,5.27455555556,3.86722222222,5.73277777778,6.87288888889
265.12,4.60722222222,5.92211111111,5.11922222222,4.84966666667,4.72055555556,5.43177777778,4.29477777778,6.019,7.02122222222
265.49,4.84066666667,5.83422222222,5.30844444445,5.03,4.75655555555,5.69744444444,4.36766666667,6.07588888889,7.42666666667
265.87,4.86955555556,5.88333333333,5.622,5.06922222222,4.85422222222,5.85766666667,4.32666666667,6.20077777778,7.63944444445
266.24,4.62922222222,5.80633333333,5.31966666667,5.10111111111,4.62411111111,5.63755555556,3.98833333333,5.95533333333,7.45544444445
266.61,4.476,5.45322222222,4.84288888889,4.79988888889,4.31377777778,5.21477777778,3.70377777778,5.41488888889,6.869
266.98,4.05988888889,5.10022222222,4.515,4.61255555555,4.13433333333,4.91922222222,3.507,5.16077777778,6.531
267.36,3.96466666667,5.02822222222,4.52577777778,4.54855555556,4.10055555556,4.802,3.426,5.35877777778,6.57633333334
267.73,3.78888888889,4.86255555556,4.22011111111,4.48388888889,3.86366666667,4.77444444444,3.26077777778,5.32466666667,6.52133333333
268.10,3.57933333333,4.58588888889,3.96977777778,4.32566666667,3.77444444444,4.81577777778,2.99788888889,5.137,6.36033333333
268.48,3.60455555556,4.58533333333,4.00366666667,4.32644444444,3.68955555556,4.81022222222,2.92544444445,5.06933333333,6.22855555556
268.85,3.32222222222,4.43355555556,3.81288888889,4.13577777778,3.54855555556,4.77755555556,2.72655555555,4.937,6.032
269.22,2.82866666667,3.97688888889,3.41522222222,3.59422222222,3.04922222222,4.48855555556,2.19211111111,4.526,5.58277777778
269.59,2.67866666667,3.99377777778,3.39344444444,3.33222222222,3.01355555555,4.48366666667,2.14788888889,4.43466666667,5.38611111111
269.97,2.70411111111,3.90844444444,3.13877777778,3.12677777778,2.74377777778,4.39477777778,2.10177777778,4.39488888889,5.24044444445
270.34,3.08355555556,4.342,3.36888888889,3.27888888889,2.98211111111,4.62344444444,2.44277777778,4.733,5.45588888889
270.71,3.04422222222,4.414,3.26855555555,3.261,2.97944444444,4.53588888889,2.45822222222,4.75266666666,5.49477777778
271.09,3.00055555556,4.35177777778,3.26188888889,3.09622222222,2.77955555556,4.41055555556,2.27511111111,4.65355555556,5.39
271.46,2.90844444445,4.22477777778,3.07644444445,2.87277777778,2.49688888889,4.15322222222,2.064,4.40377777778,5.20144444445
271.83,2.68577777778,4.11277777778,2.90666666667,2.63655555556,2.27911111111,3.93744444444,1.83011111111,4.10922222222,4.95422222222
272.20,2.39444444445,3.76744444444,2.59922222222,2.28511111111,1.88188888889,3.46688888889,1.55733333333,3.83911111111,4.62144444445
272.58,1.96,3.38944444444,2.10166666667,1.80111111111,1.49033333333,3.119,1.11522222222,3.47388888889,4.30522222222
272.95,2.01977777778,3.31133333333,2.01955555556,1.70766666667,1.48944444444,3.05288888889,1.02644444444,3.46555555555,4.36444444444
273.32,2.57288888889,3.79911111111,2.46288888889,2.22955555556,1.80966666667,3.449,1.49666666667,3.86566666667,4.74233333333
273.69,2.69811111111,3.86588888889,2.453,2.38266666667,1.73488888889,3.30555555556,1.56377777778,3.99344444445,4.81555555555
274.06,2.37888888889,3.55644444444,2.24566666667,2.18377777778,1.58488888889,3.02933333333,1.30066666667,3.71388888889,4.55611111111
274.44,2.27455555556,3.21644444444,2.08611111111,1.92222222222,1.40622222222,2.97222222222,1.17222222222,3.58966666667,4.35022222222
274.81,2.39955555556,3.22577777778,2.28522222222,1.93111111111,1.44466666667,3.10066666667,1.21577777778,3.82644444445,4.44855555556
275.18,2.565,3.28466666667,2.26177777778,2.006,1.58577777778,3.07655555556,1.425,3.83311111111,4.53788888889
275.55,2.86577777778,3.528,2.443,2.31577777778,2.00144444444,3.48311111111,1.86677777778,4.20122222222,4.84855555556
275.93,2.94733333333,3.62988888889,2.54322222222,2.52033333333,2.17733333333,3.531,1.99788888889,4.23244444445,5.03322222222
276.30,3.35266666667,3.96888888889,2.92711111111,2.79833333334,2.568,3.87544444445,2.47833333333,4.60922222222,5.40144444445
276.67,3.726,4.49144444444,3.42766666667,3.16055555555,3.03877777778,4.33066666666,3.06622222222,5.03322222222,5.69711111111
277.04,3.52166666667,4.55155555556,3.34322222222,3.046,3.00633333333,4.27,3.21644444444,4.97533333334,5.59322222222
277.41,3.58366666666,4.53477777778,3.26644444444,3.18311111111,3.23866666667,4.28922222222,3.23066666666,5.08588888889,5.75577777778
277.79,3.30066666667,4.24722222222,3.10977777778,3.06211111111,3.24488888889,4.31077777778,3.01044444445,4.788,5.54355555556
278.16,3.72477777778,4.72366666667,3.50211111111,3.40255555556,3.65733333334,4.77966666667,3.52588888889,5.17733333333,5.95344444444
278.53,3.82677777778,5.15477777778,3.67755555556,3.705,3.95644444444,4.86411111111,3.80711111111,5.41011111111,6.30988888889
278.90,3.71155555556,4.98888888889,3.48644444444,3.58711111111,3.82011111111,4.77533333333,3.63777777778,5.14411111111,6.28166666667
279.27,3.61166666667,4.98055555556,3.36244444445,3.40855555555,3.746,4.76933333333,3.493,5.21055555555,6.18455555556
279.64,3.26244444444,4.624,3.10388888889,2.96066666667,3.46244444444,4.42011111111,3.00211111111,4.84633333333,5.91022222222
280.02,2.983,4.27933333333,2.89011111111,2.45933333334,3.19844444445,4.194,2.73788888889,4.69922222222,5.59811111111
280.39,2.53788888889,3.94488888889,2.59233333333,2.08322222222,2.90866666667,3.83222222222,2.19255555556,4.28655555555,5.25744444444
280.76,2.382,3.70977777778,2.50277777778,2.04133333333,2.68022222222,3.66366666667,1.95955555555,4.19955555556,5.12955555556
281.13,2.38966666667,3.81088888889,2.65577777778,2.241,2.73188888889,3.849,2.08177777778,4.44044444444,5.09733333333
281.50,2.00422222222,3.57188888889,2.478,1.90922222222,2.42055555556,3.58533333333,1.79088888889,4.198,4.79055555556
281.87,1.94333333334,3.57266666667,2.40588888889,1.82433333333,2.24077777778,3.47688888889,1.83411111111,4.28655555555,4.812
282.25,1.64111111111,3.36866666667,2.18355555556,1.74055555555,1.98777777778,3.19844444444,1.567,4.09766666667,4.68522222222
282.62,1.48355555556,3.10533333333,1.98344444444,1.61255555555,1.76,2.97033333333,1.30444444444,3.95744444444,4.50111111111
282.99,1.56277777778,3.19622222222,2.04555555556,1.74744444444,1.91966666667,2.98688888889,1.43044444444,4.02655555556,4.485
283.36,1.80533333333,3.45788888889,2.35411111111,2.06933333333,2.11122222222,3.221,1.72744444445,4.25255555555,4.73533333333
283.73,2.07844444445,3.71533333333,2.52855555555,2.34144444444,2.30044444444,3.42022222222,2.13377777778,4.58066666667,4.94
284.10,2.28222222222,3.80122222222,2.66833333333,2.50377777778,2.43277777778,3.62511111111,2.33077777778,4.74077777778,5.10422222222
284.47,2.43744444444,3.87844444444,2.67611111111,2.73111111111,2.46488888889,3.68366666666,2.53344444444,4.86377777778,5.23722222222
284.85,2.54622222222,3.90588888889,2.67422222222,2.725,2.49788888889,3.69755555556,2.55655555555,4.81944444444,5.35666666667
285.22,2.75566666667,4.02033333333,2.83633333333,2.91177777778,2.623,3.78077777778,2.64377777778,4.80877777778,5.63344444444
285.59,2.714,3.89977777778,2.77533333334,2.91077777778,2.58111111111,3.77711111111,2.61433333333,4.69711111111,5.61966666667
285.96,2.75611111111,3.87444444444,2.78144444444,2.92366666667,2.61166666666,3.778,2.54066666667,4.66555555555,5.60622222222
286.33,2.86088888889,3.87322222222,2.80822222222,2.95411111111,2.66711111111,3.85055555555,2.55111111111,4.674,5.60577777778
286.70,2.88933333334,3.89611111111,2.97722222222,2.985,2.67355555556,4.02177777778,2.61088888889,4.62655555556,5.63077777778
287.07,2.73633333334,3.743,2.91988888889,2.78655555556,2.51466666667,3.95222222222,2.44155555556,4.41022222222,5.47244444444
287.44,2.72288888889,3.67855555555,2.90422222222,2.75566666667,2.46066666667,3.93311111111,2.33211111111,4.36688888889,5.388
287.82,2.52788888889,3.62422222222,2.86033333333,2.66988888889,2.28422222222,3.75611111111,2.152,4.21055555556,5.19511111111
288.19,2.29288888889,3.54933333334,2.66133333333,2.58444444445,2.05211111111,3.50844444444,2.02155555556,4.033,5.02077777778
288.56,2.12611111111,3.44755555555,2.51911111111,2.364,1.91377777778,3.31844444444,1.751,3.82544444444,4.80033333334
288.93,2.11588888889,3.57355555555,2.55588888889,2.51677777778,2.04833333333,3.34455555556,1.74111111111,3.94844444445,4.79944444445
289.30,2.02544444445,3.45,2.38488888889,2.40344444445,1.98366666667,3.15622222222,1.55588888889,3.85155555556,4.57822222222
289.67,1.97344444444,3.43666666667,2.40733333333,2.23544444445,1.90477777778,3.05033333333,1.47088888889,3.78566666667,4.54511111111
290.04,1.79977777778,3.34766666667,2.20266666667,2.03566666667,1.76266666667,2.93144444444,1.27744444445,3.63388888889,4.43422222222
290.41,1.85322222222,3.49077777778,2.27611111111,2.07922222222,1.87977777778,2.94055555556,1.37188888889,3.73288888889,4.49333333333
290.78,1.82555555556,3.58977777778,2.20844444444,2.02633333333,1.94866666667,2.93366666667,1.37855555555,3.80377777778,4.48355555556
291.15,1.80477777778,3.60955555555,2.27322222222,2.06866666666,1.92044444445,2.909,1.40344444444,3.96488888889,4.52266666667
291.52,1.71622222222,3.48455555556,2.15822222222,1.981,1.87722222222,2.83766666667,1.36711111111,3.86377777778,4.45033333333
291.89,1.57055555556,3.33844444445,1.99311111111,1.85066666667,1.79833333333,2.84988888889,1.26833333333,3.63777777778,4.34066666667
292.26,1.72633333333,3.46088888889,2.114,1.88977777778,2.009,2.96466666667,1.40211111111,3.70177777778,4.38344444445
292.64,1.92211111111,3.64211111111,2.36255555555,2.00055555556,2.13244444445,3.20422222222,1.70033333334,3.93377777778,4.50911111111
293.01,1.95133333333,3.64,2.36755555556,1.96266666667,2.02811111111,3.34066666667,1.80566666667,3.97366666667,4.493
293.38,1.91477777778,3.64822222222,2.455,1.903,1.95766666667,3.36655555555,1.93766666667,4.019,4.52211111111
293.75,2.01222222222,3.821,2.57322222222,2.02066666667,2.08944444444,3.43766666667,2.098,4.13311111111,4.53377777778
294.12,2.13433333333,3.93422222222,2.70677777778,2.11722222222,2.21077777778,3.48066666667,2.19388888889,4.20922222222,4.52666666667
294.49,2.12988888889,3.89066666667,2.66577777778,2.06611111111,2.12455555556,3.51288888889,2.11611111111,4.22677777778,4.51544444444
294.86,2.226,3.89555555556,2.67244444444,2.20733333333,2.08344444445,3.51644444444,2.18822222222,4.22344444444,4.61055555556
295.23,2.46633333333,4.14211111111,2.78544444444,2.38911111111,2.30922222222,3.70711111111,2.37355555556,4.47422222222,4.75488888889
295.60,2.34922222222,4.06844444445,2.71333333333,2.27044444444,2.23611111111,3.58655555555,2.21866666667,4.43511111111,4.67355555556
295.97,2.60544444444,4.23422222222,2.94666666667,2.41944444445,2.43588888889,3.676,2.349,4.68355555556,4.82966666667
296.34,2.69011111111,4.36655555556,3.07255555556,2.61544444445,2.552,3.76922222222,2.46388888889,4.86666666667,4.96844444445
296.71,2.54966666667,4.295,2.87055555556,2.54988888889,2.50144444445,3.59166666666,2.32566666667,4.772,4.895
297.08,2.57866666667,4.33488888889,2.892,2.54422222222,2.57222222222,3.51911111111,2.37033333333,4.76866666667,4.93622222222
297.45,2.46277777778,4.28588888889,2.76133333333,2.412,2.51788888889,3.44122222222,2.23177777778,4.71788888889,4.83244444444
297.82,2.525,4.382,2.764,2.50188888889,2.58411111111,3.50433333333,2.20155555556,4.82155555555,4.95277777778
298.19,2.53644444445,4.43933333333,2.82555555556,2.57477777778,2.60233333333,3.52511111111,2.25366666667,4.86466666667,5.005
298.56,2.55477777778,4.47788888889,2.87711111111,2.63433333333,2.62366666667,3.47666666666,2.32277777778,4.90988888889,4.99577777778
298.93,2.57711111111,4.61111111111,3.04188888889,2.65177777778,2.77655555556,3.46266666667,2.40177777778,5.09311111111,5.05588888889
299.30,2.60022222222,4.65322222222,3.04211111111,2.72444444444,2.82111111111,3.50166666667,2.45388888889,5.19166666667,5.115
299.67,2.94,4.96766666667,3.31733333333,3.10533333333,3.09844444444,3.77822222222,2.79366666667,5.53577777778,5.38222222222
300.04,2.97655555556,5.16522222222,3.39733333333,3.17744444444,3.23288888889,3.87866666667,2.90188888889,5.70433333333,5.46733333333
300.41,2.89911111111,5.072,3.27333333333,2.98444444444,3.05744444444,3.72811111111,2.73322222222,5.65733333333,5.28811111111
300.78,2.98711111111,5.19633333333,3.42022222222,3.10655555556,3.17388888889,3.85077777778,2.81844444445,5.88633333333,5.36511111111
301.15,2.94755555555,5.083,3.28833333333,2.96344444444,3.04877777778,3.76488888889,2.66266666667,5.89244444445,5.17888888889
301.52,3.12233333333,5.19466666667,3.37733333333,3.14388888889,3.17111111111,3.91433333333,2.81577777778,5.94611111111,5.37666666667
301.89,2.94744444444,5.07666666667,3.31211111111,3.05977777778,3.12533333334,3.861,2.766,5.88344444445,5.30722222222
302.26,2.88622222222,5.09744444444,3.28122222222,3.03155555556,3.19333333333,3.90411111111,2.78733333333,5.96166666667,5.35522222222
302.63,2.95222222222,5.174,3.25577777778,3.00155555556,3.27488888889,4.04111111111,2.74955555556,6.00277777778,5.442
303.00,2.79322222222,4.96333333333,3.00955555556,2.76077777778,3.10522222222,3.90144444445,2.539,5.81688888889,5.16577777778
303.37,2.79277777778,4.92566666667,3.083,2.72155555556,3.02555555555,3.78944444445,2.48077777778,5.75266666666,5.14222222222
303.74,2.65944444444,4.78811111111,2.87844444444,2.487,2.81,3.54322222222,2.27633333333,5.61688888889,4.99622222222
304.10,2.513,4.54588888889,2.62266666667,2.43611111111,2.61166666667,3.33077777778,2.16988888889,5.454,4.84233333333
304.47,2.48766666667,4.55222222222,2.59222222222,2.49588888889,2.63077777778,3.29044444445,2.12511111111,5.42644444444,4.88488888889
304.84,2.63611111111,4.65877777778,2.75488888889,2.64155555555,2.686,3.37666666667,2.169,5.42722222222,5.00711111111
305.21,2.72977777778,4.799,2.97955555555,2.927,2.79355555556,3.48788888889,2.34666666667,5.52644444445,5.18766666666
305.58,2.73888888889,4.79444444445,3.03888888889,2.91666666667,2.83888888889,3.41111111111,2.30833333333,5.66111111111,5.11666666667
305.95,2.91011111111,4.86222222222,3.13566666667,3.02688888889,2.85733333333,3.39455555556,2.45611111111,5.76433333334,5.13244444445
306.32,3.262,5.10966666667,3.40933333333,3.34811111111,3.08433333333,3.61488888889,2.726,6.02633333333,5.379
306.69,3.18366666667,5.05366666667,3.42133333333,3.41577777778,2.99922222222,3.42155555556,2.72544444445,5.98466666667,5.27466666667
307.06,3.17777777778,5.05377777778,3.47877777778,3.54011111111,2.92988888889,3.37577777778,2.70388888889,5.98755555556,5.26566666666
307.43,2.95577777778,5.034,3.367,3.47455555555,2.86733333333,3.23711111111,2.56933333333,5.88655555556,5.10277777778
307.80,2.55188888889,4.87733333333,3.13066666667,3.33255555555,2.69644444444,2.94477777778,2.328,5.59511111111,4.71077777778
308.17,2.57833333333,4.95744444444,3.26955555555,3.39988888889,2.70344444444,3.07555555556,2.38433333333,5.59288888889,4.82455555555
308.54,2.675,5.01666666667,3.41166666666,3.46066666667,2.76277777778,3.08344444444,2.51466666667,5.62155555556,4.88222222222
308.90,2.53577777778,4.89444444444,3.34244444445,3.36744444444,2.67255555556,2.919,2.538,5.53688888889,4.69988888889
309.27,2.63444444445,5.01,3.50044444444,3.37122222222,2.79466666667,2.98111111111,2.65577777778,5.74922222222,4.77555555555
309.64,2.69777777778,5.08544444444,3.71922222222,3.49922222222,2.809,3.08466666667,2.77911111111,5.86344444444,4.82855555556
310.01,2.75422222222,5.19577777778,3.78411111111,3.58533333333,2.89955555556,3.20322222222,2.86377777778,5.95988888889,4.82733333333
310.38,2.353,4.90211111111,3.495,3.21644444444,2.52066666667,2.86855555556,2.58144444444,5.72188888889,4.42577777778
310.75,2.29988888889,4.90355555555,3.55277777778,3.13766666667,2.50177777778,2.86544444444,2.58488888889,5.77777777778,4.40988888889
