wavelength,Back_OryMaxm,Belly_OryMaxm,Breast_OryMaxm,Crissum_OryMaxm,Crown_OryMaxm,DorTail_OryMaxm,Rump_OryMaxm,Throat_OryMaxm,WingTip_OryMaxm
457.06,5.0755,5.18666666667,4.56433333334,4.0275,4.43,5.94783333333,5.30883333334,4.57266666667,5.73066666666
457.41,5.0735,5.20533333334,4.58,4.02933333333,4.42266666667,5.9425,5.28516666667,4.56733333334,5.73383333334
457.76,5.07433333333,5.203,4.60366666667,4.03666666666,4.43233333334,5.95816666667,5.28783333333,4.58233333333,5.73066666666
458.12,5.07483333334,5.20616666667,4.607,4.03066666667,4.438,5.92416666667,5.28283333333,4.58033333334,5.71833333333
458.47,5.05816666667,5.17633333334,4.60133333333,4.00483333334,4.4165,5.90783333334,5.25733333333,4.54266666667,5.7095
458.82,5.00666666666,5.13183333334,4.56266666667,3.9665,4.36416666666,5.85133333333,5.215,4.50333333334,5.66466666667
459.18,4.973,5.09483333333,4.53383333334,3.9125,4.31666666667,5.8205,5.16733333333,4.464,5.63
459.53,4.94883333334,5.06216666667,4.5215,3.90266666667,4.27,5.78416666666,5.1485,4.43366666667,5.60566666667
459.88,4.9495,5.05033333333,4.525,3.9015,4.26716666667,5.78233333333,5.14216666667,4.42733333333,5.621
460.24,4.97566666667,5.07166666667,4.568,3.92233333334,4.303,5.78133333334,5.16783333334,4.45983333333,5.64716666667
460.59,4.9775,5.06816666667,4.57233333333,3.93483333333,4.314,5.764,5.17866666667,4.46016666667,5.64433333334
460.94,5.03033333333,5.1115,4.61916666667,3.97766666667,4.3615,5.813,5.217,4.50383333333,5.689
461.29,5.0375,5.11883333333,4.6385,3.99933333333,4.35983333333,5.818,5.22183333333,4.5325,5.701
461.65,5.01483333333,5.1035,4.6135,3.97583333334,4.31933333333,5.764,5.19466666667,4.50166666667,5.67883333333
462.00,5.0005,5.09683333333,4.6145,3.9645,4.28466666667,5.757,5.179,4.48716666666,5.67316666666
462.35,5.02716666666,5.11283333334,4.634,3.9985,4.2965,5.7905,5.20733333334,4.52266666666,5.67266666667
462.71,5.07383333333,5.15966666667,4.68883333333,4.03766666667,4.33733333333,5.8345,5.23766666667,4.56133333333,5.718
463.06,5.07016666667,5.1675,4.6955,4.07166666667,4.34016666667,5.8365,5.24533333334,4.57533333333,5.73333333334
463.41,5.06016666666,5.15883333334,4.69166666667,4.05933333334,4.33616666667,5.83533333333,5.2475,4.5765,5.71016666666
463.76,5.0735,5.19133333334,4.71083333333,4.07666666666,4.344,5.86616666667,5.27483333333,4.603,5.737
464.12,5.0015,5.1375,4.63916666666,4.03033333334,4.27583333333,5.8315,5.23116666667,4.549,5.6775
464.47,5.00783333333,5.14216666667,4.62716666667,4.02933333333,4.25683333333,5.83933333334,5.2315,4.549,5.66916666666
464.82,4.935,5.07566666667,4.55683333333,3.9805,4.19916666666,5.78133333334,5.1675,4.4925,5.61883333333
465.17,4.91283333333,5.05083333333,4.5255,3.9425,4.193,5.76733333333,5.14733333334,4.46583333333,5.59383333334
465.53,4.94016666667,5.05916666666,4.54016666667,3.961,4.21716666666,5.80183333333,5.16266666667,4.5045,5.584
465.88,4.944,5.0835,4.53083333333,3.99716666667,4.24633333333,5.81416666667,5.1825,4.52616666667,5.61066666666
466.23,4.92666666666,5.0745,4.521,4.00083333333,4.23883333334,5.77933333333,5.16283333333,4.51816666666,5.60383333334
466.58,4.908,5.03383333334,4.4965,3.98416666667,4.23166666667,5.74933333334,5.14966666667,4.49866666667,5.58483333333
466.94,4.89683333333,5.00766666667,4.4895,3.97566666667,4.22083333333,5.73266666667,5.15133333333,4.48366666667,5.55133333334
467.29,4.89683333333,5.039,4.52433333333,4.0265,4.25283333333,5.73483333333,5.17983333333,4.51666666666,5.60133333333
467.64,4.88866666667,4.99833333333,4.50116666667,4.0085,4.24,5.7025,5.13216666667,4.49766666666,5.555
467.99,4.91933333334,5.043,4.55466666666,4.07,4.26716666667,5.7435,5.171,4.53116666666,5.59633333334
468.35,4.87833333333,5.02466666667,4.55,4.04266666667,4.24,5.72183333334,5.1315,4.51233333334,5.5925
468.70,4.89166666666,5.0375,4.57783333334,4.05216666667,4.2455,5.738,5.1275,4.517,5.60416666667
469.05,4.886,5.02633333333,4.56966666667,4.05716666667,4.22933333334,5.7235,5.12533333333,4.51383333333,5.58116666667
469.40,4.8545,5.01366666666,4.566,4.03266666666,4.21233333333,5.70216666667,5.096,4.50783333334,5.58083333334
469.75,4.85616666667,4.98866666667,4.57716666667,4.01033333333,4.20466666667,5.69333333333,5.08216666667,4.51983333333,5.56933333333
470.11,4.86133333334,4.99716666667,4.59383333333,3.9945,4.21416666667,5.68433333334,5.08066666666,4.5535,5.58533333333
470.46,4.87416666667,5.0235,4.62216666667,4.01333333333,4.2295,5.70266666667,5.09383333334,4.58383333333,5.58716666667
470.81,4.89783333333,5.03216666667,4.6395,4.04466666666,4.244,5.71533333333,5.10683333334,4.63083333333,5.62016666667
471.16,4.90716666667,5.00716666667,4.60366666667,4.016,4.22283333334,5.69616666667,5.07416666667,4.61316666667,5.60533333334
471.51,4.91383333334,5.03533333334,4.60883333333,4.01733333333,4.22616666666,5.72283333334,5.09866666667,4.617,5.61133333334
471.87,4.9145,5.057,4.63766666667,4.01166666667,4.254,5.73383333333,5.107,4.64566666666,5.59633333334
472.22,4.913,5.061,4.6235,4.00016666667,4.26816666666,5.73383333333,5.121,4.65583333333,5.57833333334
472.57,4.9225,5.096,4.64183333333,3.98683333333,4.2725,5.738,5.15733333333,4.68016666667,5.55966666666
472.92,4.9255,5.06783333333,4.64833333333,3.98116666667,4.26366666667,5.74316666667,5.14966666667,4.65583333333,5.55116666667
473.27,4.88566666667,5.02333333333,4.61216666666,3.955,4.21866666667,5.7115,5.13216666667,4.591,5.53866666666
473.62,4.86133333333,4.99066666667,4.5935,3.93483333333,4.1825,5.7085,5.12766666667,4.56183333333,5.50366666666
473.98,4.8405,4.98483333334,4.613,3.92,4.18816666667,5.70633333334,5.14916666666,4.54116666667,5.50766666667
474.33,4.78566666667,4.96016666666,4.588,3.89683333334,4.15233333334,5.71366666667,5.12833333334,4.51333333333,5.48833333333
474.68,4.76333333333,4.94466666667,4.55566666667,3.85866666667,4.13466666666,5.686,5.09483333333,4.45966666667,5.44583333333
475.03,4.73233333334,4.93816666667,4.55966666667,3.8445,4.14816666667,5.6825,5.09533333333,4.48566666667,5.42566666667
475.38,4.71166666666,4.89533333333,4.55166666666,3.83766666667,4.142,5.659,5.07483333333,4.4655,5.41566666667
475.73,4.69083333334,4.8645,4.52166666667,3.82533333334,4.1265,5.63966666667,5.045,4.43733333333,5.40483333334
476.08,4.69533333333,4.82616666667,4.51583333334,3.8335,4.10666666666,5.62333333333,5.0345,4.4185,5.39683333333
476.44,4.68,4.786,4.49066666667,3.8355,4.10183333333,5.59783333333,5.01533333334,4.397,5.41266666667
476.79,4.67866666667,4.7995,4.48416666666,3.84366666666,4.11633333333,5.60016666667,5.0175,4.3945,5.4185
477.14,4.74733333333,4.8765,4.52933333333,3.905,4.18616666666,5.6545,5.08583333333,4.46983333333,5.45616666667
477.49,4.761,4.91683333334,4.53866666666,3.93783333333,4.21533333333,5.65933333333,5.0755,4.48566666666,5.4725
477.84,4.767,4.9205,4.5115,3.944,4.19866666666,5.67516666666,5.04833333334,4.50683333333,5.4545
478.19,4.77766666667,4.92833333333,4.50366666667,3.95616666667,4.19383333334,5.66866666666,5.04866666666,4.50916666667,5.46933333333
478.54,4.80916666666,4.96133333334,4.54283333334,3.97866666667,4.23066666667,5.70833333334,5.084,4.544,5.49166666666
478.89,4.82383333333,4.9835,4.549,3.9895,4.23533333333,5.72583333334,5.07866666666,4.52583333333,5.50216666667
479.24,4.84566666667,5.01733333334,4.5625,3.98583333333,4.257,5.75216666667,5.10433333334,4.55816666667,5.5155
479.60,4.86283333334,5.00616666666,4.56566666667,3.97016666667,4.24433333333,5.74816666666,5.1175,4.54616666667,5.53366666666
479.95,4.855,5.03633333333,4.5615,3.96333333334,4.24183333334,5.75916666667,5.118,4.55666666667,5.54983333334
480.30,4.834,5.0085,4.54283333334,3.928,4.23116666667,5.75533333333,5.072,4.52933333333,5.49483333333
480.65,4.802,4.977,4.53616666667,3.89883333333,4.22583333333,5.73683333333,5.06783333334,4.51316666667,5.48316666666
481.00,4.779,4.97366666667,4.51983333333,3.874,4.2065,5.72683333333,5.03033333333,4.48916666666,5.47133333334
481.35,4.78566666666,4.97483333334,4.52316666667,3.85533333333,4.2215,5.73466666666,5.05483333333,4.485,5.48333333334
481.70,4.814,5.0125,4.551,3.88583333333,4.27233333334,5.7655,5.09866666667,4.494,5.504
482.05,4.84216666666,5.0455,4.56433333334,3.898,4.30116666666,5.7715,5.11533333333,4.50133333333,5.5215
482.40,4.82233333333,5.03366666667,4.54416666667,3.88983333333,4.285,5.7615,5.10066666667,4.489,5.52183333333
482.75,4.815,5.03816666667,4.5425,3.88216666666,4.28683333334,5.75716666667,5.108,4.489,5.52166666667
483.10,4.82216666667,5.0535,4.55916666666,3.90366666667,4.29933333333,5.767,5.12283333334,4.5015,5.53633333333
483.45,4.83466666667,5.074,4.57,3.92266666667,4.32383333334,5.78033333334,5.13866666667,4.52033333333,5.55533333333
483.80,4.84433333333,5.0835,4.57816666667,3.93816666667,4.3355,5.79,5.14766666667,4.53083333333,5.56183333333
484.15,4.85433333334,5.09216666666,4.58,3.95333333334,4.33866666667,5.78666666667,5.16083333333,4.53333333333,5.57716666667
484.50,4.8695,5.11766666667,4.589,3.97066666667,4.3445,5.79816666667,5.16766666667,4.55383333333,5.59183333333
484.85,4.88183333333,5.115,4.59366666666,3.97166666667,4.35766666667,5.8035,5.1765,4.56383333333,5.605
485.20,4.87816666667,5.11933333333,4.59016666667,3.9775,4.3535,5.7955,5.1675,4.56316666667,5.59416666667
485.55,4.86716666666,5.12233333333,4.58216666667,3.96983333333,4.33966666666,5.7865,5.1585,4.56333333334,5.5975
485.90,4.84816666666,5.1165,4.5795,3.967,4.33266666667,5.78566666666,5.148,4.56833333333,5.59316666667
486.25,4.86433333333,5.14016666666,4.59816666666,3.98983333334,4.349,5.80516666667,5.16583333333,4.58833333333,5.61083333334
486.60,4.8815,5.1435,4.60533333333,3.99733333333,4.35066666667,5.8095,5.17,4.59483333333,5.62316666667
486.95,4.88766666666,5.148,4.60833333333,3.99433333333,4.35033333333,5.81483333334,5.168,4.6025,5.6375
487.30,4.89033333333,5.15516666667,4.61316666667,3.99816666666,4.35333333333,5.83566666667,5.16583333333,4.612,5.64316666666
487.65,4.90066666666,5.16466666667,4.63083333333,4.00566666667,4.37683333333,5.84716666667,5.17066666666,4.62466666667,5.655
488.00,4.90166666667,5.18116666667,4.63816666667,4.0085,4.3885,5.8625,5.17683333333,4.64316666667,5.671
488.35,4.89383333333,5.17283333334,4.63483333333,3.99466666667,4.393,5.85866666667,5.17583333333,4.63633333333,5.67683333333
488.70,4.88383333333,5.17833333333,4.628,3.99883333333,4.38566666667,5.85933333333,5.175,4.64533333333,5.67283333333
489.05,4.884,5.1755,4.627,3.997,4.38316666666,5.87516666667,5.18066666667,4.648,5.6855
489.40,4.89016666666,5.17166666667,4.62366666667,3.99183333334,4.39233333333,5.87933333333,5.173,4.64983333333,5.68483333333
489.75,4.90133333333,5.1705,4.62783333333,3.98766666666,4.394,5.88466666667,5.18016666667,4.64433333333,5.68966666667
490.10,4.90066666666,5.16883333333,4.61733333333,3.97733333333,4.40216666667,5.87333333334,5.18016666667,4.64533333333,5.68283333334
490.45,4.89083333333,5.19066666666,4.62983333334,3.9955,4.42533333334,5.89183333334,5.2005,4.66766666667,5.68633333333
490.80,4.89,5.19666666667,4.61566666667,3.99566666666,4.43833333333,5.89533333333,5.19633333333,4.66733333333,5.68466666667
491.15,4.87916666667,5.17766666667,4.58116666667,3.96883333333,4.41566666667,5.85733333333,5.181,4.6525,5.66983333333
491.50,4.8515,5.1595,4.55166666666,3.951,4.39083333334,5.83166666666,5.16983333333,4.62483333334,5.653
491.85,4.85683333333,5.15983333333,4.55316666666,3.9535,4.393,5.839,5.16816666666,4.63583333333,5.65266666667
492.20,4.86883333333,5.18333333333,4.56133333333,3.984,4.41816666666,5.85133333334,5.18466666667,4.6625,5.66383333333
492.55,4.89116666667,5.20583333333,4.5885,4.0045,4.4535,5.88516666667,5.21733333334,4.6885,5.6955
492.90,4.89783333333,5.22183333333,4.601,4.0225,4.47816666667,5.894,5.22866666667,4.71166666666,5.70633333333
493.25,4.89533333333,5.21416666666,4.5955,4.03416666666,4.4695,5.88883333334,5.23866666667,4.71916666667,5.71683333333
493.60,4.92133333334,5.24566666667,4.60733333333,4.06666666667,4.50633333334,5.91616666667,5.2695,4.75983333334,5.75
493.95,4.93516666666,5.26416666666,4.6285,4.0775,4.5245,5.941,5.29083333333,4.78416666666,5.77833333334
494.30,4.95683333334,5.2615,4.62433333334,4.07233333334,4.5305,5.95066666667,5.28216666667,4.80183333334,5.80716666667
494.65,4.9425,5.2585,4.635,4.08416666667,4.5305,5.94733333334,5.29316666666,4.81116666667,5.79916666667
495.00,4.91833333333,5.25433333333,4.64783333333,4.08216666667,4.53116666666,5.95616666667,5.29,4.80216666667,5.797
495.34,4.94983333333,5.3,4.68333333333,4.12083333333,4.559,6.00966666666,5.32883333333,4.85483333333,5.83283333333
495.69,4.97716666667,5.32983333333,4.726,4.14133333333,4.59283333334,6.04716666666,5.36716666666,4.87033333333,5.8635
496.04,4.999,5.35116666666,4.74533333334,4.152,4.60733333333,6.07166666667,5.375,4.87666666666,5.87233333333
496.39,4.99016666667,5.3545,4.74366666666,4.15133333333,4.59783333334,6.06316666666,5.3465,4.8465,5.8705
496.74,5.03333333333,5.40416666667,4.78833333334,4.18783333333,4.64283333334,6.09833333334,5.3955,4.89133333333,5.91516666666
497.09,5.03016666667,5.41933333334,4.81566666666,4.185,4.67333333334,6.1085,5.39966666667,4.8885,5.90483333333
497.44,5.04916666667,5.423,4.8355,4.192,4.68283333333,6.1325,5.40966666667,4.899,5.9155
497.79,5.047,5.43216666667,4.8445,4.211,4.66566666667,6.14283333334,5.38816666667,4.9015,5.91483333334
498.14,5.05533333333,5.47,4.86283333334,4.23,4.676,6.14716666667,5.4065,4.90983333333,5.9235
498.48,5.082,5.46516666666,4.8705,4.2315,4.67966666666,6.1685,5.39883333333,4.90583333333,5.9315
498.83,5.11633333333,5.50983333334,4.92366666666,4.2775,4.72783333333,6.20766666667,5.44716666666,4.96216666667,5.95933333333
499.18,5.1505,5.52733333334,4.96216666667,4.28633333333,4.76366666667,6.24366666667,5.46116666667,4.95583333333,5.97616666666
499.53,5.112,5.505,4.92683333333,4.263,4.72766666667,6.208,5.43133333334,4.94216666667,5.95283333333
499.88,5.1125,5.49266666667,4.9265,4.23933333333,4.7335,6.2115,5.4335,4.93283333334,5.94866666667
500.23,5.12533333333,5.49133333333,4.91983333333,4.22833333333,4.72666666667,6.20116666667,5.43333333333,4.95233333333,5.93933333334
500.58,5.1,5.44316666667,4.86266666666,4.17116666667,4.67216666667,6.16366666667,5.38366666667,4.88933333333,5.89733333334
500.92,5.1185,5.44166666667,4.84083333334,4.1565,4.65183333334,6.16283333333,5.3795,4.896,5.90433333333
501.27,5.08216666666,5.41166666666,4.8085,4.13,4.63133333334,6.1085,5.3585,4.86983333334,5.86966666667
501.62,5.09633333334,5.41266666667,4.80933333333,4.12166666667,4.66066666667,6.11583333333,5.39116666667,4.88933333333,5.86966666667
501.97,5.07033333334,5.37183333334,4.78,4.10266666666,4.641,6.1125,5.375,4.85566666666,5.83566666667
502.32,5.08783333334,5.41466666667,4.79466666666,4.1405,4.6645,6.12266666667,5.402,4.891,5.85833333333
502.67,5.10183333333,5.40533333333,4.788,4.14016666666,4.66116666667,6.12283333334,5.38216666667,4.88516666667,5.87983333334
503.01,5.045,5.35766666667,4.73083333334,4.11616666667,4.60516666666,6.06616666667,5.34333333333,4.88266666667,5.85016666667
503.36,5.06966666667,5.3995,4.7655,4.13483333333,4.6585,6.09266666667,5.3915,4.91116666667,5.8865
503.71,5.07683333333,5.40283333333,4.77383333334,4.151,4.64066666667,6.07583333333,5.39583333334,4.929,5.907
504.06,5.07366666667,5.4315,4.796,4.18583333333,4.67583333333,6.11733333333,5.42083333334,4.9445,5.92
504.41,5.1125,5.49633333334,4.88633333334,4.26466666667,4.77266666667,6.20566666666,5.49533333334,5.041,6.00216666666
504.75,5.16483333333,5.5555,4.96783333334,4.344,4.85733333333,6.28916666667,5.57166666667,5.105,6.07066666666
505.10,5.20716666666,5.61266666667,5.00216666666,4.39066666667,4.90383333333,6.35,5.612,5.14433333334,6.1045
505.45,5.1965,5.62333333333,5.0235,4.40533333333,4.91133333333,6.34783333334,5.6175,5.1325,6.11133333333
505.80,5.20383333333,5.62866666667,5.0395,4.4305,4.91333333334,6.34116666666,5.6165,5.14983333333,6.12716666666
506.15,5.19433333334,5.63483333333,5.0315,4.41816666666,4.92783333333,6.33816666667,5.62716666666,5.1525,6.14033333334
506.49,5.209,5.6565,5.0185,4.43516666667,4.94366666666,6.33283333333,5.65283333333,5.1575,6.14666666667
506.84,5.24183333333,5.6845,5.03,4.45266666666,4.97233333333,6.347,5.67766666666,5.18066666667,6.16683333334
507.19,5.27883333334,5.715,5.06566666667,4.497,4.99133333333,6.37383333333,5.68466666667,5.21,6.2015
507.54,5.23783333333,5.70883333333,5.04583333334,4.49883333333,4.975,6.37183333334,5.6615,5.19233333333,6.17416666667
507.88,5.2035,5.67566666667,5.02466666667,4.46633333333,4.9385,6.341,5.659,5.17116666667,6.14666666667
508.23,5.17983333333,5.62633333333,4.97016666667,4.43183333333,4.867,6.26633333333,5.61733333333,5.12316666666,6.098
508.58,5.1055,5.56166666667,4.9,4.36966666667,4.79416666666,6.19933333333,5.55183333333,5.06783333333,6.02933333333
508.93,5.0735,5.53716666666,4.89283333334,4.34883333333,4.75583333333,6.1565,5.51733333333,5.04766666667,6.01283333333
509.27,5.083,5.55766666666,4.86616666667,4.35516666667,4.77533333334,6.1395,5.51466666667,5.05433333334,6.03033333333
509.62,5.06316666667,5.55983333333,4.846,4.3475,4.78116666667,6.13033333333,5.508,5.041,6.04466666666
509.97,5.05733333333,5.54216666667,4.85416666666,4.3395,4.75666666666,6.12166666667,5.51433333333,5.01383333334,6.0445
510.32,5.05966666667,5.5545,4.85616666667,4.35366666667,4.75033333333,6.14966666667,5.50983333334,5.007,6.02983333334
510.66,5.093,5.59366666667,4.88533333333,4.35516666667,4.77966666667,6.16833333334,5.51733333333,5.018,6.04316666667
511.01,5.07283333333,5.56116666667,4.869,4.34433333333,4.77266666666,6.1665,5.51116666667,5.01783333334,6.0225
511.36,5.09233333334,5.56166666667,4.87583333334,4.336,4.79233333333,6.16416666667,5.52866666666,5.02133333333,6.0355
511.70,5.112,5.55833333333,4.87,4.35716666667,4.817,6.15833333333,5.5165,5.04333333333,6.05516666667
512.05,5.12583333333,5.57566666667,4.87033333333,4.39,4.84066666667,6.175,5.535,5.06966666667,6.085
512.40,5.18,5.63466666666,4.92516666666,4.439,4.87683333333,6.21,5.5725,5.11233333334,6.15983333334
512.75,5.16366666666,5.60433333334,4.88583333334,4.4325,4.85983333333,6.19033333334,5.562,5.10316666667,6.15783333334
513.09,5.156,5.58066666666,4.91783333334,4.45966666667,4.83533333333,6.2235,5.57266666667,5.11066666667,6.17333333334
513.44,5.20383333333,5.59533333334,4.93483333333,4.49216666666,4.8495,6.2455,5.61116666666,5.15383333334,6.17216666666
513.79,5.18533333334,5.59,4.903,4.49383333333,4.84833333333,6.22133333333,5.59616666666,5.16866666666,6.15216666667
514.13,5.15066666666,5.555,4.87283333334,4.45783333333,4.837,6.17,5.553,5.157,6.12816666667
514.48,5.094,5.48533333333,4.82783333334,4.431,4.794,6.14133333333,5.546,5.13866666667,6.088
514.83,5.058,5.46116666667,4.77533333334,4.41166666666,4.74616666667,6.09233333334,5.51633333333,5.10133333333,6.08416666667
515.17,5.04,5.43983333333,4.75166666667,4.40416666667,4.7095,6.08316666666,5.48516666667,5.09366666666,6.06616666667
515.52,5.03383333333,5.47016666666,4.7645,4.406,4.72033333333,6.11383333334,5.5015,5.09716666667,6.06816666667
515.87,5.03433333334,5.47316666666,4.77433333333,4.38333333333,4.71133333334,6.13183333333,5.518,5.08683333333,6.06783333333
516.21,5.00066666666,5.42833333333,4.74383333334,4.36766666667,4.67433333333,6.11333333333,5.50083333333,5.04266666667,6.011
516.56,4.99366666666,5.43833333334,4.74683333334,4.34883333333,4.66266666667,6.1135,5.50183333333,5.02716666666,5.99566666667
516.91,4.977,5.437,4.71933333333,4.3065,4.63383333333,6.06783333334,5.47666666667,5.00933333334,5.9815
517.25,4.93016666667,5.40633333334,4.70016666666,4.271,4.60666666667,6.04216666667,5.431,4.94216666667,5.95116666666
517.60,4.9085,5.39483333333,4.69883333334,4.24816666667,4.58233333334,6.04366666667,5.40166666667,4.911,5.94933333333
517.95,4.91383333333,5.399,4.72616666666,4.26383333334,4.5785,6.082,5.41933333333,4.91666666666,5.979
518.29,4.90816666667,5.41,4.72666666667,4.28083333333,4.57266666667,6.07533333333,5.39333333333,4.9005,5.98083333333
518.64,4.914,5.42483333334,4.73466666667,4.26833333333,4.58166666666,6.07416666667,5.39483333333,4.89283333334,5.95933333333
518.99,4.92683333333,5.443,4.775,4.30383333333,4.613,6.08866666667,5.42516666666,4.92483333334,5.98566666667
519.33,4.91,5.40766666666,4.748,4.27866666667,4.5725,6.0485,5.40183333333,4.8975,5.956
519.68,4.87283333333,5.38983333333,4.72316666666,4.256,4.5525,6.01933333334,5.36033333333,4.86016666667,5.91533333333
520.02,4.85416666667,5.393,4.70883333333,4.23516666667,4.56566666666,6.01016666667,5.36333333333,4.845,5.91783333334
520.37,4.83783333334,5.39433333334,4.6955,4.22966666667,4.55883333333,5.99783333334,5.3505,4.84616666667,5.91166666666
520.72,4.82683333333,5.39933333333,4.685,4.24683333333,4.58533333333,6.006,5.35116666666,4.84883333333,5.898
521.06,4.82983333333,5.4045,4.68216666667,4.24266666667,4.5955,6.0235,5.37566666667,4.866,5.92416666667
521.41,4.81116666667,5.38266666667,4.6625,4.25483333334,4.59433333334,6.02333333333,5.37283333334,4.85266666666,5.9115
521.75,4.7935,5.38083333333,4.65,4.24083333334,4.58033333334,5.99183333334,5.35733333334,4.84233333333,5.90333333334
522.10,4.78683333334,5.38183333333,4.63833333333,4.22916666666,4.5885,5.992,5.38166666666,4.8455,5.919
