wavelength,Back_BanMelm,Belly_BanMelm,Breast_BanMelm,Crissum_BanMelm,Crown_BanMelm,DorTail_BanMelm,Patch10_BanMelm,Rump_BanMelm,Throat_BanMelm,WingTip_BanMelm
733.25,6.6295,47.513375,44.95975,41.5545833333,5.33775,10.4878333333,8.71508333333,7.52025,6.96816666667,13.0693333334
733.57,6.7055,47.573625,45.0685,41.6579166666,5.41325,10.5125833333,8.63841666666,7.58375,7.04975,13.1689166667
733.89,6.76441666667,47.6930416666,44.966,41.6158333333,5.58875,10.6316666667,8.70225,7.69675,7.13558333333,13.259
734.21,6.81866666667,47.8025,44.993,41.6374166667,5.599,10.7908333333,8.81966666667,7.79316666667,7.15183333334,13.31125
734.52,6.38,47.6888333333,44.9613333333,41.52175,5.26425,10.5719166667,8.52441666667,7.673,6.92991666667,13.1878333333
734.84,5.96958333333,47.5349583333,44.7385833333,41.1986666667,4.95108333333,10.3348333333,8.26983333333,7.40908333333,6.62566666666,12.941
735.16,5.87791666666,47.6934583333,44.8966666667,41.1471666667,4.91816666666,10.2716666667,8.29716666666,7.40041666667,6.71241666667,12.98225
735.48,5.8875,47.5225,44.88325,40.9568333333,4.884,10.2943333333,8.25491666667,7.32958333333,6.74458333334,12.9870833333
735.79,6.08283333333,47.9512083334,45.4166666667,41.41625,5.12916666667,10.744,8.49083333333,7.63516666667,6.87133333334,13.2823333333
736.11,6.01633333333,47.8609166667,45.1956666667,41.2981666666,4.97975,10.8308333334,8.37408333333,7.54575,6.75308333333,13.2215833333
736.43,6.05383333333,47.9675833333,45.2735833333,41.31925,4.99908333333,10.7774166667,8.35908333334,7.79291666667,6.84633333333,13.26025
736.74,6.20383333333,48.1779166666,45.622,41.4565,5.07566666667,11.0175833333,8.54341666667,7.97533333333,7.03641666667,13.4609166667
737.06,5.95866666666,47.8477916667,45.1338333333,40.9590833333,4.86375,10.75475,8.33066666667,7.67783333333,6.66625,13.2906666667
737.38,6.11866666667,47.6623333333,45.0505,40.945,4.97775,10.742,8.548,7.64258333333,6.78091666667,13.3965
737.69,6.54366666667,48.002625,45.2896666667,41.2663333334,5.42541666667,10.9881666667,8.95833333334,7.96925,7.13258333333,13.7408333333
738.01,7.08933333333,48.1789583333,45.2780833333,41.4435,5.87358333333,11.3265,9.4285,8.31283333333,7.46641666667,14.1016666667
738.33,7.12166666667,48.0839166667,45.2505,41.5180833333,5.94591666667,11.292,9.4605,8.24616666667,7.56733333334,14.1151666667
738.64,7.36808333333,48.0415416667,45.3739166667,41.8739166667,6.11616666667,11.60775,9.534,8.37424999999,7.65741666667,14.2755
738.96,7.64241666666,48.016,45.1984166666,41.9574166667,6.28575,11.7349166667,9.68233333332,8.67266666667,7.74683333333,14.4634166667
739.28,7.71966666666,48.1553333334,45.1966666666,41.8644166667,6.146,11.5731666667,9.68116666666,8.57708333334,7.75816666666,14.4948333333
739.59,7.93300000001,48.1355416666,45.1700833334,42.0209166667,6.38008333333,11.6260833333,9.94,8.75141666666,7.85341666666,14.634
739.91,7.85233333334,48.053125,45.12625,42.0155833333,6.48458333333,11.7075833333,9.99566666669,8.56091666667,7.90166666667,14.6293333333
740.23,7.66466666667,48.0876666667,45.0154166667,41.949,6.40791666667,11.489,9.86141666667,8.34633333333,7.82925,14.5036666667
740.54,7.90458333333,48.355125,45.4879166667,42.254,6.65033333333,11.7233333334,10.0509166667,8.60058333333,8.10325,14.70575
740.86,7.79683333332,48.6193333333,45.7309166667,42.5054166667,6.63975,11.8958333333,9.87591666666,8.65425,8.03658333333,14.849
741.18,7.54574999999,48.4178333333,45.4929166667,42.3559166667,6.45991666667,11.711,9.63775000002,8.47000000001,7.79183333334,14.8425833333
741.49,7.358,48.4449166667,45.6326666666,42.224,6.29333333333,11.53275,9.31983333333,8.17183333334,7.62833333333,14.7909166667
741.81,7.36099999999,48.4247083333,45.5245833333,42.12325,6.31291666667,11.4304166667,9.31399999999,8.22341666667,7.564,14.9220833333
742.12,7.1105,48.2144583334,45.1264166667,41.74925,6.19025,11.1378333333,9.06016666666,8.01991666666,7.41858333333,14.8083333333
742.44,6.4915,48.1172916667,45.03775,41.5674166667,5.79683333333,10.7588333333,8.47641666666,7.49266666668,7.16,14.3755
742.76,6.261,48.1610833333,44.8014166667,41.6400833333,5.83583333333,10.7449166667,8.34508333333,7.29133333333,7.22625,14.3435
743.07,5.87666666667,47.8935416667,44.7844166667,41.1999166666,5.60141666667,10.5955833333,7.9295,6.99875,7.10366666667,14.1591666667
743.39,5.71483333333,47.6994583334,44.7055833333,41.1035,5.28525,10.4733333333,7.74008333333,6.87425,6.80166666667,14.127
743.70,5.61191666667,47.6086666667,44.5018333333,40.9909166667,5.10208333333,10.41275,7.667,6.75133333333,6.5795,14.062
744.02,5.46991666667,47.6086666667,44.44325,41.0198333333,5.03958333333,10.5808333333,7.67708333333,6.81341666666,6.78866666667,14.1469166667
744.34,5.65941666667,47.6819166666,44.2188333333,40.9833333334,5.08241666667,10.4985833333,7.78108333333,6.83575,6.9325,14.1019166667
744.65,5.89366666667,47.9277083333,44.46425,41.2365833333,5.3535,10.6379166667,7.94725,7.04275,7.16216666666,14.3274166667
744.97,5.8315,47.7482916667,44.4738333334,41.1976666667,5.50091666667,10.81325,8.09108333333,7.16275,7.32316666667,14.297
745.28,6.15225,47.6957916667,44.6465,41.31325,5.70075,11.0448333333,8.24491666667,7.38625,7.56308333334,14.48875
745.60,6.11858333333,47.5834166667,44.42975,41.2223333333,5.80641666667,11.1659166667,8.59475,7.55833333333,7.56475,14.5273333333
745.91,6.34225,47.6907916667,44.4864166667,41.5689166667,5.97983333333,11.3958333333,8.84366666667,7.82616666667,7.73466666667,14.8140833333
746.23,6.442,47.4052916667,44.6280833333,41.6195,5.989,11.31025,8.96908333333,8.00591666668,7.8015,14.71225
746.55,6.75183333333,47.9041666666,45.079,41.9035,6.2565,11.392,9.24866666667,8.15333333332,8.05241666667,15.0031666667
746.86,6.58333333333,47.8244583333,44.804,41.6761666667,6.22391666667,11.1585,9.11533333334,7.96125,8.02433333333,14.7905833333
747.18,6.54666666666,47.606,44.8745,41.43575,6.26558333333,11.0695,9.21408333334,7.86791666666,8.0615,14.7300833333
747.49,6.41850000001,47.2895,44.57925,41.16325,6.18858333333,10.7734166667,9.12908333333,7.578,7.67125,14.41325
747.81,6.46158333333,47.1893333333,44.8975,41.2435833334,6.4215,11.0235833333,9.30316666668,7.62908333333,7.75566666667,14.5169166666
748.12,6.32233333333,46.811375,44.6508333334,40.8153333333,6.234,11.0063333333,9.02908333334,7.546,7.72616666667,14.3201666667
748.44,6.46891666666,47.2415,45.1515833334,41.2363333333,6.25825,11.1069166667,9.23658333332,7.63758333333,7.79933333333,14.4879166667
748.75,6.18658333334,47.289125,45.1745,41.1099166667,6.03358333333,10.9235833333,8.99074999999,7.41891666667,7.5505,14.2294166667
749.07,6.28900000001,47.3089166666,45.4763333333,41.023,6.02241666667,10.963,8.88791666667,7.33433333333,7.56425,14.267
749.38,6.31558333333,47.2207083334,45.5494166667,40.8883333333,5.90658333333,10.8576666667,8.79741666667,7.24066666666,7.49083333333,14.1941666667
749.70,6.123,47.0869166667,45.616,40.5981666667,5.69733333333,10.7825,8.63025,7.04441666667,7.32908333333,14.0949166667
750.01,6.1385,46.8620833333,45.1863333333,40.4365833333,5.525,10.928,8.69633333333,7.07575,7.19175,13.9895833333
750.33,6.615,47.1289583333,45.45025,40.6113333333,5.90925,11.3838333334,9.04816666667,7.5,7.5455,14.4160833334
750.64,6.81458333333,47.350625,45.5963333333,40.8566666666,5.95891666666,11.6826666667,9.01783333333,7.655,7.71308333333,14.5215833333
750.96,6.78,47.414125,45.579,40.778,5.90083333333,11.774,8.92791666667,7.68691666667,7.65016666667,14.5220833333
751.27,6.5115,47.2627083333,45.5841666667,40.602,5.52066666666,11.4876666667,8.78575,7.60091666667,7.31175,14.208
751.59,6.13141666667,47.3498333333,45.4116666666,40.6265833333,5.09741666667,11.2161666667,8.4925,7.14316666666,6.87791666666,13.9369166667
751.90,5.636,46.87975,44.5551666666,40.0,4.63358333333,10.733,8.02008333333,6.7575,6.45991666667,13.3583333333
752.22,5.6965,46.79475,44.5073333333,40.104,4.63175,10.67575,8.14241666666,6.74858333333,6.7175,13.3095
752.53,5.53558333333,46.77525,44.5709166667,40.1280833333,4.37383333333,10.4841666667,7.95966666667,6.5655,6.69416666667,13.2410833333
752.85,5.41566666667,46.77125,44.4421666667,39.9836666667,4.24091666667,10.4048333333,7.86275,6.54283333333,6.59025,13.2499166667
753.16,5.33775,46.8024166667,44.0528333334,39.8264166667,4.1035,10.1451666667,7.68941666667,6.36691666667,6.4615,13.1218333334
753.47,5.042,46.5943333334,44.0528333333,39.7224166666,3.752,9.75983333334,7.2785,6.11575,6.27141666667,12.8541666667
753.79,4.80366666667,46.435,43.95775,39.597,3.34683333333,9.44016666666,6.90866666666,5.85608333334,5.93316666667,12.58175
754.10,4.94466666667,46.3524166667,43.8301666667,39.60575,3.39833333333,9.47791666666,6.97333333333,6.02808333334,5.96683333333,12.6189166666
754.42,5.13808333333,46.1190416667,43.5386666667,39.56225,3.48583333333,9.36625,7.00691666667,6.21608333333,6.04841666667,12.57425
754.73,5.05083333333,46.0424166666,43.3243333333,39.4826666667,3.29533333333,9.12116666668,6.66266666667,5.98925,5.90408333334,12.5211666667
755.05,4.82783333334,45.4159583333,43.1756666667,38.9923333333,3.0375,8.84383333332,6.57575,5.86883333333,5.69533333334,12.13325
755.36,5.04883333333,45.298625,43.4145,39.1095,3.07391666667,8.89949999999,6.59566666667,5.97691666667,5.73991666667,12.2630833334
755.67,4.996,45.154625,43.2459166666,38.9618333333,2.84066666667,8.89949999999,6.35008333333,5.9,5.50591666666,12.2631666667
755.99,5.42208333333,45.5161666667,43.5729166667,39.4164166667,3.13825,9.26150000001,6.56391666667,6.21983333333,5.6925,12.46325
756.30,5.33716666667,45.2798333333,43.27525,39.0950833334,3.18008333333,9.16600000001,6.45741666667,5.9725,5.47425,12.13875
756.62,5.66625,45.3485833333,43.8741666667,39.419,3.65333333333,9.72558333332,6.89741666667,6.44458333334,5.67308333333,12.4799166667
756.93,5.83325,45.327375,43.9314166667,39.4959166667,3.87441666667,9.90925,6.97916666666,6.4685,5.72575,12.5773333333
757.24,5.75808333333,45.4017916667,43.95,39.4674166667,3.9585,9.965,6.98025,6.39941666667,5.75816666667,12.3623333333
757.56,5.1445,45.0085,43.79025,39.16325,3.48791666667,9.37175000001,6.63983333333,5.95433333333,5.26541666667,11.8716666667
757.87,5.11433333333,44.86225,43.7526666667,39.0995833333,3.36275,9.30616666666,6.7255,5.92325,5.27791666666,11.7764166667
758.18,4.58191666667,44.5911666667,43.2504166666,38.8088333334,2.96116666667,8.82691666666,6.36933333333,5.40541666667,4.922,11.26125
758.50,4.8305,45.1193333333,43.4880833334,39.0913333333,3.34258333333,8.90041666667,6.57541666667,5.6145,5.2375,11.4358333333
758.81,5.02458333333,45.333875,43.3790833334,39.1411666667,3.58083333333,9.06666666666,6.80666666667,5.68816666667,5.3265,11.6554166667
759.13,5.08516666667,45.6407916667,43.6030833333,39.0594166667,3.80966666666,8.9645,6.87525,5.67283333334,5.36733333333,11.6979166667
759.44,4.75108333333,45.214375,42.9931666666,38.4980833333,3.67083333333,8.54333333333,6.77366666667,5.44408333333,5.02683333333,11.3903333333
759.75,4.797,45.4853333333,43.2196666666,38.8265833333,3.707,8.59916666666,6.74416666667,5.48008333333,5.11233333333,11.3805
760.07,4.50583333333,45.4940833333,42.768,38.6025833333,3.41141666667,8.34316666667,6.31475,5.17766666666,5.0335,11.0598333333
760.38,4.12083333333,45.4635,42.5701666667,38.4885833333,3.21083333333,7.87841666667,5.97666666667,4.985,4.7165,10.749
760.69,4.24608333334,45.7715833333,42.61375,38.663,3.26658333333,7.81766666667,6.12433333333,5.14158333333,4.63533333333,10.8893333333
761.01,4.462,45.9570416666,42.75275,38.6178333333,3.4965,8.19991666667,6.12933333333,5.16716666667,4.821,11.0581666666
761.32,4.41983333333,46.4824583333,43.2195833333,38.9056666667,3.51591666666,8.40783333334,5.99458333333,5.072,4.7365,11.2033333333
761.63,4.92025,46.4979166667,43.3521666666,39.0593333333,3.78466666667,8.90408333333,6.31475,5.57433333333,5.15225,11.4965833333
761.94,5.11166666667,46.5694166667,43.7226666667,39.3814166666,3.79733333333,9.22108333332,6.366,5.7275,5.25491666667,11.65225
762.26,5.07783333333,46.51825,44.091,39.6508333333,3.81058333333,9.21966666666,6.38108333333,5.70475,5.24625,11.5308333333
762.57,5.04675,46.4490833334,43.9445,39.7048333334,3.69008333333,9.29691666667,6.35825,5.6785,5.13958333333,11.3439166667
762.88,5.24425,46.7777083333,44.2771666666,40.05225,3.64275,9.53641666667,6.4705,5.82391666667,5.26233333333,11.4899166667
763.20,5.41525,46.7261666667,44.3426666667,40.0020833334,3.67491666667,9.63725000001,6.74425,6.018,5.44291666667,11.698
763.51,5.5755,46.7077083333,44.4644166667,40.09675,3.71033333333,9.87833333332,6.89983333333,6.18808333333,5.53316666667,11.8229166667
763.82,6.0095,46.87875,44.7585,40.2679166667,3.98008333333,10.2548333333,7.40833333333,6.51008333333,5.8795,12.24725
764.14,6.16391666667,46.8861666667,44.9223333333,40.3541666667,3.93283333333,10.5421666667,7.48641666667,6.50608333333,6.06775,12.4309166666
764.45,6.39233333333,46.9760833333,44.9565,40.52025,4.09908333333,10.6991666667,7.78875,6.79458333333,6.27741666667,12.5224166667
764.76,6.52625,47.0130416667,45.0389166667,40.6900833334,4.14091666667,10.66975,7.9785,6.87341666667,6.46733333334,12.6746666667
765.07,6.87708333332,47.1632083333,45.2194166666,40.84275,4.42983333333,11.0704166667,8.3785,7.11375,6.80275,13.04475
765.39,6.978,47.0519583333,44.8383333333,40.7666666667,4.44683333334,11.1956666667,8.54316666667,7.23208333333,6.81525,13.219
765.70,6.81866666666,46.7949583333,44.3255833333,40.41825,4.15075,11.0444166667,8.371,7.21525,6.67925,13.1734166667
766.01,6.76299999999,46.8470833333,44.2399166667,40.6023333333,4.0915,11.2226666666,8.361,7.21058333333,6.93466666667,13.5229166667
766.32,6.73258333334,46.5707083333,43.91425,40.4410833333,3.92583333333,11.2145,8.19108333333,6.959,6.90716666667,13.55575
766.64,6.96608333333,46.8085,44.2715833333,40.75625,4.20075,11.6440833333,8.39475,7.12966666667,7.11266666667,13.94225
766.95,7.18133333334,47.0882083333,44.365,40.92,4.54708333333,11.9630833333,8.74216666667,7.32008333333,7.24191666667,14.28825
767.26,6.49716666667,46.9408333333,43.9226666667,40.7485833333,4.11466666667,11.7826666667,8.14383333333,6.906,6.95066666667,13.801
767.57,5.98766666667,46.2414166667,43.238,40.3174166667,3.795,11.4383333333,7.705,6.61633333334,6.70066666667,13.3355
767.88,5.90491666667,46.150625,43.2159166667,40.1844166667,3.741,11.58925,7.68683333333,6.53575,6.73291666666,13.5249166667
768.20,5.78908333334,46.0024583333,42.83825,39.8833333333,3.79233333333,11.892,7.63283333333,6.55783333333,6.84383333333,13.4339166667
768.51,5.82541666667,46.339875,42.87075,39.848,3.708,11.9084166667,7.49458333333,6.62683333334,6.797,13.4489166667
768.82,6.40208333333,46.816,43.615,40.2799166667,4.37308333333,12.54875,8.13341666667,7.31666666667,7.38916666666,14.0293333333
769.13,7.00066666666,46.993,44.081,40.5071666667,4.83733333333,13.3134166667,8.48041666667,7.84875,8.05641666667,14.6936666667
769.44,7.68358333333,47.4137916666,44.894,40.91075,5.43783333333,13.8065,9.06716666667,8.39516666667,8.47491666667,15.0396666666
769.76,7.62150000001,47.798625,45.6340833333,41.0726666667,5.91675,14.1913333333,9.49400000001,8.73675,8.76408333333,15.3381666667
770.07,6.97849999999,47.3534583333,45.2699166666,40.9218333333,5.3445,13.49625,8.80816666667,8.21691666667,8.12833333333,14.7579166667
770.38,6.23316666667,46.9578333333,44.9106666667,40.9361666666,4.62808333333,12.6585833333,7.96316666667,7.4875,7.35291666667,14.2013333333
770.69,6.96141666667,47.18825,45.3410833333,41.1525833333,5.22591666667,13.17125,8.51275,7.97450000001,7.85325,14.8391666667
771.00,7.14124999999,47.7646666667,46.093,41.76075,5.65291666667,13.5064166667,8.92166666667,8.29883333334,8.03166666667,15.25225
771.32,6.93258333334,47.850875,46.1315,42.1825833334,5.47116666667,13.1876666666,8.74808333333,8.03499999999,7.939,15.33175
771.63,6.97358333333,47.9192083333,46.4824166667,42.3774166667,5.35641666667,13.33425,8.74541666667,8.18408333333,7.93175,15.5749166667
771.94,6.43016666666,47.277625,46.25075,42.04,5.06625,13.0470833334,8.56133333333,8.1155,7.82525,15.6503333333
772.25,5.5485,46.6877916667,45.4166666667,41.3976666667,4.06658333333,12.05175,7.71616666667,7.15733333333,7.24691666667,15.1106666667
772.56,4.89633333333,46.8870833333,45.2119166667,41.5098333333,3.5775,11.5055833333,7.29025,6.52308333334,6.60933333333,14.6184166667
772.87,4.38391666667,46.4364583333,44.87175,41.1070833333,3.1835,11.3211666667,7.06216666667,6.33966666666,6.22016666666,14.4121666667
773.18,4.23225,46.164125,44.2639166666,40.87925,2.74491666667,11.0018333333,6.64925,6.14608333333,6.16791666667,14.1841666667
773.50,4.81866666667,46.4854583333,44.09525,40.979,3.30716666667,11.7495833333,7.49825,6.9745,6.81625,14.6474166667
773.81,5.73458333333,46.7665416667,44.6505833333,41.0535833333,4.29158333333,12.3914166667,8.57208333333,7.82325000001,7.65525,15.4295833333
774.12,6.075,46.79425,44.6743333333,41.3028333333,4.62,12.64375,9.00116666667,8.38208333332,8.13258333333,16.0313333333
774.43,6.91566666666,46.7335416667,44.6746666666,41.46725,5.41725,13.1091666667,9.84258333334,9.25508333334,9.06649999999,16.9361666667
774.74,7.39533333334,46.8172083333,44.3348333333,41.2355,5.9455,13.5025,10.1713333333,9.75641666668,9.62691666666,17.0871666667
775.05,7.69675000001,47.2232083334,44.41875,41.13375,6.17366666666,13.4245833334,9.98141666665,9.53008333335,9.36124999999,17.1181666667
775.36,8.21275,47.6879166667,44.6035,41.62825,6.82125,13.6588333333,10.1961666667,9.58791666667,9.44016666666,17.0335833333
775.67,8.70275000001,47.8395416667,45.0230833334,41.8153333333,7.45708333333,14.1644166667,10.3008333333,9.99233333333,9.62850000002,17.2121666666
775.98,8.57575000001,47.721125,45.12775,41.49575,7.56166666667,14.0048333333,10.3671666667,9.90966666668,9.67791666667,17.15725
776.30,8.31666666667,47.4622083333,44.8470833333,41.3175833333,7.253,13.4863333334,10.1396666667,9.44683333333,8.94841666667,16.82725
776.61,8.39999999999,47.1029166667,44.8826666666,41.2064166667,7.302,13.4009166667,10.2518333333,9.53641666667,8.68816666666,16.8829166667
776.92,7.76166666666,46.91225,45.25875,40.7534166667,6.79766666667,12.7159166667,9.59408333333,8.88241666666,8.09208333333,16.6160833334
777.23,7.43950000001,47.0949166667,45.15725,40.73875,6.37016666666,12.3951666667,9.182,8.57658333333,8.0845,16.4686666667
777.54,7.4505,46.9194166667,45.47225,40.5375,6.14966666667,12.4199166666,8.90658333333,8.276,7.617,16.2368333333
777.85,7.51266666666,47.0440416667,45.7583333333,40.3665,5.94091666667,12.4826666667,8.75541666667,8.11958333334,7.3625,16.0310833334
778.16,7.30125,47.2965,46.1000833333,40.5289166667,5.29566666667,12.1393333333,8.2865,7.94625,6.77925,15.875
778.47,7.07516666667,46.9657083333,46.2605833333,40.4844166667,5.13216666667,12.2775,8.66091666666,8.12841666667,7.12191666667,15.7419166666
778.78,6.46116666667,46.4769583333,45.8775,40.1311666667,4.72483333333,11.9891666667,8.39241666667,7.71908333333,7.15208333333,15.58575
779.09,6.05741666667,46.3133333333,45.7269166667,39.7641666667,4.68216666667,11.7888333333,8.35108333333,7.468,7.05308333333,15.4694166667
779.40,6.91416666667,46.2249583333,45.7774166667,39.9705,5.78908333334,12.5559166667,9.02825,8.19791666667,7.92691666667,16.225
779.71,7.19,45.8452916666,45.34425,39.9985833333,6.359,12.7711666667,9.32349999998,8.55133333334,8.61033333333,16.4190833333
780.02,7.02475,46.038375,45.1524166667,39.698,6.2335,12.6278333333,9.15424999999,8.28583333333,8.79125000001,16.1371666667
780.33,7.54225,46.0118333333,44.4503333333,39.5431666667,6.46575,13.306,9.21966666669,8.33933333334,9.11850000001,16.4109166666
780.64,7.40066666667,45.97875,44.5920833333,39.6985,6.55266666667,13.59625,9.24783333333,8.01241666667,8.96333333333,16.479
780.95,7.1175,46.209125,44.471,39.6628333334,6.59825,13.0130833334,9.01758333333,7.67958333333,8.95016666667,16.4956666666
781.26,5.92733333333,45.9116666667,43.75925,39.3169166667,5.495,11.86725,7.96366666667,6.61658333333,7.96375,15.5388333333
781.57,5.71166666667,45.786,43.693,39.0324166667,5.60408333333,11.8603333333,7.77616666666,6.31966666667,7.68116666667,15.4508333333
781.88,6.05066666667,46.084125,43.69225,39.4353333333,6.22425,11.9084166667,8.01808333334,6.385,8.0375,15.9336666666
782.19,6.36791666666,46.9404166667,44.7723333333,39.7863333333,6.24325,12.3296666667,8.26783333333,6.72816666667,7.97958333334,16.4178333333
782.50,6.49266666667,47.1658333333,44.8299166666,39.9720833333,5.63525,12.4135833333,8.35983333333,6.60558333333,8.07425,16.3011666667
782.81,5.7065,47.4931666667,44.93825,40.0481666667,4.23875,11.6940833333,7.53766666667,5.926,7.22208333333,15.6104166667
783.12,5.20125,48.154125,45.50025,40.0014166667,3.07533333333,11.104,6.85233333334,5.31466666666,6.35625,15.56125
783.43,5.72516666667,48.505875,46.052,40.87125,3.46083333334,11.73675,7.3875,5.90433333333,6.57066666666,16.3299166667
783.74,5.01591666666,48.0944583333,45.82625,40.8536666667,3.28833333333,11.0480833333,6.80166666666,5.30633333333,6.2935,15.5198333333
784.05,5.04641666666,47.9567083333,46.10975,40.9106666667,3.05408333333,10.813,6.84275,5.68633333333,6.41358333333,15.0014166666
784.36,5.12825000001,48.095375,45.9990833333,41.3204166666,2.962,11.2954166667,7.13975,5.887,6.29216666667,14.6993333334
784.67,6.28866666666,48.7127916667,46.933,41.96825,4.05258333333,12.4596666666,8.13483333334,6.84033333333,7.09041666667,15.6810833333
784.98,6.90516666667,49.1312083334,47.71775,42.712,4.73341666667,13.0669166667,8.99583333332,7.73708333334,7.84758333333,16.4164166667
785.29,6.22966666667,48.1295,47.4520833333,42.0815,3.689,12.1259166667,8.26666666666,7.22975,6.58516666666,15.85925
785.60,5.86650000001,47.0705416667,46.5196666667,41.4095833333,3.4655,11.5124166667,7.73866666667,6.79891666667,6.04258333334,15.30825
785.91,6.50083333333,47.20075,46.551,41.61625,4.4155,11.8974166667,8.31175,7.20791666667,6.21933333334,15.8801666667
786.22,6.93266666667,47.0465,46.1801666666,41.34125,5.00133333333,12.2736666667,8.9205,7.22275,6.40925,16.0723333334
786.53,7.59708333334,47.0340833333,46.4766666667,41.5563333333,5.87658333333,12.875,9.70275000001,7.70708333334,7.35608333333,16.5498333333
786.84,7.77224999999,47.2356666667,46.729,41.3559166667,6.076,12.85475,9.57708333334,7.48191666667,7.34666666666,16.2814166666
787.14,7.72275000001,47.4065416667,47.3363333333,41.0159166666,5.79708333333,12.5605,9.54774999998,7.70933333333,7.34033333333,16.224
787.45,7.81983333334,47.19925,46.5179166666,39.9156666666,5.62783333334,12.2299166667,9.05733333334,7.40525,7.24725,15.9558333334
787.76,7.267,46.997,46.2365,39.2810833333,4.9985,11.8495833333,8.346,6.9355,6.7925,15.2108333333
788.07,6.84666666667,46.892125,45.7399166667,39.2019166666,4.91,11.4479166667,7.89575,6.53783333333,6.71183333333,14.7298333333
788.38,6.28358333333,46.3682083333,45.1806666667,39.0311666667,4.90825,10.8669166667,7.37833333333,5.99683333333,6.56983333333,13.8528333333
788.69,6.71858333333,46.951,45.352,39.74825,5.31275,11.3474166667,7.89641666667,6.37675,7.38991666667,13.8805833333
789.00,6.89016666667,46.75275,45.1996666667,39.6649166667,5.55975,11.4268333334,8.32708333334,6.76458333334,7.66191666667,13.8553333333
789.31,5.94966666667,46.6619583333,45.2196666667,39.4758333333,5.005,10.7748333333,7.56883333334,6.4765,7.00991666667,13.3383333333
789.62,5.79691666667,46.922125,45.24,39.8149166666,5.02083333333,10.6806666667,7.28991666667,6.67058333333,7.19866666666,13.24325
789.92,5.34775,46.9511666667,44.4599166667,39.5500833333,4.96966666667,10.8146666667,6.70116666667,6.72766666666,6.87366666667,12.6725
790.23,5.34058333333,47.1534166667,44.6051666667,39.8681666667,5.32708333333,11.08175,6.87425,7.2545,7.24758333333,13.07675
790.54,6.65558333332,47.8437083333,45.2255833333,41.164,6.51983333333,12.4895833333,8.31958333333,8.76083333332,8.42141666667,14.5815
790.85,7.20791666668,47.9942083334,45.457,41.8049166667,7.00775,13.24225,9.03058333334,9.38275000001,8.94091666667,15.3755833334
791.16,7.64416666666,47.5738333333,45.4746666667,41.73625,7.47008333333,13.4850833333,9.78833333332,9.85808333333,9.41233333333,15.9008333334
791.47,7.21041666667,46.5855833333,45.0775833333,40.6146666667,6.69483333333,13.1145,9.34333333332,9.07483333334,8.44616666667,15.5085
791.78,6.95158333334,46.6109166667,45.10975,40.3790833333,6.03283333333,12.7458333333,9.20133333334,8.79641666668,8.02958333333,15.7914166667
792.08,6.47333333334,46.3497083333,44.5886666667,39.8065833333,6.04133333334,12.6538333333,8.78,8.59708333334,7.85008333334,15.8465833333
792.39,5.28925,46.248,44.5203333334,39.452,4.50533333333,11.7503333333,7.2985,7.23741666667,6.758,14.8630833333
792.70,4.91591666666,45.451125,43.66975,38.4400833333,3.57025,11.1621666666,6.60541666667,6.36091666667,6.292,13.7844166667
793.01,4.87391666667,45.12225,44.1419166667,38.1765,3.12116666667,10.8625833333,6.48825,6.25775,5.76566666667,13.8760833333
793.32,5.18025000001,45.0393333333,44.56525,38.02025,2.80608333333,10.58425,6.4985,5.80483333333,5.59658333333,13.8604166667
793.62,5.26283333333,44.3555,44.0039166667,37.481,2.65808333333,10.1130833333,6.48491666667,5.53766666667,5.48425,13.6343333333
793.93,4.508,43.6558333334,42.7243333333,36.34625,1.932,8.96216666667,5.88033333333,4.33933333334,4.531,12.6188333334
794.24,4.16658333333,43.04925,42.4285833333,36.205,1.69108333333,8.23433333334,5.68233333333,4.10591666667,4.197,12.09625
794.55,4.26991666666,43.2010416666,42.4011666666,36.6468333333,1.48466666667,7.92016666666,5.27225,3.71908333333,4.02516666667,12.0140833333
794.86,4.01633333333,43.8329166667,42.7843333333,37.3188333333,1.34916666667,7.56241666667,5.08016666666,3.83133333333,4.14741666667,11.995
795.16,4.96658333334,43.8442916667,42.9575,37.4548333333,1.69083333333,7.85024999999,5.299,4.27991666667,4.49883333333,11.9943333333
795.47,4.704,43.79325,43.2673333333,37.0905833333,1.45783333333,7.38666666667,4.9895,4.07275,4.03516666667,11.5570833333
795.78,5.99508333333,44.8690833333,44.2955833333,38.5018333333,3.07558333333,8.37808333332,6.41941666667,5.26516666667,5.25775,12.6453333333
796.09,6.54608333333,45.252375,44.5646666667,39.0041666667,3.68483333333,8.67891666668,6.774,6.12691666667,5.58975,13.6143333333
796.40,7.38633333333,45.7533333333,44.2961666667,39.3284166667,4.74941666667,9.30933333334,7.38633333333,6.82541666667,6.199,13.9933333333
796.70,7.75125,45.7679166667,44.6651666667,39.79625,5.29841666667,9.57791666667,7.58375,7.25616666667,6.64483333333,14.4105
797.01,6.979,45.7592916667,44.55275,39.9570833333,4.30725,9.34725000001,6.60891666667,6.979,5.8985,14.0986666667
797.32,7.26833333332,46.1237916667,45.3978333333,40.207,4.40858333333,9.85991666667,6.71733333334,7.35775,6.12141666667,14.5293333333
797.63,5.94483333333,46.4285416667,45.4058333333,39.6596666666,3.31183333334,9.57733333333,5.76925,6.53241666667,5.00616666667,13.8659166667
