wavelength,Back_SteDiam,Belly_SteDiam,Breast_SteDiam,Crissum_SteDiam,Crown_SteDiam,DorTail_SteDiam,Patch10_SteDiam,Patch11_SteDiam,Patch12_SteDiam,Rump_SteDiam,Throat_SteDiam,WingTip_SteDiam
584.35,10.4693333333,10.6782666666,10.5486,9.43966666667,49.9508,6.60626666667,20.0378,14.738,3.40073333333,14.6629333333,9.1592,8.54186666667
584.69,10.5073333333,10.6846,10.5782,9.50453333332,50.0246666667,6.6594,20.0905333333,14.9371333333,3.43306666667,14.7264666667,9.23626666667,8.64686666667
585.03,10.5043333333,10.7015333333,10.5884666667,9.53506666666,50.0501333334,6.6708,20.0740666667,15.0995333333,3.43573333333,14.7254666667,9.26626666667,8.67033333333
585.37,10.4939333333,10.7088,10.6224,9.51833333334,50.0235333333,6.68993333334,20.0506666667,15.2446666667,3.47466666667,14.7646,9.29073333334,8.68360000001
585.70,10.5288,10.7025333333,10.6252,9.52353333334,50.077,6.70813333333,20.0542666667,15.4576,3.50206666667,14.7554,9.29693333333,8.69933333333
586.04,10.5430666667,10.7359333333,10.6695333334,9.51246666667,50.1324666667,6.7226,20.0927333333,15.6386,3.51226666667,14.7876666667,9.31993333334,8.72933333334
586.38,10.6388666667,10.8414666667,10.7523333333,9.61333333333,50.1206,6.8012,20.1212666667,15.9160666667,3.60373333333,14.8724666667,9.40719999999,8.85346666666
586.72,10.7422666667,10.9253333333,10.8805333333,9.68346666665,50.1914,6.92413333333,20.2002,16.1358,3.69046666667,14.9585333333,9.47319999999,8.97646666666
587.06,10.7013333333,10.8616,10.8471333334,9.64500000001,50.2374666667,6.87686666667,20.1766,16.2748,3.63646666666,14.9352,9.42306666667,8.9664
587.39,10.761,10.9389333333,10.9081333333,9.75726666667,50.226,6.9452,20.2058666667,16.5160666667,3.7278,14.9807333333,9.54513333334,9.05553333333
587.73,10.6702,10.8797333333,10.8492666667,9.66973333334,50.1651333333,6.85833333334,20.1255333333,16.6152,3.64426666667,14.8892,9.46786666666,9.00000000001
588.07,10.6722,10.8675333333,10.8374666667,9.6774,50.2104,6.83613333334,20.1265333333,16.79,3.63366666667,14.8907333333,9.47713333334,8.99173333333
588.41,10.6977333333,10.9132,10.8574,9.69873333334,50.1763333333,6.8558,20.125,16.9928,3.6666,14.898,9.48960000001,8.98146666667
588.74,10.6961333333,10.9352666667,10.8599333333,9.66753333333,50.2453333333,6.86406666667,20.2084666667,17.1790666667,3.6712,14.8932666667,9.50980000001,9.01433333333
589.08,10.5935333333,10.8354666667,10.7504,9.57666666667,50.1831333333,6.76066666667,20.0974666667,17.2642,3.55446666667,14.7847333333,9.39720000001,8.94766666666
589.42,10.5620666667,10.8183333333,10.7297333333,9.58359999999,50.0588666666,6.73486666667,20.0464666666,17.3627333333,3.5494,14.7415333333,9.36706666667,8.94006666667
589.76,10.5226666666,10.7581333333,10.7072666667,9.54626666666,49.9627333333,6.70646666667,20.0026666667,17.5099333333,3.53873333333,14.6837333333,9.36606666667,8.911
590.09,10.4626,10.6832666667,10.6472666667,9.48853333332,49.9986666667,6.64273333333,19.976,17.5922,3.47966666667,14.6125333333,9.29679999999,8.83379999999
590.43,10.3702666667,10.5921333333,10.5355333333,9.44026666665,49.9308,6.54066666667,19.9075333333,17.7096,3.43733333333,14.5125333333,9.23753333333,8.76866666666
590.77,10.3260666667,10.5515333333,10.4850666667,9.42786666666,49.8325333333,6.53,19.8448666667,17.8514666667,3.41833333333,14.4614666667,9.2176,8.71446666667
591.11,10.3412,10.5352,10.4908666667,9.40400000001,49.8474666667,6.531,19.8814,18.0211333333,3.388,14.4695333333,9.17146666667,8.71793333334
591.44,10.3939333333,10.5779333333,10.4905333333,9.44766666667,49.783,6.55286666667,19.903,18.1808,3.44633333333,14.4956666667,9.21526666666,8.73633333333
591.78,10.2872,10.4945333333,10.3923333333,9.33133333332,49.6306,6.45873333333,19.7880666667,18.2580666667,3.37213333333,14.3566,9.12246666667,8.63093333334
592.12,10.161,10.3779333333,10.2596666667,9.21080000001,49.5558,6.34146666667,19.6680666667,18.3147333333,3.27546666667,14.2588,9.007,8.53553333333
592.46,10.1178,10.2788,10.1884,9.17253333334,49.3841333333,6.28006666667,19.5251333333,18.4308666667,3.2502,14.1897333333,8.93633333333,8.48006666667
592.79,10.2389333333,10.3915333333,10.3151333333,9.28200000001,49.4550666667,6.41526666667,19.6704,18.7063333333,3.388,14.286,9.08026666666,8.588
593.13,10.2837333333,10.4357333333,10.3558,9.31099999999,49.4766666667,6.4914,19.7226,18.9138,3.45073333333,14.3514666667,9.15253333333,8.63559999999
593.47,10.3485333333,10.4792666667,10.3740666667,9.36813333333,49.5663333333,6.5236,19.7398,19.1508666667,3.49606666667,14.392,9.20346666667,8.68059999999
593.80,10.3093333333,10.4360666667,10.3425333333,9.32193333333,49.4476,6.5098,19.6699333333,19.3034666667,3.45673333334,14.3443333333,9.17559999999,8.66753333333
594.14,10.287,10.4254,10.3296666667,9.30359999999,49.3212,6.51586666667,19.6314,19.4632,3.43553333333,14.3224,9.15953333333,8.63646666667
594.48,10.3186,10.4482,10.3631333333,9.29986666667,49.3946,6.51426666667,19.6666666667,19.6608,3.452,14.3348,9.16513333333,8.65693333333
594.81,10.2794,10.3999333333,10.3082666667,9.2654,49.3036,6.50313333333,19.5933333333,19.796,3.45286666667,14.2452666667,9.14773333334,8.63080000001
595.15,10.2439333333,10.3996666667,10.2902,9.25173333333,49.2536666667,6.5344,19.5462666667,19.9622,3.45406666667,14.2140666667,9.14260000001,8.63946666666
595.49,10.2884,10.4580666667,10.3585333333,9.31633333333,49.334,6.59253333333,19.6164,20.1844666667,3.50973333333,14.2924666667,9.23046666667,8.72773333333
595.82,10.2861333333,10.4746,10.3546666667,9.32253333334,49.3313333333,6.602,19.6232,20.3476666667,3.519,14.2894,9.24333333334,8.74666666667
596.16,10.3866666667,10.5752666667,10.472,9.4154,49.4667333333,6.7152,19.742,20.5972,3.62233333333,14.4036,9.34026666666,8.82960000001
596.50,10.3124666667,10.4763333333,10.3654,9.33833333333,49.3539333333,6.62553333333,19.6135333333,20.6458666667,3.53306666667,14.2864666667,9.23393333333,8.72666666667
596.83,10.2876,10.4460666667,10.3305333333,9.34473333334,49.3241333333,6.59873333333,19.5828666667,20.7492,3.50353333333,14.2476,9.2036,8.68706666667
597.17,10.2800666667,10.4378,10.3432666667,9.34493333333,49.2656,6.6264,19.5656666667,20.8540666667,3.5066,14.242,9.20613333333,8.68186666667
597.51,10.272,10.4077333333,10.3282666667,9.35440000001,49.2715333333,6.61893333333,19.5424,20.9294,3.49393333333,14.2302,9.1862,8.66919999999
597.84,10.3033333333,10.4034,10.3390666667,9.38959999999,49.354,6.61813333333,19.5530666667,21.0876,3.51033333333,14.2528666667,9.21286666667,8.67993333333
598.18,10.2682666667,10.3452,10.2730666667,9.3772,49.2538,6.591,19.4887333333,21.1610666667,3.49766666667,14.205,9.19666666667,8.64146666667
598.52,10.2490666667,10.3208666667,10.2818666667,9.39126666667,49.298,6.5472,19.4782666667,21.2774666667,3.48773333333,14.204,9.1868,8.6216
598.85,10.2559333333,10.3474,10.3664,9.45480000001,49.441,6.58826666667,19.5188666667,21.4902666667,3.5032,14.2832666667,9.22066666667,8.657
599.19,10.2504666667,10.2641333333,10.3178,9.42886666667,49.3638,6.5824,19.4874,21.6005333333,3.50526666667,14.252,9.18959999999,8.6274
599.53,10.2894,10.2378,10.3472,9.45486666667,49.4044666667,6.57686666667,19.4573333333,21.7352666667,3.52686666667,14.2606666667,9.19719999999,8.6078
599.86,10.2252,10.1988666667,10.277,9.41726666665,49.3294666667,6.52253333333,19.3851333333,21.839,3.49146666667,14.1846666667,9.17126666667,8.58086666667
600.20,10.2752666667,10.2878666667,10.3652,9.50406666667,49.3710666667,6.6114,19.4255333333,22.055,3.582,14.2798,9.25233333333,8.63746666666
600.53,10.2976666667,10.2981333333,10.393,9.48873333334,49.3982,6.6432,19.4204,22.2467333333,3.60393333333,14.3097333333,9.25833333333,8.66219999999
600.87,10.343,10.3782,10.4516666667,9.58033333333,49.3947333333,6.7342,19.4562666666,22.4388,3.68926666667,14.3639333333,9.33173333334,8.74366666667
601.21,10.4069333333,10.491,10.5330666667,9.62246666667,49.448,6.8194,19.5508666667,22.6892666667,3.77373333333,14.4166,9.42186666666,8.80773333333
601.54,10.3655333333,10.4880666667,10.522,9.58693333333,49.4262,6.82913333333,19.5227333333,22.8239333333,3.78366666667,14.3987333333,9.36793333333,8.78613333333
601.88,10.3846666667,10.534,10.5696,9.6232,49.4466,6.87546666667,19.5484666667,23.0052,3.81126666667,14.4216666667,9.39406666667,8.82413333333
602.21,10.4254,10.5511333333,10.5734666667,9.64319999999,49.4378666667,6.93666666667,19.5618,23.1768,3.84353333334,14.4293333333,9.4088,8.88526666666
602.55,10.4174,10.5394,10.5316666667,9.59459999999,49.3625333333,6.92166666667,19.5349333333,23.273,3.85706666667,14.3788666667,9.41633333333,8.87486666667
602.88,10.3773333333,10.5509333333,10.5226666667,9.57486666667,49.3575333333,6.894,19.491,23.3808,3.8146,14.3354666667,9.38506666667,8.8532
603.22,10.3554,10.5647333333,10.5194666667,9.57486666666,49.307,6.93546666667,19.5044,23.5194,3.81073333333,14.3590666667,9.38306666666,8.88180000001
603.56,10.3635333333,10.5614,10.5396666666,9.57906666667,49.2336666667,6.9704,19.4774666667,23.6052,3.81646666667,14.3407333333,9.37753333333,8.87913333334
603.89,10.3126666667,10.4892666667,10.5054,9.53720000001,49.1894666667,6.94313333334,19.443,23.6758,3.76846666667,14.29,9.32759999999,8.87013333333
604.23,10.3646666666,10.5514,10.5608666667,9.60346666667,49.2557333333,6.99913333333,19.4623333333,23.8395333333,3.82326666667,14.3311333333,9.37306666667,8.92319999999
604.56,10.3298,10.4954,10.5189333333,9.54373333333,49.2712666667,6.94853333333,19.4089333333,23.915,3.76933333333,14.2841333333,9.30653333333,8.87106666667
604.90,10.3119333333,10.4608666667,10.5032666667,9.56646666667,49.2121333333,6.95446666667,19.3516666667,23.9718,3.7782,14.2751333333,9.31433333333,8.87499999999
605.23,10.3002666667,10.4543333333,10.4907333333,9.56993333333,49.2030666667,6.93746666667,19.3398,24.0801333334,3.752,14.2638666667,9.31746666666,8.87986666667
605.57,10.2908666667,10.4598666667,10.4980666667,9.56206666667,49.2303333333,6.94946666667,19.3138666666,24.1760666667,3.72726666667,14.2648,9.31346666666,8.88086666667
605.90,10.3121333333,10.4932666667,10.5323333333,9.58800000001,49.2730666667,6.96566666667,19.302,24.2954,3.7294,14.3166666667,9.32553333333,8.90013333333
606.24,10.2764666667,10.4502,10.4775333333,9.56819999999,49.2694,6.92433333333,19.2396,24.3691333333,3.66053333333,14.2856666667,9.27339999999,8.86326666667
606.58,10.349,10.5344666667,10.5424666667,9.65080000001,49.282,7.01513333333,19.2994666667,24.5256666667,3.73186666667,14.3614666667,9.3506,8.91999999999
606.91,10.3934,10.5585333333,10.6038666667,9.70993333333,49.2573333333,7.0606,19.3206,24.6352666667,3.7828,14.344,9.40833333333,8.95313333334
607.25,10.3798666667,10.5468666667,10.5874666667,9.71626666668,49.2693333333,7.0272,19.3118666667,24.7446666667,3.7744,14.3318666667,9.40106666667,8.91246666667
607.58,10.3631333333,10.5415333333,10.564,9.69726666666,49.3019333333,6.9888,19.2868666667,24.8624,3.7646,14.3017333333,9.40253333333,8.88959999999
607.92,10.295,10.4561333333,10.4996,9.64513333333,49.2412,6.92793333333,19.215,24.8918,3.68433333333,14.1969333333,9.35800000001,8.84513333333
608.25,10.2834,10.4916666667,10.5168666667,9.64273333334,49.2273333333,6.946,19.2315333333,25.0292666667,3.7018,14.1986,9.3868,8.87853333333
608.59,10.2701333333,10.4598,10.4937333333,9.60013333334,49.1564,6.91553333333,19.1846666666,25.1234666667,3.6638,14.1516666667,9.34359999999,8.86413333334
608.92,10.3288666667,10.5050666667,10.5675333333,9.67426666667,49.1410666667,6.99406666667,19.2015333333,25.2176,3.73046666667,14.1872,9.41386666666,8.91253333333
609.26,10.3501333333,10.5155333333,10.5902666667,9.69073333334,49.1293333333,7.00646666667,19.2055333333,25.3395333333,3.74046666667,14.2143333333,9.42133333333,8.93186666667
609.59,10.3254,10.5542,10.5811333333,9.70659999999,49.0604666667,7.032,19.2006,25.4246666667,3.7344,14.2033333333,9.4534,8.92393333334
609.93,10.3477333333,10.5686666667,10.6391333333,9.7552,49.0028,7.07173333333,19.2257333333,25.5326666667,3.78926666667,14.2141333333,9.48126666666,8.95766666667
610.26,10.2721333333,10.4818,10.5649333333,9.69379999999,48.9682,7.00026666667,19.1463333333,25.5526,3.68993333333,14.1364,9.38853333333,8.91619999999
610.60,10.2484666667,10.4788,10.5182,9.63606666667,48.9811333333,6.98053333333,19.0956666667,25.6233333333,3.64933333333,14.1214,9.39226666667,8.91766666667
610.93,10.3136666667,10.5733333333,10.5916,9.71260000001,49.027,7.05006666667,19.1368,25.79,3.6894,14.1878,9.45873333334,9.03506666667
611.27,10.3321333333,10.6046,10.6198666666,9.74293333333,48.8915333333,7.07066666667,19.1084,25.8721333333,3.70806666667,14.2126,9.47813333333,9.07553333334
611.60,10.3485333333,10.6319333333,10.6216,9.78146666668,48.7939333333,7.0686,19.1180666667,25.9586666667,3.7596,14.2270666667,9.50206666667,9.08913333333
611.93,10.4206,10.6846666666,10.6885333334,9.88466666668,48.7778,7.19106666667,19.1585333333,26.0888,3.85193333333,14.2944,9.58673333333,9.15753333334
612.27,10.4054666667,10.7084,10.705,9.93026666667,48.8216,7.234,19.1943333333,26.2048666667,3.88246666667,14.3245333333,9.59593333333,9.15793333333
612.60,10.2489333333,10.5914,10.535,9.77933333332,48.6638666667,7.09246666667,19.0448666666,26.1781333333,3.74066666667,14.1882666667,9.47413333334,9.03413333333
612.94,10.2506666667,10.6262,10.5525333333,9.81666666667,48.5816,7.14953333333,19.0208,26.2362666667,3.80953333333,14.1987333333,9.48953333333,9.06599999999
613.27,10.2830666667,10.6314666667,10.6084,9.83186666665,48.6336666667,7.16673333333,19.0624666667,26.3327333333,3.86713333333,14.2288666667,9.49793333333,9.07093333334
613.61,10.2381333333,10.6102,10.5555333334,9.78446666667,48.6352,7.12193333333,19.0048,26.3582,3.79986666666,14.1746666667,9.45539999999,9.03813333333
613.94,10.3284,10.6928,10.6506666667,9.8618,48.5052666667,7.23506666667,19.0339333333,26.4596,3.95813333333,14.261,9.5798,9.07886666667
614.28,10.3929333333,10.7628,10.7638666667,9.95986666667,48.5256,7.30466666667,19.1207333334,26.6283333333,4.07466666667,14.3486666667,9.638,9.12586666666
614.61,10.2922,10.6402666667,10.6573333333,9.84653333333,48.3834666667,7.2144,19.0008666667,26.5742666667,3.9614,14.2558,9.54879999999,9.02173333333
614.94,10.3168,10.6696,10.6889333333,9.87186666665,48.4662,7.26926666667,19.0602666667,26.6773333333,3.9884,14.2801333333,9.58699999999,9.06606666667
615.28,10.2467333333,10.6386666667,10.6602666667,9.78513333332,48.4066666667,7.24013333333,18.9502,26.6996666667,3.9044,14.2502,9.53273333334,9.00413333333
615.61,10.1292666667,10.5368,10.5318666667,9.68366666666,48.3005333334,7.08073333333,18.8106,26.6546666667,3.74053333333,14.1418,9.43599999999,8.89679999999
615.95,10.0466666667,10.4568666667,10.4104,9.5678,48.1988,6.94933333333,18.6741333333,26.6556666667,3.59953333333,14.0293333333,9.36553333333,8.83080000001
616.28,10.1525333333,10.5288666667,10.5052666667,9.64953333333,48.3052,7.04546666667,18.7193333333,26.834,3.65526666667,14.087,9.42873333333,8.90906666666
616.61,10.0504666667,10.4141333333,10.4108666667,9.5132,48.2448,6.90786666666,18.6407333333,26.8594666667,3.52093333333,13.9576,9.343,8.80513333333
616.95,10.0809333333,10.4701333333,10.446,9.54746666667,48.1649333333,6.97126666667,18.6273333333,26.9539333333,3.54193333333,13.969,9.42200000001,8.85226666666
617.28,10.0307333334,10.4034666667,10.3914666667,9.46500000001,48.0432,6.90353333333,18.5568,26.9602666667,3.49333333333,13.9183333333,9.39086666667,8.77833333333
617.62,10.0308666667,10.4278666667,10.3837333333,9.47686666667,48.1400666667,6.869,18.5530666667,27.1138,3.45406666667,13.9045333333,9.37653333334,8.83306666667
617.95,9.88993333333,10.2882,10.2276,9.36893333333,47.9423333333,6.71733333333,18.3976,27.0502,3.26346666667,13.7030666667,9.24893333333,8.68186666667
618.28,9.91973333334,10.3430666667,10.2504,9.39420000001,47.9896,6.77213333333,18.4230666667,27.1596666666,3.30706666667,13.7199333333,9.27593333334,8.7028
618.62,9.95446666667,10.3636666667,10.2363333333,9.42139999999,48.0341333333,6.81066666667,18.4194666667,27.3028,3.31506666667,13.7152666667,9.30633333334,8.72433333333
618.95,10.0496,10.4357333333,10.3158666667,9.49006666665,48.1040666667,6.89673333333,18.515,27.4534,3.41793333333,13.7787333333,9.40266666666,8.81906666667
619.28,10.0545333333,10.4486,10.3208,9.46239999999,48.0781333333,6.88626666667,18.5312,27.5177333333,3.43113333333,13.7702666667,9.37846666667,8.81433333333
619.62,10.1561333333,10.5499333333,10.4345333333,9.59673333333,48.1945333333,6.98906666667,18.6512,27.6417333333,3.54866666667,13.871,9.45499999999,8.87600000001
619.95,10.1522666667,10.5778,10.4136,9.60666666666,48.1520666667,6.92453333333,18.6459333333,27.6845333333,3.57506666667,13.8594666667,9.44800000001,8.87926666667
620.28,10.0770666667,10.5350666667,10.3145333333,9.53566666665,48.0679333333,6.86373333333,18.548,27.6880666667,3.4694,13.8002,9.37953333333,8.783
620.62,9.91540000001,10.4021333333,10.1721333333,9.38513333333,48.0026666667,6.72306666667,18.3992666667,27.6378666667,3.33113333333,13.6728,9.23013333334,8.70786666667
620.95,10.0251333334,10.5474666666,10.2706666667,9.51426666668,48.076,6.86646666667,18.4560666667,27.8593333333,3.41226666667,13.7615333333,9.31853333333,8.86986666666
621.28,9.90766666667,10.4714666667,10.2176666667,9.42926666665,47.9910666667,6.80346666667,18.3781333333,27.8350666667,3.30246666667,13.6920666667,9.24473333333,8.79906666667
621.62,9.90393333334,10.4774,10.1923333333,9.39993333333,47.996,6.79493333333,18.3554666667,27.8927333333,3.27673333333,13.7277333333,9.20333333334,8.7924
621.95,9.89206666665,10.4231333333,10.1278666667,9.36806666667,47.9522666667,6.7176,18.2862,27.9157333333,3.21286666667,13.6672666667,9.158,8.73433333333
622.28,9.7804,10.327,10.0904666667,9.31086666667,47.8908666667,6.59813333333,18.1898666667,27.8902,3.1212,13.6112,9.06233333333,8.6874
622.62,9.66679999999,10.2742,9.98993333333,9.24546666667,47.8888666667,6.5068,18.1092,27.9136666667,2.97213333333,13.5339333333,8.93033333333,8.59253333334
622.95,9.67026666667,10.3019333333,10.0188,9.263,47.9154,6.538,18.1040666667,28.0165333333,2.97493333333,13.5512,8.92113333334,8.6336
623.28,9.65506666669,10.2821333333,10.0080666667,9.18533333333,47.783,6.50433333333,18.0224,28.0678666667,2.90453333333,13.4983333333,8.91973333334,8.6328
623.62,9.73540000001,10.3456,10.095,9.2408,47.7923333333,6.6712,18.086,28.2474,2.91586666667,13.5648,8.98633333333,8.6986
623.95,9.86573333333,10.4156,10.1932666667,9.33780000001,47.9537333333,6.72893333333,18.1914666667,28.4774666667,2.992,13.6502,9.07366666667,8.83953333333
624.28,9.85793333335,10.3555333333,10.1632666667,9.34686666668,47.8789333334,6.69293333333,18.1392,28.5591333333,2.94773333333,13.6294666667,9.05566666666,8.79506666666
624.62,9.83433333334,10.3228,10.1327333333,9.32653333334,47.8916666667,6.6268,18.1320666667,28.6320666667,2.90113333333,13.5998666667,9.04133333333,8.75746666667
624.95,9.90620000001,10.3464666667,10.15,9.35859999999,48.0156,6.66493333333,18.2045333333,28.7946,2.9092,13.6367333333,9.10619999999,8.76973333334
625.28,9.944,10.4037333333,10.1944,9.37799999999,48.0551333333,6.711,18.2236,28.9568666667,2.9206,13.6450666667,9.16926666667,8.85853333334
625.61,9.86640000001,10.316,10.1320666667,9.31253333334,47.9905333333,6.6482,18.1596,28.9901333333,2.8588,13.5909333333,9.10453333333,8.82213333333
