wavelength,Back_IriRufm,Belly_IriRufm,Breast_IriRufm,Crissum_IriRufm,Crown_IriRufm,DorTail_IriRufm,Patch10_IriRufm,Patch11_IriRufm,Rump_IriRufm,Throat_IriRufm,WingTip_IriRufm
244.92,12.6307333333,3.59493333333,5.94053333333,2.78686666667,2.8298,6.089,6.9322,17.2988666667,6.08036,3.33733333333,7.1272
245.30,13.0402666667,4.2056,6.46033333333,3.12706666667,3.14153333333,6.5582,7.09373333333,17.9226666667,6.48518444444,3.67006666667,7.60773333333
245.67,13.2034666667,4.18133333333,6.5068,3.17513333333,3.0386,6.42346666667,7.00653333333,18.1608666667,6.44906,3.4648,7.53966666667
246.05,13.532,4.48526666667,6.7492,3.29353333333,3.04313333333,6.66053333333,7.2136,18.7199333333,6.84598666667,3.84373333333,7.79713333333
246.42,14.0501333333,4.93146666667,7.13526666667,3.5844,3.23846666667,6.9372,7.44206666667,19.2049333333,7.12531777778,4.13946666667,8.32913333333
246.79,14.0645333333,4.94886666667,7.0756,3.80113333333,3.20046666667,6.98353333334,7.316,19.384,7.07344666667,4.1104,8.34366666667
247.17,14.3904666667,5.21326666667,7.2938,4.01206666667,3.3754,7.2024,7.50993333333,19.8821333333,7.19314888889,4.37713333333,8.5454
247.54,14.4458666667,5.1318,7.3184,3.9618,3.34486666667,7.16206666667,7.39406666667,19.8074666667,7.13574,4.29693333333,8.4056
247.92,14.5534666667,5.20726666667,7.393,3.9378,3.339,7.203,7.34826666667,19.9866666667,7.12976,4.24166666667,8.4478
248.29,14.7215333333,5.33766666667,7.6666,3.98466666667,3.32473333333,7.39686666667,7.48666666667,20.125,7.32133333332,4.30933333333,8.68206666667
248.67,14.5132,5.22053333333,7.52066666667,3.61273333333,3.06706666667,7.1412,7.18786666666,20.0842,7.15943333333,4.07413333333,8.41646666667
249.04,14.9606666667,5.65186666667,7.97386666666,3.9354,3.4534,7.4986,7.5946,20.3932666667,7.52337333334,4.46133333333,8.83566666666
249.42,15.062,5.6858,8.00566666666,3.9404,3.4306,7.38786666667,7.57073333333,20.4712,7.57590666667,4.4308,8.80153333333
249.79,15.3158,5.898,8.27386666667,4.02433333333,3.66726666667,7.56466666667,7.71226666667,20.9162666667,7.82524444444,4.71273333333,9.04506666667
250.17,15.5342666667,6.04306666667,8.57393333333,4.29373333333,3.87793333333,7.77813333333,7.781,21.1559333333,8.00337555555,4.80113333333,9.0644
250.54,15.7619333333,6.2816,8.87313333335,4.5432,4.1374,7.9432,8.0852,21.2289333333,8.29744000001,4.99033333333,9.00333333332
250.92,16.0637333333,6.58773333333,9.34013333333,4.71593333333,4.44753333333,8.125,8.44393333334,21.4961333333,8.57109777778,5.25573333333,9.07200000001
251.29,15.8678,6.48326666667,9.35499999999,4.65626666667,4.30593333333,8.00266666667,8.41193333333,21.2507333333,8.51962,5.06873333333,8.88020000001
251.66,16.1026,6.65666666667,9.51946666667,4.9656,4.4668,8.217,8.58539999999,21.46,8.79800222221,5.2336,9.11106666666
252.04,15.9427333333,6.418,9.44646666667,4.8544,4.24466666667,8.3018,8.68686666666,21.4035333333,8.74006222222,5.17106666667,9.03419999999
252.41,15.7966,6.32766666667,9.46533333333,4.90213333333,4.3222,8.32646666667,8.53946666667,21.5791333333,8.70823111111,5.12913333333,8.88533333333
252.79,16.3768,6.8964,10.0036,5.6486,4.88513333333,9.11633333334,9.26120000001,22.2798,9.25824444445,5.7618,9.62533333334
253.16,16.0172666667,6.44006666667,9.44759999999,5.43973333333,4.61593333333,8.69573333333,8.7534,22.0865333333,8.81753555555,5.2058,9.33259999999
253.54,16.6702666667,6.83846666667,10.0035333333,6.0344,5.3398,9.29093333333,9.44813333333,22.5475333333,9.12607777777,5.742,9.98173333333
253.91,17.2348666666,7.44026666666,10.3942,6.61853333333,5.8596,9.75013333333,9.87973333334,22.6467333333,9.60091333333,6.1004,10.3868
254.28,17.4884666667,7.60373333333,10.2497333333,6.6974,6.03313333333,9.92720000001,10.0615333333,22.7344,10.0230955555,6.10206666667,10.5107333333
254.66,17.2114666667,7.24386666666,9.79419999999,6.4044,5.7788,9.81840000001,9.92333333333,22.6594,9.67398222221,5.81113333333,10.3268
255.03,17.6197333333,7.607,10.1344,6.83046666667,6.15886666667,10.3779333333,10.4241333333,22.9974,9.94919999999,6.23,10.7094
255.41,17.7646666667,7.4338,9.82693333332,6.70166666667,6.03553333333,10.1994666667,10.1686,22.5640666667,9.68189555555,5.91713333333,10.4798666667
255.78,17.7686,7.43313333333,9.75060000001,6.52153333334,5.8548,9.9456,10.1632666667,22.2132,9.20552444445,5.81866666667,10.3719333333
256.15,18.6938,8.1222,10.4632666667,7.23166666667,6.54473333333,10.4542666667,10.6756666667,22.6802666667,9.78705777779,6.522,10.9061333334
256.53,18.8670666667,8.30486666667,10.5576666667,7.2724,6.77113333333,10.5229333333,10.8584666667,22.4619333333,9.9305,6.8932,11.1939333333
256.90,18.5896,7.8722,10.2379333333,6.67506666667,6.6914,10.1273333333,10.4922,21.9476666667,9.67706888888,6.72013333333,10.8202
257.28,17.8154,7.0046,9.47839999999,5.6156,5.62693333333,9.34686666666,9.80106666667,20.8934,8.85133111112,6.10366666667,9.89866666667
257.65,17.1648666667,6.34366666667,8.889,5.08073333334,4.95773333333,8.89560000001,9.30206666667,20.4298,8.53649999999,5.63053333333,9.25880000001
258.02,16.5319333333,5.81173333333,8.5054,4.6184,4.3832,8.59146666667,8.801,19.9684,7.99050666667,5.086,8.9014
258.40,15.6762,5.19926666667,7.92853333333,3.93246666667,3.6586,7.92606666667,7.98966666666,19.2833333333,7.07223555555,4.358,8.20986666667
258.77,15.7156666667,5.32486666667,8.0812,4.0514,3.75,8.00006666667,7.9956,19.4528666667,7.15316222222,4.4124,8.30553333333
259.15,15.5092,5.17346666667,7.86993333333,3.873,3.52773333333,7.81086666667,7.76126666667,19.3440666667,7.04277111112,4.13993333333,8.24746666667
259.52,15.4856666667,5.1718,7.87833333333,3.7992,3.5282,7.82073333333,7.63706666667,19.4003333333,7.03027111111,4.14546666667,8.1808
259.89,15.3850666667,5.02906666667,7.7994,3.63186666667,3.469,7.72713333333,7.51506666667,19.4080666667,6.94410444444,3.98033333333,8.02133333333
260.27,15.0674666667,4.7074,7.51253333333,3.2698,3.20646666667,7.40113333333,7.26793333333,19.1004666666,6.65575777778,3.6856,7.73106666667
260.64,15.0123333333,4.4852,7.31453333333,3.05326666667,3.01093333334,7.1862,7.0908,18.9827333333,6.49971777778,3.40206666667,7.49466666667
261.01,15.156,4.57946666667,7.4248,3.16286666667,3.08666666667,7.1958,7.1134,19.0164,6.61120666667,3.42913333333,7.49626666667
261.39,15.3014,4.72066666667,7.56153333333,3.33333333333,3.30653333333,7.35313333333,7.2318,19.2488,6.78292222222,3.52733333333,7.65146666667
261.76,15.1889333333,4.65326666667,7.48,3.30153333333,3.24633333333,7.15626666667,7.12206666667,19.1574666667,6.61506888889,3.40733333333,7.50113333333
262.13,15.4200666667,4.90573333333,7.65433333333,3.53913333333,3.48946666667,7.2514,7.35933333333,19.3451333333,6.87944222221,3.62833333333,7.64233333333
262.51,15.6436666667,4.94273333333,7.84533333333,3.60513333333,3.6482,7.28306666667,7.54553333333,19.5090666667,6.97712,3.78306666667,7.65973333333
262.88,15.5896666667,4.7968,7.695,3.46386666667,3.5688,7.04513333333,7.40100000001,19.3355333333,6.90455555556,3.68813333333,7.4442
263.25,15.7108666667,4.69306666667,7.7262,3.53086666667,3.69306666667,7.0002,7.47739999999,19.2509333333,6.88992888889,3.72033333333,7.29926666667
263.63,15.6946666667,4.68506666667,7.87126666667,3.67913333333,3.7924,6.88533333333,7.72026666666,19.3236,7.01208666666,3.8174,7.31546666667
264.00,15.8231333333,4.8874,8.04186666667,3.93553333333,4.01146666666,7.00573333333,7.91153333333,19.3682,7.42796444445,4.13893333333,7.45866666667
264.37,16.0229333333,5.354,8.39353333334,4.44446666667,4.45846666666,7.48386666667,8.18079999999,19.5018666667,7.88799777778,4.604,7.7722
264.75,16.0141333333,5.66786666667,8.62453333333,4.8664,4.59613333333,7.8116,8.36286666667,19.4937333333,8.03742666667,4.9394,7.91846666667
265.12,15.8040666667,5.40613333333,8.3862,4.84133333333,4.16246666667,7.7408,8.21373333334,19.1874666667,7.66246888889,4.64933333333,7.76833333333
265.49,15.5104666667,5.3534,8.1912,4.6574,3.9182,7.6958,8.03146666667,18.7490666667,7.52380666667,4.38386666667,7.487
265.87,15.1329333333,4.96233333333,7.73066666667,4.0888,3.541,7.45266666667,7.495,18.1686,7.24675111111,3.87993333333,7.1748
266.24,14.6517333333,4.29693333333,7.21913333333,3.4798,2.9916,6.94926666667,6.95453333333,17.5431333333,6.62038,3.3334,6.71046666667
266.61,14.7564,4.5296,7.3534,3.72633333333,3.13613333333,7.16246666667,7.12293333333,17.6547333334,6.86914444445,3.44866666667,7.10793333333
266.98,14.718,4.48386666667,7.30346666666,3.65886666667,3.09213333333,7.20213333333,7.01633333333,17.617,6.76648666667,3.35993333333,7.08153333333
267.36,14.8802,4.8614,7.64273333333,3.83426666667,3.3568,7.54946666667,7.17673333333,17.8755333333,6.99193333333,3.6966,7.50053333333
267.73,15.0856666667,5.05646666667,7.73573333333,3.96486666667,3.47073333334,7.79206666666,7.27106666667,17.9588666667,7.13771333333,3.76633333333,7.61613333333
268.10,14.8584,4.8044,7.5636,3.78186666667,3.25946666667,7.52406666667,7.05013333333,17.6948666667,6.85667333333,3.52846666667,7.50846666667
268.48,15.0801333333,4.95253333333,7.6904,3.96386666667,3.33446666667,7.662,7.20686666667,17.8132666667,6.96590444445,3.52613333333,7.771
268.85,14.9956666667,4.9012,7.59353333333,3.8258,3.413,7.59333333333,7.18493333333,17.6774666667,6.89926,3.37853333333,7.8172
269.22,14.951,5.14893333333,7.73960000001,3.86766666666,3.65253333333,7.67133333333,7.333,17.7501333333,7.04414888889,3.61833333333,7.95653333333
269.59,14.9087333333,5.08713333334,7.65273333333,3.74673333333,3.54526666667,7.48066666667,7.21206666667,17.7764666667,6.90750666667,3.65226666667,8.02386666667
269.97,14.6696,4.80953333333,7.49233333333,3.5228,3.1172,7.23286666667,6.96326666667,17.6096,6.59840888889,3.3972,7.727
270.34,14.6655333333,4.9274,7.60393333333,3.63566666667,3.1922,7.3438,6.96686666667,17.5815333333,6.64483333333,3.52086666667,7.6944
270.71,14.7497333333,5.05733333333,7.67193333333,3.7308,3.3606,7.4362,7.029,17.5804666667,6.77322888889,3.68986666667,7.76333333333
271.09,14.6694,5.0936,7.67706666667,3.75946666667,3.32486666667,7.425,7.077,17.5068,6.72175777778,3.72013333333,7.7486
271.46,14.1230666667,4.51253333333,7.06606666667,3.22666666666,2.80706666667,6.79626666667,6.5244,16.9704,6.17691777778,3.1846,7.0716
271.83,14.0285333333,4.54206666666,7.1258,3.21466666667,2.78206666667,6.80953333334,6.55046666667,17.0230666667,6.15546666667,3.2664,7.17046666667
272.20,13.8513333333,4.43293333333,7.06653333333,3.122,2.73093333333,6.80766666667,6.4424,17.0048,6.00148222222,3.21246666667,7.06126666667
272.58,13.7396,4.33086666667,6.95806666667,2.95806666667,2.61013333333,6.6614,6.3496,16.9667333333,5.85894888889,3.1568,7.0146
272.95,13.9740666667,4.40693333333,7.15233333333,3.1152,2.65673333334,6.76886666667,6.49633333333,17.2068,6.01339333333,3.29913333333,7.1796
273.32,13.9727333333,4.335,7.1214,3.08713333333,2.65813333333,6.70946666667,6.4496,17.2513333333,6.03596222222,3.2804,7.1452
273.69,14.1608666667,4.53226666667,7.38913333333,3.40833333333,2.9188,6.9598,6.70973333333,17.4158666667,6.27765111111,3.47386666667,7.29253333334
274.06,14.6227333333,5.1348,7.87393333334,3.92393333333,3.55406666667,7.49886666667,7.2582,17.7912,6.81135333333,4.0304,7.85666666667
274.44,14.6788,5.2178,7.898,4.0132,3.66753333333,7.58446666667,7.35986666667,17.9952666667,6.98186,4.14866666666,8.01913333333
274.81,14.572,4.99313333333,7.78046666667,3.91966666667,3.52326666667,7.35106666667,7.19693333333,17.8345333333,6.74862444445,4.0096,7.88706666666
275.18,14.7289333333,5.15693333333,7.9666,4.1416,3.78746666667,7.461,7.27353333333,17.9544666667,6.94267111111,4.24646666667,8.14653333333
275.55,15.0044,5.42446666667,8.28933333333,4.39866666667,3.99693333333,7.71373333333,7.5436,18.1666666667,7.16535111111,4.5746,8.49406666666
275.93,14.9945333333,5.36193333333,8.17520000001,4.4058,4.03753333333,7.64613333333,7.40526666667,17.8960666667,7.11577111111,4.49406666667,8.43766666667
276.30,15.3518666667,5.6482,8.38073333333,4.73893333333,4.37193333333,7.93906666667,7.70326666667,18.1408,7.42150222222,4.8318,8.69126666667
276.67,15.2744,5.57093333333,8.25493333333,4.662,4.3972,7.9574,7.5284,18.0198666667,7.31547333333,4.76653333333,8.5032
277.04,15.0544,5.53373333333,8.02733333334,4.48366666666,4.289,7.76013333333,7.32526666667,17.7549333333,7.06334,4.59773333333,8.342
277.41,15.0727333333,5.5568,7.97793333334,4.4326,4.18753333333,7.71206666667,7.22773333333,17.6786666667,6.96461111111,4.5448,8.38726666667
277.79,15.0619333333,5.47273333333,7.90013333334,4.23913333333,4.0916,7.559,7.1076,17.7014,6.85951555555,4.4784,8.41606666666
278.16,14.6779333333,5.0536,7.443,3.82753333333,3.61126666667,7.09953333333,6.66873333333,17.4086666667,6.32285333333,4.09,7.99673333333
278.53,14.8185333333,5.18166666667,7.57013333334,3.84293333333,3.65506666667,7.20706666667,6.743,17.4712666667,6.32880444445,4.10686666667,8.06926666667
278.90,14.9892,5.42313333333,7.79993333334,3.8856,3.8284,7.46506666667,6.97906666667,17.7641333333,6.57197333333,4.28986666667,8.20426666666
279.27,14.8341333333,5.15786666667,7.67046666667,3.63253333333,3.56753333333,7.3426,6.92533333333,17.7011333334,6.37983333333,3.94633333333,7.88426666667
279.64,14.7800666667,5.14986666667,7.5726,3.60073333333,3.53866666667,7.19173333333,6.87513333333,17.7679333333,6.39306,3.8274,7.80086666667
280.02,14.7666,5.1742,7.65379999999,3.4904,3.5614,7.17406666667,6.9982,17.9668,6.35345777778,3.9284,7.82933333334
280.39,14.9734666667,5.3062,7.86233333333,3.6408,3.65233333333,7.2416,7.13986666667,18.2062666667,6.51584,4.00686666667,8.07133333334
280.76,15.2288666667,5.54166666667,8.17413333333,3.85786666667,3.84673333333,7.3926,7.3648,18.5054,6.76814666667,4.1752,8.2578
281.13,15.3026,5.5784,8.2738,3.8792,3.90813333333,7.6198,7.3388,18.6252666667,6.86272888889,4.2828,8.22706666667
281.50,15.4241333333,5.7202,8.41040000001,3.95386666667,4.07653333333,7.7568,7.4676,18.7836666667,6.95967777778,4.3936,8.26673333333
281.87,15.5562,5.85053333333,8.51300000001,4.05186666667,4.28113333333,7.861,7.6062,18.9202,7.10314888889,4.51386666667,8.26313333333
282.25,15.886,6.1502,8.87066666667,4.39626666667,4.6554,8.2462,7.97053333333,19.324,7.44583111111,4.8912,8.51526666667
282.62,15.7780666667,5.911,8.69693333333,4.19426666667,4.4634,8.01466666667,7.76826666667,19.2166,7.15554222222,4.65273333334,8.2856
282.99,15.4825333333,5.5488,8.34426666667,3.9562,4.1114,7.66133333333,7.43606666666,19.0086666667,6.7327,4.29993333333,7.9188
283.36,15.4832666667,5.46166666667,8.21580000001,3.84246666667,4.009,7.4872,7.21466666667,18.9817333334,6.62488222222,4.22386666667,7.70973333333
283.73,15.43,5.26433333333,8.0872,3.6646,3.86673333333,7.35033333333,7.1102,18.9912666667,6.40651555555,4.00473333333,7.47786666667
284.10,15.3460666667,5.02733333333,7.86173333334,3.49433333333,3.571,7.10486666667,6.8438,18.9729333333,6.21658,3.7346,7.18913333333
284.47,15.0408666667,4.7396,7.48740000001,3.06233333333,3.16693333333,6.6538,6.47873333333,18.6512666667,5.82198888889,3.339,6.71406666666
284.85,14.9024,4.45193333333,7.2172,2.79886666667,2.86053333333,6.33613333333,6.19733333333,18.5781333333,5.54921333334,3.08893333333,6.45913333333
285.22,14.6429333333,4.03226666667,6.8182,2.44706666667,2.46913333333,5.8184,5.861,18.4643333333,5.17862888889,2.70346666667,6.07586666667
285.59,14.5905333333,3.79713333333,6.6762,2.31073333333,2.24166666667,5.6198,5.70113333333,18.4431333333,5.03186888889,2.51833333333,5.9032
285.96,14.4708666667,3.63606666667,6.5116,2.19106666667,1.9584,5.46886666667,5.49033333333,18.3062666667,4.80466444445,2.34873333333,5.75486666667
286.33,14.5035333333,3.49286666667,6.46293333333,1.99826666667,1.733,5.242,5.30486666667,18.3728666667,4.72298,2.119,5.62653333333
286.70,14.5483333333,3.46053333333,6.53966666666,2.01653333333,1.73946666667,5.227,5.3418,18.6216,4.79968888889,2.1838,5.65646666667
287.07,14.7723333334,3.55826666667,6.66,2.0438,1.75693333333,5.3448,5.415,18.9422,4.92973777778,2.25666666667,5.71273333333
287.44,14.981,3.655,6.84166666667,2.19186666667,1.83773333333,5.48306666667,5.59453333333,19.2603333333,5.05336444445,2.38333333333,5.908
287.82,15.0164666667,3.59206666667,6.84473333333,2.11313333333,1.7118,5.3712,5.493,19.3644666667,4.98447111111,2.31013333333,5.81486666667
288.19,15.1948,3.623,6.9758,2.1026,1.7312,5.3736,5.51366666667,19.7172666667,4.97332888889,2.33686666667,5.84753333333
288.56,15.5666,3.7142,7.2156,2.2596,1.7696,5.446,5.5902,20.2493333333,5.13811777778,2.457,5.9122
288.93,15.9468,3.93006666666,7.49426666666,2.4236,1.85806666667,5.58546666667,5.76946666667,20.7993333333,5.31697555555,2.6248,6.01326666667
289.30,16.5153333333,4.47186666667,8.08000000001,2.888,2.23593333333,6.02886666667,6.27466666667,21.4873333333,5.87299555555,3.05426666667,6.45353333334
289.67,16.9876666667,4.78893333333,8.46753333333,3.11913333333,2.3916,6.19393333333,6.51153333333,22.04,6.13118222222,3.2416,6.654
290.04,17.4723333333,5.011,8.77340000001,3.19813333333,2.54926666667,6.27853333333,6.74546666667,22.7082666667,6.33449111111,3.3312,6.8256
290.41,17.5574666667,4.98686666667,8.73206666666,3.1664,2.54153333333,6.21806666667,6.73546666666,22.9957333333,6.28841777778,3.2638,6.76133333333
290.78,17.7114666667,5.00226666667,8.77346666667,3.0076,2.401,6.1164,6.65226666667,23.2238,6.21836666667,3.10266666667,6.56866666667
291.15,17.9264,5.05126666666,8.95086666667,2.95713333333,2.40953333334,6.0282,6.72713333333,23.46,6.29182222222,3.071,6.51973333333
291.52,18.0608,4.9854,8.95546666667,2.82193333333,2.31353333333,5.8086,6.7032,23.7982,6.23114888889,2.86426666667,6.33293333333
291.89,18.6258,5.3906,9.36800000001,3.15473333334,2.63106666666,6.1328,7.07126666667,24.3525333333,6.64819555556,3.19726666667,6.6738
292.26,19.2127333333,5.78886666667,9.84253333333,3.45366666667,2.9768,6.4824,7.49993333333,24.9584666667,7.13988888888,3.53973333333,7.00086666667
292.64,19.5470666667,5.98593333333,10.0846,3.4828,3.12346666667,6.70746666667,7.70233333334,25.4590666667,7.29046000001,3.6444,7.183
293.01,19.6370666667,5.9286,10.1570666667,3.3898,3.02673333333,6.63913333333,7.73399999999,25.7427333333,7.25096666667,3.59106666667,7.12873333333
293.38,19.7063333333,5.67333333333,10.0646666667,3.0536,2.76606666667,6.379,7.52913333334,25.8764,6.99577333334,3.235,6.84033333333
293.75,19.8062666667,5.5294,9.9744,2.8244,2.58573333333,6.205,7.45220000001,26.1894666666,6.96137555556,3.049,6.64953333334
294.12,19.9496,5.47293333333,10.1040666667,2.80066666667,2.6568,6.23666666667,7.51760000001,26.5365333333,7.09384,3.04873333333,6.55333333333
294.49,20.5418666666,5.8764,10.6676666667,3.1792,3.06686666667,6.59326666667,7.99426666667,27.2593333333,7.55148888889,3.46806666667,6.88086666667
294.86,21.0996666667,6.276,11.0324,3.54826666667,3.42673333333,6.93733333333,8.43193333334,27.8329333333,8.05499333333,3.82606666667,7.18606666667
