wavelength,Back_ConTamm,Belly_ConTamm,Breast_ConTamm,Crissum_ConTamm,Crown_ConTamm,DorTail_ConTamm,Patch10_ConTamm,Rump_ConTamm,Throat_ConTamm,WingTip_ConTamm
252.04,4.65606666667,4.69626666667,3.86047333333,4.4412,4.2912,8.81713333334,6.2566,4.77955555555,3.941,9.14733333333
252.41,4.9454,5.00126666667,4.21186,4.4768,4.37493333333,8.87173333334,6.2542,4.80777777778,4.18113333333,9.2336
252.79,5.6616,5.55906666667,5.0559,4.87693333333,4.86673333333,9.41553333333,7.10766666667,5.63768888889,5.00526666667,9.86153333333
253.16,5.1636,5.4964,4.72941333333,4.2848,4.6176,9.47973333334,7.0512,5.2416,4.6228,9.74506666668
253.54,4.96873333333,5.63006666667,4.58227333333,4.026,4.6458,9.28646666665,7.07293333333,5.22737777778,4.4584,9.77606666667
253.91,4.3262,5.4012,4.16631333333,3.3412,4.22573333334,8.62080000001,6.46026666667,4.74451111111,3.675,9.24013333333
254.28,3.95606666667,5.1084,3.95002,2.8752,3.84633333333,8.29633333333,5.95326666667,4.15535555556,3.336,8.69686666667
254.66,4.45953333333,5.75546666667,4.59590666667,3.1636,4.052,8.77753333334,6.3668,4.46906666667,3.6672,9.24733333334
255.03,4.4854,6.136,4.89125333333,2.8696,3.84366666667,8.62059999999,6.47993333333,4.21688888889,3.46473333333,9.16293333334
255.41,4.4324,6.20766666667,4.94998,2.87426666667,3.58086666667,8.38159999999,6.46733333333,4.14653333333,3.44186666667,8.57493333333
255.78,4.18693333333,6.09159999999,5.42247333333,2.72113333333,3.64246666667,8.20646666666,6.76566666667,4.08793333333,3.5188,8.44786666666
256.15,2.90993333333,4.5594,4.07961333333,1.18526666667,2.64033333333,6.792,5.71966666667,2.79506666667,2.19506666667,6.98026666667
256.53,3.3426,4.78826666667,4.41770666667,1.5076,3.02126666667,7.161,5.96233333333,3.28288888889,2.4838,7.47606666667
256.90,3.2584,4.8014,4.33642,1.49106666667,3.16626666667,6.75873333333,5.9584,3.51184444444,2.31433333333,7.2136
257.28,2.6528,3.51546666667,3.27419333333,1.1092,2.36333333333,5.60026666667,5.01073333333,2.64911111111,1.28613333333,6.4308
257.65,3.13973333334,3.48393333333,3.12925333333,1.45273333333,2.49926666667,6.1218,5.25206666667,2.751,1.59626666667,6.70486666667
258.02,3.94953333333,3.7518,3.58113333333,2.34173333333,3.05493333333,6.7532,5.87926666667,3.41233333333,2.53546666667,7.38406666667
258.40,4.1816,4.1254,3.82044,2.7632,3.37906666667,6.92013333333,6.25826666667,3.72628888889,2.90393333333,7.76480000001
258.77,4.428,4.1288,3.91509333333,3.11453333333,3.52153333333,7.01806666667,6.3892,3.84113333333,3.24706666667,7.94333333333
259.15,4.50633333333,4.1684,3.95528,3.4344,3.72526666667,7.25926666667,6.41466666667,4.00313333334,3.462,8.08459999999
259.52,4.39673333333,3.99353333333,3.87418666667,3.23506666667,3.6564,7.20033333333,6.225,4.01044444444,3.4522,8.23706666667
259.89,4.1178,3.48066666667,3.36328,2.79033333333,3.16926666667,6.855,5.7736,3.75324444444,2.97133333333,7.9266
260.27,4.18893333333,3.4056,3.28896666667,2.7818,3.0318,6.80693333333,5.71766666667,3.92313333333,2.95233333333,8.0178
260.64,3.70926666667,2.89966666667,2.64649333333,2.3436,2.46593333333,6.37613333333,5.3172,3.49857777778,2.42666666667,7.53166666666
261.01,3.0502,2.22453333334,1.92694666667,1.8372,1.7862,5.91513333333,4.637,2.78906666667,1.77686666667,6.93113333333
261.39,3.45906666667,2.68853333333,2.35068666667,2.24166666667,2.15313333333,6.4362,4.99073333333,3.22477777778,2.2764,7.2742
261.76,3.37646666667,2.60953333333,2.48392,2.31493333333,2.03446666667,6.38153333333,4.97953333333,3.22628888889,2.25966666667,7.26813333333
262.13,3.21906666667,2.5946,2.29436,2.27713333333,1.86086666667,6.3164,4.85906666667,3.09295555556,2.00813333333,7.25553333333
262.51,2.727,1.9352,1.69484666667,1.74153333333,1.29306666667,5.90533333333,4.3466,2.67713333333,1.44813333333,6.82453333333
262.88,2.61926666667,1.7462,1.60202,1.60386666667,1.17026666667,5.81473333333,4.24133333333,2.73655555555,1.27026666667,6.74253333333
263.25,2.92153333333,1.851,1.62284,1.5374,1.1172,5.97626666666,4.39886666667,2.98597777778,1.3172,6.8536
263.63,2.86666666667,1.7068,1.46614666667,1.56466666667,1.0358,5.93006666667,4.26353333333,2.79126666667,1.22166666667,6.8746
264.00,3.4394,2.59506666667,2.00368666667,2.3598,1.74653333333,6.68213333333,4.86586666667,3.40977777778,1.8584,7.53813333333
264.37,3.59253333333,2.9752,2.34414666667,2.8368,1.92286666667,6.85666666666,5.15533333333,3.6004,1.911,7.45786666667
264.75,3.98253333333,3.50613333333,2.86115333334,3.26786666667,2.3706,7.16286666667,5.48333333333,4.07388888889,2.16006666667,7.96513333333
265.12,4.46906666667,3.7394,3.30135333333,3.4738,2.79073333333,7.40426666667,5.74153333333,4.43542222222,2.48233333333,8.2554
265.49,4.45466666667,3.60386666667,3.34675333334,3.45293333333,2.9,7.57166666667,5.928,4.54604444445,2.49406666666,8.45726666667
265.87,4.73653333333,3.86806666667,3.7562,3.63673333333,3.25733333334,7.90293333333,6.27993333333,4.84524444444,2.84033333333,8.67266666666
266.24,5.14286666667,4.27973333333,4.1678,3.6192,3.57506666667,8.19033333333,6.696,4.99042222222,3.2466,8.72893333334
266.61,5.8404,4.85466666667,4.88652666666,4.2128,4.1632,8.78360000001,7.28006666667,5.55086666667,3.7942,9.29066666667
266.98,5.8032,4.9088,4.68763333333,4.15306666666,4.09066666667,8.85733333333,7.13786666667,5.35137777778,3.63653333333,9.21793333333
267.36,4.90193333333,4.25286666667,4.20486,3.641,3.553,8.05953333333,6.58546666667,4.69915555556,3.10353333333,8.72893333332
267.73,4.54886666667,3.94946666667,4.00163333333,3.39,3.13026666667,7.72906666667,6.33706666667,4.32348888889,2.62733333333,8.46486666666
268.10,4.28593333333,3.903,3.92282,3.2854,3.00153333333,7.56826666667,6.234,4.1054,2.55906666667,8.21213333334
268.48,4.116,3.83093333333,3.70530666667,3.20893333333,2.99946666667,7.53773333333,6.2212,4.02306666667,2.65553333333,8.27106666667
268.85,4.08813333333,3.67293333333,3.73477333333,3.12246666667,2.94866666667,7.4648,6.21906666666,3.97228888889,2.8168,8.17306666666
269.22,4.19706666667,3.8112,3.67377333333,3.174,2.9444,7.49833333333,6.3798,4.07053333333,2.86806666667,8.39386666666
269.59,3.83766666667,3.38,3.40327333333,2.74513333333,2.5956,7.10253333333,6.02853333333,3.71002222222,2.49606666666,8.02053333333
269.97,3.67926666667,3.1664,3.13298,2.5114,2.33546666667,6.77873333333,5.74766666667,3.48897777778,2.24153333333,7.92233333333
270.34,3.48733333333,2.81533333333,2.84259333333,2.56673333333,2.15506666667,6.47426666667,5.42033333333,3.38173333333,2.087,7.836
270.71,3.85026666667,3.21373333333,3.10868,3.03246666667,2.5574,6.73566666667,5.59266666667,3.69682222222,2.49966666667,8.1988
271.09,3.42673333333,2.81633333333,2.74609333333,2.83,2.4006,6.23453333333,5.19466666667,3.36824444444,2.11893333333,7.93260000001
271.46,3.46746666667,2.8548,2.58512,2.77073333333,2.42366666667,6.20573333333,4.9478,3.21266666667,1.85973333333,7.81066666666
271.83,3.44793333333,2.89446666667,2.40779333333,2.702,2.52266666667,6.0894,4.96113333333,3.26611111111,1.8744,7.75006666667
272.20,3.48133333333,2.69546666667,2.30688,2.51413333333,2.5574,5.96733333333,4.8724,3.24742222222,1.79946666667,7.68506666667
272.58,3.327,2.7826,2.36604666667,2.48653333333,2.66473333333,6.02946666667,4.86013333333,3.22088888889,1.80653333333,7.69546666666
272.95,3.1146,2.66213333333,2.26296,2.4848,2.60233333333,5.95426666667,4.84453333334,3.07711111111,1.6574,7.7466
273.32,3.051,2.73453333333,2.26666,2.59133333334,2.70693333333,5.97353333333,4.81113333333,3.04511111111,1.62213333333,7.84179999999
273.69,2.72,2.73253333333,2.00305333333,2.40253333333,2.50673333333,5.70153333333,4.5156,2.84944444444,1.3764,7.6216
274.06,2.4428,2.62106666667,1.72418,2.26193333333,2.3472,5.5216,4.30133333333,2.63317777778,1.20453333333,7.37746666667
274.44,2.37933333333,2.76353333333,1.91834666667,2.3212,2.46613333333,5.59806666667,4.4242,2.65646666667,1.21353333333,7.52473333334
274.81,1.97426666667,2.4282,1.64259333333,1.88813333333,2.10313333333,5.3048,4.10953333333,2.23382222222,0.902533333334,7.18246666667
275.18,2.18566666667,2.72306666667,1.88452666667,1.9608,2.18006666667,5.59173333333,4.30266666667,2.40042222222,1.19566666667,7.29193333333
275.55,2.21013333333,2.59706666667,1.97524,1.96053333333,2.1596,5.67113333333,4.3976,2.4606,1.3434,7.27813333333
275.93,2.00146666667,2.3112,1.70926,1.64866666667,1.76913333333,5.3304,4.043,2.18875555555,1.01213333334,6.87893333333
276.30,1.8716,2.42993333333,1.45411333333,1.57486666667,1.50433333333,5.174,3.83433333333,2.00186666667,0.761000000001,6.793
276.67,1.62713333333,1.94066666667,0.866980000001,1.0838,0.904533333335,4.76786666667,3.31986666667,1.50368888889,0.232933333334,6.35626666667
277.04,1.1398,1.39373333333,0.185353333333,0.411200000001,0.341599999999,4.19046666666,2.564,0.851777777779,-0.302333333333,5.67193333333
277.41,0.7802,1.09606666667,-0.059526666666,-0.103266666667,-0.173066666667,3.819,2.24966666667,0.368466666667,-0.637600000001,5.13973333333
277.79,1.4038,1.50706666667,0.42686,0.407066666667,0.179333333333,4.2692,2.5918,0.696844444445,-0.051666666666,5.45733333334
278.16,1.6348,1.61033333334,0.630886666666,0.4852,0.461066666667,4.53753333334,2.71153333333,0.898822222223,0.185000000001,5.52013333333
278.53,1.88573333333,1.82853333333,0.836286666667,0.647733333333,0.771200000001,4.92546666667,3.00966666667,1.26933333333,0.515133333333,5.61526666667
278.90,2.02553333333,1.9206,0.921299999999,0.806,0.892933333333,4.97966666667,3.26286666667,1.48926666667,0.629266666668,5.68993333333
279.27,2.25706666667,1.96213333333,1.14820666667,0.985533333333,1.069,5.33573333334,3.53426666667,1.75475555556,0.801133333333,5.9252
279.64,2.16413333333,1.83953333333,1.00662666667,0.776466666668,0.921133333335,5.2408,3.42186666666,1.60115555556,0.678933333334,5.84286666667
280.02,2.72326666667,2.29173333333,1.71710666667,1.57446666667,1.64313333334,6.06953333333,4.09213333333,2.23555555556,1.38293333333,6.5354
280.39,3.01526666667,2.34833333333,2.12306,1.78686666667,1.87033333334,6.40546666667,4.3602,2.47042222222,1.72866666667,6.56653333333
280.76,3.3862,2.632,2.53382,1.9674,2.2088,6.59893333333,4.6806,2.73148888889,2.05133333333,6.77793333333
281.13,4.09906666667,3.63486666667,3.31408666667,2.80353333333,3.05273333333,7.31713333334,5.3868,3.42775555555,2.75886666667,7.53473333333
281.50,4.42066666666,3.76546666667,3.59515333333,3.19186666667,3.45966666667,7.43413333333,5.6036,3.75446666667,3.13313333334,7.91593333333
281.87,4.112,3.48446666667,3.27406,2.87466666667,3.252,7.16913333333,5.47686666667,3.66382222222,2.83466666667,7.78399999999
282.25,4.0916,3.4164,3.33834666667,2.8344,3.17933333333,7.02626666667,5.3804,3.63006666667,2.75853333333,7.75486666667
282.62,3.9632,3.19593333333,3.29311333333,2.69393333333,3.00473333333,6.70493333333,5.1176,3.364,2.52893333333,7.6086
282.99,3.49906666666,2.77773333333,2.82753333333,2.24093333333,2.64946666667,6.19753333334,4.71753333333,2.99953333334,2.04946666667,7.26193333333
283.36,3.10233333333,2.42506666667,2.35057333333,1.8532,2.2946,5.64846666667,4.2988,2.46166666667,1.54886666667,7.03953333333
283.73,3.34773333333,2.80606666667,2.6597,2.16246666667,2.64013333333,5.91493333333,4.546,2.76688888889,1.82646666667,7.29246666667
284.10,3.04426666667,2.77246666667,2.28912,1.78853333333,2.3732,5.43473333333,4.15953333333,2.35251111111,1.56846666667,6.94066666667
284.47,2.91813333333,2.82353333333,2.22217333333,1.74886666667,2.29866666667,5.31826666667,4.04326666667,2.18622222222,1.49613333333,7.05439999999
284.85,3.06953333333,3.10426666667,2.39612,2.08166666667,2.46466666667,5.58713333333,4.26113333333,2.44837777778,1.83533333334,7.39786666667
285.22,3.1528,2.98593333333,2.50060666667,2.14673333333,2.45046666667,5.637,4.34526666667,2.50737777778,1.98406666667,7.44433333333
285.59,3.27366666667,3.15666666667,2.59376,2.2496,2.54466666667,5.94333333333,4.54013333333,2.71802222222,2.16173333333,7.46606666667
285.96,3.342,3.2608,2.80155333333,2.31766666667,2.63266666667,6.02313333333,4.6254,2.70155555556,2.2344,7.51340000001
286.33,3.56246666667,3.60653333333,3.11772,2.49086666667,2.8634,6.26546666667,4.93413333333,2.91615555556,2.39353333333,7.77266666667
286.70,3.47513333333,3.5728,2.99869333333,2.36786666667,2.72213333333,6.16486666667,4.84866666667,2.83702222222,2.28726666667,7.6628
287.07,3.52973333333,3.56053333333,2.99996666667,2.34946666667,2.59393333333,6.27966666667,4.72753333333,2.69331111111,2.30306666667,7.57353333333
287.44,3.86453333333,3.955,3.43144666667,2.74446666667,2.90413333333,6.71086666667,5.0712,3.16024444444,2.73106666667,7.74053333333
287.82,3.8742,4.0108,3.45884,2.85886666667,2.84906666666,6.71946666667,5.21786666667,3.19931111111,2.80586666667,7.87159999999
288.19,3.89346666667,4.02386666667,3.55939333333,2.97233333333,2.84813333333,7.03746666667,5.41813333333,3.33151111111,2.90533333333,7.93300000001
288.56,3.6408,3.81506666667,3.28736,2.72553333333,2.6474,6.91493333333,5.2888,3.22346666667,2.6154,7.72200000001
288.93,3.1728,3.3192,2.8514,2.23973333333,2.13413333333,6.45113333333,4.88813333333,2.68957777778,2.06113333333,7.15446666667
289.30,3.02093333333,3.20233333333,2.67436666667,2.02906666667,2.01053333333,6.43773333334,4.85833333333,2.59411111111,1.8764,6.9494
289.67,3.1774,3.33633333333,2.88004,2.16513333333,2.2456,6.6212,5.05526666667,2.75231111111,1.92746666667,7.15826666667
290.04,3.4054,3.32726666667,2.88026,2.2642,2.3918,6.68306666667,5.0906,2.89726666667,1.99213333333,7.24566666666
290.41,3.29386666667,3.0908,2.65032,2.21813333333,2.31546666667,6.56713333333,4.9544,2.70533333333,1.96306666667,7.1518
290.78,3.423,3.07913333333,2.6701,2.416,2.49946666667,6.82306666667,5.19706666667,2.88253333334,2.189,7.27740000001
291.15,3.54386666667,3.19006666667,2.8194,2.69513333333,2.52273333333,6.90253333333,5.36533333333,3.01753333333,2.36273333333,7.42899999999
291.52,3.47626666667,3.03453333333,2.70492666667,2.55226666667,2.34953333333,6.66233333334,5.29446666667,2.8866,2.23213333333,7.3026
291.89,3.65006666667,2.94566666667,2.7225,2.46486666667,2.3618,6.63433333333,5.2518,2.90204444444,2.20933333333,7.11120000001
292.26,3.77773333333,3.10526666667,2.95382666667,2.50686666667,2.42173333333,6.62946666667,5.3608,3.09133333333,2.20553333333,7.17326666666
292.64,3.96253333333,3.3596,3.15627333333,2.73693333333,2.52346666667,6.75273333333,5.6128,3.32737777778,2.49046666667,7.38186666667
293.01,4.7072,4.0036,3.87524666667,3.36,3.2068,7.45893333333,6.27386666667,4.16935555555,3.1626,8.08693333334
293.38,5.0812,4.42953333333,4.15506666667,3.6512,3.4266,7.51393333333,6.602,4.46817777778,3.42893333334,8.35233333333
293.75,4.9762,4.29846666667,4.03666,3.5388,3.24773333333,7.17313333333,6.5022,4.36224444444,3.38553333333,8.10400000001
294.12,4.73573333333,4.4422,4.16505333333,3.49993333333,3.2218,7.18733333333,6.63353333333,4.37957777778,3.39633333333,8.06139999999
294.49,4.84626666667,4.77666666667,4.39724666667,3.6842,3.34313333333,7.3292,6.9252,4.69846666667,3.4626,8.22199999999
294.86,4.70366666667,4.89833333333,4.30664666667,3.44646666667,3.1846,7.06913333333,6.8448,4.62868888889,3.19933333333,8.09340000001
295.23,4.77573333333,5.15653333333,4.49408666667,3.431,3.43706666667,7.1316,6.98573333333,4.96171111111,3.2416,8.20280000001
295.60,4.74466666667,5.24026666667,4.44247333333,3.3484,3.49466666666,7.18893333333,7.06373333333,5.02953333333,3.1832,8.24886666667
295.97,4.79786666667,5.46346666667,4.55824666667,3.5314,3.60386666667,7.33766666666,7.19866666667,5.17291111111,3.3488,8.47213333333
296.34,4.59993333333,5.2702,4.43492,3.33066666666,3.49613333333,7.16646666667,7.02713333333,4.94868888889,3.1654,8.41133333335
296.71,4.64333333333,5.2194,4.59390666667,3.34186666667,3.61813333333,7.16486666667,7.0802,5.00197777778,3.15366666667,8.39860000001
297.08,4.50546666667,5.202,4.51164666667,3.31006666667,3.5994,6.99746666667,7.0508,4.90562222222,3.11726666667,8.2794
297.45,4.2494,4.88113333333,4.28556,3.0358,3.3714,6.86013333333,6.7608,4.71548888889,2.8074,8.03900000001
297.82,4.41093333333,5.19213333333,4.46028666667,3.1636,3.50946666667,7.05066666666,6.90893333333,4.84595555555,2.8622,8.28640000001
298.19,4.5828,5.32513333333,4.51268,3.29253333333,3.54826666667,7.1366,6.9888,4.89666666667,2.9074,8.32706666668
298.56,4.57146666667,5.1132,4.33662666667,3.17233333333,3.36686666667,7.0542,6.83113333333,4.72955555555,2.75126666667,8.09426666667
298.93,4.7568,5.06926666667,4.50960666667,3.3324,3.53153333333,7.23466666667,6.9188,4.75617777778,2.94133333333,8.16466666666
299.30,4.6784,5.00353333333,4.27875333333,3.28206666667,3.47293333333,7.14746666667,6.8894,4.53942222222,2.81553333333,8.05239999999
299.67,4.62786666667,5.06473333333,4.23746666667,3.34986666667,3.51073333333,7.14386666667,6.91553333333,4.47677777778,2.88173333333,8.03066666667
300.04,4.4856,5.04873333333,4.08034,3.16546666667,3.4006,6.97013333333,6.85633333333,4.3054,2.74833333333,7.81799999999
300.41,4.56646666667,5.01866666667,3.91203333333,3.2002,3.36666666667,6.95233333333,6.89966666667,4.27024444445,2.8382,7.77846666666
300.78,4.6162,5.03053333333,3.76556666667,3.1934,3.3464,6.93633333333,6.9544,4.14128888889,2.83726666667,7.77553333333
301.15,4.3824,4.7128,3.49278666667,2.9306,3.10193333333,6.80093333333,6.77426666667,3.94271111111,2.53413333333,7.52986666667
301.52,4.43326666667,4.92853333333,3.71588,3.0838,3.24466666667,6.95906666667,6.95706666667,4.01826666667,2.70973333333,7.60259999999
301.89,4.151,4.77526666667,3.53425333333,2.95786666666,3.0656,6.92053333333,6.838,3.864,2.5728,7.3924
302.26,4.02533333333,4.68693333333,3.41398666667,2.76,2.96973333333,6.78526666667,6.7494,3.78673333333,2.4526,7.3788
302.63,4.37506666667,5.13606666667,3.76414666667,3.11153333333,3.43526666667,7.1104,7.20066666667,4.24895555555,2.8488,7.80826666667
303.00,4.49366666667,5.55713333333,3.93864666667,3.36773333333,3.63626666667,7.3474,7.43053333333,4.64562222222,3.0452,8.09866666667
303.37,4.68133333333,5.66973333333,4.2169,3.46013333333,3.7694,7.59313333333,7.56806666667,4.91037777778,3.22526666667,8.33846666666
303.74,5.1038,5.97326666667,4.68147333333,3.73193333333,4.03693333333,7.82066666667,7.87046666667,5.29055555555,3.49933333333,8.59286666665
304.10,5.25233333333,6.07446666667,4.92382,3.93406666667,4.22406666667,8.00366666667,7.99546666667,5.48471111111,3.60453333333,8.72973333333
304.47,5.25473333333,6.19813333333,5.16006666667,4.02253333333,4.3156,8.07853333333,8.22633333334,5.67571111111,3.54973333333,8.70946666667
304.84,5.03626666667,6.12486666667,5.03034666667,3.75793333333,4.08033333333,7.98759999999,8.10493333333,5.55773333333,3.248,8.37386666667
305.21,4.9462,6.11726666666,5.05524,3.69986666667,3.94793333333,7.91493333334,8.09019999999,5.48464444444,3.1184,8.28460000001
305.58,5.17826666666,6.29853333333,5.15486,3.87193333333,3.97686666667,8.00713333333,8.27273333334,5.71655555556,3.2508,8.45706666666
305.95,5.27106666667,6.218,5.16764,3.7874,3.88826666667,7.86473333333,8.20826666666,5.72051111111,3.1734,8.47673333333
306.32,5.18313333333,6.09353333334,5.07548666667,3.7166,3.93353333333,7.77240000001,8.18046666667,5.65113333333,3.0102,8.31766666665
