wavelength,Back_TiaCanm,Belly_TiaCanm,Breast_TiaCanm,Crissum_TiaCanm,Crown_TiaCanm,DorTail_TiaCanm,Patch10_TiaCanm,Rump_TiaCanm,Throat_TiaCanm,WingTip_TiaCanm
250.92,4.0876,3.96533333333,3.23026666666,4.7712,3.2946,7.2342,1.06373333333,1.85693333333,2.32766666667,11.6634666667
251.29,2.26966666667,1.93846666667,1.26993333333,3.26926666667,1.4724,5.6738,-0.824000000003,0.0134666666674,0.486333333334,9.63866666668
251.66,0.640599999999,0.743066666666,-0.0614,2.32446666667,0.422599999998,4.37626666667,-2.35173333333,-1.28146666667,-0.960933333332,8.49353333334
252.04,0.279666666667,0.225066666667,-0.743866666666,1.91046666667,-0.0682000000002,3.97126666667,-3.2072,-1.4738,-1.76046666667,7.83333333334
252.41,0.382666666667,0.107466666666,-1.0138,2.1014,-0.4498,3.75306666667,-3.2696,-1.22873333333,-2.1552,7.46559999999
252.79,1.03853333333,0.696800000001,-0.207799999999,2.50606666667,0.207733333334,4.3218,-2.82086666667,-0.321733333334,-1.44733333333,7.8794
253.16,2.16653333333,1.3574,0.855866666667,3.73786666667,1.47106666667,5.60353333333,-1.5916,1.25026666667,-0.0601333333328,9.02706666667
253.54,2.74973333333,1.9038,1.42613333333,4.21693333333,1.9788,6.29833333334,-0.580066666666,1.86273333333,0.532199999998,9.82613333333
253.91,3.25546666666,2.49113333333,2.06633333333,5.223,2.53366666667,7.3886,0.2336,2.85913333334,1.21026666667,10.6794
254.28,4.35786666667,3.51146666666,3.1328,6.57746666667,3.92726666667,8.78233333333,1.6926,4.12026666667,2.6726,12.2717333333
254.66,5.19813333333,4.68533333333,4.38233333333,7.2884,5.02726666667,9.71253333333,3.17013333333,5.4158,3.70626666667,13.3413333333
255.03,6.5352,6.1242,6.494,9.03406666667,6.5186,11.4754666667,5.05546666667,7.0942,5.73766666667,14.9692666667
255.41,6.60566666667,6.44013333333,7.024,9.98693333333,6.78873333333,11.8081333333,5.88253333333,7.56426666667,6.78006666667,15.9301333334
255.78,7.22226666667,7.0634,7.77779999999,10.5026666667,7.60133333333,12.575,6.56086666667,7.91006666667,7.78653333333,16.499
256.15,5.2356,4.86046666667,5.34913333333,8.42066666667,5.37506666667,10.3402666667,4.3368,5.55853333333,5.96866666667,14.3193333333
256.53,5.15886666667,5.00613333333,5.29446666666,8.35233333333,5.61633333333,10.182,4.22686666667,5.16706666667,5.70946666667,14.2989333333
256.90,4.295,4.36826666667,4.46613333333,7.9136,4.8246,9.31533333333,3.04786666667,4.27053333333,5.31366666667,12.8443333333
257.28,3.68846666667,3.5052,3.45166666667,6.31546666667,3.64253333333,8.03366666667,1.39746666667,3.2608,4.452,12.0581333333
257.65,3.7152,3.70146666667,3.09586666667,5.75166666667,3.26113333333,7.2928,1.0458,3.0478,4.09366666666,11.3382666667
258.02,3.72046666667,3.63626666667,3.34226666667,5.74266666667,3.4982,7.27886666667,1.05613333333,2.80206666667,4.1224,11.3650666667
258.40,4.19713333333,3.69913333333,3.36386666667,5.564,3.5518,7.03246666667,1.13813333333,2.94713333333,3.85673333333,11.3769333333
258.77,4.58126666667,4.09393333333,3.6412,5.56393333333,3.85046666667,7.23093333333,1.35893333333,3.26913333333,3.6794,11.6026
259.15,4.74706666667,4.5212,4.05046666667,5.71806666667,4.21353333334,7.482,1.4898,3.602,3.68713333334,11.8991333333
259.52,5.5116,5.2318,4.8902,6.37386666667,4.9974,8.19586666666,2.32633333333,4.40873333334,4.21993333333,12.4808666667
259.89,5.60666666667,5.1064,4.85633333333,6.31526666667,4.89806666667,8.2478,2.38213333333,4.55866666666,4.19833333333,12.5681333334
260.27,5.8982,5.24626666667,5.08526666667,6.40026666667,5.16846666667,8.49486666667,2.6828,4.73853333333,4.2474,12.8202666667
260.64,6.34746666667,5.66066666667,5.58013333333,7.00206666667,5.71173333333,9.04893333333,3.18433333333,5.2742,4.601,13.2100666667
261.01,6.46986666667,5.89513333333,5.8952,7.3344,5.8898,9.30320000001,3.27746666667,5.55486666667,4.73526666667,13.509
261.39,6.8926,6.32093333333,6.1086,7.5706,6.1876,9.69106666667,3.57426666667,6.0704,5.05233333333,13.7797333333
261.76,6.704,6.2856,6.0026,7.46633333333,6.10653333333,9.66646666667,3.35206666667,6.00266666667,4.9228,13.8704666667
262.13,6.78333333333,6.304,5.98266666667,7.51453333333,6.11186666667,9.67686666666,3.30966666667,6.071,5.0842,13.9447333333
262.51,6.7292,6.1524,5.79113333333,7.5456,6.0656,9.49106666667,3.2068,6.09,5.0686,13.7501333333
262.88,6.6902,5.8798,5.64886666667,7.53193333334,6.03246666667,9.49313333335,2.889,5.8758,4.89733333333,13.7482666666
263.25,6.28493333333,5.67333333334,5.40446666667,7.19593333333,5.8728,8.98266666668,2.5722,5.2702,4.50653333333,13.2118666667
263.63,5.80326666667,5.24353333333,5.234,7.02846666667,5.46553333334,8.7168,2.11286666667,4.9396,4.3512,12.8992666667
264.00,4.9484,4.42213333334,4.49946666667,6.0836,4.54066666667,7.77106666667,1.5222,4.08166666667,3.58613333333,12.0124666667
264.37,4.84553333333,4.12666666666,4.51526666667,6.13426666667,4.65926666667,7.77426666667,1.7146,4.0202,3.56233333333,12.0182
264.75,4.40886666667,3.58153333333,4.3074,6.0422,4.49966666666,7.23773333333,1.38793333333,3.55486666667,3.224,11.6253333333
265.12,4.992,3.9052,4.602,6.4896,4.9816,7.6804,2.0644,4.0716,3.718,11.6015333333
265.49,4.72146666667,3.612,4.8124,6.33733333333,4.9392,7.55333333333,2.1682,4.012,3.56133333333,11.4438
265.87,4.4102,3.41913333333,4.65046666667,6.07806666667,4.76326666667,7.2946,2.19293333333,3.71846666667,3.31626666667,11.4742666667
266.24,4.1028,3.4024,4.60813333333,5.78993333334,4.34113333333,7.229,2.06813333333,3.52153333333,2.99746666667,11.5464666667
266.61,3.69606666667,3.07993333333,4.17066666667,5.43926666667,3.81013333334,6.98153333333,1.62446666667,3.25793333333,2.391,11.2571333333
266.98,3.9912,3.33553333333,4.13986666667,5.43386666667,4.00433333333,6.9858,1.78806666666,3.42293333333,2.4438,11.3224666667
267.36,4.82093333333,4.033,4.7998,6.3,4.7914,7.7708,2.52426666667,4.02866666667,3.1396,12.2249333333
267.73,4.62313333333,3.935,4.43346666667,5.86726666667,4.36346666667,7.528,2.1674,3.7948,2.90053333333,11.8582666667
268.10,4.91713333333,4.47266666667,4.79193333333,6.2304,4.5494,7.992,2.47273333333,4.01206666666,3.12733333333,12.1292
268.48,4.40793333333,4.4,4.47673333333,5.97566666667,4.13346666667,7.66073333333,2.08486666667,3.8344,2.83633333333,11.9192666667
268.85,4.4378,4.727,4.4938,5.99606666667,4.26506666667,7.767,2.2168,3.79526666667,2.93573333334,11.9317333333
269.22,4.3676,4.60613333334,4.2748,5.6968,3.95553333333,7.68066666667,2.1252,3.56773333333,2.84853333333,11.8141333333
269.59,4.59693333333,4.93133333333,4.37433333333,5.99813333333,4.33433333333,7.821,2.38806666667,3.99593333333,3.28353333333,11.805
269.97,5.31853333333,5.5974,4.94106666667,6.4582,5.03933333333,8.40800000001,2.9442,4.70526666667,4.0842,12.3229333333
270.34,5.26733333333,5.70446666667,4.9148,6.4866,5.02586666667,8.38399999999,2.87133333334,4.8572,4.09053333333,12.4324666667
270.71,4.84453333333,5.33693333333,4.49993333333,5.81853333334,4.5668,7.83353333333,2.39626666667,4.4296,3.6482,11.8036666667
271.09,4.39053333333,5.105,4.18593333333,5.53213333333,4.48033333333,7.48146666667,2.13953333333,4.1068,3.24166666667,11.4772666667
271.46,4.2936,4.99486666667,3.95166666667,5.25386666667,4.50766666667,7.34726666667,2.0518,4.18306666667,3.17446666667,11.3158666667
271.83,4.76186666667,5.17846666667,4.15006666667,5.40666666667,4.8942,7.49013333333,2.27853333333,4.19,3.5284,11.5805333333
272.20,4.7136,4.99033333333,4.08313333333,5.3218,4.85193333333,7.352,2.05913333333,4.1602,3.433,11.4896666667
272.58,4.8468,4.97873333333,4.25586666667,5.46586666667,5.1108,7.3864,2.0588,4.35946666667,3.5424,11.5732
272.95,4.5302,4.4644,3.90286666666,5.0604,4.73406666667,6.92406666667,1.68786666667,3.9686,3.1782,11.4885333333
273.32,4.09893333333,4.0864,3.5286,4.75093333333,4.2816,6.50906666667,1.22253333333,3.59486666667,2.71586666667,11.2698
273.69,4.06253333333,4.0818,3.52013333333,4.83806666667,4.2604,6.6412,1.23833333333,3.59973333333,2.63906666667,11.3228
274.06,4.1296,4.23706666667,3.59546666666,5.10993333333,4.39353333333,6.66666666667,1.45906666667,3.91486666667,2.73566666667,11.6202
274.44,4.6418,4.4422,3.94346666667,5.46306666667,4.86446666667,6.99253333333,1.90513333333,4.31586666667,3.08893333333,12.0398666667
274.81,4.27326666667,3.96466666667,3.8052,5.3138,4.40153333333,6.64233333334,1.67873333333,3.89513333333,2.69166666667,11.9874666666
275.18,4.269,3.98073333333,4.01293333333,5.6244,4.53933333333,6.9618,1.95646666667,4.1622,2.74993333333,12.0490666667
275.55,4.47446666667,4.2722,4.23986666667,5.95153333333,4.7744,7.19753333333,2.18846666667,4.5394,2.94693333333,12.2571333333
275.93,4.50186666667,4.41386666667,4.3074,6.10886666667,4.66713333333,7.30513333333,2.23446666667,4.81746666667,2.9794,12.2656666667
276.30,4.45193333333,4.7646,4.56593333333,6.2472,4.89693333333,7.47973333333,2.3106,5.09573333333,3.14566666667,12.1892
276.67,4.33706666667,4.81213333333,4.5728,6.3264,4.928,7.65,2.32946666667,5.12626666667,3.25666666667,12.3424
277.04,4.1568,4.37346666667,4.26893333333,5.94953333333,4.55266666667,7.20813333333,2.05046666667,4.77693333333,3.0364,11.9253333333
277.41,4.40813333333,4.57673333333,4.54673333333,6.2322,4.87653333333,7.61046666667,2.26966666667,4.98873333333,3.3896,12.0375333333
277.79,4.39186666667,4.5984,4.62473333333,6.2724,4.756,7.6764,2.23346666667,5.05626666667,3.62593333333,11.8318
278.16,4.37746666667,4.7384,4.36253333334,6.328,4.85393333334,7.53386666667,2.0212,5.25573333333,3.7148,11.5242666667
278.53,3.57233333333,3.92986666667,3.339,5.48833333333,3.8848,6.4558,0.918599999999,4.393,2.77066666667,10.7246
278.90,3.3032,3.5334,2.75573333333,5.03593333333,3.46166666667,6.12673333333,0.562466666666,3.90726666667,2.35186666667,10.2982
279.27,3.5672,3.8142,2.95326666667,5.177,3.64206666667,6.37466666667,0.872066666667,3.99773333333,2.5716,10.4472666666
279.64,3.9852,3.9338,3.19326666667,5.4144,3.77533333333,6.4678,1.0902,4.221,2.85073333333,10.4530666667
280.02,3.84993333333,3.65053333333,3.05973333333,5.18406666667,3.5924,6.00333333333,0.764933333333,3.9514,2.52313333333,10.1613333333
280.39,3.13953333333,3.1432,2.4256,4.60713333334,3.08573333333,5.44666666667,0.1004,3.2472,2.10246666667,9.54073333333
280.76,2.61593333334,2.711,1.91626666667,4.08226666667,2.66166666667,4.9192,-0.597866666667,2.55293333333,1.66673333333,9.25093333333
281.13,3.1058,3.19746666667,2.4168,4.4162,3.12286666667,5.4278,-0.118866666668,2.85126666667,2.08426666667,9.81986666667
281.50,3.4356,3.3894,2.77933333333,4.4412,3.3432,5.74006666667,0.234066666667,2.8818,2.3674,10.1450666667
281.87,3.917,3.70973333333,3.4322,4.76553333333,3.6842,6.3764,0.803933333332,3.41306666667,2.81346666667,10.5071333333
282.25,4.21773333333,4.0524,3.9214,5.06946666667,3.90886666667,6.77906666667,1.05133333333,3.7404,3.1602,10.8127333333
282.62,4.39893333333,4.21586666667,4.10913333333,5.2798,4.26453333333,6.92586666667,1.08226666667,3.95066666667,3.37446666667,11.044
282.99,4.4726,4.40953333333,4.2772,5.51253333333,4.55373333333,7.2168,1.2684,4.07573333333,3.35746666667,11.3676666667
283.36,4.95726666666,4.95433333333,4.91673333333,6.064,5.11666666667,7.88346666667,2.13533333334,4.65306666667,4.02153333333,11.8034
283.73,5.39086666667,5.48906666667,5.3938,6.65533333333,5.66513333333,8.33406666667,2.84513333333,5.27886666667,4.56566666667,12.3766
284.10,5.28366666667,5.31633333333,5.41733333333,6.57113333333,5.50186666667,8.34693333333,2.88326666667,5.17993333333,4.5008,12.2313333333
284.47,4.52166666667,4.46573333333,4.62566666667,5.9126,4.7136,7.6686,2.06753333333,4.479,3.725,11.5160666667
284.85,4.58093333333,4.42126666667,4.6374,6.04873333333,4.81,7.83566666667,2.09873333333,4.702,3.73366666667,11.595
285.22,4.58326666667,4.51133333333,4.58313333333,6.02246666667,4.91506666667,7.7568,2.11333333333,4.6376,3.70126666667,11.5421333333
285.59,4.6468,4.52253333333,4.71613333333,6.13846666667,5.03413333333,7.79506666667,2.31626666666,4.76166666667,3.83166666667,11.5596666667
285.96,4.7452,4.63086666667,4.82453333333,6.18866666667,5.00633333333,7.8186,2.49746666667,4.8502,3.8824,11.624
286.33,4.66753333333,4.5106,4.6306,6.01793333333,4.6952,7.71006666667,2.42146666667,4.7092,3.80426666667,11.4335333334
286.70,4.263,4.08253333333,4.1034,5.60613333333,4.2816,7.35,1.83146666667,4.2978,3.36233333333,11.0294
287.07,4.6006,4.27413333333,4.36993333333,5.7294,4.56793333333,7.5714,1.96813333333,4.46306666667,3.49546666666,11.1483333333
287.44,4.76846666667,4.43586666667,4.49,5.83426666667,4.71406666667,7.52266666667,2.14353333333,4.60326666667,3.51853333333,11.3525333333
287.82,5.259,4.87786666667,4.87793333333,6.30466666667,5.10426666667,7.75033333333,2.713,4.9828,3.82986666667,11.7162
288.19,4.92133333333,4.6362,4.6144,6.04773333333,4.6966,7.26373333333,2.4342,4.53713333333,3.592,11.4212666667
288.56,5.01966666667,4.85693333333,4.76333333333,6.36593333333,4.9088,7.32746666667,2.6332,4.76073333333,3.83873333333,11.5854666667
288.93,5.47106666667,5.51806666667,5.11946666667,6.88706666667,5.37686666667,7.704,3.01266666667,5.11206666667,4.29766666667,12.1254
289.30,4.9926,5.07473333333,4.75046666666,6.50706666667,4.92786666667,7.27046666667,2.64726666666,4.70066666667,3.8796,11.8089333333
289.67,5.10866666667,5.23726666667,4.89846666667,6.721,5.23246666667,7.43326666667,2.851,4.6934,3.991,12.1069333333
290.04,5.58506666666,5.75666666667,5.37653333333,7.28713333333,5.80833333333,7.87600000001,3.4364,5.12146666667,4.60886666667,12.6146
290.41,5.47146666667,5.83506666667,5.43993333333,7.34553333333,5.81086666666,7.88606666667,3.52013333333,5.0982,4.62793333333,12.6036
290.78,5.68333333333,6.0978,5.62546666667,7.6308,5.95326666667,8.21633333335,3.69973333333,5.42293333333,4.93613333333,12.6440666667
291.15,5.76333333333,6.28426666667,5.77306666666,7.7672,6.05793333333,8.27846666667,3.57453333333,5.5686,5.18393333333,12.6832666667
291.52,6.31973333333,6.76333333333,6.3744,8.27206666667,6.5304,8.75259999999,4.05306666667,6.10433333333,5.6038,12.9939333333
291.89,6.13673333333,6.4546,6.08626666667,8.0166,6.1494,8.50866666667,3.7094,5.82886666667,5.33946666667,12.6621333334
292.26,5.75626666667,5.84693333333,5.69653333333,7.60313333333,5.70693333333,7.95846666667,3.25293333333,5.41366666667,4.76793333333,12.1089333333
292.64,6.06906666667,6.148,5.8506,7.93833333333,6.1006,8.19640000001,3.3624,5.57133333333,4.963,12.1565333333
293.01,5.89593333333,5.8986,5.58333333333,7.64206666667,5.68313333333,7.76613333333,3.03693333333,5.39213333333,4.7266,11.7543333333
293.38,5.80033333333,5.75393333333,5.35073333334,7.41866666667,5.44893333333,7.48393333334,2.76806666667,5.16813333333,4.42446666667,11.459
293.75,5.97393333333,5.72773333333,5.32786666667,7.5346,5.46753333333,7.42246666667,2.6968,5.2758,4.47653333333,11.6522
294.12,6.147,5.91273333333,5.38226666666,7.68713333333,5.72166666667,7.43146666666,2.7354,5.52226666667,4.53153333333,11.9009333333
294.49,6.1912,6.00206666667,5.3508,7.71213333333,5.6502,7.544,2.88673333333,5.46633333333,4.6676,12.0252
294.86,5.9984,5.81586666667,4.96246666667,7.6314,5.55266666667,7.25653333333,2.71186666667,5.19826666667,4.56773333333,12.1356666667
295.23,6.15466666667,5.95366666667,5.177,7.84273333333,5.63513333333,7.36253333333,2.85673333333,5.24073333333,4.72873333333,12.3508666667
295.60,6.2678,6.13106666667,5.32653333333,7.9606,5.7344,7.55466666667,3.05393333333,5.35873333333,5.01326666667,12.4823333333
295.97,6.29853333333,6.15093333333,5.382,7.91406666667,5.60886666667,7.64733333333,3.0216,5.43246666667,5.00713333333,12.4716666667
296.34,6.34726666667,6.1656,5.42026666667,8.01333333333,5.71666666667,7.75226666667,2.96693333334,5.462,5.0882,12.3938666667
296.71,6.34493333333,6.11513333333,5.48166666667,8.09346666667,5.68946666667,7.7278,3.01353333333,5.48373333333,5.15786666667,12.4302
297.08,6.26766666667,6.02173333333,5.3554,8.07286666667,5.55493333333,7.672,2.8704,5.40373333333,5.01633333333,12.2003333333
297.45,5.72933333333,5.47106666667,4.82453333333,7.63453333333,4.989,7.1488,2.35106666667,4.8282,4.5566,11.5581333333
297.82,5.73813333333,5.53586666667,4.90673333333,7.76513333333,5.0608,7.2558,2.39706666667,4.9066,4.5158,11.5122
298.19,5.6902,5.56493333334,4.88886666667,7.76846666667,5.01586666667,7.3042,2.29613333333,4.8984,4.43606666667,11.359
298.56,5.60773333333,5.51633333333,4.80906666667,7.74113333333,5.0482,7.29046666667,2.23246666667,4.95866666667,4.3174,11.2036666667
298.93,5.52993333333,5.49973333333,4.71573333333,7.89806666667,5.06453333334,7.34173333333,2.15246666667,5.07053333333,4.2522,11.2212666667
299.30,5.47653333333,5.52266666667,4.714,8.0872,5.14553333333,7.33513333333,2.30046666667,5.066,4.33693333333,11.2780666667
299.67,5.31626666667,5.51446666667,4.70633333334,8.1738,5.1464,7.35713333333,2.30866666667,5.06586666667,4.29933333333,11.2731333333
300.04,5.33866666667,5.54086666667,4.77353333333,8.25333333333,5.13233333333,7.46326666667,2.28346666667,5.15473333333,4.26066666667,11.279
300.41,5.4524,5.6272,4.95873333333,8.47633333333,5.2586,7.61406666667,2.36713333333,5.32973333333,4.45073333334,11.4032666667
300.78,6.19746666667,6.34733333333,5.83253333333,9.31686666667,5.95806666667,8.44626666666,3.16766666667,6.11293333334,5.18433333333,12.1411333333
301.15,5.99346666667,6.21106666667,5.6456,9.18366666667,5.822,8.14793333333,2.7862,6.013,5.03373333333,12.0775333333
301.52,6.0206,6.21113333333,5.6468,9.18686666667,5.7978,8.167,2.7826,5.99086666667,5.2086,12.0361333333
301.89,6.3816,6.59906666667,5.8512,9.49853333334,6.07626666667,8.4228,3.06446666666,6.18886666667,5.62093333333,12.2902
302.26,6.3808,6.65926666667,5.6332,9.37306666667,6.05473333333,8.20666666667,2.95213333333,6.062,5.5906,12.1670666667
302.63,6.24273333333,6.3456,5.37753333333,9.21226666667,5.69853333333,7.84286666667,2.58093333333,5.83646666667,5.4854,11.8159333333
303.00,6.4558,6.36053333333,5.37446666667,9.32119999999,5.84873333333,7.75306666667,2.62426666667,5.9516,5.64546666667,11.8981333333
303.37,6.6316,6.58146666667,5.46106666666,9.60899999999,6.02513333333,7.85706666666,2.7644,6.04273333333,5.91466666667,12.0726666666
303.74,6.53453333334,6.55933333333,5.263,9.641,5.92633333333,7.70873333333,2.74493333333,5.85906666667,5.90626666667,12.0119333333
304.10,6.30033333333,6.34506666667,4.96213333333,9.44566666666,5.85673333333,7.3246,2.44493333333,5.5178,5.72446666667,11.7657333333
304.47,6.29453333333,6.17386666667,4.91633333333,9.57886666667,5.83673333333,7.1218,2.5524,5.3992,5.74106666667,11.6586
304.84,6.47673333334,6.34913333333,5.0794,9.79879999999,6.02413333333,7.23666666667,2.7022,5.60926666667,5.8918,11.7485333333
305.21,6.33366666667,6.1908,4.9812,9.78220000001,5.94786666666,7.14233333333,2.4844,5.55473333333,5.80773333333,11.6478666667
305.58,6.43933333333,5.95473333333,5.11666666667,9.83213333333,5.92713333333,7.2448,2.47133333334,5.4298,5.7906,11.5814
305.95,7.08346666667,6.5632,5.7144,10.4306666667,6.60346666667,7.81853333333,3.10966666667,5.92653333333,6.42413333333,12.1334666667
306.32,7.48233333333,7.0492,6.1398,10.8231333333,6.8922,8.30553333333,3.5258,6.24866666667,6.7908,12.3859333333
306.69,7.46199999999,7.11026666666,6.1542,10.9930666667,6.84006666666,8.29566666667,3.5284,6.31993333333,6.77886666667,12.2855333333
307.06,7.40353333334,7.0262,6.13126666667,10.9775333333,6.8324,8.204,3.42393333334,6.44993333333,6.63613333333,12.1578666667
