wavelength,Back_SalAtpm,Belly_SalAtpm,Breast_SalAtpm,Crissum_SalAtpm,Crown_SalAtpm,DorTail_SalAtpm,Patch10_SalAtpm,Patch11_SalAtpm,Rump_SalAtpm,Throat_SalAtpm,WingTip_SalAtpm
527.97,9.872333333,41.54216667,27.86963333,19.5004,4.972233333,6.421,38.762,6.0252,10.66653333,42.5822,10.24553333
528.32,9.884866667,41.5271,27.86613333,19.5116,4.974033333,6.415133333,38.75186667,6.024066667,10.67053333,42.5862,10.25186667
528.66,9.893466667,41.54036667,27.88423333,19.53166667,4.9784,6.413533333,38.76153333,6.029133333,10.68246667,42.628,10.25676667
529.01,9.9102,41.5535,27.91016667,19.56946667,4.982266667,6.423933333,38.7768,6.038133333,10.7028,42.65246667,10.26576667
529.35,9.926266667,41.58656667,27.94593333,19.61373333,4.997233333,6.4374,38.80146667,6.057266667,10.71773333,42.70506667,10.28083333
529.7,9.94,41.60663333,27.97336667,19.64926667,5.0072,6.4384,38.81706667,6.070733333,10.73746667,42.747,10.28496667
530.04,9.968733333,41.61586667,27.98743333,19.681,5.008233333,6.443333333,38.8388,6.071,10.76213333,42.776,10.2862
530.39,10.00593333,41.616,28.00823333,19.71946667,5.026466667,6.450466667,38.85553333,6.089466667,10.78666667,42.805,10.30243333
530.73,10.01986667,41.61346667,28.0117,19.74526667,5.025566667,6.459866667,38.84173333,6.092666667,10.80153333,42.8054,10.31433333
531.08,10.0632,41.6242,28.02673333,19.785,5.062466667,6.482333333,38.84413333,6.122466667,10.83113333,42.8102,10.34206667
531.42,10.0984,41.6551,28.05813333,19.83413333,5.069,6.493133333,38.88253333,6.1362,10.8582,42.8442,10.35813333
531.77,10.12353333,41.67006667,28.06696667,19.88793333,5.075733333,6.503466667,38.8974,6.144133333,10.8794,42.85713333,10.36166667
532.11,10.15426667,41.72863333,28.10596667,19.95773333,5.0861,6.525866667,38.94306667,6.160133333,10.9118,42.89793333,10.376
532.46,10.16266667,41.72113333,28.07926667,19.97986667,5.0755,6.521733333,38.93246667,6.1546,10.9108,42.86086667,10.37596667
532.8,10.17066667,41.7434,28.07523333,20.0014,5.085066667,6.517666667,38.9504,6.1646,10.92106667,42.866,10.38863333
533.15,10.1826,41.75176667,28.08603333,20.0404,5.086533333,6.525466667,38.96086667,6.169733333,10.9424,42.86793333,10.39346667
533.49,10.19853333,41.78666667,28.09623333,20.073,5.094033333,6.534866667,38.998,6.178333333,10.95866667,42.8732,10.40933333
533.84,10.19626667,41.7959,28.0768,20.10266667,5.095766667,6.524266667,39.00493333,6.191066667,10.9674,42.8808,10.40753333
534.18,10.21833333,41.8325,28.08703333,20.1582,5.110933333,6.545,39.03493333,6.203733333,10.99213333,42.89026667,10.4159
534.52,10.24526667,41.8655,28.12156667,20.2078,5.128333333,6.556,39.08813333,6.219866667,11.02513333,42.94206667,10.42466667
534.87,10.2608,41.894,28.15446667,20.25666667,5.122933333,6.5544,39.1256,6.227,11.03106667,42.97733333,10.42233333
535.21,10.27533333,41.88743333,28.15803333,20.28393333,5.1336,6.566733333,39.08926667,6.222466667,11.04466667,42.98353333,10.42273333
535.56,10.28733333,41.92913333,28.18293333,20.3138,5.131566667,6.562933333,39.12473333,6.2286,11.06926667,43.05013333,10.43133333
535.9,10.30113333,41.95353333,28.19123333,20.35193333,5.140033333,6.554866667,39.13333333,6.2434,11.08853333,43.0632,10.42803333
536.25,10.32166667,42.03256667,28.2434,20.43226667,5.1634,6.5792,39.20013333,6.262733333,11.125,43.1272,10.43303333
536.59,10.34086667,42.09883333,28.27786667,20.4952,5.162866667,6.583733333,39.26713333,6.263933333,11.14186667,43.18933333,10.4316
536.93,10.3494,42.1412,28.28833333,20.52866667,5.157866667,6.571933333,39.291,6.249466667,11.14453333,43.22986667,10.43193333
537.28,10.37926667,42.151,28.31113333,20.56953333,5.152566667,6.576066667,39.2928,6.2554,11.15586667,43.25466667,10.43083333
537.62,10.41386667,42.19136667,28.36133333,20.60926667,5.1726,6.596733333,39.31653333,6.268466667,11.1788,43.28013333,10.44056667
537.97,10.41353333,42.219,28.35343333,20.6316,5.168066667,6.582666667,39.3394,6.249333333,11.16513333,43.30946667,10.43336667
538.31,10.42353333,42.22543333,28.34663333,20.63146667,5.161833333,6.572,39.31486667,6.234533333,11.16113333,43.29166667,10.4253
538.65,10.42073333,42.23406667,28.33073333,20.66006667,5.145266667,6.557533333,39.31573333,6.2138,11.15813333,43.3014,10.4047
539,10.415,42.25186667,28.33906667,20.70966667,5.1332,6.533933333,39.38533333,6.198466667,11.15906667,43.32793333,10.3875
539.34,10.41526667,42.24566667,28.3436,20.74226667,5.127133333,6.536933333,39.39286667,6.184733333,11.15686667,43.27973333,10.3775
539.69,10.42606667,42.23933333,28.3406,20.78526667,5.1229,6.548,39.4068,6.1716,11.1668,43.281,10.40153333
540.03,10.4104,42.20906667,28.32273333,20.79086667,5.096466667,6.523066667,39.38346667,6.151533333,11.15706667,43.25266667,10.39796667
540.37,10.39886667,42.12796667,28.27493333,20.80053333,5.079333333,6.522066667,39.31493333,6.131466667,11.14166667,43.151,10.39746667
540.72,10.41013333,42.13376667,28.27946667,20.81793333,5.087033333,6.529466667,39.34133333,6.142666667,11.15586667,43.1616,10.40503333
541.06,10.406,42.1507,28.25843333,20.85506667,5.091766667,6.536666667,39.34026667,6.142,11.1698,43.1732,10.40553333
541.4,10.40653333,42.1599,28.26496667,20.8942,5.092866667,6.542,39.3448,6.148266667,11.17973333,43.1988,10.41163333
541.75,10.41006667,42.1862,28.27916667,20.9198,5.095966667,6.5502,39.36073333,6.1664,11.20533333,43.22386667,10.40666667
542.09,10.4,42.18676667,28.26916667,20.96013333,5.091033333,6.539,39.36113333,6.166666667,11.20966667,43.22646667,10.39803333
542.43,10.41406667,42.2137,28.28956667,21.00526667,5.109566667,6.552733333,39.38706667,6.176666667,11.23006667,43.2746,10.41613333
542.78,10.43466667,42.2406,28.3028,21.0492,5.1259,6.580733333,39.39573333,6.206533333,11.25293333,43.31166667,10.43413333
543.12,10.46653333,42.3088,28.3331,21.13153333,5.148233333,6.608133333,39.45253333,6.241,11.2866,43.40826667,10.4725
543.46,10.48426667,42.364,28.35086667,21.16733333,5.1649,6.635933333,39.47213333,6.258066667,11.30593333,43.45586667,10.48233333
543.81,10.531,42.44846667,28.3899,21.25593333,5.196833333,6.668666667,39.553,6.293066667,11.34826667,43.5554,10.5043
544.15,10.57633333,42.56493333,28.46143333,21.3484,5.227133333,6.704466667,39.65653333,6.327,11.398,43.701,10.5247
544.49,10.61686667,42.62526667,28.48483333,21.43506667,5.256633333,6.740533333,39.69813333,6.345933333,11.42893333,43.7542,10.55516667
544.84,10.66053333,42.6729,28.5322,21.48453333,5.2893,6.768,39.76393333,6.377533333,11.46533333,43.795,10.5839
545.18,10.68313333,42.7001,28.54453333,21.52373333,5.285,6.763866667,39.7952,6.3718,11.47753333,43.82046667,10.57956667
545.52,10.70173333,42.72686667,28.5357,21.56213333,5.2782,6.7498,39.81033333,6.363933333,11.47573333,43.84746667,10.59403333
545.87,10.74933333,42.8016,28.60623333,21.62353333,5.3046,6.790666667,39.90033333,6.394533333,11.51346667,43.9162,10.63606667
546.21,10.78133333,42.8549,28.62543333,21.67366667,5.320033333,6.813933333,39.93973333,6.424,11.55046667,43.94366667,10.6572
546.55,10.79193333,42.90303333,28.64266667,21.7276,5.334966667,6.8188,39.98746667,6.427933333,11.57033333,43.99,10.67256667
546.9,10.79493333,42.89873333,28.62296667,21.72026667,5.333466667,6.809,39.9774,6.412866667,11.56313333,43.9626,10.652
547.24,10.80906667,42.923,28.63826667,21.7788,5.335233333,6.8004,40.03446667,6.420733333,11.57633333,44.02686667,10.6591
547.58,10.833,42.9559,28.67883333,21.80006667,5.358533333,6.814,40.05413333,6.429466667,11.598,44.06586667,10.67453333
547.92,10.81673333,42.97343333,28.66933333,21.7966,5.337366667,6.785733333,40.06773333,6.4008,11.5962,44.0676,10.6538
548.27,10.81466667,43.00283333,28.69436667,21.8366,5.3286,6.7918,40.08286667,6.3992,11.62006667,44.11313333,10.64463333
548.61,10.78206667,43.04206667,28.6953,21.8688,5.291933333,6.773466667,40.11193333,6.3752,11.60986667,44.17113333,10.62283333
548.95,10.8118,43.13093333,28.76333333,21.94846667,5.327566667,6.81,40.19686667,6.414333333,11.63646667,44.2314,10.6578
549.29,10.83713333,43.19396667,28.84533333,22.04373333,5.356966667,6.870266667,40.27066667,6.444466667,11.67993333,44.29926667,10.67686667
549.64,10.818,43.23246667,28.8227,22.07946667,5.339033333,6.855,40.27373333,6.4286,11.67426667,44.34873333,10.6494
549.98,10.8278,43.2829,28.87376667,22.15366667,5.352166667,6.872533333,40.33546667,6.429,11.67233333,44.35413333,10.6534
550.32,10.84373333,43.3008,28.89896667,22.17793333,5.3445,6.8774,40.36913333,6.427,11.67533333,44.3656,10.6476
550.66,10.83413333,43.3114,28.93796667,22.22133333,5.316066667,6.880466667,40.41213333,6.4128,11.67126667,44.3904,10.65966667
551.01,10.82913333,43.3011,28.94763333,22.2476,5.273966667,6.8462,40.424,6.409133333,11.67293333,44.36033333,10.62823333
551.35,10.82273333,43.29886667,28.9321,22.2958,5.2755,6.8402,40.44806667,6.424266667,11.69166667,44.3588,10.63943333
551.69,10.83413333,43.34043333,28.97106667,22.35826667,5.3133,6.860066667,40.4612,6.462133333,11.69966667,44.40146667,10.66826667
552.03,10.83966667,43.3301,28.9764,22.37066667,5.3155,6.845133333,40.48286667,6.476,11.68826667,44.38993333,10.66313333
552.38,10.8686,43.3479,29.00666667,22.40453333,5.332133333,6.855266667,40.51873333,6.482666667,11.68473333,44.39786667,10.68826667
552.72,10.83593333,43.34156667,28.9713,22.3964,5.3134,6.805333333,40.50346667,6.4548,11.6646,44.39493333,10.67696667
553.06,10.81893333,43.3274,28.95276667,22.40426667,5.3014,6.756866667,40.51873333,6.441133333,11.63486667,44.3906,10.66763333
553.4,10.81346667,43.30446667,28.96016667,22.43373333,5.309033333,6.786866667,40.5324,6.4426,11.64493333,44.4012,10.67113333
553.74,10.82193333,43.30246667,28.96876667,22.45773333,5.304733333,6.791533333,40.53953333,6.462866667,11.652,44.42566667,10.68063333
554.09,10.87266667,43.35096667,29.01443333,22.52966667,5.3361,6.8208,40.5318,6.492866667,11.69153333,44.45893333,10.72676667
554.43,10.94273333,43.4472,29.07793333,22.61453333,5.420766667,6.873533333,40.6072,6.556533333,11.75506667,44.57386667,10.7599
554.77,10.9312,43.48576667,29.0623,22.61426667,5.4425,6.883333333,40.59586667,6.524666667,11.726,44.595,10.74986667
555.11,10.93586667,43.51296667,29.0767,22.6372,5.422733333,6.8946,40.573,6.5126,11.7042,44.59886667,10.74066667
555.45,10.9732,43.50746667,29.09146667,22.67573333,5.428633333,6.9064,40.59093333,6.528666667,11.74046667,44.60366667,10.7543
555.8,10.98693333,43.58746667,29.13686667,22.7474,5.433366667,6.897066667,40.6194,6.527733333,11.73946667,44.65926667,10.7754
556.14,10.98473333,43.6367,29.14883333,22.82926667,5.420433333,6.9022,40.60933333,6.545333333,11.75393333,44.69366667,10.77133333
556.48,11.0478,43.696,29.19136667,22.90213333,5.472266667,6.995666667,40.64513333,6.582666667,11.80893333,44.75073333,10.8306
556.82,11.09533333,43.75563333,29.2074,22.9512,5.4875,7.0408,40.676,6.616066667,11.876,44.8102,10.86343333
557.16,11.11633333,43.76073333,29.2022,22.9392,5.4748,7.0072,40.68686667,6.5976,11.84506667,44.79446667,10.85046667
557.5,11.1334,43.8416,29.22276667,22.98226667,5.477566667,7.017866667,40.747,6.584466667,11.8494,44.86993333,10.85723333
557.85,11.117,43.88086667,29.22723333,22.98526667,5.462233333,7.006733333,40.79,6.5586,11.8454,44.90786667,10.83346667
558.19,11.07926667,43.8538,29.18166667,22.99786667,5.405866667,6.964,40.72533333,6.520066667,11.8008,44.86233333,10.79573333
558.53,11.1418,43.88493333,29.2323,23.07706667,5.4517,7.004066667,40.7728,6.567066667,11.85726667,44.92953333,10.86293333
558.87,11.15033333,43.89656667,29.23063333,23.116,5.449666667,6.980533333,40.813,6.5506,11.8666,44.9324,10.87546667
559.21,11.12466667,43.92843333,29.2313,23.14366667,5.4402,6.966466667,40.85106667,6.5388,11.84086667,44.97346667,10.8605
559.55,11.101,43.89026667,29.19116667,23.1146,5.407233333,6.959933333,40.82493333,6.517,11.83686667,44.92026667,10.85393333
559.89,11.12126667,43.9117,29.20733333,23.1078,5.411333333,6.962333333,40.88953333,6.5164,11.8552,44.92,10.87303333
560.23,11.09226667,43.88246667,29.21653333,23.1466,5.364366667,6.928066667,40.91146667,6.501933333,11.85826667,44.9328,10.83573333
560.58,11.056,43.842,29.19096667,23.15226667,5.3323,6.899733333,40.83326667,6.454866667,11.8218,44.8518,10.79093333
560.92,11.0802,43.90996667,29.24046667,23.27146667,5.378166667,6.942,40.85513333,6.512733333,11.87353333,44.865,10.85853333
561.26,11.056,43.8741,29.25183333,23.27646667,5.3607,6.905666667,40.8246,6.485133333,11.8702,44.83713333,10.84633333
561.6,11.02713333,43.8758,29.234,23.28986667,5.357466667,6.890933333,40.8326,6.489333333,11.862,44.8064,10.85603333
561.94,11.04126667,43.8854,29.28346667,23.32913333,5.376333333,6.907666667,40.88226667,6.494466667,11.91966667,44.81613333,10.86206667
562.28,11.00133333,43.91196667,29.26013333,23.34566667,5.348833333,6.881866667,40.89886667,6.487,11.891,44.7904,10.8265
562.62,10.98173333,43.91413333,29.29716667,23.33246667,5.3477,6.889133333,40.89906667,6.4836,11.88546667,44.7828,10.80273333
562.96,10.96686667,43.91563333,29.2804,23.35226667,5.332633333,6.896466667,40.87513333,6.475066667,11.87693333,44.736,10.80203333
563.3,10.97866667,43.91806667,29.28016667,23.4014,5.345766667,6.891666667,40.8826,6.470066667,11.88686667,44.7704,10.79946667
563.64,11.00106667,43.9196,29.27236667,23.4388,5.359066667,6.883533333,40.8592,6.475666667,11.89753333,44.7636,10.80093333
563.99,11.0004,43.8951,29.24023333,23.4386,5.374366667,6.889,40.811,6.4682,11.8906,44.72966667,10.80233333
564.33,11.0186,43.9581,29.2895,23.499,5.383933333,6.890933333,40.89793333,6.484066667,11.89753333,44.81366667,10.86313333
564.67,10.98413333,43.9106,29.27343333,23.47693333,5.343866667,6.8558,40.89086667,6.438533333,11.88373333,44.84506667,10.83386667
565.01,11.048,43.97083333,29.2987,23.55826667,5.394533333,6.912466667,40.95606667,6.506333333,11.95073333,44.90913333,10.89093333
565.35,11.05506667,44.0084,29.30796667,23.6082,5.3737,6.888733333,40.9586,6.4988,11.9444,44.94166667,10.8671
565.69,11.0536,44.00386667,29.27713333,23.62386667,5.345566667,6.8692,40.94173333,6.485666667,11.90586667,44.92813333,10.86596667
566.03,11.0624,43.98836667,29.30166667,23.65786667,5.347766667,6.8822,40.95406667,6.494866667,11.91633333,44.92793333,10.8878
566.37,11.05033333,43.9715,29.2329,23.6958,5.319833333,6.848666667,40.94406667,6.4776,11.8962,44.92413333,10.87846667
566.71,11.08493333,43.96713333,29.24356667,23.7024,5.317533333,6.8566,40.94506667,6.487533333,11.91173333,44.9392,10.89476667
567.05,11.1352,44.02953333,29.29106667,23.77366667,5.366933333,6.904133333,41.009,6.530533333,11.95566667,44.99226667,10.93563333
567.39,11.1462,44.04323333,29.32223333,23.79926667,5.392466667,6.947266667,40.9968,6.531866667,11.97673333,45.0336,10.9607
567.73,11.1428,44.05903333,29.31996667,23.82293333,5.367033333,6.929133333,41.00906667,6.511066667,11.9668,45.03713333,10.93186667
568.07,11.12573333,44.03436667,29.2756,23.8242,5.352733333,6.913866667,40.9768,6.501866667,11.94193333,45.0052,10.88773333
568.41,11.18033333,44.11883333,29.31353333,23.87346667,5.393233333,6.941733333,41.0152,6.542866667,11.97986667,45.03286667,10.9211
568.75,11.1618,44.11166667,29.2783,23.8734,5.371566667,6.910933333,40.97793333,6.505466667,11.95826667,44.99686667,10.91053333
569.09,11.19733333,44.12693333,29.2898,23.90946667,5.400433333,6.9592,41.03586667,6.527,11.9806,45.01,10.95423333
569.43,11.22433333,44.15356667,29.3163,23.93806667,5.439666667,6.988933333,41.05586667,6.5496,12.0158,45.04006667,10.99803333
569.77,11.24046667,44.19596667,29.33846667,23.95026667,5.4565,6.9852,41.06446667,6.547866667,12.04006667,45.05346667,11.01076667
570.11,11.25866667,44.23356667,29.38246667,24.00086667,5.497666667,7.003466667,41.06353333,6.560866667,12.055,45.056,11.06046667
570.45,11.2354,44.2397,29.392,24.03846667,5.494066667,6.9666,41.0404,6.543933333,12.0532,45.05433333,11.04513333
570.79,11.2084,44.2224,29.36476667,24.04993333,5.473133333,6.9494,41.03313333,6.544,12.04313333,45.02826667,11.03703333
571.13,11.1634,44.2174,29.3504,24.0702,5.4457,6.9098,41.07273333,6.531266667,12.01446667,45.0314,11.02136667
571.47,11.17046667,44.22983333,29.36073333,24.10073333,5.4425,6.9008,41.07673333,6.5372,12.02106667,45.05386667,11.0357
571.81,11.17413333,44.2423,29.38176667,24.1354,5.457966667,6.9036,41.09313333,6.547133333,12.05773333,45.08233333,11.0464
572.15,11.19353333,44.25213333,29.4176,24.20666667,5.473933333,6.9326,41.13426667,6.5538,12.07306667,45.11666667,11.0544
572.49,11.17033333,44.26076667,29.40906667,24.22706667,5.4421,6.9122,41.14506667,6.5312,12.04293333,45.1198,11.02046667
572.83,11.1538,44.24216667,29.40686667,24.2362,5.432366667,6.887333333,41.10086667,6.5094,12.05566667,45.13046667,11.01283333
573.17,11.1476,44.25883333,29.41123333,24.26766667,5.407766667,6.858466667,41.10566667,6.495133333,12.04113333,45.13146667,11.00166667
573.51,11.13473333,44.26016667,29.4088,24.2908,5.375966667,6.844933333,41.08313333,6.4812,12.02693333,45.15546667,10.9736
573.85,11.14973333,44.24303333,29.40186667,24.31,5.358133333,6.863533333,41.09586667,6.493333333,12.03833333,45.1782,10.9698
574.19,11.1912,44.26136667,29.38963333,24.37213333,5.378833333,6.901333333,41.1248,6.5216,12.062,45.17473333,10.99193333
574.53,11.1818,44.2745,29.41523333,24.39293333,5.3574,6.8834,41.10393333,6.4972,12.0552,45.15653333,10.9899
574.87,11.19933333,44.24903333,29.39646667,24.40173333,5.352666667,6.857533333,41.0588,6.488666667,12.04026667,45.11406667,10.97076667
575.21,11.184,44.29683333,29.40043333,24.44566667,5.366066667,6.8616,41.0876,6.492066667,12.03,45.12326667,10.97363333
575.55,11.21526667,44.3208,29.41913333,24.5124,5.3827,6.902466667,41.10293333,6.506866667,12.0312,45.1646,11.00723333
575.89,11.2082,44.33503333,29.40713333,24.531,5.358133333,6.8704,41.081,6.489466667,12.0202,45.15346667,11.02833333
576.22,11.21846667,44.32476667,29.42796667,24.56586667,5.383,6.8966,41.06573333,6.507933333,12.03746667,45.14053333,11.0536
576.56,11.21253333,44.33983333,29.42803333,24.63226667,5.373533333,6.890466667,41.09986667,6.516333333,12.0152,45.14886667,11.0404
576.9,11.20733333,44.40106667,29.46086667,24.69246667,5.408866667,6.914333333,41.14866667,6.554333333,12.03206667,45.21826667,11.0646
577.24,11.23213333,44.38706667,29.46293333,24.75513333,5.437233333,6.947266667,41.1542,6.581533333,12.0498,45.21106667,11.1026
577.58,11.2422,44.43716667,29.50206667,24.826,5.4515,6.9594,41.17506667,6.581466667,12.07666667,45.2206,11.10103333
577.92,11.20093333,44.4719,29.50966667,24.8548,5.4386,6.945533333,41.1852,6.555266667,12.04386667,45.2574,11.09256667
578.26,11.2088,44.4928,29.51893333,24.89553333,5.448966667,6.9744,41.2222,6.559,12.04226667,45.292,11.07406667
578.6,11.26586667,44.54873333,29.5846,24.97946667,5.5049,7.051133333,41.27073333,6.598333333,12.0808,45.33133333,11.1198
578.94,11.309,44.61213333,29.6554,25.0474,5.5407,7.097533333,41.35593333,6.6206,12.10566667,45.39473333,11.18906667
579.28,11.3038,44.608,29.67803333,25.0576,5.544366667,7.102666667,41.38113333,6.6282,12.1176,45.36886667,11.1831
579.61,11.28713333,44.62676667,29.6718,25.08233333,5.547266667,7.108866667,41.394,6.6264,12.12606667,45.36873333,11.13343333
579.95,11.31446667,44.6596,29.6904,25.1444,5.562433333,7.131,41.4246,6.654266667,12.1536,45.448,11.13853333
580.29,11.33006667,44.68926667,29.7236,25.175,5.5752,7.1398,41.39793333,6.668666667,12.1658,45.44106667,11.18526667
580.63,11.3588,44.61806667,29.6708,25.19746667,5.564533333,7.1452,41.35306667,6.648666667,12.16573333,45.41966667,11.16543333
580.97,11.36126667,44.64923333,29.67886667,25.24666667,5.5687,7.150666667,41.39693333,6.648066667,12.16113333,45.48173333,11.1591
581.31,11.37206667,44.69806667,29.70793333,25.288,5.6001,7.1644,41.432,6.673,12.1652,45.55046667,11.18473333
581.65,11.43693333,44.7319,29.76096667,25.34693333,5.6531,7.213,41.49486667,6.701,12.21653333,45.60666667,11.22743333
581.98,11.49173333,44.7872,29.78163333,25.4212,5.6981,7.246933333,41.54726667,6.7712,12.28406667,45.67273333,11.2955
582.32,11.5054,44.85943333,29.81416667,25.48166667,5.712533333,7.273733333,41.613,6.833466667,12.3578,45.76986667,11.34743333
582.66,11.50193333,44.83846667,29.78386667,25.47166667,5.7203,7.2818,41.5724,6.8506,12.37726667,45.75226667,11.3438
583,11.5022,44.87633333,29.7562,25.51033333,5.7318,7.264533333,41.54813333,6.817866667,12.3818,45.71126667,11.34456667
583.34,11.49153333,44.83466667,29.76493333,25.53806667,5.7275,7.2662,41.4968,6.8198,12.35486667,45.7144,11.36083333
583.68,11.45973333,44.79813333,29.77193333,25.546,5.712566667,7.251866667,41.4704,6.803733333,12.33366667,45.6878,11.37353333
584.01,11.47946667,44.7725,29.7761,25.5894,5.730766667,7.288866667,41.49606667,6.810266667,12.3552,45.71866667,11.36466667
584.35,11.4912,44.86913333,29.82403333,25.66193333,5.738766667,7.3258,41.58613333,6.842333333,12.39986667,45.7742,11.40673333
584.69,11.4996,44.88773333,29.84153333,25.691,5.738866667,7.351066667,41.6094,6.867466667,12.41806667,45.74293333,11.41543333
585.03,11.50493333,44.9198,29.80683333,25.71713333,5.732833333,7.359933333,41.58546667,6.858133333,12.43973333,45.7114,11.40483333
585.37,11.46133333,44.9031,29.7661,25.6966,5.678466667,7.313533333,41.5398,6.840266667,12.41926667,45.71873333,11.3646
585.7,11.42013333,44.8852,29.7289,25.69853333,5.639766667,7.282066667,41.51093333,6.771133333,12.38186667,45.72953333,11.3271
586.04,11.41213333,44.86293333,29.7498,25.73933333,5.6575,7.285466667,41.51673333,6.753933333,12.39726667,45.70566667,11.3428
586.38,11.43213333,44.8377,29.76816667,25.8142,5.623033333,7.268733333,41.49093333,6.7446,12.39853333,45.70126667,11.31603333
586.72,11.5356,44.9121,29.90553333,25.92526667,5.699266667,7.3604,41.59946667,6.882333333,12.51053333,45.82233333,11.44603333
587.06,11.51753333,44.8956,29.87243333,25.88886667,5.694366667,7.3554,41.6412,6.851733333,12.49473333,45.80546667,11.4063
587.39,11.54713333,44.93786667,29.9002,25.9338,5.73,7.365533333,41.68893333,6.866466667,12.5426,45.8306,11.42596667
587.73,11.59693333,44.99603333,29.91416667,25.99473333,5.782833333,7.3978,41.73193333,6.902333333,12.5632,45.8434,11.46503333
588.07,11.62586667,44.97893333,29.915,26.00633333,5.8064,7.405066667,41.69366667,6.924333333,12.56806667,45.8152,11.482
588.41,11.59926667,44.97993333,29.87896667,26.02013333,5.7678,7.333533333,41.66046667,6.851133333,12.53213333,45.80693333,11.45636667
588.74,11.61313333,44.97886667,29.91453333,26.04553333,5.736233333,7.312333333,41.71513333,6.8318,12.50613333,45.83606667,11.46976667
589.08,11.6232,44.98916667,29.94903333,26.09753333,5.7707,7.340866667,41.7496,6.8466,12.52566667,45.82433333,11.46863333
589.42,11.63866667,45.01966667,29.97696667,26.14806667,5.792333333,7.3372,41.79233333,6.8742,12.5272,45.8414,11.4553
589.76,11.6262,45.0597,29.97143333,26.17573333,5.762466667,7.3346,41.76153333,6.865666667,12.50953333,45.85513333,11.45146667
590.09,11.6878,45.1522,30.023,26.237,5.838933333,7.406333333,41.8404,6.956466667,12.5844,45.93626667,11.5347
590.43,11.642,45.1369,29.94696667,26.234,5.8047,7.366,41.8254,6.895266667,12.52413333,45.89846667,11.47543333
590.77,11.71286667,45.29366667,30.0212,26.36793333,5.845166667,7.4182,41.92973333,6.999133333,12.5886,46.00926667,11.5866
591.11,11.7148,45.29273333,30.00583333,26.38026667,5.8144,7.391533333,41.9068,7.0012,12.5586,45.97526667,11.565
591.44,11.66613333,45.26256667,29.98186667,26.3362,5.772433333,7.3476,41.88986667,6.975733333,12.53466667,45.96093333,11.52846667
591.78,11.634,45.2211,29.98136667,26.3188,5.718633333,7.317133333,41.86953333,6.922333333,12.5076,45.9476,11.48746667
592.12,11.67626667,45.26873333,30.07406667,26.39913333,5.7908,7.401533333,41.95946667,6.995733333,12.5716,46.011,11.55186667
592.46,11.67633333,45.25353333,30.0996,26.4382,5.851133333,7.420866667,41.95253333,7.0528,12.60686667,46.02106667,11.5621
592.79,11.7316,45.2467,30.1358,26.4814,5.876433333,7.425733333,41.9584,7.089733333,12.63893333,46.02546667,11.61013333
593.13,11.7474,45.1997,30.1649,26.5072,5.9018,7.4588,41.93886667,7.1342,12.66793333,45.975,11.68106667
593.47,11.769,45.18063333,30.18413333,26.56193333,5.908933333,7.4798,42.0046,7.142866667,12.68486667,46.014,11.6677
593.8,11.71166667,45.10993333,30.12263333,26.538,5.827533333,7.3916,41.92573333,7.0548,12.62746667,45.94386667,11.5863
594.14,11.70193333,45.11853333,30.17573333,26.53633333,5.790366667,7.373866667,41.90373333,7.029933333,12.63833333,45.95926667,11.56256667
594.48,11.68253333,45.06263333,30.17163333,26.548,5.7592,7.318933333,41.86773333,6.968533333,12.636,45.9292,11.50543333
594.81,11.68613333,45.1161,30.1898,26.5956,5.746033333,7.303666667,41.90106667,6.953266667,12.64953333,45.98193333,11.52866667
595.15,11.699,45.10496667,30.15826667,26.60773333,5.742266667,7.3116,41.861,6.948266667,12.65966667,45.94006667,11.52713333
595.49,11.7214,45.14833333,30.16733333,26.64253333,5.785733333,7.314933333,41.8898,6.972466667,12.66513333,45.9366,11.5792
595.82,11.73753333,45.16556667,30.1548,26.66866667,5.799766667,7.309733333,41.89073333,6.9938,12.69546667,45.95793333,11.58916667
596.16,11.73653333,45.19266667,30.1342,26.65166667,5.7944,7.285866667,41.89846667,6.962333333,12.70713333,45.9484,11.5948
596.5,11.7388,45.23486667,30.1251,26.6768,5.7732,7.291533333,41.92626667,6.9528,12.706,46.02366667,11.62136667
596.83,11.751,45.28733333,30.12356667,26.67173333,5.747033333,7.2964,41.9344,6.925866667,12.7166,46.09053333,11.58793333
597.17,11.75373333,45.3195,30.08413333,26.66293333,5.750266667,7.279,41.89293333,6.921933333,12.69693333,46.08633333,11.57703333
597.51,11.7574,45.31316667,30.0915,26.668,5.7692,7.2964,41.94353333,6.9348,12.7182,46.13353333,11.60873333
597.84,11.75326667,45.31483333,30.08626667,26.68006667,5.7624,7.2844,41.94806667,6.937066667,12.70933333,46.15226667,11.61983333
598.18,11.78206667,45.3214,30.06823333,26.66966667,5.765666667,7.307733333,41.91893333,6.946666667,12.70006667,46.1598,11.64733333
598.52,11.81733333,45.34783333,30.0965,26.74906667,5.799433333,7.352533333,41.99546667,6.975733333,12.74273333,46.2102,11.66483333
598.85,11.80486667,45.37403333,30.13663333,26.77606667,5.7841,7.360333333,41.9964,6.984133333,12.72853333,46.24913333,11.68486667
599.19,11.7664,45.3405,30.12103333,26.7962,5.741566667,7.342266667,41.99386667,6.954933333,12.7342,46.2704,11.62573333
599.53,11.80006667,45.35056667,30.12846667,26.7872,5.735666667,7.3628,41.99393333,6.962066667,12.74326667,46.29713333,11.6499
