wavelength,Back_TriMelm,Belly_TriMelm,Breast_TriMelm,Crissum_TriMelm,Crown_TriMelm,DorTail_TriMelm,Patch10_TriMelm,Rump_TriMelm,Throat_TriMelm,WingTip_TriMelm
212.17,226.6668,132.121,152.727333333,148.181866667,167.2728,139.394,124.242466667,115.151466667,157.2728,196.9698
212.55,253.7036,124.8148,161.8518,146.666666667,172.962933334,151.481533333,127.7778,117.777933333,167.036933333,204.074133333
212.92,338.461533333,178.974333333,232.8204,202.564,246.153866667,182.564,172.820333334,174.359066667,231.7948,245.640933333
213.30,350.000133333,224.444533333,270.555533333,265.555466667,266.666666667,208.333266667,205.0,202.222333333,252.7778,274.444466666
213.68,326.153933333,201.025733333,267.179533333,278.461533333,250.769333333,225.128266667,204.1026,205.640933333,234.8718,266.1538
214.06,364.8484,175.7576,295.1516,280.606133333,261.212,238.787933333,216.363666667,214.545466667,209.090933333,284.848466667
214.44,-610.0,-228.889066667,-432.222133333,-401.111066667,-405.555600001,-326.6666,-329.999933333,-288.8888,-335.555666667,-364.4444
214.81,-1477.77786667,-637.777799999,-1180.00006667,-993.333399999,-1026.6666,-926.666733334,-1031.11106667,-804.444266666,-1022.2222,-917.777800002
215.19,813.333333333,276.000000001,562.666666667,500.0,449.333333333,430.666666667,520.0,364.0,492.0,406.666666667
215.57,-676.666666668,-39.9999999993,-361.666666667,-308.333333333,-218.333333333,-206.666666667,-285.0,-180.0,-241.666666666,-131.666666667
215.95,-226.666666667,25.9260666666,-113.333333333,-60.7405999999,-18.5183999998,-21.4815333333,-66.6666666667,-45.1852000002,-59.2593333335,2.22219999986
216.32,-166.153733333,-2.05133333334,-82.5641333333,-55.8974666666,-21.0255999998,-46.6666666668,-58.4614666667,-36.4101333333,-58.9744,-13.3334
216.70,-135.416666667,-7.08333333342,-61.6666666667,-42.0833333333,-17.5,-39.1666666666,-41.6666666667,-33.7499999999,-48.7500000001,-6.25
217.08,-478.888933333,-202.222266667,-254.444333333,-208.888866667,-181.111,-248.888933333,-220.000066667,-195.555733333,-276.666666667,-124.444466667
217.46,445.0,286.666666667,259.166666667,196.666666667,229.166666667,286.666666667,250.833333333,213.333333333,307.5,209.166666667
217.83,294.761933333,185.714333333,170.952266667,144.285733333,157.1428,205.2382,155.714266667,152.380933333,182.857133333,154.7618
218.21,177.083333333,133.125,115.0,111.458333333,103.333333333,132.083333333,97.4999999999,112.708333333,117.083333333,119.375
218.59,196.041666667,164.166666667,133.958333333,131.25,133.125,155.208333333,116.25,131.458333333,129.375,145.625
218.97,244.3678,207.586,178.160933333,180.229933333,174.942533333,200.919533333,153.793066667,174.942533333,176.551733333,196.7816
219.34,285.1852,251.111066667,211.851866667,228.642,214.568,244.938333333,190.864133333,203.209866667,212.345733333,245.1852
219.72,311.014333333,268.405666667,230.144933333,244.057866667,229.8552,268.985533333,211.8842,209.855066666,235.072333333,279.130333334
220.10,311.4286,276.8254,227.619,250.793666667,256.8254,274.603066667,223.1746,219.0476,243.492133333,308.571533333
220.47,339.666666667,290.333333333,265.0,289.666666667,290.0,289.666666667,246.333333333,236.333333333,272.666666667,348.333333334
220.85,311.929933333,287.7194,281.403466666,307.017466667,286.666733333,297.193,237.5438,234.035133333,280.350933333,346.666666667
221.23,233.055533333,240.277733333,231.111066667,239.444466667,238.055533333,224.166733333,187.222133333,179.4444,232.7778,271.944466667
221.61,416.0,460.666666667,421.333333333,433.333333333,467.333333333,397.333333333,352.0,306.0,441.333333334,503.333333333
221.98,-720.000000001,-770.666666667,-791.999999999,-736.0,-789.333333334,-652.0,-604.000000001,-583.999999999,-873.333333333,-950.666666667
222.36,-315.151466667,-347.8788,-373.3334,-307.878733333,-367.878866667,-295.1516,-275.7576,-227.878733333,-398.181733333,-432.121266667
222.74,1364.4444,1437.77773333,1513.33333333,1291.11113333,1660.0,1237.7778,1144.44446667,988.888800001,1557.77766667,1788.889
223.11,332.8888,339.111066667,366.222266667,335.111133333,399.111133333,287.5556,267.555533333,267.999866667,355.1112,412.444533333
223.49,155.809466667,165.714333333,177.523866667,159.2382,174.095133334,140.380866667,127.237866667,122.4762,157.1428,182.4762
223.87,134.999933333,161.904733333,169.047666667,143.333266667,166.666733333,125.476266667,109.285666667,111.666666667,148.571466666,165.2382
224.24,160.215,169.247333333,178.9246,150.107466667,181.075266667,139.1398,130.9678,137.419266667,164.085933333,176.129066667
224.62,140.5882,132.745066667,156.078466667,124.9018,148.8236,121.960866667,107.647133333,117.254866667,128.0392,152.549066667
225.00,169.4444,153.8888,196.9444,142.777666667,181.9444,144.7222,120.2778,138.888866667,154.166733333,182.500133333
225.38,108.108133333,97.6577333333,123.963866667,88.2882666667,116.936933333,87.2072666667,72.7928666667,81.6216000001,90.2702666666,101.982
225.75,75.8974666667,71.282,86.282,64.8718,82.3076666665,57.6924,55.8974666666,64.1026000001,69.1026,66.9231333333
226.13,70.4762,69.2064,81.164,63.7038,77.6719333333,56.7196666667,58.7302000001,67.7247333333,73.6508000001,62.3280666667
226.51,70.4348,70.2415333334,74.3961333333,57.4878666667,73.2368666667,55.6522666667,58.6474,63.3816666666,72.5604666667,54.3960666667
226.88,80.9523333333,82.1164,83.5979333333,60.4232,84.3385999999,63.7037333333,63.5978666667,74.4972666667,88.4656,66.1376
227.26,74.8971333333,75.3086000001,72.2634,54.4856666667,75.9670666667,60.1645333333,58.5184666667,65.3497333333,75.5555333334,66.6666
227.64,54.3750666667,52.0138666667,50.7638,35.9027333333,53.611,39.5832666667,40.9026666667,44.7222666667,54.5834,47.6388
228.01,44.0579333333,46.4348,41.3333333333,32.5797333333,44.5796666667,32.6955333333,36.0579333333,36.6956,48.2318,42.145
228.39,40.2020666667,42.1212666667,38.0808666667,31.7171333333,40.5555333333,32.3232,32.1211333333,32.4242666667,43.889,39.2928
228.76,39.9047333333,41.0476666667,36.4762,31.3810666667,40.5238666667,35.8094666667,32.1905333334,32.381,44.8570666667,41.8572
229.14,36.3171333333,37.1561333333,32.7738666667,26.3870666667,37.1562666667,34.5921333333,27.3194,28.0652666667,39.5338,40.5595333333
229.52,34.1505333333,33.0752,30.7526,23.1397333333,33.1612666667,32.3440666667,23.6561333333,24.043,34.7957333333,38.2796666667
229.89,31.5316,30.5946,28.7207333333,23.8198666667,31.1351333334,33.2612,25.0089333333,24.5045333333,32.7928,38.7386666667
230.27,29.2047333333,25.7529333333,25.3808,22.978,28.1894666667,29.7802,23.2826,20.6092,29.3738,35.4314
230.65,27.1301333333,24.3494666667,24.492,22.5313333333,26.132,27.9857333333,22.6026666667,18.8234666667,28.6275333333,34.6882
231.02,30.5798,28.8768666667,28.8405333333,25.7246,30.7970666667,32.3550666667,25.7608666667,21.2682666667,32.9348,38.8768
231.40,35.0370666667,31.5184666667,31.5925333333,29.0740666667,34.3334666667,36.2221333333,30.5926,25.6666666667,36.7777333333,42.0
231.78,39.1972666667,36.6493333333,37.1726666667,33.8221333333,37.8010666667,39.7556666667,35.672,31.7276,40.1048,46.8411333333
232.15,37.1378,35.7246666667,36.3043333333,33.116,35.1813333334,36.1594666667,34.3840666667,29.3477333333,36.884,44.6740666667
232.53,40.0,38.1784666667,38.4699333333,36.9034666667,36.6485333333,38.1056666667,37.6684666667,31.6211333333,38.3242666667,46.8123333333
232.90,36.6468,36.6866,34.8103333333,35.1695333333,31.6566666667,36.2873333333,36.6068,29.022,36.2874666667,45.2294666667
233.28,35.0,35.2020666667,34.6464666667,33.5354,29.9496,33.2827333333,32.9294,25.3534666667,33.6364,44.1918666666
233.66,32.359,34.6666,33.8974666667,33.0768,27.6410666667,33.6411333333,32.4102,25.5896666667,30.6153333333,42.0512
234.03,31.4893333333,32.2932666667,33.2387333333,31.5365333333,28.3215333333,35.6028,30.922,24.8226666667,28.9834,38.0142
234.41,30.5093333333,32.3148,31.2035333333,31.9906666667,25.324,34.9536,27.1296,22.8242,25.9260666667,34.6296666667
234.78,27.9166666667,30.3241333333,30.4630666667,28.3334,22.3610666667,31.6666,21.4814,19.1664666667,23.1018,32.2684666667
235.16,23.3803333333,26.2910666667,25.5867333333,22.1596,19.3896666667,28.169,15.5399333333,13.8028,19.2489333333,27.3239333333
235.54,25.727,27.8299333333,26.1298,22.8188,22.0133333333,33.3332,16.1968666667,15.9732,23.9821333333,28.0984666667
235.91,22.4737333333,25.1991333333,24.7378666667,18.4068,20.4612666667,31.0273333333,14.6331333333,15.1781333333,23.6476666667,24.654
236.29,19.6802666667,21.3698,23.3333333333,15.1142,17.7625333333,28.8584,9.8174,10.9589333333,20.137,19.5434
236.66,20.3870666667,20.8601333333,23.1828,14.5376,15.9568666667,28.9031333333,10.8816666667,12.1290666667,19.7849333333,18.8817333334
237.04,23.7525333333,23.4330666667,26.028,18.0040666667,19.7605333333,31.5768666667,14.3713333334,17.0858,24.471,22.5150666667
237.41,29.6140666667,28.1402666667,28.6667333333,24.2808666666,23.193,33.6842,20.4561333333,24.0352,29.6490666667,26.7018
237.79,31.4423333333,29.0705333334,29.6474666666,26.1859333333,25.6410666666,35.2243333333,24.5832666667,27.9166666667,32.8204666667,28.3653333333
238.17,33.8770666667,30.7009333333,30.3291333333,30.1288,28.7840666666,37.7110666667,28.8696666667,31.7595333333,35.0501333333,31.0442666667
238.54,32.6984,29.0476666667,28.7566666667,30.2380666666,26.9576666667,35.0793333334,28.9153333333,31.4022666667,33.6243333333,29.6825333333
238.92,29.4278666667,27.2637333333,26.0448,28.408,24.0049333333,31.4178,28.0099333333,29.5274,30.3481333333,27.7114
239.29,30.4065333333,27.9906666667,25.8536,30.1045333333,24.4367333333,31.3588666667,28.2462666667,29.4077333333,30.0814,28.9430666667
239.67,30.1449333333,28.3642666667,26.1904666667,29.5652666667,25.321,30.6418666667,28.3850666667,30.1035333333,30.3725333333,30.145
240.04,28.6848666667,28.3604,26.1621333333,28.973,25.8919333333,30.4145333333,28.2522666667,29.7658,30.6847333333,30.5045333333
240.42,26.1110666667,26.0317333334,24.5237333333,26.0476666667,24.0,27.8096,25.4128,26.6509333333,27.7302,28.2063333333
240.79,22.2518666667,23.0074,22.1186,23.0666,21.1851333333,25.2444,21.7925333333,22.9037333334,24.3555333333,26.0592
241.17,18.1300666667,19.4037333334,18.9701333334,19.5799333333,17.588,21.6395333333,17.7912666667,19.038,19.9729333333,23.3334666667
241.54,15.2985333333,17.0647333333,17.077,16.6168666667,15.0498,19.2538666667,14.6766666667,16.2188666667,17.1517333333,21.2934
241.92,14.1653333333,15.4356,15.593,15.3455333333,14.0979333333,18.6059333333,13.5132,14.3338,15.7616666667,20.3936
242.29,13.9293333333,14.9698666667,15.2121333333,15.2322666667,14.4546,18.7474,13.3737333333,14.1111333333,15.5151333333,20.8484666667
242.67,12.8826666667,13.8686,14.2252666667,14.2535333333,13.8779333333,18.5258,12.4787333333,13.2769333333,14.5634666667,20.2160666667
243.05,13.3154666667,14.5200666667,14.556,15.1450666667,14.2437333333,19.2235333334,13.2172,13.4760666667,14.8326666667,20.9906666667
243.42,12.0761333333,13.1386,13.2535333333,13.7672,12.7667333333,17.5830666667,11.4474666667,11.8724666667,12.9881333333,20.0354
243.80,12.1396,13.3686666667,13.0770666667,13.8018666667,12.8028,17.4269333333,11.8477333333,11.9982,13.351,20.0885333333
244.17,12.6833333333,13.5529333334,13.3947333333,14.1237333334,13.0522666667,17.8304666667,12.367,12.5514,13.9657333333,20.4303333333
244.55,12.9464,13.2452666667,12.9640666667,14.1863333333,13.0694,17.7485333333,12.2604,12.0842666667,14.0896666667,20.4222
244.92,12.5896666667,13.0323333333,12.395,13.8999333333,13.0499333333,17.8221333333,11.9256666667,11.8283333334,13.8114,20.1416666667
245.30,11.6752,12.4227333333,12.0962,13.3332666667,12.6372666667,17.3712666667,10.9707333333,11.4261333333,13.0584666667,19.4673333334
245.67,9.20913333334,9.7578,9.92726666667,10.7263333333,9.86279999999,15.0282666667,8.03866666667,8.91040000001,10.4762666667,16.7796666667
246.05,8.9558,9.18633333333,9.27986666667,9.85586666667,9.43839999999,14.2765333333,7.53046666667,8.21446666666,10.1294,15.9323333333
246.42,7.5214,7.15413333333,7.48333333333,8.02153333333,8.02160000001,12.5482666667,5.98926666667,6.806,8.59766666667,14.0931333333
246.79,7.18873333333,6.86526666667,6.9446,7.69933333333,7.64246666667,12.38,5.92913333333,6.40566666667,8.66400000001,13.8269333333
247.17,6.7388,6.17213333333,6.41933333333,7.21793333333,7.09439999999,11.9628,5.1778,6.02773333333,8.08873333333,13.5136666666
247.54,6.16233333333,5.81173333333,5.6724,6.70986666667,6.50333333333,11.4265333333,4.4524,5.5428,7.49753333333,13.0259333333
247.92,6.4746,6.3282,6.20046666667,7.2016,6.97306666667,11.9752666667,4.99313333333,6.1042,8.043,13.3286666667
248.29,6.70686666667,6.61293333334,6.67553333333,7.6958,7.0694,12.2280666667,5.4766,6.41606666667,8.49219999999,13.5704666667
248.67,6.82886666667,6.68453333334,6.50453333333,7.70713333333,6.99546666667,12.2837333333,5.70273333333,6.437,8.63513333334,13.5586
249.04,7.76213333333,7.43773333333,7.29653333333,8.42986666667,7.80913333333,12.9854,6.66186666667,7.1838,9.48286666667,14.2596
249.42,7.28066666667,7.12213333333,6.9328,8.1044,7.09646666667,12.5608,6.36993333333,6.77413333333,9.06106666667,13.8552666667
249.79,8.23926666666,8.48619999999,7.91933333333,9.03120000001,7.80113333334,13.4063333333,7.2282,7.52033333333,10.0645333333,14.6756666667
250.17,9.08546666667,9.52559999999,8.86806666667,9.84186666667,8.50846666666,14.1271333333,7.73340000001,8.37213333333,10.859,15.1690666667
250.54,9.66466666667,10.4175333333,9.38393333333,10.2874,8.98013333334,14.7843333333,8.26153333333,8.83653333334,11.4989333333,15.8112
250.92,10.2400666667,11.0916666667,10.3420666667,10.5966666667,9.79613333334,15.4512,9.07573333332,9.28673333333,12.3654,16.1426666667
251.29,9.18746666667,10.4100666667,9.25586666667,9.3926,8.69393333333,14.2292666667,8.28386666668,8.4662,11.1009333333,14.9508
251.66,8.31419999999,9.53273333333,8.25280000001,8.046,7.77793333333,13.4175333333,7.31806666667,7.50186666666,10.0458666667,13.9769333333
252.04,7.61473333333,8.91173333334,7.94086666667,7.3568,7.40986666667,12.9465333333,7.03826666667,7.22026666666,9.43506666668,13.4395333333
252.41,8.39786666667,9.96686666665,8.98706666665,8.45666666666,8.61139999999,13.8416666667,8.27993333334,8.61146666667,10.8729333333,14.3205333333
252.79,9.75846666667,11.3153333333,10.3205333333,9.98906666667,10.2773333333,15.2794,9.69359999999,10.0901333333,12.3748,15.5098666667
253.16,9.52586666668,11.5237333333,10.5248666667,10.2206,10.5103333333,15.9825333334,10.0323333333,10.2930666667,12.5949333333,15.7222
253.54,8.79826666667,10.9005333333,9.93753333332,9.62893333332,10.0330666667,15.4722,9.68033333333,9.85679999999,11.6354666667,15.1928666667
253.91,8.15666666667,10.3378666667,9.59293333333,8.97073333333,9.59300000001,15.2150666667,9.5238,9.25506666667,10.745,14.401
254.28,7.53973333333,9.88173333333,9.10653333333,8.5354,8.91886666667,14.5898666667,9.00053333333,8.70673333334,9.81646666666,13.9616666667
254.66,7.82459999999,9.75446666668,9.43860000001,8.307,8.92960000001,14.6052,8.81586666667,8.41246666667,9.99126666667,14.2281333333
255.03,8.6622,10.1241333333,10.3632666667,9.02066666667,9.88513333333,14.538,9.10346666667,8.75413333334,10.9333333333,14.7493333333
255.41,9.54220000001,10.9798666666,10.8616,10.1133333333,10.8027333333,14.9681333333,9.08926666667,8.80353333334,11.5511333333,15.6377333333
255.78,9.53566666667,11.1868,10.4645333333,10.0723333334,10.5884,14.7676666667,8.75140000001,8.37986666666,10.9701333333,15.9752666667
256.15,7.5472,9.58066666667,8.72126666667,8.19706666666,8.64773333334,12.9245333333,6.44653333333,7.13826666667,9.47593333335,14.7065333333
256.53,7.30546666667,8.69646666666,8.11966666667,7.83093333334,8.14006666665,11.932,5.10053333333,6.50186666667,8.84073333334,14.0236666667
256.90,7.98866666667,9.07459999999,8.15853333333,8.38526666666,8.72513333333,12.4268666667,5.65626666667,6.96886666667,9.70733333331,14.1266
257.28,8.48639999999,9.5644,8.20173333333,8.93493333334,8.83139999999,12.6174,5.7094,7.24446666667,10.2717333333,14.5406
257.65,8.6866,9.07826666666,7.83406666667,8.62513333333,8.55613333333,12.4578,5.68353333333,7.03533333333,10.0230666667,14.155
258.02,8.40833333333,8.68879999999,7.6582,8.52573333333,8.37566666667,12.57,5.97526666667,7.44946666667,9.7848,14.0769333333
258.40,8.3512,8.62653333333,7.38233333333,8.41720000001,8.20266666667,12.7002,6.19313333334,7.72373333333,9.51273333333,13.7957333333
258.77,7.56246666667,7.8236,6.62926666667,7.37113333333,7.26853333333,12.0642,5.7104,7.14713333333,8.73326666667,12.9461333333
259.15,6.541,6.82486666667,5.86773333333,6.50046666667,6.2734,11.0706,4.66333333333,6.2084,7.68053333333,11.9342
259.52,6.0212,6.32593333333,5.3182,5.91366666667,5.727,10.5718666667,4.2136,5.6734,6.90706666667,11.3250666667
259.89,5.8704,6.16973333333,5.1268,5.6564,5.67286666667,10.4803333333,4.07373333333,5.617,6.83446666667,11.2438666667
260.27,6.03086666666,6.29446666667,5.2894,5.77006666667,5.81666666667,10.5009333333,4.33073333333,5.82593333333,7.06386666667,11.4752
260.64,6.33,6.47426666667,5.52753333333,5.93026666667,6.0804,10.6911333333,4.67966666667,6.1888,7.38186666667,11.7402666667
261.01,6.10846666667,6.35746666667,5.457,5.81726666667,6.11433333333,10.6948666667,4.67053333333,6.2014,7.32406666667,11.7185333333
261.39,6.24326666667,6.4164,5.45553333333,5.81106666667,6.29913333333,10.7011333333,4.6092,6.0828,7.41433333333,11.7763333333
261.76,5.821,5.97226666667,5.0182,5.38673333333,5.87026666667,10.4904,4.21193333333,5.5742,6.9694,11.5663333334
262.13,5.97926666667,6.154,5.1924,5.41666666667,6.06826666667,10.559,4.26646666667,5.75126666667,7.16166666667,11.688
262.51,6.40733333333,6.5762,5.61766666667,5.7552,6.68646666667,11.0232666667,4.72993333334,6.26606666667,7.75093333333,12.0566
262.88,7.39286666667,7.454,6.8546,7.1654,8.02286666666,12.0341333333,5.94466666667,7.42346666667,9.15139999999,13.224
263.25,7.83260000001,7.92453333334,7.6004,7.82786666666,8.568,12.5109333333,6.60853333333,7.89546666667,9.86946666667,13.5268666667
263.63,7.6054,7.54046666667,7.74,7.82626666667,8.53293333333,12.9072,6.10033333333,7.7508,9.73033333334,13.5382666667
264.00,6.50666666667,6.5524,7.01513333333,7.17506666667,7.86066666667,12.2993333333,5.31853333333,6.93526666667,8.8602,12.482
264.37,6.41606666667,6.5502,7.0746,7.0864,7.8032,12.1387333333,5.35553333333,6.90553333333,8.98006666665,12.162
264.75,5.6948,6.10373333333,6.53053333333,6.49466666667,7.1052,11.6148666667,4.717,6.2992,8.43259999999,11.2947333333
265.12,6.3042,6.78346666667,7.42693333333,7.041,8.00580000001,11.7134666667,5.2162,6.98246666667,9.11686666666,11.6840666667
265.49,6.74666666667,7.02693333333,7.95306666666,7.63866666666,8.47333333334,12.0697333334,5.61466666667,7.34126666667,9.55979999999,11.921
265.87,6.7554,6.94400000001,7.7982,7.73146666667,8.41373333334,12.1297333333,5.57953333333,7.238,9.4454,11.9800666667
266.24,6.43006666667,6.102,6.95166666666,6.82246666667,7.54846666667,11.3279333333,4.70426666667,6.5324,8.59133333334,11.3334
266.61,6.07566666666,5.81846666667,6.48673333333,6.56386666667,7.14466666667,11.0717333333,4.4514,6.37366666667,8.1264,11.1848
266.98,5.47553333333,5.2582,5.5694,5.97986666667,6.34033333333,10.2002,3.95846666667,5.60913333333,7.52646666667,10.4670666667
267.36,6.15793333333,5.82033333333,6.04373333333,6.62853333333,6.89953333333,10.6182666667,4.3746,6.08166666667,7.94093333334,10.8322666667
267.73,6.54566666667,6.00093333333,6.06606666667,6.86693333333,7.258,10.7449333334,4.44606666667,6.25706666667,8.07726666667,11.1265333333
268.10,6.96146666667,6.73926666667,6.49886666667,7.67346666667,7.90933333333,11.3922666667,5.03866666667,7.0294,8.69373333334,11.8095333333
268.48,6.17673333333,5.99686666667,5.5742,6.79713333333,7.04893333333,10.8384,4.42353333333,6.23946666667,7.98393333334,11.1034666667
268.85,5.5872,5.36513333333,4.91153333333,6.068,6.4264,10.3582666667,3.805,5.63266666667,7.59173333334,10.6532
269.22,5.3018,5.04973333333,4.383,5.53146666667,6.09013333333,10.0677333333,3.49553333333,5.28826666667,7.28373333334,10.3513333333
269.59,5.79233333333,5.7212,4.9622,5.7346,6.62213333333,10.6834666667,4.0968,5.7302,7.73193333334,10.8033333333
269.97,5.98566666667,5.53573333333,4.73693333333,5.5184,6.44826666666,10.6221333333,4.04713333333,5.61013333333,7.61400000001,10.8143333333
270.34,5.8206,5.43793333333,4.76613333333,5.09773333333,6.19479999999,10.5655333333,4.124,5.57406666666,7.36406666666,10.8630666667
270.71,5.21906666667,4.9184,4.288,4.4276,5.45186666667,9.93026666665,3.6868,4.927,6.92066666667,10.6962666666
271.09,4.9532,4.68446666667,4.0456,4.24513333333,4.85553333333,9.53600000001,3.54906666667,4.6398,6.5202,10.5046
271.46,4.76813333333,4.34753333333,3.93853333333,3.801,4.49286666667,9.15873333334,3.45506666667,4.3318,6.12413333333,10.3263333333
271.83,5.11413333333,4.899,4.22273333333,4.33233333333,4.79693333333,9.74133333335,3.6902,4.763,6.357,10.8064666667
272.20,4.93393333334,5.0136,4.31386666667,4.45166666667,4.7598,9.51973333333,3.71926666667,4.62926666667,6.17,10.6906
272.58,4.79626666667,4.91666666667,4.3074,4.44573333333,4.598,9.3198,3.6592,4.41366666667,5.84493333333,10.5384666667
272.95,4.23753333333,4.3152,3.8358,4.17766666667,4.1636,8.97926666666,3.23293333333,3.87093333333,5.40453333333,10.0582
273.32,3.80553333333,4.09546666667,3.71706666667,3.90106666667,3.96113333333,8.72500000001,2.87526666667,3.44826666667,4.99726666667,9.83193333333
273.69,4.03153333333,4.28566666667,3.93126666667,4.3144,4.3142,9.03686666665,3.24733333333,3.60186666667,5.18073333333,9.98920000001
274.06,4.1864,4.55553333333,4.16846666667,4.6666,4.71686666667,9.4516,3.5484,3.97866666667,5.43366666667,10.1684
274.44,4.57993333333,5.29733333333,4.91313333333,5.312,5.4952,10.2141333334,3.99786666667,4.47,6.09553333333,10.7852666667
274.81,4.51986666667,5.34246666666,4.7914,5.3274,5.42166666666,10.1756,3.88233333333,4.30866666667,6.1384,10.7186666666
275.18,4.3072,5.01273333333,4.5424,4.99693333333,5.2282,9.86486666669,3.68806666667,4.05253333333,5.9494,10.5115333333
275.55,4.63886666667,5.13386666667,4.5544,5.327,5.4074,10.171,4.1118,4.41766666667,6.28846666667,10.879
275.93,5.06726666667,5.46713333333,5.0062,5.671,5.8098,10.6122,4.61033333333,4.92866666667,6.94013333333,11.2811333333
276.30,5.3218,5.81006666667,5.20586666667,5.719,5.87626666667,10.7346666667,4.8624,5.18933333333,7.1922,11.5623333333
276.67,5.53133333333,5.9016,5.04473333333,5.8224,5.9222,10.7090666667,5.078,5.33166666667,7.31553333333,11.3413333334
277.04,5.6088,6.1272,5.08186666667,5.84533333333,6.01953333333,10.5828666667,5.13993333333,5.559,7.4508,11.2176
277.41,5.45533333333,5.9776,4.89973333333,5.7226,5.94826666667,10.2798666667,4.93313333333,5.38426666667,7.22633333333,11.0442666667
277.79,5.42513333333,5.686,4.66746666667,5.50086666667,5.76593333333,9.97486666667,4.65073333333,5.25253333333,6.96553333333,10.7408
278.16,5.3274,5.55206666667,4.5942,5.4842,5.97586666667,9.78606666665,4.61966666667,5.32733333333,6.6454,10.6885333333
278.53,5.6668,6.02086666667,4.91226666667,5.925,6.29986666667,9.83759999999,5.14573333333,5.6626,6.84573333333,10.904
278.90,5.68946666667,6.12013333333,4.83233333333,5.85926666667,6.29813333333,9.88413333333,4.81566666667,5.41606666667,6.57973333333,10.6584
279.27,5.5908,6.13873333333,4.91686666667,5.7978,6.1632,9.8498,4.61226666667,5.17646666667,6.37033333333,10.4507333333
279.64,5.74426666667,6.33406666667,5.03166666667,6.12033333333,6.2984,10.0395333333,4.6476,5.1782,6.42113333333,10.3048
280.02,6.1448,6.81466666667,5.64646666666,6.5264,6.7874,10.4634,4.96493333333,5.483,6.8848,10.8489333333
280.39,6.06613333333,6.7084,5.65186666667,6.47653333333,6.9138,10.3915333333,4.6788,5.439,6.8908,10.9198666667
280.76,6.51626666667,6.9672,6.095,6.5788,7.1798,10.808,4.91846666667,5.75766666667,7.36306666666,10.9804
281.13,6.27893333333,6.8232,5.8698,6.30753333333,6.90506666667,10.6724,4.93066666667,5.7702,7.25366666667,10.7292666667
281.50,6.6702,7.14473333333,6.3456,6.55726666667,7.01166666667,11.1372666667,5.24253333333,6.13393333333,7.7152,10.9904
281.87,6.79333333333,7.01333333333,6.59666666667,6.45,6.95,11.33,5.11,6.07,8.02333333334,11.06
282.25,6.7682,6.91853333333,6.59793333333,6.51293333333,6.9022,11.3902,5.054,6.12366666667,8.24999999999,11.1188
282.62,6.80873333333,6.883,6.36306666667,6.4988,6.854,11.2467333333,5.00313333333,6.13373333333,8.31393333333,11.0757333333
282.99,6.53893333333,6.58673333334,6.14626666667,6.19733333333,6.4528,10.7311333333,4.5882,6.041,8.02039999999,10.9259333333
283.36,6.20153333333,6.35466666667,5.84266666667,5.87706666667,6.0488,10.4088666667,4.32273333333,5.92073333333,7.65906666667,10.6834666667
283.73,5.86473333333,6.02693333333,5.5554,5.47606666667,5.58313333333,10.1927333333,4.08326666667,5.46366666667,7.23293333333,10.4041333333
284.10,5.03093333333,5.283,4.8176,4.7396,4.78473333333,9.47626666667,3.46686666667,4.67366666667,6.42353333333,9.83339999999
284.47,4.98566666667,5.2084,4.74533333333,4.70206666667,4.67013333333,9.38360000001,3.3652,4.37213333333,6.20666666667,9.7974
284.85,4.49893333333,4.72086666667,4.3668,4.3892,4.26546666667,9.02006666668,2.98326666667,3.9478,5.78093333333,9.50086666666
285.22,3.8634,4.29566666667,3.89353333333,3.994,3.87713333333,8.51013333334,2.59646666667,3.54813333333,5.1686,9.09453333333
285.59,3.75966666667,4.12406666667,3.71506666667,3.74133333333,3.86273333333,8.30626666667,2.6138,3.54846666667,4.85293333333,9.06666666667
285.96,3.2424,3.67106666667,3.34893333333,3.3542,3.47106666667,7.97626666667,2.26033333333,3.18006666667,4.45833333333,8.76326666667
286.33,3.172,3.7254,3.36926666666,3.3462,3.71266666667,8.2474,2.45453333333,3.2744,4.62206666667,8.88806666667
286.70,3.0522,3.49693333333,3.28473333333,3.25926666667,3.65026666667,8.2004,2.53066666667,3.20046666667,4.6294,8.8752
287.07,3.3848,3.79393333333,3.4622,3.5908,3.83793333333,8.43266666667,2.7232,3.583,5.00373333333,9.09653333334
287.44,3.49966666667,3.91786666667,3.5074,3.7022,3.90226666667,8.48533333333,2.67093333334,3.71253333333,5.13386666667,9.17373333334
287.82,3.43853333333,3.84593333333,3.58033333333,3.7618,3.9668,8.48066666667,2.6342,3.76173333333,5.16826666667,9.25353333332
288.19,3.97653333333,4.23273333333,4.00326666667,4.17946666667,4.43553333333,8.7936,3.01033333333,4.1712,5.63393333333,9.485
288.56,4.36733333333,4.48433333333,4.2204,4.3782,4.7592,9.07473333334,3.25973333333,4.58513333333,5.94006666667,9.76600000002
288.93,4.60346666667,4.86786666667,4.5298,4.6034,4.94406666667,9.25046666666,3.49413333333,4.79686666666,6.27153333333,9.79566666667
289.30,4.98773333333,5.34633333333,4.93326666667,4.96853333333,5.34886666667,9.50293333335,3.8114,5.25933333333,6.65033333333,10.0599333333
289.67,5.0986,5.44366666667,5.06046666667,5.036,5.3486,9.34113333333,3.77213333333,5.20726666667,6.69113333333,9.99039999999
