wavelength,Back_GeoForf,Belly_GeoForf,Breast_GeoForf,Crissum_GeoForf,Crown_GeoForf,DorTail_GeoForf,Patch10_GeoForf,Rump_GeoForf,Throat_GeoForf,WingTip_GeoForf
253.16,8.71754555556,8.14386666666,7.95286666667,8.05953333333,8.99753333333,12.3281333333,8.17186666666,4.79633333333,8.28506666666,10.2358333333
253.54,9.1374811111,8.47513333334,8.32920000001,8.39093333333,9.29796666666,12.9120666667,8.29546666667,5.11086666667,8.56129999999,10.1165833333
253.91,8.74232999999,8.37053333333,8.04346666666,8.15826666667,9.23690000001,12.7768666667,8.04346666667,4.584,8.04733333334,9.78208333335
254.28,7.95782333333,7.58313333333,7.21193333333,7.3674,8.06236666668,12.4049333333,7.01406666667,3.34233333333,7.14781111111,8.92483333333
254.66,7.93173,7.39493333333,6.79733333333,7.05873333333,8.17006666667,12.2628,6.7352,2.851,6.8006,8.13116666667
255.03,8.96084888889,8.78006666667,7.74886666667,7.93473333333,9.56120000001,13.3076666667,7.8002,4.214,7.93667777778,8.54941666666
255.41,9.74403888889,9.89659999999,8.47506666667,8.71553333333,10.5404333333,13.9073333333,8.37486666666,4.85146666667,8.50864444443,8.98408333333
255.78,10.0497144444,10.8511333333,8.57926666667,8.60626666665,10.7527666667,14.2895333333,8.80299999999,4.99146666667,8.95573333334,9.52016666666
256.15,10.5871077778,11.4827333333,9.42546666666,9.29873333335,11.6032,14.8027333333,9.41193333334,5.62466666666,10.0199444445,10.713
256.53,11.3735222222,11.6953333333,9.50286666667,9.80879999999,12.1000666667,15.0540666667,9.47093333333,6.25233333333,10.6469,10.9066666667
256.90,10.8966866667,10.9835333333,8.44253333332,8.53206666666,11.3423666667,14.0747333333,9.00446666667,6.02686666667,9.62331111112,10.40375
257.28,11.0530388889,11.0723333333,8.61253333333,8.51306666667,11.2989,14.074,9.16513333334,6.47860000001,9.43795555554,11.353
257.65,10.6873866667,10.6354,8.36253333333,8.25020000001,10.6499,13.6949333333,9.301,6.5984,9.16012222223,11.4979166667
258.02,10.5921411111,9.92206666665,8.23333333334,8.02693333333,10.2021333333,13.5269333333,9.22306666667,6.86046666667,8.74282222223,11.4130833333
258.40,10.2188322222,9.20679999999,7.8336,7.54466666667,9.46336666666,12.8203333333,8.87806666667,6.80033333333,8.13118888889,11.15175
258.77,9.63952111112,8.45806666667,7.61986666667,6.9962,8.56856666666,12.3223333333,8.33013333333,6.3436,7.67197777778,11.1164166667
259.15,9.32190333332,7.8658,7.21833333333,6.48953333333,7.90786666667,11.9540666667,7.95286666667,6.025,7.18105555555,10.89575
259.52,9.14840555556,7.50933333333,6.96913333333,6.19326666667,7.47733333333,11.7229333333,7.6538,5.82933333333,6.93427777778,10.8748333333
259.89,8.84340777778,7.004,6.71706666667,5.86406666667,7.06313333333,11.2094666667,7.0744,5.6676,6.58543333333,10.64875
260.27,9.03036,7.25286666667,6.84013333333,6.1464,7.061,11.4480666667,7.28446666666,5.9364,6.58765555556,10.8973333333
260.64,8.90770555555,7.30466666666,6.7656,6.031,6.9265,11.3543333333,7.29973333333,5.81673333333,6.43586666667,11.0358333333
261.01,8.85892777778,7.33026666667,6.85953333333,6.09726666667,6.83063333333,11.5935333333,7.21433333333,5.76426666667,6.5093,11.1894166667
261.39,8.43190555556,6.91186666667,6.31826666667,5.68313333333,6.35496666667,11.2975333333,6.86046666667,5.416,6.07761111111,10.7739166667
261.76,8.46320444445,6.8214,6.3268,5.68253333334,6.465,11.4382,6.96613333333,5.42373333333,6.06034444444,10.8258333333
262.13,8.21169777778,6.57233333333,5.96033333333,5.4104,6.10866666667,11.0986,6.51306666667,4.94946666667,5.8832,10.6079166667
262.51,8.36132666667,6.8168,6.1224,5.37213333333,6.26666666667,11.2856666667,6.64626666667,4.83086666667,6.07586666667,10.7604166667
262.88,7.99344555556,6.42986666666,5.56646666667,4.8556,5.87323333333,10.8633333333,6.2838,4.3006,5.36088888889,9.95625000001
263.25,8.34630666667,6.73793333333,5.66793333333,5.3112,6.3242,11.022,6.48126666667,4.47653333333,5.54548888889,10.2371666667
263.63,8.60036555556,7.04293333333,5.8946,5.52966666667,6.498,11.2998,6.75586666667,4.6138,5.62655555556,10.516
264.00,8.36207888889,6.98633333333,5.68666666667,5.44693333333,6.368,11.3186,6.7298,4.04213333333,5.19238888889,10.0841666667
264.37,7.44621888889,5.98006666667,4.6024,4.40686666667,5.6606,10.2997333333,5.79326666667,3.2854,4.16636666667,9.24599999999
264.75,7.39770666667,5.7472,4.50473333333,4.15113333333,5.57473333333,10.0574666667,5.72513333333,3.32013333333,4.0944,9.13466666666
265.12,6.97545555556,5.1728,4.18513333333,3.9188,5.17906666667,9.45393333333,5.4172,3.05806666667,3.47235555556,8.49183333333
265.49,6.91806888889,5.11733333333,4.03706666667,3.80906666667,5.08496666667,9.3264,5.3368,2.90513333333,3.53563333333,8.18791666667
265.87,7.08202444445,5.26686666667,4.03106666667,3.87553333333,5.2542,9.34826666666,5.37193333333,3.06006666667,3.78941111111,8.07566666667
266.24,7.54269666667,5.722,4.58906666667,4.6054,5.6463,10.2659333333,5.91413333333,3.7954,4.27472222222,8.4715
266.61,7.58333555556,5.63233333334,4.57473333333,4.75626666667,5.65813333333,10.0098,5.73906666667,4.04186666667,4.09235555556,8.45666666667
266.98,8.05056555556,6.01193333333,4.93566666667,5.2194,6.20896666667,10.6490666667,6.21486666667,4.61026666666,4.70291111111,9.34791666668
267.36,6.90011222222,4.87573333333,3.74646666667,3.95586666667,5.01023333333,9.56426666666,5.17853333333,3.4624,3.54825555555,8.52508333333
267.73,6.11326666667,4.1142,2.84913333333,3.04353333333,4.2794,8.65413333333,4.47,2.83833333333,2.94828888889,7.65508333333
268.10,6.66837222222,4.46353333333,3.27786666667,3.51426666667,4.77343333333,9.19940000001,5.0868,3.439,3.48746666667,8.17658333333
268.48,6.88862666667,4.54306666667,3.60973333333,3.70846666667,4.91626666667,9.55800000001,5.1416,3.62733333333,3.77871111111,8.17033333333
268.85,7.14941111111,4.73266666667,3.65966666667,4.08333333333,4.95646666667,9.87860000001,5.25686666667,3.71533333333,3.78237777778,8.21616666667
269.22,7.87834,5.42306666666,4.0288,4.74813333333,5.43346666667,10.596,5.96446666667,4.45006666667,4.52394444445,8.937
269.59,7.91083333333,5.48013333333,4.20626666667,4.82986666667,5.49186666667,10.6856,6.17046666667,4.68246666667,4.4724,9.02033333333
269.97,7.25352444445,4.99426666667,3.66626666667,4.1796,4.77066666667,10.1077333333,5.43806666666,4.23246666667,3.76873333333,8.47824999999
270.34,6.78699444444,4.62826666667,3.34306666667,3.5086,4.2487,9.23713333334,5.03726666667,3.77806666667,3.20691111111,8.22791666666
270.71,6.25804888889,4.24606666667,2.88873333333,2.97426666667,3.7969,8.86879999999,4.7462,3.40126666667,2.8956,7.90233333334
271.09,5.84322777778,4.06306666666,2.74133333333,2.7108,3.52616666667,8.40746666667,4.44846666667,3.1636,2.58981111111,7.57225
271.46,6.41756666667,4.67553333333,3.3096,3.29473333333,4.05183333333,9.12886666666,4.8386,3.80146666666,3.16795555555,7.99625
271.83,6.45762777778,4.8928,3.60573333333,3.82613333333,4.26796666667,9.55073333334,5.0088,3.96806666667,3.4208,8.11600000001
272.20,5.90313666667,4.36453333333,3.024,3.2464,3.60863333333,9.02286666667,4.36173333333,3.44033333333,2.83925555555,7.531
272.58,5.92260555556,4.54086666667,3.16486666667,3.2632,3.7109,8.97506666667,4.60813333333,3.58893333334,2.92607777778,7.75408333334
272.95,5.56463111111,4.2592,2.93866666667,2.8802,3.3541,8.62120000001,4.2368,3.35273333333,2.67127777778,7.44733333333
273.32,4.74378444445,3.47746666667,2.12906666667,1.88846666667,2.54156666667,7.5284,3.399,2.49833333333,1.8011,6.53933333333
273.69,4.75694333333,3.52933333333,2.034,1.845,2.4756,7.38626666667,3.34886666666,2.53073333333,1.73084444444,6.62308333333
274.06,4.84274333333,3.61306666667,2.03633333333,2.01353333333,2.41653333333,7.3066,3.422,2.60213333333,1.71756666667,6.99091666667
274.44,4.90978888889,3.7234,1.94446666667,2.05533333333,2.6114,7.63599999999,3.4614,2.82386666667,1.90825555556,7.03791666666
274.81,4.63458555555,3.45806666667,1.5654,1.75446666667,2.2924,7.47193333334,3.19973333333,2.4786,1.37148888889,6.71866666667
275.18,4.47450666667,3.52633333333,1.32653333333,1.84426666666,1.9377,7.45706666667,3.11886666667,2.50613333333,1.30297777778,6.60991666667
275.55,4.21123444444,3.28946666667,1.30746666667,1.73093333333,1.65573333333,7.17453333333,3.08246666667,2.4052,1.19421111111,6.35391666667
275.93,4.05938,2.89113333333,1.17706666667,1.161,1.37656666667,6.75366666666,2.70466666667,2.1514,0.945077777777,6.17466666667
276.30,4.19863222222,2.80766666667,1.19946666667,1.1238,1.44176666667,6.64360000001,2.79133333333,2.29033333333,0.961277777779,6.20375
276.67,3.95526,2.35326666667,0.759799999999,0.971733333333,1.08256666667,6.32706666666,2.55513333333,2.09786666667,0.615366666666,5.67325
277.04,3.69428777778,2.2462,0.610933333335,0.771466666667,0.822733333332,5.84406666666,2.43046666666,1.94566666667,0.464766666667,5.44866666666
277.41,4.23429222222,2.9562,1.48846666667,1.6358,1.57413333333,6.63566666667,3.05206666667,2.69566666667,1.0752,6.18125
277.79,4.57215111111,3.35553333333,1.8294,2.09173333333,1.97403333333,7.02093333334,3.51206666667,3.059,1.58517777778,6.55775
278.16,4.36712777778,3.28586666667,1.75313333333,1.87566666667,1.82463333333,6.89766666667,3.53033333333,2.92906666667,1.63994444444,6.01008333333
278.53,4.48985111111,3.40266666667,1.92066666667,2.04573333333,1.7788,6.89286666666,3.7536,3.12913333333,1.67426666667,6.10133333333
278.90,5.70608666667,4.57773333333,3.1796,3.32846666667,2.96316666667,7.92606666666,5.09346666667,4.45866666667,2.99522222222,7.09383333333
279.27,6.45788,4.94333333333,3.82426666667,3.8012,3.72726666667,8.43893333333,5.82633333333,5.07466666667,3.6867,7.80816666666
279.64,6.72810777778,5.1916,3.78473333333,3.91726666667,4.00783333333,8.49420000001,6.20106666667,5.3016,3.73721111111,7.96133333333
280.02,6.82674888889,5.42313333333,3.65826666667,4.1042,4.2409,8.62306666667,6.58806666667,5.56746666667,3.91266666667,8.07033333333
280.39,6.56569111111,5.4418,3.56526666667,4.06553333334,4.01406666667,8.39759999999,6.4,5.53886666667,3.95028888889,7.93925
280.76,6.63888444444,5.6238,3.80026666667,4.1626,4.17726666667,8.52853333333,6.4222,5.47053333333,4.1733,8.1015
281.13,6.76984111111,5.63006666667,3.94493333333,4.33233333333,4.4632,8.90613333333,6.68666666667,5.59286666667,4.23453333333,8.40166666668
281.50,6.31053666667,5.0394,3.3558,3.8542,3.97093333333,8.58119999999,6.31206666667,5.0844,3.82941111111,7.90391666667
281.87,5.94511111111,4.50046666667,3.1058,3.51946666667,3.59656666667,8.14953333334,5.8344,4.66573333333,3.50613333333,7.22416666667
282.25,6.75831666667,5.27313333333,3.97286666667,4.32193333333,4.45116666667,8.80093333333,6.55473333333,5.39566666667,4.27554444445,8.15358333333
282.62,6.76294888889,5.28633333333,3.87766666667,4.56666666667,4.5743,8.93706666667,6.67186666667,5.40513333333,4.39588888889,8.08166666667
282.99,5.82804333333,4.4276,2.83813333333,3.76286666667,3.80226666666,8.17053333333,5.65086666667,4.63726666667,3.60507777778,7.42358333334
283.36,5.28810222222,3.96813333333,2.3942,3.3346,3.34556666666,7.64406666667,5.02146666667,4.1768,2.98551111111,6.777
283.73,5.20325444444,3.9814,2.54473333333,3.44533333333,3.36913333333,7.59366666667,4.83433333333,4.10546666666,3.07411111111,6.85316666667
284.10,5.48804,4.19546666667,2.78546666667,3.72173333333,3.5807,7.87333333333,4.97,4.31806666667,3.19575555556,7.12266666666
284.47,5.83584111111,4.593,3.02306666667,4.14513333333,4.04996666667,8.40446666667,5.46186666667,4.57506666667,3.57732222222,7.54125
284.85,5.93282888889,4.59793333333,2.93993333333,4.2024,4.08786666666,8.32913333334,5.52526666667,4.6822,3.53861111111,7.58475
285.22,6.32017,4.93346666667,3.2548,4.41506666667,4.40866666667,8.679,5.82513333333,4.86186666667,3.91874444445,7.856
285.59,6.53180111111,5.2288,3.25973333333,4.63433333333,4.66203333333,8.80726666667,5.99873333333,5.00806666667,4.09725555555,8.032
285.96,6.50215555555,5.25106666667,3.23206666667,4.6698,4.68903333333,8.84773333334,5.9376,5.00406666667,4.10408888889,8.103
286.33,6.38062111111,5.0604,2.96293333333,4.6034,4.64583333333,8.71573333334,5.8696,4.89726666667,4.02301111111,7.98875
286.70,6.32626333333,5.1554,3.15173333333,4.43906666667,4.57616666667,8.62793333333,5.85153333333,4.891,3.90613333333,7.98516666667
287.07,6.45009666667,5.31606666667,3.42786666667,4.63173333333,4.61553333333,8.65340000001,5.99226666667,4.94353333333,4.00407777778,8.07933333333
287.44,6.77455777778,5.59553333333,3.75806666667,4.92873333333,4.9003,8.77633333334,6.42473333333,5.1484,4.32455555556,8.25208333333
287.82,7.12299555555,5.82906666667,3.9918,5.22266666667,5.29243333333,9.17153333333,6.8694,5.42553333334,4.61786666667,8.44591666667
288.19,6.86687666667,5.70006666667,3.83493333333,5.27046666667,5.11206666667,8.96559999999,6.7696,5.22926666667,4.6077,8.21775
288.56,6.78726888889,5.607,3.83593333333,5.20033333333,5.0199,8.76513333333,6.5958,5.22746666667,4.55128888889,8.16916666667
288.93,6.75323111111,5.7064,3.91706666667,5.074,5.0064,8.74593333333,6.61166666667,5.1946,4.55901111111,8.23541666666
289.30,6.49884111111,5.63386666667,3.81133333333,4.99366666667,4.76316666667,8.47846666667,6.5642,5.30946666667,4.45438888889,8.10141666667
289.67,6.54794,5.782,4.22786666667,4.97253333333,4.73263333333,8.51373333333,6.63426666667,5.41386666667,4.6884,8.19866666667
290.04,6.86444444444,6.3004,4.69433333333,5.41633333333,5.07766666667,8.79226666667,7.03733333333,5.84666666667,4.86185555556,8.60233333333
290.41,6.82990222222,6.4824,4.79513333333,5.48106666667,5.04063333333,8.8616,7.0546,5.88426666667,4.84421111111,8.53708333333
290.78,6.76764888889,6.3656,4.60146666667,5.5244,5.03406666667,8.73193333333,6.93773333333,5.76753333333,4.83555555556,8.47058333333
291.15,6.85660555556,6.558,4.70753333333,5.55333333333,5.17176666667,8.80193333334,7.1276,5.80566666667,4.96848888889,8.33058333333
291.52,7.11739888889,6.96553333333,4.89093333333,5.8572,5.52256666667,9.24306666668,7.3888,6.10393333333,5.3457,8.66041666667
291.89,6.92866444445,7.02426666667,4.89726666667,5.7294,5.2311,9.06606666667,7.187,5.98173333333,5.29321111111,8.40466666666
292.26,6.84975666666,6.95726666667,4.81566666667,5.51973333333,5.1967,8.89113333333,7.08926666667,5.84846666667,5.1908,8.25491666667
292.64,6.91291222222,7.09866666667,5.0728,5.7824,5.27966666667,8.93873333334,7.2532,5.92126666667,5.33541111111,8.28566666667
293.01,7.05804666667,7.24513333333,5.27293333333,6.02273333333,5.52583333333,9.12899999999,7.47326666667,6.20126666667,5.67454444444,8.41225
293.38,6.80026111111,7.01766666667,5.04366666667,6.01466666667,5.39686666667,8.95313333333,7.2598,5.73633333333,5.44915555555,8.172
293.75,6.91402555555,7.04646666667,4.88926666667,6.22853333333,5.61843333333,9.00566666667,7.3452,5.79486666667,5.46755555556,8.18158333333
294.12,6.80362555555,6.82146666667,4.60313333333,5.904,5.3937,8.84253333333,7.33066666667,5.51346666667,5.49612222222,7.96591666667
294.49,6.85785,6.75773333333,4.78833333333,6.02393333333,5.51143333333,8.89693333334,7.52666666667,5.61133333333,5.5811,8.01308333334
294.86,7.06542777778,7.09806666667,5.2114,6.34006666666,5.73906666667,9.09546666667,7.77633333333,5.85846666667,5.8743,8.26016666667
295.23,7.09519555555,7.13966666667,5.39226666667,6.52246666667,5.87106666667,9.14746666667,7.76873333333,5.90313333333,6.00405555556,8.58366666667
295.60,6.76589,6.7124,5.09766666667,6.1234,5.38286666667,8.6552,7.46746666667,5.6296,5.64827777778,8.25925
295.97,6.64547333333,6.43833333333,4.93293333333,6.00526666667,5.2434,8.49553333333,7.4322,5.59226666667,5.45892222222,8.23291666667
296.34,6.99895333333,6.78526666667,5.30453333333,6.3648,5.5241,8.81566666667,7.82653333333,5.9672,5.78883333333,8.643
296.71,6.75594888889,6.5632,5.03313333333,6.05833333333,5.3966,8.59180000001,7.61386666667,5.6312,5.53015555555,8.43083333334
297.08,6.88736888889,6.7724,5.329,6.24393333333,5.58256666667,8.7078,7.7814,5.70373333333,5.62422222222,8.58316666667
297.45,7.10814777778,6.981,5.6338,6.46453333333,5.7787,8.81879999999,7.97973333333,6.02966666667,5.86686666667,8.75908333333
297.82,7.02430888889,6.95826666667,5.78546666667,6.37506666667,5.7496,8.77440000001,8.01033333333,5.958,5.8,8.78541666667
298.19,7.05029222222,7.0084,5.92733333333,6.49486666667,5.8529,8.685,8.1666,6.01413333333,5.88784444444,8.84225
298.56,6.91962111111,6.94566666667,5.939,6.3294,5.63753333333,8.56053333333,7.98413333333,5.83266666667,5.68088888889,8.68625
298.93,6.90779777778,6.96766666667,6.01546666667,6.30633333333,5.64496666667,8.50553333333,7.99446666667,5.8208,5.60418888889,8.6865
299.30,7.16238444444,7.24766666666,6.26433333333,6.50713333333,5.85583333333,8.6802,8.38186666667,6.12913333333,5.83131111111,8.7755
299.67,7.24437555555,7.36353333334,6.55746666667,6.69893333333,6.0531,8.82560000001,8.44226666667,6.1758,5.93304444444,8.88641666666
300.04,7.42750333333,7.655,6.82726666667,6.8106,6.2563,8.95713333333,8.64166666666,6.2978,6.23774444444,9.06883333332
300.41,7.56008666667,7.88346666667,7.12553333333,6.94646666667,6.4431,9.0298,8.76326666667,6.49733333334,6.39685555556,9.09750000001
300.78,7.72658333333,8.11946666667,7.39113333333,7.09533333333,6.56196666667,9.17466666666,8.99073333333,6.78413333333,6.51151111111,9.25849999999
301.15,7.58328555556,8.02706666667,7.19733333333,7.0704,6.3266,9.04019999999,8.89493333334,6.7434,6.30404444444,9.12299999999
301.52,7.80666,8.38326666666,7.526,7.2998,6.56903333333,9.38033333334,9.13133333333,6.93586666666,6.59396666667,9.33033333333
301.89,7.98685444445,8.56726666667,7.80546666667,7.68726666667,6.766,9.5092,9.27733333333,7.22153333333,6.82192222222,9.41258333332
302.26,7.94194888889,8.51566666667,7.7408,7.72,6.6987,9.66600000001,9.12800000001,7.26453333333,6.73405555556,9.36391666668
302.63,8.04469222222,8.60853333334,7.62933333333,7.92406666666,6.7409,9.63506666667,9.20840000001,7.31186666667,6.87762222222,9.53675
303.00,8.21507555555,8.64206666667,7.70986666667,8.08486666667,6.848,9.84546666667,9.47226666665,7.40853333333,6.97803333333,9.68341666666
303.37,7.99674666667,8.4264,7.46493333333,7.96813333333,6.5655,9.66860000001,9.19180000001,7.1414,6.70583333333,9.55833333333
303.74,8.43817555556,8.9648,7.77793333333,8.4166,7.06096666667,10.1046666667,9.63853333333,7.57033333333,7.1244,9.88908333334
304.10,8.59521,9.19053333333,7.9482,8.81613333333,7.24063333333,10.25,9.81379999999,7.65613333333,7.23677777778,10.09725
