wavelength,Back_ButExim,Belly_ButExim,Breast_ButExim,Crissum_ButExim,Crown_ButExim,DorTail_ButExim,Patch10_ButExim,Patch11_ButExim,Patch12_ButExim,Patch13_ButExim,Rump_ButExim,Throat_ButExim,WingTip_ButExim
245.3,5.8134,5.052666667,6.334866667,4.8394,7.614866667,9.0324,7.976666667,17.11706667,7.692333333,5.464333333,6.847666667,6.076366667,11.02786667
245.67,5.819466667,5.412333333,6.459933333,4.821066667,7.553666667,9.0952,7.6612,17.19173333,7.502066667,5.505333333,6.810066667,5.895,10.83933333
246.05,5.338533333,4.96925,6.0912,4.4604,7.2644,9.0021,7.2532,17.14806667,7.131533333,5.224066667,6.493266667,5.443666667,10.42973333
246.42,5.060066667,4.581958333,5.782266667,4.216333333,7.205666667,8.973,6.775333333,17.07513333,6.832733333,4.992466667,6.222533333,5.290633333,10.1848
246.79,4.8938,4.450125,5.460466667,4.052866667,7.082533333,8.803333333,6.3266,17.19746667,6.720266667,4.7048,6.024266667,4.975466667,9.8756
247.17,5.1528,4.639541667,5.535866667,4.333666667,7.197933333,8.901833333,6.3994,17.42373333,6.835866667,4.651266667,6.1086,4.961333333,9.774533333
247.54,5.2326,4.767833333,5.733533333,4.606533333,7.2016,8.955733333,6.473066667,17.7152,7.1048,4.728933333,6.291,4.989366667,9.901866667
247.92,4.977133333,4.652125,5.622733333,4.361866667,6.816933333,8.700066667,6.279666667,17.54486667,6.9088,4.5122,6.171266667,4.906066667,9.814933333
248.29,5.431666667,4.979875,6.080933333,4.727133333,7.307733333,9.1546,6.696933333,17.92513333,7.415266667,5.0808,6.763333333,5.4276,10.21426667
248.67,5.780133333,5.401666667,6.377666667,4.943733333,7.480866667,9.3871,6.975066667,18.2298,7.806066667,5.268866667,6.95,5.753833333,10.524
249.04,5.847666667,5.256916667,6.2456,5.072133333,7.4596,9.4016,6.929133333,18.3074,7.964333333,5.2566,7.041533333,5.7237,10.69193333
249.42,5.515266667,4.891875,6.225933333,4.973133333,7.165866667,9.177766667,6.482933333,18.29713333,7.729266667,5.077266667,7.000333333,5.573366667,10.49773333
249.79,5.506133333,4.762208333,6.330666667,5.094,7.214,9.038966667,6.518266667,18.64153333,7.843666667,5.166533333,7.1184,5.7419,10.62653333
250.17,5.653,4.988375,6.521533333,5.5466,7.400333333,9.0767,6.652533333,18.95086667,7.9744,5.2206,7.2586,5.826566667,10.7638
250.54,5.927866667,5.465541667,6.762333333,6.0504,7.654,9.278533333,6.815733333,19.5868,8.388933333,5.5492,7.573733333,5.937466667,11.17486667
250.92,6.161066667,5.769458333,6.982133333,6.3066,7.795333333,9.464033333,7.136133333,19.53073333,8.612333333,5.817333333,7.819533333,6.092166667,11.41193333
251.29,5.8694,5.629625,6.874466667,6.060066667,7.934666667,9.2705,7.090733333,19.40626667,8.6258,5.682733333,7.824333333,5.994433333,11.38686667
251.66,6.288733333,6.124791667,7.180866667,6.192,8.543266667,9.744966667,7.391866667,19.7626,8.903533333,6.235933333,8.3102,6.380933333,11.68086667
252.04,6.4986,5.859916667,7.0524,6.244733333,8.6044,9.6325,7.229466667,19.8776,9.0038,6.407866667,8.309466667,6.1946,11.5996
252.41,6.565333333,5.934708333,7.062866667,6.182933333,8.3668,9.290466667,6.966133333,19.8802,8.726133333,6.417933333,7.901333333,5.936533333,11.36146667
252.79,6.666733333,5.991166667,7.1904,6.2238,8.414333333,9.316533333,7.018933333,20.22866667,8.5668,6.7332,7.995266667,5.857,11.462
253.16,6.096266667,5.483916667,6.8552,5.6998,7.918666667,8.6972,6.768066667,19.826,7.817266667,6.487733333,7.2614,5.4048,10.90153333
253.54,6.530533333,5.981166667,7.430066667,6.141533333,8.465866667,9.2657,7.658666667,20.43286667,8.4804,6.9632,7.877466667,5.815566667,11.39306667
253.91,7.642266667,7.150958333,8.415733333,7.317,9.568933333,10.5346,8.854333333,21.49793333,9.7068,8.139933333,9.007133333,6.669166667,12.67793333
254.28,8.185533333,7.629375,8.827666667,7.446533333,9.852133333,10.785,9.347533333,21.891,10.26006667,8.700266667,9.419066667,7.1865,12.99186667
254.66,8.485333333,7.696666667,8.954666667,7.274666667,10.112,10.85333333,9.461333333,22.07466667,10.208,9.002666667,9.552,7.309333333,12.976
255.03,8.9726,8.235708333,9.430533333,7.615733333,10.62533333,11.21146667,9.8548,22.7972,10.5528,9.5478,9.776666667,7.786166667,13.51753333
255.41,8.9994,8.249708333,9.598533333,7.609,10.3956,11.1779,9.9476,22.79813333,10.0988,9.552133333,9.767133333,7.8098,13.75786667
255.78,8.758866667,7.819875,9.527333333,7.228133333,10.15953333,10.71803333,9.698533333,22.299,9.550933333,9.113466667,9.5746,7.3612,13.41606667
256.15,8.599733333,8.184166667,9.682666667,7.219733333,10.63166667,10.91973333,9.880733333,22.15433333,9.6476,9.263466667,9.607,7.6245,13.56626667
256.53,7.990933333,7.8295,9.551933333,6.8246,10.3578,10.83963333,9.653333333,21.66813333,9.540666667,8.977266667,9.405466667,7.509266667,13.47993333
256.9,7.505266667,7.064416667,8.871266667,6.097,10.16353333,10.33483333,8.855466667,21.19186667,9.1456,8.2542,8.998,6.8618,12.85326667
257.28,8.051733333,7.80925,9.317133333,6.729,10.74053333,11.06163333,9.1014,21.83086667,10.0454,8.4974,9.657266667,7.435933333,13.16086667
257.65,7.593733333,7.345583333,8.6346,6.181933333,10.39186667,10.5036,8.609333333,21.1336,9.4564,7.9184,8.836866667,7.1113,12.30506667
258.02,6.983866667,6.637416667,8.015933333,5.590933333,9.883333333,10.1459,7.986933333,20.47786667,8.7528,7.119,8.180066667,6.535466667,11.2912
258.4,6.235933333,5.979875,7.339133333,4.893933333,9.2346,9.5837,7.276333333,19.85846667,8.062066667,6.185666667,7.534066667,5.882533333,10.63333333
258.77,5.585666667,5.479958333,6.747066667,4.401866667,8.607,9.086666667,6.688866667,19.22946667,7.5426,5.4884,6.852266667,5.302766667,10.0708
259.15,4.852,4.700833333,6.0742,3.7894,7.8966,8.402866667,6.066733333,18.6,6.921533333,4.839333333,6.184333333,4.663166667,9.2264
259.52,4.880933333,4.71625,6.142,3.842866667,7.847333333,8.461766667,6.095933333,18.65146667,7.030266667,4.943066667,6.077533333,4.7463,9.253266667
259.89,4.697333333,4.515583333,5.997066667,3.8316,7.791933333,8.397233333,6.034266667,18.64566667,7.006866667,4.719133333,5.796533333,4.703966667,9.3142
260.27,4.641866667,4.394541667,5.920733333,3.8432,7.631533333,8.3092,6.034533333,18.5946,7.043733333,4.645933333,5.7438,4.6228,9.250133333
260.64,4.327933333,4.179625,5.567933333,3.578933333,7.415666667,8.018133333,5.767866667,18.375,6.741533333,4.286133333,5.447466667,4.3031,8.940866667
261.01,4.207733333,4.088708333,5.5118,3.611666667,7.2254,7.878533333,5.7778,18.2118,6.6502,4.172333333,5.314733333,4.235666667,8.8016
261.39,3.976,3.725083333,5.187666667,3.323866667,6.919133333,7.5093,5.5706,17.8226,6.260666667,3.839266667,4.979266667,3.940266667,8.530666667
261.76,3.685466667,3.472291667,4.763866667,3.092533333,6.553066667,7.307533333,5.286666667,17.53933333,5.844266667,3.4362,4.7004,3.606833333,8.280733333
262.13,3.4174,3.217666667,4.4544,2.742466667,6.227533333,6.888533333,4.9614,17.29753333,5.426333333,3.0554,4.365866667,3.312333333,8.1196
262.51,3.615733333,3.315416667,4.791,2.948733333,6.4034,7.043633333,5.279266667,17.43953333,5.5448,3.288733333,4.484666667,3.468833333,8.330066667
262.88,3.8108,3.299,5.140133333,3.072866667,6.553933333,7.082166667,5.5374,17.4906,5.607733333,3.4982,4.664066667,3.589566667,8.449466667
263.25,4.075066667,3.709041667,5.583866667,3.327066667,6.917,7.328633333,5.862266667,17.89053333,5.712,3.862333333,5.114266667,3.799766667,8.979666667
263.63,3.9196,3.528375,5.236333333,3.053133333,6.7286,7.136,5.752066667,17.77193333,5.439333333,3.623933333,5.085133333,3.400266667,8.6952
264,3.677133333,3.420833333,5.007533333,2.6348,6.293466667,6.9253,5.462,17.49813333,5.136666667,3.691866667,5.125666667,2.839966667,8.1744
264.37,3.5756,3.460041667,4.9518,2.6144,6.424533333,7.010766667,5.305733333,17.59333333,4.944266667,3.740933333,5.021266667,2.775866667,8.092933333
264.75,4.131866667,3.92925,5.534866667,3.221,7.065866667,7.627966667,5.8024,18.2016,5.492333333,4.399133333,5.6122,3.387566667,8.790533333
265.12,4.1512,3.942333333,5.609666667,3.151933333,7.114133333,7.766166667,5.617266667,18.3526,5.231533333,4.475333333,5.543866667,3.443233333,8.854066667
265.49,3.9,3.706958333,5.3172,2.672066667,6.7766,7.498466667,5.302333333,18.04046667,4.855066667,4.388866667,5.207533333,3.100333333,8.569266667
265.87,4.402666667,3.963583333,5.920666667,3.024933333,7.231733333,7.5955,5.713733333,18.53733333,5.333466667,4.901266667,5.6066,3.3906,9.037733333
266.24,3.977866667,3.564625,5.349,2.645933333,6.8672,7.133933333,5.370533333,18.22406667,5.137933333,4.500466667,5.248866667,2.908933333,8.542666667
266.61,3.267466667,3.127291667,4.440933333,2.041666667,6.291533333,6.414833333,4.5694,17.63546667,4.5452,3.868066667,4.7674,2.213433333,7.920066667
266.98,2.902533333,3.121166667,4.075066667,1.9936,6.102266667,6.117566667,4.348533333,17.75293333,4.365533333,3.676333333,4.666466667,2.017233333,7.6634
267.36,2.587666667,2.611333333,3.5622,1.639533333,5.771266667,5.720233333,3.9638,17.48146667,4.049466667,3.338,4.1514,1.802566667,7.137266667
267.73,2.823133333,2.919166667,3.753466667,1.818933333,6.000333333,5.782933333,3.9916,17.5792,4.281266667,3.441133333,4.171933333,2.1053,7.3136
268.1,3.0594,3.158916667,3.898533333,2.047733333,6.087266667,5.946466667,4.164666667,17.58886667,4.437333333,3.413066667,4.2022,2.418966667,7.565466667
268.48,3.480266667,3.479041667,4.307533333,2.352933333,6.308266667,6.300533333,4.4424,17.80333333,4.739533333,3.636866667,4.5098,2.853833333,7.987266667
268.85,3.780466667,3.547125,4.294333333,2.384333333,6.385666667,6.296433333,4.6238,17.83913333,4.835333333,3.693,4.554266667,3.0327,8.056666667
269.22,3.5864,3.230208333,3.842733333,2.269866667,6.201933333,6.1931,4.6232,17.44406667,4.641133333,3.509066667,4.325266667,2.9222,7.926666667
269.59,3.343533333,3.073333333,3.813733333,2.166733333,6.187733333,6.168733333,4.535066667,17.30466667,4.540666667,3.267733333,4.2108,2.964033333,7.902
269.97,3.149266667,3.082791667,3.7512,1.954066667,6.041933333,6.194766667,4.3874,17.23293333,4.589933333,3.112333333,4.1134,2.968066667,7.867666667
270.34,3.067333333,2.972583333,3.801066667,2.025133333,6.067133333,6.201633333,4.322066667,17.24646667,4.565866667,3.140066667,4.0784,3.143,7.9076
270.71,3.4988,3.397875,4.271266667,2.486866667,6.483666667,6.6909,4.7478,17.5562,5.003266667,3.5688,4.365533333,3.702133333,8.421466667
271.09,3.805066667,3.538166667,4.407333333,2.755733333,6.6874,7.031,5.045866667,17.5208,5.2552,3.6784,4.5728,3.918733333,8.667266667
271.46,4.4536,3.975958333,4.8158,3.309666667,7.171333333,7.608333333,5.652533333,17.75453333,5.827333333,4.101266667,5.088066667,4.309966667,9.212066667
271.83,4.1318,3.531708333,4.4794,3.0988,6.943866667,7.3315,5.504866667,17.48446667,5.517133333,3.781733333,4.924,3.945766667,9.092333333
272.2,3.562933333,2.971958333,3.8844,2.525133333,6.542933333,6.672566667,4.991,17.07506667,4.891066667,3.2798,4.377066667,3.4346,8.435066667
272.58,3.132266667,2.556208333,3.399533333,2.033,6.1206,6.1478,4.576933333,16.69493333,4.439666667,2.796733333,4.054533333,2.894833333,7.872333333
272.95,2.8386,2.23375,3.1912,1.861066667,5.855866667,5.931133333,4.354333333,16.50573333,4.124133333,2.483733333,3.7786,2.5108,7.616133333
273.32,3.287733333,2.780625,3.6452,2.166,6.353666667,6.270566667,4.682666667,16.99966667,4.645466667,2.951266667,4.210733333,2.856633333,8.008
273.69,3.6926,3.234291667,4.058133333,2.719466667,6.8034,6.684366667,5.153733333,17.3702,5.116,3.4806,4.5646,3.207333333,8.530666667
274.06,3.685333333,3.338958333,4.039733333,2.938333333,6.889333333,6.825933333,5.3112,17.26766667,5.091,3.553666667,4.559333333,3.172766667,8.596733333
274.44,4.091466667,3.662416667,4.275733333,3.233933333,7.228666667,7.197133333,5.651533333,17.40086667,5.39,3.8372,4.922666667,3.3733,8.9316
274.81,4.0692,3.54975,4.096466667,3.287533333,7.114333333,7.191233333,5.630266667,17.32346667,5.283866667,3.7898,4.9004,3.308733333,8.900333333
275.18,4.132533333,3.706875,4.2644,3.2952,7.227266667,7.2806,5.725466667,17.3694,5.362733333,3.881333333,4.9264,3.328233333,9.0132
275.55,3.657133333,3.384958333,4.027466667,3.048466667,6.936133333,6.9335,5.522,17.15873333,5.1594,3.581933333,4.504066667,3.1146,8.754333333
275.93,3.501733333,3.267083333,3.846333333,3.0404,6.8152,6.917233333,5.402266667,16.97813333,5.0682,3.496466667,4.267666667,3.161,8.591
276.3,3.802066667,3.558666667,4.1392,3.342733333,7.001,7.218466667,5.652933333,17.21973333,5.413666667,3.666333333,4.511333333,3.361766667,8.865466667
276.67,3.5832,3.450666667,3.939266667,3.171933333,6.8626,7.210466667,5.534733333,17.11513333,5.222933333,3.439533333,4.3286,3.1745,8.612933333
277.04,3.487666667,3.573958333,3.8272,3.1346,6.822333333,7.329866667,5.4874,17.013,5.2928,3.418066667,4.3582,3.1775,8.516133333
277.41,3.2504,3.555833333,3.947266667,3.11,6.6806,7.315533333,5.481266667,16.87593333,5.203066667,3.301,4.2308,3.139666667,8.5602
277.79,2.883333333,3.240291667,3.465533333,2.610466667,6.227933333,6.9817,4.933866667,16.588,4.7652,2.8242,3.8932,2.8157,8.0592
278.16,2.795533333,2.987666667,3.3474,2.423933333,6.241666667,6.804666667,4.684666667,16.56826667,4.678933333,2.711,3.797866667,2.825233333,7.846333333
278.53,2.497066667,2.846125,3.282466667,2.3418,6.036733333,6.613,4.457533333,16.68086667,4.5706,2.471866667,3.548,2.682233333,7.5452
278.9,2.266533333,2.584333333,3.299466667,2.0688,5.893333333,6.460733333,4.273266667,16.61866667,4.4624,2.173333333,3.395466667,2.485233333,7.2482
279.27,2.323733333,2.484083333,3.304066667,2.131066667,5.9042,6.595433333,4.2928,16.74913333,4.633466667,2.192466667,3.502266667,2.595866667,7.314666667
279.64,2.7942,3.006333333,3.808933333,2.475266667,6.3724,7.084666667,4.6288,17.13433333,5.093466667,2.654133333,3.965933333,2.966133333,7.8632
280.02,3.3306,3.559083333,4.4884,2.854066667,6.857866667,7.592933333,4.938066667,17.63593333,5.616533333,3.101866667,4.423733333,3.3589,8.357533333
280.39,3.654666667,3.87975,4.761866667,3.2298,7.152,7.977166667,5.155466667,17.8984,5.932,3.4108,4.772333333,3.784566667,8.734066667
280.76,3.811333333,3.990916667,4.964333333,3.3488,7.338933333,8.0278,5.2634,17.86293333,6.104266667,3.5506,4.762266667,4.054033333,9.018333333
281.13,3.963133333,3.959583333,5.145733333,3.472733333,7.3986,7.890166667,5.282466667,17.904,6.1464,3.656933333,4.812066667,4.136233333,9.131066667
281.5,4.236066667,4.07725,5.3266,3.775466667,7.677266667,8.079533333,5.503333333,18.16553333,6.300866667,3.8046,5.089133333,4.318333333,9.296066667
281.87,4.597933333,4.390333333,5.733733333,4.239933333,8.0864,8.457333333,5.9724,18.68293333,6.614133333,4.1948,5.533266667,4.650566667,9.704066667
282.25,4.487333333,4.387583333,5.6928,4.225266667,8.043066667,8.474866667,5.9316,18.743,6.582333333,4.094133333,5.489133333,4.507233333,9.6044
282.62,4.4868,4.46775,5.6232,4.159533333,8.0236,8.612266667,6.039333333,18.59313333,6.593866667,4.150533333,5.448266667,4.477766667,9.616933333
282.99,4.784933333,4.810916667,5.8758,4.4362,8.326133333,8.816933333,6.391133333,18.8116,6.9154,4.4764,5.684733333,4.698533333,9.830066667
283.36,4.5874,4.814458333,5.776933333,4.3094,8.1858,8.615533333,6.2808,18.71593333,6.671066667,4.367733333,5.432,4.562666667,9.601333333
283.73,4.5466,4.845458333,5.699266667,4.263066667,8.094533333,8.549,6.187,18.68033333,6.575,4.319333333,5.4054,4.548733333,9.395533333
284.1,4.4666,4.785541667,5.561666667,4.2064,8.114466667,8.4754,6.249266667,18.68726667,6.586133333,4.317466667,5.4286,4.492833333,9.318533333
284.47,4.318,4.65025,5.457266667,4.058133333,8.093066667,8.2856,6.166533333,18.61286667,6.4616,4.282733333,5.298933333,4.322033333,9.181333333
284.85,4.3554,4.639041667,5.386,4.129866667,8.1274,8.259033333,6.219466667,18.74966667,6.483,4.383933333,5.376533333,4.265466667,9.2224
285.22,4.005933333,4.363375,5.047466667,3.776733333,7.918733333,8.068666667,5.915733333,18.571,6.174866667,4.099133333,5.1108,3.867933333,8.964066667
285.59,3.7716,4.128958333,4.6958,3.504466667,7.665733333,7.8014,5.587133333,18.2632,5.9786,3.821,4.805533333,3.585,8.577266667
285.96,3.782666667,4.151916667,4.685333333,3.5036,7.689866667,7.672633333,5.4958,18.22753333,5.994733333,3.743066667,4.748266667,3.607,8.504266667
286.33,3.960133333,4.319083333,4.823666667,3.622,7.775866667,7.730566667,5.689133333,18.3084,6.0916,3.894133333,4.868266667,3.714333333,8.7198
286.7,4.3314,4.636291667,5.270866667,4.009933333,8.1584,8.0173,6.022133333,18.79413333,6.458866667,4.253266667,5.183733333,4.1352,9.106933333
287.07,4.620466667,4.918875,5.560866667,4.2436,8.5138,8.2499,6.3448,19.19813333,6.684466667,4.556466667,5.440133333,4.415,9.374133333
287.44,4.8224,5.088875,5.7766,4.4838,8.751,8.442133333,6.5502,19.58633333,6.974666667,4.798866667,5.697933333,4.565266667,9.612133333
287.82,4.796666667,5.092458333,5.9478,4.604266667,8.856266667,8.513033333,6.5632,19.77853333,7.051733333,4.744066667,5.715333333,4.538933333,9.675
288.19,4.619866667,4.943125,5.787066667,4.4714,8.6678,8.313066667,6.379,19.7252,6.87,4.5262,5.517533333,4.381666667,9.397133333
288.56,4.789466667,5.19125,6.007133333,4.719666667,8.864266667,8.610166667,6.6758,20.05346667,7.088466667,4.732333333,5.717866667,4.618133333,9.5128
288.93,4.8902,5.444041667,6.2938,4.912466667,9.029133333,8.811366667,6.7594,20.356,7.245133333,4.8734,5.887733333,4.685266667,9.5504
289.3,5.0638,5.782125,6.4436,5.14,9.2588,8.990133333,6.988533333,20.7142,7.425466667,4.9928,6.056666667,4.949333333,9.660666667
289.67,5.036066667,5.891791667,6.602933333,5.1336,9.297133333,9.106766667,6.998733333,21.07526667,7.505466667,5.0998,6.1714,4.985366667,9.792733333
290.04,4.562666667,5.58075,6.2028,4.658733333,8.927333333,8.773366667,6.681733333,20.7956,7.2118,4.683266667,5.784266667,4.573833333,9.274066667
290.41,4.426,5.576541667,6.193933333,4.621666667,8.947,8.7505,6.640066667,20.993,7.2382,4.671,5.798933333,4.604566667,9.095133333
290.78,4.252066667,5.491666667,6.062466667,4.431733333,8.8368,8.503066667,6.418133333,20.99613333,7.133266667,4.527333333,5.741333333,4.404866667,8.8232
291.15,3.828866667,5.233416667,5.6448,4.0614,8.379066667,8.192466667,5.802733333,20.7082,6.766933333,4.1002,5.402666667,4.033733333,8.4752
291.52,3.461066667,4.872791667,5.131266667,3.593933333,8.120066667,7.864666667,5.363466667,20.40773333,6.426733333,3.677733333,5.0844,3.6942,8.0794
291.89,3.1926,4.701708333,4.675,3.2322,7.825933333,7.5376,5.095133333,20.3548,6.091933333,3.402666667,4.861333333,3.410533333,7.742733333
292.26,3.266866667,4.937875,4.786733333,3.303133333,7.942733333,7.648,5.118733333,20.66233333,6.1938,3.534666667,4.893266667,3.4641,7.8562
292.64,2.922266667,4.680333333,4.564333333,2.987933333,7.7578,7.314133333,4.737,20.6474,5.916533333,3.1608,4.6466,3.146333333,7.622333333
293.01,2.842466667,4.602625,4.501066667,2.9046,7.706866667,7.183666667,4.5842,20.70793333,5.852666667,3.027133333,4.6278,3.187933333,7.590533333
293.38,3.069466667,4.786083333,4.827533333,3.077733333,7.859533333,7.394966667,4.744266667,20.9558,6.145133333,3.187933333,4.8794,3.368766667,7.6288
293.75,3.2434,5.116916667,5.0264,3.2828,8.147933333,7.498266667,5.1668,21.15893333,6.354666667,3.319866667,5.137933333,3.570966667,7.6624
294.12,3.493933333,5.4785,5.3862,3.5328,8.515866667,7.669933333,5.502733333,21.618,6.595,3.622733333,5.517066667,3.7558,7.9534
294.49,3.411266667,5.217791667,5.110866667,3.319266667,8.3482,7.4066,5.2346,21.416,6.3352,3.313466667,5.328466667,3.419233333,7.695133333
294.86,3.330466667,5.009208333,4.8816,3.055733333,8.2352,7.273,5.0576,21.321,6.150333333,3.082933333,5.1678,3.238566667,7.453733333
295.23,3.3426,4.925125,4.964533333,3.0238,8.333333333,7.216666667,5.147333333,21.5902,6.113,3.0276,5.2182,3.187033333,7.3174
