wavelength,Back_HapRusm,Belly_HapRusm,Breast_HapRusm,Crissum_HapRusm,Crown_HapRusm,DorTail_HapRusm,Rump_HapRusm,Throat_HapRusm,WingTip_HapRusm
417.22,9.1848,15.3452,13.2873,16.4657333333,7.9722,8.03173333333,9.70819999999,13.4193333333,8.80553333334
417.58,9.20873333334,15.3629333333,13.3128666667,16.479,7.97873333333,8.0454,9.7076,13.4373333333,8.82993333333
417.94,9.21326666667,15.3806666667,13.3099333333,16.4931333333,8.00813333333,8.0572,9.71833333333,13.4442,8.86339999999
418.29,9.22659999999,15.3882,13.3314666667,16.5232666667,8.02913333333,8.07833333333,9.73646666667,13.442,8.88473333334
418.65,9.24093333333,15.387,13.3528,16.5442666667,8.05593333333,8.1136,9.7564,13.4639333333,8.9234
419.01,9.27519999999,15.4034,13.3767,16.5788,8.0756,8.14073333333,9.80059999999,13.4652,8.95040000001
419.37,9.31520000001,15.4388666667,13.4185333333,16.6276,8.11146666667,8.18233333333,9.83146666667,13.4937333333,8.9802
419.73,9.35500000001,15.4796666667,13.4588333333,16.666,8.1712,8.22473333333,9.89559999999,13.5458666667,9.01893333332
420.08,9.34833333333,15.4502666667,13.4527,16.6422666667,8.16013333333,8.20166666667,9.87193333333,13.5272666667,9.01733333334
420.44,9.3174,15.4196666667,13.4319666667,16.6344666667,8.14073333333,8.1934,9.853,13.5031333333,9.00273333334
420.80,9.30433333332,15.4041333333,13.4218,16.6286666667,8.1298,8.1844,9.83073333333,13.4961333333,8.98853333333
421.16,9.33753333333,15.4228,13.4568333333,16.6597333334,8.1674,8.21886666667,9.86606666667,13.5167333333,9.01086666666
421.51,9.32413333333,15.42,13.4553,16.6724666667,8.17033333333,8.2202,9.86213333335,13.5061333333,9.01026666667
421.87,9.33940000001,15.4309333333,13.4714,16.6896666667,8.1632,8.2286,9.86026666665,13.5179333333,9.01133333334
422.23,9.33306666667,15.4116,13.4651666667,16.6700666667,8.1502,8.21093333333,9.84760000001,13.5127333333,8.99479999999
422.58,9.35046666667,15.4305333333,13.4733666667,16.6854666667,8.1568,8.22653333333,9.86026666667,13.5216666667,8.99359999999
422.94,9.31426666667,15.4254666667,13.4719333333,16.6688,8.143,8.22273333334,9.83226666666,13.525,8.9662
423.30,9.29473333333,15.4053333333,13.4604666667,16.6575333333,8.12726666667,8.20693333333,9.81593333333,13.4994666667,8.94526666667
423.66,9.2596,15.3893333333,13.4430333333,16.6403333333,8.09206666667,8.17993333333,9.77633333333,13.4703333333,8.91766666667
424.01,9.27026666667,15.4144,13.4497333333,16.6725333333,8.10166666667,8.19633333333,9.7826,13.4916,8.92033333333
424.37,9.26806666667,15.4185333333,13.4508,16.6659333333,8.11133333333,8.1938,9.77366666667,13.5091333333,8.91093333333
424.73,9.27233333334,15.4384,13.4572666667,16.6770666667,8.10946666667,8.19046666667,9.78253333333,13.5156666667,8.91393333333
425.08,9.24446666666,15.4316,13.4269666667,16.6714,8.09173333333,8.16633333333,9.76046666667,13.498,8.89786666667
425.44,9.24766666666,15.4456,13.4463666667,16.6835333333,8.1004,8.17773333333,9.77653333335,13.5225333333,8.90786666667
425.80,9.24313333333,15.4399333333,13.4448,16.6832666667,8.11433333334,8.18373333333,9.77879999999,13.5211333333,8.91666666667
426.16,9.24593333334,15.4662666667,13.4600333333,16.7242666667,8.13693333333,8.20773333333,9.80026666666,13.5458666667,8.93873333333
426.51,9.21893333333,15.4644666667,13.4543666667,16.7282,8.12173333333,8.1802,9.78100000001,13.5361333333,8.92193333333
426.87,9.27673333333,15.507,13.4910666667,16.7889333334,8.152,8.19686666667,9.81593333334,13.5864,8.95726666667
427.23,9.27693333333,15.5301333333,13.4960666666,16.792,8.14706666667,8.2054,9.81733333333,13.6006666667,8.97093333333
427.58,9.314,15.5459333333,13.5287666667,16.8353333333,8.17726666667,8.22206666667,9.84339999999,13.6361333333,8.99466666667
427.94,9.3376,15.5963333333,13.5861333333,16.872,8.2114,8.26,9.87726666667,13.6808666667,9.02233333333
428.30,9.389,15.6673333333,13.6463333333,16.9575333333,8.26246666667,8.2948,9.93933333334,13.7393333333,9.07999999999
428.65,9.39373333333,15.6819333333,13.6540333333,16.9619333333,8.27953333333,8.30786666667,9.94606666668,13.763,9.08840000001
429.01,9.41946666667,15.7204,13.7121,17.0057333333,8.30833333334,8.333,9.97686666667,13.8102666667,9.12659999999
429.37,9.44073333334,15.7324666667,13.7280333333,17.0222,8.3268,8.33653333333,9.98686666667,13.8136666667,9.12793333334
429.72,9.41833333333,15.7488,13.7277,17.0229333333,8.317,8.32786666667,9.97966666666,13.7998,9.10666666667
430.08,9.41146666667,15.7728,13.7413,17.0068,8.336,8.31953333333,9.96413333335,13.8104666667,9.09700000001
430.44,9.45153333333,15.8261333333,13.7876333333,17.0642,8.38746666667,8.375,9.99913333334,13.8526666667,9.1462
430.79,9.43366666667,15.8219333333,13.7888333333,17.0638666667,8.40066666667,8.38433333333,9.99299999999,13.8422,9.16646666666
431.15,9.42260000001,15.8020666667,13.7697666667,17.0495333333,8.3846,8.3624,9.9786,13.8285333333,9.12333333333
431.50,9.43,15.8094666667,13.7709333333,17.0608,8.3882,8.37693333333,9.98933333334,13.8234,9.13833333333
431.86,9.43513333333,15.7769333333,13.7608,17.0477333333,8.38133333333,8.36673333333,9.98226666667,13.8057333333,9.14500000001
432.22,9.40973333333,15.7388666667,13.7372666667,17.0075333333,8.34806666667,8.34526666667,9.94626666665,13.7715333333,9.12186666667
432.57,9.4184,15.7560666667,13.7732333333,17.0403333333,8.35493333333,8.36466666667,9.96833333333,13.7686,9.1326
432.93,9.409,15.7386666667,13.7650333333,17.0371333333,8.32873333333,8.3554,9.93773333333,13.7452666667,9.11093333333
433.29,9.42360000001,15.7544,13.7721,17.0582,8.33306666667,8.36326666667,9.95133333333,13.7609333333,9.11626666667
433.64,9.43779999999,15.7663333333,13.7788,17.0797333333,8.345,8.3696,9.94620000001,13.7843333333,9.13499999999
434.00,9.43286666667,15.75,13.7649333334,17.0858,8.31913333333,8.36333333333,9.9336,13.765,9.13939999999
434.35,9.39833333334,15.7078666667,13.7209333333,17.0439333334,8.25866666667,8.31373333333,9.90206666668,13.7341333334,9.09226666667
434.71,9.38733333334,15.71,13.7207666667,17.0368666667,8.23973333333,8.30433333333,9.89366666668,13.7134666667,9.07393333333
435.07,9.40873333333,15.7398666667,13.7524,17.0772,8.27293333333,8.33446666667,9.91273333334,13.74,9.12026666667
435.42,9.40873333333,15.7460666667,13.7541,17.0791333333,8.27493333333,8.33086666667,9.8922,13.743,9.11146666666
435.78,9.39340000001,15.768,13.7494666667,17.0925333333,8.26786666667,8.32186666667,9.88939999999,13.7322,9.09773333333
436.13,9.38506666666,15.7814666667,13.7482666667,17.1267333334,8.2826,8.32746666667,9.90413333335,13.7398,9.08993333334
436.49,9.37133333333,15.7498666667,13.7229333334,17.1087333333,8.266,8.3096,9.87019999999,13.7441333333,9.08406666667
436.84,9.3788,15.7698,13.7155666667,17.1128666667,8.294,8.32793333333,9.90940000001,13.7628666667,9.11039999999
437.20,9.38113333334,15.7828666667,13.7351666667,17.1221333333,8.29913333333,8.3252,9.91279999999,13.7823333333,9.11853333333
437.56,9.39406666667,15.787,13.7424333333,17.12,8.29713333333,8.33333333333,9.9228,13.7962666667,9.11686666667
437.91,9.39819999999,15.7914,13.7442666667,17.1200666667,8.30813333333,8.34406666667,9.93839999999,13.7960666667,9.11579999999
438.27,9.42346666666,15.8229333333,13.7936,17.1600666667,8.36553333333,8.3852,9.9678,13.8219333333,9.15886666667
438.62,9.43966666667,15.8348666667,13.7996,17.1726,8.37033333333,8.39073333333,9.98386666668,13.8443333333,9.16913333334
438.98,9.43053333333,15.8345333333,13.7807333333,17.1610666667,8.36053333333,8.38266666667,9.98240000001,13.8394666667,9.1498
439.33,9.43860000001,15.8532,13.7784,17.1654666667,8.3598,8.3794,9.9956,13.8349333333,9.15526666667
439.69,9.44346666667,15.853,13.7839666667,17.1648,8.36193333333,8.37806666667,9.99786666667,13.839,9.15486666666
440.04,9.4578,15.8576666667,13.7905666667,17.1563333333,8.35,8.3748,9.98886666668,13.8343333333,9.17093333334
440.40,9.4666,15.8866666667,13.7937666667,17.1688666667,8.36853333334,8.3724,9.99353333334,13.8313333333,9.16046666667
440.75,9.44806666666,15.8619333333,13.7801666667,17.1561333333,8.3292,8.33913333333,9.95460000001,13.8077333333,9.12700000001
441.11,9.43873333333,15.8466666667,13.7555666667,17.1229333333,8.3172,8.3416,9.94299999999,13.7802,9.11066666667
441.47,9.45693333334,15.8697333333,13.7683333334,17.1444,8.32586666667,8.3546,9.96313333335,13.7815333333,9.13213333333
441.82,9.46006666666,15.871,13.7661,17.1498,8.32553333333,8.34326666667,9.9578,13.7834,9.13206666667
442.18,9.47126666667,15.8728,13.7576333333,17.1492,8.33133333333,8.3342,9.96779999999,13.7865333333,9.1386
442.53,9.45986666666,15.8629333333,13.7555,17.1446,8.34233333333,8.333,9.96146666666,13.7842,9.14226666667
442.89,9.49886666667,15.8981333333,13.8017666667,17.1758666667,8.37646666667,8.35593333333,9.98859999999,13.8024666667,9.17813333334
443.24,9.48073333333,15.8856666667,13.8043666667,17.1728,8.36746666667,8.35873333333,9.97459999999,13.8084666667,9.17600000001
443.60,9.50413333334,15.9040666667,13.8293333333,17.1968666667,8.39913333333,8.38873333333,10.0036666667,13.8383333333,9.21073333334
443.95,9.4972,15.8951333333,13.8219,17.1956,8.40066666667,8.39673333333,10.0055333333,13.8307333333,9.20613333333
444.31,9.514,15.8901333333,13.8409666667,17.2118,8.40233333333,8.42146666667,10.029,13.8592,9.23759999999
444.66,9.54933333333,15.9342666667,13.8955,17.2518666667,8.4502,8.46786666667,10.0664,13.8942,9.2744
445.02,9.5502,15.9546666667,13.91,17.2899333333,8.45966666667,8.4758,10.0763333333,13.9181333333,9.28893333333
445.37,9.53086666666,15.9354,13.8884333333,17.2802,8.44913333333,8.46193333333,10.0642666667,13.9162,9.2752
445.72,9.53206666667,15.9501333333,13.9030333333,17.285,8.45386666667,8.4722,10.0703333333,13.9250666667,9.27606666667
446.08,9.5064,15.9434666667,13.8982666667,17.2739333333,8.42993333333,8.4682,10.0471333333,13.9043333333,9.25973333333
446.43,9.51446666666,15.9619333333,13.8995,17.2901333333,8.43433333333,8.4812,10.0509333333,13.9138,9.25946666667
446.79,9.47746666667,15.9366666667,13.8759333333,17.2737333333,8.41533333333,8.4694,10.0275333333,13.8993333333,9.24420000001
447.14,9.48466666667,15.9443333333,13.8815333333,17.2764,8.42226666667,8.465,10.0382666667,13.8962666667,9.24666666667
447.50,9.49026666667,15.9665333333,13.885,17.2905333333,8.42573333333,8.46673333333,10.0367333333,13.8977333333,9.25066666666
447.85,9.51233333333,16.0021333333,13.9299333333,17.3353333333,8.4536,8.49473333333,10.0647333333,13.9304,9.27959999999
448.21,9.50219999999,15.9956,13.9162333333,17.3297333333,8.4486,8.48806666667,10.0499333333,13.9156,9.26293333333
448.56,9.48880000001,16.0013333333,13.8922666667,17.313,8.4376,8.4782,10.0362,13.9063333333,9.25626666667
448.92,9.49566666667,16.0045333333,13.8961333333,17.3095333333,8.44313333333,8.4776,10.0297333333,13.9052666667,9.25733333333
449.27,9.50893333333,16.0386666667,13.9327333333,17.3357333333,8.4654,8.4828,10.0432,13.9134,9.26826666666
449.62,9.52966666667,16.0567333333,13.9354,17.3670666667,8.48126666667,8.50506666667,10.0502666667,13.9447333333,9.2788
449.98,9.55793333333,16.086,13.9582,17.3978,8.50373333333,8.5328,10.074,13.979,9.30626666667
450.33,9.54,16.0601333333,13.9432333333,17.3714,8.4796,8.50246666667,10.0530666667,13.9586,9.28459999999
450.69,9.55086666667,16.0674666667,13.9421333333,17.3837333333,8.4694,8.49806666667,10.0441333333,13.9649333333,9.27639999999
451.04,9.53926666666,16.082,13.9488,17.4035333333,8.46946666667,8.51206666667,10.0447333333,13.9660666667,9.27433333333
451.40,9.51426666666,16.0614666667,13.9426666667,17.4101333333,8.4416,8.49953333333,10.0183333333,13.9476,9.25333333334
451.75,9.52386666667,16.0689333333,13.9383,17.4035333333,8.44666666667,8.48833333333,10.0119333333,13.9480666667,9.24380000001
452.10,9.53813333334,16.1034,13.9834,17.4412,8.4716,8.50366666666,10.0389333333,13.9513333333,9.26920000001
452.46,9.50986666667,16.0889333333,13.985,17.4522666667,8.47013333333,8.5012,10.0343333333,13.9473333333,9.25240000001
452.81,9.50179999999,16.0804666667,13.9815,17.4521333333,8.465,8.5052,10.0322666667,13.9367333333,9.24673333334
453.17,9.50360000001,16.0738666667,13.9647666667,17.4560666667,8.44946666667,8.51706666667,10.0317333333,13.9323333334,9.238
453.52,9.52706666666,16.1072666667,14.0089333333,17.4922,8.473,8.5412,10.0674,13.9568666667,9.26380000001
453.87,9.53880000001,16.1385333333,14.0177,17.5084666667,8.481,8.54126666667,10.0712666667,13.9665333333,9.26073333334
454.23,9.5818,16.1974,14.0572,17.5734666667,8.50966666667,8.58906666667,10.1115333333,14.0145333333,9.30033333333
454.58,9.605,16.22,14.079,17.6024,8.53926666667,8.60853333333,10.1296,14.0320666666,9.32906666666
454.93,9.62893333333,16.2316666667,14.1134666667,17.6213333333,8.56386666667,8.6314,10.1482666667,14.0729333333,9.36253333333
455.29,9.6348,16.2370666667,14.1144666667,17.6124,8.57233333333,8.6412,10.1462,14.0938666667,9.35773333333
455.64,9.63820000001,16.2378,14.1311333333,17.6194,8.58013333333,8.65846666667,10.1524,14.1088,9.36166666666
456.00,9.64279999999,16.2598,14.1351,17.6378666667,8.58493333333,8.65653333333,10.1378,14.1269333333,9.35966666667
456.35,9.72160000001,16.3342,14.1928333333,17.7017333333,8.63646666667,8.72306666667,10.2022666667,14.1924666667,9.42766666667
456.70,9.7394,16.3578,14.2141666667,17.7259333333,8.66093333333,8.74353333333,10.2220666667,14.2110666667,9.45066666667
457.06,9.72939999999,16.3503333333,14.2345666667,17.7150666667,8.68013333333,8.75433333333,10.2202,14.2272,9.46813333334
457.41,9.70193333333,16.3213333333,14.2151333334,17.6846666667,8.66126666667,8.7364,10.1918666667,14.1927333333,9.46146666666
457.76,9.68586666667,16.278,14.1929,17.6654666667,8.64626666667,8.72453333333,10.177,14.1749333333,9.45413333333
458.12,9.64699999999,16.2348666667,14.1712333333,17.6296666667,8.622,8.69586666667,10.1434,14.1370666667,9.43293333333
458.47,9.64186666667,16.2335333333,14.1766333333,17.6212,8.6188,8.70333333333,10.1516,14.1399333333,9.43813333333
458.82,9.6264,16.2330666667,14.1698333333,17.6312666667,8.6194,8.70606666667,10.1428,14.1358,9.43033333333
459.18,9.61933333333,16.2366,14.1763333333,17.6442666667,8.6132,8.7166,10.1484666667,14.1354666667,9.43419999999
459.53,9.5962,16.2292666667,14.1550333333,17.6428666667,8.6054,8.7078,10.1334,14.1206,9.42646666666
459.88,9.58473333334,16.2184666667,14.1410333333,17.6146666667,8.58293333333,8.7018,10.1258,14.1054,9.41793333333
460.24,9.5654,16.1908,14.1212666667,17.5991333333,8.5634,8.675,10.1012666667,14.0829333333,9.40146666667
460.59,9.54953333334,16.1805333333,14.1135,17.5758666667,8.54373333333,8.65893333333,10.0843333333,14.0683333333,9.39393333333
460.94,9.52473333334,16.152,14.0809333333,17.5517333333,8.50473333334,8.63193333333,10.0402666667,14.0312666667,9.3614
461.29,9.51773333333,16.1507333333,14.0720666667,17.5528666667,8.49806666667,8.6284,10.0283333333,14.0244,9.35540000001
461.65,9.50480000001,16.1534,14.0806333333,17.5577333333,8.48286666666,8.62273333333,10.0201333333,14.0239333333,9.33433333333
462.00,9.53926666666,16.1967333333,14.1195,17.5834666667,8.51773333333,8.656,10.0435333333,14.0420666667,9.36539999999
462.35,9.54619999999,16.2152,14.1242,17.6024666667,8.52213333333,8.65226666667,10.0344,14.0380666667,9.36566666666
462.71,9.55133333333,16.2308666667,14.1271,17.5994,8.50593333333,8.64906666667,10.0378,14.0331333333,9.35973333333
463.06,9.5616,16.2427333333,14.1308333333,17.6039333333,8.51746666667,8.638,10.0373333333,14.0271333333,9.36073333334
463.41,9.58786666666,16.2739333333,14.1739333333,17.6352666667,8.52573333333,8.66186666667,10.0696,14.0570666667,9.39333333334
463.76,9.603,16.2980666667,14.2031666666,17.6742666667,8.5634,8.68466666667,10.0816666667,14.0924,9.4054
464.12,9.59453333333,16.3064666667,14.2419666667,17.6749333333,8.56873333333,8.69546666666,10.0821333333,14.0984,9.40446666667
464.47,9.60206666667,16.3384666667,14.2661,17.7110666667,8.60246666667,8.71886666667,10.0963333333,14.1172,9.43346666667
464.82,9.64459999999,16.3962,14.3301333333,17.7657333333,8.65453333333,8.7642,10.1556,14.1842,9.48093333333
465.17,9.67153333332,16.4202,14.3684666667,17.7952666667,8.67453333333,8.77726666667,10.166,14.2148666667,9.50153333333
465.53,9.67993333333,16.4362,14.3807666667,17.8178,8.68693333333,8.80966666667,10.1754666667,14.2336,9.52039999999
465.88,9.67253333333,16.4407333333,14.3831,17.8318666667,8.68133333333,8.8162,10.1898,14.2677333333,9.52353333333
466.23,9.68793333333,16.446,14.4102333333,17.8498666667,8.69453333334,8.85046666667,10.2071333333,14.3107333333,9.5348
466.58,9.70653333333,16.4690666667,14.4383666667,17.8787333333,8.727,8.86693333333,10.225,14.342,9.55946666667
466.94,9.71893333334,16.4981333333,14.4675,17.8929333333,8.7574,8.8972,10.2548666667,14.3792,9.591
467.29,9.72319999999,16.5268666667,14.4583333333,17.9205333333,8.77226666667,8.91266666667,10.2460666667,14.4002,9.60186666666
467.64,9.7216,16.5102666667,14.4616,17.9223333333,8.7752,8.92173333333,10.2450666667,14.3835333333,9.61559999999
467.99,9.71006666666,16.5218,14.4392,17.9344,8.76546666667,8.91093333333,10.2310666667,14.3756,9.59806666667
468.35,9.71313333333,16.5120666667,14.4394333333,17.9546666667,8.7648,8.9176,10.2199333333,14.3866,9.5876
468.70,9.73620000001,16.5496,14.4534333333,18.0020666667,8.78013333333,8.93786666666,10.2432666667,14.3992666667,9.60846666666
469.05,9.70559999999,16.5336,14.4115,17.9651333333,8.76393333333,8.91293333333,10.2278,14.3688,9.57733333335
469.40,9.72686666667,16.5685333333,14.4315666667,17.9928,8.79266666667,8.9154,10.2595333333,14.3860666667,9.61206666667
469.75,9.72853333333,16.5811333333,14.4389333333,18.0286,8.80686666666,8.91293333333,10.2536666667,14.3903333333,9.60546666667
470.11,9.6858,16.5692666667,14.3916666667,18.0082666667,8.77226666667,8.85873333333,10.2259333333,14.3550666667,9.56526666666
470.46,9.68013333333,16.5551333333,14.3764,18.0046666666,8.77546666667,8.86486666666,10.2153333333,14.3352666667,9.56
470.81,9.65553333334,16.5270666667,14.3481333333,17.9752,8.74226666667,8.832,10.1730666667,14.3040666667,9.53286666666
471.16,9.62253333333,16.5000666667,14.3290666667,17.922,8.7104,8.78853333333,10.1556,14.2558666667,9.49993333333
471.51,9.59400000001,16.5028666667,14.3100333333,17.9246,8.6782,8.75966666667,10.1373333334,14.2428666667,9.46860000001
471.87,9.6064,16.4861333333,14.3062,17.9236,8.67266666667,8.76006666667,10.1367333333,14.2566,9.47413333334
472.22,9.6196,16.4862666667,14.3057666667,17.9154666667,8.6666,8.75706666667,10.1440666666,14.2616,9.45913333333
472.57,9.61266666667,16.4987333333,14.3240666667,17.9144,8.66753333333,8.75706666667,10.1291333333,14.2701333333,9.4616
472.92,9.60453333334,16.4896666667,14.3285,17.9200666667,8.64766666667,8.76706666667,10.1234,14.2784666667,9.45446666667
473.27,9.57706666666,16.4622,14.2978666667,17.8733333333,8.61833333333,8.7498,10.0754,14.2505333333,9.408
473.62,9.54099999999,16.4036,14.2393333333,17.8014666667,8.57226666667,8.70366666667,10.0216666667,14.1900666667,9.36446666668
473.98,9.57573333333,16.4418,14.3033666667,17.8342666667,8.61626666667,8.7522,10.0588,14.2325333333,9.41539999999
474.33,9.5446,16.426,14.2982333333,17.8197333333,8.57686666667,8.72433333333,10.0369333333,14.2257333333,9.39553333333
474.68,9.55906666666,16.4366666667,14.3167,17.848,8.5858,8.73926666667,10.0518666667,14.2320666667,9.40253333332
475.03,9.57360000001,16.3965333333,14.3128666667,17.8422,8.58086666667,8.73,10.044,14.2457333333,9.39106666667
475.38,9.60919999999,16.4005333333,14.3455333333,17.8536,8.60593333333,8.75786666667,10.0672666667,14.2788666667,9.41286666666
475.73,9.64240000001,16.4345333333,14.3638666667,17.8631333333,8.64906666667,8.80106666667,10.1172,14.3065333333,9.46786666667
476.08,9.62559999999,16.4558,14.3876333333,17.8726,8.638,8.79873333333,10.1174,14.3134666667,9.47993333335
476.44,9.59366666667,16.4094,14.3511,17.8341333333,8.6162,8.78346666667,10.0919333333,14.2955333333,9.46953333333
476.79,9.62513333335,16.4689333333,14.4049666667,17.8869333333,8.6684,8.81566666667,10.144,14.3407333333,9.5174
477.14,9.65480000001,16.4751333333,14.4074333333,17.9138,8.69053333333,8.83066666667,10.1572666667,14.354,9.55126666667
477.49,9.70019999999,16.5194666667,14.4524666667,17.9466666667,8.7312,8.88126666667,10.2109333333,14.3997333333,9.6078
477.84,9.69373333334,16.5008,14.4268,17.926,8.72873333333,8.87466666667,10.2063333333,14.3796,9.5926
478.19,9.75513333333,16.5342,14.4427666667,17.9663333333,8.78786666667,8.91733333333,10.2524,14.4194666667,9.63866666667
478.54,9.74726666667,16.5251333333,14.4287333333,17.9683333333,8.77973333333,8.9086,10.2406,14.4117333333,9.62493333334
478.89,9.75159999999,16.5700666667,14.4530333333,18.0019333333,8.8126,8.94226666667,10.2634,14.4381333333,9.65973333333
479.24,9.7526,16.5694666667,14.4254,17.9821333334,8.80873333333,8.9354,10.2576666667,14.4314,9.67500000001
479.60,9.73366666667,16.5438666667,14.4160666667,17.9608,8.79546666667,8.91413333333,10.2361333333,14.3937333333,9.65273333334
479.95,9.72886666667,16.4954,14.3715,17.9413333333,8.782,8.898,10.2164,14.3538,9.63853333333
480.30,9.72113333333,16.4868,14.3425333333,17.9315333333,8.78626666667,8.89393333333,10.22,14.3218,9.62999999999
480.65,9.68993333333,16.4238666667,14.2777666667,17.8805333333,8.7438,8.85893333334,10.1787333333,14.2721333333,9.59626666666
481.00,9.6334,16.3955333333,14.2348333333,17.8332,8.71446666667,8.8324,10.1440666667,14.2181333333,9.56446666667
481.35,9.60706666668,16.3852666667,14.2096666667,17.8146,8.6798,8.8144,10.1042666667,14.1958,9.5484
481.70,9.58933333334,16.3803333333,14.2090333333,17.815,8.65553333333,8.80946666667,10.0942,14.191,9.55780000001
482.05,9.58353333333,16.3794,14.2102,17.8188,8.6382,8.8072,10.0819333333,14.1916,9.55386666666
482.40,9.57259999999,16.3689333333,14.2037333333,17.8167333333,8.61993333333,8.7962,10.0694,14.1834,9.5554
482.75,9.56379999999,16.3522,14.1994333333,17.8099333333,8.6146,8.79133333333,10.0667333333,14.1698666667,9.55340000001
483.10,9.56333333334,16.364,14.2100666667,17.8144,8.61786666666,8.79913333333,10.0758,14.1704,9.55673333333
483.45,9.5576,16.3615333333,14.2059666667,17.8139333333,8.6038,8.79406666667,10.0638,14.1694,9.54793333332
483.80,9.55693333334,16.3690666667,14.2075333333,17.8216,8.6068,8.80366666667,10.0684666667,14.1765333333,9.55826666667
484.15,9.57433333334,16.384,14.2289,17.8472666667,8.61513333333,8.81953333333,10.0846,14.1964,9.57320000001
484.50,9.57846666667,16.3912666667,14.238,17.8546666667,8.61826666667,8.8252,10.0883333333,14.1988666667,9.57826666665
484.85,9.58560000001,16.3961333333,14.2476333333,17.8662,8.6192,8.83153333333,10.0886666667,14.2074666667,9.58226666667
485.20,9.57366666666,16.3809333333,14.2400333333,17.8602666666,8.61386666667,8.8204,10.0828666667,14.1956,9.57746666667
485.55,9.57606666667,16.3768,14.2391333333,17.8607333333,8.61306666666,8.82113333333,10.0793333333,14.1898,9.57779999999
485.90,9.5558,16.3556,14.2228666667,17.8394,8.59933333333,8.80226666667,10.0640666667,14.1673333333,9.56986666667
486.25,9.5564,16.3529333333,14.2209,17.8414666667,8.60566666667,8.81406666667,10.0704,14.1664666667,9.57740000001
486.60,9.56226666667,16.3585333333,14.2125,17.8363333333,8.60233333333,8.81973333333,10.0626666667,14.1671333333,9.57806666665
486.95,9.55953333333,16.3458,14.2041,17.8416,8.5994,8.81713333333,10.0536,14.1601333333,9.57760000001
487.30,9.56233333334,16.3437333333,14.2029333333,17.8483333333,8.61313333333,8.826,10.0548666667,14.1572666667,9.59246666666
487.65,9.56693333333,16.3504,14.2106666667,17.8438666667,8.61606666667,8.82893333333,10.0579333333,14.1558666667,9.59366666667
488.00,9.53953333333,16.3215333333,14.1872,17.8092666667,8.5928,8.80486666667,10.0308,14.1245333333,9.57486666667
488.35,9.54106666667,16.3278,14.1803,17.8146,8.59613333333,8.8054,10.0348666667,14.1282,9.57980000001
488.70,9.55019999999,16.3262666667,14.1852666667,17.8179333333,8.60993333333,8.81586666667,10.0489333333,14.1404,9.59860000001
489.05,9.5654,16.3452,14.2035666667,17.8414,8.62793333333,8.8318,10.0661333333,14.1608,9.61519999999
489.40,9.5526,16.3342666667,14.1954333333,17.8428,8.62606666667,8.84066666667,10.0557333333,14.1552,9.60953333333
489.75,9.56866666666,16.3456666667,14.1997333333,17.8524,8.63793333333,8.8574,10.0684666667,14.1702,9.62206666667
490.10,9.58513333333,16.3626666667,14.2180666667,17.862,8.6548,8.87173333333,10.0826666667,14.1808,9.641
490.45,9.5778,16.3648666667,14.2313333333,17.8698,8.6642,8.87733333333,10.0904,14.1831333333,9.64693333333
490.80,9.57933333333,16.3662,14.2334,17.8595333333,8.66766666667,8.88533333333,10.0966666667,14.1904,9.65233333333
491.15,9.56486666666,16.3524,14.2251666667,17.8523333333,8.64633333333,8.8732,10.0814,14.1865333333,9.63326666667
491.50,9.55959999999,16.3582666667,14.2254666667,17.8616666667,8.6458,8.87193333333,10.0829333333,14.1976666667,9.63566666668
491.85,9.567,16.3733333333,14.2339,17.8796,8.666,8.88053333333,10.0929333334,14.2199333333,9.64433333334
492.20,9.56886666667,16.3722,14.2503,17.883,8.66686666667,8.89653333333,10.0829333333,14.2279333333,9.65040000001
492.55,9.5932,16.4232,14.2956,17.9272,8.684,8.91953333333,10.1103333333,14.2600666666,9.6756
492.90,9.60886666666,16.4374,14.3056666667,17.9386,8.693,8.9384,10.1272666667,14.2777333333,9.68426666666
493.25,9.6426,16.4779333333,14.3407333333,17.9659333333,8.7182,8.95146666667,10.1635333333,14.3109333333,9.70500000001
493.60,9.63660000001,16.4903333333,14.3576666667,17.9725333333,8.71873333333,8.95273333334,10.166,14.315,9.70206666667
493.95,9.63273333332,16.4896,14.3540333333,17.9646666667,8.7142,8.94766666667,10.153,14.3279333333,9.68793333335
494.30,9.68120000001,16.5380666667,14.3835,18.0202,8.74426666667,8.9836,10.1904,14.3766,9.71633333334
494.65,9.67419999999,16.5412666667,14.3871,18.0248,8.73386666667,8.97666666667,10.1780666667,14.3788666667,9.71526666666
495.00,9.70680000001,16.6008666667,14.4243,18.0703333333,8.776,9.01886666667,10.2359333333,14.4258,9.77013333333
495.34,9.73866666667,16.6150666667,14.4601,18.1075333333,8.8118,9.03926666667,10.2572666667,14.4435333333,9.79533333333
495.69,9.77433333335,16.65,14.4977333333,18.1486,8.8224,9.07393333333,10.2844666666,14.475,9.8286
496.04,9.78006666666,16.6638666667,14.5179333333,18.1676,8.83173333333,9.06713333333,10.3109333333,14.4769333333,9.8468
496.39,9.74559999999,16.6152666667,14.4779333333,18.1218666667,8.81306666667,9.0346,10.2725333333,14.4417333333,9.82313333334
496.74,9.73053333333,16.6114666667,14.4733,18.1231333333,8.81546666667,9.0436,10.2555333334,14.4297333333,9.82619999999
