wavelength,Back_GeoMagm,Belly_GeoMagm,Breast_GeoMagm,Crissum_GeoMagm,Crown_GeoMagm,DorTail_GeoMagm,Patch10_GeoMagm,Rump_GeoMagm,Throat_GeoMagm,WingTip_GeoMagm
717.32,11.1486,10.4158333333,8.92673333333,10.1943333333,9.42466666666,12.8147333333,32.1708666667,9.93413333333,9.61826666667,16.3283333333
717.64,11.2220666667,10.4123666667,8.8766,10.1859333333,9.40839999999,12.8321333333,32.1683333333,9.81086666666,9.55716666668,16.4455666667
717.96,10.892,10.2018,8.56273333333,9.95880000001,9.19066666666,12.5168666667,31.8454666666,9.58953333334,9.28800000001,16.3052333333
718.28,11.1558,10.5097,8.83946666667,10.2607333333,9.49193333333,12.7956666667,32.0923333334,9.88739999999,9.63076666666,16.7160333333
718.60,11.3860666667,10.7133666667,9.20453333334,10.5678,9.81626666665,13.1366,32.3328,10.2293333333,9.90310000001,17.0171666667
718.92,11.1962,10.5668666667,9.21833333333,10.4725333333,9.70993333333,13.0508,32.2081333333,10.1430666667,9.86033333333,16.8973333333
719.24,11.1169333333,10.5888333333,9.24886666667,10.4731333333,9.71573333333,12.9727333333,32.2997333333,10.1398,9.79566666667,16.7344
719.56,11.5401333333,10.8992666667,9.62840000001,10.8546666667,10.0716,13.4013333333,32.5256666667,10.4988666667,10.2632666667,17.2344333333
719.88,11.6377333333,10.8938333333,9.70106666667,10.8592666667,10.1853333333,13.5122666667,32.5440666667,10.6126666667,10.3147333333,17.2617
720.20,11.238,10.5776,9.4208,10.3808,9.95500000001,13.263,32.3154,10.2455333333,10.0425,16.8606
720.52,11.0354,10.3788333333,9.1142,10.0230666667,9.61860000001,12.8512,32.0866,9.98619999999,9.69976666666,16.6011666667
720.84,11.2138666667,10.3846666667,9.23633333334,9.94206666666,9.65653333334,13.0195333333,32.2034666667,10.0206,9.61523333332,16.6031
721.16,11.3318,10.4709333333,9.35093333333,10.0653333333,9.92180000001,13.0347333333,32.2364666667,10.2574666667,9.77443333333,16.7021
721.48,11.7892,10.8042,9.8266,10.3713333334,10.2903333333,13.3541333333,32.6018666667,10.5977333333,10.0518666666,16.9654666667
721.79,11.6785333333,10.7618,9.74953333333,10.1991333333,10.1836666667,13.1505333333,32.4764666667,10.5284666667,9.90383333333,16.7657
722.11,11.6332,10.7483,9.70413333333,10.1825333333,10.1594666667,12.9683333333,32.3881333333,10.4322666667,9.9184,16.7645333333
722.43,11.1202,10.1948333333,9.2464,9.75066666665,9.65959999999,12.5244,32.0239333333,10.0126,9.44149999999,16.3816666667
722.75,11.3790666667,10.3973333333,9.42493333333,10.1690666667,9.86586666667,12.8536,32.1328,10.2738666667,9.73396666666,16.6986333333
723.07,10.8638666667,9.72843333333,9.06153333333,9.60473333334,9.43613333333,12.3035333333,31.8387333333,9.88520000001,9.19786666667,16.1850666667
723.39,11.0666,10.0591,9.35600000001,10.0069333333,9.71593333335,12.5528666667,32.1361333333,10.1504,9.48499999999,16.3412
723.71,11.1667333333,10.1641666667,9.41513333334,10.2191333333,9.84566666666,12.5451333333,32.2264,10.3805333333,9.59309999999,16.6391333333
724.03,11.1288666667,10.0989,9.34466666668,10.2971333333,9.90793333335,12.6644,32.2241333333,10.3423333333,9.65673333334,16.7274333333
724.35,11.1809333333,10.3560333333,9.43940000001,10.4842666667,10.0675333333,12.8108666667,32.3686666667,10.4568666667,9.7858,16.8036
724.67,11.0030666667,10.2055333333,9.27046666667,10.3125333333,9.79940000001,12.7038,32.1396,10.2852,9.65583333335,16.6215333333
724.98,11.1346666667,10.2098,9.26513333333,10.3703333333,9.83546666669,12.7297333333,32.3182,10.2958666667,9.75113333333,16.8724666667
725.30,11.2041333333,10.1249333333,9.37546666667,10.4312666667,9.83800000001,12.7869333333,32.4219333333,10.3572,9.76093333334,17.0230333333
725.62,11.0341333333,9.93523333333,9.07219999999,10.2226,9.64153333334,12.7136,32.1963333333,10.3796666667,9.46063333334,16.8526666667
725.94,11.4522,10.4081666667,9.42133333332,10.6479333333,10.0239333333,13.1489333333,32.5962,10.8148,9.91466666667,17.2011333333
726.26,11.3767333333,10.2647666667,9.43540000001,10.4443333333,9.87280000001,13.0179333333,32.5421333333,10.7327333333,9.72599999999,17.0373
726.58,11.6076666667,10.5813,9.64566666667,10.7966666667,10.0992,13.2785333333,32.7889333333,10.8004666667,9.90726666665,17.263
726.90,11.5734666667,10.2875333333,9.55166666668,10.555,9.95406666668,13.1629333333,32.6052,10.6916666667,9.81090000001,17.2844666667
727.21,11.8542,10.532,9.68613333333,10.8514,10.1642666667,13.4110666667,32.7497333333,10.9232,10.0323666667,17.3861
727.53,11.868,10.4851333333,9.68913333333,10.7986666667,10.2485333333,13.3499333333,32.6768666666,10.9308666667,9.88633333333,17.4195333333
727.85,11.6970666667,10.3102,9.4548,10.5887333333,10.1496,13.1391333333,32.3010666667,10.7627333333,9.80049999999,17.3232666667
728.17,11.5054666667,10.3161666667,9.46686666667,10.5006,10.063,13.0956,32.4131333333,10.6825333333,9.70910000001,17.1753666667
728.49,11.229,10.1989333333,9.28199999999,10.1623333333,9.83599999999,12.9764666667,32.2882,10.5745333333,9.51506666668,16.9023333333
728.80,11.091,10.1528,9.17206666666,10.0905333333,9.76553333333,13.0614,32.1358,10.51,9.45453333334,16.5839666667
729.12,11.1996,10.1703,9.34400000001,10.155,9.9036,13.1103333333,32.4475333333,10.444,9.59436666667,16.6006333333
729.44,10.9743333333,9.9982,9.11100000001,9.95826666666,9.67573333333,12.9602666667,32.2233333333,10.1821333333,9.30976666666,16.4145333333
729.76,10.6886666667,9.87259999999,8.77406666667,9.72693333333,9.543,12.8028,32.1136,9.94953333334,9.1593,16.3130666667
730.08,10.4994,9.81706666667,8.4806,9.47213333333,9.29026666667,12.6456,31.8075333333,9.80819999999,8.92160000001,16.0992333333
730.39,10.1809333333,9.70336666666,8.11126666667,9.19386666667,9.063,12.4096666667,31.6556,9.64780000001,8.62776666666,15.8596
730.71,9.96986666668,9.49366666666,7.9472,8.98880000001,8.86106666667,12.3362666667,31.5338,9.41726666666,8.42273333333,15.7351666667
731.03,10.3446666667,10.0009,8.387,9.342,9.189,12.7213333333,31.8839333333,9.80306666667,8.8259,15.9085666667
731.35,10.6128666667,10.1082,8.71826666667,9.52326666666,9.38186666666,13.0154666667,32.0254,10.0977333333,9.03000000001,16.0756
731.67,10.9452666666,10.2976333333,8.8418,9.68126666667,9.52253333334,13.3351333333,32.141,10.3010666667,9.19356666665,16.377
731.98,11.0581333333,10.2741,8.88586666667,9.87266666666,9.52320000001,13.4381333333,32.1878,10.3718666666,9.31903333333,16.4275333333
732.30,11.1134666667,10.3083333333,8.8972,9.88486666667,9.528,13.4405333333,32.3245333333,10.4298666667,9.26790000001,16.5683666667
732.62,11.0383333333,10.2017333333,8.72913333333,9.80546666669,9.35446666667,13.3421333333,32.1744,10.3039333333,9.05846666668,16.5266
732.94,11.2802666667,10.5080666667,8.90786666667,10.1081333333,9.58679999999,13.5425333333,32.3918666667,10.5532666667,9.28190000001,16.8271666667
733.25,11.5792,10.7074,9.04206666667,10.4084,9.83580000001,13.7642666667,32.5630666667,10.8142666667,9.47123333333,16.9566666667
733.57,11.8858666667,10.8344,9.37793333333,10.7602,10.188,14.1142666667,32.9992,11.2267333333,9.85663333332,17.2424
733.89,12.1076,11.0626,9.76133333335,10.9576666667,10.4670666667,14.2604,33.2780666667,11.3501333333,10.1741666667,17.3237666667
734.21,12.1397333333,11.0578666667,9.84633333335,11.0099333333,10.4216666667,14.2066,33.3483333333,11.4089333333,10.1302333333,17.3965
734.52,11.9113333333,10.7407333333,9.66226666666,10.8443333333,10.2302666667,14.0722,33.2737333333,11.3049333333,9.94813333335,17.3470666667
734.84,11.7735333333,10.6009666667,9.58593333333,10.6561333333,10.0128,13.9195333333,33.2172666667,11.1281333333,9.7796,17.1477666667
735.16,11.7816,10.6779333333,9.684,10.6778666667,10.1739333333,13.7552,33.1892666667,11.1178666667,9.78506666667,17.1737333333
735.48,11.5784,10.6908333333,9.64506666665,10.6107333333,10.1095333333,13.8304,32.8626666667,11.067,9.59530000001,17.1201666667
735.79,11.7422666667,10.8285333333,9.79560000001,10.8358,10.1940666667,13.9584,32.8995333333,11.1563333334,9.80683333334,17.2463
736.11,11.9378666667,11.0926,10.1788666667,11.0904,10.4599333333,14.2945333333,32.8969333333,11.4191333333,10.0662666667,17.5379
736.43,11.8389333333,10.9085333333,10.2236666667,10.8086666667,10.3151333333,14.1450666667,32.7296666667,11.2852666667,9.97490000001,17.3651
736.74,11.7925333333,10.9444333333,10.4429333333,10.7367333333,10.2729333334,14.2172,32.7036666667,11.3098666667,10.0757666667,17.4359666667
737.06,11.4941333333,10.8026333333,10.2841333333,10.4882,9.9748,13.9751333333,32.2075333333,10.9954,9.81796666667,17.1422333333
737.38,11.2892,10.5593666667,10.1240666667,10.2902,9.5646,13.7328,31.855,10.9023333333,9.52033333333,16.9063666667
737.69,11.2197333333,10.5655,10.1292666667,10.2476666667,9.51493333333,13.6975333333,31.8934,10.8387333333,9.45146666667,16.8212
738.01,11.376,10.7054,10.2277333333,10.3377333333,9.57726666667,13.8015333333,31.9394666667,10.8272,9.57846666667,16.8996
738.33,11.0606,10.4942333333,9.95533333334,10.2534,9.344,13.4654666667,31.7614,10.558,9.33973333332,16.6892
738.64,10.9777333333,10.3040666667,9.93033333334,10.241,9.13593333333,13.4576666667,31.828,10.5452,9.34353333332,16.6247333333
738.96,10.8776,10.1935,9.78600000001,10.0518666667,9.0336,13.3138,31.9822666667,10.3415333333,9.24756666667,16.5596666667
739.28,10.6191333333,9.99886666667,9.58586666667,9.82113333333,8.99733333333,13.1372666666,32.0362,10.2398666667,9.01893333332,16.3571333333
739.59,10.3698,9.88593333334,9.35166666666,9.44393333333,8.82093333333,12.7980666667,31.6926,10.0164,8.8451,16.0372333333
739.91,10.1382,9.68070000001,9.03913333333,9.28026666667,8.71193333333,12.6102666667,31.6397333334,9.95033333335,8.62463333334,15.8175
740.23,10.1889333333,9.69146666666,8.9478,9.32340000001,8.59893333333,12.6467333333,31.8462666667,9.86933333333,8.47366666666,15.8347
740.54,9.8786,9.31956666667,8.58793333334,8.9236,8.37933333333,12.3646,31.7318,9.60180000001,8.13996666667,15.5029666667
740.86,9.72393333332,9.11953333334,8.34433333333,8.83653333333,8.3236,12.2610666667,31.7066,9.41186666667,7.84866666666,15.5044666667
741.18,9.53379999999,8.87473333333,8.10373333333,8.60386666667,8.1528,12.1998666667,31.4102666667,9.24406666667,7.69123333333,15.3684666667
741.49,9.44646666667,8.8112,7.86373333333,8.57106666667,7.9868,12.1412,31.268,9.15786666666,7.56216666667,15.2650333333
741.81,9.83326666666,9.17013333334,8.15726666667,8.95000000001,8.56913333333,12.543,31.5858666667,9.40706666668,7.86793333333,15.4855333333
742.12,9.32379999999,8.62933333333,7.51146666667,8.51506666667,8.13,12.1155333333,30.8664,8.79413333333,7.30453333333,14.9688
742.44,9.385,8.61166666667,7.5362,8.63239999999,8.26453333333,12.0107333333,30.9829333333,8.82966666667,7.34383333333,14.9654333333
742.76,9.35140000001,8.71756666667,7.59286666667,8.71053333333,8.17493333333,12.0192,31.012,8.92173333333,7.37533333334,15.0172
743.07,9.21079999999,8.60873333333,7.62766666667,8.96253333333,8.13426666667,12.1189333333,31.4062666666,8.88466666667,7.39303333333,15.2539666667
743.39,9.28493333333,8.60043333334,7.5786,9.13779999999,7.98486666667,12.0482666667,31.1949333333,8.65786666667,7.29139999999,15.2686
743.70,9.10206666667,8.48446666666,7.3702,8.95886666667,7.99693333333,11.7702,30.995,8.57253333333,7.25626666667,15.2073666667
744.02,9.31226666668,8.78966666667,7.4244,9.28633333333,7.98026666667,11.9678,31.1636666667,8.5778,7.46326666667,15.5391666667
744.34,9.74966666665,9.34776666667,7.6342,9.59586666667,8.28386666667,12.3213333333,31.6066666667,8.7768,7.88620000001,15.8190333333
744.65,10.1446,9.68226666667,7.92506666667,9.97,8.70133333333,12.5621333333,31.7232666667,9.10246666667,8.283,15.936
744.97,10.1618,9.91663333334,8.15086666667,10.1043333333,8.88633333333,12.5690666667,31.8778666667,9.29566666667,8.48866666667,16.0835666667
745.28,10.3302666667,10.1244666667,8.2652,10.4245333333,8.77353333333,12.7672666667,31.9812,9.58333333333,8.6175,16.3194
745.60,10.2455333333,10.1586,8.23306666667,10.2508666667,8.81939999999,12.6942666667,32.1712,9.55613333334,8.56443333333,16.2281333333
745.91,10.1402666667,10.2670666667,8.22213333333,10.2620666667,8.70900000001,12.725,31.8862,9.44446666666,8.44973333334,16.1349
746.23,9.94133333335,10.076,7.86666666667,9.94933333333,8.58933333333,12.5893333333,31.6133333333,9.01333333333,8.13066666667,15.912
746.55,10.1753333333,10.0334666667,7.74786666667,9.75506666666,8.67126666666,12.6052,31.7170666667,9.08866666667,8.20283333334,15.7835666667
746.86,10.4332666667,10.2884,8.08306666667,9.94493333333,9.04633333334,12.8557333333,32.083,9.42713333333,8.50573333334,16.1436333333
747.18,10.4711333333,10.3248,8.1996,9.96906666667,9.01599999999,12.8929333333,32.0769333333,9.30326666667,8.51246666666,16.0209666667
747.49,10.8615333333,10.8334,8.7144,10.4400666667,9.56260000001,13.4245333333,32.7804,9.93560000001,8.98416666667,16.5406
747.81,10.8282666667,10.8042666667,8.781,10.5286666667,9.56239999999,13.4993333333,32.7446666667,10.0308,9.05916666667,16.5247666667
748.12,11.0502666667,11.0194333333,8.90679999999,10.6908666667,9.64726666665,13.7598666667,33.1,10.1031333333,9.22733333334,16.8209333333
748.44,10.9568666667,10.7434666667,8.75106666666,10.7164,9.47280000001,13.7928666667,33.163,9.92973333333,9.03630000001,16.7032
748.75,10.6753333333,10.4465666667,8.34753333333,10.2044666667,9.1324,13.4388666667,33.014,9.5548,8.67906666666,16.6384333333
749.07,11.1210666667,10.8353333333,8.73886666666,10.6898666667,9.52033333334,13.7618666666,33.2121333334,10.0835333333,9.19836666666,17.0385666667
749.38,11.5321333333,11.1371,9.01606666667,11.0643333333,9.85226666668,14.1855333333,33.7177333333,10.5215333333,9.66119999999,17.4946
749.70,11.6586666667,11.1984333333,9.09833333334,11.1716666667,9.85026666667,14.069,33.5473333333,10.5403333333,9.83683333333,17.6096666667
750.01,11.8526,11.5405333333,9.24626666667,11.5220666667,10.0040666667,14.3764,33.6482,10.6362,10.0065666667,17.7991333333
750.33,12.2826,11.8349,9.59380000001,11.9958,10.3472,14.7808666667,34.0652,11.0682,10.5335666667,18.2173666667
750.64,12.3776,11.6010666667,9.35206666667,12.0215333333,10.3936,14.7818,33.9733333333,11.0549333333,10.5006333333,18.2758333333
750.96,12.2116,11.1822,9.11633333333,11.9250666667,10.3211333333,14.3509333333,33.4940666667,10.7844,10.3734666667,18.2169
751.27,12.2484666666,11.1103,9.08800000001,12.1172666667,10.5156,14.4582,33.5744,10.7567333333,10.3872,18.4787
751.59,12.4181333334,11.4292,9.37746666667,12.3888,10.7755333333,14.4766666667,33.7892666667,11.0117333333,10.6078666667,18.7855666667
751.90,12.2102,11.4393,9.00620000001,12.1193333333,10.4949333333,14.0962666667,33.4588,10.8176666667,10.5146333333,18.5648
752.22,12.5636666667,11.8777666666,9.50859999999,12.5182666667,11.0082666667,14.4492666667,33.7968666667,11.2531333333,11.0640333333,18.6348
752.53,12.6586666667,12.0991666667,9.56886666667,12.7228666667,10.9639333333,14.5889333333,34.1071333333,11.3361333333,10.8875333333,18.8152666666
752.85,12.8592666667,12.3384,9.83893333332,12.8992,11.269,14.7397333333,34.0687333334,11.5435333333,11.1612333333,19.0199333333
753.16,13.5015333333,12.8690666667,10.4495333333,13.496,11.7486666667,15.1982,34.7152666666,12.1862666667,11.5834333333,19.5704666667
753.47,13.4237333333,12.839,10.4731333333,13.591,11.8101333333,15.1701333333,34.5693333333,12.2088666667,11.6786333333,19.677
753.79,13.1426666667,12.6765666667,10.1243333333,13.2592,11.5514666667,14.9695333333,34.1277333334,11.8136666667,11.3052666667,19.3221
754.10,13.5060666667,13.4344666667,10.5714666667,13.5168666667,11.8022,15.4598666666,34.4472,12.3550666667,11.6774,19.7555
754.42,13.7893333333,13.7586666667,10.9146666667,13.5946666667,11.9733333333,15.7173333333,34.6613333333,12.6293333333,11.8626666667,19.7986666667
754.73,14.1753333333,14.0774333333,11.2470666667,13.7168,12.2688,15.9212,34.8995333333,12.9178,12.1346,19.8606
755.05,14.1078,13.8556666667,11.0985333333,13.6544666667,12.2565333333,15.9946666667,34.9474,12.8097333333,12.0729666667,19.7666
755.36,14.4593333333,14.0124333333,11.6944666667,14.0568,12.8446,16.4492666667,35.0019333333,13.1388666667,12.4666,20.0891333333
755.67,14.5058,13.8033333333,11.5237333333,14.0192666667,12.6307333333,16.5749333333,34.9566666667,13.1336666666,12.4011333333,20.4453333333
755.99,15.1566,14.2532333333,12.1777333333,14.3774,13.2053333334,16.9366,35.2466666667,13.5158,13.0402,20.8093
756.30,15.1992666667,14.1197,12.0846,14.3160666667,13.0261333333,16.8216,35.4734,13.4246,12.8059,20.7213666667
756.62,14.9013333333,13.9824,11.7402666667,14.0311333333,12.7162666667,16.5970666667,35.2042,13.1638,12.7355333333,20.5602
756.93,15.1036666667,14.0519,11.9634,14.1903333333,12.8179333334,16.622,35.3334,13.339,12.8473666667,20.6540666667
757.24,15.2118666667,14.2002666667,12.0953333333,14.2740666667,12.8829333333,16.6230666667,35.5714666667,13.4552,13.0898666667,20.8045666667
757.56,14.9845333333,13.9497333333,12.0639333333,14.3144,12.9744,16.4715333333,35.5838666667,13.3333333333,13.1326,20.4750666666
757.87,14.9320666667,13.8629666667,11.8248666667,14.2373333333,12.8927333333,16.3643333333,35.2570666667,13.0508,12.9180333333,20.3727
758.18,14.703,13.6799333333,11.6326666667,13.9388666667,12.6202666667,16.2308666667,34.9944,12.8381333334,12.6571666667,20.3140666667
758.50,14.3935333333,13.2376,11.2330666667,13.5505333333,12.1902666667,15.6823333333,34.8107333333,12.4960666667,12.1218,19.9644
758.81,14.2754666667,12.9598333333,10.8315333333,13.0146,11.6875333333,15.2750666667,34.5541333333,12.0925333333,11.6516666667,19.7255666667
759.13,14.0196666667,12.8555,10.7442,12.9856666667,11.8013333333,15.0737333333,34.7292666667,11.8592,11.3523333333,19.5525333333
759.44,13.5112,12.3455666667,10.1690666667,12.5728,11.3432,14.8164666667,34.4228666667,11.5268,10.8960333333,19.3868666667
759.75,13.2144,12.1429333333,9.84486666667,12.2924666667,11.2224,14.6064,34.0642,11.2223333333,10.7538,19.2430333333
760.07,13.1182,12.0038,9.753,12.0982666667,11.1508,14.6468666667,34.0512,11.2350666667,10.5145333333,19.1181
760.38,12.9986666667,12.1533333333,9.51840000001,11.8318666667,10.9908,14.5932666667,33.9532,11.0636666667,10.2719666667,19.0877
760.69,12.3057333333,11.3802666667,8.70466666667,11.0651333333,10.1786666667,13.9350666667,33.4427333333,10.3366666667,9.58966666665,18.2859333333
761.01,12.5189333333,11.5708666667,8.94326666667,11.1918666667,10.0986,14.0348666666,33.4150666667,10.3269333333,9.60266666666,18.508
761.32,12.2728666667,11.2578333333,8.85873333333,10.9576,9.82593333333,14.0374,33.4155333333,10.2726666667,9.5026,18.3903333333
761.63,11.9122,10.9408,8.56153333333,10.8800666667,9.48520000001,13.77,33.2778666667,9.95360000001,9.23113333333,18.1037666667
761.94,11.9924,11.2263666667,8.7092,10.8552,9.59240000001,14.0049333333,33.0842,9.98980000001,9.43283333334,18.3159666667
762.26,12.1147333333,11.3734666667,8.82606666666,11.0024666667,9.67466666667,14.2330666667,33.3866666666,10.2962,9.73636666668,18.5587
762.57,12.35,11.6625666667,9.02686666667,11.2332666667,9.82366666665,14.5447333333,33.3700666667,10.6828,10.1854,18.7403666667
762.88,12.0752666667,11.4106333333,8.9104,11.0692666667,9.52386666665,14.2722666667,33.0569333333,10.3246,9.95886666667,18.4587666667
763.20,11.8673333333,11.3426666667,8.82846666666,10.7897333333,9.27353333333,14.0466666667,32.8358666667,10.1593333333,9.72413333333,18.2168333333
763.51,11.9468666667,11.2804666667,8.99073333333,10.9707333333,9.34960000001,14.0212,32.7820666667,10.2018,9.87923333333,18.2496333333
763.82,11.8254666667,11.0544333333,8.91693333333,10.7601333333,9.35993333332,13.9322,32.6331333333,10.2288666667,9.86303333333,18.0745333333
764.14,12.2482,11.3582,9.38286666666,11.0178666667,9.74793333333,14.3052,32.7329333333,10.7494666667,10.1394666667,18.4772333333
764.45,12.2254666667,11.3321333333,9.37126666666,10.921,9.92206666667,14.3432,32.7974666667,10.9703333333,10.2764333333,18.702
764.76,12.3464,11.5547333333,9.48353333333,10.8942666667,9.9728,14.3967333333,32.9031333333,11.1234666667,10.4170333333,18.7935666667
765.07,12.7326666667,11.9839666667,9.87133333333,11.1451333333,10.2732666666,14.7698,33.1957333334,11.547,10.8605,19.2164333333
765.39,12.9456666667,12.2860666667,10.1342666667,11.5283333333,10.6036,15.0636,33.3146,12.0094666667,11.2995,19.3695
765.70,12.977,12.3828,10.1978,11.4910666667,10.898,15.3367333333,33.2431333333,11.9227333333,11.3362,19.4288666667
766.01,12.5344666667,11.9754666667,9.75613333334,10.8144666667,10.4306,14.8222666667,32.8120666667,11.3334666667,10.8404666667,19.0154333333
766.32,12.6602666667,12.2125333333,9.8146,10.7265333333,10.7705333333,15.0476,32.9460666667,11.688,11.1577333333,19.1829
766.64,13.0142666667,12.4928666667,10.0028666667,10.9568666667,11.0834,15.4280666667,33.1582,12.1092,11.5058333333,19.5531666667
766.95,12.7735333333,12.2878,9.62006666667,10.3585333333,10.8882666666,15.2459333333,33.1366,11.905,11.1364,19.2902333333
767.26,12.6982,12.1992,9.76926666667,10.3286,10.7424666667,15.131,33.0426666667,11.8862666667,11.2022,19.2590333333
767.57,12.1372666667,11.9174333333,9.21553333333,9.9416,10.275,14.7393333333,32.9068,11.3643333333,10.8296666667,18.9140333333
767.88,11.7458,11.2172666667,8.6604,9.46973333333,9.73493333333,14.3113333333,32.4072,10.8228666667,10.2359666667,18.3593
768.20,11.7700666667,11.283,8.51746666668,9.68539999999,10.0665333333,14.3503333333,32.5677333333,10.9469333333,9.97123333333,18.6163
768.51,11.0188666667,10.4519666667,7.86273333334,8.77086666666,9.53119999999,13.769,31.5465333333,10.3580666667,9.29296666666,17.9216666667
768.82,9.79553333334,9.09129999999,6.67453333333,7.23106666667,8.13379999999,12.6950666667,30.4962666667,9.24700000001,8.06186666666,16.9974666667
769.13,9.03379999999,8.49433333333,5.8052,6.50573333333,7.35913333334,11.7029333333,29.7745333333,9.04586666667,7.31686666667,16.2158333333
769.44,8.80733333334,8.22776666667,5.52786666667,6.2154,7.05593333333,11.4949333333,29.6107333333,9.05593333334,6.92766666667,16.122
769.76,8.58706666667,7.7897,4.8984,5.98133333333,6.62426666667,11.1675333333,29.3400666667,8.69273333333,6.4212,15.8588333333
770.07,7.55040000001,6.47176666667,3.76193333333,4.89086666667,5.44626666667,10.2362,28.3246,7.82586666666,5.4046,14.9977666667
770.38,7.11473333333,6.29023333333,3.35113333333,4.85206666667,5.24186666667,10.2017333333,27.8046666667,7.66586666667,5.3742,15.0985
770.69,6.66666666666,5.8437,2.46906666667,4.11946666667,4.662,10.0,27.4942666667,7.22300000001,4.85746666667,14.8068666667
771.00,6.94993333333,5.9936,3.0362,4.48006666667,5.39453333333,10.3714,27.9154666666,7.50693333334,5.28089999999,15.4944
771.32,6.77373333333,6.24056666667,3.2402,4.46453333333,5.39566666667,10.3958,27.6584,7.63973333334,5.41213333333,15.3679
771.63,5.25686666667,4.7456,2.04146666667,2.7108,3.91793333333,9.24073333333,26.1198,6.02546666667,4.55679999999,13.8708
771.94,5.5206,5.15293333333,2.22053333333,2.84633333333,4.31233333333,9.28366666667,26.3706666667,6.28933333334,4.99283333333,13.9637333333
772.25,5.97706666666,5.30656666666,2.69166666667,3.3094,4.61686666667,9.84666666666,26.7099333333,6.41280000001,5.30886666666,14.1021333333
772.56,6.92360000001,6.06066666666,3.53453333333,3.92226666667,5.14426666667,10.7006,27.7332,6.82173333333,6.0704,15.0909666667
772.87,7.45413333333,6.55069999999,4.27073333333,4.40586666667,5.67146666667,11.3527333333,27.9516666667,7.31406666667,6.58453333333,15.5940333333
773.18,7.27853333333,6.66190000001,4.8126,4.42073333333,5.71086666667,11.2878666667,27.4218,7.49820000001,6.60916666667,15.5101666667
773.50,7.75713333333,6.91299999999,5.37066666667,4.94013333333,6.29366666667,11.6116,27.695,7.73313333334,7.11613333333,15.7076333333
773.81,7.86593333334,6.59636666667,5.33613333333,4.47666666667,6.09853333333,11.5124666667,27.6037333333,7.36086666667,7.19593333334,15.4332333333
774.12,7.65793333333,6.26086666666,5.17013333334,4.25166666667,5.69966666667,11.0591333333,26.9486666666,7.01166666667,6.7347,15.158
774.43,7.50126666666,6.22759999999,4.86166666667,3.8184,5.29846666667,10.8539333333,25.9389333333,6.98693333333,6.49436666667,14.4178
774.74,7.82766666667,6.15003333333,4.68293333333,3.83066666667,5.31953333333,10.6833333333,26.0888666667,6.88213333333,6.28943333333,14.4207
775.05,8.81233333333,7.09676666666,5.84553333333,4.76546666667,6.24613333333,11.2756,26.8475333333,8.09386666667,7.24353333333,15.5670333333
775.36,8.22526666667,6.63233333334,5.18626666666,4.36766666667,5.80886666667,10.7547333333,26.7205333333,7.78933333333,6.64203333334,15.4189666667
775.67,8.30259999999,6.84856666666,5.09446666667,4.30853333333,6.0526,10.4544666667,26.6224666667,7.94893333333,6.65186666666,15.7774666667
775.98,7.98526666667,6.6323,5.09726666667,4.5018,6.19933333333,10.5781333333,26.3468666667,8.3592,6.74786666667,15.6063666667
776.30,7.21693333333,5.91083333333,4.45106666667,3.80173333333,5.39773333333,9.73486666665,25.9082,7.5242,6.12886666667,14.7039333333
776.61,8.05106666667,6.12496666666,4.65006666667,3.9528,5.7636,10.4488666667,26.8222,8.021,6.58136666667,15.2871
776.92,7.84506666667,6.03186666667,4.53726666667,3.839,5.6298,10.3388,26.96,8.10326666667,6.21916666667,15.4652333333
777.23,8.32333333334,6.83589999999,5.05466666667,4.592,6.5522,10.7613333333,27.4724666667,9.02486666667,6.76103333333,16.0323666667
777.54,8.80813333333,7.38623333333,5.64786666667,5.52913333333,7.39373333333,11.4243333333,28.3876666667,9.63399999999,7.54463333334,16.6641666667
777.85,8.90053333333,7.44089999999,5.72840000001,5.8824,7.36153333333,11.3973333333,28.7962,9.88340000001,7.85540000001,17.0911333333
778.16,8.45753333334,7.30876666667,5.7236,5.86413333334,7.0428,11.2216,28.5731333333,9.83193333334,7.92073333333,16.9476666667
778.47,8.90393333333,7.32983333333,5.59553333334,6.2512,7.1472,11.4165333333,28.844,9.92006666668,8.06303333333,16.972
778.78,9.16039999999,7.46106666666,5.91766666667,6.5862,7.07386666666,11.5938,28.8938666667,9.86419999999,8.4491,16.9180666667
779.09,8.74739999999,7.29556666666,5.5252,6.22726666667,6.66653333333,11.2778,28.6716,9.36866666667,8.26516666665,16.3105
779.40,9.14193333332,7.3475,6.05913333333,6.358,6.67173333334,11.1972666667,28.6814,9.31913333333,8.27899999999,16.573
779.71,9.168,7.33896666667,5.67726666667,6.3114,6.60593333333,10.8676,28.4983333333,9.41666666666,8.12773333332,16.6438333333
780.02,8.92266666667,7.78699999999,5.4196,6.65146666667,6.71226666667,10.4638,28.1724,9.06966666667,8.14959999999,16.5093666667
780.33,8.55260000001,7.38916666666,4.97846666667,5.967,6.05833333334,10.0380666667,27.6197333334,8.6234,7.95936666667,15.9872666667
780.64,6.90286666666,5.63526666667,3.56946666667,4.4356,4.27286666667,8.57726666667,26.4884666667,6.82413333333,6.06826666667,14.7033333333
780.95,6.40086666667,4.99996666667,2.91866666667,3.69493333333,3.55126666667,8.03846666666,26.1032,6.50186666667,4.9999,13.9659666667
