wavelength,Back_SpoPluf,Belly_SpoPluf,Breast_SpoPluf,Crissum_SpoPluf,Crown_SpoPluf,DorTail_SpoPluf,Patch10_SpoPluf,Rump_SpoPluf,Throat_SpoPluf,WingTip_SpoPluf
773.50,25.7195555556,42.8413333333,40.8652222222,44.1346666667,24.2076666666,20.2183888889,28.57,26.4936666667,39.94525,21.0229259259
773.81,25.2396666667,43.0874444444,41.0003333333,43.9698888889,23.4273333333,20.1347777778,28.4655555556,26.2167777778,39.5813333334,21.1074259259
774.12,25.7481111111,43.2724444445,41.1761111111,44.4254444445,23.7088888889,20.9596666667,28.9878888889,25.9386666667,39.3868333333,21.4059259259
774.43,25.8492222222,43.717,41.229,43.4968888889,23.6002222222,20.8296111111,28.9502222222,25.5717777778,39.3769166667,21.4168796296
774.74,27.0924444444,44.4444444445,41.8561111111,44.2528888889,24.523,21.7237222222,29.8627777778,26.6131111111,40.1785,22.1231944444
775.05,27.3474444444,45.1405555556,42.2494444445,45.0345555556,24.5237777778,22.1255,29.968,27.1733333333,40.4408333333,22.7121203704
775.36,27.4965555555,44.6161111111,41.6594444445,44.3583333333,25.1026666667,21.9933888889,30.0525555556,27.0863333333,40.2361666666,22.8525
775.67,26.5868888889,44.328,42.0724444444,43.7736666666,24.9633333333,21.8482222222,29.6684444445,26.8201111111,40.50025,22.5227685185
775.98,26.4376666667,44.2975555556,42.3218888889,44.1414444444,25.2151111111,21.7575,29.685,27.4354444444,40.4268333334,22.9256666667
776.30,25.7318888889,44.3457777778,41.3092222222,43.4486666667,24.6476666667,21.0885555556,29.0841111111,26.8166666667,40.2693333334,22.4094907407
776.61,25.687,44.5412222222,41.3375555556,43.467,25.5612222222,21.5882777778,28.9778888889,27.5551111111,40.8175833334,23.29175
776.92,25.1395555556,44.5718888889,40.9594444444,43.2012222222,25.1102222222,20.2545555555,28.4681111111,27.2344444445,40.7340833334,22.7353888889
777.23,25.8007777778,44.5886666667,41.7123333333,43.3767777778,26.0125555555,20.7503888889,29.3504444445,28.3308888889,41.5153333334,23.3950462963
777.54,25.347,43.7884444444,41.1844444444,42.5445555556,25.8004444444,20.3125,29.0413333334,28.2214444444,41.3990833333,23.2727407407
777.85,24.8814444444,43.0713333333,40.7892222222,42.549,25.6165555556,20.1482777778,29.0398888889,28.6335555556,40.876,23.4157222222
778.16,24.3858888889,43.1285555555,40.6627777778,43.0311111111,25.536,19.9902222222,28.5672222222,28.4211111111,41.0963333334,23.2089444444
778.47,23.8785555556,42.4923333333,39.8107777778,41.881,24.7856666667,19.3283888889,27.7038888889,27.7924444445,40.99375,22.1294166667
778.78,24.0557777778,42.7403333333,40.6776666667,42.6508888889,25.212,19.8954444444,28.1613333333,28.3607777778,41.9581666667,22.5361111111
779.09,25.2695555556,43.2076666667,40.9024444444,43.7815555555,25.8136666667,20.8766111111,29.2371111111,29.0393333333,42.1788333333,23.5891111111
779.40,25.114,42.4341111111,40.5525555556,43.4837777778,25.6088888889,20.5337777778,29.1444444444,28.0847777778,41.6965,22.8717685185
779.71,25.9558888889,42.937,40.3615555555,43.9152222222,25.8858888889,20.5551111111,29.4797777778,28.3217777778,41.3299166666,23.2439814815
780.02,25.0641111111,42.526,39.8482222222,43.2955555556,24.4587777778,19.6522777778,29.0552222222,27.9983333333,40.62025,21.9093055556
780.33,24.7006666667,42.5907777778,39.8105555555,42.7575555556,24.3258888889,19.7488888889,29.1471111111,27.4603333333,40.2529166666,21.6625185185
780.64,24.3675555556,42.7152222222,39.6522222222,42.9715555556,23.7484444444,19.2816666667,28.7972222222,26.8651111111,40.4016666667,21.4865185185
780.95,23.6002222222,41.8055555555,38.3653333333,42.5215555556,23.141,18.3387222222,28.4295555556,26.5703333333,39.8958333333,20.3845277778
781.26,24.294,42.1656666667,39.0798888889,43.5723333333,23.7596666667,18.7221111111,28.83,26.7801111111,40.7915833334,20.6193425926
781.57,24.2046666667,40.9427777778,38.4761111111,43.0017777778,23.3674444444,17.6633333333,28.4771111111,26.2525555556,39.36225,19.9153796296
781.88,25.1497777778,40.9404444444,39.244,43.7124444444,24.3291111111,18.5850555556,28.8423333333,27.3897777778,39.7789166666,20.7333796296
782.19,25.1943333333,41.152,39.9863333333,43.5185555555,24.1997777778,18.2898333333,28.7723333333,27.3664444445,39.6605833334,20.9818055556
782.50,27.2578888889,43.3576666667,41.6635555555,45.1922222222,26.0894444444,19.5992222222,30.3541111111,29.1271111111,41.4036666666,22.6427685185
782.81,28.7203333333,45.2874444445,43.1214444444,46.5166666667,27.9828888889,21.4727777778,32.3264444445,31.4013333333,42.6588333334,24.8391296296
783.12,28.6624444445,44.6684444444,43.1352222222,46.3435555556,28.0374444445,21.7857777778,32.3425555556,31.3871111111,42.9315833333,24.8162962963
783.43,29.4308888889,44.3487777778,43.3462222222,47.0105555556,28.5356666667,22.7891111111,32.6887777778,31.3761111111,43.3405833333,25.8582314815
783.74,29.5102222222,43.6201111111,43.4051111111,47.4432222222,28.5184444444,22.7061666667,32.5808888889,31.553,43.1095,25.6948703704
784.05,29.5748888889,43.3438888889,43.4611111111,46.8331111111,28.1583333333,22.8837222222,31.8111111111,30.8861111111,42.5711666667,25.4527685185
784.36,29.3992222222,43.872,43.753,46.4474444445,28.0282222222,22.6275555556,31.271,29.9596666667,42.8290833333,25.6823796296
784.67,28.5462222222,43.1323333333,42.8721111111,45.1064444445,27.3638888889,21.9858333333,30.78,29.1724444444,41.5604166666,25.0610833333
784.98,29.523,44.421,43.7818888889,44.9177777778,28.4698888889,23.2104444444,31.724,30.0791111111,43.2195833334,26.2405185185
785.29,28.0634444444,43.8147777778,41.9845555555,43.8033333334,27.5271111111,22.4087222222,31.3513333333,28.6113333333,41.9465,25.5034166667
785.60,27.7834444444,43.3068888889,40.7792222222,43.1804444445,26.9677777778,22.0843333333,30.4836666667,27.4847777778,40.9256666667,24.7242222222
785.91,25.5132222222,41.0735555556,39.4447777778,41.7727777778,24.8595555556,20.0550555556,28.7237777778,25.8572222222,39.895,22.7907314815
786.22,25.0287777778,40.7254444444,39.5126666667,41.9843333333,24.001,20.276,28.0782222222,25.26,40.28925,22.4426666667
786.53,25.0713333334,40.8284444444,39.8212222222,42.2246666667,24.6937777778,20.6716111111,28.4814444445,25.7007777778,40.6108333334,22.9382222222
786.84,25.3186666667,41.158,39.8388888889,42.0187777778,24.9718888889,20.9758333333,28.7614444444,26.1905555555,40.4261666666,23.1751851852
787.14,25.2795555556,40.9925555555,39.3381111111,41.3982222222,25.0931111111,21.6139444444,28.9722222222,26.3204444445,40.9515833334,23.1089444444
787.45,24.1983333334,40.2225555556,37.9007777778,40.7192222222,24.22,20.8294444444,28.1827777778,25.6344444444,39.69875,22.1447962963
787.76,24.8142222222,41.0133333333,38.517,41.3106666666,24.8247777778,21.5903333333,28.5107777778,26.8004444444,40.2086666667,22.7452685185
788.07,24.7208888889,41.0632222222,38.086,41.5416666667,24.4763333334,21.5842777778,27.7301111111,25.9224444444,39.9919166666,22.1753055556
788.38,24.3802222222,41.4956666667,37.8417777778,42.4144444445,24.6153333333,21.8001111111,27.5532222222,26.1965555556,40.6569166667,22.0583796296
788.69,24.6358888889,41.3786666667,38.3886666667,42.8027777778,24.6358888889,21.0318888889,27.5168888889,26.3318888889,40.9080833333,21.2808425926
789.00,23.9292222222,41.2838888889,37.7272222222,42.5504444444,23.9181111111,20.2452777778,27.1556666667,26.1535555556,40.2625833334,20.6685833333
789.31,23.6056666666,40.6973333333,37.2113333333,41.7865555556,23.976,20.3757777778,27.0587777778,25.3375555556,39.1014166666,20.6263240741
789.62,22.5091111111,39.8214444444,35.5291111111,40.108,22.8842222222,18.7576111111,26.0177777778,24.0207777778,37.70275,19.3202222222
789.92,22.6717777778,40.6023333333,36.3666666667,40.7146666667,22.9635555555,18.8855555556,26.289,24.3118888889,37.9928333333,19.1439259259
790.23,22.1761111111,40.8095555556,36.1052222222,40.557,22.7053333333,18.2884444444,26.3515555556,24.0396666667,37.6036666666,17.9242222222
790.54,21.8052222222,41.2765555555,35.8937777778,40.1214444445,22.1745555556,17.3929444444,25.3304444444,23.2583333333,37.7189166667,17.7981944444
790.85,23.053,42.5101111111,37.314,42.1997777778,24.1938888889,18.5328888889,27.17,24.9254444444,39.58325,19.3297407407
791.16,23.7761111111,42.8387777778,37.9696666667,43.2787777778,25.1231111111,18.7126666667,27.9203333333,24.9287777778,40.132,19.4963611111
791.47,25.1196666667,44.5772222222,39.7925555556,44.5507777778,26.1428888889,19.9826666667,29.1731111111,26.9006666667,42.0154166666,20.8622037037
791.78,24.8867777778,43.4053333333,39.3416666667,43.6715555555,25.5394444444,19.4046111111,28.6704444444,26.2988888889,40.6575,20.4224537037
792.08,26.0592222222,44.5777777778,40.6074444445,44.8307777778,26.8317777778,20.8300555555,30.2025555556,27.6578888889,41.9664166667,22.3877037037
792.39,26.6665555556,44.15,41.8474444444,45.4752222222,28.2062222222,22.0348333333,30.9772222222,28.7952222222,43.2030833333,23.5273981482
792.70,26.9376666667,44.8103333333,42.3035555556,46.3142222222,28.2115555556,22.5743888889,31.0434444445,29.4308888889,44.25825,23.6822592592
793.01,26.5167777778,43.7083333334,42.004,46.9665555555,27.9618888889,22.4130555556,31.0702222222,29.3934444445,44.3149166666,23.593462963
793.32,25.0423333334,41.6947777778,40.2987777778,45.8545555556,25.8037777778,20.8475,28.8777777778,27.5098888889,42.8511666667,21.8650092592
793.62,24.8325555556,41.0355555555,40.7786666667,45.6283333334,25.6454444444,20.3609444444,28.5978888889,27.2145555556,43.0465,21.9393425926
793.93,24.7085555556,40.5113333333,40.3847777778,45.9894444445,25.8464444445,20.7965555556,28.9506666667,27.4897777778,42.1303333333,21.2939907407
794.24,23.6888888889,39.5877777778,39.0066666667,43.8771111111,24.2701111111,19.7178333333,27.4527777778,26.1382222222,41.0855,19.5966666667
794.55,23.2213333334,39.2218888889,38.849,42.8591111111,23.4611111111,19.7774444444,27.0582222222,26.3523333333,40.6373333333,19.7375648148
794.86,22.9158888889,39.0656666667,38.0842222222,41.984,23.2821111111,19.5328888889,27.3786666667,26.2792222222,40.0766666666,19.8686666667
795.16,22.3141111111,39.2627777778,37.4655555555,41.2042222222,22.2222222222,18.9820555555,26.9581111111,25.5805555556,39.6988333333,19.6522407408
795.47,21.8348888889,39.1534444445,37.1534444445,40.986,21.964,19.0668333333,26.3128888889,25.1515555555,38.7728333334,19.7487314815
795.78,21.5955555556,39.0742222222,36.3891111111,40.583,20.9563333333,18.5142777778,25.8277777778,24.6388888889,38.50225,19.2514814815
796.09,22.1463333334,39.5286666667,35.753,41.0616666667,21.5634444445,18.6556666667,26.0736666667,25.4275555556,38.3599166667,19.6630370371
796.40,23.986,41.333,37.4023333333,42.1012222222,23.1416666667,20.0742777778,27.0976666667,26.8078888889,39.8525833333,20.4888796296
796.70,25.2358888889,41.9697777778,38.6011111111,42.9623333333,24.6724444445,21.0092777778,28.3106666667,28.2862222222,40.8858333333,21.7710092592
797.01,25.0153333333,42.2514444444,38.0132222222,43.1583333333,24.6845555555,20.8869444445,27.7104444445,27.845,40.7843333334,21.8802407407
797.32,24.9263333333,42.3917777778,38.4341111111,43.6825555556,24.6804444444,20.8948333333,27.6917777778,27.8145555556,40.496,22.6053703703
797.63,25.3387777778,43.3042222222,38.7938888889,44.7105555555,24.6798888889,21.0566666667,28.1261111111,28.1515555556,40.1938333333,22.8568055556
797.93,25.2396666667,42.7694444445,38.6014444444,45.3647777778,24.2038888889,21.2183333333,27.6688888889,27.6562222222,39.787,22.7207222222
798.24,25.4466666666,42.9811111111,39.4584444445,45.8948888889,24.4495555556,21.2057777778,27.3892222222,27.5836666667,40.68575,22.4520555556
798.55,26.1558888889,43.2198888889,40.8103333333,47.0365555555,26.182,22.2026666667,27.9926666667,28.8133333333,41.608,23.2891481481
798.85,25.9033333334,42.4068888889,40.0163333333,46.7806666667,25.4143333333,21.1421666667,27.9408888889,28.1986666666,41.8195,22.3321388889
799.16,26.3333333333,42.625,40.2638888889,47.5138888889,25.6666666666,20.4444444444,28.3333333333,28.5277777778,41.8541666667,22.1446759259
799.47,26.2522222222,42.9477777778,40.5441111111,47.8123333333,24.5683333333,20.5526666667,27.9648888889,27.8354444444,41.9795833333,21.9728240741
799.78,24.2825555556,41.6631111111,38.9405555555,46.5342222222,22.6491111111,19.3525555556,26.8727777778,26.1222222222,40.6400833333,20.6120092593
800.08,23.506,41.9505555556,37.7602222222,45.3593333333,21.7944444444,19.5883333333,26.4128888889,24.8931111111,39.69675,20.1834166667
800.39,24.3737777778,42.1012222222,38.2405555556,45.4612222222,21.9274444445,20.0191111111,27.2326666667,25.7442222222,40.5395833334,21.1967777778
800.70,25.0224444444,42.1232222222,38.0354444444,45.4627777778,21.6531111111,20.0060555555,28.1071111111,25.9657777778,41.3523333334,21.5172777778
801.00,24.9152222222,41.0005555556,38.028,44.8713333333,21.8247777778,19.9852777778,28.3295555556,25.4747777778,40.7394166667,21.9621388889
801.31,25.7965555556,42.5901111111,38.8215555556,45.551,23.239,21.1529444444,29.9386666667,27.0374444445,41.835,23.213037037
801.62,24.2883333333,41.1233333333,36.6392222222,44.5822222222,21.8855555556,19.6128888889,29.1703333334,25.5432222222,40.1746666666,22.6928611111
801.92,24.5377777778,41.4298888889,36.8765555555,44.8328888889,21.3675555556,19.829,29.9458888889,25.5013333333,39.0910833333,22.6094351852
802.23,23.6756666666,41.4441111111,36.9122222222,44.9445555555,20.7846666667,20.4565,29.3328888889,25.551,38.9005833333,22.0243981481
802.54,23.6286666667,42.0845555555,37.2246666667,44.8507777778,20.8002222222,22.3707222222,29.067,25.7068888889,39.182,22.5114166666
802.84,24.1837777778,42.8964444444,37.7316666667,44.2297777778,22.2835555556,23.0726666667,29.6857777778,26.6973333333,39.36775,23.1275740741
803.15,23.0486666666,41.7662222222,36.2717777778,42.9597777778,21.1815555555,21.9542222222,27.7317777778,25.4973333333,38.694,21.2720277778
803.46,23.2551111111,42.4568888889,37.2924444444,44.0374444444,21.5178888889,22.2925,27.9656666667,26.3851111111,40.1056666666,22.0333240741
803.76,22.9126666667,42.6865555556,37.3348888889,44.2874444444,21.5316666667,22.1595,27.9974444445,26.4437777778,39.96,21.9030555555
804.07,20.5611111111,41.7675555555,36.0102222222,42.8318888889,20.1096666667,20.0531111111,25.9957777778,25.1412222222,38.5340833333,19.838287037
804.38,20.1962222222,41.062,35.0327777778,42.5817777778,19.9183333333,19.477,25.1306666667,24.8202222222,39.2156666667,19.0864444444
804.68,19.244,39.2252222222,33.3175555556,40.6978888889,18.9238888889,17.7313888889,23.8392222222,23.6951111111,38.3284166666,17.7795277778
804.99,20.9858888889,40.172,35.5398888889,42.2063333333,20.7356666667,19.2332777778,24.9765555556,25.3521111111,38.9083333334,19.0298055556
805.30,19.0475555556,38.8338888889,32.736,40.6254444445,18.1047777778,17.2403333333,23.2751111111,23.3852222222,38.4488333334,17.4459629629
805.60,19.5424444444,38.6616666667,32.5965555556,39.9623333333,18.414,16.4395555555,22.2693333333,22.7863333333,38.15225,17.5183148148
805.91,18.7352222222,37.9616666667,31.7641111111,38.5323333333,17.7048888889,15.2797777778,21.3662222222,21.9686666667,37.6604166667,16.8370462963
806.21,17.0198888889,36.0628888889,31.005,38.2144444444,16.6504444444,14.0333888889,20.7608888889,21.596,37.6085833333,15.5092222222
806.52,18.5507777778,37.231,32.8478888889,39.932,17.7098888889,13.9980555556,22.1574444444,23.144,38.5491666666,17.6006111111
806.83,17.974,35.4738888889,31.1436666667,39.1341111111,17.6306666667,12.5163888889,21.9606666667,22.7941111111,37.1076666667,15.8223055556
807.13,18.9758888889,35.9606666666,31.4925555556,40.3781111111,18.7416666667,13.9223333333,22.3561111111,23.494,38.9559166666,16.3766574074
807.44,21.7455555556,37.4261111111,33.0868888889,41.3544444445,20.5622222222,16.264,24.211,25.1478888889,40.0149166666,18.0596944444
807.74,20.7918888889,37.525,32.4018888889,41.5503333333,19.6108888889,15.3276666667,23.6862222222,24.8504444445,39.5710833334,16.81775
808.05,20.9203333333,38.3853333333,32.5174444445,42.639,19.4271111111,15.5468888889,24.4097777778,24.5137777778,39.8565833334,16.3080092593
808.35,20.6215555556,39.2015555556,32.3216666667,43.5431111111,18.3406666667,14.8363333333,24.4665555555,25.0,40.3974166667,15.5047592592
808.66,20.5978888889,38.7966666667,33.4258888889,43.5955555556,19.7673333333,15.3101666667,24.2156666667,25.12,40.2545833333,15.6330555556
808.97,23.2068888889,41.1,35.6745555556,46.0051111111,21.795,18.4317222222,28.1681111111,28.1122222222,43.3945,18.5649814815
809.27,22.9213333333,41.0997777778,35.62,46.4661111111,22.0897777778,17.309,28.6281111111,27.4754444445,43.63675,18.1011759259
809.58,24.7361111111,42.1606666667,37.6897777778,46.6705555556,23.0857777778,18.0578888889,30.0903333333,28.5934444444,43.4225,19.1086296296
809.88,24.7404444444,42.6757777778,37.3318888889,46.0398888889,23.7984444445,18.3391111111,30.1422222222,29.2387777778,43.368,19.5453148148
810.19,25.6424444445,43.169,38.2222222222,45.9324444444,22.9372222222,18.8599444445,30.3381111111,28.889,43.30425,20.9918055556
810.49,24.545,42.954,37.4948888889,44.6767777778,22.1641111111,17.2475555556,30.0811111111,27.468,40.9116666666,19.8430185185
810.80,22.3391111111,40.8383333333,35.9257777778,43.8986666667,21.0916666667,15.9258333333,29.0253333333,25.536,39.5320833334,18.7541018518
811.10,23.2896666667,41.2615555556,38.2364444444,43.4361111111,22.2022222222,17.4771666667,29.8338888889,25.4843333333,39.9465833333,20.2468333333
811.41,21.7777777778,40.1011111111,38.4645555556,43.1311111111,21.5152222222,15.9697777778,28.202,24.7474444444,38.8636666667,18.9711944445
811.71,20.784,37.8447777778,36.3081111111,40.9181111111,21.119,15.5928888889,27.2261111111,22.6951111111,37.9135833334,18.0079722222
812.02,20.7962222222,37.6708888889,35.1751111111,40.4832222222,20.3604444444,14.8445,27.035,22.7173333333,38.1460833333,17.52
812.32,18.2285555556,35.5277777778,33.2937777778,38.0386666666,18.4261111111,12.1885,23.2304444444,20.4231111111,34.4010833334,15.0206666667
812.63,19.3953333333,36.9455555556,34.8645555555,40.1845555555,20.4552222222,15.1942777778,24.7938888889,22.7132222222,35.89525,16.593
812.93,20.2602222222,38.6168888889,35.373,41.822,22.5524444444,17.8904444444,25.5632222222,23.2906666667,38.316,18.9588333333
813.24,21.4632222222,38.4121111111,35.9606666667,42.7515555555,23.1755555556,19.5076111111,26.3086666667,23.2535555556,38.9668333334,19.1604537037
813.54,22.8415555555,40.6344444444,37.4252222222,44.9887777778,25.2251111111,21.6215555555,27.1395555556,25.169,40.991,21.0101759259
813.85,23.0235555556,39.3624444445,36.8306666667,43.6247777778,24.7175555556,21.448,25.9743333333,24.7175555555,40.6830833333,20.7012592593
814.15,23.0355555555,39.6006666667,36.7906666667,43.2982222222,23.4608888889,20.7247222222,24.5701111111,24.3854444444,40.4465,19.13475
814.46,23.8514444445,40.6371111111,37.2138888889,44.4626666667,23.9062222222,21.6821111111,25.5904444445,26.1028888889,41.0489166667,20.1857222222
814.76,25.5556666667,41.9712222222,37.7241111111,44.57,25.6452222222,23.2527777778,27.1865555556,27.4551111111,42.78225,22.4326759259
815.07,25.6206666666,42.9652222222,38.211,45.1136666667,25.9553333333,23.3315,26.8884444444,28.1035555556,42.8156666667,23.4636666667
815.37,27.489,44.8993333333,40.91,46.6491111111,27.2441111111,24.7333333333,28.224,29.1514444445,43.91075,24.956212963
815.68,29.2678888889,46.4083333333,42.5495555555,47.8898888889,29.1473333333,26.5545,30.8183333333,30.2497777778,47.0155833334,26.5374814815
815.98,29.117,45.1183333334,41.1956666667,46.5008888889,27.1815555555,25.0041666667,29.8601111111,29.0306666667,45.4380833334,25.7720277778
816.29,27.3738888889,44.0137777778,41.0518888889,44.9111111111,24.9506666667,21.4593333333,27.356,26.6736666667,43.7399166667,22.9207129629
816.59,26.6244444444,43.6518888889,40.8172222222,43.9865555555,24.8458888889,21.0778333333,27.0997777778,26.7125555556,42.71,23.1232777778
816.89,26.4042222222,42.5547777778,40.6298888889,43.272,25.4593333333,20.5598888889,27.1041111111,26.5616666667,42.41475,22.5211111111
817.20,26.4728888889,43.0687777778,41.252,44.074,25.591,20.3350555556,27.7248888889,27.5837777778,42.3676666666,22.8527314815
817.50,27.8125555555,43.7652222222,42.5461111111,45.5242222222,27.2552222222,21.0815,29.9547777778,29.0316666667,42.9859166666,24.301962963
817.81,26.8434444444,42.2696666667,40.6897777778,43.9857777778,26.4695555555,19.3340555556,28.9161111111,27.9136666667,42.0489166667,23.5757777778
818.11,26.6296666667,42.2154444444,40.2047777778,44.1262222222,25.574,18.7198888889,28.2552222222,26.9648888889,41.20175,23.0098425926
818.41,26.7125555555,42.0025555556,40.5112222222,44.2477777778,25.8275555556,19.1741111111,28.9248888889,27.1878888889,42.0724166666,22.9049814815
818.72,26.679,42.3551111111,40.0031111111,44.0267777778,26.7563333333,20.3343888889,29.0311111111,28.1026666667,42.32825,24.440462963
819.02,25.7574444444,43.0333333333,40.1515555556,44.9346666667,27.0796666667,20.4693333333,28.5203333333,28.2976666667,41.6110833334,24.8638055556
819.33,25.3948888889,43.1616666667,40.5558888889,44.6738888889,27.474,20.4942777778,28.1354444444,28.7025555556,42.1934166666,24.4713796296
819.63,26.7081111111,43.4323333333,40.223,45.8132222222,28.2722222222,22.2108333333,29.6986666667,30.0205555556,42.6154166666,25.8289444444
819.93,27.2368888889,43.6907777778,40.2318888889,46.0482222222,28.7438888889,22.4541666667,30.3284444444,30.5797777778,43.4275,26.1844537037
820.24,27.537,43.8321111111,40.3787777778,46.118,28.5328888889,22.4387777778,30.9251111111,30.6147777778,44.3425,26.2185185185
820.54,28.0796666667,44.0123333333,40.6585555556,46.1385555555,28.9026666666,22.9355,31.4061111111,30.5418888889,44.5470833334,26.1798333333
820.85,27.9275555556,43.6144444445,40.6352222222,46.0177777778,28.8265555556,22.9570555555,30.9764444444,30.2502222222,44.2685,25.8272962963
821.15,28.4986666667,44.3596666667,41.391,46.8191111111,29.4067777778,23.6291111111,31.642,30.8186666667,44.9259166666,26.2089259259
821.45,28.5007777778,43.9841111111,41.5657777778,46.8284444444,29.469,23.8635555556,31.844,31.019,44.7245,26.2149537037
821.76,28.7485555556,44.2013333333,41.9422222222,46.8604444444,29.5877777778,23.8163888889,31.9957777778,31.129,44.63175,26.2914074074
822.06,28.7781111111,44.1856666667,42.2362222222,47.1741111111,29.5106666667,23.6727777778,32.3712222222,31.2852222222,44.8916666666,26.1158796296
822.36,29.1901111111,44.4376666667,42.5592222222,47.2932222222,29.6665555555,23.8917777778,32.8293333333,31.6827777778,44.9710833334,26.278712963
822.67,29.3343333333,44.5046666667,42.6504444444,47.5646666667,29.7621111111,24.0063333333,33.0893333333,31.6696666667,44.95375,26.4188981481
822.97,29.2673333333,44.3646666667,42.802,47.5264444444,29.6794444444,23.8578888889,33.0306666667,31.5844444445,44.9058333334,26.2467592593
823.27,29.3175555555,44.5396666667,43.2013333333,47.7281111111,29.634,23.8811666667,33.231,31.5246666667,44.8190833334,26.1584074074
823.58,29.2602222222,44.5016666667,43.3178888889,47.7522222222,29.4211111111,23.7367777778,33.226,31.252,44.5338333334,25.9578611111
823.88,28.7822222222,44.2403333333,43.0145555555,47.5542222222,29.0431111111,23.3722222222,32.8682222222,30.9878888889,44.3279166666,25.7152685185
824.18,29.1838888889,44.8667777778,43.641,48.2172222222,29.424,23.8125,33.437,31.3787777778,44.9341666667,26.2861851852
824.49,29.3495555556,44.7487777778,43.913,48.2871111111,29.354,23.9234444445,33.5877777778,31.2482222222,44.7874166667,26.3108888889
824.79,29.6905555556,45.4926666667,44.77,48.9926666667,29.3495555556,24.0105555556,33.837,31.4712222222,45.3870833334,26.3930648148
825.09,29.8482222222,45.6395555556,45.0113333333,49.2136666667,29.3201111111,24.3535555555,34.0668888889,31.6213333333,45.72675,26.6300925926
825.39,29.7455555556,45.7704444445,44.8045555556,49.0342222222,29.3135555556,24.5111111111,33.9213333333,31.3955555556,45.8603333333,26.5339074074
825.70,29.2451111111,44.8961111111,44.1936666667,48.376,28.6556666667,23.7521111111,33.0324444444,30.493,45.55575,25.8270185185
826.00,29.7632222222,45.3176666667,44.7873333333,48.5123333333,28.9484444444,23.8035555556,33.2557777778,30.9856666667,45.7459166666,26.3338611111
826.30,29.2424444445,44.8402222222,44.1473333333,47.9016666667,28.3318888889,23.2912222222,32.7196666667,30.239,45.42275,26.0854444444
826.61,29.0724444445,44.4114444444,43.6121111111,47.285,27.9164444444,23.2660555556,32.2235555556,29.8258888889,45.2090833333,25.7529814815
826.91,29.1153333333,44.6296666667,43.7491111111,47.391,28.1551111111,23.2021666667,32.0817777778,30.1483333333,45.1979166667,25.8573055555
827.21,29.6072222222,44.7125555555,44.2366666667,47.3998888889,28.3942222222,23.683,32.4151111111,30.3311111111,45.31575,26.2727962963
827.51,29.5667777778,44.505,43.9862222222,46.951,27.9833333333,23.5631111111,32.2416666667,30.3416666667,45.03725,26.1879814815
827.82,29.4744444445,44.4167777778,43.5977777778,46.7555555555,27.9756666667,23.1693888889,31.6608888889,30.3074444444,44.8419166667,26.2695277778
828.12,29.2443333333,43.7951111111,42.9244444445,45.9002222222,27.9312222222,23.0608333333,31.4708888889,30.0435555555,44.1448333334,26.171037037
828.42,28.813,43.3332222222,42.2146666667,45.3804444444,27.7473333333,22.4011666667,31.2861111111,29.7642222222,43.647,25.6417407407
828.72,29.4332222222,43.3055555556,42.5842222222,45.5507777778,27.7778888889,22.3207222222,31.3995555556,29.8673333333,43.7501666667,25.7997222222
829.02,29.7833333333,43.584,42.4883333333,45.9295555556,27.8003333333,22.7473333333,31.7212222222,29.7563333334,44.0165833333,25.8208703704
829.33,29.643,43.1115555556,41.7984444445,45.4491111111,27.5044444444,23.0478333333,31.921,29.2548888889,44.19575,25.3192407408
829.63,30.6715555556,44.345,42.2132222222,46.1232222222,28.5178888889,24.0115,32.9577777778,30.4065555556,44.8475833334,25.6009351852
829.93,31.55,45.6416666667,43.2473333333,47.3375555556,29.7417777778,24.3048888889,34.0815555556,31.4128888889,46.7264166666,26.8810185185
830.23,31.1833333333,45.446,42.9488888889,46.8616666667,29.9946666666,24.6662222222,34.1481111111,31.8376666667,46.6045,27.4897222222
830.54,31.6296666666,46.9186666667,44.1036666667,48.3704444445,30.7555555556,25.1111666667,35.3482222222,33.3776666667,48.1888333334,28.1849814815
830.84,30.7207777778,46.5218888889,43.2011111111,46.8994444445,31.2243333333,24.5200555556,35.4105555555,32.8296666667,47.9225833334,27.7383796296
831.14,29.4548888889,46.1612222222,42.9981111111,46.0023333333,30.2177777778,23.8117777778,35.4,32.777,47.8778333333,27.1355092593
831.44,29.1646666667,46.3308888889,42.479,45.9026666667,29.7828888889,23.3632222222,35.1878888889,32.7468888889,48.0976666666,26.5468518518
831.74,29.2373333333,46.7216666667,43.2218888889,46.1866666667,29.5584444444,24.3314444444,34.6477777778,32.3398888889,48.7736666667,26.8150833333
832.04,27.5884444444,46.0922222222,41.7031111111,45.5963333333,28.0986666667,23.2503333333,33.3187777778,31.2044444444,46.6428333333,25.4908796297
832.35,26.6283333333,45.1832222222,41.7625555556,44.937,27.4356666667,22.4137777778,32.4302222222,30.9934444444,45.77175,25.065037037
832.65,25.2701111111,44.5472222222,40.8436666667,44.0715555556,26.1702222222,21.4377777778,30.954,29.8353333334,44.5311666667,24.2744907407
832.95,24.8854444444,43.8416666667,40.9133333333,44.0348888889,25.8616666667,21.2038888889,30.0554444444,29.3083333333,44.6494166666,23.9845740741
833.25,24.713,43.0784444444,40.0825555556,43.8476666667,25.1376666667,20.8335,29.5338888889,29.006,43.5435,23.1711666667
