wavelength,Back_SicLebm,Belly_SicLebm,Breast_SicLebm,Crissum_SicLebm,Crown_SicLebm,DorTail_SicLebm,Rump_SicLebm,Throat_SicLebm,WingTip_SicLebm
740.23,33.348,61.9193333333,37.8883333333,68.2786666667,23.366,24.5196666667,27.4473333333,35.648,25.1995
740.54,32.9346666667,62.094,38.132,67.8403333333,23.4053333333,24.5486666667,27.151,35.492,25.0
740.86,32.1385,62.0556666667,38.1893333333,67.3866666667,23.1923333333,24.4483333333,26.6543333333,34.674,24.77
741.18,32.1435,62.1233333333,38.557,67.084,23.227,24.015,26.843,34.724,24.5715
741.49,32.1473333333,62.0783333333,38.9516666667,66.6196666667,23.455,24.1256666667,27.0753333333,34.504,24.415
741.81,32.812,62.875,40.0943333333,67.5036666667,24.0283333333,25.245,27.583,34.9525,24.4315
742.12,32.4523333333,62.726,39.8846666667,67.6436666667,23.6263333333,25.132,27.1023333333,34.983,24.195
742.44,32.9521666667,62.6136666667,40.3213333333,67.4286666667,23.9623333333,25.6323333333,27.156,35.36,23.7595
742.76,32.4093333333,61.8743333333,39.8266666667,66.8463333333,23.994,25.3683333333,26.6763333333,34.7155,23.6015
743.07,31.8198333333,61.499,39.5216666667,66.4996666667,23.3816666667,24.6196666667,25.6396666667,33.8435,22.8045
743.39,31.7018333333,61.6213333333,39.8083333333,66.3643333333,23.2256666667,24.7226666667,25.2436666667,33.7535,22.326
743.70,31.1865,61.021,39.689,65.4326666667,22.921,24.611,24.9833333333,33.5445,22.0335
744.02,31.4806666667,60.9723333333,39.436,65.324,22.7433333333,24.46,25.1573333333,33.835,21.9025
744.34,31.738,60.4916666667,38.9456666667,65.2166666667,22.9446666667,24.2236666667,25.0426666667,33.93,21.853
744.65,32.0905,60.746,38.9433333333,65.9073333333,23.1833333333,24.961,25.4103333333,33.8945,22.2945
744.97,32.0565,60.8256666667,38.9646666667,66.667,23.5396666667,24.6413333333,25.7086666667,33.867,22.7965
745.28,31.9331666667,59.934,37.9436666667,65.7793333333,23.0866666667,24.0953333333,25.574,33.5075,22.8605
745.60,31.786,60.1616666667,38.133,65.3483333333,23.1186666667,23.857,25.8966666667,33.36,22.758
745.91,31.5346666667,60.3456666667,37.9606666667,65.2173333333,23.3803333333,23.5903333333,26.576,33.604,23.3365
746.23,31.3848333333,60.3476666667,37.7216666667,65.2096666667,22.9946666667,23.644,26.6456666667,33.36,22.933
746.55,31.4718333333,60.0903333333,37.4216666667,65.153,22.808,23.8866666667,26.618,33.246,22.8605
746.86,31.4313333333,59.6836666667,37.242,64.9296666667,22.7026666667,23.2066666667,26.941,32.6475,22.9805
747.18,31.7733333333,59.525,37.6496666667,65.8003333333,23.037,23.4356666667,26.781,33.151,23.193
747.49,31.8213333333,59.7546666667,37.688,66.079,23.1036666667,23.7776666667,26.94,32.919,22.9915
747.81,32.1023333333,59.487,37.7756666667,66.0123333333,22.8306666667,23.5023333333,27.2213333333,33.368,23.425
748.12,31.776,59.4796666667,37.5943333333,65.7766666667,23.1006666667,23.0323333333,26.8823333333,33.008,23.2035
748.44,32.2265,59.8056666667,37.5553333333,66.071,22.6763333333,23.425,26.9493333333,32.814,23.187
748.75,31.6801666667,59.2496666667,37.29,65.8443333333,22.2166666667,22.3706666667,26.362,32.6055,22.8675
749.07,31.5175,58.585,37.3746666667,65.6606666667,21.6026666667,22.455,26.0016666667,32.1485,22.3015
749.38,31.6241666667,58.6223333333,37.806,65.9183333333,21.8196666667,22.653,25.9696666667,32.857,21.888
749.70,31.7083333333,58.953,38.0363333333,65.9996666667,21.8573333333,22.6096666667,26.0306666667,33.402,21.9345
750.01,31.8656666667,59.276,38.3683333333,66.4276666667,22.4783333333,23.127,26.5063333333,33.436,22.504
750.33,31.845,59.7833333333,38.7713333333,67.0453333333,22.337,23.5246666667,26.037,33.815,21.7605
750.64,31.804,59.9793333333,38.327,66.7526666667,22.1533333333,22.9306666667,26.2313333333,33.6445,22.032
750.96,31.8821666667,59.7973333333,38.3306666667,66.9243333333,22.3766666667,22.9776666667,26.2063333333,34.0805,22.3335
751.27,32.3055,60.5843333333,38.7763333333,67.41,22.9476666667,23.6736666667,26.5423333333,34.474,22.317
751.59,32.502,60.2193333333,39.0436666667,66.924,22.6163333333,23.5426666667,26.6116666667,34.825,22.222
751.90,31.3706666667,59.177,38.361,66.0813333333,22.1763333333,22.4,25.7573333333,33.807,21.539
752.22,31.8166666667,59.9236666667,38.9326666667,66.5283333333,22.3436666667,23.0196666667,26.1396666667,33.9575,21.269
752.53,32.373,60.887,38.9036666667,67.0506666667,23.1883333333,23.171,26.4883333333,34.652,21.922
752.85,32.2721666667,60.831,38.3553333333,66.8433333333,22.9003333333,23.0236666667,25.9593333333,33.9255,21.5915
753.16,31.7618333333,60.6993333333,38.0393333333,66.8266666667,22.749,22.3763333333,25.573,33.005,21.0175
753.47,31.5905,60.6106666667,38.1133333333,66.7206666667,22.4083333333,21.9946666667,25.463,32.992,20.9165
753.79,32.2996666667,60.6253333333,38.1336666667,66.649,23.1933333333,21.9166666667,26.2673333333,33.4685,22.141
754.10,32.3963333333,60.883,38.2703333333,66.4863333333,23.5316666667,22.3423333333,26.3063333333,33.6485,21.73
754.42,32.6873333333,61.7203333333,38.7226666667,67.2016666667,24.142,22.6836666667,26.652,33.9705,22.481
754.73,32.1758333333,61.463,38.3146666667,67.0,24.1113333333,22.6296666667,26.1666666667,34.1945,22.3615
755.05,32.0318333333,61.1236666667,37.884,67.135,23.989,22.6966666667,25.974,34.382,22.2755
755.36,32.4343333333,60.73,38.1273333333,67.041,24.307,23.3336666667,25.8426666667,35.5335,22.275
755.67,32.7343333333,60.1346666667,37.9933333333,66.835,24.387,23.807,25.6223333333,35.738,22.5155
755.99,32.9413333333,59.7943333333,38.3943333333,66.835,24.6686666667,23.7906666667,26.069,35.91,23.2495
756.30,33.136,60.038,39.0986666667,67.643,24.3006666667,23.681,26.0843333333,35.4365,23.7745
756.62,33.793,60.0223333333,39.414,67.999,24.5496666667,24.2116666667,26.3326666667,36.0925,24.493
756.93,33.897,59.9206666667,39.5343333333,67.888,24.6336666667,24.22,26.287,36.584,24.154
757.24,33.2578333333,59.6986666667,39.5103333333,67.3256666667,23.936,24.2373333333,25.7816666667,35.8195,23.7005
757.56,33.1355,59.676,39.2496666667,67.8346666667,23.6293333333,24.006,25.796,35.3025,23.6575
757.87,33.0335,60.0376666667,39.4566666667,67.659,23.5766666667,23.1083333333,25.655,35.646,23.118
758.18,33.2038333333,60.3856666667,40.7816666667,67.8153333333,23.9576666667,23.1056666667,26.422,35.1865,23.7075
758.50,32.9818333333,60.8953333333,41.417,67.6656666667,24.3616666667,23.3996666667,26.6736666667,34.9055,24.112
758.81,32.6696666667,61.7683333333,41.0543333333,67.826,23.9483333333,22.9763333333,26.9396666667,34.1275,24.0045
759.13,32.1818333333,62.439,41.3176666667,68.0633333333,24.349,22.329,27.2933333333,33.7485,24.434
759.44,31.598,62.4033333333,41.294,68.251,24.335,22.1846666667,27.1646666667,33.164,24.448
759.75,31.4428333333,62.0766666667,40.7073333333,67.9646666667,24.4546666667,22.4983333333,27.3703333333,33.9165,24.351
760.07,31.7,62.0006666667,40.2573333333,68.0476666667,24.7853333333,22.6576666667,27.4356666667,34.3785,24.3285
760.38,31.9713333333,62.2383333333,40.1893333333,68.575,25.0323333333,22.568,27.8856666667,35.0195,24.819
760.69,31.8938333333,62.633,39.9706666667,69.2886666667,25.3943333333,23.212,27.9063333333,36.056,24.9725
761.01,31.9285,62.2906666667,39.852,68.9896666667,25.482,23.1226666667,28.021,36.521,24.8515
761.32,31.6213333333,61.3206666667,38.819,68.9553333333,24.9653333333,23.375,27.743,35.98,24.6855
761.63,31.577,61.398,37.63,68.781,24.5696666667,23.3926666667,27.468,35.9335,24.22
761.94,31.5911666667,61.3343333333,37.0133333333,68.6783333333,24.1413333333,23.389,26.9383333333,35.2305,23.5035
762.26,31.6241666667,61.1656666667,37.3583333333,68.174,24.3666666667,23.6206666667,26.8063333333,35.2915,23.543
762.57,32.0896666667,61.084,37.3313333333,68.577,24.5223333333,24.0783333333,27.247,35.6065,23.9895
762.88,32.0506666667,60.9486666667,37.4316666667,68.859,24.5056666667,24.291,27.0706666667,35.5115,23.667
763.20,32.5541666667,61.221,38.091,69.4456666667,25.0103333333,24.1966666667,27.5786666667,35.8945,23.9365
763.51,32.1246666667,60.9836666667,37.9463333333,69.2233333333,24.5936666667,23.6903333333,27.3446666667,35.3275,23.8225
763.82,31.9013333333,60.6086666667,37.8766666667,68.8146666667,24.7833333333,23.7506666667,27.0823333333,34.6965,23.8745
764.14,31.9046666667,60.1383333333,37.5843333333,68.6543333333,24.4996666667,23.1196666667,26.7906666667,34.2855,23.7475
764.45,32.0695,60.0056666667,37.6766666667,68.5656666667,24.6056666667,23.2786666667,26.6163333333,34.311,24.047
764.76,32.3463333333,60.2246666667,37.916,68.396,24.4993333333,23.2456666667,26.5313333333,34.09,23.995
765.07,32.2883333333,59.8193333333,37.8093333333,68.2526666667,24.3666666667,23.24,26.4413333333,34.0375,24.233
765.39,32.2793333333,59.4523333333,37.4713333333,67.682,24.4576666667,22.9963333333,26.7186666667,34.564,24.4575
765.70,32.4096666667,59.7956666667,37.4333333333,68.19,24.4046666667,23.238,26.9973333333,34.8565,24.7935
766.01,31.9625,59.907,37.593,67.96,24.125,22.952,26.539,34.713,24.3145
766.32,31.9748333333,59.6733333333,37.5916666667,67.5476666667,23.8803333333,23.311,26.505,34.6365,24.0635
766.64,31.224,58.992,36.9223333333,66.4566666667,23.463,23.0046666667,25.6393333333,33.935,23.6825
766.95,31.3508333333,59.0556666667,37.318,66.3276666667,23.7096666667,23.4903333333,25.6423333333,34.22,23.401
767.26,31.0265,58.853,36.8243333333,66.0846666667,22.4233333333,23.1506666667,24.7713333333,33.728,21.945
767.57,31.0105,58.568,36.53,65.068,22.1866666667,23.423,24.382,33.44,21.6435
767.88,31.3103333333,59.3223333333,36.6316666667,65.3913333333,22.2736666667,24.0326666667,24.6483333333,33.377,21.405
768.20,31.2781666667,59.1916666667,37.105,65.3116666667,22.629,24.5256666667,25.5646666667,33.469,21.8835
768.51,31.1575,58.866,37.5693333333,64.421,22.8473333333,24.3056666667,25.9023333333,33.299,22.0135
768.82,30.9815,59.384,37.8466666667,65.1146666667,23.3523333333,24.379,26.4086666667,33.0945,22.4925
769.13,30.8116666667,59.188,37.835,64.723,23.198,23.764,26.1746666667,32.583,22.0295
769.44,31.6515,59.8656666667,38.316,64.898,23.7416666667,24.6636666667,26.532,33.3335,22.496
769.76,32.4943333333,61.2823333333,38.3166666667,65.139,24.9686666667,24.393,27.2726666667,34.4475,23.2155
770.07,33.6401666667,61.934,39.729,65.5923333333,25.1726666667,26.3236666667,28.0123333333,35.1495,24.0215
770.38,33.7645,62.4606666667,40.5696666667,65.7786666667,25.4443333333,26.6196666667,28.6576666667,35.1095,25.0395
770.69,34.9251666667,63.8843333333,41.8403333333,66.533,26.8593333333,27.6346666667,29.8823333333,36.4765,26.846
771.00,35.2965,64.7443333333,42.6413333333,67.5726666667,27.869,27.8693333333,31.219,37.397,27.677
771.32,35.8805,65.3376666667,43.5216666667,68.1336666667,28.8483333333,28.6543333333,32.4473333333,38.58,29.028
771.63,36.0196666667,64.8023333333,43.1196666667,67.9,29.1666666667,28.2893333333,32.182,39.021,29.235
771.94,35.143,64.999,43.116,67.9393333333,28.838,27.9333333333,31.213,38.9315,28.414
772.25,35.3788333333,64.8803333333,43.59,68.1073333333,28.839,28.7526666667,30.8846666667,39.0235,28.2195
772.56,36.22,64.1426666667,44.4153333333,68.7843333333,29.591,29.562,32.086,40.8615,29.417
772.87,35.146,63.13,43.0003333333,68.081,28.2636666667,27.9106666667,31.5056666667,40.0975,28.5145
773.18,33.5871666667,61.1113333333,41.5473333333,66.9656666667,26.822,27.0013333333,30.8243333333,38.9785,27.7775
773.50,32.5311666667,60.763,39.843,65.8793333333,26.279,25.6433333333,30.366,37.8295,27.611
773.81,32.9661666667,60.734,39.9696666667,67.1863333333,26.728,25.994,30.7036666667,38.3945,28.1195
774.12,32.1548333333,59.841,39.0266666667,66.024,25.8646666667,24.6706666667,30.1193333333,37.19,27.4565
774.43,32.8441666667,60.2753333333,40.122,66.361,26.7586666667,25.107,30.6423333333,37.0185,28.624
774.74,31.2365,58.4633333333,39.0876666667,64.4626666667,25.62,23.875,29.4763333333,35.8585,27.8695
775.05,30.449,59.1206666667,39.289,63.7356666667,24.8833333333,23.7296666667,28.7496666667,35.828,27.035
775.36,31.334,59.325,38.769,65.1046666667,24.711,24.586,29.147,35.8015,26.945
775.67,30.558,59.2343333333,39.3623333333,65.2313333333,23.6363333333,23.4766666667,28.3573333333,35.4545,25.981
775.98,29.3721666667,59.2593333333,37.617,64.38,23.1886666667,23.253,27.021,34.01,25.0725
776.30,29.4235,58.9443333333,37.9603333333,64.8096666667,23.656,24.7636666667,26.9793333333,34.018,25.2685
776.61,30.7525,60.7393333333,39.6933333333,66.5666666667,24.3423333333,26.007,27.539,35.065,26.6235
776.92,32.158,61.966,41.4763333333,67.8916666667,25.687,27.3753333333,28.5666666667,36.3455,26.9615
777.23,32.4371666667,61.9093333333,41.0553333333,66.6666666667,26.2626666667,27.501,29.358,36.8525,27.077
777.54,32.9885,62.66,41.1166666667,67.6846666667,26.8636666667,28.7686666667,30.4106666667,37.586,27.685
777.85,31.2855,61.7993333333,39.107,66.4986666667,24.4043333333,28.063,28.6673333333,35.8005,24.673
778.16,30.9668333333,61.7296666667,38.2706666667,67.143,23.1526666667,27.92,27.8176666667,34.7805,23.391
778.47,31.2195,62.334,38.5743333333,68.938,24.1786666667,28.5463333333,28.3716666667,34.1715,24.633
778.78,31.047,61.9896666667,39.4763333333,68.307,24.5026666667,28.5863333333,28.691,34.1885,25.131
779.09,32.7423333333,62.2523333333,39.6246666667,68.5436666667,25.6863333333,28.954,29.6836666667,35.0885,26.8505
779.40,33.5261666667,62.741,41.1846666667,69.4353333333,25.6573333333,29.5476666667,30.1786666667,36.1725,27.077
779.71,33.544,63.4,42.0443333333,69.5116666667,26.8,29.891,30.8393333333,35.88,27.924
780.02,31.9475,61.746,40.7486666667,67.2903333333,26.1606666667,29.106,29.5566666667,34.4075,27.027
780.33,30.6638333333,60.3536666667,39.1416666667,66.3423333333,24.2423333333,26.3706666667,27.8496666667,33.171,25.8115
780.64,31.0846666667,60.5733333333,38.738,66.739,24.846,27.1306666667,27.675,32.9705,26.1695
780.95,31.5713333333,61.16,39.7943333333,66.997,25.4773333333,27.166,27.4596666667,33.7555,26.046
781.26,33.2966666667,61.8943333333,42.2173333333,68.2453333333,27.3493333333,28.451,29.405,35.903,28.6895
781.57,32.7778333333,61.704,42.5553333333,66.741,28.0,27.4073333333,29.4443333333,35.889,29.167
781.88,32.7386666667,61.5386666667,42.1406666667,65.3286666667,27.499,27.239,29.3943333333,36.511,28.651
782.19,33.465,62.7916666667,41.6106666667,65.9893333333,27.8783333333,27.6523333333,30.0976666667,36.7945,29.458
782.50,32.3165,62.5613333333,41.0546666667,65.3483333333,27.194,26.8553333333,30.1693333333,36.836,28.4745
782.81,31.68,61.556,40.1726666667,64.224,27.1703333333,25.742,29.5003333333,34.7805,28.072
783.12,31.034,60.0913333333,38.9966666667,63.018,24.9336666667,22.5386666667,27.442,34.6635,26.397
783.43,31.5645,59.827,38.797,63.4826666667,24.4496666667,21.5406666667,26.7686666667,35.0235,26.356
783.74,31.321,59.5546666667,38.2566666667,63.5793333333,25.0096666667,22.8213333333,26.8073333333,34.9355,27.1395
784.05,30.0443333333,59.687,38.1866666667,63.3773333333,23.7463333333,21.7006666667,26.153,34.657,26.775
784.36,29.0103333333,58.1376666667,38.2236666667,61.737,23.9436666667,22.6133333333,26.6433333333,33.392,26.937
784.67,28.9441666667,59.035,38.3156666667,62.6336666667,24.1203333333,22.0643333333,25.9786666667,33.8675,27.343
784.98,30.7541666667,59.4766666667,38.8823333333,63.5793333333,25.4006666667,23.7203333333,26.4946666667,35.111,27.667
785.29,30.5295,58.567,38.3956666667,64.1356666667,25.6616666667,23.793,26.363,33.937,26.9275
785.60,30.2068333333,57.3073333333,38.0516666667,63.291,25.6233333333,24.166,25.1246666667,34.465,26.122
785.91,30.6746666667,58.0346666667,38.3043333333,64.4703333333,26.9363333333,25.164,25.5106666667,34.3355,28.0345
786.22,31.0483333333,58.986,38.287,65.4376666667,27.3813333333,25.5376666667,25.8063333333,35.7145,28.226
786.53,31.3393333333,59.6313333333,37.2833333333,65.9143333333,28.1036666667,26.2603333333,27.2386666667,35.44,29.0635
786.84,32.6908333333,60.8663333333,38.95,67.7313333333,29.332,27.6066666667,29.295,36.454,29.7355
787.14,32.5448333333,62.1196666667,38.6873333333,68.28,28.933,27.3196666667,29.4096666667,36.9085,28.328
787.45,32.387,61.5356666667,38.501,68.1223333333,28.3843333333,26.783,28.8206666667,37.1175,26.583
787.76,32.8911666667,62.431,37.643,69.1343333333,27.3663333333,25.709,28.0293333333,37.5135,25.9665
788.07,31.917,61.2563333333,36.129,67.3926666667,26.725,26.1803333333,27.8503333333,36.492,24.9455
788.38,32.7408333333,63.0003333333,37.2963333333,69.4443333333,27.296,26.8886666667,29.185,37.6665,26.5555
788.69,33.1506666667,62.8696666667,36.8016666667,69.7333333333,26.8346666667,26.3966666667,29.098,38.4995,26.8345
789.00,32.8321666667,63.5856666667,37.231,70.3043333333,26.6516666667,25.9833333333,29.3616666667,38.029,26.336
789.31,31.659,62.641,35.5533333333,69.187,24.5673333333,25.809,27.6896666667,36.907,23.871
789.62,31.2575,62.0143333333,36.255,69.473,23.9136666667,25.4903333333,27.3356666667,36.044,23.241
789.92,30.944,62.52,37.0063333333,69.668,23.7753333333,26.1056666667,26.7773333333,36.315,22.6895
790.23,31.1906666667,62.7383333333,36.468,69.484,23.4523333333,26.7066666667,26.6663333333,37.7975,21.845
790.54,30.702,61.8423333333,36.5233333333,67.9823333333,23.5246666667,27.1933333333,26.834,37.799,22.069
790.85,30.9611666667,61.3593333333,36.6303333333,68.0336666667,23.9243333333,27.8646666667,28.066,36.309,23.824
791.16,31.7795,59.9276666667,36.4006666667,68.6846666667,24.697,29.177,28.571,36.4405,25.0
791.47,31.6176666667,60.4166666667,36.1516666667,69.322,25.1633333333,29.167,28.513,35.907,24.9385
791.78,30.552,61.606,35.0063333333,69.469,25.0523333333,29.2766666667,28.231,35.1945,24.0275
792.08,30.2228333333,62.4633333333,36.0653333333,69.0206666667,25.431,30.0123333333,28.205,35.435,24.1485
792.39,31.0238333333,62.547,36.5376666667,69.33,26.217,31.0863333333,29.546,36.392,25.9675
792.70,31.7631666667,63.6096666667,38.6516666667,69.8073333333,27.638,31.365,31.072,37.0605,27.575
793.01,33.3541666667,65.8173333333,38.981,71.3796666667,29.0446666667,32.6963333333,33.4183333333,38.535,29.9365
793.32,34.8291666667,66.325,40.8546666667,72.308,29.9146666667,33.4613333333,34.2306666667,37.564,31.218
793.62,33.0965,65.6333333333,40.827,70.887,28.8973333333,31.5676666667,33.118,34.7545,30.5555
793.93,33.6383333333,66.231,41.5253333333,73.2463333333,29.6733333333,30.3703333333,33.7253333333,34.5095,32.222
794.24,34.257,66.8813333333,41.8813333333,73.4106666667,29.983,30.1543333333,33.2903333333,35.567,31.25
794.55,33.201,68.0313333333,43.7693333333,73.844,30.119,29.5023333333,33.7736666667,35.0725,31.0435
794.86,33.5528333333,68.028,43.9176666667,74.1326666667,29.82,29.9073333333,34.168,36.4955,30.83
795.16,32.456,65.0836666667,42.148,72.9566666667,28.1553333333,28.284,32.563,34.981,29.0755
795.47,31.7948333333,64.543,41.7423333333,73.4723333333,27.3946666667,27.0916666667,32.3363333333,34.2005,27.7635
795.78,30.8711666667,63.8776666667,41.3506666667,72.6793333333,26.9716666667,24.9236666667,31.4596666667,33.0065,26.8625
796.09,31.2258333333,63.494,41.5906666667,72.7946666667,26.3363333333,24.4673333333,30.769,32.008,25.619
796.40,30.8226666667,62.0676666667,40.8016666667,70.1266666667,25.823,25.5276666667,29.3253333333,31.0125,25.5065
796.70,30.9496666667,61.1876666667,40.4853333333,70.389,26.1816666667,26.349,29.7366666667,32.5595,25.2195
797.01,31.9376666667,60.1806666667,40.5996666667,70.0326666667,27.0526666667,27.9556666667,29.8853333333,33.9285,25.6775
797.32,32.4356666667,59.9756666667,41.9826666667,69.278,28.274,30.5183333333,30.2733333333,34.272,26.2545
797.63,32.644,60.1086666667,42.1466666667,68.254,27.7363333333,31.704,29.6576666667,35.15,26.88
797.93,32.4823333333,60.772,41.1373333333,67.912,28.103,32.918,28.8916666667,35.741,27.8955
798.24,31.875,59.625,40.3333333333,67.4166666667,27.6666666667,32.375,28.4166666667,34.6875,27.5625
798.55,33.6928333333,60.1523333333,42.174,67.7666666667,29.2723333333,34.1796666667,29.5686666667,36.358,29.5685
798.85,34.2405,59.7046666667,43.2063333333,67.6373333333,29.7046666667,34.6413333333,30.0843333333,35.949,31.519
799.16,35.6588333333,61.068,44.8323333333,69.4226666667,30.8356666667,35.9606666667,31.6106666667,36.5635,32.881
799.47,36.5675,61.6643333333,45.4503333333,69.944,32.6433333333,38.077,33.247,38.4215,34.411
799.78,36.3215,62.0186666667,46.525,71.6243333333,33.0236666667,36.3876666667,34.2186666667,39.4425,34.595
800.08,35.6413333333,62.6276666667,45.7166666667,70.262,32.6673333333,36.84,33.289,38.948,33.6885
800.39,35.6556666667,63.388,44.9453333333,71.3113333333,32.7413333333,36.066,34.517,38.525,34.9045
800.70,37.093,63.9613333333,44.658,71.9396666667,32.2786666667,37.047,34.8003333333,39.477,35.0755
801.00,35.0961666667,61.676,42.857,71.703,31.181,35.4853333333,34.02,38.0495,33.997
801.31,35.8885,61.1416666667,41.897,71.1786666667,30.1563333333,34.5766666667,34.3,38.2595,32.3895
801.62,37.65,63.5013333333,44.9883333333,72.7096666667,31.8463333333,36.2113333333,36.2106666667,40.288,34.604
801.92,38.608,63.8726666667,46.9656666667,72.9286666667,31.0213333333,36.7536666667,37.235,40.8235,34.5375
802.23,38.9865,64.1703333333,45.815,73.1766666667,30.4453333333,36.5153333333,37.102,41.63,33.1865
802.54,39.7911666667,62.9156666667,45.0143333333,72.1273333333,30.4843333333,36.1823333333,36.847,42.0225,32.4075
802.84,39.351,61.26,44.241,71.368,29.149,35.1196666667,35.825,41.1145,31.1005
803.15,40.7981666667,61.3613333333,44.319,71.6433333333,30.0936666667,35.493,35.493,40.845,30.986
803.46,40.8815,61.4626666667,45.476,71.777,30.239,34.646,36.6153333333,41.28,31.8565
803.76,40.408,62.782,46.475,71.1273333333,29.6883333333,35.204,35.971,41.9425,30.7195
804.07,39.1073333333,63.3186666667,46.7246666667,71.2763333333,28.7723333333,32.8483333333,35.177,41.5575,28.9665
804.38,41.1723333333,65.75,49.0113333333,71.6836666667,29.7636666667,34.684,35.6006666667,42.764,29.884
804.68,40.9553333333,64.882,50.2173333333,71.2013333333,30.294,33.671,34.9733333333,42.0405,30.029
804.99,39.4331666667,64.169,48.895,69.4046666667,28.4823333333,31.8926666667,32.6126666667,40.49,28.7465
805.30,36.6571666667,62.6016666667,47.0113333333,67.7186666667,26.3986666667,29.4593333333,30.6073333333,37.446,26.4705
805.60,37.056,63.1626666667,49.3916666667,68.6133333333,27.5913333333,31.2406666667,30.6083333333,39.343,26.423
805.91,35.7436666667,64.9743333333,50.154,69.0256666667,27.5896666667,32.872,29.6923333333,40.4615,25.4615
806.21,35.1795,65.7173333333,50.7913333333,69.304,27.5843333333,32.0676666667,30.2216666667,41.456,26.5825
806.52,35.347,65.395,52.252,68.4153333333,26.974,33.9166666667,31.1603333333,43.3225,26.073
806.83,34.2728333333,62.8556666667,51.852,66.935,25.765,33.387,29.469,42.1095,24.799
807.13,33.9005,63.5333333333,51.7556666667,67.3686666667,25.8776666667,33.4953333333,29.5513333333,39.7895,25.4455
807.44,33.9315,63.0776666667,52.6916666667,67.4823333333,26.3186666667,34.584,29.853,38.744,25.367
807.74,33.5281666667,64.3813333333,54.3476666667,68.6733333333,27.202,34.7826666667,31.271,37.3745,25.3345
808.05,35.9186666667,66.2266666667,55.556,69.692,29.098,38.009,33.9936666667,40.099,26.733
808.35,38.815,66.6113333333,56.6446666667,73.9203333333,31.2846666667,39.59,36.0466666667,41.3625,27.99
808.66,38.662,66.1563333333,57.0296666667,74.4896666667,33.05,39.6256666667,35.7143333333,42.602,29.847
808.97,38.3615,67.401,56.2713333333,72.4856666667,33.9546666667,40.113,36.723,41.441,30.593
809.27,38.0473333333,65.6563333333,56.117,71.7733333333,33.3893333333,37.542,36.8126666667,39.6465,32.155
809.58,38.1646666667,65.0656666667,55.403,72.3843333333,33.905,38.1363333333,36.0206666667,38.9365,31.561
809.88,37.9966666667,66.4936666667,55.498,73.1146666667,33.7366666667,38.1696666667,35.4636666667,37.2195,32.8155
810.19,38.3275,68.4986666667,54.4916666667,75.8866666667,33.806,37.352,35.8746666667,36.613,32.9785
810.49,38.9181666667,66.1963333333,55.1443333333,76.7196666667,33.0393333333,36.7433333333,35.332,37.125,32.0105
810.80,38.7068333333,65.2296666667,53.1036666667,74.77,32.931,36.322,35.3446666667,39.138,33.19
811.10,38.3596666667,63.0216666667,50.9696666667,74.662,31.7463333333,33.7446666667,34.215,40.6525,31.217
811.41,35.5431666667,61.5716666667,49.5393333333,73.4196666667,29.7113333333,30.2023333333,32.842,37.753,29.558
811.71,33.0498333333,60.3656666667,48.3933333333,70.7623333333,28.3553333333,28.5443333333,31.569,35.539,27.9775
812.02,35.6825,64.127,49.143,71.6826666667,29.524,30.222,33.27,36.476,27.6195
812.32,37.0618333333,62.779,51.7526666667,73.1673333333,27.9156666667,28.489,32.441,36.1375,26.864
812.63,36.9005,65.175,51.556,74.5133333333,27.432,29.2476666667,32.8793333333,36.2845,25.389
812.93,36.1856666667,65.0003333333,50.064,72.6923333333,24.8716666667,27.4356666667,31.09,37.1155,22.7885
813.24,33.5625,62.999,48.3303333333,71.9713333333,21.349,23.9033333333,28.5526666667,36.051,20.039
813.54,33.3005,63.182,49.1123333333,70.3486666667,20.3156666667,22.3536666667,26.2983333333,37.1795,19.921
813.85,34.3063333333,64.0076666667,48.638,67.9636666667,22.633,23.152,27.432,39.105,20.5255
814.15,34.1925,64.6046666667,48.5223333333,70.172,21.512,21.1683333333,27.079,37.2165,17.5255
814.46,33.5073333333,64.6486666667,48.9906666667,69.172,22.2686666667,22.1293333333,27.0703333333,35.1775,17.641
814.76,33.5446666667,66.1733333333,49.2603333333,71.1766666667,22.8326666667,25.229,27.132,34.355,19.6615
815.07,33.1318333333,65.9943333333,47.5806666667,68.5483333333,23.7233333333,25.6716666667,27.3523333333,34.5765,20.0605
815.37,31.1513333333,61.8596666667,47.755,65.6543333333,24.352,25.427,26.5023333333,35.199,20.304
815.68,31.3083333333,62.9906666667,44.7973333333,65.9813333333,26.9783333333,27.6636666667,29.7196666667,35.6075,22.7105
815.98,33.395,62.5383333333,44.6703333333,67.5293333333,28.5273333333,29.0816666667,29.6983333333,37.8,25.1385
816.29,33.1143333333,61.7886666667,43.84,68.4803333333,29.2683333333,29.5183333333,30.8316666667,36.6795,26.923
816.59,34.6778333333,65.2283333333,44.4656666667,69.731,34.209,33.5206666667,33.3336666667,37.6175,28.7055
816.89,35.869,66.0483333333,46.5676666667,70.8716666667,36.7346666667,37.8476666667,37.2916666667,39.6105,31.0765
817.20,36.0481666667,65.909,47.0956666667,73.043,36.6793333333,39.5836666667,36.8056666667,40.625,32.6705
817.50,36.3081666667,64.7236666667,45.477,70.7953333333,36.6726666667,38.4336666667,36.4296666667,39.162,33.8795
817.81,36.1486666667,63.9076666667,45.7206666667,69.4256666667,35.1916666667,38.6263333333,35.8106666667,39.527,34.9665
