wavelength,Back_TerVirm,Belly_TerVirm,Breast_TerVirm,Crissum_TerVirm,Crown_TerVirm,DorTail_TerVirm,Rump_TerVirm,Throat_TerVirm,WingTip_TerVirm
228.01,-16.0115,-0.22786666666,-4.5014,3.8744,1.53853333333,-13.2193333333,-12.7635333333,-20.0854333333,-15.7834666667
228.39,-11.0956,2.14439999999,0.326266666674,5.54779999999,3.26333333331,-9.79033333335,-8.6248,-16.6432333333,-10.6759
228.76,-6.78370000001,3.74266666667,5.53606666667,7.95319999999,6.43266666667,-4.32753333333,-4.1326,-9.82456666666,-5.04866666666
229.14,-5.62729999999,2.61653333333,3.15419999999,6.73839999999,4.98206666666,-4.87453333333,-2.11466666667,-10.1613666667,-4.56986666666
229.52,0.1094,7.04233333334,8.73233333333,10.3912666667,10.4851333333,1.09533333333,4.507,-2.73856666667,0.594633333328
229.89,1.19253333333,6.60546666667,9.78600000001,10.4281333334,11.376,1.71246666667,4.9234,-2.58403333333,1.59013333334
230.27,3.26953333333,8.00653333333,9.76066666669,12.7912,11.1004666667,1.59473333333,5.10359999999,-3.11006666667,1.80226666667
230.65,7.33323333333,9.54066666668,11.9704666666,13.5407333334,12.0888,3.3482,7.8222,-0.429533333334,3.31856666667
231.02,8.97223333333,11.5833333333,15.0832666667,15.6943333333,14.0556666667,6.66666666667,10.1666,4.52790000001,5.81946666667
231.40,7.10483333333,9.29606666667,12.7225333333,13.8114,11.0756666667,4.64800000001,7.86193333333,2.05836666667,4.15663333333
231.78,5.8195,8.49986666665,11.4166,12.8332,9.1112,2.75006666666,7.24993333334,-1.93056666667,2.56953333333
232.15,10.2678333333,13.6814,14.6989333333,16.4124,13.9492,6.98780000001,11.7804,0.629266666665,5.95716666667
232.53,7.69676666665,11.6165333333,11.3590666667,14.9356666667,12.5320666667,3.71966666666,9.55646666669,-2.46076666667,3.91986666667
232.90,3.31739999999,8.73013333332,5.84139999999,12.2539333333,10.0316666667,-1.17466666666,5.492,-9.11109999999,-0.34926666668
233.28,5.80639999999,11.6129333333,9.43173333333,13.9784,15.1150666667,2.30420000001,6.9124,-7.03540000001,3.67130000001
233.66,3.18176666667,9.66333333332,5.89226666665,11.1447333333,12.1548,-1.31313333333,4.37713333333,-14.1079,0.25246666666
234.03,5.10000000001,13.5,10.3666666667,13.6333333333,13.7,2.06666666667,8.73333333333,-12.0166666666,2.39999999999
234.41,5.86096666667,12.2273333333,9.92106666668,12.6382,14.2496,2.30660000001,9.85779999999,-12.0221,3.34919999999
234.78,9.17826666668,16.6201333333,14.1086666667,16.1239333333,20.3102,7.47293333334,12.8992666667,-7.67436666667,7.65883333333
235.16,10.5815666667,16.2553333333,15.6311333333,16.1418666667,20.6524666667,8.17013333333,13.1631333333,-7.29090000001,8.22689999999
235.54,14.8334,19.4166,20.0833333333,18.889,24.1945333333,11.3055333333,17.0,-3.23613333334,11.3195
235.91,14.8959,17.6562666667,19.6353333333,16.875,22.8124666667,10.8594,15.4166666667,-2.29163333333,11.1719
236.29,12.5897333333,16.3879333333,18.9110666667,14.6614,19.6546666667,8.2072,14.7676666667,-3.413,9.88043333333
236.66,10.0552333333,12.7247333333,16.5422666667,10.2628666667,16.4592,5.47726666665,12.4480666667,-6.37610000001,6.50063333334
237.04,10.0262,12.6014,17.1503333333,10.0656,17.0456,5.90846666666,12.5229333333,-3.92153333333,7.28116666666
237.41,11.8255666667,14.074,18.2540666667,11.5872,17.3279333333,7.30153333333,12.9629333333,-1.48153333334,7.81756666667
237.79,11.5472666667,13.4339333333,17.7861333333,10.9937333333,17.1069333333,7.01893333333,12.0502,-1.14486666667,8.54073333332
238.17,8.99249999999,9.1294,13.5322,7.7114,14.6019333333,3.13440000001,9.32826666666,-4.21646666667,6.55473333334
238.54,7.73766666666,9.43446666667,12.5630666667,6.54626666666,13.887,3.41746666666,7.79786666666,-4.10353333333,6.32966666667
238.92,4.08023333333,5.97546666666,9.05240000001,3.5228,9.32000000001,-0.066999999998,5.17273333334,-7.39123333333,3.03233333333
239.29,1.00903333334,2.47153333333,5.64640000001,0.521599999999,6.32646666665,-3.152,2.90266666666,-11.1338,1.07696666667
239.67,1.15003333333,2.66253333333,5.85733333333,1.72533333333,6.77326666666,-1.78913333333,4.28113333334,-10.6603333333,2.02346666667
240.04,1.09129999999,3.84926666667,4.98026666666,2.79766666667,5.79366666667,-0.912599999994,5.07933333333,-10.1786666667,1.05156666667
240.42,4.52383333333,5.85026666666,7.04086666667,4.48973333333,8.67353333333,2.48293333333,7.61906666667,-6.1139,2.7126
240.79,7.50013333334,8.8056,9.5416,6.5416,10.9306,4.93053333333,10.1527333333,-2.8124,4.94436666667
241.17,8.86856666667,9.42813333333,9.7568,6.59353333333,10.5352,5.49880000001,10.9488666667,-2.03756666667,5.21296666667
241.54,7.64346666667,7.9334,8.1374,4.51953333333,8.93193333332,3.62853333333,9.88740000001,-2.8072,4.2835
241.92,7.92326666667,8.1028,8.38426666667,4.90053333333,8.57846666666,3.22173333333,9.81080000001,-2.20763333333,4.70646666667
242.29,9.15099999999,9.2184,9.31706666666,5.92093333333,9.82033333334,4.26786666667,10.6829333333,-0.4223,5.71423333333
242.67,8.63863333334,8.38846666667,8.8464,5.80153333333,9.3724,3.21466666667,10.7717333333,-0.720900000001,5.58939999999
243.05,9.2947,8.7084,9.266,6.5518,10.004,3.3948,10.9306,-0.4428,5.9573
243.42,10.6832666667,10.1896,10.5528,7.78826666667,11.4455333333,4.621,11.951,1.1375,7.36956666667
243.80,9.72956666666,9.16953333334,9.30093333334,6.4658,10.0966,3.54586666667,10.2124,0.0695,5.95976666667
244.17,9.95073333333,8.62886666667,9.447,6.34853333333,10.7197333333,3.61366666667,10.0455333333,0.140266666666,5.9394
244.55,9.07190000001,7.33486666667,8.60446666667,5.5532,10.0370666667,2.6652,9.16853333335,-0.927966666668,5.09283333333
244.92,9.72103333334,8.16373333333,9.25139999999,6.53253333333,10.6991333334,3.7642,9.51266666668,0.395600000001,5.93923333333
245.30,10.6784,9.01499999999,10.6002666667,8.06920000001,11.6503333333,5.323,10.2347333333,1.67323333333,6.95703333333
245.67,11.5255666667,9.70573333333,11.8498666667,9.68753333334,12.4504666667,6.49860000001,10.9130666667,2.61563333333,7.6786
246.05,11.6421333333,9.90746666667,12.2603333333,10.2015333333,13.0282666667,7.33106666667,11.4162,3.16446666666,7.8622
246.42,11.1267666667,9.61866666667,12.118,9.58913333333,12.3296,7.07506666667,11.1488666667,2.7356,7.59656666667
246.79,11.8182333333,10.3922,13.0526,9.9688,13.1150666667,8.16413333333,11.4661333333,3.86796666667,8.09263333333
247.17,12.3821,11.2233333333,13.7446666667,10.434,13.6199333333,8.97613333334,12.0581333333,4.66253333333,8.72896666666
247.54,12.2537,11.115,13.8148,10.3098666667,13.5189333333,8.84933333334,11.9872666667,4.5825,8.5573
247.92,13.0103666667,11.946,14.8498666667,11.1098,14.3480666667,9.64266666666,12.8279333333,5.60636666667,9.53253333333
248.29,12.8923,12.172,14.9227333333,11.327,14.3086,9.5998,12.9201333333,5.84223333333,9.55333333334
248.67,12.5403666667,12.09,14.6472666667,11.167,13.8842,9.3206,12.466,5.57043333333,9.38036666666
249.04,12.4725333333,11.8232,14.6168,11.12,13.879,9.37939999999,12.4496,5.32553333333,9.32949999999
249.42,12.5843,12.223,14.7224666667,11.2901333333,14.2015333333,9.51333333333,12.7357333333,5.64703333333,9.75976666666
249.79,11.9497333333,11.7155333333,14.0186666667,10.4662666667,13.4936666667,9.09119999999,12.1622,4.97726666667,9.293
250.17,11.9112,11.4575333333,13.8881333333,10.2256,13.3897333333,8.89993333334,12.0921333333,4.89666666667,9.10913333334
250.54,12.2424333333,11.5514666667,14.0724,10.7416,13.9154666667,9.35459999999,12.2803333333,5.10253333333,9.06099999999
250.92,12.1716,11.7410666666,13.9722666667,10.9343333333,13.7125333333,9.19573333332,12.4721333333,4.89013333333,8.84930000001
251.29,10.7347,10.366,12.4880666667,9.70786666667,12.3233333333,7.64240000001,11.41,3.63116666667,7.43546666667
251.66,10.2647333333,10.1222,11.943,9.72086666666,11.8616,7.52753333333,11.2215333333,3.601,6.97503333333
252.04,9.02920000001,8.94046666666,10.7034666667,8.91066666666,10.9648,6.36386666667,10.2107333333,2.52606666667,5.74343333333
252.41,9.15990000001,8.75620000001,10.7919333333,8.75026666666,11.0146,6.5764,10.1595333333,2.69803333333,6.0283
252.79,9.79223333334,9.18419999999,11.3901333333,9.59366666667,11.5551333333,7.18620000001,10.7240666667,3.26926666667,6.80113333333
253.16,10.067,9.69853333335,11.8902666667,10.2527333333,11.8174,7.28146666667,11.1112,3.96033333333,7.44900000001
253.54,9.58336666667,8.82106666667,11.4384,9.5432,11.0247333334,6.53086666667,10.8272,2.87956666666,6.4877
253.91,10.2063333333,9.82486666667,12.3076666667,10.1376,12.0513333333,7.11686666667,11.7884,3.58666666667,7.0826
254.28,10.7987333333,10.6818,12.8597333333,10.707,12.5758,7.35486666666,12.2097333333,4.50743333333,7.55043333334
254.66,11.4108666667,11.5216666667,13.418,11.3132,13.1704,7.72913333333,12.6424666667,5.33736666667,8.07429999999
255.03,11.7834666667,11.8037333333,13.55,11.7226,13.6582666667,7.90520000001,12.9205333333,5.4416,8.45010000001
255.41,12.5867666667,11.7338666667,13.7932666667,11.6206666666,13.6942666667,8.26606666666,12.9016,5.52716666667,8.74023333333
255.78,11.5964333333,10.5618,12.21,9.94086666667,12.2025333333,6.75533333334,11.4116666667,3.93946666667,7.04363333333
256.15,11.7622,10.5813333333,11.7884,9.59139999999,11.7959333333,6.77166666667,11.3085333333,3.91816666667,6.83913333333
256.53,11.5857,10.7652666667,11.4054666667,9.36739999999,12.0089333333,6.82133333333,11.1112,3.92206666667,6.32083333333
256.90,11.1053666667,10.6183333333,11.1639333334,9.00859999999,11.9930666667,6.48006666666,10.8464666667,3.8513,5.51996666667
257.28,10.4534,9.6282,10.2283333333,7.95813333333,11.3242,5.66866666667,9.9542,2.72013333333,4.351
257.65,10.8117666667,10.0172,10.5736666667,8.35926666667,11.9735333333,6.21919999999,10.1835333333,3.51993333333,5.16643333333
258.02,11.5156333333,10.3119333333,11.1938666667,9.17633333333,12.3586,6.99320000001,10.8674,4.2545,5.831
258.40,12.0158333333,10.7194,12.0158,9.627,12.7621333333,7.8966,11.5696,4.34233333333,6.67693333333
258.77,11.672,10.5114666667,11.9114666667,9.50313333334,12.3974666667,7.98693333335,11.4798,4.1185,6.8606
259.15,11.5158333333,10.3242,11.8547333333,9.28660000001,12.0914,7.80466666667,11.1964666667,3.8618,6.71046666667
259.52,11.7587,10.7172666667,12.3758666667,9.95433333335,12.7175333333,8.31640000001,11.6836666667,4.4071,7.3397
259.89,12.3477333333,11.4089333333,13.3166666667,10.6887333333,13.6440666667,9.14099999999,12.602,5.14373333333,8.3726
260.27,12.2988666667,11.4674,13.3808,10.6676666667,13.7900666667,9.29279999999,12.7894666667,5.1161,8.56156666667
260.64,12.5156333333,11.5320666667,13.706,10.942,13.9104666667,9.39960000001,12.94,5.17213333333,8.94553333333
261.01,12.9908,12.0407333333,14.2654666666,11.3660666667,14.4122666667,9.85199999999,13.4466,5.59406666667,9.62656666666
261.39,13.4063,12.4892,14.6816666667,11.7958,14.7556,10.3809333333,13.8936,6.20366666667,10.1944333333
261.76,13.4541333333,12.6763333333,14.81,11.846,14.7549333334,10.3928,13.8614,6.25666666667,10.1522666667
262.13,13.1816,12.4922,14.684,11.6514666667,14.6060666667,10.0976,13.5421333333,5.89386666667,9.91233333333
262.51,12.8811,12.3833333333,14.4187333333,11.5242,14.5122,9.75113333333,13.3062,5.735,9.73306666666
262.88,12.9350666667,12.6065333333,14.5677333333,11.5049333333,14.6540666667,9.63993333335,13.2505333333,5.78723333333,9.74273333333
263.25,13.2074,13.0592666667,15.0209333333,12.0621333333,15.222,10.0492,13.7973333333,6.4256,10.1499666667
263.63,13.0800666667,13.1082666667,15.0099333333,11.7290666666,15.1668,9.71853333333,13.7112666667,6.33086666667,9.95380000001
264.00,13.3225333333,13.329,14.9566,11.7056666667,15.1386666667,9.67533333333,13.6061333333,6.46746666667,9.87866666667
264.37,13.7487666667,13.7914666667,15.5435333333,12.1473333333,15.4762,9.77980000001,13.9038666667,6.86206666667,10.0337333333
264.75,13.6858,13.9001333333,15.4618666667,11.9455333333,15.2521333333,9.69199999999,13.8956,6.9386,9.89946666666
265.12,13.0334333333,13.0666,14.6755333333,11.4489333333,14.4045333333,9.06673333335,13.1733333333,6.069,9.07116666668
265.49,12.6850333333,12.5186666667,14.3320666667,11.209,14.17,8.69900000001,12.5754666667,5.61756666667,8.5829
265.87,12.7084,12.3499333333,14.4226666667,11.2396666667,14.3928666667,8.98913333335,12.74,5.75966666667,8.81753333335
266.24,12.8608666667,12.6052,14.5236,11.366,14.7566666667,9.33746666666,13.1084666667,6.23716666667,9.46626666666
266.61,12.6976666667,12.2209333333,14.2232,11.0846666667,14.3226,9.07420000001,12.7532666667,6.0927,9.24116666667
266.98,12.3219333333,11.7004666667,13.7154666667,10.8010666667,13.8776,8.48486666667,12.4029333333,5.71703333333,8.68556666667
267.36,12.0702333333,11.3976,13.4940666667,10.5193333333,13.6508666667,8.3632,12.1262,5.47826666667,8.64343333333
267.73,11.9707333333,11.2895333333,13.3188,10.4808666666,13.3514666667,8.42266666667,11.9964666667,5.39156666667,8.43353333333
268.10,11.6907,11.2324,13.1564666667,10.4969333333,13.2450666666,8.26180000001,11.9644666666,5.31753333333,8.25286666667
268.48,11.8051,11.37,13.1244666667,10.6109333333,13.3751333333,8.45246666667,11.9791333333,5.3715,8.40036666667
268.85,11.4279333333,10.9969333333,12.7898666667,10.488,13.226,8.43546666666,11.6511333333,5.04676666667,8.14806666667
269.22,11.3412,10.985,12.7096666667,10.1704,13.1356666667,8.41846666667,11.6086666667,5.13116666667,8.08796666667
269.59,11.1853333333,10.8648,12.6251333333,9.8938,12.9488666666,8.18079999999,11.5562666667,4.96883333333,7.93966666667
269.97,11.2951666667,10.9950666667,12.7130666667,10.0165333333,12.8358,8.11286666667,11.5454666667,5.18396666667,8.0497
270.34,11.0205,10.8853333333,12.6464666667,9.86333333333,12.474,7.85166666668,11.1392666667,4.92023333333,7.57976666667
270.71,10.8322,10.8843333333,12.6183333333,9.74526666667,12.2987333333,7.8534,10.9728,4.8711,7.33433333333
271.09,11.1513333333,11.2230666667,12.9151333333,10.1268,12.6738,8.48066666667,11.3270666667,5.15956666667,7.80736666667
271.46,10.9141333333,10.9614666667,12.6646666667,9.73979999999,12.2484666667,8.233,11.0536,4.93386666667,7.50786666667
271.83,11.1626333333,11.1207333333,12.8335333334,10.0866666667,12.6746666667,8.3912,11.3777333333,5.23826666667,7.8683
272.20,10.8671,10.6418,12.4551333333,9.67286666667,12.3558666667,8.11726666667,11.1546,4.91976666667,7.6015
272.58,10.4174666667,10.0682666667,12.0223333333,9.19146666667,11.8078666667,7.56853333333,10.6666666667,4.43966666667,7.19
272.95,10.2901333333,9.94920000001,11.7209333333,8.84853333333,11.5147333334,7.1372,10.4003333333,4.1298,6.97203333333
273.32,10.4996333333,10.0918666667,11.8320666667,9.03793333333,11.7058,7.18533333334,10.4433333333,4.37213333333,7.11536666667
273.69,10.5112333333,10.1330666667,11.9063333333,9.10226666667,11.7511333333,7.27906666667,10.5042,4.52056666667,7.18606666667
274.06,9.97049999999,9.62593333334,11.4290666667,8.54580000001,11.384,6.872,10.0282,3.90853333333,6.63016666667
274.44,10.0842,9.36073333333,11.3356666667,8.57879999999,11.4012,6.86633333333,10.2626666667,3.91833333333,6.56536666667
274.81,10.2163666667,9.38586666666,11.3333333333,8.66659999999,11.6227333333,6.9356,10.3742666667,3.93706666667,6.77923333333
275.18,10.2262333333,9.28946666667,11.2739333333,8.64813333333,11.3938666667,6.76573333333,10.3807333333,3.84743333333,6.63673333333
275.55,10.5406333333,9.2826,11.2868666667,8.94153333333,11.5882666667,6.8524,10.4492,3.9226,6.65763333333
275.93,10.2983333333,9.06913333334,11.0178,8.57513333333,11.1794,6.7474,10.2285333333,3.64263333333,6.43823333333
276.30,10.5548666667,9.32093333333,11.3316666667,8.87000000001,11.3192666667,6.90946666667,10.2790666667,3.90383333333,6.5817
276.67,10.8194666667,9.5182,11.4642666667,9.08626666667,11.6627333333,7.1436,10.4528666667,4.2024,6.85066666667
277.04,11.0605333333,9.60446666668,11.6502,9.3496,11.83,7.42806666667,10.6730666667,4.57836666667,6.9379
277.41,10.8764333333,9.40226666665,11.4659333333,9.32986666666,11.7083333333,7.35453333333,10.5716,4.42593333333,6.7928
277.79,11.3189666667,9.78779999999,11.7336,9.89219999999,11.9327333333,7.5514,10.8945333333,4.6882,7.07486666667
278.16,12.1985,10.7505333333,12.5488666667,10.9314,12.7102,8.284,11.6804666667,5.50273333333,7.82243333333
278.53,12.4655,11.2994666667,12.8968666667,11.2126666667,13.0638,8.81946666665,11.9665333333,5.86453333333,8.12003333333
278.90,12.5972666667,11.3533333333,13.0066666667,11.2676,13.1018,8.92273333333,12.1403333334,6.04003333333,8.25176666667
279.27,12.7062,11.3766,13.1953333333,11.4016,13.3991333333,9.14713333333,12.1323333333,6.3203,8.48383333333
279.64,12.4968666667,11.2219333333,13.0689333334,11.2655333333,13.1778666667,8.89613333334,11.9030666667,6.1287,8.44993333333
280.02,12.4871,11.2792,13.0537333333,11.3673333333,13.1966,8.82093333333,11.7564666667,6.097,8.32286666667
280.39,12.3832333333,11.0070666667,12.8229333333,11.1781333333,13.0300666667,8.51259999999,11.4933333333,5.78413333333,8.17346666667
280.76,12.3146666667,10.9458,12.8634666667,11.2143333333,12.8430666667,8.54653333335,11.5032,5.75746666667,8.04886666667
281.13,12.7518333333,11.5183333333,13.3978,11.687,13.3109333333,9.01806666667,12.0578666666,6.1694,8.62473333333
281.50,12.9343,11.729,13.6514666667,11.8086666667,13.5637333333,9.31306666666,12.2968,6.3649,8.92636666667
281.87,12.3006666666,11.2518666667,13.1613333333,11.1711333333,13.0994,8.7696,11.8622666667,5.73626666667,8.33526666667
282.25,11.8199333333,10.697,12.6749333333,10.5907333333,12.5846,8.34453333335,11.4243333333,5.19056666667,7.91706666667
282.62,11.6225333333,10.408,12.4992666667,10.4000666667,12.3773333333,7.98380000001,11.0472,5.02076666667,7.9332
282.99,11.7468,10.4127333333,12.5458,10.4101333333,12.3791333333,7.99686666668,11.0363333333,5.00683333333,7.86566666667
283.36,11.6751666667,10.4664,12.5543333333,10.2588666667,12.3735333333,7.85606666668,11.0745333333,4.95003333333,7.8633
283.73,12.0063,10.8282666667,12.9186666667,10.6246,12.8545333333,8.33993333335,11.6032,5.34903333333,8.28433333333
284.10,12.1036333333,10.8351333333,13.0304666667,10.7295333333,12.9868666667,8.39193333333,11.6861333334,5.4623,8.50186666667
284.47,12.2631333333,11.0736666667,13.2802666667,10.9938,13.1941333333,8.60633333333,11.8732666667,5.61066666667,8.66586666667
284.85,12.5296,11.4474666667,13.5477333333,11.2483333333,13.584,8.82253333333,12.2276,5.89003333333,8.96173333333
285.22,12.7058666667,11.5714,13.635,11.3513333333,13.7710666667,8.90419999999,12.3026,6.00146666667,9.0739
285.59,12.8195333333,11.7230666667,13.6554,11.4870666667,13.8256,8.83699999999,12.3508,6.02253333333,9.07886666667
285.96,13.0296,11.9871333333,13.7974666667,11.7125333333,14.0902,9.10479999999,12.5643333333,6.30423333333,9.29459999999
286.33,13.0349,11.887,13.748,11.6826666667,14.1286666667,9.01846666667,12.526,6.22306666667,9.15256666667
286.70,12.9395333333,11.8466666667,13.649,11.6827333333,14.2427333333,8.93693333333,12.6079333333,6.07616666667,8.94983333333
287.07,12.7607333333,11.8096,13.6292666667,11.6405333333,14.3115333333,8.78626666666,12.5101333333,5.92186666667,8.78426666667
287.44,13.0425666667,12.0442,13.8582666667,11.9043333333,14.6387333333,8.951,12.7110666667,5.9997,8.95503333333
287.82,13.3178666667,12.383,14.1422,12.1449333333,14.9404666667,9.09680000001,12.9639333333,6.0417,9.00759999999
288.19,13.1914666667,12.3380666667,14.1283333333,12.0876,14.8774,8.82226666668,12.9035333333,5.6838,8.76356666667
288.56,13.1363,12.2672666667,14.1108666667,12.0754666667,15.0253333333,8.79673333332,12.8972666666,5.5764,8.60523333333
288.93,13.0322,12.1218,13.9975333333,12.1004666667,15.0032,8.60173333333,12.735,5.3341,8.3557
289.30,12.7053333333,11.8528,13.8212,11.924,14.9261333333,8.19453333335,12.4937333333,4.9531,7.8622
289.67,12.7879666666,11.8527333333,13.9602,11.9878,15.1622,8.22546666667,12.6694,4.90426666667,7.7063
290.04,12.8814,11.983,14.2066666667,12.1159333333,15.3609333333,8.14766666666,12.6798666666,4.8666,7.65546666667
290.41,12.9976333333,12.2422,14.5314666667,12.4499333333,15.6094666667,8.26940000001,12.8851333333,4.983,7.7348
290.78,13.0703,12.4251333333,14.7320666667,12.5134666667,15.6734,8.24873333332,12.8890666667,4.93523333333,7.6124
291.15,13.2219333333,12.8016,15.0474666667,12.9186,16.0313333333,8.4888,13.212,5.17753333333,7.8127
291.52,12.8365,12.4938666667,14.7288666667,12.5898666667,15.8160666667,8.00613333332,12.9023333333,4.6695,7.20123333333
291.89,12.5396666667,12.2841333333,14.6572,12.3877333333,15.8617333333,7.58080000001,12.5925333334,4.46013333333,6.8975
292.26,13.0113333333,12.8530666667,15.2429333333,12.976,16.5425333334,7.996,13.0420666667,4.9266,7.30186666667
292.64,13.1606666667,13.2266,15.5090666667,13.3147333333,16.7944,7.98873333332,13.3262666667,4.9421,7.3754
293.01,13.5129333333,13.7982,16.0314666667,13.688,17.3887333333,8.18606666667,13.7700666667,5.1707,7.5368
293.38,13.7783666667,14.1256,16.4651333333,14.1186666667,17.8865333333,8.38159999999,14.1676666667,5.45253333333,7.9062
293.75,13.7283333333,14.2748,16.6771333333,14.1884,18.066,8.19519999999,14.0954,5.25803333333,7.95403333333
294.12,13.9768,14.59,17.2336,14.6364666666,18.5922666667,8.55506666665,14.5226,5.33456666667,8.18703333333
294.49,14.0826,14.757,17.2934,14.6618,18.8597333333,8.48693333333,14.6119333333,5.23826666667,8.22153333333
294.86,14.4495333333,15.0916,17.6884666667,15.1090666667,19.3130666667,8.66853333333,14.9314,5.331,8.424
295.23,14.5777666667,15.0769333333,17.6142,15.0601333334,19.3367333333,8.3744,14.8832,5.09473333333,8.1795
295.60,15.1249,15.5742666667,18.3383333333,15.5662666667,19.8663333333,8.71380000001,15.3944666666,5.50126666667,8.5981
295.97,15.2257666667,15.7052,18.3710666667,15.6114666667,19.9887333333,8.61826666667,15.4836,5.38243333333,8.51816666667
296.34,15.3014666667,15.7343333334,18.4408,15.564,20.1683333333,8.53133333334,15.4945333333,5.32526666667,8.3686
296.71,15.6289333333,15.9674,18.8243333333,15.8224666667,20.6134,8.64666666666,15.7676,5.65283333333,8.5291
297.08,15.7508333333,15.9300666667,18.9181333333,15.8918666667,20.7460666667,8.51040000001,15.8244666667,5.68593333333,8.5285
297.45,15.8941333334,16.0689333333,19.1023333333,15.9318666667,20.8993333333,8.50460000001,15.9147333333,5.59683333333,8.448
297.82,16.0769333333,16.1156,19.3073333333,16.0934,21.1366666667,8.43586666666,15.9973333333,5.5918,8.2508
298.19,16.0196,16.0814666667,19.0976666666,15.9406,21.1567333333,8.07946666667,15.8513333333,5.34166666667,7.95836666667
298.56,16.374,16.4488666667,19.4914666667,16.2816666667,21.6197333333,8.23393333333,16.2294666667,5.58856666667,8.16003333333
298.93,16.2594333334,16.3450666667,19.3159333333,16.0346,21.5622666667,7.92193333333,16.0398666667,5.31876666667,7.93883333333
299.30,16.5482,16.6946666667,19.7054,16.3385333333,21.951,8.04993333334,16.2698,5.44076666667,8.14206666667
299.67,16.7395333333,16.9952666667,19.8001333333,16.5900666667,22.3362666667,8.11013333334,16.5078,5.5443,8.15586666667
300.04,17.1640333333,17.5,20.3399333334,17.0718666667,22.8916,8.51179999999,16.9873333333,5.8948,8.3631
300.41,17.6128666667,17.9688666667,20.7775333334,17.5583333333,23.3799333333,8.68779999999,17.4986666667,6.11123333333,8.55886666667
300.78,17.6349666667,18.1229333333,20.917,17.5928666667,23.5042666667,8.45966666666,17.5683333334,5.7762,8.42183333334
301.15,17.4434,18.0304,20.8503333333,17.4047333333,23.473,8.14066666667,17.2998,5.32076666667,8.08296666667
301.52,17.3571333333,18.1178,20.8236666667,17.3538,23.5274666667,7.98760000001,17.2940666667,5.16006666667,7.7624
301.89,17.4198666667,18.5642666667,21.0756666667,17.4648,23.7608666667,8.20540000001,17.6193333334,5.32516666667,8.0253
302.26,17.5516,18.7351333333,21.3782666666,17.6714666666,23.8737333333,8.25020000001,17.7978666667,5.47456666667,8.20873333333
302.63,17.8642,19.2312,21.9144,18.1470666667,24.3182,8.48366666667,18.1449333333,5.7539,8.4372
303.00,18.3116333334,19.9005333333,22.6932666667,18.8575333333,25.0714,8.90093333333,18.7919333333,6.22543333333,8.78756666667
303.37,18.5587333333,20.3188666667,23.1697333333,19.2207333333,25.6044666667,9.08879999999,19.2587333333,6.47546666667,8.94633333333
303.74,18.3578333333,20.3308666667,23.3312,19.2638666667,25.6401333333,8.72819999999,19.1678,6.17466666667,8.63523333333
304.10,18.5417,20.6279333333,23.6474,19.5392,25.9316666667,8.73873333333,19.3956666667,6.19423333333,8.7517
304.47,18.2281,20.5820666667,23.5975333333,19.4008,25.7882,8.41273333332,19.1882666667,5.856,8.49003333333
304.84,18.4500666667,20.8084,23.7922666667,19.6688666667,25.9851333333,8.62520000001,19.353,6.00563333333,8.58433333333
305.21,18.9818666667,21.6247333333,24.4214666666,20.4072,26.5653333333,9.08413333333,20.1336666667,6.58056666667,8.90436666667
305.58,19.3552,22.1066,24.9284,20.8409333333,26.9376666667,9.19586666667,20.5874666667,6.76303333333,9.16463333333
305.95,19.3409666667,22.0922,24.9366666666,20.967,26.9137333333,8.86506666668,20.5723333333,6.50836666667,8.88673333333
306.32,20.0022,22.8285333334,25.6026666667,21.5122,27.7176666667,9.26666666667,21.1335333333,6.9048,9.27653333333
306.69,20.0619666667,22.9115333333,25.6100666667,21.5351333333,27.7431333333,9.10186666666,21.148,6.85793333333,9.1486
307.06,20.2096666667,22.9843333333,25.6273333333,21.6358666667,27.8400666667,8.92066666667,21.1952,6.7597,9.09470000001
307.43,20.5061666667,23.3044,25.7956,21.9177333333,28.1561333333,9.09573333333,21.4810666667,6.90523333333,9.18033333333
307.80,21.0512666666,23.6813333333,26.1865333333,22.3208,28.6562,9.36046666665,21.8134,7.1237,9.51453333334
308.17,21.0220666667,23.7642666667,26.1755333333,22.2807333333,28.662,9.04326666667,21.7426666667,6.9845,9.26626666667
308.54,21.3425333333,24.1756,26.4784,22.5862666667,28.9061333333,9.25086666667,22.1086666667,7.20166666667,9.34106666667
308.90,21.3733333333,24.4144666667,26.5172666667,22.5684666667,29.0971333333,9.08566666666,22.1181333333,7.06726666667,9.1422
309.27,21.7581,24.8054,26.9396666667,22.8327333333,29.5885333333,9.13526666667,22.3534666667,7.0783,9.32473333333
309.64,21.881,24.7946,26.9758,22.8904,29.6820666667,8.93186666666,22.2884,6.93113333333,9.19343333333
310.01,22.1865333333,25.1830666667,27.4075333333,23.1731333333,30.1168,9.18539999999,22.6746,7.15036666667,9.37589999999
310.38,22.1904666667,25.24,27.4988,23.2002,30.0386666667,9.10226666667,22.7757333333,6.96133333333,9.17116666666
310.75,22.2096666667,25.1767333333,27.5984,23.2520666667,30.1761333333,9.01333333333,22.8186,6.73396666667,9.00436666667
311.12,22.3017666667,25.2978666667,27.8199333333,23.2742,30.2056,8.93060000001,22.9007333333,6.55313333333,8.8039
311.49,22.1799333333,25.2603333333,27.8560666667,23.2084666667,30.1527333333,8.63139999999,22.7977333333,6.22003333333,8.5081
