wavelength,Back_LanAurm,Belly_LanAurm,Breast_LanAurm,Crissum_LanAurm,Crown_LanAurm,DorTail_LanAurm,Patch10_LanAurm,Patch11_LanAurm,Rump_LanAurm,Throat_LanAurm,WingTip_LanAurm
758.50,46.8710666667,55.2517333333,52.2208666667,46.835,7.42646666667,12.6757333333,47.6096,31.8841333333,48.4046,6.9812,12.8823333333
758.81,46.7569333333,55.3203333333,52.1041333333,46.8230666666,7.37846666667,12.5794666667,47.4948333333,31.9056666666,48.3730666666,6.98353333333,12.8442
759.13,47.0748666667,55.8423333333,52.425,46.9768,7.68693333333,12.8491333333,47.8850333333,32.2028666667,48.6593333333,7.32286666666,13.0852666667
759.44,47.4199333334,56.0856666667,52.7344,47.2676666667,7.81653333334,13.0288666667,48.2211666667,32.5199333333,48.9483333333,7.56413333333,13.1509333333
759.75,47.2617333334,56.0336666667,52.5015333333,47.2299333333,7.72933333334,13.0286666667,48.0866,32.5611333333,48.9113333333,7.66573333333,13.0587333333
760.07,46.8132666667,55.8605333333,52.2657333333,46.95,7.40933333333,12.8242666667,47.8352,32.2836,48.5166,7.36973333333,12.8124666667
760.38,46.7178,55.8224666667,52.3081333333,46.8320666666,7.23726666667,12.6624666667,47.6022666667,32.1664666667,48.4554,7.1508,12.8218
760.69,46.5625333333,55.7701333333,52.1478,46.6764,7.31253333333,12.7106666667,47.4841666667,32.1594,48.4306666667,7.1718,12.7531333333
761.01,46.3987333333,55.6404666667,51.9108,46.4117333333,7.23819999999,12.5368,47.2683,32.0251333333,48.3422666667,7.004,12.473
761.32,47.0073333333,56.2048,52.6009333334,46.9800666666,7.45733333334,12.7557333334,47.7107,32.5061333333,48.7876,7.18593333333,12.6974
761.63,47.0286,56.1300666667,52.5626,46.9865333333,7.53720000001,12.8806666667,47.6114,32.4907333333,48.7065333333,7.3064,12.7144
761.94,46.9025333333,56.0475333333,52.4146,46.9142,7.54353333333,12.8747333333,47.6816,32.5016666667,48.5792666667,7.32753333333,12.6706666666
762.26,47.0232666667,56.0203333333,52.4082,46.9413333333,7.41833333333,12.8465333333,47.8415333333,32.5030666667,48.6307333333,7.2754,12.6683333333
762.57,46.7816666667,55.7768666667,52.1139333333,46.8114,7.18453333334,12.5400666667,47.5471,32.3395333333,48.4322,6.93433333333,12.4513333333
762.88,46.6848666667,55.8271333333,52.0644666667,46.7030666667,7.12493333334,12.4983333333,47.4318,32.264,48.3244,6.89193333333,12.3910666667
763.20,46.6234666667,55.8614666666,52.0276666667,46.6327333333,7.11233333334,12.5044,47.3714333333,32.1494,48.3364,6.92226666667,12.381
763.51,46.8191333333,55.8548666667,52.0924666667,46.6958666667,7.3136,12.6114666667,47.4894666667,32.2920666667,48.4885333333,7.0716,12.5278666667
763.82,46.7207333333,55.636,51.9314666667,46.5614,7.285,12.5409333333,47.3897666667,32.2179333333,48.3567333333,6.99566666667,12.4049333333
764.14,46.5855333334,55.5245333333,51.7161333333,46.4424,7.1506,12.4169333333,47.2849333333,32.0775333333,48.188,6.88346666666,12.2650666667
764.45,46.7964666667,55.7588,51.9901333333,46.6924666667,7.2644,12.5272666667,47.5360333333,32.2254,48.3586,6.99706666667,12.5198666667
764.76,46.4176,55.557,51.7636,46.433,7.07013333334,12.3476,47.4008666667,31.9925333333,48.2006666667,6.79593333333,12.4020666667
765.07,46.1664,55.3021333333,51.5388,46.1632666667,7.01206666667,12.2181333333,47.3057,31.9195333333,48.0319333333,6.74733333333,12.407
