wavelength,Back_TanNicf,Belly_TanNicf,Breast_TanNicf,Crissum_TanNicf,Crown_TanNicf,DorTail_TanNicf,Patch10_TanNicf,Patch11_TanNicf,Patch12_TanNicf,Patch13_TanNicf,Patch14_TanNicf,Rump_TanNicf,Throat_TanNicf,WingTip_TanNicf
766.64,12.1365,64.8809166667,11.3126666667,71.7084166667,17.04,12.8506666667,16.20975,12.88925,19.4884166667,19.0187916666,23.2914166667,19.5352291667,24.3244166667,17.0689166667
766.95,12.2174166667,65.066,11.30975,71.58675,17.1575,12.88,16.3203333333,12.9236666667,19.5823333334,19.2142083333,23.3421666667,19.6110208333,24.4955833333,17.171
767.26,12.21975,64.5521666667,11.2506666666,71.041,17.0959166667,12.6731666667,16.1719166667,12.9084166667,19.418,18.9715416667,23.1485,19.4717083334,24.3735833333,16.9676666667
767.57,12.1323333333,65.0048333334,11.2998333333,71.334375,17.1496666666,12.5794166667,16.1693333334,12.8098333333,19.6186666667,18.98975,23.2265833333,19.554625,24.5278333333,17.01275
767.88,12.1711666667,65.3960833333,11.3339166667,71.4125416667,17.0254166667,12.6606666667,16.10975,12.7764166667,19.5926666667,18.998625,23.1949166667,19.2862708333,24.4505833333,16.8945
768.20,12.2944166667,65.5410833334,11.5835833333,71.4749583333,17.0699166666,12.6594166667,16.2325,12.9475833333,19.4905833333,19.1100833334,23.3939166667,19.3215208334,24.4314166667,16.8164166666
768.51,12.4880833333,66.272,11.6786666667,71.9597916667,17.2726666667,12.831,16.2959166667,13.0504166667,19.77675,19.2444166667,23.7399166667,19.5833333333,24.8844166667,17.10925
768.82,12.5,66.5685,11.8663333333,71.9494583334,17.4803333333,13.0316666667,16.3845833333,13.0439166667,19.92975,19.3101666667,23.9818333333,19.7814375,25.0490833333,17.4599166667
769.13,12.8844166667,67.022,12.7214166667,72.5927916667,18.1418333334,13.7075833333,16.9885,13.6616666667,20.4865833333,19.882625,24.7115833333,20.3276666667,25.7231666667,18.2464166667
769.44,13.7861666667,66.9585833334,13.7606666667,72.80025,19.2725,14.742,17.8849166667,14.3358333333,21.2309166667,20.4694583334,25.3639166666,21.10725,26.379,19.1624166667
769.76,14.1935,66.9285833334,14.2281666667,73.0424166667,19.72775,15.0780833333,18.3368333334,14.8333333333,21.4966666667,20.98575,25.704,21.6887291667,26.58,19.4056666667
770.07,14.9134166667,67.4931666667,14.79525,73.7561666667,20.4091666667,15.871,19.0580833333,15.46,22.145,21.81275,26.41225,22.4270416666,27.3698333334,20.3174166667
770.38,14.5005,67.2990833333,14.46,73.771,19.896,15.6574166667,18.8374166667,15.0969166667,21.5958333334,21.4702083333,26.045,22.3929375,27.1348333333,19.887
770.69,14.52,68.0626666666,14.5705833333,74.5324166667,20.1076666667,16.0679166666,19.2924166666,15.2479166667,21.71075,21.8029166667,26.3128333333,22.7531666666,27.6443333334,20.3013333334
771.00,14.4649166666,68.34275,14.41325,74.6432083333,20.2628333333,16.1549166666,19.4225833333,15.3051666667,21.6291666667,21.6830416667,26.1736666666,22.5715625,27.676,20.3334166667
771.32,14.7916666667,68.3484166667,14.7304166667,74.5030416667,20.7038333333,16.4970833333,20.0159166666,15.74825,22.1075,22.0440416667,26.54525,23.15225,27.9254166667,20.892
771.63,15.1535833333,68.2460833334,14.9923333334,74.6277083333,21.0539166667,16.7805833333,20.2950833333,16.164,22.5194166667,22.35125,26.7123333333,23.3932916667,28.3768333333,20.8924166667
771.94,15.4544166666,67.4763333333,15.3501666667,74.1785833334,21.2500833333,16.9460833333,20.61075,16.2690833334,22.6799166667,22.5520416667,26.823,23.4766458333,28.2621666666,20.8236666667
772.25,15.70325,66.8138333333,15.2856666667,73.7305,21.28425,16.9135,20.6434166667,16.4579166667,22.5558333333,22.5916666667,26.5801666667,23.3663125,28.0799166667,20.6389166667
772.56,15.47275,66.7679166667,14.5628333333,73.471375,20.9513333334,16.8064166667,20.3591666666,16.2815,22.39075,22.1523333334,26.2805833333,23.0972083333,27.7391666667,20.3013333334
772.87,15.2543333333,66.9003333333,14.1243333334,73.256375,20.62625,16.6373333333,20.2316666666,16.053,22.30175,22.0485833334,26.091,22.91425,27.5229166667,20.149
773.18,15.0505,66.8693333333,13.7158333333,73.1490416667,20.4034166667,16.40975,19.8744166666,15.6236666667,22.05425,21.9579166667,25.8749166667,22.5940625,27.4515833334,19.6221666667
773.50,13.9056666666,66.0038333333,12.7990833333,71.907375,19.4576666667,15.2314166667,18.8645,14.6531666667,20.9979166667,20.6836666667,24.5116666667,21.29925,26.32575,18.5205833333
773.81,14.096,65.86125,12.96225,71.4697916666,19.7045,15.3738333333,18.8343333333,14.83675,21.37525,20.8605833334,24.3884166666,21.1577916666,26.4518333333,18.909
774.12,14.10525,65.4733333333,12.8120833333,71.145375,19.3228333333,15.16875,18.564,14.6694166667,21.4201666667,20.5510833333,24.1610833333,20.8371458333,26.24325,18.7336666667
774.43,13.959,64.7561666667,12.55525,70.57525,18.85275,14.9218333333,18.2310833333,14.4353333333,21.2998333333,20.3469166667,24.0875,20.7054791667,25.9526666666,18.4966666667
774.74,13.3415833333,64.5845833333,12.1290833333,70.9483333333,18.2628333333,14.56925,17.3930833333,13.7916666667,20.8051666666,19.9534166666,23.803,20.0953541667,25.6089166667,17.61825
775.05,13.4793333333,64.77475,12.0756666667,70.6149583333,18.4093333333,14.8415833333,17.5973333333,13.5563333333,20.8204166667,20.1495,23.6993333333,20.3101875,25.52425,18.1420833333
775.36,13.1520833333,65.1439166667,11.7491666667,70.7525,18.153,14.9040833334,17.41225,13.4125833333,20.55175,19.959875,23.5399166667,20.2857916667,25.5735,18.1685833333
775.67,13.6013333334,65.7255833333,12.3135,71.4485833334,18.3701666667,15.121,17.6970833333,13.74875,20.7834166666,20.326,23.7906666666,20.8951875,25.983,18.5015
775.98,13.7681666667,66.3896666667,12.4893333333,72.234625,18.3823333333,15.047,17.8176666667,13.768,21.0038333333,20.6735,23.9876666667,21.1409375,26.33225,18.67
776.30,13.6384166667,66.5205833334,12.2215,72.6260416667,18.0945,14.6440833333,17.4833333333,13.8005833333,21.0524166667,20.516875,23.8915,20.9076666667,26.50875,18.6079166667
776.61,13.94875,66.8461666667,12.4156666666,73.00225,18.303,14.8128333333,17.97675,14.2530833333,21.2764166667,20.6675,24.19,21.2112083333,26.67425,19.2651666667
776.92,14.4340833333,67.9045833333,12.7375,74.3036666667,18.7943333333,15.4233333333,18.6284166667,14.8486666667,21.7230833333,21.4135416667,25.0275,22.00625,27.4094166667,19.5735
777.23,14.4694166667,68.6559166667,12.6431666667,75.2894166667,19.07175,15.7113333333,18.81325,14.9529166667,21.8475833333,21.6622916667,25.7136666667,22.3013333334,27.50625,19.6728333333
777.54,14.9851666667,69.3876666667,12.8435833333,76.2157083333,19.8535,15.8656666667,19.15475,15.3600833333,22.03475,22.2847916667,26.1588333333,23.0940416666,27.9255,20.1204166667
777.85,15.0125833333,69.33625,12.8449166667,76.4715416666,20.0775833333,15.74825,19.1478333333,15.3605833333,21.91425,22.3477916667,26.05525,23.1548333333,28.0116666667,20.2658333333
778.16,15.6805833333,69.29425,13.2695,76.5503333333,20.4685,15.92,19.7274166667,15.7545833333,22.31525,22.6345833334,26.1855833333,23.7615833333,28.58525,21.1468333333
778.47,15.5646666667,69.2836666667,13.2404166667,76.911125,20.2365833334,15.86325,19.55925,15.82875,22.04425,22.4890416667,26.4233333333,23.8048333334,28.7189166666,21.1834166667
778.78,16.2008333333,69.4963333333,13.5725833333,77.1593333333,20.4911666667,16.195,19.8413333333,16.4595833333,22.38325,23.14225,26.8345,24.4435416667,29.0486666666,21.62425
779.09,16.0715,69.4521666667,13.4534166666,76.554625,20.3710833333,16.528,19.7006666667,16.401,22.3994166667,23.0697916666,26.9995833333,24.2154375,28.9296666667,21.3243333333
779.40,16.16075,69.1090833333,13.65425,76.1835416667,20.5978333333,16.7596666666,19.7778333333,16.5386666666,22.16225,23.0665,26.9713333333,24.2585208334,28.8265,21.3364166667
779.71,16.10575,69.1678333334,13.815,76.2826666667,20.88,16.96475,19.7815,16.4505833333,21.9494166667,22.9048333333,26.8115,24.360125,28.6,21.4116666667
780.02,15.7165,68.6968333333,13.62725,75.619625,20.5679166667,16.6311666666,18.9625833334,15.9171666667,21.4825833334,22.4652916667,26.2748333333,23.942125,28.063,20.7211666667
780.33,16.1709166667,67.5354166667,14.0831666666,74.4985833333,20.74275,16.8475,19.0169166666,15.99025,21.7575833333,22.5565416667,26.2946666667,24.1953333333,27.9856666667,21.04625
780.64,16.57425,66.9733333333,14.67025,74.1292083333,20.85075,17.2105,19.3981666667,16.3540833333,21.7709166667,22.73725,26.383,24.3488958333,28.3391666667,21.2556666667
780.95,16.9218333334,67.4211666667,15.97025,74.106375,21.135,18.21025,20.1195833333,16.9046666667,22.3885,23.2504583333,26.9964166666,24.6910833333,28.9985,21.6805833334
781.26,17.3381666667,67.893,16.5556666667,74.331375,21.4435,18.8623333334,20.4859166667,17.34425,22.7868333333,23.6655,27.3008333333,25.0393541667,29.6369166667,21.9925
781.57,17.0159166667,68.1344166667,16.15775,74.3845,21.1705833333,18.7855833333,20.03425,17.2645833333,22.6029166666,23.4137916667,27.1425833333,24.7427291667,29.368,21.4844166667
781.88,16.8595833333,68.7000833333,15.78575,74.7074166667,21.10175,18.7184166667,19.7984166667,17.2399166667,22.83375,23.232,26.96725,24.401125,29.25425,21.0899166667
782.19,16.84875,68.4996666667,16.0050833333,74.2047916667,21.4068333334,18.621,19.91375,17.0549166667,23.1123333333,22.9636666667,26.80875,24.2808333333,29.1696666667,21.1094166667
782.50,16.6604166667,69.1568333333,16.1263333333,75.3414166667,21.7150833333,18.3433333333,20.00125,17.1448333333,23.1741666667,23.0005416667,26.6828333334,24.615125,29.2225833333,21.4914166667
782.81,16.4118333333,68.8478333333,15.8588333333,74.8167083333,21.5138333334,18.0525833333,19.8173333333,16.8345833334,23.1048333333,22.5671666667,26.3733333333,24.3926041667,29.0950833334,21.2529166667
783.12,15.8365,68.3709166667,15.54725,74.5407916666,20.7986666666,17.239,19.4969166667,16.5095,22.6855833333,22.4277083333,25.63525,23.7923958333,28.8238333333,20.61625
783.43,16.40775,68.8636666667,15.8080833333,75.2557083334,21.1299166667,17.91675,20.6123333334,17.1403333333,23.32075,22.9767083333,26.2626666666,24.2613333333,29.7223333333,21.5530833333
783.74,16.86375,69.71775,16.2536666667,75.8294583334,21.65,18.5354166667,21.345,17.849,23.8559166667,23.2902083333,26.9005,24.76325,30.3013333333,22.40025
784.05,16.8591666666,69.8613333334,16.03175,75.6029583333,21.6129166667,18.52725,21.08025,17.77,23.858,22.9985,26.8026666667,24.8748958333,30.1835,22.2093333334
784.36,16.6079166667,69.5465,15.2526666667,75.3975,21.2535833334,17.95025,20.5954166667,17.3181666667,23.3581666667,22.66425,26.3226666667,24.6384583333,29.6389166666,21.7813333333
784.67,16.2640833334,69.5170833333,14.8389166667,75.409125,20.7971666666,17.6959166666,20.3746666667,17.1154166666,23.11925,22.0968333333,26.0490833333,24.3830208333,29.15025,21.4898333333
784.98,16.3165,69.3431666667,15.0740833333,75.37675,21.1934166667,17.7570833333,20.65825,17.0366666667,23.09675,22.09575,26.3151666667,24.4993958333,29.2755833333,21.8676666667
785.29,16.3515,68.6418333334,15.3478333333,75.1279166667,21.0826666667,17.8018333333,20.8333333333,17.15225,23.10375,22.040375,26.4303333333,24.7768333333,29.34375,21.8633333333
785.60,16.36425,69.2759166667,15.4376666667,75.9035416667,21.0961666667,18.1718333334,20.8925,17.3108333334,22.8311666667,22.1146666667,27.1161666667,24.9260833333,29.4754166667,21.7928333333
785.91,16.4658333333,68.7255833333,15.5206666666,75.4404166667,21.1150833333,18.3630833333,21.0178333333,17.2623333333,22.88925,22.1477916667,27.4475833333,24.8885,29.6555833333,22.12525
786.22,16.8075833333,69.043,15.9876666667,75.8422916666,21.1825833333,18.8700833333,21.131,17.5444166667,22.976,22.556375,27.9400833333,25.1089583333,29.7464166667,22.489
786.53,17.0240833333,69.1059166667,16.3028333333,75.2414583333,21.5889166667,19.3504166667,21.2503333333,17.6135,23.3195,22.5984583333,28.47375,25.4139375,29.7591666667,22.6235833333
786.84,17.25975,69.48975,16.8210833333,75.386125,22.2385,19.5453333334,21.1020833333,17.7786666667,23.6471666667,22.7885416666,29.08325,25.7707291667,29.8553333333,22.56
787.14,17.62175,70.0891666667,17.0950833334,75.9397083333,22.7649166667,19.575,21.3506666667,18.24625,23.8794166667,23.3375416667,29.4453333333,26.2092708333,30.3880833333,22.82025
787.45,17.6840833333,70.0943333333,17.1571666666,76.1597916667,23.2134166667,19.4645,21.6266666666,18.5624166667,24.1885,23.6372083333,29.4996666667,26.0249583333,30.4748333333,23.1953333333
787.76,17.5754166667,69.7394166667,16.8221666667,76.0372083333,23.05125,19.1536666667,21.5446666667,18.2689166667,23.7686666667,23.0840416667,29.4715833333,25.6739791667,30.3084166667,22.88975
788.07,17.6294166666,69.85275,16.637,76.0105416667,23.0861666667,19.1749166666,21.54075,17.9980833333,23.69225,23.089,29.6955833333,25.6894375,30.1355,23.0444166667
788.38,17.5774166667,69.9313333333,16.45975,75.9759166667,22.9418333333,19.2038333334,21.5046666667,18.0091666667,23.4681666667,22.995125,29.4949166666,25.6254791667,30.02725,22.7939166667
788.69,17.5300833333,69.7125,16.4005,75.6772083333,23.05425,19.1270833334,21.5045,17.83775,23.3971666667,22.746625,29.2346666666,25.4909583333,29.6840833333,22.9951666667
789.00,17.567,69.2194166667,16.31125,75.24575,22.7731666667,18.8344166667,21.4640833334,17.5905,23.6021666667,22.3375833333,28.50625,25.047375,29.5428333333,22.9923333334
789.31,17.7246666667,69.5061666667,16.34975,75.20025,22.8719166667,18.8963333334,21.70025,17.6650833334,23.6788333333,22.178375,28.47925,24.9655625,29.5075,22.76425
789.62,17.69625,69.27075,16.1095,74.9515416667,23.03775,18.7681666666,21.7416666667,17.575,23.7039166666,22.1564583333,28.343,25.01075,29.4210833333,22.8985
789.92,17.5994166667,69.3538333333,15.9378333333,75.0770833333,23.0294166667,18.7854166667,21.9235833333,17.66725,23.5421666667,22.272625,28.4038333333,25.1713541667,29.2809166667,22.8440833333
790.23,17.14575,68.8728333333,15.7525833333,74.8045416667,22.9575,18.9234166667,21.8735,17.4106666667,23.3106666667,22.223375,28.08875,25.2867708333,29.154,22.8380833333
790.54,16.05225,67.5884166667,14.6634166667,73.4927916667,22.0303333333,18.126,20.9295,16.2378333333,22.4910833333,21.0412916667,27.12475,23.8303125,27.9696666667,21.8958333333
790.85,15.88325,67.0550833333,14.601,72.8179166667,21.5293333333,17.897,20.54525,15.74725,22.138,20.7134583334,26.6834166667,23.807125,27.5705,21.5811666666
791.16,16.22325,67.521,15.0625833333,73.1057083333,22.2484166667,18.69475,20.8854166667,16.5036666667,22.8481666667,21.720125,27.0278333334,24.2402708333,28.1235833333,22.1374166667
791.47,16.3718333333,67.1645,15.2189166667,73.0935416667,22.4318333333,18.5469166666,21.3050833333,16.8764166667,22.8380833333,22.3237916667,26.9195,24.4446875,28.4328333333,22.1503333333
791.78,15.5894166666,66.7406666667,14.506,73.0984166667,21.5334166667,17.5685833333,20.6716666666,16.2224166666,22.1190833333,21.590625,26.0300833333,23.9549583333,27.6050833333,21.3985833333
792.08,15.6675833333,67.16975,14.5186666667,73.0627083333,21.581,17.6318333333,20.711,16.4424166667,21.9209166667,21.78825,26.01275,23.9107916667,27.70525,21.13225
792.39,15.77525,66.6395833334,14.7418333333,72.5182083334,22.2043333334,18.0375,20.9481666667,16.9773333333,21.9813333333,22.315625,26.2628333333,24.37875,27.8835,21.38725
792.70,15.899,66.463,14.6629166667,72.4667083333,22.324,17.8686666667,21.0266666667,17.2165833333,22.419,22.5243333334,26.141,24.4583125,27.8524166667,21.2848333333
793.01,15.97725,66.3693333333,14.80125,72.3372916667,22.6074166667,17.9238333333,21.5869166666,17.4033333333,22.9455,22.8170833333,26.2906666667,24.6737916667,27.9535833333,21.1815
793.32,17.0189166667,66.958,15.1830833333,73.3399583333,23.4010833334,18.4823333333,22.324,17.9945833333,23.8075833333,23.5705416667,26.7751666667,25.27775,28.7059166667,21.9175
793.62,17.5103333333,67.4898333333,15.1701666667,73.9454583333,23.2721666667,18.07475,22.5715,17.9388333333,23.823,23.557875,26.5035,25.0868125,28.8163333334,21.9115
793.93,17.7905833333,68.1675,15.3508333333,74.7362083333,23.07425,17.8385833333,22.4230833334,17.98925,23.65675,23.7767083333,26.2815833333,25.4129791667,28.7280833333,21.6626666667
794.24,17.6446666667,68.55375,15.2205,74.9690416667,22.9615833333,17.4726666667,22.3004166667,17.97525,23.4848333333,23.801625,26.2946666667,25.0137291667,28.6364166666,21.3910833333
794.55,16.9078333333,68.2725833333,14.4403333333,74.3243333333,22.0844166667,16.2669166667,21.5466666667,16.8734166667,22.8700833333,22.89775,25.63425,24.3727708333,27.9846666667,20.9679166666
794.86,16.866,68.5765,15.0729166667,74.16875,22.13525,16.1376666667,21.08425,16.7285,22.8566666666,22.7914166667,25.28175,24.1824791667,27.8510833334,20.8780833333
795.16,18.2638333333,69.08575,16.4260833334,74.181375,23.3361666667,17.8294166667,22.0195,17.9563333333,24.1713333333,24.2683333333,26.43,25.1937083333,29.1031666667,22.54075
795.47,19.4620833334,69.9523333333,17.6470833333,75.139125,24.5959166667,18.9255,23.2908333333,19.01825,25.5565,25.2747916666,27.4709166666,26.4507083333,30.3061666667,23.781
795.78,19.5241666667,70.33275,17.555,75.55,24.4166666667,18.88075,23.37575,18.8213333334,25.70275,25.3515,27.7844166667,26.6408541667,30.5158333333,23.5615833333
796.09,19.34525,70.68125,17.7645833334,76.0879166667,24.36525,19.2063333333,23.4194166667,19.0079166667,25.39675,25.3767083333,28.1946666667,26.9840625,30.8861666667,23.922
796.40,19.6803333333,71.14725,18.5964166667,76.625875,24.5770833334,19.482,23.4601666667,19.5149166667,25.3106666667,25.574875,28.69425,27.0998541667,31.1656666667,24.4185
796.70,19.6639166666,71.4164166667,19.361,76.716125,24.842,19.9209166667,23.5310833333,19.4663333333,25.1515833334,25.4414583333,28.9261666667,27.165625,31.3636666666,24.7958333333
797.01,19.4096666667,70.6671666667,19.1555,75.579875,24.3940833333,19.9504166666,23.0190833333,19.3315,24.6285833334,25.1431666666,28.9875833333,26.7900416667,30.7595833334,24.6743333333
797.32,19.8344166667,70.6684166667,19.9251666667,75.542875,25.1616666667,21.0046666667,23.7716666667,20.0349166667,25.3230833333,25.6044166667,29.68725,27.7411041667,31.6071666667,25.3038333333
797.63,20.4738333334,70.7306666667,20.7049166667,75.7994166667,25.9373333333,22.0595833333,24.7495833333,20.506,26.0273333334,25.9373333333,30.2386666667,28.6355833333,32.396,25.90525
797.93,21.1880833333,70.6785833334,21.6460833333,76.2997916667,26.4253333333,22.8909166667,25.4708333334,21.4783333334,26.3995833334,26.45125,30.7405,29.4070208333,32.8754166667,26.3610833333
798.24,21.2235,70.4953333334,21.295,76.521,26.5925833333,23.2645,25.6565,21.9254166667,26.391,26.53075,31.1945,29.662125,33.31375,26.6185
798.55,19.91675,69.7520833334,20.0751666666,75.3265,25.65925,22.0729166667,24.8021666666,20.8201666666,25.3098333333,25.2701666667,30.4456666666,28.6391875,32.4169166667,25.3758333334
798.85,18.3106666667,68.3641666667,18.6313333333,73.7067916667,23.9575,20.7365,22.9350833334,19.1928333334,23.7435833334,23.884,29.1300833334,27.0582708333,30.6936666667,24.071
799.16,18.0510833334,68.4106666667,18.404,73.6801666666,23.8464166667,20.4261666666,22.6453333333,19.00775,23.2085,23.5884166667,28.57625,26.2859166667,30.4628333333,23.921
799.47,17.614,68.1631666667,17.7925833333,73.057375,23.4898333333,20.0780833334,22.2748333333,18.3828333333,22.8651666667,23.4657916667,27.9241666666,25.4924583333,29.9834166667,23.86075
799.78,17.2125,67.7580833334,17.1495,72.8310416667,22.754,19.7803333334,21.8234166667,17.6743333333,22.5160833334,22.7784583333,27.0710833333,25.2081666667,29.485,23.31375
800.08,16.43975,66.8226666667,15.8723333333,71.4787083333,21.6240833334,18.63125,20.8296666666,17.2128333333,21.9361666666,21.9503333333,26.1064166666,24.2926458334,28.5815833333,22.39
800.39,15.67025,66.3778333333,15.4606666666,71.371375,21.31,17.8076666667,20.4145,16.6305833333,21.8659166667,21.2955,25.2020833333,23.7995,28.2856666667,21.6349166666
800.70,15.436,65.5081666667,15.0593333334,70.4604166667,20.511,17.0793333334,19.483,15.9281666667,21.38,20.79725,24.5004166667,22.978375,27.7513333334,20.9600833333
801.00,15.0786666667,65.9468333333,14.4850833333,70.7775833333,19.8723333333,16.5701666666,18.8185833333,15.7315833333,21.0894166666,20.71825,24.45075,22.6235625,27.55275,20.466
801.31,15.0330833333,66.5693333333,14.4785,70.7284583333,20.2039166667,16.7940833333,18.99725,15.7148333333,21.52275,21.0843333333,24.9249166666,22.6693125,27.9450833333,21.133
801.62,15.5505,67.03625,14.8569166667,70.72775,20.3995833333,17.0436666667,19.32875,15.9426666667,22.0135833333,21.4630416666,25.46,22.86,28.3105833333,21.6816666667
801.92,15.649,67.1871666667,15.1054166667,71.307875,20.5081666667,16.9115833333,19.4596666667,16.4218333333,22.3371666667,21.931375,25.5280833334,22.838375,28.4206666667,21.9160833333
802.23,15.6710833333,66.9118333333,14.9664166666,71.4118333333,20.5576666667,16.682,19.3934166667,16.6895833334,22.2349166667,22.0779166667,25.4825,22.93575,28.6458333333,21.8518333334
802.54,15.8294166667,67.2636666666,14.9610833333,71.414625,20.6200833333,16.5813333333,19.279,16.6279166667,22.2249166667,22.0387916667,25.7674166666,23.2907083334,28.6433333334,22.0699166667
802.84,16.6350833333,68.1688333333,15.1960833333,72.4224583333,20.83325,16.8010833333,19.2123333333,16.6508333333,22.5254166667,21.8375416667,25.9803333333,23.8772708333,29.0559166666,21.9005833333
803.15,16.5396666667,68.303,14.51375,72.311125,20.91675,16.67475,19.026,16.8175,22.84725,21.667375,26.1995,23.4568541667,29.2741666667,21.3220833333
803.46,17.0665833333,68.9138333333,14.89125,73.5684583333,21.5210833333,17.5943333333,19.7058333334,17.2425,23.56075,22.317,27.0071666667,23.8763958333,30.0703333333,21.865
803.76,18.6091666667,70.0363333334,16.191,74.575875,22.9068333333,19.6479166667,21.00375,18.94225,24.80175,24.1159166667,28.6948333333,25.3428541667,31.4144166667,23.64425
804.07,19.3149166666,70.4724166667,16.5795,75.3885416667,23.8425,20.639,22.1138333333,19.94125,25.4756666667,24.71875,29.3214166667,26.1516875,31.7475833333,24.6036666667
804.38,19.5555833333,70.1985,16.7143333333,75.115125,24.1110833333,20.7856666666,22.2619166666,20.0475833333,25.5396666667,24.9009166667,29.3414166667,26.3293958333,31.6904166667,24.7065
804.68,18.9548333333,69.5326666667,15.6390833333,75.5259166667,23.2418333334,20.1428333333,21.6121666667,19.0830833333,24.41375,23.988375,28.3075,25.4495208333,31.0051666667,23.3944166667
804.99,18.4113333334,69.5715,14.8979166667,75.4301666667,22.72,19.7258333333,21.39725,18.468,23.8315833333,23.584,27.7426666667,25.2129583333,30.323,22.7525
805.30,19.7201666667,71.2263333333,15.8643333334,77.0343333333,23.55925,20.7269166666,22.39675,19.0405833333,24.558,24.3738333333,28.5935833333,26.4590416667,31.22975,23.3218333333
805.60,20.3418333333,72.2003333333,16.5758333333,78.113625,24.4549166666,21.4155833333,23.3316666667,19.7885833333,25.1900833333,25.2106666667,29.2203333333,27.3270833334,32.13575,24.0090833333
805.91,20.5148333333,71.6093333334,16.8955833333,77.9902916667,24.7794166667,21.8545,23.9133333333,20.4331666667,25.7189166667,25.8578333333,29.3954166667,27.8431458333,32.3775833333,24.3871666666
806.21,19.79275,70.8779166667,17.20125,77.445625,24.5059166667,21.3151666667,24.3116666666,20.40825,25.42125,26.1703333333,29.2435,27.6866458333,32.1915,24.5385833334
806.52,20.1511666667,70.9633333333,18.0635833333,77.376,25.0080833333,21.3450833333,24.5450833333,20.5734166667,25.528,27.067125,29.3535833333,28.10475,32.3180833334,25.6090833334
806.83,20.1071666667,70.93475,18.5329166667,76.7041666666,24.8133333333,21.2106666666,24.513,20.4235833333,25.15425,27.0000416667,29.0815833334,28.3735208333,32.3029166667,26.1360833333
807.13,19.4085833333,70.9200833333,18.203,76.9532916667,24.1410833334,20.4244166666,23.9263333333,19.6564166666,24.6200833333,26.4247083333,28.1713333333,27.8389791667,32.111,25.7351666666
807.44,19.1853333334,71.1376666667,18.30625,77.3199583334,24.1971666667,20.4193333333,24.1716666667,19.6923333333,24.29875,26.5634583333,28.4398333333,27.9369375,32.3951666666,26.1241666667
807.74,18.92225,70.6759166666,18.0285833333,77.3790833333,23.919,20.53975,24.14875,19.6713333333,23.8509166667,26.0215,28.158,27.6663958333,32.0564166667,26.3959166667
808.05,18.9175,70.44675,17.9639166667,76.5079583334,23.80575,20.22325,23.84875,19.665,23.8916666666,25.9192083333,27.8951666666,27.7126041667,31.95875,26.1511666667
808.35,18.1174166667,69.4386666667,17.74625,75.6346666667,23.4541666667,19.8790833333,23.36775,19.3265833333,23.6528333333,25.0992916667,26.995,27.2064166667,31.5630833333,25.74275
808.66,17.5763333333,67.9488333333,17.4895833333,74.23775,23.0595833333,19.6206666667,22.5051666666,18.9015,23.3629166667,24.7575,26.516,26.5874375,31.0030833333,25.5715833333
808.97,18.189,68.1008333333,17.9514166667,74.6040833333,23.2489166667,19.8256666667,22.8265833334,18.9986666667,23.6625,25.12775,26.8215,26.7159791667,31.3005833333,26.0296666667
809.27,17.942,68.1304166667,17.9060833333,74.5958333333,22.8808333334,19.29775,22.2520833334,18.292,23.213,24.946125,27.0025,26.3358958333,31.3936666667,25.8800833333
809.58,18.0555833333,67.5381666667,17.5471666667,74.2964583334,22.8121666667,19.4445,21.6231666667,18.092,23.1028333333,24.7775833333,26.9335833333,25.9939375,31.5269166667,25.227
809.88,18.0556666667,67.3013333334,17.36575,74.3100416666,22.4245833333,19.60075,22.1026666667,18.2394166667,22.8844166667,24.756375,26.6925833334,25.9220208333,31.3925,24.6781666667
810.19,17.4276666667,66.5915,16.34725,74.431625,21.9089166667,18.9213333333,21.4206666666,17.8505,22.6606666667,24.2061666667,26.32475,25.18325,31.0315833333,23.1681666667
810.49,16.9926666667,66.13925,15.468,73.8158333333,21.87375,18.3160833333,21.1161666667,17.501,22.3436666667,23.7485,26.6206666667,24.7098333333,30.6960833333,22.04625
810.80,16.75475,66.4711666667,14.9355833333,74.3105,21.5475,17.82075,20.4615833333,16.8233333333,22.4863333334,23.3519166667,26.30075,24.4474583333,30.5946666666,21.293
811.10,16.9951666667,67.4134166667,15.1534166667,74.935125,21.8936666667,17.8116666667,20.5095833334,16.75625,23.3176666667,23.949625,26.43375,24.6837916666,31.24275,21.5650833333
811.41,17.5869166667,68.14725,16.2565,75.6802916667,22.4690833333,18.9775833333,21.6686666667,17.8871666666,24.3796666667,24.8899166667,27.4809166667,25.5752708333,31.7226666666,22.6391666667
811.71,18.9668333333,68.8660833334,17.8369166667,76.9926666667,23.638,20.218,22.3365,18.78525,25.4639166667,25.9380833333,28.7831666667,26.55875,32.7381666667,23.3856666667
812.02,20.0546666667,69.9939166667,18.9624166667,78.6710833333,24.8585,21.4501666667,23.6145,19.903,26.7091666666,26.961875,29.6016666667,27.6597291666,34.1829166667,24.49425
812.32,19.5833333333,69.9594166667,18.76025,78.19625,24.38025,21.2704166667,23.2215,19.72575,26.423,26.0519166667,29.2176666667,27.2255625,33.7601666667,24.5020833333
812.63,20.1808333333,71.0646666667,19.6465833333,79.2335,25.2466666667,22.4414166667,24.5376666667,21.0748333333,27.5585,26.5312083334,29.4800833333,27.7615625,34.217,25.0205833333
