wavelength,Back_PorCaef,Belly_PorCaef,Breast_PorCaef,Crissum_PorCaef,Crown_PorCaef,DorTail_PorCaef,Rump_PorCaef,Throat_PorCaef,WingTip_PorCaef
255.41,3.27473333333,5.2998,3.07773333333,4.13406666667,2.93506666667,5.25353333333,3.3691,3.1614,7.52626666667
255.78,2.8558,5.19773333333,3.01146666667,3.79353333334,2.71333333333,4.9298,3.18856666667,3.04606666667,7.31906666666
256.15,2.7022,5.3698,3.149,3.55233333333,2.72826666666,4.8016,3.37016666667,3.10133333333,7.2434
256.53,2.97746666666,5.66,3.69346666667,3.9124,3.08286666666,5.04526666667,3.83026666667,3.31013333334,7.45840000001
256.90,2.89733333333,5.5886,3.571,3.6188,2.9846,4.99006666667,3.76936666667,3.2778,7.39193333333
257.28,2.7472,5.28026666667,3.3998,3.43286666667,3.00146666667,5.0442,3.879,3.30006666667,7.39306666667
257.65,2.7622,5.1476,3.52806666666,3.6482,3.0996,5.22866666667,4.19503333333,3.54106666667,7.31580000001
258.02,3.2954,5.3962,3.98533333333,4.15653333334,3.46946666667,5.90946666667,4.7384,4.106,7.97366666667
258.40,3.6382,5.66973333334,4.25733333333,4.532,3.7982,6.36066666667,5.2276,4.45793333333,8.36140000001
258.77,3.60353333333,5.395,4.20853333333,4.49413333333,3.79006666667,6.33733333333,5.216,4.48393333333,8.38773333334
259.15,3.637,5.32473333333,4.19306666667,4.47993333333,3.82653333333,6.34073333333,5.23836666667,4.43573333333,8.33246666667
259.52,3.5238,5.10273333333,4.02926666667,4.41866666667,3.79846666667,6.32966666667,5.11036666667,4.32933333333,8.212
259.89,3.68973333333,5.19393333333,4.12,4.70386666667,3.97086666667,6.55353333333,5.19953333333,4.46706666667,8.38753333333
260.27,3.60093333333,5.12466666667,4.05753333333,4.71046666667,3.93346666667,6.5382,5.0454,4.3764,8.37946666666
260.64,3.76786666667,5.23873333333,4.0274,4.77766666667,4.04346666667,6.62373333333,5.06823333333,4.48986666667,8.41053333333
261.01,3.8334,5.29206666667,4.1018,4.9188,4.07673333333,6.67693333333,5.13186666667,4.52806666667,8.40113333333
261.39,3.77233333333,5.22686666667,4.06286666667,4.92446666667,3.96753333333,6.63833333333,5.0926,4.45793333333,8.33
261.76,3.60846666667,5.04646666667,3.8952,4.77813333333,3.8124,6.57466666667,4.88016666667,4.28613333333,8.22113333333
262.13,3.6444,5.137,3.93826666667,4.89146666667,3.92366666667,6.64893333333,4.94303333333,4.26133333333,8.22713333333
262.51,3.50593333333,4.9548,3.84593333334,4.83626666667,3.88953333333,6.52713333333,4.7194,4.1632,8.07020000001
262.88,3.55013333333,5.10926666667,3.857,4.93866666667,4.016,6.5304,4.69893333333,4.2252,8.03986666667
263.25,3.87606666667,5.40773333333,4.1892,5.24486666667,4.3776,6.80646666667,4.95616666667,4.52346666667,8.25153333333
263.63,4.117,5.58446666667,4.38173333334,5.3988,4.51413333333,6.90353333334,5.07363333333,4.57906666667,8.41753333333
264.00,4.34553333333,5.589,4.4838,5.39833333334,4.5968,6.89266666667,5.18706666667,4.69233333333,8.4124
264.37,4.70633333333,5.774,4.6778,5.7008,4.7612,7.0842,5.53393333333,5.00393333333,8.60613333333
264.75,4.21313333333,5.3238,4.2422,5.34226666667,4.29746666667,6.7432,5.20646666667,4.6538,8.17833333333
265.12,3.80593333333,4.92866666667,3.8642,4.97353333333,3.98833333333,6.4764,4.794,4.33966666667,7.86046666666
265.49,4.00613333333,5.01733333333,3.98293333333,4.99933333333,4.12193333333,6.63826666667,4.80756666667,4.42826666667,8.00980000001
265.87,4.12186666667,4.859,3.97386666667,5.0494,4.10193333333,6.5814,4.85896666667,4.4452,7.95033333333
266.24,3.94433333333,4.53573333333,3.811,4.8314,3.8546,6.23033333333,4.61563333333,4.22526666667,7.6072
266.61,3.48233333333,4.09213333334,3.29553333333,4.27193333334,3.31673333333,5.71873333333,4.22333333333,3.72326666667,7.09213333333
266.98,3.48393333333,4.04,3.4264,4.30433333333,3.35973333333,5.80493333333,4.3628,3.75726666667,7.17460000001
267.36,3.39366666667,3.93486666667,3.21493333333,4.1874,3.1746,5.7702,4.31713333334,3.6552,7.13173333334
267.73,3.3572,3.9078,3.01686666667,4.04626666667,3.04513333333,5.76733333333,4.21443333333,3.6542,7.05906666667
268.10,3.21493333333,3.9552,2.96106666667,4.01493333333,2.9824,5.70026666667,4.13546666667,3.56053333333,7.04213333333
268.48,2.93393333333,3.739,2.79513333333,3.73673333333,2.81626666667,5.51273333333,3.89246666667,3.28506666667,6.8032
268.85,2.91126666667,3.6366,2.9092,3.76573333333,2.82373333333,5.50793333333,3.84396666667,3.2468,6.90633333333
269.22,2.81693333333,3.4674,2.83113333333,3.7354,2.68793333334,5.39433333333,3.78836666667,3.2648,6.82606666666
269.59,2.744,3.49766666667,2.86033333333,3.77633333333,2.56373333333,5.37173333333,3.9256,3.21113333333,6.79893333333
269.97,3.1418,3.97486666667,3.16533333333,4.20673333333,2.86866666667,5.76286666667,4.38346666666,3.56226666667,7.22453333333
270.34,3.09186666667,4.00733333333,3.1402,4.24873333333,2.8718,5.90186666667,4.3859,3.706,7.31953333334
270.71,3.5218,4.4562,3.6158,4.7022,3.37,6.359,4.79033333333,4.20306666667,7.86746666667
271.09,3.68293333333,4.66906666667,3.76053333333,4.8496,3.5166,6.5222,4.91276666667,4.46126666667,8.0484
271.46,3.37793333333,4.36006666667,3.53306666667,4.54853333334,3.22086666666,6.1972,4.58263333333,4.18913333333,7.74313333333
271.83,3.15293333333,4.28873333333,3.48466666667,4.55566666667,3.1546,6.0798,4.42043333333,4.09553333333,7.6588
272.20,3.0834,4.15333333333,3.35933333333,4.3272,3.0682,5.90753333333,4.38006666667,3.9562,7.53113333333
272.58,3.14806666667,4.15073333333,3.3194,4.327,3.046,5.84493333333,4.38873333333,3.91206666667,7.50806666667
272.95,3.32273333334,4.27013333333,3.3488,4.36593333333,3.1278,5.90293333333,4.46176666667,3.91413333333,7.52786666667
273.32,3.4732,4.41573333333,3.40966666667,4.349,3.18713333333,5.92073333333,4.55216666667,3.85833333333,7.5702
273.69,3.38506666667,4.24846666667,3.22713333333,4.1892,3.176,5.79706666667,4.335,3.78066666667,7.37326666667
274.06,3.25726666667,4.21793333333,3.2188,4.09733333333,3.19853333333,5.69413333333,4.16433333333,3.74586666667,7.29933333334
274.44,3.25206666667,4.23653333333,3.18373333333,3.99553333333,3.24533333333,5.59506666667,4.158,3.66566666667,7.23573333334
274.81,2.86866666667,3.83833333333,2.8038,3.60513333333,2.9054,5.1692,3.7104,3.2264,6.78253333333
275.18,2.85606666667,3.77993333333,2.71906666667,3.5128,2.89206666667,5.0824,3.63546666666,3.03313333333,6.66126666666
275.55,3.2882,4.12453333333,3.0832,3.96746666667,3.3694,5.5072,4.03666666667,3.35473333333,7.02659999999
275.93,3.61433333333,4.33233333333,3.28933333333,4.13306666667,3.62373333333,5.71946666667,4.40943333333,3.64633333333,7.176
276.30,3.67,4.4884,3.4068,4.2708,3.67193333334,5.8942,4.4855,3.7768,7.25419999999
276.67,3.76486666667,4.73033333333,3.55826666667,4.47346666667,3.786,6.0316,4.7389,3.97346666667,7.40799999999
277.04,3.53473333333,4.63866666667,3.38026666667,4.40013333333,3.6304,5.93006666667,4.68936666667,3.86686666667,7.28413333333
277.41,3.54846666667,4.6712,3.42273333333,4.60433333333,3.7708,6.1202,4.77926666667,3.9832,7.44320000001
277.79,3.6706,4.82266666667,3.60146666667,4.75346666667,3.854,6.284,5.00776666667,4.1244,7.62326666666
278.16,3.6676,4.7004,3.46393333333,4.70813333333,3.7686,6.19986666667,4.97823333333,3.98413333333,7.5212
278.53,3.58366666667,4.6022,3.40293333333,4.68633333333,3.63846666667,6.16433333333,4.9387,3.972,7.45753333334
278.90,3.63253333333,4.66146666667,3.48833333333,4.7862,3.58173333333,6.28666666667,5.0892,4.09426666667,7.60793333333
279.27,3.5458,4.55113333333,3.49546666667,4.77153333333,3.4742,6.23746666667,5.08583333333,4.05613333333,7.55999999999
279.64,3.45666666667,4.48453333333,3.42793333333,4.64326666667,3.26553333333,6.10673333333,5.00716666667,3.9762,7.4596
280.02,3.8464,4.82333333333,3.8124,4.99626666667,3.58513333333,6.46933333333,5.26226666667,4.29346666667,7.89179999999
280.39,3.87613333333,4.78286666667,3.81706666667,5.05386666667,3.65126666667,6.49526666667,5.24093333333,4.2504,7.94213333333
280.76,3.56906666667,4.324,3.486,4.71246666667,3.392,6.15386666667,4.75293333333,3.98626666667,7.54073333333
281.13,3.50373333333,4.20126666667,3.4652,4.5494,3.27353333334,5.98306666667,4.5634,3.92913333333,7.39773333333
281.50,3.50626666667,4.20833333333,3.56626666666,4.3742,3.19806666667,5.87386666667,4.48806666667,3.9942,7.33093333334
281.87,3.42753333333,4.15766666667,3.48433333333,4.20433333333,3.1192,5.69313333333,4.41683333333,3.95933333333,7.21686666667
282.25,3.39806666667,4.19133333333,3.56606666667,4.1768,3.17346666667,5.69393333333,4.43286666667,4.02,7.25820000001
282.62,3.54793333333,4.36473333333,3.75206666667,4.36626666667,3.28973333333,5.80393333333,4.53646666667,4.1288,7.4518
282.99,3.8352,4.65433333333,4.0046,4.60353333333,3.55646666667,5.9936,4.7168,4.3232,7.6428
283.36,3.88826666667,4.73906666666,4.00086666666,4.65033333333,3.57486666667,6.02613333333,4.66103333333,4.32186666667,7.7318
283.73,3.706,4.56113333333,3.82753333333,4.45713333334,3.44086666667,5.794,4.41676666667,4.1686,7.58473333334
284.10,3.43913333333,4.30213333333,3.59246666667,4.16153333333,3.134,5.47726666667,4.09436666667,3.89186666667,7.27560000001
284.47,3.57766666667,4.4282,3.68553333333,4.24753333333,3.2048,5.5248,4.21563333333,3.93666666667,7.33500000001
284.85,3.78986666667,4.743,3.9822,4.53613333333,3.41206666667,5.78826666667,4.5126,4.177,7.61826666667
285.22,3.83946666667,4.84633333333,4.05893333333,4.6816,3.506,5.92126666667,4.65603333333,4.284,7.68533333333
285.59,3.8084,4.91333333333,3.98626666667,4.77406666667,3.5068,5.955,4.656,4.23506666667,7.68126666667
285.96,3.9176,5.01846666667,4.08993333333,4.93953333333,3.61266666667,6.0556,4.7486,4.32306666667,7.8302
286.33,4.0734,5.21673333333,4.20953333334,5.07306666667,3.68946666667,6.1986,4.84546666667,4.52493333333,7.98419999999
286.70,4.14853333333,5.27366666667,4.2286,5.0462,3.7334,6.23233333333,4.91936666667,4.53973333333,8.03553333334
287.07,4.08873333333,5.2846,4.1554,4.99966666667,3.69406666667,6.22473333333,4.95623333333,4.5666,7.999
287.44,3.9186,5.22126666667,4.08413333333,4.9006,3.6222,6.08013333333,4.92816666667,4.48586666667,7.8694
287.82,3.99573333333,5.4198,4.26593333333,5.02,3.74986666667,6.1906,5.097,4.6398,8.01693333333
288.19,4.13226666667,5.6278,4.44353333333,5.1868,3.923,6.37886666667,5.2974,4.78126666667,8.14119999999
288.56,4.06846666667,5.5756,4.48846666667,5.18193333333,3.83993333333,6.29293333333,5.20723333333,4.80546666667,8.0708
288.93,4.2544,5.77966666667,4.6396,5.2578,3.91733333333,6.34693333333,5.31536666667,4.98626666667,8.18640000001
289.30,4.30646666667,5.9052,4.777,5.3012,3.96146666667,6.25706666667,5.35846666667,5.08153333333,8.19373333334
289.67,4.18693333333,5.8198,4.71913333333,5.18233333333,3.81693333333,6.10333333333,5.27163333333,4.9838,8.04833333334
290.04,4.126,5.87333333333,4.72186666667,5.13013333333,3.75013333333,6.03546666667,5.1853,4.96666666667,7.98426666667
290.41,4.087,5.8982,4.76713333333,5.11886666667,3.7094,5.95106666667,5.16173333333,4.93153333333,7.93073333333
290.78,4.2076,6.10526666667,4.9756,5.28266666667,3.8404,6.06313333333,5.25353333333,5.1388,7.98933333333
291.15,4.29473333333,6.21186666667,5.07846666667,5.33386666667,3.8918,6.04253333333,5.23543333333,5.21913333333,8.04453333333
291.52,4.362,6.30513333333,5.15226666667,5.3458,3.89466666667,6.07986666667,5.1934,5.32546666667,8.03546666667
291.89,4.25793333333,6.29073333333,5.04313333334,5.28833333334,3.7358,5.94266666667,5.1059,5.2548,7.93786666666
292.26,4.10773333333,6.30093333333,4.95046666667,5.2388,3.63213333333,5.74373333333,4.98693333333,5.243,7.80766666667
292.64,4.0102,6.39566666667,4.91766666667,5.19433333333,3.65926666666,5.76353333333,5.01753333334,5.32286666667,7.76086666666
293.01,4.03713333333,6.4688,4.98733333333,5.2978,3.80913333333,5.86666666667,5.14103333333,5.41766666667,7.76246666666
293.38,4.33953333333,6.77546666667,5.26606666667,5.52406666666,4.08726666667,6.21146666667,5.43063333333,5.71406666667,8.11079999999
293.75,4.47586666667,6.96746666667,5.38826666667,5.7166,4.27686666667,6.37186666667,5.59243333333,5.99553333333,8.17173333333
294.12,4.5596,7.17673333333,5.544,5.95193333333,4.43706666666,6.5528,5.83086666667,6.17246666666,8.26926666667
294.49,4.59106666667,7.3194,5.57853333333,6.1092,4.51306666667,6.59013333333,5.93456666667,6.33466666666,8.34926666667
294.86,4.54813333333,7.33906666667,5.52973333333,6.1128,4.44353333333,6.50993333333,5.88236666667,6.27206666667,8.28213333333
295.23,4.4206,7.3352,5.49746666667,6.03373333333,4.36526666667,6.42093333333,5.81993333333,6.17133333334,8.17280000001
295.60,4.54373333333,7.57746666666,5.71813333334,6.2214,4.5198,6.5316,6.00003333333,6.36146666667,8.30906666667
295.97,4.7182,7.76106666667,5.982,6.48166666667,4.73026666667,6.75806666667,6.17786666667,6.5812,8.40720000001
296.34,4.79653333333,7.81626666667,6.1232,6.5834,4.82193333333,6.839,6.25596666667,6.69326666666,8.41673333333
296.71,4.82246666667,7.89433333333,6.14846666667,6.59266666667,4.772,6.75846666667,6.18776666666,6.7506,8.38786666667
297.08,4.6582,7.84626666667,6.0078,6.41126666667,4.553,6.58453333333,5.9935,6.60306666667,8.24859999999
297.45,4.43733333333,7.7846,5.8134,6.24933333333,4.3894,6.39026666667,5.8019,6.51913333333,8.02753333334
297.82,4.46033333333,7.90333333333,5.89493333333,6.21906666667,4.4106,6.365,5.79793333333,6.59753333333,8.11320000001
298.19,4.5248,8.01846666667,5.9428,6.182,4.41733333333,6.30053333333,5.80006666667,6.69713333333,8.13253333333
298.56,4.41433333333,7.9192,5.9184,6.00513333333,4.265,6.16893333333,5.6747,6.6226,7.98386666667
298.93,4.28033333333,7.88446666667,5.87726666667,5.867,4.21866666667,6.02513333333,5.56106666667,6.63746666666,7.84186666667
299.30,4.3678,8.01853333333,5.9576,5.9632,4.26433333333,6.07593333333,5.6564,6.8334,7.87593333333
299.67,4.43426666667,8.13453333333,5.96353333333,6.017,4.33333333333,6.16193333333,5.74043333333,6.9896,7.9372
300.04,4.38426666667,8.16213333333,5.91413333333,5.85386666667,4.28106666667,6.07733333333,5.6727,6.97853333333,7.81713333334
300.41,4.26193333333,8.18986666667,5.84393333333,5.70753333333,4.13966666667,5.94186666666,5.60636666666,6.96473333333,7.72886666667
300.78,4.4244,8.45120000001,6.103,5.86646666667,4.35373333333,6.145,5.86186666667,7.1922,7.91126666666
301.15,4.58306666667,8.65219999999,6.27526666667,5.986,4.4808,6.2618,5.99543333333,7.4536,8.11539999999
301.52,4.57646666667,8.70753333334,6.38986666667,5.98553333333,4.43813333333,6.1924,6.0313,7.49033333333,8.14286666667
301.89,4.56653333334,8.74866666667,6.4234,5.97226666667,4.3972,6.10966666667,5.99793333333,7.4166,8.06959999999
302.26,4.47586666667,8.73926666667,6.436,5.94566666667,4.32306666667,6.05533333333,5.8852,7.4042,7.97399999999
302.63,4.4744,8.913,6.49906666666,5.98533333333,4.31653333333,6.0616,5.93196666667,7.4836,7.95600000001
303.00,4.50866666667,9.07806666667,6.59606666667,6.1084,4.30786666667,6.15286666667,6.0794,7.60846666667,8.10446666666
303.37,4.2058,8.8556,6.49333333333,5.81486666667,4.04906666666,5.91893333333,5.8434,7.36313333333,7.88593333333
303.74,3.89713333333,8.62153333333,6.26993333333,5.5138,3.74813333333,5.575,5.5054,7.06633333334,7.5968
304.10,3.73893333333,8.64666666666,6.12306666667,5.43306666667,3.58413333333,5.36693333333,5.3577,6.954,7.48193333334
304.47,3.686,8.67126666666,6.02933333334,5.36206666667,3.47646666667,5.26693333333,5.23943333333,6.89046666667,7.41746666666
304.84,3.60173333333,8.62366666667,5.86073333333,5.25646666666,3.31266666667,5.1092,5.1064,6.8068,7.25366666667
305.21,3.40493333333,8.51240000001,5.75166666667,5.1232,3.18593333333,4.88126666667,4.96416666667,6.67393333333,6.96733333334
305.58,3.3686,8.5066,5.70073333333,5.08646666667,3.1432,4.8324,4.93226666667,6.62793333333,6.82313333334
305.95,3.52406666666,8.71866666667,5.87166666667,5.1758,3.25146666667,4.93046666667,5.10466666667,6.75273333333,6.91486666667
306.32,3.74966666667,9.02820000001,6.18506666667,5.4172,3.47953333333,5.05993333333,5.3507,6.97333333333,7.09319999999
306.69,3.80726666667,9.09140000001,6.242,5.5246,3.55793333333,5.071,5.36666666667,7.02613333333,7.07526666667
307.06,3.96293333333,9.31873333334,6.41486666667,5.6566,3.71833333333,5.2134,5.49606666667,7.19606666667,7.12726666667
307.43,4.2864,9.74160000001,6.7248,6.117,4.04206666667,5.5022,5.84783333333,7.57846666667,7.37533333334
307.80,4.5418,10.0915333333,7.0498,6.464,4.23713333333,5.7608,6.1348,7.90666666667,7.567
308.17,4.7162,10.2846666667,7.28626666667,6.64766666667,4.4078,5.85933333333,6.30783333333,8.189,7.71999999999
308.54,4.88786666666,10.5448666667,7.53426666667,6.84006666667,4.6106,6.06066666667,6.51613333333,8.40873333333,7.89713333334
308.90,4.8864,10.5668666667,7.55106666667,6.8358,4.5886,6.0674,6.51013333333,8.42393333333,7.88826666666
309.27,4.97366666667,10.7358,7.64666666667,6.96193333333,4.6252,6.21066666667,6.62453333333,8.52273333333,8.01720000001
309.64,5.2008,11.0056666667,7.85806666667,7.18946666667,4.8034,6.39333333333,6.76026666667,8.73660000001,8.21846666667
310.01,5.03093333333,10.9254,7.79453333333,7.14686666667,4.6684,6.2868,6.62286666667,8.75846666665,8.07146666667
310.38,4.8194,10.7526,7.5756,6.93173333333,4.46273333333,6.1714,6.40503333333,8.63133333333,7.88546666667
310.75,4.73366666667,10.7691333333,7.5236,6.81673333333,4.3974,6.13186666667,6.35316666667,8.60840000001,7.80199999999
311.12,4.66193333333,10.7562666667,7.48293333333,6.77033333333,4.32066666667,6.0848,6.2709,8.57859999999,7.70966666667
311.49,4.52073333333,10.6765333333,7.33193333333,6.5642,4.16653333333,5.93126666666,6.1052,8.48000000001,7.54686666667
311.85,4.35213333333,10.6019333333,7.20873333333,6.4408,4.03613333333,5.78686666667,6.0166,8.37839999999,7.36293333334
312.22,4.31193333333,10.6748,7.19493333333,6.43106666667,4.00593333333,5.808,6.0419,8.39933333334,7.33926666666
312.59,4.2046,10.6104666667,7.11646666667,6.3722,3.86626666667,5.684,5.9443,8.36886666667,7.19500000001
312.96,4.05133333333,10.6051333333,7.02586666667,6.2924,3.7254,5.5278,5.78043333333,8.29513333333,7.06406666667
313.33,3.97106666667,10.5884,6.98846666667,6.26146666667,3.67513333333,5.42633333333,5.66886666667,8.32993333334,6.93099999999
313.70,3.88186666667,10.6139333333,6.99686666667,6.201,3.6508,5.37226666667,5.63836666667,8.40859999999,6.86979999999
314.07,4.22413333333,11.0321333333,7.32046666667,6.487,4.012,5.6878,5.93733333333,8.79293333334,7.2262
314.43,4.46113333333,11.3876,7.58393333333,6.78573333333,4.24993333333,5.88366666667,6.1683,9.06786666666,7.41499999999
314.80,4.67466666667,11.6702666667,7.81333333333,7.01126666667,4.47146666666,6.02046666667,6.38036666667,9.31666666667,7.61286666666
315.17,4.75153333333,11.8016666667,7.8538,7.0016,4.5096,5.97653333333,6.4201,9.4138,7.61886666667
315.54,4.78326666667,11.9121333333,7.96893333333,7.0292,4.59026666667,5.9896,6.36436666667,9.43506666667,7.5544
315.91,4.89233333333,12.0354666667,8.0946,7.04366666667,4.66026666667,6.019,6.3015,9.50153333335,7.63040000001
316.28,4.96613333333,12.1227333333,8.20573333333,7.04793333333,4.64346666667,6.0726,6.25326666667,9.57913333333,7.62259999999
316.64,4.88153333333,12.1814666667,8.23386666667,6.938,4.63693333334,6.032,6.1516,9.54766666666,7.54040000001
317.01,4.8016,12.2546,8.31073333333,6.8904,4.6744,6.04393333333,6.22946666667,9.60879999999,7.5118
317.38,4.77013333333,12.4069333333,8.3422,6.79193333333,4.69126666667,6.00353333333,6.257,9.59946666665,7.5072
317.75,4.665,12.4524666667,8.31526666667,6.7684,4.60853333333,5.89046666667,6.2418,9.55473333333,7.44166666666
318.12,4.39346666667,12.3002666667,8.10786666667,6.6082,4.41213333333,5.64226666667,6.03236666667,9.35646666667,7.17740000001
318.49,4.12693333333,12.131,7.95386666667,6.37213333333,4.17006666667,5.45426666666,5.8256,9.15326666668,6.92086666667
318.85,4.21006666667,12.2556,8.0988,6.4346,4.23026666667,5.5732,5.88653333333,9.31353333334,6.9678
319.22,4.24306666667,12.3093333333,8.19706666667,6.4696,4.246,5.6094,5.89653333333,9.34346666665,6.97033333333
319.59,4.33313333333,12.4803333333,8.30566666667,6.62013333333,4.31993333333,5.72946666667,6.07816666667,9.52793333332,7.16480000001
319.96,4.42066666667,12.6641333333,8.3682,6.74286666667,4.378,5.7692,6.1865,9.74313333335,7.18946666667
320.32,4.2694,12.5716666667,8.28446666667,6.621,4.29033333333,5.54833333333,6.07513333333,9.66326666667,7.07033333334
320.69,4.4586,12.7872666667,8.3936,6.828,4.42766666667,5.64553333333,6.29823333333,9.96673333334,7.25566666667
321.06,4.72426666667,12.9951333334,8.58093333333,7.021,4.5418,5.77113333333,6.4339,10.2475333333,7.37693333333
321.43,4.74866666667,13.093,8.67373333333,7.1132,4.51266666667,5.74246666667,6.44256666667,10.2462666667,7.33713333333
