wavelength,Back_DigDuim,Belly_DigDuim,Breast_DigDuim,Crissum_DigDuim,Crown_DigDuim,DorTail_DigDuim,Rump_DigDuim,Throat_DigDuim,WingTip_DigDuim
258.77,6.8562,7.49153333333,7.01,7.00993333333,7.3278,12.8029333333,7.71317777778,5.71853333333,10.9787666667
259.15,6.89333333333,7.70073333333,7.15653333333,7.0022,7.492,13.1880333333,7.78925925926,6.05903333333,10.9636666667
259.52,6.88126666667,7.86306666666,7.10393333333,6.99666666667,7.37213333333,12.927,7.73657037037,5.95913333333,11.2624
259.89,7.32526666667,8.25486666667,7.56546666667,7.4608,7.90246666667,13.4399,8.0573037037,6.50976666667,11.7664
260.27,7.40773333333,8.3686,7.50106666667,7.47106666667,7.8808,13.4580666667,8.18747407407,6.6777,11.8956666667
260.64,7.6522,8.92820000001,7.86546666667,7.71826666667,8.29193333333,13.6808,8.39732592593,7.0767,12.3404333333
261.01,7.8582,9.15546666666,8.25413333333,7.96726666667,8.66126666667,13.9183,8.57603703703,7.4968,12.7667333333
261.39,7.68553333333,9.05986666665,8.1254,7.72226666667,8.52106666667,13.9197333333,8.58094814814,7.28793333333,12.6113
261.76,7.3674,8.76899999999,7.74233333333,7.3144,8.25013333334,13.6345,8.18847407407,6.85046666667,12.3447333333
262.13,7.514,8.82280000001,7.888,7.45833333333,8.21013333333,13.9060666667,8.21937037037,6.8457,12.1798666667
262.51,8.0294,9.33753333333,8.46846666667,8.13073333333,8.70879999999,14.6329666666,8.93724444443,7.4683,12.9409
262.88,7.703,9.78020000001,8.5496,8.4386,8.67,14.6820333333,9.08258518519,7.49939999999,12.9909666667
263.25,7.7384,9.88206666666,8.6206,8.51280000001,8.53846666667,14.7180666667,9.25977777777,7.35653333333,13.2641666667
263.63,7.98086666666,9.96346666666,9.06486666666,8.84586666668,8.77286666667,15.4086666667,9.39872592592,7.44463333333,13.3699333333
264.00,7.52773333333,9.74993333332,8.69013333333,8.50339999999,8.28053333333,14.872,9.08493333334,7.031,12.7610666667
264.37,7.40386666667,9.74693333333,9.10346666666,8.54113333332,8.34113333333,15.4451333333,9.04576296297,7.32276666667,12.9740333333
264.75,7.38093333333,9.04126666667,8.67166666667,8.22666666666,8.0076,15.1817666667,8.63745185185,7.08646666667,12.6347333333
265.12,6.77933333333,8.48366666667,7.63793333333,7.50619999999,7.13666666667,14.3108666667,7.76938518518,6.5664,11.6667
265.49,6.80113333333,8.2814,7.60246666667,7.60246666667,7.27826666667,14.0703666667,7.3640962963,6.81973333333,12.0335666667
265.87,6.51633333333,8.31986666667,7.61633333333,7.6584,6.89513333333,13.9644333333,7.47007407407,6.79893333333,11.7614666667
266.24,6.80086666667,8.24866666666,7.63573333333,7.85766666667,6.9702,14.0602,7.58335555556,6.72216666667,11.8681
266.61,6.54093333333,8.28486666667,7.08413333333,7.67866666667,6.32353333333,13.7563666667,7.47977777778,6.7608,11.1292
266.98,6.34153333333,7.4012,6.44786666667,6.95826666667,5.62946666667,13.0558666667,6.77443703704,6.17033333333,10.4148
267.36,6.16093333334,7.1506,6.4166,6.69926666667,5.9434,12.8331666667,6.79786666667,6.27513333333,10.2284666667
267.73,5.29886666667,6.45753333334,5.7442,6.09813333333,5.41706666667,12.2257,6.32627407408,5.88093333333,9.64059999999
268.10,4.90813333333,6.09453333333,5.58526666667,5.92126666667,5.12333333333,11.8268,5.9108,5.67963333333,9.46976666667
268.48,4.52546666667,5.49533333333,4.86593333333,5.10846666667,4.63886666667,10.6424666667,5.28965925926,4.8762,8.84926666667
268.85,4.49013333333,5.426,4.59693333333,4.9986,4.54606666667,10.3788666667,5.12416296296,4.69603333333,8.7693
269.22,5.2884,6.0124,5.32346666667,5.62306666667,5.24353333333,10.9163666667,6.00642222222,5.3409,9.58796666667
269.59,6.08846666667,6.57846666667,5.86826666667,6.13773333333,5.82906666667,11.4914,6.73146666667,5.9148,9.98776666667
269.97,6.74713333333,6.65733333333,6.2742,6.31206666667,6.17493333333,11.5981333333,7.10738518519,6.2576,10.3782666667
270.34,5.97093333334,6.11666666667,5.77813333333,5.7546,5.66053333333,11.1471333333,6.33451111111,5.88846666667,10.0846333333
270.71,5.96626666667,5.94333333333,5.7738,5.4396,5.7464,11.0896,6.14731111111,5.58613333334,10.0778333333
271.09,6.5304,6.526,6.4996,5.9498,6.36313333333,11.7568,6.88793333333,6.14113333334,10.8266666667
271.46,6.72193333333,6.84513333333,6.61566666667,6.3648,6.3818,11.7601,6.88923703704,6.1989,10.929
271.83,7.501,7.52966666666,7.0756,6.96933333333,6.9776,12.2617666667,7.4013037037,6.90396666667,11.4132333333
272.20,7.12833333333,7.1404,6.6266,6.51833333333,6.56633333333,12.0388666667,7.16657777778,6.39576666667,11.0655666667
272.58,7.18433333333,7.38813333333,6.9726,6.9098,6.80386666667,12.5312333333,7.46231851852,6.702,11.3665666667
272.95,6.95546666667,7.38893333333,7.01793333333,6.9204,6.79933333333,12.5897666667,7.4473037037,6.63736666667,11.3642666667
273.32,6.49973333334,7.028,6.65893333333,6.53866666667,6.52286666667,12.1367333333,6.958,6.2394,11.2044666667
273.69,6.20626666667,6.73746666667,6.51313333333,6.33993333333,6.4228,11.9578,6.88095555556,5.8086,10.9248333333
274.06,6.17706666667,6.97713333334,6.68246666667,6.53546666667,6.76226666667,12.3442,7.02756296296,6.04576666667,11.0149
274.44,6.38066666667,7.51293333333,7.07586666667,7.1038,7.12346666667,12.6201333333,7.51966666667,6.44626666667,11.3010333333
274.81,6.48446666667,7.93446666667,7.3998,7.5008,7.3228,12.8149,7.5581037037,6.73353333333,11.3021666667
275.18,7.06746666666,8.5726,7.726,8.13086666667,7.9918,13.2944333333,8.02054074074,7.21473333333,11.8588
275.55,7.7134,9.19206666667,8.2576,8.54820000001,8.5026,13.8506333333,8.5922,7.76946666667,12.2886
275.93,7.95386666666,9.27113333333,8.3886,8.55073333333,8.50806666667,14.0965333333,8.63791851852,7.5534,12.4829
276.30,8.58253333333,9.751,8.88313333333,9.19686666668,9.11933333333,14.5448333333,8.92860740741,8.26469999999,13.0241333333
276.67,8.813,9.85113333332,8.89613333333,9.36046666665,9.10659999999,14.5160666667,8.96143703704,8.23696666666,12.8164666667
277.04,9.14673333333,10.0438666667,9.27879999999,9.53813333333,9.26553333333,14.7404666667,9.24410370371,8.59920000001,13.1463
277.41,9.22873333333,10.0532666667,9.35286666667,9.64546666666,9.2066,15.0310333333,9.41643703704,8.56833333332,13.0740333333
277.79,9.51626666667,10.4174666667,9.71946666666,10.064,9.57366666667,15.2992666667,9.68804444445,9.27323333333,13.5962333333
278.16,9.27946666667,10.315,9.48226666665,9.90086666667,9.34573333333,14.999,9.45633333333,8.99746666667,13.5514666667
278.53,9.09399999999,9.69646666667,8.93906666667,9.10746666666,8.92146666667,14.5492333333,8.97064444445,8.43626666666,13.0496666667
278.90,9.52200000001,9.83059999999,9.21346666667,9.35679999999,9.15693333333,14.8262,9.44219259259,8.88959999999,13.3985333333
279.27,9.16506666667,9.76346666666,9.24746666666,9.07400000001,8.88306666666,14.617,9.24403703704,8.7204,13.0188333333
279.64,9.03846666667,9.81353333335,9.34766666668,9.24606666666,8.90726666667,14.6674333333,9.29538518519,8.65739999999,13.1595333333
280.02,8.192,9.1728,8.83613333333,8.73646666667,8.26273333333,13.8008666667,8.68611851851,8.38740000001,12.4357
280.39,7.852,8.94746666667,8.44066666666,8.2118,7.96633333334,13.3866,8.50097777777,7.9114,12.0907
280.76,7.64233333333,8.80526666667,7.97693333333,7.92113333333,7.94493333333,12.9749333333,8.32602222222,7.73193333334,12.0828333333
281.13,7.24613333333,8.23413333333,7.46400000001,7.62346666667,7.53800000001,12.4078,7.92508148148,7.10213333333,11.4216333333
281.50,7.49673333333,8.26606666667,7.61040000001,7.75066666667,7.72026666667,12.6757666667,7.99921481481,7.3167,11.4837666667
281.87,7.51246666667,8.42073333333,7.56013333333,7.79546666667,7.7036,12.5795,7.95608148148,7.1503,11.3071
282.25,7.42346666666,8.10793333333,7.21073333333,7.57113333333,7.29006666667,12.2198,7.5979037037,6.9387,11.0001333333
282.62,7.41913333334,8.24893333333,7.20113333333,7.69693333333,7.2854,12.1466666667,7.75742222222,7.0623,11.0496
282.99,6.7944,7.6852,6.50086666667,7.07753333333,6.608,11.3672,7.09524444444,6.34896666667,10.6509666667
283.36,6.3052,7.00106666666,6.00106666667,6.64633333333,6.13273333333,10.9141,6.61393333333,5.9536,10.3294
283.73,5.8716,6.29733333333,5.35266666667,5.9914,5.6386,10.3841666667,6.08128148148,5.43083333333,9.74536666666
284.10,6.1438,6.58973333333,5.41873333333,5.93846666667,5.80686666667,10.5117333333,6.13733333333,5.45883333333,9.75776666667
284.47,6.36366666667,6.8182,5.74273333333,6.30813333333,5.96506666667,10.8421666667,6.4394,5.59116666667,10.048
284.85,6.67566666667,7.0864,6.21106666667,6.55266666667,6.02813333333,11.2964666667,6.62739259259,5.87826666667,10.2489333333
285.22,6.76533333333,7.30766666667,6.25766666667,6.62326666667,6.10373333333,11.4767666667,6.66055555556,6.07336666667,10.3612
285.59,6.53826666667,7.21793333333,6.0754,6.404,5.97833333333,11.4524666667,6.64634074074,5.85986666667,10.1512333333
285.96,6.26546666667,7.0426,6.028,6.0844,5.77086666667,11.2971,6.60993333333,5.7667,10.1371
286.33,6.09446666667,6.88246666666,5.96553333333,5.96546666667,5.8,11.2396333333,6.47498518519,5.68926666667,10.1487333333
286.70,6.11533333333,6.98846666667,6.09293333333,6.11533333333,5.92213333333,11.3686666667,6.5312,5.7291,10.2628666667
287.07,5.83086666667,6.75106666666,5.91526666667,5.94333333333,5.7184,11.2593666667,6.3180962963,5.43833333333,9.87623333333
287.44,5.53773333333,6.48646666667,5.63913333333,5.57713333333,5.30393333333,10.8530333333,6.0638962963,5.1492,9.46923333333
287.82,5.3954,6.47893333333,5.5632,5.50626666667,5.0142,10.6853666667,6.00598518519,5.1566,9.40706666666
288.19,5.65586666667,6.6438,5.82766666667,5.9222,5.0716,10.9793666667,6.32227407408,5.38936666667,9.5662
288.56,5.24913333333,6.24533333333,5.339,5.46993333333,4.62173333333,10.4994666667,5.77393333333,5.1067,9.0267
288.93,5.0768,6.25373333333,5.2086,5.45453333333,4.5236,10.4142333333,5.86441481481,5.28476666667,8.85973333333
289.30,5.74306666667,6.8234,5.8674,5.897,5.1006,10.9843,6.5656,5.93383333333,9.45226666667
289.67,5.927,6.95246666667,5.9888,6.03593333333,5.2166,10.8164,6.57658518518,6.1965,9.5388
290.04,5.86353333333,6.59366666667,5.56273333333,5.89293333333,4.9934,10.5737666667,6.35416296296,5.9864,9.1897
290.41,5.52426666667,6.28493333333,5.35966666667,5.53586666667,4.6932,10.2364666667,6.11603703704,5.48746666667,8.87366666667
290.78,5.33806666667,5.97866666667,5.087,5.25533333333,4.25153333333,9.87606666668,5.66962222222,5.2554,8.518
291.15,5.95706666667,6.56646666667,5.66253333333,5.74493333333,4.90286666667,10.3282,6.2998962963,6.004,9.0916
291.52,6.69626666667,7.3378,6.24973333334,6.5246,5.77686666667,11.0199666667,6.98134814815,6.63426666667,9.74723333333
291.89,7.11953333333,7.74233333333,6.65466666667,6.92006666667,6.22846666667,11.4363666667,7.30045925926,7.04366666667,10.1728333333
292.26,7.26666666667,7.9726,6.82126666667,7.11506666667,6.7334,11.6273,7.53528148148,7.18943333333,10.5727666667
292.64,7.1774,7.893,6.77986666667,7.16806666667,6.72173333333,11.6743666667,7.5574,7.02746666666,10.6009666667
293.01,7.0986,7.75566666667,6.73453333333,7.04306666667,6.70686666667,11.5701666667,7.44468888889,6.74386666667,10.5569
293.38,6.80873333333,7.65566666666,6.61106666667,7.0282,6.54913333333,11.1805666667,7.28147407407,6.40873333333,10.3509333333
293.75,6.41186666667,7.34726666667,6.275,6.68226666666,6.23466666667,10.7521,6.89046666667,5.8727,9.99393333333
294.12,6.45846666667,7.63333333333,6.6106,6.89353333333,6.43666666666,10.8002,6.84974814815,6.05903333333,10.0855666667
294.49,6.55733333333,7.7864,6.65753333333,7.15826666667,6.64846666667,10.9287333333,7.00343703704,6.45563333333,10.0136
294.86,6.51326666667,7.8224,6.54573333333,7.15906666667,6.8642,11.0378,6.97817037037,6.54876666667,10.0603333333
295.23,6.50626666666,7.7196,6.48933333333,7.28593333333,6.89466666667,11.0149666667,6.8472962963,6.53423333333,9.99439999999
295.60,6.66406666667,7.84853333333,6.64266666667,7.37086666667,6.80253333333,11.0617666667,6.96979259259,6.61473333333,10.0212666667
295.97,6.0832,7.1506,6.12673333333,6.78386666667,6.23866666667,10.5602666667,6.32645185185,5.82733333334,9.32993333333
296.34,5.8394,7.03153333333,6.15326666667,6.62046666667,6.068,10.3456,6.15163703704,5.74696666667,9.07060000001
296.71,6.356,7.28573333333,6.5678,7.01746666667,6.44306666667,10.6777333333,6.55393333333,6.17933333333,9.34673333333
297.08,6.2806,7.19746666667,6.41833333333,6.99533333333,6.32426666667,10.5963,6.44117037037,6.05076666667,9.24506666667
297.45,6.5716,7.3526,6.5942,7.124,6.45846666667,10.8489,6.56952592593,6.3349,9.46910000001
297.82,6.99426666667,7.63346666667,7.01433333333,7.57286666667,6.78773333333,11.1810333333,6.92211851852,6.74856666667,9.85883333334
298.19,7.1198,7.66953333333,7.04986666667,7.59293333333,6.79966666667,11.2757,7.0852962963,6.84363333333,9.96393333333
298.56,7.34693333333,8.0272,7.32426666667,7.848,6.91386666667,11.4626333333,7.31885925926,7.0385,10.2041666667
298.93,7.85413333333,8.38626666667,7.90406666667,8.33846666667,7.28986666667,11.7297,7.82212592593,7.47640000001,10.6141333333
299.30,8.06086666667,8.53666666666,8.10293333333,8.43126666667,7.3978,11.8816333334,8.10398518519,7.46696666667,10.8834333333
299.67,8.10766666667,8.47393333334,8.16833333333,8.50326666667,7.43573333333,11.8959333333,8.12082962963,7.45526666666,10.8478666667
300.04,8.71633333333,8.91893333334,8.48386666667,9.0438,7.83406666667,12.1472,8.56676296296,8.08393333333,11.2299
300.41,9.15006666667,9.1346,8.61473333333,9.37253333333,8.0532,12.3462,9.02068888889,8.30293333333,11.5095666667
300.78,9.07953333334,9.39606666666,8.5448,9.3244,7.96746666666,12.1948,9.0039037037,8.38523333333,11.5601
301.15,9.51406666667,9.84806666666,8.85973333332,9.67153333333,8.3116,12.4185,9.39307407407,8.79879999999,11.8743333333
301.52,9.0898,9.649,8.5308,9.27706666667,8.13166666667,12.1380666667,9.10543703704,8.60379999999,11.5365666667
301.89,8.77466666667,9.6556,8.3286,9.10086666667,7.92146666667,11.8805666667,8.97875555556,8.4873,11.4164
302.26,8.43806666667,9.40066666666,7.96073333333,8.915,7.54233333333,11.4567,8.63212592593,7.99866666667,10.9698
302.63,8.0426,8.89466666667,7.39433333333,8.4124,7.04733333333,10.8136666666,8.23502222222,7.44933333333,10.5724
303.00,7.58666666667,8.67693333334,6.9052,7.90753333333,6.57573333333,10.4373666667,7.84871851852,7.05706666667,10.0937
303.37,7.22193333333,8.69526666667,6.66666666667,7.7036,6.34353333333,10.2123666667,7.36474074074,6.916,9.84126666666
303.74,6.81046666667,8.42700000001,6.1814,7.40586666667,6.00926666667,9.73909999999,6.8902,6.66103333333,9.55143333333
304.10,6.7678,8.70906666667,6.4334,7.68093333333,6.14693333333,9.85386666666,7.01866666667,6.7748,9.62350000001
304.47,6.4662,8.57759999999,6.11066666667,7.46826666667,5.81986666667,9.64573333333,6.75277037037,6.5891,9.29726666667
304.84,6.56173333333,8.68966666667,6.32093333333,7.61866666667,6.02333333333,9.75193333333,6.83437777778,6.7277,9.27456666667
305.21,6.2076,8.19919999999,6.0268,7.33553333333,5.7626,9.31406666666,6.35954814815,6.30503333333,8.94536666667
305.58,6.79826666666,8.77913333333,6.60953333333,8.2726,6.17433333334,9.90700000001,6.98094814815,6.77393333333,9.46896666667
305.95,6.9494,8.97933333333,6.72926666667,8.50253333333,6.2528,10.2127666667,7.12706666667,6.92786666667,9.48046666667
306.32,7.30306666667,9.36226666667,7.03306666667,8.85946666667,6.62406666667,10.4941333333,7.38408888889,7.22636666667,9.89786666667
306.69,8.56346666666,10.5500666667,8.1258,10.0476666667,7.80026666667,11.633,8.43204444445,8.32616666667,10.9455333333
307.06,9.13126666666,10.7035333333,8.55026666667,10.566,8.23906666667,11.8888666667,8.83407407407,8.60120000001,11.3149666667
307.43,8.9924,10.2522666667,8.2208,10.3367333333,7.89086666667,11.3974,8.66487407407,8.11856666666,10.8765333333
307.80,9.15366666667,10.3196,8.4664,10.3569333333,7.9608,11.5349666667,8.85894074074,8.18693333333,10.9920666667
308.17,8.88613333333,10.2004666667,8.34526666667,10.1293333333,7.86213333333,11.4237333333,8.81164444445,8.14583333333,10.962
308.54,8.91193333333,10.2392,8.55906666667,10.1496666667,7.76886666667,11.354,8.71293333333,8.30833333333,11.0025666667
308.90,8.41826666667,9.57946666666,8.1106,9.71586666666,7.24726666667,10.7915333333,8.27165185185,7.80680000001,10.4118666667
309.27,8.34933333333,9.60573333333,8.0468,9.6746,7.10766666667,10.7139,8.26311851852,7.85366666666,10.2418333333
309.64,7.8068,8.91200000001,7.487,8.97466666667,6.6204,9.9652,7.69352592593,7.2414,9.73349999999
310.01,7.73453333333,8.755,7.4024,8.97033333333,6.54313333333,9.92713333333,7.69685185185,7.08276666667,9.60970000001
310.38,7.183,8.20206666667,6.94886666667,8.57826666667,6.0104,9.42916666667,7.30925185185,6.661,9.07356666667
310.75,6.59126666667,7.61666666667,6.34133333333,8.0538,5.19966666667,8.83906666667,6.74891851852,6.17436666667,8.42226666667
311.12,6.3926,7.61906666667,6.15086666667,7.9936,5.04433333334,8.79833333333,6.74304444445,6.13163333333,8.29316666667
311.49,6.6414,7.90013333334,6.38306666667,8.28933333333,5.33586666667,9.12613333333,7.04085925926,6.57153333333,8.55586666667
311.85,6.51993333333,7.70833333333,6.22233333333,8.18666666667,5.2296,9.05506666667,6.85277777778,6.4912,8.27593333333
312.22,6.75853333333,7.7932,6.23493333333,8.22273333333,5.25386666666,9.193,6.99658518519,6.457,8.21533333333
312.59,6.40386666667,7.43066666667,5.79733333333,7.9758,4.99386666667,9.0093,6.79292592593,6.08986666667,7.87516666667
312.96,6.6196,7.85126666667,5.91406666667,8.15353333333,5.17533333333,9.27889999999,7.0321037037,6.3902,8.24103333333
313.33,6.70793333333,8.04226666667,5.97653333333,8.26326666667,5.27026666667,9.43873333334,7.16259259259,6.5769,8.4058
313.70,7.13653333333,8.57946666667,6.4058,8.7088,5.635,9.88013333334,7.54648148148,7.05793333333,8.73933333333
314.07,6.99,8.5036,6.29,8.4842,5.55373333333,9.52080000001,7.22940740741,6.90426666667,8.61463333333
314.43,7.58873333333,9.17546666667,6.77293333333,8.90366666666,6.11053333333,10.1299,7.71471851852,7.5824,9.11386666667
314.80,7.72146666667,9.47406666666,7.14506666667,9.1566,6.62133333333,10.4178666667,7.94025925926,7.89146666667,9.52806666667
315.17,7.92026666667,9.54920000001,7.40453333333,9.29646666666,6.728,10.5898666667,7.96940740741,7.98036666666,9.72670000001
315.54,7.85633333333,9.55099999999,7.62733333333,9.3114,6.70313333333,10.6391,7.91708888889,8.00729999999,9.75139999999
315.91,7.94366666667,9.77626666667,7.82246666667,9.61553333333,6.73766666667,10.6423333333,8.12148148148,8.1687,9.9565
316.28,7.81386666667,9.67479999999,7.94073333333,9.63266666666,6.61626666667,10.3793333333,7.9317037037,8.15220000001,9.89680000001
316.64,8.09466666667,9.96706666668,8.21093333333,9.82140000001,6.74606666667,10.3964666667,8.05625925926,8.32733333333,10.0462333333
317.01,8.26506666667,10.1314,8.51466666666,10.0446,6.99526666667,10.5663666667,8.31082962963,8.51989999999,10.2287666667
317.38,8.12533333334,10.0515333333,8.6458,10.0409333333,6.8304,10.5918333333,8.26208888889,8.30496666666,10.1069333333
317.75,7.5956,9.68420000001,8.23513333333,9.72933333334,6.4278,10.179,7.93103703704,7.82093333334,9.70293333333
