wavelength,Back_ChlPhof,Belly_ChlPhof,Breast_ChlPhof,Crissum_ChlPhof,Crown_ChlPhof,DorTail_ChlPhof,Patch10_ChlPhof,Patch11_ChlPhof,Patch12_ChlPhof,Rump_ChlPhof,Throat_ChlPhof,WingTip_ChlPhof
401.08,2.57926666667,3.36086666667,3.53646666667,3.22686666667,2.00766666667,4.47693333333,48.5246666667,32.3121333333,3.41873333333,3.3816,3.55506666667,5.26373333333
401.44,2.49,3.28613333333,3.4674,3.143,1.91153333334,4.41826666667,48.2812,32.0266666667,3.35173333333,3.3016,3.46606666667,5.18086666667
401.80,2.57073333333,3.3388,3.53433333333,3.21413333333,1.95073333333,4.478,48.1649333333,31.8709333333,3.41526666667,3.35273333333,3.523,5.24193333333
402.16,2.61006666667,3.38793333333,3.55806666666,3.23273333333,1.99766666667,4.51026666667,47.9680666667,31.6972666667,3.43293333333,3.3922,3.5544,5.26733333333
402.52,2.4542,3.2396,3.4162,3.10553333333,1.85373333333,4.37066666667,47.6890666667,31.3690666667,3.26673333333,3.2708,3.4238,5.11313333333
402.88,2.40933333333,3.19093333333,3.35893333333,3.03186666667,1.79106666667,4.302,47.4407333333,31.1396666667,3.22493333333,3.22613333333,3.35273333333,5.05386666667
403.24,2.3456,3.10633333333,3.28793333333,2.9656,1.69946666667,4.22753333333,47.2590666667,30.9152666667,3.16426666667,3.1652,3.29233333333,4.9844
403.60,2.3716,3.11333333333,3.28026666667,2.96766666667,1.68933333333,4.23186666667,47.061,30.707,3.165,3.17213333333,3.29806666667,5.01666666667
403.95,2.42366666667,3.18246666667,3.3402,3.00793333333,1.7626,4.28066666667,46.9310666667,30.5873333333,3.21853333333,3.25086666667,3.37466666667,5.08086666667
404.31,2.34,3.10426666667,3.2596,2.91986666667,1.68353333333,4.17986666667,46.7846,30.4090666667,3.13293333333,3.17673333333,3.29406666667,5.015
404.67,2.254,3.03146666667,3.18633333333,2.8274,1.6108,4.09386666667,46.5619333334,30.1841333333,3.0446,3.0968,3.21853333333,4.9274
405.03,2.1718,2.97026666667,3.1266,2.7482,1.54313333334,4.0032,46.4046666667,30.0266666667,2.9754,3.02026666667,3.18793333333,4.85933333333
405.39,2.182,2.98,3.14146666667,2.77113333333,1.56213333333,4.0108,46.2762,29.8903333333,2.96966666667,3.0358,3.19833333333,4.88293333333
405.75,2.121,2.94666666667,3.0842,2.71826666667,1.51106666667,3.97433333333,46.0536666667,29.7012666667,2.92286666667,2.98673333333,3.15906666667,4.84946666667
406.11,2.07306666667,2.89766666667,3.043,2.68186666667,1.45293333333,3.929,45.8906,29.5193333333,2.89306666667,2.935,3.1124,4.79546666667
406.47,2.16846666667,3.0106,3.1604,2.79366666667,1.54586666667,4.03513333333,45.8046666667,29.4403333333,3.01113333333,3.03146666667,3.2118,4.89113333333
406.83,2.1722,3.0092,3.17433333333,2.80833333333,1.55326666667,4.0534,45.6414666667,29.2824666667,3.01313333333,3.0266,3.2242,4.91626666667
407.19,2.23493333333,3.07566666667,3.23293333333,2.86793333333,1.6164,4.10086666667,45.4667333333,29.1545333333,3.0528,3.0732,3.2804,4.97153333333
407.55,2.2452,3.10733333333,3.26833333333,2.90573333333,1.66073333333,4.12813333333,45.3798666667,29.0586666667,3.0576,3.101,3.2898,4.98113333333
407.90,2.26873333333,3.10433333334,3.27633333333,2.9102,1.6654,4.1474,45.1788,28.8843333333,3.06386666667,3.07233333333,3.27986666667,4.9742
408.26,2.30733333333,3.16213333333,3.31066666667,2.9776,1.72706666667,4.21886666667,44.9638,28.7239333333,3.10793333333,3.11473333333,3.34073333333,4.99873333333
408.62,2.3064,3.18346666667,3.32226666667,2.9668,1.72433333333,4.22026666667,44.7632666667,28.5543333333,3.11013333333,3.10406666667,3.32973333334,4.9776
408.98,2.34193333333,3.21686666667,3.35333333333,3.00173333333,1.75513333333,4.2676,44.5140666667,28.4048,3.1304,3.13046666667,3.34653333333,5.02826666667
409.34,2.3092,3.22306666667,3.32933333333,2.97046666667,1.72606666667,4.2254,44.2691333333,28.2078666667,3.09173333333,3.1068,3.33313333333,4.9752
409.70,2.31533333333,3.23053333333,3.3398,2.9724,1.72606666666,4.2132,44.0128666667,27.9885333333,3.07813333334,3.10586666667,3.34013333333,4.9626
410.06,2.38526666667,3.3058,3.4116,3.05173333333,1.8048,4.29273333333,43.8180666667,27.8365333333,3.11886666667,3.17106666667,3.42486666667,5.02213333333
410.42,2.3572,3.26106666667,3.37346666667,3.00786666667,1.76573333333,4.23673333333,43.5381333333,27.6129333333,3.08266666667,3.1316,3.38846666667,4.99426666667
410.77,2.3954,3.31893333333,3.41673333333,3.06873333333,1.8148,4.2744,43.3119333333,27.4599333333,3.13333333333,3.182,3.44966666667,5.00353333334
411.13,2.35546666666,3.29066666667,3.36753333333,3.03633333333,1.76593333333,4.22046666667,42.99,27.2318,3.09146666666,3.14466666667,3.4212,4.963
411.49,2.33553333334,3.298,3.3644,3.00946666667,1.7298,4.2184,42.5762,26.9373333333,3.0776,3.12933333333,3.4224,4.9212
411.85,2.28213333333,3.26393333333,3.32613333333,2.9916,1.69586666667,4.15653333333,42.2425333333,26.6791333333,3.0262,3.09086666667,3.3842,4.86373333333
412.21,2.24153333333,3.236,3.3038,2.9526,1.64006666667,4.0884,41.8941333333,26.4188,2.99066666667,3.06153333334,3.3566,4.83253333333
412.57,2.2944,3.28986666667,3.35326666667,3.03373333333,1.70173333333,4.13073333333,41.5203333333,26.1532,3.0258,3.13373333334,3.43066666667,4.8566
412.92,2.36586666667,3.35593333333,3.41393333333,3.09846666667,1.76846666667,4.17466666666,41.1731333334,25.8639333333,3.0692,3.20146666667,3.48633333334,4.88906666667
413.28,2.38413333333,3.35826666666,3.44846666667,3.11746666667,1.80226666667,4.20026666666,40.783,25.5732666667,3.0776,3.213,3.50426666667,4.91813333333
413.64,2.4416,3.4302,3.5244,3.18266666667,1.876,4.27693333333,40.3782,25.3158666667,3.1428,3.2688,3.5826,4.979
414.00,2.4418,3.42313333333,3.51866666667,3.1438,1.84653333333,4.25826666667,39.9090666667,24.9578666667,3.13993333333,3.25446666667,3.57513333333,4.9512
414.36,2.4436,3.44426666667,3.5242,3.16166666667,1.84946666667,4.2666,39.396,24.6014666667,3.12473333333,3.2538,3.59366666667,4.935
414.72,2.4772,3.4644,3.5558,3.17913333333,1.8684,4.31113333333,38.8788,24.2382,3.1202,3.26906666667,3.6192,4.9794
415.07,2.50606666667,3.49446666667,3.5938,3.21206666667,1.90226666667,4.33773333334,38.4284666667,23.9125333333,3.14493333333,3.30053333333,3.6438,5.00353333333
415.43,2.47906666667,3.45826666667,3.56866666667,3.21726666667,1.87873333333,4.30106666667,37.9357333333,23.5832666667,3.11533333333,3.2824,3.65846666667,5.0014
415.79,2.47333333333,3.46373333333,3.5634,3.215,1.8592,4.31286666667,37.3852,23.1801333333,3.1022,3.2802,3.65086666667,5.0118
416.15,2.52233333333,3.5034,3.6124,3.26106666667,1.9292,4.36206666667,36.896,22.8357333333,3.12613333333,3.31066666667,3.69846666667,5.05193333334
416.51,2.5358,3.5104,3.61346666667,3.26506666667,1.93193333333,4.37333333333,36.3552666667,22.4760666667,3.12166666667,3.3166,3.69486666667,5.09646666667
416.86,2.4808,3.46593333333,3.55946666667,3.216,1.88273333333,4.34126666667,35.7928666667,22.0976,3.08006666667,3.26333333333,3.64686666667,5.0616
417.22,2.4842,3.46706666667,3.54006666667,3.22406666667,1.87726666667,4.33486666667,35.1767333333,21.6963333333,3.0804,3.25753333333,3.6376,5.06966666667
417.58,2.4664,3.44626666667,3.5166,3.21146666667,1.86526666667,4.31913333333,34.5898666667,21.3034,3.06213333333,3.2598,3.6084,5.06846666667
417.94,2.45386666666,3.42966666667,3.5052,3.2224,1.87886666667,4.3148,33.9744,20.9201333333,3.0406,3.24926666667,3.58986666667,5.07613333333
418.29,2.4886,3.437,3.52366666667,3.23566666667,1.92606666667,4.33726666667,33.4497333334,20.5896666667,3.06006666667,3.27746666667,3.6026,5.11773333333
418.65,2.4762,3.4178,3.5018,3.22726666667,1.92133333334,4.33833333333,32.9131333333,20.2391333333,3.06046666667,3.27746666667,3.58046666667,5.11786666667
419.01,2.46273333333,3.40466666667,3.4974,3.20766666667,1.91273333333,4.34866666667,32.3653333333,19.8824,3.05106666667,3.264,3.56893333333,5.10473333333
419.37,2.46813333333,3.3928,3.4808,3.19073333333,1.9016,4.3474,31.8036666667,19.5133333333,3.052,3.2598,3.5506,5.10553333333
419.73,2.484,3.4052,3.497,3.21173333333,1.92666666667,4.3644,31.3203333333,19.2446,3.0752,3.28166666667,3.57633333333,5.1228
420.08,2.46426666667,3.38846666667,3.4766,3.19746666667,1.9096,4.35453333333,30.8173333333,18.9130666667,3.06753333333,3.26673333333,3.54706666667,5.1116
420.44,2.44693333333,3.37946666667,3.45866666667,3.17913333333,1.9046,4.3516,30.3284666667,18.603,3.05913333333,3.2506,3.52866666667,5.09593333333
420.80,2.45866666667,3.3706,3.4536,3.18053333333,1.9142,4.35206666667,29.8552,18.3006666666,3.0692,3.26726666667,3.53766666666,5.09973333333
421.16,2.45446666667,3.34853333333,3.44453333333,3.16073333333,1.9092,4.3458,29.3762,17.9863333333,3.05973333333,3.2608,3.534,5.08126666667
421.51,2.4368,3.31953333334,3.4278,3.14613333333,1.89833333333,4.33033333334,28.9304,17.7056,3.0458,3.23886666667,3.5196,5.06313333333
421.87,2.44506666666,3.33326666667,3.44246666667,3.15526666667,1.9162,4.34813333333,28.521,17.4653333333,3.06106666667,3.25993333333,3.54086666667,5.0734
422.23,2.4166,3.31966666667,3.4224,3.1394,1.90793333333,4.34046666667,28.0942666667,17.1905333333,3.05666666667,3.24173333333,3.52566666667,5.05286666667
422.58,2.39066666667,3.29946666666,3.41046666667,3.1136,1.89893333333,4.31486666667,27.6659333333,16.9155333333,3.03793333333,3.21606666667,3.5076,5.0394
422.94,2.3864,3.28733333333,3.39006666667,3.10546666667,1.89866666667,4.31286666667,27.2451333333,16.6383333333,3.02986666667,3.20326666667,3.49486666667,5.0394
423.30,2.39326666667,3.2906,3.40706666667,3.11126666667,1.92873333333,4.3286,26.8705333333,16.4160666667,3.03573333333,3.204,3.4992,5.05473333334
423.66,2.37273333333,3.26193333333,3.37573333333,3.0764,1.90726666667,4.305,26.4717333333,16.1490666667,3.0112,3.18113333333,3.4708,5.03693333333
424.01,2.37833333333,3.25853333333,3.37253333333,3.07666666667,1.91846666667,4.31893333333,26.1212,15.9429333334,3.0172,3.18646666667,3.47733333333,5.0458
424.37,2.37513333333,3.24486666667,3.36873333333,3.06713333333,1.91966666667,4.31153333333,25.8013333333,15.7492,3.02013333333,3.18713333333,3.48266666667,5.05346666667
424.73,2.35266666667,3.2336,3.3494,3.04653333333,1.90773333333,4.29393333333,25.4962666667,15.5652,2.99766666667,3.16333333333,3.46426666666,5.04373333333
425.08,2.34093333333,3.2298,3.3422,3.03853333333,1.90426666667,4.28993333333,25.2194666667,15.4130666667,3.0,3.15753333333,3.45526666667,5.04633333333
425.44,2.3442,3.22506666667,3.32946666667,3.03273333333,1.90833333333,4.29693333333,24.9415333333,15.2413333333,2.9938,3.1544,3.4574,5.04593333333
425.80,2.3512,3.2152,3.31686666667,3.02846666667,1.9142,4.3004,24.6881333333,15.0774,3.00253333333,3.13913333333,3.4576,5.05053333333
426.16,2.3696,3.22326666667,3.32066666666,3.03326666666,1.90993333334,4.30866666667,24.4337333333,14.9578666667,3.0046,3.14853333333,3.46953333333,5.0698
426.51,2.3708,3.221,3.30346666667,3.032,1.90133333333,4.30993333333,24.1802,14.8184,2.9978,3.15246666667,3.46813333333,5.06433333333
426.87,2.36353333334,3.21553333333,3.31806666667,3.03186666667,1.89713333333,4.30686666667,23.9144,14.6760666667,2.9922,3.15693333333,3.46406666667,5.081
427.23,2.35006666667,3.21826666667,3.30046666667,3.02753333333,1.89166666667,4.30353333333,23.6766,14.5402,2.99026666667,3.15833333333,3.46653333333,5.08566666667
427.58,2.34986666667,3.22933333333,3.31213333333,3.03306666667,1.90726666667,4.325,23.4761333333,14.4170666667,2.99753333333,3.1652,3.4778,5.08813333333
427.94,2.374,3.25426666667,3.3354,3.05973333333,1.93066666667,4.34786666667,23.258,14.3139333333,3.02073333333,3.19493333333,3.5092,5.12413333333
428.30,2.38866666667,3.27333333333,3.332,3.08346666666,1.94226666667,4.36506666667,23.0428,14.2103333333,3.02713333333,3.20406666667,3.50333333333,5.1268
428.65,2.41733333333,3.29793333333,3.3572,3.119,1.97673333333,4.4104,22.8978666667,14.1484666667,3.06406666667,3.23013333333,3.52206666667,5.14973333333
429.01,2.4554,3.335,3.38966666667,3.17793333333,2.02506666667,4.45566666667,22.7715333333,14.1064666667,3.09793333333,3.26926666667,3.5608,5.1842
429.37,2.51353333333,3.39873333333,3.44986666667,3.24246666667,2.0772,4.50506666666,22.6766666667,14.0872,3.15906666667,3.3336,3.60566666667,5.2458
429.72,2.5064,3.41966666667,3.458,3.2454,2.07093333333,4.49886666667,22.5632,14.0361333334,3.1554,3.346,3.5932,5.2444
430.08,2.4824,3.39433333333,3.43966666667,3.23486666667,2.05786666667,4.4812,22.4134,13.9438666667,3.12806666667,3.31653333333,3.5712,5.21813333333
430.44,2.50286666667,3.4288,3.46393333333,3.2484,2.0844,4.50093333333,22.3226,13.8994666667,3.1512,3.32846666667,3.5934,5.23493333333
430.79,2.54,3.44946666667,3.48446666667,3.27513333333,2.1254,4.54353333333,22.2484,13.9042,3.1858,3.35873333333,3.62426666667,5.24006666667
431.15,2.5486,3.4406,3.4994,3.27786666667,2.12373333333,4.54646666667,22.1316666667,13.8607333333,3.18273333333,3.36666666667,3.6224,5.22453333333
431.50,2.5138,3.3996,3.45273333333,3.24733333333,2.0858,4.4968,22.0032666667,13.8044666666,3.14606666667,3.34273333333,3.58533333333,5.19466666667
431.86,2.4746,3.34166666666,3.4074,3.18906666667,2.03326666667,4.4302,21.8446666667,13.7276,3.08646666667,3.28233333333,3.52513333333,5.1304
432.22,2.482,3.35773333333,3.43026666667,3.19293333333,2.04066666667,4.45513333333,21.7711333333,13.7000666667,3.08393333333,3.2852,3.55633333333,5.14086666667
432.57,2.49413333333,3.37786666667,3.44693333333,3.2182,2.05073333333,4.47253333333,21.6802666667,13.6610666667,3.0974,3.3008,3.57766666667,5.16306666667
432.93,2.49293333333,3.37153333333,3.44913333333,3.2162,2.04313333333,4.46446666667,21.5912666667,13.6226,3.089,3.29853333333,3.57393333333,5.16186666667
433.29,2.46873333333,3.34846666667,3.43466666667,3.1896,2.0238,4.43933333333,21.4794,13.5660666667,3.06233333333,3.2758,3.5652,5.11093333333
433.64,2.484,3.361,3.453,3.21486666667,2.03113333333,4.45273333333,21.431,13.5708666667,3.07226666667,3.2934,3.5892,5.13933333333
434.00,2.49253333333,3.3848,3.47633333333,3.2408,2.04673333333,4.4708,21.3845333333,13.5361333333,3.09186666667,3.31853333333,3.6194,5.15266666667
434.35,2.49773333333,3.38146666667,3.48533333333,3.25046666667,2.04813333333,4.47666666667,21.2928,13.5052,3.08706666667,3.327,3.62733333333,5.15253333333
434.71,2.52146666667,3.4138,3.5062,3.2784,2.0656,4.49033333333,21.2515333333,13.4763333333,3.0978,3.36053333334,3.6662,5.18653333333
435.07,2.55133333333,3.45513333333,3.5368,3.3168,2.09066666667,4.51126666667,21.1979333333,13.4439333333,3.12133333333,3.38106666667,3.69206666667,5.20493333334
435.42,2.60886666667,3.52493333333,3.60293333334,3.3782,2.14113333333,4.5602,21.1369333333,13.4488,3.17753333333,3.429,3.75746666667,5.25806666667
435.78,2.6442,3.5928,3.6518,3.4334,2.19033333333,4.615,21.0834,13.4414,3.2184,3.48166666667,3.81433333333,5.30766666667
436.13,2.65953333333,3.61346666667,3.68513333333,3.45646666667,2.20706666667,4.6122,21.0085333333,13.4162,3.23806666667,3.5054,3.8438,5.32546666667
436.49,2.6834,3.6388,3.70133333333,3.4814,2.22333333333,4.61146666667,20.9355333333,13.3930666666,3.2272,3.52693333333,3.876,5.32586666667
436.84,2.70666666667,3.68493333333,3.74333333333,3.51446666666,2.2494,4.65046666667,20.8394666667,13.3668666666,3.25293333333,3.55826666667,3.91706666667,5.36486666667
437.20,2.73606666667,3.73413333333,3.79,3.56573333333,2.2792,4.67486666667,20.7659333333,13.3591333333,3.27346666666,3.58406666667,3.9626,5.40553333333
437.56,2.70873333333,3.7244,3.77993333333,3.55106666667,2.25666666667,4.65306666667,20.5906666667,13.2386666667,3.2344,3.56553333333,3.95493333333,5.3602
437.91,2.71786666667,3.7424,3.7946,3.56373333333,2.24506666667,4.6508,20.474,13.1942,3.215,3.5674,3.9698,5.3506
438.27,2.72313333333,3.77193333334,3.82,3.5962,2.25266666667,4.6584,20.3572666667,13.1412666667,3.21953333333,3.58906666667,4.00093333333,5.361
438.62,2.69733333333,3.77073333333,3.81486666667,3.5958,2.23246666667,4.63573333333,20.2043333333,13.086,3.18666666667,3.56953333333,3.98926666667,5.3278
438.98,2.7058,3.80066666667,3.83606666667,3.61706666667,2.24273333333,4.6496,20.0812,13.0338,3.18446666667,3.59526666667,4.01733333333,5.33633333333
439.33,2.71593333333,3.81853333333,3.84833333333,3.63826666667,2.25213333333,4.65433333333,19.9464666667,12.9670666667,3.1676,3.6072,4.03073333333,5.33173333333
439.69,2.75466666666,3.87046666667,3.8954,3.69046666667,2.28073333333,4.6804,19.8485333333,12.9191333333,3.19606666667,3.66193333333,4.07646666667,5.36173333333
440.04,2.76906666667,3.8848,3.9182,3.71013333333,2.27986666667,4.68533333333,19.6944666667,12.8372666667,3.19406666667,3.67253333333,4.0894,5.35986666667
440.40,2.7606,3.89013333333,3.93393333333,3.70853333333,2.26166666667,4.6736,19.5552666667,12.7518,3.18373333333,3.67586666667,4.0894,5.34593333333
440.75,2.78646666667,3.92666666667,3.9624,3.742,2.27706666667,4.66966666667,19.4432,12.6831333333,3.18893333333,3.7088,4.1174,5.3468
441.11,2.7764,3.9292,3.95226666667,3.73733333333,2.26373333333,4.65466666667,19.2673333333,12.575,3.1568,3.70753333333,4.10046666667,5.3278
441.47,2.7854,3.9468,3.9634,3.753,2.258,4.65426666667,19.1144,12.4866666667,3.15773333334,3.71406666667,4.1002,5.3258
441.82,2.78606666667,3.96666666667,3.9804,3.765,2.26213333334,4.66533333333,18.9283333333,12.3831333333,3.16473333333,3.72526666667,4.11066666667,5.3176
442.18,2.80186666667,3.9864,4.0062,3.78266666667,2.26913333333,4.6672,18.7584,12.2927333333,3.17446666667,3.7338,4.11853333333,5.3152
442.53,2.80513333333,3.99933333333,4.00853333333,3.7936,2.2586,4.65786666667,18.5597333333,12.1572666667,3.17226666667,3.731,4.13426666667,5.29853333333
442.89,2.8052,3.99366666667,4.0054,3.7916,2.24813333333,4.63633333333,18.3346666667,12.0313333333,3.16846666667,3.736,4.14773333333,5.29913333333
443.24,2.79386666667,3.9966,4.0224,3.80426666667,2.234,4.63806666667,18.122,11.9071333333,3.1634,3.7394,4.14346666666,5.29573333333
443.60,2.75966666667,3.9726,4.0038,3.7862,2.20373333333,4.61726666667,17.8788,11.7619333333,3.121,3.71426666667,4.123,5.25833333333
443.95,2.7424,3.96326666667,3.9934,3.78993333333,2.19333333333,4.60253333333,17.6701333333,11.6346666667,3.10586666667,3.71153333333,4.1184,5.24013333334
444.31,2.74933333333,3.9762,4.00053333333,3.79733333333,2.2078,4.6098,17.4551333333,11.5175333333,3.10626666667,3.7222,4.12646666667,5.2514
444.66,2.7308,3.96566666667,3.99126666667,3.78426666667,2.19646666667,4.608,17.2424,11.3982,3.0926,3.71046666667,4.11413333333,5.2446
445.02,2.72233333333,3.95013333333,3.97153333333,3.759,2.1738,4.5816,17.0321333333,11.2859333333,3.09473333333,3.6914,4.10233333333,5.24293333333
445.37,2.71686666667,3.95033333334,3.97566666667,3.76726666667,2.19033333333,4.59186666667,16.8773333333,11.2083333333,3.10273333333,3.69853333333,4.10373333333,5.25106666667
445.72,2.7094,3.9346,3.95946666667,3.75633333333,2.18146666667,4.58033333333,16.7200666667,11.1295333333,3.09253333333,3.69566666667,4.09206666667,5.26533333333
446.08,2.69913333333,3.9268,3.9414,3.74166666667,2.18586666667,4.58253333333,16.5684666667,11.0327333333,3.08526666667,3.69873333334,4.08906666667,5.25926666667
446.43,2.69726666667,3.91946666667,3.94513333333,3.73473333333,2.1896,4.5844,16.4287333333,10.9659333333,3.09046666667,3.69926666667,4.07086666667,5.26926666667
446.79,2.66226666667,3.89466666667,3.91893333334,3.70933333333,2.16866666667,4.57113333333,16.2951333333,10.8796,3.0592,3.66586666667,4.039,5.2508
447.14,2.6572,3.88146666667,3.90326666667,3.69013333333,2.1628,4.56246666667,16.1726666667,10.798,3.05773333333,3.66186666667,4.0302,5.24473333333
447.50,2.66533333333,3.87226666667,3.8948,3.68166666667,2.16506666667,4.56993333333,16.0483333333,10.7254666667,3.0662,3.65086666667,4.02533333333,5.245
447.85,2.6872,3.89586666667,3.90793333333,3.6946,2.1864,4.59286666667,15.9426,10.6797333333,3.0932,3.67326666667,4.0382,5.27406666667
448.21,2.68113333333,3.8878,3.9018,3.68713333333,2.1772,4.59253333333,15.8213333333,10.6223333333,3.10293333333,3.66433333333,4.02286666667,5.27293333333
