wavelength,Back_RamNigm,Belly_RamNigm,Breast_RamNigm,Crissum_RamNigm,Crown_RamNigm,DorTail_RamNigm,Rump_RamNigm,Throat_RamNigm,WingTip_RamNigm
262.88,1.80993333333,2.53806666667,1.50446666667,2.17993333333,1.23206666667,4.46746666667,1.67853333333,1.37526666667,3.41693333333
263.25,1.78513333333,2.28833333333,1.43026666667,2.0684,1.1178,4.42593333333,1.515,1.15493333333,3.17826666667
263.63,2.0452,2.3866,1.73873333333,2.32233333333,1.17006666667,4.47553333333,1.7214,1.3566,3.31446666667
264.00,2.29226666667,2.56813333333,2.123,2.39886666667,1.49266666667,4.60953333333,1.891,1.59313333333,3.54333333333
264.37,2.54666666667,2.9006,2.48426666667,2.57946666667,1.79933333333,4.79513333334,2.1206,1.8846,3.69393333333
264.75,2.69433333333,3.14553333333,2.75026666667,2.84913333333,2.0324,4.9802,2.3946,2.2102,3.85046666667
265.12,2.55453333333,3.1914,2.79626666666,2.8224,2.04166666667,4.96173333333,2.44673333333,2.23113333333,3.8252
265.49,1.95786666667,2.7764,2.23406666667,2.51,1.53106666667,4.4392,2.10233333333,1.79413333333,3.35426666667
265.87,1.91073333333,2.63073333333,2.13486666667,2.4886,1.40213333334,4.31073333333,2.08746666667,1.80946666667,3.39486666666
266.24,1.60693333333,2.3538,1.9436,2.3538,1.18166666667,4.18426666667,1.99266666667,1.6774,3.40686666667
266.61,1.1866,1.9148,1.58006666667,1.9852,0.804600000001,3.7944,1.56546666667,1.2188,2.9308
266.98,0.730266666667,1.47486666667,1.06686666667,1.52053333333,0.3224,3.3576,1.07833333333,0.801533333334,2.43053333333
267.36,0.875066666667,1.7558,1.39686666667,1.74466666667,0.524466666666,3.5278,1.33333333333,1.12366666667,2.6032
267.73,0.807066666667,1.78726666667,1.32646666667,1.73133333333,0.580666666666,3.633,1.313,0.988066666667,2.51426666667
268.10,0.825133333333,1.79313333333,1.24026666667,1.8294,0.601933333332,3.64593333333,1.2586,1.01206666666,2.56653333333
268.48,0.362066666667,1.245,0.673533333333,1.48493333333,0.265400000001,3.14066666667,0.762866666667,0.579133333334,2.156
268.85,0.212266666667,1.12426666667,0.436933333334,1.205,0.1996,2.97586666667,0.507666666667,0.3864,1.9628
269.22,0.321133333333,1.20226666667,0.512866666667,1.2822,0.313666666666,3.0446,0.639733333335,0.3658,2.0588
269.59,0.465466666666,1.40826666667,0.661133333334,1.37893333333,0.477533333333,3.2182,0.815533333335,0.414,2.26313333333
269.97,0.619400000001,1.5672,0.736066666667,1.5124,0.609799999999,3.36313333333,0.852733333333,0.543066666667,2.4772
270.34,0.699000000001,1.69606666667,0.882066666666,1.67726666667,0.755266666668,3.5234,0.931266666665,0.4972,2.55453333333
270.71,0.5426,1.58713333333,0.945799999999,1.58253333333,0.828999999999,3.394,0.932,0.416866666667,2.5834
271.09,0.366533333333,1.35333333333,0.799999999999,1.3422,0.684400000001,3.2266,0.831133333334,0.237733333333,2.2978
271.46,0.187333333334,1.23466666667,0.480533333333,1.16353333333,0.564600000001,3.03813333333,0.618266666665,-0.0214666666667,2.1568
271.83,0.212866666666,1.29273333333,0.434333333333,1.1494,0.655933333334,3.04133333333,0.725666666667,-0.0021333333334,2.24186666667
272.20,0.1138,1.33053333333,0.3352,1.10493333333,0.647466666667,3.0126,0.755066666666,-0.0538666666669,2.15593333333
272.58,0.349866666667,1.63513333334,0.587800000001,1.31786666667,0.888800000001,3.30493333333,1.02913333333,0.1344,2.3348
272.95,0.246333333333,1.5042,0.389666666667,1.24566666667,0.672400000001,3.19806666667,0.906733333333,-0.0464666666669,2.2612
273.32,-0.00206666666594,1.27433333333,0.0866666666666,0.998133333334,0.360933333333,2.98246666667,0.5322,-0.324533333333,1.97813333333
273.69,-0.0101333333334,1.187,0.0386666666668,0.954933333332,0.2668,2.99933333333,0.405133333333,-0.3298,1.88573333333
274.06,-0.155066666667,0.953666666668,-0.124133333333,0.7632,0.0930666666667,2.80693333333,0.225466666667,-0.506800000001,1.58246666667
274.44,-0.199066666667,0.842799999999,-0.245666666667,0.692466666667,0.0593999999993,2.69793333334,0.135466666667,-0.467933333333,1.57126666667
274.81,-0.151533333333,0.880733333333,-0.346133333333,0.727066666667,0.0302666666668,2.68513333333,0.0929333333333,-0.376466666667,1.4908
275.18,-0.00666666666606,1.008,-0.247533333333,0.842200000001,0.192466666667,2.7608,0.1416,-0.1592,1.649
275.55,-0.0617333333332,0.821066666667,-0.215,0.727199999999,0.0433999999999,2.6804,0.0479333333332,-0.114266666667,1.49113333333
275.93,-0.462266666666,0.352533333333,-0.628200000001,0.273066666667,-0.567333333333,2.2346,-0.476333333333,-0.565133333333,0.980800000002
276.30,-0.565999999999,0.0285333333325,-0.823933333334,0.0335333333326,-0.926533333333,2.00333333333,-0.721066666667,-0.730600000001,0.8118
276.67,-0.511466666667,-0.130733333333,-0.850866666667,-0.0871999999992,-1.0374,1.8934,-0.756333333335,-0.707866666666,0.853466666668
277.04,-0.406266666667,-0.140333333332,-0.763133333333,-0.0492666666661,-0.977333333333,1.83633333333,-0.701533333333,-0.573666666667,0.837133333333
277.41,-0.374,-0.0645333333333,-0.680933333333,0.0991333333327,-0.812266666666,1.9416,-0.517666666667,-0.384066666667,0.9238
277.79,-0.449866666667,0.0322,-0.751533333333,0.153333333334,-0.7588,1.8984,-0.5066,-0.336,1.01826666667
278.16,-0.562133333333,-0.0222666666674,-0.995533333333,-0.0271333333333,-1.0278,1.71873333333,-0.681066666667,-0.502666666667,0.856866666666
278.53,-0.672066666666,-0.0764,-1.1694,-0.251133333333,-1.33193333333,1.60993333333,-0.905933333331,-0.768199999999,0.647466666667
278.90,-0.433200000001,0.168866666667,-0.885933333333,-0.0439999999995,-1.15273333333,1.84046666667,-0.653333333333,-0.575066666667,0.885866666668
279.27,-0.371200000001,0.2368,-0.693466666667,0.222133333334,-1.11113333333,1.9854,-0.437200000001,-0.527466666666,1.12346666667
279.64,-0.277733333333,0.395133333333,-0.502866666667,0.447866666667,-0.869266666667,2.12646666667,-0.177133333333,-0.344866666667,1.38406666667
280.02,-0.0258666666674,0.677466666667,-0.113333333333,0.878266666666,-0.469800000001,2.43633333333,0.207733333333,0.118133333333,1.75633333333
280.39,0.146600000001,0.879733333333,0.0870000000007,1.0194,-0.238333333334,2.48113333333,0.3482,0.2176,1.91753333334
280.76,-0.129933333334,0.753066666666,0.00226666666734,0.8268,-0.351733333333,2.373,0.118866666667,0.0291333333332,1.7322
281.13,-0.227199999999,0.761799999999,0.175399999999,0.785800000001,-0.307466666665,2.46106666667,0.106066666667,0.0194666666666,1.76393333333
281.50,-0.050533333334,0.968466666667,0.387533333333,0.882399999999,-0.170666666667,2.54793333333,0.2842,0.0947333333334,1.88886666667
281.87,-0.0884666666661,0.895666666667,0.434533333333,0.833733333333,-0.212066666666,2.4768,0.263466666667,0.0184666666667,1.80353333333
282.25,-0.117133333332,0.916066666667,0.514600000001,0.847399999999,-0.0727333333333,2.494,0.339133333333,0.0465333333332,1.8604
282.62,0.2966,1.4114,0.923333333333,1.2416,0.493866666666,2.8384,0.794399999999,0.534933333333,2.2706
282.99,0.240733333333,1.3414,0.820333333333,1.18233333333,0.447133333334,2.8228,0.714333333333,0.483066666667,2.2014
283.36,0.3118,1.38686666667,0.770466666667,1.19066666667,0.509933333334,2.84173333333,0.698799999999,0.493466666666,2.13546666667
283.73,0.2888,1.319,0.670200000001,1.13006666667,0.474133333334,2.77533333333,0.597133333334,0.379733333333,2.0002
284.10,0.3322,1.30406666667,0.548866666666,1.027,0.459333333333,2.73206666667,0.440533333334,0.289000000001,1.9112
284.47,0.405066666667,1.38586666667,0.674533333333,1.1734,0.518933333333,2.98426666666,0.507199999999,0.408266666667,2.04546666667
284.85,0.509733333334,1.45153333333,0.669000000001,1.28913333333,0.513066666666,3.02966666667,0.556733333333,0.404266666666,2.07506666667
285.22,0.626600000001,1.55626666667,0.6376,1.46146666667,0.560266666667,3.12653333333,0.697666666667,0.479733333334,2.1732
285.59,0.830666666665,1.77106666667,0.866266666667,1.7586,0.741000000001,3.40153333333,0.918666666668,0.809133333333,2.45
285.96,1.00526666667,1.91766666667,0.930600000001,1.84126666667,0.829933333333,3.57893333333,1.05566666667,0.959466666668,2.58893333333
286.33,1.09306666667,1.92486666667,0.967533333333,1.8508,0.815333333333,3.65186666667,1.05533333333,0.9918,2.56953333333
286.70,0.933600000001,1.639,0.769000000001,1.698,0.5574,3.50473333333,0.800666666666,0.806666666667,2.31133333333
287.07,0.877733333333,1.55286666667,0.671999999999,1.6046,0.438933333334,3.41026666667,0.699466666667,0.744999999999,2.18353333333
287.44,0.782466666667,1.4346,0.570733333333,1.522,0.329933333333,3.35253333333,0.556933333333,0.621333333334,2.03753333333
287.82,0.582266666666,1.22033333333,0.345333333333,1.35346666667,0.0975333333325,3.19626666667,0.3082,0.438399999999,1.86613333333
288.19,0.557133333334,1.19566666667,0.382466666667,1.352,0.0546666666661,3.19213333333,0.3122,0.449533333334,1.88726666667
288.56,0.3334,0.982933333333,0.1258,1.06006666667,-0.143066666667,2.84026666667,0.0928000000001,0.1934,1.6372
288.93,0.171933333333,0.927799999999,-0.0509999999993,0.878466666665,-0.233933333333,2.72293333333,-0.0127333333335,0.135266666667,1.51186666667
289.30,0.3496,1.18866666667,0.140133333333,1.06473333333,0.0289999999994,2.94926666667,0.0852666666665,0.331866666667,1.725
289.67,0.343533333333,1.18286666667,0.0437999999998,0.962666666667,0.0518666666666,2.94926666667,0.0178666666666,0.264133333333,1.7484
290.04,0.467933333333,1.32726666667,0.164666666667,1.0842,0.1434,3.044,0.0569999999999,0.327533333333,1.87826666667
290.41,0.521266666667,1.49173333333,0.3048,1.28673333333,0.259066666667,3.19646666667,0.162266666667,0.401533333333,2.1212
290.78,0.594733333333,1.74313333334,0.497866666667,1.36033333333,0.437000000001,3.33166666667,0.372933333334,0.532333333333,2.37213333333
291.15,0.711066666667,1.92953333333,0.672866666667,1.56913333334,0.692733333334,3.45233333333,0.548933333334,0.689533333334,2.65386666667
291.52,0.635333333332,2.01106666667,0.687066666668,1.5508,0.6702,3.45026666667,0.598666666665,0.7152,2.75126666667
291.89,1.12106666667,2.5326,1.2018,2.00906666667,1.10606666667,3.8906,1.14973333333,1.1514,3.24766666666
292.26,1.34526666667,2.7824,1.45773333333,2.263,1.369,4.13293333333,1.42526666667,1.33493333333,3.47726666667
292.64,1.33106666666,2.79173333333,1.46966666667,2.37066666667,1.3882,4.24913333333,1.49226666667,1.3606,3.50566666667
293.01,1.44246666667,2.76466666667,1.58213333333,2.50673333333,1.41993333333,4.33813333334,1.5524,1.45666666667,3.5794
293.38,1.36393333333,2.5468,1.46226666667,2.299,1.24606666667,4.13566666667,1.494,1.26373333333,3.415
293.75,1.3488,2.4414,1.54533333333,2.2152,1.2136,4.10426666667,1.5294,1.20666666667,3.34313333333
294.12,1.061,2.16213333333,1.33673333333,2.039,1.06273333333,3.88026666667,1.45113333333,1.01586666667,3.1036
294.49,0.957866666667,2.16613333333,1.27293333333,2.05773333333,1.0288,3.8038,1.48826666667,1.01533333333,3.08
294.86,0.947533333333,2.07506666667,1.1882,2.12286666666,0.904866666667,3.72806666667,1.40746666667,0.942799999999,3.04753333333
295.23,0.967533333334,2.0556,1.12893333333,2.12926666667,0.8502,3.71373333333,1.38886666667,0.947133333333,3.01546666667
295.60,1.3088,2.29473333333,1.39906666667,2.33173333333,1.09113333333,3.91006666666,1.56793333333,1.20066666667,3.25713333333
295.97,1.30666666667,2.2868,1.30113333333,2.2502,1.04926666667,3.79006666667,1.52033333333,1.1682,3.19613333333
296.34,1.3536,2.2754,1.26026666667,2.2552,1.02613333333,3.7454,1.56486666666,1.20486666667,3.20546666667
296.71,1.60033333333,2.43733333333,1.45166666667,2.37066666667,1.17353333333,3.85486666667,1.71786666667,1.34593333333,3.3862
297.08,1.49833333333,2.3908,1.438,2.28073333333,1.10633333333,3.77646666667,1.6776,1.25866666667,3.25893333333
297.45,1.39926666667,2.2674,1.36766666667,2.19893333333,0.980533333333,3.70333333333,1.56886666667,1.19433333333,3.1036
297.82,1.32706666667,2.17126666667,1.19306666667,2.18906666667,0.871933333334,3.51846666667,1.466,1.13366666667,3.01666666667
298.19,1.48953333333,2.2816,1.2952,2.28913333333,0.934200000001,3.64286666666,1.52526666667,1.2254,3.10893333333
298.56,1.7096,2.42006666667,1.4604,2.39173333333,1.14706666667,3.7944,1.69813333333,1.4144,3.1882
298.93,1.571,2.2866,1.28873333333,2.19126666667,1.055,3.62513333333,1.55273333333,1.315,3.00486666667
299.30,1.6596,2.3738,1.44573333333,2.2232,1.17146666667,3.68366666667,1.66506666667,1.431,3.04746666667
299.67,1.3458,2.0848,1.193,1.9474,0.956199999999,3.38893333333,1.46366666667,1.17633333333,2.77593333333
300.04,1.09926666667,1.834,1.0282,1.72226666667,0.846666666666,3.22666666667,1.26626666667,1.0586,2.6094
300.41,0.868333333333,1.68506666667,0.8788,1.5736,0.723333333333,3.08506666667,1.04186666667,0.9166,2.48246666667
300.78,0.709866666668,1.6506,0.825400000001,1.5368,0.680199999999,2.96906666667,0.950133333334,0.870666666666,2.30906666667
301.15,0.811800000001,1.729,0.874066666667,1.61386666667,0.8342,2.98013333333,0.990599999999,0.9348,2.41453333333
301.52,0.995333333334,1.9872,1.1118,1.87546666667,1.08126666667,3.09906666667,1.1848,1.15893333333,2.6452
301.89,0.993266666667,2.0548,1.21766666667,1.86946666667,1.1282,3.14386666667,1.24693333333,1.13633333333,2.59933333334
302.26,0.991199999999,2.10213333333,1.25066666667,1.90586666667,1.2198,3.10613333333,1.2912,1.14366666667,2.6552
302.63,1.04466666667,2.14386666667,1.27173333333,2.00993333333,1.23806666667,3.06106666667,1.29753333333,1.13466666667,2.74653333333
303.00,1.20326666667,2.28733333333,1.5082,2.22113333333,1.40813333333,3.239,1.49853333333,1.23886666667,2.9324
303.37,0.954266666666,2.0652,1.23346666667,2.03606666667,1.19813333333,3.05326666667,1.28193333333,0.949266666666,2.72053333333
303.74,1.19286666667,2.29886666667,1.40513333333,2.26026666667,1.4082,3.28906666667,1.48393333333,1.17353333333,2.9114
304.10,1.34906666667,2.45613333333,1.5654,2.33853333333,1.44106666667,3.41006666667,1.58953333333,1.24913333333,2.9938
304.47,1.4378,2.52373333333,1.63986666667,2.33606666667,1.50393333333,3.40613333333,1.6626,1.27566666667,2.98186666667
304.84,1.49746666667,2.54553333334,1.81793333333,2.39906666667,1.58533333333,3.5546,1.81153333333,1.36226666667,3.125
305.21,1.95133333333,2.96066666667,2.31546666667,2.86466666667,2.00353333334,4.01986666667,2.33666666667,1.8134,3.61053333333
305.58,2.05733333334,3.05353333333,2.37846666667,2.93666666667,2.059,4.1714,2.4742,1.93733333333,3.72846666666
305.95,2.2054,3.21726666667,2.48493333333,3.0914,2.22826666667,4.355,2.63526666667,2.0992,3.95286666667
306.32,2.37026666667,3.32926666667,2.6562,3.31926666666,2.42413333333,4.57393333333,2.78686666667,2.33933333333,4.10686666667
306.69,2.2528,3.1958,2.56213333333,3.16633333333,2.37726666667,4.5644,2.67846666667,2.29046666667,3.95726666667
307.06,2.18273333333,3.12726666667,2.4098,3.12573333333,2.28506666667,4.4678,2.59986666667,2.27366666667,3.78606666667
307.43,2.29513333333,3.21353333333,2.50566666667,3.20066666666,2.28553333333,4.59346666667,2.67953333333,2.35306666667,3.82633333333
307.80,2.31606666667,3.17673333333,2.42986666667,3.18453333333,2.23853333333,4.56553333333,2.64193333333,2.29693333333,3.789
308.17,2.1688,3.0972,2.23666666666,3.1066,2.10253333333,4.518,2.49426666667,2.1086,3.7298
308.54,2.105,3.04613333333,2.17413333333,3.06266666667,1.93346666667,4.47146666667,2.389,2.05833333333,3.6942
308.90,2.14753333334,3.13166666666,2.0616,3.0502,1.9248,4.43326666667,2.3484,2.09073333333,3.65566666667
309.27,1.77913333333,2.7696,1.6522,2.68793333333,1.50406666667,4.07053333333,1.92166666667,1.7608,3.25353333333
309.64,1.63486666667,2.59726666667,1.45586666667,2.52206666667,1.3548,3.859,1.6962,1.56506666667,3.09213333333
310.01,1.51733333333,2.44913333333,1.36806666667,2.36066666667,1.21733333333,3.71006666667,1.475,1.43666666667,2.9368
310.38,1.2488,2.20113333333,1.1594,2.0546,1.0234,3.39806666667,1.2138,1.17386666667,2.6856
310.75,1.1804,2.16833333333,1.1842,2.00913333333,0.966333333332,3.3638,1.17906666667,1.1384,2.65473333333
311.12,1.07706666667,2.101,1.16746666667,1.89013333333,0.956466666667,3.3238,1.12226666667,1.0556,2.63146666667
311.49,0.964933333333,2.015,1.07753333333,1.79586666667,0.899866666667,3.17,1.03766666667,0.953666666667,2.5644
311.85,0.798666666666,1.91953333333,0.984866666668,1.74326666667,0.797266666666,3.0708,0.984933333332,0.852733333333,2.4952
312.22,0.826933333333,1.9682,1.0826,1.83146666667,0.930533333333,3.0868,1.08,0.952133333333,2.537
312.59,0.724933333333,1.8876,1.01453333333,1.77066666666,0.948333333332,3.04746666667,1.05233333333,0.891133333333,2.49033333333
312.96,0.557266666666,1.73813333333,0.895000000001,1.62786666667,0.876533333332,2.9178,0.941600000001,0.735466666667,2.42186666667
313.33,0.443466666667,1.70866666667,0.824466666667,1.53053333333,0.8844,2.8572,0.872199999999,0.5768,2.38366666667
313.70,0.383533333333,1.70726666667,0.801933333333,1.49446666667,0.944666666667,2.84773333333,0.902733333333,0.535933333333,2.4196
314.07,0.413733333333,1.71433333333,0.797466666666,1.55913333333,0.97,2.88993333334,1.01473333333,0.576266666666,2.44746666667
314.43,0.410133333333,1.65193333333,0.756933333333,1.5094,0.824533333333,2.91006666667,1.0332,0.504000000001,2.41346666667
314.80,0.453000000001,1.65586666667,0.766399999999,1.4532,0.8068,2.8362,1.07233333333,0.451466666666,2.4462
315.17,0.663333333334,1.8056,0.9212,1.59233333333,0.918133333333,2.98033333333,1.25746666667,0.535866666667,2.60853333333
315.54,0.877933333333,2.0124,1.08113333333,1.74526666667,1.08593333333,3.19673333333,1.39206666667,0.648466666667,2.78886666667
315.91,0.988199999999,2.1158,1.19393333333,1.78526666666,1.23353333333,3.21633333333,1.4342,0.716400000001,2.8052
316.28,1.10873333333,2.17006666667,1.2734,1.86113333333,1.28286666667,3.22486666667,1.47466666667,0.852066666668,2.8384
316.64,1.28066666667,2.24453333333,1.47133333333,1.9326,1.4014,3.304,1.62573333333,0.991066666666,2.92366666667
317.01,1.33046666667,2.21946666667,1.53666666667,1.94286666667,1.38793333333,3.31006666667,1.69026666667,0.993066666665,2.888
317.38,1.58673333333,2.41006666667,1.6932,2.08706666667,1.53193333333,3.43173333333,1.90153333333,1.26393333333,3.0218
317.75,1.59126666667,2.35433333333,1.67233333333,2.00693333333,1.44173333333,3.36913333333,1.87373333333,1.22913333333,2.87053333333
318.12,1.62786666667,2.3698,1.67693333333,1.99066666667,1.42193333334,3.3504,1.83053333334,1.23393333333,2.82086666667
318.49,1.78926666667,2.57153333333,1.80386666667,2.14186666667,1.64493333333,3.4932,1.99926666667,1.46286666667,2.92406666667
318.85,1.7308,2.49113333333,1.64966666667,2.12846666666,1.552,3.4634,1.91813333333,1.44433333333,2.78926666667
