wavelength,Back_HemSupf,Belly_HemSupf,Breast_HemSupf,Crissum_HemSupf,Crown_HemSupf,DorTail_HemSupf,Patch10_HemSupf,Patch11_HemSupf,Rump_HemSupf,Throat_HemSupf,WingTip_HemSupf
250.17,3.74416666667,3.89325,3.16225,4.39041666667,3.39616666667,7.83116666667,4.39041666667,2.4315,4.42033333333,4.60433333333,8.28883333333
250.54,3.846125,4.14233333334,3.5175,4.66483333333,3.64683333333,8.05325,4.78333333333,2.53725,4.70266666666,5.05291666667,8.75891666666
250.92,3.228875,3.47433333333,2.8855,4.16083333333,3.1855,7.29433333333,4.33966666666,1.97366666667,4.20133333333,4.78991666667,8.32758333334
251.29,2.99275,3.21591666667,2.5435,3.95575,3.051,7.12891666666,4.27958333334,1.79141666667,4.03508333333,4.57941666667,7.94808333333
251.66,2.72070833333,2.57516666666,2.39808333333,3.651,2.67658333333,6.60575,3.65733333333,1.26558333333,3.63833333333,4.24575,7.4475
252.04,2.48575,2.39208333333,2.26916666666,3.36183333333,2.46958333334,6.67183333333,3.54275,1.32541666667,3.62041666666,4.14408333333,7.05333333333
252.41,2.5585,2.48533333333,2.4455,3.60841666667,2.43883333333,7.21683333333,3.88083333333,1.87391666666,3.994,4.46575,7.48275
252.79,2.92354166666,2.84275,2.92325,4.05241666667,2.99058333333,7.7285,4.36816666667,2.76208333333,4.54308333333,4.98658333333,7.9905
253.16,2.696375,2.43891666667,2.76866666667,3.8265,2.61733333333,7.46775,4.15641666667,2.67241666667,4.32816666667,4.43791666667,7.78366666667
253.54,2.04991666667,1.57533333333,1.8285,2.89733333333,1.758,6.60341666667,3.23491666666,2.11666666667,3.5935,3.50225,6.92683333333
253.91,1.39354166667,1.31816666667,1.2245,2.59291666667,1.15958333333,5.88466666666,2.80891666667,1.85116666667,3.26983333333,3.07558333333,6.64066666667
254.28,1.591,1.49741666666,1.445,2.79258333333,1.05575,5.84,3.00233333333,1.96158333333,3.63125,2.98,6.60375
254.66,1.534875,1.10866666667,1.1085,2.79075,0.806166666665,5.92258333333,2.70541666667,1.57375,3.46516666667,2.48066666666,6.30225
255.03,2.64679166667,2.35,2.73491666666,4.06633333333,1.81275,7.29858333333,4.01016666667,2.59841666667,4.79641666667,3.77766666667,7.43491666667
255.41,4.09645833333,3.64683333333,4.14183333333,5.51991666667,2.74741666667,8.515,5.1815,3.85316666666,6.03983333333,5.14025,8.74583333333
255.78,4.29925,4.09825,4.38908333333,5.79225,2.849,8.29908333333,5.38141666667,4.02116666666,6.5195,5.19333333333,8.99208333333
256.15,5.24291666667,5.21258333333,5.30766666666,6.786,3.60483333333,8.70499999999,6.15491666666,4.521,7.17491666667,5.58441666667,9.98441666666
256.53,6.24583333333,6.325,6.24166666667,7.59166666667,4.65833333334,9.50833333332,7.28333333332,5.4,8.125,6.29166666666,10.4583333333
256.90,6.031375,5.8655,5.96025,7.15858333332,4.36766666667,9.2085,7.34783333333,5.10875,7.40291666666,5.87358333334,9.84708333333
257.28,5.05716666667,5.432,5.40233333334,6.27766666667,3.829,8.48908333334,6.38175,4.35583333333,6.41125,5.28341666667,9.09025
257.65,4.2165,5.06908333333,4.85675,5.57983333333,3.0585,7.8755,5.43383333333,3.43025,5.67941666667,4.67775,8.19408333334
258.02,4.282875,4.93758333333,4.87533333333,5.26633333333,3.18008333333,7.80033333333,5.27775,3.50908333333,5.63475,4.76766666666,7.81183333333
258.40,4.87783333333,5.35908333333,5.40225,5.5795,3.97516666667,8.12733333333,5.52658333334,4.09466666666,6.07283333333,5.45491666667,8.1945
258.77,4.604375,5.02333333333,4.94825,5.10266666667,3.81425,7.79975,5.3025,3.84375,5.79458333333,5.19433333333,7.99975
259.15,4.33783333334,4.45316666667,4.15558333333,4.61675,3.69791666666,7.42925,4.82525,3.616,5.36825,4.68016666666,7.58925
259.52,3.56916666666,3.77283333333,3.50916666667,3.89275,3.32791666667,6.82,4.25916666667,2.97508333334,4.74191666667,4.153,7.04266666667
259.89,3.29454166666,3.56866666666,3.22883333333,3.66483333334,3.11975,6.66283333333,4.05591666667,2.6805,4.43441666667,4.0305,6.82325
260.27,3.07970833333,3.28983333334,2.93416666667,3.4155,2.98008333333,6.56733333333,3.77733333334,2.43425,4.28616666667,3.96725,6.56125
260.64,2.84075,2.89783333333,2.63066666667,3.10808333333,2.71758333333,6.28841666667,3.36333333333,2.01791666667,4.06608333333,3.6665,6.29433333334
261.01,3.21795833333,3.25675,2.82233333333,3.30116666666,3.09291666667,6.62333333334,3.4795,2.26608333334,4.50858333334,4.08925,6.70933333333
261.39,3.813625,3.69558333333,3.37058333333,3.731,3.654,7.07208333333,4.05891666667,2.84475,5.12241666666,4.74708333333,7.18141666667
261.76,4.289125,3.97141666667,3.60216666667,4.05608333333,4.17433333333,7.44641666667,4.40433333333,3.30858333334,5.45158333333,5.28216666666,7.61591666667
262.13,4.54795833333,4.18733333334,3.71508333333,4.20033333333,4.462,7.73325,4.54483333333,3.52366666667,5.75158333333,5.45775,7.91825
262.51,4.36358333333,4.16491666667,3.49441666667,4.01975,4.28925,7.6005,4.41383333333,3.46325,5.72033333334,5.31933333333,7.90816666667
262.88,4.516875,4.33225,3.7345,4.24083333333,4.59875,7.87266666667,4.62541666667,3.96683333333,6.08341666667,5.64566666667,8.07841666667
263.25,4.60095833333,4.48408333333,4.01225,4.3505,4.76775,7.84491666667,4.77216666667,4.2,6.29191666667,5.88691666666,8.42508333333
263.63,5.09675,5.0535,4.39566666666,4.83575,5.15791666666,8.152,5.11708333333,4.51375,6.94525,6.26916666667,8.82333333332
264.00,6.22945833333,5.96066666667,5.29241666666,5.6895,6.20766666667,9.04033333333,5.985,5.52508333334,7.99924999999,7.20991666667,9.89241666668
264.37,6.646,6.24483333333,5.82133333333,6.0685,6.64841666666,9.30183333333,6.44675,6.01783333333,8.47466666668,7.64225,10.2349166667
264.75,6.53983333333,6.52433333333,6.13283333333,6.11208333333,6.57591666666,9.26608333334,6.63783333333,6.15841666666,8.42083333333,7.77658333333,10.467
265.12,5.63583333333,5.81933333333,5.56583333333,5.67458333333,5.83491666667,8.51458333334,6.15033333334,5.39008333333,7.83158333334,7.09183333333,9.71441666667
265.49,5.26816666667,5.4285,5.0875,5.3725,5.59116666666,8.42508333333,5.62675,4.89916666667,7.30041666667,6.56291666667,9.31008333333
265.87,4.98458333333,5.07125,4.96225,5.007,5.3035,8.28875,5.46175,4.59675,7.08758333333,6.124,9.13408333332
266.24,4.214875,4.16683333333,4.43625,4.24858333333,4.58041666667,7.58283333333,4.89316666667,3.71925,6.23083333333,5.29733333333,8.37183333333
266.61,3.90541666667,3.70733333333,3.99641666667,3.7865,4.18291666667,7.34466666666,4.42091666667,3.05433333334,5.82458333334,4.8825,7.78316666667
266.98,4.05375,3.98358333333,4.05141666667,3.84816666667,4.17341666667,7.3485,4.44883333333,2.93133333333,5.64125,4.8825,7.66491666667
267.36,3.93904166667,4.02516666667,4.08266666667,3.71166666667,4.09583333333,7.4275,4.36541666667,2.82358333334,5.64683333333,4.77633333333,7.44941666667
267.73,3.65979166667,3.64675,3.7715,3.36341666667,3.64691666667,7.15633333333,4.055,2.7835,5.12891666666,4.347,7.165
268.10,3.28295833333,3.36683333333,3.41725,3.09808333333,3.18633333333,6.91433333333,3.67766666667,2.47691666666,4.66825,3.86633333334,6.78008333333
268.48,2.99495833334,3.12291666667,3.01558333333,2.72683333333,2.82991666667,6.71616666667,3.41166666667,2.16591666667,4.33575,3.52716666667,6.59225
268.85,2.60179166667,2.767,2.51016666667,2.36758333333,2.51825,6.48316666667,3.02775,1.85416666667,3.90791666667,3.28441666666,6.0675
269.22,2.49341666666,2.751,2.46141666666,2.25641666667,2.38091666667,6.37075,2.85166666667,1.72541666667,3.75641666667,3.0565,5.79158333333
269.59,2.25433333333,2.725,2.39275,2.36125,2.20691666667,6.04733333333,2.85166666667,1.5385,3.64258333333,2.91875,5.61216666667
269.97,2.23195833333,2.79316666667,2.42658333333,2.54633333333,2.27633333333,6.03783333333,2.74291666667,1.56641666667,3.64958333333,2.7855,5.65983333333
270.34,2.66325,3.17691666667,2.9125,3.23733333334,2.77658333333,6.42941666667,3.07116666667,1.93791666667,4.07216666666,3.4225,6.04783333333
270.71,2.534125,2.98966666667,2.90883333333,3.23566666667,2.50125,6.25458333333,2.94925,1.82908333333,3.93341666666,3.2835,5.83958333333
271.09,2.443375,2.70466666667,2.82141666667,3.15675,2.44716666667,6.19683333333,2.95558333333,1.71975,3.95116666667,3.19566666666,5.76608333333
271.46,2.56329166667,2.77208333333,2.67975,3.23066666666,2.47433333333,6.3005,3.104,1.77283333334,3.94591666667,3.33341666667,5.78025
271.83,2.78616666667,3.042,2.90141666667,3.54658333333,2.78108333333,6.59516666666,3.36275,1.90525,4.16158333333,3.62358333334,5.88308333333
272.20,2.99729166667,3.32425,3.36325,3.7925,3.08991666667,6.86958333333,3.6755,2.27358333333,4.4365,3.93241666667,5.98158333333
272.58,3.13466666667,3.5595,3.52725,3.92758333333,3.25591666667,6.94116666667,3.75333333334,2.60008333333,4.60908333333,4.05666666667,6.11425
272.95,3.56558333333,3.93408333333,3.86058333333,4.22408333333,3.58333333334,7.22083333333,4.1315,3.054,5.037,4.275,6.41416666667
273.32,3.91295833333,4.37875,4.15541666667,4.53841666667,3.85233333333,7.679,4.45875,3.54266666667,5.397,4.64383333333,6.89058333333
273.69,4.26991666667,4.58916666667,4.4345,4.70516666667,4.07958333334,8.13016666666,4.67941666667,3.89908333333,5.72441666667,4.97616666667,7.23683333333
274.06,4.47025,4.78183333333,4.65458333334,4.97125,4.21725,8.353,5.01375,4.10625,5.94391666667,5.34016666667,7.2595
274.44,4.02045833333,4.45408333333,4.03541666667,4.51033333333,3.65025,7.93808333333,4.51683333333,3.69016666667,5.45358333334,4.71966666667,6.74575
274.81,4.15458333333,4.47675,3.91833333334,4.43891666667,3.67175,8.06275,4.68208333334,3.83958333333,5.39108333333,4.8705,6.96666666667
275.18,4.34120833333,4.59133333333,4.05216666667,4.5525,3.77025,8.11483333333,4.65816666667,3.98525,5.41591666667,4.9015,7.15291666666
275.55,4.79329166667,5.0165,4.642,5.0815,4.23141666667,8.40891666667,5.04175,4.37183333333,5.77991666666,5.2255,7.58425
275.93,4.85591666667,4.96875,4.50191666667,4.86891666667,4.09066666667,8.22966666667,4.99483333333,4.33533333333,5.7025,5.06516666667,7.66275
276.30,4.92654166667,4.91125,4.45691666667,4.83875,4.1475,8.19208333334,5.02983333333,4.19341666667,5.71341666667,4.98791666666,7.91325
276.67,5.17645833333,5.15908333333,4.827,5.18225,4.39058333333,8.56108333333,5.49116666667,4.34816666667,5.916,5.24016666666,8.25616666667
277.04,5.100125,5.11991666667,4.82208333333,5.15883333334,4.40341666667,8.48591666667,5.37441666667,4.15291666667,5.86341666666,5.19408333333,8.298
277.41,4.70029166667,4.65533333333,4.50675,4.79975,4.14716666667,7.962,5.11641666667,3.73283333333,5.48383333333,4.70616666667,7.93858333333
277.79,4.646625,4.80725,4.48216666667,4.83475,4.06275,7.85925,5.246,3.76525,5.45358333333,4.79166666667,8.0355
278.16,4.610375,4.68916666666,4.38941666667,4.563,3.94366666666,7.79708333333,5.20591666667,3.71116666667,5.43058333333,4.58658333333,8.01775
278.53,5.16116666667,5.12183333333,4.96058333333,4.78775,4.55183333333,8.25075,5.7075,4.22183333333,5.91191666667,5.15325,8.59275
278.90,5.54641666667,5.60116666667,5.28066666667,5.21041666667,5.12433333333,8.55616666666,5.94516666667,4.68658333333,6.37116666667,5.37441666667,8.89216666667
279.27,5.6,5.85,5.45875,5.32708333333,5.17208333333,8.63541666667,6.05133333333,4.93175,6.64425,5.50916666667,8.98808333333
279.64,5.05391666666,5.31958333333,5.02533333333,4.83791666667,4.53191666667,8.21858333333,5.65233333334,4.48233333333,6.27966666667,5.0635,8.513
280.02,4.831375,5.29658333333,5.19566666667,5.00166666666,4.58325,8.37083333333,5.72608333333,4.51591666666,6.42833333333,5.15458333333,8.45666666667
280.39,4.460875,4.86116666667,4.587,4.60533333334,4.1045,8.05191666667,5.38,4.13375,6.14041666667,4.87566666667,8.01908333333
280.76,3.97754166667,4.2915,4.01325,4.06333333333,3.528,7.40575,4.80875,3.4995,5.60783333333,4.46266666667,7.37016666667
281.13,4.1995,4.49816666667,4.23583333333,4.33233333333,3.70075,7.60508333333,5.11941666667,3.72483333333,5.76833333333,4.757,7.52558333333
281.50,4.60404166667,4.81241666667,4.62408333333,4.76866666667,4.08591666666,7.90283333333,5.46133333333,3.99516666667,5.99625,5.19591666667,7.83891666666
281.87,4.44141666667,4.549,4.44991666667,4.49258333333,3.93975,7.69766666667,5.19808333334,3.75783333333,5.79391666667,4.89341666666,7.58508333333
282.25,4.17483333333,4.34091666667,4.23458333333,4.40241666667,3.94716666667,7.49741666667,4.98958333333,3.5535,5.5545,4.84116666667,7.37158333333
282.62,4.19029166667,4.38591666667,4.31983333333,4.61958333334,3.95691666667,7.49083333333,5.08008333333,3.5465,5.56608333333,4.82141666666,7.44683333333
282.99,3.752875,4.00891666666,3.92308333333,4.349,3.52158333333,7.18108333333,4.78125,3.09533333333,5.08458333333,4.59416666667,7.00316666667
283.36,3.605875,3.77225,3.69525,4.03425,3.28466666667,7.14033333333,4.55791666667,2.71041666667,4.69775,4.44491666667,6.75075
283.73,3.88679166667,4.04541666667,3.83766666667,4.18108333333,3.5635,7.40425,4.58216666666,2.92308333333,4.83608333333,4.5995,6.96841666667
284.10,3.84391666667,3.92966666667,3.57016666667,4.0475,3.47491666667,7.32566666667,4.37583333333,2.74791666667,4.5555,4.58616666667,6.79808333333
284.47,3.77541666667,3.89891666667,3.56483333333,4.07291666666,3.48591666667,7.10241666667,4.2605,2.70891666666,4.48316666667,4.55658333334,6.74383333333
284.85,3.92316666667,4.16016666666,3.83616666667,4.34691666667,3.83091666667,7.34066666667,4.48391666667,2.97258333333,4.80775,4.784,7.06166666667
285.22,3.72129166667,4.00158333333,3.61408333333,4.02741666667,3.65025,7.11941666666,4.17983333333,2.8055,4.5725,4.58283333333,6.98516666667
285.59,3.42616666666,3.727,3.33933333333,3.67583333333,3.37516666667,6.8625,3.84425,2.54658333333,4.23166666666,4.3285,6.6305
285.96,3.33054166666,3.6005,3.11591666667,3.53533333334,3.25408333333,6.78433333333,3.7185,2.38033333333,4.10258333333,4.19808333333,6.37225
286.33,3.62533333333,3.98733333333,3.40258333333,3.81333333333,3.48208333333,7.00916666667,4.00241666667,2.621,4.46041666667,4.326,6.65816666667
286.70,3.64745833333,4.07766666667,3.43966666667,3.9565,3.52133333333,7.17358333333,4.15933333333,2.809,4.634,4.51525,6.69383333333
287.07,3.92379166667,4.30458333333,3.79941666667,4.15666666667,3.74758333333,7.35708333333,4.41066666666,3.17058333333,5.00991666667,4.7215,6.92541666667
287.44,4.26716666667,4.65391666667,4.10083333334,4.55975,4.10358333334,7.54483333334,4.77283333333,3.59008333333,5.368,5.05541666667,7.16066666667
287.82,4.158,4.53191666667,4.01308333333,4.52433333333,3.97266666666,7.39875,4.75366666667,3.49658333334,5.2825,5.08366666667,6.98325
288.19,4.13091666666,4.492,4.0965,4.56075,3.918,7.29275,4.752,3.47675,5.34891666667,4.98425,6.96858333333
288.56,4.37958333333,4.90166666667,4.41158333333,4.81425,4.20391666667,7.72025,5.004,3.78833333333,5.6095,5.199,7.16133333333
288.93,4.37029166667,4.72616666667,4.31125,4.72633333333,3.98616666666,7.55208333334,4.90916666666,3.73875,5.47383333333,5.0665,6.99775
289.30,4.492375,4.9295,4.57791666667,5.134,4.13825,7.75383333333,5.0925,3.84333333333,5.72891666667,5.20383333333,7.08675
289.67,4.658,5.22816666667,4.7395,5.37033333333,4.17066666667,7.99466666667,5.27441666667,3.95866666667,6.06058333333,5.48416666667,7.30691666667
290.04,4.98629166667,5.62933333333,5.19908333334,5.84341666667,4.48008333333,8.34616666667,5.614,4.32008333333,6.42841666667,5.86391666667,7.65283333333
290.41,5.04933333333,5.61308333334,5.39383333333,5.879,4.46216666667,8.41591666667,5.59,4.33058333333,6.37466666667,5.9925,7.67266666667
290.78,5.25925,5.88383333333,5.55225,5.89691666667,4.58,8.4915,5.61441666666,4.39333333333,6.3505,6.08333333333,7.79691666667
291.15,5.54245833333,6.20166666666,5.94783333333,6.31158333333,5.02441666667,8.81475,5.98716666666,4.6505,6.59133333334,6.43441666667,8.18941666667
291.52,5.20833333333,6.01916666667,5.7935,6.12791666667,4.87516666667,8.60933333333,5.71116666667,4.36308333334,6.47291666667,6.32433333333,8.08108333333
291.89,4.91791666667,5.97866666667,5.62275,6.07933333333,4.837,8.56691666667,5.54566666667,4.19975,6.37133333333,6.175,7.98541666667
292.26,5.15191666667,6.248,5.85491666667,6.331,5.21341666667,8.80391666667,5.82016666667,4.446,6.60891666667,6.54758333333,8.25316666667
292.64,5.00291666666,6.08475,5.75408333334,6.28683333333,5.0465,8.44816666667,5.69133333333,4.20483333334,6.45633333333,6.57925,8.1585
293.01,5.278125,6.51616666667,6.01425,6.68149999999,5.44066666667,8.83791666667,5.95083333333,4.48383333333,6.7505,6.96266666667,8.35266666667
293.38,5.32070833333,6.47633333333,5.96125,6.54575,5.43491666666,8.787,5.964,4.53283333333,6.75191666667,7.13908333333,8.30816666667
293.75,5.42479166666,6.524,6.06975,6.62791666667,5.59858333333,8.86341666667,6.025,4.66458333333,6.83266666667,7.3685,8.40058333333
294.12,5.47679166667,6.64041666666,6.22691666666,6.7215,5.7465,8.853,6.17116666667,4.74625,6.94225,7.62091666667,8.62091666667
294.49,5.32625,6.52708333333,5.97841666667,6.52175,5.6365,8.53725,6.16591666666,4.583,6.756,7.60533333334,8.47666666667
294.86,5.086875,6.33641666666,5.78583333333,6.39566666666,5.39183333333,8.25783333333,6.16108333333,4.37983333334,6.69516666667,7.513,8.317
295.23,4.81495833333,6.17258333333,5.33941666667,6.136,4.884,7.89858333333,5.95658333333,3.8425,6.38341666667,7.2035,7.84633333333
295.60,4.83466666667,6.16216666667,5.35691666667,6.10483333333,4.65891666667,7.80483333333,5.91275,3.74666666667,6.2495,7.14191666667,7.71508333334
295.97,4.81275,6.1035,5.50058333333,5.94083333334,4.48133333333,7.63691666666,5.86908333333,3.663,6.21108333333,7.07725,7.57966666667
296.34,4.89366666667,6.31808333334,5.62641666667,6.11658333333,4.46325,7.7195,5.92658333333,3.80366666667,6.33416666667,7.2205,7.6395
296.71,5.21158333333,6.66458333333,5.98316666667,6.45941666666,4.73991666667,7.96508333333,6.22358333334,4.204,6.67758333333,7.51991666667,7.95625
