wavelength,Back_TacDelm,Belly_TacDelm,Breast_TacDelm,Crissum_TacDelm,Crown_TacDelm,DorTail_TacDelm,Rump_TacDelm,Throat_TacDelm,WingTip_TacDelm
188.67,97.6411333335,85.3333333333,89.7947333333,91.3845333333,64.3076666667,87.4871999999,87.0974866666,45.2308666667,70.2563666667
189.05,98.5294,87.4511333334,86.2745666666,82.3038,63.4314,82.6962999999,85.5294733334,42.8432666667,68.3333333333
189.43,78.3882,73.0403333334,69.1941000001,65.2014,55.0183333333,66.1171,67.3626866667,43.5164666667,57.9120666667
189.81,70.1204666667,66.4257333333,53.4537999999,48.1927666667,39.3574,51.1244333333,48.93168,22.7309333333,46.1446666667
190.19,61.7822,55.4453333333,44.6864,46.0726666667,37.8878666667,48.4488333333,43.2739666667,21.2542,38.2179666667
190.57,72.4998666667,62.8472,52.3263,49.4444666667,44.1667333333,55.1040333333,50.9305733333,28.5417333333,50.7291333333
190.95,73.19,67.3833333334,52.6523,48.8172,43.7274,54.3368,52.32254,31.1828,57.3835333333
191.33,76.8,74.5999999999,57.7333333333,54.9,50.0,59.8333333333,53.4,36.1333333333,60.6
191.71,72.2223333333,70.2963333333,53.1852333333,50.4814666667,47.1851333333,57.9998666667,46.60744,28.5184,60.5185333333
192.09,72.8627999999,72.7843999999,60.2353333333,51.3333666667,52.7842666667,62.1175666667,46.7215266667,31.451,61.8431
192.47,83.5294666666,86.0392666666,77.7647333333,68.2744666667,69.5687333334,76.1178666667,60.6352333333,43.0589333333,77.4904
192.85,95.8453333332,97.1013333333,86.7150999999,77.7294,77.3913333333,86.0870333334,67.41062,45.9903333333,87.3912333333
193.23,99.3845333333,96.3077999999,94.718,90.9231333334,83.7948666667,96.7693666666,73.7948133333,52.2051333334,96.6666333333
193.61,142.170466667,141.395266667,131.395366667,133.178133333,120.930133333,122.093033333,103.612273333,70.6975999999,138.837066667
193.99,230.625,219.791666667,220.520833333,235.520833333,209.375,193.541666667,183.0,157.5,225.833333333
194.37,475.0,464.583333333,470.625,466.458333333,450.833333333,382.5,394.583333333,342.083333333,470.416666667
194.75,-1505.0,-1665.0,-1578.33333333,-1586.66666667,-1461.66666667,-1090.0,-1258.83333333,-1013.33333333,-1499.16666667
195.13,-480.512866667,-503.589933333,-502.051166666,-512.820466667,-463.5898,-335.641033333,-391.8463,-318.974266667,-454.359066667
195.51,-210.000066667,-205.0,-221.190366667,-214.523633333,-197.857066667,-132.261866667,-176.904633333,-129.761866667,-206.9049
195.89,-208.275933333,-205.977,-222.758633333,-203.678233333,-189.6552,-123.3334,-165.8161,-135.402266666,-211.6092
196.27,-104.444466667,-111.666733333,-117.430433333,-105.2777,-96.9444666668,-53.5417666667,-87.1249399999,-58.0554666666,-109.097266667
196.65,-121.5,-122.666666667,-129.5,-117.5,-112.5,-48.9999999999,-91.7166666667,-65.6666666667,-127.666666667
197.03,-175.714333333,-183.095266667,-197.381,-172.142866667,-171.6666,-72.0238333334,-133.333393333,-108.571533333,-183.5713
197.40,-134.902,-147.058733333,-155.098166667,-127.8432,-131.9608,-46.2746,-91.6470800001,-82.3528666666,-140.9805
197.78,-195.2,-200.266666667,-237.2,-169.866666667,-190.133333333,-101.466666667,-148.906666667,-122.4,-198.933333333
198.16,-608.8888,-646.666666667,-769.629733334,-529.999966667,-607.407466667,-376.666666667,-473.55552,-387.407466667,-604.4444
198.54,-505.333333333,-526.666666667,-655.666666666,-430.0,-508.666666667,-267.666666667,-395.266666667,-290.666666667,-552.666666667
198.92,3216.66666667,3080.0,3846.66666667,2803.33333333,3346.66666667,2155.0,2547.33333333,2266.66666667,3316.66666667
199.30,517.9488,516.923133333,608.974366667,438.974333333,522.564133333,361.794666667,418.102546667,361.538466667,533.333233333
199.68,237.083333333,238.541666667,266.041666667,197.708333333,232.291666667,168.4375,192.958333333,179.166666667,238.645833333
200.06,199.4738,201.052733333,215.263233333,159.2106,191.929933333,155.526233333,171.228066667,151.052666667,182.1053
200.44,129.497666667,127.488666667,131.141366667,102.1004,117.443,101.780866667,106.538713334,102.8312,113.379
200.82,138.591466667,134.178533333,142.7231,109.7184,124.037533333,112.6762,120.93894,114.1784,120.891966667
201.19,175.672533333,168.187266667,177.777833333,138.713533333,156.257266667,141.813033333,156.561466667,138.947266667,152.514733333
201.57,133.8596,135.263,136.1402,105.7019,119.473733333,108.026233333,125.868393333,112.280933333,121.4912
201.95,127.500066667,134.907466667,125.787066667,102.268433333,110.370266667,96.6202333333,117.111286667,105.462933333,117.916533333
202.33,135.999866667,141.666666667,124.833333333,104.166666667,119.666666667,94.6667333334,127.84436,114.333266667,129.1666
202.71,120.6306,130.360533333,115.0,94.5945333333,114.414533333,92.2974333334,117.873853333,110.810666667,113.603566667
203.09,130.476333334,144.5502,124.6032,99.3121666667,124.338733333,102.539666667,129.14282,118.941733333,123.597766667
203.47,129.999933333,152.187333333,133.3853,112.0834,131.979266667,111.666633333,141.270686667,129.895733333,123.6979
203.85,134.970733333,165.1462,143.976566667,124.269166667,143.157866667,120.233833333,151.309966667,141.169466667,129.883
204.22,132.026066667,170.5882,150.196133333,129.2811,145.4902,114.705833333,150.64052,154.509933334,137.451133333
204.60,143.809466667,203.619,175.809633333,142.190333333,173.523733334,130.6666,180.152353333,183.8096,149.523766667
204.98,181.587333333,288.888933333,236.8253,181.745933333,237.777733333,170.952433333,240.126993333,241.904666667,189.0476
205.36,136.428533333,217.142933333,185.476266667,130.476366667,187.142866667,140.476266667,186.785766667,191.904866667,151.071533333
205.74,890.0,1348.33333333,1232.5,831.666666667,1193.33333333,914.166666667,1165.83333333,1228.33333333,887.500000001
206.12,-1830.0,-2693.33333333,-2578.33333333,-1778.33333333,-2590.0,-2056.66666667,-2425.0,-2556.66666667,-1816.66666667
206.50,666.666666667,955.237933333,898.5714,672.381066667,872.381000001,750.9523,817.33336,895.238066667,685.714233333
206.87,-313.889,-492.7778,-451.944466667,-362.777766667,-420.555666667,-387.5,-377.61112,-434.444533333,-323.3334
207.25,1351.11106667,2111.11106667,2023.3333,1537.77783333,1851.11106667,1652.2221,1654.44447333,1844.44446667,1521.1111
207.63,2110.0,2963.33333333,2638.33333333,2008.33333333,2643.33333333,2445.0,2303.0,2613.33333333,2365.0
208.01,1586.66666667,2340.0,2105.0,1286.66666667,2220.0,2070.0,1909.0,1993.33333333,1906.66666667
208.39,-1184.44446667,-1664.44433333,-1544.44446667,-862.222166666,-1633.33346667,-1474.44436667,-1440.66667333,-1328.88893333,-1504.44436667
208.77,4573.33333333,6146.66666667,5680.0,3560.0,5913.33333334,5406.66666667,5298.66666667,4926.66666667,5893.33333334
209.14,345.128266667,456.410133333,389.487,271.794933333,432.820466667,403.846066667,375.69224,374.8718,442.8204
209.52,231.25,337.916666667,255.208333333,200.0,305.416666667,293.75,252.958333333,270.0,303.958333333
209.90,108.809533333,184.523866667,128.095266667,88.0951333334,172.619,158.452366667,127.833326667,133.333333333,164.047666667
210.28,77.6576666667,127.207333333,100.5405,70.9009,131.5316,118.918833333,100.93688,100.540533333,127.657633333
210.66,55.2,113.6,99.8666666666,46.6666666667,139.466666667,124.0,91.0666666667,88.8000000001,127.333333333
211.03,40.2898666667,104.9274,96.9564666665,26.5217666667,131.884066667,104.057933333,81.5652266665,80.8694,135.6521
211.41,49.4444666667,168.888866667,127.777933333,19.1667666667,184.999933333,176.111133333,102.33326,128.333333333,201.111133333
211.79,-27.7778,250.000066667,296.6666,-77.7777666666,317.7778,253.889,121.777793333,232.2222,367.222266667
212.17,47.1795333334,195.384733333,205.897433333,56.4102333333,205.641133333,168.718066667,125.435906667,181.5384,232.051366667
212.55,53.3332666665,278.5186,314.4444,151.852,316.296333333,243.333266667,199.703733333,282.962866667,306.666633333
212.92,-182.2222,440.0,782.222266666,255.555466667,768.888933333,666.666600001,456.222286668,740.000000001,656.666633333
213.30,-41.3333333333,322.666666667,657.333333333,217.333333333,574.666666667,483.999999999,386.133333333,634.666666667,491.999999999
213.68,-24.1666666667,190.833333333,462.916666667,108.75,367.5,308.75,289.0,431.666666667,336.25
214.06,36.6666666668,756.666666666,1920.0,835.0,1546.66666667,1396.66666667,1359.0,2026.66666667,1350.0
214.44,37.8788,-47.5756666667,-126.212133333,-25.9091333333,-100.302933333,-99.6969333334,-90.7575733333,-149.999933333,-71.0605000001
214.81,-17.7777999999,-191.111133333,-292.777666667,-98.8888999999,-255.000066667,-238.0554,-261.722173333,-365.0,-225.5556
215.19,-125.333333333,-480.0,-689.333333333,-203.333333333,-608.000000001,-602.0,-660.133333333,-941.333333333,-578.666666667
215.57,388.333333333,776.666666667,1067.5,404.166666667,1010.0,980.0,1104.66666667,1448.33333333,946.666666666
215.95,196.190466667,415.238133333,545.7143,245.238166667,540.000066667,537.619066667,596.571359999,795.2382,441.4286
216.32,146.6666,624.444466667,1007.77783333,236.666600001,944.444399999,961.111,1026.44448667,1577.7778,777.777666667
216.70,36.1403333334,122.807,146.666766667,34.5612,159.999933333,166.3158,172.701693333,245.614066667,117.894566667
217.08,13.8666666666,70.1333333333,75.3333333333,9.73333333328,89.6,85.7333333334,92.3199999999,140.0,67.6
217.46,18.4849333333,88.1816666666,79.0909666666,13.3333333333,99.3938000001,103.7879,109.757653333,142.727133333,96.6665666667
217.83,42.3810666668,167.6192,126.428566667,69.5237666666,160.4762,186.904833333,165.761966667,219.523933333,164.523866667
218.21,35.7333333333,103.2,80.8000000001,47.0666666667,94.1333333333,113.466666667,105.253333333,121.333333333,114.533333333
218.59,38.3672666667,72.3808666667,64.3537999999,41.2923999999,68.7075333334,71.0885333333,77.4558333333,85.0339333332,76.6666333334
218.97,29.0476,84.1271333333,64.5237666667,38.8095666667,70.1587333333,85.5555333333,85.7619466667,85.3968,73.0160333333
219.34,33.6,69.0666666666,53.9999999999,45.0666666667,58.1333333334,82.0666666667,83.0666666667,83.4666666667,62.3999999999
219.72,23.3334,58.9853333333,50.5072000001,37.3188666667,56.0869333333,80.8697666667,78.0144866666,78.4057333334,64.4202
220.10,29.6153333333,58.5898,45.7050666667,35.4488,52.1793999999,73.4616333333,72.8974266667,70.8973333334,68.4615333333
220.47,39.2592666667,79.0742000001,53.2408666667,54.2593333333,67.4074,110.092466667,99.3519466667,98.7037333335,91.7591333333
220.85,39.7434666667,76.4101999999,61.1537666668,53.9743333333,50.7692,140.512866667,119.769166667,110.5128,104.8717
221.23,60.4598,85.0574666667,88.0461,72.9885333333,84.8275333333,152.298866667,146.85062,138.390866667,121.149566667
221.61,44.1975333334,75.3086666667,80.8642000001,65.8024666667,65.6790666666,151.604833333,144.913633334,145.678933333,96.2963
221.98,54.4444666667,88.6666666666,96.2221,53.7777,78.0000666667,146.111066667,148.755593333,134.4446,103.7778
222.36,127.619133333,312.381,329.523733333,89.5238333332,199.999933333,489.0477,486.7619,460.952466667,316.6666
222.74,-39.9999333335,-402.222266667,-472.222266666,-61.1110666666,-48.8889333334,-884.444266667,-768.22224,-648.888866667,-492.2222
223.11,37.1428000001,-99.9999333332,-149.5238,12.3809333332,21.9048,-254.7621,-254.095193333,-255.238066667,-155.714333333
223.49,83.3333333332,-85.3333333333,-175.0,-15.6666666667,-12.6666666668,-219.333333333,-188.6,-118.666666667,-117.0
223.87,-384.444399999,293.333400001,543.333333333,221.1112,-77.7778666666,748.888833333,621.777693333,402.222266667,255.555533334
224.24,180.000066667,-147.619,-267.1428,-108.095233333,-25.7142,-345.714333333,-274.571473333,-172.380866667,-81.9048333333
224.62,-17.7777333333,237.037133333,341.481466667,181.481566667,157.037066667,371.1111,333.926053333,274.8148,170.7407
225.00,49.8244666666,161.754266667,220.7016,141.228133333,170.175466666,236.8422,219.052546667,202.456,164.385933333
225.38,40.5333333333,138.4,165.733333334,117.066666667,135.2,178.933333333,165.146666666,155.2,129.466666667
225.75,82.8205999999,165.897466667,204.359,141.7949,182.8206,194.359066667,200.871826667,177.948733333,182.0514
226.13,66.2627333333,123.434266667,146.969566667,110.100966667,132.5252,137.878733333,157.676786667,140.808133333,144.4444
226.51,50.1818666667,78.4239999999,96.4848333334,80.2424,97.3333333333,95.8788333333,111.46672,94.9089999999,101.8181
226.88,42.5491333333,69.1176000001,80.2449666666,62.4020666667,82.5491333333,74.4608666667,90.7254666667,81.9608,88.7745333333
227.26,50.3969333333,64.2063333333,76.2302,61.0317,78.1746,76.9842,83.1746266667,77.2222666667,85.3968666665
227.64,53.4042,66.7374666667,71.5958333333,60.3900333333,79.7163333333,73.2623333333,79.6169933333,78.7233333333,79.8227666667
228.01,66.21,84.3834666667,82.0547333333,65.0685666667,96.6210666666,80.6392,96.02734,90.4110000001,95.3423666667
228.39,58.2906,71.7949999999,73.1624000001,53.1622333333,83.077,68.5471,85.1965066666,80.6837333333,85.2991333333
228.76,47.3973333333,59.5434666667,62.9224666666,37.2145,71.5068,50.5936666667,72.7123733333,63.4702666666,73.6530333333
229.14,38.6207333333,55.0190666666,50.0383333333,33.8315333333,57.4712,40.9196666667,61.0803266667,51.341,58.3141333334
229.52,40.1903333333,62.0,53.2857666667,31.2381,58.9523333333,43.8096333333,67.4762066667,56.6666666667,64.5714333333
229.89,35.0235333333,54.9294666667,42.7699666666,26.8544333333,50.0470666667,38.5915666667,57.08924,50.0469333333,55.0236333333
230.27,32.1904666667,48.9525333334,43.8094666667,29.8095333333,51.5238,40.9524,50.2380866667,56.4761333333,50.9999333334
230.65,42.9730666666,57.2072,48.4234,39.0991,57.928,53.6485333333,54.28826,68.018,57.9279333333
231.02,62.3808666667,74.9522666667,55.6190000001,58.2856666667,74.9523333333,74.3332,69.3238933333,80.5714,70.1428
231.40,37.5,54.6666666666,41.125,40.5,53.8333333333,49.1666666667,47.8083333333,56.25,51.0
231.78,34.0952666666,50.2859333333,39.0476333333,32.381,46.6666,48.4284666667,42.80952,52.4762,53.5714666667
232.15,33.5713333333,44.2063333333,40.5951666667,35.4365666667,42.9364666667,50.0396,41.3490466667,45.6348666667,54.008
232.53,34.1784666667,46.3849333333,40.0001,40.6574333333,46.7606,54.6947666667,43.2019133333,46.3849333333,61.7839666667
232.90,43.8498,58.1219333333,45.5398666667,55.8216333333,51.1736666667,65.6337,53.737,53.7087333333,71.3145333334
233.28,45.1514666667,52.7273333333,47.7777333333,54.3939666667,48.0808666667,70.909,51.6061733333,56.2626,72.5757333333
233.66,56.5715333333,59.3334,55.6667666666,59.7618666667,57.5237333333,80.619,60.09522,61.9047333333,80.9523666667
234.03,58.4080666667,60.8954666667,55.3732,67.6120666667,62.4875999999,88.8060333333,64.8656533333,62.5869333333,82.7861
234.41,51.4975333333,52.2705333333,41.2561333333,52.4637333333,56.1353333332,82.0291999999,62.1449466667,45.1206666667,74.1063
234.78,40.8601333333,42.9033333333,31.7742,38.4947333333,44.7312,74.4085333333,57.5054,33.6560666667,69.2473
235.16,36.8888666667,37.1111333333,36.389,31.6664666667,43.1111333333,74.1111,52.19998,28.2222,70.4444
235.54,57.1717333333,60.5050666667,52.4242666667,53.8384,63.4343333333,90.4545,74.9798133333,51.0102,84.8990666667
235.91,58.5074666667,62.5870666667,49.2538,54.3282666667,66.8655333333,88.8059333333,76.8856533333,55.5224,85.1244666667
236.29,57.5343333333,62.7398,48.2649,46.9861333333,65.3882,81.0958666667,75.6163999999,58.9040666667,79.1324666667
236.66,59.8583333333,61.0637333333,49.5035,49.2553,59.7872,76.5603333333,70.5674266667,59.0779333333,72.2694666667
237.04,52.8888666667,56.1482666667,43.2962666666,39.5927,58.1482,73.2590666667,66.8073333333,56.7407333333,68.1481666667
237.41,52.5332666667,57.8668,39.7334,36.3111,61.8667333334,67.5111333333,69.83996,55.2001333333,70.1334333333
237.79,43.8806666667,54.5274,31.5921,28.3580333333,51.3432,56.6665666667,63.7215066667,50.7461333333,63.7313666667
238.17,40.9639333333,54.8594,33.7349,25.5019333333,44.3374,49.3976333333,54.24892,46.9878666667,55.7028
238.54,57.5,66.9697333333,50.8711666667,45.6818666667,56.591,62.1213,65.2803866667,59.8484666667,68.9394333333
238.92,60.7408,70.2224,56.3333666667,47.0738666667,57.5554666667,61.8148,66.03712,60.3704,70.0742333333
239.29,52.1321333333,58.0180666667,48.8588333333,40.9911,47.027,48.8289666667,55.8798066667,53.3332,57.2972666667
239.67,47.0550666666,50.6147333333,41.2621333334,30.0322666667,36.4402666667,41.9094333333,45.6180066667,42.4595333333,49.288
240.04,41.7222666667,45.8886,36.8056,28.9166333333,30.9443333333,37.9443333333,37.75008,36.5000666667,44.1389
240.42,36.8493333333,37.8083333333,31.1415666667,29.7944333333,29.4977333333,36.6666666667,31.0685866666,33.242,40.4338
240.79,31.7334,35.7334,27.3904666667,25.2952666667,27.7332666667,35.2571666667,27.4629133333,29.981,36.9333666667
241.17,31.7923333333,34.8742,28.6635333334,26.5566666667,27.5156666667,33.2231666667,28.1226466667,29.2452666667,37.4842
241.54,31.2546666667,33.3839333333,28.6184666667,26.2991666667,27.7061333333,33.3587333333,26.8872466667,27.7058666667,36.4637333333
241.92,30.295,32.8961333333,28.0765666667,26.5790666667,27.8689333333,33.1694666667,25.9169333333,26.3387333333,36.1092
242.29,29.0106666667,31.3548,27.3224,25.5161,27.3762,32.2150666667,24.97626,24.4946666667,35.7742666667
242.67,24.499,28.5890666667,23.4049666667,20.5316666667,22.6585333333,28.1492666667,20.7955533333,21.4723333333,32.0961
243.05,23.8259333333,28.0113333333,22.1402,19.3939,21.9886666666,27.7461666667,19.7349133333,21.3446666667,30.7008333333
243.42,20.9003333333,26.6283333333,19.1092333334,16.1398666667,20.843,26.4655333333,17.30462,19.5977333333,29.3008333333
243.80,19.6194666667,25.797,18.5144333334,16.54,20.7064,26.1142,17.1159466667,19.5109333333,28.7682
244.17,20.2735333333,26.4786666667,19.4443666666,18.0683666667,21.3332,27.1965333333,18.9948666667,19.7949333333,28.9144666667
244.55,18.7382,26.0357333333,19.5311666667,16.1125,20.2216,25.3024666667,17.6350733333,17.9710666667,27.0843666667
244.92,16.0407333333,22.2672666667,16.9289,14.1201666667,16.7512,21.5904,14.6903666667,14.4671333333,24.3909333333
245.30,14.3363333333,20.1696666667,15.8179333334,12.8626333333,15.216,21.3195,13.3056066667,13.4877333333,22.3687666667
245.67,15.4298,21.0902666667,17.107,15.2550666667,16.2263333333,22.6694,14.5297066667,15.7370666667,23.4031666667
246.05,13.7374,18.2702,15.2651666667,13.4279,14.0529333333,20.2272666667,13.1464666666,14.3307333333,21.1552333333
246.42,14.6622,18.6274,15.2286666667,13.3605,14.4444666667,20.3702,13.5337266667,15.0653333333,20.9967333333
246.79,13.8431333333,17.1814666667,14.3077666667,12.8484666667,14.353,19.8500333333,12.8865133333,14.093,19.8651666667
247.17,13.4750666666,16.3876,14.1182666667,13.3144666667,14.5436666667,19.9148333333,13.20278,13.4752,19.2150666667
247.54,14.4056,17.2162,14.8919,14.3242666667,15.6036,20.4414,14.34496,13.8828666667,19.8018333333
247.92,14.1203333333,16.7727333333,14.6021,14.0805,15.4375333333,20.1281333333,13.9884733333,13.8638,19.4386
248.29,13.5886,15.949,14.1965,12.8357333333,15.1650666667,19.1984666667,13.1501933333,13.5270666667,18.9782333333
248.67,14.6123333333,16.5396666667,14.6648666667,13.7713333333,15.979,20.3505333333,14.49314,14.8751333333,20.1665666667
249.04,14.198,16.4957333333,14.2567333333,13.7611666667,16.0901333333,20.383,14.0063,15.036,19.9775333333
249.42,15.0744666667,17.2486,14.3724,14.4203,16.8831333333,21.2074333333,14.2358266667,15.6614666667,20.5195333334
249.79,13.8086666667,16.1964666667,13.2118333333,12.3559666667,15.6048,19.9894,12.9328466666,14.4850666667,19.7621666667
250.17,12.4735333333,15.8185333333,11.7904,11.5960666667,15.2768,19.5524666667,11.4935933333,13.3332666666,19.1107666667
250.54,9.60000000001,13.92,9.09999999999,9.21333333335,13.12,17.4266666667,9.20533333334,11.3733333333,17.12
250.92,9.5058,13.5594666667,8.26983333333,9.534,11.7797333333,17.0975666667,8.62282,11.6100666667,17.613
251.29,8.08573333333,12.4317333333,6.64446666666,7.55356666667,9.65260000003,15.5802333333,5.64535999999,10.5838666667,16.3710666667
251.66,8.28873333333,11.8004666667,7.22480000001,7.44053333333,8.66079999999,15.7961333333,4.49843333334,10.3868666667,16.0492
252.04,9.89486666667,13.1982,7.943,7.78526666667,8.66373333332,16.9219,5.3648,10.4804666666,16.9745666667
252.41,9.33326666667,13.8451333333,8.00013333333,7.42643333333,8.10833333333,16.403,4.38132,10.1550666667,16.4108333333
252.79,6.89406666667,11.4634,4.87806666666,4.64233333333,4.35773333333,13.3901666667,0.595179999999,6.65026666666,13.5691666667
253.16,8.87313333334,13.1454666667,7.31626666667,6.42413333333,6.11900000001,14.2174666667,2.90775333333,9.04533333333,13.9907333333
253.54,10.837,15.2168,10.4259333333,9.48443333333,8.68453333333,16.3303666667,5.12104666667,11.7489333333,16.0387666667
253.91,12.2096,16.9888666667,11.3259,10.6141666667,9.97753333333,17.6103666667,5.91306666667,12.734,16.5618
254.28,14.9633333334,19.3394,14.0088,12.5918666667,11.8649333333,19.3979,8.03966666666,15.1100666667,17.7019
254.66,16.9454,19.5594,15.9839333333,14.9558666667,14.0381333333,21.3508666667,9.54038000001,16.3436,18.7590666667
255.03,16.5554666667,19.5545333333,17.0304333333,14.9813333333,14.6102666667,20.8017666667,9.59323999999,16.4068666667,17.1937666667
255.41,18.253,19.9692666667,18.1839333333,17.1572,16.0612666667,21.3180666667,11.8053733333,17.2414,18.1992333333
255.78,19.4836666667,21.7214,19.4210333333,18.4273666667,17.731,22.1987333333,13.9873733333,18.9828,19.3819
256.15,19.3022666667,20.1241333333,19.4574666667,19.2790333333,18.0310666667,22.1240333333,14.0727333333,19.1783333333,18.9689666667
256.53,20.98,20.9354666667,19.7029333333,20.8908666667,19.2872666667,22.9398333333,16.2109066667,20.4008666667,20.4900333333
256.90,20.5634666667,20.7699333333,19.9864333333,20.2542,19.2028666667,22.6186,16.6364666667,19.9175333333,19.7731666667
257.28,19.5127333333,19.9744666667,19.1539333333,18.1602333333,18.2308,22.2371666667,16.0743266667,18.0512,19.6281666667
257.65,17.2698,17.3721333333,16.5756333333,14.9545333333,16.2116,19.9772333333,14.9239533333,15.8589333333,17.8101
258.02,14.7099333333,14.2576,14.3954333333,12.7925333333,14.5132666667,17.8612,13.2418733333,13.5299333333,16.1257666667
258.40,13.2718666667,12.4286,12.7361666667,11.3438,13.6582666667,17.0181666667,12.5585866667,12.1212,16.1222
258.77,12.1107333333,11.1760666667,11.4288666667,9.92993333333,12.2118,16.0396333333,11.4610066667,10.7241333333,15.4594666667
259.15,11.5452,10.3765333333,10.5597666667,8.9896,11.3833333333,15.8042,10.7080466667,9.20793333333,15.1989666667
259.52,11.1534,10.588,10.4292,9.05313333333,11.1596666667,15.8692333333,10.4233,9.01806666665,15.5005
259.89,10.5724666666,9.53380000001,9.62826666667,8.58703333333,10.171,15.3097333333,9.63714666667,8.4426,14.9321666667
260.27,9.6812,8.92913333334,8.69360000001,7.5452,9.45166666667,14.3412,8.71488,7.59679999999,14.4558
260.64,9.30526666667,8.51199999999,8.39663333333,6.94223333333,9.12513333333,14.3883666667,8.40844,7.01,14.1350666667
261.01,9.79933333335,8.97993333334,8.61770000001,7.578,9.65446666665,14.752,8.84467333333,7.64766666666,14.8745666667
261.39,9.99420000001,8.71933333333,8.36476666666,7.89586666667,9.58266666668,15.0830666667,8.81082,7.63306666666,15.0885333333
261.76,10.0326,8.53920000001,8.04736666666,7.9229,8.92446666667,14.4918333333,8.30462666666,7.24746666667,14.7317666667
262.13,10.6090666667,8.71920000001,8.09806666667,8.52786666667,8.99559999999,14.9497333333,8.85067333333,7.5268,15.5116666667
262.51,10.027,8.25586666666,7.58596666667,8.33336666667,8.3434,14.6296666667,8.36101333333,6.8822,14.5252333333
262.88,10.2021333333,8.53379999999,7.57426666667,9.01886666667,8.31313333333,14.704,8.29117333333,7.10033333333,14.5828
263.25,10.5465333333,8.50799999999,7.8338,9.39563333333,8.63953333334,14.7513666667,8.55074666667,7.94059999999,15.1254
263.63,10.4041333333,8.51233333333,7.3001,8.69596666667,8.3654,14.1642333333,8.59418,8.09020000001,14.7933
264.00,10.2282666667,8.50333333333,6.63103333333,8.77216666667,8.43226666667,14.3429666667,8.20285333333,8.16846666667,14.1552666667
264.37,11.63,9.81193333333,8.41693333333,10.5276666667,9.55053333332,15.6324,9.44827333333,9.85366666667,15.4806666667
264.75,11.5646666667,8.84340000001,8.0742,11.2035333333,9.35653333333,14.8507,8.91365333332,9.94233333334,14.9660666667
265.12,10.1163333333,7.33320000001,7.70903333333,9.91526666667,8.33853333334,14.0582666667,7.58943333334,8.88893333333,13.9311666667
265.49,9.98019999999,7.92046666667,8.3233,10.0298,8.84566666668,13.6319,8.06964,9.75126666665,13.8756666667
265.87,9.84626666667,8.01153333333,8.53996666667,10.0192333333,9.71180000001,14.2459666667,8.71191333334,10.0194,14.4764333333
266.24,9.44446666667,8.48126666667,9.18983333333,9.94893333333,9.44453333333,14.6945333333,8.33146666667,10.0462666667,13.6713333333
266.61,10.7651333333,9.09419999999,10.3297666667,10.9586666667,9.86813333333,15.6553,9.13448666667,10.8883333333,14.5514333333
266.98,11.2065333333,9.6006,10.9374,11.5806333333,10.4161333333,15.9269333333,10.08324,11.2735333333,15.1912666666
267.36,11.6966,10.411,11.3453,12.3791333333,10.8902666667,16.5070666667,10.71538,11.3852,15.4372
267.73,11.8726666666,10.07,11.8920333333,12.8476666667,11.2588,16.9074666667,10.9605,11.3985333333,15.7576
268.10,12.7640666667,11.3033333333,13.4494666667,13.9214,12.4644666667,17.6517333333,12.2022,12.1947333333,17.2922333333
268.48,12.4862666667,10.9466,12.6926333333,13.2817666667,12.3757333333,17.0424333333,12.2564933333,12.0516,16.9946333333
268.85,10.3098666667,9.53353333333,11.0786333333,11.3735666667,10.5861333333,15.3453333333,10.64798,10.0784,15.5619
269.22,11.0248,10.9095333333,11.2765,12.2222,11.3340666667,16.1454333333,11.21816,10.6723333333,15.8864333333
269.59,10.9328,10.6230666667,11.1792666667,11.8127,11.1438,16.0366,11.31006,10.1514,16.0822333333
269.97,10.2274,10.0711333333,10.3908666667,11.0730666667,10.2346,15.4584333333,10.3426,9.25366666666,15.6111666667
270.34,10.4096,9.78113333332,10.0529666667,10.4519,10.0848,14.9930333333,10.0599733334,9.11713333333,15.5863333333
270.71,10.8587333333,10.4258,10.4701,10.4868,10.8046,15.1183333333,10.5395533333,9.77013333333,16.3117666667
271.09,11.0440666667,10.4928666667,10.7165333333,9.98370000001,10.9080666667,15.2561666667,10.4377,9.68226666665,15.9565333333
271.46,10.6064,10.2984666667,10.1602666667,9.39996666667,10.6568,14.8570333333,9.69528666666,9.53820000001,15.4884
271.83,10.2672666667,10.4702,9.87090000001,8.99836666667,10.3594666667,14.6605666667,9.12934666666,9.09359999999,15.1428
272.20,8.67093333333,9.19633333333,8.21576666667,7.00273333333,8.79313333333,13.1073,7.5735,7.5588,13.6846666667
272.58,8.63253333333,9.04113333333,8.49696666667,6.9792,8.7346,13.1861,7.32076,7.30993333333,13.4686666667
272.95,10.1670666667,10.0674,9.64529999999,8.18233333333,10.0674666667,14.6173666667,8.46385333334,8.77166666667,14.635
273.32,10.1814666667,9.49746666667,9.29803333333,7.88863333333,9.80066666667,14.1955333333,8.25692666667,8.52213333333,14.6506
273.69,9.40426666667,9.09766666667,8.37846666667,7.54516666667,9.12760000001,13.5531,7.12208666667,7.75586666667,13.9439666667
274.06,9.67619999999,9.54446666666,8.72603333334,7.60793333333,9.50839999999,13.7741,7.49057333333,7.92573333333,13.9837666667
274.44,8.96913333333,9.15606666667,8.39673333334,7.55263333333,9.48766666666,13.1977666667,7.18732,7.25126666666,13.5080666667
