wavelength,Back_CorCucm,Belly_CorCucm,Breast_CorCucm,Crissum_CorCucm,Crown_CorCucm,DorTail_CorCucm,Patch10_CorCucm,Rump_CorCucm,Throat_CorCucm,WingTip_CorCucm
247.92,3.632,3.51666666667,3.987,4.87146666667,7.79646666666,7.5984,3.45166666667,4.2858,3.58473333333,7.19122222222
248.29,3.96846666667,3.85753333333,4.21806666667,5.0928,7.95446666666,7.75286666667,3.81953333333,4.39766666667,3.94513333333,7.44351111111
248.67,4.1824,4.05633333333,4.4832,5.29973333333,8.13906666667,8.1508,4.17653333333,4.55193333333,4.13853333333,7.58555555556
249.04,4.555,4.23213333333,4.58563333333,5.50873333333,8.21466666666,8.49786666666,4.53386666667,4.89953333333,4.37233333333,7.81344444445
249.42,4.2176,3.7674,4.14306666667,4.98553333333,7.75826666666,7.9138,3.87433333333,4.55786666666,4.06853333333,7.33608888889
249.79,3.7094,3.26026666667,3.5545,4.3608,7.23093333333,7.34586666667,3.3298,4.2146,3.58406666667,6.76066666667
250.17,3.65993333333,3.20573333333,3.4702,4.41813333333,7.22606666667,7.36466666667,3.217,4.29066666667,3.56606666666,6.71548888889
250.54,3.8314,3.29906666667,3.50483333333,4.46453333333,7.34826666667,7.58626666667,3.4442,4.47273333333,3.73053333333,6.7944
250.92,4.27766666667,3.6076,3.99466666667,4.6476,8.02866666667,8.13313333334,4.11653333333,4.81286666667,4.30813333333,7.2454888889
251.29,4.51773333333,3.84066666667,4.13346666667,4.85606666667,8.40873333333,8.33113333333,4.35753333333,5.1486,4.58153333333,7.48062222222
251.66,5.65493333333,4.7412,5.04896666667,5.6876,9.21686666666,8.99293333334,5.11893333333,5.9954,5.67846666667,8.07622222222
252.04,5.8902,5.11866666667,5.19766666667,5.943,9.59980000001,9.17820000001,5.34866666667,6.24966666667,5.98613333333,8.18273333333
252.41,6.18946666667,5.32266666667,5.4713,6.2576,9.91966666667,9.52033333332,5.678,6.8906,6.33546666667,8.57564444444
252.79,5.9392,5.2516,5.25896666667,6.50233333333,9.86039999999,8.95866666667,5.49073333333,6.96053333333,6.3678,8.75095555555
253.16,4.92053333333,4.33513333333,4.35773333333,5.67746666667,9.20520000001,8.15033333333,4.6632,5.72806666667,5.53106666667,7.99573333334
253.54,5.01146666667,4.6368,4.39146666667,6.01866666667,9.22799999999,8.53460000001,4.7582,5.69473333333,5.57826666667,8.06382222223
253.91,5.49926666667,5.07926666667,4.8002,6.6718,9.40626666667,8.935,5.23806666667,6.05226666667,6.14453333333,8.55264444445
254.28,6.21366666667,5.998,5.38706666667,7.53026666667,10.316,9.72613333333,6.1558,6.9036,6.97206666667,9.4734
254.66,6.02286666666,6.08833333333,5.30266666667,7.4522,9.97820000001,9.52519999999,6.0284,6.563,6.7594,9.39260000001
255.03,4.6088,5.08453333333,3.83206666667,6.55786666667,8.7246,8.32900000001,4.54,5.5832,5.5374,8.00224444444
255.41,3.45173333333,4.13713333334,2.62963333333,5.3078,7.71606666667,7.46733333333,3.36073333333,4.39813333333,4.35573333334,7.21462222222
255.78,1.7472,2.44713333333,0.700133333333,3.7276,6.06746666667,5.89093333333,1.785,2.71213333333,2.31466666667,5.66804444445
256.15,-0.127133333333,0.444799999999,-1.0613,1.73493333333,4.07366666666,3.8132,-0.349533333332,0.610133333332,0.495666666667,3.81308888889
256.53,-1.65593333334,-1.0418,-2.6046,0.0993333333346,2.4558,1.8852,-2.13346666667,-1.16593333333,-1.23406666667,2.16851111111
256.90,-1.0314,-0.687599999999,-2.18246666667,-0.238866666667,2.77973333333,2.2844,-1.9988,-1.06646666667,-1.29953333333,2.32522222222
257.28,-0.792,-0.251533333334,-1.3082,0.181933333333,3.3334,2.75526666666,-1.58906666667,-0.524266666668,-0.861399999999,2.96053333333
257.65,-0.352266666666,0.542399999999,-0.3153,0.741800000001,3.973,3.18493333333,-0.792799999999,-0.0649999999986,-0.0648666666653,3.48951111111
258.02,0.191533333333,1.07386666667,0.433066666667,1.33333333333,4.75053333333,3.4732,-0.391066666666,0.443199999999,0.399266666667,3.996
258.40,-0.0274666666668,0.544466666666,0.251466666665,0.923266666667,4.25493333333,3.13186666667,-0.765000000001,0.0308666666672,0.106866666667,3.44275555556
258.77,0.604333333332,0.918333333334,0.521100000001,1.3896,4.7576,3.59753333333,-0.326333333333,0.616266666668,0.592133333334,3.8806
259.15,1.2706,1.45986666667,1.10843333333,1.9708,5.37173333333,4.03093333333,0.229933333333,1.10033333333,1.07613333333,4.47417777778
259.52,1.46293333333,1.5826,1.27353333333,2.3152,5.46293333333,4.08226666667,0.4438,1.3234,1.26606666667,4.50084444444
259.89,1.7324,1.95973333333,1.67486666667,2.6348,5.80873333333,4.52646666667,0.846200000001,1.6738,1.71586666667,4.8726
260.27,1.87526666667,2.05666666667,1.797,2.92966666667,5.9114,4.72773333333,0.972466666667,1.86826666667,1.97513333333,5.02717777778
260.64,2.02213333333,2.20073333333,1.9987,3.13813333333,6.16446666667,5.06866666667,1.1828,2.11806666667,2.2698,5.23157777778
261.01,1.54513333333,1.6348,1.5688,2.82153333333,5.78653333333,4.66013333333,0.786066666665,1.7266,1.93926666667,4.85351111111
261.39,1.665,1.58353333333,1.49996666667,2.81866666667,5.74146666667,4.7188,0.776066666666,1.72386666667,1.89353333333,4.73026666667
261.76,1.77706666667,1.46213333333,1.3375,2.821,5.66993333333,4.678,0.709799999999,1.87826666667,1.93686666667,4.71171111111
262.13,1.45886666667,1.058,0.957233333334,2.59153333333,5.29253333333,4.43866666667,0.510266666666,1.60073333333,1.53593333333,4.30673333334
262.51,1.49293333333,0.997933333333,0.846633333334,2.70726666667,5.30893333333,4.41106666667,0.497666666666,1.62813333333,1.46586666667,4.23248888889
262.88,1.05146666667,0.725600000001,0.577966666667,2.6404,5.015,3.95453333333,0.164399999999,1.33513333333,1.20953333333,3.86406666667
263.25,0.879333333334,0.535399999999,0.406433333333,2.5186,4.71653333333,3.98293333333,0.132333333333,1.26586666667,1.04773333333,3.64026666667
263.63,0.690933333334,0.462933333335,0.293100000001,2.26446666667,4.82913333333,3.91386666667,0.108533333333,1.28773333333,1.002,3.41715555556
264.00,0.1356,-0.0774666666672,-0.143333333333,1.7142,4.35906666667,3.30813333333,-0.352866666667,0.923,0.422733333334,2.99264444445
264.37,0.362,0.4216,0.254566666667,1.81793333333,4.6222,3.7272,0.2426,1.41206666667,0.576866666667,3.13455555555
264.75,-0.1478,0.351733333333,-0.137999999999,1.30686666667,3.8968,3.24146666667,0.175933333333,1.0552,0.1358,2.70857777778
265.12,0.164733333334,0.909733333333,0.0803999999994,1.61573333333,4.2,3.45086666667,0.607999999999,1.19613333333,0.709733333333,3.05242222222
265.49,-0.517999999999,-0.0459333333327,-0.905733333333,0.898133333335,3.46573333333,2.42173333333,-0.153533333333,0.379933333333,0.0039333333332,2.42184444444
265.87,-0.757866666667,-0.255200000001,-1.15363333333,0.731533333334,3.3614,2.25853333333,-0.348733333333,0.0674666666665,-0.472600000001,2.33482222222
266.24,-1.1948,-0.804,-1.93226666667,-0.0258666666674,2.83926666667,1.64086666667,-1.1616,-0.770733333332,-1.01406666667,1.70357777778
266.61,-0.951333333333,-0.439866666667,-1.69516666667,-0.0036666666648,3.21886666666,2.078,-1.05493333333,-0.711733333334,-0.747600000002,2.06484444445
266.98,-0.725466666668,-0.303933333332,-1.4128,-0.0137999999986,3.41626666667,2.37653333333,-1.00166666667,-0.645933333333,-0.794466666667,2.01042222222
267.36,-0.879466666666,-0.476666666667,-1.6447,-0.188000000001,3.22593333333,2.15513333333,-1.34933333333,-0.845866666667,-0.886200000002,1.88775555556
267.73,-0.7584,-0.605533333334,-1.66503333333,0.0098,3.17053333333,2.1388,-1.38993333333,-1.02546666667,-0.791133333333,1.99115555556
268.10,-0.891000000001,-0.804533333334,-1.9439,-0.0736666666666,2.99686666667,2.0096,-1.58986666667,-1.33006666667,-1.04166666667,1.62924444445
268.48,-1.2166,-1.0624,-2.13883333333,-0.535866666667,2.7456,1.40273333333,-2.07706666667,-1.70206666667,-1.4468,1.45104444444
268.85,-0.461533333333,-0.575466666666,-1.4621,0.1354,3.51793333333,2.1516,-1.52353333333,-1.11426666667,-0.806333333334,1.9924
269.22,0.0486000000006,-0.197,-1.0126,0.542666666668,3.90173333333,2.70733333333,-1.12166666667,-0.557866666667,-0.521466666665,2.36382222222
269.59,0.359400000001,0.374133333332,-0.482599999999,1.0008,4.33266666667,3.23973333333,-0.516799999999,0.00293333333406,-0.121733333333,2.67557777778
269.97,0.538666666667,0.521199999999,-0.332766666667,1.14033333334,4.3628,3.42406666667,-0.354066666667,0.112333333334,0.126800000001,2.75486666667
270.34,0.911666666667,1.06,0.279133333333,1.70793333333,4.83793333333,3.9042,0.157066666666,0.726466666667,0.633733333335,3.27588888889
270.71,0.504333333333,0.719733333333,-0.0177333333341,1.44506666667,4.41986666667,3.302,-0.0654666666675,0.509866666668,0.324533333332,2.94104444445
271.09,0.391,0.520399999999,-0.100466666667,1.318,4.24706666667,3.28833333333,0.0104666666672,0.573133333334,0.330133333333,2.9874
271.46,0.874933333333,0.872399999999,0.297833333334,1.72933333334,4.615,3.7656,0.470733333334,0.972200000001,0.700933333335,3.26506666666
271.83,1.2376,1.11566666667,0.516666666667,2.00973333333,4.78886666667,4.09413333333,0.9238,1.32986666667,0.869066666667,3.53206666667
272.20,1.44086666667,1.3364,0.784966666666,2.21973333333,5.00673333333,4.279,1.2096,1.65993333333,1.10753333333,3.76362222222
272.58,1.98326666667,1.82306666667,1.2127,2.88413333333,5.58166666666,4.98193333333,1.94746666667,2.2246,1.71566666667,4.2684
272.95,1.66066666667,1.46,0.867399999999,2.56393333333,5.34533333333,4.55913333333,1.66793333333,1.87573333334,1.3812,4.02393333333
273.32,1.51113333333,1.3278,0.772166666667,2.42153333333,5.28666666667,4.42866666667,1.45866666666,1.78506666666,1.2562,3.91837777778
273.69,1.4462,1.25953333333,0.726799999999,2.328,5.1502,4.3314,1.1312,1.59646666667,1.11673333333,3.82584444445
274.06,1.11313333333,0.953400000001,0.393066666667,2.07166666667,4.99693333333,4.12833333333,0.843466666667,1.3154,0.798866666666,3.54091111111
274.44,0.887200000001,0.665266666666,0.0766,1.74133333333,4.73173333333,3.98206666667,0.675533333333,1.12426666667,0.670466666667,3.33542222222
274.81,0.924733333335,0.6774,-0.018333333334,1.73506666667,4.73893333333,3.9754,0.700866666668,1.07333333333,0.661733333333,3.20953333333
275.18,1.0454,0.911466666666,-0.002733333334,1.90333333333,4.97246666667,3.88966666667,0.715666666667,1.099,0.78,3.41415555556
275.55,0.866666666666,0.822733333333,-0.167899999999,1.67566666666,4.87273333333,3.5246,0.553000000001,0.957533333333,0.6466,3.45317777778
275.93,0.750666666666,0.908133333334,-0.108300000001,1.53253333333,4.87833333333,3.46973333333,0.466866666668,0.9448,0.6664,3.31986666667
276.30,0.221666666667,0.5036,-0.811833333332,1.10826666667,4.4272,3.0052,-0.0775999999986,0.397199999999,0.1124,2.94466666667
276.67,-0.412733333333,-0.241733333333,-1.53026666666,0.330266666665,3.70626666667,2.30873333333,-0.819466666667,-0.312533333333,-0.701933333335,2.20946666667
277.04,-0.637799999999,-0.270733333333,-1.7177,0.261600000001,3.517,2.22626666667,-1.04993333333,-0.331000000001,-0.854400000001,2.00562222222
277.41,-1.15093333333,-0.940333333334,-2.33363333333,-0.323666666667,2.9792,1.7034,-1.5934,-1.06226666667,-1.4866,1.31466666667
277.79,-0.718533333333,-0.357866666667,-2.0875,0.109066666665,3.42273333333,1.9554,-1.0642,-0.736599999999,-1.06406666667,1.69975555555
278.16,-0.403866666666,-0.0241333333334,-1.5506,0.515400000002,3.8186,2.28753333333,-0.614733333333,-0.280333333333,-0.714333333335,2.26233333333
278.53,-0.172933333334,0.143266666666,-1.41523333333,0.841066666667,3.96406666667,2.38626666667,-0.420533333334,-0.155066666667,-0.662066666666,2.32973333333
278.90,0.168000000001,0.5216,-0.878166666667,1.1524,4.5212,2.84106666667,-0.0678666666673,0.291733333333,-0.383066666666,2.87557777778
279.27,0.666266666667,1.11266666667,-0.457800000001,1.63406666667,5.07026666666,3.42466666667,0.5882,0.674933333335,0.130266666667,3.26904444444
279.64,0.997733333333,1.4166,0.068833333334,2.09953333333,5.49746666667,3.8364,0.964066666667,0.933133333333,0.5144,3.48228888889
280.02,0.788400000001,1.0842,-0.256066666667,1.7842,5.36653333333,3.44386666667,0.525599999999,0.589200000001,0.190800000001,3.29468888889
280.39,1.64373333333,1.70846666667,0.699566666667,2.48173333333,6.02186666667,3.97266666667,1.27053333334,1.21406666667,0.9856,3.90806666667
280.76,2.02993333333,2.1338,1.15003333333,3.0148,6.3678,4.2728,1.58273333333,1.73093333333,1.52573333333,4.41075555556
281.13,2.40013333333,2.41766666667,1.4405,3.322,6.62906666667,4.6348,1.8914,1.9618,1.79873333333,4.71842222222
281.50,2.42406666666,2.599,1.57916666667,3.4452,6.5912,4.763,2.10553333333,2.13466666667,1.9256,4.91953333333
281.87,2.49753333333,2.59986666667,1.78553333333,3.4498,6.49333333333,4.8172,2.182,2.16526666667,1.97306666667,5.02377777778
282.25,2.66433333333,2.60646666667,1.80876666667,3.4042,6.49506666667,4.65626666667,2.159,2.06146666667,1.94306666667,4.82946666667
282.62,2.69933333333,2.54933333334,1.89393333333,3.39013333333,6.6508,4.7672,2.23826666667,2.16993333333,1.96766666667,4.87986666667
282.99,2.35446666667,2.15826666667,1.46256666667,3.0792,6.1292,4.4392,1.90853333333,1.88186666667,1.63653333333,4.50246666667
283.36,1.8072,1.51753333333,1.0754,2.5626,5.44746666667,3.82333333333,1.21926666667,1.4042,1.13213333333,4.00688888889
283.73,1.1914,0.881666666666,0.311833333333,1.89893333333,4.73773333333,3.1612,0.546133333332,0.856000000001,0.518333333333,3.35771111111
284.10,1.35193333333,1.1774,0.4888,2.20273333333,4.79453333333,3.4384,0.773933333332,1.12946666667,0.794533333334,3.48408888889
284.47,1.45906666667,1.3442,0.645966666667,2.35593333333,4.9296,3.7324,0.898866666666,1.33806666667,1.0014,3.5692
284.85,1.52946666667,1.47833333333,0.747033333334,2.396,5.06086666667,3.84306666667,1.00393333333,1.45693333333,0.958799999999,3.5542
285.22,1.38513333334,1.40066666667,0.674266666667,2.33046666667,4.8974,3.66373333333,0.893333333334,1.4218,0.851133333333,3.4224
285.59,1.9714,1.90713333333,1.15263333333,2.8598,5.38206666667,4.09553333333,1.33373333333,1.92786666667,1.32613333333,3.95077777778
285.96,2.00166666667,2.00166666667,1.23093333333,2.954,5.43846666667,4.31833333333,1.45013333333,2.08553333333,1.45373333333,4.06344444445
286.33,1.84386666667,1.9792,1.04056666667,2.91593333333,5.40353333333,4.4092,1.40226666667,2.1018,1.4152,4.03628888889
286.70,1.90333333333,2.10166666666,1.19263333333,3.04706666667,5.34166666667,4.45,1.39726666667,2.21106666667,1.52166666667,4.1362
287.07,2.0446,2.27473333333,1.35436666667,3.19886666667,5.4328,4.5996,1.42326666667,2.28606666667,1.6792,4.21297777778
287.44,2.23226666667,2.4226,1.54453333333,3.41373333333,5.6028,4.8152,1.6576,2.44513333333,1.831,4.41506666667
287.82,2.64506666667,2.89,2.02593333333,3.8964,5.98193333333,5.2824,2.04453333333,2.817,2.25586666667,4.8834
288.19,2.73986666667,2.853,2.17283333333,3.91733333333,6.0476,5.29113333333,2.0926,2.836,2.22286666667,5.00915555555
288.56,2.62013333333,2.883,2.10703333333,3.87326666666,5.91833333333,5.15473333333,2.0242,2.76686666666,2.11946666667,4.98722222222
288.93,2.6444,2.8846,2.0428,3.92806666667,5.8076,5.05246666667,1.98533333333,2.6194,2.21193333334,5.01191111111
289.30,2.7726,2.86966666667,2.15456666667,3.97753333333,5.97006666667,5.10866666666,2.0974,2.67953333333,2.23906666667,5.04404444445
289.67,2.6592,2.8614,2.13186666667,3.85586666667,5.92073333333,5.07006666667,2.05913333333,2.6048,2.25893333333,4.87304444444
290.04,2.58626666667,2.7864,2.09416666667,3.78626666667,6.0156,4.9844,1.99226666666,2.52946666667,2.20193333333,4.82297777778
290.41,2.86046666667,3.0812,2.4212,3.9578,6.11893333333,5.1062,2.17866666667,2.73446666667,2.39366666667,5.02486666667
290.78,3.1254,3.4328,2.7174,4.11673333334,6.33366666667,5.32086666667,2.51246666667,2.8536,2.5618,5.25513333333
291.15,3.3274,3.8896,3.00463333333,4.40613333333,6.6428,5.63573333333,2.87253333333,3.09686666667,2.84073333333,5.63766666667
291.52,3.37726666667,4.21373333333,3.0574,4.56173333333,6.73673333333,5.75046666667,2.96726666667,3.26133333333,3.07906666667,5.72562222222
291.89,3.3022,4.24353333333,3.01966666667,4.52993333333,6.78973333333,5.6848,2.96733333333,3.20126666667,3.0884,5.67017777778
292.26,3.1134,4.18833333333,2.84003333333,4.45953333333,6.6174,5.46033333333,2.76606666667,3.07033333333,3.03333333333,5.52337777778
292.64,3.01986666667,4.10226666666,2.66976666667,4.3156,6.4054,5.23726666667,2.51833333333,2.87986666667,2.8588,5.35837777778
293.01,3.0158,4.2066,2.88393333333,4.42766666667,6.45413333333,5.41033333333,2.57786666667,3.00713333333,2.9272,5.46355555555
293.38,3.20186666667,4.63573333333,3.22813333333,4.77033333333,6.62673333333,5.7858,2.8362,3.28813333333,3.20606666667,5.82155555555
293.75,3.3396,4.7716,3.29323333333,5.1232,6.73613333333,5.8202,2.8786,3.4534,3.30173333333,5.91426666667
294.12,3.377,4.86906666667,3.33843333333,5.3388,6.70833333333,5.767,2.86566666667,3.6158,3.37913333333,5.86866666667
294.49,3.00886666667,4.55193333333,2.98553333333,5.13373333333,6.38493333333,5.38933333333,2.4676,3.33946666667,3.10213333333,5.54746666667
294.86,3.1236,4.57846666667,3.00983333333,5.33733333333,6.5254,5.4334,2.39413333333,3.51766666667,3.2294,5.59933333333
295.23,3.3528,4.65493333333,3.2606,5.6068,6.64053333333,5.4354,2.48486666667,3.76453333333,3.40513333333,5.63422222222
295.60,3.7908,4.92026666667,3.6738,5.9558,6.984,5.7216,2.85093333333,4.17913333333,3.6986,5.93202222222
295.97,3.85886666667,4.8862,3.71663333333,6.01753333333,6.91373333333,5.7058,2.87766666667,4.30873333333,3.668,5.96028888889
296.34,4.04726666666,5.1438,3.95113333333,6.28113333333,7.0442,5.9068,3.11113333333,4.53093333333,3.77453333333,6.10071111111
296.71,4.02726666667,5.1872,3.96786666667,6.3406,7.0796,5.94853333333,3.20446666667,4.6064,3.79306666667,6.03166666667
297.08,4.00726666667,5.17073333333,3.919,6.272,7.00826666667,5.88813333333,3.0868,4.56386666667,3.69993333333,5.8778
297.45,3.60553333333,4.79086666666,3.4411,5.93273333333,6.5316,5.32146666667,2.61586666667,4.16406666667,3.29066666667,5.397
297.82,3.3968,4.65733333333,3.4442,5.76906666667,6.36893333333,5.20613333333,2.53173333333,4.04493333333,3.10386666667,5.24706666667
298.19,3.6396,4.93526666667,3.59546666667,5.92186666667,6.56593333333,5.35566666667,2.6902,4.2278,3.24086666667,5.40468888889
298.56,3.81306666667,5.1864,3.8674,6.14286666667,6.81913333333,5.55446666667,2.89453333333,4.44233333333,3.4796,5.5792
298.93,3.7842,5.18706666667,3.94003333333,6.161,6.79346666667,5.51273333333,2.87113333333,4.38293333333,3.48906666667,5.55653333333
299.30,3.5266,4.925,3.63473333333,5.95766666667,6.55873333333,5.34313333333,2.6186,4.09146666667,3.17633333333,5.26868888889
299.67,3.23026666667,4.71726666667,3.41756666667,5.869,6.33653333333,5.06273333333,2.30353333333,3.8028,2.90186666667,5.05571111111
300.04,3.26846666667,4.98813333333,3.66703333333,6.06686666667,6.50873333333,5.13526666667,2.35826666667,3.96953333333,3.0432,5.17435555555
300.41,3.31586666667,5.08193333333,3.7931,6.1062,6.6868,5.19193333334,2.35593333333,4.07446666667,3.239,5.2628
300.78,3.64393333333,5.36026666667,4.22166666667,6.457,6.97433333333,5.39986666666,2.5658,4.3972,3.6194,5.67231111111
301.15,3.808,5.6246,4.50596666667,6.78493333333,7.26113333333,5.5162,2.69606666667,4.5942,3.85433333333,5.94304444444
301.52,4.31793333333,6.09113333333,5.1233,7.2402,7.82746666667,6.05606666667,3.159,5.052,4.43333333333,6.4012
301.89,4.4966,6.26106666667,5.2383,7.39266666667,8.00793333333,6.13246666667,3.22453333333,5.22253333333,4.5876,6.54526666667
302.26,4.33886666667,5.93826666667,5.201,7.25266666667,7.75526666667,5.9442,2.99093333333,5.04953333333,4.47333333333,6.34537777778
302.63,4.41893333333,5.922,5.16536666667,7.3248,7.7356,5.9712,3.04753333333,5.0614,4.4326,6.395
303.00,4.0646,5.66093333333,4.81146666667,7.01106666667,7.41646666666,5.6274,2.73986666667,4.8636,4.09213333333,6.03746666667
