wavelength,Back_ConLeuf,Belly_ConLeuf,Breast_ConLeuf,Crissum_ConLeuf,Crown_ConLeuf,DorTail_ConLeuf,Patch10_ConLeuf,Patch11_ConLeuf,Rump_ConLeuf,Throat_ConLeuf,WingTip_ConLeuf
655.05,10.7935555555,39.1125,29.9595,25.2821111111,9.34744444444,10.7518333333,13.5243333333,20.3966666667,16.4944444444,34.7945555555,9.96355555554
655.38,10.9286666667,39.21025,30.015,25.3961111111,9.46633333332,10.7213888889,13.5275555556,20.4645,16.4842222222,34.8112222222,9.92244444447
655.71,11.0418888889,39.38225,30.0745,25.4488888889,9.58300000001,10.9118888889,13.6524444444,20.5763333333,16.6103333333,34.8551111111,9.9891111111
656.04,11.0832222222,39.47775,30.1025,25.5083333333,9.56800000001,10.8498888889,13.6603333333,20.5621666667,16.6118888889,34.9057777778,9.93699999999
656.37,11.1262222222,39.5365,30.209,25.6252222222,9.64511111112,10.875,13.7627777778,20.7221666667,16.6898888889,35.0203333333,9.95788888891
656.69,11.0791111111,39.7055,30.2745,25.6356666667,9.64233333333,10.965,13.811,20.7508888889,16.7067777778,35.0066666667,10.0071111111
657.02,11.241,39.88,30.3401666667,25.7026666667,9.80177777777,11.0141666667,13.8957777778,20.8666666667,16.8584444444,35.1473333333,10.1164444444
657.35,11.1555555556,39.83525,30.2125,25.5328888889,9.76411111111,10.8749444444,13.7522222222,20.8507222222,16.722,35.0366666667,10.0832222222
657.68,11.1145555556,39.8375,30.1758333333,25.4712222222,9.71522222222,10.8125555556,13.7806666667,20.8017777778,16.6843333334,34.9204444445,10.0921111111
658.01,11.0581111111,39.969,30.2071666667,25.4521111111,9.68266666668,10.7685,13.6958888889,20.7986111111,16.6875555556,34.9212222222,10.0436666667
658.34,10.9728888889,39.8895,30.1521666667,25.3568888889,9.64933333332,10.58,13.5754444444,20.715,16.5942222222,34.8296666667,9.96488888888
658.66,10.8287777778,39.76175,29.9751666667,25.1556666667,9.52077777778,10.4322777778,13.501,20.553,16.5668888889,34.6667777778,9.86333333332
658.99,10.8261111111,39.724,30.0228333334,25.1982222222,9.51799999999,10.4862777778,13.6054444444,20.6097777778,16.648,34.66,9.97799999999
659.32,10.843,39.63725,29.9855,25.1694444444,9.53788888888,10.4365555556,13.564,20.6037222222,16.6434444444,34.5655555556,9.96233333333
659.65,10.8417777778,39.6065,29.988,25.2165555556,9.52533333333,10.4558333333,13.5585555556,20.5923333333,16.6286666667,34.5645555555,10.063
659.98,10.8126666667,39.6765,29.9776666667,25.1364444444,9.5451111111,10.4637222222,13.5333333333,20.5170555556,16.5626666667,34.5187777778,10.0657777778
660.31,10.8467777778,39.553,29.9935,25.0946666667,9.57455555556,10.4794444444,13.5312222222,20.5238333333,16.6354444444,34.5212222222,10.0821111111
660.63,10.7143333333,39.4945,29.9421666666,24.9742222222,9.48355555556,10.4257222222,13.4601111111,20.4212222222,16.4815555556,34.4431111111,9.99188888888
660.96,10.7115555556,39.39625,29.877,24.9803333333,9.46144444444,10.4529444444,13.4914444444,20.3776666667,16.4902222222,34.3981111111,9.98777777776
661.29,10.8282222222,39.3685,29.9231666666,25.0223333333,9.55277777777,10.6327222222,13.5605555555,20.5325555556,16.5836666667,34.4927777778,10.0884444444
661.62,10.8278888889,39.29975,29.9085,25.0006666667,9.54455555557,10.7168888889,13.6075555556,20.5111666667,16.5787777778,34.4538888889,10.1303333333
661.94,10.8566666667,39.3065,29.9198333333,25.0042222222,9.55011111112,10.8247222222,13.6564444445,20.5097222222,16.659,34.4517777778,10.2437777778
662.27,11.0035555556,39.3795,30.0348333334,25.1752222222,9.64422222222,10.9861666667,13.7578888889,20.6674444444,16.7342222222,34.5036666667,10.3593333334
662.60,11.0055555555,39.3935,30.0888333333,25.2404444444,9.57988888889,11.0477222222,13.6771111111,20.6476666667,16.6502222222,34.5516666667,10.341
662.93,10.9168888889,39.3945,30.0418333333,25.2086666667,9.45277777778,10.9084444444,13.5682222222,20.5522777778,16.4847777778,34.6148888889,10.2633333333
663.26,10.988,39.412,30.0103333334,25.185,9.55977777779,11.0001666667,13.6215555555,20.6384444445,16.4941111111,34.706,10.2367777778
663.58,11.0843333333,39.35425,30.023,25.296,9.59622222221,11.1186111111,13.7044444444,20.7359444445,16.5778888889,34.7971111111,10.3151111111
663.91,11.2485555556,39.349,30.0533333333,25.3301111111,9.79266666666,11.3214444444,13.8907777778,20.8996111111,16.713,34.7743333333,10.4375555556
664.24,11.4572222222,39.36725,30.2235,25.4984444444,9.99833333333,11.6218888889,14.0742222222,21.1918333333,16.9564444445,34.8813333333,10.6713333333
664.57,11.4755555556,39.503,30.352,25.5551111111,10.0192222222,11.6876666667,14.1171111111,21.2374444445,17.0116666666,34.919,10.7258888889
664.89,11.5037777778,39.6325,30.4221666666,25.5787777778,10.0063333333,11.6973888889,14.1538888889,21.2011111111,16.9403333333,34.9223333333,10.7074444445
665.22,11.5304444445,39.63675,30.4206666666,25.5733333333,10.0176666667,11.7249444444,14.159,21.2853333333,16.9662222222,35.0343333333,10.7755555556
665.55,11.5645555556,39.57775,30.3945,25.5775555556,10.0446666667,11.7949444444,14.2092222222,21.3605555556,16.9504444444,35.0351111111,10.74
665.87,11.5646666667,39.59575,30.471,25.5537777778,10.0631111111,11.9176111111,14.272,21.4315,16.9708888889,35.1448888889,10.8025555556
666.20,11.5523333333,39.5225,30.3748333334,25.3777777778,10.1095555556,11.9111666667,14.2738888889,21.4218333333,17.0176666667,35.1211111111,10.7082222222
666.53,11.5108888889,39.579,30.4466666666,25.4081111111,10.1263333333,12.0379444444,14.3068888889,21.5460555555,17.1101111111,35.2097777778,10.731
666.86,11.5728888889,39.746,30.6385,25.504,10.2242222222,12.1473333333,14.3803333333,21.6612777778,17.2648888889,35.3098888889,10.8042222222
667.18,11.3873333334,39.643,30.5605,25.36,10.1111111111,11.9381666667,14.1771111111,21.6112222222,17.1436666667,35.1062222222,10.6343333333
667.51,11.1712222222,39.49375,30.45,25.3273333333,9.85966666666,11.6631111111,13.9103333333,21.4681111111,16.8707777778,35.0928888889,10.432
667.84,10.9756666667,39.39575,30.4115,25.0742222222,9.65655555557,11.4053888889,13.7478888889,21.2698888889,16.7238888889,35.0297777778,10.2224444444
668.16,11.0914444444,39.44275,30.4755,25.2487777778,9.69044444444,11.4279444444,13.7587777778,21.3829444444,16.8143333333,35.141,10.2421111111
668.49,10.9654444444,39.319,30.4226666667,25.2244444444,9.58011111111,11.3652222222,13.6065555555,21.3601666667,16.7908888889,35.1294444445,10.1672222222
668.82,11.0335555555,39.36525,30.539,25.1978888889,9.65366666668,11.4140555556,13.68,21.3800555556,16.8187777778,35.1463333333,10.1408888889
669.14,10.9528888889,39.402,30.583,25.214,9.55633333333,11.3815,13.573,21.3282222222,16.795,35.2208888889,10.0972222222
669.47,10.8242222222,39.41125,30.376,25.1001111111,9.39966666665,11.2733333333,13.4516666667,21.2156111111,16.742,35.1464444444,9.95966666665
669.80,10.9015555556,39.42075,30.4476666667,25.1147777778,9.41211111111,11.3532222222,13.5737777778,21.2492222222,16.7428888889,35.1942222222,10.1186666667
670.13,10.9684444444,39.461,30.498,25.1964444444,9.51355555557,11.4044444444,13.744,21.2408888889,16.766,35.1101111111,10.2716666667
670.45,10.7516666667,39.219,30.2115,24.9226666667,9.336,11.2515555556,13.6515555555,21.1036666667,16.6342222222,34.8164444444,10.1954444444
670.78,10.9414444444,39.28575,30.3965,25.0586666667,9.43755555556,11.5065,13.976,21.2525555556,16.8125555555,35.0336666667,10.4248888889
671.10,11.0755555556,39.398,30.4326666667,25.0887777778,9.53622222222,11.6976666667,14.1128888889,21.3058333333,17.0033333333,35.0932222222,10.5641111111
671.43,11.3222222222,39.349,30.4396666666,25.2392222222,9.76177777777,11.9127222222,14.3192222222,21.5015,17.2258888889,35.218,10.8254444444
671.76,11.1777777778,39.30375,30.3718333334,25.0814444444,9.79744444443,11.8701666667,14.2888888889,21.4211666667,17.1453333333,35.1497777778,10.7837777778
672.08,11.2655555556,39.3635,30.3785,25.1648888889,9.95333333334,11.9327777778,14.4226666667,21.5857777778,17.3476666667,35.2448888889,10.9447777778
672.41,11.3273333333,39.3865,30.447,25.4551111111,9.9922222222,12.0098333333,14.5164444444,21.6692222222,17.4094444444,35.2973333333,11.1008888889
672.74,11.4995555556,39.54175,30.5903333333,25.5748888889,10.2058888889,12.1126111111,14.7576666667,21.7984444444,17.5713333333,35.4336666667,11.2823333333
673.06,11.7284444444,39.597,30.8663333333,25.7817777778,10.4177777778,12.2206111111,14.9894444444,21.9438333333,17.7012222222,35.5937777778,11.4584444445
673.39,11.7581111111,39.5895,30.9028333333,25.84,10.479,12.156,14.9153333333,21.9508333333,17.7145555556,35.55,11.4926666667
673.72,11.8621111111,39.625,30.9363333333,25.8665555556,10.5444444444,12.2383888889,15.0054444445,22.0422222222,17.8568888889,35.7468888889,11.4737777778
674.04,12.0451111111,39.61,31.1186666667,26.064,10.6651111111,12.3888333333,15.1413333333,22.1906111111,17.936,35.9427777778,11.5406666666
674.37,12.0401111111,39.6445,30.9453333333,26.1072222222,10.5974444445,12.3322777778,14.9566666667,22.0742222222,17.8705555556,35.9285555556,11.469
674.69,11.9434444444,39.588,30.9725,26.0191111111,10.5243333334,12.253,14.8912222222,22.0773333333,17.7781111111,35.9004444445,11.4066666667
675.02,11.7652222222,39.568,30.8406666667,25.9132222222,10.3022222222,12.2008333333,14.7717777778,21.971,17.6175555556,35.7721111111,11.1898888889
675.35,11.7674444444,39.48175,30.8526666667,25.8813333333,10.2712222222,12.2503333333,14.8537777778,22.0189444444,17.6914444444,35.8617777778,11.2005555556
675.67,11.6612222222,39.45625,30.8321666667,25.8397777778,10.1398888889,12.2473333333,14.7726666667,21.8597777778,17.5422222222,35.8245555556,11.0228888889
676.00,11.5775555556,39.2985,30.6298333333,25.5914444444,10.0484444445,12.1323333333,14.5841111111,21.7216666667,17.493,35.7651111111,10.838
676.32,11.4956666667,39.08175,30.44,25.5347777778,9.93333333333,12.0935555556,14.5213333333,21.6748333333,17.3936666667,35.6437777778,10.7038888889
676.65,11.5005555556,39.08025,30.3946666667,25.412,9.974,12.1250555556,14.5268888889,21.6929444444,17.3763333333,35.5972222222,10.8183333333
676.97,11.5293333333,39.17175,30.4395,25.3456666667,9.93888888889,12.1831666667,14.572,21.8083333333,17.4728888889,35.6821111111,10.8416666667
677.30,11.3945555556,39.09025,30.3053333333,25.228,9.79633333332,12.0367777778,14.3775555555,21.6207222222,17.2802222222,35.509,10.8405555555
677.63,11.3385555556,39.137,30.2868333333,25.2421111111,9.73466666666,11.9936666667,14.3255555556,21.5153888889,17.2468888889,35.546,10.8911111111
677.95,11.2611111111,39.09525,30.3405,25.1211111111,9.71266666668,11.9245555556,14.348,21.5141111111,17.2762222222,35.5567777778,10.9065555556
678.28,11.3025555556,39.20225,30.329,25.1498888889,9.75666666667,11.9098888889,14.4545555556,21.5161666667,17.3151111111,35.5125555556,10.9087777778
678.60,11.4974444444,39.44575,30.577,25.3495555556,10.0486666667,12.1072777778,14.6083333333,21.681,17.4952222222,35.6362222222,11.1016666667
678.93,11.6093333333,39.5705,30.5903333333,25.4476666667,10.1301111111,12.1802222222,14.6058888889,21.7311111111,17.5071111111,35.6091111111,11.1595555555
679.25,11.7543333333,39.615,30.6666666667,25.5384444444,10.2747777778,12.1731666667,14.7328888889,21.8245555556,17.5798888889,35.6827777778,11.3197777778
679.58,11.7646666667,39.74675,30.6913333334,25.5516666667,10.2795555556,12.1832222222,14.8454444444,21.8745555556,17.6172222222,35.607,11.3711111111
679.90,11.7817777778,39.8455,30.8266666667,25.5905555556,10.3265555556,12.1561666667,14.8957777778,21.8822777778,17.6428888889,35.6716666667,11.5102222222
680.23,11.7946666667,39.93,30.9351666666,25.736,10.3382222222,12.2856111111,14.9751111111,21.9497222222,17.7023333333,35.7543333333,11.5645555556
680.55,11.7847777778,39.88825,30.9185,25.7527777778,10.4178888889,12.3249444444,14.9958888889,21.9038888889,17.706,35.677,11.6045555556
680.88,11.8785555556,39.80475,31.0111666666,25.7466666667,10.5222222222,12.4624444444,15.1198888889,22.0285,17.8264444444,35.6303333333,11.6558888889
681.20,12.0233333333,39.94075,31.1398333333,25.8726666667,10.7033333333,12.6037222222,15.2457777778,22.1344444444,17.9798888889,35.6878888889,11.718
681.53,12.163,40.10475,31.2376666667,25.9096666667,10.8298888889,12.7341666667,15.3475555556,22.2669444444,18.0144444445,35.7862222222,11.8003333333
681.85,12.338,40.169,31.308,25.9978888889,10.9915555556,12.8367222222,15.4424444445,22.3607222222,18.0611111111,35.8948888889,11.9375555556
682.18,12.3281111111,39.9995,31.1966666667,25.901,10.9154444445,12.6522222222,15.4561111111,22.2317777778,17.9862222222,35.8078888889,11.9044444444
682.50,12.3524444444,39.91675,31.2576666667,25.811,10.9567777778,12.6691111111,15.5135555556,22.2421666667,18.0404444444,35.8471111111,12.0484444444
682.83,12.3155555556,39.76375,31.3103333334,25.7895555556,10.9302222222,12.7822222222,15.4958888889,22.2491666667,18.0138888889,35.7665555556,12.073
683.15,12.4665555556,39.80175,31.4508333334,25.9474444444,11.0698888889,12.9826111111,15.6451111111,22.3616666667,18.1206666666,35.9301111111,12.2562222222
683.48,12.5387777778,39.86125,31.406,26.0234444444,11.1754444445,13.1106666667,15.7307777778,22.4786666667,18.2193333333,35.9968888889,12.3021111111
683.80,12.6438888889,39.98825,31.478,26.1454444444,11.3141111111,13.1821666667,15.8352222222,22.6003333333,18.3231111111,36.1457777778,12.3423333333
684.13,12.6067777778,40.006,31.3996666666,26.1546666667,11.3161111111,13.1043888889,15.8338888889,22.637,18.3682222222,36.217,12.3054444445
684.45,12.511,40.2005,31.3561666667,26.1682222222,11.2892222222,13.0032222222,15.7692222222,22.6023888889,18.3405555555,36.3022222222,12.2496666667
684.78,12.463,40.2685,31.3126666666,26.0546666667,11.1833333333,13.0408333333,15.727,22.5644444445,18.2303333333,36.3473333333,12.2383333334
685.10,12.5178888889,40.2025,31.2868333333,26.1543333333,11.3144444445,13.1471666667,15.8968888889,22.6043888889,18.363,36.3915555556,12.2566666667
685.43,12.4233333333,40.18375,31.1956666666,26.1567777778,11.1722222222,13.1617777778,15.8028888889,22.5145,18.326,36.309,12.1631111111
685.75,12.2346666667,40.17175,31.1745,26.0903333333,11.0108888889,13.1988888889,15.6807777778,22.5107222222,18.2248888889,36.2531111111,12.1006666666
686.08,12.111,40.147,31.0461666667,26.1307777778,10.8108888889,13.0533333333,15.6355555555,22.4017777778,18.1913333333,36.0807777778,11.8865555555
686.40,12.0145555556,40.301,30.9495,26.0402222222,10.752,12.8641111111,15.6273333333,22.3296666667,18.1713333333,36.1028888889,11.7811111111
686.72,11.8058888889,40.24375,30.8133333334,25.9604444444,10.6754444444,12.7287777778,15.4817777778,22.2363888889,18.0548888889,35.9642222222,11.631
687.05,11.843,40.17175,30.9203333334,25.8428888889,10.6035555556,12.7026666667,15.3701111111,22.2112222222,18.0612222222,35.789,11.5831111111
687.37,11.6986666667,39.7525,30.7126666667,25.5428888889,10.3837777778,12.4255,15.1373333333,21.9796111111,17.9317777778,35.533,11.3954444445
687.70,11.662,39.703,30.7175,25.5074444444,10.3428888889,12.5012222222,15.1293333333,21.9314444444,17.9042222222,35.5278888889,11.4255555555
688.02,11.747,39.67875,30.8066666667,25.6376666667,10.3742222222,12.6607777778,15.1888888889,21.9971111111,18.0013333334,35.6268888889,11.513
688.34,11.6144444444,39.51225,30.6435,25.4561111111,10.2215555555,12.4185,15.2066666667,21.8678888889,17.9192222222,35.39,11.4398888889
688.67,11.5318888889,39.38425,30.678,25.4471111111,10.1024444444,12.3706111111,15.1505555556,21.7593888889,17.8372222222,35.2461111111,11.4722222222
688.99,11.398,39.17275,30.6111666666,25.3188888889,9.9898888889,12.3133333333,15.1394444444,21.7095555556,17.7648888889,35.2127777778,11.4705555556
689.32,11.5762222222,39.3,30.7,25.4252222222,10.1015555556,12.3302222222,15.1841111111,21.8681666667,17.9173333333,35.3332222222,11.5414444445
689.64,11.7341111111,39.4005,30.7585,25.4152222222,10.2927777778,12.446,15.3768888889,22.0189444444,17.9708888889,35.5508888889,11.726
689.96,11.858,39.4005,30.7335,25.4846666667,10.3981111111,12.5812777778,15.4096666667,22.1144444444,18.082,35.49,11.8306666667
690.29,12.02,39.427,30.9405,25.5876666667,10.5225555555,12.7316111111,15.5207777778,22.2426666667,18.1866666666,35.7343333333,12.0052222222
690.61,11.8134444445,39.2215,30.8066666666,25.477,10.3724444444,12.6028333333,15.4342222222,22.1367777778,17.9984444444,35.6108888889,11.8464444445
690.94,11.7191111111,39.331,30.8845,25.4958888889,10.3668888889,12.6866111111,15.4245555556,22.1743888889,17.9608888889,35.5823333333,11.8064444445
691.26,11.6823333333,39.3115,30.941,25.5211111111,10.2702222222,12.643,15.4368888889,22.2009444445,17.8881111111,35.5731111111,11.8104444445
691.58,11.812,39.2475,30.926,25.4752222222,10.3551111111,12.7298888889,15.4868888889,22.2946111111,17.8358888889,35.4841111111,11.8861111111
691.91,11.7821111111,39.19475,30.9925,25.4641111111,10.3927777778,12.8185,15.3736666667,22.2745555556,17.8551111111,35.5143333333,11.8572222222
692.23,11.8835555555,39.31175,31.0555,25.5532222222,10.5138888889,12.8758888889,15.3298888889,22.3595,17.8758888889,35.6898888889,11.9155555556
692.55,12.1707777778,39.5845,31.2603333334,25.7201111111,10.78,13.0669444444,15.5343333333,22.548,18.0602222222,35.7752222222,12.1582222222
692.88,12.144,39.519,31.1151666666,25.5895555556,10.8854444444,13.1087222222,15.5924444445,22.4344444444,17.9628888889,35.8464444444,12.2683333333
693.20,12.1555555556,39.607,31.2328333333,25.7806666667,10.8518888889,13.2534444444,15.5292222222,22.4478888889,17.9556666667,35.9203333333,12.232
693.52,12.2055555556,39.77625,31.2803333333,25.8572222222,10.8076666667,13.2928888889,15.5148888889,22.4825,17.9158888889,36.1001111111,12.257
693.85,12.3481111111,39.8085,31.1583333334,25.8294444444,10.713,13.2613333333,15.6001111111,22.4463888889,17.861,35.9833333333,12.2333333334
694.17,12.5872222222,39.9605,31.2111666667,25.9301111111,10.9044444444,13.3951666667,15.7684444445,22.5591111111,18.0096666667,36.3154444445,12.4123333333
694.49,12.7167777778,40.07225,31.3108333333,26.0994444444,10.9916666666,13.5523333333,15.7863333333,22.6727222222,18.0915555555,36.5092222222,12.6124444444
694.82,12.7945555556,40.2095,31.2835,26.1342222222,11.037,13.6595555556,15.787,22.7312777778,18.1303333334,36.4258888889,12.5128888889
695.14,12.7502222222,40.41925,31.3845,26.1921111111,10.858,13.6012222222,15.6907777778,22.6757777778,18.2005555555,36.5454444444,12.4233333333
695.46,12.9078888889,40.6215,31.5026666667,26.4435555556,10.9067777778,13.6242777778,15.803,22.8041666667,18.3093333333,36.5802222222,12.4683333333
