wavelength,Back_DubTaem,Belly_DubTaem,Breast_DubTaem,Crissum_DubTaem,Crown_DubTaem,DorTail_DubTaem,Patch10_DubTaem,Patch11_DubTaem,Rump_DubTaem,Throat_DubTaem,WingTip_DubTaem
774.43,12.6666,53.5889,56.9828666667,41.6398666667,15.3237333333,12.2142333333,12.7591333333,37.6252666667,13.6545333333,7.47926666667,14.3842
774.74,12.7026666667,52.9936333333,56.1207333333,41.0116666667,15.0315333333,12.1616333333,12.5716,36.8025333333,13.1733333333,7.18093333333,14.0224666667
775.05,12.5539333333,52.7352666666,55.7230666667,40.6397,14.5539333333,12.2303666667,12.3774666667,37.0636,12.8578,6.96566666666,13.7402666667
775.36,12.8378666667,52.6785,55.4942333333,40.8537333333,14.5646666667,12.3228,12.6416,37.0910666667,13.3089333333,7.28486666667,13.9367333333
775.67,12.8564,51.8442666667,54.9173333334,40.3115,14.4332,12.3188666667,12.5645333333,36.2237333334,13.1435333333,7.26020000001,13.7422666667
775.98,13.2988666667,52.0296,55.2768666667,40.5338333333,14.829,12.2239,12.4823333334,36.6839333333,13.4514,7.42919999999,14.1500666667
776.30,14.1454666667,51.9912666667,55.0861333333,40.7391,15.4583333333,12.8642666667,12.8616666667,36.6885333333,13.7565333333,7.85319999999,14.9185333333
776.61,13.7604,51.1896,54.0033,40.0267,14.8627333333,12.4033666667,12.2116666667,36.0572666667,13.3088666666,7.07446666666,14.3434666667
776.92,13.619,50.9560333333,53.6698,39.7797,14.868,12.4353333333,12.1181333333,35.599,13.1784,7.31533333333,14.3692666667
777.23,14.0275333333,51.2582333333,53.8708666667,40.3325666667,15.3241333333,12.9645666667,12.7790666667,35.975,13.5454666667,7.86693333333,14.8469333333
777.54,14.8314,51.5386333333,54.0129666667,40.9164333333,15.841,13.6157,13.8502,36.6166,14.348,8.72453333334,15.6543333333
777.85,15.4390666667,51.3433666667,53.6945,40.9112,16.4022,13.8738666667,14.2162,36.4636666667,15.0567333333,9.27773333333,15.8687333333
778.16,14.9129333333,51.0425666667,53.7963,40.8947666667,16.2824666667,13.4168333333,13.5242,36.5592,15.0323333333,8.9954,15.2802666667
778.47,14.6638666667,50.4608,53.4688,40.4846666667,16.2177333333,12.8414,13.2762666667,35.6476,15.0773333333,9.0664,14.9583333333
778.78,14.0362666667,50.5404333333,53.4448666667,40.0461333333,15.5297333333,12.2786333333,12.417,35.0933333333,14.3612,8.24246666667,14.5406
779.09,14.2968666667,50.9341333333,54.0522333333,40.4109333333,15.5295333333,12.7244666667,12.5311333333,35.642,14.6441333333,8.37366666667,14.8789333333
779.40,14.8082,51.6166333333,54.2687,40.8644666667,15.8878,13.5726,13.1674,36.1123333333,15.2382,8.88393333333,15.2722666667
779.71,14.8245333333,51.7684333334,54.4101666667,40.8584666667,15.8988666667,13.6791333333,13.5148666667,36.1686,15.5457333333,9.4972,15.3348666667
780.02,14.762,52.3362666667,54.7843666667,41.1829333333,16.0267333333,13.6508666667,14.0478,36.6072666667,15.6944,9.80146666667,15.4215333333
780.33,14.7050666667,52.4584333333,55.3177333333,41.1673666667,15.8244666667,13.6257333333,13.989,36.8127333333,15.6329333333,9.32433333335,15.3052
780.64,14.0975333333,52.5199666667,55.2543666667,40.4775,15.2491333333,12.7936,13.0028,36.6434,15.0684666667,8.43286666666,14.526
780.95,13.8729333333,52.6970666667,55.2895,40.2723,15.2291333333,12.7284666667,12.7624666667,36.7582666667,14.7107333333,8.0598,14.5064
781.26,13.2464,53.7166666667,56.1854666667,40.9054333333,14.9102,12.5641,12.5014666667,37.3517333333,14.2088,7.35733333333,14.3883333333
781.57,12.6449333333,53.9134,56.4501,40.8324666667,14.5878666667,12.3008333333,12.6338666667,37.2855333333,13.7162666667,6.9444,14.2493333333
781.88,12.7867333333,54.7226,57.4038333333,41.4942333333,14.637,13.0401666667,12.9404666667,38.0358,13.7260666667,6.80333333333,14.4548666667
782.19,13.2359333333,54.8884666666,57.6860333333,41.7639333333,15.1604666667,13.3361666667,13.4136,38.5853333333,13.969,7.2394,14.5705333333
782.50,12.8880666667,55.2372666667,57.6537333333,41.7575,14.9618666667,12.9114666667,13.0227333333,38.5119333333,13.6028,6.98906666667,14.089
782.81,12.0343333333,54.6353,57.0551666667,40.9342333333,14.3714666667,12.0491666667,12.3428,37.8113333333,12.8708,6.388,13.3629333333
783.12,10.8864666667,53.6521333333,56.7667333333,40.1305,13.5943333333,10.9623,11.0078666667,36.8185333333,11.6028,4.827,12.2342666667
783.43,10.6118666667,53.7826333333,57.5218666667,40.2434,13.5454666666,10.9237666667,10.3868666667,36.8165333333,11.2734666667,4.1386,12.2471333333
783.74,10.7819333333,53.8049666667,57.4042333333,40.4021333333,13.3206,10.5097666667,10.2818666667,36.5240666667,10.9084666667,4.15953333333,12.2253333333
784.05,10.9710666667,53.3715333333,57.2652333333,40.8723333333,13.3842666667,10.7036,10.761,36.1476666667,10.8246666667,4.52086666667,12.1808
784.36,10.9358666667,52.9166,56.9102333333,40.6698666667,12.9870666667,10.5417,10.5641333333,35.314,10.6667333333,4.44213333333,11.6729333333
784.67,12.0311333333,52.0278333333,55.7643666667,40.3689666667,13.451,11.4326333333,11.355,34.6913333333,11.6341333333,5.6868,12.5022666667
784.98,13.7329333333,52.0950333333,55.6614,40.9386333333,14.708,12.8883666667,12.4976666666,35.1982666667,13.1758666667,7.19953333334,13.9570666666
785.29,14.6834,52.3341,55.8787666667,41.1835333333,15.8191333333,13.3362333333,13.3510666667,35.2662666667,14.0707333333,8.11186666667,14.7784666667
785.60,14.5104666667,51.9877666667,56.1667666667,41.1801666667,15.7941333333,13.5108,13.3332,35.4214,14.1378666667,8.11006666667,15.0724
785.91,15.4482,52.5512333333,56.8864333333,42.2115333333,16.8599333333,14.4904,14.341,36.5904666667,14.956,8.99826666667,16.2566666667
786.22,14.9569333333,51.5802666667,56.1082333333,41.7099,16.6435333333,13.9118,13.6039333333,36.3156,14.5422666667,8.62973333333,16.0736666667
786.53,15.6548,52.0601,56.4248666667,42.1360333333,17.2288,14.7358,14.4631333333,37.2174,15.6156,9.43786666667,16.6441333333
786.84,16.5062666667,52.3362333333,56.3923,42.2928,17.6036666667,15.3460333333,15.2728666667,37.7016666667,16.3105333333,10.1872666667,17.1528666667
787.14,17.0986666667,53.2,57.216,42.6373333333,18.2933333333,16.272,15.6426666667,38.4746666667,17.232,10.544,17.568
787.45,17.7988,53.7662333333,57.8849333333,42.5794,18.9408666667,17.0290333333,16.2388,39.2593333333,18.1064666667,11.1789333333,18.3149333333
787.76,18.0304,53.6870666667,57.8981,42.8244666667,19.4350666667,17.4808666667,16.6566,39.8932,18.5241333333,11.5928666667,18.6616
788.07,17.7196,54.0369,58.5799333333,42.9918666667,19.2911333333,17.1008,16.2352,40.3543333333,18.3205333333,11.0117333333,18.0739333333
788.38,17.4645333333,54.4023,58.8276333333,43.0337333333,19.0188,16.8292666667,15.905,40.4906666667,17.9396,10.6892666667,17.6916666667
788.69,17.1664666667,54.2347,58.6376333333,42.8283333333,18.591,16.6070333333,15.5348666667,40.5802,17.5757333333,10.5050666667,17.4980666667
789.00,17.2780666667,54.5718333333,58.314,43.0393333333,18.6728666667,16.6536666667,15.6544666667,40.6922,17.7622,10.4814,17.5593333333
789.31,16.9035333333,53.8512333333,57.5020666667,42.0764,17.9077333333,16.0654666667,15.4203333333,39.9948666667,17.5332,9.935,17.0440666667
789.62,17.6938666667,55.1738666667,58.9138333333,43.0256666667,18.2877333333,17.0089666667,16.137,40.7545333333,18.3092666667,10.2194666667,17.5120666667
789.92,17.8802,56.1313,59.2805333333,43.5310333333,18.3306666667,17.1965333333,16.3426,41.5102,18.3197333333,10.4173333333,18.0944666667
790.23,17.86,56.2819333333,59.3373,43.8529,18.7923333333,17.3153,16.4729333333,41.7243333334,18.3768666666,10.6260666667,18.2813333334
790.54,16.8119333333,55.6968333333,58.914,43.6325,18.3276,16.4257333333,16.2021333333,41.1149333333,17.6074,9.94179999999,17.6596666667
790.85,16.7234,56.0131333333,58.8152,43.9330666667,18.281,16.1504666667,16.0070666667,41.2115333333,17.2963333333,9.6866,17.4872
791.16,16.0754666667,56.0754333333,58.7804,43.3333,17.5735333333,14.9334333333,15.3821333333,40.4768,16.6264666667,8.75886666667,16.6945333333
791.47,15.9611333333,55.8796,58.1091,42.9257333334,17.4914666667,14.7349666667,15.3402666667,40.1191333333,16.3688,8.67986666667,16.9206
791.78,16.2883333333,56.5224333334,58.625,43.2628666667,17.6538666667,14.6890666667,15.4807333333,40.705,16.5448,8.83980000001,16.8782666667
792.08,15.7826,56.4112,58.3333333333,42.9862333333,17.2168666667,14.2958666667,15.0493333333,40.2816,16.2214,8.10086666667,16.3131333333
792.39,16.0383333333,56.4583333333,58.5482333333,42.7711333333,17.4006666667,14.5339,15.1718,40.0264,16.0648,8.30679999999,16.5476
792.70,15.4834,56.6397333333,58.7965,43.2183666667,17.4713333333,14.2901666667,14.7397333333,39.9864666667,15.5916,7.8972,16.4029333333
793.01,14.4678666667,55.6595666667,57.4521333333,42.4537666667,17.0862,13.3669,14.1456,39.1539333333,14.8909333333,7.45893333334,15.7839333333
793.32,13.644,54.6674,56.7881666667,41.5231666667,16.3526666667,12.6983666667,13.3334,38.0141333333,14.0426,6.51126666667,14.4478
793.62,12.6734666667,53.6834666667,55.9563666667,40.2322666667,15.0234,11.8181,12.2558,36.8214666667,13.0976,5.468,13.5016666667
793.93,13.532,54.0582,56.2264666667,40.4899,15.4849333333,12.9758666667,12.645,37.471,13.8365333333,6.45486666667,14.3264
794.24,13.7656,54.2042666667,56.8499666667,41.0479333333,15.6713333333,13.5986,13.3136666667,37.7864,14.3878,7.24293333333,14.8856
794.55,13.4578666667,54.7414333333,57.5276333333,41.4048666667,15.5076,13.9227333333,13.3727333333,37.9829333333,14.4204666667,7.19706666667,15.095
794.86,13.1628666667,54.5264333333,57.9286,41.583,15.3981333334,13.6151,12.9924666667,37.8106,14.2183333333,6.83713333333,14.6378666667
795.16,12.2222666667,53.3982666667,57.0890666667,40.9682333333,14.6069333333,13.0831,12.3846,36.842,13.5673333333,6.01033333333,14.308
795.47,12.1136,52.7969,56.4335666667,40.677,14.138,12.8002,12.1903333333,36.5900666667,13.3076666667,6.009,13.8441333333
795.78,11.5314,52.6360666667,56.2400666667,40.6749666667,13.9765333334,12.3400333333,11.7479333333,36.3006666667,12.9513333333,5.6924,13.2124
796.09,10.4916666667,52.2254,56.0377666667,39.9170333333,13.2312,11.3313333333,10.7344,35.6898,12.0306666667,4.92973333333,12.3245333333
796.40,10.2352,52.6338666667,56.8561333333,39.9510333333,12.5424,11.1600666667,10.4051333333,35.9281333333,11.3399333333,4.29393333333,11.9934
796.70,10.4316666667,52.3952666666,56.7997666667,39.7987,12.6256666667,10.8374333333,10.172,35.9558666667,11.4701333333,4.19986666667,12.0611333333
797.01,10.1346666667,52.4728666667,57.2019666667,39.9179666667,12.5123333333,10.9654666667,9.99680000001,36.0328,11.3169333333,4.0526,11.6058666667
797.32,9.80493333333,52.3256666667,56.7426666666,39.4648333333,12.0052666667,10.1387666667,9.89093333334,35.4475333333,10.7300666667,3.85186666667,10.9548
797.63,9.58540000001,52.4705333333,56.7408,39.2481666667,11.9448666667,9.61916666667,9.16759999999,35.4364,10.2797333333,3.18833333334,10.3942
797.93,9.80313333333,52.2538,56.3781,39.2532666667,11.7108,9.5144,8.96800000001,35.5736,10.0611333333,3.29253333333,10.061
798.24,10.4005333333,52.3117333334,56.1880666667,39.2023,11.6564666667,10.2034,9.45006666667,35.7027333333,10.5838666667,3.6524,10.0881333333
798.55,11.4626,52.9319333333,56.4795666667,39.8707666667,12.5577333333,11.0203666667,10.4626,36.4490666667,11.3196666667,4.71413333333,10.8026666667
798.85,12.3948,54.0494,57.5356666667,40.6257,13.5558,11.5258666667,11.1924,37.6851333333,11.9916,5.14426666667,11.6162666667
799.16,12.9030666667,54.2822,58.0035666667,40.9806333333,13.3262666667,11.4745333333,11.1182,38.3210666667,12.2751333333,4.94526666667,11.8166666667
799.47,14.1904666667,54.7892,58.4874,41.7039666667,14.1978,12.6143,12.0865333333,38.9513333333,13.2766,5.66066666667,12.639
799.78,15.4873333333,55.3353333333,59.2727333333,42.6836,15.3814,13.7993333333,12.966,39.4208,14.4703333333,6.80073333333,13.7218
800.08,15.8940666666,55.6366333333,59.3740666667,43.4690666667,15.7224666667,14.6780666667,13.5408666667,39.6493333333,15.086,7.33906666667,14.3346666667
800.39,16.6125333333,55.7838666667,59.2757,44.0143666667,16.2306666667,14.8937666667,13.9099333333,39.8052666667,15.5530666667,7.79099999999,15.2144666667
800.70,16.6556,55.4921666667,59.561,44.2772333333,16.4582,14.9140666667,13.5602,40.0878,15.741,7.44966666667,15.3603333333
801.00,15.6621333333,54.9925333334,59.0177666667,43.9286,15.4836,13.6681333333,12.7901333333,39.2561333333,14.7618666667,6.6444,14.8288666666
801.31,15.2628666667,54.3814,58.7020333333,43.6285666667,14.9980666667,12.9889666667,11.6611333334,39.1750666667,14.2188,6.14446666667,14.3624666666
801.62,14.2055333333,54.5248333333,58.7967666667,43.3839666667,14.2834666666,12.1378,10.5608666667,39.2601333333,13.1464,5.31133333333,13.9331333333
801.92,14.2598666667,54.8645333333,59.2579666667,43.2901,14.6838666667,12.2889666667,10.6164666667,39.419,13.4195333333,5.44166666667,14.2364
802.23,13.6706,54.4746,58.8078,43.0040666667,14.5332666667,12.5765,10.4156,38.8156666667,13.2705333333,5.6706,14.1020666666
802.54,14.0419333333,54.3457333333,58.4502333333,42.7725666667,14.8988,13.3565333333,11.1215333333,38.7694666667,13.715,6.51866666667,14.5560666667
802.84,13.9852,53.8843,57.9549,42.1342333333,14.5751333333,13.2362666667,10.8498666667,38.603,13.3487333333,6.7598,14.311
803.15,13.3101333333,52.6413,56.3168,41.2227,13.9562666667,12.6760333333,10.4267333333,37.9315333333,12.8104666667,6.65133333333,13.5564
803.46,13.0199333333,52.0565666667,56.0856333333,40.5160333333,13.8762666667,12.4580333333,10.2369333333,37.9280666667,12.3776666667,6.87306666667,13.1727333333
803.76,13.1475333333,52.6325333333,56.5582666666,40.8285333333,13.8675333333,12.7525333333,10.4839333333,38.4284,12.4584666667,7.1776,13.2481333333
804.07,12.7746,52.2546,56.0458333333,40.5004666667,13.1315333333,12.3826333333,9.81760000001,37.6174,11.6492666667,7.0624,12.9142666667
804.38,13.5744,51.5029,55.2391333333,40.0187666667,13.838,13.3857333333,10.5009333333,37.6721333333,12.6102666667,7.82679999999,13.7625333333
804.68,13.6696,51.476,55.0709333333,40.1009,14.417,13.6732666667,10.9792,37.3467333333,12.6532,7.6084,14.0582
804.99,14.2572,51.7553,55.3843333333,40.8055666667,14.9149333333,14.1537333333,11.9882,37.7532,13.3110666667,8.34446666666,14.7672666667
805.30,14.0371333333,51.7222333333,55.2555333333,40.9704666667,14.4592,14.3370333333,11.8889333333,37.8147333333,13.3630666667,8.4074,14.9408
805.60,14.4934,51.6848333333,55.3708,40.914,14.6989333333,14.666,12.2541333333,38.0543333333,13.6711333333,8.64166666667,15.6534666667
805.91,13.2278666667,51.2377333333,55.4250666667,39.9849666667,13.8373333333,13.2693666667,11.1136666667,37.7126,12.7539333333,7.45666666667,14.6425333333
806.21,12.6206,50.9886333333,55.6359666667,40.2565666667,13.2413333333,12.6974333333,10.4598666667,37.4022666667,12.5210666667,6.98093333333,14.1687333333
806.52,12.0264666667,51.1619666667,55.8841,40.2856333333,12.8794666667,12.1478666667,9.9844,37.6683333333,12.3475333333,6.3068,13.8576
806.83,12.6936666667,51.5569333333,55.8766,40.5895333333,13.4720666667,12.6975,10.6665333333,38.3354666667,13.4027333333,7.03673333333,14.8208
807.13,13.9894,52.6926,56.8535333333,41.3959666667,14.8894666667,13.7453,12.1204,39.6872666667,15.0038666667,8.5354,15.8962
807.44,14.8586,53.2465666667,57.2100666666,42.1744,16.4666,14.8284,13.9827333333,40.8907333333,16.7914,9.79246666667,17.1159333333
807.74,14.6572666667,54.2314666667,57.9714,42.4506333333,16.3994,14.8200333333,14.3167333333,41.4712666667,16.7558,9.72513333334,16.8563333333
808.05,15.3868,54.8814,58.2536666667,43.2049333333,16.5618,15.7371333333,15.5116666667,42.1859333333,17.9618666667,10.9374,17.7206666667
808.35,16.0594666667,55.8101,59.2763666667,43.6026666667,17.1451333333,16.1842333333,15.6252,42.9754,18.1986666667,11.2828,18.1824666667
808.66,16.2524,56.1338666667,59.3976333333,43.4971,17.548,16.0146,15.7276,42.8533333333,17.8186666667,10.5534,18.1712
808.97,17.0362,57.4433,60.5458666667,44.6808666667,18.4803333333,16.4566666667,16.4818666667,43.9630666667,18.5474,11.0831333333,18.9924666667
809.27,18.6583333333,58.6916666667,61.575,46.2583333333,19.975,18.2416666667,18.2833333333,44.8583333333,20.0916666667,13.0083333333,20.975
809.58,18.4558,59.3164,62.0802,46.5401,20.3292,18.7089,18.6918666667,45.3586,20.1941333333,13.0886666667,21.4178
809.88,18.8224666667,59.0131,61.6518666666,46.1204,20.2965333333,18.6446333333,18.8818666667,44.5574,20.4064666667,13.2571333333,21.3298
810.19,18.3198666667,59.3865333333,62.6223,46.7378666667,19.9999333333,18.2756333333,18.4178,43.8578,19.7510666667,12.1778,20.5510666667
810.49,15.8694,56.8026,60.6159333333,44.9048666667,18.2880666667,16.1956333333,15.9692666666,41.3858,17.4546666667,9.77360000001,18.2879333334
810.80,14.6797333333,55.9471,60.1485666667,43.8023333333,17.066,15.1810666667,14.6427333333,40.0464666667,15.1531333333,8.28240000001,16.8616666667
811.10,14.1265333334,54.7780666667,60.2172333334,43.7441666667,16.6479333333,14.2774333333,13.8244666667,38.6308666667,14.2871333333,7.62033333333,16.4022666667
811.41,13.5543333333,54.4957,60.4850333333,42.8722,16.3593333333,13.3045,13.2948666667,37.3488666667,13.4486666667,7.07973333333,15.7446
811.71,12.6354,53.041,58.7269333333,41.7398333333,15.8134,12.5034333333,13.0034,35.6246666667,13.2956,6.68540000001,15.2286666667
812.02,10.5943333333,51.4361,57.1231,40.5136,13.7804,10.7179,11.0889333333,33.9039333333,11.8307333333,5.10693333333,13.1240666667
812.32,9.11633333334,49.899,54.8943,39.2268,12.0077333333,9.7454,9.81760000001,32.046,10.2593333333,3.38133333333,11.1334666666
812.63,7.49173333334,48.0479666667,52.5132,37.2948333333,10.8489333333,8.50363333333,8.47000000001,30.3886,8.77693333334,1.80333333333,9.69800000001
812.93,7.85213333333,47.1218333333,50.5642,35.6851666667,10.6495333333,7.88046666667,7.87113333334,29.6919333333,8.80040000001,1.59313333333,9.33139999999
813.24,7.85266666667,47.1448333333,51.0712333333,35.5284,10.5883333333,7.73786666667,7.62313333333,30.0144,8.38833333333,1.4442,9.68900000001
813.54,7.29806666667,46.0976333333,49.7608333333,34.3807333333,9.62206666666,7.03943333333,6.70493333333,29.5457333333,7.53706666667,0.430466666666,9.37339999999
813.85,8.73206666666,47.1518,50.5861333333,35.6245,10.2306,8.16523333333,7.54086666667,30.2210666667,8.22293333334,1.17206666667,10.7397333333
814.15,9.15446666667,47.5704333333,50.6947333333,35.8845,9.77653333333,7.94946666667,6.99706666667,30.3984666667,8.90186666667,1.38006666667,11.3021333334
814.46,9.46566666667,48.2846,50.6606666667,35.7337666666,9.83486666665,8.12906666667,7.06506666667,30.6901333333,9.17400000001,2.07,11.1758666667
814.76,11.8338666667,49.5845333333,52.0727333333,37.4690666667,12.1298,10.1433,8.83473333333,33.0085333333,11.3466666667,4.39346666667,13.3428666667
815.07,12.6816666667,49.6411333333,52.9603,37.9417333333,13.0500666667,11.2559,9.48066666665,34.1264,12.2758,5.60906666666,14.1076666667
815.37,13.7138,50.5705666667,54.0893,38.1694,13.7804,12.3110333333,10.2425333333,35.4921333333,13.3048,6.75226666667,14.6265333333
815.68,14.9064,51.2781666667,55.7631666667,38.9326,15.365,13.2913,11.9382666667,36.9477333333,14.8034,8.82033333333,16.1049333333
815.98,16.1892,52.8322333333,57.3947666667,41.1300333333,16.1892666667,14.5058,12.9645333333,38.3263333333,15.8772666667,10.0330666667,17.0497333333
816.29,17.0256,54.3672666666,59.0934,42.9177,16.8272,15.8073,14.6836,39.0558,16.5629333333,11.0388666667,17.9980666667
816.59,16.3781333333,54.162,58.5196,42.5651333333,16.1918666667,15.5819,14.5904666667,38.8639333333,16.3874,10.6238666667,17.784
816.89,17.5650666667,55.7182,59.6351666667,43.6069666667,17.6926666667,16.726,16.5252666667,40.2280666667,17.9571333333,12.2754,18.9419333333
817.20,17.9890666667,56.9566,61.1233,44.1576666667,18.5597333333,17.1422333333,17.1558,41.6938,19.0760666667,13.0524666667,19.5562666667
817.50,18.1697333333,57.2591,61.4191,44.4959666667,19.0804666667,17.3874333333,17.4004666667,42.1838666667,19.2307333333,12.9089333333,19.1158
817.81,17.9382,57.3454,61.25,44.9441333333,19.3900666667,17.5988666667,17.6202666667,42.8866,19.3986,12.7406,19.2010666667
818.11,15.7192666667,56.6200666667,60.4821666667,43.7943333333,17.6396,16.0999333333,15.6936666667,41.7852,17.5804,10.736,17.4618666667
818.41,15.4812,56.8608333334,60.632,43.7878333333,16.8361333333,15.3862,15.1425333333,41.4704666667,17.4557333334,9.53326666667,17.0919333333
818.72,14.7295333333,56.3608,59.8196333333,43.447,16.1176666667,14.0432,14.5020666667,40.6587333333,16.4314,8.71373333333,16.8470666667
819.02,13.7913333333,55.1618,58.4004333333,42.2718333333,15.0491333333,13.2606666667,12.7008,39.6946,15.587,7.82266666667,15.8925333333
819.33,13.3463333333,54.3127,57.4044333333,41.3026666667,14.4630666667,12.2429333333,11.9359333333,38.5960666667,14.7829333333,7.0714,15.1485333333
819.63,13.7803333333,53.6826666667,56.7729,41.2740666667,14.8812,12.3330666667,11.8357333333,38.8654666667,14.9595333333,7.3094,15.1383333333
819.93,15.0127333333,54.1986,57.2651666667,42.2616333333,16.1308,13.6023333333,13.0549333333,39.5174666667,15.9962666667,8.67073333335,15.9731333333
820.24,14.8398666667,53.4790333333,56.6552333333,41.9667,15.944,13.6208,12.9921333333,39.0722666667,15.8826666667,8.87866666666,15.8673333333
820.54,14.6190666667,53.3445666667,56.1929666667,41.7111,15.6886,13.4298333333,12.9142666667,38.6981333333,15.5856666667,8.82233333333,15.4888666667
820.85,14.6722666667,53.5789666667,56.5680666667,41.9486,15.761,13.4776666667,13.0665333333,38.9638,15.5666,8.90006666666,15.6334
821.15,14.8201333333,53.7339333333,56.7149666667,42.0613,15.8266666667,13.6713666667,13.1668,38.979,15.6431333333,8.92839999998,15.7856
821.45,15.2276666667,54.0319666667,56.8969333333,42.4064,16.2154666667,14.0876666667,13.5692,39.25,16.0034666667,9.19526666667,15.9692
821.76,15.0728,53.8594,56.6705,42.247,16.1444666667,13.9746,13.5422,38.8384666667,15.6856,9.15753333331,15.9042666667
822.06,15.3653333333,54.0386,56.9528,42.4748666667,16.4533333333,14.2617666667,13.8273333333,38.9138666667,15.9594666667,9.50426666667,16.1454
822.36,15.3995333333,54.1697,57.0749,42.5100333333,16.5094,14.2605333333,13.9574,38.9006666667,15.9868,9.45993333333,16.1683333333
822.67,15.8434666667,54.3456666667,57.3438333333,42.7257,16.9213333333,14.7478666667,14.4280666667,39.1954,16.3849333333,9.97793333333,16.5716
822.97,15.9162666667,54.3832,57.4654,42.7356,17.0286666667,14.9010666667,14.619,39.1522666667,16.5217333333,10.2146,16.7116666667
823.27,15.7746,54.4435666667,57.4861666666,42.6416,16.9582,14.7955666667,14.5309333333,39.0772666667,16.3576666667,10.0377333333,16.6290666667
823.58,15.6556,54.7452333333,57.7898333333,42.7930666667,16.8588,14.6291333333,14.3582,39.0587333333,16.2072,9.79679999999,16.5227333333
823.88,15.449,54.6188,57.7484333333,42.6921,16.6556666667,14.4551666667,14.1464666667,38.8670666667,15.9624,9.5376,16.4340666667
824.18,15.4892666667,54.5398333333,57.5427,42.4875,16.658,14.5429333333,14.1736,38.7147333333,16.0164,9.57013333333,16.5090666667
824.49,15.4488,54.3114,57.3042,42.2114333333,16.4148666667,14.4302666667,14.0552,38.5256666667,16.0257333333,9.43013333333,16.37
824.79,14.9202666667,53.8267,56.9746666667,41.7684333333,15.8365333333,13.9871,13.5707333333,37.9116666667,15.539,9.08886666666,16.2804
825.09,15.0142666667,54.4391333333,57.6576333333,42.0338,15.9754,14.0561666667,13.6546,38.5399333333,15.723,9.21693333335,16.4085333333
825.39,14.7344666667,53.9528666667,57.2268,41.6391666667,15.7021333333,13.7959333333,13.4036666667,38.2539333333,15.5127333333,8.92853333333,16.2148666667
825.70,14.7681333333,54.3264333333,57.4909,41.9798666667,15.849,13.8801666667,13.4513333333,38.3773333333,15.6926666667,9.05793333333,16.3463333333
826.00,14.0792,54.2029,57.0808333333,41.7509,15.4092,13.2540333333,12.9470666667,38.109,15.2278,8.3862,15.845
826.30,13.8147333333,54.2223,57.1178666667,41.6633,15.3064,12.9781,12.6363333333,37.9664,15.0706666667,7.89553333333,15.6499333333
826.61,14.096,54.5982333333,57.7443666667,42.4261666667,15.5837333333,13.1818333333,12.8873333333,38.4918,15.3796,8.21919999999,15.9550666667
826.91,14.3192666667,54.3962666667,57.581,42.2791,15.684,13.3078,12.9581333333,38.4782,15.3838,8.54313333333,16.1786666667
827.21,15.0176666667,54.5423333333,57.5785666667,42.5878333333,16.2642,13.858,13.6254666667,38.9641333333,16.0808666667,9.23073333334,16.7805333333
827.51,14.7842666667,54.6085,57.5609666667,42.6131666667,16.096,13.6813666667,13.4586,38.8448666667,15.7967333333,9.02933333333,16.5554666667
827.82,14.4626,54.8148,57.7051,42.8904,16.2199333333,13.4768333333,13.3368,38.6563333333,15.3413333333,8.80900000001,16.4923333333
828.12,14.6957333333,55.1199333333,58.0099,43.1376,16.5765333333,13.6039,13.5636,39.1634,15.6131333334,8.90046666667,16.4690666667
828.42,14.708,54.7791,57.4756333333,43.2198666667,16.6666,13.8889333333,13.5522666667,38.9416666667,15.8394,8.94959999999,16.4110666667
828.72,14.7414666667,55.2894333333,58.0045333333,43.6612666667,17.0119333333,14.2859,13.5841333333,39.3838666667,16.0924,9.13533333333,16.6908
829.02,14.7148,55.0373,57.7666,43.5282666667,17.2032,14.3465333333,13.8724,39.3886,16.0964,9.29486666667,16.8375333333
829.33,15.0336,55.1997666667,58.1926666667,43.8509666667,17.2218,14.4863333333,13.9554666667,39.7478666667,16.3582666667,9.37513333335,16.7390666667
829.63,14.0849333333,55.0534666667,58.0599333333,43.8160666667,16.2115333333,13.4679,13.1684,39.4499333333,15.4354,8.53646666667,15.9608666667
829.93,12.5441333333,53.432,56.4457,41.6870333333,14.8095333333,11.568,11.5034666667,37.5238666667,14.2314,6.79586666666,14.5577333333
830.23,13.1547333333,54.1221,56.6741333333,42.3289,15.744,11.9828,12.4850666667,37.9166,15.1265333333,7.03120000001,15.1784666667
830.54,12.5508666667,53.6960666667,56.9437,41.9153,15.2484666667,11.1938,11.9966,36.9927333333,14.1482,6.0716,14.5475333333
830.84,12.9516666666,53.3969666667,57.2306666667,42.0567666667,15.301,10.9667333333,12.3239333333,36.8531333333,14.419,5.9202,14.9957333333
831.14,14.496,53.6512666667,58.1304,42.5721333333,16.0936666667,12.2417333333,13.4084666667,37.6327333333,15.8008666667,7.48633333333,15.8259333333
831.44,15.7604666667,54.1118,57.8723,42.3752,16.8943333333,13.4689333333,14.5710666666,37.9561333333,16.7345333333,8.90226666666,16.6628
831.74,15.4891333333,54.4801666667,58.0091333333,41.8527333333,16.425,12.7234,14.2002,38.1052,16.3944666667,8.46953333333,16.6244666667
832.04,16.2701333333,54.3515333333,57.5777,41.9686,16.3629333334,12.6366666667,14.7552,38.478,16.5845333333,8.69593333333,16.949
