wavelength,Back_ThrCypm,Belly_ThrCypm,Breast_ThrCypm,Crissum_ThrCypm,Crown_ThrCypm,DorTail_ThrCypm,Patch10_ThrCypm,Patch11_ThrCypm,Rump_ThrCypm,Throat_ThrCypm,WingTip_ThrCypm
598.18,16.1995333333,40.3164,29.5701333333,30.2134666667,17.2754666667,12.1526,14.0248,12.6635333333,17.6343333333,34.7055333333,8.72733333333
598.52,16.1760666667,40.3464666667,29.5688,30.2137333333,17.2576,12.1479333333,13.9967333333,12.6509333333,17.6027333333,34.668,8.74086666667
598.85,16.2141333333,40.3084666667,29.5760666667,30.2058666667,17.2813333333,12.1867333333,14.043,12.6916,17.5981333333,34.6641333333,8.83419999999
599.19,16.2194,40.3484666667,29.5541333333,30.2472666667,17.2964,12.2178666667,14.087,12.7038,17.5822,34.6977333333,8.89226666667
599.53,16.2026666667,40.314,29.5358666667,30.2820666667,17.3116,12.2306,14.0441333333,12.7611333333,17.5529333333,34.682,8.95853333333
599.86,16.1095333333,40.2084666667,29.4486,30.174,17.2814,12.2125333333,14.0305333333,12.7542,17.5064666667,34.6103333334,8.98406666667
600.20,16.1,40.2058,29.4278,30.1512,17.2332666667,12.2262666667,14.0014,12.7788,17.4649333333,34.6188666667,8.997
600.53,16.0521333333,40.1579333333,29.3756666667,30.1292,17.1934666667,12.2132666667,13.9695333333,12.8074,17.4476,34.5673333333,8.99686666667
600.87,15.8792666667,40.0098,29.2087333333,29.9969333333,17.0239333333,12.0292666667,13.7963333334,12.6564,17.2654666667,34.4586666667,8.83853333333
601.21,15.8489333333,39.9834,29.2021333333,30.0058,16.9968,12.0453333333,13.7654,12.6589333333,17.2113333333,34.4745333333,8.84833333333
601.54,15.7901333333,39.9127333333,29.1267333333,29.9713333333,16.9295333334,12.0256666667,13.703,12.6608666667,17.1548666667,34.3831333333,8.83493333333
601.88,15.7980666667,39.8678,29.0527333333,29.9534,16.9083333333,12.0721333334,13.702,12.6994,17.1605333333,34.3674,8.88326666667
602.21,15.6968666667,39.7260666667,28.9029333333,29.8388,16.7933333333,11.9919333334,13.6062,12.6528,17.0628,34.3254,8.85013333333
602.55,15.6152,39.6165333333,28.7905333333,29.7806,16.7096,11.9285333333,13.5576666667,12.6331333333,16.9887333333,34.2392,8.82406666666
602.88,15.5605333333,39.5067333333,28.741,29.7264666667,16.6498,11.9214,13.5048666667,12.6156,16.9782666667,34.1583333333,8.8282
603.22,15.5361333333,39.4953333333,28.6966,29.6990666667,16.5992666667,11.9303333333,13.5036,12.6397333333,16.9418,34.1689333334,8.83366666667
603.56,15.5358666667,39.5036666667,28.661,29.7009333333,16.5642,11.9391333334,13.4937333333,12.6433333333,16.9170666666,34.2112666667,8.84886666666
603.89,15.494,39.4900666667,28.6218666667,29.7099333333,16.5457333333,11.9307333333,13.4794666667,12.6308666667,16.8923333333,34.2085333333,8.87266666666
604.23,15.4058666667,39.434,28.5379333333,29.6474,16.4261333333,11.8418,13.3768666667,12.5607333333,16.749,34.1782666667,8.80866666667
604.56,15.3881333333,39.3967333333,28.5144666667,29.6495333333,16.4002,11.8514666667,13.373,12.5333333333,16.7213333333,34.1812666667,8.83780000001
604.90,15.377,39.3915333333,28.4703333333,29.6273333334,16.3951333333,11.8468,13.3576666667,12.5176,16.6784,34.1502,8.85800000001
605.23,15.3387333333,39.3564,28.4288,29.6025333333,16.3656666667,11.8234,13.3526,12.4783333333,16.6208,34.1632666667,8.86306666666
605.57,15.2613333333,39.3248,28.3932,29.5762,16.3022,11.7398666667,13.3168,12.4536,16.5590666667,34.0925333333,8.84273333333
605.90,15.275,39.34,28.3854666667,29.5932666667,16.284,11.7623333333,13.3414,12.4756666667,16.5740666666,34.0652666667,8.91053333333
606.24,15.1968,39.2653333333,28.3150666667,29.5272,16.2272666667,11.7285333333,13.2596,12.4237333333,16.4858666667,34.0425333333,8.89173333333
606.58,15.1926,39.2458,28.2929333333,29.4980666667,16.1834,11.6999333333,13.2279333333,12.4205333333,16.4036,34.0083333333,8.92093333333
606.91,15.1184,39.1681333333,28.2222666667,29.4220666667,16.1280666667,11.6578666667,13.2,12.3691333333,16.3516666667,33.9376,8.91633333334
607.25,15.0656,39.0982666667,28.177,29.4069333333,16.1104,11.6565333333,13.1864666666,12.3597333333,16.3303333333,33.8642666667,8.95200000001
607.58,14.966,38.9382,28.0498,29.2545333333,16.0189333333,11.5946666667,13.0843333334,12.3016,16.1936,33.7177333334,8.90266666667
607.92,14.8878,38.8692666667,27.9469333333,29.2087333333,15.9873333333,11.5956666667,13.0554,12.2654666667,16.2104,33.6411333333,8.91920000001
608.25,14.8339333333,38.818,27.8696666667,29.1931333333,15.9456666667,11.5945333333,13.0106,12.2922666667,16.1784,33.5899333333,8.94560000001
608.59,14.7366666667,38.6632,27.7165333333,29.0599333333,15.8172666667,11.5129333333,12.8946666667,12.2324,16.0918,33.4622,8.88433333334
608.92,14.6771333333,38.6067333333,27.6586666667,29.0132666666,15.7560666667,11.4874666667,12.8358666667,12.2364,16.057,33.4165333333,8.87413333333
609.26,14.6228,38.6003333333,27.6051333333,28.9536,15.7058666667,11.4543333333,12.7647333333,12.1562,15.9749333333,33.3973333333,8.82846666667
609.59,14.5728,38.5503333333,27.5388666667,28.8978666667,15.6704666667,11.4512,12.7296666667,12.1274,15.9322666667,33.342,8.79133333334
609.93,14.6225333333,38.6284,27.5382,28.9630666667,15.6872,11.5224666667,12.7668666667,12.1948,15.9956,33.3592,8.86966666667
610.26,14.5829333333,38.6603333333,27.4578,28.9812666667,15.6530666667,11.5190666667,12.7254666667,12.1872,15.9854666667,33.3856,8.84433333334
610.60,14.5207333333,38.6201333333,27.3663333333,28.9668666667,15.5955333333,11.4684,12.658,12.1584,15.9279333333,33.3380666667,8.81873333334
610.93,14.5022666666,38.6227333333,27.327,28.9828666666,15.5695333333,11.4403333333,12.6226666667,12.1530666667,15.9024,33.3475333333,8.79800000001
611.27,14.4977333333,38.6814666667,27.3017333333,28.9829333333,15.5548,11.4206,12.6319333333,12.1616666667,15.9132,33.3746,8.82446666667
611.60,14.4868666667,38.6337333333,27.2317333333,28.9554666667,15.502,11.3966666667,12.5965333333,12.1529333333,15.8486,33.3054666667,8.82833333333
611.93,14.4374666667,38.602,27.167,28.9128,15.4429333333,11.3368666667,12.5567333333,12.1115333333,15.82,33.2742666666,8.8058
612.27,14.4234666667,38.6339333333,27.1874666667,28.9608666667,15.4606666667,11.365,12.592,12.1436666667,15.8427333333,33.3085333333,8.86073333334
612.60,14.4748,38.6355333333,27.1979333333,28.9864666666,15.5127333333,11.4674,12.6442,12.1996666667,15.8892,33.3029333333,8.95653333334
612.94,14.4964,38.5464,27.136,28.9774666667,15.4816666667,11.5265333333,12.6482666667,12.2452666667,15.9308,33.2274666667,8.98073333333
613.27,14.5142,38.5562,27.1712,29.0576,15.4998,11.5508666667,12.6764,12.3006,15.9118666667,33.2697333333,9.06826666666
613.61,14.3336666667,38.4516666667,27.0653333333,28.9567333334,15.3532666666,11.3967333333,12.5619333333,12.135,15.7686,33.1504,8.95573333334
613.94,14.2422666667,38.3469333333,26.9914,28.8883333333,15.3219333333,11.3631333333,12.5279333333,12.0481333333,15.7099333333,33.0616666667,8.95186666666
614.28,14.2747333333,38.3496666667,26.9854,28.9492,15.3265333333,11.4236,12.5334,12.0670666667,15.731,33.0967333333,8.98820000001
614.61,14.2718,38.3258666667,26.9737333333,28.9522,15.2919333333,11.4684666667,12.5334666667,12.0710666667,15.7254666667,33.0768666667,9.00433333334
614.94,14.2987333333,38.3078666667,26.9688,29.0494666667,15.2952,11.5734666667,12.5472,12.0966666667,15.7434666667,33.0647333333,9.06286666666
615.28,14.3232666667,38.2445333333,26.9947333333,29.0531333333,15.3332666667,11.6418666667,12.6058666667,12.1326,15.7780666667,33.0882,9.11313333332
615.61,14.3127333333,38.2104,26.9585333333,29.0354,15.3265333333,11.6758,12.634,12.1210666667,15.7752,33.0829333333,9.1282
615.95,14.2769333333,38.2223333333,26.9072,29.0693333333,15.2786666667,11.668,12.6064666667,12.1174666667,15.7542,33.1091333333,9.10539999999
616.28,14.1734,38.1639333334,26.8088,29.0166666667,15.1739333333,11.5782,12.5588666667,12.0230666667,15.7012666667,33.0609333333,9.07033333333
616.61,14.0629333333,38.0960666667,26.7824666667,29.0096666667,15.1318,11.5388666667,12.522,11.9757333333,15.6008666667,33.0656,9.06253333334
616.95,13.9820666667,38.0460666667,26.6747333333,28.9058666667,15.0264,11.4561333333,12.4430666667,11.8964666667,15.5423333333,32.9851333333,8.97106666668
617.28,13.9756,38.0152,26.674,28.9080666667,15.0516,11.5010666666,12.4626666667,11.9025333333,15.5482666667,32.9381333333,8.97233333333
617.62,14.0143333333,38.0664,26.7046,28.9015333333,15.0472666667,11.5280666667,12.4571333333,11.96,15.5422,32.9694,8.99066666667
617.95,13.9474666667,38.0710666667,26.6968,28.8358,15.0027333333,11.4901333334,12.454,11.9384,15.4495333333,32.8984666666,8.98966666666
618.28,13.8071333333,37.9195333333,26.5084666667,28.6734,14.8860666667,11.3778,12.3536666667,11.8134666667,15.2827333333,32.7432,8.89346666667
618.62,13.724,37.857,26.4091333333,28.6100666667,14.7956,11.2967333333,12.2742666667,11.7352,15.2152666667,32.7032,8.8126
618.95,13.6886666667,37.8722,26.403,28.6233333333,14.7467333333,11.2785333333,12.2582666667,11.7241333333,15.1844666667,32.6724666667,8.83106666668
619.28,13.6644,37.9135333333,26.3774,28.6404666667,14.7375333333,11.2533333333,12.2356666667,11.7121333333,15.1574666667,32.6416666667,8.84766666667
619.62,13.7333333333,37.9620666667,26.4551333333,28.7012,14.7816,11.312,12.2862,11.7620666667,15.2074,32.6856,8.94766666666
619.95,13.6913333333,37.9752,26.3942666667,28.7317333333,14.7394,11.2902,12.2538666667,11.7464,15.1382666667,32.6692,8.87526666667
620.28,13.7715333333,38.0102,26.4364,28.7902666667,14.7838,11.336,12.3298,11.7871333333,15.2222,32.6903333333,8.97533333334
620.62,13.7755333333,37.997,26.4209333333,28.8439333333,14.7993333333,11.4228666667,12.3496,11.8260666667,15.2473333333,32.7266,9.03973333333
620.95,13.8355333333,38.0227333333,26.3926,28.8830666667,14.8147333333,11.4628,12.4116666667,11.923,15.2528666667,32.7490666667,9.12633333333
621.28,13.8528666667,38.0173333333,26.3873333333,28.9472666667,14.8175333333,11.4754,12.4527333333,11.9627333333,15.2888666667,32.7670666667,9.11639999999
621.62,13.7842666667,37.8988666667,26.3114,28.8900666667,14.7434666667,11.4581333333,12.4084,11.8928,15.2984,32.7290666667,9.06093333334
621.95,13.869,38.0441333334,26.4388666667,28.9832,14.8477333333,11.5436,12.5052666667,12.0449333333,15.4650666667,32.8078,9.23166666667
622.28,13.8682,38.077,26.4998,29.0223333333,14.8647333333,11.6168666667,12.5592666667,12.1127333333,15.4761333333,32.8403333333,9.33606666667
622.62,13.8236,38.0890666667,26.4356666667,28.9592666667,14.8283333333,11.5980666667,12.5272666666,12.0959333333,15.4516,32.8177333333,9.31593333333
622.95,13.8958666667,38.0618,26.5035333333,28.9719333333,14.8922666667,11.7036,12.6168,12.1811333334,15.4934666667,32.8714666667,9.41113333333
623.28,13.777,37.9212666667,26.3142666667,28.85,14.7744,11.6360666667,12.5156666667,12.0386,15.3483333333,32.738,9.32546666667
623.62,13.7742,37.842,26.3165333333,28.7902666667,14.7394,11.6114666667,12.4444,12.0208,15.3113333333,32.711,9.38933333334
623.95,13.6452666667,37.8076666667,26.2422,28.6916,14.6400666667,11.5604666666,12.3550666667,11.9244,15.2328666667,32.6431333333,9.3654
624.28,13.5056666667,37.7623333333,26.1515333333,28.5657333333,14.5104,11.4090666667,12.2154666667,11.7771333333,15.0848,32.5855333333,9.25213333334
624.62,13.3717333333,37.7102,26.0757333333,28.4764,14.4144,11.3378666666,12.096,11.6581333333,15.0136,32.5813333333,9.17246666667
624.95,13.3172,37.6804,26.0646,28.4464,14.3881333333,11.3738,12.0794,11.647,14.9924,32.5626666667,9.263
625.28,13.2706,37.6462,25.9886666667,28.3868,14.3364,11.3013333333,11.9867333333,11.5748666667,14.8815333333,32.5016,9.22846666667
625.61,13.2567333333,37.5606666667,25.9549333333,28.3506666667,14.3308,11.3211333333,11.9842,11.5412666667,14.8170666667,32.5185333333,9.22813333334
625.95,13.2288,37.4955333333,25.8945333333,28.2995333333,14.3169333333,11.2842666667,11.9366,11.5148,14.7963333333,32.4613333333,9.18140000001
626.28,13.1687333333,37.4879333333,25.8844,28.3331333333,14.2377333333,11.2456666667,11.8751333333,11.4538666667,14.7244,32.4573333333,9.122
626.61,13.1005333333,37.4484666667,25.8016,28.2432666667,14.1367333334,11.1606,11.7693333333,11.3937333333,14.6575333333,32.3701333333,9.06753333334
626.94,13.1301333333,37.5077333333,25.8634666667,28.3030666667,14.1875333333,11.1964,11.8008666667,11.5053333333,14.6834,32.4340666667,9.13559999999
627.28,13.1173333333,37.619,25.9176,28.3594666666,14.2288666667,11.2426666667,11.8508666667,11.5416666667,14.6972,32.457,9.14186666667
627.61,13.176,37.6831333333,25.9133333333,28.3808666667,14.2610666667,11.2624666667,11.888,11.6206666667,14.6973333334,32.4717333333,9.17293333333
627.94,13.2672,37.744,26.0144,28.4957333333,14.336,11.3507333333,11.9817333333,11.7239333333,14.7676,32.5208,9.29800000001
628.27,13.3291333333,37.8151333333,26.0763333333,28.5323333333,14.3624,11.4038666667,12.0249333333,11.7896666667,14.7948666667,32.5428,9.39513333333
628.61,13.3081333333,37.8002,26.0100666667,28.5038666667,14.2998,11.3269333334,11.9736,11.7525333333,14.7371333333,32.5048,9.35653333333
628.94,13.4013333333,37.9209333333,26.1457333333,28.6220666667,14.3564666667,11.451,12.0856666666,11.8895333334,14.8354,32.6392,9.48833333333
629.27,13.3116,37.9358,26.0933333333,28.6058666667,14.2232666667,11.3564,12.0198,11.8167333333,14.766,32.5685333333,9.42386666666
629.60,13.2645333333,37.9366,26.0907333333,28.5653333333,14.1451333333,11.3044666667,11.9838,11.7570666667,14.6909333333,32.5858666667,9.37759999999
629.94,13.2589333333,37.9196,26.0551333333,28.5466,14.1801333333,11.2964,11.9974,11.7606666667,14.6866,32.605,9.44299999999
630.27,13.1119333333,37.8388666667,25.9594666667,28.4629333333,14.0618666667,11.1963333334,11.8752666667,11.6427333333,14.5228666667,32.5092,9.35953333334
630.60,13.0140666667,37.8119333333,25.9629333333,28.3816666667,13.9706,11.1475333333,11.801,11.5547333333,14.4492,32.466,9.3292
630.93,12.8804666667,37.6973333333,25.8161333333,28.2583333333,13.8436666667,11.059,11.6929333333,11.4092,14.3602,32.3712,9.2344
631.26,12.8337333334,37.6298666667,25.7948,28.1976666667,13.7827333333,11.0074,11.6127333333,11.3452,14.2933333333,32.3745333333,9.1732
631.60,12.8518,37.6263333333,25.794,28.1736,13.7888,11.0076,11.6214,11.3502666667,14.3066666667,32.3677333333,9.15833333334
631.93,12.8099333333,37.4928666667,25.7316666667,28.0709333333,13.6914,10.9509333333,11.5873333333,11.3088666667,14.2136,32.2932,9.11066666667
632.26,12.7645333333,37.4177333334,25.6943333333,28.0138666667,13.6516666667,10.8958,11.5447333333,11.2756,14.1750666667,32.2619333333,9.14486666666
632.59,12.8088,37.4298,25.6964,28.0302666667,13.6952,10.9405333333,11.5615333333,11.2823333333,14.181,32.2804,9.19666666667
632.92,12.7606,37.363,25.644,27.9112,13.5996,10.9060666667,11.4895333333,11.2379333333,14.1138666667,32.2167333333,9.17100000001
633.26,12.7146,37.3784666667,25.5864666667,27.9046,13.5455333333,10.8416,11.4069333333,11.1800666667,14.037,32.122,9.18206666666
633.59,12.776,37.4321333333,25.6998,27.9017333333,13.5461333334,10.8848,11.4175333333,11.2408,14.0448666667,32.1421333333,9.24039999999
633.92,12.95,37.6462666667,25.9262,28.1157333333,13.721,11.0909333333,11.6161333333,11.4157333333,14.2594,32.3375333333,9.39826666667
634.25,12.9660666667,37.6764666667,25.8794,28.1179333334,13.7569333333,11.0935333333,11.6174666667,11.4136666667,14.303,32.2908,9.39313333334
634.58,13.0185333333,37.6836666667,25.8873333333,28.1383333333,13.7435333333,11.0818,11.5745333333,11.4630666667,14.2475333333,32.3426666667,9.43806666667
634.91,13.0627333333,37.7400666667,25.9513333333,28.2162,13.7608,11.1636,11.6400666667,11.5331333333,14.3255333333,32.3778666667,9.51459999999
635.25,12.997,37.7525333333,25.9232,28.1913333333,13.7201333333,11.1078666667,11.5937333333,11.4954666667,14.3024666667,32.3409333333,9.50519999999
635.58,13.0831333333,37.9294,26.0455333333,28.3675333333,13.8060666667,11.1667333333,11.6445333334,11.5478666667,14.3854666667,32.4889333333,9.58493333333
635.91,13.1130666667,37.9996,26.085,28.3954666667,13.8124,11.1951333333,11.6521333333,11.5526666667,14.3672666667,32.4748666667,9.53266666667
636.24,13.1033333333,38.1087333333,26.1284666667,28.4937333333,13.8544,11.1645333333,11.6854666667,11.5863333333,14.3628666667,32.4894666667,9.54773333334
636.57,13.2399333334,38.2707333333,26.2304666667,28.6835333333,14.0144,11.2774,11.8044666667,11.6963333333,14.4736,32.6241333333,9.65926666667
636.90,13.4023333333,38.4341333333,26.4032666667,28.8256,14.1660666667,11.4296666667,11.9715333333,11.8869333333,14.6431333333,32.7919333333,9.85973333333
637.23,13.3070666667,38.4246666667,26.305,28.8254666667,14.1154,11.3574666667,11.8673333333,11.828,14.552,32.7328,9.8182
637.56,13.2228666667,38.3494,26.2068,28.7947333333,14.0256666667,11.2370666667,11.7311333333,11.7642,14.4342,32.6843333333,9.76980000001
637.90,13.2811333333,38.3516,26.3104666667,28.8415333333,14.0217333333,11.2612,11.7906,11.8064666667,14.4085333333,32.7904,9.84413333334
638.23,13.2804666667,38.4182666667,26.3569333333,28.8756666667,14.0577333333,11.2466666667,11.8340666667,11.8356666667,14.4404,32.7561333333,9.85320000001
638.56,13.2974666666,38.4032666667,26.356,28.8686,14.0617333333,11.253,11.8591333333,11.8972,14.4464,32.7494,9.87319999999
638.89,13.3590666667,38.4151333333,26.3847333333,28.9182666667,14.1309333333,11.3866,11.9326666667,11.9838,14.4514,32.8130666667,9.97186666667
639.22,13.2288666667,38.4209333333,26.3196666667,28.8376,14.0286,11.2982666666,11.8082666667,11.9246,14.3350666667,32.7227333333,9.91206666667
639.55,13.2622666667,38.5644,26.4212,28.9752666667,14.0781333333,11.3639333333,11.8344666667,11.9738666667,14.3634,32.86,9.95033333333
639.88,13.1912666667,38.497,26.3762,28.819,13.9680666667,11.2890666667,11.7367333333,11.9061333333,14.2339333333,32.8358666666,9.91266666667
640.21,13.3224666667,38.6496,26.5112666667,28.8964666667,14.0644,11.3848666666,11.8500666667,12.0516666667,14.3003333333,32.9834,10.0584666667
640.54,13.2794666666,38.6666,26.5083333333,28.8862666667,14.0596,11.3600666667,11.8233333333,12.0418,14.2914,33.0475333333,10.0146666667
640.87,13.3406,38.8145333333,26.5322,28.9501333333,14.1267333333,11.4272666667,11.9535333333,12.1455333333,14.3659333333,33.1477333333,10.1132
641.20,13.3461333333,38.7520666667,26.4224666667,28.9208,14.0898,11.3934,11.9340666667,12.0837333333,14.2871333333,33.0038,10.1107333333
641.53,13.3471333333,38.7514666667,26.4077333333,28.9099333333,14.0708666667,11.3531333333,11.9087333333,12.1191333333,14.2633333333,32.9922,10.138
641.87,13.362,38.7254666667,26.351,28.8651333333,14.0367333333,11.3816,11.9185333333,12.1086,14.2660666667,33.0251333333,10.1946666667
642.20,13.4663333333,38.8812,26.4363333333,29.0017333333,14.1639333333,11.4829333333,12.0064,12.1938666667,14.32,33.1698666667,10.3459333333
642.53,13.4208666667,38.9203333333,26.3757333333,28.947,14.0470666667,11.3798666667,11.9002666667,12.1987333333,14.2296,33.0956666667,10.3052666667
642.86,13.4567333333,38.8274666667,26.3032,28.9548,14.1388,11.4838,11.9499333333,12.3036666667,14.2897333333,33.0440666666,10.4006666667
643.19,13.335,38.7177333333,26.1585333333,28.8520666667,13.9656,11.4138666667,11.8465333333,12.2331333333,14.1845333333,32.9384666667,10.3722
