wavelength,Back_ConSpam,Belly_ConSpam,Breast_ConSpam,Crissum_ConSpam,Crown_ConSpam,DorTail_ConSpam,Patch10_ConSpam,Patch11_ConSpam,Patch12_ConSpam,Rump_ConSpam,Throat_ConSpam,WingTip_ConSpam
222.74,-63.184,-47.5955555555,-28.6898888889,-25.8541722222,-51.5754444445,-29.5191111111,-15.9205555555,-54.1044722222,-71.8076666667,-9.28666666668,-8.45766666666,11.9403333333
223.11,-99.9999999999,-76.1007777778,-54.717,-51.2683611111,-82.809111111,-55.7653333333,-46.5407777778,-76.8343888889,-107.966333334,-32.9141111111,-34.5911111111,-12.1592222222
223.49,-76.5151666665,-52.1885555556,-41.5825555556,-39.1413833333,-68.0134444444,-51.6834444444,-36.7004444445,-57.4915555556,-83.8382222223,-35.0168888889,-39.899,-12.7946666667
223.87,-61.1862222221,-40.3904444444,-40.09,-31.3514111111,-59.4594444444,-46.997,-33.934,-50.8258611111,-71.0212222222,-34.5344444445,-35.2853333333,-7.95788888888
224.24,-48.3617777778,-24.6437777778,-23.7892222222,-15.7906777778,-46.5813333333,-32.4785555556,-23.0768888889,-40.7050833333,-56.2678888889,-25.641,-24.7864444445,0.712222222233
224.62,-41.2162777778,-21.1712222222,-17.2671111111,-15.5705611111,-46.8467777778,-36.4865555556,-17.2672222222,-39.7523333334,-45.3453333333,-22.5225555556,-27.4774444444,15.4653333333
225.00,-41.8424444444,-20.9564444445,-18.4247777778,-18.4035111111,-45.429,-42.6161111111,-19.5498888889,-38.7483055555,-42.8972222222,-29.9578888889,-28.5513333334,16.3152222222
225.38,-53.8288333334,-33.4834444444,-36.7866666667,-30.8033722222,-53.4534444445,-54.0537777778,-36.4865555555,-50.8634722222,-57.5073333333,-39.4895555556,-45.7957777778,9.00911111112
225.75,-18.5373333333,-0.566999999977,-8.05,-2.97624444444,-15.9864444445,-18.0271111111,-7.48299999999,-15.7313888889,-19.3876666666,-10.9976666667,-11.2243333333,30.8387777778
226.13,-13.4171666667,2.411,-1.36266666668,-2.9561222222,-7.75677777779,-11.2157777778,-7.75688888888,-12.7097222222,-11.6351111111,-6.07977777778,-5.97477777777,28.9307777778
226.51,-10.8334444444,6.11111111112,2.22211111112,-1.31950555557,-6.29644444444,-12.3147777778,-8.14799999999,-11.8055277778,-10.3702222222,-6.8518888889,-6.48155555558,24.7221111111
226.88,-9.88577777779,5.47388888888,3.34966666666,-1.65445,-7.18933333332,-8.66022222223,-11.9282222222,-12.6633055556,-10.621,-7.84322222221,-4.65688888888,21.487
227.26,-3.8535,8.09222222224,4.68855555555,3.78601666668,-2.05522222222,-3.21144444445,-5.58777777778,-10.8543055556,-5.52344444445,-0.963333333333,0.0642222222333,21.3232222222
227.64,-3.06122222222,3.68466666666,2.89122222222,3.93990555554,-2.32444444446,-3.68466666667,-6.40588888888,-9.9347777778,-6.746,-0.453555555553,2.21100000001,18.8775555555
228.01,0.589722222223,6.44055555557,7.12899999999,8.08018333334,1.32755555556,0.88511111111,-0.737555555553,-4.26505555556,-2.40911111111,3.78566666667,5.45722222223,20.1573333333
228.39,-5.4858888889,1.02288888888,-1.06944444445,1.66201666667,-5.021,-4.78844444443,-5.90433333333,-8.69355555554,-7.57777777778,-2.278,0.278888888877,14.5977777778
228.76,-6.07350000001,1.71233333334,-2.34955555556,1.01360555556,-3.78333333332,-3.86288888889,-4.69933333333,-6.81994444445,-7.92522222223,-1.15488888889,1.87166666667,11.5094444444
229.14,-3.22116666668,3.47455555557,-0.579,2.31455,-2.31622222222,-1.12222222222,-2.06288888889,-4.78627777778,-6.04422222223,2.31622222222,3.04011111113,10.8577777778
229.52,-2.18766666667,4.68711111112,1.56222222222,3.51201666666,-3.57666666667,-0.278,-0.312888888887,-4.45322222222,-6.18088888888,2.986,4.40955555557,10.1388888889
229.89,-7.89572222223,-0.786,-2.42933333333,-0.991394444443,-10.7183333333,-4.53722222221,-4.10855555555,-9.73555555555,-11.0396666667,-2.215,-1.50044444444,3.89455555556
230.27,-9.98977777777,-1.97088888889,-4.41722222222,-3.32653333333,-12.742,-7.47544444446,-5.30066666668,-11.731,-13.6254444444,-5.40255555556,-5.0628888889,2.20866666667
230.65,-10.6213888889,-3.44477777778,-5.23477777778,-3.22522777778,-14.0492222222,-6.85577777777,-5.0658888889,-10.4608611111,-13.2724444445,-5.47122222222,-5.03200000001,3.30966666667
231.02,-8.6401111111,-1.35655555556,-3.00377777778,-1.37095,-11.4986666667,-4.87722222222,-3.19766666667,-8.07480555554,-10.239,-3.45588888889,-3.97277777779,3.97277777778
231.40,-6.12072222222,1.67955555557,0.355222222224,0.292372222221,-9.27,-1.51822222222,0.09688888889,-4.25547222222,-7.55811111111,-1.38888888889,-2.71311111111,5.94322222222
231.78,-7.0615,1.87411111112,-0.435000000002,-0.980466666667,-9.53822222221,-1.57322222222,0.334777777776,-5.25425,-7.16177777778,-1.77377777778,-3.94933333333,5.25444444445
232.15,-9.37844444444,-0.64322222221,-4.073,-3.21549444444,-11.3611111111,-3.68,-2.60811111111,-8.04761111111,-8.89611111111,-3.64422222222,-5.96633333334,2.92977777778
232.53,-4.6925,2.91266666665,1.25855555556,1.80499444444,-5.68122222222,1.54633333335,1.00677777778,-4.07222222222,-4.85433333333,1.65388888889,-2.76888888888,4.49477777778
232.90,-4.78805555554,1.27922222221,0.80399999999,0.774888888887,-6.24988888889,0.877222222213,-0.475222222222,-6.41452777778,-5.77477777778,-0.000111111113333,-4.16666666666,3.58188888889
233.28,-7.40755555556,-0.567000000003,-2.41877777778,-1.48913333333,-8.012,-0.94477777779,-3.77933333333,-9.02313888888,-6.50033333333,-3.02344444444,-6.12233333332,2.83433333333
233.66,-5.51961111112,0.0716666666667,-2.258,-1.41757222222,-5.878,-0.179222222233,-2.68833333333,-6.77413888889,-3.22588888889,-1.93544444445,-5.41222222221,3.51266666667
234.03,-6.03166666667,-0.423222222223,-3.84466666667,-1.76165555556,-5.82011111111,-0.317444444443,-4.40922222222,-6.77255555555,-3.73888888889,-0.775888888889,-6.1728888889,2.18688888889
234.41,-3.25205555556,0.406444444443,-1.72755555555,0.536883333333,-4.74244444445,2.30355555556,-2.60833333333,-4.0905,-0.847000000001,2.33744444445,-2.84566666667,1.69377777778
234.78,-3.08272222222,1.02211111111,-2.43977777778,-1.05018888889,-4.74777777778,1.97822222223,-3.03322222222,-4.02230555556,-2.30788888889,1.58266666667,-3.09922222222,-0.626555555557
235.16,-7.2323888889,-2.23566666667,-6.70722222223,-5.33703888888,-9.28177777778,-2.81155555555,-5.89433333334,-8.22330555557,-7.62188888889,-1.89688888889,-7.38466666666,-5.18300000001
235.54,-10.0823333333,-4.66399999999,-9.22488888888,-7.84792777778,-11.214,-5.6241111111,-8.60766666668,-11.3425833333,-9.91088888889,-4.218,-10.1507777778,-8.88177777778
235.91,-10.2043888889,-4.35211111112,-8.67122222222,-7.93939999999,-11.1771111111,-6.00055555554,-9.06688888888,-10.6576666667,-9.79244444446,-5.27533333334,-10.7154444445,-9.19866666668
236.29,-13.8805555556,-7.8988888889,-11.7338888889,-11.4617777778,-14.3232222222,-9.30833333333,-12.029,-14.0526388889,-13.5365555556,-9.24288888888,-14.3232222222,-13.1432222222
236.66,-15.9290555555,-9.30844444446,-13.438,-13.1481833333,-16.5191111111,-11.865,-12.9137777778,-16.4536111111,-13.9626666667,-11.4716666667,-15.8635555556,-14.1918888889
237.04,-17.649,-9.78988888889,-13.9903333333,-14.2766277778,-18.5976666667,-13.2791111111,-13.042,-16.72575,-15.1083333333,-12.9404444444,-17.2085555556,-14.2614444445
237.41,-15.2528888889,-7.15233333335,-11.6432222222,-11.4055166667,-18.3964444445,-11.7432222222,-8.88233333334,-13.4564722222,-14.1716666667,-11.1112222222,-15.8017777778,-12.9072222222
237.79,-16.8167777778,-6.60655555555,-11.5116666667,-11.2462222222,-19.8532222222,-13.2133333333,-9.276,-14.6648333333,-15.7825555556,-12.746,-16.5165555555,-13.3465555556
238.17,-14.9493333333,-4.59966666667,-9.22955555554,-9.06647222223,-16.3382222222,-12.5744444444,-6.57111111111,-12.7014722222,-12.9331111111,-11.9773333333,-12.8135555555,-10.6631111111
238.54,-18.3608333333,-7.72277777777,-11.6911111111,-9.99408333333,-18.6203333333,-15.9342222222,-8.08922222223,-14.6443611111,-14.5605555555,-14.0413333333,-15.2321111111,-12.2713333333
238.92,-15.3486666667,-5.81077777779,-8.39,-6.53487222223,-15.8728888889,-12.0746666667,-5.58388888889,-12.6984444444,-10.6858888889,-10.7426666667,-12.8684444444,-8.73022222221
239.29,-12.128,-2.64433333333,-5.187,-4.4622,-12.3314444444,-8.36488888888,-3.66122222222,-9.58561111111,-7.85644444444,-8.31433333333,-10.1705555555,-5.46655555556
239.67,-10.6222777778,-2.40822222222,-4.721,-3.53123333333,-10.4912222222,-7.27233333332,-2.09822222222,-8.44061111112,-6.557,-6.7,-8.13066666667,-4.05333333333
240.04,-7.47977777778,-0.434777777778,-2.34822222222,-1.12951111111,-6.95788888889,-4.58788888889,1.13055555555,-5.45238888889,-3.84866666667,-3.43555555556,-5.08811111111,-1.97866666667
240.42,-3.59477777778,3.06266666666,0.709555555557,2.07737222222,-3.02533333333,-1.10155555555,4.20144444444,-1.46113888889,-0.168333333333,-0.186666666663,-1.34455555556,2.22211111111
240.79,-4.13983333333,1.81055555556,-0.543222222222,0.581755555556,-3.50622222222,-1.61322222222,2.50222222222,-1.92586111111,-1.25111111111,-1.21811111111,-1.97511111111,0.921666666667
241.17,-1.73738888889,3.05455555556,1.33111111111,2.56048888889,-1.40122222222,0.686444444444,3.96533333333,-0.301166666667,0.952777777779,0.938777777777,-0.084,2.102
241.54,-0.434944444444,3.49133333333,1.93544444444,3.03513333333,0.330666666666,1.67833333333,4.70411111111,0.321444444443,2.18066666666,2.19277777778,0.808555555557,2.597
241.92,-0.652333333332,3.05888888889,1.372,2.3139,0.22511111111,1.84455555556,4.31855555555,0.362555555557,2.01311111111,1.69788888889,0.708444444443,1.69811111111
242.29,0.301944444445,3.61544444444,2.04622222222,2.95861666667,0.805555555554,2.45977777778,4.665,1.54530555555,2.57622222222,2.375,1.06011111111,2.375
242.67,0.0610555555557,3.93111111111,2.01644444444,2.66568888889,1.07955555556,2.39322222222,4.34866666667,1.57863888889,2.12844444444,2.12855555556,0.509222222223,2.64811111111
243.05,0.383444444443,3.78555555556,2.02555555556,2.5249,1.534,2.42855555556,4.84766666667,1.97863888889,2.28111111111,2.53688888889,0.501333333333,3.08744444444
243.42,-0.137722222222,2.83188888889,1.15055555556,2.45022222222,1.14055555556,1.76,4.43466666667,1.53394444444,2.09444444444,2.06488888889,-0.393333333335,2.14355555556
243.80,-0.000166666665667,3.19522222222,0.997888888888,2.53929444445,1.03633333334,1.74622222222,4.38488888889,1.84705555556,1.89977777778,1.89977777778,-0.326222222222,1.92866666667
244.17,-0.644444444447,2.954,0.00011111111,1.71100555556,-0.0375555555557,1.38288888889,3.39644444444,0.962027777779,1.38311111111,0.89388888889,-1.28888888889,1.30777777778
244.55,-0.780500000001,2.27333333333,0.0912222222233,1.08689444444,-0.95888888889,1.06833333333,3.12244444444,0.44036111111,1.16866666667,0.438222222223,-1.73466666667,0.53877777778
244.92,0.146277777778,3.15866666667,1.01544444444,1.98935555556,-0.396,1.71277777778,4.40644444445,1.08213888889,1.902,1.26511111111,-0.981222222222,1.30822222222
245.30,0.136888888889,3.29066666667,0.893000000001,1.80705555556,-0.426555555556,1.52066666667,4.28011111111,1.08211111111,1.86655555555,1.28733333333,-1.25522222222,0.651666666667
245.67,-0.144055555556,3.17144444444,1.28644444444,1.96032222222,-0.443666666667,1.46355555556,4.02155555556,1.00358333333,1.69288888889,1.16077777778,-0.968444444445,0.894555555553
246.05,1.00327777778,3.87366666667,2.31088888889,3.19927777778,0.642444444443,2.56255555556,4.97944444445,1.81097222222,2.44988888889,2.27133333333,0.0197777777777,2.46988888889
246.42,1.95588888889,4.25455555555,3.11877777778,3.81366666667,1.31588888889,3.36522222222,5.91911111111,2.37966666667,3.18488888889,3.15477777778,0.985444444443,3.16088888889
246.79,2.55405555556,4.11922222222,3.16366666667,3.83971666666,1.37866666667,3.52611111111,6.24488888889,2.28197222222,3.42188888889,3.32288888889,1.30733333334,3.17444444445
247.17,2.19516666667,3.89355555556,3.04688888889,3.61282222222,1.181,3.33444444444,6.01544444444,1.88930555556,3.27688888889,2.90066666667,1.01377777778,2.83255555556
247.54,2.61511111111,4.18111111111,3.30111111111,3.73948333333,1.57577777778,3.68877777778,6.36855555556,2.26844444444,3.63422222222,3.25633333333,1.52633333333,3.182
247.92,2.2,3.68111111111,3.104,3.38372222222,1.28088888889,3.34377777778,6.09066666667,1.80875,3.35844444444,2.81077777778,1.10977777778,2.91833333333
248.29,2.29644444445,3.68611111111,3.33366666667,3.73856666667,1.54388888889,3.522,6.39266666667,2.11794444444,3.44477777778,3.20377777778,1.46188888889,3.27611111111
248.67,2.66116666667,4.27344444445,3.80711111111,4.24406666667,2.23388888889,4.11311111111,6.97844444445,2.65511111111,3.79277777778,3.88022222222,1.87933333333,3.90433333333
249.04,3.03205555556,4.55655555556,4.181,4.52255,2.65877777778,4.40633333333,7.25555555555,3.13833333333,4.211,4.24622222222,2.05811111111,4.48144444444
249.42,2.927,4.28777777778,4.00544444444,4.39146666666,2.55144444444,4.26644444445,7.553,3.1225,4.13866666667,4.24,1.85366666667,4.69788888889
249.79,2.93372222222,4.19033333333,4.08144444444,4.41145,2.51311111111,4.28188888889,7.88833333333,3.24422222222,4.13866666667,4.299,1.68311111111,4.82
250.17,2.68394444445,4.06655555556,4.09766666667,4.32004444444,2.48988888889,4.03522222222,8.18955555556,3.29858333333,4.07911111111,4.37322222222,1.43888888889,4.99855555556
250.54,2.06294444444,3.68555555556,3.584,4.16016111111,1.95777777778,3.462,7.93366666667,2.87605555555,3.80766666667,3.84822222222,0.643555555557,4.53944444444
250.92,1.67527777778,3.70377777778,3.67488888889,4.22453888889,1.924,3.60277777778,8.08488888889,3.10011111111,3.79022222222,3.94888888889,0.626888888889,4.71977777778
251.29,2.65744444444,4.73,4.523,5.05619444444,2.79077777778,4.34533333334,9.12711111111,4.03608333334,4.486,4.88566666667,1.75433333333,5.611
251.66,3.24488888889,5.41566666667,5.37033333333,5.70531666667,3.26755555556,4.67444444444,10.1506666667,4.57425,4.93911111111,5.688,2.39766666667,6.49733333333
252.04,3.94927777778,6.07577777778,6.20488888889,6.39636666667,3.95677777778,5.39977777778,10.6783333333,5.44555555556,5.84788888889,6.75933333333,3.281,7.58722222222
252.41,3.62344444444,5.71855555556,6.32377777778,6.10219444444,3.81755555555,5.01233333333,10.4827777778,5.19291666667,5.99,6.75044444444,3.09588888889,7.38666666667
252.79,2.6755,4.98988888889,5.40711111111,5.57483888889,3.241,3.93911111111,9.98000000001,4.36202777778,5.44733333333,6.15333333334,2.24644444445,6.61833333333
253.16,1.50855555556,4.13366666667,4.64622222222,4.77884444444,2.23222222222,3.10844444444,9.63122222221,3.49505555555,4.57988888889,5.54733333333,1.56255555555,5.53066666667
253.54,1.3285,4.23133333333,5.01411111111,4.9651,2.47366666667,3.33166666667,9.59533333333,3.57952777778,4.88088888889,5.60544444444,1.89911111111,5.63022222222
253.91,2.22644444444,4.64877777778,5.398,5.5802,3.193,4.08677777778,10.0811111111,3.88263888889,5.72155555555,6.13033333333,2.75,5.98533333333
254.28,1.18066666667,3.75377777778,4.18533333333,4.28899444445,2.335,2.89911111111,9.19911111111,2.79105555555,5.02255555556,5.22511111111,1.77988888889,4.29122222222
254.66,0.343111111109,3.19977777778,3.65433333333,3.34035555556,1.99411111111,2.61544444445,8.77388888889,2.11005555555,4.10866666667,4.98055555556,1.42822222222,4.14577777778
255.03,1.09127777778,4.44077777778,4.78511111111,4.18316111111,2.737,3.32077777778,9.40766666667,3.11275,4.90011111111,5.74222222222,2.48844444444,4.97644444445
255.41,0.506833333332,4.184,4.85,4.06285,2.47477777778,3.08088888889,9.12344444445,2.66336111111,4.84988888889,5.88366666667,2.33555555556,4.86977777778
255.78,0.101444444444,4.09188888889,4.21344444445,3.75523888889,2.35988888889,3.02844444444,8.346,2.28913888889,4.60866666667,5.277,2.22822222222,5.00322222222
256.15,0.146611111111,3.95322222222,3.97355555556,3.46998888889,2.53788888889,2.85122222222,8.19922222222,2.27472222222,4.76188888889,5.10577777778,1.68844444444,4.46866666667
256.53,0.647833333333,4.14211111111,3.85744444444,3.53265,2.66966666667,2.92511111111,8.26466666667,2.48341666667,4.54455555556,4.56433333333,1.72755555556,4.33844444444
256.90,1.20088888889,3.607,4.15988888889,3.55023888889,2.46511111111,2.86388888889,7.50411111111,2.37897222222,4.64944444444,4.06022222222,1.94844444444,4.11466666667
257.28,2.71666666666,4.719,4.95466666666,4.82651666667,3.96355555556,3.89055555555,8.04111111111,3.59808333333,5.85611111111,4.92211111111,3.24066666667,5.15766666667
257.65,3.01927777778,4.75055555556,4.51433333334,4.73813888889,3.94222222222,3.606,7.54111111111,3.38963888889,5.54488888889,4.62911111111,3.29122222222,5.38744444444
258.02,3.40427777778,5.26633333333,4.80011111111,5.07276111111,4.23433333333,3.93577777778,7.93388888889,4.02622222222,5.76388888889,5.15444444445,3.70555555555,6.03133333333
258.40,3.60766666667,5.31777777778,5.02944444445,5.18543888889,4.18466666666,4.33966666667,8.07022222222,4.1005,5.83611111111,5.19477777778,3.69311111111,6.11944444445
258.77,3.9045,5.502,5.009,5.32345,4.36711111111,4.48355555556,8.09266666667,4.36366666667,6.12066666667,5.44622222222,3.89744444445,6.14855555555
259.15,3.73783333333,5.21011111111,4.68233333334,5.16796666667,4.209,4.34733333333,8.03711111111,4.04980555556,5.90944444445,5.21844444444,3.57655555556,5.82977777778
259.52,3.58916666667,4.97988888889,4.36566666667,5.06537222222,3.94822222222,4.19177777778,7.94322222222,3.81227777778,5.687,4.86411111111,3.26844444445,5.39722222222
259.89,3.55938888889,4.74677777778,4.233,4.86672222222,3.61377777778,4.13855555556,7.78144444444,3.611,5.54122222222,4.714,3.08911111111,5.20944444444
260.27,3.53861111111,4.85622222222,4.27277777778,5.01673333333,3.57711111111,4.24133333334,8.02244444444,3.56758333333,5.46433333334,4.61044444445,3.32066666667,5.24644444444
260.64,3.79544444444,5.25788888889,4.642,5.42695,3.80222222222,4.656,8.43744444444,3.90375,5.77055555556,4.96222222222,3.62,5.64322222222
261.01,4.01038888889,5.703,4.71088888889,5.66164444444,3.86277777778,4.92722222222,8.88600000001,4.25241666667,5.92988888889,5.23955555556,3.87311111111,6.13244444444
261.39,3.47755555555,5.26377777778,4.33755555555,5.12635555555,3.317,4.50877777778,8.63288888888,3.87277777778,5.52233333333,4.858,3.40788888889,5.87544444444
261.76,3.32755555556,5.13366666667,4.43077777778,5.03709444445,3.17344444445,4.56466666667,8.69466666668,4.04658333333,5.49588888889,4.81822222222,3.43066666667,5.84011111111
262.13,2.75005555556,4.539,3.94711111111,4.52106111111,2.65966666667,4.13933333333,8.202,3.54827777778,4.931,4.12766666667,2.80555555555,5.28855555556
262.51,2.84961111111,4.67677777778,3.98344444445,4.6592,2.67655555555,4.12977777778,8.38033333333,3.73716666667,5.10244444444,4.10044444444,3.12322222222,5.48244444445
262.88,2.87516666667,4.84666666667,4.33233333333,4.7638,2.62255555555,4.24433333333,8.83600000001,3.77286111111,5.19411111111,3.96155555556,3.21088888889,5.73622222222
263.25,2.95522222222,4.80711111111,4.36777777778,4.70265,2.56444444444,4.46488888889,8.91444444445,3.94011111111,5.14944444444,3.87233333333,3.15711111111,5.77777777778
263.63,3.17461111111,4.95133333333,4.82888888889,4.72807222222,2.573,4.54477777778,9.01688888888,4.31894444444,5.07388888889,3.882,3.30822222222,6.30466666667
264.00,2.84794444445,5.045,5.057,4.76763888889,2.66877777778,4.263,9.05122222223,4.47036111111,4.99122222222,3.666,3.27766666667,6.108
264.37,2.71744444444,5.13822222222,5.28644444444,4.74708888889,2.52277777778,4.12422222222,8.86055555554,4.59419444444,5.05155555556,3.74711111111,3.13488888889,6.20166666667
264.75,2.30616666666,4.92377777778,4.91133333333,4.42618333333,2.27188888889,3.81566666667,8.37833333334,4.29044444444,4.70577777778,3.56044444444,2.78877777778,5.982
265.12,1.91455555556,4.39511111111,4.74622222222,3.98828888889,2.22222222222,3.62566666667,7.87944444445,4.01963888889,4.41977777778,3.22555555556,2.29611111111,5.38622222222
265.49,2.16,4.50122222222,4.74288888889,4.25121666667,2.314,3.84255555556,7.89677777778,4.06772222222,4.338,3.33511111111,2.47711111111,5.44988888889
265.87,2.45838888889,4.83366666667,4.83366666666,4.67075,2.27211111111,3.99366666667,8.01666666667,4.06908333333,4.60888888889,3.51433333333,2.63255555555,5.53177777778
266.24,2.51711111111,4.89722222222,4.83433333333,4.50746666667,2.10355555556,3.98488888889,8.08388888889,3.82533333333,4.823,3.72244444444,2.554,5.36455555556
266.61,2.70477777778,4.86922222222,4.82488888889,4.61756111111,2.112,4.108,7.87977777778,3.68077777778,4.88022222222,3.80477777778,2.52,5.189
266.98,2.99894444444,5.19266666667,4.88,4.94044444444,2.34722222222,4.44022222222,7.75177777778,3.92766666667,5.023,3.95811111111,2.734,5.06011111111
267.36,3.25022222222,5.57877777778,4.99411111111,5.30944444445,2.57711111111,4.50244444444,7.78866666667,4.26958333333,5.36144444444,4.259,3.18277777778,5.43911111111
267.73,3.12816666667,5.53255555556,4.58511111111,5.09421666667,2.49122222222,4.21822222222,7.55522222222,4.17252777778,5.25744444444,4.07566666666,3.16366666667,5.19144444444
268.10,3.39233333333,5.548,4.65666666667,5.32533333333,2.68388888889,4.46155555556,7.75133333333,4.31883333333,5.523,4.29633333333,3.26966666666,5.24255555556
268.48,3.86516666667,5.783,4.84355555555,5.60356666667,3.12144444444,4.80444444444,8.09733333333,4.51827777778,5.83188888889,4.53055555556,3.42477777778,5.57266666667
268.85,3.80338888889,5.522,4.57077777778,5.30776111111,3.01677777778,4.45011111111,7.86266666667,4.29211111111,5.57988888889,4.17522222222,3.316,5.21277777778
269.22,3.80566666667,5.42422222222,4.43111111111,5.31659444444,2.94133333333,4.31655555556,7.85944444444,4.07419444444,5.61055555556,4.17322222222,3.29477777778,5.20933333333
269.59,4.26305555555,5.84333333334,4.74333333333,5.73387777778,3.51811111111,4.68755555556,8.32177777778,4.38952777778,6.13577777778,4.59955555556,3.73155555555,5.56022222222
269.97,4.16605555555,5.66244444445,4.55277777778,5.40525,3.584,4.71644444445,8.19122222222,4.05597222222,5.82611111111,4.43911111111,3.53844444444,5.31677777778
270.34,4.16772222222,5.76122222222,4.53044444444,5.54653333333,3.62166666667,4.75433333333,7.91477777778,4.10402777778,5.70333333333,4.34688888889,3.58144444445,5.43022222222
270.71,4.04233333333,5.66622222222,4.45488888889,5.48614444445,3.71666666667,4.73277777778,7.88066666667,4.09655555555,5.58355555555,4.32888888889,3.43455555555,5.562
271.09,3.62933333333,5.25566666667,3.96733333333,5.03752222222,3.43155555555,4.46477777778,7.62,3.66544444444,5.15788888889,4.16277777778,2.94255555556,5.39611111111
271.46,3.40833333333,5.09133333333,3.93233333333,4.76263888889,3.36933333333,4.41755555555,7.68811111111,3.36516666667,5.00888888889,4.01455555555,2.675,5.13644444444
271.83,3.31505555556,4.93844444444,3.89222222222,4.73717222222,3.323,4.44133333333,7.63177777778,3.25880555556,4.91011111111,4.02044444444,2.47311111111,5.09466666667
272.20,2.96616666667,4.54633333333,3.48655555556,4.39484444445,2.89766666667,4.197,7.32233333333,2.96027777778,4.53855555556,3.86733333333,2.15155555555,4.97833333333
272.58,2.53927777778,4.13888888889,3.13333333334,4.06741111111,2.54111111111,3.84644444445,6.832,2.74661111111,4.03755555556,3.63622222222,1.94477777778,4.7
272.95,2.46255555555,4.20788888889,3.25388888889,4.05671666667,2.53655555556,3.98677777778,6.89144444445,2.72441666667,4.11088888889,3.73466666666,1.98933333333,4.73544444444
273.32,2.80583333333,4.68688888889,3.69988888889,4.38137777778,3.05077777778,4.36844444444,7.25977777778,3.14208333333,4.36044444445,4.19344444444,2.51455555556,5.05244444444
273.69,2.79355555555,4.75122222222,3.82055555555,4.30555,3.06366666666,4.39622222222,7.105,3.12669444444,4.28588888889,4.37266666667,2.54322222222,4.842
274.06,2.598,4.60388888889,3.672,4.22707222222,2.944,4.28388888889,6.99533333333,3.036,4.128,4.29577777778,2.356,4.73155555556
274.44,2.41794444444,4.55866666667,3.64922222222,4.1597,2.87055555556,4.21211111111,6.92744444445,2.85830555556,3.88177777778,4.16711111111,2.33644444444,4.56244444444
274.81,2.35627777778,4.641,3.666,3.93090555555,2.83333333333,4.17644444444,6.72533333333,2.736,3.85022222222,4.14311111111,2.37711111111,4.32733333333
275.18,2.5465,4.84677777778,4.00233333333,4.14697777778,2.95822222222,4.40522222222,6.79911111111,3.0665,4.13788888889,4.39688888889,2.72477777778,4.482
275.55,2.82011111111,4.96666666667,4.13233333333,4.35473888889,3.17222222222,4.515,6.87888888889,3.29386111111,4.28888888889,4.693,2.98944444444,4.67988888889
275.93,3.43594444444,5.48111111111,4.56377777778,4.78353333333,3.68166666666,5.16055555555,7.17044444445,3.83630555556,4.85777777778,5.14733333333,3.76088888889,5.09922222222
276.30,3.92405555555,5.95177777778,5.04822222222,5.11405555556,4.20688888889,5.44422222222,7.38522222222,4.19675,5.342,5.23933333333,4.26022222222,5.36866666667
276.67,3.64277777778,5.49477777778,4.61944444444,4.51299444444,3.84788888889,5.21477777778,7.00133333333,3.57044444444,5.03,4.76388888889,3.848,4.80433333333
277.04,3.38827777778,5.04011111111,4.23833333333,4.18896666667,3.48233333334,4.94844444444,6.795,3.2555,4.811,4.65055555555,3.59211111111,4.54966666667
277.41,3.29822222222,4.84788888889,4.14488888889,4.17893888889,3.42377777778,5.10822222222,6.72866666667,3.12702777778,4.72466666666,4.54666666667,3.46944444444,4.58311111111
