wavelength,Back_BanEdwf,Belly_BanEdwf,Breast_BanEdwf,Crissum_BanEdwf,Crown_BanEdwf,DorTail_BanEdwf,Patch10_BanEdwf,Patch11_BanEdwf,Patch12_BanEdwf,Rump_BanEdwf,Throat_BanEdwf,WingTip_BanEdwf
392.08,4.637,9.308,7.977,8.05,6.15983333333,6.04033333333,9.06616666667,7.45816666666,19.0635,6.568,7.08316666666,6.22533333333
392.44,4.59816666666,9.2125,7.90566666666,7.96583333334,6.04616666667,5.95316666667,9.00133333334,7.409,19.0735,6.506,6.98566666666,6.14766666667
392.80,4.61783333333,9.24166666667,7.90041666666,7.94733333333,6.06216666667,5.95133333334,9.01833333333,7.44966666667,19.0423333333,6.514,7.05416666667,6.18233333333
393.16,4.72333333333,9.28216666666,7.93783333333,7.99766666666,6.13566666667,6.01916666667,9.07816666667,7.54866666666,19.124,6.608,7.12883333333,6.24333333334
393.52,4.70833333334,9.22666666669,7.87658333334,7.91766666667,6.09966666666,5.9955,9.07333333334,7.50616666667,19.1105,6.5655,7.082,6.20533333333
393.88,4.78933333333,9.27916666669,7.9465,7.95933333334,6.17216666667,6.04683333333,9.11416666667,7.53683333334,19.1848333333,6.60933333333,7.09716666667,6.25833333333
394.24,4.85666666666,9.30866666665,7.97575,7.98433333333,6.21566666667,6.14283333334,9.154,7.54233333333,19.1893333333,6.61666666667,7.166,6.3305
394.60,4.8125,9.25583333333,7.92483333334,7.92433333334,6.142,6.08983333333,9.06633333333,7.48716666667,19.1993333334,6.52183333333,7.13466666666,6.36
394.96,4.799,9.20600000002,7.86891666667,7.87166666667,6.1345,6.077,9.111,7.51183333333,19.1605,6.44966666667,7.10416666666,6.331
395.32,4.71766666667,9.098,7.774,7.75033333333,6.05883333334,6.01066666667,9.02483333333,7.42716666667,19.1431666666,6.3715,7.01483333333,6.24033333333
395.68,4.64716666667,8.97266666665,7.65391666666,7.64416666667,5.98966666667,5.88266666667,8.90466666667,7.3565,19.0243333334,6.32116666667,6.91616666667,6.15
396.04,4.59916666667,8.91316666669,7.57091666666,7.529,5.904,5.8615,8.84883333334,7.26633333333,18.9598333333,6.25816666666,6.8835,6.15033333333
396.40,4.58583333333,8.90283333331,7.53683333334,7.51666666667,5.92516666666,5.90066666667,8.87316666666,7.252,18.946,6.2335,6.91233333333,6.1995
396.76,4.492,8.78266666668,7.43266666666,7.38416666667,5.86083333334,5.84516666666,8.81283333333,7.17966666666,18.9496666666,6.14383333333,6.83266666667,6.11933333333
397.12,4.36366666666,8.68616666665,7.3035,7.253,5.78783333333,5.75133333333,8.77633333333,7.05616666667,18.8035,6.045,6.721,6.0775
397.48,4.2825,8.56199999998,7.17775,7.1355,5.72683333333,5.63783333334,8.67866666667,6.975,18.7483333334,5.99216666667,6.62283333334,5.98566666667
397.84,4.24966666667,8.523,7.12366666667,7.08966666666,5.6595,5.60733333334,8.67016666667,6.95366666666,18.7906666666,5.98166666666,6.63233333333,6.02216666667
398.20,4.2085,8.46816666667,7.04533333333,7.01183333333,5.6225,5.55466666667,8.6865,6.9405,18.7991666667,5.961,6.59866666667,6.01566666667
398.56,4.19816666667,8.40449999999,6.96766666667,6.91183333333,5.6155,5.54783333333,8.734,6.88633333334,18.7343333334,5.94383333333,6.541,5.94283333333
398.92,4.11233333333,8.30300000002,6.83808333333,6.78083333333,5.52616666667,5.4655,8.67866666667,6.7865,18.6856666667,5.90383333334,6.45266666666,5.86833333333
399.28,4.04666666667,8.26049999999,6.76158333334,6.733,5.50633333334,5.42433333333,8.66933333333,6.75183333333,18.7261666667,5.86283333333,6.3695,5.85733333334
399.64,4.04416666667,8.29500000002,6.73825,6.705,5.53716666667,5.48916666666,8.729,6.75466666667,18.8326666666,5.83983333333,6.407,5.89116666667
400.00,4.03483333333,8.2205,6.69316666667,6.66333333334,5.55633333334,5.49166666667,8.70733333333,6.75283333333,18.8661666666,5.82866666667,6.36333333333,5.91283333333
400.36,3.934,8.10833333334,6.60866666667,6.53716666666,5.5355,5.41783333334,8.627,6.71683333333,18.8351666667,5.7405,6.33,5.83433333333
400.72,3.92366666667,8.0175,6.515,6.4885,5.47433333334,5.37033333334,8.61883333334,6.67483333333,18.7871666667,5.6845,6.26933333334,5.82016666667
401.08,3.80066666667,7.8915,6.35958333333,6.33616666667,5.33,5.23583333334,8.46883333333,6.53033333334,18.7325,5.50916666666,6.15166666667,5.67
401.44,3.85616666667,7.91983333333,6.401,6.3345,5.374,5.31816666667,8.51766666667,6.57683333333,18.7628333334,5.51933333334,6.14833333333,5.7445
401.80,3.82866666667,7.85216666667,6.36325,6.29466666666,5.39766666667,5.30183333334,8.524,6.5715,18.7468333334,5.46116666667,6.0845,5.71683333333
402.16,3.80983333333,7.82266666667,6.33016666666,6.22883333333,5.39766666666,5.29533333333,8.47466666667,6.5295,18.7476666666,5.3635,6.06816666667,5.722
402.52,3.8095,7.84083333333,6.34208333334,6.2155,5.4195,5.29716666666,8.459,6.52983333334,18.8756666666,5.35833333334,6.06916666666,5.74683333333
402.88,3.795,7.8645,6.36158333334,6.25866666667,5.44633333333,5.282,8.45883333334,6.54633333333,18.9275,5.32683333333,6.07416666667,5.81383333333
403.24,3.77266666667,7.83266666667,6.32483333334,6.19616666667,5.40683333334,5.276,8.4685,6.52883333334,18.8848333333,5.2845,6.09133333334,5.817
403.60,3.731,7.77383333333,6.28841666667,6.13133333334,5.40366666666,5.20933333333,8.404,6.5,18.8196666667,5.25583333333,6.0055,5.76833333333
403.95,3.684,7.72116666666,6.23833333333,6.0735,5.364,5.15533333333,8.34716666667,6.45683333334,18.7975,5.21066666667,5.97683333333,5.7335
404.31,3.7065,7.715,6.18433333334,6.08116666667,5.33833333334,5.184,8.34933333333,6.41316666667,18.796,5.211,5.9245,5.768
404.67,3.69,7.72683333333,6.19683333334,6.03816666667,5.3425,5.21,8.3245,6.4255,18.81,5.18866666667,5.90183333334,5.7855
405.03,3.76866666667,7.81183333333,6.30183333334,6.10883333333,5.45233333333,5.32683333333,8.438,6.5335,18.944,5.29383333333,5.94766666667,5.87433333333
405.39,3.74966666667,7.75166666667,6.27725,6.1,5.4085,5.27216666667,8.4205,6.5085,18.8926666667,5.24516666666,5.939,5.8375
405.75,3.7805,7.79516666667,6.2845,6.10933333333,5.42433333333,5.31233333334,8.4285,6.52516666667,18.9241666666,5.268,6.00816666666,5.86483333333
406.11,3.813,7.84216666667,6.3215,6.17366666667,5.4685,5.367,8.47566666666,6.5725,18.986,5.32933333334,6.04416666667,5.90433333333
406.47,3.84216666667,7.81566666667,6.312,6.1895,5.48816666667,5.39716666667,8.48583333334,6.59333333333,18.9318333333,5.36333333333,6.07,5.938
406.83,3.836,7.81033333333,6.31025,6.176,5.47833333333,5.41583333333,8.4585,6.57216666666,18.9528333333,5.39483333333,6.02583333334,5.92583333333
407.19,3.84666666667,7.8105,6.32191666667,6.21833333333,5.508,5.45483333333,8.49566666667,6.57283333333,18.9656666667,5.40833333334,6.01716666667,5.9945
407.55,3.8915,7.83566666667,6.38633333334,6.25566666667,5.51,5.53266666667,8.55966666667,6.61316666667,19.0306666666,5.404,6.09866666667,6.073
407.90,3.95033333334,7.92083333333,6.40133333333,6.3015,5.54133333333,5.59966666666,8.63333333333,6.65083333334,19.093,5.42916666667,6.15683333334,6.10633333333
408.26,3.99233333333,7.95616666667,6.46233333333,6.33383333333,5.57333333334,5.61533333333,8.67366666667,6.7075,19.0755,5.48316666666,6.22016666666,6.13633333333
408.62,4.05483333333,8.05683333333,6.50275,6.41583333333,5.62466666667,5.65783333334,8.72466666666,6.75333333334,19.1866666666,5.57816666667,6.26016666667,6.18016666667
408.98,4.05866666667,8.04866666666,6.51266666666,6.42316666666,5.62133333333,5.63283333334,8.74466666666,6.74733333333,19.122,5.53483333333,6.328,6.22933333334
409.34,4.07766666667,8.082,6.5085,6.47566666667,5.65866666667,5.66483333333,8.76816666666,6.74766666666,19.2075,5.554,6.3745,6.24983333333
409.70,4.04183333334,8.01233333334,6.46425,6.43133333334,5.6115,5.61833333333,8.73783333333,6.722,19.1673333333,5.53833333333,6.34883333333,6.27233333333
410.06,4.04133333333,7.99116666667,6.469,6.4085,5.58316666666,5.56433333334,8.74566666666,6.71566666667,19.1705,5.53033333334,6.34083333334,6.25466666667
410.42,3.976,7.951,6.41258333334,6.385,5.538,5.49916666667,8.68733333334,6.666,19.147,5.44766666667,6.297,6.23916666666
410.77,3.945,7.89066666667,6.38,6.30983333333,5.50033333333,5.46066666667,8.67616666667,6.62466666667,19.1118333333,5.3725,6.29116666667,6.17483333333
411.13,3.9815,7.93,6.37666666666,6.33933333334,5.5475,5.46033333333,8.66466666666,6.65683333333,19.1661666666,5.38833333333,6.292,6.15283333333
411.49,4.00766666667,7.98166666666,6.37108333334,6.3835,5.612,5.46916666667,8.697,6.67583333333,19.216,5.45333333334,6.34483333333,6.15216666666
411.85,4.00233333333,7.96983333333,6.40891666667,6.40333333334,5.629,5.453,8.70433333334,6.692,19.1971666667,5.5095,6.35733333334,6.191
412.21,3.998,7.96933333333,6.37133333334,6.367,5.61116666667,5.426,8.68533333334,6.63716666667,19.2581666667,5.468,6.33933333334,6.1945
412.57,3.994,7.92883333333,6.37241666666,6.355,5.62,5.45,8.71116666667,6.6045,19.2183333334,5.4365,6.416,6.219
412.92,3.98216666666,7.9145,6.303,6.3225,5.59216666666,5.43433333334,8.70833333334,6.60816666667,19.2123333333,5.44716666666,6.39266666667,6.19566666666
413.28,3.955,7.91416666667,6.29583333334,6.26583333333,5.60383333334,5.41916666666,8.68016666666,6.603,19.216,5.44133333333,6.35566666666,6.2155
413.64,3.95516666666,7.94316666667,6.27158333334,6.27083333333,5.61716666667,5.42783333334,8.70183333333,6.57566666667,19.2103333334,5.42,6.315,6.20616666667
414.00,3.87366666667,7.84616666666,6.17941666667,6.182,5.5645,5.36133333334,8.5955,6.48383333333,19.1155,5.33666666667,6.24466666667,6.13916666667
414.36,3.912,7.8945,6.21758333333,6.192,5.58666666666,5.38983333333,8.60466666667,6.516,19.1578333333,5.35733333333,6.26216666667,6.136
414.72,3.98966666667,7.93383333334,6.21125,6.2335,5.63383333333,5.427,8.6335,6.5635,19.1698333333,5.43333333333,6.29516666667,6.1985
415.07,3.91416666667,7.86133333333,6.20358333334,6.16883333333,5.55766666667,5.38316666666,8.55866666667,6.5125,19.1003333333,5.41,6.27916666666,6.16333333333
415.43,3.88233333333,7.83783333334,6.19633333333,6.14333333333,5.49466666666,5.3875,8.54016666666,6.4685,19.0893333333,5.34583333333,6.2355,6.16233333333
415.79,3.87133333334,7.81366666667,6.19175,6.10316666667,5.47116666667,5.38816666667,8.544,6.446,19.0928333334,5.29616666667,6.216,6.13
416.15,3.8805,7.83,6.22083333333,6.12233333333,5.52316666667,5.4185,8.596,6.4785,19.1101666667,5.311,6.2645,6.1375
416.51,3.876,7.82166666667,6.21725,6.10816666667,5.51366666667,5.40633333334,8.56183333333,6.47783333333,19.135,5.29983333333,6.18233333334,6.144
416.86,3.87566666667,7.81516666667,6.2145,6.0825,5.51533333334,5.4215,8.52083333333,6.428,19.1525,5.26733333333,6.17766666666,6.13516666667
417.22,3.85133333333,7.7715,6.1725,6.024,5.47816666667,5.397,8.48883333334,6.40333333334,19.132,5.23666666667,6.14683333333,6.12066666667
417.58,3.83833333333,7.75366666666,6.15808333334,6.01133333334,5.50316666666,5.3975,8.46416666667,6.39116666667,19.1565,5.23416666667,6.12016666666,6.114
417.94,3.879,7.76883333333,6.18425,6.04116666667,5.55766666666,5.4415,8.524,6.41583333333,19.2126666667,5.25866666667,6.10783333333,6.15083333333
418.29,3.8475,7.75633333334,6.16025,6.005,5.5505,5.432,8.54366666667,6.39633333333,19.232,5.25416666667,6.10483333333,6.14566666666
418.65,3.78516666666,7.7235,6.13616666666,5.95816666667,5.53416666667,5.43866666667,8.52366666667,6.3715,19.233,5.21683333333,6.08133333333,6.13366666667
419.01,3.7835,7.70083333333,6.103,5.92566666667,5.538,5.451,8.50983333333,6.35766666667,19.272,5.1925,6.05583333334,6.11633333333
419.37,3.747,7.65,6.0325,5.85433333334,5.5245,5.41566666667,8.457,6.31083333333,19.2261666667,5.1615,5.99233333333,6.09633333333
419.73,3.69416666667,7.60883333334,5.99075,5.8185,5.51583333333,5.38716666667,8.42216666666,6.27516666667,19.2135,5.11816666667,5.96333333334,6.0825
420.08,3.65433333333,7.54783333333,5.94075,5.75433333333,5.4785,5.37016666666,8.36533333334,6.2255,19.1871666667,5.0845,5.893,6.06033333334
420.44,3.6,7.4825,5.86725,5.68883333333,5.44933333333,5.3345,8.34866666667,6.16933333333,19.1508333334,5.03733333333,5.85916666666,6.01733333334
420.80,3.60833333334,7.47116666667,5.85541666667,5.673,5.4485,5.372,8.35466666667,6.17616666666,19.1698333333,5.04833333334,5.85,6.03133333334
421.16,3.61666666667,7.46633333333,5.85041666666,5.66716666667,5.45833333334,5.39216666667,8.37616666667,6.16666666666,19.1975,5.05066666667,5.84766666666,6.0305
421.51,3.62116666667,7.44966666667,5.85166666667,5.64733333333,5.4535,5.41566666667,8.3825,6.1745,19.1991666667,5.04366666667,5.8635,6.02866666666
421.87,3.587,7.4175,5.80833333333,5.58883333333,5.42716666667,5.3905,8.33233333334,6.14633333333,19.1763333334,5.02833333333,5.86983333334,6.00016666666
422.23,3.59666666667,7.419,5.82208333333,5.59533333333,5.442,5.43333333333,8.34983333334,6.13616666666,19.1985,5.04833333334,5.8835,6.02383333333
422.58,3.59783333333,7.4005,5.8065,5.56333333333,5.44866666666,5.42416666667,8.34233333334,6.10633333333,19.2006666667,5.03066666667,5.8855,6.02066666667
422.94,3.5975,7.38966666666,5.7795,5.53266666666,5.4325,5.41383333333,8.34416666667,6.07533333334,19.1748333334,5.00866666667,5.8835,6.01333333333
423.30,3.6155,7.38233333333,5.80125,5.5345,5.44416666667,5.4275,8.371,6.07733333333,19.2163333334,5.02083333334,5.90083333334,6.03966666667
423.66,3.63683333333,7.37683333333,5.7935,5.50716666667,5.44883333334,5.46566666667,8.38316666666,6.0605,19.2533333333,5.04416666667,5.9015,6.05333333333
424.01,3.66283333333,7.4035,5.79341666666,5.5025,5.46083333333,5.49916666667,8.40633333333,6.07683333334,19.2925,5.05883333333,5.9245,6.0855
424.37,3.682,7.41416666666,5.7925,5.49316666667,5.47383333333,5.519,8.398,6.07083333333,19.3146666666,5.08766666667,5.944,6.10083333334
424.73,3.69266666666,7.412,5.80391666666,5.507,5.50283333333,5.51633333333,8.4205,6.0805,19.3351666667,5.10116666666,5.9475,6.10816666667
425.08,3.69633333334,7.42016666666,5.81158333334,5.5005,5.50366666666,5.53616666667,8.412,6.06683333334,19.3355,5.0935,5.96766666667,6.1255
425.44,3.69966666667,7.4095,5.79425,5.4775,5.50533333334,5.52516666667,8.4145,6.0415,19.3625,5.09816666666,5.9505,6.12616666667
425.80,3.70716666667,7.43316666667,5.81808333334,5.48783333333,5.51833333333,5.552,8.455,6.05316666667,19.3793333333,5.1035,5.97266666666,6.1655
426.16,3.722,7.42416666667,5.80416666667,5.46683333333,5.52116666666,5.5395,8.46216666667,6.05383333333,19.3751666667,5.09033333333,5.95966666667,6.18366666667
426.51,3.738,7.42066666667,5.82183333334,5.46916666667,5.51916666666,5.554,8.4595,6.07166666667,19.3755,5.10016666667,5.95583333333,6.204
426.87,3.74433333333,7.425,5.83691666667,5.47966666667,5.541,5.58683333333,8.48116666667,6.0845,19.4148333333,5.13066666667,5.9655,6.242
427.23,3.7535,7.442,5.83541666667,5.47783333333,5.5625,5.59933333333,8.47583333334,6.08866666667,19.4385,5.13133333333,5.9655,6.24183333333
427.58,3.77166666667,7.447,5.83066666666,5.48,5.56016666667,5.57983333333,8.47283333334,6.09283333333,19.4478333334,5.12416666667,5.9805,6.23683333334
427.94,3.71233333333,7.38716666667,5.78966666667,5.44983333334,5.53833333333,5.53033333334,8.42816666667,6.04966666667,19.4186666667,5.08016666667,5.92616666667,6.19766666667
428.30,3.70866666667,7.3835,5.79458333333,5.4395,5.55133333334,5.50883333333,8.42216666666,6.05366666667,19.3955,5.04533333333,5.92133333333,6.18783333333
428.65,3.68383333333,7.35166666667,5.76333333333,5.4005,5.52666666667,5.47933333334,8.38866666666,6.02266666666,19.3693333333,5.01466666667,5.90433333333,6.16666666666
429.01,3.68683333333,7.33316666667,5.77025,5.4075,5.55866666667,5.5095,8.40883333334,6.06066666667,19.3985,5.03866666667,5.88316666666,6.1815
429.37,3.6715,7.341,5.79058333334,5.3845,5.53366666667,5.52216666667,8.3875,6.048,19.3926666667,5.02283333333,5.8705,6.18266666666
429.72,3.73683333333,7.36633333334,5.80441666667,5.432,5.57833333334,5.59516666666,8.41083333333,6.07316666667,19.4978333334,5.07083333333,5.88466666666,6.22583333334
430.08,3.75183333334,7.377,5.84166666667,5.4535,5.60733333334,5.6345,8.432,6.08483333333,19.5511666666,5.10183333333,5.88733333334,6.22683333333
430.44,3.76033333333,7.4105,5.84191666666,5.47433333333,5.61783333333,5.65333333334,8.4515,6.0875,19.6273333334,5.12466666667,5.90966666667,6.25633333334
430.79,3.76283333333,7.42233333334,5.84175,5.47183333333,5.637,5.66266666667,8.457,6.11083333334,19.6435,5.12883333334,5.92283333333,6.25183333334
431.15,3.78083333333,7.43716666667,5.86366666666,5.50383333333,5.66083333333,5.718,8.48083333333,6.14483333333,19.666,5.1815,5.97883333334,6.284
431.50,3.816,7.479,5.89258333334,5.534,5.6945,5.78033333333,8.51683333333,6.16183333334,19.6826666667,5.216,6.005,6.33383333334
431.86,3.85333333333,7.5045,5.941,5.5645,5.71883333333,5.8235,8.53466666667,6.17883333333,19.7158333333,5.2435,6.07716666667,6.36116666666
432.22,3.88816666667,7.5285,5.97616666666,5.61283333333,5.74866666666,5.9165,8.579,6.2335,19.7918333333,5.29783333333,6.11033333334,6.41083333333
432.57,3.92583333333,7.56966666667,6.00433333333,5.64066666667,5.786,5.97016666666,8.5975,6.26866666667,19.8661666667,5.34266666667,6.164,6.466
432.93,3.87866666667,7.52383333334,5.9605,5.589,5.73216666666,5.91316666667,8.553,6.24183333334,19.8155,5.302,6.138,6.4405
433.29,3.87066666667,7.50583333333,5.94008333334,5.593,5.75383333334,5.94316666667,8.551,6.2395,19.8251666666,5.30666666667,6.14366666667,6.43816666666
433.64,3.8475,7.49866666666,5.95358333334,5.57183333334,5.728,5.915,8.51816666667,6.2315,19.7788333333,5.28216666666,6.1335,6.4175
434.00,3.81083333333,7.46633333334,5.90108333334,5.52116666667,5.693,5.89183333334,8.44283333334,6.20616666667,19.7256666667,5.24483333334,6.12816666667,6.38316666667
434.35,3.8315,7.47716666667,5.91275,5.53066666667,5.7055,5.92433333333,8.44783333333,6.20633333333,19.7343333334,5.261,6.12,6.37966666666
434.71,3.85383333333,7.5005,5.93875,5.54166666667,5.72433333334,5.96,8.46933333334,6.20666666666,19.776,5.27816666666,6.1505,6.42233333334
435.07,3.81616666667,7.481,5.90208333333,5.48533333333,5.70116666667,5.934,8.4325,6.17666666667,19.7885,5.23433333333,6.11533333334,6.38816666666
435.42,3.75666666667,7.43433333333,5.86016666667,5.42766666666,5.66233333333,5.8875,8.388,6.13316666667,19.7703333333,5.1705,6.0715,6.31716666667
435.78,3.73733333334,7.44766666666,5.85741666666,5.41316666667,5.67216666666,5.87583333334,8.3885,6.13466666667,19.7931666667,5.1715,6.05333333333,6.30433333334
436.13,3.751,7.473,5.87791666666,5.41316666667,5.68033333333,5.8615,8.38666666667,6.12766666667,19.8305,5.1615,6.05916666666,6.31233333334
436.49,3.72,7.475,5.86341666666,5.41583333333,5.66333333333,5.86366666667,8.37616666667,6.10216666667,19.8108333333,5.14116666667,6.03766666667,6.30016666667
436.84,3.75183333334,7.54933333333,5.90158333334,5.4445,5.70633333333,5.90166666667,8.42416666667,6.107,19.8838333333,5.17616666666,6.06633333333,6.32033333333
437.20,3.78716666667,7.59183333333,5.955,5.48083333334,5.73716666667,5.9,8.44133333333,6.14333333333,19.9298333334,5.20316666667,6.11066666666,6.365
437.56,3.74766666667,7.55866666666,5.914,5.44483333333,5.73216666666,5.887,8.43883333334,6.11583333333,19.9791666667,5.179,6.11183333333,6.35983333333
437.91,3.77933333333,7.57583333333,5.93758333334,5.4715,5.76466666667,5.8795,8.48983333333,6.14883333334,20.0123333333,5.20066666667,6.13066666667,6.39183333333
438.27,3.75583333333,7.5695,5.90566666667,5.45983333334,5.76416666666,5.845,8.47216666667,6.1445,20.0361666667,5.17866666667,6.15266666667,6.38516666667
438.62,3.72216666667,7.5425,5.88825,5.4275,5.7415,5.77233333334,8.43766666667,6.131,20.0221666667,5.14166666667,6.11733333333,6.342
438.98,3.728,7.5415,5.90758333333,5.45466666667,5.73183333334,5.77216666667,8.463,6.14983333333,20.0185,5.1555,6.1125,6.3575
