wavelength,Back_TacLucf,Belly_TacLucf,Breast_TacLucf,Crissum_TacLucf,Crown_TacLucf,DorTail_TacLucf,Patch10_TacLucf,Rump_TacLucf,Throat_TacLucf,WingTip_TacLucf
738.96,13.4626,52.5328666667,35.1158666667,45.7118,12.0120666667,16.1362,17.0756666667,17.9359333333,30.5278916667,13.1308
739.28,13.9773333333,52.8246,35.4627333334,46.0672,12.463,16.5439333333,17.5389,18.2864666667,30.9167083333,13.6292
739.59,14.369,53.0186666667,35.7641333333,46.2042666667,12.6998666667,16.9631333333,17.8431333333,18.5835333333,31.2853166667,14.1007333333
739.91,14.6799333333,53.3942,36.1521333333,46.4784666667,12.9825333333,17.2753333333,18.1554,18.8534,31.597375,14.4526666667
740.23,14.7240666667,53.8904,36.3674,46.6626666667,13.2339333333,17.4314666667,18.3406666667,19.1464666667,31.8280416667,14.5907333333
740.54,14.6344,54.1953333333,36.5118666667,46.8325333333,13.2745333333,17.4608666667,18.3976666667,19.2008666667,31.934525,14.5512666667
740.86,14.7903333333,54.3012666667,36.6237333333,46.8876666667,13.4438666667,17.6856666667,18.7098333333,19.3862,32.0446333333,14.7576
741.18,14.7948,54.1995333333,36.7422,46.9021333333,13.5336666667,17.7033333333,18.7648333333,19.4852666667,31.9822,14.8486
741.49,14.8811333333,54.1196666667,36.7746666667,46.8218666667,13.5052,17.5926,18.6913333333,19.3896666667,31.922825,14.7678666667
741.81,14.4448,53.6479333333,36.1406666667,46.161,12.8765333333,17.0248666667,18.1776,18.9054,31.4198916667,14.3386
742.12,14.3972,53.7974,36.1065333333,46.3558666667,12.7160666667,17.0345333333,18.2831333333,18.8884666667,31.429675,14.2247333333
742.44,14.3622,53.6834666667,35.9717333333,46.1164,12.6156,16.9592666667,18.2631,18.9104,31.4013,14.0272
742.76,14.1260666667,53.6320666667,35.7905333333,45.9090666667,12.2990666667,16.6644666667,18.1126333333,18.7242,31.2304333333,13.8341333333
743.07,13.644,53.5814,35.6532,45.6943333333,11.9454666667,16.1805333333,17.8244,18.5204666667,30.9152416667,13.3243333333
743.39,13.4213333334,53.3288,35.4329333333,45.3968,11.7568666667,16.0059333333,17.7142333333,18.4483333333,30.742675,13.0176
743.70,13.3629333333,53.0598666667,35.2706,45.2901333333,11.5647333333,15.8062666667,17.5839666667,18.3338666667,30.6321583333,12.9731333333
744.02,13.4979333333,52.7578,35.1399333333,45.1592666667,11.6091333333,15.8365333333,17.7298,18.3670666667,30.4684333333,13.1164666667
744.34,13.139,52.1148,34.7692,44.721,11.2094,15.5166666667,17.3836,18.0658,30.0753833333,12.8006
744.65,12.8196,52.0144,34.6316,44.5724666667,10.9361333333,15.3718,17.2509666667,17.7414666667,29.95595,12.4979333333
744.97,12.5658666667,51.9850666667,34.5020666667,44.642,10.8770666667,15.3977333333,17.0306666667,17.7257333334,29.974575,12.3629333333
745.28,12.7861333333,52.1666,34.8299333333,44.8356666667,11.196,15.7652,17.1274333333,17.9773333333,30.22615,12.5849333333
745.60,12.9457333333,52.3491333333,35.0810666667,44.8907333333,11.393,16.0112,17.2949,18.1678666667,30.436975,12.7813333333
745.91,13.0274,52.8307333333,35.2965333333,45.1945333333,11.5812666667,16.2068,17.5415333333,18.3760666667,30.7153833333,12.9351333333
746.23,12.9722666667,52.4672666667,34.9073333333,44.9486666667,11.6223333333,16.1226,17.3829,18.2418,30.6574833333,12.8755333333
746.55,13.5540666666,52.4849333333,35.0186666667,45.093,12.185,16.6805333333,17.8893666667,18.6564666667,30.8588333333,13.3891333334
746.86,13.8362,52.6643333333,35.2547333333,45.3516,12.5513333333,16.9735333333,18.1995666667,18.8327333334,31.1142333333,13.8014666667
747.18,14.5668666667,53.0158666667,35.8186666666,45.7959333333,13.3764,17.8525333333,19.1451,19.5646666667,31.7587583333,14.5714666667
747.49,14.7823333333,53.1782,35.9724,45.8836666667,13.5201333333,18.1774666667,19.3227666667,19.6917333333,31.9358833333,14.7057333333
747.81,14.9218,53.5226,36.1090666667,46.1214666667,13.6262666667,18.3371333333,19.4378333333,19.7747333333,32.1660916667,14.8000666667
748.12,15.1190666667,53.4652666667,36.0665333333,45.9781333333,13.7043333333,18.3237333333,19.4926666666,19.8367333333,32.2759666667,14.8641333333
748.44,15.7102666667,53.6512666667,36.3133333333,46.0216,14.0932666666,18.6656666667,19.9626333333,20.2606666667,32.5027833333,15.2418
748.75,15.6422,53.5823333333,36.2016666667,46.0056,14.0141333333,18.4511333333,20.0275666667,20.2180666667,32.3300916667,15.0914
749.07,15.3024666667,53.2606666667,35.8150666667,45.7338,13.7754,18.0528666667,19.6656,19.8922,32.0382916667,14.8427333333
749.38,15.0208666667,52.9212666667,35.5467333333,45.5818,13.4646666667,17.8062,19.3928666667,19.6472,31.742375,14.6286
749.70,15.174,53.2160666666,35.8280666667,45.7055333333,13.4150666667,17.8830666667,19.4763,19.8518666667,31.6553416667,14.7144
750.01,14.889,53.1347333333,35.8888666667,45.7205333333,13.1436,17.5716666667,19.2210666667,19.6005333333,31.5641166667,14.5162
750.33,14.8244666667,52.8096,35.6268666666,45.4986666667,12.9968,17.4166666667,19.0816,19.4828666667,31.2771833333,14.2672
750.64,14.0714,52.5092666667,35.2438666667,45.1634666667,12.2514,16.7266,18.2557333333,18.7776,30.811425,13.4805333333
750.96,13.3767333333,52.0872666667,34.7507333333,44.6856,11.6947333333,16.0813333333,17.6297666667,18.2540666666,30.4288083333,12.8404666667
751.27,13.3493333333,52.173,34.8002666667,44.7258,11.7176666667,16.0680666667,17.6828666667,18.2468666667,30.390675,12.8733333333
751.59,13.3883333333,52.3996,34.9345333334,44.9208,11.7550666667,16.2744,17.871,18.3551333334,30.4874583333,12.9847333334
751.90,12.9741333333,52.1754,34.8088,44.9032,11.5906666667,16.0866666667,17.6565,18.1354666667,30.3281083333,12.7511333333
752.22,12.7322666667,52.0013333333,34.8201333333,44.819,11.4694,16.0850666667,17.4923,18.0183333333,30.2637833333,12.6856666667
752.53,13.0230666667,52.1597333334,35.0533333333,45.095,11.5554,16.3795333333,17.7026,18.1852666667,30.3805833333,12.8472666667
752.85,13.317,52.1168,35.2032666667,45.2078,11.9066666667,16.6899333333,18.0343333333,18.4187333333,30.47265,13.0216666667
753.16,13.3194666666,52.0702666667,35.4393333333,45.5236666667,12.1163333333,16.9727333333,18.2889666667,18.5314,30.7406083333,13.2063333333
753.47,12.9684,51.7901333333,34.9666,45.2136,11.7809333333,16.7614666667,17.9800333333,18.2328666667,30.4574,12.9592
753.79,12.8196,51.907,35.0341333333,45.3226,11.5646,16.6620666667,17.7257333333,18.0810666667,30.443275,12.8408
754.10,12.9395333333,51.7463333333,34.9249333333,45.1524666667,11.5094666667,16.8402,17.7333,18.2021333333,30.3570666667,13.0379333333
754.42,13.4418,52.164,35.5706,45.7283333333,12.0179333333,17.2581333333,18.3038666667,18.753,30.7437416667,13.6373333333
754.73,13.9838666666,52.6591333333,36.1633333333,46.2346666667,12.4952666667,17.83,18.7642333333,19.2023333333,31.2862333333,14.2165333333
755.05,13.9945333333,52.5648,36.2597333334,46.3684,12.6220666667,17.9376666667,18.8779666667,19.3173333333,31.3167333333,14.4264666667
755.36,14.0549333333,52.8634,36.4378,46.5142,12.5077333333,17.9586666667,19.0192333333,19.2274666667,31.33935,14.5296
755.67,14.6008,53.382,36.6545333333,46.9635333333,12.8053333333,18.4135333333,19.4512,19.5523333333,31.7654916667,15.0
755.99,15.0297333333,53.7256666667,37.0116666667,47.2249333333,13.2065333333,18.7738666667,19.7271333333,19.8903333333,32.1108833333,15.4954666667
756.30,14.9639333333,53.5634666667,37.0473333333,46.9996,13.0641333333,18.5701333334,19.4172666667,19.7478,32.0602083333,15.5663333333
756.62,15.0036666666,53.7250666667,37.0537333333,46.9336666667,13.2085333333,18.5673333333,19.3693333333,19.7257333333,32.1558916667,15.5326
756.93,15.3908,54.2084,37.527,47.2566,13.6504,18.8201333333,19.7111,20.2090666666,32.5242166667,15.8678
757.24,15.6135333333,54.4698666667,37.7564666667,47.3084,14.0828,19.0767333333,19.9671,20.5095333333,32.7474083333,16.0886
757.56,15.5449333333,54.4955333333,37.7198666667,47.3188666667,14.1842666667,18.9014666667,19.8603333333,20.3848666667,32.6912583333,15.8
757.87,15.7177333333,54.545,37.6913333333,47.4703333333,14.2494,18.9545333333,19.8618666666,20.5082,32.8089333333,15.8544
758.18,15.6614,54.5424666667,37.5137333333,47.3540666667,14.1743333333,18.6276,19.7477666667,20.4021333333,32.7280333333,15.6904666667
758.50,16.1548,55.1141333333,38.1360666666,47.9053333333,14.5156,18.8030666667,20.0769666667,20.8550666667,33.1109333333,16.1329333333
758.81,16.4638666667,55.28,38.4858,48.0715333333,14.7722666667,18.9208666667,20.299,21.118,33.3366583333,16.3421333333
759.13,16.4756666667,55.2913333333,38.6257333333,48.1283333333,14.8145333333,18.6186666667,20.2273333333,21.1966666667,33.2974333333,16.1764666667
759.44,15.9796666667,55.0470666667,38.306,47.7774,14.3195333333,17.9519333333,19.9596333333,20.847,33.0028416667,15.5962
759.75,16.0351333333,55.4316666667,38.4634666667,48.0616666667,14.5083333334,18.0310666666,20.1599666667,21.0432,33.2497083333,15.5905333333
760.07,15.8990666667,55.4316,38.2470666667,48.0279333333,14.2710666667,17.8014666666,20.0392666667,20.8789333333,33.05815,15.4169333333
760.38,15.6976666667,55.2302,38.0252666666,47.9156666667,13.9762,17.4944666667,19.8403666667,20.5381333333,32.8563666667,15.1644
760.69,15.5484,55.1779333333,37.9026666667,47.9749333333,13.7950666667,17.1908,19.822,20.3294666667,32.8526416667,15.0432666667
761.01,15.772,55.5483333333,38.1658666667,48.4184666667,13.9893333333,17.2768,20.0963666667,20.5574,33.0843666667,15.3744666667
761.32,15.6678,55.4652,37.9704,48.2457333333,13.8522,17.1308,19.8636333333,20.4436,32.8733333333,15.2582
761.63,15.443,55.1557333333,37.7588666667,48.171,13.6666,16.978,19.4967666667,20.3113333333,32.7231916667,15.1227333333
761.94,15.4588,54.6947333333,37.4110666667,47.9758,13.7342666667,16.9538,19.4936333333,20.2882666667,32.6364166667,15.0454666667
762.26,15.3716666667,54.6294,37.3618666667,48.0068666667,13.7064666666,16.9003333333,19.4642333333,20.3229333333,32.6242583334,14.9964
762.57,15.2942666667,54.4429333333,37.1896666667,47.8069333333,13.6972666667,16.8930666667,19.4335666666,20.1888666667,32.4547166667,15.0437333333
762.88,15.4932,54.5966,37.348,48.0871333333,13.966,17.1946,19.5967333333,20.4061333333,32.723175,15.2272666667
763.20,15.5733333334,54.5949333333,37.2874666667,48.0755333333,13.8667333333,17.1328666667,19.566,20.4414666667,32.741725,15.3122
763.51,15.5428666667,54.4027333333,37.2775333333,47.9699333333,13.8407333333,17.1416,19.4880333333,20.435,32.669375,15.349
763.82,15.8259333333,54.6175333333,37.5726,48.2398666667,14.2221333333,17.5255333333,19.7662,20.681,32.911725,15.6995333333
764.14,15.7981333333,54.3857333333,37.4698,47.9706,14.1500666667,17.5405333333,19.6658666667,20.5631333333,32.7073833333,15.733
764.45,15.9324,54.3276666667,37.3954666667,47.8597333333,14.1898666667,17.6306666667,19.7518333333,20.6231333333,32.6715916667,15.8423333333
764.76,16.1281333333,54.4217333333,37.6002666667,47.8723333333,14.4557333333,17.8628,20.0793333333,20.7406666667,32.919975,15.9695333333
765.07,16.1941333333,54.5594,37.8328,47.8456666667,14.5652,18.0274666667,20.3851,20.7524,32.9768916667,16.0054
765.39,15.9486666667,54.6078666667,37.8212,47.5709333333,14.2974666667,17.962,20.1624,20.4471333333,32.8293916667,15.7416666667
765.70,16.1112,54.7060666667,37.878,47.6688666667,14.4313333333,18.2398,20.2592,20.464,33.0176833333,15.8998666667
766.01,16.2416666667,54.7324,38.0152,47.6980666667,14.5646666667,18.546,20.4283666667,20.5904,33.2021083333,16.0326
766.32,16.2994666667,54.8721333333,38.2479333333,47.7232,14.6056,18.7567333333,20.6324666667,20.6857333333,33.2878583333,16.2342
766.64,16.2018,54.779,38.1911333333,47.6652,14.6318,18.8365333333,20.6643666667,20.4827333333,33.220575,16.1610666667
766.95,16.1002666667,54.8004666667,38.0076,47.4254666667,14.4476,18.7426666667,20.4643,20.3050666667,33.1035333333,15.9172666667
767.26,15.7964,54.558,37.7383333333,47.2266666667,14.0311333334,18.5271333333,20.2938,20.0827333333,32.979975,15.5344666667
767.57,15.8056666667,55.1157333333,38.0710666667,47.9431333333,14.2073333333,18.9736,20.5476,20.4140666667,33.4281416667,15.5295333333
767.88,15.4390666667,54.6554,37.9383333333,47.5776,14.1406666667,18.9768,20.2544333333,20.1596,33.2631666666,15.2350666667
768.20,15.5028666667,54.5427333333,37.7513333333,47.5204666667,14.2268,19.1703333333,20.2005333333,19.9969333333,33.2440166667,15.4330666667
768.51,15.6874,54.6897333333,37.8392,47.8268,14.4776666667,19.4074666667,20.3647333333,20.2775333333,33.54215,15.6905333333
768.82,15.6686666667,54.7685333334,37.9496666667,47.9288666667,14.6020666667,19.4840666667,20.3396666667,20.4324666666,33.53355,15.8866
769.13,15.0499333333,54.1408666667,37.2822666667,47.1722,14.0357333333,18.7690666667,19.5255,19.7866,32.8148083333,15.2142
769.44,14.9409333333,54.3006666667,37.2228,47.1217333333,13.8827333333,18.6079333333,19.2905333333,19.5113333333,32.887625,15.015
769.76,14.6618666667,53.6516666667,36.6100666667,46.5092,13.5557333333,18.1064,18.6628666667,19.0102666667,32.2862833333,14.614
770.07,14.2922,53.4418666667,36.5181333333,46.4217333333,13.3228,18.1450666667,18.4340333333,18.7925333333,31.9527,14.3586666667
770.38,14.5182666667,53.8008666667,36.97,46.9450666667,13.7294666667,18.4225333333,18.9668,19.1648666667,32.3171333333,14.7822
770.69,14.4757333333,53.5387333333,36.8360666667,46.6702666667,13.8558,18.4214666667,18.8251,19.0702666667,32.1212666667,14.7352666667
771.00,14.0056666667,52.9754,36.2447333333,45.8374666667,13.2128,17.779,18.2519666667,18.6191333333,31.5305583333,14.2322
771.32,14.0329333333,53.3596666667,36.3786666667,45.9896,12.8768666667,17.8449333333,18.3351333333,18.5783333333,31.6316583333,14.2498666666
771.63,12.6975333333,52.8164,35.6615333333,45.3302,11.7096666667,16.5538,17.3847,17.645,30.5246833333,13.2376
771.94,12.0038,52.3831333333,35.0850666667,44.8016666667,10.9208666667,15.7927333334,16.6783333333,17.0205333333,29.7238333333,12.4966666667
772.25,11.2038,51.8712666667,34.0684,44.1955333333,10.1510666667,15.0933333333,16.0369,16.182,29.2082833333,11.4302
772.56,11.2739333333,52.2268,34.0803333333,44.3771333333,10.2282666667,15.5018,16.3052666667,16.374,29.4518416667,11.4315333333
772.87,11.1097333333,52.2297333333,34.2152666666,44.5702666667,10.2646,15.4872666667,16.437,16.4964,29.6102583333,11.2123333333
773.18,11.4426666667,52.6688,34.5387333333,45.0485333333,10.8401333333,16.0082666667,17.1826666667,16.999,30.2549416667,11.6326666667
773.50,12.1056,52.8084,34.7178666667,45.125,11.2045333333,16.2760666667,17.4478666667,17.4871333333,30.6225833333,11.9528
773.81,11.98,52.4964,34.4576666667,44.722,10.9514,16.1066,17.1851333333,17.3017333333,30.588675,11.7802666667
774.12,12.3486666667,52.7946,34.6252666667,44.8148,11.0648666667,16.2794666667,17.3841333333,17.4622,30.8806583333,12.0329333333
774.43,13.2791333333,52.8402,34.8964,45.1285333333,12.0208666667,17.1786666667,18.2821333333,18.0020666667,31.3823083333,12.9571333333
774.74,13.8310666667,53.0614666667,35.1527333333,45.3660666667,12.5721333333,17.4529333333,18.7683,18.4357333333,31.6578,13.4085333333
775.05,14.6749333333,53.028,35.6986,45.5769333333,13.4035333333,18.3528,19.5728,19.2404666667,32.2022583333,14.031
775.36,14.8376666666,52.8154666667,35.8447333333,45.524,13.6664,18.5944,19.7945333333,19.293,32.2636833333,14.4882
775.67,15.9982,53.8515333333,36.9895333333,46.4816,14.7684666667,19.5722666667,20.804,20.3042,33.16785,15.6240666666
775.98,16.0352666667,53.5296666667,37.102,46.4132666667,14.9315333333,19.5217333333,21.0238333333,20.3596666667,33.1437166667,15.7573333333
776.30,16.1766,53.3825333333,36.9599333333,46.4862,14.8840666667,19.5814666667,21.1117666667,20.3735333333,32.9805416667,16.1393333333
776.61,16.0420666667,52.9416666667,36.6935333333,46.2831333333,14.6979333333,19.3982,20.6763,20.0989333333,32.5557,16.0626
776.92,16.2354,53.1144666666,36.9866,46.5964666667,15.0752666667,19.8100666667,21.2199,20.4294,32.9741416667,16.5284
777.23,16.2154666667,53.4210666667,37.3518,47.1219333333,15.1336666667,20.071,21.4099,20.6516666667,33.259675,16.3575333333
777.54,16.6082,54.0560666667,38.0368,47.5897333333,15.6724666667,20.5762666666,21.9423333333,21.1988,33.8957,16.9380666667
777.85,16.5012666666,54.6056,38.4989333334,47.8541333333,15.5978666667,20.3902,21.9677666667,21.3571333333,34.111525,16.8616
778.16,16.0288666667,53.7584666667,38.0995333333,47.164,15.2765333333,19.8128666667,21.5371333333,20.6376666667,33.683075,16.4796666667
778.47,16.1348666667,54.2196,38.2663333333,47.5486666667,15.3567333333,19.9092,21.4765666667,20.8300666667,33.8671666667,16.5673333333
778.78,16.4623333333,54.0951333333,38.3342666667,47.5358666667,15.6015333333,20.1292666667,21.8119333333,21.2912,34.04445,16.4363333333
779.09,15.8502666667,53.5468,37.9751333333,46.941,15.0707333333,19.6124666667,21.5503,20.749,33.603925,15.9416666667
779.40,15.4949333333,53.5908,37.7276,46.8442,14.6072,19.1655333333,21.1539666667,20.3506,33.2867666667,15.6724
779.71,14.9159333333,53.2526,37.3906666667,46.2048666667,14.064,18.7492666667,20.5784666667,19.6952,32.6961,15.0862666667
780.02,15.2788,53.9066,37.9237333333,46.4364666667,14.3218666667,19.2237333333,20.9660666667,20.0498,33.119575,15.3508
780.33,14.9117333333,54.0629333333,37.7929333333,46.1940666667,14.1086,18.8576666667,20.6997,19.8854,32.782125,15.1044666667
780.64,15.0034,53.9206666667,37.5315333333,45.7811333333,14.2051333333,19.0135333333,20.5483,19.7154,32.434625,15.3246
780.95,14.3191333333,53.8778666667,36.9717333333,45.5586666667,13.5445333333,18.5116666667,19.8358,19.1878,32.1250333333,14.6338666667
781.26,13.5624,53.2998666667,36.3589333333,45.2827333333,12.7798,18.0147333333,19.0383666667,18.3440666667,31.4454083333,13.987
781.57,13.4499333333,53.8294,36.2461333333,45.8448666667,12.531,18.1132666667,19.0542333333,18.5168666667,31.3080833333,13.7418
781.88,13.3186,53.5298666666,35.9617333333,45.6497333333,12.2770666667,18.0889333333,18.9488666667,18.0396666667,31.0905916667,13.5200666667
782.19,13.3032,54.0550666667,35.8846666667,46.0502,12.396,18.381,18.8872,17.9398,31.45295,13.8997333333
782.50,12.8328666667,53.6568666667,35.4663333333,45.9792,11.9889333333,18.1602666667,18.5038666667,17.579,31.25215,13.6214
782.81,13.5008666667,54.1152,36.2629333333,46.7529333333,12.8104666667,19.0150666667,19.2714333333,18.4819333334,31.9814666667,14.6128
783.12,14.8018,55.0914666667,37.4440666667,48.0235333333,14.1566,20.1828666667,20.3912333333,19.8526666667,33.3288416667,15.6604666667
783.43,14.677,54.9043333334,37.2196666667,48.0466,14.0052,19.8966,20.0594666667,19.4211333333,33.260375,15.3334
783.74,13.9968,54.8035333333,36.8578,48.1158666667,13.1210666667,19.3416666667,19.3790333333,18.4447333333,32.98165,14.655
784.05,14.2197333333,54.9072666667,37.0024,48.5844666667,13.4998,19.3392,19.7556,18.5118,33.2554583333,15.1490666667
784.36,14.6485333333,54.5155333333,36.8104,48.2480666667,13.8658,19.6857333333,20.4126333333,18.8179333333,33.1323416667,15.5964666667
784.67,15.6024,55.7261333333,37.5855333333,49.0920666667,14.6590666667,20.5011333333,21.3500666667,19.8491333333,33.9126083333,16.3245333333
784.98,16.3592666667,56.5156666667,38.4572666667,49.8706666666,15.6148666667,21.2782666666,22.1414333333,20.8792,35.0809166667,17.5028666667
785.29,16.5198666667,57.1343333333,39.0267333333,50.4023333333,15.7639333333,21.2018666667,22.1345333333,21.3486,35.628775,17.8086666667
785.60,16.4758666667,56.8301333333,39.4770666667,50.501,15.5283333333,21.0402666667,21.9146,21.1656666667,35.49905,17.5272
785.91,16.9095333333,56.3063333334,39.4235333333,49.9546666666,15.922,21.0888,21.8067333333,21.4784,35.3676583333,17.9663333333
786.22,16.9582,56.1686,39.3586666667,49.8728666667,15.7658,21.0704666667,21.656,21.3354666667,35.38885,17.6842
786.53,15.4586666667,55.0515333333,38.1337333333,48.6808666667,14.3115333334,19.8308666667,20.4045,20.1533333333,34.2737,16.463
786.84,14.3808,54.4119333333,37.612,48.0962666667,13.3699333333,19.0101333333,19.7878666667,19.9685333333,33.6009583333,15.8523333333
787.14,14.9532666667,54.4588,37.7542666666,47.7265333333,13.9338666667,19.2632,20.1995,20.6610666667,33.8051166666,16.1594666667
787.45,14.9800666667,54.4096,37.9364666667,47.5446,13.8193333333,18.9434,20.0174333333,20.7986666667,33.7319666667,15.7042666667
787.76,15.7545333333,54.9572666667,38.8554,48.3540666667,14.2869333333,19.555,20.4255666667,21.5114666667,34.22965,16.5272666667
788.07,15.5026666667,54.3242666667,38.5521333333,47.7056,13.8432666667,19.0764,19.9110666667,21.1976666667,33.9687083333,16.0221333333
788.38,15.0542666667,54.015,38.2885333333,47.1985333333,13.082,18.5352666667,19.3063,20.7492,33.370275,15.3830666667
788.69,15.1632666666,53.6359333333,37.9251333333,46.8108,12.9730666667,18.612,19.4693666667,20.7781333333,33.4203833333,15.4082
789.00,15.0714666667,53.2380666667,37.1381333333,45.8333333333,12.6618,18.1285333333,19.2427,20.4334,32.8786583333,15.2666
789.31,15.2784,54.0141333333,37.5006666667,46.477,12.8908,18.3856666667,19.4262,20.4181333333,33.10045,15.2976
789.62,15.0124666667,53.9078666667,37.0630666667,46.201,12.2734,17.8405333333,18.9647666667,20.0742,32.695,14.7151333333
789.92,15.5672666667,54.2129333334,37.2863333333,46.4918,12.7786666667,18.3258666667,19.6177,20.5896666667,32.8486583333,15.3174
790.23,16.3942666667,54.9886,38.0597333333,46.9822666667,13.6593333334,19.2004666667,20.3464333333,21.3396,33.542175,16.1853333333
790.54,16.2836666667,54.0424,37.8208666667,46.6614666666,13.4731333333,19.3996,20.1682,20.9886666667,33.1035833333,16.1129333333
790.85,16.1498666667,53.4487333333,37.4927333333,46.3990666667,13.1549333333,19.5857333333,20.1232666667,20.6818666667,32.7150166667,16.0870666667
791.16,14.6106,51.8728666667,36.1357333333,44.9529333333,11.6840666666,18.3507333333,18.6177,19.1862,31.2787083333,14.6753333333
791.47,14.5409333333,51.7397333333,36.1346,44.9242,11.6184666667,18.3181333333,18.4478333333,18.9082,31.0098916667,15.2522666667
791.78,14.7205333333,51.2358666667,35.8987333333,44.6903333333,11.8524,18.7998666667,18.409,18.8218,31.010125,15.3757333333
792.08,15.3718666667,51.5593333333,36.281,45.2010666666,12.8318666667,19.6472666667,19.1403666667,19.3718666667,31.3270833333,16.1983333334
792.39,15.0960666667,52.1921333333,36.7176,45.7853333333,12.8417333333,20.1355333333,19.2005,19.4576666667,31.8156916667,16.1921333333
792.70,15.4653333333,52.0192,36.9429333333,45.7924666667,12.9046666667,20.3778666666,19.5798,19.7066666667,32.213075,16.2324
793.01,16.0301333333,52.6018,37.4595333333,46.1250666667,13.8358666667,21.1167333333,20.4409333333,20.4299333333,32.99465,17.2640666667
793.32,15.9284,53.1005333333,37.8932666667,46.3032,13.6173333333,21.0335333333,20.2100333333,20.3690666667,33.13955,17.2459333333
793.62,16.0033333333,53.0680666667,37.8097333334,46.4296,13.5591333333,21.0894666667,20.1214,20.0056666667,32.8655833333,17.2058666667
793.93,15.7716666667,53.8618666667,38.0165333333,46.9906,13.6118666666,20.9320666667,20.2387,20.2102666667,33.1295416667,17.2946666667
794.24,15.601,53.9964666667,37.9874666667,47.1428,13.5487333333,20.8275333333,20.0963666667,20.1246666667,33.233425,17.6587333333
794.55,16.1863333333,54.9957333333,38.5117333333,47.9864666667,14.2993333333,21.258,20.8677333333,20.7302,33.8459833333,18.0904
794.86,16.3697333333,55.0651333333,38.4234666667,48.1821333333,14.5157333333,21.3322,21.1934666666,20.9824666667,34.1111416667,17.7075333334
795.16,15.9742,54.9916,38.364,48.2691333333,13.9586,20.4467333333,20.9408666667,20.8486666667,34.05715,17.0352
795.47,15.3238666667,54.2508666667,38.1372666667,47.4673333333,13.1554666666,19.8276,20.0805666667,20.1947333333,33.3270083333,16.1636
795.78,15.7998,53.9786,38.3922,47.673,13.7326,19.9618666667,20.4184333333,20.6781333333,33.2664416667,16.6257333333
796.09,16.0086666667,54.1305333333,38.5258666667,47.9769333333,13.9668,20.2238666667,20.6279333333,21.1903333333,33.3551083333,17.1226
796.40,15.8246,52.9673333333,37.9338666667,47.2530666667,13.6184,19.8008666667,20.1857666667,20.9362,32.8698583333,16.5564
796.70,16.6956666667,52.9998666667,37.7442,47.5138666667,14.7472,20.4448,21.0273,21.488,33.4076416667,17.1988666667
797.01,16.7724666667,53.1006666667,37.9471333333,47.4126666667,15.1322666667,20.4974666667,21.2435,21.7566666667,33.6203666667,17.2063333333
797.32,17.1126,52.9618666667,38.3438,47.4787333333,15.3503333333,20.7166666667,21.4621,21.9691333333,33.8820583333,17.3512
797.63,16.9305333333,52.9026666667,38.4061333333,47.286,14.9056666667,20.3286,21.1658666667,21.8470666667,33.8434666667,16.9522666667
797.93,16.9782,53.1788666667,38.7868666667,47.4550666667,14.8552666666,20.0165333333,21.2269666667,21.7645333333,34.0896333333,17.1270666667
798.24,17.0328,53.3165333333,39.0294666667,47.5429333333,15.0914666667,20.1664,21.2534,22.0078,34.2949416667,17.4876
798.55,17.1841333333,53.7061333333,39.1596,47.5794,15.6094,20.5953333333,21.5134666667,22.1980666667,34.246025,17.9744666667
798.85,17.3356,54.1292666667,39.2322666667,47.9254,15.8284666667,20.8072666667,21.781,22.2522666667,34.3142416667,18.188
799.16,17.7114,54.4377333334,39.2085333333,48.0159333333,15.8952666667,21.2354,22.1264666667,22.5448,34.6228166666,18.349
799.47,17.6524,54.3306,38.9744,47.5271333334,15.6467333333,21.1796,22.0027333333,22.4502,34.2893333333,18.2335333333
799.78,17.5619333333,54.564,39.1192,47.8624,15.5321333333,21.3241333333,21.9658,22.3388,34.1054416667,18.2094
800.08,16.2726,53.4400666667,38.5718,46.8504,13.9436666667,20.3733333334,20.5183666667,21.2681333333,33.122225,16.9007333333
800.39,16.2808666667,53.3514666667,38.3665333333,47.0526,13.7312666667,20.3618,20.3887666667,21.1814666667,33.3641833333,16.9800666667
800.70,15.6938666667,52.9124666667,37.7126666667,46.6726666667,13.2722666667,19.9816666667,19.4724333333,20.8418,32.8254666667,16.5902666667
801.00,15.6548,53.3086,37.753,46.7102,13.7492,20.4346,19.7392666667,20.8937333333,32.8483083333,16.5176666667
801.31,15.7786,53.3333333334,37.7546666666,46.8604,13.9337333333,20.8630666667,19.7999333333,20.7754,33.0754083333,16.4352
801.62,15.4502,52.9542,37.6934666667,46.7613333333,13.7566666667,20.8404,19.5354333333,20.2464666667,32.6793333333,16.1074666667
801.92,15.8929333333,52.5502,37.8733333333,46.7749333333,14.0464,21.0252,19.6624666667,20.2610666667,32.9766416667,16.5806666667
802.23,16.3990666667,52.5175333333,38.2793333333,47.1448,14.4742,21.2938,20.2072333333,20.8922,33.6614916667,16.9726
802.54,16.2742,52.0399333333,38.0630666667,46.5701333333,14.2342,20.7592,19.9228666667,20.7528666667,33.2617083333,16.6730666667
802.84,16.5756,52.3437333333,38.5741333333,47.0508,14.3229333333,20.8072666667,20.2017666667,21.0222,33.5832416667,16.6926
803.15,18.1847333333,53.7016,40.0646,48.0103333333,15.9172,22.1898666667,21.6602333333,22.5259333333,34.7609333333,18.1912
