wavelength,Back_ParCapm,Belly_ParCapm,Breast_ParCapm,Crissum_ParCapm,Crown_ParCapm,DorTail_ParCapm,Rump_ParCapm,Throat_ParCapm,WingTip_ParCapm
262.88,3.5985,8.8495,7.443,8.427,1.9945,7.94566666666,2.55583333333,6.133,9.11666666668
263.25,2.99883333333,8.79933333333,7.288,8.06466666667,1.57116666666,7.33566666667,1.86983333333,5.78266666666,8.94866666666
263.63,2.4,8.26716666667,6.709,7.4515,0.987833333332,6.68266666666,1.107,5.05183333333,8.48583333334
264.00,2.09583333333,8.276,6.631,6.99583333333,0.987166666668,6.44483333333,0.786833333335,4.81416666667,8.34750000001
264.37,2.35766666667,8.408,6.74433333333,7.30366666666,1.1785,6.46816666667,0.716333333335,4.991,8.4005
264.75,2.69166666667,8.55383333333,7.14066666667,7.395,1.29366666667,6.453,1.18133333333,5.38366666667,8.539
265.12,2.4265,8.23016666667,6.65933333334,7.19783333333,1.14316666667,6.06933333333,0.803833333332,5.06633333333,8.08983333334
265.49,2.3315,8.36583333333,6.5035,6.89333333333,1.29216666667,5.88266666667,0.649666666669,5.0095,7.93983333333
265.87,2.1655,8.53433333333,6.7075,6.85566666667,1.32583333333,5.7835,0.613666666669,4.99366666666,7.81483333334
266.24,2.381,8.642,7.02766666667,6.9325,1.5535,6.0235,0.827499999998,5.07383333333,8.05183333334
266.61,2.21333333334,8.52666666667,7.16433333333,6.95466666667,1.56516666667,6.0775,1.02166666667,5.18016666667,8.127
266.98,2.4665,8.5945,7.26716666667,7.24183333334,1.68616666667,6.32316666667,1.2395,5.46766666667,8.41216666666
267.36,2.87216666667,8.83033333333,7.62266666667,7.43383333333,1.83566666667,6.84833333333,1.7135,5.647,8.684
267.73,3.2015,8.9865,7.76833333332,7.5625,1.848,7.062,2.15383333333,5.79083333333,8.74533333333
268.10,3.083,8.75616666667,7.66133333332,7.58583333333,1.5475,6.95983333333,2.01683333333,5.656,8.629
268.48,3.226,9.16966666666,7.98783333335,7.7995,1.81566666666,7.337,2.42083333334,5.78416666667,8.95833333334
268.85,3.6015,9.45799999999,8.35283333332,8.28016666667,1.92416666666,7.8255,2.76,6.09783333334,9.22250000001
269.22,4.182,9.97683333331,8.91616666669,8.58483333333,2.38633333334,8.19783333333,3.14316666667,6.552,9.70066666667
269.59,4.2435,9.82083333332,8.80033333334,8.59516666667,2.49966666667,8.30366666667,3.25033333333,6.538,9.58850000001
269.97,4.38783333333,9.80200000001,8.6555,8.60833333334,2.6965,8.629,3.26216666667,6.51383333333,9.63966666668
270.34,4.6165,9.891,8.86266666665,8.71366666667,2.9405,8.88349999999,3.61916666666,6.69833333333,9.81916666666
270.71,4.6265,9.63216666665,8.82783333332,8.61833333333,2.83266666667,9.00800000002,3.56216666667,6.61966666667,9.76716666669
271.09,4.54083333333,9.56983333331,8.66266666669,8.47733333333,2.79483333333,8.921,3.4195,6.34066666666,9.39900000002
271.46,4.63433333333,9.29233333331,8.45133333335,8.54133333334,2.82033333333,8.8625,3.36816666667,6.4295,9.33483333335
271.83,4.6585,9.33083333331,8.73716666665,8.69066666667,2.97883333334,9.02449999999,3.28066666667,6.468,9.5305
272.20,4.83833333334,9.52366666667,8.78866666665,8.66716666667,3.22866666667,9.14050000001,3.4045,6.49783333334,9.62766666665
272.58,4.68683333334,9.17483333332,8.56966666669,8.32233333334,3.101,9.06433333332,3.33966666666,6.45366666667,9.63866666665
272.95,4.39783333334,8.95833333334,8.27,7.98466666666,2.973,8.79583333334,3.02983333333,6.22216666667,9.41433333335
273.32,4.218,8.78633333333,8.02933333333,8.06433333334,2.83983333333,8.89983333331,3.04983333334,6.14766666667,9.16683333335
273.69,4.2275,8.95833333334,7.87616666667,8.2915,2.74316666667,8.93633333333,3.01716666667,6.171,9.24566666669
274.06,4.186,8.96033333334,7.9265,8.5695,2.81016666667,8.89766666668,3.15633333333,6.3755,9.39216666665
274.44,4.34466666667,9.238,7.9495,8.8815,3.13416666667,9.08283333333,3.24383333333,6.5285,9.768
274.81,4.33916666666,9.36783333333,7.72733333333,8.818,3.2485,8.85550000002,3.11316666667,6.581,9.59633333332
275.18,4.39,9.29016666665,7.66,8.69016666667,3.26516666667,8.77999999998,3.09516666666,6.67233333333,9.62116666667
275.55,4.33766666667,9.58266666666,7.7195,8.74816666667,3.58566666666,8.85016666669,3.1005,6.61333333334,9.75250000002
275.93,4.32383333334,9.65650000002,7.39383333333,8.83033333334,3.596,8.77116666666,3.14366666667,6.72483333334,9.81399999999
276.30,4.40816666667,9.74749999998,7.5735,9.14866666667,3.65833333334,9.00283333333,3.1805,6.9945,10.0541666666
276.67,4.36433333333,9.81933333335,7.6885,9.48816666667,3.63533333333,8.92716666665,3.20683333334,6.96433333334,9.90633333333
277.04,4.63516666667,10.0496666667,8.00583333334,9.92583333335,3.959,9.33733333333,3.62333333334,7.2985,10.1786666667
277.41,4.71616666666,10.1341666667,8.05466666665,9.87099999998,4.08666666667,9.21566666665,3.8235,7.322,10.3456666667
277.79,4.66183333333,9.92533333334,8.20383333335,9.64016666666,3.99816666666,9.23050000002,3.77016666667,7.28066666667,10.3505
278.16,4.86433333333,10.162,8.28966666665,9.53283333333,4.12666666666,9.44500000001,3.977,7.37633333333,10.4303333333
278.53,4.56466666667,9.88899999998,8.26133333333,9.26266666666,3.74833333334,9.43216666665,3.73783333333,7.22416666666,10.0275
278.90,4.47033333333,9.79166666667,8.22316666667,9.187,3.50666666666,9.65349999998,3.71666666667,6.9825,10.033
279.27,4.45366666667,9.88666666667,8.341,9.341,3.515,9.80516666667,3.97933333333,7.091,10.3151666667
279.64,4.55416666667,9.75533333335,8.49116666667,9.50966666666,3.4255,9.83550000001,4.09783333334,7.2925,10.2518333333
280.02,4.50383333334,9.61150000001,8.578,9.34433333334,3.49033333333,9.79416666665,4.09366666667,7.347,10.1156666667
280.39,4.4715,9.41483333335,8.35,9.0875,3.44066666666,9.55000000002,4.115,7.25633333333,9.868
280.76,4.44683333333,9.25566666665,8.0415,8.84133333334,3.43466666666,9.37333333335,3.8585,7.13366666667,9.72633333333
281.13,4.015,8.82083333333,7.5145,8.324,3.01233333333,9.00016666669,3.38016666666,6.75133333333,9.29916666665
281.50,4.08816666667,8.88,7.64283333333,8.387,3.06166666666,9.14933333331,3.44283333333,6.68366666667,9.42716666666
281.87,4.284,9.14933333333,7.92,8.57633333333,3.321,9.28500000001,3.71916666667,6.99216666667,9.53866666666
282.25,4.44366666666,9.30466666669,8.21833333333,8.74233333334,3.5105,9.4965,3.93216666667,7.22983333333,9.68366666665
282.62,4.14983333333,9.1025,7.88216666667,8.46283333334,3.23033333334,9.03116666666,3.74883333333,7.07516666666,9.46566666667
282.99,4.40016666667,9.37516666665,8.08666666666,8.8045,3.5845,9.041,4.05366666667,7.36066666667,9.66066666665
283.36,4.5145,9.55083333331,8.17283333333,8.9965,3.74983333333,9.02816666665,4.09033333333,7.3575,9.54283333334
283.73,4.1705,9.53599999998,7.87833333333,8.8,3.56166666667,8.88850000002,3.98166666667,7.1615,9.25433333334
284.10,4.16466666667,9.62466666667,8.00866666668,8.77733333334,3.426,8.89299999999,4.08266666667,7.07183333334,9.13566666665
284.47,3.9595,9.64649999999,7.99116666667,8.66516666666,3.1405,8.79149999998,3.99933333334,6.89716666667,8.92933333334
284.85,4.02133333333,9.69666666666,8.09916666669,8.687,2.98016666667,8.86633333333,4.0425,6.86433333333,8.884
285.22,4.13583333334,9.97866666668,8.34016666669,8.92516666666,3.1575,8.97983333331,4.18033333333,7.02316666667,9.05533333331
285.59,3.9425,9.79916666667,8.25583333335,8.73766666666,2.915,8.7915,3.85483333333,6.84383333333,8.71066666666
285.96,3.765,9.71133333334,8.03116666668,8.73583333334,2.6525,8.63250000001,3.63816666666,6.62133333333,8.51866666667
286.33,3.42733333334,9.59883333331,7.83033333335,8.61633333333,2.288,8.32666666666,3.36416666666,6.34833333333,8.2065
286.70,3.60283333333,9.89250000002,8.05466666666,8.841,2.39183333333,8.49933333335,3.49666666667,6.47883333333,8.18733333334
287.07,3.28933333333,9.791,7.95416666668,8.59883333333,2.117,8.248,3.15916666667,6.34483333333,7.8875
287.44,2.9705,9.631,7.7655,8.42116666667,1.77416666667,7.96166666666,2.778,6.1535,7.5765
287.82,2.99216666666,9.83466666667,7.83399999999,8.54533333333,1.73016666666,7.97416666666,2.65033333333,6.08,7.67333333334
288.19,2.87816666666,9.93500000002,7.76616666665,8.541,1.70183333333,8.022,2.51816666666,6.01916666667,7.71766666667
288.56,2.98666666667,10.0946666667,7.92249999998,8.8725,1.81716666667,8.09666666667,2.57266666667,6.23066666666,7.86683333334
288.93,2.99833333333,10.2873333333,8.12799999999,9.18133333334,1.8575,8.15616666667,2.7105,6.41816666667,8.019
289.30,2.91466666667,10.4051666667,8.25916666666,9.13766666667,1.714,8.011,2.64883333334,6.43166666667,7.83766666667
289.67,2.94133333333,10.7803333333,8.49350000002,9.4785,1.90983333333,8.1735,2.86666666667,6.6475,7.98833333333
290.04,3.15733333333,11.097,8.89750000002,9.72733333332,2.1925,8.36883333334,3.17516666667,6.86816666667,8.181
290.41,3.202,11.1243333333,8.91933333332,9.81633333335,2.23,8.33333333334,3.1445,6.88266666667,8.12233333333
290.78,3.1015,10.9636666667,8.91283333335,9.84099999998,2.1085,8.27216666667,2.97566666667,6.68516666666,8.03133333334
291.15,3.0275,10.9953333333,8.96283333335,9.86333333331,1.96383333333,8.2865,2.92616666667,6.56833333333,7.97533333333
291.52,3.04,11.2166666666,9.22650000002,10.0066666667,1.9905,8.29683333331,3.12766666667,6.63833333333,8.133
291.89,2.98133333333,11.2945,9.36850000002,10.1245,1.94066666666,8.18400000002,3.2655,6.70433333334,8.077
292.26,3.09983333333,11.5188333333,9.639,10.4783333334,1.9325,8.01266666666,3.234,6.78166666667,8.08716666667
292.64,3.22183333333,11.7828333334,9.84366666666,10.7505,1.943,7.92733333334,3.1915,6.7435,8.132
293.01,3.2315,12.1971666666,10.0955,11.0096666667,2.117,7.97866666666,3.31633333333,6.84083333334,8.237
293.38,3.10466666667,12.216,9.9595,11.084,1.8985,7.72616666666,3.13966666666,6.53983333334,8.13083333333
293.75,2.893,12.3073333333,9.79733333335,11.033,1.58333333333,7.38516666667,2.95566666666,6.31783333333,7.9365
294.12,2.65866666667,12.3381666667,9.69916666667,11.1125,1.4205,7.18916666666,2.7325,6.11083333333,7.80783333333
294.49,2.67866666667,12.5971666667,9.83816666668,11.2826666666,1.486,7.11783333333,2.70533333333,5.96716666667,7.8685
294.86,2.611,12.9291666667,9.89366666667,11.3895,1.52516666666,7.06833333333,2.59266666667,5.883,8.01016666667
295.23,2.75533333333,13.1923333333,10.081,11.6773333333,1.58566666667,7.139,2.84366666667,5.835,8.11483333333
295.60,2.93783333333,13.511,10.295,11.9465,1.74883333333,7.38366666667,2.918,6.0,8.15733333333
295.97,3.10216666667,13.622,10.5356666667,12.0326666667,1.80583333333,7.475,2.92383333333,6.01016666667,8.15316666667
296.34,3.19416666667,13.9063333334,10.6753333333,12.1746666667,1.90233333334,7.60966666666,3.127,6.101,8.1045
296.71,3.09283333334,14.1605,10.7923333333,12.2258333333,1.95216666667,7.68466666667,3.155,6.1175,8.0755
297.08,3.16183333334,14.4345,10.9451666667,12.4045,2.08766666667,7.7225,3.19383333334,6.153,8.0555
297.45,3.35933333333,14.7928333333,11.3306666667,12.7338333333,2.33,8.008,3.42233333334,6.3425,8.23066666667
297.82,3.62933333333,15.0111666667,11.717,13.1283333333,2.53566666667,8.25533333335,3.57266666667,6.60833333333,8.46833333333
298.19,3.65666666667,15.2185,11.8185,13.2298333333,2.47133333333,8.26466666667,3.48516666667,6.622,8.37333333333
298.56,3.8945,15.57,12.2193333333,13.5551666667,2.5965,8.54333333333,3.71616666667,6.99466666667,8.58666666667
298.93,4.1955,15.9835,12.6991666667,13.9371666667,2.79666666666,8.83683333334,3.99083333333,7.45033333334,8.75816666666
299.30,4.46683333333,16.364,13.043,14.297,2.964,9.02916666666,4.104,7.811,8.93
299.67,4.54666666666,16.4988333333,13.2231666667,14.4945,2.946,8.97183333334,4.13016666666,7.83133333333,8.99683333334
300.04,4.75816666666,16.8853333334,13.6445,14.8728333334,3.15383333333,9.07283333331,4.366,8.0825,9.17883333335
300.41,4.718,17.0098333334,13.8676666666,14.9775,3.09216666666,8.92650000002,4.23166666667,8.07333333333,9.13966666668
300.78,4.986,17.3323333334,14.3538333333,15.4383333333,3.29066666667,9.18949999998,4.4335,8.32833333333,9.34733333335
301.15,5.10533333334,17.4866666666,14.4641666667,15.5513333333,3.223,9.29550000002,4.3595,8.4475,9.31649999999
301.52,5.2515,17.8188333333,14.7068333334,15.8158333333,3.23783333333,9.419,4.36133333334,8.59716666667,9.34016666669
301.89,5.00383333333,17.8205,14.5693333333,15.578,2.93566666666,9.12616666669,4.028,8.29533333333,9.00266666667
302.26,4.95666666667,17.9781666667,14.7575,15.6556666666,2.93833333333,9.02533333332,4.11583333333,8.28983333334,8.98933333334
302.63,4.82716666667,18.1105,14.9731666667,15.8668333333,2.92733333333,8.95566666669,4.13583333334,8.109,8.963
303.00,4.748,18.2868333333,15.1191666667,16.0988333333,2.82766666667,8.78716666665,4.2525,7.92666666667,8.92466666667
303.37,4.72183333333,18.5508333333,15.4393333333,16.3056666666,2.83016666666,8.73566666667,4.2705,7.83333333334,8.9415
303.74,4.55383333333,18.7238333334,15.6471666666,16.3568333334,2.70566666666,8.61433333334,4.28366666666,7.74616666667,8.88816666667
304.10,4.3855,18.8521666666,15.661,16.5251666667,2.523,8.50566666667,4.00066666667,7.51466666667,8.7455
304.47,4.37033333334,19.2378333334,15.7338333333,16.7653333334,2.43583333334,8.52183333333,3.97916666667,7.4245,8.78133333333
304.84,4.04383333333,19.2531666667,15.5118333333,16.604,2.06266666666,8.15066666666,3.6085,7.07316666667,8.468
305.21,3.75133333334,19.3285,15.674,16.7485,1.66916666667,7.86666666667,3.39416666666,6.78116666666,8.324
305.58,3.55966666666,19.5166666666,15.6843333333,16.9841666667,1.55766666667,7.67983333333,3.33166666666,6.746,8.2325
305.95,3.63733333333,19.941,16.1758333333,17.5395,1.80166666667,7.89683333334,3.55133333334,6.85566666667,8.50383333334
306.32,3.79716666667,20.0978333333,16.4651666666,17.854,1.92633333334,8.04583333333,3.681,6.97066666667,8.68416666666
306.69,3.81516666667,20.261,16.4833333334,18.0541666667,1.9225,8.04533333333,3.62066666667,6.76983333334,8.56516666667
307.06,3.72833333333,20.3618333333,16.6298333333,18.0715,2.01233333333,8.02016666667,3.48033333334,6.645,8.53533333334
307.43,3.64166666667,20.631,16.7143333333,18.2053333333,2.0075,7.943,3.367,6.529,8.45583333333
307.80,3.85466666667,21.1075,17.1161666667,18.5331666667,2.3625,8.1375,3.524,6.68816666666,8.558
308.17,3.957,21.444,17.368,18.5823333334,2.51983333333,8.2635,3.678,6.84316666667,8.644
308.54,4.06016666667,21.5408333334,17.6023333333,18.734,2.67883333334,8.29616666665,3.83066666667,6.92833333333,8.64733333334
308.90,4.29416666667,21.9713333333,18.0173333334,19.0706666666,2.91083333333,8.43466666665,4.1635,7.14283333334,8.84683333333
309.27,4.36433333333,22.1098333333,18.1488333333,19.165,3.1465,8.4545,4.32333333333,7.19583333333,8.854
309.64,4.58916666667,22.4201666666,18.6138333333,19.4965,3.42433333334,8.54116666669,4.45266666666,7.31266666667,9.07183333335
310.01,4.7335,22.7241666667,18.8811666666,19.7071666667,3.594,8.60583333334,4.5725,7.4985,9.10666666665
310.38,4.75233333334,23.1421666666,19.0998333333,19.959,3.58383333333,8.694,4.60616666667,7.43433333333,9.11183333335
310.75,4.65683333333,23.4115,19.3116666666,20.0321666666,3.4385,8.58799999998,4.55833333333,7.513,9.072
311.12,4.68766666666,23.5855,19.3673333334,20.1456666667,3.304,8.54166666666,4.50716666667,7.5525,8.967
311.49,4.7955,23.6976666667,19.6455,20.3276666667,3.39483333333,8.60083333335,4.56533333333,7.70783333333,9.05616666666
311.85,4.73183333334,23.7828333333,19.7038333333,20.4633333334,3.22983333333,8.54833333335,4.46133333334,7.624,9.00616666667
312.22,4.7455,23.9358333333,19.7815,20.6828333333,3.23033333334,8.46483333333,4.51633333333,7.66483333334,8.96783333334
312.59,4.74333333334,24.2178333333,20.0295,20.996,3.29383333333,8.50583333331,4.47883333333,7.71766666667,9.015
312.96,4.75566666667,24.3568333333,20.288,21.2586666667,3.34966666667,8.49416666669,4.47516666667,7.7545,9.067
313.33,4.86666666667,24.8458333334,20.7396666667,21.6323333333,3.44716666666,8.58333333335,4.50433333333,7.79583333333,9.20933333335
313.70,4.73183333334,24.8886666667,20.8611666666,21.6548333333,3.24616666667,8.4075,4.392,7.60766666666,9.07783333333
314.07,4.53433333333,24.9953333334,20.9085,21.6106666667,2.99433333333,8.09983333334,4.261,7.40466666666,8.94133333333
314.43,4.37833333333,24.9771666667,20.944,21.5108333333,2.805,7.76966666666,4.092,7.343,8.69166666667
314.80,4.4255,25.187,21.1425,21.7101666667,2.92566666667,7.82216666666,4.20166666666,7.40483333333,8.7675
315.17,4.15533333333,25.3831666666,21.3101666666,21.9563333333,2.87,7.6855,4.087,7.22483333333,8.6925
315.54,3.92933333333,25.6398333333,21.4405,22.2188333333,2.66033333334,7.65166666667,3.93633333333,7.07333333334,8.58383333334
315.91,3.88266666667,25.802,21.6213333334,22.4408333333,2.669,7.64466666666,3.833,7.0985,8.6385
316.28,3.64633333333,25.9008333334,21.832,22.4765,2.443,7.53983333333,3.62133333333,6.82016666667,8.57883333333
316.64,3.56183333333,26.0471666666,22.1751666667,22.691,2.37216666667,7.43383333334,3.55816666667,6.756,8.53333333333
317.01,3.47216666666,26.2655,22.4186666667,22.8331666667,2.3705,7.5915,3.6105,6.81733333333,8.52966666667
317.38,3.33266666667,26.2351666666,22.3895,22.6913333334,2.26283333333,7.4875,3.58733333334,6.79966666666,8.466
317.75,3.38966666666,26.6455,22.4688333333,22.9498333333,2.351,7.628,3.6665,6.983,8.56483333333
318.12,3.495,26.9458333333,22.7418333333,23.3736666667,2.4585,7.79483333333,3.767,7.06,8.71383333333
318.49,3.6495,27.2976666667,23.2565,23.9618333334,2.79633333334,8.14483333333,3.92283333334,7.203,9.03883333335
318.85,3.586,27.321,23.4358333333,24.0968333333,2.59983333333,7.95866666667,3.66716666667,7.15733333333,8.87433333334
319.22,3.88466666666,27.6676666666,23.8906666667,24.3991666667,2.72716666667,8.0885,3.79183333333,7.40966666667,9.10866666667
319.59,4.06883333334,27.8721666667,24.0748333333,24.5478333333,2.81816666667,8.164,4.0095,7.49733333333,9.19499999999
319.96,4.15533333333,28.251,24.387,24.7383333333,2.88116666666,8.292,4.29366666667,7.52633333333,9.37216666665
320.32,4.22416666666,28.5538333333,24.615,24.9606666667,2.90616666667,8.32016666667,4.34416666667,7.6145,9.41650000001
320.69,4.2535,28.8643333333,24.8601666667,25.223,2.99933333333,8.47316666668,4.44616666667,7.71,9.51949999998
321.06,4.0075,28.8673333334,24.727,25.1741666667,2.663,8.03433333333,4.13266666667,7.22716666667,9.15549999999
321.43,3.81466666666,29.0353333333,25.0303333333,25.453,2.46683333333,7.983,4.0355,7.08833333334,9.02633333333
321.80,3.6725,29.0185,25.3495,25.5915,2.35416666666,8.01416666667,3.92566666667,6.89933333333,8.93966666668
322.16,3.67783333334,29.073,25.6436666666,25.6438333333,2.39366666667,8.17183333333,3.95583333334,6.88416666666,8.91033333332
322.53,3.452,29.1308333333,25.6461666667,25.4741666667,2.06816666667,7.90683333333,3.75566666666,6.82333333334,8.77083333333
322.90,3.19866666666,29.2025,25.6693333334,25.4425,1.9215,7.7,3.634,6.60633333333,8.65
323.27,3.078,29.3506666667,25.7713333334,25.5048333333,1.98766666667,7.70233333333,3.67766666667,6.50683333334,8.51916666667
323.63,2.99116666667,29.4733333333,25.9981666667,25.7225,2.03733333333,7.601,3.63183333333,6.50733333333,8.54783333333
