wavelength,Back_SpoSchm,Belly_SpoSchm,Breast_SpoSchm,Crissum_SpoSchm,Crown_SpoSchm,DorTail_SpoSchm,Patch10_SpoSchm,Patch11_SpoSchm,Rump_SpoSchm,Throat_SpoSchm,WingTip_SpoSchm
766.32,14.1619333333,59.7381333333,22.5714,55.5899333333,12.4997333334,16.8442,29.3464666667,29.4548,14.8899333333,18.373,15.6328666667
766.64,14.4452,60.2568,23.0182666667,56.0894666667,12.8541333333,17.1775333333,29.8306666667,29.8994,15.2396666667,18.8827333333,15.904
766.95,14.2564,60.0249333333,22.8192666667,55.9388666666,12.4934,16.9038666667,29.7241333333,29.8933333334,14.833,18.7471333333,15.6036
767.26,14.1913333333,59.6510666667,22.6828,55.6528,12.2752666667,16.8111333333,29.6438666667,29.7097333334,14.6748666667,18.6302,15.5899333333
767.57,14.3069333333,59.778,22.7636,55.6235333333,12.416,17.0172666667,29.8002666667,29.6967333333,14.5672666667,18.6446666667,15.7094
767.88,14.6926666667,59.5087333333,22.8691333333,55.5938,12.8178666667,17.3026,29.991,29.8252666667,14.7317333333,19.1168,16.0668666667
768.20,14.9432,59.7260666667,23.1636,55.9303333333,12.7292,17.7052,30.3440666667,29.8271333333,14.856,19.1686,16.3164
768.51,14.7558666667,59.6444,22.9600666667,55.7776,12.5676666667,17.498,30.1905333334,29.4763333334,14.6180666667,18.9525333333,16.0947333333
768.82,14.8425333333,59.3008666667,22.9723333333,55.4826,12.6898666667,17.4652,30.0016,29.3613333333,14.6204,18.9939333333,16.2764
769.13,15.1497333333,59.5852666667,23.3618,55.7384,12.9353333333,17.6852,30.2794,29.6938666667,14.9489333333,19.2406666666,16.5579333333
769.44,15.0066666667,59.3237333333,23.1934,55.6147333333,12.7528666667,17.5137333333,29.9897333333,29.4398666667,14.7882666667,18.9959333333,16.431
769.76,14.5760666667,59.4278666667,22.9313333333,55.6329333333,12.3994,16.9914666667,29.7349333333,29.261,14.4814666667,18.6378,16.0820666667
770.07,14.0068666667,58.4714666667,22.1806,54.7905333333,11.7583333333,16.2943333333,28.9008666667,28.2914666667,13.7218,17.6768666667,15.4998666667
770.38,14.0018,58.0304666667,21.9766,54.6164,11.8778666667,16.2408,28.7978,28.1042666667,13.8329333333,17.4018,15.5328
770.69,14.3483333333,58.0430666667,22.2928,54.9434,12.2598666667,16.5571333333,28.8609333333,28.5214,14.1329333333,17.5905333333,15.9109333333
771.00,14.1062,57.8707333333,21.9881333333,54.6748666667,11.832,16.1574,28.4057333333,28.3278,13.7942,17.3839333334,15.5777333333
771.32,14.0932,57.66,22.073,54.4093333333,11.6666,16.0570666667,27.9986,28.2166666667,13.6231333333,17.1218,15.4778
771.63,14.3863333333,57.5416,22.2575333333,54.4885333333,12.125,16.1666666667,28.1855333333,28.7046,13.8296666667,17.4392666667,15.7954666667
771.94,14.3104666667,57.5380666667,22.1811333333,54.322,11.9215333334,16.0684,27.9322,28.9055333333,13.6526666667,17.3110666666,15.7838666667
772.25,14.567,57.9530666667,22.623,54.7266,12.3214,16.5946666667,28.1611333333,29.4375333333,14.0922,17.587,16.2170666667
772.56,14.5236666667,58.1178,22.5464666667,54.6302666667,12.3447333333,16.4688666667,28.0032,29.3832666667,14.0332,17.4338,16.1605333333
772.87,14.4807333333,58.2406,22.4316,54.5773333333,12.3068666667,16.4694,27.9468666667,29.3437333333,14.0418666667,17.347,16.0425333333
773.18,15.1374,58.6438,22.9892,55.1455333333,12.8486666667,17.027,28.3568,29.8432666667,14.6568666667,17.9190666667,16.5384
773.50,15.7025333333,59.6744666666,23.7658666667,55.8384,13.4858666667,17.7832,28.9493333333,30.5357333333,15.3853333333,18.6608666667,17.0334
773.81,16.1206,60.3876,24.3001333333,56.1251333333,13.7999333333,18.2958,29.3124,30.9706666667,15.6623333333,19.3041333333,17.2457333333
774.12,16.246,60.6236,24.4152,55.8234,14.0364,18.4683333333,29.6087333333,31.0525333333,15.9405333333,19.5353333333,17.1417333333
774.43,16.3145333333,60.3354,24.4025333333,55.4843333333,14.1300666666,18.3314,29.5178666667,30.6708666667,15.9372,19.4004,17.0189333334
774.74,16.5781333333,60.8300666667,24.6860666667,55.7521333333,14.5344666667,18.7485333333,30.236,31.0281333333,16.418,19.8820666667,17.2272666667
775.05,15.7025333333,60.4533333333,23.9083333333,55.1336666667,13.6540666667,17.9516,29.4932,30.3058,15.5228,19.209,16.2626
775.36,15.7891333333,60.4302,23.6086,55.0666,13.5226,17.7978666667,29.7934,30.1032666667,15.6172,19.2731333333,16.0858666667
775.67,15.4412,60.2998666667,23.1508666667,54.785,13.3159333333,17.5098666667,29.7739333334,29.5914,15.2803333333,19.1175333333,15.5454666667
775.98,15.3185333333,60.0564,23.2509333333,54.7292,13.6455333334,17.707,30.0476,29.9046,15.5484666667,19.4798666667,15.5006666667
776.30,15.7257333333,60.4412,23.5733333333,54.9988666667,14.2419333333,18.0444666667,30.3136666667,30.4347333333,15.8901333333,19.8789333333,15.7992666667
776.61,15.6676666667,60.2287333333,23.4778,54.7833333333,14.3431333333,18.3472666667,30.5372,30.5372,15.9223333333,19.8488666667,16.0258666667
776.92,15.6258666667,59.7978,23.1784666667,54.4901333333,14.3784666667,18.2621333333,30.4558666667,30.5720666666,15.8794666667,19.8795333333,16.2366
777.23,14.9272666667,59.5613333333,22.4929333333,54.4060666667,13.7893333333,17.7285333333,30.0978,29.9631333334,15.4438666667,19.2400666667,15.874
777.54,14.1036666667,59.5991333333,21.9460666667,54.9052,13.1552666667,17.1141333333,29.8152666667,29.5612666667,14.7316666667,18.6728,15.5243333333
777.85,13.3198,59.3265333333,21.6542666667,55.0238,12.4024,16.7186,29.5864,29.5186,14.3729333333,18.2282,15.1095333333
778.16,13.2418,59.4048,21.7581333333,55.2654666666,12.2023333333,16.8132666667,29.5329333333,29.6978666667,14.4047333333,18.2463333333,15.3022
778.47,13.2686666667,59.603,22.0128666667,55.6372,12.3407333333,16.9483333333,29.7876,29.7644666667,14.5706,18.3101333333,15.6970666667
778.78,12.8234666667,59.6489333333,22.0257333333,55.8222,11.9766,16.6268666667,29.4222,29.7543333333,14.0678666666,18.0164,15.5181333333
779.09,13.0275333333,59.8166,22.4418,56.1090666667,12.0772,16.6925333334,29.4002,30.1857333333,14.2317333333,18.1134,15.6997333333
779.40,13.186,59.7292666667,22.1653333333,56.1728,11.828,16.8898,29.0361333333,29.9334666667,13.8651333333,17.8775333333,15.7074
779.71,12.5714666667,58.8905333333,21.4618666667,55.6335333333,11.2237333333,16.3811333333,28.2619333333,29.1142666667,13.2764,17.4000666667,15.1570666667
780.02,12.9928,59.2804666667,22.048,56.0334666667,11.5971333333,16.4651333333,28.5706666667,29.3572666667,13.6449333333,17.8224666667,15.5108666667
780.33,13.4204666667,59.6268,22.6164,56.6132666667,11.8895333333,16.9234,29.031,29.6802,13.9874666667,18.3526666667,15.7315333333
780.64,13.9659333333,59.7615333333,23.3090666667,56.6764666667,12.4526,17.4404,29.4403333333,30.1509333333,14.2870666667,18.9390666667,16.1994
780.95,14.3414666667,59.3148666667,23.4442666667,55.9624,12.6000666667,17.4336666667,29.1028,29.807,14.3414666667,18.9339333333,16.3483333333
781.26,15.2852,59.9806666667,23.8504666667,56.5185333333,13.5614666667,18.1548666667,29.6672666667,30.3470666667,15.0181333333,19.3880666667,17.0866666667
781.57,16.1269333333,60.7424,24.4884666667,57.4016,14.5152666667,18.8181333333,30.3638666667,30.9647333333,15.7802666667,20.0488666667,17.7679333333
781.88,16.1661333333,60.3077333333,24.3419333333,56.9866,14.403,18.9549333333,30.1246666666,30.6812,15.9853333333,19.8583333333,17.6458666666
782.19,16.1885333333,60.1122,24.2704,56.4861333333,14.7096666667,19.1459333333,30.0586,30.5466666667,16.2029333333,20.0440666667,17.7208
782.50,17.1756,60.5892666667,25.0401333333,56.8639333334,15.7633333333,20.1413333333,31.0396666667,31.3512666667,17.2631333333,21.0372,18.7971333333
782.81,17.3822,60.7569333333,25.5335333333,56.7424,16.01,19.9509333333,31.2966666667,31.5507333333,17.5236666667,21.2064,19.0818666667
783.12,16.9952,60.3970666667,25.6128,56.3676666667,15.8675333333,19.7354,31.3234,31.5001333333,17.2402666667,20.8283333333,19.2059333333
783.43,15.965,60.1905333333,24.5964,55.9850666667,14.9773333333,18.8972666667,30.4060666667,30.8120666667,16.2204666667,19.9698,18.1854
783.74,14.8029333333,59.4052,23.3765333333,55.0674,13.7554,17.6506666667,29.2347333334,29.6668666667,15.1181333333,18.8099333333,16.9844666667
784.05,14.3237333333,58.734,22.6799333333,54.3237333333,13.2311333333,17.1413333334,28.6218666667,29.0148,14.8290666667,18.4226666667,16.1714666667
784.36,14.133,58.9678666666,22.6264666667,54.1589333333,13.1733333333,17.1413333333,28.8029333333,29.0195333333,14.9793333334,18.4725333333,15.939
784.67,13.8405333333,58.8664666667,22.6603333333,53.9337333333,12.9088666667,16.9566666667,28.7319333333,28.9026,14.9172,18.5715333334,15.7142666667
784.98,12.9174666667,57.9615333333,22.0905333333,52.7924666667,11.9864,16.2613333333,27.9354,28.0706666667,14.0719333334,18.0086,14.8936
785.29,13.6084,58.4954666667,22.7912,53.4424,12.6641333333,16.9702666667,28.4357333333,28.9753333333,14.6924666667,18.9675333333,15.227
785.60,14.1288666667,58.5065333334,23.2332,53.8876666667,13.0459333333,17.5621333333,28.9761333333,29.7202666667,15.3502666667,19.3585333333,15.7556666667
785.91,14.0524,58.7519333333,23.2615333333,54.1858,12.681,17.4626666667,29.0138666666,29.9177333333,15.1925333333,19.25,15.6445333333
786.22,14.122,59.0066,23.1643333333,54.7722,12.6575333333,17.8494666667,29.3036,30.2306,15.1818,19.3292666667,15.7091333333
786.53,14.0244666667,58.5366,22.8048666667,54.7001333333,12.1849333333,17.6524,29.3292666667,29.7509333333,14.8982666667,19.1818666667,15.2642
786.84,14.3032666667,57.5312,22.8558,54.0142,12.1968666667,17.7614666667,29.3410666667,29.5517333334,15.1113333333,19.1377333333,15.4446
787.14,15.2572,57.8464,23.6755333333,54.3624,13.1228666667,18.4351333333,30.0983333333,30.3804666667,15.7503333333,19.6794666667,16.4488666667
787.45,15.3465333333,58.0482,23.8942666666,54.6392666667,13.1730666667,18.4913333333,30.1272666667,30.4855333333,15.7614,19.5284666667,16.8646666666
787.76,15.6701333333,58.0579333333,24.0557333333,54.783,13.5840666667,18.9500666667,30.2484666667,30.7363333333,15.9116666667,19.8884,17.1847333333
788.07,16.1729333333,57.7657333333,24.3549333333,54.7622,14.2662666667,19.34,30.5893333333,31.1990666667,16.1684,20.2821333333,17.6064
788.38,16.7498666667,58.1095333333,24.6996666667,55.2778666667,14.8909333333,19.7524666667,31.1275333333,31.8254666667,16.7184666667,20.6661333333,18.1272666667
788.69,16.8516666667,58.3310666667,24.894,55.2638,14.9662,19.4316666667,31.2088666667,31.7906666667,16.5628666667,20.5682666667,18.2949333333
789.00,17.0522666667,58.9642,25.4072666667,55.8021333334,15.2087333333,19.5665333333,31.4624666667,31.6997333333,16.4544666667,20.7482666667,18.4074666667
789.31,16.1971333333,58.6499333333,24.8260666667,55.5944,14.3471333333,18.6591333333,30.6375333333,30.9507333334,15.3702,19.9533333333,17.6595333333
789.62,15.9593333333,58.1989333333,25.0023333333,55.2003333333,14.2432666667,18.331,30.5091333333,30.7638,15.3134666667,19.8162,17.4776
789.92,16.5637333333,58.8419333333,25.4032,55.4534666667,14.9509333333,18.8514,30.7442666667,31.6536,15.8986666667,20.359,17.7985333333
790.23,17.4494,60.123,26.4350666667,56.3959333333,15.9281333333,19.8228666667,31.6888,32.7029333333,16.6224666667,21.487,18.6704666667
790.54,17.7341333333,60.5452,26.6616666666,57.0728,16.2352,20.4490666666,31.9605333333,33.0910666667,17.0730666667,21.8622,18.9805333333
790.85,18.0538,60.8334,26.9253333334,57.4120666667,16.5684,20.7712,32.1170666667,33.468,17.1946,22.2566666667,19.1304666667
791.16,17.6882,60.6212666667,26.7562666667,57.13,16.2454666667,20.4108,31.6852,33.6229333333,16.7824,21.9957333333,18.9467333333
791.47,16.7529333333,60.0861333333,25.8051333333,56.2196666667,15.0726,19.4506666666,30.6246,32.5954666666,15.8912,21.1576666667,18.1207333333
791.78,15.8485333333,59.1213333333,24.8655333333,55.3871333333,13.7561333333,18.3360666666,29.61,31.4388,14.5524666667,20.2910666667,17.1608
792.08,14.4853333334,57.9299333333,23.567,54.3571333333,12.749,17.4457333333,28.7981333333,30.2226666667,13.5393333333,19.1152,15.7986
792.39,14.607,57.1539333333,23.2613333333,53.5382,12.7188,17.3866,28.6765333333,30.0774,13.9258666667,19.0530666667,15.5924666667
792.70,14.8172666667,56.7353333333,23.0832666667,52.6902666667,12.8112666667,17.4442666667,28.6891333333,29.8048666667,14.2072,19.0712,15.5646666667
793.01,14.3992666666,56.1446666667,22.2701333334,52.1126666667,12.2839333333,17.056,28.2242666667,29.1743333333,13.8247333333,18.597,15.0566666667
793.32,13.6586,56.0416666667,22.0858666667,52.1110666667,11.6118666667,16.3556,27.7767333333,28.4608,13.2772,17.6282666667,14.5332666667
793.62,12.8588,55.3784666667,21.3162666667,51.6214,10.7232666667,15.5196666666,27.0509333333,27.5084666667,12.3502666667,16.6779333334,13.6046
793.93,12.6058,54.8838,21.1866666667,51.0159333333,10.6071333333,15.1524666667,26.6723333333,27.0306,12.3760666667,16.4511333333,13.2494
794.24,12.8805333333,54.9847333333,21.4912666667,51.03,10.5993333333,15.3160666667,26.9483333333,27.0974,12.7810666667,16.7909333333,13.5322666667
794.55,13.1086,55.1411333333,21.9336,51.4435333333,10.7476666667,15.7272,27.2911333333,26.7816666667,13.3553333333,16.9050666667,13.5962666667
794.86,13.9918,56.2449333333,23.2162666667,52.5224666667,11.7224,16.7564666667,28.3538,27.5101333333,14.2965333333,17.8503333333,14.5306666667
795.16,14.4688,57.1204,23.7542666667,52.953,12.4583333333,17.3700666667,28.905,28.1226666667,14.8708,18.3044666667,15.0446666666
795.47,15.0598,58.012,24.2592,53.7474,12.8865333333,18.0338666667,29.3519333334,28.6328666667,15.1689333333,19.0577333333,15.5828
795.78,14.3513333333,57.9474,23.5304,53.6069333333,12.0964,17.6026666667,28.4839333333,27.9804,14.3021333333,18.4237333334,14.7893333333
796.09,14.1916666666,57.7018,23.3412666667,53.7083333333,12.0942666667,17.6579333333,28.4487333333,27.8401333333,14.0883333333,18.6579333333,14.6262666667
796.40,14.4644666667,58.4012666667,23.6758666667,54.2196,12.3872666667,17.8303333333,28.7547333333,28.2816,14.4262666667,19.293,15.0026666667
796.70,14.5716666667,58.6798,23.7208,54.3478666667,12.1985333333,17.8832666667,28.838,28.2979333333,14.6263333333,19.7817333333,15.3518
797.01,14.66,58.9288,23.8608666667,54.3882666667,12.2621333333,17.8902666667,29.1136666667,28.6298,15.1277333333,19.8423333333,15.6334666666
797.32,14.4161333333,59.2360666667,23.9076666667,54.3832,12.1132,18.0048666667,29.3816666667,28.6453333334,14.8062666667,19.9340666667,15.7350666667
797.63,14.2784,59.8482,24.1462666667,54.7398666667,12.422,18.2166,29.5359333333,28.9451333333,14.9028666667,20.0506,15.8931333333
797.93,14.4320666667,60.2804,24.1716666667,54.8266666667,12.5321333333,18.2374666667,29.6996666667,29.1674,14.9756,20.2517333333,15.9886666667
798.24,14.7535333333,60.284,23.6927333333,54.9797333333,12.632,18.2029333333,29.7333333333,29.2812,14.997,20.3129333333,16.029
798.55,14.2581333333,59.965,23.1489333333,54.9196,12.5081333333,18.1446,29.1658,28.8380666667,14.8728,20.1873333333,15.6334666667
798.85,14.8474666666,60.1585333333,23.6033333333,55.3462666667,13.1337333333,18.8909333333,29.4835333333,29.4248,15.8450666667,20.3520666667,16.3497333333
799.16,15.3982666667,60.5014666667,24.3244666667,55.8230666667,14.2240666666,19.4276666667,30.1002666667,30.1946666666,16.6192666667,21.056,17.2509333333
799.47,16.3348666667,61.5007333333,25.0941333333,56.6578,15.1330666667,19.8924666667,30.9834666667,30.9057333333,17.6680666667,21.3752666667,17.9612
799.78,15.7476,61.2192,24.8954,56.336,15.0198,19.6845333333,30.5550666667,30.3670666667,17.434,20.7338666667,17.4642
800.08,15.6064666667,61.1610666667,24.7602,56.242,15.2396666667,19.6334,30.7484666667,30.4308666667,17.0486,20.5010666667,17.4517333333
800.39,15.8053333333,61.5730666667,25.0062,56.7728666667,15.5306,19.7378,30.8364666667,30.6178,17.1846666667,20.7367333333,17.7777333334
800.70,15.7918666667,61.9668666667,24.5850666667,57.2478666667,15.3064666667,19.3741333334,30.3639333333,30.4151333333,16.5134666666,20.3192,17.3754
801.00,16.0927333333,62.1148,24.6292,57.4597333333,15.3642666667,19.2390666667,30.6704666667,30.4706666667,16.4152666667,20.4255333333,17.2212666667
801.31,16.3707333333,62.2763333333,24.722,57.8341333333,15.8830666667,19.5513333333,31.1478,30.9008666667,16.5204666667,20.813,17.5478666667
801.62,15.7665333333,62.3738666667,24.55,57.6393333333,15.5094,19.3207333333,30.9528666667,30.6429333333,16.1423333333,20.3164666667,17.1710666667
801.92,16.09,63.0919333333,24.782,57.9878666667,15.3789333333,19.3094,31.442,30.9322,16.3447333333,20.1409333333,16.9350666667
802.23,16.5252666667,63.1382666667,25.0436666667,57.9731333333,15.5488,19.2390666667,31.6027333334,31.212,16.431,20.5791333333,17.1649333333
802.54,16.9326,63.2856,25.5147333334,58.1866,15.6305333333,19.3048,32.0040666667,31.7451333333,16.7825333333,20.859,17.5118
802.84,17.5550666667,64.0839333333,26.4738,59.4422,16.4256666667,20.3856666667,32.6446,33.1543333333,17.4930666666,21.8732666667,18.6778
803.15,19.1590666667,65.2187333333,27.6594666667,60.8618,17.3388,21.5028,34.2156,34.8154666667,18.5246,23.4471333333,20.0414666666
803.46,20.0825333333,65.5521333333,28.373,61.2726666667,17.9978,22.3114666667,34.8674666667,35.4179333333,19.6492,24.3687333333,20.5227333333
803.76,20.5338,65.7906,29.0007333333,61.9576,18.6174,22.8746666667,35.7699333333,35.7631333333,20.219,25.0923333333,20.9240666666
804.07,20.1836,65.1852,28.8752666667,61.6921333333,18.4300666667,22.3786,35.8205333333,35.7798666667,20.7748666667,25.0832666667,20.7135333333
804.38,19.1717333333,63.856,27.9564666667,60.5972666667,17.3387333333,21.4188666667,34.7250666667,34.7318666667,19.8914,24.25,19.905
804.68,18.6164666667,62.8619333333,27.2431333333,59.9661333333,16.731,20.8544666667,34.0116,34.0996,19.2336666667,23.5062666667,19.4100666667
804.99,18.122,61.6163333333,26.6802666667,58.9133333333,16.3044666667,20.3086,33.1456,33.3267333333,18.9268666667,23.2594666667,19.1012666667
805.30,17.4826,60.5461333333,26.5200666667,58.3415333333,16.0174,19.8402666667,32.734,32.8605333333,18.2484666667,23.0768666667,19.1408666667
805.60,16.4476,59.9730666667,25.8645333333,57.9372666667,15.1532666667,18.9619333333,32.2616,31.9312,17.2834666667,22.6896,18.1666666667
805.91,15.5395333333,59.8551333333,25.4464,58.3176666667,14.2916,18.5520666667,32.2716666667,31.3201333333,16.5046,22.5714666667,17.7662666667
806.21,14.2985333333,58.4515333333,24.0275333333,57.007,13.0347333333,17.2984666667,31.1805333333,29.7152,15.4096,20.9582666667,16.3124666667
806.52,13.4598666667,58.1434,23.3264,56.54,12.6300666667,16.6595333334,30.4851333333,28.8818,14.9929333333,19.9296666667,15.6259333333
806.83,13.2695333333,58.3634666667,23.2378,56.564,12.6885333334,16.4576666667,30.5560666667,28.6859333333,14.715,19.7732666667,15.7351333333
807.13,11.9856666667,57.018,21.6702666667,54.9318666667,11.5914,15.2042666667,29.233,27.6415333333,13.5412666667,18.4802,14.466
807.44,11.0868666667,56.3311333333,20.8825333333,53.5522666667,10.8461333333,14.2962,28.7454666667,26.4843333333,12.4654,17.7754,14.0628666667
807.74,11.652,57.1733333333,21.1454,54.4198666667,11.5124666667,15.2054,29.9045333333,27.0852,13.2157333333,18.4728666667,14.9265333333
808.05,11.269,57.2401333333,20.6956666667,54.1398,10.9952666667,14.5022666667,29.3378666667,27.0514,13.2666,18.1058,14.2434
808.35,11.9278,57.9106666667,21.5632666667,55.107,11.6197333333,15.2574666667,30.0188,28.0720666667,13.8218,18.3239333333,14.3629333333
808.66,13.2418666667,58.5083333333,22.2983333334,55.8142666667,12.4124666666,16.4688,30.6621333333,29.2314,15.1521333333,19.1326,15.0150666667
808.97,14.0799333333,58.1222,22.6772666667,55.4675333333,13.2127333334,16.7797333333,31.0029333333,29.9171333333,16.0105333333,19.291,15.8671333333
809.27,15.2604,58.2068666667,23.1919333333,55.0893333333,14.122,17.2322,31.317,30.5803333333,17.0834,19.5015333333,16.3690666667
809.58,14.0975333334,57.4498,22.4063333333,54.1126666667,12.6977333333,16.4812666667,30.3820666667,29.9508666666,16.2920666667,18.9934666667,15.4748666666
809.88,12.9199333333,55.6218666666,20.9568666667,52.5833333333,11.4658,15.4305333333,28.9550666667,28.8099333333,15.1167333333,17.9181333333,14.2977333333
810.19,13.0876,54.6697333333,20.5146,52.1966,11.2212,15.5607333333,28.2874,28.8402666667,15.3456666667,17.8494666667,14.0168666667
810.49,13.3488,54.9106666667,20.6915333333,52.3621333333,10.8547333333,16.2082,28.2596,28.9822,15.4468666667,17.9254666667,14.1648
810.80,14.6991333333,55.9336,21.9289333333,53.2948666667,11.8596666667,17.7236666667,28.9429333333,30.5402,16.8054666667,18.9043333333,15.054
811.10,15.3342,56.5378,22.2742666666,53.388,12.3954666667,17.9053333333,29.1832666667,31.4888,17.3036,18.7651333333,15.5686
811.41,16.8778666667,57.2300666667,23.7010666667,54.421,13.9046,19.6713333333,30.9703333333,32.6760666667,18.5288666667,20.4616666667,17.4492
811.71,16.7702,57.3764,23.5488,54.4178666667,13.4847333333,19.721,31.3875333333,32.5758666667,18.5964,20.5023333333,17.5518
812.02,15.9454666667,57.1794,23.0369333333,53.7339333334,13.0369333333,19.3268666667,31.4905333333,31.7788666667,18.1490666667,20.2244,17.1794666667
812.32,15.8314,58.4698666667,23.2672,54.756,12.4897333333,19.6527333333,31.7038666667,32.0594666667,17.6342666667,20.2812666667,16.7246
812.63,15.9648,59.5039333333,23.5897333333,55.4686666667,12.8206,20.1681333333,31.8957333333,32.5347333333,17.5704,20.5968,17.0491333333
812.93,18.0534,61.1947333333,25.5723333333,56.9005333333,15.2213333333,21.8129333334,33.7760666667,34.0518,19.4152666667,22.5146,18.9641333333
813.24,20.0084,63.2038,27.5532666667,58.578,16.9970666667,23.5801333333,35.7172,35.3743333333,20.9954,24.1489333333,20.7277333333
813.54,18.8023333333,62.5628,27.3283333333,57.9396666667,16.5579333333,23.1658,35.2428,34.7488,20.268,23.5344,20.0837333333
813.85,19.0536,63.082,27.9062,58.1992,17.5042666667,23.5427333333,35.4355333333,35.0836,20.8207333333,23.9950666667,20.2846666667
814.15,19.0063333333,63.397,28.2717333333,58.9045333333,17.7580666667,23.7282,35.9320666667,35.1676666667,20.9256,24.1444,20.4500666667
814.46,18.265,63.1198,27.9400666667,58.5727333333,17.1454,23.3846666667,35.5214666667,34.6581333333,20.3077333334,23.812,19.6324666667
814.76,16.2319333333,62.9160666667,26.8070666667,57.7601333333,15.1601333333,21.6951333333,34.1151333333,32.9732,18.5946,22.0290666667,17.848
815.07,15.8214,63.1274666667,26.7192,57.8888666667,14.6912666667,20.9986666667,33.7888,32.3523333334,18.1078,21.7169333333,17.8099333333
815.37,14.8760666667,64.3709333333,26.5381333333,59.2654666667,13.7464666667,19.7612,33.0303333333,32.158,16.9422,20.6795333333,17.0432
815.68,14.0174,63.4564,25.9006,58.3493333333,13.3333333333,19.1153333333,31.8923333333,31.1445333333,16.6893333333,19.7263333333,16.6528666667
815.98,12.5623333333,61.1791333333,23.8822,56.3990666667,11.4286,17.5874,30.1859333333,29.3605333333,14.8751333333,17.6507333333,14.9297333333
816.29,12.3608,60.0973333333,23.5809333333,55.5966666667,11.1229333333,17.4005333333,29.6374,29.4254,14.5446666667,17.0203333333,14.8894666667
816.59,12.0156,59.7487333333,23.4502666667,55.3706,11.3741333333,17.408,29.5100666667,29.8744,14.4084,17.4338,15.1452666666
816.89,13.5798666667,61.131,24.5492666667,56.4795333333,12.6616,18.5971333333,30.7397333333,30.8503333333,15.5612,19.2603333333,16.8026666667
817.20,13.0302,60.4714,23.8887333333,56.4478666667,11.9024,17.8620666667,30.4882,30.0168666667,14.8907333333,18.8047333333,16.4393333333
817.50,13.4146666667,59.9754666666,23.4638,56.1042666667,11.6868,17.6936,30.1059333333,29.9430666667,14.7107333333,19.079,16.5281333333
817.81,13.0978,58.6417333333,23.0467333333,55.3906666666,11.4016,17.1495333333,28.8338666667,28.8338,14.0714,18.6415333333,15.8382666667
818.11,13.9525333333,59.4261333333,23.8203333333,56.0892,12.1027333333,17.8257333333,29.2714666667,29.6111333333,14.5413333333,19.4866666667,16.4817333333
818.41,14.5586,59.6466666667,24.2017333333,56.6053333333,13.2324666667,18.7892666667,29.4704,30.7171333333,14.9118,20.0216666667,17.1963333333
818.72,15.9350666667,59.6159333333,24.9452666666,56.3588666666,14.9486666667,20.1192,30.4998,31.5060666667,16.3324,21.0393333333,18.3449333333
819.02,16.3534666667,60.3163333333,25.3582666667,56.9923333333,15.3674666667,20.2976666667,31.5286666667,31.8945333333,16.6513333333,21.6806666667,18.8527333333
819.33,16.5738666667,60.8144,25.7848,57.5962,15.7594666667,20.4381333333,32.1651333333,31.9966666667,17.1018666667,22.2018,19.1406
819.63,16.3694,61.0514,25.7971333333,57.5977333333,15.6914,20.2750666667,32.3803333333,31.8202666667,17.1161333333,22.3582,18.8306
819.93,16.4250666667,60.5654,25.8286,57.2054,15.3311333333,19.839,31.9876666667,31.3724,17.0320666667,21.8824,18.6171333333
820.24,15.8804666666,59.8548,25.3257333333,56.4576666667,14.6466,19.3225333333,31.474,30.9936,16.5302,20.9401333333,18.0611333333
820.54,16.1421333333,59.9594666667,25.3952666667,56.1103333333,14.8850666667,19.4827333333,31.4954,31.3857333333,16.5901333333,21.1442,18.3123333334
820.85,15.6820666667,59.8562,25.124,55.7464,14.5982,19.2312,31.2026666667,31.1632,16.3342,20.6893333333,17.9587333333
821.15,15.7932,60.0647333333,25.1372,55.7975333333,14.6536666667,19.3257333333,31.3085333333,31.2978666667,16.4373333333,20.8808,18.0334666667
821.45,15.7807333333,59.6158666667,24.9839333333,55.3793333333,14.539,19.3079333333,31.2151333333,31.1940666667,16.4232,20.8214666667,17.9312666667
821.76,15.8821333333,59.6462666667,25.0837333333,55.4642666667,14.6475333333,19.341,31.4036,31.2076,16.6017333333,20.8998666667,18.0286
822.06,15.7400666667,59.5858666667,25.0060666667,55.4082666667,14.4824666667,19.2392,31.2682,31.1888,16.4588666667,20.9112,17.9914
822.36,15.714,59.4336666667,24.8784,55.1800666667,14.5152,19.3382,31.1621333333,31.2389333333,16.4773333334,20.9265333333,18.0656666667
822.67,15.7599333333,59.7137333333,25.0131333333,55.439,14.6507333333,19.5206666667,31.2624,31.5472666667,16.6628,21.0807333333,18.2652666667
822.97,15.5776666667,59.683,24.7876,55.3406666667,14.5588666667,19.3916666667,31.0378,31.4194666667,16.4547333333,20.9386666667,18.1556666667
823.27,15.5536666666,60.0420666667,24.7813333333,55.5456666667,14.6270666667,19.5329333333,31.1661333333,31.6784666667,16.5048,21.0104666667,18.2188666667
823.58,15.3578,59.9606,24.5831333333,55.4151333333,14.4529333333,19.3147333333,30.9924666667,31.5843333333,16.2626666667,20.831,18.0362
823.88,15.4173333333,60.1353333333,24.683,55.6265333333,14.4991333333,19.3828666667,31.1668,31.7014,16.3510666667,20.9233333333,18.1570666667
824.18,15.7373333333,60.1064666667,25.0038,55.8096666667,14.8004666667,19.6238,31.4938,31.9459333333,16.6134,21.2675333333,18.5025333333
