wavelength,Back_AniSomf,Belly_AniSomf,Breast_AniSomf,Crissum_AniSomf,Crown_AniSomf,DorTail_AniSomf,Patch10_AniSomf,Patch11_AniSomf,Patch12_AniSomf,Rump_AniSomf,Throat_AniSomf,WingTip_AniSomf
729.12,0.951555555553,59.7775,52.3403333334,53.5353888889,27.5370555556,6.06433333333,7.65966666667,5.89382304526,7.15749999999,5.52866666667,54.267,5.47872222221
729.44,0.984888888887,59.5596666667,52.2773333334,53.4785555555,27.4749166666,6.03455555557,7.69555555555,5.84608641976,7.17838888888,5.55677777778,53.9748888889,5.60588888888
729.76,1.14733333333,59.58,52.1618333334,53.5036666667,27.6361944444,6.13355555557,7.90833333332,5.95549382715,7.28572222222,5.73511111111,54.1886666667,5.74549999999
730.08,1.33466666667,59.8055555556,52.4378333333,53.6482222222,27.8120555556,6.29833333334,8.02733333334,6.12093415637,7.32550000001,5.93622222222,54.1338888889,5.89016666667
730.39,1.36522222222,59.7502222222,52.6836666666,53.6901111111,27.8764444444,6.36511111111,8.0178888889,6.19017283951,7.26127777777,6.00722222222,54.3558888889,5.87888888889
730.71,1.39233333333,59.7141111111,52.712,53.7404444444,27.7678055556,6.36144444446,7.98055555554,6.30242386831,7.29516666667,5.97722222222,54.2127777778,5.97350000001
731.03,1.44255555556,59.8555,52.9993333334,53.9643888889,27.8567777778,6.44933333332,7.91322222222,6.33686831277,7.37244444446,6.08644444444,54.4038888889,6.00794444446
731.35,1.66077777778,60.2083333333,53.198,54.4063333333,28.0551944445,6.69322222223,8.15144444443,6.51068724279,7.61472222221,6.27911111111,54.7285555556,6.16344444446
731.67,1.683,60.0697777778,52.965,54.524,28.0275277778,6.7541111111,8.11766666667,6.57013168726,7.63238888889,6.33744444444,54.7658888889,6.1238888889
731.98,1.51944444444,60.0931666667,52.7165,54.5395555555,27.9053055556,6.73633333332,8.06644444446,6.45397942387,7.54716666666,6.19122222222,54.7141111111,6.091
732.30,1.55344444445,59.8451666667,52.6508333334,54.5306666667,27.7789166667,6.77144444443,8.15611111111,6.40525102881,7.5148888889,6.18877777778,54.5465555556,6.17955555554
732.62,1.664,59.8107222222,52.768,54.4598888889,27.7829444445,6.83222222221,8.22922222221,6.51900823047,7.71677777777,6.21555555556,54.5904444444,6.26694444446
732.94,1.78944444444,59.9048333333,52.709,54.3355555555,27.8054722222,7.04822222222,8.35555555554,6.65336625514,7.92205555554,6.35433333333,54.6326666667,6.296
733.25,1.70233333333,59.7925555556,52.4576666666,54.2147222222,27.6611111111,6.95477777777,8.31322222223,6.53653497943,7.87038888889,6.21188888889,54.4396666667,6.16983333332
733.57,1.57855555556,59.5317222222,52.1235,54.0625555556,27.5245277778,6.71477777778,8.18722222223,6.39617695471,7.75572222223,6.09433333333,54.2943333333,6.15361111112
733.89,1.46933333333,59.2171111111,51.8935,53.8296111111,27.2566111111,6.58122222222,8.02955555555,6.20495473251,7.67738888889,5.99122222222,53.9337777778,6.02761111111
734.21,1.45122222222,58.7655555556,51.5666666666,53.7343888889,27.2663888889,6.50377777778,7.97088888889,6.08180658434,7.70244444446,5.91388888889,53.7131111111,5.9678888889
734.52,1.31444444444,58.5187222222,51.1606666667,53.4652222222,27.0606944444,6.34599999999,7.96622222221,5.95911111111,7.4608888889,5.78333333334,53.2785555555,5.83755555556
734.84,1.10711111111,58.4725,51.0236666667,53.1239444444,26.845,6.24377777779,7.77288888888,5.84937448561,7.16411111112,5.58777777778,52.9841111111,5.7553888889
735.16,0.97388888889,58.2631111111,51.0091666667,52.9802222222,26.6994444444,6.19744444443,7.70466666666,5.66183127573,6.91288888888,5.38688888889,52.649,5.66899999999
735.48,0.95377777778,57.8420555556,50.854,52.7502777778,26.5523333334,6.02855555557,7.62755555554,5.587872428,6.84638888888,5.27977777778,52.2744444444,5.53483333333
735.79,0.952,58.1151111111,50.881,52.7745,26.5943333334,6.03577777777,7.61122222222,5.67534567902,6.90949999999,5.341,52.4806666667,5.50855555557
736.11,0.881555555553,58.0212222222,50.7176666667,52.7590555556,26.5387222222,5.90233333333,7.44266666666,5.585872428,6.72183333332,5.334,52.5592222222,5.3698888889
736.43,0.636888888887,57.9535,50.3645,52.7761666667,26.5084166667,5.57155555556,7.16344444445,5.57838683127,6.4446111111,5.16166666667,52.4735555555,5.16394444446
736.74,0.338444444443,57.8280555556,50.302,52.5946666667,26.2898333333,5.20588888889,6.79944444446,5.43844032923,6.13777777777,4.99055555556,52.2873333333,4.89972222222
737.06,0.0874444444467,57.7480555556,50.324,52.5480555555,26.1510833333,5.10355555554,6.55866666668,5.33717283951,6.07222222222,4.83822222222,52.3024444444,4.55
737.38,0.178,57.7376666667,50.2736666667,52.7243888889,26.18175,5.03011111112,6.65155555555,5.44655144032,6.07072222222,4.803,52.1948888889,4.55977777777
737.69,0.341555555557,58.2509444444,50.7673333334,52.8236666667,26.2736388889,5.02566666667,6.72755555556,5.5472962963,6.16661111112,4.87144444444,52.358,4.48555555557
738.01,0.402,58.2748333333,50.6196666667,52.7283333333,26.2273888889,4.95877777779,6.52811111112,5.44140329219,6.10811111111,4.81966666667,52.3934444445,4.39750000001
738.33,0.44222222222,58.1726111111,50.608,52.6061666667,26.1383055555,4.84255555554,6.53344444443,5.38180658435,6.19777777777,4.78622222222,52.4152222222,4.32777777779
738.64,0.256,58.3937222222,50.4266666667,52.6139444444,26.1174722222,4.61388888889,6.50077777777,5.26306172841,6.18627777779,4.69077777778,52.5124444444,4.21672222221
738.96,-0.041,58.1255555556,50.2703333333,52.2286111111,25.9825555556,4.42800000001,6.39400000001,5.08865432098,5.96233333333,4.60822222222,52.2712222222,4.08216666667
739.28,-0.362,57.7201111111,49.8766666666,51.8392222222,25.72925,4.19977777779,6.12733333334,4.80308641975,5.64794444444,4.33788888889,51.9076666667,3.80977777778
739.59,-0.530444444447,57.6393888889,49.7241666666,51.6623333333,25.5016944444,4.08144444446,5.985,4.72081069958,5.49422222222,4.16866666667,51.475,3.71422222222
739.91,-0.673,57.6408888889,49.7598333334,51.7481666667,25.3493611111,3.97055555557,5.91911111112,4.35132921811,5.26755555555,3.87988888889,51.3843333333,3.55922222221
740.23,-0.842777777776,57.7349444444,49.713,51.7972777778,25.32025,4.019,5.75144444443,4.11976954732,5.19272222222,3.62277777778,51.3336666667,3.37544444446
740.54,-0.823333333334,57.8646111111,49.5541666667,51.6895555555,25.2163611111,4.19466666668,5.64533333334,4.11867901234,4.96172222222,3.567,51.2527777778,3.36444444446
740.86,-1.13411111111,57.7041666667,49.2126666666,51.2356666667,24.9891666667,4.13600000001,5.26733333333,3.92457613169,4.81616666667,3.32955555556,50.9448888889,3.08044444444
741.18,-1.51911111111,57.2965555556,48.837,50.9433333333,24.6451388889,3.95688888888,4.99366666667,3.71928395062,4.51761111111,3.01833333333,50.8238888889,2.94366666667
741.49,-1.79344444444,56.8122777778,48.7895,50.7567222222,24.3635,3.64822222222,4.875,3.58625514404,4.3685,2.77166666667,50.6387777778,2.74222222222
741.81,-2.035,56.1701111111,48.2528333333,50.5175555556,24.0955555555,3.45411111111,4.64544444444,3.50572016461,4.16972222222,2.612,50.093,2.62983333333
742.12,-2.03144444444,55.9448888889,48.2901666666,50.2768333333,24.0046388889,3.45555555554,4.44688888889,3.59836213992,4.13377777778,2.66333333333,49.8882222222,2.64727777778
742.44,-1.81677777778,56.2505555556,48.0633333334,50.3501111111,24.0514166667,3.58144444444,4.46033333333,3.74687654321,4.19261111111,2.70133333333,50.0706666667,2.80716666667
742.76,-1.69255555555,56.384,48.2518333333,50.3668888889,24.14875,3.55966666668,4.48044444444,3.86593004116,4.13905555555,2.70277777778,50.2414444445,2.94677777778
743.07,-1.70933333333,56.2178333333,47.9513333334,50.56,24.1990833333,3.61444444446,4.54577777778,3.84773251029,4.29977777778,2.64833333333,50.4785555555,2.98016666667
743.39,-1.62266666667,55.7804444444,47.9836666666,50.3457222222,24.1070277778,3.62966666668,4.55688888889,3.89050205761,4.50944444444,2.88811111111,50.3264444444,3.09377777777
743.70,-1.354,55.7616111111,48.119,50.3691111111,24.2976111111,3.78477777777,4.86233333333,4.2377654321,4.72888888889,3.19877777778,50.3296666667,3.44955555556
744.02,-1.33766666667,55.6744444444,48.0975,50.582,24.3547777778,3.59255555555,4.94333333333,4.30117695472,4.98555555556,3.30311111111,50.2797777778,3.73222222221
744.34,-1.36544444444,55.8228333333,48.1168333334,50.8346666667,24.5349722222,3.55577777779,5.06066666668,4.39386419752,5.09461111112,3.45988888889,50.6723333333,3.97966666666
744.65,-1.36555555555,55.4758888889,47.9456666666,50.8031111111,24.6151666666,3.55166666667,5.12933333334,4.43335802468,5.0758888889,3.57011111111,50.5351111111,3.8965
744.97,-1.52966666667,55.5993333333,47.9885,50.8781666667,24.6054444445,3.42855555557,4.96366666665,4.35807407409,5.14572222222,3.42411111111,50.5406666667,3.71000000001
745.28,-1.69855555556,55.9785555556,48.1801666666,51.0736666667,24.7135833333,3.21744444444,4.73444444445,4.25227572017,4.93749999999,3.25477777778,50.7766666666,3.4786111111
745.60,-1.37877777778,55.9232222222,48.0251666667,51.1459444444,25.0455555556,3.45833333332,4.99300000001,4.57711522632,5.22766666667,3.58077777778,51.0136666667,3.7516111111
745.91,-1.35077777778,56.0507222222,48.09,51.2002777778,25.1131944444,3.55266666665,5.15577777777,4.77736625516,5.426,3.81433333333,51.0858888889,3.86422222223
746.23,-1.21344444444,56.3435555556,48.212,51.5028333333,25.0136944444,3.65288888888,5.44033333333,4.86766666667,5.58755555557,3.95744444445,51.0711111111,3.86516666666
746.55,-1.02088888889,56.2960555556,48.2541666667,51.1628888889,25.0105,3.66166666667,5.47377777778,4.87744444443,5.47522222222,4.09322222222,50.9152222222,3.84233333333
746.86,-0.849222222224,56.4989444444,48.1471666666,51.3092777778,25.2436666667,3.82933333332,5.59233333333,5.18329218107,5.61238888889,4.18588888889,51.0571111111,3.99444444444
747.18,-0.920999999999,56.1765,48.0381666666,51.118,25.1204166667,3.66066666668,5.53733333332,4.99437860083,5.49538888889,4.02366666667,50.898,3.68577777778
747.49,-0.831333333334,56.4546666667,48.0805,51.3340555556,25.4389722222,3.74088888889,5.58033333332,4.91678600823,5.47855555557,4.019,51.182,3.54011111111
747.81,-0.560333333333,56.4368333333,48.3476666666,51.135,25.5623333333,3.95744444445,5.75188888889,5.00128395062,5.57111111111,4.14544444445,50.9776666666,3.65466666667
748.12,-0.508555555553,56.6547777778,48.483,51.1320555555,25.66225,4.10800000001,5.8648888889,5.034872428,5.57488888889,4.26244444445,51.1445555556,3.84100000001
748.44,-0.234333333333,56.7698333333,48.4698333333,51.1740555556,25.8209722222,4.5028888889,6.01144444443,5.20370370371,5.6581111111,4.67733333333,51.2846666667,4.10161111112
748.75,-0.04311111111,56.5013333333,48.329,50.8377777778,25.7101388889,4.73344444443,6.24033333332,5.26180658438,5.87766666666,4.94033333332,51.1508888889,4.18872222222
749.07,-0.603222222223,56.5838333333,48.3131666666,50.7217777778,25.2811666667,4.21766666665,5.77222222221,4.63500823046,5.33222222223,4.35655555556,50.8646666667,3.55083333333
749.38,-0.992,56.4453333333,48.3363333333,50.7287777778,24.9423611111,3.74466666667,5.38188888889,4.0232798354,4.74400000001,3.84066666667,50.7753333333,2.96938888889
749.70,-1.31288888889,55.9678888889,48.1935,50.3845,24.8878333334,3.45022222223,5.09677777777,3.67995061729,4.40244444444,3.59711111111,50.6197777778,2.78727777778
750.01,-1.57333333333,56.0226666667,48.2621666667,50.3729444445,24.8016111111,3.46700000001,5.06455555557,3.6436255144,4.36333333333,3.543,50.6486666667,2.7721111111
750.33,-1.79144444444,56.2701111111,48.1043333333,50.3462777778,24.7540277778,3.49955555555,4.91866666667,3.53100823046,4.31361111111,3.49522222222,50.6726666667,2.66605555557
750.64,-2.00611111111,56.4423333333,47.8435,50.4067777778,24.7501944445,3.39355555555,4.75033333333,3.49606995884,4.27688888889,3.40266666667,50.9218888889,2.75105555554
750.96,-2.11333333333,56.2498333333,47.8518333334,50.1062222222,24.6350833333,3.49388888888,4.83255555554,3.57288477367,4.28544444445,3.59044444445,50.6436666667,2.74283333332
751.27,-2.34944444445,56.1516111111,47.5403333333,50.0357222222,24.4851666666,3.42277777779,4.80033333334,3.42875720165,4.14761111111,3.494,50.5215555555,2.70688888889
751.59,-2.17244444445,56.5492222222,47.6085,50.3335,24.7307222222,3.70744444446,5.06266666666,3.6309835391,4.391,3.761,50.6657777778,2.89244444446
751.90,-2.08811111111,56.5896666667,47.4971666667,50.3261111111,24.8815,4.01377777778,5.392,3.82781481481,4.45216666667,3.79288888889,50.8655555556,3.03883333334
752.22,-2.25666666667,56.6768333333,47.3163333334,50.2778888889,24.8866388889,4.02699999999,5.33188888888,3.69560082304,4.41961111111,3.67644444445,50.8837777778,3.0213888889
752.53,-1.96077777778,56.6363333333,47.4243333334,50.2362777778,24.94675,4.43044444446,5.68211111112,3.91987654321,4.74205555555,4.06466666667,51.0573333333,3.39349999999
752.85,-1.63255555556,56.7575555556,47.6821666666,50.4702777778,25.3072222222,4.91855555554,5.932,4.30062139918,5.21044444444,4.45033333334,51.3384444445,3.72394444443
753.16,-1.53633333333,57.208,47.8683333334,50.7044444444,25.4879444444,5.33222222221,5.97955555557,4.44710699589,5.35927777778,4.62777777778,51.8007777778,3.70005555554
753.47,-1.379,57.2449444444,47.8738333333,50.7359444445,25.5779166667,5.48911111112,6.11377777778,4.64809053498,5.54511111111,4.83477777778,51.867,3.79155555556
753.79,-1.22611111111,56.9671111111,48.2813333333,50.7646111111,25.6295277778,5.46588888889,6.14455555557,4.73867489712,5.50716666668,5.05577777778,51.8624444444,3.78761111111
754.10,-0.836222222223,57.2434444444,49.055,50.959,25.97725,5.79466666666,6.46544444446,5.03560493828,5.81227777777,5.51177777778,52.0328888889,4.16744444444
754.42,-0.74977777778,57.1970555556,49.1256666666,50.9894444444,25.8969444444,5.52433333333,6.53122222223,5.03541152264,5.7971111111,5.41366666667,52.2222222222,4.15305555556
754.73,-0.497444444443,57.3768888889,49.2853333333,51.4735555556,26.1581111111,5.7161111111,6.78766666668,5.330654321,5.95827777777,5.63055555555,52.786,4.20955555557
755.05,-0.677888888888,57.0806111111,49.2491666666,51.3737777778,25.8227222222,5.52788888888,6.54044444445,5.11403292181,5.75433333334,5.374,52.608,3.86427777778
755.36,-0.783,56.6068333333,49.26,51.0897222222,25.5509444444,5.06722222223,6.19655555555,4.8284691358,5.65788888889,5.21577777778,52.1931111111,3.58833333333
755.67,-0.336666666663,56.5038333333,49.4606666666,51.343,25.9483611111,5.40788888889,6.46633333333,5.21365020577,5.99166666668,5.59866666667,52.3052222222,3.95727777778
755.99,-0.271777777777,56.6015,49.6911666667,51.6388333333,26.2483611111,5.30977777779,6.55977777779,5.36990123458,5.94549999999,5.69344444444,52.2516666667,4.08999999999
756.30,-0.148555555557,56.427,49.4981666667,51.6676111111,26.3734166667,5.29144444443,6.668,5.42165020576,5.85816666666,5.70177777778,52.0104444445,4.14305555556
756.62,0.295777777777,56.3551666667,49.5655,51.6631111111,26.6134166667,5.40188888889,6.91777777779,5.65268724279,6.16477777777,5.9821111111,51.7471111111,4.48572222222
756.93,0.685222222223,56.8313888889,50.0411666666,51.9881666667,27.0526111111,5.742,7.126,5.91587242798,6.45133333333,6.31788888888,52.1354444444,4.78005555556
757.24,0.817444444443,57.5608333333,50.6685,52.3583888889,27.5098611111,6.01466666665,7.55933333333,6.03027983538,6.74783333334,6.57733333333,52.6897777778,4.88277777777
757.56,1.123,57.8031111111,50.709,52.8626111111,27.5736944445,6.51599999999,7.96688888889,6.28026748972,6.92999999999,6.95444444445,52.8292222222,5.05938888889
757.87,1.53411111111,58.0886111111,51.1596666666,53.1259444444,28.0763333333,7.29922222222,8.34733333335,6.78206995886,7.32538888888,7.40700000001,53.1568888889,5.50327777779
758.18,1.76633333333,58.6532222222,51.9005,53.3335,28.5567777778,7.726,8.58266666667,6.98062551441,7.72477777779,7.64433333332,53.4481111111,5.69833333334
758.50,1.72577777778,58.8518888889,52.0451666667,53.2091666667,28.7491666667,7.62611111112,8.43588888888,6.85539917695,7.70866666666,7.58755555555,53.4821111111,5.74388888889
758.81,2.19688888889,59.7436666667,52.3405,53.6425555555,29.2284166667,8.35066666666,8.94022222223,7.3312962963,8.13044444444,7.98122222223,53.878,6.29783333332
759.13,2.78444444445,60.5671666667,53.1193333333,54.3511111111,29.8546944444,9.03311111111,9.53177777779,7.85222633745,8.62188888888,8.59511111112,54.6952222222,6.75677777779
759.44,3.17188888889,61.0220555556,53.3465,54.7052222222,30.0000277778,9.55766666667,9.84388888888,8.2310164609,8.94294444443,8.86044444443,55.3933333333,7.02822222223
759.75,3.32877777778,61.3772222222,53.6506666666,55.0583888889,30.15975,9.90577777779,10.084,8.48313168723,9.482,9.05555555555,55.7793333334,7.39638888889
760.07,3.494,61.7968333333,53.6373333333,55.5529444444,30.3876944445,10.1898888889,10.4395555556,8.84094650205,9.89983333333,9.17744444445,56.1905555556,7.71049999999
760.38,3.67922222222,61.7488333333,53.7588333333,55.6070555555,30.2797222222,10.3232222222,10.6344444445,9.02214814816,9.96516666667,9.05977777779,56.2467777778,7.97333333332
760.69,4.09944444445,61.8667222222,53.8056666666,55.7692222222,30.3879722222,10.6884444444,10.7666666667,9.34476543209,10.2428888889,9.14066666668,56.4212222222,8.49344444446
761.01,4.30944444444,62.176,54.0303333334,55.6676666667,30.6170833334,10.7614444444,10.7355555555,9.40358024691,10.4552777778,9.19099999999,56.7298888889,8.7773888889
761.32,4.42766666667,62.2089444444,54.223,55.5262222222,30.4463333333,10.7151111111,10.5937777778,9.35922633743,10.5046111111,9.22655555554,56.5694444445,9.02911111112
761.63,4.62488888889,61.9934444444,54.3828333333,55.3192222222,30.3366666667,10.6065555555,10.6333333333,9.60108230452,10.5682777778,9.25977777779,56.5312222222,9.23044444444
761.94,4.99933333334,62.3009444444,54.6351666667,55.5080555555,30.5916666667,10.9058888889,11.061,9.94218518519,10.7983888889,9.585,57.0157777778,9.64205555557
762.26,5.15888888889,62.2179444444,55.0311666666,55.6322222222,30.7903611111,10.7914444444,11.1413333333,10.167218107,10.9836666667,9.76433333332,57.3394444444,9.69011111112
762.57,5.041,62.2064444444,55.1308333333,55.7683888889,30.8076388889,10.6006666667,11.1074444444,10.1717860082,10.9711111111,9.68711111112,57.3381111111,9.78144444446
762.88,5.167,62.1257777778,55.4668333333,55.8965555555,30.9850833333,10.6017777778,11.2038888889,10.2901851852,11.2081666667,9.83555555555,57.2001111111,9.97049999999
763.20,5.24688888889,62.1630555556,55.5643333333,55.7928888889,31.1244444445,10.6857777778,11.3507777778,10.5168106996,11.1943333333,10.0255555556,57.1295555556,10.0589444445
763.51,5.08577777778,62.2788333333,55.7356666667,55.7870555555,31.0562222222,10.5831111111,11.1917777778,10.3441646091,11.0372222222,9.91311111111,57.0591111111,9.88611111112
763.82,4.70177777778,62.2786111111,55.4928333333,55.6385,30.9521388889,10.2903333333,10.8586666667,9.95877366256,10.813,9.64766666668,56.8391111111,9.43427777777
764.14,4.41133333333,62.3245555556,55.1198333334,55.4742222222,30.8302777778,9.99544444445,10.5883333333,9.72274897119,10.5983888889,9.45977777779,56.6372222222,9.05905555556
764.45,4.23444444444,62.163,55.0661666666,55.3841111111,30.7817222222,9.82122222221,10.4165555556,9.60359259259,10.3826111111,9.30488888888,56.4435555556,8.83805555557
764.76,4.13788888889,62.1738888889,54.8696666667,55.4192777778,31.0331388889,9.70900000001,10.4634444444,9.45276954732,10.305,9.24377777779,56.476,8.68244444446
765.07,3.81333333333,62.0699444444,54.3238333333,55.4104444445,30.9501388889,9.43122222222,10.2417777778,8.95904526748,9.96988888889,9.11666666667,56.2563333333,8.41861111111
765.39,3.49788888889,61.7716111111,54.2803333334,55.4128888889,30.9637222222,9.24188888888,10.0968888889,8.7859382716,9.93999999999,9.02522222222,56.1621111111,8.17438888889
765.70,2.97455555555,61.4011666667,53.8245,55.2129444444,30.65525,8.8148888889,9.858,8.1736255144,9.53666666667,8.63666666666,55.647,7.82344444443
766.01,2.47911111111,61.0317777778,53.339,54.7678333333,30.1468611111,8.22288888888,9.20933333333,7.42439094649,9.11222222223,8.10633333333,55.1318888889,7.08850000001
766.32,2.15866666667,61.0611111111,52.744,54.5386666667,30.0051666667,7.9358888889,8.85844444446,6.99651440328,8.8048888889,7.72800000001,54.9903333333,6.53016666667
766.64,1.84544444444,60.7264444444,52.3513333333,54.2019444445,29.6066388889,7.29622222221,8.34288888889,6.26058847737,8.31577777778,7.20766666668,54.8902222222,5.94622222221
766.95,1.59133333333,60.1633333333,51.6503333334,53.5966111111,29.2153055556,6.73688888889,7.95588888888,5.78279423868,7.8203888889,6.94777777779,54.4497777778,5.60666666668
767.26,1.61422222222,59.6377222222,51.6321666666,53.5595555556,29.2380555556,6.64833333333,7.91544444445,5.85900411522,7.70283333333,6.8838888889,54.5697777778,5.59327777778
767.57,1.488,58.8863333333,51.6591666667,53.264,28.9850277778,6.38300000001,7.72844444445,5.55767489712,7.42727777777,6.51888888889,54.324,5.46288888889
767.88,1.07477777778,58.2026666667,50.9031666666,52.7436111111,28.6701666667,6.09955555554,7.41777777779,5.23641563786,7.24516666668,6.10988888889,54.1246666667,5.07761111111
768.20,0.28,57.3790555556,50.1626666666,52.1904444444,27.848,5.31255555557,6.73544444445,4.60174897119,6.55088888888,5.35522222222,53.8187777778,4.05155555554
768.51,-0.373777777777,56.6268888889,49.895,51.6047777778,27.0213055555,4.62455555555,6.18577777778,4.06758436214,5.85916666667,4.59177777778,53.1372222222,3.17311111111
768.82,-1.12133333333,55.8021111111,49.091,50.7960555555,26.0461111111,3.65844444443,5.30099999999,3.22551851852,4.78961111111,3.66533333333,52.0636666666,2.14199999999
769.13,-1.45177777778,55.4172222222,48.7211666666,50.2723888889,25.4716388889,3.22899999999,4.71822222223,2.88683539095,4.25838888888,3.15922222222,51.4835555556,1.67027777779
769.44,-1.54566666667,55.0419444444,48.8208333334,50.0448333333,25.0721111111,2.81888888888,4.66411111111,2.85020987654,3.74283333333,2.814,51.1857777778,1.44594444446
769.76,-1.82355555556,54.2153888889,47.9745,49.2738333333,24.6180555556,2.48788888888,4.35155555555,2.55741563786,3.31811111111,2.468,50.4281111111,1.25511111111
770.07,-1.718,54.2788333333,47.8391666667,49.2542777778,24.6555555556,2.61433333334,4.28044444446,2.79035390947,3.39444444444,2.58077777778,50.0944444444,1.44116666666
770.38,-1.58777777777,54.0171111111,48.2541666667,49.6183333333,24.8053611111,2.83077777779,4.37344444443,3.16611522632,3.7861111111,2.74066666667,50.1311111111,1.53666666668
770.69,-1.36744444445,53.9232777778,48.0053333333,49.6492777778,24.9702777778,2.78311111111,4.50411111112,3.03164609054,4.00050000001,3.09711111111,49.6701111111,1.8576111111
771.00,-1.31655555556,54.2221111111,47.8755,49.8486111111,25.2722222222,3.01577777777,4.64488888889,3.20916049382,4.1951111111,3.29466666667,49.7074444444,1.9716111111
771.32,-1.06388888889,54.1988333333,47.9073333334,49.9373888889,25.1660833333,2.90777777779,4.68666666666,3.33306995885,4.34566666668,3.26011111111,49.3263333333,2.09783333332
771.63,-0.970444444444,54.2990555556,47.9353333334,50.1295555556,25.0783333333,3.044,4.753,3.47238271604,4.74244444444,3.452,49.1786666667,2.21522222221
771.94,-0.172666666666,54.7821111111,47.7575,50.5576666667,25.6077222222,3.68722222221,5.32299999999,4.33535802468,5.65122222221,4.25577777778,49.4766666666,3.01816666668
772.25,0.463555555557,54.8674444444,47.7371666666,50.8557777778,26.0186944445,4.33588888888,5.72566666668,4.86517695473,6.34155555554,4.751,49.6864444444,3.65505555556
772.56,0.407555555554,55.1315555556,47.5381666666,51.2296666667,26.2804722222,4.5128888889,5.59788888889,4.76308641975,6.5056111111,4.70933333332,49.7151111111,3.74127777778
772.87,0.106666666669,55.1485555556,47.1221666667,50.8357777778,26.2367222222,4.76899999999,5.55177777778,4.55506584363,6.64733333334,4.5691111111,49.513,3.51927777777
773.18,-0.18388888889,55.2371666667,47.2508333334,50.5161666667,25.7705555556,4.57333333333,5.41955555554,4.13316460906,6.29916666667,4.27455555556,49.4146666667,3.31983333333
773.50,-0.35311111111,55.1164444444,47.0826666666,50.4491111111,25.4558611111,4.77222222222,5.45011111112,3.83851851852,6.10677777778,4.09011111111,49.4763333334,3.03066666666
773.81,-0.44788888889,54.6671666667,46.6276666667,49.8470555556,25.2775277778,4.59522222223,5.48877777778,3.794,5.93055555556,3.978,49.4337777778,2.94777777777
774.12,-0.968222222223,54.9558333333,46.5573333334,49.9218333333,25.1459444444,4.21888888888,5.40166666668,3.71318518519,5.48683333334,3.67511111111,49.6264444445,2.59850000001
774.43,-0.983777777777,54.5181666667,46.191,49.5355,24.8097777778,4.06155555557,5.65033333333,3.84752674897,5.23977777777,3.78866666667,49.4246666667,2.50627777778
774.74,-1.14488888889,54.7450555556,46.1018333334,49.4223333333,24.6146666667,3.91533333334,5.4531111111,3.6942962963,4.8593888889,3.97011111111,49.504,2.17866666666
775.05,-0.704777777777,54.4350555556,45.8353333334,49.3901111111,24.7625555556,4.20977777777,5.57011111112,4.06007407409,4.80877777778,4.30766666667,49.191,2.632
775.36,-0.69111111111,54.7205555556,46.1656666666,49.8017777778,25.0435,4.48688888889,5.49055555554,4.15876131689,4.97516666666,4.47733333333,49.2872222222,2.86477777778
775.67,-0.852,55.2307222222,46.0821666666,50.5446666667,25.3458888889,4.45622222222,5.48211111111,4.46899176954,5.26722222223,4.43722222221,49.6321111111,2.81705555554
775.98,-0.512555555553,55.5405555556,46.4281666667,50.6093888889,25.6772777778,4.73455555556,5.78733333335,4.96990946502,5.57733333334,5.05033333332,50.478,2.9053888889
776.30,-0.340222222223,55.6021111111,46.6123333334,50.7540555556,25.8146944444,4.72344444443,5.60933333334,5.18550617286,5.436,5.48433333334,50.6581111111,3.14944444446
776.61,-0.162777777777,55.6057777778,46.8855,50.9338888889,26.4560277778,4.93188888889,5.68244444443,5.67038683128,5.78105555554,5.9678888889,51.1318888889,3.3773888889
776.92,-0.867555555553,55.3625,46.3856666666,50.4888888889,26.5065,4.35099999999,5.05522222223,5.27144444443,5.60844444443,5.64666666665,50.8818888889,3.12094444443
777.23,-1.14166666666,55.6936666667,46.3123333333,50.9168333333,26.6320555556,4.51344444446,4.74811111112,4.91588477368,5.44344444446,5.55455555555,50.5864444445,3.09672222222
777.54,-1.23133333334,55.2165,46.1276666667,50.7012222222,26.50225,4.74844444446,4.70877777778,4.75134979424,5.62305555556,5.40811111112,50.3481111111,3.08972222222
777.85,-1.68188888889,55.0281111111,46.3763333333,50.8898888889,26.1335,4.19233333332,4.03166666666,4.30983539095,5.40172222221,4.97944444443,50.6084444444,2.77027777777
778.16,-1.69011111111,55.1045555556,46.5143333333,51.2471666667,26.2920277778,4.31299999999,4.17666666668,4.45531275719,5.51694444443,4.97744444446,50.8216666667,2.95216666668
778.47,-2.25133333333,55.3829444444,47.0715,51.3757777778,26.1885555556,3.98477777778,3.80144444443,3.99166666666,5.37038888888,4.56077777778,50.8986666667,2.7431111111
778.78,-3.14055555555,55.0712222222,46.9843333334,50.8196111111,25.5969166667,3.13733333334,3.04144444445,2.9842633745,4.42000000001,3.56188888889,50.6794444444,1.98855555554
779.09,-3.15177777778,54.6625,46.6068333333,50.1785,25.2568333334,3.04355555555,2.99233333333,2.50633744856,4.08383333333,3.39933333333,50.2902222222,2.15772222222
779.40,-3.19388888889,54.1473888889,46.1031666666,49.9063333333,25.1491944444,3.21055555557,3.18577777778,2.46384773662,4.00222222222,3.20533333333,49.7406666667,2.20472222221
779.71,-2.90366666667,54.0888888889,46.091,50.2616111111,25.5927777778,3.83422222223,3.80277777777,2.9376090535,4.39666666667,3.238,49.6116666667,2.52322222221
