wavelength,Back_TanRuem,Belly_TanRuem,Breast_TanRuem,Crissum_TanRuem,Crown_TanRuem,DorTail_TanRuem,Patch10_TanRuem,Patch11_TanRuem,Patch12_TanRuem,Rump_TanRuem,Throat_TanRuem,WingTip_TanRuem
407.90,6.3005,15.2572105263,13.6346666667,8.24333333333,7.819,6.43466666667,5.16,12.7616666667,6.06866666667,14.381,10.693,7.61566666667
408.26,6.30833333333,15.2780526316,13.6236666667,8.21233333333,7.82566666667,6.42166666667,5.18533333333,12.76,6.02233333333,14.397,10.754,7.61033333333
408.62,6.36066666667,15.3217192982,13.6756666667,8.242,7.855,6.42233333333,5.25533333333,12.8253333333,6.07033333333,14.42,10.863,7.62633333333
408.98,6.36816666667,15.417877193,13.7313333333,8.27733333333,7.864,6.36066666667,5.239,12.918,6.04366666667,14.4633333333,10.941,7.64866666667
409.34,6.31633333333,15.3870701754,13.6673333333,8.231,7.78733333333,6.27633333333,5.16266666667,12.8366666667,5.96366666667,14.3776666667,10.859,7.56233333333
409.70,6.35733333333,15.4620877193,13.6766666667,8.263,7.78566666667,6.29366666667,5.18866666667,12.8586666667,6.02033333333,14.4196666667,10.9306666667,7.63033333333
410.06,6.38833333333,15.4805964912,13.6976666667,8.28866666667,7.81033333333,6.30633333333,5.25333333333,12.964,6.00433333333,14.4046666667,11.0123333333,7.663
410.42,6.43616666667,15.525245614,13.7386666667,8.353,7.82466666667,6.34833333333,5.31266666667,12.9866666667,6.02133333333,14.4373333333,11.0203333333,7.72933333333
410.77,6.49516666667,15.6030175439,13.7843333333,8.43166666667,7.85533333333,6.48033333333,5.356,13.0793333333,6.036,14.4963333333,11.112,7.80766666667
411.13,6.48383333333,15.6189473684,13.819,8.46833333333,7.86966666667,6.53966666667,5.38266666667,13.105,6.05133333333,14.574,11.1256666667,7.86633333333
411.49,6.53716666667,15.6383684211,13.8263333333,8.486,7.93733333333,6.558,5.45866666667,13.113,6.09733333333,14.626,11.2016666667,7.922
411.85,6.5545,15.6244912281,13.801,8.48933333333,7.933,6.523,5.412,13.0973333333,6.11766666667,14.6073333333,11.2123333333,7.93633333333
412.21,6.54683333333,15.660122807,13.8216666667,8.47833333333,7.97066666667,6.505,5.389,13.1363333333,6.14233333333,14.605,11.2176666667,7.95666666667
412.57,6.51783333333,15.6664210526,13.8276666667,8.487,7.95966666667,6.492,5.34066666667,13.1333333333,6.12066666667,14.6126666667,11.1743333333,7.93766666667
412.92,6.52433333333,15.6704385965,13.8313333333,8.54766666667,7.97366666667,6.555,5.40033333333,13.1056666667,6.148,14.6886666667,11.1553333333,7.93466666667
413.28,6.5605,15.7169122807,13.867,8.559,8.00266666667,6.57766666667,5.42133333333,13.1623333333,6.16366666667,14.7413333333,11.2003333333,7.94966666667
413.64,6.57866666667,15.7254561404,13.9276666667,8.60133333333,8.02466666667,6.58733333333,5.424,13.197,6.12533333333,14.754,11.2236666667,7.985
414.00,6.592,15.7987192982,13.9836666667,8.604,8.00266666667,6.63566666667,5.4,13.2166666667,6.15666666667,14.8546666667,11.2223333333,8.02633333333
414.36,6.62316666667,15.8044736842,14.003,8.62333333333,8.028,6.65933333333,5.38966666667,13.2176666667,6.18,14.9176666667,11.2383333333,7.976
414.72,6.60366666667,15.7569122807,14.0313333333,8.63533333333,8.01633333333,6.612,5.35166666667,13.148,6.217,14.9116666667,11.2423333333,7.95533333333
415.07,6.6395,15.7998070175,14.039,8.68233333333,8.00433333333,6.57766666667,5.31333333333,13.171,6.218,14.9183333333,11.2963333333,7.93366666667
415.43,6.61283333333,15.7758421053,14.1083333333,8.64666666667,7.97266666667,6.568,5.23233333333,13.1766666667,6.18766666667,14.868,11.276,7.91933333333
415.79,6.5905,15.8502631579,14.1333333333,8.62566666667,7.96366666667,6.55433333333,5.25066666667,13.214,6.191,14.8693333333,11.28,7.87
416.15,6.61466666667,15.9033859649,14.21,8.73566666667,7.96266666667,6.574,5.27266666667,13.2513333333,6.204,14.9326666667,11.3623333333,7.87533333333
416.51,6.619,15.9244210526,14.251,8.79,7.99133333333,6.58966666667,5.298,13.2673333333,6.218,14.9376666667,11.3836666667,7.91733333333
416.86,6.63233333333,15.983754386,14.25,8.80766666667,7.99633333333,6.60033333333,5.32333333333,13.2693333333,6.23633333333,14.9333333333,11.4383333333,7.947
417.22,6.63933333333,15.9380350877,14.2416666667,8.84033333333,7.99566666667,6.58466666667,5.28233333333,13.2716666667,6.241,14.913,11.4573333333,7.939
417.58,6.58283333333,15.8877368421,14.1666666667,8.78633333333,7.94733333333,6.515,5.23633333333,13.2236666667,6.20033333333,14.8663333333,11.387,7.843
417.94,6.58266666667,15.8277719298,14.134,8.77,7.952,6.43433333333,5.19666666667,13.1606666667,6.17933333333,14.8363333333,11.3603333333,7.80833333333
418.29,6.57283333333,15.8702982456,14.176,8.75766666667,7.944,6.44866666667,5.19833333333,13.1816666667,6.18833333333,14.8703333333,11.3886666667,7.82
418.65,6.58116666667,15.9316491228,14.2026666667,8.757,7.961,6.478,5.214,13.2183333333,6.16766666667,14.8863333333,11.4126666667,7.82133333333
419.01,6.62066666667,15.9833508772,14.2643333333,8.80366666667,8.01733333333,6.54333333333,5.23233333333,13.2746666667,6.20766666667,14.904,11.4353333333,7.839
419.37,6.66916666667,16.0555263158,14.2926666667,8.86066666667,8.076,6.57633333333,5.30966666667,13.3416666667,6.255,14.989,11.4783333333,7.87833333333
419.73,6.653,16.0492631579,14.29,8.87866666667,8.068,6.60433333333,5.29033333333,13.3676666667,6.24366666667,15.0323333333,11.4906666667,7.90433333333
420.08,6.6305,16.0480175439,14.2596666667,8.84933333333,8.044,6.57833333333,5.29133333333,13.362,6.23933333333,15.0076666667,11.4363333333,7.91533333333
420.44,6.64466666667,16.062245614,14.2566666667,8.853,8.05733333333,6.57733333333,5.29466666667,13.3626666667,6.239,15.045,11.449,7.89566666667
420.80,6.6165,16.026122807,14.2483333333,8.84233333333,8.03666666667,6.57033333333,5.25133333333,13.3663333333,6.21266666667,15.0443333333,11.4203333333,7.85166666667
421.16,6.62683333333,16.0518245614,14.277,8.92533333333,8.075,6.60333333333,5.30066666667,13.4283333333,6.22633333333,15.0916666667,11.4673333333,7.868
421.51,6.67283333333,16.0988245614,14.3433333333,8.99466666667,8.111,6.625,5.331,13.4583333333,6.269,15.1273333333,11.5136666667,7.90733333333
421.87,6.69566666667,16.169245614,14.3833333333,9.04666666667,8.14,6.666,5.384,13.5363333333,6.29666666667,15.172,11.5526666667,7.935
422.23,6.69483333333,16.1765614035,14.405,9.11633333333,8.153,6.66266666667,5.39266666667,13.5613333333,6.286,15.1543333333,11.585,7.93333333333
422.58,6.70966666667,16.1563333333,14.4073333333,9.135,8.138,6.63566666667,5.37433333333,13.5816666667,6.30266666667,15.1773333333,11.628,7.92066666667
422.94,6.68416666667,16.1176315789,14.3513333333,9.11666666667,8.09966666667,6.582,5.35433333333,13.5543333333,6.291,15.1553333333,11.6156666667,7.89833333333
423.30,6.70266666667,16.1420350877,14.381,9.165,8.10133333333,6.59133333333,5.379,13.573,6.30766666667,15.18,11.6213333333,7.91933333333
423.66,6.7245,16.1432807018,14.3773333333,9.16733333333,8.10366666667,6.59733333333,5.40366666667,13.5736666667,6.323,15.181,11.619,7.906
424.01,6.76066666667,16.1771754386,14.4506666667,9.22166666667,8.17766666667,6.64133333333,5.42033333333,13.6416666667,6.364,15.2086666667,11.706,7.92266666667
424.37,6.7745,16.2011578947,14.4636666667,9.21433333333,8.183,6.63666666667,5.44066666667,13.6626666667,6.38933333333,15.207,11.691,7.90633333333
424.73,6.79716666667,16.2172982456,14.4916666667,9.22666666667,8.18433333333,6.632,5.45433333333,13.6863333333,6.42033333333,15.2096666667,11.725,7.92866666667
425.08,6.81283333333,16.2704210526,14.5133333333,9.20933333333,8.17633333333,6.611,5.45633333333,13.717,6.462,15.2183333333,11.741,7.95766666667
425.44,6.83383333333,16.2956315789,14.5333333333,9.22466666667,8.221,6.657,5.48333333333,13.778,6.49566666667,15.2666666667,11.7646666667,7.99
425.80,6.85933333333,16.2952982456,14.5736666667,9.26233333333,8.24166666667,6.67733333333,5.50566666667,13.7776666667,6.53433333333,15.284,11.7916666667,7.99966666667
426.16,6.87983333333,16.3203859649,14.5696666667,9.245,8.23966666667,6.67633333333,5.515,13.7933333333,6.58133333333,15.314,11.7873333333,8.018
426.51,6.87816666667,16.3597719298,14.5906666667,9.292,8.276,6.688,5.53966666667,13.827,6.59,15.3473333333,11.7733333333,8.03866666667
426.87,6.88133333333,16.4061929825,14.6193333333,9.29233333333,8.29533333333,6.68133333333,5.53433333333,13.8633333333,6.58733333333,15.4153333333,11.7793333333,8.03833333333
427.23,6.84483333333,16.378,14.5906666667,9.244,8.25466666667,6.64766666667,5.47333333333,13.8463333333,6.561,15.3603333333,11.768,7.97
427.58,6.89866666667,16.458122807,14.663,9.30433333333,8.32,6.64533333333,5.49066666667,13.9153333333,6.59566666667,15.3966666667,11.8306666667,8.00066666667
427.94,6.896,16.4726842105,14.6606666667,9.33666666667,8.27366666667,6.62533333333,5.48566666667,13.9306666667,6.58566666667,15.438,11.805,7.98233333333
428.30,6.92266666667,16.474122807,14.708,9.411,8.272,6.61666666667,5.47,13.977,6.59533333333,15.4703333333,11.86,8.015
428.65,6.94133333333,16.5109298246,14.707,9.44433333333,8.279,6.599,5.47333333333,14.0096666667,6.62666666667,15.515,11.8726666667,8.01333333333
429.01,6.94383333333,16.5412105263,14.7583333333,9.45066666667,8.32633333333,6.63833333333,5.463,14.027,6.63466666667,15.537,11.9073333333,7.998
429.37,6.96183333333,16.5622982456,14.7786666667,9.483,8.305,6.60433333333,5.45066666667,14.0306666667,6.63233333333,15.569,11.9326666667,7.98966666667
429.72,6.91716666667,16.5821578947,14.7806666667,9.45333333333,8.24433333333,6.57133333333,5.377,14.0876666667,6.61066666667,15.574,11.9536666667,7.942
430.08,6.949,16.6002982456,14.8273333333,9.54733333333,8.29133333333,6.54933333333,5.41766666667,14.1303333333,6.60566666667,15.6223333333,12.001,7.94766666667
430.44,6.954,16.6209649123,14.8706666667,9.561,8.26866666667,6.55066666667,5.44233333333,14.179,6.60966666667,15.6113333333,12.041,7.96533333333
430.79,6.986,16.6597894737,14.978,9.628,8.266,6.57433333333,5.49466666667,14.2263333333,6.649,15.6706666667,12.118,7.985
431.15,7.0225,16.7111929825,14.99,9.68933333333,8.339,6.595,5.517,14.2586666667,6.67766666667,15.747,12.1603333333,8.01166666667
431.50,7.01066666667,16.7398070175,15.016,9.71466666667,8.35766666667,6.59966666667,5.51533333333,14.3146666667,6.66333333333,15.8026666667,12.1586666667,8.00266666667
431.86,7.01,16.7526140351,15.049,9.68566666667,8.374,6.584,5.53766666667,14.3453333333,6.631,15.8126666667,12.19,8.026
432.22,7.04033333333,16.8249649123,15.0843333333,9.68,8.387,6.65333333333,5.56466666667,14.398,6.655,15.8656666667,12.2406666667,8.06366666667
432.57,7.031,16.8572982456,15.1246666667,9.69133333333,8.44,6.659,5.576,14.4336666667,6.632,15.901,12.2486666667,8.09
432.93,7.01966666667,16.8325263158,15.091,9.66366666667,8.40533333333,6.62866666667,5.573,14.429,6.60033333333,15.9083333333,12.2216666667,8.06466666667
433.29,7.02366666667,16.8565087719,15.1443333333,9.68833333333,8.448,6.65966666667,5.56966666667,14.5026666667,6.62133333333,15.9333333333,12.275,8.079
433.64,7.08033333333,16.9096842105,15.2366666667,9.76166666667,8.512,6.72133333333,5.61966666667,14.568,6.66966666667,15.9683333333,12.3336666667,8.122
434.00,7.0865,16.9424035088,15.288,9.74833333333,8.511,6.718,5.60566666667,14.636,6.68766666667,16.0056666667,12.3363333333,8.12133333333
434.35,7.1,16.9501578947,15.312,9.71733333333,8.56833333333,6.74633333333,5.586,14.625,6.70066666667,16.024,12.325,8.12066666667
434.71,7.1255,16.9775614035,15.3106666667,9.76333333333,8.63633333333,6.77366666667,5.576,14.676,6.72,16.0223333333,12.318,8.151
435.07,7.09866666667,16.9906666667,15.3413333333,9.76333333333,8.619,6.764,5.57366666667,14.735,6.69866666667,16.0416666667,12.3186666667,8.118
435.42,7.13383333333,17.0026315789,15.376,9.795,8.64633333333,6.78133333333,5.61933333333,14.7706666667,6.73933333333,16.069,12.3613333333,8.135
435.78,7.15083333333,17.0125087719,15.3906666667,9.778,8.64866666667,6.78833333333,5.589,14.798,6.77333333333,16.097,12.3353333333,8.08566666667
436.13,7.1015,17.0093508772,15.4053333333,9.794,8.634,6.73066666667,5.55266666667,14.7946666667,6.751,16.1226666667,12.342,8.043
436.49,7.08633333333,16.9878245614,15.399,9.78333333333,8.608,6.69266666667,5.50666666667,14.8006666667,6.73466666667,16.1336666667,12.3376666667,7.985
436.84,7.08916666667,16.9899473684,15.4593333333,9.83566666667,8.623,6.69166666667,5.52533333333,14.8536666667,6.76166666667,16.1783333333,12.364,8.01066666667
437.20,7.10416666667,17.0103157895,15.449,9.88466666667,8.618,6.66866666667,5.541,14.8403333333,6.76766666667,16.2083333333,12.324,7.987
437.56,7.04983333333,16.9915263158,15.418,9.87866666667,8.58966666667,6.62466666667,5.50933333333,14.839,6.72666666667,16.2356666667,12.2846666667,7.95866666667
437.91,7.0485,17.0122105263,15.4516666667,9.91333333333,8.62266666667,6.68133333333,5.52466666667,14.848,6.75966666667,16.2536666667,12.3203333333,7.95866666667
438.27,7.0935,17.1015789474,15.524,10.0383333333,8.61666666667,6.68466666667,5.57933333333,14.9316666667,6.81633333333,16.3536666667,12.3963333333,7.97933333333
438.62,7.07633333333,17.1150526316,15.5276666667,10.0503333333,8.61566666667,6.66233333333,5.57866666667,14.914,6.79233333333,16.3586666667,12.4306666667,7.95833333333
438.98,7.10133333333,17.1451929825,15.571,10.104,8.65,6.67,5.59366666667,14.9353333333,6.813,16.3893333333,12.4773333333,8.00533333333
439.33,7.095,17.1663157895,15.6076666667,10.084,8.63833333333,6.64766666667,5.55566666667,14.9553333333,6.84733333333,16.4126666667,12.4936666667,8.00766666667
439.69,7.10733333333,17.1920701754,15.6103333333,10.1466666667,8.65133333333,6.64533333333,5.57,14.9746666667,6.84366666667,16.4436666667,12.5146666667,8.02566666667
440.04,7.15316666667,17.2375964912,15.6416666667,10.2196666667,8.70266666667,6.683,5.62133333333,15.043,6.86433333333,16.4946666667,12.5316666667,8.05766666667
440.40,7.1625,17.2775964912,15.665,10.246,8.71233333333,6.678,5.626,15.0783333333,6.873,16.528,12.5536666667,8.077
440.75,7.17683333333,17.3238421053,15.6736666667,10.2533333333,8.727,6.66733333333,5.61966666667,15.0853333333,6.87066666667,16.5476666667,12.5776666667,8.073
441.11,7.168,17.3689298246,15.6866666667,10.2323333333,8.74266666667,6.68833333333,5.635,15.1443333333,6.87366666667,16.55,12.6343333333,8.07933333333
441.47,7.21416666667,17.3984210526,15.7283333333,10.233,8.75766666667,6.70666666667,5.65066666667,15.159,6.91066666667,16.587,12.6633333333,8.10766666667
441.82,7.24633333333,17.4414561404,15.7036666667,10.2306666667,8.75566666667,6.68933333333,5.637,15.1833333333,6.929,16.5983333333,12.6633333333,8.11266666667
442.18,7.21983333333,17.4075438596,15.6916666667,10.192,8.76,6.65866666667,5.591,15.1696666667,6.88933333333,16.595,12.6283333333,8.08766666667
442.53,7.25933333333,17.4480526316,15.7543333333,10.2076666667,8.80966666667,6.69666666667,5.623,15.263,6.926,16.6933333333,12.658,8.13366666667
442.89,7.30766666667,17.5065263158,15.828,10.2623333333,8.85533333333,6.71866666667,5.653,15.3513333333,6.981,16.795,12.7136666667,8.16033333333
443.24,7.31033333333,17.5434210526,15.8763333333,10.305,8.88833333333,6.74066666667,5.677,15.4003333333,6.95533333333,16.8293333333,12.7386666667,8.18033333333
443.60,7.32966666667,17.5893333333,15.972,10.3676666667,8.94766666667,6.77,5.703,15.4733333333,7.011,16.91,12.8033333333,8.21433333333
443.95,7.32233333333,17.5444035088,16.0036666667,10.341,8.94333333333,6.744,5.655,15.495,7.02966666667,16.9313333333,12.7976666667,8.21933333333
444.31,7.35466666667,17.5832807018,16.0933333333,10.4243333333,8.98733333333,6.769,5.70633333333,15.5526666667,7.062,16.982,12.8583333333,8.242
444.66,7.371,17.6070175439,16.115,10.4463333333,9.016,6.77833333333,5.69033333333,15.6046666667,7.05866666667,17.0256666667,12.8396666667,8.23066666667
445.02,7.4175,17.6430877193,16.1933333333,10.521,9.01966666667,6.788,5.70866666667,15.6696666667,7.10766666667,17.127,12.8546666667,8.25366666667
445.37,7.4275,17.6927192982,16.229,10.5333333333,9.053,6.796,5.71666666667,15.7156666667,7.10933333333,17.169,12.889,8.255
445.72,7.4555,17.7093684211,16.3083333333,10.5716666667,9.12933333333,6.80933333333,5.73766666667,15.7793333333,7.13433333333,17.265,12.9616666667,8.26933333333
446.08,7.46983333333,17.754,16.3686666667,10.615,9.164,6.85166666667,5.772,15.8713333333,7.16966666667,17.287,13.0213333333,8.29266666667
446.43,7.44816666667,17.7710877193,16.378,10.622,9.144,6.82933333333,5.75166666667,15.8663333333,7.16633333333,17.294,13.0036666667,8.26566666667
446.79,7.44,17.7589649123,16.3716666667,10.5916666667,9.151,6.82433333333,5.71966666667,15.8683333333,7.156,17.278,12.987,8.25533333333
447.14,7.44466666667,17.7785964912,16.3623333333,10.5946666667,9.18066666667,6.826,5.72766666667,15.9093333333,7.16266666667,17.309,12.9993333333,8.26866666667
447.50,7.44666666667,17.7989298246,16.3673333333,10.5793333333,9.186,6.813,5.74866666667,15.926,7.16833333333,17.3306666667,12.9983333333,8.27033333333
447.85,7.46066666667,17.8497368421,16.3916666667,10.6246666667,9.23533333333,6.82233333333,5.78033333333,15.974,7.18,17.364,13.0433333333,8.25933333333
448.21,7.47283333333,17.8890175439,16.4183333333,10.6336666667,9.27866666667,6.83666666667,5.791,16.034,7.215,17.427,13.058,8.279
448.56,7.48366666667,17.925245614,16.4706666667,10.6683333333,9.30266666667,6.86633333333,5.813,16.0913333333,7.25266666667,17.4936666667,13.095,8.30966666667
448.92,7.47833333333,17.9389824561,16.493,10.688,9.34133333333,6.85266666667,5.79633333333,16.0886666667,7.249,17.5076666667,13.0923333333,8.30466666667
449.27,7.50133333333,17.9834561404,16.505,10.7533333333,9.392,6.831,5.81733333333,16.1853333333,7.26266666667,17.568,13.1146666667,8.28066666667
449.62,7.51083333333,18.0245789474,16.5293333333,10.8016666667,9.37633333333,6.841,5.84933333333,16.2376666667,7.266,17.6153333333,13.128,8.30566666667
449.98,7.53966666667,18.0388596491,16.539,10.8486666667,9.393,6.82866666667,5.85333333333,16.265,7.288,17.7156666667,13.1286666667,8.30766666667
450.33,7.58783333333,18.1165438596,16.6086666667,10.9266666667,9.466,6.84933333333,5.89233333333,16.3636666667,7.33866666667,17.8046666667,13.2176666667,8.32333333333
450.69,7.59683333333,18.153877193,16.661,11.006,9.48266666667,6.83566666667,5.91766666667,16.4353333333,7.35733333333,17.879,13.2893333333,8.31
451.04,7.64266666667,18.2291052632,16.7883333333,11.0803333333,9.51033333333,6.859,5.95566666667,16.5233333333,7.40866666667,17.9843333333,13.3493333333,8.289
451.40,7.66066666667,18.2921929825,16.8603333333,11.1433333333,9.54333333333,6.884,5.933,16.5756666667,7.417,18.0323333333,13.4043333333,8.266
451.75,7.689,18.3644210526,16.9163333333,11.167,9.57433333333,6.89166666667,5.95766666667,16.6703333333,7.44833333333,18.119,13.4333333333,8.28533333333
452.10,7.714,18.4185789474,16.951,11.193,9.596,6.916,5.96933333333,16.7286666667,7.46,18.172,13.497,8.27733333333
452.46,7.772,18.508,17.0266666667,11.256,9.66266666667,6.93833333333,6.001,16.8186666667,7.52366666667,18.2633333333,13.5953333333,8.31066666667
452.81,7.82916666667,18.5922280702,17.1313333333,11.3126666667,9.725,6.96733333333,6.03666666667,16.933,7.569,18.3463333333,13.6873333333,8.35366666667
453.17,7.81016666667,18.5941403509,17.1663333333,11.3026666667,9.727,6.97933333333,5.99866666667,16.9226666667,7.57166666667,18.3726666667,13.6793333333,8.362
