wavelength,Back_SicCitm,Belly_SicCitm,Breast_SicCitm,Crissum_SicCitm,Crown_SicCitm,DorTail_SicCitm,Patch10_SicCitm,Patch11_SicCitm,Rump_SicCitm,Throat_SicCitm,WingTip_SicCitm
780.02,23.5937333333,51.8483333333,36.8691666667,53.7351333333,32.0604,18.0455666667,18.3606,46.8530666667,27.2115333333,45.7473,24.7352857143
780.33,23.9637333333,52.5702666667,37.0642666667,53.7019,32.2275333333,18.5743,18.8167333333,46.6666,27.7220833333,46.1396333333,24.9004952381
780.64,24.0579333333,52.5604666667,37.0756333333,53.2399333333,32.947,18.5411,18.8986,46.9824,28.1336333333,46.1352333333,25.2395047619
780.95,24.3796,52.951,37.1914666667,53.719,33.7155333333,19.0994666667,19.5855333333,47.3274,28.8888666667,46.4075666667,25.9160190476
781.26,24.1610666667,52.8854666667,37.0106,53.2359333333,33.8786,18.9418,19.8376666667,47.1729333334,28.6401166667,46.3323,25.8264
781.57,23.9762666667,52.9377333333,37.8074333333,53.5478,34.2828,18.7504,20.1780666667,47.3854,28.7734,46.4653666667,26.0061428571
781.88,24.1102666667,52.9616,38.2535666667,53.9077666667,34.7742,18.9839666667,20.4117333333,47.4966666667,28.8976833333,46.3347333333,26.0682285714
782.19,23.8714,52.8324,38.1725666667,53.7596666667,34.5448,18.2570666667,19.7428,47.3909333333,28.7342666667,45.8714333333,25.5895333333
782.50,24.3745333333,53.1374,38.4382333333,53.9046666667,34.9221333333,18.4954333333,20.9196,48.0188666667,29.2241833333,46.1089333333,26.1896190476
782.81,25.9168666667,54.7382666667,39.4932666667,54.9408333333,36.0216666667,20.0405,22.7084,49.0238666667,30.8949166667,47.5380333333,27.3633142857
783.12,25.4184,54.7001333333,39.0168666667,54.8641666667,36.1086666667,19.2362666667,22.2036666667,49.1003333333,30.5961166667,47.2666,27.1258857143
783.43,24.8298,54.5746,38.3440333333,55.2482333333,35.9221333333,18.6064,21.8226666667,48.6098666667,30.58865,46.8120666667,26.61
783.74,24.7303333333,54.9838666667,38.8532666667,55.5377,36.5845333333,18.2352666667,21.8364666667,49.0892,30.7521,46.8453333333,26.8820761905
784.05,24.7319333333,54.9926,38.7680333333,55.3876333333,36.3841333333,18.5254666667,21.9565333333,48.8914,30.3677666666,46.7646,26.490752381
784.36,25.0584,55.1680666667,38.9326333333,55.3911666667,36.4547333334,18.2346,21.9371333333,49.3348,30.38195,47.0212,26.3907619047
784.67,25.0596666667,55.5282,39.2743666667,55.9187333333,36.3244666667,17.9353333333,21.7186666667,49.6578,30.4353166667,47.3697666667,26.1511238095
784.98,24.5712666667,55.0484666667,38.8293,55.0224666667,35.8165333333,17.7890333333,20.768,49.2542666667,29.8173,46.6591666667,25.3286857143
785.29,23.6391333333,54.647,38.5239666667,54.7375666667,35.1454666667,16.9688666667,20.1738,48.6977333333,28.9922333333,46.1911,24.4513238095
785.60,22.7008,53.1996,37.5223333333,53.3482,33.817,16.4175666667,19.5982,46.9493333333,27.42565,45.1266,23.4215619047
785.91,21.2430666667,51.4982666667,35.8380333333,51.8463333333,32.0456666666,14.9907,17.5360666667,44.8464,25.7363166667,43.6478,21.7779428571
786.22,20.6392,51.2745333333,35.1988666666,51.9285333333,31.3338666667,14.1880666667,16.4474666666,44.6970666667,24.98135,43.1475,21.2632666667
786.53,21.3638666667,51.7810666667,35.9885333333,52.1254333333,31.1568666667,14.9183,17.0694,44.7006666667,25.40985,43.5726,21.5698380952
786.84,21.2128666667,51.9484,36.6703666667,51.6541,31.3097333333,14.9444666667,16.7634666667,45.1524666667,25.40725,44.4815,21.5889904762
787.14,21.3375333333,51.9743333333,36.9192666667,52.0882666667,31.2416,15.6564333333,16.6773333333,45.6422,25.61195,44.8949666667,21.4657428571
787.45,21.3305333333,52.5902,37.4523333333,52.8697,30.9129333333,16.0649666667,16.6312666667,45.7820666667,25.87755,45.6863333333,21.9452761905
787.76,20.064,51.8424666667,36.2867333333,52.1475666667,29.4284,14.8242666667,15.1154,44.8918666667,24.7036166667,45.1900666667,21.0324952381
788.07,20.8002,52.2477333333,36.8233333333,52.6060666667,30.16,15.6611666667,16.0124666667,45.2608666667,25.4557166667,45.6610333333,21.7595142857
788.38,21.8061333333,53.1728,37.12,53.5985333333,30.5719333333,15.9938333333,16.4366,46.0600666666,25.9518666667,46.8514333333,22.3192285714
788.69,22.7068,53.631,37.3899666667,54.0293,31.1663333333,16.1302666667,16.8847333334,46.2858,26.6009666667,47.1339666667,22.7799047619
789.00,23.2564666667,54.6750666667,38.3891333333,54.5212333333,31.7471333333,16.1075333333,17.5262,47.1490666667,27.8250166667,48.2251,23.3444666667
789.31,24.2240666667,55.6437333333,39.7807666667,54.8468666667,32.5400666667,16.9207,18.3576666667,47.9542666667,28.7945333333,48.7507666667,24.3912190476
789.62,24.6191333333,55.863,40.3284666667,54.6295666667,33.4172,17.3795,18.6162666667,48.4556666667,29.1315833333,49.1718666667,24.7330095238
789.92,23.6512666667,55.1913333334,39.5461666667,53.8191333333,33.3834666667,16.5737,17.6993333333,47.9601333334,28.5297666666,48.4745,24.2015333333
790.23,23.8104666667,55.2422,38.6675,53.8180333333,33.0469333333,16.3144,17.5770666667,47.7165333333,28.2874333333,48.1388,23.9784
790.54,23.7770666667,55.1764,38.1038666667,53.6101,32.6582666667,15.4872666667,16.989,47.4402,27.6734333333,47.9067666667,24.0553428571
790.85,22.7712,54.5668,36.9242,52.2795666667,31.8188666667,13.7588666667,15.7688666667,46.5496,26.6938666666,45.8820666667,22.7222095238
791.16,23.9339333333,54.9902,37.8601333333,53.0387666667,33.1448666667,14.845,17.3617333333,47.279,27.8876833333,45.9914,23.5626
791.47,23.4838,54.5524666667,37.8267,52.3831666667,32.7236666667,14.6079,17.1338666667,46.5320666667,27.83065,45.8670666666,23.2315142857
791.78,23.4707333333,54.2834666667,37.8091666667,51.6804333333,32.5636666667,14.9664,17.5972666666,45.9126666667,28.3136,45.1669333333,23.0892761905
792.08,23.4724,54.2074,37.6878666667,51.0291,31.9506666667,15.0376666667,17.8388,46.0070666667,28.5081666667,45.6375333333,23.1886095238
792.39,23.5143333333,54.4511333333,37.5353333333,51.3631666667,31.9824,15.8103666667,17.7885333333,45.6937333333,28.5967333333,46.0916666667,23.299352381
792.70,23.4746666667,55.1206666667,37.6767666667,52.0365,32.4272666667,15.7564,18.0049333333,46.7914666667,28.7927,46.8619666667,22.9605142857
793.01,24.8153333333,55.4171333333,38.5928666667,52.8436333333,32.885,16.8867,19.4187333334,47.2728,30.1971333333,47.2436666667,23.8356857143
793.32,25.1824666666,55.1279333333,38.3856,53.5052666667,32.8050666667,16.6750333333,19.3626666667,47.7820666667,30.34815,47.5386,23.9509428572
793.62,24.7738,54.4376,38.6093666667,53.6280333333,33.0344666667,17.0362,19.3274666667,47.5549333333,30.10385,46.9282333333,23.4644857143
793.93,24.9526666667,54.3258666667,39.1714,53.9158333333,33.5628666667,17.4742,20.2868,47.8885333333,30.5635833333,47.0847666667,23.7332761905
794.24,25.9852,53.9521333333,40.0000333333,54.0030666667,34.4849333333,18.6053666667,21.512,48.3196,31.52185,48.0494333333,24.882847619
794.55,25.4587333333,53.104,39.7972666667,52.8173333333,33.6238,18.2837333333,20.7109333333,47.2095333333,30.74155,47.2132,24.2091809524
794.86,24.7477333333,52.501,38.0231,52.1811,32.6936666667,17.3564333333,19.7456666667,46.6899333333,29.2908833333,46.7823333333,23.2029142857
795.16,24.0277333333,51.4119333333,37.5233,51.8287333333,32.1064,16.2539,19.0509333333,46.0417333333,28.1597833333,46.6165333333,23.0035619047
795.47,23.7996666667,51.2308666667,37.3357,51.9723666667,31.9647333333,15.9940333333,18.6314,45.9479333333,27.9052333333,46.2577666667,23.0297047619
795.78,23.4354666667,50.6318666667,37.1055666667,51.4529333333,32.0773333333,15.4900333333,18.3654666667,46.243,27.1093833333,45.4711333333,22.8043047619
796.09,23.7426666667,49.5321333333,36.8969333333,50.7712,31.3671333333,16.0232666667,18.611,44.8905333333,26.8640666667,44.8720333333,22.8552285714
796.40,22.671,48.7117333333,36.1537333333,50.0253,30.393,15.5165666667,17.6492666667,43.9736666667,25.6913,44.1667,22.2394952381
796.70,22.5844,49.2218,36.7766,50.0257666667,30.132,15.5139,17.9074666667,44.2291333333,25.6516166667,44.4494,22.3513428571
797.01,23.8682,50.3736666667,37.7655333334,51.0952666667,30.8499333333,16.5053666667,18.835,45.6998,26.7711166667,46.1648333333,24.0094476191
797.32,22.9970666667,50.0972,37.3281,50.6838666667,30.1644666667,15.4895333333,17.8102666667,45.4035333333,26.1677666667,45.5679666667,23.5470857143
797.63,21.8344666667,49.8342666667,36.1389333333,50.3391,29.2408666667,14.5664,16.3852,44.5396,25.32355,44.6128333333,22.7218380952
797.93,21.5644666667,49.9213333333,35.7508666667,50.6406333333,29.2452666667,14.9527333333,16.1948666667,45.0471333333,25.7566833333,44.9174333333,23.0076095238
798.24,22.2224,50.1984666667,36.4127,51.6746666667,30.008,15.4168666667,16.6588,45.6112666667,27.0219333333,45.1388666667,23.8662857143
798.55,22.1682,50.6876666667,36.2136333333,51.8891666667,29.984,15.4125666667,16.4887333333,46.149,27.2674666667,44.7612666667,23.5574761904
798.85,21.355,50.0998666667,35.3739333333,51.1804,29.4514,15.1704666667,15.6359333333,45.9185333333,26.5025166667,44.2686333333,22.8404857143
799.16,21.8322,50.6700666667,35.6361666667,52.4556333333,29.6352,15.2162,16.1494666667,46.2256,27.3219666667,44.7540333333,23.4314380952
799.47,21.2590666667,50.7978666667,35.4073666667,52.5140666667,29.9266666667,14.6700333333,15.7221333334,46.4682,27.28975,44.5752333333,23.2291619047
799.78,20.97,51.0317333333,34.8411666667,53.2100666667,30.0,14.3342666667,15.5820666667,46.4284,26.77685,44.3253,22.3204666667
800.08,21.9072666667,51.5636,35.2791666667,54.0206666667,31.4949333333,16.1727666667,17.2766666667,46.6582,27.8286333333,44.6004333333,23.4879904762
800.39,20.4199333333,51.0498666667,33.9369,52.3842333333,30.8049333333,14.8556333333,16.6404666667,45.3368666667,26.7038333333,42.9966333333,22.2959333333
800.70,20.8881333333,51.4511333333,34.1600333333,53.0254333333,31.24,15.1009666667,17.1592,45.0836,26.9085166667,43.2936,21.9451047619
801.00,21.6064666667,51.1941333334,34.6135,52.7661666667,31.7269333333,16.0394666667,18.1528,45.1376,26.9930833333,43.6940666667,22.6326095238
801.31,21.9060666666,51.8537333334,35.1478,53.2984333333,32.1148,16.04,19.1209333333,45.4308,27.1366666667,44.6257,22.9403714286
801.62,22.2658,52.0435333333,36.074,53.1678,32.6884666667,16.4618333333,19.9738666667,46.0305333333,27.3901,44.9368,23.0912380952
801.92,22.8142666667,52.8849333333,37.1592,54.1205333333,33.3421333333,17.5990666667,20.8002,45.8751333333,28.1618,46.2665666667,23.8786190476
802.23,22.8901333333,53.1737333333,37.9743,54.6942333333,33.6702,17.6640666667,20.9308666667,45.7712,28.39545,47.039,24.1262380952
802.54,23.6988,53.7968,38.9349,54.5365333333,34.4920666667,18.7611333333,21.8538666667,46.6489333333,28.8971333334,47.4821333333,24.5850857143
802.84,24.6167333333,54.0680666667,39.6100666667,55.7188,35.465,19.0839333333,22.3038666667,47.3108,29.56245,47.8958,25.3695904762
803.15,24.4324,53.6015333333,39.5264666667,54.3208,35.2012,18.6818666667,22.118,46.9884,29.8950166667,47.9490666667,25.8661238095
803.46,24.6639333333,53.0537333333,39.6210666667,53.9018666667,34.2444666667,18.534,21.7410666667,46.8470666667,29.7316166667,47.8439666667,25.2748380952
803.76,25.4907333333,52.501,39.4888333333,54.0706333333,33.7042,18.7742333333,21.4474,46.947,30.1040833333,47.8787333333,25.1314666667
804.07,26.337,52.9500666667,39.9955666667,53.8458666667,34.0107333333,20.6552,21.8896,47.5044,30.5971,48.3599,26.1396380952
804.38,26.9402,53.9626,40.1549333333,54.6055333333,34.3546,21.1399,22.3893333333,48.0893333333,31.0441666667,48.7642666667,26.5506666667
804.68,26.5211333333,53.3334,39.7364,53.397,33.3514,20.7594333333,21.3004666667,47.1578666667,30.1683166667,48.0035666667,25.3621809524
804.99,26.0960666667,52.4184666666,38.3196333333,52.4229666667,32.192,20.2809,20.0453333333,45.7428666667,28.7070333333,47.0518333333,24.7943619048
805.30,26.2466,52.2339333333,38.2305333333,52.0419333333,33.0294666667,20.4243333333,20.3037333333,46.613,28.5835166667,46.3940333333,25.227752381
805.60,27.3011333333,51.8990666667,38.1877,51.6557666667,33.3594666667,21.1864333333,21.1908,46.7624,28.9961166667,45.4714333333,25.7454095238
805.91,26.1162,51.2974666667,37.0728666666,51.0573,32.0139333333,20.0874333333,19.9214,45.1986666667,28.0735,44.4386333333,24.4973047619
806.21,24.5069333333,50.7630666667,35.4618,50.0221333333,30.174,18.6659,18.8489333334,44.0517333333,26.9545666667,43.5876666667,23.0138
806.52,24.4354666667,50.8220666667,35.4832666667,50.4427,29.6747333333,18.2838333333,19.2413333333,43.3424,26.3165833333,43.4551666667,22.8649142857
806.83,23.4511333333,50.5162,34.2844666667,48.981,29.2935333334,17.2374333333,18.7138,42.3189333333,25.6726,43.0661666667,22.2684095238
807.13,22.8547333334,50.2800666667,35.0540333333,49.6433666667,29.9729333333,16.8880666667,18.925,42.0596666667,25.4631166667,43.1842,22.8609619048
807.44,21.7910666667,49.4618666667,33.9166333333,48.8918333333,29.1361333333,15.3460666667,18.607,40.8413333333,24.83265,42.4739666667,22.0857904762
807.74,21.6666666667,49.4290666667,34.2865,49.5442333333,29.6776666667,14.7835333333,18.849,41.4916,25.0091166667,43.209,21.7100380953
808.05,22.3002,50.229,35.0770333333,51.1407666667,31.1174,15.0912333333,19.9626666667,42.5712,25.7478833333,43.5998333333,23.313952381
808.35,22.6277333333,50.2694,35.9192,51.5923,31.7550666667,15.7335333333,20.8636,43.157,26.6735833333,44.2849666667,24.0988571429
808.66,23.338,50.2767333333,35.8182666667,51.8190666667,31.0548666667,15.9587,21.2939333333,42.5972,27.0557333333,44.7397333333,23.9113904762
808.97,22.7320666667,50.5436,35.2815333333,52.0057,30.7648666667,14.8775,21.0868666667,42.2318666667,26.6595166667,45.0552666667,23.7422
809.27,22.9652,50.3779333333,35.3780666667,52.6503,31.3856,15.2325333333,21.2015333333,43.0523333333,27.0397666667,45.3293,24.4395142857
809.58,24.9325333333,52.4564666667,38.0298333333,54.2438,33.5067333334,17.6012666667,22.9382666667,44.8556,29.1448833333,47.0183333334,26.7575904762
809.88,25.9061333333,53.7481333333,38.9777333333,55.3283333333,34.7554,17.9012,23.2888666667,46.3308,30.4196166667,48.0346,27.3609238095
810.19,27.3260666667,56.0638666667,41.3034,58.4131333333,36.2698666667,18.4647,24.2658666667,48.2226,31.50435,49.6701333333,28.5154095238
810.49,28.1379333333,56.4713333333,41.3117333333,57.9784,36.5738666666,19.712,25.0206,48.5286666667,32.1141166666,48.8942,28.7992285714
810.80,28.7922,56.8066666667,41.9699333333,58.6159333333,37.5842666667,20.7983,25.6920666667,48.9892,32.8227,49.3053,29.4616952381
811.10,30.1138,57.8571333333,43.3384666667,59.1407333333,38.4471333333,22.5879666667,26.5012,49.9687333333,34.0682166667,50.1137666667,31.0381142857
811.41,29.0758,56.7497333333,41.5369666667,57.2792333333,36.7809333333,21.7288333333,25.3478,48.2867333333,33.3488166667,48.7435666667,29.4362761905
811.71,29.3033333333,57.4810666667,40.6804,57.0848,36.1094666667,22.0043,24.6088666667,48.1671333333,32.9099166667,48.2208,28.3754952381
812.02,28.2649333333,56.6063333333,39.7755333333,55.9495333333,35.5006666667,21.1276,23.1636666667,47.8598666666,31.7188333333,46.9513,27.8099047619
812.32,28.6324666667,57.2762666666,40.4778,55.7879,36.3427333333,22.7292333333,23.3498,48.4238666667,32.6606,47.6936,28.6185428571
812.63,28.5998,57.3859333333,40.3789333333,54.8271666667,36.8259333333,23.0478,23.888,48.5229333333,32.7100666667,47.8857333333,29.0343809524
812.93,26.9222666667,55.1667333333,37.4944666667,52.3223666667,35.2555333333,21.7555666667,22.3777333333,46.9000666667,30.3361166667,46.1999333333,26.7207809524
813.24,25.0631333333,52.6743333333,35.5739333333,51.2191,34.0691333333,21.4718,20.4941333333,46.0954,28.5173166667,44.9478,25.9401428571
813.54,23.1448,49.8978,33.3657333333,48.4061,32.31,20.4147,18.8151333333,44.211,26.4269166667,43.1879,24.7325333333
813.85,23.6796,49.9999333333,33.4577,48.6581333333,32.0995333334,20.0920333333,18.9827333333,44.6752666667,26.5772833333,44.4480333333,24.8516571429
814.15,23.4204666666,49.5208,33.0229,47.6034666667,30.8279333333,19.3463,18.0174666667,44.3246666667,25.9042,44.0631,24.1411619048
814.46,21.3201333333,47.8437333333,30.0934333333,44.9396,28.3608666667,17.0187333333,15.4455333333,42.0132666667,23.5176,41.6007333333,22.105952381
814.76,21.8082,47.5816666667,31.0185666667,45.3595333333,28.6054666667,17.979,15.817,41.9932666667,23.6627666667,41.6124333333,22.7683619048
815.07,19.9463333333,46.1621333333,30.9448,44.8039333333,28.2340666667,16.5701333333,15.1798,41.0735333333,22.6516,40.7354666667,22.3616857143
815.37,18.8654,46.0994,30.9493666667,44.9592,28.1616,15.3846,14.4462,40.6656,21.9804166667,40.9003666667,21.5041428571
815.68,18.7936666667,46.3220666667,31.0609,45.4387333333,28.3575333333,15.3418,14.7226,40.6462,21.99775,40.9692333333,21.2186190476
815.98,17.4392666667,45.5321333333,30.5456,44.7703666667,26.3856,14.1869666667,13.2576666667,38.7682,20.6267,40.1837,19.5769142857
816.29,18.3727333333,46.2677333333,32.1207,45.8688333333,27.4646,14.5984,14.2992,39.5170666667,21.8923833333,40.4305,20.6147714286
816.59,19.1406666667,46.8115333333,32.8262333333,45.2589333333,28.0640666667,15.0000666667,15.3726666666,39.4823333333,22.6708,40.6106333333,20.7852666667
816.89,20.6364666667,47.5858666667,33.9294333333,45.9496333333,29.1214,16.3031,16.5958,39.8587333333,23.6389833334,40.7676666667,21.4921047619
817.20,20.3974666667,48.2264666667,33.6910666667,45.7525,29.9353333333,17.5259666667,16.9599333333,39.7217333333,23.4948333333,40.5613,21.3001714286
817.50,21.6019333333,48.9783333333,34.6426,47.1320333333,31.4724,18.5372,18.4556666667,40.9688666667,24.8634,41.7027,23.0009428571
817.81,22.2690666667,49.2076666667,36.5588,48.7249666667,32.424,19.0998,19.6438,41.8284666667,25.6564833333,42.8457666667,23.6702761905
818.11,23.1398666667,50.1664666667,37.3548333333,49.6176333333,33.7561333334,19.3611666667,20.6747333333,43.0768666667,26.34505,44.5703666667,24.5331714286
818.41,23.7544,50.9912666667,37.4824333333,50.3948,34.2194,19.6975333333,21.3772,43.5528666667,27.5263,45.2806666667,24.8221428571
818.72,24.6599333333,51.6916666667,37.8315333333,51.2395333333,33.9968,20.5969666667,21.9568666667,43.9220666667,28.24415,45.7504,25.6694
819.02,25.1326,52.2891333334,38.3734,51.9599333333,33.7672,20.3974666667,21.8714666667,44.6187333333,28.0502666667,46.0280666667,25.644352381
819.33,26.3983333333,53.1990666667,39.3997,52.9381666667,34.7576666667,21.0068666667,22.7293333333,46.1745333333,29.1313333333,46.6145333333,26.4494285714
819.63,24.6904666667,52.0135333333,37.6447333333,51.8815,32.6024,18.8933333333,20.4128666667,44.5145333333,27.3298833333,45.5025,24.6729619048
819.93,25.2582666667,52.6119333333,37.9855333333,52.6464333333,32.7504,18.9666666667,21.0620666667,44.987,28.0880166667,46.0922,25.0801428572
820.24,24.9854,52.7614666667,37.6881,52.9398666667,32.4390666667,18.9566666667,20.8211333333,45.0439333333,28.1538166667,46.4688333333,24.9797904762
820.54,25.3358666667,52.9170666667,38.2219666667,53.5682333333,32.7606666667,18.9535,20.9517333333,45.6244,28.6556833333,46.8333333333,25.3563714286
