wavelength,Back_SpoCinm,Belly_SpoCinm,Breast_SpoCinm,Crissum_SpoCinm,Crown_SpoCinm,DorTail_SpoCinm,Patch10_SpoCinm,Rump_SpoCinm,Throat_SpoCinm,WingTip_SpoCinm
250.54,2.07933333333,1.80022222222,-0.0774444444457,3.78655555556,3.53833333334,7.16188888889,3.60022222222,0.9,1.83133333333,9.31100000001
250.92,2.29344444444,1.841,0.581444444447,3.29444444445,3.60122222222,6.37933333333,3.94066666667,0.484444444447,2.74544444444,9.72233333334
251.29,3.89155555555,3.19577777778,2.28511111111,4.85166666667,4.80211111111,7.38516666667,6.14322222222,1.55655555556,3.97411111111,11.8232222222
251.66,3.76022222222,2.89633333333,2.06633333333,5.03055555556,4.67477777778,7.351,6.89344444445,1.355,3.91255555556,11.9748888889
252.04,3.07966666667,2.72966666667,1.13744444444,4.65455555556,4.75933333334,6.92038888889,5.96666666667,0.595,3.44688888889,11.5135555556
252.41,5.97611111111,4.86666666667,3.32811111111,7.08511111111,6.54855555556,8.41822222222,7.6578888889,3.16688888889,4.68788888889,13.9202222222
252.79,7.785,6.52644444444,5.64544444444,9.2231111111,8.03655555555,10.4461111111,9.43911111111,5.51966666667,6.88622222222,15.9473333333
253.16,8.78222222221,7.43111111111,7.25333333334,10.9333333333,9.59999999998,12.3644444444,11.0577777778,6.54222222222,8.37333333333,17.5822222222
253.54,9.84488888888,8.23977777778,8.18622222223,12.1633333333,10.1303333333,12.948,11.7352222222,7.56188888888,8.23977777778,18.4592222222
253.91,8.94755555554,7.75577777778,7.22411111111,12.3213333333,9.51611111109,12.4771666667,11.3677777778,7.24255555556,8.06755555556,17.3816666667
254.28,10.196,8.38366666667,8.89622222223,12.8318888889,9.64688888887,13.2439444444,11.6967777778,8.89622222221,9.13422222222,17.8475555556
254.66,11.1483333333,10.9618888889,10.701,14.6532222222,11.1671111111,15.1563888889,13.3296666667,11.5772222222,11.167,18.6986666667
255.03,11.4394444444,11.0914444445,10.8984444444,14.8404444445,11.4783333333,15.5168888889,13.5651111111,11.6522222222,10.8405555556,19.1112222222
255.41,11.1506666667,10.7752222222,10.9924444445,14.3138888889,12.4355555556,15.7871111111,13.3648888889,12.0404444445,12.2775555556,18.4064444445
255.78,10.1817777778,9.93933333332,9.95955555557,12.7474444444,11.5555555556,14.9999444444,12.0404444445,11.6363333333,11.8787777778,17.1716666667
256.15,10.3133333333,9.67488888889,9.29600000001,12.3281111111,10.3731111111,14.3527222222,12.3877777778,11.8492222222,11.6695555556,16.4373333333
256.53,8.56933333332,8.41522222222,8.16477777779,10.3792222222,8.58844444445,13.5183888889,11.6695555556,10.1868888889,10.3985555556,14.3461111111
256.90,7.75155555557,7.67633333333,7.28244444444,9.04655555556,7.52633333335,12.9505,10.3227777778,9.08400000001,9.38411111111,13.3446666667
257.28,6.35444444445,5.97733333333,6.24644444444,6.67744444443,6.31855555555,11.2279444445,8.77744444445,7.32366666667,7.75455555556,12.0446666667
257.65,5.265,5.29733333333,4.86111111111,4.60266666667,4.66744444444,11.1194444445,7.59044444446,6.05633333333,6.68588888889,11.1595555556
258.02,5.59077777778,5.06855555556,5.20977777778,4.20733333333,4.33433333333,10.8710555556,7.59555555557,6.05677777778,5.50588888889,11.5063333334
258.40,5.90888888889,5.653,6.03066666667,4.71511111111,5.06833333333,10.9892777778,8.23577777778,6.34755555555,5.105,12.1466666667
258.77,5.30011111111,5.00211111111,5.56622222222,4.66144444445,4.72555555556,10.5948888889,8.21622222222,5.30011111111,4.25688888889,11.8242222222
259.15,5.465,5.58888888889,5.51266666667,5.03666666667,5.13188888889,10.8159444444,8.40711111111,5.446,4.16066666667,11.9774444445
259.52,4.92566666667,5.32833333333,4.75055555556,4.53188888889,4.89066666667,10.2012222222,7.83011111111,4.86455555556,3.32455555556,11.3911111111
259.89,5.85733333333,6.27355555556,5.75133333333,5.39233333333,5.62077777778,11.3437777778,8.62288888889,5.474,3.98933333333,12.2451111111
260.27,5.63822222222,6.41666666667,6.18866666667,5.12688888889,5.81888888889,11.3037222222,8.46122222222,5.41011111111,3.93166666667,12.2276666667
260.64,5.53977777778,6.133,5.75866666667,4.54122222222,6.03155555555,10.8536111111,8.32555555556,5.05622222222,3.91677777778,12.3517777778
261.01,5.498,6.50533333333,5.78988888889,4.86733333333,6.37444444444,10.9150555556,8.64288888889,5.21333333333,4.28288888889,12.4106666667
261.39,6.01833333334,7.32566666667,6.38511111111,5.59744444445,7.27988888889,11.153,9.58922222221,5.90344444445,5.15411111111,12.9463333333
261.76,5.80744444444,7.12155555556,6.555,5.82288888889,7.64866666667,10.9930555556,9.69477777778,5.64988888889,5.26444444445,13.1492222222
262.13,5.69944444444,7.45122222222,6.45611111111,5.86411111111,8.24077777778,11.1933333333,10.1075555556,5.55955555555,5.63366666667,13.2494444444
262.51,6.11811111111,8.32455555556,6.57522222222,6.64555555556,8.7201111111,12.1397222222,10.5485555556,5.67866666666,6.82144444444,13.6778888889
262.88,6.24766666667,8.73288888889,6.21833333333,6.61811111111,8.92788888888,12.0954444444,10.4482222222,5.28266666667,6.73466666667,14.0154444444
263.25,5.53933333334,7.70322222222,5.69088888889,5.89644444444,8.43866666667,11.1707222222,9.48822222222,4.54388888889,6.17766666667,13.2424444444
263.63,6.33222222222,8.49044444444,6.69988888889,6.28477777778,8.96477777777,11.6268888889,10.3524444444,4.74333333333,6.46255555555,14.2415555556
264.00,6.63811111111,8.48188888889,7.15388888888,6.21288888889,9.48711111112,11.4592222222,10.9694444445,4.97555555555,7.33433333333,14.4882222222
264.37,7.94600000001,9.8958888889,8.8808888889,8.82733333332,11.5385555556,13.1944444444,12.5134444444,6.82422222221,9.45511111111,16.4396666666
264.75,9.277,10.9637777778,9.82588888887,10.2676666667,12.8247777778,14.3641666667,13.9624444444,8.48722222221,10.7497777778,17.6304444444
265.12,10.1861111111,10.1863333333,10.0543333333,9.49900000001,12.974,13.9912777778,13.9383333333,8.71977777778,10.0805555556,17.3072222222
265.49,10.2263333333,9.90088888889,9.48477777779,9.12055555557,12.0087777778,14.6695555555,13.5701111111,8.86022222221,9.19877777778,17.3432222222
265.87,11.1236666667,10.6958888889,10.1675555556,9.11044444446,12.1682222222,15.1317222222,14.2946666667,9.76477777777,9.66399999999,17.7803333333
266.24,10.6211111111,10.425,10.3146666667,9.16322222223,11.6744444444,14.7433333333,13.6101111111,9.286,9.51855555556,17.6038888889
266.61,10.6374444444,10.3887777778,10.2936666667,9.23944444443,11.7152222222,14.1672777778,13.255,9.39355555557,9.23955555557,17.2708888889
266.98,10.5436666667,10.1463333333,10.4301111111,8.65955555557,11.4857777778,14.0733333333,12.6433333333,9.78322222221,9.29511111111,16.9105555556
267.36,9.79533333333,9.69588888889,9.71811111112,8.39155555556,10.2708888889,14.2619444444,12.294,9.19844444445,9.22044444446,16.2297777778
267.73,9.5811111111,9.34244444445,9.00611111112,8.35511111111,9.50522222222,13.8508333333,11.8381111111,8.99511111111,9.24488888888,15.755
268.10,8.74744444446,7.98766666667,7.78733333333,7.48144444444,8.29377777778,12.5618888889,10.4675555556,7.92444444445,7.71333333333,14.5193333333
268.48,7.7308888889,6.83355555556,6.145,5.70688888889,6.844,11.1684444444,9.14977777777,6.333,5.94677777778,13.083
268.85,7.15022222223,6.461,5.60711111111,5.08233333333,5.97722222222,11.0288333333,8.09677777778,5.391,4.91755555556,12.3354444445
269.22,6.46233333334,6.37077777778,4.97322222222,5.196,5.64177777778,10.5743888889,7.52544444445,4.81111111111,4.892,12.3265555555
269.59,5.851,5.53066666667,4.35844444444,4.829,5.25,9.89883333333,6.803,3.88744444445,4.238,11.6221111111
269.97,5.31411111111,4.85988888889,3.913,4.61844444445,4.686,9.47844444445,6.27044444444,3.40088888889,3.46855555555,10.5894444444
270.34,6.35044444445,6.00044444444,4.76055555555,5.60288888889,5.90566666667,10.7893333333,7.33488888889,4.87411111111,4.44833333333,11.5085555556
270.71,5.80677777778,5.351,4.55044444444,5.07155555555,5.60211111111,10.4086666667,7.35155555555,4.37366666667,3.63844444444,11.5484444444
271.09,6.55255555556,5.70977777778,5.01177777778,5.97233333333,6.17166666667,10.8394444444,8.12922222222,4.73977777778,4.87588888889,12.4253333333
271.46,7.14088888889,6.29755555556,5.53344444444,6.82488888889,7.39577777778,11.0408888889,8.84511111111,5.30522222222,5.639,13.0696666667
271.83,6.11288888889,4.65522222222,4.82677777778,6.18155555556,7.17588888889,10.2537777778,8.222,4.34666666667,4.69811111111,12.0797777778
272.20,5.75422222222,4.41077777778,4.377,5.974,7.20744444444,10.1903333333,8.22122222222,4.10666666667,4.57966666667,12.0322222222
272.58,6.474,4.89244444444,4.73611111111,6.45744444444,7.68455555556,10.7075555555,8.87055555556,4.85944444444,5.47722222222,12.2313333334
272.95,6.154,4.85144444444,4.85966666667,6.22722222222,7.28511111111,10.2766111111,8.75866666667,4.77,5.41311111111,11.9006666667
273.32,6.82522222222,5.13488888889,5.41811111111,6.696,7.56922222222,11.1069444445,9.21088888889,5.39377777778,5.94366666667,12.0897777778
273.69,7.21988888889,5.32244444444,5.76466666667,6.90622222222,7.54944444444,10.9301666667,9.74433333333,5.76455555555,6.26322222222,11.9953333333
274.06,7.89544444444,6.01188888889,6.34122222222,7.57466666667,8.41333333333,11.2386666667,10.3625555556,6.415,7.24555555555,12.6655555555
274.44,7.777,5.11444444444,5.879,6.88655555556,7.85255555555,10.8046111111,10.2962222222,5.88722222222,6.55933333333,12.2617777778
274.81,8.04455555556,4.94411111111,6.00588888889,6.64288888889,7.45844444444,10.8945555555,10.1851111111,5.76788888889,6.60055555555,11.9267777778
275.18,7.26066666667,3.91111111111,5.17133333333,5.87088888889,6.64788888889,10.3427222222,9.49677777778,5.10233333333,5.25766666667,10.7312222222
275.55,7.40433333333,3.52933333333,5.11655555556,5.46266666667,6.13644444445,10.1532222222,9.42622222222,4.89466666667,5.01033333333,10.8005555556
275.93,8.74477777778,5.04733333333,6.12688888889,6.11777777778,6.68466666666,11.2234444444,10.4722222222,6.073,5.78488888889,11.8577777778
276.30,9.44444444445,6.38444444445,7.24044444445,6.97611111111,7.286,12.2223333333,11.4753333333,6.95811111111,6.33888888889,12.2768888889
276.67,8.80566666666,5.73155555555,6.90733333333,6.44444444444,6.80555555556,11.8563333333,11.3981111111,6.37044444444,5.51855555556,11.7223333333
277.04,8.61366666666,5.08933333333,6.27644444445,6.41788888889,6.58755555556,11.6907222222,11.3656666667,6.29533333333,5.36222222222,11.1298888889
277.41,9.29822222222,6.364,7.02744444444,7.25177777778,7.42,12.4147222222,12.4568888889,6.86844444445,6.392,11.8773333333
277.79,9.59822222223,7.07322222222,7.44455555556,8.36344444444,8.178,12.9258888889,12.7913333334,7.26822222222,7.21266666667,12.2993333333
278.16,9.14866666665,6.84988888889,7.11166666667,8.03666666667,7.78433333333,12.4380555556,12.3165555556,6.90588888889,6.62544444444,12.1111111111
278.53,9.02033333334,7.06833333333,7.022,8.24311111111,7.66955555556,11.8096111111,12.0917777778,6.72577777778,6.86466666667,11.9714444444
278.90,8.32177777778,6.91788888889,6.49944444444,7.857,7.55933333334,11.2689444444,11.6691111111,6.70377777778,6.59233333333,11.5573333333
279.27,7.72666666667,6.59222222222,6.06222222222,7.35477777778,7.49422222222,10.9761666667,11.167,6.28544444444,6.453,11.353
279.64,8.34688888889,7.44355555556,6.97366666667,7.71444444444,8.52777777778,11.7570555556,11.5718888889,7.22677777778,6.74811111111,11.7615555555
280.02,7.59944444444,6.56211111111,6.03866666666,7.35122222222,7.89222222222,11.0047222222,10.517,6.23388888889,6.17166666667,11.1201111111
280.39,7.92788888889,6.665,6.13577777778,7.50966666667,8.278,11.2389444444,10.5308888889,6.426,6.921,11.444
280.76,8.08011111111,6.95177777778,6.58111111111,7.75877777778,8.393,11.2058888889,10.098,6.49877777778,7.07522222222,12.0253333333
281.13,7.96277777778,7.35988888889,6.78088888889,7.85144444444,8.34311111111,11.3649444444,10.0245555555,6.49544444444,6.97911111111,12.4832222222
281.50,6.473,5.88533333333,5.39255555556,6.10733333333,6.94933333333,10.1023333333,8.44233333333,5.26544444445,5.655,11.3095555555
281.87,5.42888888889,4.89844444444,4.43966666667,4.43155555556,6.29955555555,9.643,7.58144444444,4.66133333333,4.62955555555,10.66
282.25,5.03588888889,4.10377777778,4.05788888889,4.05766666667,5.94522222222,9.57516666667,7.18333333333,4.11111111111,4.524,10.133
282.62,4.58155555556,3.90266666667,3.85066666667,3.79833333333,5.55177777778,9.84272222222,6.75333333333,3.77577777778,4.02966666667,9.94688888888
282.99,4.44322222222,3.38866666667,3.38122222222,3.97044444445,5.50455555555,9.50755555555,6.57344444444,3.49055555556,4.05744444444,9.83155555558
283.36,4.21366666667,3.41333333333,3.51933333333,3.67566666667,5.007,9.26633333333,6.41588888889,3.22922222222,3.817,9.41855555554
283.73,3.49711111111,2.95388888889,2.72377777778,3.072,4.18677777778,8.63444444444,6.02588888889,2.54955555555,3.37855555555,8.77755555557
284.10,4.03111111111,3.77377777778,3.43511111111,3.42133333333,4.75611111111,9.23466666667,6.69377777778,2.954,3.70588888889,9.3698888889
284.47,3.72788888889,3.19988888889,3.04833333333,3.14088888889,4.22933333333,8.57422222222,6.45933333333,2.61955555556,3.07455555556,8.83477777777
284.85,3.82855555556,2.85366666667,2.75666666667,3.14422222222,4.20944444444,8.50288888889,6.74677777778,2.60811111111,2.78911111111,8.79966666667
285.22,4.05488888889,2.83144444444,2.95111111111,3.26022222222,4.28177777778,8.53816666667,6.94922222222,2.89444444444,2.97011111111,8.92299999999
285.59,4.39188888889,3.31677777778,3.44511111111,3.98888888889,5.02711111111,8.83283333333,7.33611111111,3.29855555555,3.19444444444,9.48633333333
285.96,4.70533333333,3.78933333333,3.68777777778,4.454,5.04055555555,8.82116666667,7.44722222222,3.42433333333,3.59222222222,9.60233333332
286.33,4.78777777778,3.876,3.462,4.22988888889,4.88388888889,8.627,7.40911111111,3.40788888889,3.234,9.55122222222
286.70,5.20111111111,4.05711111111,3.77722222222,4.33688888889,5.27833333333,8.60588888889,7.91188888889,4.04522222222,3.51511111111,9.91955555554
287.07,5.84833333333,4.94333333333,4.44677777778,4.71877777778,5.73588888889,9.3281111111,8.60377777778,4.73655555555,3.613,10.502
287.44,6.04122222222,5.05222222222,4.57522222222,5.04633333333,6.01755555555,9.37705555554,8.80288888889,5.02255555556,3.75688888889,10.6634444445
287.82,6.77844444445,5.773,5.203,5.87888888889,6.57855555555,9.87355555557,9.30022222223,5.70255555556,4.42077777778,11.3874444445
288.19,6.45877777778,5.37844444444,4.76433333333,5.85088888889,6.211,9.44016666667,9.13922222222,5.60866666667,4.20966666667,11.0403333333
288.56,6.05566666667,4.94166666667,4.34244444444,5.25922222222,5.64855555555,9.08055555556,8.56533333333,5.10933333333,3.6,10.6858888889
288.93,5.77755555556,4.70088888889,4.11111111111,4.76822222222,5.24844444444,8.79083333333,8.25266666667,4.67677777778,3.11366666667,10.2474444444
289.30,5.84211111111,4.95466666667,4.15988888889,5.09644444444,5.63266666667,8.9665,8.73855555555,4.64044444444,3.17388888889,10.1742222222
289.67,5.67411111111,4.64411111111,3.658,4.68166666667,4.98122222222,8.66427777778,8.73911111111,4.33833333333,2.71533333333,9.62555555556
290.04,5.72722222222,4.59155555555,3.793,4.95977777778,5.22811111111,8.67494444444,8.809,4.49822222222,2.70755555555,9.55755555557
290.41,5.78466666667,5.07566666667,4.06555555556,5.62777777778,5.546,9.17561111111,9.37322222221,4.75555555556,3.40055555555,9.80600000001
290.78,5.23166666667,5.092,3.71433333333,5.54922222222,5.16188888889,9.17466666667,8.93322222222,4.11422222222,3.09833333333,9.33333333335
291.15,4.69522222222,4.49055555555,3.35177777778,5.24533333333,4.52244444444,8.45338888889,8.44366666667,3.46088888889,2.898,8.63566666667
291.52,5.12477777778,5.04066666667,3.62177777778,5.65611111111,4.96266666667,8.93727777778,9.15444444445,3.78366666667,3.40777777778,9.10922222222
291.89,4.24,4.14111111111,2.62444444445,4.41811111111,4.21366666667,8.30227777778,8.55922222222,2.67055555556,2.45333333333,8.30855555556
292.26,4.64733333333,4.84611111111,3.10266666667,4.62766666667,4.83966666666,8.76433333333,8.90355555555,3.242,2.97011111111,8.71800000001
292.64,5.14533333333,5.59877777778,3.53022222222,5.67244444445,5.41866666667,9.346,9.51622222221,3.99055555556,3.76344444444,9.54944444442
293.01,4.94066666667,5.86666666667,3.38611111111,5.90011111111,5.50155555555,9.35033333333,9.48244444445,4.10244444445,4.15644444444,9.73911111109
293.38,4.91966666667,6.06377777778,3.29777777778,5.62622222222,5.485,9.04822222222,9.18622222222,3.99088888889,4.206,9.94688888889
293.75,5.06288888889,6.379,3.78022222222,5.758,5.77822222222,8.99477777778,9.36955555557,4.07055555555,4.25277777778,10.3348888889
294.12,5.36833333333,6.18388888889,4.02444444445,5.62233333333,5.68922222222,9.14555555556,9.52,4.00455555556,4.165,10.7901111111
294.49,5.44266666667,6.04888888889,3.86266666667,5.36544444444,5.64888888889,8.87655555555,9.51177777778,3.90133333334,3.61788888889,10.7177777778
294.86,5.422,5.75733333333,3.90033333333,5.55855555556,5.714,8.75416666667,9.36599999999,3.91277777778,3.63344444445,10.4526666667
295.23,5.98377777778,6.34411111111,4.507,6.09011111111,6.604,9.40677777778,9.78788888889,4.62511111111,4.41266666667,11.0283333333
295.60,6.04566666666,6.20277777778,4.505,5.75422222222,6.595,9.34344444445,9.74933333333,4.54955555555,4.53311111111,11.0998888889
295.97,6.29811111111,6.11177777778,4.83411111111,5.94155555556,6.77211111111,9.29561111111,9.75333333333,4.86611111111,4.74888888889,11.0792222222
296.34,6.10788888889,5.79611111111,4.73222222222,5.51977777778,6.45088888889,9.11088888889,9.72988888889,4.78322222222,4.58888888889,10.968
296.71,5.77577777778,5.44033333333,4.65488888889,5.01488888889,6.32633333333,8.74111111111,9.68455555556,4.36944444445,4.22422222222,10.5455555555
297.08,5.50466666667,4.98088888889,4.37466666667,4.63155555556,5.87822222222,8.46305555555,9.33600000001,4.19522222222,3.875,10.0491111111
297.45,5.517,4.48688888889,4.192,4.39966666667,5.64255555556,8.5245,9.23511111111,4.168,3.71355555555,9.7428888889
