wavelength,Back_IriRuff,Belly_IriRuff,Breast_IriRuff,Crissum_IriRuff,Crown_IriRuff,DorTail_IriRuff,Patch10_IriRuff,Patch11_IriRuff,Rump_IriRuff,Throat_IriRuff,WingTip_IriRuff
242.67,5.94758333333,0.932749999998,2.49333333333,-0.814083333334,-1.15891666667,4.09333333333,3.01891666667,8.944,0.895180555555,-0.220333333334,5.55175
243.05,6.23475,0.971666666666,2.6815,-0.843999999999,-0.854916666666,4.44683333333,3.07008333333,9.01625,0.786541666667,-0.238833333332,5.71283333333
243.42,5.87816666667,0.902333333333,2.54266666667,-0.973333333333,-1.11533333333,4.57133333333,2.9035,9.07691666668,0.931430555557,-0.514166666667,5.643
243.80,6.08516666667,1.11608333333,2.58108333334,-0.740333333335,-0.831749999999,4.64683333333,3.12816666667,9.26150000001,1.15972222222,-0.241583333335,5.74166666667
244.17,6.15433333333,0.876833333334,2.41816666667,-1.14791666667,-0.855499999999,4.53333333334,3.10383333334,9.41225000001,1.31445833333,-0.515416666667,5.5325
244.55,6.50391666666,1.05075,2.70616666667,-0.820166666668,-0.384416666667,5.02283333333,3.45958333333,9.93258333333,1.89976388889,-0.251166666666,5.89916666667
244.92,7.13308333333,1.61491666667,3.27875,-0.219500000001,0.283083333335,5.606,4.27891666667,10.89,2.81606944444,0.414666666667,6.48408333333
245.30,7.78591666666,2.31616666667,4.01733333334,0.384583333333,0.687666666667,6.0125,4.94933333333,11.71275,3.39841666667,1.20333333333,7.04391666667
245.67,8.05016666667,2.3155,4.13541666667,0.745500000002,0.911916666667,5.99691666667,4.98075,12.1648333333,3.34216666666,1.63683333333,7.20041666666
246.05,8.54725,2.59308333333,4.80441666667,1.245,1.22208333333,6.68733333333,5.2895,12.8016666667,3.60140277778,2.05091666667,7.68799999999
246.42,9.11416666666,2.95675,5.39066666667,1.67341666666,1.75725,7.134,5.78091666667,13.46225,4.06390277777,2.76158333333,8.11716666666
246.79,9.22475,3.03533333333,5.5565,1.6775,2.093,7.02333333333,6.0455,13.5608333333,4.13738888889,2.99075,8.19599999999
247.17,9.68475,3.26433333334,5.74475,1.95483333333,2.30641666667,7.09316666666,6.29125,14.17425,4.485,3.33633333333,8.45333333334
247.54,9.79583333333,3.2005,5.718,2.102,2.27383333333,6.91975,6.2745,14.24625,4.41565277778,3.35808333333,8.31058333334
247.92,9.86141666668,3.14558333333,5.86116666666,2.03941666667,2.15108333333,6.95066666667,6.21,14.3451666667,4.44466666667,3.31325,8.33050000001
248.29,10.0958333334,3.33058333333,6.04175,2.3795,2.28866666667,7.13016666666,6.35691666667,14.5175,4.51930555556,3.49516666667,8.43466666667
248.67,9.86091666667,3.00233333333,5.86883333333,2.02108333334,1.94316666666,6.65891666667,6.17933333333,14.4600833333,4.10340277778,3.30991666667,8.11983333334
249.04,10.2303333333,3.34825,6.25933333333,2.334,2.31116666667,6.84775,6.4335,14.75825,4.42102777778,3.69675,8.42749999999
249.42,10.22075,3.2065,6.16366666666,2.43716666667,2.24483333333,6.6415,6.392,14.8065833333,4.35,3.68725,8.4025
249.79,10.3875833333,3.2415,6.30516666667,2.43283333333,2.17716666667,6.51525,6.66408333334,14.9715833333,4.50736111111,3.77841666666,8.36891666668
250.17,10.57525,3.2225,6.37908333334,2.6335,2.22791666667,6.40691666667,6.85375,15.0001666667,4.80418055556,3.89458333333,8.29866666668
250.54,10.75825,3.45758333334,6.54891666667,2.95433333333,2.36191666666,6.42691666667,7.019,15.1784166667,4.78681944444,3.76866666667,8.36300000001
250.92,11.0559166667,3.57875,6.83383333333,3.21975,2.43058333333,6.53791666667,7.05491666667,15.2580833333,4.87355555556,3.89833333334,8.45166666666
251.29,10.8300833333,3.37666666667,6.8885,3.02466666667,2.25108333333,6.31141666667,6.87208333334,14.7838333333,4.60055555556,3.62633333333,8.15316666666
251.66,10.9785,3.55341666667,7.13625,3.0595,2.486,6.54625,7.10283333333,14.92975,4.82172222222,3.82133333333,8.50066666666
252.04,10.901,3.4235,7.043,3.09983333333,2.52075,6.44683333333,7.18358333333,14.7334166667,4.82743055556,3.696,8.39283333334
252.41,10.8621666667,3.23633333334,7.0755,2.80391666667,2.42841666667,6.43783333333,6.92258333333,14.6314166667,4.92745833333,3.7125,8.25033333333
252.79,11.5545,3.80875,7.60866666667,3.4905,2.90291666666,7.14016666667,7.52483333333,15.0318333333,5.62111111111,4.3435,8.81058333334
253.16,11.27,3.40425,7.11458333333,3.13908333333,2.3925,6.82683333334,7.23166666667,14.70125,5.04370833333,3.7955,8.28383333333
253.54,11.7964166667,3.84691666667,7.53833333333,3.3855,2.947,7.31466666667,7.63891666667,15.3509166667,5.483875,4.17125,8.67133333333
253.91,12.2479166666,4.50683333333,7.98175,3.90066666667,3.31758333333,7.71783333333,7.91691666667,15.6116666667,5.79705555556,4.50675,8.91633333334
254.28,12.3754166667,4.64666666667,7.99708333333,3.76816666667,3.42258333333,7.69975,7.88683333333,15.7258333333,5.60681944444,4.40666666667,9.01500000001
254.66,11.8895833333,4.20708333333,7.25375,3.22841666667,2.96108333333,7.22358333334,7.32458333333,15.0575,5.19234722223,3.965,8.57533333333
255.03,12.2430833333,4.63383333333,7.68266666667,3.50541666666,3.38483333333,7.478,7.5305,15.5225833333,5.49777777777,4.24016666667,8.71125000001
255.41,12.0535,4.44875,7.37991666667,3.25441666667,3.19425,7.20475,7.276,15.3244166666,5.51263888889,3.98858333333,8.45950000001
255.78,11.8593333333,4.22891666667,6.99558333333,2.84008333333,3.06116666667,6.77433333333,6.85383333333,14.9943333333,5.12559722222,3.62241666666,8.14608333333
256.15,12.5989166667,5.017,7.54233333333,3.48591666667,3.80225,7.61025,7.37283333333,15.7119166667,5.62516666667,4.22033333333,8.74008333334
256.53,12.8320833333,5.256,7.69066666666,3.79075,4.01425,7.84858333333,7.58158333334,15.93675,5.7525,4.379,8.92158333334
256.90,12.4898333334,5.04316666667,7.59033333333,3.65941666667,4.10533333334,7.64675,7.35458333333,15.8570833333,5.48668055556,4.26425,8.97424999999
257.28,11.67425,4.4295,7.08066666667,3.08283333333,3.49091666667,7.03833333333,6.71916666667,15.1886666667,4.77044444444,3.8665,8.54441666667
257.65,11.211,4.01875,6.9425,2.8695,3.00691666667,7.02558333333,6.455,14.70525,4.56648611111,3.82725,8.24175
258.02,11.0296666667,3.89408333333,6.76641666667,2.76458333333,2.82916666667,7.14283333334,6.35383333333,14.47925,4.60645833333,3.81166666667,8.21150000001
258.40,10.5281666667,3.44525,6.279,2.3355,2.20408333333,6.6215,5.94583333333,14.0314166667,4.18597222222,3.39016666667,7.74333333334
258.77,10.7505,3.69925,6.67458333333,2.66575,2.4145,6.8055,6.34891666666,14.3055833333,4.5125,3.83,8.01825
259.15,10.6406666667,3.60408333333,6.58366666667,2.603,2.30258333333,6.77433333333,6.45016666666,14.12075,4.40904166666,3.82575,8.01391666667
259.52,10.7308333334,3.65858333333,6.65925,2.673,2.34058333333,6.856,6.48233333333,14.14475,4.38344444444,3.95575,8.07108333334
259.89,10.73775,3.63133333333,6.714,2.60991666667,2.26875,6.87016666666,6.52691666666,14.1923333333,4.3485,3.92308333333,8.10533333332
260.27,10.4374166667,3.33383333333,6.50491666667,2.30441666667,1.98108333333,6.52275,6.33241666667,13.9675,4.10023611111,3.74225,7.88508333334
260.64,10.2561666667,3.16708333333,6.43,2.099,1.87791666667,6.30683333333,6.2755,13.83025,3.92909722222,3.60716666667,7.813
261.01,10.3296666667,3.24933333334,6.54325,2.185,1.92433333333,6.42458333333,6.35066666667,13.9036666667,4.02205555556,3.69691666666,7.87416666666
261.39,10.4660833333,3.36966666667,6.72558333333,2.33391666667,2.04375,6.57958333333,6.49475,14.0624166666,4.19573611111,3.8315,7.98591666667
261.76,10.3825,3.37283333334,6.5545,2.19566666667,2.00441666667,6.35316666667,6.44466666667,13.8570833333,4.14868055556,3.66558333334,7.84525
262.13,10.5044166667,3.496,6.75583333333,2.32983333333,2.19691666666,6.34858333333,6.63358333334,14.0089166667,4.27095833333,3.753,7.99458333333
262.51,10.6005,3.43125,6.91866666667,2.307,2.29066666667,6.291,6.73133333333,14.074,4.27283333333,3.731,8.02416666666
262.88,10.4314166667,3.06233333333,6.73391666667,2.06708333333,2.1625,6.05,6.50783333333,13.8845833333,4.01902777777,3.41975,7.8295
263.25,10.3974166667,2.8605,6.60333333333,2.01258333333,2.0755,5.94941666667,6.33775,13.9059166667,3.95455555556,3.25741666667,7.73975
263.63,10.3293333334,2.76316666667,6.60125,2.00875,2.06533333333,5.78408333333,6.49441666667,13.90975,3.84445833333,3.17158333333,7.7675
264.00,10.3404166667,2.72916666667,6.68908333333,2.20375,2.13258333333,5.79058333333,6.58075,13.9545,3.78243055556,3.2275,7.76016666667
264.37,10.3939166667,3.10308333333,6.84991666667,2.603,2.491,6.10133333333,6.84308333334,14.2771666667,4.03611111111,3.50541666667,8.07449999999
264.75,10.48525,3.34741666667,6.93741666667,2.77775,2.54216666667,6.45233333333,6.86741666667,14.3845833334,4.16322222223,3.68141666667,8.28408333334
265.12,10.3920833333,3.158,6.73,2.52166666667,2.23641666667,6.28816666667,6.52475,13.978,3.85951388889,3.43633333333,7.95425
265.49,10.34725,2.999,6.55291666667,2.39641666667,2.04441666667,6.11291666667,6.41066666667,13.6373333333,3.67919444444,3.22566666667,7.67999999999
265.87,9.91458333333,2.36866666667,6.14658333333,1.92208333333,1.5415,5.98775,5.92158333334,13.3254166667,3.21451388889,2.87816666667,7.3805
266.24,9.46100000001,1.89858333333,5.64125,1.47125,1.0505,5.84675,5.39708333333,12.8661666666,2.73751388889,2.36758333333,7.04508333333
266.61,9.71558333333,2.24366666667,5.87283333333,1.69525,1.24575,6.31275,5.61241666667,13.1245,3.05875,2.7705,7.40991666666
266.98,9.77141666667,2.38483333333,5.858,1.58283333333,1.18491666667,6.49716666666,5.61391666667,13.1390833334,3.04718055556,2.72258333333,7.50425
267.36,10.08025,2.85341666667,6.24858333334,1.8635,1.58691666667,6.74925,5.99525,13.3210833333,3.44022222222,3.10366666667,7.82666666667
267.73,10.3151666667,3.06425,6.38825,1.99025,1.77033333333,6.9575,6.06391666667,13.5685,3.76106944444,3.40558333334,8.012
268.10,10.1211666667,2.99166666667,6.18458333333,1.87866666667,1.63908333333,6.84291666667,5.90916666666,13.3609166667,3.86502777778,3.27541666666,7.79066666667
268.48,10.46775,3.14458333333,6.43325,1.98725,1.76408333333,7.05641666667,6.03283333333,13.378,4.00647222222,3.433,7.92758333333
268.85,10.492,2.99183333333,6.3495,2.05108333333,1.77691666667,6.93825,5.9945,13.2903333333,3.92726388889,3.4195,7.77958333333
269.22,10.5629166667,3.19566666667,6.40425,2.21091666667,2.04341666667,7.04808333333,6.31125,13.5935833334,4.19061111111,3.49891666667,7.92925
269.59,10.4520833334,3.13891666667,6.34308333333,2.06383333333,1.96925,7.04316666667,6.01533333334,13.6668333334,4.21526388889,3.36166666667,7.87716666666
269.97,10.2533333333,2.90816666667,6.1355,1.84541666667,1.64191666667,6.68366666667,5.86016666667,13.532,4.07661111111,3.04208333333,7.63058333333
270.34,10.2755833333,2.99791666667,6.22225,1.95491666667,1.88441666667,6.52458333333,5.86208333333,13.51775,4.11598611111,3.13633333333,7.59766666667
270.71,10.2985833333,3.22416666667,6.283,2.20383333333,2.1235,6.5605,5.93958333333,13.5786666667,4.22963888889,3.21675,7.56133333333
271.09,10.2456666667,3.23891666667,6.39283333333,2.25325,2.15925,6.51975,5.986,13.5501666667,4.22856944444,3.26,7.42308333334
271.46,9.65808333335,2.67666666667,5.86183333334,1.65975,1.63716666667,6.0465,5.42183333333,13.0483333333,3.75398611111,2.79066666667,6.83758333333
271.83,9.62441666667,2.66466666667,5.90533333333,1.71975,1.6595,6.2025,5.49225,13.0616666666,3.7845,2.73825,6.86358333333
272.20,9.53058333332,2.56633333333,5.86033333333,1.71016666667,1.61891666667,6.13208333333,5.39558333333,12.9811666667,3.68138888889,2.764,6.77975
272.58,9.35733333333,2.4785,5.76891666666,1.67083333334,1.51033333333,6.03891666667,5.317,13.00775,3.63826388889,2.71225,6.69883333334
272.95,9.45808333335,2.72033333333,6.02641666666,1.849,1.64441666666,6.10291666667,5.481,13.21575,3.90533333334,2.9205,6.88908333333
273.32,9.52366666667,2.64941666667,6.08341666667,1.89533333333,1.581,6.11958333334,5.42508333334,13.141,3.92998611111,2.92741666667,6.86325
273.69,9.74266666667,2.84458333333,6.32491666667,2.17633333333,1.76283333333,6.39591666667,5.756,13.3953333333,4.16527777778,3.21308333334,7.2105
274.06,10.1938333333,3.44141666667,6.8895,2.75675,2.375,6.84783333334,6.16341666667,13.8336666667,4.66436111111,3.69683333333,7.72058333333
274.44,10.171,3.48391666667,6.892,2.7845,2.348,7.04141666667,6.30175,13.9935,4.75293055556,3.78691666666,7.75866666667
274.81,10.0100833333,3.22725,6.64041666666,2.58508333333,2.08508333333,6.79175,6.2,13.882,4.617375,3.64708333333,7.66816666667
275.18,10.1151666667,3.43491666667,6.64983333333,2.67625,2.25483333333,6.87216666667,6.29383333333,14.06275,4.91702777777,3.91725,7.94225
275.55,10.3665,3.67766666666,6.77108333333,2.95325,2.41725,7.18391666666,6.462,14.3410833333,5.0505,4.02775,8.1715
275.93,10.2164166667,3.71716666667,6.62158333333,2.919,2.39241666666,7.0305,6.34733333333,14.1590833333,4.93320833333,4.00133333333,7.99783333333
276.30,10.47075,3.97508333333,6.86375,3.13308333334,2.67183333333,7.22941666667,6.56641666666,14.4636666667,5.07502777778,4.16675,8.32325
276.67,10.3646666667,3.82408333333,6.66616666667,3.01891666667,2.67,7.09691666667,6.44058333333,14.29675,4.88005555556,4.02691666667,8.18958333333
277.04,10.2075833333,3.60091666667,6.24683333333,2.89441666667,2.5915,7.026,6.23391666666,14.1063333333,4.54893055556,3.821,8.00966666667
277.41,10.0531666667,3.564,6.09158333333,2.84433333333,2.51191666667,6.93066666667,6.14608333333,14.056,4.41895833333,3.816,8.05775
277.79,9.96358333335,3.56483333333,5.9075,2.75616666667,2.58433333333,6.83558333334,6.0765,13.9678333334,4.34563888889,3.75208333333,7.9095
278.16,9.54575000001,3.122,5.42991666667,2.30791666667,2.261,6.45208333333,5.71866666667,13.5551666667,3.83319444444,3.44208333333,7.47475
278.53,9.74108333335,3.26166666667,5.63633333334,2.48033333333,2.4005,6.41508333333,5.85541666666,13.65525,3.954375,3.57366666666,7.55458333333
278.90,9.86991666667,3.438,5.96991666667,2.69791666666,2.59333333333,6.68966666667,6.00833333333,13.74425,4.09258333333,3.70858333333,7.73858333333
279.27,9.76375000001,3.13075,5.88741666667,2.55808333333,2.28066666666,6.6405,5.86191666667,13.5740833333,3.72511111111,3.47941666667,7.42733333333
279.64,9.66083333333,3.03583333333,5.97891666666,2.51483333333,2.28183333333,6.56258333333,5.81866666667,13.6359166667,3.66158333333,3.484,7.38641666666
280.02,9.762,3.02541666667,6.03083333333,2.49966666667,2.2875,6.66033333334,5.81883333334,13.7918333333,3.71276388889,3.48208333333,7.413
280.39,10.0029166667,3.19291666666,6.2925,2.73791666667,2.412,6.80516666667,6.00983333334,13.9694166667,4.01288888889,3.76058333333,7.49716666667
280.76,10.3174166667,3.55066666667,6.602,3.00991666667,2.664,6.96633333334,6.247,14.2370833333,4.37588888889,4.01233333333,7.73008333333
281.13,10.46175,3.6195,6.8445,3.04058333333,2.76125,7.04516666667,6.35825,14.3826666667,4.54084722223,4.054,7.87383333333
281.50,10.5744166667,3.70658333333,7.02316666667,3.102,2.90491666666,7.13058333334,6.52166666667,14.6424166666,4.75263888889,4.20183333333,8.00483333333
281.87,10.64975,3.79225,7.22758333333,3.22341666667,3.01791666667,7.14633333333,6.695,14.8056666667,4.87283333333,4.4275,8.17291666667
282.25,11.0551666667,4.23933333333,7.5985,3.59583333333,3.34458333333,7.451,7.03383333333,15.1615,5.22665277777,4.84758333333,8.48691666666
282.62,10.869,3.98816666667,7.395,3.3435,3.068,7.33583333333,6.77691666667,15.13475,5.01380555556,4.60633333333,8.29875
282.99,10.642,3.76991666667,7.08,2.93425,2.76258333333,6.96408333334,6.43225,14.97775,4.720125,4.3995,8.0455
283.36,10.5404166667,3.75216666666,6.96716666667,2.85708333333,2.76933333333,6.83283333333,6.27625,14.9443333333,4.65741666667,4.21341666667,8.01608333333
283.73,10.48875,3.68233333333,6.85975,2.69475,2.63216666667,6.64891666667,6.19691666667,14.8680833334,4.55658333334,4.12666666666,7.90983333333
284.10,10.3565833333,3.48966666667,6.74525,2.46983333333,2.43283333334,6.40216666666,5.97233333333,14.837,4.36025,3.88275,7.68766666667
284.47,10.0103333333,3.11191666667,6.36583333333,2.03416666667,2.01975,6.05358333334,5.63025,14.5358333333,3.99063888889,3.43116666667,7.35958333333
284.85,9.83575,2.82625,6.15866666667,1.72825,1.646,5.82575,5.36525,14.3868333333,3.68255555556,3.13616666667,7.11466666667
285.22,9.53841666667,2.48583333333,5.765,1.28758333333,1.17225,5.48091666667,4.93875,14.1344166667,3.32833333333,2.761,6.68416666666
285.59,9.41141666666,2.31716666666,5.62441666667,1.1325,1.00025,5.31766666666,4.68375,14.00875,3.14218055556,2.5935,6.53308333333
285.96,9.32599999999,2.08883333333,5.384,0.902250000001,0.810416666667,5.1835,4.46825,13.8943333333,2.99886111111,2.36966666667,6.2765
286.33,9.27650000001,1.81625,5.1635,0.720583333334,0.586249999999,5.05616666667,4.33741666667,13.9776666667,2.83538888889,2.12441666667,6.11683333333
286.70,9.39875,1.81658333334,5.17866666667,0.717583333334,0.577,5.01133333333,4.40591666667,14.0454166667,2.86005555556,2.21283333333,6.11866666667
287.07,9.59983333333,1.84241666667,5.3135,0.786583333334,0.663583333332,5.12158333333,4.44275,14.3475,2.966375,2.14908333333,6.12541666667
287.44,9.88558333333,1.94258333333,5.48833333333,0.870416666667,0.746583333333,5.1575,4.59575,14.6985,3.151,2.26991666666,6.14833333333
287.82,9.89283333334,1.806,5.39908333333,0.746500000001,0.667500000001,5.03816666667,4.41833333334,14.8383333333,3.12020833333,2.06458333333,5.89208333334
288.19,10.0240833333,1.7655,5.44866666667,0.750166666667,0.608083333333,5.00525,4.44733333334,15.0259166667,3.13226388889,2.09108333333,5.84875
288.56,10.304,1.8445,5.63675,0.8575,0.735,5.1415,4.5255,15.3895,3.259375,2.22425,5.85375
288.93,10.63625,1.89725,5.87966666667,0.947666666667,0.928250000001,5.25625,4.72641666667,15.9173333333,3.43494444444,2.42175,5.92758333333
289.30,11.1993333333,2.34925,6.47591666667,1.408,1.33708333333,5.64316666666,5.27916666666,16.5565,3.85327777777,2.882,6.33208333333
289.67,11.5985833333,2.534,6.80458333333,1.59791666667,1.56766666667,5.858,5.59091666667,17.0155,4.05702777777,3.10183333333,6.4845
290.04,11.8903333334,2.70683333334,7.17333333333,1.72025,1.663,6.00966666667,5.77525,17.4811666667,4.17505555556,3.15433333333,6.62891666667
290.41,12.0189166667,2.75575,7.35158333334,1.63591666667,1.64683333333,5.94866666667,5.77466666667,17.5948333333,4.19405555556,3.07833333333,6.51841666667
290.78,12.0855833333,2.6715,7.42541666666,1.49341666666,1.55291666667,5.87108333333,5.66716666667,17.7079166667,4.16480555556,2.91633333333,6.37883333333
291.15,12.0856666667,2.59575,7.54608333333,1.51866666667,1.48608333333,5.82933333333,5.77341666667,17.7926666667,4.21384722222,3.00108333333,6.33191666667
291.52,12.0084166666,2.41291666667,7.57033333333,1.40408333333,1.2675,5.66733333333,5.69825,17.8795,4.04734722222,2.8355,6.1515
291.89,12.4835833333,2.7315,8.04366666667,1.804,1.50883333333,5.93375,6.15908333334,18.3880833333,4.44766666667,3.23391666666,6.5605
292.26,12.9363333333,3.07116666667,8.55808333334,2.11683333333,1.80483333333,6.2425,6.58425,18.9114166666,4.89123611111,3.56325,6.96466666667
