wavelength,Back_TanVarm,Belly_TanVarm,Breast_TanVarm,Crissum_TanVarm,Crown_TanVarm,DorTail_TanVarm,Patch10_TanVarm,Patch11_TanVarm,Rump_TanVarm,Throat_TanVarm,WingTip_TanVarm
578.26,25.8973333333,47.5317777778,50.6996666667,46.3531111111,26.6518888889,12.5678888889,25.0546666667,25.4288888889,31.7141111111,36.3195555556,8.24233333333
578.60,25.805,47.3206111111,50.4704444445,46.2386666667,26.5307777778,12.5711111111,24.9967777778,25.3217777778,31.5806666667,36.1955555555,8.263
578.94,25.7864444444,47.236,50.3655555555,46.2091111111,26.497,12.5962222222,24.9958888889,25.3091111111,31.535,36.1458888889,8.304
579.28,25.6916666667,47.0583888889,50.1417777778,46.1032777778,26.3932222222,12.5746666667,24.9572222222,25.2282222222,31.4168888889,36.0403333333,8.31611111111
579.61,25.608,46.8532777778,49.8742222222,45.9012222222,26.2346666667,12.55,24.8431111111,25.11,31.2476666666,35.8596666667,8.343
579.95,25.5741111111,46.7953333333,49.746,45.8919444444,26.2048888889,12.5484444445,24.8461111111,25.1047777778,31.1567777778,35.7814444444,8.40855555555
580.29,25.5215555556,46.634,49.5071111111,45.7898333333,26.1478888889,12.5548888889,24.7696666667,25.0118888889,31.0448888889,35.6604444445,8.45344444444
580.63,25.439,46.4779444444,49.2846666667,45.6526111111,26.0504444445,12.5803333333,24.7116666667,24.9353333334,30.9586666667,35.5943333333,8.50388888889
580.97,25.3214444444,46.2928333333,49.0578888889,45.4655,25.9173333334,12.5391111111,24.5987777778,24.86,30.8123333333,35.4028888889,8.48922222222
581.31,25.2666666667,46.1082777778,48.8317777778,45.3592777778,25.821,12.5314444444,24.5027777778,24.7752222222,30.7084444444,35.3017777778,8.49055555556
581.65,25.2342222222,45.9605555556,48.676,45.2543333333,25.7777777778,12.6257777778,24.473,24.7372222222,30.6197777778,35.2305555556,8.60588888889
581.98,25.1576666667,45.8174444444,48.4536666667,45.1604444445,25.7147777778,12.6444444444,24.3866666667,24.67,30.5094444444,35.1237777778,8.64344444445
582.32,25.0932222222,45.7312777778,48.2172222222,45.0413333333,25.6078888889,12.6213333333,24.2954444445,24.6224444444,30.4065555556,35.0356666667,8.65966666667
582.66,24.9341111111,45.5453333333,47.9448888889,44.8992222222,25.4734444444,12.5431111111,24.1548888889,24.4967777778,30.2777777778,34.8933333333,8.65011111111
583.00,24.809,45.3943888889,47.7247777778,44.7974444444,25.3321111111,12.4561111111,24.0334444444,24.3887777778,30.1361111111,34.7252222222,8.58922222222
583.34,24.7112222222,45.2448888889,47.5425555555,44.7786111111,25.2963333333,12.4486666667,23.9903333333,24.3561111111,30.0592222222,34.6551111111,8.60911111111
583.68,24.539,45.0111666667,47.2294444445,44.5962777778,25.1472222222,12.4184444444,23.8731111111,24.216,29.8974444444,34.4677777778,8.62144444445
584.01,24.4441111111,44.8182222222,47.0054444445,44.5072222222,25.0063333333,12.4038888889,23.8081111111,24.1196666667,29.7464444444,34.3324444445,8.62366666667
584.35,24.3167777778,44.6143888889,46.7842222222,44.4165555555,24.8551111111,12.3583333333,23.6795555555,24.0254444445,29.5724444445,34.1162222222,8.614
584.69,24.2765555556,44.5525555555,46.6106666667,44.4407222222,24.8273333333,12.399,23.6247777778,23.9225555555,29.5395555555,34.0518888889,8.64488888889
585.03,24.0938888889,44.3800555556,46.3791111111,44.2803888889,24.6893333333,12.3562222222,23.5181111111,23.7893333333,29.3438888889,33.8767777778,8.64522222222
585.37,23.9711111111,44.1878888889,46.1168888889,44.1262777778,24.5081111111,12.3015555555,23.4033333333,23.7055555555,29.2231111111,33.6817777778,8.61055555556
585.70,23.8143333333,43.9617222222,45.8548888889,43.9488333333,24.304,12.2297777778,23.3176666667,23.5702222222,29.0503333333,33.5101111111,8.58255555555
586.04,23.6858888889,43.7788333333,45.6518888889,43.8553333333,24.1803333334,12.1681111111,23.2198888889,23.4725555556,28.8996666667,33.3345555556,8.57155555556
586.38,23.5808888889,43.6358888889,45.377,43.7543888889,24.0525555556,12.1296666667,23.1374444444,23.3781111111,28.7245555555,33.1845555555,8.57511111111
586.72,23.5211111111,43.5152222222,45.1645555556,43.6725,23.9825555556,12.1491111111,23.0782222222,23.2788888889,28.6056666667,33.0874444444,8.65511111111
587.06,23.3846666667,43.3037777778,44.9165555556,43.5280555555,23.7925555555,12.0781111111,22.93,23.1148888889,28.4627777778,32.9311111111,8.63233333333
587.39,23.288,43.1046666667,44.6926666666,43.3799444445,23.6055555556,12.0221111111,22.8275555556,22.9823333333,28.3228888889,32.7771111111,8.60422222222
587.73,23.1758888889,42.9394444445,44.4301111111,43.2165,23.4634444445,11.9935555556,22.7055555556,22.9048888889,28.1775555556,32.6432222222,8.61455555556
588.07,23.1062222222,42.8598888889,44.2433333333,43.1395,23.4075555556,11.9853333333,22.6746666667,22.8362222222,28.0437777778,32.5634444444,8.65366666666
588.41,22.9716666666,42.6640555556,43.987,42.9546111111,23.2275555555,11.89,22.5652222222,22.7126666667,27.8665555556,32.417,8.61955555555
588.74,22.9404444445,42.5654444444,43.792,42.9221666667,23.1214444445,11.8723333333,22.4995555556,22.6175555556,27.7813333334,32.2911111111,8.627
589.08,22.848,42.4547222222,43.5947777778,42.8510555556,23.0356666667,11.8553333333,22.4346666667,22.5102222222,27.6688888889,32.2071111111,8.674
589.42,22.791,42.4174444444,43.4258888889,42.7978333333,23.0024444445,11.9218888889,22.3812222222,22.476,27.58,32.1382222222,8.708
589.76,22.6894444445,42.2487222222,43.2065555556,42.6491666667,22.9035555556,11.9163333333,22.2912222222,22.3392222222,27.4481111111,31.9944444445,8.71111111111
590.09,22.6656666667,42.1361666667,43.0865555556,42.5867777778,22.8477777778,11.9478888889,22.2803333333,22.2692222222,27.4205555556,31.9288888889,8.75655555556
590.43,22.5897777778,41.9739444444,42.8913333333,42.4516111111,22.7065555556,11.9528888889,22.2173333333,22.1858888889,27.2895555555,31.8041111111,8.74677777778
590.77,22.5377777778,41.8745555556,42.6815555556,42.3630555556,22.6571111111,11.9854444444,22.1934444445,22.1535555556,27.1694444444,31.7011111111,8.82144444445
591.11,22.4723333333,41.7546666667,42.5015555556,42.2797777778,22.5945555556,12.0375555555,22.1054444444,22.1116666667,27.0801111111,31.5732222222,8.85388888889
591.44,22.3611111111,41.6521111111,42.3387777778,42.2137777778,22.466,12.0062222222,22.0248888889,22.0003333333,26.9761111111,31.4031111111,8.85177777778
591.78,22.2228888889,41.4340555556,42.0416666667,42.0099444444,22.2621111111,11.9512222222,21.8983333334,21.86,26.8087777778,31.219,8.83377777778
592.12,22.1311111111,41.3215,41.8254444444,41.9403333333,22.1821111111,11.9334444445,21.8184444444,21.8116666667,26.6722222222,31.0841111111,8.85444444444
592.46,22.0478888889,41.1824444444,41.6047777778,41.8046666667,22.0553333333,11.9208888889,21.7197777778,21.7548888889,26.5478888889,30.9798888889,8.881
592.79,21.9624444444,41.0463888889,41.3762222222,41.6826111111,21.9387777778,11.9235555556,21.6277777778,21.676,26.4217777778,30.8335555556,8.89544444444
593.13,21.854,40.9006666667,41.1544444444,41.6161666667,21.8312222222,11.8142222222,21.5168888889,21.565,26.2818888889,30.6657777778,8.86488888889
593.47,21.7712222222,40.7862222222,40.955,41.5602222222,21.6871111111,11.7966666667,21.4168888889,21.5011111111,26.1991111111,30.5477777778,8.89022222222
593.80,21.613,40.5965555556,40.6577777778,41.4110555556,21.4935555555,11.7172222222,21.2531111111,21.3655555555,26.0195555556,30.354,8.85611111111
594.14,21.4394444444,40.4038333333,40.3855555556,41.2790555556,21.3487777778,11.6301111111,21.1026666667,21.2303333333,25.8622222222,30.1556666667,8.80311111111
594.48,21.3044444444,40.2333333333,40.1062222222,41.1004444444,21.1345555556,11.5278888889,20.9468888889,21.0304444444,25.6603333333,29.9442222222,8.71722222222
594.81,21.168,40.0858333333,39.8414444445,41.0012777778,21.0098888889,11.4801111111,20.8446666667,20.9163333333,25.5108888889,29.7866666667,8.71366666666
595.15,21.0947777778,40.0126666667,39.6806666667,40.9917777778,20.9738888889,11.4888888889,20.7962222222,20.8774444444,25.4126666667,29.6831111111,8.74766666667
595.49,21.0428888889,39.9179444444,39.5066666667,40.9645555556,20.9131111111,11.4933333333,20.7353333333,20.8003333333,25.3297777778,29.5724444444,8.76677777778
595.82,20.9825555555,39.7651666667,39.3641111111,40.9086111111,20.8335555556,11.5224444444,20.6936666667,20.7132222222,25.2462222222,29.4372222222,8.79077777778
596.16,20.835,39.5871111111,39.1257777778,40.7672222222,20.7043333333,11.477,20.6086666667,20.5796666667,25.086,29.2565555556,8.76188888889
596.50,20.7252222222,39.4445,38.9662222222,40.6953333333,20.5788888889,11.4214444444,20.5331111111,20.4918888889,24.9432222222,29.1114444444,8.74088888889
596.83,20.6088888889,39.2538333333,38.7316666667,40.5503888889,20.4231111111,11.3684444445,20.4312222222,20.335,24.8213333333,28.9573333333,8.73911111111
597.17,20.5358888889,39.1413888889,38.5712222222,40.4766111111,20.377,11.3664444445,20.3988888889,20.2535555556,24.7251111111,28.8383333333,8.74955555555
597.51,20.4451111111,39.0359444445,38.4004444444,40.3407777778,20.3187777778,11.369,20.3174444445,20.1818888889,24.5932222222,28.6984444444,8.755
597.84,20.3476666667,38.8853333333,38.179,40.1745555555,20.1838888889,11.3214444444,20.2238888889,20.0821111111,24.4471111111,28.5203333333,8.75277777778
598.18,20.2291111111,38.7451666667,37.9998888889,40.0752777778,20.0998888889,11.287,20.1205555555,20.0395555556,24.3338888889,28.3925555556,8.73888888889
598.52,20.1268888889,38.5686111111,37.792,39.9469444444,19.9594444444,11.1994444444,19.9976666667,19.9322222222,24.1618888889,28.258,8.68233333333
598.85,19.977,38.3569444444,37.5524444444,39.7725555556,19.7906666667,11.148,19.8588888889,19.7927777778,24.013,28.1251111111,8.63777777778
599.19,19.8256666666,38.1487222222,37.3113333333,39.5988333333,19.6476666667,11.1018888889,19.7381111111,19.6827777778,23.8647777778,27.928,8.60411111111
599.53,19.6703333333,37.927,37.0165555556,39.4132777778,19.4924444445,11.0331111111,19.5701111111,19.5465555555,23.6826666666,27.7605555556,8.58666666666
599.86,19.5808888889,37.7529444444,36.7832222222,39.3032222222,19.4005555556,10.9888888889,19.4674444444,19.4772222222,23.557,27.6235555556,8.60511111111
600.20,19.4557777778,37.547,36.4904444444,39.1471111111,19.2645555556,10.9237777778,19.3095555555,19.3317777778,23.3886666666,27.4577777778,8.56611111111
600.53,19.4262222222,37.4332777778,36.3691111111,39.0789444444,19.2483333333,11.012,19.2523333334,19.3476666666,23.2982222222,27.3978888889,8.63455555556
600.87,19.2998888889,37.3092777778,36.1232222222,38.9251666667,19.1151111111,11.0118888889,19.111,19.2663333333,23.1321111111,27.2504444445,8.61677777778
601.21,19.2182222222,37.0932222222,35.9014444445,38.8386666667,18.9638888889,10.9805555556,19.0161111111,19.1665555556,23.0106666666,27.0611111111,8.63355555556
601.54,19.1415555556,36.9926111111,35.7393333333,38.8325,18.9145555556,11.0081111111,18.9262222222,19.1042222222,22.9145555556,27.0027777778,8.66088888889
601.88,19.0772222222,36.8810555556,35.5708888889,38.7181666667,18.8272222222,11.0233333333,18.8855555556,18.992,22.805,26.9135555555,8.73866666667
602.21,19.075,36.8468333333,35.457,38.692,18.7911111111,11.0936666666,18.881,18.9703333333,22.7778888889,26.8037777778,8.83511111111
602.55,19.011,36.7153888889,35.2907777778,38.6294444444,18.7368888889,11.0968888889,18.8137777778,18.9007777778,22.6391111111,26.6508888889,8.88955555555
602.88,18.8975555556,36.5769444444,35.135,38.5359444444,18.5921111111,11.0168888889,18.7288888889,18.7936666667,22.4964444444,26.5411111111,8.87911111111
603.22,18.8218888889,36.5048888889,35.0001111111,38.4651666667,18.5303333334,11.0158888889,18.695,18.7533333333,22.405,26.4478888889,8.90788888889
603.56,18.7527777778,36.4334444444,34.9098888889,38.434,18.4411111111,11.019,18.6312222222,18.6716666666,22.3292222222,26.3771111111,8.94188888889
603.89,18.7098888889,36.3812222222,34.7867777778,38.3757777778,18.3928888889,11.0094444444,18.5868888889,18.647,22.269,26.3013333333,8.96644444445
604.23,18.5931111111,36.2985,34.6085555555,38.3041666667,18.2868888889,10.9588888889,18.528,18.5691111111,22.1763333333,26.176,8.95644444445
604.56,18.5247777778,36.2185,34.4973333334,38.2581666667,18.2013333333,10.909,18.4672222222,18.4852222222,22.092,26.1031111111,8.96066666667
604.90,18.4467777778,36.1418333333,34.354,38.1876666667,18.137,10.8921111111,18.4048888889,18.4205555555,21.9973333333,26.0411111111,8.96944444444
605.23,18.3656666667,36.0093888889,34.1883333333,38.1003333333,18.0571111111,10.8723333333,18.3516666666,18.3528888889,21.8915555556,25.927,8.97722222222
605.57,18.3054444444,35.9045555556,34.043,38.0664444444,18.0044444444,10.8912222222,18.2861111111,18.3102222222,21.8275555555,25.829,8.98344444445
605.90,18.173,35.7631111111,33.8298888889,37.9462777778,17.8792222222,10.8301111111,18.1603333333,18.2197777778,21.6716666667,25.7246666667,8.93722222222
606.24,18.0422222222,35.6353888889,33.5614444444,37.7568333333,17.7434444445,10.7645555555,18.0495555555,18.1075555556,21.5582222222,25.5781111111,8.89133333333
606.58,17.9858888889,35.5617222222,33.3888888889,37.7015,17.675,10.7657777778,17.967,18.0284444444,21.4838888889,25.4774444444,8.88366666667
606.91,17.8852222222,35.4231111111,33.1866666667,37.6215,17.5581111111,10.7348888889,17.8644444445,17.894,21.3678888889,25.3496666667,8.86544444445
607.25,17.7703333333,35.2760555555,32.9432222222,37.4885,17.4418888889,10.6893333333,17.7385555555,17.8204444445,21.2006666667,25.189,8.79722222222
607.58,17.661,35.0797222222,32.7386666667,37.4015555556,17.3154444444,10.6878888889,17.6321111111,17.6861111111,21.0573333333,25.0003333333,8.77566666667
607.92,17.6292222222,34.9880555556,32.5963333333,37.3371666667,17.2507777778,10.7227777778,17.5638888889,17.63,20.975,24.89,8.81333333333
608.25,17.5708888889,34.7718888889,32.3546666667,37.1942777778,17.1294444445,10.7077777778,17.4683333333,17.5333333333,20.8345555556,24.7267777778,8.801
608.59,17.4847777778,34.6421111111,32.1817777778,37.0850555555,17.0424444444,10.6595555555,17.3821111111,17.4317777778,20.6993333333,24.6085555556,8.76033333333
608.92,17.4055555555,34.5443333333,32.0385555556,36.9881111111,16.9626666667,10.6275555555,17.2911111111,17.3546666667,20.6164444444,24.5187777778,8.75611111111
609.26,17.3638888889,34.4551111111,31.9218888889,36.9109444445,16.908,10.6443333333,17.2533333333,17.312,20.5427777778,24.476,8.76777777778
609.59,17.2947777778,34.3032222222,31.8048888889,36.8463888889,16.8683333333,10.6352222222,17.1807777778,17.2137777778,20.4555555555,24.3786666667,8.78933333333
609.93,17.3071111111,34.2013333333,31.7318888889,36.8095,16.8078888889,10.6636666666,17.1435555556,17.1971111111,20.3875555556,24.3458888889,8.83755555555
610.26,17.2553333333,34.1072777778,31.6118888889,36.7224444444,16.7832222222,10.7052222222,17.1092222222,17.1761111111,20.3081111111,24.2952222222,8.89211111111
610.60,17.1947777778,34.0081666667,31.4667777778,36.6132222222,16.6967777778,10.6994444445,17.0508888889,17.1713333333,20.2032222222,24.196,8.90066666667
610.93,17.1606666667,33.8717222222,31.3223333333,36.5355,16.6767777778,10.7191111111,17.0261111111,17.0946666667,20.1451111111,24.1261111111,8.96355555555
611.27,17.1534444444,33.8011111111,31.2184444444,36.4901111111,16.6551111111,10.7518888889,17.038,17.1166666667,20.0982222222,24.1518888889,9.04244444444
611.60,16.9962222222,33.578,30.9611111111,36.2777777778,16.5101111111,10.6676666667,16.889,16.968,19.9228888889,24.0063333334,8.97966666667
611.93,16.8278888889,33.4255,30.7814444445,36.1587222222,16.411,10.5873333334,16.7381111111,16.8433333333,19.7726666667,23.86,8.90811111111
612.27,16.7398888889,33.2595555556,30.6008888889,36.0393333333,16.3268888889,10.5626666667,16.6128888889,16.7786666666,19.6647777778,23.7247777778,8.92
612.60,16.6806666667,33.1231666667,30.452,35.9771111111,16.2491111111,10.5331111111,16.5647777778,16.7068888889,19.5568888889,23.5762222222,8.90366666667
612.94,16.5194444445,32.9680555556,30.2356666667,35.8587777778,16.1146666667,10.4194444444,16.4267777778,16.597,19.3812222222,23.3887777778,8.86944444444
613.27,16.4375555556,32.8603333333,30.0871111111,35.7707222222,15.9992222222,10.4026666666,16.3688888889,16.5553333333,19.3081111111,23.2771111111,8.86044444445
613.61,16.3066666667,32.7155,29.9106666667,35.724,15.9165555555,10.3715555556,16.3038888889,16.4657777778,19.2166666667,23.1441111111,8.85033333333
613.94,16.2163333333,32.6225,29.7515555556,35.6758333333,15.8295555556,10.3431111111,16.2345555555,16.3843333333,19.0896666667,23.0178888889,8.8618888889
614.28,16.1236666667,32.4168333333,29.5707777778,35.5507777778,15.7563333334,10.3245555555,16.1263333333,16.2318888889,18.9461111111,22.8944444444,8.85466666667
614.61,16.0798888889,32.426,29.5057777778,35.5703333333,15.718,10.364,16.1137777778,16.2345555556,18.8917777778,22.8552222222,8.88911111112
614.94,15.9127777778,32.2643888889,29.3041111111,35.4187222222,15.5848888889,10.2851111111,15.9473333333,16.0636666666,18.7422222222,22.6522222222,8.84866666667
615.28,15.9253333333,32.1965555556,29.2273333333,35.3913888889,15.4942222222,10.2992222222,15.9083333333,16.0395555556,18.689,22.5644444444,8.86211111111
615.61,15.9635555555,32.2166666667,29.1986666667,35.4697222222,15.5345555556,10.3445555556,16.0015555556,16.0846666666,18.7161111111,22.566,8.98722222221
615.95,15.9088888889,32.1511111111,29.0602222222,35.4222222222,15.4393333334,10.3635555556,15.9703333334,16.0097777778,18.6676666666,22.5171111111,9.02
616.28,15.8147777778,32.0784444444,28.9208888889,35.356,15.3462222222,10.3758888889,15.916,15.9703333333,18.593,22.4746666667,9.06344444444
616.61,15.7224444445,31.9501666667,28.7651111111,35.3066666667,15.2642222222,10.368,15.8468888889,15.8666666667,18.4804444445,22.3452222222,9.03111111111
616.95,15.6822222222,31.9017222222,28.6518888889,35.2415,15.2323333333,10.3965555556,15.8235555555,15.8243333333,18.3987777778,22.2745555556,9.08255555557
617.28,15.621,31.7815,28.4808888889,35.0965555556,15.1561111111,10.3658888889,15.743,15.7624444445,18.2864444445,22.1672222222,9.10000000001
