wavelength,Back_SalCinf,Belly_SalCinf,Breast_SalCinf,Crissum_SalCinf,Crown_SalCinf,DorTail_SalCinf,Patch10_SalCinf,Rump_SalCinf,Throat_SalCinf,WingTip_SalCinf
250.17,1.97758333334,4.74358333333,0.480166666667,3.93308333333,1.55925,4.89775,11.9054166667,1.28616666667,0.546166666667,4.84941666667
250.54,2.08125,5.07166666667,0.555416666666,3.95216666667,1.6705,4.80125,11.688,1.47933333333,0.546,4.83858333333
250.92,1.48316666666,4.638,0.183583333334,3.52675,1.35425,4.15166666667,11.1409166667,1.15583333333,-0.049749999999,4.1915
251.29,1.07716666666,4.35066666667,-0.0315,3.24725,1.04558333333,3.58866666667,10.6925,0.688166666668,-0.436083333332,3.51
251.66,1.82891666667,5.08666666667,0.909249999999,4.264,1.8995,4.50208333334,11.3040833334,1.66133333333,0.454583333331,4.28558333333
252.04,1.37116666667,4.80191666667,0.828250000001,4.06875,1.68466666667,4.578,11.1148333333,1.20325,0.274166666668,4.04075
252.41,1.855,5.31541666667,1.645,4.73666666667,2.32,5.12816666667,11.306,1.99675,0.816833333331,4.54941666667
252.79,1.89058333333,5.25983333334,1.79191666667,4.80741666667,2.21525,5.29458333333,11.2443333333,2.18033333333,0.840833333332,4.56975
253.16,1.73508333333,5.01066666667,1.45183333333,4.81591666667,2.12466666667,5.19958333333,11.1366666667,1.78825,0.613916666666,4.22575
253.54,2.141,5.47891666667,1.86358333333,5.13091666667,2.642,5.62633333333,11.6479166667,2.21741666667,1.25025,4.66516666667
253.91,1.67875,4.9395,1.558,4.62558333333,2.08325,4.982,11.4795,1.86,0.845416666668,4.00966666666
254.28,2.31166666667,5.45608333333,2.18741666667,5.31933333333,2.641,5.60533333333,12.3725833333,2.4485,1.45408333333,4.49908333334
254.66,2.2935,5.02983333334,1.90891666667,5.16025,2.57358333333,5.43391666667,12.31425,2.18266666667,1.20558333333,4.42408333333
255.03,1.93108333334,4.60825,1.56133333333,4.71775,2.06091666667,5.21083333333,11.99675,1.80766666667,1.21883333333,4.30691666667
255.41,2.0125,4.80441666667,1.08416666667,4.66275,2.00541666667,5.32166666667,12.0675833334,1.658,1.24716666667,4.443
255.78,0.147583333333,3.34075,-1.0915,2.88333333333,0.243416666668,3.21525,10.3909166667,0.0295833333342,-0.567666666667,2.89825
256.15,-0.0219166666658,3.35958333333,-1.6285,2.79491666667,0.16875,2.47941666667,10.1745833333,0.440083333333,-0.608833333335,2.94158333333
256.53,-0.179083333332,3.35341666666,-1.949,2.59391666667,-0.10025,2.14241666667,10.23225,-0.121666666666,-0.945749999999,2.76575
256.90,-0.147916666667,3.09133333333,-2.02275,2.4195,0.0134166666658,2.11025,10.2284166667,-0.356166666667,-1.07533333334,2.86283333333
257.28,0.898833333334,3.858,-0.813250000001,3.2405,1.10033333333,3.03866666667,10.95625,0.764166666668,-0.0183333333342,4.19425
257.65,0.464916666667,3.19883333334,-1.00066666667,2.98016666667,0.689083333333,2.85416666667,10.48775,0.710916666668,-0.612333333335,3.81125
258.02,1.00041666667,3.69025,-0.495416666667,3.39758333333,1.26458333333,3.643,10.9475833333,1.005,-0.0376666666682,4.379
258.40,1.1645,3.96366666667,-0.166416666667,3.63925,1.56191666667,3.97191666667,11.2908333333,1.13191666667,0.365249999999,4.54808333333
258.77,1.22875,4.05225,0.0564999999999,3.73525,1.55608333333,4.13666666667,11.40675,1.28858333333,0.489166666667,4.58033333334
259.15,1.96908333333,4.79683333333,0.877916666668,4.41125,2.28875,4.93166666667,12.2305,2.04416666667,1.22275,5.29216666667
259.52,2.34316666667,5.1,1.298,4.73241666667,2.59291666667,5.23775,12.5545833333,2.43225,1.476,5.66558333334
259.89,2.62175,5.36641666667,1.8005,5.04291666667,2.80083333333,5.60716666667,12.8650833333,2.70733333333,1.7765,5.98983333333
260.27,2.88233333333,5.50508333333,2.19325,5.24025,2.99808333333,5.88025,13.1516666667,2.83616666667,2.01591666666,6.23508333333
260.64,2.73483333333,5.27208333333,2.09225,5.08508333333,2.86391666667,5.748,13.0008333333,2.76516666667,1.91258333333,6.08441666667
261.01,2.73175,5.23425,2.04925,5.10816666667,2.74925,5.74033333333,12.9003333333,2.70141666667,1.89066666667,5.99683333333
261.39,2.26,4.80908333333,1.56375,4.69133333333,2.18583333333,5.41816666667,12.5615,2.219,1.4435,5.51041666666
261.76,2.38508333333,5.03958333333,1.73275,4.84133333333,2.21075,5.59958333333,12.69175,2.195,1.62975,5.62075
262.13,2.40166666667,5.1505,1.92891666667,5.03691666667,2.3125,5.62041666667,12.753,2.29883333333,1.65658333333,5.63983333333
262.51,2.163,4.794,1.662,4.77875,2.022,5.42966666667,12.341,2.097,1.305,5.35158333333
262.88,2.30725,5.0245,1.70241666667,4.94841666667,2.11883333333,5.56991666667,12.5249166667,2.22791666667,1.37183333334,5.51708333333
263.25,2.39333333333,4.97958333333,1.64766666667,5.107,2.09866666667,5.6415,12.4109166667,2.11691666667,1.26216666667,5.49616666667
263.63,2.34033333333,4.765,1.52416666667,5.13683333333,2.00016666667,5.617,12.2300833333,1.84025,1.26,5.35675
264.00,2.301,4.48066666667,1.079,5.10466666667,2.14066666667,5.42966666667,11.8995833333,1.58166666667,1.222,5.11766666667
264.37,2.28416666667,4.53233333333,0.631333333333,5.08641666667,2.00275,5.30441666667,11.7394166667,1.4395,1.18975,4.75025
264.75,2.83441666667,5.0945,1.01983333333,5.44375,2.40716666667,5.86641666666,11.9946666667,1.86508333333,1.63083333333,5.18175
265.12,2.76566666667,5.02833333334,0.932500000001,5.15175,2.39525,5.80091666667,11.9993333334,1.7095,1.56808333333,5.05591666667
265.49,3.16883333333,5.46666666666,1.41783333333,5.39125,2.87983333333,5.93341666667,12.3110833333,1.94208333333,1.89775,5.39991666667
265.87,3.1165,5.28158333333,1.32133333334,5.161,3.026,5.62166666666,12.18575,1.838,1.74333333333,5.22558333333
266.24,2.991,4.9725,1.11758333333,4.86058333333,2.95366666667,5.579,12.0720833334,1.78633333333,1.65333333333,5.20108333333
266.61,3.05266666667,5.2805,1.3545,4.96933333333,3.1095,5.70108333334,12.3605,2.13891666667,1.69416666667,5.51508333333
266.98,2.5255,4.90991666667,1.00391666667,4.56858333333,2.87075,5.42358333334,11.8745,1.87066666667,1.33741666667,5.21183333333
267.36,1.83441666667,4.44241666667,0.425,3.82558333333,2.12541666667,4.588,11.1978333333,1.32883333333,0.551499999999,4.63008333333
267.73,1.44241666667,4.34175,0.279583333333,3.48083333333,1.93816666667,4.33441666667,11.0949166667,1.24833333333,0.309333333333,4.4275
268.10,1.40366666666,4.38275,0.436,3.41183333334,1.78825,4.27283333333,11.199,1.36333333333,0.289416666667,4.28016666667
268.48,0.712000000001,3.64983333333,-0.115666666666,2.57308333334,1.12033333333,3.72583333334,10.5704166667,0.762500000002,-0.462583333333,3.85233333333
268.85,0.196833333333,3.17516666667,-0.4225,2.25866666667,0.776666666667,3.3825,10.4525,0.447333333334,-0.809083333332,3.51866666667
269.22,0.247666666667,3.17758333333,-0.29375,2.48758333333,1.012,3.5315,10.58025,0.721916666667,-0.541333333332,3.78258333333
269.59,0.761916666667,3.65408333333,0.1905,3.11025,1.58625,4.101,11.0903333333,1.2435,-8.3333333325e-05,4.3365
269.97,0.677083333334,3.63325,0.16275,3.07466666667,1.51366666667,4.15475,11.1879166667,1.18841666667,0.0371666666649,4.51383333333
270.34,0.877666666665,3.85133333333,0.407083333333,3.26408333333,1.752,4.37866666667,11.3568333334,1.36491666667,0.0133333333327,4.72241666667
270.71,1.32591666667,4.00291666666,0.686916666667,3.48933333333,2.04816666667,4.65783333333,11.5208333333,1.467,0.35,5.03016666667
271.09,1.75525,4.20708333333,1.05875,3.78908333333,2.2505,4.98066666666,11.8064166667,1.72433333333,0.708916666667,5.33366666667
271.46,2.349,4.70416666667,1.65716666667,4.34766666666,2.91633333334,5.6425,12.3990833333,2.34608333333,1.43733333333,5.8565
271.83,2.113,4.42025,1.39425,4.0725,2.62316666666,5.31016666667,12.0085833333,2.05516666666,1.24641666667,5.6
272.20,2.39691666667,4.58908333333,1.65875,4.22991666667,2.80391666667,5.57141666666,12.1309166667,2.279,1.39775,5.93633333333
272.58,3.06408333333,5.24716666667,2.25475,4.9775,3.40258333333,6.10066666667,12.7848333334,2.987,2.09225,6.57975
272.95,3.494,5.5835,2.57108333333,5.264,3.78358333333,6.39008333333,12.9479166667,3.33708333333,2.54691666667,6.83116666667
273.32,3.90233333334,5.97891666667,2.918,5.43958333333,3.95908333333,6.51033333333,13.2093333333,3.58408333334,2.79391666667,6.99025
273.69,3.646,5.60366666667,2.54483333333,5.03258333333,3.50991666667,6.18,12.7515,3.37683333333,2.47958333333,6.58233333333
274.06,3.796,5.65516666667,2.67533333333,5.157,3.47483333333,6.30533333333,12.6991666667,3.55233333333,2.47316666667,6.59858333333
274.44,3.71208333333,5.49083333333,2.45966666667,5.04616666667,3.16891666667,6.01991666667,12.5043333333,3.46733333333,2.44025,6.33508333333
274.81,3.4835,5.32258333333,2.23341666667,4.87883333333,2.90925,5.82133333333,12.2145,3.33283333333,2.26241666667,6.03325
275.18,3.36008333333,5.13666666666,2.15983333333,4.74141666667,2.75991666667,5.57916666667,11.9935,3.18483333333,2.13308333333,5.76941666667
275.55,3.04241666666,4.75008333333,1.79008333333,4.34691666666,2.34608333334,5.06175,11.4460833333,2.68191666667,1.71066666667,5.43433333333
275.93,3.44658333333,4.95208333333,2.18366666667,4.75616666666,2.6845,5.453,11.7985,3.18841666667,2.00925,5.71125
276.30,3.0565,4.67383333333,1.927,4.46025,2.37358333333,5.21625,11.6608333333,2.983,1.87283333334,5.4045
276.67,2.49516666666,4.27408333333,1.55108333333,3.88258333333,1.97166666667,4.8075,10.9569166667,2.44375,1.41941666666,4.86508333333
277.04,1.90675,3.7775,0.846916666667,3.36533333333,1.27891666667,4.1895,10.44275,1.69733333333,0.729416666666,4.35316666667
277.41,1.31716666667,3.11716666667,0.2725,2.94966666667,0.785083333333,3.8695,9.94941666666,1.2285,0.154416666667,3.85616666667
277.79,1.04583333333,2.81541666667,0.0598333333334,2.54991666667,0.627333333333,3.59908333333,9.87374999999,0.942749999999,-0.112916666667,3.70508333334
278.16,0.848833333333,2.59658333333,-0.25875,2.20191666667,0.460833333333,3.27958333333,9.74608333334,0.610083333332,-0.4045,3.41225
278.53,0.763250000001,2.59433333333,-0.275083333333,2.0145,0.465166666667,3.21008333334,9.70583333334,0.569833333334,-0.501166666667,3.41991666666
278.90,0.705166666666,2.49416666666,-0.359083333334,1.86333333333,0.388249999999,3.15091666667,9.70799999999,0.524,-0.624333333334,3.4195
279.27,1.046,2.78,-0.108666666667,2.08241666667,0.729416666666,3.519,10.1215,0.854000000002,-0.339083333333,3.89625
279.64,1.27783333334,2.98191666667,0.02525,2.3445,0.915000000001,3.83383333333,10.5326666667,1.117,-0.0946666666667,4.12708333334
280.02,0.880416666666,2.77766666667,-0.331666666667,2.11433333333,0.647999999999,3.39783333333,10.2895,0.719333333334,-0.455833333334,3.89691666667
280.39,1.1715,3.09725,-0.15925,2.34316666666,0.880166666668,3.53583333333,10.2980833333,0.943166666667,-0.210333333332,4.0495
280.76,1.73408333333,3.56483333333,0.398333333333,2.86758333333,1.403,4.171,10.8963333333,1.48516666667,0.243000000001,4.66891666667
281.13,2.50833333333,4.28241666667,1.29941666667,3.61858333334,2.34183333333,4.98583333334,11.7006666667,2.37008333333,0.983083333333,5.52258333333
281.50,3.13291666667,4.87908333333,1.95491666666,4.18458333334,2.99566666667,5.52991666666,12.2269166667,2.87491666666,1.52375,6.15858333333
281.87,3.27466666667,5.11466666667,2.2,4.464,3.18933333334,5.712,12.3493333333,2.96266666667,1.78133333333,6.33066666667
282.25,3.32341666667,5.145,2.375,4.63033333333,3.35466666667,5.89083333334,12.4078333334,3.05591666667,2.09941666667,6.44416666667
282.62,3.47666666667,5.29283333334,2.49458333333,4.84908333333,3.55083333333,6.15491666667,12.7078333333,3.07108333333,2.41033333334,6.57333333333
282.99,3.68075,5.49991666666,2.75366666667,5.14616666667,3.753,6.33983333333,12.8713333333,3.21725,2.694,6.75591666667
283.36,3.42391666667,5.41533333333,2.4875,5.12833333333,3.56958333333,6.084,12.7369166667,3.02016666667,2.57758333333,6.45358333333
283.73,3.56433333333,5.65008333333,2.80375,5.19175,3.732,6.22158333333,12.8614166666,3.243,2.82033333333,6.597
284.10,4.22208333333,6.19066666666,3.47983333333,5.69033333333,4.27641666666,6.97125,13.361,3.82833333333,3.52966666667,7.21108333333
284.47,4.33383333333,6.19833333333,3.60375,5.83991666667,4.43925,7.08225,13.4939166666,3.92491666667,3.58833333334,7.35925
284.85,4.23408333333,6.047,3.52916666667,5.81775,4.40983333334,6.919,13.44375,3.88483333333,3.54208333333,7.24475
285.22,4.18466666667,6.07983333333,3.50791666666,5.86208333333,4.41483333333,6.90491666667,13.3890833334,3.92491666667,3.62308333333,7.14366666667
285.59,4.05258333333,6.14275,3.477,5.84675,4.3115,6.75716666667,13.36,3.92725,3.65591666667,7.08591666666
285.96,4.25375,6.4165,3.58841666667,6.08166666667,4.43041666666,6.89091666667,13.59525,4.13625,3.80333333333,7.22383333333
286.33,4.42116666667,6.68116666667,3.79141666667,6.30866666667,4.52391666667,7.01116666667,13.8050833333,4.41508333333,3.95025,7.36533333334
286.70,4.39033333333,6.77608333333,3.8325,6.33275,4.45258333334,6.87258333333,13.7270833333,4.4565,3.79658333333,7.29408333333
287.07,4.18675,6.74775,3.74416666667,6.20058333333,4.34175,6.70975,13.6951666667,4.39591666667,3.65166666667,7.18858333333
287.44,4.24158333333,6.8845,3.95,6.22675,4.41758333333,6.81558333333,13.8011666667,4.43391666667,3.64241666666,7.29716666667
287.82,4.02908333333,6.85458333333,3.76633333333,6.26575,4.28175,6.68333333333,13.7231666667,4.296,3.47708333333,7.14383333333
288.19,3.6525,6.64758333333,3.31983333333,6.01691666667,3.89675,6.25666666666,13.5351666666,3.934,3.10875,6.80691666667
288.56,3.39291666667,6.58891666666,3.0245,5.90283333333,3.64158333333,6.01366666667,13.5165833333,3.68541666667,2.83641666667,6.55341666667
288.93,3.31391666667,6.76475,2.87191666667,5.98375,3.50966666666,5.89725,13.5738333333,3.653,2.815,6.49308333333
289.30,2.934,6.52166666667,2.461,5.603,2.96375,5.37583333333,13.2170833334,3.26708333334,2.28683333333,6.14183333333
289.67,2.647,6.34425,2.1605,5.39916666667,2.6235,5.15275,13.11725,2.98125,1.99533333333,5.81483333334
290.04,2.73441666667,6.51108333333,2.321,5.57116666666,2.73641666666,5.22383333333,13.27375,3.10525,1.997,5.79708333334
290.41,2.5475,6.36266666667,2.04358333333,5.44466666667,2.51108333333,4.885,13.09175,2.702,1.59541666667,5.51333333333
290.78,2.29933333333,6.18775,1.75358333333,5.36058333333,2.31016666667,4.67433333333,13.02725,2.41841666667,1.40733333333,5.313
291.15,2.52391666667,6.49283333333,1.85166666667,5.692,2.54558333333,4.88675,13.3353333333,2.54366666667,1.61008333333,5.44383333333
291.52,2.17108333333,6.307,1.43633333333,5.5395,2.19741666667,4.45833333334,13.1338333333,2.228,1.35075,5.01975
291.89,2.24925,6.44941666667,1.44091666666,5.71,2.25591666667,4.52733333334,13.37075,2.285,1.36066666667,5.06183333333
292.26,2.16133333333,6.5785,1.48841666667,5.93058333333,2.32383333333,4.58458333333,13.426,2.24933333333,1.31191666667,4.92541666667
292.64,2.21533333333,6.80683333333,1.53591666667,6.21441666667,2.35758333333,4.68316666667,13.5079166667,2.23591666667,1.31766666667,4.984
293.01,2.4525,7.15575,1.82783333333,6.69141666667,2.61541666667,5.033,13.8286666667,2.38983333333,1.45625,5.15375
293.38,2.8845,7.65316666667,2.15283333333,7.26041666666,2.99908333333,5.48625,14.4225833333,2.67416666667,1.81408333333,5.36466666667
293.75,3.17658333333,7.94625,2.22025,7.64075,3.25358333333,5.69308333333,14.654,2.82441666667,1.8775,5.453
294.12,3.0195,7.81816666667,1.96091666666,7.56625,3.04275,5.46308333333,14.5355,2.61141666667,1.75116666667,5.27883333333
294.49,3.34016666667,8.24716666667,2.322,7.96833333333,3.4285,5.72558333333,14.9340833333,3.03416666667,2.2245,5.59633333333
294.86,3.79616666667,8.81208333333,2.74491666667,8.50158333334,3.85516666667,6.08,15.2965,3.45966666667,2.69266666667,5.92483333334
295.23,3.92683333333,8.98708333334,2.835,8.68741666667,3.864,6.04725,15.2733333333,3.51608333333,2.71983333333,5.9005
295.60,4.38325,9.46841666668,3.27416666666,9.13449999999,4.288,6.421,15.59925,3.90441666667,3.10708333333,6.21616666667
295.97,4.45175,9.58933333334,3.30941666667,9.24825000001,4.34758333333,6.42566666667,15.5905833334,3.88716666667,3.14275,6.20983333333
296.34,4.7115,9.94283333334,3.49058333333,9.44091666666,4.538,6.53233333333,15.8291666667,4.09083333333,3.24966666667,6.42475
296.71,4.85558333333,10.223,3.59766666667,9.6215,4.68808333334,6.60775,16.0525833334,4.25575,3.38066666667,6.50533333333
297.08,4.68591666667,10.1760833333,3.363,9.41683333335,4.53166666667,6.28958333333,15.9265,4.02708333333,3.17075,6.31891666667
297.45,4.40291666667,10.0968333333,3.13233333334,9.32816666667,4.32008333333,5.98358333333,15.7788333333,3.79783333334,2.90133333333,6.19925
297.82,4.2855,10.1901666667,3.10891666666,9.34266666666,4.20975,5.85125,15.7349166667,3.77916666667,2.82808333333,6.17333333333
298.19,4.15725,10.2795833333,3.04558333334,9.37041666668,4.04975,5.78475,15.67625,3.63441666667,2.72525,6.08083333333
298.56,3.81058333333,10.1391666667,2.60941666667,9.20724999999,3.64183333333,5.42141666666,15.37075,3.37458333333,2.34225,5.73608333333
298.93,3.56708333333,10.0828333333,2.3285,9.08616666668,3.37516666667,5.18591666667,15.2685833333,3.24783333334,2.08291666667,5.52266666667
299.30,3.41833333333,10.1536666667,2.14758333333,9.10925000001,3.27866666666,5.03083333333,15.2636666666,3.16275,1.95466666666,5.46116666667
299.67,3.39875,10.466,2.163,9.29341666666,3.30683333333,5.0665,15.4655,3.24775,1.95091666667,5.54475
300.04,3.31825,10.6545,2.08916666666,9.33033333334,3.1915,4.87433333333,15.5545833333,3.19141666666,1.85325,5.43925
300.41,3.0805,10.5404166666,1.76308333333,9.30899999998,2.95175,4.50816666666,15.3515,2.98858333333,1.67733333334,5.20166666667
300.78,2.96591666667,10.5598333333,1.62008333333,9.31983333334,2.892,4.30091666667,15.3210833333,2.90241666667,1.63283333334,5.06766666667
301.15,3.0135,10.7281666667,1.60525,9.51449999999,2.9205,4.28141666667,15.3275,2.97233333333,1.67891666667,4.98433333333
301.52,3.05783333333,10.7961666666,1.636,9.65658333332,3.00083333333,4.32633333333,15.35,3.04258333334,1.84375,4.96508333333
301.89,2.99608333333,10.8260833333,1.56741666667,9.65883333333,2.96966666666,4.21391666667,15.3411666667,2.983,1.90575,4.81408333334
302.26,3.19666666667,11.1774166667,1.81958333333,10.0609166667,3.38075,4.46433333334,15.5849166667,3.34783333334,2.16741666667,5.00966666666
302.63,3.4715,11.7414166667,2.12266666667,10.4691666667,3.80816666667,4.90758333333,16.05675,3.64416666667,2.48983333333,5.31433333333
303.00,3.50483333334,11.80975,2.14158333333,10.6909166667,3.98691666667,4.98783333333,16.104,3.66166666667,2.54291666667,5.35208333333
303.37,3.3925,11.8935833333,2.13816666667,10.7613333333,4.00875,4.92775,16.1178333333,3.67558333333,2.49533333333,5.23916666667
303.74,3.03183333333,11.5215,1.68108333333,10.5180833333,3.64658333333,4.45883333333,15.7305833333,3.3035,2.061,4.83466666667
304.10,2.93975,11.5104166667,1.58525,10.5565833333,3.57983333333,4.38116666667,15.5866666667,3.23791666666,1.97066666667,4.7295
304.47,3.17483333334,11.8248333333,1.86358333333,10.8198333333,3.81058333333,4.58608333333,15.8626666667,3.426,2.1565,4.8985
304.84,3.31466666667,12.0208333333,2.09025,11.0609166667,3.91241666667,4.744,15.87675,3.535,2.32158333333,4.98175
305.21,3.39308333333,12.2135,2.20566666666,11.2720833333,3.94383333333,4.82616666667,16.1246666667,3.56425,2.35933333333,5.07408333333
305.58,3.50633333333,12.54625,2.29583333334,11.483,4.09183333333,4.96133333333,16.3454166667,3.73091666667,2.43875,5.12425
