wavelength,Back_CatHomm,Belly_CatHomm,Breast_CatHomm,Crissum_CatHomm,Crown_CatHomm,DorTail_CatHomm,Rump_CatHomm,Throat_CatHomm,WingTip_CatHomm
720.84,9.41773333333,15.5616666667,14.6628666667,22.9665333333,7.01513333333,12.4438666667,11.9394666666,13.9752,12.9206
721.16,10.1521333333,16.0072666667,15.4265333333,24.0248666667,7.80093333334,12.8815333333,12.4850666667,14.7533333333,13.6374
721.48,10.3343333333,16.0446,15.7845333333,23.8904666667,7.94806666667,13.0547333333,12.5441333333,15.0418666667,13.7790666667
721.79,11.0515333333,16.4924,16.1244,24.5073,8.18473333333,13.4276,13.0221333333,15.2759333333,14.2008
722.11,11.3959333333,17.0655333333,16.4102,25.1328333333,8.45213333333,13.9886,13.2762666667,15.5556,14.8054
722.43,11.2974,16.8939333333,16.3162666667,25.0806,8.25753333333,13.8636,13.1156,15.6060666667,14.5172
722.75,11.271,16.825,16.2206666667,25.1368,7.96166666667,13.4964,12.8921333333,15.4052666667,14.1870666667
723.07,11.58,16.9652666667,16.5221333333,25.3419666666,8.17906666667,13.7570666667,13.1214,15.6167333333,14.2678
723.39,11.0787333333,16.3945333333,16.2388666667,25.2526666667,7.61893333333,13.5471333333,12.5558666667,15.2186666667,14.0719333333
723.71,11.4929333333,16.5247333333,16.466,25.3793,7.53793333333,13.9403333333,12.5696666667,15.2814,14.1458
724.03,11.1566,16.3006666666,15.9981333333,24.7242333333,7.09606666667,13.5187333333,12.0838666667,14.651,13.5871333333
724.35,10.8296,15.9661333333,15.6284666667,24.8782,6.63706666666,13.2936,11.6939333333,14.1481333333,13.5122
724.67,10.6288666667,15.8482,15.4790666667,24.6058,6.26746666667,13.1736666667,11.5367333333,13.8324,13.5429333333
724.98,10.5325333333,15.7002,15.3648,24.3490666667,6.17353333333,13.1854,11.4594666667,13.4220666667,13.3037333333
725.30,10.2299333333,15.5751333333,15.3989333333,23.9010666666,6.03033333334,13.0200666667,11.3951333333,13.2355333333,13.2746
725.62,9.86280000001,14.9999333333,14.9902,23.3040666666,5.47066666667,12.5392,11.0588,12.7549333333,12.7158
725.94,9.9308,15.3313333333,15.2819333333,23.6351666667,5.6182,12.7794666667,11.2858,12.4233333333,13.1256666667
726.26,9.50133333333,14.9363333333,14.956,23.1231,5.65,12.4340666667,10.958,12.0332666667,12.7760666667
726.58,9.25020000001,14.7073333333,15.0554666667,23.0335,5.57326666667,12.4045333333,10.7208,12.1238666667,12.8494666667
726.90,9.26240000001,14.8276,15.1819333334,22.7634333333,5.55553333333,12.2509333333,10.6896666667,11.7337333333,12.7298666667
727.21,9.01133333333,15.0566,15.1412666667,22.8014,5.77213333333,12.4107333333,10.6686,11.5914,12.853
727.53,9.702,15.8566,16.0055333333,23.6452666667,6.48993333333,13.2682,11.3594,12.6164,13.5288
727.85,10.243,16.2862666667,16.5152666667,23.9982,7.0886,13.9203333333,11.7101333334,13.2324,13.9659333333
728.17,10.0000666667,16.1201333333,16.4299333333,23.9618666667,6.9944,13.8343333333,11.5938,13.1692666667,13.5427333333
728.49,10.0408,16.0362,16.5896666666,24.2766333333,7.102,13.7324,11.6824666667,13.0068666667,13.3424
728.80,9.06773333333,15.125,15.4162,23.529,6.13013333334,12.7239333333,10.3500666667,12.0056,11.8415333333
729.12,9.34066666667,15.3658666667,15.5374,23.6902,6.423,12.6829333333,10.3163333333,11.9514,11.5990666667
729.44,9.25380000001,15.1697333333,15.4408666667,23.8084,6.30486666667,12.6188666667,10.1763333333,11.9856,11.3704
729.76,9.0598,14.9168,14.8808,23.5222333333,5.4612,12.2988,9.59073333333,11.5429333333,10.9762666667
730.08,9.15086666666,15.0769333333,14.4806666667,23.3378666667,5.17626666667,12.2132666667,9.59373333333,11.3551333333,10.7952
730.39,9.4234,15.1080666667,14.4955333333,23.6845333333,5.2254,12.3694666667,9.65773333333,11.7748666667,10.8288
730.71,10.0044,15.0603333333,14.8276666667,23.6556666667,5.4764,12.3132666667,10.0850666667,12.1431333333,11.0247333333
731.03,9.43333333333,14.2972,13.842,22.9452,4.83713333333,11.5216,9.3084,11.2004,10.4149333333
731.35,8.60186666667,13.6796,12.9961333333,22.2458333333,4.12786666667,10.4837333333,8.42433333333,10.4571333333,9.54266666665
731.67,8.50033333333,13.6894666667,12.6566666667,21.9535666667,3.80053333334,10.3693333333,8.12633333333,10.1113333333,9.46153333333
731.98,8.42053333333,13.9328666667,12.4295333333,21.8567333333,3.6064,10.2730666667,7.95513333333,10.3445333333,9.50346666667
732.30,9.22459999999,14.9376,13.2976666667,22.6558333333,4.48306666667,11.114,8.98393333334,11.3369333333,10.6596
732.62,9.34233333334,15.0245333333,13.3512666667,22.8233,4.61753333333,11.2661333333,8.97539999999,11.4809333333,10.953
732.94,8.87373333333,14.5997333333,12.6729333333,22.257,3.99826666667,10.701,8.31306666667,10.8819333333,10.2758
733.25,8.7448,14.5562666667,12.469,22.0595333333,3.908,10.6023333333,8.28506666667,10.6850666666,10.0413333333
733.57,8.39226666667,14.3234666667,12.2018666667,22.2113,3.5832,10.1837333333,7.85473333333,10.2781333333,9.60866666667
733.89,7.6232,13.7392,11.4782,21.4444333333,3.082,9.26573333334,6.97586666667,9.23659999999,8.64733333334
734.21,7.74486666667,13.8576,11.6222666667,21.8496666667,3.26426666667,9.62413333333,6.95346666667,9.10986666667,8.55593333334
734.52,8.22286666667,14.5684,12.6306666667,22.4898333333,4.18666666667,10.1404666667,7.76106666667,9.75913333334,9.15673333334
734.84,8.85773333333,15.0882,13.1776666667,23.0998333333,4.63126666666,11.0592,8.29693333333,9.90646666666,9.58453333333
735.16,8.96306666666,14.9522666667,13.1534666667,22.9631666667,4.4234,10.8888666666,8.1376,9.91526666667,9.39686666668
735.48,9.40406666667,14.8040666667,13.2798,23.0918666667,4.63766666667,11.0788666667,8.20173333333,9.86580000001,9.67246666667
735.79,9.55373333333,14.9310666667,13.2560666667,22.9477,4.69413333333,11.1186,8.02206666667,9.56473333333,9.63093333334
736.11,9.49053333334,15.0056666666,13.3443333334,22.7076666667,4.73973333333,11.0078666667,8.17286666667,9.78973333335,9.54593333333
736.43,10.1708,15.3828666667,13.8071333333,23.1736333333,5.4324,11.2286,8.70513333334,10.4132666667,10.1267333333
736.74,10.3592666667,15.5666666667,14.2951333333,23.4769333333,5.81533333333,11.3764,8.96633333333,10.8567333333,10.5694
737.06,10.3874,15.8103333333,14.5227333333,23.0988333333,6.08846666667,11.6858,9.30719999999,11.2166,10.7038666667
737.38,11.0032,16.4077333333,15.1563333333,23.5328333333,6.48326666667,12.4056666667,10.1725333333,12.0710666667,11.5964666667
737.69,10.7634,16.5162,14.9894666667,23.5,6.49466666667,12.2473333333,10.1505333333,12.3118,11.6882666667
738.01,10.0918666667,15.8399333333,14.1114666667,22.9011,5.73753333333,11.7342,9.40033333332,11.7882,10.9562666667
738.33,9.70086666665,15.6823333333,13.8770666667,22.5612333333,5.45953333333,11.2235333333,9.14626666666,11.713,10.6905333333
738.64,9.10793333333,15.3694666667,13.3989333333,22.1839,5.2654,10.6512666667,8.58233333333,11.5597333333,10.1149333333
738.96,8.68753333334,15.5628,13.1137333333,22.0594666667,5.19493333333,10.4338,8.18233333333,11.2794,9.59913333333
739.28,8.34433333333,15.1985333333,12.8146,21.9038,4.75726666667,10.0222,7.83666666666,10.8830666667,9.2052
739.59,7.97733333333,14.7570666667,12.0904,21.7459333333,4.0112,9.86446666667,7.20906666667,10.3277333333,8.89266666665
739.91,7.55853333333,14.8314,11.9382,21.4065666667,3.88793333333,9.78833333334,7.15833333333,10.2686,8.90786666667
740.23,7.35073333333,14.5623333333,11.5478666667,21.1363333333,3.44353333333,9.53040000001,6.771,9.64633333333,8.37106666665
740.54,7.4432,14.6476,11.5532,21.7683,3.38106666667,9.35486666667,6.36813333333,9.60579999999,8.26766666665
740.86,7.45313333334,14.9788666667,11.7000666667,21.8513666667,3.48446666667,9.21966666668,6.26746666667,9.69153333332,8.19126666667
741.18,6.64153333333,14.4737333333,10.4385333333,20.7142333333,2.168,7.99506666666,4.97486666667,8.62160000001,7.00499999999
741.49,6.89573333333,14.9364,10.636,20.9096666666,2.18833333333,8.21886666666,5.0508,8.98213333333,7.23926666667
741.81,8.16226666667,15.8934666667,11.5083333333,21.5462666667,3.05453333333,9.17619999999,6.2738,9.97460000001,8.11153333334
742.12,8.4606,16.6158,11.8830666667,21.9911333333,3.49873333334,9.59286666667,6.9594,10.1526666667,8.32073333333
742.44,9.18606666667,16.8992,11.9896666667,22.1641666667,3.68233333333,9.987,7.53233333333,10.8009333333,8.96639999999
742.76,8.27766666666,15.8087333333,10.7662666667,21.1394,2.7636,8.985,6.30006666667,10.1638,8.08119999999
743.07,8.75406666668,16.2164666667,10.8806666667,21.1285666667,3.47033333333,9.14540000001,6.57526666667,10.5673333333,8.19319999999
743.39,8.1794,15.4349333333,9.87946666668,20.1538,2.18193333333,8.07233333333,5.3146,9.3574,6.78706666667
743.70,8.20706666667,15.7871333333,9.65226666667,20.4565666667,2.1676,8.27526666666,5.13953333333,9.7204,6.84373333333
744.02,7.93713333333,15.3415333333,9.16673333332,20.0067333333,1.899,8.18306666667,4.95893333333,9.30326666666,6.73499999999
744.34,7.75253333334,14.7491333334,8.4124,19.6357666667,1.55326666667,7.90373333334,4.4948,8.97606666667,6.47433333334
744.65,8.51639999999,15.1696,9.43439999999,20.6255,2.84766666667,8.99533333335,5.6022,9.97993333333,7.42526666667
744.97,8.88446666666,15.8064666667,10.1076666667,21.3508,3.41406666667,9.31466666667,6.19626666667,10.2553333333,8.02413333333
745.28,7.84159999999,14.9863333333,9.4534,20.6831333333,2.73226666667,8.48353333335,5.20493333333,9.41253333333,7.22673333333
745.60,8.50859999999,15.3952666667,9.81439999999,20.9417,2.8866,9.00360000001,5.457,9.89680000001,7.72506666666
745.91,7.68806666666,14.8654666667,9.59273333333,20.5936,2.29113333333,8.40586666665,4.77573333333,9.17873333333,7.16353333333
746.23,8.8662,16.2705333333,11.1749333333,21.8168666667,3.37433333333,9.65853333334,6.32513333333,10.3142,8.33326666666
746.55,9.14773333333,17.055,11.7381333333,22.4539,3.62626666667,10.0202666667,6.9664,10.7020666667,8.71146666667
746.86,10.8366,18.7517333334,13.5723333333,24.3891666666,5.71053333334,12.1381333333,9.03053333333,12.935,11.1686
747.18,11.0104666667,18.6614,13.7926,24.265,5.98433333334,11.9292666667,9.31773333333,13.0971333333,11.4042666667
747.49,11.0892,18.8057333333,13.8583333333,24.4422333333,6.11546666667,12.0866,9.47513333335,13.0052666667,11.4304666667
747.81,10.6482,18.9946666667,13.6241333333,24.5106333333,5.96566666667,12.1428,9.65620000001,13.0556666667,11.2698666667
748.12,10.7504666667,18.8098666667,13.3739333333,24.6177333333,5.59833333334,12.0216666667,9.49286666667,12.8466,11.2238
748.44,10.909,18.6934666667,13.0908666667,24.1480666667,5.44086666667,12.1211333333,9.33339999999,12.7002666667,11.3132
748.75,11.313,19.4208,13.2658666667,24.5184666667,5.46786666667,12.3636,9.76446666667,12.9831333333,11.8249333333
749.07,10.2168,18.1979333333,12.1138,23.8008333333,4.56646666667,11.2737333333,8.88886666666,11.8292,10.8672
749.38,10.1696666667,18.3979333333,11.5819333333,23.4828333333,4.4806,11.161,8.98833333334,12.0706666667,10.8622666667
749.70,9.8032,17.9227333333,11.0522666667,22.8310333333,4.14126666667,11.1880666667,8.81213333333,11.7584,10.3598666667
750.01,9.70066666666,18.1359333333,11.5374666667,22.7960333334,4.83006666667,11.4694,9.26526666667,12.1904,11.102
750.33,9.76866666666,18.0952,11.8639333333,22.5034,5.18373333333,11.8232666667,9.33339999999,12.0408,11.1562666667
750.64,10.6503333333,18.6446666667,12.594,22.8951666667,5.6398,12.7720666667,9.80160000001,12.7309333334,12.0192
750.96,10.6883333333,18.6092,12.4470666667,22.3858666667,5.60313333333,12.8288,9.65206666666,12.8696,12.3515333333
751.27,11.3090666667,18.853,13.1712666667,22.4898666667,6.18086666666,13.0904,9.66266666666,12.9554,12.8069333333
751.59,11.1924666667,19.2818,13.7669333333,22.5475333333,6.34160000001,13.2250666667,9.81039999999,13.4822666667,13.1028666667
751.90,11.5531333333,19.5045333333,13.9356666667,23.1056666667,6.77386666667,13.5073333333,10.1069333333,14.1899333333,13.4404666667
752.22,11.5972,19.4302666667,14.3672666667,23.5518666667,7.30286666667,13.9033333333,10.4704666667,14.6984666667,13.6514666667
752.53,12.5082,20.3536666667,15.6386,24.3614,8.55273333334,15.1539333333,11.5258666667,15.8480666667,15.3111333334
752.85,12.2814666666,19.9212,16.0552,24.5562666667,8.46806666667,14.7929333333,11.1506,15.5292666666,15.3318666667
753.16,12.1105333333,20.0130666667,16.0158,25.0098333334,8.53386666667,14.3458666667,11.0453333333,15.6608,15.7528666667
753.47,12.0052666667,19.2828666667,15.5245333333,25.2390333333,7.9682,13.9840666667,10.7171333333,15.3386666667,15.5112
753.79,11.0082,18.4544,14.2876,24.6371,7.043,12.7956666667,9.97313333334,14.4623333333,14.5834
754.10,10.2982,17.8528666667,13.7972,24.4731333333,6.8788,12.2863333333,9.58253333335,13.8899333333,14.3804
754.42,10.4496666667,18.082,14.1931333334,24.9140333333,7.262,12.3148,10.0661333333,14.5105333333,14.9734
754.73,10.7503333333,17.9908666667,14.4423333333,25.1206333333,7.55386666667,12.7984,10.711,15.1989333333,15.2512
755.05,10.5958,17.5115333333,14.0536666667,25.0688333333,7.43946666667,12.8092666667,10.6876666667,14.9837333334,15.3240666667
755.36,10.0462,17.0296,13.8613333333,24.6732,7.0098,12.4751333333,10.6403333333,14.6535333333,15.1550666666
755.67,10.0728666667,16.9117333333,13.5322666667,24.4996666667,6.64013333333,12.2729333333,10.6694,14.6852666667,15.3612666666
755.99,10.0402,17.0683333333,13.4938666667,24.6988,6.4926,12.3562,10.8700666667,14.913,15.2074666667
756.30,10.6320666667,17.6446,13.9586,25.1963,6.9994,13.1736,11.8429333333,15.5822,15.5289333333
756.62,10.9285333333,17.7554666667,14.1749333333,25.1637,7.18766666666,13.6405333333,12.0239333333,15.7514,15.6712666667
756.93,11.36,18.2266666667,14.9466666667,25.3466666667,7.57333333334,14.1733333333,12.24,16.4933333333,15.8666666667
757.24,11.9489333333,18.6424666667,15.4704,25.8869666667,7.64786666667,14.7043333333,12.6344,17.1370666667,16.5456
757.56,11.5918666667,18.3944666667,15.2108,25.4013,6.87073333333,14.2040666667,12.1631333333,17.0478666667,16.0134666667
757.87,11.3494,17.9890666667,15.1012,24.9258,6.41026666667,14.1428666667,11.9702,16.8422,15.7624666667
758.18,10.914,18.1031333333,14.8591333333,25.0721666667,5.92433333333,13.8831333333,11.6152,16.3987333333,15.9586
758.50,11.1202,18.3670666667,15.3171333334,25.1484333333,6.3158,13.9271333333,11.7003333333,16.2888666667,16.3292666667
758.81,11.5383333333,18.7312666667,15.7084666667,25.1011666667,6.5452,14.0080666667,11.8083333333,16.2348,16.7206
759.13,11.7566666667,18.9846,16.0452666667,25.2238,7.06753333333,14.4822666667,12.1308666667,16.1924666666,16.8603333333
759.44,12.2660666667,18.7879333333,16.2845333333,25.2898333333,7.31233333333,14.73,12.266,16.2450666667,17.4045333333
759.75,12.3959333333,18.5156666667,16.3932,25.1953666667,7.38293333333,14.7136,12.0574,16.0938666667,17.7866
760.07,12.6653333333,18.8953333333,16.8914666667,25.5362,7.88700000001,15.2344666667,12.4342666667,16.2878,17.9575333333
760.38,12.8678,19.1697333333,17.0315333333,25.6918333333,8.01266666666,15.4087333333,12.6540666667,15.9621333333,17.9496
760.69,12.9920666667,19.5977333333,17.4648666667,26.0266666667,8.58020000001,15.6612,12.8337333333,16.0877333333,18.2571333333
761.01,13.0135333333,19.9052666667,17.4305333333,26.1692,9.02299999999,16.0331333333,13.2623333333,16.1752666667,18.4725333333
761.32,12.8973333333,19.6672666667,17.0739333333,26.07,8.89279999999,15.6626,13.0579333333,15.5479333334,18.0036
761.63,13.1538666667,19.6634,17.3176666667,26.5152,9.07973333334,15.9482,13.2099333333,15.4882666667,18.0022
761.94,12.2474666667,18.9249333333,16.5472,26.1401333333,8.21926666667,15.1032,12.3670666667,14.7773333334,17.025
762.26,11.5408666667,18.2285333333,15.9329333334,26.1269666667,7.81953333333,14.7378666667,11.7819333333,14.1405333333,16.2999333333
762.57,11.4855333333,17.8765333333,15.61,26.0540333333,7.68760000001,14.4768,11.3425333333,13.8437333333,16.2224666667
762.88,10.9645333333,17.3213333333,15.2224,25.6471333333,7.2164,13.7532666667,10.9446,13.1934666667,15.5423333333
763.20,10.6056,16.9572,14.8203333333,25.4012333333,7.1296,13.6781333333,10.7533333333,13.0182,15.4112
763.51,10.7059333333,16.7548,14.9901333333,25.6619,7.46066666667,13.7156,10.9608666667,13.0784666667,15.8137333333
763.82,10.3562,16.203,14.5435333333,25.2660666667,7.09599999999,13.3430666667,10.6198,12.7281333333,15.7638
764.14,9.70246666666,15.4861333333,14.1368666667,24.6179333333,6.4782,12.9463333333,10.1388666667,12.1926666667,15.3373333333
764.45,10.1058666667,15.7135333333,14.7755333333,25.0126,6.92886666667,13.303,10.4488666667,12.4761333333,15.7740666667
764.76,10.1089333333,15.9855333333,14.9143333333,25.0962,7.04086666666,13.4580666667,10.4834666667,12.5636666667,15.9232
765.07,9.80839999999,15.7614,14.4835333333,24.4195,6.77326666667,12.9286,9.98939999999,12.4814666667,15.7828
765.39,10.1690666667,15.9008666667,14.5382666667,24.4256666667,6.79059999999,13.1418,10.1464666667,12.2974666667,16.0022666667
765.70,10.1368,15.5912,14.2008,24.1175666667,6.29833333333,13.0005333333,9.80393333333,12.133,15.7576666667
766.01,9.53473333333,14.8553333333,13.673,23.4465,5.64773333333,12.4402,9.24533333333,11.5723333333,15.0566666667
766.32,9.16993333333,15.0067333333,12.9987333333,23.6278333333,5.28773333333,11.9545333333,8.66126666667,11.5796666667,14.7656666667
766.64,9.11386666667,15.443,13.277,23.896,5.10533333333,11.8566,8.5092,11.3924666667,14.3880666667
766.95,8.0804,15.0000666666,12.2768666667,23.1846333333,3.64586666667,10.9524666667,7.60413333332,10.6995333333,13.3334
767.26,7.77253333334,15.3845333333,11.9391333333,23.3733666667,3.2052,10.7212666667,7.22760000001,10.5448666667,13.3013333333
767.57,8.87226666666,16.9982666667,12.5539333333,24.9501333333,4.27859999999,11.4925333333,8.52393333332,11.6915333333,14.6599333333
767.88,7.03026666667,15.7748666667,10.5800666667,23.7142,2.38953333333,9.85266666667,6.87453333333,9.69706666666,13.2294666667
768.20,7.10260000001,15.9127333333,10.8263333333,24.3325333333,2.14346666667,10.3904666667,6.84833333334,9.7002,13.406
768.51,6.61006666667,15.6184666667,10.7272,24.2869666667,1.69973333333,10.3116,6.62886666667,9.19733333333,13.0122
768.82,7.00953333333,15.9619333334,10.8952,24.5333,2.64760000001,10.7238,7.54286666667,10.0191333333,13.9048
769.13,7.20000000001,16.3047333333,11.8095333333,24.7618666667,3.44773333334,10.8762666667,8.19053333333,10.8189333333,14.4191333333
769.44,8.05326666667,17.3598666667,12.9536666666,25.5652,4.50126666666,11.966,9.1358,11.7948666667,15.6125333333
769.76,8.85773333333,17.7341333333,13.7452666667,25.8896,5.67420000001,13.4644,10.2434,12.2658666667,16.6666666667
770.07,9.20740000001,17.9562,13.8300666667,26.5520333333,6.189,13.7344,10.5826,12.6456666667,17.4976666667
770.38,9.65106666667,18.1587333333,13.9146,26.8409333333,6.55046666667,14.0696,10.4457333333,12.6356666667,18.0426
770.69,9.23666666667,17.5266,13.8745333333,26.7729333333,6.51213333334,13.7392,10.744,12.5798,17.9130666667
771.00,7.94580000001,15.4070666667,12.2868666667,24.8739666667,5.15493333334,12.2092,8.70153333333,10.9302666667,15.7169333333
771.32,9.70766666667,16.6472,14.3469333333,26.4035333333,6.74460000001,13.6062,10.2923333333,12.8071333333,16.8421333333
771.63,9.16433333333,15.7521333333,13.4513333333,25.8408666667,6.05706666667,12.7236666667,9.61666666667,12.1927333333,16.1652
771.94,9.34126666668,15.5162666667,13.235,25.5458666667,6.09646666666,12.8024,9.715,12.0354666667,16.1652
772.25,10.0296,16.2045333333,14.238,25.7129666667,6.43086666667,13.5103333333,9.99026666668,12.5271333334,16.4011333334
772.56,9.78473333335,15.7539333333,12.6974,25.3539333333,5.68206666667,12.9846,8.73859999999,11.3025333333,16.0615333333
772.87,8.14093333333,14.2520666667,11.0041333333,24.5725333333,4.14519999999,11.1752,6.30346666666,9.70073333332,14.4444666667
773.18,7.51393333335,13.5117333333,10.4794,24.5262,3.21066666667,10.3901333333,5.0168,9.02993333333,13.8907333333
773.50,8.87413333333,14.393,11.2803333333,25.1654666667,4.21646666666,11.6776666667,6.18113333334,10.1324666667,14.5696
773.81,9.92353333333,14.7322,12.0217333334,25.7595666667,5.071,12.1966,6.81966666668,10.9508,15.0163333333
774.12,9.04599999999,13.064,11.0661333333,25.1627,3.47913333333,12.0089333333,4.78119999999,9.65226666667,13.7824
774.43,9.9886,13.8111333333,11.7406,25.8589666667,3.91359999999,12.9692666667,5.57466666668,10.0113333333,14.5619333333
774.74,9.10566666667,12.8456,9.84900000001,25.2613333333,2.81066666667,11.8466,4.5994,9.12906666665,13.7978666667
775.05,9.55379999999,13.1924666667,9.88259999999,25.8334,3.35666666666,12.0422,5.21120000001,9.81220000001,14.0376666667
775.36,8.41206666667,12.1453333333,8.31519999999,25.7092,2.2788,10.7878666666,3.97566666667,8.29093333333,12.4119333333
775.67,7.73633333333,11.5173333333,7.13913333333,25.8333333333,1.86553333333,10.3234,3.15913333333,7.58693333333,11.3432
775.98,6.59146666667,10.4009333333,6.49120000001,25.2882,1.253,9.77446666667,2.90726666667,6.76686666667,10.6266
776.30,6.7404,10.4796,6.2238,24.5262,1.6482,9.8646,3.6162,7.011,10.5288
776.61,8.20693333334,11.2152,7.05166666666,24.2719333333,3.00839999999,11.119,4.9338,8.20686666666,11.2875333333
776.92,5.36346666668,8.84713333333,3.90980000001,21.6917333333,-0.150466666665,8.59646666667,1.955,5.71426666666,8.822
777.23,3.5102,7.14653333333,2.14653333333,19.8611,-1.61633333333,6.86866666667,-0.100999999999,3.68693333333,7.02020000001
777.54,3.18306666667,8.07013333333,1.579,19.4988,-0.977599999999,6.16539999999,-0.125333333332,3.6342,6.61659999999
777.85,4.8484,9.06666666667,3.17566666667,21.1151333333,1.1638,7.44239999999,1.6244,6.20606666667,7.34546666667
778.16,6.0386,9.56526666668,4.15453333333,21.872,2.51213333334,8.62320000001,2.3912,7.12553333334,7.87446666668
778.47,7.67966666665,11.1425333333,6.33680000001,23.6513333333,4.75846666667,10.4595333333,3.69846666667,8.45706666667,9.21086666667
778.78,8.3682,12.028,7.27273333334,24.4754666667,6.014,11.0489333333,4.54553333333,9.55706666665,10.4662666667
779.09,9.29640000001,12.6182,8.00459999999,25.6863333333,6.8742,11.7416,5.1672,10.4728666667,11.1880666667
779.40,10.9254,14.4704666667,9.69899999999,26.8674,8.62873333333,12.9319333333,6.62213333333,12.0401333333,12.4638
779.71,13.9734666667,17.2627333333,12.7152,29.724,11.6555333334,16.0265333333,9.60273333333,14.9446666667,15.0773333333
780.02,13.4464,17.4688666667,12.7684666667,30.3954333333,11.7515333333,15.5704666667,9.19773333333,14.0789333333,14.5311333333
780.33,13.8775333333,17.3015333333,13.2200666667,30.8162666667,12.5169333333,15.2154,9.16106666667,13.4692666667,14.3311333333
780.64,14.7796666667,18.2372,13.9434,31.9208,13.4464,15.8192666667,10.2599333333,14.9152,15.2090666667
780.95,16.9196666667,19.604,15.7317333333,33.0144333333,15.6877333333,17.1396666667,12.1893333333,16.6776666667,16.6337333333
781.26,15.8762666667,19.0835333333,14.8453333333,32.5772666667,14.6849333333,16.3802666666,11.1799333333,15.5327333333,16.0823333333
781.57,15.1326,18.662,14.0484,31.9607666667,13.9331333333,15.6862,10.3576,14.6944,15.0173333333
781.88,14.2488,17.7698,12.7229333333,31.2089,12.8636666667,14.5539333333,9.62453333333,14.0376666667,14.3192
782.19,15.255,18.3867333333,13.4046,31.7438,13.4282,15.3736,10.1067333333,14.2112666667,14.3770666667
782.50,14.2546,17.6970666667,11.9516,30.7516,12.6787333334,14.5696666667,8.55753333334,13.2606,13.2604666667
782.81,14.5363333333,17.97,12.3058666667,31.0150333333,13.1578666667,14.9875333333,9.19793333333,13.3082666667,13.4335333333
783.12,11.4888,15.1516,9.22266666668,29.0908,10.2503333333,12.1740666667,6.27133333334,10.3030666667,10.4874666667
783.43,8.6614,12.0996666667,5.82693333333,26.6141666667,6.66653333333,8.7664,3.70073333333,7.50646666667,7.50653333334
783.74,8.88033333333,12.6564,6.22406666667,26.9531333333,7.31786666667,9.60946666667,4.29693333333,8.38566666666,7.7084
784.05,8.48000000001,13.0133333333,5.76,26.8133333333,6.98666666667,9.67999999999,4.55999999999,7.41333333333,7.49333333334
784.36,7.88893333334,12.1944666667,4.94446666667,26.8194666667,5.75013333333,9.30560000001,4.11106666667,6.22226666667,7.36106666666
784.67,7.43266666666,11.3758666667,4.11346666667,26.3687,4.87946666667,7.99993333334,2.60993333333,5.02133333333,6.61000000001
784.98,8.01146666667,12.1602666667,4.6352,27.3532333333,5.37906666667,8.21186666667,3.3476,5.465,7.8398
785.29,5.98813333333,10.1769333333,2.8614,25.6047,3.51033333333,6.10633333333,0.796333333334,3.51033333333,6.13573333333
785.60,5.45180000001,9.68886666666,2.04446666667,25.3184,3.0814,5.86653333333,0.266666666668,4.05933333333,6.54820000001
785.91,5.17246666666,9.1092,2.09766666667,24.5834,2.7874,5.11499999999,0.344933333334,3.82186666667,7.1264
786.22,3.57653333333,7.89706666667,0.829799999998,23.7767666667,1.68813333333,4.72093333334,-1.37333333333,2.91846666667,6.2374
786.53,5.23046666667,9.16,2.4662,24.5121,2.81853333333,5.88086666667,0.352266666667,4.17346666667,8.10326666667
786.84,8.92513333334,13.3605333333,6.55780000001,27.9456,6.82993333333,10.7212,3.83666666667,8.2994,12.5712666667
787.14,9.96046666667,14.0446666667,7.16726666666,28.6693666667,7.40446666667,11.2780666667,5.42826666667,8.95920000001,13.9656
787.45,9.33866666668,13.2555333333,6.90013333334,28.4436,6.61466666667,10.7912,4.07266666667,9.15699999999,13.4112666667
787.76,8.63806666667,12.8404,5.86266666667,27.6135,5.4994,9.59800000001,2.30866666667,8.43059999999,12.0881333333
788.07,7.80306666667,12.7019333333,5.17666666667,26.6163,5.17666666667,9.41920000001,1.74253333333,7.90393333333,11.4646
788.38,8.29679999999,13.2117333333,6.30160000001,26.3382333333,6.22873333333,10.6326666667,2.5548,8.56446666667,12.2384
788.69,9.32840000001,14.2368666667,6.93526666667,27.5092,7.3016,11.5262666667,3.41886666667,8.96206666668,12.9914666667
789.00,10.8126,15.5947333333,8.69259999999,28.3745333333,8.85746666667,12.7208,4.947,10.1060666667,14.1342
789.31,10.9047333333,16.0000666667,9.28566666668,28.4761666667,9.30966666667,13.2618666667,5.5,10.6904,13.881
789.62,12.0476666667,16.2141333333,9.26193333334,28.6070666667,8.97613333333,12.8809333333,5.5714,11.5,14.3333333333
789.92,11.1192,15.7686,8.4378,28.8435,8.3148,11.9064,4.1574,11.0208,13.8006
790.23,9.90200000001,14.1422666667,7.27940000001,27.1568666667,7.18139999999,9.75486666667,2.94113333333,9.7794,12.255
790.54,9.1634,13.7453333333,6.61533333333,26.4736333334,6.07473333334,8.8032,1.6732,9.31793333335,11.4544
790.85,9.18286666667,13.6965333333,6.58873333333,26.576,6.58879999999,9.0532,2.0752,8.94940000001,11.3618666667
791.16,9.5052,13.8801333333,7.00520000001,26.9921333333,6.97926666665,9.37499999999,2.995,9.73959999999,11.7188666667
791.47,9.77426666667,13.5988666667,7.33059999999,26.6002333333,6.85259999999,9.21646666666,3.29353333333,9.3492,11.7664
